
[00:00:00.000 --> 00:00:04.000]  今天晚上我們要在聖經裡面看
[00:04:11.000 --> 00:04:21.000]  保羅呢,就用這個事實來講他的經驗
[00:04:25.000 --> 00:04:28.000]  他說,他就是跟一個死人綁在一起
[00:04:28.000 --> 00:04:41.000]  這個死人是誰呢?
[00:04:41.000 --> 00:04:43.000]  不是別人
[00:04:43.000 --> 00:04:46.000]  就是他的肉體
[00:04:46.000 --> 00:04:54.000]  他不可能脫離這個死人的身體
[00:04:55.000 --> 00:04:59.000]  如果這個死人是別的人呢,他還有希望掙脫
[00:04:59.000 --> 00:05:10.000]  但是這個死人就是他自己
[00:05:10.000 --> 00:05:14.000]  那麼誰能脫離自己呢?
[00:05:14.000 --> 00:05:20.000]  他發現在他自己裡面呢,有犯罪的傾向
[00:05:21.000 --> 00:05:25.000]  他發現他天性裡面呢,有犯罪的根性
[00:05:25.000 --> 00:05:39.000]  上面第十八節他這樣說
[00:05:39.000 --> 00:05:45.000]  他說,立志為善,我可以做
[00:05:49.000 --> 00:05:53.000]  我可以立志,但是做出來那就由不得我了
[00:05:53.000 --> 00:06:00.000]  我知道我應該做的,我不做
[00:06:00.000 --> 00:06:05.000]  我知道我不應該做的,我倒去做
[00:06:05.000 --> 00:06:09.000]  他說我沒有自由
[00:06:09.000 --> 00:06:13.000]  我和一個死人綁在一起
[00:06:13.000 --> 00:06:16.000]  我真是苦啊
[00:06:18.000 --> 00:06:22.000]  誰能救我脫離這個歧視的身體呢?
[00:06:22.000 --> 00:06:29.000]  這是一個絕望、悲慘的呼聲
[00:06:29.000 --> 00:06:38.000]  每一個基督徒都應該有這個經驗
[00:06:38.000 --> 00:06:45.000]  這是一個必須有的瞭解和認識
[00:06:45.000 --> 00:06:47.000]  知道自己是罪人
[00:06:47.000 --> 00:06:54.000]  知道自己被罪惡捆綁
[00:06:54.000 --> 00:07:00.000]  立志為善,由得自己,做出來由不得自己
[00:07:00.000 --> 00:07:09.000]  發現自己不是一個真正自由的人
[00:07:12.000 --> 00:07:15.000]  有自由犯罪,沒有自由不犯罪
[00:07:15.000 --> 00:07:28.000]  這一個對自己的認識是每一個基督徒回頭猛恩,格救的第一步
[00:07:28.000 --> 00:07:40.000]  如果一個人信了主,還不曉得自己是罪人
[00:07:41.000 --> 00:07:43.000]  信了耶穌,還沒有悔改
[00:07:43.000 --> 00:07:50.000]  信了耶穌,還沒有從罪惡裡面被救出來
[00:07:50.000 --> 00:07:58.000]  還沒有這個認識和經驗
[00:07:58.000 --> 00:08:06.000]  我不信,我不信他真的得救
[00:08:07.000 --> 00:08:10.000]  我不信他真的是個基督徒
[00:08:10.000 --> 00:08:18.000]  沒有一個真基督徒是驕傲的
[00:08:18.000 --> 00:08:30.000]  每一個真基督徒就是在神的面前,公義的神的面前,看見自己的罪惡
[00:08:31.000 --> 00:08:35.000]  真正的基督徒在神的面前,他意識到自己是罪人
[00:08:35.000 --> 00:08:39.000]  所以他謙卑了自己
[00:08:39.000 --> 00:08:44.000]  他跪下,悔改
[00:08:44.000 --> 00:08:48.000]  然後得到赦免
[00:08:48.000 --> 00:08:54.000]  然後借著主的能力,勝過罪惡
[00:08:58.000 --> 00:09:02.000]  這個時候,他才真是開始做基督徒了
[00:09:02.000 --> 00:09:15.000]  我們是不是每一個人都有知罪、認罪、赦罪、離罪的經驗
[00:09:15.000 --> 00:09:26.000]  好,這是第一個基本的經歷
[00:09:26.000 --> 00:09:30.000]  現在看第二節聖經
[00:09:30.000 --> 00:09:34.000]  這就以後怎麼樣呢?
[00:09:34.000 --> 00:09:39.000]  我們看約翰福音
[00:09:39.000 --> 00:09:43.000]  第十五章
[00:09:43.000 --> 00:09:46.000]  第一節
[00:09:46.000 --> 00:09:50.000]  十五章第一節
[00:09:53.000 --> 00:09:57.000]  主耶穌說:我是真葡萄樹
[00:09:57.000 --> 00:10:04.000]  為什麼主說他是真葡萄樹?
[00:10:04.000 --> 00:10:14.000]  當時在這個聖殿的門口雕刻了一棵葡萄樹
[00:10:21.000 --> 00:10:25.000]  每天有許多人在聖殿門口進進出出
[00:10:25.000 --> 00:10:34.000]  所以他們都看見這個門上面雕刻的葡萄樹
[00:10:34.000 --> 00:10:43.000]  主耶穌說:那個雕刻不過是個象徵
[00:10:43.000 --> 00:10:50.000]  他說:我才是真葡萄樹
[00:10:50.000 --> 00:10:51.000]  感謝主
[00:10:51.000 --> 00:10:59.000]  哎呀,這是一個非常寶貴的一個比喻
[00:10:59.000 --> 00:11:05.000]  這是一個很寶貴的真理
[00:11:05.000 --> 00:11:09.000]  主是葡萄樹,我們是枝子
[00:11:09.000 --> 00:11:15.000]  樹和枝子連在一起
[00:11:16.000 --> 00:11:20.000]  這個時候樹裡面呢,生命的只將流進枝子裡面
[00:11:20.000 --> 00:11:34.000]  就運行在枝子裡面
[00:11:34.000 --> 00:11:39.000]  這個時候枝子就能結活子了
[00:11:43.000 --> 00:11:48.000]  如果枝子離開了葡萄樹,它自己就不能結活子
[00:11:48.000 --> 00:11:59.000]  所以每一個基督徒信主以後,他必須做一件事
[00:11:59.000 --> 00:12:04.000]  除非他不想結果
[00:12:04.000 --> 00:12:12.000]  如果他說我現在走了,什麼我結了我都不管了,得救就好了,上天堂就好了,結不結果子我不理
[00:12:13.000 --> 00:12:16.000]  如果你要做那樣的基督徒,下面的你就不要聽了
[00:12:16.000 --> 00:12:28.000]  但是我想起我們中間沒有那樣的人
[00:12:28.000 --> 00:12:36.000]  如果你是那樣的基督徒,今天晚上你不會來
[00:12:36.000 --> 00:12:40.000]  我相信你在家裡睡覺
[00:12:41.000 --> 00:12:43.000]  各位有規修,所以來
[00:12:43.000 --> 00:12:50.000]  我們的枝子連在主的樹上
[00:12:50.000 --> 00:12:57.000]  這個時候就有了四種的交流
[00:12:57.000 --> 00:13:04.000]  就好像這個電流
[00:13:04.000 --> 00:13:10.000]  每條電線裡面有兩條線在裡面
[00:13:11.000 --> 00:13:13.000]  它裡面有一個交流
[00:13:13.000 --> 00:13:20.000]  所以這個燈發光
[00:13:20.000 --> 00:13:28.000]  所以這個能氣會發出作用
[00:13:28.000 --> 00:13:33.000]  當我們和基督接連的時候
[00:13:33.000 --> 00:13:39.000]  在我們的生命裡面有四種的交流
[00:13:40.000 --> 00:13:42.000]  就是下文告訴我們
[00:13:42.000 --> 00:13:48.000]  第一種交流
[00:13:48.000 --> 00:13:53.000]  就是能力的交流
[00:13:53.000 --> 00:13:57.000]  第五點
[00:13:57.000 --> 00:14:04.000]  枝子若不藏在葡萄樹上,自己就不能結果子
[00:14:05.000 --> 00:14:06.000]  翻過來說
[00:14:06.000 --> 00:14:15.000]  如果枝子在樹上,它就能結果子
[00:14:15.000 --> 00:14:23.000]  這個能就是結果子的能力
[00:14:23.000 --> 00:14:30.000]  感謝主,這個樹的生命的枝漿
[00:14:30.000 --> 00:14:32.000]  在枝子裡面運行
[00:14:32.000 --> 00:14:43.000]  這個時候枝子就結果子了
[00:14:43.000 --> 00:14:50.000]  請問,如果葡萄樹的枝子不結果子,它有什麼用?
[00:14:50.000 --> 00:14:58.000]  這個枝子能夠做傢具嗎?
[00:14:59.000 --> 00:15:03.000]  我相信各位家中的傢具沒有一樣,是葡萄木做的
[00:15:03.000 --> 00:15:08.000]  有哪一位是,請你舉起手,我們看看
[00:15:08.000 --> 00:15:15.000]  葡萄木都沒有用
[00:15:15.000 --> 00:15:21.000]  這個葡萄枝子會開花嗎?
[00:15:21.000 --> 00:15:26.000]  我問大家
[00:15:27.000 --> 00:15:29.000]  見過葡萄花的,請你舉手
[00:15:29.000 --> 00:15:33.000]  有沒有?
[00:15:33.000 --> 00:15:35.000]  沒有?
[00:15:35.000 --> 00:15:37.000]  你們都是城市人了
[00:15:37.000 --> 00:15:41.000]  葡萄開花,不開花?
[00:15:41.000 --> 00:15:45.000]  開不開花?
[00:15:45.000 --> 00:15:47.000]  當然開花了
[00:15:47.000 --> 00:15:51.000]  沒有葡萄開花,當然不會結果子
[00:15:51.000 --> 00:15:56.000]  它開花,那是為什麼很擾人呢?注意葡萄花
[00:15:56.000 --> 00:15:57.000]  因為它很小
[00:15:57.000 --> 00:16:02.000]  沒有人特別注意它
[00:16:02.000 --> 00:16:07.000]  所以葡萄花沒有什麼美麗,沒有什麼可欣賞
[00:16:07.000 --> 00:16:18.000]  好了,它的木頭沒有用,它的花也沒有人欣賞,如果不結果子,它還有什麼用?
[00:16:19.000 --> 00:16:21.000]  所以葡萄花沒有用,它的花也沒有人欣賞,如果不開花,它也沒有人欣賞
[00:16:21.000 --> 00:16:27.000]  所以諸夏娘說,如果不結果子,就砍下來,丟在外面,枯乾了,當火柴燒啊
[00:16:27.000 --> 00:16:35.000]  所以主說,如果不開花,就丟在外面,就乾了,就用作火柴燒
[00:16:35.000 --> 00:16:43.000]  感謝諸枝子,結在樹上,就有能力結果子
[00:16:47.000 --> 00:16:49.000]  感謝神,結在樹上,就有能力結果子
[00:16:49.000 --> 00:16:55.000]  第二個交流,就是真理的交流
[00:16:55.000 --> 00:17:00.000]  第七節,你們若藏在我裡面
[00:17:00.000 --> 00:17:07.000]  這就是說,枝子如果藏在樹上
[00:17:07.000 --> 00:17:13.000]  就要發生一件事,下面說,我的話也在你們裡面
[00:17:14.000 --> 00:17:15.000]  然後,他說,我的話也在你們裡面
[00:17:15.000 --> 00:17:25.000]  然後,發生什麼事?
[00:17:25.000 --> 00:17:31.000]  下面就說,禱告,你們禱告
[00:17:31.000 --> 00:17:36.000]  神的話進來,就變成我們的禱告
[00:17:42.000 --> 00:17:43.000]  如果我們心裡沒有神的話,我們沒有禱告
[00:17:43.000 --> 00:17:50.000]  我們的禱告是根據神的話
[00:17:50.000 --> 00:17:56.000]  我們有了神的話,就有一個殼墓的心
[00:17:56.000 --> 00:18:00.000]  這個殼墓的表現就是禱告
[00:18:00.000 --> 00:18:09.000]  真的禱告是樹林的殼墓的表現
[00:18:10.000 --> 00:18:11.000]  一個沒有樹林的殼墓的人,不歡迎祈禱,所以不會禱告
[00:18:11.000 --> 00:18:20.000]  祖的話進來,就禱告上去
[00:18:20.000 --> 00:18:29.000]  禱告上去,神吹經下來
[00:18:29.000 --> 00:18:35.000]  感謝主,禱告上去,禱告上去
[00:18:35.000 --> 00:18:36.000]  感謝主,我們和主相連的時候
[00:18:36.000 --> 00:18:45.000]  禱告進來,變成禱告上去,恩典下來
[00:18:45.000 --> 00:18:51.000]  更多禱告上去,更多話語進到裡面
[00:18:51.000 --> 00:18:54.000]  更多禱告上去,更多恩典下來
[00:19:04.000 --> 00:19:05.000]  哎呀,這個教育太好了
[00:19:05.000 --> 00:19:10.000]  第三種教育
[00:19:10.000 --> 00:19:13.000]  愛的教育
[00:19:13.000 --> 00:19:16.000]  第九節和第十節
[00:19:16.000 --> 00:19:21.000]  我愛你們正如父愛我一樣,你們要常在我的愛里
[00:19:21.000 --> 00:19:32.000]  這裡又提到在理
[00:19:33.000 --> 00:19:34.000]  在裡面
[00:19:34.000 --> 00:19:36.000]  我像英文說的
[00:19:36.000 --> 00:19:39.000]  這個時候就是愛的交流
[00:19:39.000 --> 00:19:42.000]  我們在主的裡面,就是在主的愛裡面
[00:19:42.000 --> 00:19:55.000]  下面在這裡告訴我們第十二節的話
[00:19:55.000 --> 00:19:59.000]  你們彼此相愛,像我愛你們一樣
[00:20:00.000 --> 00:20:01.000]  這就是我的命令
[00:20:01.000 --> 00:20:10.000]  我們與主接連的時候,主的愛在我們裡面
[00:20:10.000 --> 00:20:14.000]  我們就產生愛主的心和愛人的心
[00:20:14.000 --> 00:20:19.000]  主的愛進來,我們的愛上去
[00:20:19.000 --> 00:20:22.000]  我們的愛發出去
[00:20:23.000 --> 00:20:24.000]  我們和主不連在一起
[00:20:24.000 --> 00:20:27.000]  我們對主的愛的感受和愛主的心慢慢慢慢冷卻
[00:20:27.000 --> 00:20:43.000]  如果我們和主不連在一起
[00:20:43.000 --> 00:20:46.000]  我們對主的愛的感受和愛主的心慢慢慢慢冷卻
[00:20:51.000 --> 00:20:52.000]  我們的愛的交流非常寶貴
[00:20:52.000 --> 00:20:58.000]  我聽一個姊妹做見證
[00:20:58.000 --> 00:21:05.000]  這是二十年前我在九龍博道會
[00:21:05.000 --> 00:21:09.000]  一個高級少年團的團友做的見證
[00:21:09.000 --> 00:21:13.000]  我現在還記得
[00:21:20.000 --> 00:21:21.000]  她這樣說
[00:21:21.000 --> 00:21:23.000]  她是個醫院的護士
[00:21:23.000 --> 00:21:27.000]  工作很忙
[00:21:27.000 --> 00:21:30.000]  忙的時候心情很緊張
[00:21:30.000 --> 00:21:36.000]  緊張的時候脾氣不大好
[00:21:36.000 --> 00:21:41.000]  就像病人發脾氣
[00:21:41.000 --> 00:21:46.000]  也發了脾氣,心裡很難過
[00:21:47.000 --> 00:21:48.000]  她心裡想,這是病人,很可憐的
[00:21:48.000 --> 00:21:54.000]  需要嫉妒的愛
[00:21:54.000 --> 00:21:56.000]  如果我還向他們發脾氣
[00:21:56.000 --> 00:21:58.000]  那麼他們怎麼忍受
[00:21:58.000 --> 00:22:09.000]  但是難過了再發脾氣
[00:22:09.000 --> 00:22:11.000]  發了脾氣再難過,難過了再發脾氣
[00:22:12.000 --> 00:22:13.000]  她越是難受,越是生氣
[00:22:13.000 --> 00:22:18.000]  她越是生氣,越是生氣,她越是難受
[00:22:18.000 --> 00:22:22.000]  有一天
[00:22:22.000 --> 00:22:24.000]  她聽一個傳道人講道
[00:22:24.000 --> 00:22:29.000]  那個傳道人說我們自己沒有力量
[00:22:29.000 --> 00:22:31.000]  只有記憶中在我們裡面成為我們的力量
[00:22:31.000 --> 00:22:39.000]  所以第二天早上
[00:22:40.000 --> 00:22:41.000]  她工作一天
[00:22:41.000 --> 00:22:43.000]  跪在主的面前禱告
[00:22:43.000 --> 00:22:47.000]  她說主我求禰自己的愛
[00:22:47.000 --> 00:22:50.000]  今天充滿我
[00:22:50.000 --> 00:22:55.000]  讓我今天能夠用禰的愛來面對這些病人
[00:22:55.000 --> 00:23:03.000]  她這樣每天早晨仰望
[00:23:09.000 --> 00:23:10.000]  那天在團慶聚會她做見證
[00:23:10.000 --> 00:23:16.000]  她說主幫助了我,我能做到
[00:23:16.000 --> 00:23:24.000]  這是個很寶貴的見證
[00:23:24.000 --> 00:23:28.000]  和主接連,主的愛進來,就由愛發出去
[00:23:28.000 --> 00:23:38.000]  第四種的交流
[00:23:39.000 --> 00:23:40.000]  是喜樂的交流
[00:23:40.000 --> 00:23:45.000]  是一節
[00:23:45.000 --> 00:23:47.000]  這些事我已經對你們說了
[00:23:47.000 --> 00:23:49.000]  是要叫我的喜樂存在你們心裡
[00:23:49.000 --> 00:23:53.000]  並叫你們的喜樂可以滿足
[00:23:53.000 --> 00:24:04.000]  這些事我已經說過
[00:24:04.000 --> 00:24:06.000]  這些事就是知子與福主之間的交流
[00:24:07.000 --> 00:24:08.000]  這些事就是知子與福祉之間的交流
[00:24:08.000 --> 00:24:14.000]  為什麼主將這樣的交流呢
[00:24:14.000 --> 00:24:20.000]  目的是要叫我的喜樂存在你們心裡
[00:24:20.000 --> 00:24:24.000]  叫你們的喜樂可以滿足
[00:24:24.000 --> 00:24:32.000]  我們和主接連的時候喜樂滿足
[00:24:32.000 --> 00:24:35.000]  主的喜樂充滿了
[00:24:36.000 --> 00:24:37.000]  在我們裡面
[00:24:37.000 --> 00:24:46.000]  有一首歌叫喜樂棋在飄揚
[00:24:46.000 --> 00:24:53.000]  有一次我在英國的溫澤
[00:24:54.000 --> 00:24:55.000]  溫澤堂堂
[00:24:55.000 --> 00:24:57.000]  不是你們對面的溫澤
[00:24:57.000 --> 00:25:03.000]  在那裡的時候有人告訴我
[00:25:03.000 --> 00:25:08.000]  他說在這裡你看
[00:25:08.000 --> 00:25:11.000]  這個溫澤堂堂
[00:25:11.000 --> 00:25:13.000]  有一個人在那裡
[00:25:13.000 --> 00:25:15.000]  他說在這裡
[00:25:15.000 --> 00:25:17.000]  你看這個溫澤堂堂
[00:25:17.000 --> 00:25:19.000]  有一個人在那裡
[00:25:19.000 --> 00:25:21.000]  他說在這裡
[00:25:22.000 --> 00:25:23.000]  你看這個掛棋棋桿的地方
[00:25:23.000 --> 00:25:27.000]  你就曉得英國女王在不在這裡
[00:25:27.000 --> 00:25:35.000]  如果那個棋拉起來
[00:25:35.000 --> 00:25:37.000]  迎風照揚就表示女王在裡面
[00:25:37.000 --> 00:25:46.000]  如果沒有棋就女王不在
[00:25:46.000 --> 00:25:51.000]  剛才我們唱的歌
[00:25:51.000 --> 00:25:52.000]  喜樂棋也代表主在不在我們裡面呢
[00:25:52.000 --> 00:25:57.000]  如果我們和主聯繫
[00:25:57.000 --> 00:25:59.000]  主在裡面
[00:25:59.000 --> 00:26:00.000]  我們就喜樂棋迎風照揚
[00:26:00.000 --> 00:26:03.000]  如果沒有喜樂棋
[00:26:03.000 --> 00:26:04.000]  這個棋就拉下來了
[00:26:04.000 --> 00:26:07.000]  就表示你和主有了距離
[00:26:20.000 --> 00:26:21.000]  四種的交流
[00:26:21.000 --> 00:26:24.000]  能力的交流
[00:26:24.000 --> 00:26:27.000]  真理的交流
[00:26:27.000 --> 00:26:29.000]  愛的交流
[00:26:29.000 --> 00:26:32.000]  喜樂的交流
[00:26:32.000 --> 00:26:34.000]  都是從葡萄樹而來
[00:26:34.000 --> 00:26:40.000]  條件只有一個
[00:26:40.000 --> 00:26:43.000]  就是枝子連在樹上
[00:26:43.000 --> 00:26:48.000]  這個條件很簡單
[00:26:49.000 --> 00:26:50.000]  就是幫助我們這樣做
[00:26:50.000 --> 00:26:57.000]  現在看第三處的經文
[00:26:57.000 --> 00:27:02.000]  馬太福音十一章第二十九節
[00:27:02.000 --> 00:27:10.000]  十一章二十九節
[00:27:17.000 --> 00:27:18.000]  我心裡柔和謙卑
[00:27:18.000 --> 00:27:21.000]  你們當撫我的鵝
[00:27:21.000 --> 00:27:23.000]  學我的樣式
[00:27:23.000 --> 00:27:26.000]  這樣你們心裡就必得享安息
[00:27:26.000 --> 00:27:30.000]  因為我的鵝是容易的
[00:27:30.000 --> 00:27:32.000]  我的蛋子是精神的
[00:27:33.000 --> 00:27:34.000]  我的蛋子是精神的
[00:27:34.000 --> 00:27:49.000]  在這裡主呼召我們到他這裡來
[00:27:49.000 --> 00:27:54.000]  做什麼
[00:27:54.000 --> 00:27:56.000]  其中一件
[00:27:56.000 --> 00:27:59.000]  其中一件事
[00:27:59.000 --> 00:28:01.000]  要做的事情之一
[00:28:02.000 --> 00:28:03.000]  就是來撫祖的鵝
[00:28:03.000 --> 00:28:12.000]  請注意
[00:28:12.000 --> 00:28:14.000]  祖不是說你們來撫鵝
[00:28:14.000 --> 00:28:18.000]  祖先是說你們來撫我的鵝
[00:28:18.000 --> 00:28:24.000]  撫鵝和撫祖的鵝就大大不同
[00:28:24.000 --> 00:28:30.000]  如果單單撫鵝
[00:28:31.000 --> 00:28:32.000]  那個很悲慘
[00:28:32.000 --> 00:28:34.000]  基督徒是撫鵝的人
[00:28:34.000 --> 00:28:36.000]  那不如不做基督徒
[00:28:36.000 --> 00:28:42.000]  但是撫祖的鵝就不同了
[00:28:42.000 --> 00:28:48.000]  這個話裡面有個歷史的背景
[00:28:48.000 --> 00:28:53.000]  當時以色列人在田裡工作的時候
[00:28:59.000 --> 00:29:00.000]  他們常常用一對一對的牛工作
[00:29:00.000 --> 00:29:08.000]  那麼依附著鵝呢
[00:29:08.000 --> 00:29:10.000]  加在一對牛的景象上
[00:29:10.000 --> 00:29:17.000]  主耶穌的意思就是說
[00:29:17.000 --> 00:29:21.000]  來,站在我的旁邊
[00:29:21.000 --> 00:29:27.000]  重點在這裡
[00:29:28.000 --> 00:29:29.000]  我們撫祖的鵝就容易撫
[00:29:29.000 --> 00:29:35.000]  為什麼容易撫
[00:29:35.000 --> 00:29:37.000]  重點在祖的景象
[00:29:37.000 --> 00:29:42.000]  祖負擔重量
[00:29:42.000 --> 00:29:46.000]  就好像一個做父親的
[00:29:46.000 --> 00:29:50.000]  對他的小孩子說
[00:29:50.000 --> 00:29:53.000]  來來來,幫我抬水
[00:29:56.000 --> 00:29:57.000]  一大桶水
[00:29:57.000 --> 00:30:00.000]  這個小孩子過來了
[00:30:00.000 --> 00:30:03.000]  哎呀,這個爸爸很高興
[00:30:03.000 --> 00:30:06.000]  這個孩子肯幫忙
[00:30:06.000 --> 00:30:09.000]  其實他是三四歲
[00:30:09.000 --> 00:30:13.000]  能幫這麼忙
[00:30:13.000 --> 00:30:15.000]  但是他肯來
[00:30:15.000 --> 00:30:17.000]  所以父親很快樂
[00:30:17.000 --> 00:30:19.000]  這個平常孩子都不肯幫爸爸忙,幫媽媽忙的
[00:30:19.000 --> 00:30:25.000]  這個要問做孩子的
[00:30:26.000 --> 00:30:27.000]  他們就知道
[00:30:27.000 --> 00:30:30.000]  現在他們,他又來了
[00:30:30.000 --> 00:30:34.000]  這個爸爸很高興
[00:30:34.000 --> 00:30:36.000]  那麼這個孩子過來了
[00:30:36.000 --> 00:30:38.000]  這個爸爸要他怎麼做
[00:30:38.000 --> 00:30:45.000]  會不會爸爸要孩子把這個手放在那個桶的頂上當中最吃力的地方,要他抬呢
[00:30:46.000 --> 00:30:47.000]  叫這個孩子把手放在最吃力的地方來抬水
[00:30:47.000 --> 00:30:59.000]  如果他這樣做就表示他不是爸爸
[00:30:59.000 --> 00:31:05.000]  真是爸爸的話,永遠不會抬水
[00:31:05.000 --> 00:31:09.000]  這個孩子很高興
[00:31:09.000 --> 00:31:11.000]  這個孩子很高興
[00:31:11.000 --> 00:31:13.000]  這個孩子很高興
[00:31:13.000 --> 00:31:14.000]  這個孩子很高興
[00:31:14.000 --> 00:31:16.000]  真是爸爸的話,永遠不會這樣做
[00:31:16.000 --> 00:31:19.000]  爸爸怎麼做
[00:31:19.000 --> 00:31:21.000]  爸爸伸出他大手來
[00:31:21.000 --> 00:31:26.000]  很有力的手
[00:31:26.000 --> 00:31:28.000]  抓住這個桶頂當中吃力的地方
[00:31:28.000 --> 00:31:35.000]  然後那個孩子的手就放在旁邊做個樣子
[00:31:42.000 --> 00:31:43.000]  他們兩個一起抬水
[00:31:43.000 --> 00:31:46.000]  抬完了水以後
[00:31:46.000 --> 00:31:49.000]  這個小孩子很高興
[00:31:49.000 --> 00:31:51.000]  他對人說我今天幫爸爸抬水
[00:31:51.000 --> 00:31:58.000]  爸爸也很高興,跟人說孩子幫我抬水
[00:31:58.000 --> 00:32:04.000]  我們父祖就是這樣父法
[00:32:04.000 --> 00:32:10.000]  把那個重擔負起來
[00:32:11.000 --> 00:32:12.000]  我們在他的身邊,蒙他的幫助
[00:32:12.000 --> 00:32:21.000]  我們做主的統公就是這樣做法
[00:32:21.000 --> 00:32:27.000]  有的人做主的統公很神氣
[00:32:27.000 --> 00:32:34.000]  覺得自己了不起
[00:32:34.000 --> 00:32:37.000]  但是事實上就是這樣做法
[00:32:38.000 --> 00:32:39.000]  事實上他就這樣做
[00:32:39.000 --> 00:32:44.000]  真正的工作是主做的
[00:32:44.000 --> 00:32:46.000]  我昨天下午說了一件事
[00:32:46.000 --> 00:32:49.000]  是在統公的聚會裡面提了一件事
[00:32:49.000 --> 00:32:52.000]  今天晚上我再提一句
[00:32:52.000 --> 00:33:00.000]  香港建造省區院
[00:33:00.000 --> 00:33:02.000]  從前的院長
[00:33:02.000 --> 00:33:04.000]  劉夫群牧師
[00:33:04.000 --> 00:33:05.000]  劉夫群牧師
[00:33:05.000 --> 00:33:09.000]  在香港的聯合教育研究院
[00:33:09.000 --> 00:33:13.000]  前院長
[00:33:13.000 --> 00:33:15.000]  劉夫群牧師
[00:33:15.000 --> 00:33:20.000]  有一天他去參加一個會議
[00:33:20.000 --> 00:33:24.000]  那天晚上他心裡一股感動
[00:33:24.000 --> 00:33:26.000]  他還沒有講到以前
[00:33:26.000 --> 00:33:28.000]  他就要大家決志心
[00:33:28.000 --> 00:33:32.000]  他就問大家
[00:33:33.000 --> 00:33:34.000]  什麼人願意決志心
[00:33:34.000 --> 00:33:36.000]  請你舉手
[00:33:36.000 --> 00:33:40.000]  有19個人舉手
[00:33:40.000 --> 00:33:44.000]  他學了個功課
[00:33:44.000 --> 00:33:47.000]  他說如果我講完以後再問
[00:33:47.000 --> 00:33:50.000]  19個人舉手
[00:33:50.000 --> 00:33:51.000]  我一定感覺我講得很好
[00:33:52.000 --> 00:33:53.000]  如果我
[00:33:53.000 --> 00:33:57.000]  如果我問那些人
[00:33:57.000 --> 00:33:58.000]  我舉手之後
[00:33:58.000 --> 00:33:59.000]  19個人舉手
[00:33:59.000 --> 00:34:01.000]  我一定感覺我講得很好
[00:34:01.000 --> 00:34:06.000]  還沒有講他們已經立志了
[00:34:06.000 --> 00:34:09.000]  他們已經做了決定
[00:34:09.000 --> 00:34:11.000]  神的工作
[00:34:11.000 --> 00:34:13.000]  有些弟兄姊妹
[00:34:13.000 --> 00:34:14.000]  已經在那些人身上做功了
[00:34:19.000 --> 00:34:20.000]  聖靈預備了他們的心
[00:34:20.000 --> 00:34:22.000]  感動他們信主
[00:34:22.000 --> 00:34:27.000]  有的人就是
[00:34:27.000 --> 00:34:29.000]  覺得是我做的
