
[00:00:00.000 --> 00:00:03.000]  我們接著一齊會來到思想聖經的說話
[00:06:00.000 --> 00:06:05.000]  道行深 遵守 彼此交接
[00:06:05.000 --> 00:06:09.000]  他們行深除了遵守神的話之外
[00:06:09.000 --> 00:06:11.000]  他們彼此團契
[00:06:11.000 --> 00:06:14.000]  交接圓文是團契的意思
[00:06:14.000 --> 00:06:18.000]  他們是認真的相愛和分享
[00:06:18.000 --> 00:06:21.000]  早前大家看到一本校園雜誌
[00:06:21.000 --> 00:06:23.000]  有一篇文章
[00:06:23.000 --> 00:06:24.000]  說到有一間教會
[00:06:24.000 --> 00:06:26.000]  他們有一個特別的做法
[00:06:26.000 --> 00:06:28.000]  他們向電視節目宣佈
[00:06:28.000 --> 00:06:30.000]  將來三個星期
[00:06:30.000 --> 00:06:34.000]  教會暫停主日崇拜
[00:06:34.000 --> 00:06:37.000]  三個星期暫停主日崇拜
[00:06:37.000 --> 00:06:38.000]  電視節目很驚訝
[00:06:38.000 --> 00:06:39.000]  發生什麼事了
[00:06:39.000 --> 00:06:42.000]  是不是牧師有什麼不妥當
[00:06:42.000 --> 00:06:43.000]  他們說不是
[00:06:43.000 --> 00:06:44.000]  是想電視節目
[00:06:44.000 --> 00:06:46.000]  全部去到不同的小組
[00:06:46.000 --> 00:06:47.000]  不同的家庭裡面
[00:06:47.000 --> 00:06:50.000]  有小組崇拜和團契
[00:06:50.000 --> 00:06:51.000]  牧師每個人
[00:06:51.000 --> 00:06:53.000]  每一組給一頂錄音帶
[00:06:53.000 --> 00:06:54.000]  有講道
[00:06:54.000 --> 00:06:55.000]  你們去聽
[00:06:55.000 --> 00:06:57.000]  但最重要是大家一起
[00:06:57.000 --> 00:07:00.000]  小組敬拜和團契
[00:07:00.000 --> 00:07:01.000]  他們發覺以前說很多
[00:07:01.000 --> 00:07:02.000]  但是沒有用
[00:07:02.000 --> 00:07:04.000]  大家以為回來教會崇拜
[00:07:04.000 --> 00:07:07.000]  就等於教會生活
[00:07:07.000 --> 00:07:08.000]  原來教會希望
[00:07:08.000 --> 00:07:10.000]  他們這次會深刻體會
[00:07:10.000 --> 00:07:12.000]  教會生活很重要的部分
[00:07:12.000 --> 00:07:14.000]  就是弟兄姊妹建立
[00:07:14.000 --> 00:07:20.000]  有真實相愛分享分擔的關係
[00:07:20.000 --> 00:07:21.000]  是真實地
[00:07:21.000 --> 00:07:23.000]  來到彼此的負責
[00:07:23.000 --> 00:07:24.000]  彼此的守望
[00:07:24.000 --> 00:07:27.000]  那是教會生活
[00:07:27.000 --> 00:07:28.000]  三個星期之後
[00:07:28.000 --> 00:07:29.000]  回來的弟兄姊妹
[00:07:29.000 --> 00:07:30.000]  有八成支持
[00:07:30.000 --> 00:07:33.000]  明年再試一次
[00:07:33.000 --> 00:07:34.000]  他們放心
[00:07:34.000 --> 00:07:36.000]  我沒有打算在北宣實展
[00:07:36.000 --> 00:07:38.000]  這個做法
[00:07:38.000 --> 00:07:40.000]  但是我很清楚知道
[00:07:40.000 --> 00:07:42.000]  教會生活的一部分
[00:07:42.000 --> 00:07:44.000]  不可以少的一部分
[00:07:44.000 --> 00:07:48.000]  是我們認真的彼此的團契分享
[00:07:48.000 --> 00:07:52.000]  你看到下面所講的第四十四節
[00:07:52.000 --> 00:07:54.000]  信奕人都在一處繁物公用
[00:07:54.000 --> 00:07:56.000]  並且賣了田產家業
[00:07:56.000 --> 00:08:00.000]  照各人所需用的分給各人
[00:08:00.000 --> 00:08:02.000]  他們的團契
[00:08:02.000 --> 00:08:05.000]  不單單是坐下來聊天分享
[00:08:05.000 --> 00:08:06.000]  而是很真實地
[00:08:06.000 --> 00:08:08.000]  將別人的需要
[00:08:08.000 --> 00:08:10.000]  來回應他們
[00:08:10.000 --> 00:08:12.000]  分享出去
[00:08:12.000 --> 00:08:14.000]  Share out
[00:08:14.000 --> 00:08:16.000]  這個團契的真實表達
[00:08:16.000 --> 00:08:18.000]  是透過很具體的方式
[00:08:18.000 --> 00:08:21.000]  來回應別人的需要
[00:08:21.000 --> 00:08:22.000]  你見到很多弟兄姊妹
[00:08:22.000 --> 00:08:24.000]  賣了田產家業
[00:08:24.000 --> 00:08:25.000]  你說糟糕了
[00:08:25.000 --> 00:08:27.000]  要我們賣光家產
[00:08:27.000 --> 00:08:29.000]  來供應別人
[00:08:29.000 --> 00:08:32.000]  食鷹部門要求我們一定要這樣做
[00:08:32.000 --> 00:08:34.000]  只是各人按照自己的領袖
[00:08:34.000 --> 00:08:36.000]  當時不是所有弟兄姊妹
[00:08:36.000 --> 00:08:38.000]  都賣光家產田業
[00:08:38.000 --> 00:08:39.000]  否則後面就不會說
[00:08:39.000 --> 00:08:41.000]  他們在家中賣餅
[00:08:41.000 --> 00:08:43.000]  仍然有他們的家庭
[00:08:43.000 --> 00:08:45.000]  但是他們很清楚知道
[00:08:45.000 --> 00:08:47.000]  不單單自己的需要
[00:08:47.000 --> 00:08:49.000]  甚至犧牲自己的安全感
[00:08:49.000 --> 00:08:51.000]  放棄自己的家業
[00:08:51.000 --> 00:08:54.000]  為了回應別人的需要
[00:08:54.000 --> 00:08:56.000]  因此他們在當中
[00:08:56.000 --> 00:08:59.000]  都發生了很重要的彼此支持
[00:08:59.000 --> 00:09:01.000]  你看看第四章
[00:09:01.000 --> 00:09:03.000]  後面的第四章
[00:09:03.000 --> 00:09:05.000]  第34節
[00:09:05.000 --> 00:09:09.000]  第四章34節
[00:09:09.000 --> 00:09:12.000]  來中也沒有一個缺乏的
[00:09:12.000 --> 00:09:16.000]  因為人人將田產房屋都賣了
[00:09:16.000 --> 00:09:18.000]  這裡說的是大多數的人
[00:09:18.000 --> 00:09:20.000]  把所賣的價銀拿來
[00:09:20.000 --> 00:09:22.000]  方在試圖腳前
[00:09:22.000 --> 00:09:25.000]  照個人所需要的分級個人
[00:09:25.000 --> 00:09:27.000]  是一個很重要的表達
[00:09:27.000 --> 00:09:29.000]  因為他們彼此分享
[00:09:29.000 --> 00:09:31.000]  因此沒有一個人有缺乏
[00:09:31.000 --> 00:09:33.000]  我們再回到第二章
[00:09:33.000 --> 00:09:37.000]  第三個教會生活的重要元素
[00:09:37.000 --> 00:09:39.000]  第42節
[00:09:39.000 --> 00:09:41.000]  除了試圖的教訓
[00:09:41.000 --> 00:09:43.000]  除了彼此團契
[00:09:43.000 --> 00:09:45.000]  跟著他們恆心
[00:09:45.000 --> 00:09:47.000]  抹餅和祈禱
[00:09:47.000 --> 00:09:49.000]  按正經的原來的文字
[00:09:49.000 --> 00:09:51.000]  我們發現他們所說的
[00:09:51.000 --> 00:09:54.000]  是說當時的抹餅崇拜的聚會
[00:09:54.000 --> 00:09:56.000]  和他們祈禱的聚會
[00:09:56.000 --> 00:09:58.000]  他們很恆心很熱切的
[00:09:58.000 --> 00:10:01.000]  持久的來參與崇拜
[00:10:01.000 --> 00:10:03.000]  不單止在聖殿當中
[00:10:03.000 --> 00:10:05.000]  你見到後面所說
[00:10:05.000 --> 00:10:07.000]  他們在聖殿當中來抹餅
[00:10:07.000 --> 00:10:09.000]  在家中來抹餅
[00:10:09.000 --> 00:10:11.000]  有很莊嚴的
[00:10:11.000 --> 00:10:13.000]  一起集體的敬拜
[00:10:13.000 --> 00:10:15.000]  也有家裡小組的
[00:10:15.000 --> 00:10:17.000]  自由的環境之下敬拜神
[00:10:17.000 --> 00:10:19.000]  當時的抹餅
[00:10:19.000 --> 00:10:22.000]  和他們的愛言上上連在一起
[00:10:22.000 --> 00:10:24.000]  所以他們將崇拜和團契
[00:10:24.000 --> 00:10:26.000]  也都聯合在家中
[00:10:26.000 --> 00:10:28.000]  來到一起來敬拜神
[00:10:28.000 --> 00:10:30.000]  有個電視節目問我
[00:10:30.000 --> 00:10:31.000]  小牧師可不可以
[00:10:31.000 --> 00:10:33.000]  我星期日早上趕不及來
[00:10:33.000 --> 00:10:36.000]  當然原因就沒有說是甚麼
[00:10:36.000 --> 00:10:38.000]  如果趕不及來的時候
[00:10:38.000 --> 00:10:40.000]  可不可以打開亞視
[00:10:40.000 --> 00:10:43.000]  有個電視崇拜
[00:10:43.000 --> 00:10:45.000]  我可以去看崇拜
[00:10:45.000 --> 00:10:47.000]  就行了
[00:10:47.000 --> 00:10:49.000]  我就說
[00:10:49.000 --> 00:10:50.000]  如果你有機會
[00:10:50.000 --> 00:10:51.000]  看一些電視的崇拜
[00:10:51.000 --> 00:10:53.000]  聽當中的訊息
[00:10:53.000 --> 00:10:54.000]  都是有好處
[00:10:54.000 --> 00:10:56.000]  但絕對不可以取代了
[00:10:56.000 --> 00:10:59.000]  你和電視節目一起
[00:10:59.000 --> 00:11:02.000]  一起集體的來敬拜神
[00:11:02.000 --> 00:11:04.000]  真實的來到神的殿當中
[00:11:04.000 --> 00:11:06.000]  來敬拜祂
[00:11:06.000 --> 00:11:08.000]  當時的教會
[00:11:08.000 --> 00:11:09.000]  他們是同心合意
[00:11:09.000 --> 00:11:11.000]  在神的殿中
[00:11:11.000 --> 00:11:13.000]  在家中一起群體的
[00:11:13.000 --> 00:11:15.000]  來敬拜神
[00:11:15.000 --> 00:11:16.000]  這是我們見到
[00:11:16.000 --> 00:11:19.000]  當時很重要的一個元素
[00:11:19.000 --> 00:11:22.000]  我們最後看看第47節
[00:11:22.000 --> 00:11:24.000]  第47節提到
[00:11:24.000 --> 00:11:26.000]  讚美神得眾民的喜愛
[00:11:26.000 --> 00:11:31.000]  主張得救的人天天加給他們
[00:11:31.000 --> 00:11:34.000]  提到主將得救的人
[00:11:34.000 --> 00:11:35.000]  加給他們
[00:11:35.000 --> 00:11:37.000]  不是他們自己的力量
[00:11:37.000 --> 00:11:40.000]  當他們有對真理的熱切追求
[00:11:40.000 --> 00:11:42.000]  有認真的團契生活
[00:11:42.000 --> 00:11:46.000]  也認真地持久地崇拜神
[00:11:46.000 --> 00:11:48.000]  然後之後
[00:11:48.000 --> 00:11:52.000]  神就將得救人數加給他們
[00:11:52.000 --> 00:11:53.000]  當然這個行動
[00:11:53.000 --> 00:11:55.000]  不單單是神自己的工作
[00:11:55.000 --> 00:11:56.000]  也是弟兄姊妹
[00:11:56.000 --> 00:11:59.000]  他們很願意去見證神
[00:11:59.000 --> 00:12:01.000]  第四個元素
[00:12:01.000 --> 00:12:03.000]  真正的教會生活
[00:12:03.000 --> 00:12:05.000]  是整個群體
[00:12:05.000 --> 00:12:08.000]  是樂意去見證神的
[00:12:08.000 --> 00:12:11.000]  聖話神將得救人數天天加給他們
[00:12:11.000 --> 00:12:14.000]  也意味著一班門徒
[00:12:14.000 --> 00:12:16.000]  他們天天作見證
[00:12:16.000 --> 00:12:19.000]  因此也有天天有人信主
[00:12:19.000 --> 00:12:21.000]  來到他們的群體當中
[00:12:21.000 --> 00:12:24.000]  他們不斷為神作見證
[00:12:24.000 --> 00:12:25.000]  北村家人數
[00:12:25.000 --> 00:12:26.000]  我們感謝神
[00:12:26.000 --> 00:12:28.000]  神賜給我們很多
[00:12:28.000 --> 00:12:30.000]  但我們絕對不可以說人數多
[00:12:30.000 --> 00:12:31.000]  所以我們不要作見證
[00:12:31.000 --> 00:12:34.000]  不需要這麼緊張傳福音
[00:12:34.000 --> 00:12:37.000]  你知道香港有多少個人
[00:12:37.000 --> 00:12:40.000]  星期日是翻崇拜的
[00:12:40.000 --> 00:12:42.000]  基督徒的教會
[00:12:42.000 --> 00:12:45.000]  有多少個人翻崇拜
[00:12:45.000 --> 00:12:47.000]  是百分之三
[00:12:47.000 --> 00:12:50.000]  一百個只有三個
[00:12:50.000 --> 00:12:53.000]  是主日周末翻教會崇拜
[00:12:53.000 --> 00:12:56.000]  有百分之九十七
[00:12:56.000 --> 00:12:58.000]  是未曾認識主
[00:12:58.000 --> 00:13:00.000]  或者沒有翻教會
[00:13:00.000 --> 00:13:03.000]  因此我們不可以放鬆
[00:13:03.000 --> 00:13:04.000]  我們仍然努力
[00:13:04.000 --> 00:13:06.000]  剛才所說到的四方面
[00:13:06.000 --> 00:13:09.000]  有些人用英文字代表
[00:13:09.000 --> 00:13:11.000]  崇拜是worship
[00:13:11.000 --> 00:13:16.000]  i instruction是聖經的教導
[00:13:16.000 --> 00:13:19.000]  第三是團契 fellowship
[00:13:19.000 --> 00:13:21.000]  第四是傳福音
[00:13:21.000 --> 00:13:22.000]  evangelism
[00:13:22.000 --> 00:13:25.000]  e w i f e
[00:13:25.000 --> 00:13:26.000]  是甚麼
[00:13:26.000 --> 00:13:28.000]  wife是太太
[00:13:28.000 --> 00:13:30.000]  也可以說是基督的新父
[00:13:30.000 --> 00:13:34.000]  教會的一群屬神的人
[00:13:34.000 --> 00:13:37.000]  我們在這四方面一起追求
[00:13:37.000 --> 00:13:39.000]  不要單單其中一面
[00:13:39.000 --> 00:13:42.000]  讓我們在四方面同心追求
[00:13:42.000 --> 00:13:45.000]  得到完全神給我們的恩典
[00:13:45.000 --> 00:13:47.000]  大家一起祈禱

