
[00:00:00.000 --> 00:00:02.000]  現在我們講宗教經驗
[00:01:32.800 --> 00:01:35.800]  他以上的一個超越者
[00:01:35.800 --> 00:01:36.800]  一個超越的對象
[00:01:36.800 --> 00:01:37.800]  Transcendent subject
[00:01:37.800 --> 00:01:44.800]  或者Divine or Holy的Reality
[00:01:44.800 --> 00:01:49.800]  還有可能不單止指向並且和他有一個相遇
[00:01:49.800 --> 00:01:53.800]  甚至有些人和他聯合Union
[00:01:53.800 --> 00:01:58.800]  這裡我們可以說是一種形象來畫垂直面的關係
[00:01:58.800 --> 00:02:04.800]  有水平有垂直已經是一個很全面的人的關係
[00:02:04.800 --> 00:02:07.800]  我們說社會學很多的心理學
[00:02:07.800 --> 00:02:09.800]  即是非基督教的心理學社會學
[00:02:09.800 --> 00:02:13.800]  或者是人類學就多數不指向那個層面
[00:02:13.800 --> 00:02:17.800]  我講的時候兩樣東西都加在一起
[00:02:17.800 --> 00:02:22.800]  我用了大量的心理學社會學和人類學的觀點
[00:02:22.800 --> 00:02:26.800]  但我亦都肯定他們都有些東西是指向上面
[00:02:26.800 --> 00:02:29.800]  最後我用一些神學哲學的看法
[00:02:29.800 --> 00:02:31.800]  看基督教怎樣看這件事
[00:02:31.800 --> 00:02:36.800]  所以先問宗教經驗是一種經驗
[00:02:36.800 --> 00:02:39.800]  人有很多經驗但不是所有經驗都是宗教經驗
[00:02:39.800 --> 00:02:45.800]  你吃飯吃切雞飯不算是宗教經驗
[00:02:45.800 --> 00:02:51.800]  但你吃雞飯加辣椒很辣
[00:02:51.800 --> 00:02:55.800]  辣到嘴巴有點醉可能是宗教經驗
[00:02:55.800 --> 00:03:05.800]  或者到一個地步你吃切雞成為一種控制支配你的一個嗜好
[00:03:05.800 --> 00:03:07.800]  可能會進入宗教經驗
[00:03:07.800 --> 00:03:09.800]  但無論如何這些很少有
[00:03:09.800 --> 00:03:16.800]  一般來說我們人生當中究竟有什麼經驗有這個潛質指向宗教經驗呢
[00:03:16.800 --> 00:03:22.800]  有神學家John McQuarrie在一篇文章裏面提出可能有七方面
[00:03:22.800 --> 00:03:26.800]  這七方面不一定是這七樣可能還有八樣還是九樣
[00:03:26.800 --> 00:03:28.800]  不過我覺得他都幾全面
[00:03:28.800 --> 00:03:33.800]  起碼在宗教心理學歷史的角度
[00:03:33.800 --> 00:03:39.800]  我不詳細講以前的人怎樣看
[00:03:39.800 --> 00:03:40.800]  但講到他幾全面
[00:03:40.800 --> 00:03:45.800]  他有七樣人人的經驗是有指向宗教經驗的潛質
[00:03:45.800 --> 00:03:50.800]  第一是對自我的醒覺
[00:03:50.800 --> 00:03:52.800]  其實我們上一堂都講過
[00:03:52.800 --> 00:03:56.800]  一個人會反思那個真我或者我究竟怎樣去生活
[00:03:56.800 --> 00:03:58.800]  為什麼我要這樣存在
[00:03:58.800 --> 00:04:00.800]  為什麼要這樣生活下去
[00:04:00.800 --> 00:04:02.800]  為什麼要這樣生存
[00:04:02.800 --> 00:04:06.800]  為什麼會這樣發生在我身上
[00:04:06.800 --> 00:04:08.800]  當他問這些問題的時候
[00:04:08.800 --> 00:04:13.800]  他就開始轉向一個更加超越和終極的問題
[00:04:13.800 --> 00:04:19.800]  在這個問題裏面自我一個深切的醒覺
[00:04:19.800 --> 00:04:22.800]  他會將它帶向一個宗教層次
[00:04:22.800 --> 00:04:25.800]  當然我剛才講的這些經驗可以對一個人來說帶向宗教
[00:04:25.800 --> 00:04:27.800]  但不一定帶向宗教
[00:04:27.800 --> 00:04:29.800]  如果他想完之後不想了就算了
[00:04:29.800 --> 00:04:30.800]  那也不會的
[00:04:30.800 --> 00:04:32.800]  所以我們說有潛質可以指向的
[00:04:32.800 --> 00:04:37.800]  起碼比食切雞飯更有指向宗教經驗的可能性
[00:04:37.800 --> 00:04:40.800]  第二就是良心的呼喚
[00:04:40.800 --> 00:04:44.800]  良心呼喚就是一種道德感的呼喚
[00:04:44.800 --> 00:04:48.800]  就是說當你做一些事的時候
[00:04:48.800 --> 00:04:51.800]  你一直跟著其他人的習慣去做
[00:04:51.800 --> 00:04:54.800]  到有一天你突然覺得周圍的人都希望你這樣做
[00:04:54.800 --> 00:04:56.800]  但你不想這樣做
[00:04:56.800 --> 00:04:59.800]  例如說橫眉冷對千夫子
[00:04:59.800 --> 00:05:01.800]  突然你站起來有一天
[00:05:01.800 --> 00:05:03.800]  周圍的人都這樣做
[00:05:03.800 --> 00:05:05.800]  但我覺得良心不安就不敢這樣做
[00:05:05.800 --> 00:05:08.800]  在這個時候你要找一個周圍的人都沒有辦法
[00:05:08.800 --> 00:05:11.800]  水平的平面層次
[00:05:11.800 --> 00:05:15.800]  周圍的人沒有辦法給你的根據和動力的時候
[00:05:15.800 --> 00:05:19.800]  你就向另外一個層次說明明中國主宰要我這樣做
[00:05:19.800 --> 00:05:21.800]  或者我覺得頂天立地
[00:05:21.800 --> 00:05:23.800]  人要做得正我就要這樣做
[00:05:23.800 --> 00:05:27.800]  在這個時候你就會轉向一個最終極的
[00:05:27.800 --> 00:05:32.800]  完全跟人類的歷史文化超越以上的一個絕對的標準
[00:05:32.800 --> 00:05:34.800]  這個可能也是宗教的
[00:05:34.800 --> 00:05:38.800]  第三就是毁心感的commitment
[00:05:38.800 --> 00:05:40.800]  commitment就是說人的裡面
[00:05:40.800 --> 00:05:47.800]  人生裡面如果你跟Eric Fromm這個所謂心理分析學者的說法
[00:05:47.800 --> 00:05:50.800]  就是一種frame of devotion and orientation
[00:05:50.800 --> 00:05:55.800]  人生裡面總要有一種東西讓他整個人去投身下去
[00:05:55.800 --> 00:05:58.800]  以至將他的生命奉獻下去
[00:05:58.800 --> 00:06:00.800]  你喜歡不喜歡都有一些東西
[00:06:00.800 --> 00:06:02.800]  因為那樣東西才能支配你整個生命的方向
[00:06:02.800 --> 00:06:05.800]  你沒有了這東西的時候你整個生命的方向就散了
[00:06:05.800 --> 00:06:07.800]  那樣東西不一定是神
[00:06:07.800 --> 00:06:10.800]  那樣東西不一定等於你以為你信了宗教
[00:06:10.800 --> 00:06:12.800]  譬如你信佛
[00:06:12.800 --> 00:06:14.800]  但佛可能如果你不是一個虔誠的佛教徒的話
[00:06:14.800 --> 00:06:16.800]  佛是你的宗教信仰
[00:06:16.800 --> 00:06:18.800]  但不一定等於是你的commitment
[00:06:18.800 --> 00:06:20.800]  可能他毁心是一個事業
[00:06:20.800 --> 00:06:22.800]  可能是某一個人
[00:06:22.800 --> 00:06:24.800]  可能是某一個實驗
[00:06:24.800 --> 00:06:26.800]  可能是某一種的理想
[00:06:26.800 --> 00:06:28.800]  可能是某一種社會的理想
[00:06:28.800 --> 00:06:30.800]  很多東西可以成為這個
[00:06:30.800 --> 00:06:34.800]  不過無論如何在那裡人將他整個生命保留奉獻在一個對象的時候
[00:06:34.800 --> 00:06:39.800]  牽涉到他自然對那個對象的要求越來越高
[00:06:39.800 --> 00:06:45.800]  自然不斷賦予那個要求那個對象越崇高的標準
[00:06:45.800 --> 00:06:48.800]  和越崇高的價值
[00:06:48.800 --> 00:06:50.800]  以至他才能夠過得安樂的頭下去
[00:06:50.800 --> 00:06:53.800]  慢慢慢慢那個對象就會成為他那個膜拜的對象
[00:06:53.800 --> 00:06:56.800]  那那個呢是成為一個宗教的情操
[00:06:56.800 --> 00:07:01.800]  第四對宇宙跌進一種驚訝
[00:07:01.800 --> 00:07:04.800]  有些人呢當他我想很多時候我們都有這樣的經驗
[00:07:04.800 --> 00:07:07.800]  晚上旅行露營晚上沒事做
[00:07:07.800 --> 00:07:09.800]  在那裡看星看看的時候
[00:07:09.800 --> 00:07:12.800]  突然間有一種很強的落寞感或者驚訝感
[00:07:12.800 --> 00:07:16.800]  宇宙好大好像大圓圈的星佈滿在那裡的時候
[00:07:16.800 --> 00:07:18.800]  突然間感覺到自己很渺小
[00:07:18.800 --> 00:07:21.800]  在那裡的時候心底裡突然間有一種超越的
[00:07:21.800 --> 00:07:23.800]  或者感覺到自己很卑微
[00:07:23.800 --> 00:07:27.800]  但是想抓住一些更加永恆的感覺
[00:07:27.800 --> 00:07:30.800]  所以大家覺得平時可能很現實
[00:07:30.800 --> 00:07:33.800]  但是大家睡一睡看一看星會說一些人很感觸的東西
[00:07:33.800 --> 00:07:39.800]  那裡對於宇宙的驚訝有時候會讓人帶有一個宗教感
[00:07:39.800 --> 00:07:42.800]  第五就是美的感觸都會有的
[00:07:42.800 --> 00:07:45.800]  有時候一種對美的追尋
[00:07:45.800 --> 00:07:49.800]  一個很尖銳的對美的追尋
[00:07:49.800 --> 00:07:51.800]  都會帶來一種宗教感
[00:07:51.800 --> 00:07:58.800]  所以有很多很完全投入的藝術家畫家音樂家
[00:07:58.800 --> 00:08:00.800]  他有很強的宗教感
[00:08:00.800 --> 00:08:02.800]  那種宗教感不一定要他信哪種宗教
[00:08:02.800 --> 00:08:05.800]  而是他那種神秘的感覺
[00:08:05.800 --> 00:08:07.800]  他追尋一些東西絕對的
[00:08:07.800 --> 00:08:09.800]  而那些東西因為不到他控制的
[00:08:09.800 --> 00:08:10.800]  大家知道嗎
[00:08:10.800 --> 00:08:12.800]  美感是講靈感的
[00:08:12.800 --> 00:08:13.800]  一首詩
[00:08:13.800 --> 00:08:15.800]  一首詩的靈感
[00:08:15.800 --> 00:08:18.800]  他突然間來的
[00:08:18.800 --> 00:08:20.800]  有時是中秋阿良來的
[00:08:20.800 --> 00:08:22.800]  有時是走著走著的時候突然間來的
[00:08:22.800 --> 00:08:25.800]  所以似乎那個靈感的來臨
[00:08:25.800 --> 00:08:28.800]  是一種coming而不是自己creating的
[00:08:28.800 --> 00:08:32.800]  所以很多藝術家都有一種很強的宗教感
[00:08:32.800 --> 00:08:36.800]  他體驗到那個最終極的美和價值
[00:08:36.800 --> 00:08:38.800]  是他自己控制不到的
[00:08:38.800 --> 00:08:39.800]  是另外一個領域來的
[00:08:39.800 --> 00:08:41.800]  所以他都有很強的宗教感
[00:08:41.800 --> 00:08:42.800]  十九世紀的詩人
[00:08:42.800 --> 00:08:44.800]  差不多全部都很強的宗教感
[00:08:44.800 --> 00:08:46.800]  哥德、烏夫特斯
[00:08:46.800 --> 00:08:50.800]  這些全部都是很有宗教感的
[00:08:50.800 --> 00:08:52.800]  藝術家更加是
[00:08:52.800 --> 00:08:54.800]  范哥那些人
[00:08:54.800 --> 00:08:56.800]  音樂家也都會是
[00:08:56.800 --> 00:08:58.800]  Dubuzy這些
[00:08:58.800 --> 00:09:00.800]  全部都是很強的宗教感的人
[00:09:00.800 --> 00:09:02.800]  可以接觸到宗教
[00:09:02.800 --> 00:09:05.800]  第六就是一個默契的人際關係
[00:09:05.800 --> 00:09:08.800]  一個很密切的人際關係當中
[00:09:08.800 --> 00:09:10.800]  都會有Marlene Bobo這樣說
[00:09:10.800 --> 00:09:14.800]  我們當和別人溝通得很深
[00:09:14.800 --> 00:09:17.800]  雖然好像是平面的溝通
[00:09:17.800 --> 00:09:18.800]  人和人之間的溝通
[00:09:18.800 --> 00:09:21.800]  但是在兩個人一個很深很深的默契
[00:09:21.800 --> 00:09:23.800]  很深的愛的關係裏面
[00:09:23.800 --> 00:09:24.800]  你感覺到有些東西
[00:09:24.800 --> 00:09:29.800]  似乎是超越了一個普通人和人之間的關係
[00:09:29.800 --> 00:09:33.800]  在那裏你感觸到有一種宗教感
[00:09:33.800 --> 00:09:35.800]  有種永恆性
[00:09:35.800 --> 00:09:38.800]  所以很多人對愛情的描述的時候
[00:09:38.800 --> 00:09:39.800]  描述到一個地步
[00:09:39.800 --> 00:09:43.800]  發覺它好像是一種宗教性的文章
[00:09:43.800 --> 00:09:46.800]  同樣一個歷代裏面
[00:09:46.800 --> 00:09:49.800]  那些和神很有默契生命的作者
[00:09:49.800 --> 00:09:51.800]  譬如聖Teresa Avila或聖John of the Cross
[00:09:51.800 --> 00:09:55.800]  當他描述到他和神之間那種默契感情的時候
[00:09:55.800 --> 00:09:59.800]  用到很愛情式的語句去表達
[00:09:59.800 --> 00:10:00.800]  都有共通性在裏面
[00:10:00.800 --> 00:10:03.800]  第七就是痛苦和死亡
[00:10:03.800 --> 00:10:07.800]  人在痛苦極度痛苦和面對死亡的時候
[00:10:07.800 --> 00:10:09.800]  也會帶向宗教感
[00:10:09.800 --> 00:10:10.800]  大家都會明白這件事
[00:10:10.800 --> 00:10:14.800]  痛苦最終極就是問這個世界究竟是不是理性的
[00:10:14.800 --> 00:10:16.800]  這個世界還有沒有規律的
[00:10:16.800 --> 00:10:18.800]  這個世界有沒有合理的
[00:10:18.800 --> 00:10:19.800]  因為痛苦打擊的時候
[00:10:19.800 --> 00:10:21.800]  第一個問題一定會問這件事
[00:10:21.800 --> 00:10:23.800]  這個世界根本是非理性的
[00:10:23.800 --> 00:10:27.800]  這個時候就會問到這個世界終極有沒有東西在掌管
[00:10:27.800 --> 00:10:29.800]  面對死亡更加是
[00:10:29.800 --> 00:10:32.800]  面對死亡的時候就要問我生命的永恆性問題在哪裏
[00:10:32.800 --> 00:10:34.800]  這就進入宗教裏
[00:10:34.800 --> 00:10:36.800]  所以這七種都可以說廣義來說
[00:10:36.800 --> 00:10:40.800]  是指向宗教的經驗
[00:10:40.800 --> 00:10:46.800]  這七種的指向大家都比較明白
[00:10:46.800 --> 00:10:49.800]  這個就開始我們收窄一點
[00:10:49.800 --> 00:10:52.800]  我們不詳細說這七種怎樣指向宗教經驗
[00:10:52.800 --> 00:10:56.800]  大家也可以借用這七種去幫人聊天的時候
[00:10:56.800 --> 00:10:59.800]  從那裏進入宗教信仰
[00:10:59.800 --> 00:11:01.800]  基督教都可以
[00:11:01.800 --> 00:11:03.800]  一定能夠證明神的存在
[00:11:03.800 --> 00:11:05.800]  但這七個是一個接觸點
[00:11:05.800 --> 00:11:07.800]  在這七種經驗裏面
[00:11:07.800 --> 00:11:08.800]  最容易想起宗教
[00:11:08.800 --> 00:11:10.800]  我覺得很有意思
[00:11:10.800 --> 00:11:12.800]  說回頭
[00:11:12.800 --> 00:11:14.800]  比吃東西的時候說
[00:11:14.800 --> 00:11:16.800]  或者說他吃東西的經驗
[00:11:16.800 --> 00:11:18.800]  未必一定可以指向宗教
[00:11:18.800 --> 00:11:21.800]  這裏我就收窄一點
[00:11:21.800 --> 00:11:22.800]  說這幾句
[00:11:22.800 --> 00:11:24.800]  給大家休息
[00:11:24.800 --> 00:11:28.800]  我們說到下面的宗教經驗
[00:11:28.800 --> 00:11:30.800]  下面的宗教經驗
[00:11:30.800 --> 00:11:32.800]  剛才說到什麼叫真正下面的宗教經驗
[00:11:32.800 --> 00:11:34.800]  剛才那些可以指向宗教經驗
[00:11:34.800 --> 00:11:36.800]  本身不一定等於宗教經驗
[00:11:36.800 --> 00:11:40.800]  甚至痛苦死亡本身都不一定等於宗教經驗
[00:11:40.800 --> 00:11:43.800]  什麼才叫真正能夠說是宗教經驗
[00:11:43.800 --> 00:11:47.800]  宗教經驗就是人能夠在某一個經驗裏面
[00:11:47.800 --> 00:11:49.800]  在一段時間當中
[00:11:49.800 --> 00:11:51.800]  他很深刺的感受到
[00:11:51.800 --> 00:11:53.800]  他和一個超然的
[00:11:53.800 --> 00:11:55.800]  和他以外的一個主體
[00:11:55.800 --> 00:11:57.800]  不是其他一個人
[00:11:57.800 --> 00:11:59.800]  超越了他人的限制
[00:11:59.800 --> 00:12:01.800]  可以說是人的有限性
[00:12:01.800 --> 00:12:03.800]  超越了的一個對象
[00:12:03.800 --> 00:12:05.800]  不一定是神
[00:12:05.800 --> 00:12:07.800]  可能是東方可能是空無
[00:12:07.800 --> 00:12:09.800]  可能是空
[00:12:09.800 --> 00:12:11.800]  可能是emptiness
[00:12:11.800 --> 00:12:13.800]  在印度是梵天
[00:12:13.800 --> 00:12:15.800]  整個自然界的大宇宙
[00:12:15.800 --> 00:12:19.800]  在西方裏面
[00:12:19.800 --> 00:12:21.800]  也可以是神
[00:12:21.800 --> 00:12:23.800]  在魔鬼教裏面也可以是魔鬼
[00:12:23.800 --> 00:12:25.800]  總而言之有一個對象
[00:12:25.800 --> 00:12:27.800]  那個對象超越了你自己
[00:12:27.800 --> 00:12:29.800]  投入了他那裏
[00:12:29.800 --> 00:12:31.800]  然後和他連結起來
[00:12:31.800 --> 00:12:33.800]  和他有一個很深切的
[00:12:33.800 --> 00:12:35.800]  密切的溝通的話
[00:12:35.800 --> 00:12:37.800]  我們說這個時刻
[00:12:37.800 --> 00:12:39.800]  這種經驗比較狹義來說
[00:12:39.800 --> 00:12:41.800]  就是真正的
[00:12:41.800 --> 00:12:43.800]  宗教經驗的意思
[00:12:43.800 --> 00:12:45.800]  所以
[00:12:45.800 --> 00:12:47.800]  有些人稱它為
[00:12:47.800 --> 00:12:49.800]  peak experience
[00:12:49.800 --> 00:12:51.800]  在這個意義裏說
[00:12:51.800 --> 00:12:53.800]  有些人認為宗教經驗不一定
[00:12:53.800 --> 00:12:55.800]  是宗教的方式
[00:12:55.800 --> 00:12:57.800]  才能找得到
[00:12:57.800 --> 00:12:59.800]  是普通的心理
[00:12:59.800 --> 00:13:01.800]  都可以達到
[00:13:01.800 --> 00:13:03.800]  所以傾向用一種
[00:13:03.800 --> 00:13:05.800]  比較現象學的描述方式
[00:13:05.800 --> 00:13:07.800]  就是phenomenological
[00:13:07.800 --> 00:13:09.800]  我不問他什麼
[00:13:09.800 --> 00:13:11.800]  使他這樣
[00:13:11.800 --> 00:13:13.800]  只是問他當他這樣的時候
[00:13:13.800 --> 00:13:15.800]  他有什麼表現
[00:13:15.800 --> 00:13:17.800]  經驗有什麼特別
[00:13:17.800 --> 00:13:19.800]  還有他在什麼情況下會這樣
[00:13:19.800 --> 00:13:21.800]  什麼情況能夠使他這樣
[00:13:21.800 --> 00:13:23.800]  那裏是一個比較寬闊的角度來看
[00:13:23.800 --> 00:13:25.800]  當然那裏包含了基督教
[00:13:25.800 --> 00:13:27.800]  也包含了其他宗教
[00:13:27.800 --> 00:13:29.800]  甚至包含了非宗教的領域
[00:13:29.800 --> 00:13:31.800]  所以那裏我們將它分開
[00:13:31.800 --> 00:13:33.800]  其實只要他有一種經驗
[00:13:33.800 --> 00:13:35.800]  那種經驗是peak experience
[00:13:35.800 --> 00:13:37.800]  那種經驗裏面
[00:13:37.800 --> 00:13:39.800]  是超越了自我限制
[00:13:39.800 --> 00:13:41.800]  goes beyond, goes out from
[00:13:41.800 --> 00:13:43.800]  而容涉在另一個境界
[00:13:43.800 --> 00:13:45.800]  這個我們就叫他
[00:13:45.800 --> 00:13:47.800]  高峰的經驗
[00:13:47.800 --> 00:13:49.800]  高峰的經驗有些人英文寫著
[00:13:49.800 --> 00:13:51.800]  ecstasy
[00:13:51.800 --> 00:13:53.800]  ecstasy這個字是一個
[00:13:53.800 --> 00:13:55.800]  希臘文翻譯過來的英文
[00:13:55.800 --> 00:13:57.800]  是兩個字的構成
[00:13:57.800 --> 00:13:59.800]  ecstasis
[00:13:59.800 --> 00:14:01.800]  ec就是outside of
[00:14:01.800 --> 00:14:03.800]  即是離開脫離了
[00:14:03.800 --> 00:14:05.800]  人的本質
[00:14:05.800 --> 00:14:07.800]  即是在那個時刻裏面
[00:14:07.800 --> 00:14:09.800]  那個人的自我
[00:14:09.800 --> 00:14:11.800]  超離了他自己
[00:14:11.800 --> 00:14:13.800]  而由另一個更高的我
[00:14:13.800 --> 00:14:15.800]  一個主體佔據了他
[00:14:15.800 --> 00:14:17.800]  大家明白嗎?
[00:14:17.800 --> 00:14:19.800]  這樣我們叫ecstasy
[00:14:19.800 --> 00:14:21.800]  自我離開
[00:14:21.800 --> 00:14:23.800]  所以有些人也做了一種渾然忘我的境界
[00:14:23.800 --> 00:14:25.800]  或者我們叫他出神的境界
[00:14:25.800 --> 00:14:27.800]  有些人叫trans experience
[00:14:27.800 --> 00:14:29.800]  這個人類學多數用的字眼
[00:14:29.800 --> 00:14:31.800]  有些叫transcendent experience
[00:14:31.800 --> 00:14:33.800]  有些叫mystical experience
[00:14:33.800 --> 00:14:35.800]  不同的角度去了解他
[00:14:35.800 --> 00:14:37.800]  不同的角度去描述他
[00:14:37.800 --> 00:14:39.800]  這個我們不詳細解釋
[00:14:39.800 --> 00:14:41.800]  一般來說宗教經驗當然
[00:14:41.800 --> 00:14:43.800]  包含了這種經驗
[00:14:43.800 --> 00:14:45.800]  譬如教會的悔改
[00:14:45.800 --> 00:14:47.800]  聖靈的
[00:14:47.800 --> 00:14:49.800]  囂觀
[00:14:49.800 --> 00:14:51.800]  講方言
[00:14:51.800 --> 00:14:53.800]  或者在一個祈禱裏面
[00:14:53.800 --> 00:14:55.800]  醫病的時候
[00:14:55.800 --> 00:14:57.800]  或者要一個人
[00:14:57.800 --> 00:14:59.800]  要講預言
[00:14:59.800 --> 00:15:01.800]  講預言的時候
[00:15:01.800 --> 00:15:03.800]  那種狀態當中也是一種ecstasy的表現
[00:15:03.800 --> 00:15:05.800]  但也可以在
[00:15:05.800 --> 00:15:07.800]  其他宗教裏有的
[00:15:07.800 --> 00:15:09.800]  神打
[00:15:09.800 --> 00:15:11.800]  請師父來
[00:15:11.800 --> 00:15:13.800]  請關帝來
[00:15:13.800 --> 00:15:15.800]  刀槍不入
[00:15:15.800 --> 00:15:17.800]  那種也是一種ecstasy
[00:15:17.800 --> 00:15:19.800]  文米
[00:15:19.800 --> 00:15:21.800]  腐羈
[00:15:21.800 --> 00:15:23.800]  或者在非洲的
[00:15:23.800 --> 00:15:25.800]  民族他們跳的那些靈舞
[00:15:25.800 --> 00:15:27.800]  跳到一個地步
[00:15:27.800 --> 00:15:29.800]  不控制自己
[00:15:29.800 --> 00:15:31.800]  自己插自己
[00:15:31.800 --> 00:15:33.800]  那種混亂的狀態
[00:15:33.800 --> 00:15:35.800]  不知道自己在做什麼
[00:15:35.800 --> 00:15:37.800]  那種宗教經驗
[00:15:37.800 --> 00:15:39.800]  在東南亞念咒
[00:15:39.800 --> 00:15:41.800]  一刀插下去
[00:15:41.800 --> 00:15:43.800]  頂帽那邊的人死了
[00:15:43.800 --> 00:15:45.800]  出血之類的
[00:15:45.800 --> 00:15:47.800]  那些都是
[00:15:47.800 --> 00:15:49.800]  他進行這件事之前
[00:15:49.800 --> 00:15:51.800]  他整個人的神智
[00:15:51.800 --> 00:15:53.800]  是完全去到
[00:15:53.800 --> 00:15:55.800]  另一個狀態才做的
[00:15:55.800 --> 00:15:57.800]  當然基督徒也有
[00:15:57.800 --> 00:15:59.800]  其他的情況
[00:15:59.800 --> 00:16:01.800]  譬如我們唱詩
[00:16:01.800 --> 00:16:03.800]  唱著唱著的時候
[00:16:03.800 --> 00:16:05.800]  整個人被那首詩緊緊抓住
[00:16:05.800 --> 00:16:07.800]  祈禱當然也有更多人
[00:16:07.800 --> 00:16:09.800]  當我們禱告的時候
[00:16:09.800 --> 00:16:11.800]  我們要改經歷
[00:16:11.800 --> 00:16:13.800]  整個人感覺到很溫暖
[00:16:13.800 --> 00:16:15.800]  或者突然間感覺到自己有很多罪
[00:16:15.800 --> 00:16:17.800]  眼淚都流出來
[00:16:17.800 --> 00:16:19.800]  總之每個人有不同
[00:16:19.800 --> 00:16:21.800]  這類就是幫你完全混然亡我的時候
[00:16:21.800 --> 00:16:23.800]  就有警覺
[00:16:23.800 --> 00:16:25.800]  每個方法都可以達到警覺
[00:16:25.800 --> 00:16:27.800]  譬如吃藥
[00:16:27.800 --> 00:16:29.800]  如果沒有那麼多人吃這些遺患藥
[00:16:29.800 --> 00:16:31.800]  軟性毒品
[00:16:31.800 --> 00:16:33.800]  軟性毒品就是你吃了的時候
[00:16:33.800 --> 00:16:35.800]  你發覺你的
[00:16:35.800 --> 00:16:37.800]  你看到那個世界開始變了
[00:16:37.800 --> 00:16:39.800]  我們會討論更多一點
[00:16:39.800 --> 00:16:41.800]  這個psychedelic experience
[00:16:41.800 --> 00:16:43.800]  以前吃LSD現在吃軟性毒品
[00:16:43.800 --> 00:16:45.800]  甚至流行音樂會
[00:16:45.800 --> 00:16:47.800]  也有這種的
[00:16:47.800 --> 00:16:49.800]  所以人們那麼喜歡流行音樂會
[00:16:49.800 --> 00:16:51.800]  有些時候不一定在乎他唱什麼
[00:16:51.800 --> 00:16:53.800]  叫得那麼大聲也不知道他在唱什麼
[00:16:53.800 --> 00:16:55.800]  後面那些
[00:16:55.800 --> 00:16:57.800]  那幾萬人坐在後面那些
[00:16:57.800 --> 00:16:59.800]  我看到小朋友在那裡叫
[00:16:59.800 --> 00:17:01.800]  小朋友在那裡叫
[00:17:01.800 --> 00:17:03.800]  大聲到根本不知道在唱什麼
[00:17:03.800 --> 00:17:05.800]  為什麼他那麼喜歡去呢
[00:17:05.800 --> 00:17:07.800]  在那個時刻他能夠完全
[00:17:07.800 --> 00:17:09.800]  發揮了他的混然亡我
[00:17:09.800 --> 00:17:11.800]  發揮了他的混然亡我
[00:17:11.800 --> 00:17:13.800]  有時候叫到地步
[00:17:13.800 --> 00:17:15.800]  一路叫都會被人抬出去
[00:17:15.800 --> 00:17:17.800]  一路踢腳都會被人抬出去
[00:17:17.800 --> 00:17:19.800]  那時候他不想叫了
[00:17:19.800 --> 00:17:21.800]  這個叫自動化
[00:17:21.800 --> 00:17:23.800]  他不能停下來
[00:17:23.800 --> 00:17:25.800]  叫到地步
[00:17:25.800 --> 00:17:27.800]  你試試去波特蘭迪亞
[00:17:27.800 --> 00:17:29.800]  或者去那些
[00:17:29.800 --> 00:17:31.800]  disco也有這樣的感覺
[00:17:31.800 --> 00:17:33.800]  你試試坐在那裡
[00:17:33.800 --> 00:17:35.800]  坐到差不多的時候
[00:17:35.800 --> 00:17:37.800]  你就跟著他動跟著他按
