
[00:00:00.000 --> 00:00:03.580]  我們在過去一直讀這段聖經的時候
[00:09:15.580 --> 00:09:17.580]  我相信當時的猶太人
[00:09:17.580 --> 00:09:18.580]  很深刻地感受到
[00:09:18.580 --> 00:09:20.580]  能夠有所奉獻
[00:09:20.580 --> 00:09:23.580]  完全是出於神的恩惠
[00:09:23.580 --> 00:09:26.580]  不是他們有什麼奉獻的能力
[00:09:26.580 --> 00:09:28.580]  而是上帝供應他們
[00:09:28.580 --> 00:09:32.580]  以至他們可以天天獻上祭品
[00:09:32.580 --> 00:09:34.580]  這位君王很特別
[00:09:34.580 --> 00:09:37.580]  蒙受神給他的特別一種感動和激勵
[00:09:37.580 --> 00:09:40.580]  要將這些支持
[00:09:40.580 --> 00:09:45.580]  來賜給這些猶太人建築這個聖殿
[00:09:45.580 --> 00:09:46.580]  不單止這樣
[00:09:46.580 --> 00:09:48.580]  他的命令很嚴厲
[00:09:48.580 --> 00:09:50.580]  要求人們徹底地執行
[00:09:50.580 --> 00:09:54.580]  大家再讀他第十一節
[00:09:54.580 --> 00:09:58.580]  「我又下令無論什麼人更改這命令
[00:09:58.580 --> 00:10:01.580]  就要從他的房屋中拆出一根樑木
[00:10:01.580 --> 00:10:04.580]  把它掛起釘在木上
[00:10:04.580 --> 00:10:07.580]  又使他的房屋成為墳堆
[00:10:07.580 --> 00:10:10.580]  誰敢違背王的命令
[00:10:10.580 --> 00:10:12.580]  要拆掉他的房屋
[00:10:12.580 --> 00:10:13.580]  要殺了他
[00:10:13.580 --> 00:10:16.580]  還要拿一根樑木出來樹高起
[00:10:16.580 --> 00:10:19.580]  然後將屍體掛在上面」
[00:10:19.580 --> 00:10:21.580]  是一個很嚴厲的要求
[00:10:21.580 --> 00:10:26.580]  是當時一種要去高度羞辱一個人的做法
[00:10:26.580 --> 00:10:30.580]  將屍體掛在一些樑木上
[00:10:30.580 --> 00:10:34.580]  大家可能會記得一件事情是相類似的
[00:10:34.580 --> 00:10:38.580]  你記不記得有一個人叫做哈曼
[00:10:38.580 --> 00:10:40.580]  聖經以詩帖記
[00:10:40.580 --> 00:10:43.580]  裡面記載哈曼很憤怒誰
[00:10:43.580 --> 00:10:46.580]  很憤怒沒抵改
[00:10:46.580 --> 00:10:47.580]  見到他就不開心
[00:10:47.580 --> 00:10:49.580]  因此密謀要殺了他
[00:10:49.580 --> 00:10:51.580]  要做一個聖經所說的
[00:10:51.580 --> 00:10:56.580]  一個五丈高二十三米高的木架
[00:10:56.580 --> 00:10:58.580]  要將他吊在上面
[00:10:58.580 --> 00:11:00.580]  但最後誰吊在上面
[00:11:00.580 --> 00:11:03.580]  是吊了自己上去
[00:11:03.580 --> 00:11:06.580]  上帝掌權讓這個想殺人的人
[00:11:06.580 --> 00:11:08.580]  自終被殺
[00:11:08.580 --> 00:11:10.580]  這就是當時一種做法
[00:11:10.580 --> 00:11:15.580]  要將人羞辱到一個地步
[00:11:15.580 --> 00:11:18.580]  死的時候也要讓很多人見到他死
[00:11:18.580 --> 00:11:22.580]  當時皇帝發出了這樣很重要的吩咐
[00:11:22.580 --> 00:11:25.580]  沒有人准去違背這個命令
[00:11:25.580 --> 00:11:27.580]  然後你發覺他再說
[00:11:27.580 --> 00:11:28.580]  在十二節就說
[00:11:28.580 --> 00:11:31.580]  他請神來就座
[00:11:31.580 --> 00:11:33.580]  將來哪一個君王
[00:11:33.580 --> 00:11:34.580]  十二節最後說
[00:11:34.580 --> 00:11:37.580]  哪一個君王或人民
[00:11:37.580 --> 00:11:39.580]  他們竟敢違背這個命令
[00:11:39.580 --> 00:11:41.580]  他們就要面對這位上帝
[00:11:41.580 --> 00:11:44.580]  給他的一種就座
[00:11:44.580 --> 00:11:48.580]  和對他的一種傷害
[00:11:48.580 --> 00:11:49.580]  聖經裡面說
[00:11:49.580 --> 00:11:53.580]  「我大利烏夏令必須徹底執行」
[00:11:53.580 --> 00:11:55.580]  很嚴格地提出
[00:11:55.580 --> 00:11:58.580]  所以你發覺到後面第十三節的時候
[00:11:58.580 --> 00:12:02.580]  這位達賴最初是不知道怎麼做的
[00:12:02.580 --> 00:12:06.580]  但一聽見君王這種命令這麼嚴格的時候
[00:12:06.580 --> 00:12:07.580]  聖經就說
[00:12:07.580 --> 00:12:11.580]  「於是河西那邊的總督達賴
[00:12:11.580 --> 00:12:18.580]  和他的同僚就徹底遵照大利烏皇的指示」
[00:12:18.580 --> 00:12:20.580]  是徹底遵照執行
[00:12:20.580 --> 00:12:23.580]  不敢怠慢
[00:12:23.580 --> 00:12:25.580]  在讀到這裡的時候
[00:12:25.580 --> 00:12:27.580]  我們大家想一想
[00:12:27.580 --> 00:12:30.580]  我們記得在之前讀到第五章的時候
[00:12:30.580 --> 00:12:34.580]  你記得當達賴去到和猶太人說話的時候
[00:12:34.580 --> 00:12:36.580]  是質詢他們
[00:12:36.580 --> 00:12:39.580]  誰讓你們在這裡建造聖殿的
[00:12:39.580 --> 00:12:42.580]  當時是一個很大的危機
[00:12:42.580 --> 00:12:46.580]  這位總督可以勒令他們停止工程
[00:12:46.580 --> 00:12:49.580]  或者這班猶太人他們都會害怕
[00:12:49.580 --> 00:12:50.580]  既然是這樣
[00:12:50.580 --> 00:12:52.580]  不如我們暫停工作
[00:12:52.580 --> 00:12:55.580]  因為將來可能建了的都會拆掉
[00:12:55.580 --> 00:12:59.580]  所以當時他們很大的擔心
[00:12:59.580 --> 00:13:03.580]  會感覺很大的一種困難在他們眼前
[00:13:03.580 --> 00:13:04.580]  但到這個時候
[00:13:04.580 --> 00:13:06.580]  突然間我們體會到
[00:13:06.580 --> 00:13:08.580]  在這個危機出現
[00:13:08.580 --> 00:13:11.580]  反而帶盡神的恩惠
[00:13:11.580 --> 00:13:14.580]  竟然神興起這位大利烏皇
[00:13:14.580 --> 00:13:20.580]  如果不是達賴向皇請求查考這些文獻
[00:13:20.580 --> 00:13:23.580]  不會有後來這些事情發生
[00:13:23.580 --> 00:13:26.580]  突然間你發覺在這些危險
[00:13:26.580 --> 00:13:29.580]  這些困難的後面
[00:13:29.580 --> 00:13:33.580]  隱藏著神的恩典
[00:13:33.580 --> 00:13:34.580]  各位聽眾
[00:13:34.580 --> 00:13:36.580]  似乎在很多基督徒的人生經歷裏面
[00:13:36.580 --> 00:13:38.580]  常常體會到要去侍奉神
[00:13:38.580 --> 00:13:40.580]  跟隨神的時候
[00:13:40.580 --> 00:13:42.580]  會遇到困難
[00:13:42.580 --> 00:13:45.580]  甚至面對著一些大的危機
[00:13:45.580 --> 00:13:47.580]  但常常經歷到這些危機的背後
[00:13:47.580 --> 00:13:50.580]  藏著神的恩惠
[00:13:50.580 --> 00:13:51.580]  這些危機
[00:13:51.580 --> 00:13:53.580]  反而叫我們經歷神
[00:13:53.580 --> 00:13:55.580]  祂自己的掌權
[00:13:55.580 --> 00:13:56.580]  祂的幫助
[00:13:56.580 --> 00:13:58.580]  對於猶太人來說
[00:13:58.580 --> 00:14:01.580]  他們經歷到當時的政權給他們的幫助
[00:14:01.580 --> 00:14:04.580]  當時很多的經費
[00:14:04.580 --> 00:14:06.580]  能夠供應他們的需要
[00:14:06.580 --> 00:14:10.580]  這些是他們之前完全意想不到的
[00:14:10.580 --> 00:14:11.580]  另一方面你會發覺
[00:14:11.580 --> 00:14:14.580]  他們突然間信心得到堅固
[00:14:14.580 --> 00:14:16.580]  看到神的工作的時候
[00:14:16.580 --> 00:14:19.580]  他們就帶來一個很堅定的信心
[00:14:19.580 --> 00:14:23.580]  知道神在當中要來幫助他們
[00:14:23.580 --> 00:14:25.580]  因此聖經後來就說
[00:14:25.580 --> 00:14:27.580]  他們很積極地建造聖殿
[00:14:27.580 --> 00:14:29.580]  大概四年左右的時間
[00:14:29.580 --> 00:14:32.580]  已經完成整個聖殿的工程
[00:14:32.580 --> 00:14:35.580]  他們信心得到堅固
[00:14:35.580 --> 00:14:38.580]  本來是危機
[00:14:38.580 --> 00:14:40.580]  但你看到神的作為
[00:14:40.580 --> 00:14:42.580]  因此他們領受信心
[00:14:42.580 --> 00:14:46.580]  堅定地來作神的工作
[00:14:46.580 --> 00:14:48.580]  當然當中有一個很大的關鍵
[00:14:48.580 --> 00:14:50.580]  就是當時的領袖
[00:14:50.580 --> 00:14:51.580]  面對主因危機的時候
[00:14:51.580 --> 00:14:53.580]  仍然決心去信從神
[00:14:53.580 --> 00:14:56.580]  因為神透過先知吩咐他們
[00:14:56.580 --> 00:14:59.580]  命令他們要建造神的殿
[00:14:59.580 --> 00:15:01.580]  他們沒有放棄
[00:15:01.580 --> 00:15:02.580]  就算有困難
[00:15:02.580 --> 00:15:04.580]  他們仍然堅持信從神
[00:15:04.580 --> 00:15:06.580]  給他們的吩咐
[00:15:06.580 --> 00:15:08.580]  各位弟兄姊妹
[00:15:08.580 --> 00:15:10.580]  信服上帝
[00:15:10.580 --> 00:15:14.580]  一定包含了一份勇敢
[00:15:14.580 --> 00:15:15.580]  在困難來到的時候
[00:15:15.580 --> 00:15:18.580]  仍然堅持向前行
[00:15:18.580 --> 00:15:20.580]  不會放棄
[00:15:20.580 --> 00:15:22.580]  在他們的勇敢當中
[00:15:22.580 --> 00:15:24.580]  表達出對神那種信服
[00:15:24.580 --> 00:15:27.580]  對神那種願意聽從的心
[00:15:27.580 --> 00:15:29.580]  正如你和我記得
[00:15:29.580 --> 00:15:32.580]  當彼得面對當時的官府
[00:15:32.580 --> 00:15:34.580]  在社團展所記載
[00:15:34.580 --> 00:15:35.580]  吩咐他們要停止
[00:15:35.580 --> 00:15:38.580]  不要再去見證上帝的時候
[00:15:38.580 --> 00:15:41.580]  他們就和官府說
[00:15:41.580 --> 00:15:43.580]  信從神
[00:15:43.580 --> 00:15:44.580]  不信從人
[00:15:44.580 --> 00:15:46.580]  是應當的
[00:15:46.580 --> 00:15:49.580]  那份勇敢表達出他們的信服
[00:15:49.580 --> 00:15:52.580]  以致他們繼續堅持
[00:15:52.580 --> 00:15:55.580]  要來侍奉神
[00:15:55.580 --> 00:15:56.580]  我想說一件事情
[00:15:56.580 --> 00:15:57.580]  很多年之前
[00:15:57.580 --> 00:15:58.580]  我曾經有機會
[00:15:58.580 --> 00:16:00.580]  去到阿拉伯半島
[00:16:00.580 --> 00:16:03.580]  去探望當地的宣教士
[00:16:03.580 --> 00:16:04.580]  去到的時候
[00:16:04.580 --> 00:16:06.580]  他們告訴我一件事情
[00:16:06.580 --> 00:16:08.580]  到我今天都很深刻記得
[00:16:08.580 --> 00:16:09.580]  他們就說
[00:16:09.580 --> 00:16:12.580]  當地有一間國際教會
[00:16:12.580 --> 00:16:14.580]  他們有很多人在裡面崇拜
[00:16:14.580 --> 00:16:16.580]  很多不同的民族
[00:16:16.580 --> 00:16:19.580]  他們分時段在裡面敬拜神
[00:16:19.580 --> 00:16:21.580]  但是當地有一個路政部門
[00:16:21.580 --> 00:16:23.580]  要建一條新的公路
[00:16:23.580 --> 00:16:26.580]  而教會剛剛在正英國的地方
[00:16:26.580 --> 00:16:28.580]  所以部門就要求他們要遷拆
[00:16:28.580 --> 00:16:30.580]  要搬走
[00:16:30.580 --> 00:16:31.580]  就不斷問他們
[00:16:31.580 --> 00:16:34.580]  有什麼證據證明這塊地是你們的
[00:16:34.580 --> 00:16:36.580]  教會跟他們說
[00:16:36.580 --> 00:16:37.580]  他說沒有
[00:16:37.580 --> 00:16:40.580]  因為教會是屬於一些酋長國的地方
[00:16:40.580 --> 00:16:41.580]  早年的時候
[00:16:41.580 --> 00:16:43.580]  有當時的國軍
[00:16:43.580 --> 00:16:45.580]  答應了將這塊地給他們
[00:16:45.580 --> 00:16:48.580]  他們的說話就是法律
[00:16:48.580 --> 00:16:49.580]  所以沒有文件的
[00:16:49.580 --> 00:16:51.580]  當時答應了給他們建
[00:16:51.580 --> 00:16:54.580]  他們就在這塊地建了一間教會
[00:16:54.580 --> 00:16:57.580]  但是當時路政部門就說
[00:16:57.580 --> 00:16:59.580]  你們沒有文件證明這個地方是你們的
[00:16:59.580 --> 00:17:01.580]  你們要搬走
[00:17:01.580 --> 00:17:02.580]  教會不知道怎麼辦
[00:17:02.580 --> 00:17:03.580]  在那個時候
[00:17:03.580 --> 00:17:05.580]  可能是在短短兩個月之內
[00:17:05.580 --> 00:17:07.580]  他們就要搬走
[00:17:07.580 --> 00:17:08.580]  所以他們很焦急
[00:17:08.580 --> 00:17:10.580]  不知道怎麼做
[00:17:10.580 --> 00:17:12.580]  你知道他們怎麼做嗎?
[00:17:12.580 --> 00:17:13.580]  他們祈禱
[00:17:13.580 --> 00:17:15.580]  他們每一晚呼籲頂尖
[00:17:15.580 --> 00:17:16.580]  一起回來
[00:17:16.580 --> 00:17:18.580]  同心的禱告
[00:17:18.580 --> 00:17:19.580]  一路祈禱
[00:17:19.580 --> 00:17:21.580]  差不多只剩下兩個星期
[00:17:21.580 --> 00:17:23.580]  他們都不知道怎麼辦
[00:17:23.580 --> 00:17:25.580]  很快就要搬走
[00:17:25.580 --> 00:17:26.580]  但是去哪裡呢?
[00:17:26.580 --> 00:17:28.580]  他們不知道
[00:17:28.580 --> 00:17:29.580]  但是他們繼續崇拜
[00:17:29.580 --> 00:17:32.580]  繼續有他們福音的伺候
[00:17:32.580 --> 00:17:34.580]  繼續來祈禱
[00:17:34.580 --> 00:17:36.580]  在那個時候發生了一件事
[00:17:36.580 --> 00:17:39.580]  他們有一個弟兄是一位醫生
[00:17:39.580 --> 00:17:42.580]  這位醫生醫好一個少年人
[00:17:42.580 --> 00:17:44.580]  很奇妙神讓這個少年人康復
[00:17:44.580 --> 00:17:47.580]  少年人的爸爸走來找醫生
[00:17:47.580 --> 00:17:48.580]  就跟醫生說
[00:17:48.580 --> 00:17:49.580]  很感謝你
[00:17:49.580 --> 00:17:51.580]  很想來報答你
[00:17:51.580 --> 00:17:53.580]  有什麼可以幫助呢?
[00:17:53.580 --> 00:17:55.580]  醫生知道他是一個很重要的
[00:17:55.580 --> 00:17:57.580]  當時國軍的大臣
[00:17:57.580 --> 00:17:59.580]  他說你不需要報答我
[00:17:59.580 --> 00:18:00.580]  不過如果可以
[00:18:00.580 --> 00:18:01.580]  你跟國軍說一聲
[00:18:01.580 --> 00:18:03.580]  我們教會就要搬走
[00:18:03.580 --> 00:18:05.580]  我們不知道怎麼辦
[00:18:05.580 --> 00:18:07.580]  大臣聽完之後覺得
[00:18:07.580 --> 00:18:08.580]  這麼不合理
[00:18:08.580 --> 00:18:09.580]  要你們就這樣搬走
[00:18:09.580 --> 00:18:11.580]  好 我跟你說
[00:18:11.580 --> 00:18:14.580]  然後隔了大概一個星期
