
[00:00:00.000 --> 00:00:05.000]  今天和大家思想的是關於和諧家庭的訊息
[00:05:34.000 --> 00:05:38.000]  你要學習去為你的仇敵禱告
[00:05:38.000 --> 00:05:41.000]  愛你的仇敵,為逼迫你的人
[00:05:41.000 --> 00:05:44.000]  傷害你的人來禱告
[00:05:44.000 --> 00:05:48.000]  這樣你就會在神面前得賞賜
[00:05:48.000 --> 00:05:50.000]  當我們讀到這些經文的時候
[00:05:50.000 --> 00:05:54.000]  我們就說都是很好的理想
[00:05:54.000 --> 00:05:57.000]  都很好,不過都很難做
[00:05:57.000 --> 00:06:00.000]  你會覺得自己不可能做得到
[00:06:00.000 --> 00:06:03.000]  我回到公司見到那個同事
[00:06:03.000 --> 00:06:07.000]  不要說為他祈禱,我說一句話都不想
[00:06:07.000 --> 00:06:12.000]  沒錯,靠著你自己你不可能愛仇敵
[00:06:12.000 --> 00:06:14.000]  如果不是神幫助你
[00:06:14.000 --> 00:06:19.000]  你是不可能去為逼迫你的人祈禱
[00:06:19.000 --> 00:06:22.000]  你和我也很明白這個真實的狀況
[00:06:22.000 --> 00:06:24.000]  我記得以前我提及一件事情
[00:06:24.000 --> 00:06:26.000]  我再提及
[00:06:26.000 --> 00:06:28.000]  多年前有位弟兄分享
[00:06:28.000 --> 00:06:30.000]  有人問他
[00:06:30.000 --> 00:06:34.000]  你有沒有哪一個人是你最難寬恕的?
[00:06:34.000 --> 00:06:36.000]  這位弟兄想了一段時間之後
[00:06:36.000 --> 00:06:40.000]  他說有,一個人曾經給我很大的傷害
[00:06:40.000 --> 00:06:44.000]  曾經公開地責罵我
[00:06:44.000 --> 00:06:48.000]  給我很大的心靈傷害
[00:06:48.000 --> 00:06:50.000]  那些人就問他是誰
[00:06:50.000 --> 00:06:52.000]  他說是我爸爸
[00:06:52.000 --> 00:06:54.000]  每個人我都可以寬恕
[00:06:54.000 --> 00:06:56.000]  是爸爸我不可以寬恕
[00:06:56.000 --> 00:06:59.000]  我自小成長他給我很多的傷害
[00:06:59.000 --> 00:07:01.000]  打我罵我
[00:07:01.000 --> 00:07:04.000]  公開地羞辱我
[00:07:04.000 --> 00:07:06.000]  第一次聽到之後就說
[00:07:06.000 --> 00:07:08.000]  不如我們為你祈禱吧
[00:07:08.000 --> 00:07:11.000]  這位弟兄接受大家為他祈禱
[00:07:11.000 --> 00:07:12.000]  很奇妙的事情
[00:07:12.000 --> 00:07:13.000]  當別人為他祈禱的時候
[00:07:13.000 --> 00:07:14.000]  在祈禱當中
[00:07:14.000 --> 00:07:18.000]  突然間他想起一件他差不多忘記了的事情
[00:07:18.000 --> 00:07:19.000]  很小的時候
[00:07:19.000 --> 00:07:21.000]  當他幾歲的時候
[00:07:21.000 --> 00:07:24.000]  有一次爸爸帶他去一個小公園玩
[00:07:24.000 --> 00:07:25.000]  去公園的時候
[00:07:25.000 --> 00:07:26.000]  看到一個小的山丘
[00:07:26.000 --> 00:07:27.000]  他就跑上去
[00:07:27.000 --> 00:07:28.000]  很興奮地跑上去
[00:07:28.000 --> 00:07:30.000]  爸爸在山腳那裡
[00:07:30.000 --> 00:07:32.000]  突然間一滑腳就掉下來
[00:07:32.000 --> 00:07:33.000]  一掉下來的時候
[00:07:33.000 --> 00:07:35.000]  因為草很濕
[00:07:35.000 --> 00:07:37.000]  他就一直滾下來
[00:07:37.000 --> 00:07:38.000]  一直滾的時候
[00:07:38.000 --> 00:07:42.000]  他看到爸爸很遠地走到山腳那邊
[00:07:42.000 --> 00:07:43.000]  走到那裡的時候
[00:07:43.000 --> 00:07:44.000]  剛剛好
[00:07:44.000 --> 00:07:47.000]  把他一摺就抱住了他
[00:07:47.000 --> 00:07:50.000]  然後問他有沒有事
[00:07:50.000 --> 00:07:53.000]  然後輕輕地把他放回地上
[00:07:53.000 --> 00:07:54.000]  這件事情
[00:07:54.000 --> 00:07:55.000]  他已經差不多忘記了
[00:07:55.000 --> 00:07:57.000]  突然間別人為他祈禱的時候
[00:07:57.000 --> 00:07:59.000]  他就想起這件事
[00:07:59.000 --> 00:08:01.000]  他一想起的時候
[00:08:01.000 --> 00:08:03.000]  他心裡面感覺
[00:08:03.000 --> 00:08:06.000]  其實爸爸都是愛我的
[00:08:06.000 --> 00:08:08.000]  然後流著眼淚
[00:08:08.000 --> 00:08:09.000]  然後向神講
[00:08:09.000 --> 00:08:12.000]  「神啊,我願意去寬恕我爸爸」
[00:08:12.000 --> 00:08:15.000]  「去接納他」
[00:08:15.000 --> 00:08:18.000]  他還沒有想到自己能夠再次接納爸爸
[00:08:18.000 --> 00:08:19.000]  但是在那一刻
[00:08:19.000 --> 00:08:21.000]  當他祈禱的時候
[00:08:21.000 --> 00:08:24.000]  他再次去接納他的父親
[00:08:24.000 --> 00:08:25.000]  我記得一次
[00:08:25.000 --> 00:08:26.000]  我在英國的地方
[00:08:26.000 --> 00:08:28.000]  向一群華人弟兄姐妹講道
[00:08:28.000 --> 00:08:30.000]  在講道的時候提及親子的問題
[00:08:30.000 --> 00:08:32.000]  就發覺很多的家人
[00:08:32.000 --> 00:08:34.000]  很多的弟兄姐妹就流淚
[00:08:34.000 --> 00:08:36.000]  我也不知道為什麼
[00:08:36.000 --> 00:08:38.000]  後來之後我問其中一些
[00:08:38.000 --> 00:08:40.000]  他說因為我們這裡有很特別的背景
[00:08:40.000 --> 00:08:42.000]  我們很多都是很早期來的移民
[00:08:42.000 --> 00:08:46.000]  我們的父母已經移民來英國
[00:08:46.000 --> 00:08:47.000]  其中一位中年
[00:08:47.000 --> 00:08:49.000]  差不多老年的太太告訴我
[00:08:49.000 --> 00:08:52.000]  她說第一次踏足英國
[00:08:52.000 --> 00:08:54.000]  是我十四歲的時候
[00:08:54.000 --> 00:08:57.000]  也是我第一次見我爸爸的時候
[00:08:57.000 --> 00:08:59.000]  我爸爸很早年來這裡做餐館
[00:08:59.000 --> 00:09:01.000]  做工人
[00:09:01.000 --> 00:09:02.000]  從沒有回過鄉
[00:09:02.000 --> 00:09:05.000]  當時他們住在新界的圍村那裡
[00:09:05.000 --> 00:09:07.000]  第一次去到見到爸爸
[00:09:07.000 --> 00:09:08.000]  很多憧憬
[00:09:08.000 --> 00:09:10.000]  希望爸爸很疼他
[00:09:10.000 --> 00:09:11.000]  現在見到爸爸了
[00:09:11.000 --> 00:09:13.000]  爸爸一定很關心我
[00:09:13.000 --> 00:09:15.000]  跟我聊天,跟我玩
[00:09:15.000 --> 00:09:17.000]  但爸爸不理他
[00:09:17.000 --> 00:09:20.000]  每天長時間在餐館裡面工作
[00:09:20.000 --> 00:09:22.000]  回來的時候脾氣不好
[00:09:22.000 --> 00:09:24.000]  經常罵他
[00:09:24.000 --> 00:09:27.000]  他很想出去跟朋友去教會
[00:09:27.000 --> 00:09:30.000]  爸爸一口拒絕
[00:09:30.000 --> 00:09:33.000]  絕對不讓他接觸外面的人
[00:09:33.000 --> 00:09:36.000]  他很難過,很生爸爸的氣
[00:09:36.000 --> 00:09:37.000]  很生爸爸的氣
[00:09:37.000 --> 00:09:38.000]  接著很多其他弟兄姐妹
[00:09:38.000 --> 00:09:40.000]  都講到他們的身孫屍
[00:09:40.000 --> 00:09:42.000]  這次當我講到親子問題的時候
[00:09:42.000 --> 00:09:44.000]  他們感懷身世
[00:09:44.000 --> 00:09:46.000]  很多都很難過
[00:09:46.000 --> 00:09:48.000]  但當日我們聊天的時候
[00:09:48.000 --> 00:09:51.000]  全部都是信得住的弟兄姐妹
[00:09:51.000 --> 00:09:53.000]  不約而同在不同的時間
[00:09:53.000 --> 00:09:54.000]  他們信得住
[00:09:54.000 --> 00:09:55.000]  但他們就說
[00:09:55.000 --> 00:09:59.000]  今天我們可以愛我們的父親
[00:09:59.000 --> 00:10:00.000]  接著介紹給我認識
[00:10:00.000 --> 00:10:04.000]  這個是我爸爸
[00:10:04.000 --> 00:10:06.000]  什麼能夠改變他們那種
[00:10:06.000 --> 00:10:08.000]  根深蒂固的仇恨
[00:10:08.000 --> 00:10:10.000]  是因為神的能力
[00:10:10.000 --> 00:10:11.000]  在我們生命當中
[00:10:11.000 --> 00:10:13.000]  給我們力量去愛
[00:10:13.000 --> 00:10:16.000]  那些曾經傷害我們的人
[00:10:16.000 --> 00:10:17.000]  弟兄姐妹不是我們
[00:10:17.000 --> 00:10:18.000]  沒錯
[00:10:18.000 --> 00:10:21.000]  但神的恩典夠我們用
[00:10:21.000 --> 00:10:25.000]  我們再看剛才彼得前書的經文
[00:10:25.000 --> 00:10:28.000]  在彼得前書前面的第二章第九節
[00:10:28.000 --> 00:10:32.000]  大家都很熟悉的
[00:10:32.000 --> 00:10:33.000]  第二章第九節說
[00:10:33.000 --> 00:10:36.000]  「惟有你們是被揀選的族類
[00:10:36.000 --> 00:10:38.000]  是有君尊的祭司
[00:10:38.000 --> 00:10:39.000]  是聖潔的國度
[00:10:39.000 --> 00:10:42.000]  是屬神的子民」
[00:10:42.000 --> 00:10:43.000]  第十節說
[00:10:43.000 --> 00:10:45.000]  「以前不算得是子民
[00:10:45.000 --> 00:10:47.000]  現在卻作了神的子民
[00:10:47.000 --> 00:10:49.000]  從前未曾蒙連戌
[00:10:49.000 --> 00:10:52.000]  現在卻蒙了連戌」
[00:10:52.000 --> 00:10:56.000]  我最近一直留意新明紀的經文
[00:10:56.000 --> 00:10:58.000]  新明紀的經文說到
[00:10:58.000 --> 00:10:59.000]  當時以色列人
[00:10:59.000 --> 00:11:02.000]  他們被神揀選做神的選民
[00:11:02.000 --> 00:11:03.000]  神就告訴他們
[00:11:03.000 --> 00:11:04.000]  你們不要誤會
[00:11:04.000 --> 00:11:06.000]  不是因為你們比別人強
[00:11:06.000 --> 00:11:07.000]  人數眾多
[00:11:07.000 --> 00:11:09.000]  所以我揀選你們
[00:11:09.000 --> 00:11:10.000]  神就說
[00:11:10.000 --> 00:11:12.000]  其實在萬民當中
[00:11:12.000 --> 00:11:14.000]  你們是人數最少的
[00:11:14.000 --> 00:11:16.000]  你們是最弱的那群
[00:11:16.000 --> 00:11:19.000]  但我特意揀選你
[00:11:19.000 --> 00:11:21.000]  作我的子民
[00:11:21.000 --> 00:11:24.000]  因此你們要愛我
[00:11:24.000 --> 00:11:27.000]  你們要遵從我的吩咐
[00:11:27.000 --> 00:11:30.000]  因為你是我所揀選的」
[00:11:30.000 --> 00:11:31.000]  各位弟兄姊妹
[00:11:31.000 --> 00:11:32.000]  其實很多時候
[00:11:32.000 --> 00:11:33.000]  我們在工作環境
[00:11:33.000 --> 00:11:34.000]  在家庭
[00:11:34.000 --> 00:11:35.000]  有時候覺得
[00:11:35.000 --> 00:11:37.000]  「Guilded」這個名稱
[00:11:37.000 --> 00:11:39.000]  都頗大壓力的
[00:11:39.000 --> 00:11:41.000]  不知道你們有沒有這樣的感覺
[00:11:41.000 --> 00:11:43.000]  有些弟兄姊告訴我
[00:11:43.000 --> 00:11:44.000]  在公司裏面
[00:11:44.000 --> 00:11:47.000]  如果讓人知道你是Guilded
[00:11:47.000 --> 00:11:49.000]  你要留心
[00:11:49.000 --> 00:11:50.000]  人家就會說
[00:11:50.000 --> 00:11:53.000]  「Guilded 請你幫忙」
[00:11:53.000 --> 00:11:57.000]  「你Guilded都這樣做的?」
[00:11:57.000 --> 00:12:00.000]  「你是不是Guilded?」
[00:12:00.000 --> 00:12:02.000]  你會有些壓力
[00:12:02.000 --> 00:12:03.000]  但另一方面來說
[00:12:03.000 --> 00:12:07.000]  這個身份是一個特殊的身份
[00:12:07.000 --> 00:12:10.000]  這種壓力是健康的壓力
[00:12:10.000 --> 00:12:12.000]  是催促你反省
[00:12:12.000 --> 00:12:14.000]  你的確是屬神的子民
[00:12:14.000 --> 00:12:16.000]  是與別不同的
[00:12:16.000 --> 00:12:18.000]  是神從千萬人當中揀選出來
[00:12:18.000 --> 00:12:20.000]  成為他的子民
[00:12:20.000 --> 00:12:23.000]  因此你的心就會想
[00:12:23.000 --> 00:12:26.000]  「連我神都要」
[00:12:26.000 --> 00:12:28.000]  「連我這樣的人神都愛」
[00:12:28.000 --> 00:12:30.000]  「我豈不是都應該愛
[00:12:30.000 --> 00:12:34.000]  我身邊那些不可愛的人?」
[00:12:34.000 --> 00:12:35.000]  這個身份
[00:12:35.000 --> 00:12:37.000]  你可以放膽站出來
[00:12:37.000 --> 00:12:38.000]  公開地承認
[00:12:38.000 --> 00:12:40.000]  「我是Guilded」
[00:12:40.000 --> 00:12:42.000]  「因為我是蒙神所愛的」
[00:12:42.000 --> 00:12:45.000]  「而我也在學習愛我身邊的人」
[00:12:45.000 --> 00:12:46.000]  各位弟兄姊妹
[00:12:46.000 --> 00:12:48.000]  當你回到聖經所說
[00:12:48.000 --> 00:12:52.000]  要愛受敵
[00:12:52.000 --> 00:12:55.000]  要為那些迫不得已的祈禱
[00:12:55.000 --> 00:12:57.000]  當你想到這樣做的時候
[00:12:57.000 --> 00:13:00.000]  你是為此蒙召
[00:13:00.000 --> 00:13:03.000]  以至你能夠承受祝福
[00:13:03.000 --> 00:13:04.000]  因此在一切的相處
[00:13:04.000 --> 00:13:06.000]  包括家人的相處當中
[00:13:06.000 --> 00:13:08.000]  你常常記得聖經所說
[00:13:08.000 --> 00:13:13.000]  要去愛你覺得不可愛的人
[00:13:13.000 --> 00:13:14.000]  第二
[00:13:14.000 --> 00:13:17.000]  聖經再去回第三章所說的
[00:13:17.000 --> 00:13:19.000]  在第十節聖經說
[00:13:19.000 --> 00:13:20.000]  「因為經上說
[00:13:20.000 --> 00:13:23.000]  人若愛生命怨享美福
[00:13:23.000 --> 00:13:25.000]  需要禁止舌頭不出惡言
[00:13:25.000 --> 00:13:28.000]  嘴唇不說詭詐的話
[00:13:28.000 --> 00:13:32.000]  要留心舌頭所說的話」
[00:13:32.000 --> 00:13:33.000]  因此我們要學習
[00:13:33.000 --> 00:13:34.000]  聖經所說
[00:13:34.000 --> 00:13:36.000]  要善待你的家人
[00:13:36.000 --> 00:13:39.000]  禮喻你的家人
[00:13:39.000 --> 00:13:40.000]  或者和大家說說
[00:13:40.000 --> 00:13:43.000]  假設你請一些朋友來你家
[00:13:43.000 --> 00:13:44.000]  坐一坐
[00:13:44.000 --> 00:13:46.000]  給他倒杯茶
[00:13:46.000 --> 00:13:47.000]  他粗手粗腳
[00:13:47.000 --> 00:13:48.000]  把杯茶倒掉
[00:13:48.000 --> 00:13:50.000]  你的很漂亮的餐桌
[00:13:50.000 --> 00:13:52.000]  整個茶漬都在
[00:13:52.000 --> 00:13:55.000]  你會怎樣做?
[00:13:55.000 --> 00:13:57.000]  不要緊的
[00:13:57.000 --> 00:13:58.000]  倒杯給你
[00:13:58.000 --> 00:13:59.000]  不要介意
[00:13:59.000 --> 00:14:00.000]  不要緊的
[00:14:00.000 --> 00:14:03.000]  洗一張餐布就沒問題了
[00:14:03.000 --> 00:14:05.000]  然後帶一個小朋友來你家
[00:14:05.000 --> 00:14:06.000]  小時候到處走
[00:14:06.000 --> 00:14:07.000]  到處撞
[00:14:07.000 --> 00:14:10.000]  你會撞著他
[00:14:10.000 --> 00:14:11.000]  但一個不留神
[00:14:11.000 --> 00:14:12.000]  他在你後面
[00:14:12.000 --> 00:14:15.000]  把你桌上的一枝很漂亮的飾物鐘
[00:14:15.000 --> 00:14:16.000]  拿在手上
[00:14:16.000 --> 00:14:17.000]  玩著玩著的時候
[00:14:17.000 --> 00:14:18.000]  砰
[00:14:18.000 --> 00:14:19.000]  打破了
[00:14:19.000 --> 00:14:21.000]  然後哭了
[00:14:21.000 --> 00:14:25.000]  你會怎樣做?
[00:14:25.000 --> 00:14:27.000]  走過去告訴他
[00:14:27.000 --> 00:14:28.000]  不用哭
[00:14:28.000 --> 00:14:29.000]  不要緊的
[00:14:29.000 --> 00:14:30.000]  小時候的
[00:14:30.000 --> 00:14:33.000]  有沒有被玻璃刺到
[00:14:33.000 --> 00:14:35.000]  走過去安慰他
[00:14:35.000 --> 00:14:36.000]  讓他不用哭
[00:14:36.000 --> 00:14:37.000]  找些公仔出來哄他
[00:14:37.000 --> 00:14:39.000]  讓他不用再哭
[00:14:39.000 --> 00:14:42.000]  我們都會這樣做
[00:14:42.000 --> 00:14:47.000]  但換成是你的家人
[00:14:47.000 --> 00:14:50.000]  你會怎樣反應?
[00:14:50.000 --> 00:14:55.000]  你永遠都是這樣
[00:14:55.000 --> 00:14:57.000]  你很蠢的
[00:14:57.000 --> 00:14:59.000]  這樣都會倒楣
[00:14:59.000 --> 00:15:02.000]  桌布很難洗的
[00:15:02.000 --> 00:15:05.000]  茶漬很難洗的
[00:15:05.000 --> 00:15:08.000]  如果是你的子女打破的東西
[00:15:08.000 --> 00:15:09.000]  你可能走過去
[00:15:09.000 --> 00:15:11.000]  媽媽很心愛的
[00:15:11.000 --> 00:15:13.000]  你打破了怎麼辦呢?
[00:15:13.000 --> 00:15:14.000]  明天
[00:15:14.000 --> 00:15:18.000]  全日不准看電視
[00:15:18.000 --> 00:15:20.000]  你會有很多很多的話
[00:15:20.000 --> 00:15:24.000]  你會很容易去罵他們
[00:15:24.000 --> 00:15:26.000]  有時候人就是這麼奇怪
[00:15:26.000 --> 00:15:28.000]  對於最親愛的人
[00:15:28.000 --> 00:15:31.000]  我們會口出惡言
[00:15:31.000 --> 00:15:32.000]  對於那些客人
[00:15:32.000 --> 00:15:36.000]  我們會善待他們
[00:15:36.000 --> 00:15:37.000]  病人姐妹
[00:15:37.000 --> 00:15:41.000]  我講的是我自己體會的一些軟弱
[00:15:41.000 --> 00:15:43.000]  而我們互相的鼓勵
[00:15:43.000 --> 00:15:46.000]  是鼓勵我們要去小心
[00:15:46.000 --> 00:15:49.000]  避免口出惡言
[00:15:49.000 --> 00:15:50.000]  去善待
[00:15:50.000 --> 00:15:52.000]  去禮譽你的家人
[00:15:52.000 --> 00:15:53.000]  聖經所說
[00:15:53.000 --> 00:15:55.000]  人若愛生命
[00:15:55.000 --> 00:15:56.000]  意思就是說
[00:15:56.000 --> 00:15:58.000]  如果你不願意難為自己
[00:15:58.000 --> 00:16:02.000]  如果你願意不要有無謂的苦惱
[00:16:02.000 --> 00:16:04.000]  你想享美福
[00:16:04.000 --> 00:16:05.000]  你要怎樣做呢?
[00:16:05.000 --> 00:16:06.000]  聖經說
[00:16:06.000 --> 00:16:10.000]  需要禁止舌頭不出惡言
[00:16:10.000 --> 00:16:12.000]  不要讓自己隨便出了惡言
[00:16:12.000 --> 00:16:13.000]  要勒住它
[00:16:13.000 --> 00:16:16.000]  不要讓它隨便出了惡毒的話
[00:16:16.000 --> 00:16:17.000]  好像什麼呢?
[00:16:17.000 --> 00:16:18.000]  如果你有隻狗
[00:16:18.000 --> 00:16:20.000]  帶著狗出去逛街
[00:16:20.000 --> 00:16:21.000]  你帶著狗
[00:16:21.000 --> 00:16:23.000]  剛剛看到前面有另一隻小狗
[00:16:23.000 --> 00:16:24.000]  就衝過去
[00:16:24.000 --> 00:16:26.000]  想和那隻狗吠和咬
[00:16:26.000 --> 00:16:27.000]  你就怎樣呢?
[00:16:27.000 --> 00:16:28.000]  拉著那隻狗
[00:16:28.000 --> 00:16:30.000]  不要讓它衝出去
[00:16:30.000 --> 00:16:32.000]  拉著你的舌頭
[00:16:32.000 --> 00:16:35.000]  不要讓它出惡言
[00:16:35.000 --> 00:16:36.000]  聖經所說
[00:16:36.000 --> 00:16:39.000]  要禁止舌頭不出惡言
[00:16:39.000 --> 00:16:41.000]  從一個反面的角度提醒我們
[00:16:41.000 --> 00:16:45.000]  也意味著我們容易傾向
[00:16:45.000 --> 00:16:49.000]  隨便說了惡的話
[00:16:49.000 --> 00:16:52.000]  禁止舌頭出惡言
[00:16:52.000 --> 00:16:55.000]  嘴唇不說詭詐的話
[00:16:55.000 --> 00:16:58.000]  大家記得我以前提及一位基層的姐妹
[00:16:58.000 --> 00:16:59.000]  當她是初信主的時候
[00:16:59.000 --> 00:17:02.000]  她以前經常和先生爭吵
[00:17:02.000 --> 00:17:03.000]  有一次當她洗碗的時候
[00:17:03.000 --> 00:17:04.000]  一邊洗碗
[00:17:04.000 --> 00:17:06.000]  先生在旁邊罵她
[00:17:06.000 --> 00:17:07.000]  她忍住
[00:17:07.000 --> 00:17:09.000]  然後心中祈禱
[00:17:09.000 --> 00:17:11.000]  我想罵她
[00:17:11.000 --> 00:17:12.000]  求你幫我
[00:17:12.000 --> 00:17:15.000]  讓我可以心裏被你清洗
[00:17:15.000 --> 00:17:16.000]  好像杯盤那些髒東西
[00:17:16.000 --> 00:17:19.000]  洗乾淨它
[00:17:19.000 --> 00:17:21.000]  當她正在祈禱
[00:17:21.000 --> 00:17:22.000]  忍耐的時候
[00:17:22.000 --> 00:17:23.000]  她的先生停了口
[00:17:23.000 --> 00:17:24.000]  然後問她
[00:17:24.000 --> 00:17:28.000]  為什麼你不罵我
[00:17:28.000 --> 00:17:29.000]  她很感謝神
[00:17:29.000 --> 00:17:30.000]  她忍耐著
[00:17:30.000 --> 00:17:33.000]  不去罵先生
[00:17:33.000 --> 00:17:34.000]  聖經所說
[00:17:34.000 --> 00:17:36.000]  《亞各書》第二章所說
[00:17:36.000 --> 00:17:40.000]  人的怒氣不能成就
