
[00:00:00.000 --> 00:00:04.720]  9月尾的就是151道宣導會的教務營
[00:01:51.640 --> 00:01:55.160]  你知道我留下多深刻印象這個姐妹
[00:01:55.160 --> 00:01:56.680]  這些義工
[00:01:56.680 --> 00:01:58.680]  這麼貼心的服侍
[00:01:58.680 --> 00:02:02.840]  帶給我們教務同工很大的鼓勵
[00:02:02.840 --> 00:02:06.440]  今天這一段經文是講服侍的
[00:02:06.440 --> 00:02:09.240]  從幾個向度去講服侍
[00:02:09.240 --> 00:02:11.800]  他會講怎樣服侍弱者
[00:02:11.800 --> 00:02:13.800]  怎樣服侍強者
[00:02:13.800 --> 00:02:17.640]  怎樣不要做一些令人跌倒的服侍
[00:02:17.640 --> 00:02:20.840]  並且服侍那些誤導者
[00:02:20.840 --> 00:02:24.840]  幾個向度我們一起去思考今天的經文
[00:02:24.840 --> 00:02:26.840]  經文一開始是第30節
[00:02:26.840 --> 00:02:28.840]  30節到32節
[00:02:28.840 --> 00:02:32.840]  耶穌再一次的講他將會離世
[00:02:32.840 --> 00:02:34.840]  被釘十字架受死埋葬
[00:02:34.840 --> 00:02:36.840]  福音的核心
[00:02:36.840 --> 00:02:38.840]  在馬克福音講了三次
[00:02:38.840 --> 00:02:40.840]  這次是第二次
[00:02:40.840 --> 00:02:44.840]  不過門徒不是很明白耶穌在說什麼
[00:02:44.840 --> 00:02:50.840]  他是要到耶穌死後復活才開始明白福音的意義所在
[00:02:50.840 --> 00:02:54.840]  在這個時候門徒正在前往加伯隆這個地方
[00:02:54.840 --> 00:02:56.840]  然後他們討論一件事
[00:02:56.840 --> 00:02:58.840]  34節討論什麼
[00:02:58.840 --> 00:03:00.840]  誰是大
[00:03:00.840 --> 00:03:02.840]  下文也有講
[00:03:02.840 --> 00:03:04.840]  10章32到41節會討論這個議題
[00:03:04.840 --> 00:03:06.840]  下次再講
[00:03:06.840 --> 00:03:08.840]  他們討論誰是大
[00:03:08.840 --> 00:03:10.840]  可能和31節有關
[00:03:10.840 --> 00:03:14.840]  因為上文講到耶穌預言他將會離開受死
[00:03:14.840 --> 00:03:16.840]  但不太明白什麼叫受死復活
[00:03:16.840 --> 00:03:20.840]  既然我們的師父快要離開我們
[00:03:20.840 --> 00:03:22.840]  誰來取代他的位置
[00:03:22.840 --> 00:03:26.840]  他們就開始思想討論這個問題
[00:03:26.840 --> 00:03:28.840]  耶穌問他們
[00:03:28.840 --> 00:03:30.840]  33節你們在討論什麼
[00:03:30.840 --> 00:03:34.840]  其實這個討論或爭辯
[00:03:34.840 --> 00:03:36.840]  其實是在說
[00:03:36.840 --> 00:03:38.840]  史唐人傳曾經用十次的
[00:03:38.840 --> 00:03:40.840]  引用這個字
[00:03:40.840 --> 00:03:46.840]  保羅去到會堂當中和人爭辯
[00:03:46.840 --> 00:03:48.840]  其實大家的門徒在爭辯
[00:03:48.840 --> 00:03:50.840]  比特也很厲害
[00:03:50.840 --> 00:03:52.840]  他經常都說
[00:03:52.840 --> 00:03:56.840]  但我經常都靠近耶穌
[00:03:56.840 --> 00:03:58.840]  我比較近
[00:03:58.840 --> 00:04:02.840]  大家在討論誰能成為領袖
[00:04:02.840 --> 00:04:06.840]  所以下文這段經文就說
[00:04:06.840 --> 00:04:08.840]  耶穌問他們
[00:04:08.840 --> 00:04:12.840]  眾人都沉默無聲
[00:04:12.840 --> 00:04:14.840]  因為他們覺得很羞愧
[00:04:14.840 --> 00:04:16.840]  大家討論耶穌還在生
[00:04:16.840 --> 00:04:20.840]  在討論誰取代耶穌的位置
[00:04:20.840 --> 00:04:22.840]  大家很尷尬
[00:04:22.840 --> 00:04:26.840]  這個經文講到很靜的時候
[00:04:26.840 --> 00:04:30.840]  這個字就是平靜風和浪的字
[00:04:30.840 --> 00:04:34.840]  大家討論一個很重要的議題
[00:04:34.840 --> 00:04:36.840]  突然之間耶穌一問
[00:04:36.840 --> 00:04:38.840]  沒有聲音
[00:04:38.840 --> 00:04:40.840]  很靜
[00:04:40.840 --> 00:04:44.840]  在這個時候耶穌就做教導
[00:04:44.840 --> 00:04:48.840]  你要做領袖不是不行的
[00:04:48.840 --> 00:04:52.840]  你要做一個眾人的榜樣
[00:04:52.840 --> 00:04:54.840]  都是好的
[00:04:54.840 --> 00:04:56.840]  不過你要明白怎樣做
[00:04:56.840 --> 00:05:00.840]  經文一講就有35節
[00:05:00.840 --> 00:05:02.840]  若有人願意做首先的
[00:05:02.840 --> 00:05:04.840]  他就必須做眾人的幕後
[00:05:04.840 --> 00:05:06.840]  做眾人的用人
[00:05:06.840 --> 00:05:08.840]  即是僕人
[00:05:08.840 --> 00:05:10.840]  下文10章43節都有講
[00:05:10.840 --> 00:05:12.840]  耶穌在這裡講到
[00:05:12.840 --> 00:05:14.840]  最重要的位置
[00:05:14.840 --> 00:05:20.840]  就要成為最不重要的身份
[00:05:20.840 --> 00:05:24.840]  要成為僕人
[00:05:24.840 --> 00:05:28.840]  這個其實令到很多人
[00:05:28.840 --> 00:05:30.840]  門徒不明白
[00:05:30.840 --> 00:05:32.840]  因為最沒有價值的就是僕人的身份
[00:05:32.840 --> 00:05:34.840]  沒有自由
[00:05:34.840 --> 00:05:36.840]  被人指點
[00:05:36.840 --> 00:05:38.840]  任勞任怨
[00:05:38.840 --> 00:05:40.840]  要幫人洗腳
[00:05:40.840 --> 00:05:42.840]  就像約翰福第十三章
[00:05:42.840 --> 00:05:44.840]  沒有什麼人想做的
[00:05:44.840 --> 00:05:48.840]  不過耶穌就做了一個榜樣
[00:05:48.840 --> 00:05:50.840]  他本有神的形象
[00:05:50.840 --> 00:05:52.840]  卻不與神同等為強奪的
[00:05:52.840 --> 00:05:54.840]  反倒虛己
[00:05:54.840 --> 00:05:58.840]  除了奴僕的形象成為人的樣式
[00:05:58.840 --> 00:06:02.840]  既有人的樣子就自己卑微
[00:06:02.840 --> 00:06:04.840]  全心誠服以至於死
[00:06:04.840 --> 00:06:06.840]  且死在十字架上
[00:06:06.840 --> 00:06:08.840]  所以耶穌很明白
[00:06:08.840 --> 00:06:10.840]  他道成肉身
[00:06:10.840 --> 00:06:12.840]  除了人的樣式
[00:06:12.840 --> 00:06:14.840]  奴僕的樣式
[00:06:14.840 --> 00:06:16.840]  為什麼?
[00:06:16.840 --> 00:06:18.840]  人子來不是受人的服侍
[00:06:18.840 --> 00:06:20.840]  乃是服侍人並且捨己
[00:06:20.840 --> 00:06:22.840]  作多人的贖價
[00:06:22.840 --> 00:06:24.840]  唯有這樣的身份
[00:06:24.840 --> 00:06:26.840]  奴僕的身份
[00:06:26.840 --> 00:06:30.840]  才能幫助有需要的人
[00:06:30.840 --> 00:06:34.840]  耶穌希望當門徒討論一個議題
[00:06:34.840 --> 00:06:36.840]  誰是大的時候
[00:06:36.840 --> 00:06:38.840]  他藉著這個機遇作一個教導
[00:06:38.840 --> 00:06:40.840]  教導門徒
[00:06:40.840 --> 00:06:42.840]  你和我
[00:06:42.840 --> 00:06:44.840]  如何成為僕人
[00:06:44.840 --> 00:06:46.840]  如何成為僕人呢?
[00:06:46.840 --> 00:06:48.840]  首先在經文說到
[00:06:48.840 --> 00:06:52.840]  他拿了一個小朋友
[00:06:52.840 --> 00:06:54.840]  抱著他
[00:06:54.840 --> 00:06:56.840]  現在這個世代
[00:06:56.840 --> 00:06:58.840]  小朋友很矜貴
[00:06:58.840 --> 00:07:00.840]  好像心悅在後面
[00:07:00.840 --> 00:07:02.840]  我們每一個都擁抱他
[00:07:02.840 --> 00:07:04.840]  呵護他
[00:07:04.840 --> 00:07:06.840]  哄他開心
[00:07:06.840 --> 00:07:08.840]  現在的小朋友很矜貴
[00:07:08.840 --> 00:07:10.840]  四大長老
[00:07:10.840 --> 00:07:12.840]  大家聽過
[00:07:12.840 --> 00:07:14.840]  每一個都擁護
[00:07:14.840 --> 00:07:16.840]  不過當時第一世紀的小朋友
[00:07:16.840 --> 00:07:18.840]  又是最不重要的
[00:07:18.840 --> 00:07:20.840]  最不重要的
[00:07:20.840 --> 00:07:22.840]  二等公民
[00:07:22.840 --> 00:07:24.840]  曾經在下文第十章十三節
[00:07:24.840 --> 00:07:26.840]  有人將小朋友帶來耶穌的面前
[00:07:26.840 --> 00:07:28.840]  門徒責備
[00:07:28.840 --> 00:07:30.840]  責備那些人
[00:07:30.840 --> 00:07:32.840]  喂!小朋友走開一點
[00:07:32.840 --> 00:07:34.840]  大人在做事
[00:07:34.840 --> 00:07:36.840]  你不要搞搞震
[00:07:36.840 --> 00:07:38.840]  是這樣的
[00:07:38.840 --> 00:07:40.840]  小朋友
[00:07:40.840 --> 00:07:42.840]  是不受尊重的
[00:07:42.840 --> 00:07:44.840]  小朋友是沒有價值和地位的
[00:07:44.840 --> 00:07:46.840]  就不和我們一樣
[00:07:46.840 --> 00:07:48.840]  小朋友是不受尊重的
[00:07:48.840 --> 00:07:50.840]  就不和我們一樣
[00:07:50.840 --> 00:07:52.840]  現在的處境
[00:07:52.840 --> 00:07:54.840]  但是耶穌在說什麼呢?
[00:07:54.840 --> 00:07:56.840]  誰接待這些
[00:07:56.840 --> 00:07:58.840]  沒有價值的人
[00:07:58.840 --> 00:08:00.840]  或者人體不重要的人
[00:08:00.840 --> 00:08:02.840]  就彷如接待他自己
[00:08:02.840 --> 00:08:04.840]  而接待他自己
[00:08:04.840 --> 00:08:06.840]  就彷如接待猜我來的天父
[00:08:06.840 --> 00:08:08.840]  其實就很驚訝
[00:08:08.840 --> 00:08:10.840]  其實就很驚訝
[00:08:10.840 --> 00:08:12.840]  每一次我們的服事
[00:08:12.840 --> 00:08:14.840]  做在一些
[00:08:14.840 --> 00:08:16.840]  軟弱的人身上
[00:08:16.840 --> 00:08:18.840]  或者是沒有價值的人身上
[00:08:18.840 --> 00:08:20.840]  還有那些人體不重要的人身上的時候
[00:08:20.840 --> 00:08:22.840]  就做在耶穌
[00:08:22.840 --> 00:08:24.840]  甚至做在天父身上
[00:08:24.840 --> 00:08:26.840]  這個如果我們有這樣的思維
[00:08:26.840 --> 00:08:28.840]  其實改變了我們的心態
[00:08:28.840 --> 00:08:30.840]  其實改變了我們的心態
[00:08:30.840 --> 00:08:32.840]  和我們怎樣看待人
[00:08:32.840 --> 00:08:34.840]  和我們怎樣看待人
[00:08:34.840 --> 00:08:36.840]  看待人
[00:08:36.840 --> 00:08:38.840]  這裡有很多長者導師
[00:08:38.840 --> 00:08:40.840]  看過去
[00:08:40.840 --> 00:08:42.840]  參與長者事工的導師
[00:08:42.840 --> 00:08:44.840]  參與長者事工的導師
[00:08:44.840 --> 00:08:46.840]  無論是周三下午的
[00:08:46.840 --> 00:08:48.840]  無論是周三下午的
[00:08:48.840 --> 00:08:50.840]  叢林團契或是周六沉日
[00:08:50.840 --> 00:08:52.840]  樂活團契都有很多長者
[00:08:52.840 --> 00:08:54.840]  參與當中
[00:08:54.840 --> 00:08:56.840]  我們也做很多家訪
[00:08:56.840 --> 00:08:58.840]  做一些醫院探訪
[00:08:58.840 --> 00:09:00.840]  都是服事一些
[00:09:00.840 --> 00:09:02.840]  都是服事一些
[00:09:02.840 --> 00:09:04.840]  長者
[00:09:04.840 --> 00:09:06.840]  如果做長者事工
[00:09:06.840 --> 00:09:08.840]  經常聽到長者說一些類似的話
[00:09:08.840 --> 00:09:10.840]  經常聽到長者說一些類似的話
[00:09:10.840 --> 00:09:12.840]  我都沒什麼用
[00:09:12.840 --> 00:09:14.840]  身體有腦
[00:09:14.840 --> 00:09:16.840]  身體有衰殘
[00:09:16.840 --> 00:09:18.840]  都覺得自己
[00:09:18.840 --> 00:09:20.840]  都覺得自己
[00:09:20.840 --> 00:09:22.840]  都覺得自己
[00:09:22.840 --> 00:09:24.840]  貢獻不出來
[00:09:24.840 --> 00:09:26.840]  好像要被服事
[00:09:26.840 --> 00:09:28.840]  好像要被服事
[00:09:28.840 --> 00:09:30.840]  不過我常常都跟別人這樣說
[00:09:30.840 --> 00:09:32.840]  對於長者說
[00:09:32.840 --> 00:09:34.840]  想當日你照顧我們
[00:09:34.840 --> 00:09:36.840]  想當日你照顧我們
[00:09:36.840 --> 00:09:38.840]  我們年幼的時候
[00:09:38.840 --> 00:09:40.840]  你照顧我們
[00:09:40.840 --> 00:09:42.840]  我們照顧你
[00:09:42.840 --> 00:09:44.840]  不過當我們照顧你的時候
[00:09:44.840 --> 00:09:46.840]  我們知道
[00:09:46.840 --> 00:09:48.840]  我們在做一個
[00:09:48.840 --> 00:09:50.840]  上帝所託付給我們的
[00:09:50.840 --> 00:09:52.840]  心意和成功
[00:09:52.840 --> 00:09:54.840]  每一個服事
[00:09:54.840 --> 00:09:56.840]  當我們很願意去服事
[00:09:56.840 --> 00:09:58.840]  身邊的人的時候
[00:09:58.840 --> 00:10:00.840]  就會發覺原來我們在做的
[00:10:00.840 --> 00:10:02.840]  工作
[00:10:02.840 --> 00:10:04.840]  是神所喜悅的工作
[00:10:04.840 --> 00:10:06.840]  特別服事那些
[00:10:06.840 --> 00:10:08.840]  一般人
[00:10:08.840 --> 00:10:10.840]  不會服事這些人
[00:10:10.840 --> 00:10:12.840]  你可想像
[00:10:12.840 --> 00:10:14.840]  很多人都追求什麼呢
[00:10:14.840 --> 00:10:16.840]  追求
[00:10:16.840 --> 00:10:18.840]  去幫助
[00:10:18.840 --> 00:10:20.840]  或者希望靠近那些有權勢的人
[00:10:20.840 --> 00:10:22.840]  有地位的人
[00:10:22.840 --> 00:10:24.840]  有影響力的人
[00:10:24.840 --> 00:10:26.840]  能夠發揮到
[00:10:26.840 --> 00:10:28.840]  很大功效的人
[00:10:28.840 --> 00:10:30.840]  因為那些人可以成為日後的幫助
[00:10:30.840 --> 00:10:32.840]  你不會特意去靠近
[00:10:32.840 --> 00:10:34.840]  那些弱的
[00:10:34.840 --> 00:10:36.840]  無助的
[00:10:36.840 --> 00:10:38.840]  那些
[00:10:38.840 --> 00:10:40.840]  對你來說沒有什麼價值
[00:10:40.840 --> 00:10:42.840]  因為你只是付出
[00:10:42.840 --> 00:10:44.840]  不能成為你日後的
[00:10:44.840 --> 00:10:46.840]  網絡幫助
[00:10:46.840 --> 00:10:48.840]  但耶穌顛覆了我們的思維
[00:10:48.840 --> 00:10:50.840]  讓我們想想
[00:10:50.840 --> 00:10:52.840]  做在這些小子身上的
[00:10:52.840 --> 00:10:54.840]  就彷如做在我們身上
[00:10:54.840 --> 00:10:56.840]  你願意去服事的
[00:10:56.840 --> 00:10:58.840]  彷如耶穌基督一樣
[00:10:58.840 --> 00:11:00.840]  願意服事那些有需要的
[00:11:00.840 --> 00:11:02.840]  無論是身體
[00:11:02.840 --> 00:11:04.840]  肉身上的
[00:11:04.840 --> 00:11:06.840]  靈性上的
[00:11:06.840 --> 00:11:08.840]  你願意服事的時候
[00:11:08.840 --> 00:11:10.840]  就做在我身上
[00:11:10.840 --> 00:11:12.840]  你做的
[00:11:12.840 --> 00:11:14.840]  不單止服事弱者
[00:11:14.840 --> 00:11:16.840]  耶穌也教導我們
[00:11:16.840 --> 00:11:18.840]  去服事那些強者
[00:11:18.840 --> 00:11:20.840]  強者
[00:11:20.840 --> 00:11:22.840]  在下面繼續說
[00:11:22.840 --> 00:11:24.840]  在38節
[00:11:24.840 --> 00:11:26.840]  38節
[00:11:26.840 --> 00:11:28.840]  約翰對耶穌說
[00:11:28.840 --> 00:11:30.840]  我看到有些人
[00:11:30.840 --> 00:11:32.840]  不是十二個門徒
[00:11:32.840 --> 00:11:34.840]  有些人奉你的名去
[00:11:34.840 --> 00:11:36.840]  講鬼
[00:11:36.840 --> 00:11:38.840]  我們要禁止他們
[00:11:38.840 --> 00:11:40.840]  因為他們不是我們一黨
[00:11:40.840 --> 00:11:42.840]  不是跟著我們
[00:11:42.840 --> 00:11:44.840]  他們不是耶穌的門徒
[00:11:44.840 --> 00:11:46.840]  但他們奉你的名去講鬼
[00:11:46.840 --> 00:11:48.840]  又講到鬼
[00:11:48.840 --> 00:11:50.840]  其實現在約翰在說
[00:11:50.840 --> 00:11:52.840]  我們十二個是很特別的
[00:11:52.840 --> 00:11:54.840]  我們是跟著耶穌
[00:11:54.840 --> 00:11:56.840]  其他人不應該有
[00:11:56.840 --> 00:11:58.840]  特權的講鬼
[00:11:58.840 --> 00:12:00.840]  權柄
[00:12:00.840 --> 00:12:02.840]  約翰其實
[00:12:02.840 --> 00:12:04.840]  看對方是什麼呢?是一個競爭者
[00:12:04.840 --> 00:12:06.840]  對手
[00:12:06.840 --> 00:12:08.840]  對手
[00:12:08.840 --> 00:12:10.840]  你禁止他,耶穌也禁止他
[00:12:10.840 --> 00:12:12.840]  我們十二個講鬼可以,其他人不可以
[00:12:12.840 --> 00:12:14.840]  因為
[00:12:14.840 --> 00:12:16.840]  雖然他做到我們做的事,但他是
[00:12:16.840 --> 00:12:18.840]  我們的敵人
[00:12:18.840 --> 00:12:20.840]  耶穌說不是
[00:12:20.840 --> 00:12:22.840]  他不是我們的敵人,他是我們
[00:12:22.840 --> 00:12:24.840]  同一個隊伍的,有兩個原因
[00:12:24.840 --> 00:12:26.840]  第一,39節
[00:12:26.840 --> 00:12:28.840]  不要禁止他,因為沒有人
[00:12:28.840 --> 00:12:30.840]  奉我名行以卵
[00:12:30.840 --> 00:12:32.840]  反倒輕易誹謗我
[00:12:32.840 --> 00:12:34.840]  他不會在這一刻
[00:12:34.840 --> 00:12:36.840]  奉我的名
[00:12:36.840 --> 00:12:38.840]  講到鬼,下一刻就說
[00:12:38.840 --> 00:12:40.840]  耶穌是別西卜
[00:12:40.840 --> 00:12:42.840]  是屬於撒旦的
[00:12:42.840 --> 00:12:44.840]  他不會的,他奉我的名
[00:12:44.840 --> 00:12:46.840]  能夠講到鬼,他是屬於我的
[00:12:46.840 --> 00:12:48.840]  第二
[00:12:48.840 --> 00:12:50.840]  不敵黨我們的,就是幫助我們的
[00:12:50.840 --> 00:12:52.840]  都是一樣的
[00:12:52.840 --> 00:12:54.840]  是不是?
[00:12:54.840 --> 00:12:56.840]  每一個人在世上
[00:12:56.840 --> 00:12:58.840]  耶穌歸納
[00:12:58.840 --> 00:13:00.840]  只有兩類型的人
[00:13:00.840 --> 00:13:02.840]  在世上
[00:13:02.840 --> 00:13:04.840]  跟耶穌,不是跟耶穌
[00:13:04.840 --> 00:13:06.840]  就是
[00:13:06.840 --> 00:13:08.840]  愛護
[00:13:08.840 --> 00:13:10.840]  愛戴追求耶穌基督
[00:13:10.840 --> 00:13:12.840]  敵黨
[00:13:12.840 --> 00:13:14.840]  去誹謗耶穌基督
[00:13:14.840 --> 00:13:16.840]  只有兩類型的人
[00:13:16.840 --> 00:13:18.840]  屬於神,不是屬於神
[00:13:18.840 --> 00:13:20.840]  是不是?
[00:13:20.840 --> 00:13:22.840]  北河比賽也是
[00:13:22.840 --> 00:13:24.840]  你沒理由白白一邊河
[00:13:24.840 --> 00:13:26.840]  先放手
[00:13:26.840 --> 00:13:28.840]  然後去對面陣營幫對方
[00:13:28.840 --> 00:13:30.840]  你不會這樣做的
[00:13:30.840 --> 00:13:32.840]  你不會這樣做的
[00:13:32.840 --> 00:13:36.840]  當門徒
[00:13:36.840 --> 00:13:38.840]  看其他人
[00:13:38.840 --> 00:13:40.840]  是競爭對手的時候
[00:13:40.840 --> 00:13:42.840]  耶穌叫他們
[00:13:42.840 --> 00:13:44.840]  你不要看他們為競爭對手
[00:13:44.840 --> 00:13:46.840]  你一卻要去服侍他們
[00:13:46.840 --> 00:13:48.840]  給他們一杯水
[00:13:48.840 --> 00:13:50.840]  給他們一杯水
[00:13:50.840 --> 00:13:52.840]  什麼意思呢?
[00:13:52.840 --> 00:13:54.840]  什麼叫給一杯水?
[00:13:54.840 --> 00:13:56.840]  其實大家都明白的
[00:13:56.840 --> 00:13:58.840]  一杯水其實沒有什麼價值
[00:13:58.840 --> 00:14:00.840]  不過每個人都做到
[00:14:00.840 --> 00:14:04.840]  你可以做一些事情
[00:14:04.840 --> 00:14:06.840]  每個人都可以做到
[00:14:06.840 --> 00:14:08.840]  而你又可以服侍
[00:14:08.840 --> 00:14:10.840]  看來是競爭對手
[00:14:10.840 --> 00:14:12.840]  我不知道柴孫家
[00:14:12.840 --> 00:14:14.840]  弟兄姊妹
[00:14:14.840 --> 00:14:16.840]  你會不會看身邊的弟兄姊妹
[00:14:16.840 --> 00:14:18.840]  競爭對手
[00:14:18.840 --> 00:14:20.840]  未必會的
[00:14:20.840 --> 00:14:22.840]  不過如果
[00:14:22.840 --> 00:14:24.840]  有些人就
[00:14:24.840 --> 00:14:26.840]  你覺得
[00:14:26.840 --> 00:14:28.840]  他有
[00:14:28.840 --> 00:14:30.840]  我沒有
[00:14:30.840 --> 00:14:32.840]  你會產生一些
[00:14:32.840 --> 00:14:34.840]  酸美美的感覺
[00:14:34.840 --> 00:14:36.840]  或者
[00:14:36.840 --> 00:14:38.840]  為什麼他有這樣的恩賜
[00:14:38.840 --> 00:14:40.840]  我沒有的
[00:14:40.840 --> 00:14:42.840]  又或者是
[00:14:42.840 --> 00:14:44.840]  他有
[00:14:44.840 --> 00:14:46.840]  那就有
[00:14:46.840 --> 00:14:48.840]  保持一段距離
[00:14:48.840 --> 00:14:50.840]  不要貼近他
[00:14:50.840 --> 00:14:52.840]  或者不理睬他
[00:14:52.840 --> 00:14:54.840]  會不會有
[00:14:54.840 --> 00:14:56.840]  這些的
[00:14:56.840 --> 00:14:58.840]  關係上的隔膜
[00:14:58.840 --> 00:15:02.840]  怎樣才算
[00:15:02.840 --> 00:15:04.840]  送給對手一杯涼水
[00:15:04.840 --> 00:15:06.840]  其實第一
[00:15:06.840 --> 00:15:08.840]  我們是同一個陣營
[00:15:08.840 --> 00:15:10.840]  柴孫家是我們坐在這裡
[00:15:10.840 --> 00:15:12.840]  所有信耶穌的人是同一個陣營
[00:15:12.840 --> 00:15:14.840]  第二
[00:15:14.840 --> 00:15:16.840]  你可以服侍
[00:15:16.840 --> 00:15:18.840]  更強的人
[00:15:18.840 --> 00:15:20.840]  你也可以服侍我
[00:15:20.840 --> 00:15:22.840]  你當我強
[00:15:22.840 --> 00:15:24.840]  你怎樣服侍我
[00:15:24.840 --> 00:15:26.840]  你怎樣給我一杯水
[00:15:26.840 --> 00:15:28.840]  當然不是你給我一杯水
[00:15:28.840 --> 00:15:30.840]  我喝八十杯水會死
[00:15:30.840 --> 00:15:32.840]  會肚脹
[00:15:32.840 --> 00:15:34.840]  你怎樣服侍我
[00:15:34.840 --> 00:15:36.840]  但你又做到
[00:15:36.840 --> 00:15:38.840]  很簡單
[00:15:38.840 --> 00:15:40.840]  你又可以做到
[00:15:40.840 --> 00:15:42.840]  服侍到你看來的競爭對手
[00:15:42.840 --> 00:15:44.840]  其實我想到
[00:15:44.840 --> 00:15:46.840]  最可行的方法
[00:15:46.840 --> 00:15:48.840]  為他祈禱
[00:15:48.840 --> 00:15:52.840]  為你所謂的競爭對手祈禱
[00:15:52.840 --> 00:15:54.840]  其實他不是競爭對手
[00:15:54.840 --> 00:15:56.840]  是同一隊人
[00:15:56.840 --> 00:15:58.840]  同一條船
[00:15:58.840 --> 00:16:00.840]  同一陣營
[00:16:00.840 --> 00:16:02.840]  都是屬於耶穌的
[00:16:02.840 --> 00:16:04.840]  我們都是孫派
[00:16:04.840 --> 00:16:06.840]  我們姓孫
[00:16:06.840 --> 00:16:08.840]  孫惠兒
[00:16:08.840 --> 00:16:10.840]  我們姓孫
[00:16:10.840 --> 00:16:12.840]  我們同一陣營
[00:16:12.840 --> 00:16:14.840]  不過有些人
[00:16:14.840 --> 00:16:16.840]  我覺得和他有隔膜
[00:16:16.840 --> 00:16:18.840]  他好像比我強
[00:16:18.840 --> 00:16:20.840]  或者想和他疏遠
[00:16:20.840 --> 00:16:22.840]  耶穌說不好
[00:16:22.840 --> 00:16:24.840]  你服侍他
[00:16:24.840 --> 00:16:26.840]  怎樣服侍他
[00:16:26.840 --> 00:16:28.840]  給他一杯水
[00:16:28.840 --> 00:16:30.840]  其中一個途徑
[00:16:30.840 --> 00:16:32.840]  我建議就是為他祈禱
[00:16:32.840 --> 00:16:34.840]  你可以為他祈禱
[00:16:34.840 --> 00:16:36.840]  這是很簡單
[00:16:36.840 --> 00:16:38.840]  你可以送一杯涼水給
[00:16:38.840 --> 00:16:40.840]  你看來的競爭對手
