
[00:00:00.000 --> 00:00:03.600]  馬太記載耶穌行這些神蹟之前
[00:04:49.800 --> 00:04:51.400]  耶穌的反應
[00:04:51.400 --> 00:04:54.200]  其實耶穌不是想拒絕她
[00:04:54.200 --> 00:04:56.800]  或者耶穌不是想
[00:04:56.800 --> 00:04:58.400]  用一個不好的態度
[00:04:58.400 --> 00:05:00.400]  對外邦的婦人
[00:05:00.400 --> 00:05:02.200]  而是耶穌整個過程裡面
[00:05:02.200 --> 00:05:05.600]  其實在考驗外邦婦人的信心
[00:05:05.600 --> 00:05:08.400]  在耶穌沉默的過程裡面
[00:05:08.400 --> 00:05:11.600]  這個婦人用廣東話去說
[00:05:11.600 --> 00:05:13.000]  死纏爛打
[00:05:13.000 --> 00:05:14.200]  纏著耶穌
[00:05:14.200 --> 00:05:16.000]  就是你救我的女兒
[00:05:16.000 --> 00:05:17.200]  幫我的女兒
[00:05:17.200 --> 00:05:20.000]  一班門徒跟耶穌說
[00:05:20.000 --> 00:05:21.600]  你打發她走
[00:05:21.600 --> 00:05:22.600]  意思就是說
[00:05:22.600 --> 00:05:24.000]  你治好她的女兒
[00:05:24.000 --> 00:05:24.800]  你打發她走
[00:05:24.800 --> 00:05:26.600]  不要纏著我們這麼煩
[00:05:26.600 --> 00:05:29.400]  不要經常跟著我們
[00:05:29.400 --> 00:05:32.000]  你治好她的女兒
[00:05:32.000 --> 00:05:32.600]  她就走
[00:05:32.600 --> 00:05:35.800]  不用煩著我們
[00:05:35.800 --> 00:05:38.400]  耶穌沒有因此
[00:05:38.400 --> 00:05:43.400]  而去馬上治好她的女兒
[00:05:43.400 --> 00:05:44.400]  耶穌就說
[00:05:44.400 --> 00:05:46.200]  我來是被差遣
[00:05:46.200 --> 00:05:48.800]  去到以色列人的當中
[00:05:48.800 --> 00:05:51.200]  我差遣來到是以色列人的當中
[00:05:51.200 --> 00:05:54.200]  其實耶穌在這裡的表達
[00:05:54.200 --> 00:05:55.600]  祂很清楚知道
[00:05:55.600 --> 00:05:57.200]  祂來的目的
[00:05:57.200 --> 00:05:59.400]  其實是為了世上每一個人
[00:05:59.400 --> 00:06:02.600]  不過祂開始的時候
[00:06:02.600 --> 00:06:04.600]  祂是向猶太人
[00:06:04.600 --> 00:06:08.000]  去首先傳講這個福音
[00:06:08.000 --> 00:06:10.400]  或者叫人悔改的道理
[00:06:10.400 --> 00:06:13.400]  接著這個信息才延伸到
[00:06:13.400 --> 00:06:15.000]  外邦人的裡面
[00:06:15.000 --> 00:06:15.800]  所以耶穌說
[00:06:15.800 --> 00:06:16.800]  我來到的時候
[00:06:16.800 --> 00:06:21.000]  首先是為以色列人的那裡
[00:06:21.000 --> 00:06:22.600]  不是去外邦人那裡
[00:06:22.600 --> 00:06:24.800]  有一個拒絕
[00:06:24.800 --> 00:06:27.200]  接著這個婦人沒有放棄
[00:06:27.200 --> 00:06:29.000]  接著繼續去求耶穌
[00:06:29.000 --> 00:06:30.000]  求祢
[00:06:30.000 --> 00:06:32.800]  治好我的女兒
[00:06:32.800 --> 00:06:35.600]  進一步繼續去有一個祈求
[00:06:35.600 --> 00:06:37.800]  求耶穌的幫助
[00:06:37.800 --> 00:06:40.600]  接著耶穌再說多一句話
[00:06:40.600 --> 00:06:43.800]  不要將一些餅
[00:06:43.800 --> 00:06:45.200]  首先餵女兒
[00:06:45.200 --> 00:06:47.600]  不要給餅餵一些狗
[00:06:47.600 --> 00:06:49.400]  在猶太人來說
[00:06:49.400 --> 00:06:51.600]  對外邦人的稱呼就是狗
[00:06:51.600 --> 00:06:52.600]  其實某程度上
[00:06:52.600 --> 00:06:56.600]  是一些不客氣的表達
[00:06:56.600 --> 00:06:59.400]  但是耶穌在這裡說了一句話之後
[00:06:59.400 --> 00:07:00.800]  這個婦人有什麼反應呢
[00:07:00.800 --> 00:07:03.000]  可能如果給你什麼反應呢
[00:07:03.000 --> 00:07:04.600]  如果你給我反應就說
[00:07:04.600 --> 00:07:06.400]  馬上掉頭就走
[00:07:06.400 --> 00:07:08.400]  但是這個婦人沒有這樣做
[00:07:08.400 --> 00:07:10.400]  她說了一句話
[00:07:10.400 --> 00:07:11.800]  她說沒錯
[00:07:11.800 --> 00:07:14.000]  就是作為一個家庭
[00:07:14.000 --> 00:07:15.200]  一個家主
[00:07:15.200 --> 00:07:19.200]  她首先要餵馬自己的女兒或兒女
[00:07:19.200 --> 00:07:24.000]  但是在桌面上
[00:07:24.000 --> 00:07:26.800]  狗來到你的面前
[00:07:26.800 --> 00:07:29.800]  在桌上掉下來的碎渣兒
[00:07:29.800 --> 00:07:35.400]  主人都不會阻止狗去吃碎渣兒
[00:07:35.400 --> 00:07:38.600]  所以求耶穌你一點憐憫
[00:07:38.600 --> 00:07:41.600]  淋到我的女兒身上
[00:07:41.600 --> 00:07:44.200]  這個迦南的婦人
[00:07:44.200 --> 00:07:45.600]  其實她很清楚
[00:07:45.600 --> 00:07:47.200]  她很清楚分辨
[00:07:47.200 --> 00:07:49.600]  猶太人和外邦人的分別
[00:07:49.600 --> 00:07:52.200]  她很清楚知道
[00:07:52.200 --> 00:07:56.200]  猶太人的確是一群特別的民族
[00:07:56.200 --> 00:07:59.200]  在上帝的面前有特別的身份
[00:07:59.200 --> 00:08:01.200]  這個外邦婦人很清楚
[00:08:01.200 --> 00:08:05.200]  我們外邦人是一個
[00:08:05.200 --> 00:08:09.800]  在肉身上隔了一層的關係
[00:08:09.800 --> 00:08:12.200]  但是她說就算是這樣
[00:08:12.200 --> 00:08:14.200]  我們知道上帝的憐憫
[00:08:14.200 --> 00:08:16.800]  也不單止淋到猶太人身上
[00:08:16.800 --> 00:08:20.200]  也會淋到我們這群外邦人身上
[00:08:20.200 --> 00:08:22.600]  我們只是求一點點的憐憫
[00:08:22.600 --> 00:08:25.800]  我們只是希望那些碎渣兒
[00:08:25.800 --> 00:08:26.800]  已經夠了
[00:08:26.800 --> 00:08:28.800]  可以說就算吃了碎渣兒
[00:08:28.800 --> 00:08:30.200]  也夠我們用了
[00:08:30.200 --> 00:08:33.600]  可以用廣東話的說法
[00:08:33.600 --> 00:08:36.600]  耶穌就因為她這個信心的緣故
[00:08:36.600 --> 00:08:37.600]  跟她說
[00:08:37.600 --> 00:08:40.000]  你婦人你的信心是大
[00:08:40.000 --> 00:08:41.800]  你的女兒很花明
[00:08:41.800 --> 00:08:43.000]  你的女兒好了
[00:08:43.000 --> 00:08:46.000]  這個神蹟就可以說
[00:08:46.000 --> 00:08:49.200]  在這裡作為一個結束
[00:08:49.200 --> 00:08:50.800]  這件事是說了
[00:08:50.800 --> 00:08:54.800]  這個婦人很清楚對耶穌的認識
[00:08:54.800 --> 00:08:56.000]  很清楚她的身份
[00:08:56.000 --> 00:08:57.000]  很清楚她的善名
[00:08:57.000 --> 00:09:01.000]  很清楚猶太人的權利
[00:09:01.000 --> 00:09:03.800]  很清楚自己外邦人的身份
[00:09:03.800 --> 00:09:06.600]  但她仍然鍥而不捨祈求的就是
[00:09:06.600 --> 00:09:10.800]  希望耶穌賜下一點點的福分
[00:09:10.800 --> 00:09:14.800]  賜下一點點的憐憫給她的女兒
[00:09:14.800 --> 00:09:18.800]  在這個過程裡
[00:09:18.800 --> 00:09:21.600]  可以說馬太去表達
[00:09:21.600 --> 00:09:24.400]  當耶穌從加里尼的地方
[00:09:24.400 --> 00:09:26.400]  上耶路撒冷的過程裡
[00:09:26.400 --> 00:09:28.400]  去到外邦人的裡邊
[00:09:28.400 --> 00:09:30.000]  記載了一件這樣的事
[00:09:30.000 --> 00:09:31.400]  其實是說到
[00:09:31.400 --> 00:09:33.800]  上帝的恩典和福分
[00:09:33.800 --> 00:09:37.600]  現在已經逐漸臨到外邦人那裡
[00:09:37.600 --> 00:09:41.200]  不單只是在猶太人的群體裡
[00:09:41.200 --> 00:09:42.400]  馬太也在這裡說
[00:09:42.400 --> 00:09:44.400]  是不是上帝的憐憫
[00:09:44.400 --> 00:09:47.400]  只臨到一個外邦人那裡
[00:09:47.400 --> 00:09:48.200]  不是
[00:09:48.200 --> 00:09:49.400]  接著再記載
[00:09:49.400 --> 00:09:52.000]  耶穌在這個外邦的地方
[00:09:52.000 --> 00:09:53.400]  行了很多的神蹟
[00:09:53.400 --> 00:09:57.400]  那些盲的、那些啞的、那些殘疾的
[00:09:57.400 --> 00:09:58.800]  都來到耶穌的面前
[00:09:58.800 --> 00:10:02.400]  耶穌都一一醫好他們
[00:10:02.400 --> 00:10:06.600]  上帝這個恩典的福氣的賜予
[00:10:06.600 --> 00:10:08.600]  從這事件裡去證明
[00:10:08.600 --> 00:10:10.000]  不單只是很個別
[00:10:10.000 --> 00:10:11.800]  臨到一個人的那裡
[00:10:11.800 --> 00:10:14.000]  而是臨到外邦人
[00:10:14.000 --> 00:10:17.200]  不同的群體、不同的民族的當中
[00:10:17.200 --> 00:10:18.600]  接著到最後
[00:10:18.600 --> 00:10:22.200]  也都記載了一個神蹟
[00:10:22.200 --> 00:10:23.800]  這個神蹟就是有很多人
[00:10:23.800 --> 00:10:26.400]  來到耶穌的面前去求醫治
[00:10:26.400 --> 00:10:28.000]  越來越多人來到
[00:10:28.000 --> 00:10:29.600]  很多明星越來越傳開
[00:10:29.600 --> 00:10:31.200]  接著耶穌最後說
[00:10:31.200 --> 00:10:34.400]  不忍心見到他們就這樣離開
[00:10:34.400 --> 00:10:36.600]  就是餓著肚子
[00:10:36.600 --> 00:10:37.800]  就跟一幫門徒說
[00:10:37.800 --> 00:10:39.000]  你們可以醫好
[00:10:39.000 --> 00:10:41.800]  餵飽他們這麼多的人
[00:10:41.800 --> 00:10:43.800]  一幫門徒充滿了疑惑
[00:10:43.800 --> 00:10:46.200]  接著我們哪有食物
[00:10:46.200 --> 00:10:47.600]  可以餵飽這麼多人呢
[00:10:47.600 --> 00:10:49.200]  接著他們說
[00:10:49.200 --> 00:10:51.600]  我們當中只有七個餅、幾條魚
[00:10:51.600 --> 00:10:54.000]  耶穌就用了這七個餅、幾條魚
[00:10:54.000 --> 00:10:59.000]  去餵飽了最少應該說大約一萬人
[00:10:59.000 --> 00:11:01.600]  因為這裡說除了婦人和孩子有四千人
[00:11:01.600 --> 00:11:03.200]  就是加上婦人和孩子
[00:11:03.200 --> 00:11:09.400]  大約應該有一萬人的群體
[00:11:09.400 --> 00:11:11.800]  這些神蹟的記載
[00:11:11.800 --> 00:11:13.200]  可以說在福音書裡面
[00:11:13.200 --> 00:11:15.800]  耶穌行了很多這樣的神蹟
[00:11:15.800 --> 00:11:17.400]  但是在這個階段裡面
[00:11:17.400 --> 00:11:19.000]  記載這些不同的神蹟
[00:11:19.000 --> 00:11:22.000]  其實是一個很重要的焦點
[00:11:22.000 --> 00:11:24.200]  不是在神蹟那裡
[00:11:24.200 --> 00:11:25.800]  而是在哪個地方
[00:11:25.800 --> 00:11:28.600]  在什麼地方行這些神蹟
[00:11:28.600 --> 00:11:29.800]  馬太很強調
[00:11:29.800 --> 00:11:33.200]  耶穌行的神蹟是在推羅、西頓
[00:11:33.200 --> 00:11:35.200]  是外邦人的地方
[00:11:35.200 --> 00:11:38.800]  是外邦人充斥罪惡的地方
[00:11:38.800 --> 00:11:40.200]  因為推羅、西頓
[00:11:40.200 --> 00:11:41.000]  在聖經來說
[00:11:41.000 --> 00:11:43.400]  基本上這兩個城市是代表罪惡城市
[00:11:43.400 --> 00:11:44.800]  可以這麼說
[00:11:44.800 --> 00:11:47.600]  在外邦人充滿罪惡的地方
[00:11:47.600 --> 00:11:49.200]  行這些神蹟
[00:11:49.200 --> 00:11:51.600]  是代表著上帝的恩典
[00:11:51.600 --> 00:11:54.000]  已經不單止臨到猶太人
[00:11:54.000 --> 00:11:55.600]  而是已經延伸到
[00:11:55.600 --> 00:11:59.800]  外邦人的那個群體裡面
[00:11:59.800 --> 00:12:01.000]  在這段經文裡面
[00:12:01.000 --> 00:12:03.800]  可以說是表達了
[00:12:03.800 --> 00:12:08.200]  上帝藉著耶穌行的神蹟
[00:12:08.200 --> 00:12:10.600]  表達了一個恩典
[00:12:10.600 --> 00:12:13.400]  這個婦人的女兒德依茲
[00:12:13.400 --> 00:12:16.400]  是因為絕對是一個無比的恩典
[00:12:16.400 --> 00:12:21.600]  才臨到這個婦人的女兒身上
[00:12:21.600 --> 00:12:25.600]  另一方面也說到這個婦人的信心
[00:12:25.600 --> 00:12:27.000]  因著她的信心
[00:12:27.000 --> 00:12:29.800]  所以得著這個恩典
[00:12:29.800 --> 00:12:31.400]  很強調這兩方面
[00:12:31.400 --> 00:12:34.800]  也強調當人得著依茲的時候
[00:12:34.800 --> 00:12:37.600]  會將榮耀歸給上帝
[00:12:37.600 --> 00:12:40.400]  這幾個信息在這段經文裡面
[00:12:40.400 --> 00:12:42.200]  是相當的突出
[00:12:42.200 --> 00:12:44.600]  相當的一個明顯
[00:12:44.600 --> 00:12:48.000]  2017年是一個很特別的日子
[00:12:48.000 --> 00:12:49.200]  大家知不知道怎樣特別呢
[00:12:49.200 --> 00:12:50.400]  對於基督教來說
[00:12:50.400 --> 00:12:52.400]  是一個很特別的日子
[00:12:52.400 --> 00:12:54.800]  大家知不知道有什麼特別的日子
[00:12:54.800 --> 00:13:01.800]  2017年是宗教改革五百週年
[00:13:01.800 --> 00:13:03.800]  宗教改革五百週年日子
[00:13:03.800 --> 00:13:06.600]  所以去年有很多不同的群體
[00:13:06.600 --> 00:13:08.400]  都有很多不同的講座
[00:13:08.400 --> 00:13:10.800]  去紀念這個日子
[00:13:10.800 --> 00:13:15.000]  1517年是宗教改革的一個時間
[00:13:15.000 --> 00:13:16.400]  可能大家不是很知道
[00:13:16.400 --> 00:13:18.200]  宗教改革是什麼來的
[00:13:18.200 --> 00:13:19.600]  為什麼要宗教改革
[00:13:19.600 --> 00:13:21.800]  我在這裡就輕輕講一講
[00:13:21.800 --> 00:13:25.000]  一些歷史給大家知道
[00:13:25.000 --> 00:13:28.200]  在耶穌被釘十字架
[00:13:28.200 --> 00:13:32.000]  受死埋葬復活聖天
[00:13:32.000 --> 00:13:34.200]  接著聖靈降臨
[00:13:34.200 --> 00:13:35.800]  教會被建立
[00:13:35.800 --> 00:13:37.000]  教會建立之後
[00:13:37.000 --> 00:13:40.600]  就向不同的地方傳講福音
[00:13:40.600 --> 00:13:43.600]  主要分了兩條路線
[00:13:43.600 --> 00:13:47.600]  一條路線向東方方面傳福音
[00:13:47.600 --> 00:13:51.000]  一條路線向西方方面傳福音
[00:13:51.000 --> 00:13:54.200]  東方的傳福音
[00:13:54.200 --> 00:13:55.800]  有很多人信主教會被建立
[00:13:55.800 --> 00:14:00.400]  然後就建成一個比較早的群體
[00:14:00.400 --> 00:14:03.200]  東方的教會一直發展下去
[00:14:03.200 --> 00:14:05.400]  就成為了現在的東正教
[00:14:05.400 --> 00:14:08.600]  所以在俄羅斯、希臘
[00:14:08.600 --> 00:14:10.600]  以東正教為主的國家
[00:14:10.600 --> 00:14:12.600]  這是東正教的教會
[00:14:12.600 --> 00:14:15.200]  在西方一直發展
[00:14:15.200 --> 00:14:19.000]  就以羅馬教會為中心
[00:14:19.000 --> 00:14:23.800]  一直發展下去
[00:14:23.800 --> 00:14:25.600]  直到1517年
[00:14:25.600 --> 00:14:28.600]  西方的大公教會
[00:14:28.600 --> 00:14:32.000]  教會內部有很多問題
[00:14:32.000 --> 00:14:34.200]  然後就有一個改革
[00:14:34.200 --> 00:14:37.600]  基督教在這個時間
[00:14:37.600 --> 00:14:42.400]  從主流的西方大公教會分了出來
[00:14:42.400 --> 00:14:46.400]  我稱為根正教或基督教
[00:14:46.400 --> 00:14:49.200]  為什麼會有一個宗教改革呢?
[00:14:49.200 --> 00:14:50.400]  也要說回
[00:14:50.400 --> 00:14:52.600]  在初期教會
[00:14:52.600 --> 00:14:55.200]  有傳福音的時候
[00:14:55.200 --> 00:14:58.600]  不是一個很有利的環境
[00:14:58.600 --> 00:15:02.200]  都是一個很壓迫的社會氣氛
[00:15:02.200 --> 00:15:03.800]  和一個政治環境裏
[00:15:03.800 --> 00:15:05.600]  最惡劣的情況
[00:15:05.600 --> 00:15:08.000]  就是如果有人說我信耶穌
[00:15:08.000 --> 00:15:11.400]  可能你要面對坐牢
[00:15:11.400 --> 00:15:13.000]  生命的危險
[00:15:13.000 --> 00:15:14.600]  會有一個時刻
[00:15:14.600 --> 00:15:17.800]  或有一段時間會這樣出現
[00:15:17.800 --> 00:15:19.400]  三百年的時間
[00:15:19.400 --> 00:15:21.200]  教會都在這樣的氣氛裏面
[00:15:21.200 --> 00:15:23.800]  一路前進、一路發展
[00:15:23.800 --> 00:15:25.000]  但教會的人數
[00:15:25.000 --> 00:15:28.000]  信主的人數不斷地增加
[00:15:28.000 --> 00:15:30.400]  直到大約三百年之後
[00:15:30.400 --> 00:15:32.200]  有一個羅馬的皇帝
[00:15:32.200 --> 00:15:33.600]  叫做康士坦丁
[00:15:33.600 --> 00:15:35.000]  他信了耶穌
[00:15:35.000 --> 00:15:37.600]  情況就有一個很大的扭轉
[00:15:37.600 --> 00:15:39.600]  本來被一個壓迫的
[00:15:39.600 --> 00:15:42.000]  一個宗教群體
[00:15:42.000 --> 00:15:44.800]  現在有一個皇帝說願意去信耶穌
[00:15:44.800 --> 00:15:46.400]  所以在國家裏面
[00:15:46.400 --> 00:15:49.400]  就有很多人都願意信耶穌
[00:15:49.400 --> 00:15:50.600]  過了幾十年之後
[00:15:50.600 --> 00:15:53.600]  基督教也都成為了一個國教
[00:15:53.600 --> 00:15:55.200]  羅馬帝國的國教
[00:15:55.200 --> 00:15:58.200]  情況更加發展得好
[00:15:58.200 --> 00:16:00.800]  所以現在大家去歐洲旅遊的時候
[00:16:00.800 --> 00:16:03.200]  有很多的宏偉的教堂
[00:16:03.200 --> 00:16:04.400]  都是在那個時間裏面
[00:16:04.400 --> 00:16:06.400]  開始慢慢去建立起來
[00:16:06.400 --> 00:16:07.600]  很宏偉的教堂
[00:16:07.600 --> 00:16:11.000]  去讓人藉著這個
[00:16:11.000 --> 00:16:13.800]  這麼外在、這麼宏偉的教堂
[00:16:13.800 --> 00:16:16.400]  去敬拜上帝
[00:16:16.400 --> 00:16:20.800]  宗教和政治有一個很大的關係
[00:16:20.800 --> 00:16:22.400]  有一個好處
[00:16:22.400 --> 00:16:26.600]  教會能夠有一個很穩定的環境去傳播
[00:16:26.600 --> 00:16:27.800]  但另一方面
[00:16:27.800 --> 00:16:29.200]  也都因為這樣的原因
[00:16:29.200 --> 00:16:30.400]  教會的內部
[00:16:30.400 --> 00:16:33.800]  也都出現了種種很多很多的問題
[00:16:33.800 --> 00:16:36.800]  有很多不正確的事情發生
[00:16:36.800 --> 00:16:39.200]  或者有很多腐敗的事情發生
[00:16:39.200 --> 00:16:40.400]  在這個過程裏面
[00:16:40.400 --> 00:16:42.400]  就有很多不同時代
[00:16:42.400 --> 00:16:43.400]  都有人出來說
[00:16:43.400 --> 00:16:45.200]  我們要做一個改革
[00:16:45.200 --> 00:16:47.400]  大家知道有兩個字很不同
[00:16:47.400 --> 00:16:48.400]  一個是革命
[00:16:48.400 --> 00:16:49.600]  大家聽過革命
[00:16:49.600 --> 00:16:51.000]  一個叫改革
[00:16:51.000 --> 00:16:53.400]  革命就是推翻過去所有東西
[00:16:53.400 --> 00:16:54.400]  建立一些新的東西
[00:16:54.400 --> 00:16:56.000]  這個叫革命
[00:16:56.000 --> 00:16:59.200]  但當時的改革意思就是說
[00:16:59.200 --> 00:17:00.600]  我們不是推翻所有東西
[00:17:00.600 --> 00:17:02.000]  不過我們在基礎上
