
[00:00:00.000 --> 00:00:03.440]  各位弟兄姊妹 各位朋友 轉內平安
[00:01:32.040 --> 00:01:34.280]  你會得到婚姻等等
[00:01:34.280 --> 00:01:35.760]  不過關於
[00:01:35.760 --> 00:01:37.880]  做主耶穌的門徒
[00:01:37.880 --> 00:01:39.560]  要付上的代價
[00:01:39.560 --> 00:01:41.520]  可能是輕輕說一說
[00:01:41.520 --> 00:01:44.760]  甚至是完全沒有說的
[00:01:44.760 --> 00:01:46.240]  這種做法
[00:01:46.240 --> 00:01:49.360]  被稱為「幸福音」
[00:01:49.360 --> 00:01:50.960]  就是說信了福音
[00:01:50.960 --> 00:01:53.160]  就會很幸福
[00:01:53.160 --> 00:01:55.920]  將耶穌基督對於門徒的要求
[00:01:55.920 --> 00:01:58.600]  盡量地簡化、再簡化
[00:01:58.600 --> 00:02:01.320]  被人以為
[00:02:01.320 --> 00:02:03.320]  信耶穌是什麼呢
[00:02:03.320 --> 00:02:05.320]  就是星期天上下教會
[00:02:05.320 --> 00:02:07.560]  然後神就會賜福給你
[00:02:07.560 --> 00:02:10.400]  生活從此之後就很幸福了
[00:02:10.400 --> 00:02:15.600]  不知道大家信主的時候
[00:02:15.600 --> 00:02:17.080]  你所聽到的福音
[00:02:17.080 --> 00:02:18.880]  是不是這樣的一回事呢
[00:02:21.600 --> 00:02:23.840]  去年我神後院有位師姐
[00:02:23.840 --> 00:02:25.360]  她跟我分享
[00:02:25.360 --> 00:02:29.840]  她說她接受一個年輕人的邀請
[00:02:29.840 --> 00:02:32.120]  去了一間教會見證
[00:02:32.120 --> 00:02:34.400]  這位小弟兄的受浸
[00:02:34.400 --> 00:02:37.440]  她說她沒有去過這間教會
[00:02:37.440 --> 00:02:39.440]  她去到的時候發現
[00:02:39.440 --> 00:02:42.160]  原來有五十個人受浸
[00:02:42.160 --> 00:02:43.600]  很感恩,是吧?
[00:02:43.600 --> 00:02:47.800]  但是之後發生的事情令她大開眼界
[00:02:47.800 --> 00:02:50.360]  就是在浸禮裡面
[00:02:50.360 --> 00:02:53.920]  有人上台分享訊息
[00:02:53.920 --> 00:02:56.560]  說的就是「幸福音」
[00:02:56.560 --> 00:02:58.080]  信了之後
[00:02:58.080 --> 00:02:59.760]  神就賜福給你
[00:02:59.760 --> 00:03:02.200]  你的財富大大會增加
[00:03:02.200 --> 00:03:04.760]  之後還有人上台分享
[00:03:04.760 --> 00:03:07.160]  「是的,我就是這樣經歷的」
[00:03:07.160 --> 00:03:11.240]  而在浸禮裡面
[00:03:11.240 --> 00:03:15.280]  還發出報道
[00:03:15.280 --> 00:03:17.680]  「誰想信呢?」
[00:03:17.680 --> 00:03:20.680]  職場舉手決志
[00:03:20.680 --> 00:03:24.200]  還要參加那天一起受浸的
[00:03:24.200 --> 00:03:25.480]  是一百人
[00:03:25.480 --> 00:03:27.400]  原本是五十人受浸
[00:03:27.400 --> 00:03:29.680]  最後是一百五十人受浸
[00:03:29.680 --> 00:03:31.480]  她就說
[00:03:31.480 --> 00:03:35.280]  「本來那一百人是去參加別人的浸禮而已」
[00:03:35.280 --> 00:03:38.360]  「沒有帶衣服來換,怎麼辦呢?」
[00:03:38.360 --> 00:03:39.280]  師姐說
[00:03:39.280 --> 00:03:41.400]  「這間教會真的很體貼」
[00:03:41.400 --> 00:03:43.040]  「他們有很大的更衣室」
[00:03:43.040 --> 00:03:45.520]  「裡面男女的泳衣」
[00:03:45.520 --> 00:03:48.040]  「所有的尺碼全部齊」
[00:03:48.040 --> 00:03:50.080]  「可以任君選擇」
[00:03:50.080 --> 00:03:52.080]  「所以你職場受浸,沒問題」
[00:03:52.080 --> 00:03:57.320]  到底發生了什麼事呢?
[00:03:57.320 --> 00:03:59.240]  我們所傳的福音
[00:03:59.240 --> 00:04:01.240]  真的是這樣的嗎?
[00:04:01.240 --> 00:04:04.800]  有一位神學家
[00:04:04.800 --> 00:04:06.200]  他叫做包恆
[00:04:06.200 --> 00:04:06.800]  他說
[00:04:06.800 --> 00:04:07.760]  他在一本書
[00:04:07.760 --> 00:04:09.480]  他自己寫的
[00:04:09.480 --> 00:04:13.360]  《跨界福音:後現代世界裡的基督徒見證》
[00:04:13.360 --> 00:04:14.200]  他這樣說
[00:04:14.200 --> 00:04:18.160]  他說「教會的福音並不是一個穩定發展的累積過程」
[00:04:18.160 --> 00:04:19.720]  「越是向前走的時候」
[00:04:19.720 --> 00:04:22.880]  「不知為何,你聖經的故事就越遠」
[00:04:22.880 --> 00:04:25.760]  他說「相反,其實我們永遠要重新的」
[00:04:25.760 --> 00:04:28.880]  「是由聖經的故事開始」
[00:04:28.880 --> 00:04:30.960]  「在耶穌基督未來」
[00:04:30.960 --> 00:04:32.560]  「再臨的盼望之下」
[00:04:32.560 --> 00:04:36.480]  「不斷地為我們的未來去開創新的可能」
[00:04:36.480 --> 00:04:41.160]  「我們總要從耶路撒冷重新去進發」
[00:04:41.160 --> 00:04:44.160]  「我們總要重新的以耶穌這個人」
[00:04:44.160 --> 00:04:46.040]  「為一個起點」
[00:04:46.040 --> 00:04:51.920]  「我們總要由五重節的事件去重新開始」
[00:04:51.920 --> 00:04:53.680]  所以弟兄姊妹
[00:04:53.680 --> 00:04:56.920]  今天是五重節聖靈降臨的主日
[00:04:56.920 --> 00:04:59.080]  我們就一起由五重節
[00:04:59.080 --> 00:05:01.000]  聖靈降臨這件事件
[00:05:01.000 --> 00:05:04.840]  我們重新開始
[00:05:04.840 --> 00:05:07.680]  在《指導行傳》二章一節
[00:05:07.680 --> 00:05:10.880]  描述到五重節那天
[00:05:10.880 --> 00:05:14.680]  一群門徒聚集在一個地方
[00:05:14.680 --> 00:05:17.240]  為什麼他們要聚集在一個地方呢?
[00:05:17.240 --> 00:05:19.000]  原來這個是根據上文
[00:05:19.000 --> 00:05:22.600]  即是《指導行傳》一章四至五節那裡
[00:05:22.600 --> 00:05:23.440]  有描述到
[00:05:23.440 --> 00:05:25.360]  其實這群門徒這樣做
[00:05:25.360 --> 00:05:27.480]  是遵從主耶穌的吩咐
[00:05:27.480 --> 00:05:29.160]  主耶穌很清楚地跟他們說
[00:05:29.160 --> 00:05:31.160]  要他們不要離開耶路撒冷
[00:05:31.160 --> 00:05:34.320]  是要等候神的應許
[00:05:34.320 --> 00:05:38.880]  就是他們要接受聖靈的洗
[00:05:38.880 --> 00:05:42.920]  所以這群門徒他們很同心合意
[00:05:42.920 --> 00:05:46.600]  在一個地方等候聖靈降臨
[00:05:46.600 --> 00:05:49.960]  不過聖靈到底何時會降臨
[00:05:49.960 --> 00:05:52.120]  用什麼方式降臨呢?
[00:05:52.120 --> 00:05:53.480]  他們不知道
[00:05:53.480 --> 00:05:55.400]  他們只知道一件事
[00:05:55.400 --> 00:05:58.760]  既然主耶穌說聖靈會降臨
[00:05:58.760 --> 00:06:00.200]  就一定會降臨
[00:06:00.200 --> 00:06:01.600]  這是應許
[00:06:01.600 --> 00:06:07.000]  所以他們專心地等候聖靈
[00:06:07.000 --> 00:06:10.880]  而去到《指導行傳》二章二節那裡
[00:06:10.880 --> 00:06:13.520]  就說到聖靈是怎樣彰顯的呢?
[00:06:13.520 --> 00:06:15.680]  原來是忽然有一個響聲
[00:06:15.680 --> 00:06:18.600]  由天上傳來
[00:06:18.600 --> 00:06:19.400]  這裡說明
[00:06:19.400 --> 00:06:22.960]  原來聖靈降臨是一個突然發生的事情
[00:06:22.960 --> 00:06:24.360]  而忽然這個詞語
[00:06:24.360 --> 00:06:25.680]  原來在原文裡面
[00:06:25.680 --> 00:06:29.480]  是有一種出奇和憤慨的意思
[00:06:29.480 --> 00:06:30.720]  而根據經文的記載
[00:06:30.720 --> 00:06:31.480]  我們知道
[00:06:31.480 --> 00:06:33.280]  原來當時有群門徒
[00:06:33.280 --> 00:06:35.720]  除了聽到大響聲之外
[00:06:35.720 --> 00:06:38.920]  也因著聖靈的充滿
[00:06:38.920 --> 00:06:46.400]  這群門徒還可以說出不同地方的語言
[00:06:46.400 --> 00:06:50.120]  關於懂得說不同地方的語言
[00:06:50.120 --> 00:06:51.640]  問問大家
[00:06:51.640 --> 00:06:53.960]  在聖經哪一個地方
[00:06:53.960 --> 00:06:55.480]  都曾經記載過
[00:06:55.480 --> 00:06:58.360]  在同一個場景裡面
[00:06:58.360 --> 00:06:59.800]  有很多人
[00:06:59.800 --> 00:07:01.080]  但這些很多人
[00:07:01.080 --> 00:07:03.360]  他們可以說不同國家
[00:07:03.360 --> 00:07:05.280]  不同地方的語言
[00:07:05.280 --> 00:07:09.160]  大家記不記得在哪裏出現過?
[00:07:09.160 --> 00:07:11.040]  很快啊
[00:07:11.040 --> 00:07:12.040]  沒錯
[00:07:12.040 --> 00:07:15.720]  就是在《創世紀》十一章一至九節記載的
[00:07:15.720 --> 00:07:18.960]  巴別塔事件
[00:07:18.960 --> 00:07:20.080]  那裡告訴你
[00:07:20.080 --> 00:07:24.000]  原來以前的人不用學三萬兩語
[00:07:24.000 --> 00:07:25.800]  或者學更多語言
[00:07:25.800 --> 00:07:29.280]  因為原來全世界只有一種語言
[00:07:29.280 --> 00:07:32.080]  不過是因為人很驕傲自大
[00:07:32.080 --> 00:07:33.480]  想做神
[00:07:33.480 --> 00:07:34.680]  得罪了神
[00:07:34.680 --> 00:07:37.440]  所以神便變換了人的口音
[00:07:37.440 --> 00:07:40.040]  使人言語不同
[00:07:40.040 --> 00:07:44.880]  被迫分散到世界各地
[00:07:44.880 --> 00:07:47.000]  但是在五場節的時候
[00:07:47.000 --> 00:07:49.160]  因著聖靈的降臨
[00:07:49.160 --> 00:07:51.160]  靠著聖靈的能力的時候
[00:07:51.160 --> 00:07:55.200]  原來世界各國的人是可以溝通的
[00:07:55.200 --> 00:07:57.720]  由分散到合一
[00:07:57.720 --> 00:08:01.480]  這是巴別塔的逆轉
[00:08:01.480 --> 00:08:06.120]  我想相信任何人有多大的創造力量和幻想
[00:08:06.120 --> 00:08:08.440]  都一定沒有想過
[00:08:08.440 --> 00:08:10.960]  聖靈的降臨會是這樣的方式
[00:08:10.960 --> 00:08:15.360]  是出現一個巴別塔事件的逆轉版
[00:08:15.360 --> 00:08:16.520]  所以只可以說
[00:08:16.520 --> 00:08:20.520]  其實聖靈做事的時間和方式
[00:08:20.520 --> 00:08:23.400]  不是我們人可以控制得到
[00:08:23.400 --> 00:08:27.440]  簡單來說就是我們猜測不到
[00:08:27.440 --> 00:08:30.680]  不知道這種猜測不到對於門徒
[00:08:30.680 --> 00:08:34.520]  尤其是生活在現代社會的你和我來說
[00:08:34.520 --> 00:08:37.520]  其實會不會都是一種代價呢?
[00:08:37.520 --> 00:08:39.400]  為什麼這樣說呢?
[00:08:39.400 --> 00:08:41.960]  我想生活在現代社會
[00:08:41.960 --> 00:08:43.280]  我們都很習慣的
[00:08:43.280 --> 00:08:47.760]  就是要掌控時間和計劃
[00:08:47.760 --> 00:08:48.920]  大家看看
[00:08:48.920 --> 00:08:50.520]  一部手機
[00:08:50.520 --> 00:08:51.400]  一個APP
[00:08:51.400 --> 00:08:55.320]  你就知道巴士幾點可以到站了
[00:08:55.320 --> 00:08:56.120]  是不是?
[00:08:56.120 --> 00:08:59.600]  以前我們可能還要傻傻地在巴士站等
[00:08:59.600 --> 00:09:01.600]  原來現在買很久都還未到
[00:09:01.600 --> 00:09:04.160]  先做其他事吧
[00:09:04.160 --> 00:09:05.360]  另外
[00:09:05.360 --> 00:09:10.440]  我們每年都會看請假攻略
[00:09:10.440 --> 00:09:12.160]  尤其是年輕的弟兄姊妹
[00:09:12.160 --> 00:09:15.160]  就應該會看得更加清楚
[00:09:15.160 --> 00:09:16.680]  一早就
[00:09:16.680 --> 00:09:17.560]  抹好假期
[00:09:17.560 --> 00:09:19.920]  買好機票
[00:09:19.920 --> 00:09:20.960]  現在五月份而已
[00:09:20.960 --> 00:09:24.360]  但我相信大家已經去了不少的旅行
[00:09:24.360 --> 00:09:27.440]  行程一個又一個
[00:09:27.440 --> 00:09:28.480]  日常生活是這樣
[00:09:28.480 --> 00:09:30.440]  我們對自己人生的計劃
[00:09:30.440 --> 00:09:31.880]  想法就更加多
[00:09:31.880 --> 00:09:33.640]  計劃就更加多
[00:09:33.640 --> 00:09:35.920]  我們所謂的期望就是
[00:09:35.920 --> 00:09:37.760]  在某一個時間點
[00:09:37.760 --> 00:09:39.360]  發生某一件事
[00:09:39.360 --> 00:09:40.200]  按照我們的想法
[00:09:40.200 --> 00:09:43.320]  這樣發生就一定是最好的
[00:09:43.320 --> 00:09:44.040]  於是
[00:09:44.040 --> 00:09:47.600]  大家都很努力地規劃自己的人生
[00:09:47.600 --> 00:09:49.120]  甚至
[00:09:49.120 --> 00:09:51.320]  如果你有小朋友的話
[00:09:51.320 --> 00:09:55.600]  規劃他的人生
[00:09:55.600 --> 00:09:57.400]  人總是很喜歡做這些計劃
[00:09:57.400 --> 00:09:59.520]  很喜歡做這些規劃
[00:09:59.520 --> 00:10:00.280]  但是
[00:10:00.280 --> 00:10:02.280]  聖靈降臨
[00:10:02.280 --> 00:10:04.800]  正正就是在提醒我們
[00:10:04.800 --> 00:10:05.640]  就是
[00:10:05.640 --> 00:10:07.960]  由我們信主接受主耶穌基督
[00:10:07.960 --> 00:10:11.160]  成為我們生命救主的那一刻開始
[00:10:11.160 --> 00:10:13.000]  其實我們的人生主權
[00:10:13.000 --> 00:10:15.400]  一早已經做了移交
[00:10:15.400 --> 00:10:17.600]  就是不在我們手裡面
[00:10:17.600 --> 00:10:20.080]  我們的主權是交給神的
[00:10:20.080 --> 00:10:21.840]  所以人生在什麼時候
[00:10:21.840 --> 00:10:22.960]  會發生什麼事
[00:10:22.960 --> 00:10:24.480]  其實這是聖靈的工作
[00:10:24.480 --> 00:10:25.520]  是由祂去作主
[00:10:25.520 --> 00:10:28.920]  不是由我們去作主
[00:10:28.920 --> 00:10:31.640]  我相信大家
[00:10:31.640 --> 00:10:33.080]  相信主的那段時間
[00:10:33.080 --> 00:10:36.120]  應該也有很多這樣的經歷
[00:10:36.120 --> 00:10:37.000]  而在這裡
[00:10:37.000 --> 00:10:38.680]  我也想跟大家分享一個
[00:10:38.680 --> 00:10:41.680]  我自己的親身經歷
[00:10:41.680 --> 00:10:43.440]  就是當我大學畢業
[00:10:43.440 --> 00:10:45.760]  出來工作幾年之後
[00:10:45.760 --> 00:10:48.000]  我就發現
[00:10:48.000 --> 00:10:49.800]  打工最慘的地方
[00:10:49.800 --> 00:10:51.640]  是很多時候你心不由己
[00:10:51.640 --> 00:10:53.960]  你想想這幾個計劃也好
[00:10:53.960 --> 00:10:55.600]  理想思維也很好
[00:10:55.600 --> 00:10:57.840]  但突然間它說剎停就剎停了
[00:10:57.840 --> 00:11:00.640]  公司政策轉變了
[00:11:00.640 --> 00:11:02.160]  你就會覺得
[00:11:02.160 --> 00:11:03.920]  為什麼會這樣
[00:11:03.920 --> 00:11:04.760]  是的
[00:11:04.760 --> 00:11:06.520]  所以做了幾年工作之後
[00:11:06.520 --> 00:11:07.400]  我就想
[00:11:07.400 --> 00:11:09.440]  我不想再打工了
[00:11:09.440 --> 00:11:10.720]  我要自己做老闆
[00:11:10.720 --> 00:11:12.160]  我要創業
[00:11:12.160 --> 00:11:13.720]  而我因為很喜歡小朋友
[00:11:13.720 --> 00:11:18.640]  所以我打算開一間教育中心
[00:11:18.640 --> 00:11:19.920]  我把這個想法
[00:11:19.920 --> 00:11:21.520]  跟我家人分享的時候
[00:11:21.520 --> 00:11:23.400]  我爸爸大力支持
[00:11:23.400 --> 00:11:25.040]  因為他自己是做生意的
[00:11:25.040 --> 00:11:26.960]  他說打工真的不行
[00:11:26.960 --> 00:11:30.040]  自己做生意是最好的
[00:11:30.040 --> 00:11:32.680]  而且他的支持是多大呢
[00:11:32.680 --> 00:11:33.720]  對我的支持
[00:11:33.720 --> 00:11:34.680]  他說
[00:11:34.680 --> 00:11:35.920]  你第一次創業
[00:11:35.920 --> 00:11:39.120]  總是比較緊張和擔心
[00:11:39.120 --> 00:11:40.080]  這樣
[00:11:40.080 --> 00:11:41.200]  頭兩年
[00:11:41.200 --> 00:11:42.360]  你做教育中心
[00:11:42.360 --> 00:11:43.880]  賺的錢是你的
[00:11:43.880 --> 00:11:45.600]  就是我自己的錢
[00:11:45.600 --> 00:11:47.520]  但如果虧本會怎樣呢
[00:11:47.520 --> 00:11:48.440]  你放心
[00:11:48.440 --> 00:11:49.000]  虧本的話
[00:11:49.000 --> 00:11:50.960]  爸爸幫你付
[00:11:50.960 --> 00:11:52.480]  所以他說整個計劃
[00:11:52.480 --> 00:11:54.600]  聽起來很棒
[00:11:54.600 --> 00:11:56.640]  可以說是沒得輸
[00:11:56.640 --> 00:11:57.960]  特別對我來說
[00:11:57.960 --> 00:11:59.160]  好
[00:11:59.160 --> 00:12:00.400]  既然爸爸這樣說
[00:12:00.400 --> 00:12:01.280]  計劃
[00:12:01.280 --> 00:12:03.440]  我就定下時間表
[00:12:03.440 --> 00:12:05.520]  要什麼時候做什麼
[00:12:05.520 --> 00:12:07.640]  那時候我就想
[00:12:07.640 --> 00:12:10.520]  在公司工作了一段時間
[00:12:10.520 --> 00:12:13.040]  當然要出個bonus才離開
[00:12:13.040 --> 00:12:14.480]  否則很不值
[00:12:14.480 --> 00:12:15.800]  所以就想
[00:12:15.800 --> 00:12:16.480]  行
[00:12:16.480 --> 00:12:18.200]  等出個bonus之後
[00:12:18.200 --> 00:12:19.440]  我就馬上遞辭職信
[00:12:19.440 --> 00:12:22.880]  然後就開始我創業的路
[00:12:22.880 --> 00:12:25.720]  一切都規劃好了
[00:12:25.720 --> 00:12:27.480]  但是
[00:12:27.480 --> 00:12:30.120]  聖靈突然間
[00:12:30.120 --> 00:12:33.000]  引領我去了泰國
[00:12:33.000 --> 00:12:36.080]  參加青年宣教大會
[00:12:36.080 --> 00:12:39.040]  但是去參加宣教大會
[00:12:39.040 --> 00:12:40.800]  本身我是不想去的
[00:12:40.800 --> 00:12:44.360]  但是在一個主日回來教會
[00:12:44.360 --> 00:12:48.120]  當同工去做宣傳報告
[00:12:48.120 --> 00:12:50.880]  為了這個大會的時候
[00:12:50.880 --> 00:12:52.040]  就是那天
[00:12:52.040 --> 00:12:54.880]  我們團派有兩位好姐妹
[00:12:54.880 --> 00:12:56.560]  就一人拿著一張報名表
[00:12:56.560 --> 00:12:57.240]  就跟我說
[00:12:57.240 --> 00:12:57.680]  「菲菲」
[00:12:57.680 --> 00:12:59.560]  「不如我們去參加青年宣教大會」
[00:12:59.560 --> 00:13:01.400]  「我們一起去吧」
[00:13:01.400 --> 00:13:02.640]  其實我本身不想去
[00:13:02.640 --> 00:13:04.960]  但是我看到兩位姐妹這麼興奮
[00:13:04.960 --> 00:13:05.840]  也好
[00:13:05.840 --> 00:13:07.320]  一起去吧
[00:13:07.320 --> 00:13:10.280]  故事發展是
[00:13:10.280 --> 00:13:12.440]  最後這兩位姐妹都沒有去
[00:13:12.440 --> 00:13:13.960]  去的是我
[00:13:13.960 --> 00:13:16.800]  就是這樣
[00:13:16.800 --> 00:13:18.080]  但是去了之後
[00:13:18.080 --> 00:13:18.680]  是怎樣呢?
[00:13:18.680 --> 00:13:20.200]  詳話短說
[00:13:20.200 --> 00:13:22.400]  在那裡我就夢照了
[00:13:22.400 --> 00:13:23.520]  所以回來之後
[00:13:23.520 --> 00:13:25.240]  我不是去了創業
[00:13:25.240 --> 00:13:26.880]  而是去了讀神學
[00:13:26.880 --> 00:13:29.840]  然後回來舞會
[00:13:29.840 --> 00:13:31.120]  在希腸這裡服侍
[00:13:31.120 --> 00:13:32.360]  直到現在
[00:13:32.360 --> 00:13:33.120]  是的
[00:13:33.120 --> 00:13:35.040]  所以真的不是我的計劃
[00:13:35.040 --> 00:13:36.440]  裡面的
[00:13:36.440 --> 00:13:38.240]  當然這一刻去回望
[00:13:38.240 --> 00:13:39.160]  就覺得
[00:13:39.160 --> 00:13:42.360]  也是神的恩典
[00:13:42.360 --> 00:13:44.680]  不過我自己又想起
[00:13:44.680 --> 00:13:46.720]  如果回去的時候
[00:13:46.720 --> 00:13:48.440]  我去青年宣教大會
[00:13:48.440 --> 00:13:52.600]  是2011年的12月
[00:13:52.600 --> 00:13:53.800]  其實我的計劃
[00:13:53.800 --> 00:13:55.440]  是2012年的1月
[00:13:55.440 --> 00:13:57.000]  就是下一個月
[00:13:57.000 --> 00:13:58.040]  我就會遞辭職訓
[00:13:58.040 --> 00:13:59.760]  就要做後面的事情
[00:13:59.760 --> 00:14:02.160]  但是2011年的12月
[00:14:02.160 --> 00:14:03.200]  那時候
[00:14:03.200 --> 00:14:04.600]  就是夢照
[00:14:04.600 --> 00:14:07.320]  但是那一刻我自己真的回想
[00:14:07.320 --> 00:14:09.080]  如果那時候
[00:14:09.080 --> 00:14:11.040]  其實我自己的整個計劃
[00:14:11.040 --> 00:14:12.920]  覺得很完美的計劃
[00:14:12.920 --> 00:14:14.480]  其實被打亂了
[00:14:14.480 --> 00:14:16.920]  而我要面對的是一個很不確定
[00:14:16.920 --> 00:14:18.240]  也都從來沒有想過
[00:14:18.240 --> 00:14:21.320]  不在我計劃裡面的一個未來
[00:14:21.320 --> 00:14:24.760]  其實那種可以說是很忐忑的心情
[00:14:24.760 --> 00:14:26.160]  真的不是三言兩語
[00:14:26.160 --> 00:14:28.560]  可以去簡單說出來的
[00:14:28.560 --> 00:14:32.440]  不過這個就是接受聖靈的代價
[00:14:32.440 --> 00:14:35.640]  就是放下我們人那種掌控
[00:14:35.640 --> 00:14:38.160]  去完全的要順寇順服
[00:14:38.160 --> 00:14:40.960]  聖靈的時間和安排
[00:14:40.960 --> 00:14:42.000]  所以弟兄姊妹
[00:14:42.000 --> 00:14:48.200]  你們願不願意去放手交給聖靈呢?
[00:14:48.200 --> 00:14:50.120]  當我們願意放下
[00:14:50.120 --> 00:14:52.280]  我們掌握的掌控權的時候
[00:14:52.280 --> 00:14:53.960]  又會遇到什麼情況呢?
[00:14:53.960 --> 00:14:56.840]  我們又來看看
[00:14:56.840 --> 00:14:58.200]  今日經文記載
[00:14:58.200 --> 00:15:00.280]  當這班門徒領受聖靈之後
[00:15:00.280 --> 00:15:02.800]  他們很高的聲音
[00:15:02.800 --> 00:15:04.880]  很大聲地用各地的語言
[00:15:04.880 --> 00:15:05.760]  去讚美神
[00:15:05.760 --> 00:15:09.280]  去說說神的大作為的時候
[00:15:09.280 --> 00:15:13.120]  原來吸引了當時在耶路撒冷過午巡捷
[00:15:13.120 --> 00:15:16.520]  來自於十五個原居地的猶太人
[00:15:16.520 --> 00:15:20.360]  他們聚集過來去看發生什麼事
[00:15:20.360 --> 00:15:23.120]  而他們有什麼反應呢?
[00:15:23.120 --> 00:15:24.280]  原來他們的反應
[00:15:24.280 --> 00:15:27.760]  他們沒有表示那種欣賞或者讚嘆
[00:15:27.760 --> 00:15:31.520]  「啊?人們說最短都要三個月學會外語
[00:15:31.520 --> 00:15:33.400]  他們即日已經學會了外語
[00:15:33.400 --> 00:15:34.760]  這麼厲害?
[00:15:34.760 --> 00:15:36.520]  為什麼這麼厲害?」
[00:15:36.520 --> 00:15:38.880]  你見他們的反應不是這樣
[00:15:38.880 --> 00:15:41.560]  他們的反應是感到迷惘
[00:15:41.560 --> 00:15:44.600]  感到又刷耳又驚奇
[00:15:44.600 --> 00:15:47.280]  即是說又刷耳又困惑
[00:15:47.280 --> 00:15:49.320]  他們不知道該怎麼辦
[00:15:49.320 --> 00:15:51.120]  而他們對大家說
[00:15:51.120 --> 00:15:53.520]  「這次怎麼一回事呢?」
[00:15:53.520 --> 00:15:54.840]  「這次怎麼一回事?」
[00:15:54.840 --> 00:15:57.760]  其實如果直接翻譯出來
[00:15:57.760 --> 00:16:00.800]  就是「究竟想怎樣?」
[00:16:00.800 --> 00:16:03.680]  這才是原文直接的意思
[00:16:03.680 --> 00:16:06.520]  他們不知道該怎麼辦
[00:16:06.520 --> 00:16:10.800]  甚至在這些人裏面採取了一些比較極端的做法
[00:16:10.800 --> 00:16:13.200]  就是他們嘲笑門徒
[00:16:13.200 --> 00:16:16.640]  說他們是被新酒灌醉了
[00:16:16.640 --> 00:16:20.400]  即是說這班人喝醉了
[00:16:20.400 --> 00:16:21.960]  不過不知道大家有沒有看
[00:16:21.960 --> 00:16:23.800]  其實被酒灌醉就可以了
[00:16:23.800 --> 00:16:25.880]  為什麼他們要說「新酒」呢?
[00:16:25.880 --> 00:16:27.720]  有什麼特別呢?
[00:16:27.720 --> 00:16:29.560]  我不知道我們《女美女大明星》節目的人
[00:16:29.560 --> 00:16:31.840]  對酒很有研究
[00:16:31.840 --> 00:16:36.120]  原來新酒和養了很久的舊酒的分別
[00:16:36.120 --> 00:16:37.960]  也頗大
[00:16:37.960 --> 00:16:40.600]  新酒是剛剛釀製完成
[00:16:40.600 --> 00:16:43.360]  還未能夠完全發酵
[00:16:43.360 --> 00:16:47.400]  所以新酒的價錢便宜很多
[00:16:47.400 --> 00:16:51.880]  所以其實這班人說他們是被新酒灌醉了
[00:16:51.880 --> 00:16:57.040]  意思是說這班人用了最便宜的方法去買酒喝
[00:16:57.040 --> 00:17:02.120]  加強了嘲笑和諷刺他們的味道
[00:17:02.120 --> 00:17:03.840]  簡單來說就是說
