
[00:00:00.000 --> 00:00:03.480]  他講了兩個處境
[00:07:58.520 --> 00:08:00.520]  讓我們能夠多結
[00:08:00.520 --> 00:08:02.520]  這些的果子
[00:08:02.520 --> 00:08:04.520]  這些多結果子
[00:08:04.520 --> 00:08:06.520]  這個詞彙是用現代進行式的
[00:08:06.520 --> 00:08:08.520]  這個動詞
[00:08:08.520 --> 00:08:10.520]  也就是說其實是每天都要做的
[00:08:10.520 --> 00:08:12.520]  不斷的做
[00:08:12.520 --> 00:08:14.520]  每天都在不斷的結果子
[00:08:14.520 --> 00:08:16.520]  跟神每天不斷有關係
[00:08:16.520 --> 00:08:18.520]  所以主一學
[00:08:18.520 --> 00:08:20.520]  現在我們上的課程
[00:08:20.520 --> 00:08:22.520]  怎樣做主門徒
[00:08:22.520 --> 00:08:24.520]  都是在說這些
[00:08:24.520 --> 00:08:26.520]  是每天我們怎樣去讓
[00:08:26.520 --> 00:08:28.520]  我們的心思意念
[00:08:28.520 --> 00:08:30.520]  我們屬靈的眼睛
[00:08:30.520 --> 00:08:32.520]  我們內心的蒙蔽
[00:08:32.520 --> 00:08:34.520]  能夠因著聖靈的內住更新
[00:08:34.520 --> 00:08:36.520]  不斷的活出
[00:08:36.520 --> 00:08:38.520]  上主的樣式
[00:08:38.520 --> 00:08:40.520]  但是這個成性
[00:08:40.520 --> 00:08:42.520]  不斷的結果子
[00:08:42.520 --> 00:08:44.520]  每天都做
[00:08:44.520 --> 00:08:46.520]  是怎樣的情況
[00:08:46.520 --> 00:08:48.520]  我們怎樣真正去到
[00:08:48.520 --> 00:08:50.520]  做實踐呢?經文有說
[00:08:50.520 --> 00:08:52.520]  經文說到
[00:08:52.520 --> 00:08:54.520]  是上帝的道
[00:08:54.520 --> 00:08:56.520]  上帝的話語
[00:08:56.520 --> 00:08:58.520]  一個人
[00:08:58.520 --> 00:09:00.520]  耶穌說是他的話語
[00:09:00.520 --> 00:09:02.520]  讓一個人多結果子
[00:09:02.520 --> 00:09:04.520]  能夠得著潔淨
[00:09:04.520 --> 00:09:06.520]  我們住在
[00:09:06.520 --> 00:09:08.520]  上帝裏面
[00:09:08.520 --> 00:09:10.520]  跟耶穌基督有關係
[00:09:10.520 --> 00:09:12.520]  而上帝的道又住在我們裏面
[00:09:12.520 --> 00:09:14.520]  沒錯
[00:09:14.520 --> 00:09:16.520]  上帝的道能夠幫助我們
[00:09:16.520 --> 00:09:18.520]  去到更加的
[00:09:18.520 --> 00:09:20.520]  認識神
[00:09:20.520 --> 00:09:22.520]  去追求和愛神
[00:09:22.520 --> 00:09:24.520]  其實多結果子
[00:09:24.520 --> 00:09:26.520]  不斷的成長
[00:09:26.520 --> 00:09:28.520]  其實是
[00:09:28.520 --> 00:09:30.520]  用我們的術語
[00:09:30.520 --> 00:09:32.520]  活得更像基督
[00:09:32.520 --> 00:09:34.520]  活得更像基督
[00:09:34.520 --> 00:09:36.520]  經文很有趣
[00:09:36.520 --> 00:09:38.520]  第七節和第十六節說
[00:09:38.520 --> 00:09:40.520]  如果我們祈求
[00:09:40.520 --> 00:09:42.520]  就是天父一定會英雲
[00:09:42.520 --> 00:09:44.520]  神會誰聽
[00:09:44.520 --> 00:09:46.520]  不要誤會
[00:09:46.520 --> 00:09:48.520]  等一會
[00:09:48.520 --> 00:09:50.520]  聖詩會後
[00:09:50.520 --> 00:09:52.520]  去投注站就會祈禱
[00:09:52.520 --> 00:09:54.520]  就會中馬標或獲彩
[00:09:54.520 --> 00:09:56.520]  不是這個意思
[00:09:56.520 --> 00:09:58.520]  因為這裏是用葡萄樹之子
[00:09:58.520 --> 00:10:00.520]  當我們的生命
[00:10:00.520 --> 00:10:02.520]  連於上帝
[00:10:02.520 --> 00:10:04.520]  有上帝的話語
[00:10:04.520 --> 00:10:06.520]  在我們生命當中更生成長的時候
[00:10:06.520 --> 00:10:08.520]  我們越來越
[00:10:08.520 --> 00:10:10.520]  明白神的心意
[00:10:10.520 --> 00:10:12.520]  當我們越來越
[00:10:12.520 --> 00:10:14.520]  明白神的心意的時候
[00:10:14.520 --> 00:10:16.520]  我們所思所想所祈求的
[00:10:16.520 --> 00:10:18.520]  都是有上帝的向導
[00:10:18.520 --> 00:10:20.520]  都是按著神的心意
[00:10:20.520 --> 00:10:22.520]  有聖靈工作
[00:10:22.520 --> 00:10:24.520]  有上帝的心意
[00:10:24.520 --> 00:10:26.520]  所以我們的祈求
[00:10:26.520 --> 00:10:28.520]  天父一定是英雲
[00:10:28.520 --> 00:10:30.520]  因為我們是在承受天父的旨意
[00:10:30.520 --> 00:10:32.520]  例如主禱文
[00:10:32.520 --> 00:10:34.520]  願祢的國降臨
[00:10:34.520 --> 00:10:36.520]  願祢的名被尊崇
[00:10:36.520 --> 00:10:38.520]  這都是上帝的心意
[00:10:38.520 --> 00:10:42.520]  經文繼續說
[00:10:42.520 --> 00:10:44.520]  第十節和第十一節說
[00:10:44.520 --> 00:10:46.520]  我們要遵守祂的命令
[00:10:46.520 --> 00:10:48.520]  和上主在祂的面前
[00:10:48.520 --> 00:10:50.520]  我們會得到完全的滿足和喜樂
[00:10:50.520 --> 00:10:54.520]  神是一個
[00:10:54.520 --> 00:10:56.520]  很恩慈的神
[00:10:56.520 --> 00:10:58.520]  祂很想
[00:10:58.520 --> 00:11:00.520]  將祂自己的喜悅
[00:11:00.520 --> 00:11:02.520]  賜給我們
[00:11:02.520 --> 00:11:06.520]  祂很想我們過著一個
[00:11:06.520 --> 00:11:08.520]  豐盛滿足的人生
[00:11:08.520 --> 00:11:12.520]  而當我們不斷生命多結果子的時候
[00:11:12.520 --> 00:11:14.520]  帶來一個效果
[00:11:14.520 --> 00:11:16.520]  第八節說到
[00:11:16.520 --> 00:11:18.520]  你們多結果子
[00:11:18.520 --> 00:11:20.520]  你們也就是我的門徒了
[00:11:20.520 --> 00:11:26.520]  當我們的親朋戚友
[00:11:26.520 --> 00:11:28.520]  當我們的同事
[00:11:28.520 --> 00:11:30.520]  當我們的街坊
[00:11:30.520 --> 00:11:32.520]  看到你和我的生命
[00:11:32.520 --> 00:11:34.520]  在耶穌基督裡的關係
[00:11:34.520 --> 00:11:36.520]  成長有轉變的時候
[00:11:36.520 --> 00:11:38.520]  他們會知道
[00:11:38.520 --> 00:11:40.520]  你真的不同了
[00:11:40.520 --> 00:11:42.520]  為什麼你不同了
[00:11:42.520 --> 00:11:44.520]  之前和之後
[00:11:44.520 --> 00:11:46.520]  為什麼不同了
[00:11:46.520 --> 00:11:48.520]  因為你信耶穌
[00:11:48.520 --> 00:11:50.520]  人們會認得出我們是主的門徒
[00:11:50.520 --> 00:11:52.520]  因為我們的生命有改變
[00:11:52.520 --> 00:11:54.520]  所以反過來說
[00:11:54.520 --> 00:11:56.520]  如果你和我的生命
[00:11:56.520 --> 00:11:58.520]  信耶穌之前和信耶穌之後
[00:11:58.520 --> 00:12:00.520]  沒有改變的時候
[00:12:00.520 --> 00:12:02.520]  其實要小心
[00:12:02.520 --> 00:12:04.520]  可能我們不是連結於葡萄樹上
[00:12:04.520 --> 00:12:06.520]  是不是
[00:12:06.520 --> 00:12:08.520]  回到第一點
[00:12:08.520 --> 00:12:10.520]  要小心
[00:12:10.520 --> 00:12:12.520]  如果我們只是跟從神的
[00:12:12.520 --> 00:12:14.520]  有聖靈內住的
[00:12:14.520 --> 00:12:16.520]  我們有馴服神的話語
[00:12:16.520 --> 00:12:18.520]  我們願意聽從神的心意的時候
[00:12:18.520 --> 00:12:20.520]  生命一定有改變
[00:12:20.520 --> 00:12:22.520]  一定多結果子
[00:12:22.520 --> 00:12:24.520]  而眾人會認得出我們是門徒
[00:12:24.520 --> 00:12:26.520]  一定是這樣的
[00:12:26.520 --> 00:12:28.520]  很自然的道理
[00:12:28.520 --> 00:12:32.520]  神的愛是改變生命
[00:12:32.520 --> 00:12:36.520]  讓我們得了生命
[00:12:36.520 --> 00:12:38.520]  基督教信仰的核心
[00:12:38.520 --> 00:12:40.520]  其中一個核心是生命
[00:12:40.520 --> 00:12:44.520]  人子來要叫人
[00:12:44.520 --> 00:12:46.520]  得豐盛
[00:12:46.520 --> 00:12:48.520]  並且得生命
[00:12:48.520 --> 00:12:50.520]  耶穌在門徒面前
[00:12:50.520 --> 00:12:52.520]  做了許多的事
[00:12:52.520 --> 00:12:56.520]  行了很多神蹟奇事
[00:12:56.520 --> 00:12:58.520]  是要叫我們
[00:12:58.520 --> 00:13:00.520]  相信耶穌是基督
[00:13:00.520 --> 00:13:02.520]  是神的兒子
[00:13:02.520 --> 00:13:04.520]  並且因為信了他
[00:13:04.520 --> 00:13:06.520]  所以得生命
[00:13:06.520 --> 00:13:08.520]  《一行科》二十章
[00:13:08.520 --> 00:13:10.520]  三十三節
[00:13:10.520 --> 00:13:12.520]  得生命
[00:13:12.520 --> 00:13:14.520]  是豐盛的生命
[00:13:14.520 --> 00:13:16.520]  更生的生命
[00:13:16.520 --> 00:13:18.520]  榮耀上主的生命
[00:13:18.520 --> 00:13:20.520]  我很感謝神
[00:13:20.520 --> 00:13:22.520]  我們有機會
[00:13:22.520 --> 00:13:24.520]  參與
[00:13:24.520 --> 00:13:26.520]  在很多的生命工程當中
[00:13:26.520 --> 00:13:28.520]  其實我們每一屆的浸禮
[00:13:28.520 --> 00:13:30.520]  都是生命工程
[00:13:32.520 --> 00:13:34.520]  不好意思
[00:13:34.520 --> 00:13:36.520]  用了李世伯的照片
[00:13:36.520 --> 00:13:38.520]  陳世伯的照片
[00:13:38.520 --> 00:13:40.520]  其實是左至右
[00:13:40.520 --> 00:13:42.520]  左至右
[00:13:42.520 --> 00:13:44.520]  生命工程
[00:13:44.520 --> 00:13:46.520]  由街頭上
[00:13:46.520 --> 00:13:48.520]  Jenny 和李世伯談到
[00:13:48.520 --> 00:13:50.520]  李世伯認識了施世伯
[00:13:50.520 --> 00:13:52.520]  現在是朋友
[00:13:52.520 --> 00:13:54.520]  很朋友
[00:13:54.520 --> 00:13:56.520]  我都很羨慕他們
[00:13:56.520 --> 00:13:58.520]  然後上了守浸班
[00:14:00.520 --> 00:14:02.520]  見到陳世伯
[00:14:02.520 --> 00:14:04.520]  有Ceci Candle的關心
[00:14:04.520 --> 00:14:06.520]  送了耶穌
[00:14:06.520 --> 00:14:08.520]  上課
[00:14:08.520 --> 00:14:10.520]  他們都應該如無意外
[00:14:10.520 --> 00:14:12.520]  在4月20日受浸
[00:14:12.520 --> 00:14:14.520]  生命工程
[00:14:14.520 --> 00:14:16.520]  其實有時候我們很驚訝
[00:14:16.520 --> 00:14:18.520]  我們很驚訝
[00:14:18.520 --> 00:14:20.520]  上帝是多麼愛我們
[00:14:20.520 --> 00:14:22.520]  不單是我們
[00:14:22.520 --> 00:14:24.520]  望見身邊弟兄姊妹
[00:14:24.520 --> 00:14:26.520]  生命的成長
[00:14:26.520 --> 00:14:28.520]  其實望一望自己
[00:14:28.520 --> 00:14:30.520]  走了一段很長的路
[00:14:30.520 --> 00:14:32.520]  這段很長的路
[00:14:32.520 --> 00:14:34.520]  其實我自己都很驚訝
[00:14:34.520 --> 00:14:36.520]  我自己都很成長
[00:14:36.520 --> 00:14:38.520]  我是什麼人
[00:14:38.520 --> 00:14:40.520]  創世之師
[00:14:40.520 --> 00:14:42.520]  揀選我
[00:14:42.520 --> 00:14:44.520]  愛我 讓我生命有改變
[00:14:44.520 --> 00:14:46.520]  這是葡萄樹與枝枝
[00:14:46.520 --> 00:14:48.520]  一個很重要的
[00:14:48.520 --> 00:14:50.520]  給我們門徒去想
[00:14:50.520 --> 00:14:52.520]  很值得我們去想
[00:14:52.520 --> 00:14:54.520]  不過
[00:14:54.520 --> 00:14:56.520]  耶穌不是停在這裡
[00:14:56.520 --> 00:14:58.520]  不單止我揀選你們
[00:14:58.520 --> 00:15:02.520]  不單止我們讓你們去結果子
[00:15:02.520 --> 00:15:04.520]  其實那不是終極目標
[00:15:04.520 --> 00:15:06.520]  因為終極目標
[00:15:06.520 --> 00:15:08.520]  他說到
[00:15:08.520 --> 00:15:10.520]  原來我們
[00:15:10.520 --> 00:15:12.520]  當我們去到完完全全
[00:15:12.520 --> 00:15:14.520]  倚靠上帝的時候
[00:15:14.520 --> 00:15:16.520]  我們是過著榮耀神的生命
[00:15:16.520 --> 00:15:18.520]  我們是在榮耀上帝
[00:15:18.520 --> 00:15:20.520]  其實整本聖經
[00:15:20.520 --> 00:15:22.520]  是關於上帝
[00:15:22.520 --> 00:15:24.520]  諸天說說神的榮耀
[00:15:24.520 --> 00:15:26.520]  窮倉全讓他的手段
[00:15:26.520 --> 00:15:28.520]  無論是吃是喝
[00:15:28.520 --> 00:15:30.520]  都是要榮耀神
[00:15:30.520 --> 00:15:32.520]  我們生命有改變
[00:15:32.520 --> 00:15:34.520]  我們生命能夠多結果子
[00:15:34.520 --> 00:15:36.520]  多行出上帝美善的旨意
[00:15:36.520 --> 00:15:38.520]  是要去榮耀上帝
[00:15:38.520 --> 00:15:42.520]  耶穌對彼得說
[00:15:42.520 --> 00:15:44.520]  跟從我
[00:15:44.520 --> 00:15:46.520]  我自己得人如得魚一樣
[00:15:46.520 --> 00:15:48.520]  然後去到
[00:15:48.520 --> 00:15:50.520]  提比亞海
[00:15:50.520 --> 00:15:52.520]  耶穌就說
[00:15:52.520 --> 00:15:54.520]  彼得你繼續跟從我
[00:15:54.520 --> 00:15:56.520]  因為即使是死
[00:15:56.520 --> 00:15:58.520]  死的時候你都可以榮耀我
[00:15:58.520 --> 00:16:04.520]  整個生命
[00:16:04.520 --> 00:16:06.520]  一個多結果子的生命
[00:16:06.520 --> 00:16:08.520]  連結於葡萄樹上的生命
[00:16:08.520 --> 00:16:10.520]  是不斷去馴服基督
[00:16:10.520 --> 00:16:12.520]  去相信
[00:16:12.520 --> 00:16:14.520]  倚靠並且去榮耀基督
[00:16:14.520 --> 00:16:18.520]  這個是我們整個人生
[00:16:18.520 --> 00:16:20.520]  這個就是我們使命人生
[00:16:20.520 --> 00:16:22.520]  其實說到
[00:16:22.520 --> 00:16:24.520]  怎樣跟從呢?
[00:16:24.520 --> 00:16:26.520]  怎樣去榮耀上帝?
[00:16:26.520 --> 00:16:28.520]  怎樣去多結果子呢?
[00:16:28.520 --> 00:16:30.520]  或者怎樣去榮耀神呢?
[00:16:30.520 --> 00:16:32.520]  其實都是要
[00:16:32.520 --> 00:16:34.520]  我們都需要去
[00:16:34.520 --> 00:16:36.520]  很刻意去做
[00:16:36.520 --> 00:16:38.520]  很刻意去做
[00:16:38.520 --> 00:16:40.520]  這個不是很自然發生
[00:16:40.520 --> 00:16:42.520]  即是說
[00:16:42.520 --> 00:16:44.520]  其實剛才說到我們怎樣去
[00:16:44.520 --> 00:16:46.520]  研讀聖經
[00:16:46.520 --> 00:16:48.520]  是很刻意去做的
[00:16:48.520 --> 00:16:50.520]  怎樣去多結果子呢?
[00:16:50.520 --> 00:16:52.520]  生命有轉化的
[00:16:52.520 --> 00:16:54.520]  是每天要很刻意地打開聖經
