
[00:00:00.000 --> 00:00:06.600]  主來平安,我們一同去敬拜神,一同思想神的話語
[00:18:05.900 --> 00:18:10.900]  可能你們有一點距離,為什麼你要我愛你?
[00:18:10.900 --> 00:18:17.900]  然後你說,我知道了,因為耶穌很愛我,我們慢慢嘗試疏離
[00:18:17.900 --> 00:18:24.900]  耶穌很理直氣壯,不是因為他不知羞恥,沒有人愛耶穌,所以逼你愛他
[00:18:24.900 --> 00:18:39.900]  所以叫人要逼大家盡心盡意地愛你,反過來,你如果發出這個問題,你是很有資格,很有把握,甚至你會很有期望
[00:18:39.900 --> 00:18:50.900]  因為你先很愛對方,所以你想發出這個問題,你很肯定你很愛對方,所以你也很期望對方愛你
[00:18:50.900 --> 00:19:06.900]  耶穌基督愛世人是真實的,有一個醫生很出色,所以會怎樣?這麼好的醫生,很多人找他看醫生
[00:19:06.900 --> 00:19:17.900]  有一次有一個掛號,他在醫務所見每一個病人,進來後發現原來是太太
[00:19:17.900 --> 00:19:31.900]  為什麼?他說,太太,你很忙,我要掛號來見你,我不是想病,不過我想像你病人一樣,很幸福可以見到你
[00:19:31.900 --> 00:19:35.900]  雖然我們可能在笑,但是不是真的?
[00:19:35.900 --> 00:19:49.900]  是喔,我們主耶穌用不用掛號來見我們?很忙,耶穌沒空,遲些再見,你不要找我,不要搞我,行行行
[00:19:49.900 --> 00:19:59.900]  如果你想像或是真實,你很愛人,你也很樂意見到他,哪怕沒話說,坐下吃飯
[00:19:59.900 --> 00:20:12.900]  我想耶穌說要求是一個愛的實踐的吩咐,不是一個奇怪的命令,而是一個關係的信仰的實踐
[00:20:12.900 --> 00:20:32.900]  所以奇怪,我包括如何守,其實剛剛劇透了,耶穌說有命令要遵守,但比起一般do and don't,做不做,那些更具體,愛不愛有時候怎樣表達到呢?
[00:20:32.900 --> 00:20:45.900]  但我想引申多一樣東西,我最近經常想跟人分享,給我自己很大的提醒,就是這個盡心盡性盡義盡力的愛主理的神,愛的呢?
[00:20:45.900 --> 00:20:58.900]  如果你有印象翻查,聖經也有原文不同的詞,這個是用了阿加皮的愛加倍,意思就是神性的愛,神的愛
[00:20:58.900 --> 00:21:16.900]  神愛是怎樣?阿加皮的愛是無條件犧牲社稷愛,耶穌要求你用若翰福音21章,耶穌跟門徒彼得說的愛一樣的要求
[00:21:16.900 --> 00:21:36.900]  換句話說,我們要實踐這個誡命是用神的愛去愛神,而最震撼激動我的地方是,我發覺你很認真的時候,你會發現一個真相是你做不到的
[00:21:36.900 --> 00:21:52.900]  我們普通人怎樣用耶穌基督的愛去愛神呢?而最大得著益處就是說,當我發現我是靠自己做不到,我開始做到
[00:21:52.900 --> 00:22:04.900]  你靠自己做不到,換句話說,原來你連愛神都是要靠耶穌基督的愛幫助我怎樣去愛神
[00:22:04.900 --> 00:22:15.900]  我曾經有提及,你連見到的弟兄,見到的人,你都愛不到,怎樣去愛看不到的神呢?
[00:22:15.900 --> 00:22:28.900]  他的意思不是要踐踏人的無能,而是我們原來是有限的,雖然我們按著神的形象、樣式做出來,但我們都有神給我們的恩賜,包括愛
[00:22:28.900 --> 00:22:40.900]  原來我們是謙卑下來,我們有些事是做不到的,在愛人的事上,你靠自己做不到,聖經所說的犧牲寫記的愛
[00:22:40.900 --> 00:22:48.900]  雖然我相信人間有很多故事是很感動的,可以做寫記開心,犧牲的行動
[00:22:48.900 --> 00:22:57.900]  但這裡提醒我們,當我們守戒命,你開始做到,就是開始謙卑,靠耶穌學習愛身邊的人
[00:22:57.900 --> 00:23:10.900]  耶穌有資格問我們問題,或者說,你不是問,而是吩咐我們要守戒命愛的時間,就是因為他已經將生命最重要的東西給我們
[00:23:10.900 --> 00:23:22.900]  我記得一月跟大家分享這個訊息,很簡單,其實我自己一直都很大得著,就是創造神學,或者創造秩序給我們開始認識到
[00:23:22.900 --> 00:23:37.900]  每個人的成長都是從地圖開始,地圖的意義是給我們有價值身份,在舊約有兩個很重要的主題,就是爭地,打仗也是,或者土地
[00:23:37.900 --> 00:23:51.900]  土地有關的承繼權,就是你生了孩子,有後裔,就承繼了,但屬靈的意義更重要的是,我們不單止神給我們在不同的地方成長有身份價值
[00:23:51.900 --> 00:23:58.900]  更重要的是身份價值,而身肉的意思是要成為上帝,屬靈,後裔
[00:23:58.900 --> 00:24:08.900]  所以羅馬書很清楚地說,聖靈與我們心同寂,我們是神的兒女,就是神的後裔,與基督同座的後裔
[00:24:08.900 --> 00:24:22.900]  所以今天如果我們抽身,看耶穌基督的故事與我們無關,我們要看這些經文,原來聖經一早告訴我們,由創世紀開始說,我們生命是神所造
[00:24:22.900 --> 00:24:39.900]  現在天下無端端多了耶穌在我們生活裏,多了一樣東西,而我們回想聖經究竟在說我們是一種什麼關係,發生了什麼事呢?
[00:24:39.900 --> 00:24:53.900]  發生了的事就是創立世界的意思,神已經揀選了我們,但又不止這樣,又恩愛我們,按照自己的旨意,預定我們得藉著耶穌基督的名分
[00:24:53.900 --> 00:25:08.900]  原來發生了很多重要的事情,連繫著我們今天如何更加全面去理解耶穌與我們發生的一種事情的關係呢?
[00:25:08.900 --> 00:25:22.900]  兩大方面,第一就是創造神學裏面,神已經給了我們最重要的禮物,我們知道福音是一份禮物,是在救贖裏面給我們一個更重要的禮物
[00:25:22.900 --> 00:25:34.900]  原來在上帝的設計裏,一早就把創世基,特別是創造一至二章,神已經把生命氣息給了我們,起碼有四份禮物
[00:25:34.900 --> 00:25:42.900]  第一就是神塵土造人,把生命的氣息給了人,有生命
[00:25:42.900 --> 00:25:55.900]  第二就是神給了我們工作,有生活,是一份禮物,就是在伊甸園給了人有管理的工作,有生活得到需要
[00:25:55.900 --> 00:26:07.900]  第三就是生命樹,啟示錄再次出現,這個不單是有生命的意思,更加是指永恆一個屬靈的生命
[00:26:07.900 --> 00:26:21.900]  第四就是道德律,分別善惡樹的出現,是指我們今天也有道德秩序,也有道德在我們的良心也好,在實際裏面
[00:26:21.900 --> 00:26:27.900]  這個不是想規範,而是讓我們有秩序,不在罪裏
[00:26:27.900 --> 00:26:39.900]  今天不詳細說這個地方,但我想說,原來耶穌和我們的關係不是突然在新約有個人彈了出來傳道,說得很有道理
[00:26:39.900 --> 00:26:50.900]  如果是這樣,有機會,你離神國不遠,好嗎?
[00:26:50.900 --> 00:27:04.900]  不離無盡入神的國,你知道很多,也不錯,哲理,耶穌教愛人,也不錯,我也聽,我也明白,我也跟著做
[00:27:04.900 --> 00:27:13.900]  但你可能做了611條,你也很完美,我覺得你品行一定比我好
[00:27:13.900 --> 00:27:22.900]  我媽媽,經常都要認罪,求主赦免,軟弱的人,她生氣,不開心
[00:27:22.900 --> 00:27:33.900]  不過,不能忽略的是,原來耶穌說了那麼多條都不說誡命,十誡都只歸納了愛神和愛人
[00:27:33.900 --> 00:27:42.900]  其實十誡,頭四誡就是愛神,後面那六誡就是人類的關係,就是愛人
[00:27:42.900 --> 00:27:52.900]  但他在創造已經把人生給了我們,而人生裡不能少的更加是耶穌基督
[00:27:52.900 --> 00:28:02.900]  所以有位牧者在最近的一個信息被我提醒,很多時候我們覺得信仰不是一個趨吉避凶的信仰
[00:28:02.900 --> 00:28:13.900]  有時候我們想趨吉避凶,就把信仰或耶穌變成一個工具,幫幫我
[00:28:13.900 --> 00:28:22.900]  但我們看到你盡心盡性,盡力愛主理神,以他為主神,不是把他變成工具
[00:28:22.900 --> 00:28:29.900]  而這位牧者提醒,很多時候信仰是加和減,是什麼意思呢?
[00:28:29.900 --> 00:28:35.900]  你加上耶穌是對的,讓耶穌進入我們生命裡,以他為生命的主
[00:28:35.900 --> 00:28:44.900]  但有時候我們沒有減去罪,沒有讓他成為我們的救主,救贖神很重要
[00:28:44.900 --> 00:28:53.900]  如果你的工具比耶穌多就沒有問題,但我又求其他神子用的方法
[00:28:53.900 --> 00:29:02.900]  神都可以用任何方法幫我們,但他說這個獨一的主是敬拜的主,並且是信靠的主
[00:29:02.900 --> 00:29:15.900]  你加入耶穌並且減去罪,包括其他不同的事情阻礙了耶穌的位置,讓我們空出這個位置
[00:29:15.900 --> 00:29:22.900]  所以福音是一份禮物,你接這份禮物都要張開手,以致你體會你人生的不一樣
[00:29:22.900 --> 00:29:31.900]  我和你人生可能已經有些過了大半,有些覺得應該還有很多日子感恩
[00:29:31.900 --> 00:29:40.900]  但怎樣走下去人生呢?創造的秩序神賜一份禮物,剛才所說的,已經給了我們
[00:29:40.900 --> 00:29:49.900]  但我們怎樣讓神管理帶領我們生命,以致我們能夠活到更加美善呢?
[00:29:49.900 --> 00:29:59.900]  分享一個最近很感動的故事,上星期也有一個短版和小組分享
[00:29:59.900 --> 00:30:13.900]  這個故事是說一對夫婦,在2014年,她已經21歲的兒子,一個三人的家庭
[00:30:13.900 --> 00:30:25.900]  他們夫婦在1991年結婚,信主30年了,他們一直都將他們的生命交給主,愛這位神,跟隨這位神
[00:30:25.900 --> 00:30:35.900]  丈夫是Peter,可能是化名,是專業的資訊科技員
[00:30:35.900 --> 00:30:43.900]  Mary的太太是一位老師,他們的兒子叫John,很開朗樂觀
[00:30:43.900 --> 00:30:53.900]  但原來這個兒子在1993年出生,健康狀況不理想,要留在醫院
[00:30:53.900 --> 00:31:00.900]  因為遺傳因子問題,有很大機會不能夠健康成長
[00:31:00.900 --> 00:31:07.900]  所以有醫生建議他們會否考慮放棄呢?
[00:31:07.900 --> 00:31:18.900]  或者他們做父母的天性,他們相信John是神賜給他們的禮物,是最好的
[00:31:18.900 --> 00:31:32.900]  就如世紀所說,神創造之後看著是好的,所以他們願意接他回家,繼續承擔愛的責任
[00:31:32.900 --> 00:31:40.900]  醫生說他的身體嚴重問題,內臟、四肢、呼吸系統,很多很多問題
[00:31:40.900 --> 00:31:49.900]  甚至當繼續的時間,身體衰殘,要用很多儀器監察著身體
[00:31:49.900 --> 00:31:58.900]  他的病房就像醫院的家護病房,務求有最好的照顧
[00:31:58.900 --> 00:32:06.900]  所以請了兩個家務助理幫忙,包括Mary自己也辭去做老師的工作
[00:32:06.900 --> 00:32:16.900]  而Peter也因為種種限制不能夠全程投入他自己的IT事業
[00:32:16.900 --> 00:32:26.900]  所以這21年來,他們所付上的代價很多,時間、金錢、心力等等
[00:32:26.900 --> 00:32:34.900]  他身邊的弟兄姊妹也問,其實你們有沒有問過上帝?
[00:32:34.900 --> 00:32:47.900]  意思是有沒有向上帝投訴,質問上帝為什麼會將一個這樣的小朋友給他們呢?
[00:32:47.900 --> 00:32:57.900]  Mary就很從容地回答,我真的沒有想過要投訴上帝,也沒有想過放棄John
[00:32:57.900 --> 00:33:06.900]  因為和大家普通的母親一樣,我愛我的兒子,所以很樂於照顧他
[00:33:06.900 --> 00:33:15.900]  John是神所賜給他們,也像神所捍衛是好的,他相信神捍衛是好的
[00:33:15.900 --> 00:33:21.900]  而Peter作為父親,他的分享更值得我們一起思想
[00:33:21.900 --> 00:33:26.900]  他說,人通常會將兒女捍衛神給父母的禮物
[00:33:26.900 --> 00:33:38.900]  但Peter說,有時候我會想,為什麼不可以反過來去看父母親是神給兒女的禮物
[00:33:38.900 --> 00:33:45.900]  意思是,神做了一個雖然有所欠缺的John
[00:33:45.900 --> 00:33:51.900]  但神將Peter和Mary作為禮物去送給John,祝福他
[00:33:51.900 --> 00:34:03.900]  而他接著說,因為他們的狀況,所以神也將他們身邊的教會,團契小組,或者親人,愛他們的人
[00:34:03.900 --> 00:34:10.900]  就成為他們這對夫婦的禮物,給他們很多的支持和力量
[00:34:10.900 --> 00:34:20.900]  用一個創造秩序,神給我們人生不一定所有是人體來看完美的東西
