
[00:00:00.000 --> 00:00:08.000]  我們的第七個律則就是統一律
[00:13:03.000 --> 00:13:05.000]  你看這個嬰兒你看得出
[00:13:05.000 --> 00:13:09.000]  是他 是他 是他 是他 是他
[00:13:09.000 --> 00:13:14.000]  不同的角度的同一個人的嬰兒
[00:13:14.000 --> 00:13:19.000]  所以舊約的真理
[00:13:19.000 --> 00:13:26.000]  教導是把耶穌基督投射
[00:13:26.000 --> 00:13:32.000]  在不同的角度的一個視角上
[00:13:32.000 --> 00:13:35.000]  我們認識了基督以後再讀舊約
[00:13:35.000 --> 00:13:37.000]  我們看見許多的嬰兒
[00:13:37.000 --> 00:13:41.000]  基督都是指向基督 指向基督
[00:13:41.000 --> 00:13:45.000]  現在我們得到了那個實體了
[00:13:45.000 --> 00:13:47.000]  The Final Reality
[00:13:47.000 --> 00:13:53.000]  那是何等的寶貴
[00:13:53.000 --> 00:13:56.000]  還有一個意思
[00:13:56.000 --> 00:14:00.000]  舊約的律法有它的要求
[00:14:00.000 --> 00:14:03.000]  當時的人不能夠滿足那個要求
[00:14:03.000 --> 00:14:05.000]  不能夠符合那個要求
[00:14:05.000 --> 00:14:09.000]  因為他的生命的程度不夠
[00:14:09.000 --> 00:14:11.000]  到了新約
[00:14:11.000 --> 00:14:13.000]  耶穌基督給我們新的生命
[00:14:13.000 --> 00:14:17.000]  在這個新的生命的作用之下
[00:14:17.000 --> 00:14:23.000]  舊約的律法先知的要求得以成全
[00:14:23.000 --> 00:14:25.000]  成全在我們裡面
[00:14:25.000 --> 00:14:29.000]  基督給我們的新生命上
[00:14:29.000 --> 00:14:36.000]  同時舊約的律法所投射的那個審判
[00:14:36.000 --> 00:14:39.000]  不能達成他的要求
[00:14:39.000 --> 00:14:42.000]  必須面對的審判
[00:14:42.000 --> 00:14:45.000]  這個審判也落在基督的身上
[00:14:45.000 --> 00:14:48.000]  替我們擔受了律法的審判
[00:14:48.000 --> 00:14:54.000]  把我們從那個審判之下拯救釋放出來
[00:14:54.000 --> 00:14:59.000]  成全了 成全了律法的審判
[00:14:59.000 --> 00:15:04.000]  這些意義都是新約回頭看
[00:15:04.000 --> 00:15:07.000]  告訴我們的解釋
[00:15:07.000 --> 00:15:12.000]  所以我們知道舊約和新約是合而為一的
[00:15:12.000 --> 00:15:15.000]  主的話是真實的
[00:15:15.000 --> 00:15:19.000]  他來不是要廢掉舊約
[00:15:19.000 --> 00:15:23.000]  乃是要成全他真正的意義
[00:15:23.000 --> 00:15:27.000]  我們今天就是從這個真正的意義的角度
[00:15:27.000 --> 00:15:31.000]  亮光中來看舊約
[00:15:31.000 --> 00:15:34.000]  舊約新約在我們基督徒的人生中
[00:15:34.000 --> 00:15:37.000]  越來越要平衡起來
[00:15:37.000 --> 00:15:40.000]  有人只讀新約
[00:15:40.000 --> 00:15:43.000]  只講新約
[00:15:43.000 --> 00:15:46.000]  不讀舊約 不講舊約
[00:15:46.000 --> 00:15:48.000]  這是個偏差
[00:15:48.000 --> 00:15:52.000]  我們要講新約舊約平衡起來
[00:15:52.000 --> 00:15:55.000]  我們從舊約可以得到許多的幫助
[00:15:55.000 --> 00:15:59.000]  許多的提醒 許多的教導
[00:15:59.000 --> 00:16:01.000]  所以舊約除去
[00:16:01.000 --> 00:16:09.000]  我們就失去了一部分的書林的財產 寶藏
[00:16:09.000 --> 00:16:16.000]  這是第一個統一 第一個平衡
[00:16:16.000 --> 00:16:23.000]  把它合在一起 融合在一起
[00:16:23.000 --> 00:16:26.000]  現在看第二方面
[00:16:26.000 --> 00:16:32.000]  好不好讓我們按照這個不要看講義的次序了
[00:16:32.000 --> 00:16:36.000]  我們就看登山寶訓的次序了
[00:16:36.000 --> 00:16:47.000]  第二方面就是我們個人生活和家庭生活和社會生活的統一
[00:16:47.000 --> 00:16:54.000]  我們來看第十三節到第十六節
[00:16:54.000 --> 00:16:58.000]  十三到十六
[00:16:58.000 --> 00:17:01.000]  你們是世上的炎
[00:17:01.000 --> 00:17:05.000]  炎若失了味 怎能叫它再鹹呢
[00:17:05.000 --> 00:17:09.000]  以後無用 不過丟在外面被人踐踏了
[00:17:09.000 --> 00:17:11.000]  你們是世上的光
[00:17:11.000 --> 00:17:15.000]  承照在身上是不能隱藏的
[00:17:15.000 --> 00:17:18.000]  人點燈不放在斗底下
[00:17:18.000 --> 00:17:22.000]  是放在燈台上去照亮一家的人
[00:17:22.000 --> 00:17:26.000]  你們的光也當這樣照在人前
[00:17:26.000 --> 00:17:29.000]  叫他們看見你們的好行為
[00:17:29.000 --> 00:17:34.000]  並將榮耀歸給你們在天上的父母
[00:17:34.000 --> 00:17:37.000]  在這裡提到基督徒的個人
[00:17:37.000 --> 00:17:40.000]  又提到他的家庭生活
[00:17:40.000 --> 00:17:44.000]  又提到社會生活
[00:17:44.000 --> 00:17:48.000]  你看第十五節
[00:17:48.000 --> 00:17:51.000]  人點燈不放在斗底下
[00:17:51.000 --> 00:17:56.000]  是放在燈台上去照亮一家的人
[00:17:56.000 --> 00:18:01.000]  這個燈光的對象是一家的人
[00:18:01.000 --> 00:18:03.000]  家裡的光
[00:18:03.000 --> 00:18:07.000]  一個基督徒要在家裡發光
[00:18:07.000 --> 00:18:12.000]  他的家庭生活要榮耀神
[00:18:12.000 --> 00:18:16.000]  這是我們追求的一個重要的目標
[00:18:16.000 --> 00:18:20.000]  不單單是自己的個人生活重要
[00:18:20.000 --> 00:18:27.000]  我們的家庭是一個生活見證的重要的單位
[00:18:27.000 --> 00:18:30.000]  絕對不可以忽略
[00:18:30.000 --> 00:18:35.000]  今天在美國家庭破產
[00:18:35.000 --> 00:18:39.000]  所以今天需要family value
[00:18:39.000 --> 00:18:42.000]  這是一個呼聲
[00:18:42.000 --> 00:18:44.000]  一個很大的需要的呼聲
[00:18:44.000 --> 00:18:48.000]  重新建立基督化的家庭
[00:18:48.000 --> 00:18:53.000]  這是每一個基督徒要追求的一件事
[00:18:53.000 --> 00:18:55.000]  這個家裡每一個人要追求
[00:18:55.000 --> 00:18:58.000]  我要在家裡有見證
[00:18:58.000 --> 00:18:59.000]  家裡有見證
[00:18:59.000 --> 00:19:03.000]  家裡發光
[00:19:03.000 --> 00:19:08.000]  家裡發光比在社會發光還難
[00:19:08.000 --> 00:19:11.000]  家庭發光不容易
[00:19:11.000 --> 00:19:15.000]  因為一個人天長日久在家裡
[00:19:15.000 --> 00:19:18.000]  回到家裡就relax
[00:19:18.000 --> 00:19:22.000]  一relax本相就出來了
[00:19:22.000 --> 00:19:26.000]  在外面看不見的表現都出來了
[00:19:26.000 --> 00:19:30.000]  所以那個時候如果有見證那是真見證了
[00:19:30.000 --> 00:19:34.000]  那就是你生命裡面的流露了
[00:19:34.000 --> 00:19:38.000]  你relax還表露的就是你的生命的表露
[00:19:38.000 --> 00:19:41.000]  不是假面具了
[00:19:41.000 --> 00:19:43.000]  不需要奏作了
[00:19:43.000 --> 00:19:49.000]  你要表演的是真實的本相的流露
[00:19:49.000 --> 00:19:54.000]  有人說你認識一個人最好就是四個情況
[00:19:54.000 --> 00:19:58.000]  第一個他獨處的時候
[00:19:58.000 --> 00:20:00.000]  單獨一個人在那裡
[00:20:00.000 --> 00:20:01.000]  沒有人認識他
[00:20:01.000 --> 00:20:05.000]  他那個時候表現就代表他的本相
[00:20:05.000 --> 00:20:08.000]  因為和別人在一起他會表演的
[00:20:08.000 --> 00:20:11.000]  第二當他得意的時候
[00:20:11.000 --> 00:20:13.000]  你就看他怎麼樣
[00:20:13.000 --> 00:20:15.000]  有的人得意忘形
[00:20:15.000 --> 00:20:20.000]  你就知道他那個真形是什麼了
[00:20:20.000 --> 00:20:23.000]  有的人沒有發達很好
[00:20:23.000 --> 00:20:30.000]  一發達那就是不可以接近的了
[00:20:30.000 --> 00:20:34.000]  第三就是他痛苦的時候
[00:20:34.000 --> 00:20:36.000]  他困難中的時候
[00:20:36.000 --> 00:20:37.000]  什麼表現
[00:20:37.000 --> 00:20:40.000]  他是真的品格表現出來
[00:20:40.000 --> 00:20:44.000]  第四在家裡放鬆的時候
[00:20:44.000 --> 00:20:51.000]  這四個處境就是我們清楚認識一個人的真相
[00:20:51.000 --> 00:20:56.000]  所以祖說讓光照在家裡
[00:20:56.000 --> 00:20:59.000]  然後祖提到社會
[00:20:59.000 --> 00:21:01.000]  你看第十三節
[00:21:01.000 --> 00:21:05.000]  你們是世上的鹽
[00:21:05.000 --> 00:21:08.000]  然後第十六節
[00:21:08.000 --> 00:21:12.000]  你們的光也當這樣照在人前
[00:21:12.000 --> 00:21:14.000]  與般的人前
[00:21:14.000 --> 00:21:16.000]  這是我們的社會見證
[00:21:16.000 --> 00:21:19.000]  在社會裡發光
[00:21:19.000 --> 00:21:21.000]  個人的見證
[00:21:21.000 --> 00:21:22.000]  家庭的見證
[00:21:22.000 --> 00:21:26.000]  社會的見證要配合起來
[00:21:26.000 --> 00:21:32.000]  這就是一個統一的見證
[00:21:32.000 --> 00:21:36.000]  我們現在再看第三方面的統一
[00:21:36.000 --> 00:21:40.000]  就是信仰和生活的統一
[00:21:40.000 --> 00:21:46.000]  我們看第五章23-24節
[00:21:46.000 --> 00:21:52.000]  所以你在祭壇上獻禮物的時候
[00:21:52.000 --> 00:21:55.000]  若想起弟兄向你懷怨
[00:21:55.000 --> 00:21:58.000]  就把禮物留在壇前
[00:21:58.000 --> 00:22:00.000]  先去同弟兄和好
[00:22:00.000 --> 00:22:04.000]  然後回來獻禮物
[00:22:04.000 --> 00:22:06.000]  祖的話
[00:22:06.000 --> 00:22:09.000]  獻禮物是宗教生活
[00:22:09.000 --> 00:22:11.000]  宗教行動
[00:22:11.000 --> 00:22:13.000]  宗教行為
[00:22:13.000 --> 00:22:17.000]  祖說你有這個宗教行動的時候
[00:22:17.000 --> 00:22:22.000]  要想
[00:22:22.000 --> 00:22:24.000]  這個字很重要
[00:22:24.000 --> 00:22:27.000]  想起
[00:22:27.000 --> 00:22:28.000]  想起什麼
[00:22:28.000 --> 00:22:31.000]  我與弟兄的關係
[00:22:31.000 --> 00:22:33.000]  我的弟兄向我懷怨
[00:22:33.000 --> 00:22:36.000]  因為我對不起他
[00:22:36.000 --> 00:22:37.000]  一想起來
[00:22:37.000 --> 00:22:41.000]  趕快把這個祭物擺在那裡
[00:22:41.000 --> 00:22:42.000]  回去
[00:22:42.000 --> 00:22:47.000]  去把做錯的事糾正
[00:22:47.000 --> 00:22:50.000]  然後回來獻禮物
[00:22:50.000 --> 00:22:53.000]  這是祖的話
[00:22:53.000 --> 00:22:54.000]  獻禮物
[00:22:54.000 --> 00:22:56.000]  宗教生活
[00:22:56.000 --> 00:22:58.000]  與人的關係
[00:22:58.000 --> 00:23:02.000]  這是日常生活
[00:23:02.000 --> 00:23:04.000]  配合起來
[00:23:04.000 --> 00:23:05.000]  配合起來
[00:23:05.000 --> 00:23:06.000]  達成一片
[00:23:06.000 --> 00:23:08.000]  Unify
[00:23:08.000 --> 00:23:10.000]  很重要
[00:23:10.000 --> 00:23:11.000]  不然的話
[00:23:11.000 --> 00:23:16.000]  我們就是一個宗教的面具
[00:23:16.000 --> 00:23:19.000]  做禮拜堂戴著面具
[00:23:19.000 --> 00:23:21.000]  做了禮拜堂摺下面具
[00:23:21.000 --> 00:23:24.000]  兩個人
[00:23:24.000 --> 00:23:26.000]  那是個矛盾
[00:23:26.000 --> 00:23:27.000]  統一律
[00:23:27.000 --> 00:23:30.000]  把這個矛盾消除
[00:23:30.000 --> 00:23:33.000]  第四
[00:23:33.000 --> 00:23:38.000]  內心與外面行為的統一
[00:23:38.000 --> 00:23:41.000]  我們看二十
[00:23:41.000 --> 00:23:46.000]  第二十八節
[00:23:46.000 --> 00:23:48.000]  只是我告訴你們
[00:23:48.000 --> 00:23:51.000]  凡看見婦女就動一念的
[00:23:51.000 --> 00:23:57.000]  這人心裡已經與她半肩穩了
[00:23:57.000 --> 00:24:05.000]  在這裡祖把淫亂的事情
[00:24:05.000 --> 00:24:08.000]  心裡的淫亂
[00:24:08.000 --> 00:24:12.000]  和事實的淫亂連在一起
[00:24:12.000 --> 00:24:14.000]  祖的意思就是說
[00:24:14.000 --> 00:24:20.000]  外面的行為是從內心的行為產生的
[00:24:20.000 --> 00:24:21.000]  你心裡沒有
[00:24:21.000 --> 00:24:23.000]  外面就沒有
[00:24:23.000 --> 00:24:24.000]  你心裡有
[00:24:24.000 --> 00:24:29.000]  有一天一有機會就跑出來
[00:24:29.000 --> 00:24:32.000]  沒有機會是在裡面
[00:24:32.000 --> 00:24:35.000]  一有機會跑出來
[00:24:35.000 --> 00:24:37.000]  所以如果一個人
[00:24:37.000 --> 00:24:43.000]  他的內心充滿了某些事情
[00:24:43.000 --> 00:24:45.000]  有一天機會來了
[00:24:45.000 --> 00:24:51.000]  這些心裡的東西就會形之於外
[00:24:51.000 --> 00:24:53.000]  成為行為
[00:24:53.000 --> 00:24:55.000]  所以主耶穌的意思是什麼
[00:24:55.000 --> 00:25:01.000]  就是要我們從根基來入手
[00:25:01.000 --> 00:25:05.000]  從內心生活來入手
[00:25:05.000 --> 00:25:09.000]  這樣就是根本解決
[00:25:09.000 --> 00:25:13.000]  人類外面的行動的問題
[00:25:13.000 --> 00:25:15.000]  所以主耶穌說
[00:25:15.000 --> 00:25:18.000]  恨人的就是殺人的
[00:25:18.000 --> 00:25:21.000]  所有的殺人的行動
[00:25:21.000 --> 00:25:23.000]  都是從恨出來的
[00:25:23.000 --> 00:25:25.000]  恨是在裡頭
[00:25:25.000 --> 00:25:28.000]  如果你讓恨長根
[00:25:28.000 --> 00:25:30.000]  充滿你的心
[00:25:30.000 --> 00:25:31.000]  一有機會
[00:25:31.000 --> 00:25:34.000]  你外面就殺人了
[00:25:34.000 --> 00:25:36.000]  要報復了
[00:25:36.000 --> 00:25:43.000]  所以主耶穌針對裡面的根源來醫治
[00:25:43.000 --> 00:25:46.000]  那麼恨這個根怎麼消除呢
[00:25:46.000 --> 00:25:48.000]  挖出來
[00:25:48.000 --> 00:25:51.000]  誰也挖不出來
[00:25:51.000 --> 00:25:54.000]  除非將這個人殺死
[00:25:54.000 --> 00:25:56.000]  一天他有生命
