
[00:00:00.000 --> 00:00:07.000]  餘生:帝公姊妹,平安
[00:03:54.000 --> 00:03:57.000]  餘生:說她爸爸做心臟手術
[00:03:57.000 --> 00:04:01.000]  餘生:最終都沒有下手術檯
[00:04:01.000 --> 00:04:03.000]  餘生:就離開了
[00:04:03.000 --> 00:04:07.000]  餘生:我聽到她分享的時候,我一下子就恐懼
[00:04:07.000 --> 00:04:10.000]  餘生:恐懼到兩天都沒睡好
[00:04:10.000 --> 00:04:13.000]  餘生:很害怕那種感覺
[00:04:13.000 --> 00:04:19.000]  餘生:生離死別,人之悲哀
[00:04:19.000 --> 00:04:23.000]  餘生:人人都害怕生離死別
[00:04:23.000 --> 00:04:27.000]  餘生:但人人都避免不了生離死別
[00:04:27.000 --> 00:04:32.000]  餘生:而《約伯記》就是專門來討論
[00:04:32.000 --> 00:04:36.000]  餘生:生離死別這個課題的書卷
[00:04:36.000 --> 00:04:42.000]  餘生:這個故事講到約伯,一個很正直的有錢人
[00:04:42.000 --> 00:04:45.000]  餘生:一下子失去所有
[00:04:45.000 --> 00:04:49.000]  餘生:失去子女,失去家財
[00:04:49.000 --> 00:04:53.000]  餘生:失去尊嚴,失去健康
[00:04:53.000 --> 00:04:59.000]  餘生:所有東西一下子都沒有了
[00:04:59.000 --> 00:05:01.000]  餘生:看《約伯記》呢
[00:05:01.000 --> 00:05:05.000]  餘生:約伯不斷地問,爲什麼,爲什麼
[00:05:05.000 --> 00:05:08.000]  餘生:爲什麼人要這麼受苦
[00:05:08.000 --> 00:05:11.000]  餘生:爲什麼好人不得好報
[00:05:11.000 --> 00:05:15.000]  餘生:爲什麼慈愛的神會這樣對待一個
[00:05:15.000 --> 00:05:18.000]  餘生:如此尊敬他的近錢人
[00:05:18.000 --> 00:05:23.000]  餘生:讓他喫那麼大那麼大的苦
[00:05:23.000 --> 00:05:25.000]  餘生:我想呢
[00:05:25.000 --> 00:05:30.000]  餘生:這其實不僅僅是約伯要問的問題
[00:05:30.000 --> 00:05:35.000]  餘生:可能也是我們每一個人心底要問的問題
[00:05:35.000 --> 00:05:39.000]  餘生:爲什麼
[00:05:39.000 --> 00:05:42.000]  餘生:約伯記是偉大的文學作品
[00:05:42.000 --> 00:05:45.000]  餘生:也是偉大的神學作品
[00:05:45.000 --> 00:05:50.000]  餘生:整卷書呢,就好像一幕一幕戲劇一樣
[00:05:50.000 --> 00:05:56.000]  餘生:把人生的真相,血淋淋地撕開給我們看
[00:05:56.000 --> 00:05:59.000]  餘生:讓我們不得不思考
[00:05:59.000 --> 00:06:03.000]  餘生:尤其最近香港發生了這麼多的事情
[00:06:03.000 --> 00:06:05.000]  餘生:讓我們覺得呢
[00:06:05.000 --> 00:06:09.000]  餘生:我們有必要好好讀讀約伯記
[00:06:09.000 --> 00:06:12.000]  餘生:所以在之後的幾次的講道中呢
[00:06:12.000 --> 00:06:14.000]  餘生:我都想問大家呢
[00:06:14.000 --> 00:06:17.000]  餘生:來好好的讀幾張約伯記
[00:06:17.000 --> 00:06:19.000]  餘生:我們一起來問
[00:06:19.000 --> 00:06:23.000]  餘生:爲什麼
[00:06:23.000 --> 00:06:26.000]  餘生:在一到五節第一幕中啊
[00:06:26.000 --> 00:06:30.000]  餘生:約伯居住的地方呢叫巫師地
[00:06:30.000 --> 00:06:32.000]  餘生:巫師地其實就是東方的意思啊
[00:06:32.000 --> 00:06:34.000]  餘生:是約旦河以東的地方
[00:06:34.000 --> 00:06:36.000]  餘生:那個地方大家知道呢
[00:06:36.000 --> 00:06:38.000]  餘生:非常的肥沃
[00:06:38.000 --> 00:06:40.000]  餘生:可以種地
[00:06:40.000 --> 00:06:42.000]  餘生:也可以放牧
[00:06:42.000 --> 00:06:44.000]  餘生:水源也很充足
[00:06:44.000 --> 00:06:49.000]  餘生:這是呢約伯非常富有的原因之一啊
[00:06:49.000 --> 00:06:53.000]  餘生:猶太人呢跟中國人一樣啊
[00:06:53.000 --> 00:06:57.000]  餘生:取名呢都講究有點意思的
[00:06:57.000 --> 00:06:58.000]  餘生:有點意思
[00:06:58.000 --> 00:06:59.000]  餘生:我不知道你自己想想
[00:06:59.000 --> 00:07:02.000]  餘生:你自己的名字有沒有什麼含義啊
[00:07:02.000 --> 00:07:05.000]  餘生:比方說呢我叫智勇啊
[00:07:05.000 --> 00:07:07.000]  餘生:那因爲我在家裏是智之輩
[00:07:07.000 --> 00:07:10.000]  餘生:家裏呢就希望我呢有志氣
[00:07:10.000 --> 00:07:12.000]  餘生:又勇敢
[00:07:12.000 --> 00:07:14.000]  餘生:所以叫智勇
[00:07:14.000 --> 00:07:18.000]  餘生:但很多人都以爲我是智勇雙全的智勇
[00:07:18.000 --> 00:07:21.000]  餘生:其實我沒有那麼智勇雙全啊
[00:07:21.000 --> 00:07:24.000]  餘生:那約伯這個名字呢
[00:07:24.000 --> 00:07:27.000]  餘生:也有特別的意思
[00:07:27.000 --> 00:07:30.000]  餘生:它的字根可以解釋爲什麼
[00:07:30.000 --> 00:07:31.000]  餘生:爸爸
[00:07:31.000 --> 00:07:32.000]  餘生:你在哪裏
[00:07:32.000 --> 00:07:35.000]  餘生:它的字根叫做爸爸
[00:07:35.000 --> 00:07:37.000]  餘生:你在哪裏
[00:07:37.000 --> 00:07:39.000]  餘生:就好像一個孤兒被拋棄了
[00:07:39.000 --> 00:07:40.000]  餘生:被遺棄了
[00:07:40.000 --> 00:07:45.000]  餘生:大聲喊爸爸你在哪裏啊
[00:07:45.000 --> 00:07:46.000]  餘生:所以約伯這個字
[00:07:46.000 --> 00:07:50.000]  餘生:後來又被猶太人引申了另外一個意思
[00:07:50.000 --> 00:07:52.000]  餘生:就是分離
[00:07:52.000 --> 00:07:55.000]  餘生:隔絕的意思
[00:07:55.000 --> 00:07:59.000]  餘生:這就暗示了約伯即想談論的
[00:07:59.000 --> 00:08:04.000]  餘生:其實就是人生最根本的問題
[00:08:04.000 --> 00:08:08.000]  餘生:生離死別
[00:08:08.000 --> 00:08:11.000]  餘生:我記得我有一個四川的朋友
[00:08:11.000 --> 00:08:14.000]  餘生:當年他在香港讀神學
[00:08:14.000 --> 00:08:16.000]  餘生:然後呢2008年的時候呢
[00:08:16.000 --> 00:08:19.000]  餘生:家裏呢遇到了大地震
[00:08:19.000 --> 00:08:24.000]  餘生:他老命想辦法呢趕回了四川老家
[00:08:24.000 --> 00:08:28.000]  餘生:看到的是一片廢墟
[00:08:28.000 --> 00:08:32.000]  餘生:而爸爸呢卻永遠不在了
[00:08:32.000 --> 00:08:34.000]  餘生:我這位忠神的朋友呢
[00:08:34.000 --> 00:08:37.000]  餘生:一下子就抑鬱了
[00:08:37.000 --> 00:08:38.000]  餘生:抑鬱了好多年
[00:08:38.000 --> 00:08:43.000]  餘生:因爲家裏人都不在了
[00:08:43.000 --> 00:08:44.000]  餘生:唉
[00:08:44.000 --> 00:08:46.000]  餘生:約伯這個名字呢
[00:08:46.000 --> 00:08:51.000]  餘生:其實飽含着人生真實的一面
[00:08:51.000 --> 00:08:53.000]  餘生:但約伯記得第一幕呢
[00:08:53.000 --> 00:08:55.000]  餘生:卻很有意思
[00:08:55.000 --> 00:08:59.000]  餘生:他寫了約伯的人生的另外一面
[00:08:59.000 --> 00:09:01.000]  餘生:在一到五節中呢
[00:09:01.000 --> 00:09:05.000]  餘生:經文講約伯是個超級富有的人
[00:09:05.000 --> 00:09:08.000]  餘生:是東方的李嘉誠
[00:09:08.000 --> 00:09:10.000]  餘生:有七千頭羊
[00:09:10.000 --> 00:09:12.000]  餘生:三百頭駱駝
[00:09:12.000 --> 00:09:13.000]  餘生:五百對牛
[00:09:13.000 --> 00:09:14.000]  餘生:五百對母驢
[00:09:14.000 --> 00:09:16.000]  餘生:還有很多的僕人
[00:09:16.000 --> 00:09:18.000]  餘生:而且家庭幸福
[00:09:18.000 --> 00:09:19.000]  餘生:七個兒子
[00:09:19.000 --> 00:09:21.000]  餘生:三個女兒
[00:09:21.000 --> 00:09:23.000]  餘生:這些數字大家看就加起來
[00:09:23.000 --> 00:09:25.000]  餘生:要麼就是十
[00:09:25.000 --> 00:09:27.000]  餘生:要麼就是十的倍數
[00:09:27.000 --> 00:09:29.000]  餘生:其實意思就是呢
[00:09:29.000 --> 00:09:32.000]  餘生:十全十美啊
[00:09:32.000 --> 00:09:34.000]  餘生:而且你發現沒有啊
[00:09:34.000 --> 00:09:36.000]  餘生:約伯的信仰啊
[00:09:36.000 --> 00:09:37.000]  餘生:非常好
[00:09:37.000 --> 00:09:38.000]  餘生:經文講呢
[00:09:38.000 --> 00:09:40.000]  餘生:他是完全正直
[00:09:40.000 --> 00:09:41.000]  餘生:敬畏神
[00:09:41.000 --> 00:09:44.000]  餘生:遠離二世
[00:09:44.000 --> 00:09:46.000]  餘生:這是什麼意思啊
[00:09:46.000 --> 00:09:48.000]  餘生:就說這個人又有錢
[00:09:48.000 --> 00:09:50.000]  餘生:品格又好
[00:09:50.000 --> 00:09:51.000]  餘生:又愛神
[00:09:51.000 --> 00:09:52.000]  餘生:家庭又幸福
[00:09:52.000 --> 00:09:55.000]  餘生:兒女又和睦
[00:09:55.000 --> 00:09:57.000]  餘生:按理來講的話
[00:09:57.000 --> 00:09:59.000]  餘生:約伯應該是什麼啊
[00:09:59.000 --> 00:10:02.000]  餘生:人生贏家啊是吧
[00:10:02.000 --> 00:10:04.000]  餘生:高枕無憂啊
[00:10:04.000 --> 00:10:06.000]  餘生:快活像神仙啊
[00:10:06.000 --> 00:10:08.000]  餘生:是不是啊
[00:10:08.000 --> 00:10:10.000]  餘生:如果我是這樣的話
[00:10:10.000 --> 00:10:12.000]  餘生:我這不天天就想着
[00:10:12.000 --> 00:10:14.000]  餘生:早點耶穌回來接我上天堂
[00:10:14.000 --> 00:10:16.000]  餘生:就得了那樣的啊
[00:10:16.000 --> 00:10:18.000]  餘生:沒什麼擔憂的嘛
[00:10:18.000 --> 00:10:20.000]  餘生:但你發現呢
[00:10:20.000 --> 00:10:22.000]  餘生:約伯不是這樣哦
[00:10:22.000 --> 00:10:24.000]  餘生:你看他們啊
[00:10:24.000 --> 00:10:26.000]  餘生:家庭聚餐之後
[00:10:26.000 --> 00:10:28.000]  餘生:約伯就幹什麼
[00:10:28.000 --> 00:10:31.000]  餘生:約伯就要子女去絕敬自己
[00:10:31.000 --> 00:10:33.000]  餘生:還爲了孩子的緣故呢
[00:10:33.000 --> 00:10:36.000]  餘生:獻凡祭給神
[00:10:36.000 --> 00:10:39.000]  餘生:凡祭就是贖罪祭嘛
[00:10:39.000 --> 00:10:41.000]  餘生:他說呢
[00:10:41.000 --> 00:10:43.000]  餘生:恐怕我兒子犯了罪
[00:10:43.000 --> 00:10:45.000]  餘生:心中棄掉神
[00:10:45.000 --> 00:10:47.000]  餘生:約伯常常這樣想
[00:10:47.000 --> 00:10:49.000]  餘生:你會發現這裏面
[00:10:49.000 --> 00:10:51.000]  餘生:就是有一段
[00:10:51.000 --> 00:10:53.000]  餘生:很矛盾的圖畫啊
[00:10:53.000 --> 00:10:55.000]  餘生:約伯呢
[00:10:55.000 --> 00:10:57.000]  餘生:是上帝眼中的義人
[00:10:57.000 --> 00:10:59.000]  餘生:但是過得呢
[00:10:59.000 --> 00:11:01.000]  餘生:相當不安和恐懼
[00:11:01.000 --> 00:11:03.000]  餘生:啊
[00:11:03.000 --> 00:11:05.000]  餘生:約伯家這麼有錢
[00:11:05.000 --> 00:11:07.000]  餘生:啊
[00:11:07.000 --> 00:11:09.000]  餘生:一家人常常聚個餐
[00:11:09.000 --> 00:11:11.000]  餘生:喫好喝好
[00:11:11.000 --> 00:11:13.000]  餘生:應該是平常事來的嘛
[00:11:13.000 --> 00:11:15.000]  餘生:但約伯怕哦
[00:11:15.000 --> 00:11:19.000]  餘生:怕孩子們會背棄神哦
[00:11:19.000 --> 00:11:21.000]  餘生:所以要常常去獻贖罪祭哦
[00:11:21.000 --> 00:11:23.000]  餘生:啊
[00:11:23.000 --> 00:11:25.000]  餘生:因爲約伯認爲啊
[00:11:25.000 --> 00:11:27.000]  餘生:如果這個孩子背棄了神
[00:11:27.000 --> 00:11:29.000]  餘生:神就會懲罰他們
[00:11:29.000 --> 00:11:31.000]  餘生:他就有可能失去他們了
[00:11:31.000 --> 00:11:33.000]  餘生:約伯當年的觀點是這樣的
[00:11:33.000 --> 00:11:36.000]  餘生:但是你想看啊
[00:11:36.000 --> 00:11:38.000]  餘生:做過父母的人
[00:11:38.000 --> 00:11:44.000]  餘生:哪一個不經常爲自己的孩子擔憂呢
[00:11:44.000 --> 00:11:47.000]  餘生:尤其是我們基督徒父母啊
[00:11:47.000 --> 00:11:50.000]  餘生:是不是更會操心自己的孩子
[00:11:50.000 --> 00:11:52.000]  餘生:會不會走偏了
[00:11:52.000 --> 00:11:56.000]  餘生:離開上帝呢
[00:11:56.000 --> 00:12:01.000]  餘生:可憐天下父母心啊
[00:12:01.000 --> 00:12:06.000]  餘生:但六到十二節是約伯記的第二幕啊
[00:12:06.000 --> 00:12:07.000]  餘生:一下子呢
[00:12:07.000 --> 00:12:12.000]  餘生:我們的眼光就從地上被帶到了天上
[00:12:12.000 --> 00:12:15.000]  餘生:這一幕劇呢有點像公司啊
[00:12:15.000 --> 00:12:17.000]  餘生:啊有員工呢像老闆呢
[00:12:17.000 --> 00:12:20.000]  餘生:啊投訴另外一個員工啊
[00:12:20.000 --> 00:12:23.000]  餘生:但更加像什麼
[00:12:23.000 --> 00:12:25.000]  餘生:像法庭呢
[00:12:25.000 --> 00:12:30.000]  餘生:啊一個人向法官呢控訴另一個人
[00:12:30.000 --> 00:12:34.000]  餘生:在這裏法官是誰啊
[00:12:34.000 --> 00:12:37.000]  餘生:法官是耶和華上帝啊
[00:12:37.000 --> 00:12:39.000]  餘生:而控訴者是誰呢
[00:12:39.000 --> 00:12:40.000]  餘生:撒旦
[00:12:40.000 --> 00:12:43.000]  餘生:他要控訴呢不在場的約伯
[00:12:43.000 --> 00:12:46.000]  餘生:很冤枉啊約伯不在場
[00:12:46.000 --> 00:12:48.000]  餘生:撒旦這個名字呢
[00:12:48.000 --> 00:12:49.000]  餘生:可能大家都知道啊
[00:12:49.000 --> 00:12:52.000]  餘生:他的意思就是控訴者
[00:12:52.000 --> 00:12:55.000]  餘生:他專門挑撥是非
[00:12:55.000 --> 00:12:59.000]  餘生:就好像彼得前書五章八節說
[00:12:59.000 --> 00:13:01.000]  餘生:因爲你們的仇敵魔鬼
[00:13:01.000 --> 00:13:05.000]  餘生:如同咆哮的獅子走來走去
[00:13:05.000 --> 00:13:09.000]  餘生:尋找可吞喫的人
[00:13:09.000 --> 00:13:11.000]  餘生:撒旦就是這樣啊
[00:13:11.000 --> 00:13:15.000]  餘生:喜歡在神面前挑人的瑕疵
[00:13:15.000 --> 00:13:17.000]  餘生:然後放大了
[00:13:17.000 --> 00:13:21.000]  餘生:再來控訴人
[00:13:21.000 --> 00:13:23.000]  餘生:當耶和華說
[00:13:23.000 --> 00:13:26.000]  餘生:誒約伯很正直啊敬畏神啊
[00:13:26.000 --> 00:13:29.000]  餘生:撒旦就不知道是出於妒忌
[00:13:29.000 --> 00:13:31.000]  餘生:還是天性就喜歡呢
[00:13:31.000 --> 00:13:34.000]  餘生:損人不利己
[00:13:34.000 --> 00:13:38.000]  餘生:他開始控訴約伯
[00:13:38.000 --> 00:13:40.000]  餘生:九節就說
[00:13:40.000 --> 00:13:43.000]  餘生:約伯敬畏神豈是無故呢
[00:13:43.000 --> 00:13:45.000]  餘生:你豈不是四面圍上籬笆
[00:13:45.000 --> 00:13:47.000]  餘生:保護他和他的家
[00:13:47.000 --> 00:13:50.000]  餘生:以及他一切所有的嗎
[00:13:50.000 --> 00:13:53.000]  餘生:他手所做的都謀你赤福
[00:13:53.000 --> 00:13:56.000]  餘生:他的家產也在地上真多
[00:13:56.000 --> 00:13:59.000]  餘生:但你若伸手毀他的一切所有的
[00:13:59.000 --> 00:14:04.000]  餘生:他必當面背棄你
[00:14:04.000 --> 00:14:08.000]  餘生:這個控訴真的很可怕
[00:14:08.000 --> 00:14:11.000]  餘生:他不但在質疑約伯
[00:14:11.000 --> 00:14:14.000]  餘生:他一樣在質疑我們啊
[00:14:14.000 --> 00:14:16.000]  餘生:撒旦質疑說
[00:14:16.000 --> 00:14:19.000]  餘生:我們今天之所以願意做信徒
[00:14:19.000 --> 00:14:22.000]  餘生:之所以還願意回教會
[00:14:22.000 --> 00:14:25.000]  餘生:是因爲神給了我們好處
[00:14:25.000 --> 00:14:30.000]  餘生:在我們周圍圍起籬笆保護我們
[00:14:30.000 --> 00:14:34.000]  餘生:如果有一天我們失去了這一切保障
[00:14:34.000 --> 00:14:37.000]  餘生:我們還能夠相信神
[00:14:37.000 --> 00:14:40.000]  餘生:還願意相信神嗎
[00:14:40.000 --> 00:14:42.000]  餘生:如果我們遭受了苦難
[00:14:42.000 --> 00:14:44.000]  餘生:遭受了不如意
[00:14:44.000 --> 00:14:49.000]  餘生:會不會當面棄掉神呢
[00:14:49.000 --> 00:14:52.000]  餘生:這是一個挑戰
[00:14:52.000 --> 00:14:54.000]  餘生:大大的挑戰
[00:14:54.000 --> 00:14:57.000]  餘生:挑戰我們每一個信徒
[00:14:57.000 --> 00:15:00.000]  餘生:今天我們有職業
[00:15:00.000 --> 00:15:01.000]  餘生:有家人
[00:15:01.000 --> 00:15:02.000]  餘生:有健康
[00:15:02.000 --> 00:15:04.000]  餘生:有財產
[00:15:04.000 --> 00:15:08.000]  餘生:所以我們還是基督徒
[00:15:08.000 --> 00:15:11.000]  餘生:但如果上帝拿走這一切呢
[00:15:11.000 --> 00:15:15.000]  餘生:不要說拿走周圍的泥巴
[00:15:15.000 --> 00:15:18.000]  餘生:就是拿走我們一個小指頭
[00:15:18.000 --> 00:15:22.000]  餘生:我們會不會當面棄掉神呢
[00:15:22.000 --> 00:15:23.000]  餘生:我們會不會說
[00:15:23.000 --> 00:15:25.000]  餘生:這個神到底存不存在呀
[00:15:25.000 --> 00:15:31.000]  餘生:這個神到底愛不愛我呀
[00:15:31.000 --> 00:15:33.000]  餘生:進一步看
[00:15:33.000 --> 00:15:37.000]  餘生:這不僅僅是對信徒的挑戰
[00:15:37.000 --> 00:15:40.000]  餘生:這更是在挑戰神呢
[00:15:40.000 --> 00:15:42.000]  餘生:撒旦其實想說
[00:15:42.000 --> 00:15:43.000]  餘生:你看看
[00:15:43.000 --> 00:15:45.000]  餘生:你看好的人
[00:15:45.000 --> 00:15:47.000]  餘生:你揀選的人
[00:15:47.000 --> 00:15:49.000]  餘生:真的那麼敬畏你
[00:15:49.000 --> 00:15:53.000]  餘生:真的那麼愛你嗎
[00:15:53.000 --> 00:15:56.000]  餘生:這個挑戰很陰險可怕
[00:15:56.000 --> 00:15:58.000]  餘生:我舉個例子來講
[00:15:58.000 --> 00:16:00.000]  餘生:就好像你對親戚說
[00:16:00.000 --> 00:16:02.000]  餘生:我的孩子很孝順
[00:16:02.000 --> 00:16:04.000]  餘生:對我很好
[00:16:04.000 --> 00:16:07.000]  餘生:你的親戚質疑你說
[00:16:07.000 --> 00:16:08.000]  餘生:你給他錢讀書
[00:16:08.000 --> 00:16:10.000]  餘生:你給他錢買房
[00:16:10.000 --> 00:16:13.000]  餘生:你又給他錢結婚生子
[00:16:13.000 --> 00:16:15.000]  餘生:他能不孝順你嗎
[00:16:15.000 --> 00:16:17.000]  餘生:如果你不給他錢看看
[00:16:17.000 --> 00:16:20.000]  餘生:估計他回來看你都多餘
[00:16:20.000 --> 00:16:22.000]  餘生:他回麥當勞的次數
[00:16:22.000 --> 00:16:24.000]  餘生:一定多看你的次數
[00:16:24.000 --> 00:16:28.000]  餘生:還會孝順你啊
[00:16:28.000 --> 00:16:30.000]  餘生:你看撒旦是不是
[00:16:30.000 --> 00:16:36.000]  餘生:非常會挑撥是非呢
[00:16:36.000 --> 00:16:38.000]  餘生:他一下子攻擊了兩位
[00:16:38.000 --> 00:16:40.000]  餘生:一位是約伯
[00:16:40.000 --> 00:16:43.000]  餘生:攻擊他好像不孝子孫
[00:16:43.000 --> 00:16:48.000]  餘生:一位是神攻擊他老眼分花
[00:16:48.000 --> 00:16:52.000]  餘生:看錯人
[00:16:52.000 --> 00:16:56.000]  餘生:但耶和華坦然接受這個挑戰
[00:16:56.000 --> 00:17:01.000]  餘生:他說凡他所有的都在你手中
[00:17:01.000 --> 00:17:06.000]  餘生:只是不可伸手加害於他
[00:17:06.000 --> 00:17:10.000]  餘生:看到這裏我以前常常有疑問
[00:17:10.000 --> 00:17:17.000]  餘生:因爲這段文字充滿了難以調和的矛盾
[00:17:17.000 --> 00:17:19.000]  餘生:我的疑問是
[00:17:19.000 --> 00:17:23.000]  餘生:第一 神不是全知全能嗎
[00:17:23.000 --> 00:17:25.000]  餘生:他既然都知道
[00:17:25.000 --> 00:17:30.000]  餘生:爲什麼還要考驗約伯的信心
[00:17:30.000 --> 00:17:35.000]  餘生:第二 神不是擁有絕對的主權嗎
[00:17:35.000 --> 00:17:40.000]  餘生:撒旦要攻擊約伯都要神同意了纔可以
[00:17:40.000 --> 00:17:42.000]  餘生:但是仁慈的神
[00:17:42.000 --> 00:17:46.000]  餘生:怎麼就爲了證明一個盡全信徒的信心
[00:17:46.000 --> 00:17:49.000]  餘生:就容讓撒旦這樣殘忍
[00:17:49.000 --> 00:17:53.000]  餘生:平白無故的攻擊這個信徒呢
[00:17:53.000 --> 00:17:57.000]  餘生:這一切就是爲了贏過撒旦嗎
[00:17:57.000 --> 00:17:58.000]  餘生:這是不是有點惡戲
[00:17:58.000 --> 00:18:04.000]  餘生:這是不是有點殘忍呢
[00:18:04.000 --> 00:18:08.000]  這些問題一直困擾了我很多年
[00:18:08.000 --> 00:18:13.000]  因爲我學的一般的宗教和哲學
[00:18:13.000 --> 00:18:16.000]  都是講世界有兩種力量
[00:18:16.000 --> 00:18:20.000]  一種是黑暗 一種是光明
[00:18:20.000 --> 00:18:26.000]  當黑暗壓制了光明的時候就帶來了苦難
[00:18:26.000 --> 00:18:30.000]  但基督教的神觀不是這樣的
[00:18:30.000 --> 00:18:34.000]  他認爲黑暗不是真實的東西
[00:18:34.000 --> 00:18:39.000]  黑暗只是光還沒有照到的地方
[00:18:39.000 --> 00:18:42.000]  神永遠是掌權者
[00:18:42.000 --> 00:18:46.000]  撒旦不可能壓制神
[00:18:46.000 --> 00:18:50.000]  可是當我這樣想的時候
[00:18:50.000 --> 00:18:53.000]  我會悲從中來
[00:18:53.000 --> 00:18:55.000]  因爲這些苦難
[00:18:55.000 --> 00:18:59.000]  如果都來自仁慈的神的話
[00:18:59.000 --> 00:19:02.000]  生離死別
[00:19:02.000 --> 00:19:11.000]  人是不是活得太悲慘了
[00:19:11.000 --> 00:19:16.000]  人怎麼還能信神呢
[00:19:16.000 --> 00:19:21.000]  尤其是我看到第三幕的時候
[00:19:21.000 --> 00:19:24.000]  第三幕作爲戲劇來看
[00:19:24.000 --> 00:19:27.000]  是非常精細的劇本
[00:19:27.000 --> 00:19:30.000]  它包含四個報信
[00:19:30.000 --> 00:19:33.000]  幾乎都是雷同
[00:19:33.000 --> 00:19:35.000]  每個場面都是有人來報信了
