
[00:00:00.000 --> 00:00:11.000]  我們翻看聖經第七章第十三節
[00:02:32.000 --> 00:02:35.000]  人也很少
[00:02:35.000 --> 00:02:37.000]  這裡提到的寬門
[00:02:37.000 --> 00:02:38.000]  大路
[00:02:38.000 --> 00:02:42.000]  有閘門和小路
[00:02:42.000 --> 00:02:43.000]  很寬的門
[00:02:43.000 --> 00:02:44.000]  大家自然會知道
[00:02:44.000 --> 00:02:49.000]  很多人很自然就進入了寬的門
[00:02:49.000 --> 00:02:52.000]  如果你有時候去過一些城市
[00:02:52.000 --> 00:02:54.000]  特別在中國很多城市
[00:02:54.000 --> 00:02:56.000]  都有一些步行街
[00:02:56.000 --> 00:02:58.000]  本來在走一條馬路
[00:02:58.000 --> 00:03:00.000]  外面很多車
[00:03:00.000 --> 00:03:03.000]  一條小小的行人道
[00:03:03.000 --> 00:03:05.000]  你走上去的時候很多人
[00:03:05.000 --> 00:03:06.000]  所以大家要小心
[00:03:06.000 --> 00:03:08.000]  不要碰撞到別人
[00:03:08.000 --> 00:03:09.000]  一進去步行街的時候
[00:03:09.000 --> 00:03:11.000]  發覺中間沒有車
[00:03:11.000 --> 00:03:12.000]  一條大的馬路
[00:03:12.000 --> 00:03:14.000]  可以讓你自由地走
[00:03:14.000 --> 00:03:15.000]  你會覺得很舒服
[00:03:15.000 --> 00:03:17.000]  很方便
[00:03:17.000 --> 00:03:20.000]  在裡面到處走
[00:03:20.000 --> 00:03:23.000]  一條大路是會方便的
[00:03:23.000 --> 00:03:25.000]  是會感覺舒適的
[00:03:25.000 --> 00:03:26.000]  很多人都會很自然
[00:03:26.000 --> 00:03:29.000]  就會走進大路上
[00:03:29.000 --> 00:03:30.000]  正如聖經所說
[00:03:30.000 --> 00:03:34.000]  生活上是一種很自然的吸引
[00:03:34.000 --> 00:03:36.000]  但聖經同時說到一個事實
[00:03:36.000 --> 00:03:38.000]  就是有一條小路
[00:03:38.000 --> 00:03:39.000]  這條小路
[00:03:39.000 --> 00:03:40.000]  你剛才讀的時候
[00:03:40.000 --> 00:03:41.000]  你會留意到
[00:03:41.000 --> 00:03:43.000]  這條小路不單是小路
[00:03:43.000 --> 00:03:48.000]  而且找著的人也很少
[00:03:48.000 --> 00:03:49.000]  很多人找不到
[00:03:49.000 --> 00:03:52.000]  因為這條路不是很顯眼
[00:03:52.000 --> 00:03:54.000]  可能你會走過山
[00:03:54.000 --> 00:03:56.000]  一路走過山的時候
[00:03:56.000 --> 00:03:58.000]  明明知道這條路通去另一邊
[00:03:58.000 --> 00:04:00.000]  但發覺走完之後
[00:04:00.000 --> 00:04:04.000]  漏了路口
[00:04:04.000 --> 00:04:06.000]  可能路口很窄很小
[00:04:06.000 --> 00:04:08.000]  有些草在旁邊
[00:04:08.000 --> 00:04:10.000]  你不發覺這條路
[00:04:10.000 --> 00:04:12.000]  所以你就照樣走過
[00:04:12.000 --> 00:04:14.000]  走完之後才發覺
[00:04:14.000 --> 00:04:15.000]  是錯過了
[00:04:15.000 --> 00:04:18.000]  是漏了這條路
[00:04:18.000 --> 00:04:19.000]  聖經提到這條小路
[00:04:19.000 --> 00:04:23.000]  很多時候我們會忘記了
[00:04:23.000 --> 00:04:25.000]  或者疏忽了
[00:04:25.000 --> 00:04:27.000]  而沒有進入去
[00:04:27.000 --> 00:04:29.000]  而且就算這條小路
[00:04:29.000 --> 00:04:31.000]  你看到的時候
[00:04:31.000 --> 00:04:34.000]  你會發覺有些時候
[00:04:34.000 --> 00:04:39.000]  走上去也可以走出來
[00:04:39.000 --> 00:04:42.000]  我記得有一次在內地
[00:04:42.000 --> 00:04:44.000]  一間教會講道
[00:04:44.000 --> 00:04:45.000]  講完之後他們送了一個
[00:04:45.000 --> 00:04:47.000]  很大的繪圖給我
[00:04:47.000 --> 00:04:51.000]  差不多三四尺高的繪圖
[00:04:51.000 --> 00:04:52.000]  我一看的時候
[00:04:52.000 --> 00:04:53.000]  發覺這幅圖畫
[00:04:53.000 --> 00:04:55.000]  是寫著四個大字
[00:04:55.000 --> 00:04:58.000]  寫著歡澤路圖
[00:04:58.000 --> 00:05:00.000]  圖畫的圖
[00:05:00.000 --> 00:05:03.000]  然後裡面畫了一條大路
[00:05:03.000 --> 00:05:05.000]  旁邊有一條小路
[00:05:05.000 --> 00:05:07.000]  大路旁邊有很多小的人
[00:05:07.000 --> 00:05:09.000]  畫了很多生活的百態
[00:05:09.000 --> 00:05:11.000]  很多人生的處境
[00:05:11.000 --> 00:05:13.000]  旁邊有一些小的經文
[00:05:13.000 --> 00:05:14.000]  原來是很早期的時候
[00:05:14.000 --> 00:05:17.000]  宣教士所畫的一幅圖畫
[00:05:17.000 --> 00:05:18.000]  現在很多書局
[00:05:18.000 --> 00:05:21.000]  在內地的書局也有賣
[00:05:21.000 --> 00:05:22.000]  我小心看的時候
[00:05:22.000 --> 00:05:25.000]  發覺那條小路說的很多人
[00:05:25.000 --> 00:05:26.000]  他們跟隨上帝
[00:05:26.000 --> 00:05:29.000]  遇到不少的困難
[00:05:29.000 --> 00:05:31.000]  付出代價
[00:05:31.000 --> 00:05:32.000]  因此我再看的時候
[00:05:32.000 --> 00:05:34.000]  發覺小路有些再小的路
[00:05:34.000 --> 00:05:36.000]  是引了向大路
[00:05:36.000 --> 00:05:39.000]  然後旁邊列了一些經文
[00:05:39.000 --> 00:05:43.000]  就提到人如何離棄上帝
[00:05:43.000 --> 00:05:47.000]  跌倒轉入大路的情況
[00:05:47.000 --> 00:05:50.000]  沒錯小路好像很難找得出來
[00:05:50.000 --> 00:05:51.000]  走上去之後
[00:05:51.000 --> 00:05:53.000]  有些時候又會不知不覺
[00:05:53.000 --> 00:05:55.000]  有時會走到大路
[00:05:55.000 --> 00:05:58.000]  而失去了小路所帶來的
[00:05:58.000 --> 00:06:01.000]  神給人的恩惠
[00:06:01.000 --> 00:06:02.000]  或者你問
[00:06:02.000 --> 00:06:04.000]  究竟小路是什麼呢
[00:06:04.000 --> 00:06:06.000]  這條窄的路是什麼呢
[00:06:06.000 --> 00:06:08.000]  為什麼會不察覺呢
[00:06:08.000 --> 00:06:12.000]  為什麼這麼艱難走一條路呢
[00:06:12.000 --> 00:06:14.000]  一個很明顯的情況就是
[00:06:14.000 --> 00:06:18.000]  這條小路是要付出代價
[00:06:18.000 --> 00:06:19.000]  是要你付出代價
[00:06:19.000 --> 00:06:21.000]  在上面走
[00:06:21.000 --> 00:06:25.000]  是有人給你很清楚的指引
[00:06:25.000 --> 00:06:28.000]  按照神的指引走出來
[00:06:28.000 --> 00:06:29.000]  甚至有些時候
[00:06:29.000 --> 00:06:31.000]  神要你走一些路
[00:06:31.000 --> 00:06:33.000]  是要你去馴服他
[00:06:33.000 --> 00:06:35.000]  甚至要付代價
[00:06:35.000 --> 00:06:38.000]  是會有艱難的時刻
[00:06:38.000 --> 00:06:41.000]  以至你繼續可以走在小路上
[00:06:41.000 --> 00:06:43.000]  很多人不想走這條小路
[00:06:43.000 --> 00:06:47.000]  因此就不想踏上去
[00:06:47.000 --> 00:06:48.000]  有些時候各位電影姊妹
[00:06:48.000 --> 00:06:49.000]  都會留意到
[00:06:49.000 --> 00:06:52.000]  在今天我們所身處的社會
[00:06:52.000 --> 00:06:54.000]  很多人都會告訴你
[00:06:54.000 --> 00:06:55.000]  不用這麼辛苦
[00:06:55.000 --> 00:06:57.000]  有條捷徑給你走
[00:06:57.000 --> 00:06:59.000]  很快就可以完成
[00:06:59.000 --> 00:07:01.000]  不用你付什麼代價
[00:07:01.000 --> 00:07:04.000]  如果你覺得自己不夠漂亮
[00:07:04.000 --> 00:07:06.000]  你儘管參加這個療程
[00:07:06.000 --> 00:07:08.000]  三八八
[00:07:08.000 --> 00:07:11.000]  你明天就白了
[00:07:11.000 --> 00:07:13.000]  很快就會給你一條捷徑
[00:07:13.000 --> 00:07:16.000]  這樣就可以解決問題
[00:07:16.000 --> 00:07:18.000]  不需要付什麼代價
[00:07:18.000 --> 00:07:20.000]  你覺得自己很胖嗎?
[00:07:20.000 --> 00:07:23.000]  昨天我和一位少半弟兄聊天
[00:07:23.000 --> 00:07:25.000]  他說很多人
[00:07:25.000 --> 00:07:27.000]  包括醫生勸他做運動
[00:07:27.000 --> 00:07:31.000]  他說做運動很艱難
[00:07:31.000 --> 00:07:32.000]  哪有這麼多時間
[00:07:32.000 --> 00:07:34.000]  哪有這麼多力量去做
[00:07:34.000 --> 00:07:38.000]  我發覺有些藥丸
[00:07:38.000 --> 00:07:40.000]  有些療程
[00:07:40.000 --> 00:07:43.000]  可以很快幫到我
[00:07:43.000 --> 00:07:44.000]  在英國世界裡面
[00:07:44.000 --> 00:07:48.000]  不斷向你推銷商品服務
[00:07:48.000 --> 00:07:50.000]  告訴你不用付什麼代價
[00:07:50.000 --> 00:07:51.000]  很簡單
[00:07:51.000 --> 00:07:54.000]  你就可以得到你想得到的
[00:07:54.000 --> 00:07:57.000]  叫你不需要付代價
[00:07:57.000 --> 00:07:59.000]  整個消費主義的社會
[00:07:59.000 --> 00:08:01.000]  都在向你宣傳一個訊息
[00:08:01.000 --> 00:08:03.000]  你可以很短暫的時間
[00:08:03.000 --> 00:08:06.000]  得到你想得到的
[00:08:06.000 --> 00:08:07.000]  但這條小路
[00:08:07.000 --> 00:08:10.000]  卻是很清楚地告訴你
[00:08:10.000 --> 00:08:12.000]  你要付出代價
[00:08:12.000 --> 00:08:16.000]  你才會得到神給你的恩惠
[00:08:16.000 --> 00:08:20.000]  你是要在其中付上代價
[00:08:20.000 --> 00:08:21.000]  所以很多人不願意
[00:08:21.000 --> 00:08:23.000]  走在這條小路上
[00:08:23.000 --> 00:08:27.000]  他會擔心自己會很辛苦
[00:08:27.000 --> 00:08:28.000]  甚至有些時候你會發覺
[00:08:28.000 --> 00:08:31.000]  走在這條小路上的時候
[00:08:31.000 --> 00:08:32.000]  可能會見到
[00:08:32.000 --> 00:08:35.000]  在旁邊的大路有人向你招手
[00:08:35.000 --> 00:08:38.000]  不用這麼辛苦,過來吧
[00:08:38.000 --> 00:08:39.000]  不要說這麼多原則
[00:08:39.000 --> 00:08:41.000]  什麼責任
[00:08:41.000 --> 00:08:42.000]  過來很舒服
[00:08:42.000 --> 00:08:44.000]  一起大家走吧
[00:08:44.000 --> 00:08:47.000]  而可能會受一些吸引
[00:08:47.000 --> 00:08:50.000]  而轉了過去旁邊
[00:08:50.000 --> 00:08:52.000]  在這條路上
[00:08:52.000 --> 00:08:54.000]  有些人走著走著
[00:08:54.000 --> 00:08:57.000]  可能會走到旁邊
[00:08:57.000 --> 00:08:59.000]  一位姐妹分享一件事
[00:08:59.000 --> 00:09:01.000]  她自己在18歲的時候
[00:09:01.000 --> 00:09:03.000]  就已經結婚
[00:09:03.000 --> 00:09:05.000]  她說當時她結婚的時候
[00:09:05.000 --> 00:09:07.000]  她自己也有些疑惑
[00:09:07.000 --> 00:09:10.000]  這個人是不是應該嫁給她
[00:09:10.000 --> 00:09:11.000]  但她認為不要緊
[00:09:11.000 --> 00:09:12.000]  我愛她
[00:09:12.000 --> 00:09:14.000]  我可以改變她
[00:09:14.000 --> 00:09:17.000]  她覺得對方的愛很吸引她
[00:09:17.000 --> 00:09:18.000]  所以她說不要緊
[00:09:18.000 --> 00:09:22.000]  我可以和她一起結婚
[00:09:22.000 --> 00:09:25.000]  她說當時她已經信耶穌
[00:09:25.000 --> 00:09:26.000]  但她還記得
[00:09:26.000 --> 00:09:29.000]  當她彩排的時候
[00:09:29.000 --> 00:09:31.000]  她說當她在禮堂
[00:09:31.000 --> 00:09:33.000]  彩排婚禮的時候
[00:09:33.000 --> 00:09:35.000]  很清楚感受聖靈在她心裡
[00:09:35.000 --> 00:09:38.000]  一個很強烈的指示
[00:09:38.000 --> 00:09:40.000]  告訴她
[00:09:40.000 --> 00:09:44.000]  你要取消這個婚禮
[00:09:44.000 --> 00:09:46.000]  她心裡有很大的掙扎
[00:09:46.000 --> 00:09:48.000]  但最後她也覺得
[00:09:48.000 --> 00:09:50.000]  她不可以取消
[00:09:50.000 --> 00:09:54.000]  因此她就踏上婚禮
[00:09:54.000 --> 00:09:57.000]  她進入婚姻裡
[00:09:57.000 --> 00:09:59.000]  她說很多年之後
[00:09:59.000 --> 00:10:03.000]  她自己很小心地反思
[00:10:03.000 --> 00:10:05.000]  她說這麼多年
[00:10:05.000 --> 00:10:08.000]  我不斷忍受一個
[00:10:08.000 --> 00:10:11.000]  不斷情感虐待我的男人
[00:10:11.000 --> 00:10:14.000]  忍受一個迂走的
[00:10:14.000 --> 00:10:17.000]  不斷勾引其他女士的丈夫
[00:10:17.000 --> 00:10:21.000]  她在痛苦的煎熬裡生活
[00:10:21.000 --> 00:10:25.000]  她說自己一直問一問
[00:10:25.000 --> 00:10:29.000]  自己為什麼會走上這條路
[00:10:29.000 --> 00:10:33.000]  當我看到這位姐妹的表白時
[00:10:33.000 --> 00:10:35.000]  我看到另一個故事
[00:10:35.000 --> 00:10:37.000]  這個故事說到另一件事情
[00:10:37.000 --> 00:10:40.000]  一位弟兄在兒童的時候
[00:10:40.000 --> 00:10:41.000]  已經信主
[00:10:41.000 --> 00:10:43.000]  家庭是基督教的家庭
[00:10:43.000 --> 00:10:45.000]  當他讀大學的時候
[00:10:45.000 --> 00:10:47.000]  他有很多事情吸引他
[00:10:47.000 --> 00:10:49.000]  他就放棄了信仰
[00:10:49.000 --> 00:10:50.000]  畢業之後
[00:10:50.000 --> 00:10:53.000]  他自己就有很多自己的發展
[00:10:53.000 --> 00:10:55.000]  人生裡有很多的抉擇
[00:10:55.000 --> 00:10:58.000]  但後來發覺都是做錯了的抉擇
[00:10:58.000 --> 00:11:00.000]  大概兩年之後
[00:11:00.000 --> 00:11:04.000]  有一次他回到自己的家
[00:11:04.000 --> 00:11:06.000]  他的父母邀請他
[00:11:06.000 --> 00:11:10.000]  一起回教會聖誕節的崇拜
[00:11:10.000 --> 00:11:12.000]  在很久很久的日子
[00:11:12.000 --> 00:11:15.000]  他第一次踏足教會
[00:11:15.000 --> 00:11:17.000]  當他回到教會的時候
[00:11:17.000 --> 00:11:19.000]  一路來到去唱詩歌
[00:11:19.000 --> 00:11:20.000]  他就說
[00:11:20.000 --> 00:11:22.000]  突然間聽到一把
[00:11:22.000 --> 00:11:25.000]  好像聽到一件的聲音
[00:11:25.000 --> 00:11:26.000]  在他耳邊
[00:11:26.000 --> 00:11:29.000]  只是說兩個字
[00:11:29.000 --> 00:11:31.000]  跟他說
[00:11:31.000 --> 00:11:33.000]  夠了
[00:11:33.000 --> 00:11:35.000]  然後重複地說
[00:11:35.000 --> 00:11:37.000]  夠了
[00:11:37.000 --> 00:11:39.000]  因為弟兄的心裡很清楚知道
[00:11:39.000 --> 00:11:41.000]  是神呼喚他
[00:11:41.000 --> 00:11:44.000]  不再在世界上流浪
[00:11:44.000 --> 00:11:46.000]  叫他回來
[00:11:46.000 --> 00:11:47.000]  夠了
[00:11:47.000 --> 00:11:49.000]  在外面的日子夠了
[00:11:49.000 --> 00:11:51.000]  你回到神的家
[00:11:51.000 --> 00:11:54.000]  然後他心裡領受很大的感動
[00:11:54.000 --> 00:11:57.000]  他就決心再次回到神的面前
[00:11:57.000 --> 00:11:59.000]  以後他轉了一份工
[00:11:59.000 --> 00:12:01.000]  也重新來投入
[00:12:01.000 --> 00:12:03.000]  跟弟兄姊妹的關係
[00:12:03.000 --> 00:12:07.000]  重建跟神的關係
[00:12:07.000 --> 00:12:09.000]  似乎他離開了
[00:12:09.000 --> 00:12:11.000]  但是上帝一路呼喚他
[00:12:11.000 --> 00:12:13.000]  你回到我的面前
[00:12:13.000 --> 00:12:18.000]  走回我給你的小路上
[00:12:18.000 --> 00:12:19.000]  各位弟兄姊妹
[00:12:19.000 --> 00:12:21.000]  人生的路有很多的抉擇
[00:12:21.000 --> 00:12:24.000]  有些時候會將我們的心轉移了
[00:12:24.000 --> 00:12:25.000]  但是如果你要繼續走
[00:12:25.000 --> 00:12:28.000]  在神給你的一條小路上
[00:12:28.000 --> 00:12:32.000]  你需要思想付出代價
[00:12:32.000 --> 00:12:34.000]  願意在裡面按照神的心願
[00:12:34.000 --> 00:12:37.000]  來過你的生活
[00:12:37.000 --> 00:12:41.000]  以至你繼續可以在神面前蒙恩
[00:12:41.000 --> 00:12:42.000]  我們再看
[00:12:42.000 --> 00:12:46.000]  在聖經下面再說第二個比喻
[00:12:46.000 --> 00:12:48.000]  二者之間有一個很特別的關係
[00:12:48.000 --> 00:12:50.000]  在聖經下面我們先看
[00:12:50.000 --> 00:12:55.000]  聖經第十六節
[00:12:55.000 --> 00:12:57.000]  憑著他們的果子
[00:12:57.000 --> 00:12:59.000]  就可以認出他們來
[00:12:59.000 --> 00:13:01.000]  荊棘裡怎麼能摘到葡萄呢?
[00:13:01.000 --> 00:13:04.000]  窒泥裡怎麼能摘到無花果呢?
[00:13:04.000 --> 00:13:06.000]  照樣好樹結好果子
[00:13:06.000 --> 00:13:09.000]  壞樹結壞果子
[00:13:09.000 --> 00:13:10.000]  十八節
[00:13:10.000 --> 00:13:12.000]  好樹不能結壞果子
[00:13:12.000 --> 00:13:14.000]  壞樹也不能結好果子
[00:13:14.000 --> 00:13:16.000]  當你讀的時候
[00:13:16.000 --> 00:13:18.000]  就覺得好像很沉醉
[00:13:18.000 --> 00:13:21.000]  為什麼耶穌好像不斷重複地說一件事情
[00:13:21.000 --> 00:13:23.000]  當然不是沉醉
[00:13:23.000 --> 00:13:27.000]  主耶穌很清楚地告訴我們
[00:13:27.000 --> 00:13:31.000]  好的生命才會有好的果子
[00:13:31.000 --> 00:13:32.000]  你不要搞錯
[00:13:32.000 --> 00:13:37.000]  以為壞的生命可以結出好的果子
[00:13:37.000 --> 00:13:39.000]  是不會的
[00:13:39.000 --> 00:13:44.000]  只是好的生命才會有好的果子
[00:13:44.000 --> 00:13:45.000]  但你要留心
[00:13:45.000 --> 00:13:51.000]  有些時候壞的生命也可以結出一些果子
[00:13:51.000 --> 00:13:52.000]  這些果子是什麼呢?
[00:13:52.000 --> 00:13:56.000]  你看看前面的第十五節
[00:13:56.000 --> 00:13:57.000]  提放假仙之
[00:13:57.000 --> 00:13:59.000]  他們披著羊皮
[00:13:59.000 --> 00:14:00.000]  到你們當中
[00:14:00.000 --> 00:14:04.000]  裡面卻是殘暴的狼
[00:14:04.000 --> 00:14:06.000]  沒錯,裡面其實是狼
[00:14:06.000 --> 00:14:08.000]  但表面上這些果子
[00:14:08.000 --> 00:14:11.000]  好像羊一樣那麼純良
[00:14:11.000 --> 00:14:12.000]  很純正
[00:14:12.000 --> 00:14:14.000]  很斯文
[00:14:14.000 --> 00:14:17.000]  表現好像很美善
[00:14:17.000 --> 00:14:21.000]  這些果子其實是假的果子
[00:14:21.000 --> 00:14:23.000]  我印象很深刻
[00:14:23.000 --> 00:14:25.000]  在農曆新年期間
[00:14:25.000 --> 00:14:28.000]  我去行年宵
[00:14:28.000 --> 00:14:30.000]  看到一個攤檔
[00:14:30.000 --> 00:14:32.000]  很多大桔
[00:14:32.000 --> 00:14:36.000]  新年的桔
[00:14:36.000 --> 00:14:38.000]  一盤一盤放在那裡
[00:14:38.000 --> 00:14:41.000]  其中一盤我看到樹枝其實很幼
[00:14:41.000 --> 00:14:43.000]  很幼若
[00:14:43.000 --> 00:14:46.000]  那棵桔好像橙一樣大
[00:14:46.000 --> 00:14:48.000]  這麼大的桔
[00:14:48.000 --> 00:14:50.000]  我就很有興趣走過去看一看
[00:14:50.000 --> 00:14:52.000]  一看的時候才發覺
[00:14:52.000 --> 00:14:57.000]  原來那些桔是用魚絲綁在樹枝上
[00:14:57.000 --> 00:15:00.000]  不是那棵樹生出來的
[00:15:00.000 --> 00:15:05.000]  是店主特別把它紮上去
[00:15:05.000 --> 00:15:07.000]  我在那裡一笑
[00:15:07.000 --> 00:15:08.000]  我就走開了
[00:15:08.000 --> 00:15:11.000]  不再有興趣再看
[00:15:11.000 --> 00:15:13.000]  很多東西你會發覺是果子
[00:15:13.000 --> 00:15:15.000]  很美很吸引
[00:15:15.000 --> 00:15:18.000]  但你會發覺原來是假的果子
[00:15:18.000 --> 00:15:20.000]  為什麼那條小路
[00:15:20.000 --> 00:15:23.000]  有些時候沒有人發現呢
[00:15:23.000 --> 00:15:25.000]  因為是不顯眼的
[00:15:25.000 --> 00:15:28.000]  未必是很吸引你的
[00:15:28.000 --> 00:15:29.000]  但一些大路
[00:15:29.000 --> 00:15:31.000]  你見過一些大的路
[00:15:31.000 --> 00:15:34.000]  還有門口一個大的牌匾
[00:15:34.000 --> 00:15:36.000]  中國那些
[00:15:36.000 --> 00:15:37.000]  或者在外國
[00:15:37.000 --> 00:15:39.000]  有些叫做中國城
[00:15:39.000 --> 00:15:41.000]  或者唐人街
[00:15:41.000 --> 00:15:42.000]  很大的牌匾
[00:15:42.000 --> 00:15:46.000]  很遠就吸引你的注意力走過去
[00:15:46.000 --> 00:15:48.000]  有些假的果子
[00:15:48.000 --> 00:15:50.000]  你可能一時間分辨不到
[00:15:50.000 --> 00:15:53.000]  但在《聖經》裡面就很清楚說
[00:15:53.000 --> 00:15:56.000]  其實唯有真正的生命
[00:15:56.000 --> 00:16:00.000]  才有真正的果子
[00:16:00.000 --> 00:16:04.000]  你要留心這種生命的狀況
[00:16:04.000 --> 00:16:06.000]  在《聖經》裡面有其他經文都有提及
[00:16:06.000 --> 00:16:08.000]  關於果子的事情
[00:16:08.000 --> 00:16:09.000]  我待會兒再揭曉
[00:16:09.000 --> 00:16:11.000]  你揭曉一下路加福音
[00:16:11.000 --> 00:16:28.000]  後面路加福音第六章第45節
[00:16:28.000 --> 00:16:31.000]  43節同樣提及這兩種果樹
[00:16:31.000 --> 00:16:33.000]  我們看和合本
[00:16:33.000 --> 00:16:34.000]  《聖經》同樣說
[00:16:34.000 --> 00:16:36.000]  說到這件事情
[00:16:36.000 --> 00:16:38.000]  然後去到45節
[00:16:38.000 --> 00:16:39.000]  和合本就說
[00:16:39.000 --> 00:16:42.000]  善人從他心裡所存的善
[00:16:42.000 --> 00:16:44.000]  就發出善來
[00:16:44.000 --> 00:16:47.000]  惡人從他心裡所存的惡
[00:16:47.000 --> 00:16:49.000]  就發出惡來
[00:16:49.000 --> 00:16:52.000]  因為心裡所充滿的口裡
[00:16:52.000 --> 00:16:55.000]  就說出來
[00:16:55.000 --> 00:16:57.000]  《聖經》補充一句話
[00:16:57.000 --> 00:16:58.000]  就是你發覺
[00:16:58.000 --> 00:17:01.000]  什麼是真正的果子呢
[00:17:01.000 --> 00:17:04.000]  這些果子不是你自己堆砌而成的
[00:17:04.000 --> 00:17:06.000]  而是真實的生命
[00:17:06.000 --> 00:17:07.000]  在你生命裡
[00:17:07.000 --> 00:17:10.000]  一路一路累積的美善
[00:17:10.000 --> 00:17:13.000]  然後它會在你的生活上
[00:17:13.000 --> 00:17:15.000]  自然的表達出來
[00:17:15.000 --> 00:17:18.000]  好像裡面充滿著美善
[00:17:18.000 --> 00:17:22.000]  自然就會在口裡說出來
[00:17:22.000 --> 00:17:26.000]  在你的言語行為上表達出來
[00:17:26.000 --> 00:17:29.000]  但如果裡面有很多的惡
[00:17:29.000 --> 00:17:31.000]  裡面藏了很多的惡
[00:17:31.000 --> 00:17:33.000]  你會有時候不知不覺
[00:17:33.000 --> 00:17:36.000]  就會把這種惡表達出來
[00:17:36.000 --> 00:17:38.000]  當然你和我都知道
[00:17:38.000 --> 00:17:40.000]  有時候我們都想給人
[00:17:40.000 --> 00:17:42.000]  一個好一點的印象
[00:17:42.000 --> 00:17:43.000]  我們會嘗試
[00:17:43.000 --> 00:17:46.000]  壓制那些很不開心的情緒
[00:17:46.000 --> 00:17:48.000]  那些窒道的話
[00:17:48.000 --> 00:17:51.000]  那些可能責備人的話
[00:17:51.000 --> 00:17:54.000]  嘗試說出一些美善的話
[00:17:54.000 --> 00:17:56.000]  但在視察的時候
[00:17:56.000 --> 00:17:58.000]  沒有按耐著
[00:17:58.000 --> 00:18:00.000]  突然間就發覺
[00:18:00.000 --> 00:18:02.000]  不知為何那把聲音
[00:18:02.000 --> 00:18:06.000]  就說出一些惡毒的話
[00:18:06.000 --> 00:18:07.000]  心裡面說到的情況
[00:18:07.000 --> 00:18:09.000]  就是你裡面怎樣
[00:18:09.000 --> 00:18:13.000]  就會自然在生命當中流露出來
[00:18:13.000 --> 00:18:15.000]  一位女士
