
[00:00:00.000 --> 00:00:04.560]  我們今天一起思想的是聖經二弗書第四章的經文
[00:03:01.720 --> 00:03:03.880]  然後聖經又提及到
[00:03:03.880 --> 00:03:05.440]  我們的主只有一位
[00:03:05.440 --> 00:03:06.320]  第五節
[00:03:06.320 --> 00:03:08.120]  主只有一位
[00:03:08.120 --> 00:03:09.720]  信仰只有一個
[00:03:09.720 --> 00:03:11.480]  洗禮只有一種
[00:03:11.480 --> 00:03:15.560]  我們都共同稱耶穌基督為我們的主
[00:03:15.560 --> 00:03:17.800]  我們共一的主宰
[00:03:17.800 --> 00:03:19.960]  也都有同一的信仰
[00:03:20.280 --> 00:03:22.960]  以耶穌基督為我們生命的主宰
[00:03:22.960 --> 00:03:25.080]  而當我們受洗的時候
[00:03:25.080 --> 00:03:27.840]  大家剛才見到很多新受浸的弟兄姊妹
[00:03:27.840 --> 00:03:32.080]  他們受浸是歸入誰的名下
[00:03:32.080 --> 00:03:35.160]  歸入耶穌基督的名下
[00:03:35.160 --> 00:03:37.840]  所以是同一個的洗禮
[00:03:37.840 --> 00:03:40.440]  一主一信一洗
[00:03:40.440 --> 00:03:43.680]  然後聖經再提及第六節
[00:03:43.680 --> 00:03:45.480]  神只有一位
[00:03:45.480 --> 00:03:47.360]  就是萬有的父
[00:03:47.560 --> 00:03:50.760]  祂超越萬有貫徹萬有
[00:03:50.760 --> 00:03:53.000]  並在萬有之中
[00:03:53.000 --> 00:03:56.120]  當我們進入這個屬靈的大家庭的時候
[00:03:56.120 --> 00:03:58.040]  有一位的父神
[00:03:58.040 --> 00:04:01.520]  這位父神在當中作我們的父
[00:04:01.520 --> 00:04:03.560]  祂是超越萬有的
[00:04:03.560 --> 00:04:05.760]  但是祂進入我們當中
[00:04:05.760 --> 00:04:08.840]  在我們裡面與我們同在
[00:04:08.840 --> 00:04:12.920]  在我們當中作我們的父
[00:04:12.920 --> 00:04:15.200]  當你這樣讀這三節聖經的時候
[00:04:15.200 --> 00:04:16.600]  你就發覺聖經提及到
[00:04:16.600 --> 00:04:19.200]  聖父、聖子、聖靈
[00:04:19.200 --> 00:04:21.240]  三位一體的真神
[00:04:21.240 --> 00:04:23.800]  祂與祂的教會聯合
[00:04:23.800 --> 00:04:26.120]  住在我們當中
[00:04:26.120 --> 00:04:28.640]  我們的確是一個身體
[00:04:28.640 --> 00:04:30.400]  一個屬靈的群體
[00:04:30.400 --> 00:04:32.600]  一位的上帝
[00:04:32.600 --> 00:04:35.160]  在我們中間與我們同在
[00:04:35.160 --> 00:04:38.480]  以致我們成為一個特別的群體
[00:04:38.480 --> 00:04:41.000]  這個特別的群體裡面
[00:04:41.000 --> 00:04:44.160]  上帝在當中一路引導我們
[00:04:44.160 --> 00:04:46.440]  來彼此的建立
[00:04:46.960 --> 00:04:50.200]  聖經特別地勸告我們
[00:04:50.200 --> 00:04:52.880]  鼓勵我們做一件事情
[00:04:52.880 --> 00:04:55.520]  就是之前第三節你看看
[00:04:55.520 --> 00:04:59.440]  聖經說:以和睦聯繫
[00:04:59.440 --> 00:05:03.240]  竭力持守聖靈所賜的合一
[00:05:03.240 --> 00:05:07.280]  沒錯已經有一種合一的生命的關係
[00:05:07.280 --> 00:05:09.480]  但聖經仍然勉勵我們要去
[00:05:09.480 --> 00:05:12.160]  竭力去持守著這種的合一
[00:05:12.160 --> 00:05:14.920]  或者說都已經合一了
[00:05:14.920 --> 00:05:17.240]  都已經有生命的聯繫關係
[00:05:17.240 --> 00:05:20.600]  為什麼還要去保守著這種的關係呢?
[00:05:20.600 --> 00:05:24.080]  你要留心到和合本用保守
[00:05:24.080 --> 00:05:26.120]  新易本就有一個比較特別的
[00:05:26.120 --> 00:05:28.200]  或者準確的字眼說到
[00:05:28.200 --> 00:05:29.560]  持守
[00:05:29.560 --> 00:05:33.000]  是保存著已經有的合一
[00:05:33.000 --> 00:05:37.480]  不要讓你在當中破壞這種的合一
[00:05:37.480 --> 00:05:40.480]  而是反而去堅固
[00:05:40.480 --> 00:05:42.120]  去持守著
[00:05:42.120 --> 00:05:44.560]  也都另一個角度思想就是說
[00:05:44.680 --> 00:05:48.240]  是養育這種合一是清楚的表明出來
[00:05:48.240 --> 00:05:50.960]  是具體化地活出來
[00:05:50.960 --> 00:05:54.240]  這正是聖經勉勵我們要做的事情
[00:05:54.240 --> 00:05:57.960]  我們很感恩上帝讓我們弟兄姊妹
[00:05:57.960 --> 00:05:59.880]  學習彼此的配合
[00:05:59.880 --> 00:06:02.440]  一起來建立神的教會
[00:06:02.440 --> 00:06:05.960]  剛剛最近教會的童工會
[00:06:05.960 --> 00:06:07.840]  有一位童工提出一件事情
[00:06:07.840 --> 00:06:09.280]  提醒我們想分析
[00:06:09.280 --> 00:06:10.560]  在一年之前
[00:06:10.560 --> 00:06:13.560]  我們六十週年堂慶在哪裡進行呢?
[00:06:14.560 --> 00:06:16.560]  祭場博覽館
[00:06:16.560 --> 00:06:19.960]  我們很快樂在那段時間一起來慶祝神的恩惠
[00:06:19.960 --> 00:06:24.960]  在當時有人說回當地的場館的經理
[00:06:24.960 --> 00:06:27.240]  曾經有一句評價
[00:06:27.240 --> 00:06:29.480]  因為很多弟兄姊妹做籌備工作
[00:06:29.480 --> 00:06:30.680]  和他很多的商討
[00:06:30.680 --> 00:06:33.280]  開幾次會談論很多的安排
[00:06:33.280 --> 00:06:35.080]  他做一個評價
[00:06:35.080 --> 00:06:37.640]  他說我見到很多不同的組織的人
[00:06:37.640 --> 00:06:39.720]  沒有見過一個組織
[00:06:40.120 --> 00:06:42.680]  在討論事情
[00:06:42.680 --> 00:06:44.280]  籌辦的過程
[00:06:44.280 --> 00:06:46.480]  沒有吵架
[00:06:46.480 --> 00:06:49.760]  他說你們很特別
[00:06:49.760 --> 00:06:52.120]  我們聽到很感恩
[00:06:52.120 --> 00:06:53.240]  知道弟兄姊妹
[00:06:53.240 --> 00:06:55.680]  沒有在很多複雜的籌備過程裡面
[00:06:55.680 --> 00:06:57.480]  他們學習彼此的配搭
[00:06:57.480 --> 00:06:59.120]  互相的寬容
[00:06:59.120 --> 00:07:00.680]  來一起服侍
[00:07:00.680 --> 00:07:03.200]  我就想回幾年之前
[00:07:03.200 --> 00:07:05.040]  有機會去到內地
[00:07:05.040 --> 00:07:06.720]  做一些服務
[00:07:06.720 --> 00:07:08.320]  一班弟兄姊妹去到
[00:07:09.200 --> 00:07:11.440]  當中有很多醫護人員
[00:07:11.440 --> 00:07:12.200]  有醫生
[00:07:12.200 --> 00:07:13.080]  有護士
[00:07:13.080 --> 00:07:14.600]  有不同的背景
[00:07:14.600 --> 00:07:16.480]  有一些家庭主婦
[00:07:16.480 --> 00:07:19.000]  也有一些學生等等一起去到
[00:07:19.000 --> 00:07:21.080]  去到的時候
[00:07:21.080 --> 00:07:22.880]  一位當地的官員
[00:07:22.880 --> 00:07:24.400]  突然間說了一句話
[00:07:24.400 --> 00:07:26.920]  他說你們很特別
[00:07:26.920 --> 00:07:29.240]  不同的背景
[00:07:29.240 --> 00:07:30.920]  不同的社會地位
[00:07:30.920 --> 00:07:32.840]  但是可以這麼拍檔
[00:07:32.840 --> 00:07:37.120]  可以大家同心做事
[00:07:38.240 --> 00:07:39.840]  他不是很明白
[00:07:39.840 --> 00:07:42.040]  但是他看到了一個很美的圖畫
[00:07:42.040 --> 00:07:44.200]  也是我們很感恩的事情
[00:07:44.200 --> 00:07:45.960]  在神教教裡面
[00:07:45.960 --> 00:07:48.720]  學習來去竭力保守著
[00:07:48.720 --> 00:07:50.400]  這種合一的關係
[00:07:50.400 --> 00:07:51.400]  這種竭力
[00:07:51.400 --> 00:07:53.840]  聖經所說的竭力是說整個人
[00:07:53.840 --> 00:07:56.360]  包括了你的心思
[00:07:56.360 --> 00:07:57.440]  你的感情
[00:07:57.440 --> 00:07:58.760]  你的智慧
[00:07:58.760 --> 00:08:00.440]  你的志向
[00:08:00.440 --> 00:08:03.360]  是全部一起
[00:08:03.360 --> 00:08:04.760]  來去竭力
[00:08:04.760 --> 00:08:07.280]  去保守這種的合一
[00:08:07.480 --> 00:08:09.480]  持守著這種合一
[00:08:09.480 --> 00:08:12.000]  亦都去互相的來去配搭
[00:08:12.000 --> 00:08:14.200]  當然聖經你看回前面的時候
[00:08:14.200 --> 00:08:15.000]  第一節
[00:08:15.000 --> 00:08:17.680]  就提到因為我們都是蒙恩的人
[00:08:17.680 --> 00:08:19.440]  所以我們的行事為人
[00:08:19.440 --> 00:08:22.800]  就與所蒙的恩來去配合
[00:08:22.800 --> 00:08:25.040]  以至我們第二節所說
[00:08:25.040 --> 00:08:28.160]  凡是謙虛溫柔忍耐
[00:08:28.160 --> 00:08:30.440]  用愛心彼此寬容
[00:08:30.440 --> 00:08:33.000]  以和睦來去聯繫
[00:08:33.000 --> 00:08:36.520]  聖經提到謙虛溫柔
[00:08:36.840 --> 00:08:38.560]  有人說在教會裡面
[00:08:38.560 --> 00:08:40.600]  是不是不可以大聲說話
[00:08:40.600 --> 00:08:43.360]  是不是一定要音聲細氣
[00:08:43.360 --> 00:08:46.480]  很柔弱才是溫柔呢?
[00:08:46.480 --> 00:08:49.880]  聖經說溫柔不是說柔弱
[00:08:49.880 --> 00:08:53.560]  是在說一些強壯者的溫柔
[00:08:53.560 --> 00:08:56.600]  什麼叫做強壯者的溫柔呢?
[00:08:56.600 --> 00:08:59.320]  我簡單說一個比喻大家會明白
[00:08:59.320 --> 00:09:02.840]  一位很壯健的男士弟兄
[00:09:02.840 --> 00:09:06.000]  在教會見到一位小孩子
[00:09:06.360 --> 00:09:07.960]  鞋子掉了出來
[00:09:07.960 --> 00:09:10.920]  他就蹲下身
[00:09:10.920 --> 00:09:13.360]  幫他輕輕穿上鞋子
[00:09:13.360 --> 00:09:16.160]  輕輕綁上鞋帶
[00:09:16.160 --> 00:09:19.840]  如果按照他平時的力度
[00:09:19.840 --> 00:09:21.680]  來幫助小孩子
[00:09:21.680 --> 00:09:24.080]  一推鞋子下去
[00:09:24.080 --> 00:09:27.640]  可能小朋友的腳會扭傷
[00:09:27.640 --> 00:09:29.360]  然後扎住他
[00:09:29.360 --> 00:09:30.640]  馬上會哭
[00:09:30.640 --> 00:09:34.600]  他按照孩子的需要
[00:09:34.600 --> 00:09:37.800]  適當地控制他的力量
[00:09:37.800 --> 00:09:41.240]  為了能夠服侍小孩子
[00:09:41.240 --> 00:09:43.240]  這是溫柔
[00:09:43.240 --> 00:09:45.720]  是強壯者的溫柔
[00:09:45.720 --> 00:09:47.880]  能夠服侍
[00:09:47.880 --> 00:09:49.800]  可以做人的僕人
[00:09:49.800 --> 00:09:52.120]  不因為對方比自己強
[00:09:52.120 --> 00:09:54.240]  只因為他願意
[00:09:54.240 --> 00:09:56.800]  真誠地服侍對方
[00:09:56.800 --> 00:09:59.240]  聖經提到謙虛
[00:09:59.240 --> 00:10:02.240]  也表示我承認對方的價值
[00:10:02.240 --> 00:10:04.240]  不只是我最有價值
[00:10:04.440 --> 00:10:06.680]  承認對方也是神所愛的
[00:10:06.680 --> 00:10:09.200]  在謙虛當中彼此的服侍
[00:10:09.200 --> 00:10:12.720]  當然過程裏面要用忍耐
[00:10:12.720 --> 00:10:14.640]  忍耐大家知道
[00:10:14.640 --> 00:10:18.480]  包含了一種長久受苦的意思
[00:10:18.480 --> 00:10:20.560]  聖經原來的文字
[00:10:20.560 --> 00:10:22.080]  用英文來說
[00:10:22.080 --> 00:10:23.800]  就是Long Suffering
[00:10:23.800 --> 00:10:26.360]  就是長久受苦
[00:10:26.360 --> 00:10:29.480]  你會聽到一些夫婦
[00:10:29.480 --> 00:10:32.120]  其中一方有病患的時候
[00:10:32.120 --> 00:10:34.320]  另一方很細心
[00:10:34.320 --> 00:10:35.920]  來照顧他
[00:10:35.920 --> 00:10:37.720]  自己吃很多苦頭
[00:10:37.720 --> 00:10:39.640]  但因為愛的緣故
[00:10:39.640 --> 00:10:40.520]  他願意忍耐
[00:10:40.520 --> 00:10:42.600]  讓對方可以得到健康
[00:10:42.600 --> 00:10:43.880]  得到幫助
[00:10:43.880 --> 00:10:46.160]  在當中學習去忍耐
[00:10:46.160 --> 00:10:48.240]  以致能夠有效地
[00:10:48.240 --> 00:10:50.280]  來建立對方
[00:10:50.280 --> 00:10:51.960]  在忍耐裏面
[00:10:51.960 --> 00:10:54.800]  也學習用愛心去彼此的寬容
[00:10:54.800 --> 00:10:57.440]  當我想到寬容的時候
[00:10:57.440 --> 00:10:59.880]  我就立刻想起自己的一個經歷
[00:10:59.880 --> 00:11:01.280]  很多年之前
[00:11:01.280 --> 00:11:02.600]  我青年的時候
[00:11:02.600 --> 00:11:04.600]  有一次教會牧師
[00:11:04.600 --> 00:11:07.640]  邀請我在崇拜講見證
[00:11:07.640 --> 00:11:09.840]  好像剛才姐妹講見證
[00:11:09.840 --> 00:11:12.480]  我第一次在台上講見證
[00:11:12.480 --> 00:11:15.040]  牧師就說講五分鐘
[00:11:15.040 --> 00:11:17.360]  我就說五分鐘很久
[00:11:17.360 --> 00:11:19.760]  我就預備得很細心
[00:11:19.760 --> 00:11:21.600]  我就在台上分享見證
[00:11:21.600 --> 00:11:22.520]  講著講著的時候
[00:11:22.520 --> 00:11:23.680]  突然牧師走上台
[00:11:23.680 --> 00:11:25.040]  遞張紙給我
[00:11:25.040 --> 00:11:26.440]  我一看
[00:11:26.440 --> 00:11:27.880]  他說時間到了
[00:11:27.880 --> 00:11:31.120]  我心裏想
[00:11:31.120 --> 00:11:32.760]  很快而已還不夠鐘
[00:11:32.760 --> 00:11:34.240]  為什麼這麼快催我
[00:11:34.240 --> 00:11:37.080]  我就說完所預備的
[00:11:37.080 --> 00:11:38.200]  然後下來
[00:11:38.200 --> 00:11:39.440]  看看手錶
[00:11:39.440 --> 00:11:41.240]  我說了二十分鐘
[00:11:41.240 --> 00:11:45.640]  我心想以後沒有人會叫我講話了
[00:11:45.640 --> 00:11:50.000]  但是想不到牧師對我很大的包容
[00:11:50.000 --> 00:11:51.160]  一直鼓勵我
[00:11:51.160 --> 00:11:52.720]  第一次不習慣
[00:11:52.720 --> 00:11:53.880]  會是這樣的
[00:11:53.880 --> 00:11:57.840]  可能當時的時間容許一些彈性
[00:11:58.400 --> 00:12:01.240]  或者他一直鼓勵我
[00:12:01.240 --> 00:12:03.640]  讓我繼續在當中學習侍奉
[00:12:03.640 --> 00:12:04.840]  學習分享
[00:12:04.840 --> 00:12:08.360]  在教會裏面學習彼此的寬容
[00:12:08.360 --> 00:12:11.680]  讓對方有空間可以成長
[00:12:11.680 --> 00:12:13.320]  可以改變
[00:12:13.320 --> 00:12:15.960]  在當中彼此的聯絡
[00:12:15.960 --> 00:12:17.280]  怎樣的聯絡呢
[00:12:17.280 --> 00:12:19.680]  不單是組織的聯絡
[00:12:19.680 --> 00:12:21.240]  是以和平
[00:12:21.240 --> 00:12:24.560]  用和睦來彼此的聯絡
[00:12:24.560 --> 00:12:26.480]  因此在這個過程裏面
[00:12:26.480 --> 00:12:27.440]  聖經就說
[00:12:27.440 --> 00:12:29.040]  就可以竭力的
[00:12:29.040 --> 00:12:31.840]  持守著聖靈所賜的合一
[00:12:31.840 --> 00:12:35.520]  而產生對主的一個重要的見證
[00:12:35.520 --> 00:12:37.120]  各位弟兄姊妹
[00:12:37.120 --> 00:12:38.160]  當我們讀聖經的時候
[00:12:38.160 --> 00:12:39.200]  就會看到
[00:12:39.200 --> 00:12:42.200]  我們原本就是一個合一的群體
[00:12:42.200 --> 00:12:44.800]  是神經承傳的一種
[00:12:44.800 --> 00:12:46.760]  屬靈的事實
[00:12:46.760 --> 00:12:48.840]  但是聖經勉勵我們要
[00:12:48.840 --> 00:12:50.920]  竭力去持守著
[00:12:50.920 --> 00:12:52.720]  在愛心
[00:12:52.720 --> 00:12:53.520]  在忍耐
[00:12:53.520 --> 00:12:54.200]  在謙虛
[00:12:54.200 --> 00:12:55.520]  在溫柔當中
[00:12:55.920 --> 00:12:57.120]  讓這個群體
[00:12:57.120 --> 00:12:58.800]  能夠真正在愛裏面
[00:12:58.800 --> 00:13:00.200]  互相的建立
[00:13:00.200 --> 00:13:01.800]  一同的成長
[00:13:01.800 --> 00:13:03.400]  亦都在過程裏面
[00:13:03.400 --> 00:13:05.480]  去見證這位上帝
[00:13:05.480 --> 00:13:07.960]  因為教會是基督的身體
[00:13:07.960 --> 00:13:10.400]  它在這個世界上存在
[00:13:10.400 --> 00:13:13.120]  是為了要見證耶穌基督的
[00:13:13.120 --> 00:13:16.160]  因此你在裏面自己成長
[00:13:16.160 --> 00:13:18.560]  亦都可以能夠一同的
[00:13:18.560 --> 00:13:19.960]  來見證著
[00:13:19.960 --> 00:13:22.480]  如果你有時間再看
[00:13:22.480 --> 00:13:23.960]  下面的經文的時候
[00:13:23.960 --> 00:13:26.000]  你會發覺下面的經文繼續提到
[00:13:26.000 --> 00:13:27.440]  神賜給我們各人
[00:13:27.440 --> 00:13:29.240]  有不同的恩賜
[00:13:29.240 --> 00:13:31.000]  你不要說
[00:13:31.000 --> 00:13:32.240]  多我一個不多
[00:13:32.240 --> 00:13:33.880]  少我一個不少
[00:13:33.880 --> 00:13:35.800]  少你一個
[00:13:35.800 --> 00:13:37.880]  教會就會有虧損
[00:13:37.880 --> 00:13:41.000]  如果你留意到
[00:13:41.000 --> 00:13:43.720]  在一些的侍奉裏面
[00:13:43.720 --> 00:13:45.360]  有一個職份
[00:13:45.360 --> 00:13:46.560]  沒有人做
[00:13:46.560 --> 00:13:48.040]  譬如說
[00:13:48.040 --> 00:13:50.200]  我見到一些的團契
[00:13:50.200 --> 00:13:52.000]  在唱詩的時候
[00:13:52.000 --> 00:13:54.000]  未必有人可以彈琴
[00:13:54.000 --> 00:13:56.440]  沒有了伴奏
[00:13:56.440 --> 00:13:58.440]  有些時候唱詩就會
[00:13:58.440 --> 00:14:00.880]  難一些去表達出來
[00:14:00.880 --> 00:14:04.000]  或者有不同的一些樂器可以協助到
[00:14:04.000 --> 00:14:06.200]  有人在當中發揮他
[00:14:06.200 --> 00:14:08.240]  音樂的恩賜
[00:14:08.240 --> 00:14:11.080]  然後讓整群更好的來唱頌
[00:14:11.080 --> 00:14:12.640]  來讚美上帝
[00:14:12.640 --> 00:14:15.480]  每一種的恩賜有它的作用
[00:14:15.480 --> 00:14:17.200]  因此你發揮出來
[00:14:17.200 --> 00:14:19.440]  來建立教會
[00:14:19.440 --> 00:14:21.560]  而聖經去到最後的時候
[00:14:21.560 --> 00:14:22.800]  就會提及到
[00:14:22.800 --> 00:14:24.480]  就是在這個過程當中
[00:14:24.480 --> 00:14:25.400]  第十六節
[00:14:25.400 --> 00:14:26.760]  大家最後看一看
[00:14:26.760 --> 00:14:30.640]  全身靠著他
[00:14:30.640 --> 00:14:31.840]  是耶穌基督
[00:14:31.840 --> 00:14:33.920]  是不斷在教會裏面
[00:14:33.920 --> 00:14:36.880]  來引導我們彼此配搭
[00:14:36.880 --> 00:14:38.920]  而我們靠著他
[00:14:38.920 --> 00:14:41.720]  藉著每一個關節的支持
[00:14:41.720 --> 00:14:44.400]  照著每部分的功用
[00:14:44.400 --> 00:14:46.600]  配合聯繫起來
[00:14:46.600 --> 00:14:48.320]  就使身體
[00:14:48.320 --> 00:14:49.720]  身體是什麼?
[00:14:49.720 --> 00:14:51.200]  是教會
[00:14:51.480 --> 00:14:54.080]  使教會漸漸長大
[00:14:54.080 --> 00:14:56.920]  在愛中建立自己
[00:14:56.920 --> 00:15:00.600]  主耶穌會在我們中間聯繫我們
[00:15:00.600 --> 00:15:02.760]  讓我們彼此配合
[00:15:02.760 --> 00:15:05.240]  能夠發揮到美好的作用
[00:15:05.240 --> 00:15:06.880]  建立教會
[00:15:06.880 --> 00:15:10.200]  也都讓我們可以見證主耶穌
[00:15:10.200 --> 00:15:11.720]  各位弟妹姐妹
[00:15:11.720 --> 00:15:14.880]  感謝上帝讓我們在淑玲的家庭當中成長
[00:15:14.880 --> 00:15:17.560]  但願我們聽從主的吩咐
[00:15:17.560 --> 00:15:19.920]  竭力去持守這份的合一
[00:15:20.160 --> 00:15:22.600]  亦在當中互相建立
[00:15:22.600 --> 00:15:24.240]  我們一起來到祈禱

