
[00:00:00.000 --> 00:00:07.000]  今天跟大家分享的經文系在四篇的第八篇
[00:13:07.000 --> 00:13:09.000]  然後去到第七天
[00:13:09.000 --> 00:13:13.000]  一切勞累,忙了一切勞累以後
[00:13:13.000 --> 00:13:16.000]  它就是安世的時候
[00:13:16.000 --> 00:13:20.000]  創造本身本來是一個教導
[00:13:20.000 --> 00:13:25.000]  每一樣的創造都是環環相扣的
[00:13:25.000 --> 00:13:30.000]  每一個創造物都是下一個創造物的延伸
[00:13:30.000 --> 00:13:37.000]  那在《創世紀》的一章六到十節
[00:13:37.000 --> 00:13:42.000]  那裡講到就是神在創造天地的時候
[00:13:42.000 --> 00:13:45.000]  將眾水分開造成重創
[00:13:45.000 --> 00:13:48.000]  神把重創稱為天
[00:13:48.000 --> 00:13:53.000]  在晚上有早晨到第二天
[00:13:53.000 --> 00:13:57.000]  神就把重創下的水聚集
[00:13:57.000 --> 00:14:00.000]  使乾旱的地露出來
[00:14:00.000 --> 00:14:02.000]  神就說乾地就是地
[00:14:02.000 --> 00:14:06.000]  聚在一起的水就是海
[00:14:06.000 --> 00:14:09.000]  神就看這個是好的
[00:14:09.000 --> 00:14:11.000]  所以我們可以看到
[00:14:11.000 --> 00:14:15.000]  每一個創造就是神所安排的
[00:14:15.000 --> 00:14:18.000]  環環相扣的延伸
[00:14:18.000 --> 00:14:21.000]  聖經教導我們尋求神的美意
[00:14:21.000 --> 00:14:23.000]  但是我們做延伸的時候
[00:14:23.000 --> 00:14:25.000]  只是看自己所看到的
[00:14:25.000 --> 00:14:27.000]  自己所認為是好的
[00:14:27.000 --> 00:14:31.000]  好像我們的祠長亞當夏娃
[00:14:31.000 --> 00:14:35.000]  她看到分辨三二樹上的果子
[00:14:35.000 --> 00:14:37.000]  認為是好的,她就吃了
[00:14:37.000 --> 00:14:42.000]  她沒有去聽神的教導,神的說話
[00:14:42.000 --> 00:14:46.000]  神是授權人類去管理萬物的權柄
[00:14:46.000 --> 00:14:51.000]  那是說我們任何東西需要去珍視
[00:14:51.000 --> 00:14:57.000]  需要去認真去看待
[00:14:57.000 --> 00:15:01.000]  就是說我們是一隻螞蟻
[00:15:01.000 --> 00:15:04.000]  我們不可以去輕視
[00:15:04.000 --> 00:15:10.000]  那怎麼說,我怎麼說是一隻螞蟻都不能去輕視
[00:15:10.000 --> 00:15:13.000]  我分享一下我的辦公室
[00:15:13.000 --> 00:15:18.000]  也是一些辦公室的事情跟大家分享一下
[00:15:18.000 --> 00:15:20.000]  但是也是一些見證
[00:15:20.000 --> 00:15:22.000]  我有一個女同事
[00:15:22.000 --> 00:15:24.000]  她有一天,也不是有一天
[00:15:24.000 --> 00:15:26.000]  偶爾她都會減肥
[00:15:26.000 --> 00:15:29.000]  她說我的桌面有很多螞蟻
[00:15:29.000 --> 00:15:34.000]  我看到她的桌面上有很多沒有吃完的零食
[00:15:34.000 --> 00:15:39.000]  還有那些吃完沒有清潔的叉子、碟子的時候
[00:15:39.000 --> 00:15:43.000]  那當然會吸引很多螞蟻過來
[00:15:43.000 --> 00:15:46.000]  是很自然的事情
[00:15:46.000 --> 00:15:49.000]  那我們人呢,當看到螞蟻的時候
[00:15:49.000 --> 00:15:51.000]  我們會怎麼樣
[00:15:51.000 --> 00:15:54.000]  我們都會有壓扁這個螞蟻的衝動
[00:15:54.000 --> 00:15:56.000]  都會有這個衝動
[00:15:56.000 --> 00:16:01.000]  但它的出現在我們人類面前其實也是有說話的
[00:16:01.000 --> 00:16:03.000]  它可能就是在想
[00:16:03.000 --> 00:16:06.000]  沒有好吃的東西出現我懶得出來
[00:16:06.000 --> 00:16:10.000]  明天我的小夥伴還會出來光顧
[00:16:10.000 --> 00:16:12.000]  We will be back
[00:16:12.000 --> 00:16:16.000]  這可能就是它臨終前的說話
[00:16:16.000 --> 00:16:21.000]  但我這位同工沒有把現狀改變的話
[00:16:21.000 --> 00:16:27.000]  桌面還是留了很多沒有吃完的零食的時候
[00:16:27.000 --> 00:16:31.000]  明天螞蟻也會再出現
[00:16:31.000 --> 00:16:37.000]  其實那些螞蟻在提醒我這個同工要注意自己的衛生
[00:16:37.000 --> 00:16:40.000]  這樣才不會容易生病
[00:16:40.000 --> 00:16:45.000]  我們應該學習發現在我們思維的萬物的好
[00:16:45.000 --> 00:16:49.000]  因為萬物的存在都有主的美意
[00:16:49.000 --> 00:16:53.000]  這就是世人所指的美
[00:16:53.000 --> 00:16:56.000]  我自己從螞蟻世界裡面
[00:16:56.000 --> 00:16:58.000]  這幾個螞蟻的話題我也看了一些
[00:16:58.000 --> 00:17:00.000]  自己也有一些領受
[00:17:00.000 --> 00:17:02.000]  大家知道嗎
[00:17:02.000 --> 00:17:06.000]  螞蟻它的視覺所看的東西
[00:17:06.000 --> 00:17:09.000]  它們是二維的世界
[00:17:09.000 --> 00:17:12.000]  它們只可以看到水平的東西
[00:17:12.000 --> 00:17:15.000]  螞蟻只能夠看到水平的東西
[00:17:15.000 --> 00:17:18.000]  就是說當我們是壓扁它的時候
[00:17:18.000 --> 00:17:21.000]  它是看不到是什麼東西來的
[00:17:21.000 --> 00:17:24.000]  它不知道我們的指頭是怎麼樣
[00:17:24.000 --> 00:17:27.000]  更不知道我們的樣子是怎麼樣
[00:17:27.000 --> 00:17:31.000]  因此螞蟻是這樣子
[00:17:31.000 --> 00:17:33.000]  那我們人呢
[00:17:33.000 --> 00:17:39.000]  其實我們人是活在三維的空間
[00:17:39.000 --> 00:17:44.000]  當然我們是不明白四維空間的事情
[00:17:44.000 --> 00:17:48.000]  五維空間六維空間多維空間
[00:17:48.000 --> 00:17:51.000]  我們也不知道是怎麼回事
[00:17:51.000 --> 00:17:55.000]  當然我們更不會那麼容易
[00:17:55.000 --> 00:17:57.000]  不是不會
[00:17:57.000 --> 00:18:00.000]  不會那麼容易可以看到神
[00:18:00.000 --> 00:18:03.000]  但是當我們在這聖經的啟示
[00:18:03.000 --> 00:18:05.000]  我們可以知道神
[00:18:05.000 --> 00:18:09.000]  當人願意去找神
[00:18:09.000 --> 00:18:11.000]  好像耶穌所說的
[00:18:11.000 --> 00:18:13.000]  我們願意叩門的時候
[00:18:13.000 --> 00:18:15.000]  神就會回應我們
[00:18:15.000 --> 00:18:16.000]  見到我們
[00:18:16.000 --> 00:18:19.000]  啟示給我們
[00:18:19.000 --> 00:18:22.000]  我們就是可以從中去經歷
[00:18:22.000 --> 00:18:25.000]  超越三維空間的結束
[00:18:25.000 --> 00:18:30.000]  我們要先主耶穌闖開我們的心扉
[00:18:30.000 --> 00:18:34.000]  才能夠讓聖靈引領我們
[00:18:34.000 --> 00:18:37.000]  去更多的去認識主
[00:18:37.000 --> 00:18:42.000]  拉近與神的關係
[00:18:42.000 --> 00:18:44.000]  從中我們可以明白
[00:18:44.000 --> 00:18:47.000]  聖經常常說人是按照神的形象
[00:18:47.000 --> 00:18:50.000]  神的樣式來創造
[00:18:50.000 --> 00:18:54.000]  從中我們知道我們跟其他萬物有什麼不同
[00:18:54.000 --> 00:19:00.000]  以表明人類是萬物中給神所分別出來的
[00:19:00.000 --> 00:19:03.000]  是神所揀選的
[00:19:03.000 --> 00:19:06.000]  是人所讚歎的美
[00:19:06.000 --> 00:19:10.000]  也就是在靈裡經歷神的同在
[00:19:10.000 --> 00:19:15.000]  領受神賜予榮耀尊貴的恩情
[00:19:15.000 --> 00:19:20.000]  那究竟有什麼事書中是人該慨嘆
[00:19:20.000 --> 00:19:24.000]  人算什麼你僅顧念他了
[00:19:24.000 --> 00:19:29.000]  聖經裡面有另外的記載
[00:19:29.000 --> 00:19:33.000]  當人在地上終日所想的
[00:19:33.000 --> 00:19:35.000]  盡是惡事
[00:19:35.000 --> 00:19:40.000]  神為了自己造的人
[00:19:40.000 --> 00:19:43.000]  他覺得遺憾覺得憂傷
[00:19:43.000 --> 00:19:50.000]  那時候只有羅亞被葉華神看為是義人
[00:19:50.000 --> 00:19:51.000]  蒙恩
[00:19:51.000 --> 00:19:54.000]  因此那時候葉華神確定
[00:19:54.000 --> 00:19:57.000]  要洪水泛濫在全地
[00:19:57.000 --> 00:19:59.000]  毀滅全世界的時候
[00:19:59.000 --> 00:20:06.000]  獨獨是羅亞一家還有他所揀選的生物
[00:20:06.000 --> 00:20:08.000]  能夠進到萬州裡面
[00:20:08.000 --> 00:20:11.000]  人類跟其他生物可以存活
[00:20:11.000 --> 00:20:14.000]  直到洪水退卻
[00:20:14.000 --> 00:20:16.000]  旱地露出的時候
[00:20:16.000 --> 00:20:21.000]  這就是預表神讓萬物重生的時候
[00:20:21.000 --> 00:20:27.000]  那時候神他承諾不會再去周作這個土地
[00:20:27.000 --> 00:20:38.000]  因為人從小心裡就懷著惡念
[00:20:38.000 --> 00:20:43.000]  但是我們的神還是去拯救人類
[00:20:43.000 --> 00:20:45.000]  拯救萬物
[00:20:45.000 --> 00:20:50.000]  他還跟萬物去蜜月
[00:20:50.000 --> 00:20:53.000]  並以彩虹為繼
[00:20:53.000 --> 00:20:57.000]  從此不以洪水來毀滅這個世界
[00:20:57.000 --> 00:21:03.000]  沒有天災可以去威脅全人類的生命
[00:21:03.000 --> 00:21:04.000]  的確
[00:21:04.000 --> 00:21:09.000]  今天我們所憂心的是人類自己製造的戰爭
[00:21:09.000 --> 00:21:11.000]  國與國之間的敵對
[00:21:11.000 --> 00:21:15.000]  對我們帶來的安全的威脅
[00:21:15.000 --> 00:21:17.000]  我們是憂心這方面
[00:21:17.000 --> 00:21:19.000]  而沒有去很憂心
[00:21:19.000 --> 00:21:23.000]  會不會再有洪水去毀滅這個世界
[00:21:23.000 --> 00:21:28.000]  人類本應該是去被毀滅
[00:21:28.000 --> 00:21:30.000]  但是就因為神的慈愛
[00:21:30.000 --> 00:21:34.000]  我們現在好好的還在這裡
[00:21:34.000 --> 00:21:37.000]  我們還有機會去認識神
[00:21:37.000 --> 00:21:41.000]  神恩日拯救羅亞一家
[00:21:41.000 --> 00:21:44.000]  是因為神看到他是一人
[00:21:44.000 --> 00:21:47.000]  他不以罪歸到一人的身上
[00:21:47.000 --> 00:21:50.000]  不以無罪為有罪
[00:21:50.000 --> 00:21:55.000]  說明他是一位慈愛和公義的神
[00:21:55.000 --> 00:22:00.000]  在洪水以後
[00:22:00.000 --> 00:22:06.000]  神再次宣告授權人類管制萬物
[00:22:06.000 --> 00:22:10.000]  並且宣告萬物都服在他的腳下
[00:22:10.000 --> 00:22:14.000]  這是神給人尊貴身分的肯定
[00:22:14.000 --> 00:22:19.000]  最近我重溫了一套電影
[00:22:19.000 --> 00:22:24.000]  叫做孤男寡女很老的劉德華的片
[00:22:24.000 --> 00:22:28.000]  裡面就講到有個經理在辦公室裡面
[00:22:28.000 --> 00:22:31.000]  他看到一個小秘書
[00:22:31.000 --> 00:22:33.000]  好像是有些狀況
[00:22:33.000 --> 00:22:36.000]  很多同工很多同事
[00:22:36.000 --> 00:22:40.000]  他將他的東西就給這個秘書去做
[00:22:40.000 --> 00:22:42.000]  自己沒有去管
[00:22:42.000 --> 00:22:45.000]  結果經理看在眼裡
[00:22:45.000 --> 00:22:47.000]  這個事情不對
[00:22:47.000 --> 00:22:50.000]  所以他就剛剛看到有一個
[00:22:50.000 --> 00:22:53.000]  晚來慈善班的職員
[00:22:53.000 --> 00:22:55.000]  他就說他不對
[00:22:55.000 --> 00:22:57.000]  說他不對 怎麼不對
[00:22:57.000 --> 00:22:59.000]  然後就借題發揮
[00:22:59.000 --> 00:23:00.000]  就喊了
[00:23:00.000 --> 00:23:03.000]  不要以為我所說的規矩不算數
[00:23:03.000 --> 00:23:06.000]  我要你們負責的事就要自己處理
[00:23:06.000 --> 00:23:09.000]  然後很快的速度
[00:23:09.000 --> 00:23:12.000]  所有同事就去到這個小秘書那裡
[00:23:12.000 --> 00:23:14.000]  取回自己的文件
[00:23:14.000 --> 00:23:18.000]  不敢將他的活交給這個小秘書
[00:23:18.000 --> 00:23:23.000]  在神經眼中每個人都有榮耀尊貴
[00:23:23.000 --> 00:23:27.000]  每個人都得守住個人的尊貴身分
[00:23:27.000 --> 00:23:31.000]  我們都得守住自己個人的尊貴身分
[00:23:31.000 --> 00:23:36.000]  世間洪流會使人的尊貴沒有價值
[00:23:36.000 --> 00:23:41.000]  迫使我們去相信世界的價值觀
[00:23:41.000 --> 00:23:44.000]  就是做事的基本
[00:23:44.000 --> 00:23:46.000]  違背神的教導
[00:23:46.000 --> 00:23:49.000]  唯獨我們的神看過數太多的人
[00:23:49.000 --> 00:23:52.000]  求主讓我們能憑著信心去看待
[00:23:52.000 --> 00:23:55.000]  人與人之間的關係
[00:23:55.000 --> 00:23:58.000]  在這裡 世人重申
[00:23:58.000 --> 00:24:04.000]  主的美是出於神的公義和慈愛
[00:24:04.000 --> 00:24:11.000]  但是 現今社會的繁榮進步
[00:24:11.000 --> 00:24:16.000]  人的宗教感就是對宗教的概念
[00:24:16.000 --> 00:24:18.000]  慢慢減少
[00:24:18.000 --> 00:24:22.000]  宗教信仰會不會慢慢的消退
[00:24:22.000 --> 00:24:29.000]  係屬主義是其中影響宗教價值觀的成因
[00:24:29.000 --> 00:24:36.000]  它使人為了凸顯自我
[00:24:36.000 --> 00:24:38.000]  把自己的想法看為目標
[00:24:38.000 --> 00:24:42.000]  凌駕其他人 凌駕於神
[00:24:42.000 --> 00:24:45.000]  否定人 也否定神
[00:24:45.000 --> 00:24:50.000]  榮耀尊貴本來是屬於神的本性
[00:24:50.000 --> 00:24:57.000]  神看重人而賜予榮耀尊貴給人作為冠冕
[00:24:57.000 --> 00:25:02.000]  當人以為榮耀尊貴是自己可以爭取的話
[00:25:02.000 --> 00:25:08.000]  就以為可以爭取過來犧牲別人的利益
[00:25:08.000 --> 00:25:14.000]  包括人的尊嚴 財產 家庭 工作
[00:25:14.000 --> 00:25:17.000]  這樣想法的人是活在
[00:25:17.000 --> 00:25:22.000]  係屬自我膨脹的罪惡世界的裡面
[00:25:22.000 --> 00:25:27.000]  我記得在疫情的時間
[00:25:27.000 --> 00:25:34.000]  有很多的企業都是在吹噓裁員風
[00:25:34.000 --> 00:25:40.000]  因為經濟不好 企業運作不好 就要裁員 減低成本
[00:25:40.000 --> 00:25:47.000]  Tesla的創辦人就是那個電池叱吒的創辦人Elon Musk
[00:25:47.000 --> 00:25:52.000]  在兩分鐘的時間的Zoom meeting裡面
