
[00:00:00.000 --> 00:00:03.000]  在上一個主日我們去講
[00:02:57.080 --> 00:03:00.360]  我們的生命好像死了一樣
[00:03:00.360 --> 00:03:02.760]  當然從肉身的角度我們有生命
[00:03:02.760 --> 00:03:05.760]  但是從一個屬靈的關係的角度
[00:03:05.760 --> 00:03:07.800]  和上帝之間的關係的角度
[00:03:07.800 --> 00:03:09.720]  這個關係我們是死了的
[00:03:09.720 --> 00:03:15.000]  但是在死了的生命的狀態裏面
[00:03:15.000 --> 00:03:16.080]  我們會怎麼做呢
[00:03:16.080 --> 00:03:17.360]  我們的生活是怎樣呢
[00:03:17.360 --> 00:03:19.280]  順著世界而行
[00:03:19.280 --> 00:03:22.160]  順著世界的一些價值觀
[00:03:22.160 --> 00:03:28.080]  當然這些價值觀是和上帝要人做的一些價值觀是完全的對立
[00:03:28.080 --> 00:03:29.840]  而且保羅也說
[00:03:29.840 --> 00:03:31.560]  在世間的罪惡
[00:03:31.560 --> 00:03:33.840]  其實背後有一種屬靈的力量
[00:03:33.840 --> 00:03:38.560]  撒旦在推動這個罪惡的世界前進
[00:03:38.560 --> 00:03:41.360]  可以說人的責任在這裏
[00:03:41.360 --> 00:03:44.360]  但是撒旦的工作同樣在這裏
[00:03:44.360 --> 00:03:49.440]  兩者在這個世界裏面一直前行
[00:03:49.440 --> 00:03:52.200]  目標都是一致
[00:03:52.200 --> 00:03:54.360]  就是不信服上帝
[00:03:54.360 --> 00:03:58.080]  叫人不順從上帝的吩咐
[00:03:58.080 --> 00:04:00.480]  人在這樣的狀態裏面
[00:04:00.480 --> 00:04:01.960]  上帝怎樣對待我們呢
[00:04:01.960 --> 00:04:04.360]  第四至第七節
[00:04:04.360 --> 00:04:06.480]  就是因著上帝的緣故
[00:04:06.480 --> 00:04:08.880]  去講道上帝的救恩
[00:04:08.880 --> 00:04:10.520]  在第二章的第四節裏說
[00:04:10.520 --> 00:04:12.640]  然而神既有豐盛的憐憫
[00:04:12.640 --> 00:04:14.320]  因他愛我們的大愛
[00:04:14.320 --> 00:04:16.520]  當我們死在過犯中的時候
[00:04:16.520 --> 00:04:18.920]  便叫我們與基督一同活過來
[00:04:18.920 --> 00:04:21.800]  他又叫我們與基督耶穌一同復活
[00:04:21.800 --> 00:04:23.400]  一同坐在天上
[00:04:23.400 --> 00:04:25.480]  要將他極豐富的恩典
[00:04:25.480 --> 00:04:27.880]  就是揸在基督耶穌裏
[00:04:27.880 --> 00:04:30.040]  向我們所施的恩賜
[00:04:30.040 --> 00:04:33.000]  顯明給後來的世代看
[00:04:33.000 --> 00:04:34.280]  在這段經文裏面
[00:04:34.280 --> 00:04:35.880]  一開始雖然好像很消極
[00:04:35.880 --> 00:04:37.280]  一講你有罪
[00:04:37.280 --> 00:04:38.880]  人在罪惡當中
[00:04:38.880 --> 00:04:40.760]  但其實是很積極
[00:04:40.760 --> 00:04:42.920]  當講到人在罪惡當中之後
[00:04:42.920 --> 00:04:44.920]  保羅立即去講
[00:04:44.920 --> 00:04:46.520]  因著上帝的愛
[00:04:46.520 --> 00:04:48.280]  因著上帝的憐憫
[00:04:48.280 --> 00:04:49.760]  給我們有出路
[00:04:49.760 --> 00:04:52.000]  耶穌如何從死裏復活
[00:04:52.000 --> 00:04:54.400]  彰顯上帝的大能
[00:04:54.400 --> 00:04:57.760]  我們亦都可以從死裏復活
[00:04:57.760 --> 00:05:01.000]  去得到上帝給我們永恆的福氣
[00:05:01.000 --> 00:05:03.080]  當然耶穌從死裏復活
[00:05:03.080 --> 00:05:04.880]  與我們從死裏復活
[00:05:04.880 --> 00:05:07.800]  是有些不同的地方
[00:05:07.800 --> 00:05:09.400]  耶穌從死裏復活
[00:05:09.400 --> 00:05:10.240]  就是顯明
[00:05:10.240 --> 00:05:11.520]  耶穌被釘十字架
[00:05:11.520 --> 00:05:12.840]  第三天復活
[00:05:12.840 --> 00:05:14.920]  顯明上帝的能力
[00:05:14.920 --> 00:05:16.080]  去彰顯出來
[00:05:16.080 --> 00:05:19.200]  我們在這裏從死裏復活
[00:05:19.200 --> 00:05:21.440]  就是講到我們的生命
[00:05:21.440 --> 00:05:22.720]  屬靈生命的死亡
[00:05:22.720 --> 00:05:24.720]  因著耶穌的拯救
[00:05:24.720 --> 00:05:26.440]  我們活過來
[00:05:26.440 --> 00:05:30.280]  能夠與上帝再一次和好關係
[00:05:30.280 --> 00:05:34.520]  亦都耶穌被上帝拯救過來
[00:05:34.520 --> 00:05:36.360]  從死裏復活
[00:05:36.360 --> 00:05:39.000]  跟著坐在上帝的右邊
[00:05:39.000 --> 00:05:43.440]  我們亦都可以與耶穌基督一同坐在天上
[00:05:43.440 --> 00:05:45.280]  講到這個生命
[00:05:45.280 --> 00:05:48.640]  不單止在地上有和好的關係
[00:05:48.640 --> 00:05:51.840]  將來都可以永恆與上帝在一起
[00:05:51.840 --> 00:05:55.560]  接著講到顯明及後來的世代漢
[00:05:55.560 --> 00:05:57.400]  保羅在這裏說
[00:05:57.400 --> 00:05:59.560]  我們都是一個榜樣
[00:05:59.560 --> 00:06:02.000]  上帝連我們這班罪人都拯救的時候
[00:06:02.000 --> 00:06:06.640]  我們成為一個被人參考的例子
[00:06:06.640 --> 00:06:08.160]  後來的人看見我們
[00:06:08.160 --> 00:06:10.160]  連我們這班罪人上帝都拯救
[00:06:10.160 --> 00:06:13.840]  所以你們都應該快快相信耶穌
[00:06:13.840 --> 00:06:15.600]  得著上帝的拯救
[00:06:15.600 --> 00:06:17.680]  接著在第八至第九節
[00:06:17.680 --> 00:06:20.640]  保羅再繼續講救恩的另一方面
[00:06:20.640 --> 00:06:22.160]  第八至第九節說
[00:06:22.160 --> 00:06:23.840]  你們得救是本福音
[00:06:23.840 --> 00:06:24.880]  也因著信
[00:06:24.880 --> 00:06:27.600]  這並不是出於自己乃是神所賜的
[00:06:27.600 --> 00:06:30.560]  也不是出於行為免得有人自誇
[00:06:30.560 --> 00:06:32.160]  保羅繼續說
[00:06:32.160 --> 00:06:36.640]  第四至第七節是講到上帝主動的行動
[00:06:36.640 --> 00:06:39.120]  就是耶穌為我們的罪釘十字架上
[00:06:39.120 --> 00:06:40.320]  接著保羅說
[00:06:40.320 --> 00:06:43.360]  這個恩典也需要人的回應
[00:06:43.360 --> 00:06:45.120]  我們的信心的回應
[00:06:45.120 --> 00:06:47.600]  接受上帝給我們這份恩典
[00:06:47.600 --> 00:06:49.840]  但保羅在這裏很強調
[00:06:49.840 --> 00:06:51.280]  我們沒有可誇的
[00:06:51.280 --> 00:06:56.640]  一個藉著耶穌的被釘十字架
[00:06:56.640 --> 00:06:59.760]  也藉著人的信心的回應
[00:06:59.760 --> 00:07:01.600]  都是上帝的安排
[00:07:01.600 --> 00:07:03.680]  所以沒有人可以說
[00:07:03.680 --> 00:07:05.200]  如果我不相信
[00:07:05.200 --> 00:07:07.200]  上帝也救不了我
[00:07:07.200 --> 00:07:09.200]  所以我相信
[00:07:09.200 --> 00:07:11.600]  也是我自己的行為
[00:07:11.600 --> 00:07:12.960]  但保羅在這裏說
[00:07:12.960 --> 00:07:14.800]  如果耶穌沒有釘十字架
[00:07:14.800 --> 00:07:16.080]  你相信什麼呢
[00:07:16.080 --> 00:07:20.080]  因著耶穌的被釘十字架
[00:07:20.080 --> 00:07:22.240]  也藉著人的回應
[00:07:22.240 --> 00:07:23.520]  這個救恩
[00:07:23.520 --> 00:07:25.920]  也是上帝絕對的恩典
[00:07:25.920 --> 00:07:29.920]  人並沒有可誇的任何地方
[00:07:29.920 --> 00:07:31.200]  接著在第十節
[00:07:31.200 --> 00:07:32.240]  保羅繼續說
[00:07:32.240 --> 00:07:33.840]  上帝拯救了我們之後
[00:07:33.840 --> 00:07:36.400]  究竟有沒有什麼計劃呢
[00:07:36.400 --> 00:07:37.040]  是有的
[00:07:37.040 --> 00:07:38.000]  第十節說
[00:07:38.000 --> 00:07:39.600]  我們完事他的工作
[00:07:39.600 --> 00:07:41.360]  在基督耶穌裏造成的
[00:07:41.360 --> 00:07:42.720]  為了叫我們行善
[00:07:42.720 --> 00:07:45.120]  就是神所預備叫我們行的
[00:07:45.120 --> 00:07:47.920]  在上帝拯救的計劃裏面
[00:07:47.920 --> 00:07:49.440]  不是說救了你
[00:07:49.440 --> 00:07:50.880]  免去上帝應罰的原諒
[00:07:50.880 --> 00:07:51.440]  不是
[00:07:51.440 --> 00:07:55.440]  是預備我們過一個善的生活
[00:07:55.440 --> 00:07:56.480]  可以這樣說
[00:07:56.480 --> 00:07:59.600]  這裏其實是回應第二章的第一召
[00:07:59.600 --> 00:08:00.960]  第三節那裏
[00:08:00.960 --> 00:08:02.800]  當人未認識上帝之前
[00:08:02.800 --> 00:08:04.080]  人在罪惡裏面
[00:08:04.080 --> 00:08:05.360]  遠離上帝
[00:08:05.360 --> 00:08:06.800]  跟從罪惡
[00:08:06.800 --> 00:08:08.400]  活在罪惡當中
[00:08:08.400 --> 00:08:10.720]  一個被上帝拯救的人的生活
[00:08:10.720 --> 00:08:13.680]  應該是按照上帝的心意
[00:08:13.680 --> 00:08:15.360]  而生活的一個人
[00:08:15.360 --> 00:08:17.120]  不再跟從邪惡
[00:08:17.120 --> 00:08:18.800]  而是跟從上帝
[00:08:18.800 --> 00:08:21.520]  不過在這裏保羅沒有再繼續詳細說
[00:08:21.520 --> 00:08:23.120]  什麼是善的生活
[00:08:23.120 --> 00:08:27.280]  這個應該是留到第四章至第六章
[00:08:27.280 --> 00:08:29.840]  保羅再去說很具體生活的時候
[00:08:29.840 --> 00:08:33.200]  基督徒應該怎樣過我們的人生
[00:08:33.200 --> 00:08:35.280]  再詳細的做一個交代
[00:08:35.280 --> 00:08:37.040]  第一至第十節
[00:08:37.040 --> 00:08:41.360]  就是說到上帝為人預備一個救恩
[00:08:41.360 --> 00:08:43.200]  然後有人會問
[00:08:43.200 --> 00:08:45.600]  究竟這個救恩是屬於什麼人的呢
[00:08:45.600 --> 00:08:47.200]  是不是只救猶太人呢
[00:08:47.200 --> 00:08:48.240]  保羅說不是
[00:08:48.240 --> 00:08:50.800]  這個救恩是屬於全人類的
[00:08:50.800 --> 00:08:53.840]  所以在第十一至二十二節
[00:08:53.840 --> 00:08:57.840]  保羅在這裏再有一個發揮的描述
[00:08:57.840 --> 00:09:00.400]  在第二章的十一十二節
[00:09:00.400 --> 00:09:01.360]  保羅這樣說
[00:09:01.360 --> 00:09:02.960]  所以你們應當紀念
[00:09:02.960 --> 00:09:06.000]  你們從前安著肉體是外邦人
[00:09:06.000 --> 00:09:07.760]  是稱為沒受國禮的
[00:09:07.760 --> 00:09:10.640]  這明顯是那些憑人手在肉身上
[00:09:10.640 --> 00:09:12.960]  稱為受國禮之人所棄的
[00:09:12.960 --> 00:09:15.760]  那時你們與基督無關
[00:09:15.760 --> 00:09:17.680]  在以色列國民以外
[00:09:17.680 --> 00:09:20.400]  在所應許的諸約上是局外人
[00:09:20.400 --> 00:09:24.320]  並且活在世上沒有子王沒有臣
[00:09:24.320 --> 00:09:27.840]  在這裏保羅用了兩類人去比較
[00:09:27.840 --> 00:09:28.960]  當時猶太人
[00:09:28.960 --> 00:09:29.840]  一類人
[00:09:29.840 --> 00:09:32.640]  上帝的揀選子民
[00:09:32.640 --> 00:09:35.120]  接著猶太人的角度去看外
[00:09:35.120 --> 00:09:37.120]  其他人就是外邦人
[00:09:37.120 --> 00:09:38.720]  所以如果你問猶太人
[00:09:38.720 --> 00:09:40.320]  這個世界上有多少類人
[00:09:40.320 --> 00:09:41.120]  兩種人
[00:09:41.120 --> 00:09:42.560]  第一種就是我們這樣
[00:09:42.560 --> 00:09:43.520]  猶太人
[00:09:43.520 --> 00:09:44.800]  第二種就是
[00:09:44.800 --> 00:09:46.000]  不是猶太人的人
[00:09:46.000 --> 00:09:47.360]  就是叫外邦人
[00:09:47.360 --> 00:09:48.720]  保羅在這裏說
[00:09:48.720 --> 00:09:50.400]  猶太人的角度去說
[00:09:50.400 --> 00:09:51.440]  猶太人
[00:09:51.440 --> 00:09:55.760]  男孩子一出生第八天就要行國禮
[00:09:55.760 --> 00:09:58.080]  所以這個行動表示
[00:09:58.080 --> 00:10:00.480]  我們整個民族就是上帝揀選
[00:10:00.480 --> 00:10:01.920]  其他那些人
[00:10:01.920 --> 00:10:03.920]  那些不同民族的人
[00:10:03.920 --> 00:10:06.160]  那些人是不可以跟從上帝的
[00:10:06.160 --> 00:10:10.160]  是上帝任何的福氣都不會臨到外邦人那裏
[00:10:10.160 --> 00:10:11.280]  所以保羅在這裏說
[00:10:11.280 --> 00:10:12.640]  從猶太人角度說
[00:10:12.640 --> 00:10:16.080]  這個地上的外邦人是完全沒有福氣的
[00:10:16.080 --> 00:10:18.640]  只有我們猶太人有這個福氣
[00:10:18.640 --> 00:10:20.400]  你們是沒有上帝
[00:10:20.400 --> 00:10:23.440]  沒有任何的福氣在你們的身上
[00:10:23.440 --> 00:10:25.840]  但是在第十三至十五節
[00:10:25.840 --> 00:10:27.040]  保羅繼續說
[00:10:27.040 --> 00:10:28.800]  你們從前遠離神的人
[00:10:28.800 --> 00:10:31.520]  如今卻在基督耶穌裏
[00:10:31.520 --> 00:10:34.080]  靠著他的血已經得親近了
[00:10:34.080 --> 00:10:35.440]  因他使我們和睦
[00:10:35.440 --> 00:10:36.960]  將兩下合而為一
[00:10:36.960 --> 00:10:39.120]  拆毀了中間間段的牆
[00:10:39.120 --> 00:10:42.320]  而且以自己的身體廢掉冤仇
[00:10:42.320 --> 00:10:45.120]  就是那既在律法上的規條
[00:10:45.120 --> 00:10:47.600]  為要將兩下
[00:10:47.600 --> 00:10:49.920]  藉著自己造成一個新人
[00:10:49.920 --> 00:10:52.560]  如此便成就了和睦
[00:10:52.560 --> 00:10:56.160]  在這裏保羅在十三節裏
[00:10:56.160 --> 00:10:59.440]  說了一句很重要的話
[00:10:59.440 --> 00:11:01.440]  你們從前遠離神的人
[00:11:01.440 --> 00:11:03.280]  就是你們外邦人遠離上帝
[00:11:03.280 --> 00:11:06.080]  但是現在因著耶穌的拯救
[00:11:06.080 --> 00:11:08.240]  靠著他的拯救
[00:11:08.240 --> 00:11:09.520]  靠著他的補血
[00:11:09.520 --> 00:11:11.440]  我們已經得親近了
[00:11:11.440 --> 00:11:17.840]  這個親近是指和猶太人一起合而為一
[00:11:17.840 --> 00:11:21.680]  將中間間段的牆拆毀了
[00:11:21.680 --> 00:11:24.880]  這個牆應該是指聖殿的其中一幅牆
[00:11:24.880 --> 00:11:26.720]  在聖殿的設計裏
[00:11:26.720 --> 00:11:29.600]  最少分為外院和內院
[00:11:29.600 --> 00:11:32.880]  外院是外邦人可以在的地方
[00:11:32.880 --> 00:11:35.680]  內院只有猶太人可以進去
[00:11:35.680 --> 00:11:37.040]  中間有幅牆
[00:11:37.040 --> 00:11:40.720]  現在保羅說這幅牆打破了
[00:11:40.720 --> 00:11:43.760]  猶太人和外邦人的這種隔閡
[00:11:43.760 --> 00:11:47.840]  是完全因著耶穌的緣故被打破了
[00:11:47.840 --> 00:11:51.360]  外邦人因信耶穌進入上帝的角度裏
[00:11:51.360 --> 00:11:56.480]  猶太人也是因爲相信耶穌進入上帝的角度裏
[00:11:56.480 --> 00:12:00.560]  所以現在這兩個群體合而為一
[00:12:00.560 --> 00:12:02.640]  形成一個新的群體
[00:12:02.640 --> 00:12:06.720]  這個包括所有人類成為一個群體
[00:12:06.720 --> 00:12:10.480]  在第十六至十八節裏繼續說
[00:12:10.480 --> 00:12:12.880]  這個新的群體有什麼福氣呢
[00:12:12.880 --> 00:12:14.160]  第十六節說
[00:12:14.160 --> 00:12:16.560]  既然在十字架上滅了冤仇
[00:12:16.560 --> 00:12:19.520]  便值這十字架使兩下歸為一體
[00:12:19.520 --> 00:12:20.880]  與神和好了
[00:12:20.880 --> 00:12:23.840]  並且來傳和平的福音給你們遠處的人
[00:12:23.840 --> 00:12:25.440]  也給近處的人
[00:12:25.440 --> 00:12:28.640]  因爲我們兩下直著他被一個聖靈所感
[00:12:28.640 --> 00:12:30.960]  得以進到父面前
[00:12:30.960 --> 00:12:32.960]  在這裏保羅說
[00:12:32.960 --> 00:12:34.640]  因著耶穌的緣故
[00:12:34.640 --> 00:12:37.600]  人類不同種族的人都合而為一
[00:12:37.600 --> 00:12:38.400]  一個群體
[00:12:38.400 --> 00:12:39.680]  這個群體有什麼福氣呢
[00:12:39.680 --> 00:12:44.560]  能夠和上帝有一個和好的關係
[00:12:44.560 --> 00:12:50.320]  在這裏保羅在第十一至十二節說
[00:12:50.320 --> 00:12:53.520]  先說猶太人和外邦人有一個分裂的關係
[00:12:53.520 --> 00:12:56.480]  接著在十三至十五節說
[00:12:56.480 --> 00:12:57.840]  因著耶穌的補血
[00:12:57.840 --> 00:12:59.760]  兩個群體合而為一
[00:12:59.760 --> 00:13:01.760]  接著在十六至十八節說
[00:13:01.760 --> 00:13:03.520]  這個合而為一的群體
[00:13:03.520 --> 00:13:06.640]  是可以和上帝跟從
[00:13:06.640 --> 00:13:09.760]  和上帝有一個正常的關係
[00:13:09.760 --> 00:13:12.000]  這個福音傳給遠處的人
[00:13:12.000 --> 00:13:14.000]  也傳給近處的人
[00:13:14.000 --> 00:13:16.000]  遠處的人就是指外邦人
[00:13:16.000 --> 00:13:18.800]  近處的人就是猶太人
[00:13:18.800 --> 00:13:20.800]  在這裏保羅說
[00:13:20.800 --> 00:13:23.280]  上帝拯救的高峰
[00:13:23.280 --> 00:13:25.280]  不單是拯救猶太人
[00:13:25.280 --> 00:13:27.280]  也不單是拯救外邦人
[00:13:27.280 --> 00:13:32.240]  是拯救全人類能夠有機會跟從上帝
[00:13:32.240 --> 00:13:34.800]  接著在十九至二十二節說
[00:13:34.800 --> 00:13:39.760]  這個新的群體是一個怎樣的狀態呢
[00:13:39.760 --> 00:13:42.240]  或者和上帝有一個什麼關係呢
[00:13:42.240 --> 00:13:43.360]  十九節說
[00:13:43.360 --> 00:13:46.320]  這樣你們不再作外人和客類
[00:13:46.320 --> 00:13:49.520]  是與聖徒同國,是神家裡的人了
[00:13:49.520 --> 00:13:52.560]  並且被建造在司徒和先知的根基上
[00:13:52.560 --> 00:13:57.520]  有基督耶穌自己為房閣石
[00:13:57.520 --> 00:14:00.000]  各房靠他聯絡得合適
[00:14:00.000 --> 00:14:02.000]  漸漸成為主的聖殿
[00:14:02.000 --> 00:14:04.000]  你們也靠他同被建造
[00:14:04.000 --> 00:14:07.040]  成為神跡聖靈居住的所在
[00:14:07.040 --> 00:14:09.360]  在十九至二十二節
[00:14:09.360 --> 00:14:13.520]  某程度上是在回應十一、十二節的經文
[00:14:13.520 --> 00:14:18.160]  那裡是說到猶太人和外邦人有一個消極的關係
[00:14:18.160 --> 00:14:21.760]  或者和上帝有一個消極的關係
[00:14:21.760 --> 00:14:23.120]  但這裡不是了
[00:14:23.120 --> 00:14:24.720]  因著耶穌的緣故
[00:14:24.720 --> 00:14:27.840]  兩不同的人都有一個好的關係
[00:14:27.840 --> 00:14:30.080]  也有一個新的群體
[00:14:30.080 --> 00:14:33.120]  可以和上帝有一個正常的關係
[00:14:33.120 --> 00:14:35.440]  能夠進入上帝的國度
[00:14:35.440 --> 00:14:38.000]  這個國度也是上帝的家
[00:14:38.000 --> 00:14:39.600]  另一個名字去叫
[00:14:39.600 --> 00:14:42.320]  而上帝的家的根基是什麼呢
[00:14:42.320 --> 00:14:47.040]  有仙子和仙徒的宣講內容
[00:14:47.040 --> 00:14:50.960]  這裡不是和舊約聖經說的那些仙子
[00:14:50.960 --> 00:14:52.960]  這裡是說一些老師
[00:14:52.960 --> 00:14:54.320]  當時在初期教會
[00:14:54.320 --> 00:14:58.560]  一個老師去教導一些真理
[00:14:58.560 --> 00:14:59.760]  在初期教會
[00:14:59.760 --> 00:15:04.720]  仙徒和仙徒說的就是這個福音
[00:15:04.720 --> 00:15:06.560]  就是宣講耶穌的救恩
[00:15:06.560 --> 00:15:08.720]  所以神的家的根基
[00:15:08.720 --> 00:15:12.880]  就是建立在這個福音的宣講上
[00:15:12.880 --> 00:15:15.200]  在這一段經文裡
[00:15:15.200 --> 00:15:16.720]  如果大家留心
[00:15:16.720 --> 00:15:19.600]  你會發覺
[00:15:19.600 --> 00:15:22.960]  聖父、聖子、聖靈都有工作在這裡
[00:15:22.960 --> 00:15:24.160]  聖父預備
[00:15:24.160 --> 00:15:28.800]  當人在罪惡裡就預備這個拯救罪人的計劃
[00:15:28.800 --> 00:15:30.240]  耶穌來到了
[00:15:30.240 --> 00:15:31.520]  聖子耶穌來到了
[00:15:31.520 --> 00:15:33.680]  他就完成這個救恩
[00:15:33.680 --> 00:15:36.880]  成就了這個救贖的工作
[00:15:36.880 --> 00:15:40.720]  然後聖靈在一個新的群體裡
[00:15:40.720 --> 00:15:43.280]  去引導人的心去明白真理
[00:15:43.280 --> 00:15:45.200]  也住在人的心中
[00:15:45.200 --> 00:15:48.400]  維持這一群的信徒的生命
[00:15:48.400 --> 00:15:53.520]  讓新的群體慢慢被建立成為上帝居住的所在
[00:15:53.520 --> 00:15:56.080]  所以在這個新的群體裡
[00:15:56.080 --> 00:15:59.280]  要見證上帝住在他們當中
[00:15:59.280 --> 00:16:01.440]  但也不是靠他們自己的能力
[00:16:01.440 --> 00:16:03.760]  有聖靈在當中的保守
[00:16:03.760 --> 00:16:07.280]  讓他們能夠見證上帝的真實
[00:16:07.280 --> 00:16:09.520]  上帝的慈愛和上帝的公義
[00:16:09.520 --> 00:16:12.080]  都在這個群體裡能夠彰顯出來
[00:16:12.080 --> 00:16:13.600]  這一段經文
[00:16:13.600 --> 00:16:18.880]  可以說保羅從一個很宏大和仔細的去說出
[00:16:18.880 --> 00:16:20.800]  什麼叫做救恩
[00:16:20.800 --> 00:16:24.000]  恩信清義、十家大愛
[00:16:24.000 --> 00:16:27.200]  在這裡其實保羅很強調
[00:16:27.200 --> 00:16:29.840]  我們人的什麼狀況呢
[00:16:29.840 --> 00:16:31.520]  當我們遠離上帝的時候
[00:16:31.520 --> 00:16:33.840]  我們在罪的境況裡
[00:16:33.840 --> 00:16:37.680]  其實這個真的不需要很多解釋
[00:16:37.680 --> 00:16:39.200]  我們無論打開眼睛
[00:16:39.200 --> 00:16:40.640]  看著身邊的環境
[00:16:40.640 --> 00:16:42.720]  你打開任何的報紙
[00:16:42.720 --> 00:16:44.720]  你看任何的電視
[00:16:44.720 --> 00:16:46.880]  一看不同的新聞
[00:16:46.880 --> 00:16:48.800]  你都會感受
[00:16:48.800 --> 00:16:50.960]  我們真的在一個罪惡世界裡
[00:16:50.960 --> 00:16:52.560]  不過當然最近
[00:16:52.560 --> 00:16:56.480]  網上的騙案的新聞報導很多
[00:16:56.480 --> 00:16:58.400]  網上的情緣
[00:16:59.360 --> 00:17:01.760]  然後又騙你怎麼去投資
[00:17:01.760 --> 00:17:03.680]  然後又騙你怎麼去找工作
[00:17:03.680 --> 00:17:05.200]  透過不同的方式
[00:17:05.200 --> 00:17:07.760]  你想得出的基本上都會騙過你
[00:17:07.760 --> 00:17:09.920]  所以現在基本上我電話不接了
[00:17:09.920 --> 00:17:14.080]  不認識的電話我自己不接了
[00:17:14.080 --> 00:17:20.160]  那就無謂再用時間在這些情況身上
[00:17:20.160 --> 00:17:23.360]  在我認識的人當中
