
[00:00:00.000 --> 00:00:03.040]  我們今天一起思想獵王記下的經文
[00:05:54.240 --> 00:05:56.240]  第十一節
[00:05:56.240 --> 00:05:59.240]  王聽見律法書上的話的時候
[00:05:59.240 --> 00:06:02.240]  就撕裂自己的衣服
[00:06:02.240 --> 00:06:05.240]  當我們讀到這段聖經的時候
[00:06:05.240 --> 00:06:08.240]  提及當王來到收集聖殿的時候
[00:06:08.240 --> 00:06:11.240]  突然找回那卷律法書
[00:06:11.240 --> 00:06:12.240]  從上文下理看
[00:06:12.240 --> 00:06:14.240]  似乎這卷律法書
[00:06:14.240 --> 00:06:17.240]  應該是舊約聖經的生命記
[00:06:17.240 --> 00:06:19.240]  或者是部分的生命記
[00:06:19.240 --> 00:06:23.240]  當時的王應該很熟悉生命記才對
[00:06:23.240 --> 00:06:25.240]  因為如果你留心到
[00:06:25.240 --> 00:06:27.240]  在舊約聖經是要求君王
[00:06:27.240 --> 00:06:29.240]  當他們登基的時候
[00:06:29.240 --> 00:06:33.240]  就要為自己抄錄一本律法書
[00:06:33.240 --> 00:06:35.240]  生命記第十七章所說
[00:06:35.240 --> 00:06:38.240]  不單抄錄要平生中讀
[00:06:38.240 --> 00:06:41.240]  要學習敬畏上帝
[00:06:41.240 --> 00:06:43.240]  去遵從神的話
[00:06:43.240 --> 00:06:46.240]  所以他們應該是認識神的律法書
[00:06:46.240 --> 00:06:49.240]  但竟然他好像完全沒有讀過
[00:06:49.240 --> 00:06:51.240]  有些人猜想
[00:06:51.240 --> 00:06:54.240]  或者是從所羅門王開始
[00:06:54.240 --> 00:06:55.240]  大家記得
[00:06:55.240 --> 00:06:58.240]  所羅門王晚年的時候是怎樣的嗎?
[00:06:58.240 --> 00:07:02.240]  他受很多外國的妃嬪來引誘
[00:07:02.240 --> 00:07:05.240]  去敬拜了很多的假神
[00:07:05.240 --> 00:07:07.240]  相信從那時候開始
[00:07:07.240 --> 00:07:10.240]  已經沒有再去看神的律法書
[00:07:10.240 --> 00:07:12.240]  而後來猶太列國的君王
[00:07:12.240 --> 00:07:14.240]  列代的君王
[00:07:14.240 --> 00:07:16.240]  似乎都好像忘記了
[00:07:16.240 --> 00:07:18.240]  遺忘了神的律法
[00:07:18.240 --> 00:07:22.240]  從所羅門到約西亞
[00:07:22.240 --> 00:07:25.240]  中間有290年之久
[00:07:25.240 --> 00:07:28.240]  290年好像君王已經忘記了
[00:07:28.240 --> 00:07:30.240]  有神的律法書
[00:07:30.240 --> 00:07:32.240]  甚至你看回的時候
[00:07:32.240 --> 00:07:34.240]  發覺大祭司都好像沒怎麼看過
[00:07:34.240 --> 00:07:36.240]  都是在修葺聖殿的時候
[00:07:36.240 --> 00:07:39.240]  才發現出來
[00:07:39.240 --> 00:07:42.240]  我就會立時想起聖經裡面說
[00:07:42.240 --> 00:07:44.240]  以利濟斯
[00:07:44.240 --> 00:07:46.240]  就是撒姆爾先知年幼的時候
[00:07:46.240 --> 00:07:48.240]  那位以利濟斯
[00:07:48.240 --> 00:07:50.240]  以利濟斯的時代
[00:07:50.240 --> 00:07:52.240]  剛才就說在當時代
[00:07:52.240 --> 00:07:55.240]  神的話語稀少
[00:07:55.240 --> 00:07:58.240]  不常有默示
[00:07:58.240 --> 00:08:00.240]  神的話語在整個的時代
[00:08:00.240 --> 00:08:02.240]  是很少
[00:08:02.240 --> 00:08:04.240]  各位靖兄姊妹
[00:08:04.240 --> 00:08:06.240]  當我們上上道教會
[00:08:06.240 --> 00:08:08.240]  來到敬拜的時候
[00:08:08.240 --> 00:08:10.240]  如果你發覺你的內心裡面
[00:08:10.240 --> 00:08:12.240]  神的話語稀少
[00:08:12.240 --> 00:08:14.240]  你要很小心
[00:08:14.240 --> 00:08:16.240]  有時候你會讀聖經
[00:08:16.240 --> 00:08:18.240]  有時候會在崇拜廳講道
[00:08:18.240 --> 00:08:20.240]  但你發覺好像沒有神的話
[00:08:20.240 --> 00:08:22.240]  感動你的心
[00:08:22.240 --> 00:08:25.240]  都好像一些很陌生的道理
[00:08:25.240 --> 00:08:28.240]  完全對自己沒什麼感動
[00:08:28.240 --> 00:08:30.240]  在那個時候你要小心
[00:08:30.240 --> 00:08:33.240]  如果神的話語在你生命當中稀少
[00:08:33.240 --> 00:08:35.240]  是很危險
[00:08:35.240 --> 00:08:38.240]  大家記得聖經所說的殺種的比喻嗎?
[00:08:38.240 --> 00:08:41.240]  記不記得有種子殺了老婆女
[00:08:41.240 --> 00:08:43.240]  然後怎麼樣?
[00:08:43.240 --> 00:08:45.240]  那些飛鳥
[00:08:45.240 --> 00:08:48.240]  來將種子帶走了
[00:08:48.240 --> 00:08:49.240]  意思是什麼?
[00:08:49.240 --> 00:08:50.240]  大家知道
[00:08:50.240 --> 00:08:52.240]  就是在說撒旦在人的心
[00:08:52.240 --> 00:08:56.240]  將那些沒有領受的道種奪走了
[00:08:56.240 --> 00:08:58.240]  因為撒旦很擔心人
[00:08:58.240 --> 00:09:01.240]  去領受神的道種
[00:09:01.240 --> 00:09:03.240]  你知道聖經所說
[00:09:03.240 --> 00:09:06.240]  聖靈的寶劍是什麼?
[00:09:06.240 --> 00:09:08.240]  是神的道
[00:09:08.240 --> 00:09:09.240]  撒旦清楚知道
[00:09:09.240 --> 00:09:12.240]  神的道是能夠抵擋他的
[00:09:12.240 --> 00:09:14.240]  人沒有自己的能力
[00:09:14.240 --> 00:09:16.240]  就算有多少聰明才智
[00:09:16.240 --> 00:09:18.240]  不能勝過惡者的試探
[00:09:18.240 --> 00:09:20.240]  惡者的攻擊
[00:09:20.240 --> 00:09:23.240]  但唯有神的話能夠抵擋撒旦
[00:09:23.240 --> 00:09:25.240]  趕逐撒旦
[00:09:25.240 --> 00:09:27.240]  撒旦的策略就是
[00:09:27.240 --> 00:09:29.240]  要人聽不到神的話
[00:09:29.240 --> 00:09:32.240]  要人不珍惜神的話
[00:09:32.240 --> 00:09:36.240]  在那個時候他就有聖倦在握
[00:09:36.240 --> 00:09:37.240]  之前你發覺
[00:09:37.240 --> 00:09:39.240]  當他看到有人的心裡面
[00:09:39.240 --> 00:09:41.240]  沒有去領受神的道
[00:09:41.240 --> 00:09:44.240]  那些種子就奪走了
[00:09:44.240 --> 00:09:46.240]  人的內心沒有神的話
[00:09:46.240 --> 00:09:51.240]  在一個很危險的狀況裡面
[00:09:51.240 --> 00:09:53.240]  當然有些時候
[00:09:53.240 --> 00:09:56.240]  有些中年年長的弟兄姊妹跟我們說
[00:09:56.240 --> 00:09:58.240]  現在不同以前了
[00:09:58.240 --> 00:10:00.240]  現在記憶力衰退
[00:10:00.240 --> 00:10:02.240]  很多東西都忘記了
[00:10:02.240 --> 00:10:04.240]  我也同意的
[00:10:04.240 --> 00:10:08.240]  我自己也初步經歷
[00:10:08.240 --> 00:10:09.240]  有些時候可能真的
[00:10:09.240 --> 00:10:11.240]  記憶力沒有以前那麼好
[00:10:11.240 --> 00:10:14.240]  但是不是真的因為記憶力差了
[00:10:14.240 --> 00:10:17.240]  所以不能夠領受神的話呢?
[00:10:17.240 --> 00:10:23.240]  還是我們少了對神的話的珍惜?
[00:10:23.240 --> 00:10:25.240]  不要因為你經常有機會
[00:10:25.240 --> 00:10:27.240]  聽到看到神的話
[00:10:27.240 --> 00:10:30.240]  就減少了你對神話的珍惜
[00:10:30.240 --> 00:10:33.240]  對祂說話的重視
[00:10:33.240 --> 00:10:35.240]  當你重視神的話
[00:10:35.240 --> 00:10:41.240]  但就沒有機會從你心裡面奪走祂的話
[00:10:41.240 --> 00:10:46.240]  290年猶大這個國家
[00:10:46.240 --> 00:10:48.240]  陷在很多的罪惡當中
[00:10:48.240 --> 00:10:52.240]  所以神定要來審判他們
[00:10:52.240 --> 00:10:54.240]  但當人的心轉向上帝
[00:10:54.240 --> 00:10:56.240]  這位約西亞王上士
[00:10:56.240 --> 00:10:59.240]  去修葺神的聖殿的時候
[00:10:59.240 --> 00:11:02.240]  神讓他重新看到神的道
[00:11:02.240 --> 00:11:07.240]  因此大家看第十一節
[00:11:07.240 --> 00:11:08.240]  在這個時候
[00:11:08.240 --> 00:11:10.240]  約西亞王聽見
[00:11:10.240 --> 00:11:12.240]  他聽見神的話
[00:11:12.240 --> 00:11:14.240]  聽見律法書上的話的時候
[00:11:14.240 --> 00:11:17.240]  就撕裂自己的衣服
[00:11:17.240 --> 00:11:21.240]  這種撕裂是表示他內心的痛悔
[00:11:21.240 --> 00:11:23.240]  他自卑、謙卑自己
[00:11:23.240 --> 00:11:26.240]  承認猶太人所犯的罪
[00:11:26.240 --> 00:11:29.240]  為所犯的罪難過
[00:11:29.240 --> 00:11:31.240]  因此在謙卑過程裡
[00:11:31.240 --> 00:11:33.240]  他就吩咐人去找一位女先知
[00:11:33.240 --> 00:11:35.240]  叫做胡納黛
[00:11:35.240 --> 00:11:39.240]  就請她來為百姓求問
[00:11:39.240 --> 00:11:42.240]  求神指示她的心意
[00:11:42.240 --> 00:11:43.240]  先知求問之後
[00:11:43.240 --> 00:11:46.240]  神就透過先知向他們發出說話
[00:11:46.240 --> 00:11:52.240]  大家看第22章第十八節
[00:11:52.240 --> 00:11:54.240]  十八節神這樣說
[00:11:54.240 --> 00:11:57.240]  至於那差你們來求問耶和華的猶大王
[00:11:57.240 --> 00:11:59.240]  你們要怎樣對他說
[00:11:59.240 --> 00:12:02.240]  耶和華以斯理的神這樣說
[00:12:02.240 --> 00:12:04.240]  有關你所聽見的話
[00:12:04.240 --> 00:12:09.240]  你聽見我攻擊這地方和他居民的話
[00:12:09.240 --> 00:12:12.240]  就是他們要成為荒涼受咒咒
[00:12:12.240 --> 00:12:14.240]  你的心就馴服
[00:12:14.240 --> 00:12:16.240]  在我面前謙卑
[00:12:16.240 --> 00:12:18.240]  又撕裂自己的衣服
[00:12:18.240 --> 00:12:20.240]  在我面前哀哭
[00:12:20.240 --> 00:12:22.240]  我已經聽到了
[00:12:22.240 --> 00:12:25.240]  這是耶和華的宣告
[00:12:25.240 --> 00:12:28.240]  我們的內心怎樣回應神的話
[00:12:28.240 --> 00:12:31.240]  神是知道的
[00:12:31.240 --> 00:12:34.240]  我們怎樣向神表達
[00:12:34.240 --> 00:12:36.240]  神是聽到的
[00:12:36.240 --> 00:12:39.240]  劉心聖特別提及一位王
[00:12:39.240 --> 00:12:42.240]  神說他你的心就馴服
[00:12:42.240 --> 00:12:44.240]  甚麼是馴服
[00:12:44.240 --> 00:12:47.240]  馴服裏面有一個很豐富的含義
[00:12:47.240 --> 00:12:51.240]  就是人的內心向神的說話敏銳
[00:12:51.240 --> 00:12:54.240]  而且有種回應
[00:12:54.240 --> 00:12:56.240]  對神的說話不會聽而不聞
[00:12:56.240 --> 00:12:59.240]  是會回應神的說話
[00:12:59.240 --> 00:13:03.240]  是和心硬剛剛相反
[00:13:03.240 --> 00:13:07.240]  人的心硬就聽不到神的說話
[00:13:07.240 --> 00:13:11.240]  你有沒有試過將一些種子放在石頭上
[00:13:11.240 --> 00:13:15.240]  當然石頭不會生出一些植物
[00:13:15.240 --> 00:13:17.240]  甚至你一放進去的時候
[00:13:17.240 --> 00:13:19.240]  叮噹它會彈出來
[00:13:19.240 --> 00:13:23.240]  心硬是不能領受神的道
[00:13:23.240 --> 00:13:26.240]  但馴服的意思是對神的話語
[00:13:26.240 --> 00:13:30.240]  一種敏銳去接受而作出回應
[00:13:30.240 --> 00:13:35.240]  柔和的心是能夠領受神的道
[00:13:35.240 --> 00:13:39.240]  我過去曾經和一些師班員分享一個經歷
[00:13:39.240 --> 00:13:42.240]  很多年之前我有一次去一個退休中心
[00:13:42.240 --> 00:13:43.240]  自己退休
[00:13:43.240 --> 00:13:48.240]  遇到一位從美國來的一位教聖學的教授
[00:13:48.240 --> 00:13:50.240]  他跟我分享他自己的經歷
[00:13:50.240 --> 00:13:55.240]  他說他過去有一次是一個聖學的頌唱會
[00:13:55.240 --> 00:13:57.240]  當中有師班員獻唱
[00:13:57.240 --> 00:13:59.240]  有樂手獻奏
[00:13:59.240 --> 00:14:02.240]  他自己是負責彈琴的
[00:14:02.240 --> 00:14:05.240]  在整個過程當中感覺聖靈的工作
[00:14:05.240 --> 00:14:08.240]  很多人的心很受感動
[00:14:08.240 --> 00:14:11.240]  整個曲目完結之後
[00:14:11.240 --> 00:14:14.240]  大家都想著結束了
[00:14:14.240 --> 00:14:16.240]  想著還會起身離開
[00:14:16.240 --> 00:14:18.240]  但發覺沒有人起身
[00:14:18.240 --> 00:14:21.240]  沒有預備什麼新的樂曲
[00:14:21.240 --> 00:14:23.240]  在那個時候有一點尷尬
[00:14:23.240 --> 00:14:25.240]  怎麼辦呢?
[00:14:25.240 --> 00:14:26.240]  這位教授說
[00:14:26.240 --> 00:14:32.240]  在那個時候突然間發覺自己內心出現一幅圖畫
[00:14:32.240 --> 00:14:37.240]  他發覺自己看見一幅很大的田地
[00:14:37.240 --> 00:14:42.240]  這塊田地裏面是剛剛翻好的泥土
[00:14:42.240 --> 00:14:44.240]  泥土是翻好了
[00:14:44.240 --> 00:14:46.240]  而且是很濕潤
[00:14:46.240 --> 00:14:50.240]  好像是預備好接受種子一樣
[00:14:50.240 --> 00:14:54.240]  在那個時候他內心聽到一個聲音
[00:14:54.240 --> 00:14:55.240]  告訴他
[00:14:55.240 --> 00:15:00.240]  你小心觀寒
[00:15:00.240 --> 00:15:02.240]  當他不知道會發生什麼事的時候
[00:15:02.240 --> 00:15:05.240]  突然在會眾當中有一個男士走上台
[00:15:05.240 --> 00:15:09.240]  這個男士後來知道他是牧師
[00:15:09.240 --> 00:15:12.240]  他是出席那一次的頌唱會
[00:15:12.240 --> 00:15:16.240]  他就上台自己主動地說一些福音的訊息
[00:15:16.240 --> 00:15:18.240]  是沒有人知道
[00:15:18.240 --> 00:15:20.240]  也沒有事先準備
[00:15:20.240 --> 00:15:22.240]  可能大會的籌辦人很擔心
[00:15:22.240 --> 00:15:25.240]  牧師我們沒有預備陪談完
[00:15:25.240 --> 00:15:27.240]  但是一個很自發的一種情況
[00:15:27.240 --> 00:15:30.240]  他上來就說道
[00:15:30.240 --> 00:15:33.240]  說了很簡短的福音訊息之後
[00:15:33.240 --> 00:15:36.240]  他就呼召
[00:15:36.240 --> 00:15:37.240]  在他呼召的時候
[00:15:37.240 --> 00:15:39.240]  出乎人所預料的
[00:15:39.240 --> 00:15:41.240]  有很多人舉手
[00:15:41.240 --> 00:15:43.240]  是缺自信耶穌
[00:15:43.240 --> 00:15:45.240]  很多人舉手
[00:15:45.240 --> 00:15:48.240]  在那一刻他們接受福音的真道
[00:15:48.240 --> 00:15:50.240]  這位教授跟我說
[00:15:50.240 --> 00:15:51.240]  他說在那一刻
[00:15:51.240 --> 00:15:53.240]  他很清楚知道
[00:15:53.240 --> 00:15:56.240]  音樂、聖樂
[00:15:56.240 --> 00:16:02.240]  是準備人的心去領受神的福音的真道
[00:16:02.240 --> 00:16:06.240]  當人的心好像被鬆開了
[00:16:06.240 --> 00:16:09.240]  好像鬆脫完成了
[00:16:09.240 --> 00:16:11.240]  然後心不再僵硬的時候
[00:16:11.240 --> 00:16:16.240]  就更能夠領受神自己的道
[00:16:16.240 --> 00:16:17.240]  各位電影姐妹
[00:16:17.240 --> 00:16:18.240]  為什麼聖經說
[00:16:18.240 --> 00:16:22.240]  以柔和的心領受所栽種的道
[00:16:22.240 --> 00:16:25.240]  有些時候我認識一些教徒
[00:16:25.240 --> 00:16:28.240]  回到教會十年、二十年
[00:16:28.240 --> 00:16:30.240]  你稍微問一問他
[00:16:30.240 --> 00:16:32.240]  你認識聖經嗎
[00:16:32.240 --> 00:16:35.240]  他是完全不明白聖經
[00:16:35.240 --> 00:16:36.240]  有時候真的難以明白
[00:16:36.240 --> 00:16:38.240]  為什麼十年、二十年
[00:16:38.240 --> 00:16:40.240]  對聖經完全不認識
[00:16:40.240 --> 00:16:43.240]  他回來聽到什麼呢
[00:16:43.240 --> 00:16:46.240]  一個很簡單的原因就是
[00:16:46.240 --> 00:16:49.240]  當人的內心僵硬的時候
[00:16:49.240 --> 00:16:52.240]  不能夠領受神的道
[00:16:52.240 --> 00:16:53.240]  回來的時候
[00:16:53.240 --> 00:16:56.240]  也都未能夠聽盡它
[00:16:56.240 --> 00:16:59.240]  有些人說我們回教會崇拜是聽道
[00:16:59.240 --> 00:17:00.240]  沒錯,聽道
[00:17:00.240 --> 00:17:04.240]  但如果你不能夠去敬拜上帝
[00:17:04.240 --> 00:17:06.240]  透過詩歌、透過禱告
[00:17:06.240 --> 00:17:09.240]  將你的心轉向神、照向神
[00:17:09.240 --> 00:17:11.240]  沒有預備好的時候
[00:17:11.240 --> 00:17:15.240]  或者你的心都未必能夠承載神的話
[00:17:15.240 --> 00:17:18.240]  當然不單止是從講道當中聽見神的話
[00:17:18.240 --> 00:17:20.240]  有些時候一句的禱文
[00:17:20.240 --> 00:17:23.240]  一句詩歌的歌詞
[00:17:23.240 --> 00:17:26.240]  或者聖靈在你心中的引導
[00:17:26.240 --> 00:17:28.240]  都會讓你領受神的道
[00:17:28.240 --> 00:17:33.240]  但重要的是讓你的心靈向神開創
[00:17:33.240 --> 00:17:37.240]  先講到約西亞王信服上帝
[00:17:37.240 --> 00:17:40.240]  神就讓他聽見神的話
[00:17:40.240 --> 00:17:43.240]  然後二十節大家再看
[00:17:43.240 --> 00:17:45.240]  神說:因此看哪
[00:17:45.240 --> 00:17:48.240]  我要使你歸到你的祖先那裡
[00:17:48.240 --> 00:17:52.240]  你必平平安安地葬在你的墳墓裡
[00:17:52.240 --> 00:17:53.240]  你不會看見
[00:17:53.240 --> 00:17:58.240]  我要降在這地的一切災禍
[00:17:58.240 --> 00:18:00.240]  沒錯,上帝仍然要審判
[00:18:00.240 --> 00:18:03.240]  但上帝讓審判延後了
[00:18:03.240 --> 00:18:07.240]  約西亞王不需要面對著這個災難
[00:18:07.240 --> 00:18:11.240]  同樣在當代的很多猶太人
[00:18:11.240 --> 00:18:15.240]  也不需要面對著這個災禍
[00:18:15.240 --> 00:18:16.240]  各位弟兄姊妹
[00:18:16.240 --> 00:18:20.240]  如果你是某一些公司機構的領導
[00:18:20.240 --> 00:18:22.240]  或者你是家裡的父母
[00:18:22.240 --> 00:18:26.240]  或者你是團契的小組長、團長等等
[00:18:26.240 --> 00:18:28.240]  當你的心轉向上帝
[00:18:28.240 --> 00:18:30.240]  領受神的道的時候
[00:18:30.240 --> 00:18:32.240]  你直接或者間接
[00:18:32.240 --> 00:18:37.240]  會將恩惠帶給你帶領的人
[00:18:37.240 --> 00:18:40.240]  別人會因為你而蒙福
[00:18:40.240 --> 00:18:42.240]  而我們見到整個猶太國
[00:18:42.240 --> 00:18:46.240]  因為約西亞而因此蒙福
