
[00:00:00.000 --> 00:00:05.120]  今天跟大家說的經文是記載在約翰福音第四章27-42節
[00:01:32.660 --> 00:01:34.720]  莫非這就是基督嗎?
[00:01:34.720 --> 00:01:36.240]  眾人就出城
[00:01:36.240 --> 00:01:38.300]  往耶穌那裡去
[00:01:38.300 --> 00:01:40.600]  這位婦人
[00:01:40.600 --> 00:01:44.180]  將打水的水罐留下
[00:01:44.180 --> 00:01:45.720]  究竟是因為她
[00:01:45.720 --> 00:01:46.740]  過於匆忙
[00:01:46.740 --> 00:01:48.800]  要趕回罪加城
[00:01:48.800 --> 00:01:51.100]  還是純粹是一個禮貌
[00:01:51.360 --> 00:01:53.420]  好讓耶穌能夠有水喝呢?
[00:01:53.420 --> 00:01:55.200]  這裡沒有清楚的說明
[00:01:55.200 --> 00:01:57.260]  有一些人更加認為
[00:01:57.260 --> 00:01:58.020]  無論
[00:01:58.020 --> 00:01:59.820]  他的理由是什麼呢?
[00:01:59.820 --> 00:02:04.420]  約翰觀察到一個很深刻的行動的象徵
[00:02:04.420 --> 00:02:05.180]  就是
[00:02:05.180 --> 00:02:05.960]  他很
[00:02:05.960 --> 00:02:07.240]  急切的
[00:02:07.240 --> 00:02:08.260]  就是
[00:02:08.260 --> 00:02:11.340]  要享受這個新的活水
[00:02:11.340 --> 00:02:15.180]  所以他就放棄了舊的水罐
[00:02:15.180 --> 00:02:16.700]  從而表明了
[00:02:16.700 --> 00:02:19.260]  他放棄了他舊有的
[00:02:19.520 --> 00:02:22.080]  宗教思想或宗教禮儀的束縛
[00:02:22.080 --> 00:02:26.440]  去贊同了人是要用心靈和誠實去敬拜上帝
[00:02:26.440 --> 00:02:27.460]  但是
[00:02:27.460 --> 00:02:30.280]  究竟約翰在這裡有沒有這樣的表達
[00:02:30.280 --> 00:02:31.800]  這麼多的含義呢?
[00:02:31.800 --> 00:02:33.080]  我們不是很清楚
[00:02:33.080 --> 00:02:37.180]  因為這個水罐子和第二章六節
[00:02:37.180 --> 00:02:38.460]  那個水缸不同
[00:02:38.460 --> 00:02:42.820]  在第二章第六節那個水缸明顯有潔淨禮儀的功效
[00:02:42.820 --> 00:02:44.100]  但是這個水罐子
[00:02:44.100 --> 00:02:44.860]  卻是
[00:02:44.860 --> 00:02:46.400]  沒有很清楚表示
[00:02:46.660 --> 00:02:50.760]  或者不能夠表示說是有一個潔淨禮儀的一個關係
[00:02:50.760 --> 00:02:51.780]  在
[00:02:51.780 --> 00:02:54.080]  四章的二十七節那裏說
[00:02:54.080 --> 00:02:58.180]  當下門徒回來就稀奇耶穌和一個婦人說話
[00:02:58.180 --> 00:02:59.460]  只是沒有人說
[00:02:59.460 --> 00:03:00.220]  你
[00:03:00.220 --> 00:03:01.260]  是要什麼
[00:03:01.260 --> 00:03:02.540]  話說
[00:03:02.540 --> 00:03:04.580]  你為什麼和他說話
[00:03:04.580 --> 00:03:05.600]  門徒
[00:03:05.600 --> 00:03:07.400]  去到
[00:03:07.400 --> 00:03:09.200]  出去買食物
[00:03:09.200 --> 00:03:09.960]  回來了
[00:03:09.960 --> 00:03:14.820]  就打斷了可以說耶穌和這個撒瑪利亞婦人的對話
[00:03:14.820 --> 00:03:15.600]  他們
[00:03:15.840 --> 00:03:17.120]  默不作聲
[00:03:17.120 --> 00:03:19.160]  但他們很驚訝的就是
[00:03:19.160 --> 00:03:19.940]  為什麼
[00:03:19.940 --> 00:03:23.000]  耶穌會和一個撒瑪利亞婦人去談話呢
[00:03:23.000 --> 00:03:25.320]  這個也反映了這群門徒
[00:03:25.320 --> 00:03:26.600]  他們心中的
[00:03:26.600 --> 00:03:27.880]  偏見
[00:03:27.880 --> 00:03:29.400]  有一些
[00:03:29.400 --> 00:03:30.440]  猶太人
[00:03:30.440 --> 00:03:33.500]  的思想雖然未必是全部人的猶太思想
[00:03:33.500 --> 00:03:34.520]  是這樣
[00:03:34.520 --> 00:03:35.300]  不過呢
[00:03:35.300 --> 00:03:37.080]  有不少猶太人
[00:03:37.080 --> 00:03:38.360]  去這樣想的
[00:03:38.360 --> 00:03:40.420]  對於一個拉比來說
[00:03:40.420 --> 00:03:41.960]  和一個女人說話
[00:03:41.960 --> 00:03:45.280]  甚至和自己的太太
[00:03:45.540 --> 00:03:47.080]  說太多的話
[00:03:47.080 --> 00:03:49.380]  很多時候
[00:03:49.380 --> 00:03:51.160]  代表著浪費時間
[00:03:51.160 --> 00:03:52.440]  因為
[00:03:52.440 --> 00:03:53.980]  如果這樣做的時候
[00:03:53.980 --> 00:03:55.520]  就會分散了研究
[00:03:55.520 --> 00:03:56.540]  律法
[00:03:56.540 --> 00:03:58.080]  的注意力
[00:03:58.080 --> 00:03:59.100]  所以
[00:03:59.100 --> 00:04:01.660]  這些談話可能是大鱷
[00:04:01.660 --> 00:04:06.280]  因為你用了時間做這件事就不能夠專注更加去研究
[00:04:06.280 --> 00:04:08.060]  律法的一些內容
[00:04:08.060 --> 00:04:11.900]  這是有當時一些猶太人的想法
[00:04:11.900 --> 00:04:13.440]  除此之外
[00:04:13.440 --> 00:04:15.240]  可能還有一個事實
[00:04:15.480 --> 00:04:15.980]  就是
[00:04:15.980 --> 00:04:17.020]  這個
[00:04:17.020 --> 00:04:21.880]  這個婦人是一個撒瑪利亞人
[00:04:21.880 --> 00:04:24.440]  門徒的驚訝是可以理解的
[00:04:24.440 --> 00:04:26.220]  因為撒瑪利亞人
[00:04:26.220 --> 00:04:28.780]  是猶太人所厭惡的
[00:04:28.780 --> 00:04:34.420]  一群是以色列人和外邦人的混種所以他們基本上不會和他們聯絡
[00:04:34.420 --> 00:04:37.740]  這群不是上帝所喜歡的民族
[00:04:37.740 --> 00:04:40.820]  耶穌自己卻不受當日
[00:04:40.820 --> 00:04:43.120]  性別主義的一個限制
[00:04:43.640 --> 00:04:45.940]  當時也沒有一個門徒去問耶穌
[00:04:45.940 --> 00:04:46.720]  你
[00:04:46.720 --> 00:04:49.280]  你是要什麼呢
[00:04:49.280 --> 00:04:52.860]  問那個女人
[00:04:52.860 --> 00:04:53.620]  你是
[00:04:53.620 --> 00:04:56.180]  想要什麼呢又或者問耶穌
[00:04:56.180 --> 00:04:57.980]  你為什麼和他
[00:04:57.980 --> 00:04:59.000]  說話呢
[00:04:59.000 --> 00:05:00.280]  但是作者
[00:05:00.280 --> 00:05:04.120]  也沒有說明為什麼他們不去問的一個原因
[00:05:04.120 --> 00:05:05.140]  所以
[00:05:05.140 --> 00:05:06.680]  他說比較
[00:05:06.680 --> 00:05:08.980]  令人驚訝的就是
[00:05:08.980 --> 00:05:10.520]  這個婦人
[00:05:10.520 --> 00:05:13.600]  她很急切地向全城的居民
[00:05:13.860 --> 00:05:14.620]  回去
[00:05:14.620 --> 00:05:15.640]  去作見證
[00:05:15.640 --> 00:05:16.920]  那些人
[00:05:16.920 --> 00:05:18.200]  那些
[00:05:18.200 --> 00:05:20.760]  的人是她先前
[00:05:20.760 --> 00:05:22.560]  很想逃避
[00:05:22.560 --> 00:05:24.100]  的一群人
[00:05:24.100 --> 00:05:26.140]  在上文也說
[00:05:26.140 --> 00:05:28.440]  為什麼她中午來打水呢
[00:05:28.440 --> 00:05:30.240]  她不想見到其他人
[00:05:30.240 --> 00:05:32.800]  很可能就是她不想和其他人接觸
[00:05:32.800 --> 00:05:34.080]  但現在不同了
[00:05:34.080 --> 00:05:38.160]  她見到耶穌聽完耶穌所說她認為耶穌
[00:05:38.160 --> 00:05:40.980]  一個很特別的老師之後
[00:05:40.980 --> 00:05:42.000]  接著
[00:05:42.260 --> 00:05:43.800]  她回去就和很多人
[00:05:43.800 --> 00:05:45.080]  去作一個見證
[00:05:45.080 --> 00:05:46.360]  耶穌
[00:05:46.360 --> 00:05:48.160]  知道
[00:05:48.160 --> 00:05:49.940]  這個婦人個人的生活
[00:05:49.940 --> 00:05:51.220]  這個婦人
[00:05:51.220 --> 00:05:54.800]  由此去推論她說她至少是一個先知
[00:05:54.800 --> 00:05:56.080]  可以說
[00:05:56.080 --> 00:05:56.860]  她
[00:05:56.860 --> 00:05:59.160]  從一個對話過程裏面
[00:05:59.160 --> 00:06:00.440]  她越來越肯定
[00:06:00.440 --> 00:06:02.740]  耶穌一定是一個先知
[00:06:02.740 --> 00:06:05.040]  她將自己的想法
[00:06:05.040 --> 00:06:06.080]  向自己的同胞
[00:06:06.080 --> 00:06:07.600]  去說出來
[00:06:07.600 --> 00:06:08.380]  對
[00:06:08.380 --> 00:06:09.400]  他們去說
[00:06:09.400 --> 00:06:10.420]  你們來看看
[00:06:10.420 --> 00:06:11.440]  你們來看看
[00:06:11.700 --> 00:06:14.260]  一個人將我數來所行的事
[00:06:14.260 --> 00:06:15.040]  都
[00:06:15.040 --> 00:06:16.060]  說出來了
[00:06:16.060 --> 00:06:21.180]  我沒有和她接觸過我沒有告訴她她竟然知道我過去的一切
[00:06:21.180 --> 00:06:23.480]  不好的事
[00:06:23.480 --> 00:06:25.280]  她說這是一個什麼人呢
[00:06:25.280 --> 00:06:27.060]  一個的婦人帶著一個
[00:06:27.060 --> 00:06:29.620]  興奮的態度
[00:06:29.620 --> 00:06:31.420]  但是她仍然
[00:06:31.420 --> 00:06:33.720]  在有一些的遲疑
[00:06:33.720 --> 00:06:35.520]  的一個狀態
[00:06:35.520 --> 00:06:36.540]  的語氣問
[00:06:36.540 --> 00:06:38.080]  難道這個
[00:06:38.080 --> 00:06:39.360]  就是基督嗎
[00:06:39.360 --> 00:06:40.640]  難道這個
[00:06:40.880 --> 00:06:42.420]  就是我們要等待的
[00:06:42.420 --> 00:06:43.700]  那個救主嗎
[00:06:43.700 --> 00:06:46.000]  除了
[00:06:46.000 --> 00:06:48.820]  她所說的這個理由之外
[00:06:48.820 --> 00:06:50.100]  城裏面的人
[00:06:50.100 --> 00:06:51.120]  也許
[00:06:51.120 --> 00:06:53.680]  也都受著她這個興奮的語氣
[00:06:53.680 --> 00:06:55.480]  和一種真誠的打動
[00:06:55.480 --> 00:06:56.240]  無論如何
[00:06:56.240 --> 00:06:57.520]  他們決定
[00:06:57.520 --> 00:06:58.540]  去看看
[00:06:58.540 --> 00:06:59.820]  究竟耶穌
[00:06:59.820 --> 00:07:00.860]  是怎樣的
[00:07:00.860 --> 00:07:02.140]  究竟耶穌
[00:07:02.140 --> 00:07:04.180]  是一個什麼人
[00:07:04.180 --> 00:07:06.220]  所以他們就動身
[00:07:06.220 --> 00:07:07.000]  起身
[00:07:07.000 --> 00:07:08.780]  去瓦國井
[00:07:08.780 --> 00:07:10.060]  這個時候
[00:07:10.580 --> 00:07:11.860]  耶穌仍然在那裏
[00:07:11.860 --> 00:07:13.140]  和他的門徒
[00:07:13.140 --> 00:07:14.420]  有一番對話
[00:07:14.420 --> 00:07:19.040]  在31至34節裏面記載
[00:07:19.040 --> 00:07:20.320]  這期間
[00:07:20.320 --> 00:07:21.080]  門徒
[00:07:21.080 --> 00:07:22.860]  對耶穌說拉比
[00:07:22.860 --> 00:07:23.640]  請吃
[00:07:23.640 --> 00:07:24.660]  耶穌說
[00:07:24.660 --> 00:07:25.940]  我有食物吃
[00:07:25.940 --> 00:07:27.480]  是你們不知道的
[00:07:27.480 --> 00:07:30.040]  門徒就彼此對問說
[00:07:30.040 --> 00:07:32.600]  莫非有人拿什麼給他吃嗎
[00:07:32.600 --> 00:07:33.360]  耶穌說
[00:07:33.360 --> 00:07:37.200]  我的食物就是遵行差我來者的旨意
[00:07:37.200 --> 00:07:39.760]  在門徒這一方面
[00:07:40.020 --> 00:07:40.540]  他們
[00:07:40.540 --> 00:07:41.300]  可以說
[00:07:41.300 --> 00:07:44.620]  跟耶穌說你吃點食物
[00:07:44.620 --> 00:07:48.220]  因為這些食物是他剛剛在城裏買回來的
[00:07:48.220 --> 00:07:48.980]  但是
[00:07:48.980 --> 00:07:51.280]  耶穌在這裏可以說
[00:07:51.280 --> 00:07:53.340]  從人的角度去說
[00:07:53.340 --> 00:07:56.140]  他身體上是有需要的
[00:07:56.140 --> 00:07:57.420]  他應該一段時間
[00:07:57.420 --> 00:07:59.220]  沒有喝水
[00:07:59.220 --> 00:08:00.500]  沒有吃東西
[00:08:00.500 --> 00:08:01.260]  但是
[00:08:01.260 --> 00:08:02.800]  在這裏顯然
[00:08:02.800 --> 00:08:04.600]  耶穌是想
[00:08:04.600 --> 00:08:05.620]  透過
[00:08:05.620 --> 00:08:08.700]  剛剛他和撒瑪利亞婦人的談話
[00:08:08.940 --> 00:08:11.240]  決定給門徒一些教導
[00:08:11.240 --> 00:08:12.780]  讓他們看見
[00:08:12.780 --> 00:08:14.320]  在人生的
[00:08:14.320 --> 00:08:15.600]  事情上
[00:08:15.600 --> 00:08:16.620]  什麼是
[00:08:16.620 --> 00:08:17.400]  輕重
[00:08:17.400 --> 00:08:19.440]  有緩急次序之分
[00:08:19.440 --> 00:08:20.720]  所以耶穌就說
[00:08:20.720 --> 00:08:22.260]  我有食物吃
[00:08:22.260 --> 00:08:24.300]  是你們不知道的
[00:08:24.300 --> 00:08:26.100]  可以說
[00:08:26.100 --> 00:08:31.220]  之後的一個對話就好像《讓方案》裏面經常出現
[00:08:31.220 --> 00:08:33.520]  就是當耶穌說了一些說話的時候
[00:08:33.780 --> 00:08:39.160]  他的門徒或一些人不明白耶穌繼續的說清楚
[00:08:39.160 --> 00:08:40.440]  在這裏
[00:08:40.440 --> 00:08:44.540]  耶穌的門徒立刻就想到字面上的意思
[00:08:44.540 --> 00:08:46.840]  好像撒瑪利亞婦人
[00:08:46.840 --> 00:08:48.380]  想到字面上
[00:08:48.380 --> 00:08:49.660]  那個水一樣
[00:08:49.660 --> 00:08:50.680]  耶穌從
[00:08:50.680 --> 00:08:52.720]  日常的水說到活水
[00:08:52.720 --> 00:08:55.040]  耶穌在這裏從日常的食物
[00:08:55.040 --> 00:08:57.840]  說到永恆的一些食物
[00:08:57.840 --> 00:08:59.120]  可以說
[00:08:59.120 --> 00:09:02.460]  既然他們從吃這些門徒從城裏面
[00:09:02.460 --> 00:09:03.740]  為了賣食物
[00:09:04.000 --> 00:09:04.760]  耶穌
[00:09:04.760 --> 00:09:05.520]  就
[00:09:05.520 --> 00:09:06.800]  現在就說
[00:09:06.800 --> 00:09:08.840]  他自己是有食物的
[00:09:08.840 --> 00:09:10.640]  是你們不知道的
[00:09:10.640 --> 00:09:11.940]  所以
[00:09:11.940 --> 00:09:14.220]  一班的門徒
[00:09:14.220 --> 00:09:16.780]  很明顯的推論是什麼呢?
[00:09:16.780 --> 00:09:19.600]  一定有人拿了食物給耶穌
[00:09:19.600 --> 00:09:20.640]  但耶穌在這裏
[00:09:20.640 --> 00:09:22.940]  立刻糾正他們的觀念
[00:09:22.940 --> 00:09:24.220]  或者想法
[00:09:24.220 --> 00:09:25.500]  耶穌就說
[00:09:25.500 --> 00:09:26.520]  我的食物
[00:09:26.520 --> 00:09:29.080]  就是差我來者的旨意
[00:09:29.080 --> 00:09:30.860]  作成他的功
[00:09:30.860 --> 00:09:32.920]  在這裏耶穌
[00:09:33.180 --> 00:09:33.940]  很清楚的
[00:09:33.940 --> 00:09:34.960]  去說出
[00:09:34.960 --> 00:09:37.020]  他所說的食物
[00:09:37.020 --> 00:09:38.040]  究竟是什麼
[00:09:38.040 --> 00:09:39.320]  就是要進行
[00:09:39.320 --> 00:09:40.860]  天父的旨意
[00:09:40.860 --> 00:09:43.920]  可以幾乎肯定的說耶穌在這裏
[00:09:43.920 --> 00:09:44.700]  引用
[00:09:44.700 --> 00:09:48.280]  生命記第八章的第三節那段說話
[00:09:48.280 --> 00:09:49.040]  摩西
[00:09:49.040 --> 00:09:51.600]  在那裏跟以色列人說話
[00:09:51.600 --> 00:09:52.880]  向他們解明
[00:09:52.880 --> 00:09:53.660]  就是
[00:09:53.660 --> 00:09:54.680]  上帝
[00:09:54.680 --> 00:09:55.960]  那一個
[00:09:55.960 --> 00:09:58.260]  法則或者上帝的
[00:09:58.260 --> 00:09:59.800]  那些做事的方式
[00:09:59.800 --> 00:10:01.840]  那段經文這樣說
[00:10:02.360 --> 00:10:03.640]  他苦戀你
[00:10:03.640 --> 00:10:05.180]  任你飢餓
[00:10:05.180 --> 00:10:09.020]  將你和你列祖不認識的馬拿賜給你吃
[00:10:09.020 --> 00:10:12.080]  使你知道人活著不是單靠食物
[00:10:12.080 --> 00:10:15.680]  乃是靠耶和華口裡所出的一切話
[00:10:15.680 --> 00:10:17.200]  在對待
[00:10:17.200 --> 00:10:18.740]  撒瑪利亞婦人的
[00:10:18.740 --> 00:10:20.020]  一件事上
[00:10:20.020 --> 00:10:22.580]  耶穌進行天父的旨意
[00:10:22.580 --> 00:10:24.120]  既然是這樣的時候
[00:10:24.120 --> 00:10:29.500]  耶穌從中也獲得了屬靈的食物和心靈的滿足
[00:10:30.000 --> 00:10:34.860]  大過這一班的門徒所能供應給耶穌的那些食物
[00:10:34.860 --> 00:10:37.440]  跟著耶穌說完之後
[00:10:37.440 --> 00:10:38.720]  他繼續去
[00:10:38.720 --> 00:10:39.480]  教導
[00:10:39.480 --> 00:10:43.060]  他來到怎樣去進行天父的旨意
[00:10:43.060 --> 00:10:44.860]  在35、36節說
[00:10:44.860 --> 00:10:46.140]  你們豈不說
[00:10:46.140 --> 00:10:48.440]  收割的時候還有四個月嗎
[00:10:48.440 --> 00:10:49.720]  我告訴你們
[00:10:49.720 --> 00:10:52.280]  舉目向田觀看
[00:10:52.280 --> 00:10:53.820]  莊稼已經熟了
[00:10:53.820 --> 00:10:55.360]  可以收割了
[00:10:55.360 --> 00:10:57.400]  收割的人得公稼
[00:10:57.400 --> 00:10:58.660]  積蓄五穀
[00:10:58.660 --> 00:10:59.700]  道永生
[00:10:59.960 --> 00:11:00.720]  叫撒種的
[00:11:00.720 --> 00:11:02.000]  和收割的
[00:11:02.000 --> 00:11:03.280]  一同快樂
[00:11:03.280 --> 00:11:05.080]  耶穌
[00:11:05.080 --> 00:11:06.620]  在這個時刻
[00:11:06.620 --> 00:11:08.400]  指出了
[00:11:08.400 --> 00:11:10.720]  按照一般的說法
[00:11:10.720 --> 00:11:14.560]  收割的時候還有四個月
[00:11:14.560 --> 00:11:15.320]  但是
[00:11:15.320 --> 00:11:17.360]  在屬靈的層面
[00:11:17.360 --> 00:11:20.180]  在救恩的歷史的層面上
[00:11:20.180 --> 00:11:23.000]  現在已經是收割的時候了
[00:11:23.000 --> 00:11:24.540]  現在已經是
[00:11:24.540 --> 00:11:25.300]  可以
[00:11:25.820 --> 00:11:30.180]  大規模叫人歸向上帝的時刻
[00:11:30.180 --> 00:11:31.200]  已經到了
[00:11:31.200 --> 00:11:33.500]  耶穌自己就參與了
[00:11:33.500 --> 00:11:34.260]  這一場
[00:11:34.260 --> 00:11:37.340]  屬靈的收割的一個行動
[00:11:37.340 --> 00:11:41.700]  也可以這麼說 這個正正就是上帝要交託給他完成
[00:11:41.700 --> 00:11:43.480]  工作的一部分
[00:11:43.480 --> 00:11:47.060]  36節所說就是現在
[00:11:47.060 --> 00:11:49.880]  收割的人得公稼
[00:11:49.880 --> 00:11:50.900]  收割的人
[00:11:50.900 --> 00:11:52.440]  已經
[00:11:52.440 --> 00:11:53.720]  可以說顧好了
[00:11:53.980 --> 00:11:57.300]  預備好了工人去收割
[00:11:57.300 --> 00:11:58.580]  這些的莊稼
[00:11:58.580 --> 00:12:00.900]  在這裡 耶穌說不是等
[00:12:00.900 --> 00:12:03.960]  不是等待這個收割的來到 不是
[00:12:03.960 --> 00:12:05.240]  收割的時候
[00:12:05.240 --> 00:12:06.020]  已經到了
[00:12:06.020 --> 00:12:07.300]  現在就是了
[00:12:07.300 --> 00:12:11.140]  他現在正在忙著收割這些五穀
[00:12:11.140 --> 00:12:14.720]  道永生 五穀應該是指跟隨耶穌的人
[00:12:14.720 --> 00:12:15.480]  在這裡
[00:12:15.480 --> 00:12:18.300]  可以說耶穌是朝聚一班的人
[00:12:18.300 --> 00:12:19.320]  去
[00:12:19.320 --> 00:12:22.140]  得到上帝賜給我們的永生
[00:12:22.140 --> 00:12:23.160]  在這裡
[00:12:23.420 --> 00:12:24.180]  耶穌首先
[00:12:24.180 --> 00:12:26.500]  向撒瑪利亞這個婦人
[00:12:26.500 --> 00:12:27.520]  去
[00:12:27.520 --> 00:12:29.560]  讓她知道
[00:12:29.560 --> 00:12:32.380]  上帝所賜給她永恆的生命
[00:12:32.380 --> 00:12:33.400]  引導著她
[00:12:33.400 --> 00:12:34.180]  所以
[00:12:34.180 --> 00:12:34.940]  可以說
[00:12:34.940 --> 00:12:35.960]  這一切
[00:12:35.960 --> 00:12:37.240]  殺種
[00:12:37.240 --> 00:12:38.520]  和收割的
[00:12:38.520 --> 00:12:40.320]  都一同的快樂
[00:12:40.320 --> 00:12:41.340]  可以說
[00:12:41.340 --> 00:12:42.880]  一個的
[00:12:42.880 --> 00:12:44.160]  耶穌的講論
[00:12:44.160 --> 00:12:49.020]  可以讓人想起阿摩斯書裡面第九章十三節裡面
[00:12:49.020 --> 00:12:50.560]  講到
[00:12:50.560 --> 00:12:51.320]  將來
[00:12:51.320 --> 00:12:53.380]  末世的應許
[00:12:53.880 --> 00:12:54.900]  那裡這樣講
[00:12:54.900 --> 00:12:56.180]  阿摩斯說
[00:12:56.180 --> 00:12:59.260]  耶和話說日子將到耕種的
[00:12:59.260 --> 00:13:00.800]  必接續收割的
[00:13:00.800 --> 00:13:03.860]  採葡萄的
[00:13:03.860 --> 00:13:04.900]  必接續
[00:13:04.900 --> 00:13:06.420]  殺種的
[00:13:06.420 --> 00:13:08.220]  所以耶穌可能在這裡講
[00:13:08.220 --> 00:13:11.300]  在上帝要人侍奉的過程當中
[00:13:11.300 --> 00:13:13.860]  末世的時代已經展開了
[00:13:13.860 --> 00:13:15.140]  在這個時代裡面
[00:13:15.140 --> 00:13:16.160]  殺種的
[00:13:16.160 --> 00:13:18.200]  和收割的在一起
[00:13:18.200 --> 00:13:19.220]  就是為了什麼呢
[00:13:19.220 --> 00:13:22.300]  無論殺種無論收割是為了
[00:13:22.560 --> 00:13:23.600]  讓更多人
[00:13:23.600 --> 00:13:25.640]  能夠去跟從上帝
[00:13:25.640 --> 00:13:29.480]  這一班的群體成為一個彌賽的群體
[00:13:29.480 --> 00:13:32.540]  這一班人會得到上帝賜給我們
[00:13:32.540 --> 00:13:34.340]  永恆的一個生命
[00:13:34.340 --> 00:13:35.880]  在這裡
[00:13:35.880 --> 00:13:37.680]  也可以說
[00:13:37.680 --> 00:13:38.700]  也指出
[00:13:38.700 --> 00:13:39.460]  耶穌
[00:13:39.460 --> 00:13:40.740]  在耶穌之外
[00:13:40.740 --> 00:13:41.520]  耶穌
[00:13:41.520 --> 00:13:43.560]  還預備了更多
[00:13:43.560 --> 00:13:44.840]  殺種的人
[00:13:44.840 --> 00:13:45.600]  或者
[00:13:45.600 --> 00:13:46.880]  預備更多
[00:13:46.880 --> 00:13:48.160]  收割的人
[00:13:48.160 --> 00:13:50.720]  能夠讓更多人得著
[00:13:50.720 --> 00:13:51.760]  這個福分
[00:13:52.260 --> 00:13:53.280]  然後在
[00:13:53.280 --> 00:13:55.080]  第37、38節
[00:13:55.080 --> 00:13:55.840]  繼續這樣講
[00:13:55.840 --> 00:13:56.620]  俗語說
[00:13:56.620 --> 00:13:57.900]  那人殺種
[00:13:57.900 --> 00:13:58.920]  這人收割
[00:13:58.920 --> 00:14:00.960]  這話可見是真的
[00:14:00.960 --> 00:14:04.040]  我差你們去收你們所沒有奴婦的
[00:14:04.040 --> 00:14:06.080]  別人奴婦你們享受
[00:14:06.080 --> 00:14:07.620]  他們所奴婦的
[00:14:07.620 --> 00:14:09.420]  那人殺種
[00:14:09.420 --> 00:14:12.480]  這人收割
[00:14:12.480 --> 00:14:15.300]  這句是格言
[00:14:15.300 --> 00:14:17.100]  也作為一個
[00:14:17.100 --> 00:14:20.160]  第38節裡面一個很真實的概要
[00:14:20.160 --> 00:14:21.960]  這裡是指著
[00:14:22.220 --> 00:14:23.760]  人生的多樣性
[00:14:23.760 --> 00:14:26.580]  上帝安排有些人去殺種
[00:14:26.580 --> 00:14:28.620]  也安排有些人去收割
[00:14:28.620 --> 00:14:32.720]  以至到有一個豐盛的成果
[00:14:32.720 --> 00:14:34.500]  一人殺種
[00:14:34.500 --> 00:14:35.780]  另一人收割
[00:14:35.780 --> 00:14:39.120]  兩者的工作都是不可或缺的
[00:14:39.120 --> 00:14:41.160]  不可以說殺種的人
[00:14:41.160 --> 00:14:41.940]  去說
[00:14:41.940 --> 00:14:43.720]  收割的人沒用
[00:14:43.720 --> 00:14:45.520]  或者收割的人說殺種的人沒用
[00:14:45.520 --> 00:14:46.280]  不是的
[00:14:46.280 --> 00:14:48.340]  是殺種的奴婦
[00:14:48.340 --> 00:14:51.140]  他預期的將來會有收成
[00:14:51.660 --> 00:14:52.680]  收成的人
[00:14:52.680 --> 00:14:53.960]  他亦都
[00:14:53.960 --> 00:14:55.500]  永遠不會忘記
[00:14:55.500 --> 00:14:57.300]  自己是享受著
[00:14:57.300 --> 00:14:59.080]  之前另一個人
[00:14:59.080 --> 00:15:01.900]  所作供的那些奴婦
