
[00:00:00.000 --> 00:00:02.000]  聖禮是什麼呢?
[00:03:18.240 --> 00:03:20.240]  是現今的
[00:03:20.240 --> 00:03:23.240]  Sustain是一種托著的意思
[00:03:23.240 --> 00:03:27.240]  托著我們信心上的軟弱
[00:03:27.240 --> 00:03:31.240]  是現今一種力量
[00:03:31.240 --> 00:03:36.240]  力量就是托著我們現今有信心的力量
[00:03:36.240 --> 00:03:41.240]  所以聖禮是托著我們當下的信心
[00:03:41.240 --> 00:03:43.240]  然後
[00:03:43.240 --> 00:03:48.240]  And we again on our behalf do testify our godliness towards him
[00:03:48.240 --> 00:03:53.240]  我們再要向前應諾
[00:03:53.240 --> 00:03:55.240]  藉著這個聖禮我們向神
[00:03:55.240 --> 00:03:57.240]  向自己向眾天使應諾
[00:03:57.240 --> 00:04:00.240]  我們以後曾是為人與蒙召的恩
[00:04:00.240 --> 00:04:02.240]  要相纏
[00:04:02.240 --> 00:04:04.240]  我受了水禮
[00:04:04.240 --> 00:04:06.240]  我已經死了
[00:04:06.240 --> 00:04:08.240]  羅馬斯特諾章說我已經死了
[00:04:08.240 --> 00:04:11.240]  我不可以再當自己是最活的人
[00:04:11.240 --> 00:04:13.240]  當自己要死了
[00:04:13.240 --> 00:04:14.240]  所以我們行事為人
[00:04:14.240 --> 00:04:16.240]  不要再做奴隸的樣式
[00:04:16.240 --> 00:04:20.240]  聖餐我們已經為我們受苦了
[00:04:20.240 --> 00:04:22.240]  我們從今之後罪已經得赦免了
[00:04:22.240 --> 00:04:25.240]  基督為我們受苦了
[00:04:25.240 --> 00:04:27.240]  所以從今之後我們要
[00:04:27.240 --> 00:04:31.240]  活得一個天天背起十字架的一個人
[00:04:31.240 --> 00:04:33.240]  與耶穌基督一同的
[00:04:33.240 --> 00:04:38.240]  是過這個自我犧牲放下的生命
[00:04:40.240 --> 00:04:42.240]  所以一個聖禮很有意思的
[00:04:42.240 --> 00:04:45.240]  通過一個具體明顯的象徵
[00:04:45.240 --> 00:04:47.240]  行動物質
[00:04:47.240 --> 00:04:51.240]  將信仰的過去重新挑起
[00:04:51.240 --> 00:04:53.240]  現今支持他
[00:04:53.240 --> 00:04:55.240]  將來應諾
[00:04:55.240 --> 00:04:58.240]  所以整個生命是一個時間的延續線
[00:04:58.240 --> 00:04:59.240]  如果我們這樣看聖禮
[00:04:59.240 --> 00:05:02.240]  我們會更加欣賞到聖禮的延續
[00:05:02.240 --> 00:05:05.240]  今天我就不能夠很詳細
[00:05:05.240 --> 00:05:08.240]  跟大家講聖禮
[00:05:08.240 --> 00:05:10.240]  我只是簡單解釋一下
[00:05:10.240 --> 00:05:11.240]  什麼是outward sign
[00:05:11.240 --> 00:05:13.240]  下一堂就開始講
[00:05:13.240 --> 00:05:15.240]  過去向後看
[00:05:15.240 --> 00:05:16.240]  向現今看
[00:05:16.240 --> 00:05:17.240]  向將來看
[00:05:17.240 --> 00:05:21.240]  剩下的時間我們會處理兩個問題
[00:05:21.240 --> 00:05:24.240]  一個就是水禮
[00:05:24.240 --> 00:05:28.240]  一個就是益兒受洗
[00:05:28.240 --> 00:05:30.240]  另外一個就是聖餐
[00:05:30.240 --> 00:05:33.240]  聖餐裡面究竟神的臨隔
[00:05:33.240 --> 00:05:35.240]  The presence of God
[00:05:35.240 --> 00:05:37.240]  在聖餐的臨隔是什麼意思
[00:05:37.240 --> 00:05:41.240]  水真的變了像耶穌那樣嗎
[00:05:41.240 --> 00:05:44.240]  今天我和大家先講解
[00:05:44.240 --> 00:05:46.240]  什麼是outward sign
[00:05:46.240 --> 00:05:48.240]  為什麼我們要通過具體的東西
[00:05:48.240 --> 00:05:55.240]  過去這幾年我越來越感覺到
[00:05:55.240 --> 00:05:57.240]  具體眼看見的
[00:05:57.240 --> 00:05:59.240]  耳聽到的
[00:05:59.240 --> 00:06:00.240]  摸到的
[00:06:00.240 --> 00:06:02.240]  對於我們信仰來說不是可有可無
[00:06:02.240 --> 00:06:05.240]  是一個很重要的部分
[00:06:05.240 --> 00:06:09.240]  因為我們不斷看東西
[00:06:09.240 --> 00:06:10.240]  而我們不斷看的東西
[00:06:10.240 --> 00:06:13.240]  和我們整個心靈是分不開的
[00:06:13.240 --> 00:06:15.240]  如果我掛一個十字架
[00:06:15.240 --> 00:06:17.240]  你可能看慣了
[00:06:17.240 --> 00:06:19.240]  你不會影響什麼特別的地方
[00:06:19.240 --> 00:06:20.240]  但如果你下次回來
[00:06:20.240 --> 00:06:22.240]  我們掛一個十字架
[00:06:22.240 --> 00:06:24.240]  掛一個回遠方的妖女
[00:06:24.240 --> 00:06:28.240]  突然間你會感覺到不對勁
[00:06:28.240 --> 00:06:32.240]  但如果做一個嚴格來說
[00:06:32.240 --> 00:06:33.240]  沒有分別的
[00:06:33.240 --> 00:06:35.240]  那幅畫算了
[00:06:35.240 --> 00:06:37.240]  十字架本身沒有什麼神秘的地方
[00:06:37.240 --> 00:06:40.240]  但你看到的東西
[00:06:40.240 --> 00:06:43.240]  能夠挑起你生命裡的經驗
[00:06:43.240 --> 00:06:46.240]  聯想和感情
[00:06:46.240 --> 00:06:47.240]  這就是symbolism
[00:06:47.240 --> 00:06:51.240]  每一個象徵對於一個人來說
[00:06:51.240 --> 00:06:53.240]  那件東西本身沒什麼特別
[00:06:53.240 --> 00:06:56.240]  那件東西自身沒什麼特別
[00:06:56.240 --> 00:07:01.240]  但它實在可以挑起整個感情
[00:07:01.240 --> 00:07:04.240]  和心理的包袱
[00:07:04.240 --> 00:07:08.240]  在那裡這個象徵其實是一個指向的力量
[00:07:08.240 --> 00:07:11.240]  這就是symbol的意思
[00:07:11.240 --> 00:07:14.240]  我們可以把它分為幾個極端
[00:07:14.240 --> 00:07:17.240]  一個極端就是把symbol看成一種
[00:07:17.240 --> 00:07:22.240]  有intrinsic mysterious power的東西
[00:07:22.240 --> 00:07:24.240]  另一個極端就是
[00:07:24.240 --> 00:07:30.240]  相信那件東西本身有內在的神秘的力量
[00:07:30.240 --> 00:07:36.240]  如果有些宗教是這樣的話
[00:07:36.240 --> 00:07:41.240]  譬如說我們相信符是靈的
[00:07:41.240 --> 00:07:45.240]  天使那些道教
[00:07:45.240 --> 00:07:47.240]  相信符本身有靈
[00:07:47.240 --> 00:07:50.240]  符本身燒了它
[00:07:50.240 --> 00:07:53.240]  本身就有一種內在的力量
[00:07:53.240 --> 00:07:58.240]  或者是天主教那些
[00:07:58.240 --> 00:08:01.240]  我們以前看的殭屍片
[00:08:01.240 --> 00:08:05.240]  那個十字架一壓過去就不能過來了
[00:08:05.240 --> 00:08:08.240]  就是說這個十字架本身
[00:08:08.240 --> 00:08:10.240]  誰拿都不要緊
[00:08:10.240 --> 00:08:11.240]  總之十字架一出現
[00:08:11.240 --> 00:08:13.240]  這個十字架本身就有力量
[00:08:13.240 --> 00:08:15.240]  天主教有這樣的傾向存在
[00:08:15.240 --> 00:08:18.240]  所以他敬拜那些relics
[00:08:18.240 --> 00:08:21.240]  敬拜那些聖徒的遺物
[00:08:21.240 --> 00:08:24.240]  他相信耶穌釘十字架
[00:08:24.240 --> 00:08:27.240]  十字架的木碎本身有神力
[00:08:27.240 --> 00:08:29.240]  這是一個極端
[00:08:29.240 --> 00:08:32.240]  很多原始的宗教都有
[00:08:32.240 --> 00:08:34.240]  比如說鋼頭那些
[00:08:34.240 --> 00:08:37.240]  他相信那支針一插進公仔那裡
[00:08:37.240 --> 00:08:39.240]  那邊就大叫了
[00:08:39.240 --> 00:08:42.240]  這支針本身有力量
[00:08:42.240 --> 00:08:45.240]  我們基督教又不是相信這樣
[00:08:45.240 --> 00:08:48.240]  因為我們不相信那杯酒
[00:08:48.240 --> 00:08:51.240]  或者那杯葡萄汁本身有神秘力量
[00:08:51.240 --> 00:08:55.240]  所以這杯酒本身並不是
[00:08:55.240 --> 00:08:57.240]  他有什麼神秘力量就喝了
[00:08:57.240 --> 00:08:59.240]  如果你相信神秘力量的時候
[00:08:59.240 --> 00:09:01.240]  你會留起一些回去給病人的弟弟喝
[00:09:01.240 --> 00:09:03.240]  天主教有些是這樣
[00:09:03.240 --> 00:09:04.240]  他舀一些回去給人
[00:09:04.240 --> 00:09:06.240]  或者聖水灑的時候就會好
[00:09:06.240 --> 00:09:10.240]  基督教復元教不相信這件事
[00:09:10.240 --> 00:09:13.240]  但是又不去到另外一個極端
[00:09:13.240 --> 00:09:14.240]  就是我們叫約定俗成
[00:09:14.240 --> 00:09:16.240]  只不過是一個convention
[00:09:16.240 --> 00:09:19.240]  只不過是一個大家一起用這個方式
[00:09:19.240 --> 00:09:24.240]  幫助我們記憶起耶穌為我們所成就
[00:09:24.240 --> 00:09:26.240]  如果從這樣看的時候
[00:09:26.240 --> 00:09:28.240]  約定俗成的另外一個極端
[00:09:28.240 --> 00:09:33.240]  就是那個symbol本身沒有任何力量
[00:09:33.240 --> 00:09:35.240]  只不過是一個大家你和我
[00:09:35.240 --> 00:09:39.240]  你情我願的一個約定
[00:09:39.240 --> 00:09:41.240]  舉例紅綠燈就對了
[00:09:41.240 --> 00:09:42.240]  紅燈就不要動
[00:09:42.240 --> 00:09:44.240]  綠燈就過
[00:09:44.240 --> 00:09:46.240]  無所謂的其實
[00:09:46.240 --> 00:09:48.240]  你可以調過去一個社會裡面
[00:09:48.240 --> 00:09:50.240]  文革的時候紅燈可以過
[00:09:50.240 --> 00:09:52.240]  綠燈就不要動
[00:09:52.240 --> 00:09:54.240]  文革的時候在大陸
[00:09:54.240 --> 00:09:55.240]  紅色是革命
[00:09:55.240 --> 00:09:56.240]  紅色不讓走
[00:09:56.240 --> 00:09:58.240]  紅色才是前進
[00:09:58.240 --> 00:10:00.240]  所有事那段時間紅燈要走
[00:10:00.240 --> 00:10:02.240]  這樣都可以的
[00:10:02.240 --> 00:10:03.240]  沒有壞的
[00:10:03.240 --> 00:10:05.240]  你定的
[00:10:05.240 --> 00:10:08.240]  但是我們說這個聖禮是不是這樣呢
[00:10:08.240 --> 00:10:12.240]  總之我們拿一杯拿個餅
[00:10:12.240 --> 00:10:14.240]  藉著這個方式
[00:10:14.240 --> 00:10:18.240]  幫助我們更加提醒我們記憶耶穌為我們所成
[00:10:18.240 --> 00:10:20.240]  我們不用這個杯不用這個餅都可以的
[00:10:20.240 --> 00:10:22.240]  我們可以去茶經也可以
[00:10:22.240 --> 00:10:24.240]  我們可以去交通也可以
[00:10:24.240 --> 00:10:27.240]  總之這個聖禮本身只不過是一個方式幫助我們
[00:10:27.240 --> 00:10:29.240]  和其他任何一樣
[00:10:29.240 --> 00:10:31.240]  這樣的時候不一定
[00:10:31.240 --> 00:10:34.240]  其實你看聖禮
[00:10:34.240 --> 00:10:36.240]  很容易看你怎麼看的
[00:10:36.240 --> 00:10:38.240]  你不要說這些好像很抽象的東西
[00:10:38.240 --> 00:10:40.240]  有時候你回來有空
[00:10:40.240 --> 00:10:42.240]  你回去看看你
[00:10:42.240 --> 00:10:44.240]  聖餐這個禮拜
[00:10:44.240 --> 00:10:48.240]  上個禮拜聖餐
[00:10:48.240 --> 00:10:50.240]  這個禮拜聖餐
[00:10:50.240 --> 00:10:52.240]  第一個禮拜聖餐
[00:10:52.240 --> 00:10:54.240]  很多人第一個禮拜聖餐
[00:10:54.240 --> 00:10:56.240]  這個禮拜聖餐你留意一下
[00:10:56.240 --> 00:10:58.240]  教會的牧師或傳道人
[00:10:58.240 --> 00:11:04.240]  怎樣處理沒喝完的葡萄汁
[00:11:04.240 --> 00:11:06.240]  你就知道
[00:11:06.240 --> 00:11:08.240]  就知道他什麼神學
[00:11:08.240 --> 00:11:10.240]  在他身邊
[00:11:10.240 --> 00:11:12.240]  如果那些沒喝完的
[00:11:12.240 --> 00:11:14.240]  就撥到聖盤那裡
[00:11:14.240 --> 00:11:16.240]  你知道比較傾向
[00:11:16.240 --> 00:11:18.240]  約定俗成的那條
[00:11:18.240 --> 00:11:20.240]  沒所謂
[00:11:20.240 --> 00:11:22.240]  喝完就喝完
[00:11:22.240 --> 00:11:24.240]  小朋友只要學完就倒一大杯
[00:11:24.240 --> 00:11:26.240]  聖歌會就不行
[00:11:26.240 --> 00:11:28.240]  我們中國人聖歌會的人說
[00:11:28.240 --> 00:11:30.240]  得了
[00:11:30.240 --> 00:11:32.240]  即時就抬喝完
[00:11:32.240 --> 00:11:34.240]  因為那些是有神聖的
[00:11:34.240 --> 00:11:36.240]  你說
[00:11:36.240 --> 00:11:38.240]  沒什麼
[00:11:38.240 --> 00:11:40.240]  我們不是相信
[00:11:40.240 --> 00:11:42.240]  如果真的變成耶穌的血
[00:11:42.240 --> 00:11:44.240]  就大件事
[00:11:44.240 --> 00:11:46.240]  很多問題討論
[00:11:46.240 --> 00:11:48.240]  大家都知道
[00:11:48.240 --> 00:11:50.240]  在君士丹甯堡
[00:11:50.240 --> 00:11:52.240]  大家記得嗎
[00:11:52.240 --> 00:11:54.240]  如果有看過狗歷史
[00:11:54.240 --> 00:11:56.240]  就知道
[00:11:56.240 --> 00:11:58.240]  土耳其的回教徒
[00:11:58.240 --> 00:12:00.240]  在冰林城下
[00:12:00.240 --> 00:12:02.240]  圍攻君士丹甯堡的時候
[00:12:02.240 --> 00:12:04.240]  沒人去打仗
[00:12:04.240 --> 00:12:06.240]  大家激烈討論的一件事
[00:12:06.240 --> 00:12:08.240]  那件事就是
[00:12:08.240 --> 00:12:10.240]  聖水
[00:12:10.240 --> 00:12:12.240]  神父築聖了之後
[00:12:12.240 --> 00:12:14.240]  那杯聖水的烏煙掉了下去
[00:12:14.240 --> 00:12:16.240]  究竟是烏煙成聖
[00:12:16.240 --> 00:12:18.240]  還是受了污染
[00:12:18.240 --> 00:12:22.240]  這個討論
[00:12:22.240 --> 00:12:24.240]  我不管誰贏
[00:12:24.240 --> 00:12:26.240]  重點就是
[00:12:26.240 --> 00:12:28.240]  聖水成為內在神秘的力量
[00:12:28.240 --> 00:12:30.240]  不要說
[00:12:30.240 --> 00:12:32.240]  很重要的神學問題
[00:12:32.240 --> 00:12:34.240]  不說太多
[00:12:34.240 --> 00:12:36.240]  這個例子
[00:12:36.240 --> 00:12:38.240]  挑起一個很重要的神學問題
[00:12:38.240 --> 00:12:40.240]  聖水本身有什麼神
[00:12:40.240 --> 00:12:42.240]  所以有兩個極端
[00:12:42.240 --> 00:12:44.240]  可以說是兩個極端
[00:12:44.240 --> 00:12:46.240]  有時你說
[00:12:46.240 --> 00:12:48.240]  聖叉原來
[00:12:48.240 --> 00:12:50.240]  只剩一杯東西在那裡
[00:12:50.240 --> 00:12:52.240]  潑了他當然不安心
[00:12:52.240 --> 00:12:54.240]  想想也沒什麼理由
[00:12:54.240 --> 00:12:56.240]  都是一杯
[00:12:56.240 --> 00:12:58.240]  污染的
[00:12:58.240 --> 00:13:00.240]  喝了他
[00:13:00.240 --> 00:13:02.240]  沒什麼特別
[00:13:02.240 --> 00:13:04.240]  為什麼要那麼謹慎
[00:13:04.240 --> 00:13:06.240]  是不是那杯水裡有東西
[00:13:06.240 --> 00:13:08.240]  因為沒有東西
[00:13:08.240 --> 00:13:10.240]  這個界線很容易走向極端
[00:13:10.240 --> 00:13:12.240]  主要我相信
[00:13:12.240 --> 00:13:14.240]  比較合乎
[00:13:14.240 --> 00:13:16.240]  我們基督教的
[00:13:16.240 --> 00:13:18.240]  聖禮的精神
[00:13:18.240 --> 00:13:20.240]  就是我們看的
[00:13:20.240 --> 00:13:22.240]  symbolism
[00:13:22.240 --> 00:13:24.240]  symbolism的看法
[00:13:24.240 --> 00:13:26.240]  象徵這些行動
[00:13:26.240 --> 00:13:28.240]  本身並沒有內在的力量
[00:13:28.240 --> 00:13:30.240]  沒有神秘的內在
[00:13:30.240 --> 00:13:32.240]  魔術的力量
[00:13:32.240 --> 00:13:34.240]  但是因為這東西出現的時候
[00:13:34.240 --> 00:13:36.240]  是挑起你整個
[00:13:36.240 --> 00:13:38.240]  感情和歷史的投入
[00:13:38.240 --> 00:13:40.240]  所以那東西和
[00:13:40.240 --> 00:13:42.240]  power能力是分不開的
[00:13:42.240 --> 00:13:44.240]  如果不是那東西出現
[00:13:44.240 --> 00:13:46.240]  這種power是出不來的
[00:13:46.240 --> 00:13:48.240]  那東西出現的時候就出來了
[00:13:48.240 --> 00:13:50.240]  舉個例子最明顯
[00:13:50.240 --> 00:13:52.240]  國旗就是
[00:13:52.240 --> 00:13:54.240]  國旗就是
[00:13:54.240 --> 00:13:56.240]  當一個國家打仗的時候
[00:13:56.240 --> 00:13:58.240]  國旗本身的旗
[00:13:58.240 --> 00:14:00.240]  那種布沒有什麼特別的
[00:14:00.240 --> 00:14:02.240]  沒有什麼特別的
[00:14:02.240 --> 00:14:04.240]  內在神秘的力量
[00:14:04.240 --> 00:14:06.240]  但是國旗一舉起的時候
[00:14:06.240 --> 00:14:08.240]  就帶來所有軍隊的那種感情
[00:14:08.240 --> 00:14:10.240]  和認同
[00:14:10.240 --> 00:14:12.240]  那時候就出來了
[00:14:12.240 --> 00:14:14.240]  所以一個傷兵
[00:14:14.240 --> 00:14:16.240]  他覺得那些人
[00:14:16.240 --> 00:14:18.240]  軍隊已經四散了
[00:14:18.240 --> 00:14:20.240]  他要面臨絕望
[00:14:20.240 --> 00:14:22.240]  或者逃兵邊緣的時候
[00:14:22.240 --> 00:14:24.240]  他一轉角
[00:14:24.240 --> 00:14:26.240]  軍旗插在身上的時候
[00:14:26.240 --> 00:14:28.240]  他突然會湧起一種
[00:14:28.240 --> 00:14:30.240]  很強烈的拼死的感覺
[00:14:30.240 --> 00:14:32.240]  不是軍旗帶給他的力量
[00:14:32.240 --> 00:14:34.240]  而是軍旗的指向
[00:14:34.240 --> 00:14:36.240]  指向
[00:14:36.240 --> 00:14:38.240]  向著那個
[00:14:38.240 --> 00:14:40.240]  挑起他心裡面的那種感情
[00:14:40.240 --> 00:14:42.240]  所以軍旗
[00:14:42.240 --> 00:14:44.240]  其實和power是分不開的
[00:14:44.240 --> 00:14:46.240]  換了地方就沒有了
[00:14:46.240 --> 00:14:48.240]  一轉身
[00:14:48.240 --> 00:14:50.240]  一轉角就有了一支雪條
[00:14:50.240 --> 00:14:52.240]  那沒有的
[00:14:52.240 --> 00:14:54.240]  他不會哭
[00:14:54.240 --> 00:14:56.240]  為國家拼命
[00:14:56.240 --> 00:14:58.240]  沒有的
[00:14:58.240 --> 00:15:00.240]  因為那樣東西是帶不到他
[00:15:00.240 --> 00:15:02.240]  指向不了那種歷史的關係
[00:15:02.240 --> 00:15:04.240]  對於不同的人
[00:15:04.240 --> 00:15:06.240]  當然有不同的東西
[00:15:06.240 --> 00:15:08.240]  成為symbolism
[00:15:08.240 --> 00:15:10.240]  任何一樣東西都可以成為symbolism
[00:15:10.240 --> 00:15:12.240]  不同歷史的背景
[00:15:12.240 --> 00:15:14.240]  是不是
[00:15:14.240 --> 00:15:16.240]  那就沒有什麼限定的
[00:15:16.240 --> 00:15:18.240]  當然國旗對於很多人來說
[00:15:18.240 --> 00:15:20.240]  就重要一點
[00:15:20.240 --> 00:15:22.240]  歌對於人來說就重要一點
[00:15:22.240 --> 00:15:24.240]  最近最常聽的
[00:15:24.240 --> 00:15:26.240]  為自由的那首歌
[00:15:26.240 --> 00:15:28.240]  可能成了symbolism
[00:15:28.240 --> 00:15:30.240]  唱的時候就帶起你的感情
[00:15:30.240 --> 00:15:32.240]  大家都要唱
[00:15:32.240 --> 00:15:34.240]  但個別的人來說
[00:15:34.240 --> 00:15:36.240]  每一個人都有symbolism
[00:15:36.240 --> 00:15:38.240]  對於其他人來說
[00:15:38.240 --> 00:15:40.240]  那樣東西可能不是一個神蹟
[00:15:40.240 --> 00:15:42.240]  對於你可能是一種氣味
[00:15:42.240 --> 00:15:44.240]  一聞到氣味的時候
[00:15:44.240 --> 00:15:46.240]  整個人會
[00:15:46.240 --> 00:15:48.240]  可能會沒心機
[00:15:48.240 --> 00:15:50.240]  可能那氣味
[00:15:50.240 --> 00:15:52.240]  不一定是很有意的聯想
[00:15:52.240 --> 00:15:54.240]  可能在你的歷史經驗當中
[00:15:54.240 --> 00:15:56.240]  有一次或什麼
[00:15:56.240 --> 00:15:58.240]  很深刻的印象
[00:15:58.240 --> 00:16:00.240]  某一種味道可能帶給你感情
[00:16:00.240 --> 00:16:02.240]  某一首歌
[00:16:02.240 --> 00:16:04.240]  對於你來說是特別的
[00:16:04.240 --> 00:16:06.240]  某一種顏色
[00:16:06.240 --> 00:16:08.240]  某一個地方
[00:16:08.240 --> 00:16:10.240]  某一棵樹
[00:16:10.240 --> 00:16:12.240]  某一個角落
[00:16:12.240 --> 00:16:14.240]  每一樣東西對於每一個人來說
[00:16:14.240 --> 00:16:16.240]  某些人來說都可以成為一個象徵
[00:16:16.240 --> 00:16:18.240]  那樣東西一出現
[00:16:18.240 --> 00:16:20.240]  就能帶給他們整個感情
[00:16:20.240 --> 00:16:22.240]  歷史感情的投入
[00:16:22.240 --> 00:16:24.240]  那個就是symbolism
[00:16:24.240 --> 00:16:26.240]  所以聖餐對於有些人來說
[00:16:26.240 --> 00:16:28.240]  是symbolism
[00:16:28.240 --> 00:16:30.240]  有些人不是symbolism
[00:16:30.240 --> 00:16:32.240]  做聖餐不知道自己做什麼
[00:16:32.240 --> 00:16:34.240]  那樣東西根本就完理行不了聖餐的意義
[00:16:34.240 --> 00:16:36.240]  作為一個象徵
[00:16:36.240 --> 00:16:38.240]  為什麼一定要用聖餐
[00:16:38.240 --> 00:16:40.240]  因為剛才說的
[00:16:40.240 --> 00:16:42.240]  就是因為這不同背景的聖徒
[00:16:42.240 --> 00:16:44.240]  都應該有同一個象徵
[00:16:44.240 --> 00:16:46.240]  給予他們同一個感情
[00:16:46.240 --> 00:16:48.240]  我們沒有理由將一首歌
[00:16:48.240 --> 00:16:50.240]  另一首歌來做象徵
[00:16:50.240 --> 00:16:52.240]  沒有理由用顏色來做
[00:16:52.240 --> 00:16:54.240]  可能對於這個人來說是一個象徵
[00:16:54.240 --> 00:16:56.240]  對於那個人來說不是
[00:16:56.240 --> 00:16:58.240]  但在教會裡大家圍在一起有同一個生命
[00:16:58.240 --> 00:17:00.240]  就是因為他們有耶穌基督的生命
[00:17:00.240 --> 00:17:02.240]  有得教的經驗
[00:17:02.240 --> 00:17:04.240]  有熟練的經歷
[00:17:04.240 --> 00:17:06.240]  和神的經歷
[00:17:06.240 --> 00:17:08.240]  所以這個聖餐和水禮
[00:17:08.240 --> 00:17:10.240]  應該成為一個共同的象徵
[00:17:10.240 --> 00:17:12.240]  理論上應該
[00:17:12.240 --> 00:17:14.240]  這個東西一出現的時候
[00:17:14.240 --> 00:17:16.240]  就帶給所有參與的人
[00:17:16.240 --> 00:17:18.240]  一個共同的感情經驗
[00:17:18.240 --> 00:17:20.240]  如果那個救恩對於你來說
[00:17:20.240 --> 00:17:22.240]  是重要的
[00:17:22.240 --> 00:17:24.240]  所以從這個角度來說
[00:17:24.240 --> 00:17:26.240]  聖餐是必須要有的
[00:17:26.240 --> 00:17:28.240]  通過這個東西就指向
[00:17:28.240 --> 00:17:30.240]  或者挑起
[00:17:30.240 --> 00:17:32.240]  歷史和你的感情上
[00:17:32.240 --> 00:17:34.240]  產生了你的信仰上的決定和不斷的更新
[00:17:34.240 --> 00:17:36.240]  產生了你的信仰上的決定和不斷的更新
[00:17:36.240 --> 00:17:38.240]  產生了你的信仰上的決定和不斷的更新
