
[00:00:00.000 --> 00:00:05.000]  我們將昨天晚上看的那節聖經再看一次
[00:02:12.000 --> 00:02:16.000]  我們單單侍奉主自己
[00:02:16.000 --> 00:02:18.000]  當我們這樣做的時候
[00:02:18.000 --> 00:02:21.000]  我們就是單拜主了
[00:02:21.000 --> 00:02:23.000]  就是真正的拜主
[00:02:23.000 --> 00:02:26.000]  他也就是真正我們的主人
[00:02:26.000 --> 00:02:28.000]  昨天晚上我們開始看
[00:02:28.000 --> 00:02:31.000]  以色列人,神的百姓
[00:02:31.000 --> 00:02:36.000]  曾經拜過七種的偶像
[00:02:36.000 --> 00:02:37.000]  不是別人拜
[00:02:37.000 --> 00:02:41.000]  是神的百姓,以色列人拜
[00:02:41.000 --> 00:02:45.000]  我們看了頭兩種偶像
[00:02:45.000 --> 00:02:50.000]  今天晚上我們要看第三種
[00:02:50.000 --> 00:02:53.000]  基督偶像是金牛犢
[00:02:53.000 --> 00:02:55.000]  代表埃及
[00:02:55.000 --> 00:02:59.000]  埃及象徵世界
[00:02:59.000 --> 00:03:02.000]  昨天晚上有一位同學問我說
[00:03:02.000 --> 00:03:06.000]  難道我們不愛這個可愛的世界嗎?
[00:03:06.000 --> 00:03:08.000]  他的意思是說
[00:03:08.000 --> 00:03:11.000]  這個世界裡面大自然的美麗
[00:03:11.000 --> 00:03:13.000]  等等美讚的事物
[00:03:13.000 --> 00:03:16.000]  難道我們都不愛了嗎?
[00:03:16.000 --> 00:03:18.000]  我不曉得我們中間還有其他的人
[00:03:18.000 --> 00:03:21.000]  有這樣的誤會沒有
[00:03:21.000 --> 00:03:23.000]  我們所說的世界
[00:03:23.000 --> 00:03:27.000]  是約翰一書二章十六節所說的
[00:03:27.000 --> 00:03:29.000]  沿目的情慾
[00:03:29.000 --> 00:03:31.000]  路徑的情慾
[00:03:31.000 --> 00:03:33.000]  精神的驕傲
[00:03:33.000 --> 00:03:35.000]  這些不是從天父來的
[00:03:35.000 --> 00:03:37.000]  不是從上頭來的
[00:03:37.000 --> 00:03:39.000]  是從世界來的
[00:03:39.000 --> 00:03:42.000]  我們所說的不愛世界
[00:03:42.000 --> 00:03:46.000]  是指說這個意義下的
[00:03:46.000 --> 00:03:49.000]  所以第一種的偶像就是
[00:03:49.000 --> 00:03:52.000]  The God of Worldliness
[00:03:52.000 --> 00:03:55.000]  我們把這個偶像要破除了
[00:03:55.000 --> 00:03:57.000]  摩西三明神的繁星
[00:03:57.000 --> 00:04:01.000]  對這個偶像有很堅決的態度
[00:04:01.000 --> 00:04:05.000]  這是昨天晚上我們已經看過的了
[00:04:05.000 --> 00:04:08.000]  我記得一年之前
[00:04:08.000 --> 00:04:12.000]  在越南西貢領會的時候
[00:04:12.000 --> 00:04:14.000]  其中有一個聚會
[00:04:14.000 --> 00:04:17.000]  是中國青年的聚會
[00:04:17.000 --> 00:04:19.000]  在聚會開始的時候
[00:04:19.000 --> 00:04:22.000]  那些青年們很高興
[00:04:22.000 --> 00:04:25.000]  興高采烈的唱一個短歌
[00:04:25.000 --> 00:04:27.000]  這個短歌我相信大家
[00:04:27.000 --> 00:04:29.000]  很多人會唱
[00:04:29.000 --> 00:04:33.000]  我已經決定
[00:04:33.000 --> 00:04:35.000]  要遵從嚴肅
[00:04:35.000 --> 00:04:36.000]  重複三次
[00:04:36.000 --> 00:04:38.000]  永不轉回
[00:04:38.000 --> 00:04:39.000]  永不轉回
[00:04:39.000 --> 00:04:40.000]  第二節
[00:04:40.000 --> 00:04:43.000]  世界在前頭
[00:04:43.000 --> 00:04:45.000]  世界在後頭
[00:04:45.000 --> 00:04:46.000]  重複三次
[00:04:46.000 --> 00:04:47.000]  永不轉回
[00:04:47.000 --> 00:04:49.000]  永不轉回
[00:04:49.000 --> 00:04:51.000]  他們唱得高興的時候
[00:04:51.000 --> 00:04:52.000]  我就注意到
[00:04:52.000 --> 00:04:56.000]  最前面一排中間有一個青年
[00:04:56.000 --> 00:04:59.000]  他不知不覺把兩樣倒轉過來
[00:04:59.000 --> 00:05:02.000]  他完全不曉得
[00:05:02.000 --> 00:05:03.000]  我看他的神蹟
[00:05:03.000 --> 00:05:04.000]  我坐在講台上
[00:05:04.000 --> 00:05:06.000]  我聽見他唱的時候
[00:05:06.000 --> 00:05:07.000]  我注意看他的面
[00:05:07.000 --> 00:05:10.000]  很圓曲的表情
[00:05:10.000 --> 00:05:11.000]  所以他完全不曉得
[00:05:11.000 --> 00:05:12.000]  他轉過來
[00:05:12.000 --> 00:05:14.000]  因為世界和時下
[00:05:14.000 --> 00:05:16.000]  這個發音差不多
[00:05:16.000 --> 00:05:17.000]  所以他在那兒
[00:05:17.000 --> 00:05:19.000]  很圓曲的唱
[00:05:19.000 --> 00:05:20.000]  世界在前頭
[00:05:20.000 --> 00:05:22.000]  世界在後頭
[00:05:22.000 --> 00:05:24.000]  重複三次
[00:05:24.000 --> 00:05:26.000]  永不轉回
[00:05:26.000 --> 00:05:29.000]  永不轉回
[00:05:29.000 --> 00:05:30.000]  我真的聽了
[00:05:30.000 --> 00:05:33.000]  心裡難免要笑
[00:05:33.000 --> 00:05:34.000]  笑也不好
[00:05:34.000 --> 00:05:36.000]  意思笑錯了
[00:05:36.000 --> 00:05:38.000]  不想去為潘弟兄
[00:05:38.000 --> 00:05:41.000]  而發聲報復
[00:05:41.000 --> 00:05:44.000]  但是我心裡深深想笑
[00:05:44.000 --> 00:05:46.000]  但是後來我想
[00:05:46.000 --> 00:05:48.000]  這樣做難不難
[00:05:48.000 --> 00:05:50.000]  難不難
[00:05:50.000 --> 00:05:52.000]  我們開始的時候
[00:05:52.000 --> 00:05:53.000]  我們都願意
[00:05:53.000 --> 00:05:55.000]  世界在前頭
[00:05:55.000 --> 00:05:57.000]  世界在後頭
[00:05:57.000 --> 00:05:59.000]  但是不知不覺
[00:05:59.000 --> 00:06:01.000]  調換過來
[00:06:01.000 --> 00:06:02.000]  有的時候調換過來
[00:06:02.000 --> 00:06:04.000]  我們還不知道
[00:06:04.000 --> 00:06:05.000]  世界在前頭
[00:06:05.000 --> 00:06:07.000]  我們的目標成了世界
[00:06:07.000 --> 00:06:10.000]  我們的神成了世界
[00:06:10.000 --> 00:06:12.000]  我們還沒有感覺察到
[00:06:12.000 --> 00:06:15.000]  十字架到我們背後
[00:06:15.000 --> 00:06:16.000]  我們把它忘記
[00:06:16.000 --> 00:06:19.000]  我們忘記在那個十字架上
[00:06:19.000 --> 00:06:22.000]  俗說福在在下
[00:06:22.000 --> 00:06:23.000]  我們今天晚上
[00:06:23.000 --> 00:06:25.000]  也願意對這個神說
[00:06:25.000 --> 00:06:28.000]  對金牛族這個神說
[00:06:28.000 --> 00:06:30.000]  對兒子的神說
[00:06:30.000 --> 00:06:32.000]  對世界這個神說
[00:06:32.000 --> 00:06:34.000]  你不是我的神
[00:06:34.000 --> 00:06:37.000]  你不是我的神
[00:06:37.000 --> 00:06:39.000]  第二個偶像
[00:06:39.000 --> 00:06:42.000]  是今天在他的故鄉
[00:06:42.000 --> 00:06:43.000]  柯普拉斯
[00:06:43.000 --> 00:06:45.000]  所建造的那個衣服的
[00:06:45.000 --> 00:06:47.000]  昨天我們看過
[00:06:47.000 --> 00:06:51.000]  這是榮耀自己的偶像
[00:06:51.000 --> 00:06:54.000]  我們活著不是為自己
[00:06:54.000 --> 00:06:57.000]  我們來是活著為榮耀自己
[00:06:57.000 --> 00:07:01.000]  今天我們開始看第三個偶像
[00:07:01.000 --> 00:07:04.000]  請大家翻到
[00:07:04.000 --> 00:07:08.000]  三一禮數第二章
[00:07:08.000 --> 00:07:12.000]  三一禮數第二章
[00:07:12.000 --> 00:07:15.000]  對不起第三章
[00:07:15.000 --> 00:07:18.000]  在地上裡我們看見
[00:07:18.000 --> 00:07:23.000]  尼布加瑞達王造了一個星象
[00:07:23.000 --> 00:07:24.000]  他下令
[00:07:24.000 --> 00:07:29.000]  所有的人都向這個星象下懷
[00:07:29.000 --> 00:07:33.000]  其中包括被擄到巴基倫的
[00:07:33.000 --> 00:07:34.000]  伊斯列人
[00:07:34.000 --> 00:07:38.000]  其中有丹一禮的三個朋友
[00:07:38.000 --> 00:07:41.000]  除了丹一禮的三個朋友
[00:07:41.000 --> 00:07:43.000]  其他被擄的伊斯列人
[00:07:43.000 --> 00:07:44.000]  神的百姓
[00:07:44.000 --> 00:07:48.000]  都向這個星象下懷
[00:07:48.000 --> 00:07:51.000]  這個星象是誰的星象
[00:07:51.000 --> 00:07:53.000]  解經家告訴我們
[00:07:53.000 --> 00:08:00.000]  這個星象是丹一禮的戰神的像
[00:08:00.000 --> 00:08:02.000]  Merodeus
[00:08:02.000 --> 00:08:08.000]  這個戰神就是尼布加瑞達王認為
[00:08:08.000 --> 00:08:10.000]  我的之勝
[00:08:10.000 --> 00:08:12.000]  我征服了這麼多的國家
[00:08:12.000 --> 00:08:17.000]  就是靠這個戰神幫助我才成功的
[00:08:17.000 --> 00:08:20.000]  所以他勝利之後
[00:08:20.000 --> 00:08:25.000]  他建造他的戰神的像
[00:08:25.000 --> 00:08:29.000]  在平原上高高建立起來
[00:08:29.000 --> 00:08:32.000]  下令所有的人都懷這個星象
[00:08:32.000 --> 00:08:36.000]  包括神的百姓
[00:08:36.000 --> 00:08:42.000]  我們可以說這個星象代表權力地位
[00:08:42.000 --> 00:08:45.000]  因為尼布加瑞達王說
[00:08:45.000 --> 00:08:47.000]  這個像幫助了我
[00:08:47.000 --> 00:08:52.000]  成功成為世界上最偉大的君王
[00:08:52.000 --> 00:08:54.000]  我征服了很多的國家
[00:08:54.000 --> 00:08:56.000]  我現在有最高的地位
[00:08:56.000 --> 00:08:57.000]  最大的權力
[00:08:57.000 --> 00:08:59.000]  都是這個神給我的
[00:08:59.000 --> 00:09:00.000]  所以我拜他
[00:09:00.000 --> 00:09:02.000]  你們都要拜他
[00:09:02.000 --> 00:09:05.000]  今天不但世上的人
[00:09:05.000 --> 00:09:07.000]  拜地位
[00:09:07.000 --> 00:09:09.000]  拜權力
[00:09:09.000 --> 00:09:11.000]  很多很多的基督徒
[00:09:11.000 --> 00:09:15.000]  也是拜這個偶像
[00:09:15.000 --> 00:09:20.000]  人生的目的是要得到promotion
[00:09:20.000 --> 00:09:22.000]  一步一步的高大
[00:09:22.000 --> 00:09:25.000]  爬得越高越好
[00:09:25.000 --> 00:09:28.000]  手中的權力越大越好
[00:09:28.000 --> 00:09:32.000]  把這個當作人生的意義
[00:09:32.000 --> 00:09:35.000]  當一個人是這樣的時候
[00:09:35.000 --> 00:09:37.000]  當一個蜀族的人
[00:09:37.000 --> 00:09:40.000]  也有這樣的觀念的時候
[00:09:40.000 --> 00:09:44.000]  他也是好像當日的伊斯列人一樣
[00:09:44.000 --> 00:09:47.000]  拜了這個像
[00:09:47.000 --> 00:09:48.000]  請大家注意
[00:09:48.000 --> 00:09:51.000]  當時伊斯列人拜這個像
[00:09:51.000 --> 00:09:55.000]  是受壓力而拜
[00:09:55.000 --> 00:10:01.000]  今天基督徒有沒有受這個壓力
[00:10:01.000 --> 00:10:05.000]  當日他們是受無力的壓力
[00:10:05.000 --> 00:10:09.000]  今天基督徒不是受無力的壓力
[00:10:09.000 --> 00:10:14.000]  而是受一種社會的觀念
[00:10:14.000 --> 00:10:16.000]  風氣的壓力
[00:10:16.000 --> 00:10:20.000]  不知不覺這個壓力在基督徒身上
[00:10:20.000 --> 00:10:23.000]  使他們屈膝跪拜
[00:10:23.000 --> 00:10:27.000]  是一個彌撫加利沙王的跡象
[00:10:27.000 --> 00:10:29.000]  但是我們感謝神
[00:10:29.000 --> 00:10:31.000]  在這段論文裡面
[00:10:31.000 --> 00:10:34.000]  我們看見大約三個朋友
[00:10:34.000 --> 00:10:37.000]  他們很堅強的站在
[00:10:37.000 --> 00:10:39.000]  彌撫加利沙王面前說
[00:10:39.000 --> 00:10:43.000]  我們不能拜你的像
[00:10:43.000 --> 00:10:45.000]  即使我們死
[00:10:45.000 --> 00:10:47.000]  我們也不拜
[00:10:47.000 --> 00:10:51.000]  彌撫加利沙王用最可怕的刑法
[00:10:51.000 --> 00:10:53.000]  擺在他們面前
[00:10:53.000 --> 00:10:55.000]  如果你們不肯拜
[00:10:55.000 --> 00:10:59.000]  我要把你們丟在烈火的窯中燒死
[00:10:59.000 --> 00:11:01.000]  這三個人怎麼說
[00:11:01.000 --> 00:11:04.000]  我們相信我們所拜的神
[00:11:04.000 --> 00:11:05.000]  會救我們
[00:11:05.000 --> 00:11:07.000]  但是講到這沒有停止
[00:11:07.000 --> 00:11:09.000]  更多說教育
[00:11:09.000 --> 00:11:12.000]  比吃八點
[00:11:12.000 --> 00:11:15.000]  請大家看十八點
[00:11:15.000 --> 00:11:17.000]  濟禍不然
[00:11:17.000 --> 00:11:18.000]  王啊
[00:11:18.000 --> 00:11:22.000]  你當知道我們絕不侍奉你的神
[00:11:22.000 --> 00:11:25.000]  也不聽拜你說利的跡象
[00:11:25.000 --> 00:11:27.000]  最寶貴這四個字
[00:11:27.000 --> 00:11:30.000]  濟禍不然
[00:11:30.000 --> 00:11:34.000]  他們說我們的神會救我們
[00:11:34.000 --> 00:11:37.000]  就算神不救我們
[00:11:37.000 --> 00:11:39.000]  我們也不拜你的像
[00:11:39.000 --> 00:11:42.000]  這是真正的信心
[00:11:42.000 --> 00:11:45.000]  如果他們三個人的信心
[00:11:45.000 --> 00:11:48.000]  是到上一節為止
[00:11:48.000 --> 00:11:50.000]  這個不是完全的信心
[00:11:50.000 --> 00:11:53.000]  如果他們相信耶和華一定救我們
[00:11:53.000 --> 00:11:56.000]  除了一個烈火的窯
[00:11:56.000 --> 00:11:57.000]  到那時候
[00:11:57.000 --> 00:11:59.000]  真是被扔進去了
[00:11:59.000 --> 00:12:01.000]  他們的信心破產
[00:12:01.000 --> 00:12:03.000]  真是感謝神
[00:12:03.000 --> 00:12:06.000]  他們的信心是徹底的信心
[00:12:06.000 --> 00:12:08.000]  是完整的信心
[00:12:08.000 --> 00:12:10.000]  是清楚的信心
[00:12:10.000 --> 00:12:14.000]  他們說濟禍耶和華不救我們
[00:12:14.000 --> 00:12:16.000]  這是他的旨意
[00:12:16.000 --> 00:12:17.000]  王啊
[00:12:17.000 --> 00:12:18.000]  你要知道
[00:12:18.000 --> 00:12:22.000]  我們也絕對不拜你的像
[00:12:22.000 --> 00:12:26.000]  面對這樣的勇氣
[00:12:26.000 --> 00:12:28.000]  叫我們真是受感動
[00:12:28.000 --> 00:12:31.000]  我們衛生醫裡的這三個朋友
[00:12:31.000 --> 00:12:32.000]  感謝神
[00:12:32.000 --> 00:12:35.000]  今天我們需要這樣
[00:12:35.000 --> 00:12:37.000]  有勇氣的人
[00:12:37.000 --> 00:12:39.000]  有骨氣的人
[00:12:39.000 --> 00:12:40.000]  有人說
[00:12:40.000 --> 00:12:43.000]  丹麗麗被丟在獅子坑中
[00:12:43.000 --> 00:12:44.000]  獅子沒有吃牠
[00:12:44.000 --> 00:12:48.000]  因為牠渾身是骨頭
[00:12:48.000 --> 00:12:51.000]  牠很高強
[00:12:51.000 --> 00:12:53.000]  硬骨頭
[00:12:53.000 --> 00:12:56.000]  就像給我們淑麟的硬骨頭
[00:12:56.000 --> 00:12:58.000]  骨頭太軟
[00:12:58.000 --> 00:13:01.000]  這個膝蓋兩面可以彎
[00:13:01.000 --> 00:13:03.000]  如果一個人
[00:13:03.000 --> 00:13:05.000]  他的膝蓋兩面彎起
[00:13:05.000 --> 00:13:07.000]  你看著很奇怪
[00:13:07.000 --> 00:13:08.000]  我們感謝神
[00:13:08.000 --> 00:13:11.000]  說我們的膝蓋只能往一邊彎
[00:13:11.000 --> 00:13:14.000]  如果我們向神祈求
[00:13:14.000 --> 00:13:16.000]  我們向撒旦主感恩
[00:13:16.000 --> 00:13:18.000]  如果我們向撒旦主祈求
[00:13:18.000 --> 00:13:22.000]  我們恐怕向主就感恩了
[00:13:22.000 --> 00:13:28.000]  我們願意接受這三個人的方言
[00:13:28.000 --> 00:13:32.000]  他們在當時很大的壓力之下
[00:13:32.000 --> 00:13:35.000]  能夠站立得穩
[00:13:35.000 --> 00:13:38.000]  我們看第四個偶像
[00:13:38.000 --> 00:13:42.000]  請大家翻到四世紀第六章
[00:13:42.000 --> 00:13:46.000]  四世紀第六章
[00:13:46.000 --> 00:13:51.000]  第25節到26節
[00:13:51.000 --> 00:13:54.000]  四世紀第六章
[00:13:54.000 --> 00:13:56.000]  25節到26節
[00:13:56.000 --> 00:13:58.000]  當那夜
[00:13:58.000 --> 00:14:00.000]  耶和華吩咐基殿說
[00:14:00.000 --> 00:14:02.000]  你娶你父親的女兒來
[00:14:02.000 --> 00:14:05.000]  就是那七歲的第二隻牛
[00:14:05.000 --> 00:14:09.000]  請撤回你父親為巴黎所住的潭
[00:14:09.000 --> 00:14:12.000]  砍下潭旁的木偶
[00:14:12.000 --> 00:14:14.000]  在這潭之上
[00:14:14.000 --> 00:14:15.000]  神神祈祈地
[00:14:15.000 --> 00:14:19.000]  為耶和華你的神住一座潭
[00:14:19.000 --> 00:14:22.000]  將第二隻牛獻為班底
[00:14:22.000 --> 00:14:26.000]  將你所砍下的木偶做柴
[00:14:26.000 --> 00:14:31.000]  在這裡我們看見基殿做的一件事
[00:14:31.000 --> 00:14:36.000]  當時很多很多的以色列人
[00:14:36.000 --> 00:14:39.000]  在巴黎這個偶像
[00:14:39.000 --> 00:14:43.000]  但是現在我們看見基殿
[00:14:43.000 --> 00:14:46.000]  在神所教給他的榮譽之下
[00:14:46.000 --> 00:14:49.000]  把這個巴黎的地盤撤回
[00:14:49.000 --> 00:14:52.000]  把巴黎的偶像砍碎
[00:14:52.000 --> 00:14:58.000]  用這個偶像的碎木頭做柴
[00:14:58.000 --> 00:15:01.000]  獻祭給耶和華
[00:15:01.000 --> 00:15:04.000]  他把這個巴黎的像砍碎以後
[00:15:04.000 --> 00:15:09.000]  用這個碎像的木頭做燃料
[00:15:09.000 --> 00:15:15.000]  把他獻給耶和華的祭物燃燒起來獻上
[00:15:15.000 --> 00:15:18.000]  以色列人拜巴黎
[00:15:18.000 --> 00:15:20.000]  和江南人一樣
[00:15:20.000 --> 00:15:22.000]  他們拜了很久
[00:15:22.000 --> 00:15:26.000]  在很多的地方都有巴黎的地盤
[00:15:26.000 --> 00:15:29.000]  巴黎是什麼偶像
[00:15:29.000 --> 00:15:32.000]  江南本地的人拜巴黎
[00:15:32.000 --> 00:15:35.000]  有一個基本的原理
[00:15:35.000 --> 00:15:38.000]  他們把巴黎神當作
[00:15:38.000 --> 00:15:44.000]  The God of Productivity
[00:15:44.000 --> 00:15:47.000]  他們願意他們的田地是Productive
[00:15:47.000 --> 00:15:49.000]  所以我們拜巴黎
[00:15:49.000 --> 00:15:52.000]  我們的田地出產很豐富
[00:15:52.000 --> 00:15:56.000]  所以這是The God of Productivity
[00:15:56.000 --> 00:15:58.000]  我們用今天的話來講
[00:15:58.000 --> 00:16:05.000]  就是成功發達的神
[00:16:05.000 --> 00:16:10.000]  今天屬神的人有沒有拜這個偶像
[00:16:10.000 --> 00:16:11.000]  成功
[00:16:11.000 --> 00:16:13.000]  今天呢
[00:16:13.000 --> 00:16:14.000]  The God of Success
[00:16:14.000 --> 00:16:17.000]  真是Successful
[00:16:17.000 --> 00:16:21.000]  很多很多的人就是求Success
[00:16:21.000 --> 00:16:23.000]  他活著就是要Success
[00:16:23.000 --> 00:16:28.000]  真是把Success成為一個神
[00:16:28.000 --> 00:16:29.000]  發達
[00:16:29.000 --> 00:16:33.000]  我們中國人自古到現在
[00:16:33.000 --> 00:16:39.000]  福祿壽是一個人有福的標準
[00:16:39.000 --> 00:16:41.000]  福祿壽
[00:16:41.000 --> 00:16:46.000]  有的時候外國的傳教士到香港回國的時候
[00:16:46.000 --> 00:16:49.000]  就買這三個字福祿壽
[00:16:49.000 --> 00:16:51.000]  他們的意思就是說我們帶回美國
[00:16:51.000 --> 00:16:53.000]  讓他們看看中國字
[00:16:53.000 --> 00:16:54.000]  很特別
[00:16:54.000 --> 00:16:57.000]  給我們英文那麼大的服從
[00:16:57.000 --> 00:16:59.000]  這三個字很好的意思
[00:16:59.000 --> 00:17:03.000]  他們沒有真正的明白福祿壽的意思是什麼
[00:17:03.000 --> 00:17:06.000]  有一天一個傳教士問我說
[00:17:06.000 --> 00:17:08.000]  這是什麼意思
[00:17:08.000 --> 00:17:10.000]  你怎麼解釋我
[00:17:10.000 --> 00:17:12.000]  你怎麼解釋祿
[00:17:12.000 --> 00:17:14.000]  祿是什麼
[00:17:14.000 --> 00:17:16.000]  你想就了解
[00:17:16.000 --> 00:17:19.000]  今天不單中國人
[00:17:19.000 --> 00:17:20.000]  全世界的人
[00:17:20.000 --> 00:17:23.000]  他們說追求的是什麼
[00:17:23.000 --> 00:17:26.000]  他們說崇拜這是什麼
[00:17:26.000 --> 00:17:28.000]  什麼叫做崇拜
[00:17:28.000 --> 00:17:31.000]  崇拜兩個字怎麼解釋
[00:17:31.000 --> 00:17:35.000]  在你的人生中這樣一個最重要的地位
[00:17:35.000 --> 00:17:37.000]  這樣一個最高的地位
[00:17:37.000 --> 00:17:39.000]  那就是你說崇拜
[00:17:39.000 --> 00:17:42.000]  有人崇拜科學
[00:17:42.000 --> 00:17:44.000]  就是把科學放在第一位
[00:17:44.000 --> 00:17:47.000]  你高舉什麼
[00:17:47.000 --> 00:17:49.000]  重看什麼
[00:17:49.000 --> 00:17:51.000]  把什麼放在首位
[00:17:51.000 --> 00:17:54.000]  什麼占據你人生的第一把交椅
[00:17:54.000 --> 00:17:56.000]  那就是你的偶像
[00:17:56.000 --> 00:17:58.000]  今天你有沒有記住
[00:17:58.000 --> 00:18:00.000]  崇拜成功
[00:18:00.000 --> 00:18:03.000]  把這個看得一如還重要
[00:18:03.000 --> 00:18:05.000]  有沒有記住
[00:18:05.000 --> 00:18:07.000]  崇拜發大財
[00:18:07.000 --> 00:18:12.000]  把發大財看得一如還重要
[00:18:12.000 --> 00:18:16.000]  我們再看第五種的偶像
[00:18:16.000 --> 00:18:20.000]  請大家等到一期結束
[00:18:20.000 --> 00:18:22.000]  一期結束
[00:18:22.000 --> 00:18:24.000]  第八章
[00:18:24.000 --> 00:18:28.000]  一期結束第八章
[00:18:28.000 --> 00:18:33.000]  第十四點
[00:18:33.000 --> 00:18:36.000]  他領我到一個火箭外院
[00:18:36.000 --> 00:18:39.000]  朝北的門口
[00:18:39.000 --> 00:18:40.000]  水之
[00:18:40.000 --> 00:18:43.000]  在那裡有婦女坐著
[00:18:43.000 --> 00:18:48.000]  為達摩斯哭泣
[00:18:48.000 --> 00:18:52.000]  這是一期結束見的一個意象
[00:18:52.000 --> 00:18:56.000]  在神的殿的門口
[00:18:56.000 --> 00:19:01.000]  有很多以色列的婦女在那兒哭
[00:19:01.000 --> 00:19:02.000]  哭什麼
[00:19:02.000 --> 00:19:03.000]  為水哭
[00:19:03.000 --> 00:19:05.000]  為達摩斯哭
[00:19:05.000 --> 00:19:08.000]  達摩斯是水
[00:19:08.000 --> 00:19:15.000]  達摩斯在蕭亞西亞就等於希臘的愛神
[00:19:15.000 --> 00:19:17.000]  希臘的愛神
[00:19:17.000 --> 00:19:22.000]  也就等於蕭亞西亞的達摩斯
[00:19:22.000 --> 00:19:25.000]  相同的大概的意義
[00:19:25.000 --> 00:19:29.000]  這些書神的人
[00:19:29.000 --> 00:19:32.000]  在那裡哭
[00:19:32.000 --> 00:19:36.000]  為了這個愛神來哭
[00:19:36.000 --> 00:19:38.000]  這是什麼意思
[00:19:38.000 --> 00:19:41.000]  他們把這個當作神
[00:19:41.000 --> 00:19:46.000]  他們在過一個外方的血跡
[00:19:46.000 --> 00:19:49.000]  把這個神當作他們的神
[00:19:49.000 --> 00:19:51.000]  這叫我們想到
[00:19:51.000 --> 00:19:54.000]  今天多少的人
[00:19:54.000 --> 00:19:56.000]  算一種神
[00:19:56.000 --> 00:19:58.000]  是什麼神
[00:19:58.000 --> 00:19:59.000]  sex
[00:19:59.000 --> 00:20:00.000]  對不對
[00:20:00.000 --> 00:20:02.000]  這正是相同的意義
[00:20:02.000 --> 00:20:05.000]  當時在蕭亞西亞
[00:20:05.000 --> 00:20:08.000]  過這些神的血跡的時候
[00:20:08.000 --> 00:20:11.000]  有雲亂的狀狀
[00:20:11.000 --> 00:20:13.000]  在神廟裡面
[00:20:13.000 --> 00:20:16.000]  他們過他們特別的血跡的時候
[00:20:16.000 --> 00:20:20.000]  是隨意晃動情義
[00:20:20.000 --> 00:20:22.000]  當時不認為一回事
[00:20:22.000 --> 00:20:26.000]  只是他們的風水器官裡面的一部分
[00:20:26.000 --> 00:20:27.000]  神的百姓
[00:20:27.000 --> 00:20:30.000]  也和他們混雜在一起
[00:20:30.000 --> 00:20:32.000]  在葉劉華殿的門口
[00:20:32.000 --> 00:20:34.000]  正在門口
[00:20:34.000 --> 00:20:37.000]  他們就這樣的表現
[00:20:37.000 --> 00:20:40.000]  今天世上的青年
[00:20:40.000 --> 00:20:41.000]  不但是青年
[00:20:41.000 --> 00:20:44.000]  我也看見很多的中年人
[00:20:44.000 --> 00:20:46.000]  甚至超過中年的人
[00:20:46.000 --> 00:20:49.000]  five is sex
[00:20:49.000 --> 00:20:52.000]  把性當作神
[00:20:52.000 --> 00:20:56.000]  今天我們打開一般的畫
[00:20:56.000 --> 00:20:57.000]  報
[00:20:57.000 --> 00:20:58.000]  禪物
[00:20:58.000 --> 00:21:01.000]  我們說看見是什麼
[00:21:01.000 --> 00:21:03.000]  我們說接觸的是什麼
