
[00:00:00.000 --> 00:00:02.720]  然后第九章记载了一个神迹
[00:01:36.280 --> 00:01:40.400]  这个神迹众人都见到了
[00:01:40.400 --> 00:01:43.600]  生来黑暗的证明是真实的
[00:01:43.600 --> 00:01:46.760]  现在怎么去面对这个情况呢
[00:01:46.760 --> 00:01:50.600]  在这里法利塞人就对壳子说
[00:01:50.600 --> 00:01:53.280]  你要将荣耀归给神
[00:01:53.280 --> 00:01:56.240]  其实我们很容易以为
[00:01:56.240 --> 00:01:58.680]  法利塞人的意思就是你要赞美神
[00:01:58.680 --> 00:01:59.960]  你不要赞美耶稣
[00:01:59.960 --> 00:02:02.200]  其实法利塞人的意思不是这样
[00:02:02.200 --> 00:02:05.520]  当法利塞人说要将荣耀归给神的时候
[00:02:05.520 --> 00:02:08.200]  意思应该是在神的面前
[00:02:08.200 --> 00:02:12.920]  你要坦白承认讲出一些事实
[00:02:12.920 --> 00:02:14.240]  一些实情出来
[00:02:14.240 --> 00:02:15.960]  当然在他们来说
[00:02:15.960 --> 00:02:18.880]  什么是承认这个实情呢
[00:02:18.880 --> 00:02:22.040]  就是他们希望从壳子讲出
[00:02:22.040 --> 00:02:23.600]  耶稣是一个罪人
[00:02:23.600 --> 00:02:25.720]  因为他犯了安息日
[00:02:25.720 --> 00:02:27.480]  一群法利塞人很希望
[00:02:27.480 --> 00:02:30.640]  这个壳子讲出一些这样的说话
[00:02:30.640 --> 00:02:33.040]  不过这个壳子的回应是什么呢
[00:02:33.040 --> 00:02:35.640]  他说我承认我没有资格去讲
[00:02:35.640 --> 00:02:36.920]  耶稣是不是一个罪人
[00:02:36.920 --> 00:02:39.600]  从一个法律的观点或者律法的观点
[00:02:39.600 --> 00:02:40.920]  我不懂
[00:02:40.920 --> 00:02:42.360]  我不知道
[00:02:42.360 --> 00:02:43.800]  我也没有资格去讲
[00:02:43.800 --> 00:02:46.560]  耶稣是一罪人还是不是一个罪人
[00:02:46.560 --> 00:02:48.480]  不过有一件事
[00:02:48.480 --> 00:02:50.680]  我却不能够否定
[00:02:50.680 --> 00:02:52.320]  而且他是不会退让的
[00:02:52.320 --> 00:02:54.000]  这件事是什么呢
[00:02:54.000 --> 00:02:55.800]  我从前是看不到东西的
[00:02:55.800 --> 00:02:57.320]  我出世就瞎了
[00:02:57.320 --> 00:02:59.600]  但现在我看到东西
[00:02:59.600 --> 00:03:01.560]  我为这个见证
[00:03:01.560 --> 00:03:03.760]  我是不会退让的
[00:03:03.760 --> 00:03:05.920]  在见证这个主题
[00:03:05.920 --> 00:03:08.120]  在《约翰福音》其实也很重要
[00:03:08.120 --> 00:03:10.080]  就是上帝席着不同的人
[00:03:10.080 --> 00:03:12.440]  去见证上帝的工作
[00:03:12.440 --> 00:03:14.760]  不同的人去见证耶稣的身份
[00:03:14.760 --> 00:03:16.960]  所以见证的主题在这里
[00:03:16.960 --> 00:03:19.760]  在《约翰福音》是相当的重要
[00:03:19.760 --> 00:03:22.920]  在这里也讲这个壳子
[00:03:22.920 --> 00:03:26.320]  他将他自己的见证讲出来
[00:03:26.320 --> 00:03:31.120]  接着这群法利人就再问一个问题
[00:03:31.120 --> 00:03:32.680]  26,27节在这里说
[00:03:32.680 --> 00:03:34.920]  他们就问他说
[00:03:34.920 --> 00:03:38.760]  他向你做了什么呢
[00:03:38.760 --> 00:03:40.800]  是怎样开了你的眼睛呢
[00:03:40.800 --> 00:03:41.800]  他回答说
[00:03:41.800 --> 00:03:43.200]  我方才告诉你们
[00:03:43.200 --> 00:03:44.120]  你们不听
[00:03:44.120 --> 00:03:45.280]  为什么又听呢
[00:03:45.280 --> 00:03:48.080]  莫非你们也要作他的瞒徒吗
[00:03:48.080 --> 00:03:49.720]  这群法利人
[00:03:49.720 --> 00:03:53.200]  再第二次去问这个壳子
[00:03:53.200 --> 00:03:55.600]  是怎样医好你的眼睛呢
[00:03:55.600 --> 00:03:58.200]  其实这个壳子已经知道
[00:03:58.200 --> 00:04:02.600]  这群人是想从他所讲的内容里面
[00:04:02.600 --> 00:04:05.480]  可能要找出一些漏洞
[00:04:05.480 --> 00:04:08.280]  他们已经尝试找很多方法去证明
[00:04:08.280 --> 00:04:12.320]  就是想证明这件事不是真实的
[00:04:12.320 --> 00:04:14.640]  想证明这个壳子是说谎的
[00:04:14.640 --> 00:04:16.440]  但是也证明不了
[00:04:16.440 --> 00:04:17.480]  他在这里再问
[00:04:17.480 --> 00:04:18.480]  问多一次
[00:04:18.480 --> 00:04:21.440]  就是看看你的正宫有没有一些漏洞
[00:04:21.440 --> 00:04:24.960]  这个壳子也很机警
[00:04:24.960 --> 00:04:27.200]  他在这里就问了一个问题
[00:04:27.200 --> 00:04:29.080]  他就说其实我之前已经说了
[00:04:29.080 --> 00:04:31.120]  我再说也是说这些东西
[00:04:31.120 --> 00:04:32.360]  你再问我
[00:04:32.360 --> 00:04:35.320]  难道你想作耶稣的瞒徒吗
[00:04:35.320 --> 00:04:37.840]  这个问题是反客为主
[00:04:37.840 --> 00:04:40.000]  可以说是问他
[00:04:40.000 --> 00:04:43.440]  当这群法利人听见这个问题之后
[00:04:43.440 --> 00:04:45.440]  就拨言大怒
[00:04:45.440 --> 00:04:48.960]  基本上就是说我们想作耶稣的瞒徒
[00:04:48.960 --> 00:04:51.480]  真的想都没想过
[00:04:51.480 --> 00:04:53.760]  所以在28,29节他们这样说
[00:04:53.760 --> 00:04:55.080]  他们就骂他说
[00:04:55.080 --> 00:04:56.120]  你是他的瞒徒
[00:04:56.120 --> 00:04:57.640]  我们是摩西的瞒徒
[00:04:57.640 --> 00:04:59.960]  神对摩西的说话是我们知道的
[00:04:59.960 --> 00:05:03.680]  只是这个人我们不知道他从哪里来
[00:05:03.680 --> 00:05:08.360]  壳子这个说话可以说激怒了这群宗教的领袖
[00:05:08.360 --> 00:05:13.920]  可以说这个问题也都反映了
[00:05:13.920 --> 00:05:18.240]  这群宗教领袖的动机和立场
[00:05:18.240 --> 00:05:21.840]  最后他的底线就是权并的问题
[00:05:21.840 --> 00:05:23.800]  这群法利人说
[00:05:23.800 --> 00:05:26.560]  神对摩西的说话我们是知道的
[00:05:26.560 --> 00:05:29.480]  摩西的律法我们教导你们
[00:05:29.480 --> 00:05:30.840]  我们是摩西的瞒徒
[00:05:30.840 --> 00:05:33.680]  意思就是说我们有权并去教导
[00:05:33.680 --> 00:05:35.280]  摩西的律法
[00:05:35.280 --> 00:05:38.200]  我们有权并教导你们认识上帝
[00:05:38.200 --> 00:05:39.880]  这是权并的问题
[00:05:39.880 --> 00:05:44.760]  在法利塞人来说他们教导的标准
[00:05:44.760 --> 00:05:46.880]  不单止是摩西的律法
[00:05:46.880 --> 00:05:50.760]  在摩西的律法之后有很多的拉比
[00:05:50.760 --> 00:05:55.240]  很多的人去解释什么是律法的意思
[00:05:55.240 --> 00:05:57.520]  那些解释都是真理
[00:05:57.520 --> 00:05:59.520]  都是神的启示
[00:05:59.520 --> 00:06:02.320]  所以在法利塞人的传统里面就是
[00:06:02.320 --> 00:06:04.280]  摩西的律法,《玛格罗圣经》
[00:06:04.280 --> 00:06:07.520]  加传统就是他们的信仰
[00:06:07.520 --> 00:06:10.200]  所以按照这样的解释来说
[00:06:10.200 --> 00:06:12.920]  在律法书里面有说
[00:06:12.920 --> 00:06:14.840]  上帝说叫人要守安息日
[00:06:14.840 --> 00:06:16.680]  但是怎么守安息日呢
[00:06:16.680 --> 00:06:19.160]  在后来的人就说了很多的条件
[00:06:19.160 --> 00:06:21.920]  就是说如果这样做了这些事情
[00:06:21.920 --> 00:06:23.080]  就不守安息日了
[00:06:23.080 --> 00:06:25.600]  在安息里面你可以做什么不可以做什么
[00:06:25.600 --> 00:06:28.520]  所以如果按照传统来说
[00:06:28.520 --> 00:06:30.040]  耶稣是犯了安息日的
[00:06:30.040 --> 00:06:32.480]  因为在这些传统里面就说
[00:06:32.480 --> 00:06:33.880]  安息日是不可以做这些事情
[00:06:33.880 --> 00:06:35.440]  但是耶稣做了
[00:06:35.440 --> 00:06:40.080]  所以在这里这群法利塞人
[00:06:40.080 --> 00:06:44.760]  其实他们是不承认耶稣所谓的神迹
[00:06:44.760 --> 00:06:46.480]  的一个很重要的原因
[00:06:46.480 --> 00:06:48.880]  就是如果认识承认耶稣的身份
[00:06:48.880 --> 00:06:53.160]  就是说他要将教导的权柄交给耶稣
[00:06:53.160 --> 00:06:54.400]  但是在这里
[00:06:54.400 --> 00:06:57.520]  他们怎么会将自己教导的权柄和地位
[00:06:57.520 --> 00:07:03.040]  交给一个这样的普通人呢
[00:07:03.040 --> 00:07:07.720]  这个是当时宗教领袖的一个很大的问题
[00:07:07.720 --> 00:07:10.080]  其实在约翰丰里面
[00:07:10.080 --> 00:07:12.120]  约翰一开始已经说
[00:07:12.120 --> 00:07:14.400]  究竟旧约圣经的启示
[00:07:14.400 --> 00:07:18.160]  和耶稣所表达的启示有什么关系呢
[00:07:18.160 --> 00:07:20.920]  其实在一章17-18节约翰已经说
[00:07:20.920 --> 00:07:22.080]  约翰很承认
[00:07:22.080 --> 00:07:24.960]  律法是直着摩西传的
[00:07:24.960 --> 00:07:29.000]  是上帝直着摩西去说出他的心意
[00:07:29.000 --> 00:07:32.320]  恩典和真理是从耶稣基督来的
[00:07:32.320 --> 00:07:36.480]  是说旧约圣经上帝直着不同的先知
[00:07:36.480 --> 00:07:39.360]  去说将来有一个救赎主来到
[00:07:39.360 --> 00:07:41.960]  是一点一滴的慢慢启示出来
[00:07:41.960 --> 00:07:46.360]  而这个上帝差派来的救赎主来到了
[00:07:46.360 --> 00:07:49.760]  他要将上帝完全的心意显明出来
[00:07:49.760 --> 00:07:53.680]  所以耶稣是完全将上帝的心意
[00:07:53.680 --> 00:07:58.000]  显明出来的那个救赎主
[00:07:58.000 --> 00:08:04.320]  跟着这个习子听见法利章人这样说的时候
[00:08:04.320 --> 00:08:06.000]  耶稣是从哪里来的我们不知道
[00:08:06.000 --> 00:08:07.040]  他怎么回应呢
[00:08:07.040 --> 00:08:08.960]  33-33节是这样说
[00:08:08.960 --> 00:08:10.080]  那日回答说
[00:08:10.080 --> 00:08:11.720]  他开了我的眼睛
[00:08:11.720 --> 00:08:14.120]  你们竟不知道他从哪里来
[00:08:14.120 --> 00:08:15.520]  这真是奇怪
[00:08:15.520 --> 00:08:17.240]  我知道神不听罪人
[00:08:17.240 --> 00:08:18.360]  唯有敬奉神
[00:08:18.360 --> 00:08:22.360]  遵行他旨意的神才听他
[00:08:22.360 --> 00:08:23.280]  从创世以来
[00:08:23.280 --> 00:08:27.360]  未曾听见有人把生来至习子的眼睛开了
[00:08:27.360 --> 00:08:29.080]  这人若不是从神来的
[00:08:29.080 --> 00:08:30.880]  什么也不能作
[00:08:30.880 --> 00:08:33.800]  在这里这个习子有这样的经历
[00:08:33.800 --> 00:08:36.960]  跟着他很相信耶稣
[00:08:36.960 --> 00:08:39.520]  但是这个习子反问一个问题
[00:08:39.520 --> 00:08:41.200]  为什么你们会不信呢
[00:08:41.200 --> 00:08:43.120]  这个问题是这样
[00:08:43.120 --> 00:08:45.480]  这个神迹很惊讶
[00:08:45.480 --> 00:08:47.000]  更惊讶的就是
[00:08:47.000 --> 00:08:48.840]  为什么你们都不信呢
[00:08:48.840 --> 00:08:50.520]  在这里他说出一件事
[00:08:50.520 --> 00:08:53.000]  在犹太人的传统里面
[00:08:53.000 --> 00:08:55.040]  或者说在历史里面
[00:08:55.040 --> 00:08:57.360]  未曾记载过一件事
[00:08:57.360 --> 00:08:59.960]  是一个人生来是习子
[00:08:59.960 --> 00:09:02.440]  但是之后看得回一件事
[00:09:02.440 --> 00:09:04.200]  未曾记载过
[00:09:04.200 --> 00:09:08.160]  他是唯一一个这样的情况
[00:09:08.160 --> 00:09:09.920]  所以这个习子说
[00:09:09.920 --> 00:09:11.920]  一个这么大的神迹
[00:09:11.920 --> 00:09:14.520]  如果这个人不是从上帝来的
[00:09:14.520 --> 00:09:16.680]  怎么能够行这个神迹呢
[00:09:16.680 --> 00:09:18.400]  所以结论很简单
[00:09:18.400 --> 00:09:21.480]  就是耶稣是从神而来
[00:09:21.480 --> 00:09:23.640]  一个很简单的推论
[00:09:23.640 --> 00:09:26.840]  跟着当这一帮法利塞人听见之后
[00:09:26.840 --> 00:09:28.040]  34节
[00:09:28.040 --> 00:09:30.640]  更加生气地说出一句话
[00:09:30.640 --> 00:09:31.840]  他们回答说
[00:09:31.840 --> 00:09:35.320]  你传言在罪孽中
[00:09:35.320 --> 00:09:37.080]  说要教训我们
[00:09:37.080 --> 00:09:40.360]  于是把他赶出去
[00:09:40.360 --> 00:09:43.000]  法利塞人这一段话
[00:09:43.000 --> 00:09:45.840]  可以说显出他们心中的麻木
[00:09:45.840 --> 00:09:47.320]  和那种无知
[00:09:47.320 --> 00:09:50.040]  他们认为耶稣只是一个骗子
[00:09:50.040 --> 00:09:52.480]  或者他是一个很危险的罪人
[00:09:52.480 --> 00:09:55.760]  竟然不遵守上帝的律法
[00:09:55.760 --> 00:09:58.480]  在一个这么大的偏见里面
[00:09:58.480 --> 00:10:01.200]  以至他们忘记了一件很重要的事
[00:10:01.200 --> 00:10:04.200]  在旧约的先知里面
[00:10:04.200 --> 00:10:06.720]  有些先知会说到将来理差
[00:10:06.720 --> 00:10:07.680]  来到了
[00:10:07.680 --> 00:10:08.720]  那个时代
[00:10:08.720 --> 00:10:10.160]  有些什么征兆呢
[00:10:10.160 --> 00:10:11.360]  其中一个征兆就是
[00:10:11.360 --> 00:10:14.080]  盲的可以恢复视力
[00:10:14.080 --> 00:10:18.080]  所以这件事正正就是显明耶稣的身份
[00:10:18.080 --> 00:10:18.840]  在这里
[00:10:18.840 --> 00:10:23.680]  法利塞人对这个盒子作了很强烈的批判
[00:10:23.680 --> 00:10:25.840]  就是说你在罪孽当中
[00:10:25.840 --> 00:10:28.640]  你整个人都在罪孽里面
[00:10:28.640 --> 00:10:29.760]  所以你就盲眼
[00:10:29.760 --> 00:10:31.080]  出身就是盲眼
[00:10:31.080 --> 00:10:33.080]  这个意思就是这样
[00:10:33.080 --> 00:10:34.440]  在这里
[00:10:34.440 --> 00:10:36.200]  其实约翰有一个反讽
[00:10:36.200 --> 00:10:38.920]  当他们说出这些话的时候
[00:10:38.920 --> 00:10:40.480]  他们这群法利塞人
[00:10:40.480 --> 00:10:43.600]  正正就是在黑暗里面
[00:10:43.600 --> 00:10:45.640]  他们的眼睛看到东西
[00:10:45.640 --> 00:10:49.080]  但他们的心灵却是完全的盲目
[00:10:49.080 --> 00:10:52.120]  在最后这群人将这个盒子
[00:10:52.120 --> 00:10:54.560]  赶出会堂里面
[00:10:54.560 --> 00:10:55.880]  赶出会堂
[00:10:55.880 --> 00:10:58.360]  其实在上文已经说了
[00:10:58.360 --> 00:11:01.520]  谁承认耶稣是基督
[00:11:01.520 --> 00:11:04.880]  是上帝差派来的使者或救主
[00:11:04.880 --> 00:11:06.680]  这个人要被赶出会堂
[00:11:06.680 --> 00:11:08.720]  而这个盒子
[00:11:08.720 --> 00:11:11.480]  竟然仍然这样去承的时候
[00:11:11.480 --> 00:11:12.480]  他被赶出去了
[00:11:12.480 --> 00:11:14.640]  赶出去不单止是地方上
[00:11:14.640 --> 00:11:17.600]  赶出是赶出犹太人的会堂
[00:11:17.600 --> 00:11:18.880]  意思就是
[00:11:18.880 --> 00:11:21.960]  赶来这个人
[00:11:21.960 --> 00:11:23.280]  脱离我们这个群体
[00:11:23.280 --> 00:11:25.520]  你再不是属于我们这个群体
[00:11:25.520 --> 00:11:27.040]  是很大件事的
[00:11:27.040 --> 00:11:28.040]  可以说
[00:11:28.040 --> 00:11:30.080]  再不是属于犹太人这个群体
[00:11:30.080 --> 00:11:31.400]  你走吧
[00:11:31.400 --> 00:11:34.720]  然后35到41节
[00:11:34.720 --> 00:11:37.560]  就说了之后发生的事
[00:11:37.560 --> 00:11:40.120]  也都说了黑暗
[00:11:40.120 --> 00:11:41.320]  属于黑暗的人
[00:11:41.320 --> 00:11:44.360]  和属于光明的人的情况是怎样呢
[00:11:44.360 --> 00:11:46.240]  35节这样说
[00:11:46.240 --> 00:11:48.280]  当这个盒子被赶出去的时候
[00:11:48.280 --> 00:11:51.440]  耶稣听说他们把他赶出去
[00:11:51.440 --> 00:11:53.640]  后来遇见他就说
[00:11:53.640 --> 00:11:56.520]  你信神的儿子吗
[00:11:56.520 --> 00:11:58.040]  在这里可以说
[00:11:58.040 --> 00:11:59.800]  约翰很刻意的去说
[00:11:59.800 --> 00:12:01.760]  迎向光明的人
[00:12:01.760 --> 00:12:05.680]  和留在黑暗当中的人的分道扬镳
[00:12:05.680 --> 00:12:07.320]  这群宗教领袖
[00:12:07.320 --> 00:12:10.040]  仍然留在这个黑暗当中
[00:12:10.040 --> 00:12:11.160]  这个盒子
[00:12:11.160 --> 00:12:12.960]  去迎向光明
[00:12:12.960 --> 00:12:14.360]  迎向生命
[00:12:14.360 --> 00:12:16.800]  迎向生命的这位主
[00:12:16.800 --> 00:12:18.480]  在这里
[00:12:18.480 --> 00:12:20.440]  这个过程
[00:12:20.440 --> 00:12:21.200]  可以说
[00:12:21.200 --> 00:12:23.120]  这个人对耶稣的认信
[00:12:23.120 --> 00:12:24.840]  是耶稣采取主动
[00:12:24.840 --> 00:12:27.080]  是耶稣主动的去找他
[00:12:27.080 --> 00:12:30.560]  让他有机会去认识耶稣
[00:12:30.560 --> 00:12:34.800]  可以说约翰也都在说出一些信息
[00:12:34.800 --> 00:12:36.760]  就是说一个承认
[00:12:36.760 --> 00:12:38.120]  愿意信耶稣的人
[00:12:38.120 --> 00:12:39.840]  要有一个心理准备
[00:12:39.840 --> 00:12:41.200]  这个心理准备就是
[00:12:41.200 --> 00:12:43.200]  要面对一些
[00:12:43.200 --> 00:12:44.960]  当时犹大的
[00:12:44.960 --> 00:12:47.880]  宗教当权者的反对
[00:12:47.880 --> 00:12:49.480]  所以要存一个勇敢的心
[00:12:49.480 --> 00:12:51.880]  就是说如果你相信耶稣的话
[00:12:51.880 --> 00:12:53.520]  你是要面对这些挑战的
[00:12:53.520 --> 00:12:54.960]  面对这些攻击的
[00:12:54.960 --> 00:12:56.040]  你愿不愿意呢
[00:12:56.040 --> 00:12:57.440]  其实约翰在这里
[00:12:57.440 --> 00:12:59.680]  其实有一个这样的表达
[00:12:59.680 --> 00:13:00.440]  接着
[00:13:00.440 --> 00:13:02.200]  耶稣就
[00:13:02.200 --> 00:13:03.840]  问这个人
[00:13:03.840 --> 00:13:07.240]  就是说你信神的儿子吗
[00:13:07.240 --> 00:13:08.280]  这个神的儿子
[00:13:08.280 --> 00:13:11.440]  其实有一个更清楚的意思就是仁子
[00:13:11.440 --> 00:13:12.360]  其实意思是
[00:13:12.360 --> 00:13:15.080]  耶稣问你信靠仁子吗
[00:13:15.080 --> 00:13:16.240]  在当时来说这个仁子
[00:13:16.240 --> 00:13:19.360]  就是上帝差派来的那个救主
[00:13:19.360 --> 00:13:23.000]  接着这个壳子听见耶稣这样问的时候
[00:13:23.000 --> 00:13:24.720]  他也都以为耶稣
[00:13:24.720 --> 00:13:27.920]  只是上帝差派来的其中一个使者可能
[00:13:27.920 --> 00:13:31.040]  但是当他问完
[00:13:31.040 --> 00:13:32.360]  就是耶稣问完这个问题
[00:13:32.360 --> 00:13:35.760]  这个壳子很快的就去回答
[00:13:35.760 --> 00:13:37.040]  我愿意
[00:13:37.040 --> 00:13:39.120]  第36,38节那里说
[00:13:39.120 --> 00:13:40.240]  他回答说主啊
[00:13:40.240 --> 00:13:44.360]  谁是神的儿子叫我信他呢
[00:13:44.360 --> 00:13:45.200]  耶稣回答
[00:13:45.200 --> 00:13:45.840]  耶稣说
[00:13:45.840 --> 00:13:47.000]  你已经看见他
[00:13:47.000 --> 00:13:49.080]  现在和你说话的就是他
[00:13:49.080 --> 00:13:50.520]  他说主啊我信
[00:13:50.520 --> 00:13:52.240]  就拜他
[00:13:52.240 --> 00:13:53.280]  当耶稣去说
[00:13:53.280 --> 00:13:55.920]  就是和你说话的就是这个仁子
[00:13:55.920 --> 00:13:58.400]  就是上帝派来的那个救主
[00:13:58.400 --> 00:14:00.720]  这个人的回应很简单
[00:14:00.720 --> 00:14:02.160]  主啊我信
[00:14:02.160 --> 00:14:04.360]  就去拜他
[00:14:04.360 --> 00:14:05.480]  在这里
[00:14:05.480 --> 00:14:07.320]  一个很简单的迎讯
[00:14:07.320 --> 00:14:10.280]  也是一个很清楚的迎讯
[00:14:10.280 --> 00:14:12.240]  接着在39节
[00:14:12.240 --> 00:14:14.360]  耶稣就继续去说出一个
[00:14:14.360 --> 00:14:18.400]  可以说总结了整个神迹的很重要的意义
[00:14:18.400 --> 00:14:20.320]  39节耶稣这么说
[00:14:20.320 --> 00:14:20.920]  耶稣说
[00:14:20.920 --> 00:14:22.800]  我为审判到这世上来
[00:14:22.800 --> 00:14:25.200]  叫不能看见的可以看见
[00:14:25.200 --> 00:14:27.320]  能看见的反核了眼
[00:14:27.320 --> 00:14:29.640]  其实去看这些话好像很圆啊
[00:14:29.640 --> 00:14:30.400]  耶稣说
[00:14:30.400 --> 00:14:31.640]  你看见就是看不到
[00:14:31.640 --> 00:14:33.200]  看不到就是看到
[00:14:33.200 --> 00:14:34.200]  很圆啊
[00:14:34.200 --> 00:14:36.040]  其实耶稣在这里的意思就是说
[00:14:36.040 --> 00:14:38.160]  就是当一个人
[00:14:38.160 --> 00:14:40.360]  他的心灵里面他觉得
[00:14:40.360 --> 00:14:43.080]  他自己已经完全认识上帝
[00:14:43.080 --> 00:14:44.520]  我是不需要改变
[00:14:44.520 --> 00:14:47.000]  我是不需要再清楚认识上帝什么
[00:14:47.000 --> 00:14:49.040]  因为我已经完全认识了
[00:14:49.040 --> 00:14:52.160]  心灵那种麻木封闭到一个地步
[00:14:52.160 --> 00:14:54.000]  上帝做任何事他都看不到
[00:14:54.000 --> 00:14:55.680]  这个是心灵的黑暗
[00:14:55.680 --> 00:14:57.080]  如果一个这样的人
[00:14:57.080 --> 00:14:58.600]  一个心灵是这样呢
[00:14:58.600 --> 00:15:00.840]  他虽然眼睛是看得到
[00:15:00.840 --> 00:15:01.560]  看得到东西
[00:15:01.560 --> 00:15:03.720]  但是他的心灵是完全的黑暗
[00:15:03.720 --> 00:15:04.720]  他是看不到的
[00:15:04.720 --> 00:15:06.040]  所以看得到的人
[00:15:06.040 --> 00:15:07.480]  他的心灵是黑暗的
[00:15:07.480 --> 00:15:10.240]  但反而狐子是看不到东西的
[00:15:10.240 --> 00:15:12.280]  但是他的心灵是开放的
[00:15:12.280 --> 00:15:14.120]  他经历了耶稣的医治之后
[00:15:14.120 --> 00:15:16.160]  他知道自己的罪
[00:15:16.160 --> 00:15:17.600]  需要上帝赦免
[00:15:17.600 --> 00:15:20.960]  所以他看见耶稣的身份
[00:15:20.960 --> 00:15:22.840]  虽然他的眼睛是看不到
[00:15:22.840 --> 00:15:25.240]  但是其实他是真正看得到的
[00:15:25.240 --> 00:15:27.920]  在心灵里面他看得到上帝
[00:15:27.920 --> 00:15:30.760]  所以耶稣在这里说
[00:15:30.760 --> 00:15:33.200]  属灵的眼睛是在说
[00:15:33.200 --> 00:15:35.440]  不是在说肉身的眼睛
[00:15:35.440 --> 00:15:36.760]  在这里耶稣说
[00:15:36.760 --> 00:15:39.440]  他自己来的目的是审判
[00:15:39.440 --> 00:15:43.040]  其实耶稣来最主要是拯救
[00:15:43.040 --> 00:15:44.600]  耶稣是拯救人
[00:15:44.600 --> 00:15:46.760]  但是在拯救人的过程里面
[00:15:46.760 --> 00:15:49.520]  某个程度也是代表审判一些人
[00:15:49.520 --> 00:15:50.920]  那些不愿意跟随他的人
[00:15:50.920 --> 00:15:54.080]  要受到上帝永恒的一个审判
[00:15:54.080 --> 00:15:56.160]  在这里
[00:15:56.160 --> 00:15:59.080]  一群傀儡用行动去证明
[00:15:59.080 --> 00:16:03.480]  他们仍然留在黑暗的当中
[00:16:03.480 --> 00:16:06.760]  这个傀儡可以说是用行动去证明
[00:16:06.760 --> 00:16:09.440]  他是迎向光明的一个人
[00:16:09.440 --> 00:16:11.080]  接着耶稣说这句话
[00:16:11.080 --> 00:16:13.680]  其实不单止是说给一群傀儡
[00:16:13.680 --> 00:16:15.960]  不单止是说傀儡
[00:16:15.960 --> 00:16:18.440]  他是说给法利塞人听的
[00:16:18.440 --> 00:16:20.760]  很明显法利塞人在旁边听到
[00:16:20.760 --> 00:16:22.320]  接着就有一个回应
[00:16:22.320 --> 00:16:24.280]  第41节那里说
[00:16:24.280 --> 00:16:26.640]  "同他在那里的法利塞人听见者说"
[00:16:26.640 --> 00:16:30.080]  "难道我们也黑了眼吗?耶稣对他们说"
[00:16:30.080 --> 00:16:32.680]  "你们若黑了眼就没有罪了"
[00:16:32.680 --> 00:16:35.200]  "但如今你们说我们能看见"
[00:16:35.200 --> 00:16:38.040]  "所以你们的罪还在"
[00:16:38.040 --> 00:16:39.920]  法利塞人在那里说
[00:16:39.920 --> 00:16:41.760]  他知道耶稣对他们说
[00:16:41.760 --> 00:16:43.200]  "难道我们也是瞎的吗?"
[00:16:43.200 --> 00:16:45.360]  "难道我们也不知道上帝的旨意吗?"
[00:16:45.360 --> 00:16:46.480]  耶稣就对他们说
[00:16:46.480 --> 00:16:47.760]  "如果你们是瞎的"
