
[00:00:00.000 --> 00:00:07.200]  我們再看剛才聖經《讓夫音》第十二章的經文
[00:02:31.600 --> 00:02:34.400]  很奇怪好像很矛盾
[00:02:34.400 --> 00:02:37.400]  十字架是一個很羞辱的時刻
[00:02:37.400 --> 00:02:42.200]  但主卻是在說祂得榮耀的時候到了
[00:02:42.200 --> 00:02:48.600]  大家看看聖經在下第20節的經文
[00:02:48.600 --> 00:02:51.000]  上去過節的昨星期的人當中
[00:02:51.000 --> 00:02:52.800]  有些是希臘人
[00:02:52.800 --> 00:02:56.800]  他們來到加里尼的白菜大人
[00:02:56.800 --> 00:02:59.400]  肥力那裡請求他說
[00:02:59.400 --> 00:03:01.800]  先生我們想見耶穌
[00:03:01.800 --> 00:03:03.200]  肥力去告訴安德烈
[00:03:03.200 --> 00:03:06.200]  安德烈就和肥力去告訴耶穌
[00:03:06.200 --> 00:03:08.200]  耶穌對他們說
[00:03:08.200 --> 00:03:12.600]  人子得榮耀的時候到了
[00:03:12.600 --> 00:03:14.400]  在當時有一些希臘人
[00:03:14.400 --> 00:03:16.000]  一些愛邦人
[00:03:16.000 --> 00:03:18.000]  他們聽見有關耶穌的事情
[00:03:18.000 --> 00:03:20.800]  他們都很想來尋求耶穌
[00:03:20.800 --> 00:03:24.600]  所以他們透過他的門徒來見耶穌
[00:03:24.600 --> 00:03:27.200]  當耶穌知道這件事情的時候
[00:03:27.200 --> 00:03:28.600]  他突然間就說
[00:03:28.600 --> 00:03:32.000]  人子得榮耀的時候到了
[00:03:32.000 --> 00:03:33.600]  他知道不單止猶太人
[00:03:33.600 --> 00:03:34.800]  神的選民
[00:03:34.800 --> 00:03:36.800]  就是其他的愛邦人
[00:03:36.800 --> 00:03:40.200]  要因為他的救贖的恩惠
[00:03:40.200 --> 00:03:43.000]  他們都能夠得蒙請救
[00:03:43.000 --> 00:03:45.600]  因為他的犧牲
[00:03:45.600 --> 00:03:51.000]  這些愛邦人都能夠領受神給人的救恩
[00:03:51.000 --> 00:03:53.200]  在這個體會之下
[00:03:53.200 --> 00:03:58.000]  主就說人子得榮耀的時候到了
[00:03:58.000 --> 00:03:59.200]  當我們上到這裡的時候
[00:03:59.200 --> 00:04:00.000]  我們說
[00:04:00.000 --> 00:04:01.600]  主耶穌為什麼會說自己
[00:04:01.600 --> 00:04:05.000]  頂十字架的時候得榮耀呢?
[00:04:05.000 --> 00:04:07.800]  當你看回《聖經》和《福音》前面的經文的時候
[00:04:07.800 --> 00:04:10.400]  你會察覺主耶穌在說一件事
[00:04:10.400 --> 00:04:15.400]  他說我從來不去受人的榮耀
[00:04:15.400 --> 00:04:19.400]  突然間他將榮耀分為兩種榮耀
[00:04:19.400 --> 00:04:22.200]  一種是從人而來的榮耀
[00:04:22.200 --> 00:04:25.800]  一種是從神而來的榮耀
[00:04:25.800 --> 00:04:28.200]  在《楊枯》十二章前面經文提及到
[00:04:28.200 --> 00:04:29.800]  有一些官長
[00:04:29.800 --> 00:04:32.000]  猶太人的官長
[00:04:32.000 --> 00:04:34.800]  他們很渴望有人的榮耀
[00:04:34.800 --> 00:04:35.800]  所以主耶穌就說
[00:04:35.800 --> 00:04:40.000]  他們愛來自人的榮耀
[00:04:40.000 --> 00:04:43.400]  多於來自神的榮耀
[00:04:43.400 --> 00:04:45.600]  沒錯人會給人有榮耀
[00:04:45.600 --> 00:04:46.800]  但是主告訴他們知道
[00:04:46.800 --> 00:04:48.400]  我不尋求這些
[00:04:48.400 --> 00:04:52.600]  我尋求的是從神而來的榮耀
[00:04:52.600 --> 00:04:55.800]  而當他踏上十字架的路的時候
[00:04:55.800 --> 00:04:56.800]  《聖經》就說
[00:04:56.800 --> 00:04:59.400]  他是得榮耀的時間
[00:04:59.400 --> 00:05:05.000]  是得神真正給他的榮耀的時間
[00:05:05.000 --> 00:05:06.000]  所以你再看下去的時候
[00:05:06.000 --> 00:05:08.600]  主耶穌說二十四節
[00:05:08.600 --> 00:05:10.600]  「我實實在在告訴你們
[00:05:10.600 --> 00:05:13.800]  一粒麥子若不落在地裡死了
[00:05:13.800 --> 00:05:15.400]  仍舊是一粒
[00:05:15.400 --> 00:05:19.000]  如果死了就結出許多果實來」
[00:05:19.000 --> 00:05:20.600]  主耶穌說出一個比喻
[00:05:20.600 --> 00:05:22.400]  是我們都很明白的
[00:05:22.400 --> 00:05:26.600]  一粒種子落在地裡是先死去
[00:05:26.600 --> 00:05:31.200]  然後在種子裡發出幼芽、幼苗
[00:05:31.200 --> 00:05:33.600]  然後一直成長
[00:05:33.600 --> 00:05:36.200]  如果那粒麥子不是先死去
[00:05:36.200 --> 00:05:40.800]  不會有新的許多的麥子會出現
[00:05:40.800 --> 00:05:42.800]  當主耶穌說這個比喻的時候
[00:05:42.800 --> 00:05:44.600]  很明顯是在說自己
[00:05:44.600 --> 00:05:46.000]  然後他就說
[00:05:46.000 --> 00:05:49.000]  在二十五節大家再看
[00:05:49.000 --> 00:05:53.200]  「愛惜自己生命的就喪掉生命
[00:05:53.200 --> 00:05:56.200]  在這世上恨惡自己生命的
[00:05:56.200 --> 00:06:01.400]  必會保存生命到永遠」
[00:06:01.400 --> 00:06:03.800]  愛惜自己的生命
[00:06:03.800 --> 00:06:07.000]  只會固存到自己
[00:06:07.000 --> 00:06:12.200]  只會以自己的利益為一切的考慮的依據
[00:06:12.200 --> 00:06:13.600]  一切的事情
[00:06:13.600 --> 00:06:18.400]  考慮自己是否真正有得到益處
[00:06:18.400 --> 00:06:20.200]  我們久不久都會提及到
[00:06:20.200 --> 00:06:23.600]  在很多時候報章、新聞都看到
[00:06:23.600 --> 00:06:27.800]  在中國內地的很多的黑心的食品
[00:06:27.800 --> 00:06:30.800]  當然大家今天知道不只是中國內地
[00:06:30.800 --> 00:06:34.600]  香港、台灣很多地方都有
[00:06:34.600 --> 00:06:36.200]  最近聽到一些消息
[00:06:36.200 --> 00:06:39.200]  就是開始發現有些水餃皮
[00:06:39.200 --> 00:06:42.000]  在中國發現裡面有很多的硼砂
[00:06:42.000 --> 00:06:43.800]  很多有毒的素質
[00:06:43.800 --> 00:06:46.800]  是想令那些食品的質素吸引一點
[00:06:46.800 --> 00:06:49.400]  但其實於人體有害
[00:06:49.400 --> 00:06:51.800]  層出不窮很多的事情
[00:06:51.800 --> 00:06:54.200]  有時候你問為甚麼會這樣
[00:06:54.200 --> 00:06:58.000]  但裡面有一個很重要的原因
[00:06:58.000 --> 00:07:00.400]  就是人為了自己的利益
[00:07:00.400 --> 00:07:03.800]  不理會別人的生死
[00:07:03.800 --> 00:07:05.800]  其實很多人都會覺得
[00:07:05.800 --> 00:07:09.400]  我們經常聽別人間中說
[00:07:09.400 --> 00:07:12.400]  這句話我都不太想說
[00:07:12.400 --> 00:07:16.200]  人不為己
[00:07:16.200 --> 00:07:18.400]  就覺得這是天公地義
[00:07:18.400 --> 00:07:21.000]  我必須為自己來生活
[00:07:21.000 --> 00:07:23.400]  這正是世界的一個特徵
[00:07:23.400 --> 00:07:28.000]  人很多時候只會想到自己的事情
[00:07:28.000 --> 00:07:30.400]  但當主耶穌面對十字架的時候
[00:07:30.400 --> 00:07:35.200]  祂說如果人只愛惜自己的生命
[00:07:35.200 --> 00:07:39.000]  其實他的生命就喪掉了
[00:07:39.000 --> 00:07:45.400]  他裡面的生命是一步步已經死去
[00:07:45.400 --> 00:07:49.400]  一個人好像一個沒有靈魂的生畜一樣
[00:07:49.400 --> 00:07:52.400]  只是為自己的存活
[00:07:52.400 --> 00:07:54.000]  自己的好處
[00:07:54.000 --> 00:07:57.600]  這個生命其實已經死去
[00:07:57.600 --> 00:07:58.600]  聖經就說到
[00:07:58.600 --> 00:08:01.800]  如果人只愛惜自己的生命
[00:08:01.800 --> 00:08:04.000]  就喪掉生命
[00:08:04.000 --> 00:08:07.000]  但相對來說在這世上
[00:08:07.000 --> 00:08:10.600]  沒錯在世上可能是一段短暫的時間
[00:08:10.600 --> 00:08:14.400]  在世上如果是恨惡自己的生命
[00:08:14.400 --> 00:08:17.400]  當然聖經不是叫我們生氣自己
[00:08:17.400 --> 00:08:19.000]  恨自己
[00:08:19.000 --> 00:08:20.000]  聖經說一個人
[00:08:20.000 --> 00:08:23.200]  當他很願意放下自己的利益
[00:08:23.200 --> 00:08:25.600]  甚至好像恨自己一樣
[00:08:25.600 --> 00:08:29.200]  來放棄自己的好處
[00:08:29.200 --> 00:08:31.000]  這個人聖經就說
[00:08:31.000 --> 00:08:33.200]  他要得著生命
[00:08:33.200 --> 00:08:36.400]  你留意聖經最後那三個字
[00:08:36.400 --> 00:08:39.400]  他說必會保存生命
[00:08:39.400 --> 00:08:40.400]  什麼?
[00:08:40.400 --> 00:08:43.200]  到永遠
[00:08:43.200 --> 00:08:45.800]  上帝要把真實的生命賜給人
[00:08:45.800 --> 00:08:48.400]  是讓他有永恆的生命
[00:08:48.400 --> 00:08:52.000]  因為他知道放下自我
[00:08:52.000 --> 00:08:55.600]  知道在愛當中來學習
[00:08:55.600 --> 00:09:00.800]  來犧牲、捨棄自己
[00:09:00.800 --> 00:09:03.000]  聖經就講述一種很重要
[00:09:03.000 --> 00:09:05.800]  神給我們生命的真理
[00:09:05.800 --> 00:09:08.400]  而當主耶穌走上十字架的時候
[00:09:08.400 --> 00:09:09.400]  祂就說
[00:09:09.400 --> 00:09:15.000]  祂說我捨棄我的生命為你們
[00:09:15.000 --> 00:09:16.200]  有人說沒有辦法
[00:09:16.200 --> 00:09:18.600]  祂當時被自己的門徒出賣
[00:09:18.600 --> 00:09:19.600]  祂沒有辦法
[00:09:19.600 --> 00:09:21.200]  祂一定會這樣做
[00:09:21.200 --> 00:09:22.000]  不是
[00:09:22.000 --> 00:09:23.000]  聖經清楚講
[00:09:23.000 --> 00:09:26.200]  當主耶穌上十字架的時候
[00:09:26.200 --> 00:09:29.800]  祂是完全自主的
[00:09:29.800 --> 00:09:33.600]  你記得當黑西瑪利園的時候
[00:09:33.600 --> 00:09:37.000]  有一群兵兵來捉拿耶穌
[00:09:37.000 --> 00:09:38.400]  誰拿出一把刀
[00:09:38.400 --> 00:09:41.400]  把僕人的耳朵削下
[00:09:41.400 --> 00:09:42.600]  是誰?
[00:09:42.600 --> 00:09:44.400]  彼得
[00:09:44.400 --> 00:09:45.600]  當彼得這樣做的時候
[00:09:45.600 --> 00:09:47.200]  耶穌立刻跟他說
[00:09:47.200 --> 00:09:49.600]  收刀入肖壩
[00:09:49.600 --> 00:09:51.600]  把刀收起來
[00:09:51.600 --> 00:09:53.000]  然後跟著祂說
[00:09:53.000 --> 00:09:56.000]  你豈不是知道我可以求父
[00:09:56.000 --> 00:09:59.400]  差遣十二形天使來嗎?
[00:09:59.400 --> 00:10:01.200]  聖經描述天使
[00:10:01.200 --> 00:10:02.400]  一形一形
[00:10:02.400 --> 00:10:04.000]  一個群組
[00:10:04.000 --> 00:10:05.600]  一組一組
[00:10:05.600 --> 00:10:09.400]  十二形的天使
[00:10:09.400 --> 00:10:10.600]  帶著神的能力
[00:10:10.600 --> 00:10:13.200]  可以來到將我拯救出來
[00:10:13.200 --> 00:10:14.200]  但是主跟著說
[00:10:14.200 --> 00:10:16.600]  只用做經上的說話
[00:10:16.600 --> 00:10:20.000]  怎能應驗呢?
[00:10:20.000 --> 00:10:21.600]  很明顯主這樣做的時候
[00:10:21.600 --> 00:10:23.600]  祂是自己甘願意這樣做
[00:10:23.600 --> 00:10:25.800]  而不是無可奈何地去做
[00:10:25.800 --> 00:10:27.400]  而祂甘心樂意
[00:10:27.400 --> 00:10:29.800]  去捨棄祂自己的生命
[00:10:29.800 --> 00:10:34.800]  為了要成全對我們生命的祝福
[00:10:34.800 --> 00:10:35.600]  我記得有一次
[00:10:35.600 --> 00:10:38.800]  我在崇拜裡面講及到一位宣教士
[00:10:38.800 --> 00:10:40.800]  這次當讀經文的時候
[00:10:40.800 --> 00:10:43.400]  很自然想起這位宣教士
[00:10:43.400 --> 00:10:46.600]  他的英文名字叫James Elliott
[00:10:46.600 --> 00:10:48.800]  如果你有機會上網
[00:10:48.800 --> 00:10:50.200]  你一打他的名字
[00:10:50.200 --> 00:10:53.200]  他很多資料就會打出來
[00:10:53.200 --> 00:10:55.400]  因為他人生的故事
[00:10:55.400 --> 00:10:59.800]  是廣為世界的教徒之道
[00:10:59.800 --> 00:11:02.800]  這位稱為艾略特的弟兄
[00:11:02.800 --> 00:11:07.400]  1956年在南美的厄瓜多爾的地方
[00:11:07.400 --> 00:11:10.600]  去了一個民族裡面宣教
[00:11:10.600 --> 00:11:13.400]  這個民族叫奧卡族
[00:11:13.400 --> 00:11:17.400]  這個民族出了名是強悍的
[00:11:17.400 --> 00:11:20.000]  因為在過去有很多白人進去
[00:11:20.000 --> 00:11:23.400]  去迫害他們侵殺他們
[00:11:23.400 --> 00:11:27.200]  因此他們對白人是很大的抗拒
[00:11:27.200 --> 00:11:28.400]  在這樣的情況下
[00:11:28.400 --> 00:11:29.800]  James Elliott
[00:11:29.800 --> 00:11:32.800]  他就在報道裡面知道這個民族
[00:11:32.800 --> 00:11:36.000]  而且這個民族是很多是未曾開發的狀況
[00:11:36.000 --> 00:11:39.400]  接近一些石器時代的那種狀況
[00:11:39.400 --> 00:11:40.800]  但他很心感動
[00:11:40.800 --> 00:11:42.600]  覺得神是感動他
[00:11:42.600 --> 00:11:44.800]  知道神仍然愛他們
[00:11:44.800 --> 00:11:49.000]  所以他決心去他們中間做宣教的服事
[00:11:49.000 --> 00:11:51.200]  他們經過一段長時間的考慮
[00:11:51.200 --> 00:11:52.600]  有幾位的同伴
[00:11:52.600 --> 00:11:54.800]  他們先到他們所屬的地區
[00:11:54.800 --> 00:11:56.600]  在亞馬遜河區
[00:11:56.600 --> 00:11:59.600]  他們就放下一些物品
[00:11:59.600 --> 00:12:01.400]  由直升機放下去
[00:12:01.400 --> 00:12:03.800]  表達那份友好
[00:12:03.800 --> 00:12:06.400]  後來感覺好像他們接納自己
[00:12:06.400 --> 00:12:11.000]  因此五個人連同飛行宣教士
[00:12:11.000 --> 00:12:13.800]  就去到他們當中
[00:12:13.800 --> 00:12:15.600]  最初好像被接受
[00:12:15.600 --> 00:12:18.600]  但接著音訊全無
[00:12:18.600 --> 00:12:20.800]  外間完全聯絡不到他們
[00:12:20.800 --> 00:12:23.000]  最後發現他們五個人
[00:12:23.000 --> 00:12:25.200]  死在茅廁之下
[00:12:25.200 --> 00:12:28.800]  在那些長茅的殘殺之下
[00:12:28.800 --> 00:12:31.200]  五個人都死亡
[00:12:31.200 --> 00:12:34.200]  在當時這件事情轟動全世界
[00:12:34.200 --> 00:12:37.200]  很多人都為他們很難過
[00:12:37.200 --> 00:12:39.400]  但這個故事未曾結束
[00:12:39.400 --> 00:12:41.400]  在一段日子之後
[00:12:41.400 --> 00:12:43.800]  這班土族的人
[00:12:43.800 --> 00:12:46.000]  他們發現他們的飛機裏面
[00:12:46.000 --> 00:12:48.600]  竟然有長槍
[00:12:48.600 --> 00:12:52.200]  宣教士他們知道去到一個很困難的環境
[00:12:52.200 --> 00:12:56.000]  他們可能是想要作出對自己的保護
[00:12:56.000 --> 00:12:58.000]  但一些土族發現
[00:12:58.000 --> 00:13:00.000]  在他們殺宣教士的時候
[00:13:00.000 --> 00:13:02.600]  宣教士完全不會拿出槍
[00:13:02.600 --> 00:13:04.800]  來殺他們
[00:13:04.800 --> 00:13:07.400]  突然間他們發現這些白人不同
[00:13:07.400 --> 00:13:09.400]  不是要殺自己的
[00:13:09.400 --> 00:13:11.200]  他們是好人
[00:13:11.200 --> 00:13:14.200]  但他們已經後悔莫及
[00:13:14.200 --> 00:13:17.800]  在那個時候後來的報道發現
[00:13:17.800 --> 00:13:20.600]  James Elliott的太太Elizabeth Elliott
[00:13:20.600 --> 00:13:23.000]  Elizabeth Elliott這位姐妹
[00:13:23.000 --> 00:13:24.800]  和基斯的姐姐
[00:13:24.800 --> 00:13:27.800]  他們就一起去到這個地方
[00:13:27.800 --> 00:13:31.000]  他們繼續來告訴他們知道
[00:13:31.000 --> 00:13:32.600]  無論你們做過什麼事情
[00:13:32.600 --> 00:13:35.400]  主耶穌很愛你們
[00:13:35.400 --> 00:13:38.400]  他們得到土族的接納
[00:13:38.400 --> 00:13:41.800]  然後他們住在他們當中工作
[00:13:41.800 --> 00:13:43.800]  經過一段長時間
[00:13:43.800 --> 00:13:45.800]  有一個特別的浸禮
[00:13:45.800 --> 00:13:49.200]  這個浸禮是飛機師的三個子女
[00:13:49.200 --> 00:13:52.000]  他們都住在他們當中
[00:13:52.000 --> 00:13:54.200]  然後他們未曾接受洗禮
[00:13:54.200 --> 00:13:58.600]  他們就在這個族人當中接受洗禮
[00:13:58.600 --> 00:14:00.800]  為他們施洗的牧師
[00:14:00.800 --> 00:14:05.200]  是五個當時殺宣教士的土族的族員
[00:14:05.200 --> 00:14:06.400]  他們五個都信了主
[00:14:06.400 --> 00:14:08.200]  其中一個成為了牧師
[00:14:08.200 --> 00:14:11.400]  然後為他所殺的
[00:14:11.400 --> 00:14:15.000]  這位宣教士的三個子女施洗
[00:14:15.000 --> 00:14:17.800]  受洗的地方在這條河
[00:14:17.800 --> 00:14:23.800]  正是宣教士殉道的地方來受洗禮
[00:14:23.800 --> 00:14:25.800]  沒有人會想到後來的發展
[00:14:25.800 --> 00:14:28.400]  竟然一路在整條村裡面
[00:14:28.400 --> 00:14:31.400]  有很多很多的土族來信主
[00:14:31.400 --> 00:14:33.200]  而當時這件事發生的時候
[00:14:33.200 --> 00:14:35.000]  很多人都在埋怨上帝
[00:14:35.000 --> 00:14:38.600]  為什麼神容許他的兒女被殺呢?
[00:14:38.600 --> 00:14:41.600]  但也想不到在這件事情之後
[00:14:41.600 --> 00:14:43.800]  很多的基督徒因為他們的事情
[00:14:43.800 --> 00:14:46.800]  被激勵投身在宣教上面
[00:14:46.800 --> 00:14:48.800]  譬如說一個青年十八歲
[00:14:48.800 --> 00:14:51.000]  在英國知道這件事情之後
[00:14:51.000 --> 00:14:53.000]  整個星期很特別的感動
[00:14:53.000 --> 00:14:54.600]  一路的祈禱
[00:14:54.600 --> 00:14:56.800]  放學之後回家就祈禱
[00:14:56.800 --> 00:14:58.200]  一個星期之後
[00:14:58.200 --> 00:15:00.800]  很清楚的告訴爸爸媽媽
[00:15:00.800 --> 00:15:04.400]  我覺得神感動我
[00:15:04.400 --> 00:15:08.600]  我想去填補這個空缺
[00:15:08.600 --> 00:15:10.000]  宣教士死了
[00:15:10.000 --> 00:15:12.600]  我繼續接上他
[00:15:12.600 --> 00:15:15.600]  有當時另外的一些
[00:15:15.600 --> 00:15:19.200]  軍隊裡面的空軍的少校
[00:15:19.200 --> 00:15:22.000]  後來成為了飛行宣教士
[00:15:22.000 --> 00:15:25.000]  很多很多的例子在當時出現
[00:15:25.000 --> 00:15:26.200]  當時很多的電影之輩
[00:15:26.200 --> 00:15:28.600]  突然間就想起主耶穌所說的話
[00:15:28.600 --> 00:15:31.400]  一粒墨紙若是死了
[00:15:31.400 --> 00:15:35.600]  就結出許多紙粒來
[00:15:35.600 --> 00:15:39.600]  在一位James Elliott的生命裡面
[00:15:39.600 --> 00:15:41.800]  他死的時候二十七歲
[00:15:41.800 --> 00:15:44.000]  但是他二十一歲的時候
[00:15:44.000 --> 00:15:46.400]  他就已經開始說一件事情
[00:15:46.400 --> 00:15:49.000]  在他很多所寫的文章當中
[00:15:49.000 --> 00:15:49.800]  有一句話
[00:15:49.800 --> 00:15:52.800]  今天還是很多人不斷的來講述
[00:15:52.800 --> 00:15:55.000]  中文的翻譯說到
[00:15:55.000 --> 00:15:58.400]  「也付出他不能保存的」
[00:15:58.400 --> 00:16:00.800]  說他自己的生命
[00:16:00.800 --> 00:16:04.000]  「也付出自己不能保存的」
[00:16:04.000 --> 00:16:12.800]  而且「也去獲取他不能失去的」
[00:16:12.800 --> 00:16:15.800]  如果可以暫時不講自電話
[00:16:15.800 --> 00:16:18.800]  我們容易專心一點
[00:16:18.800 --> 00:16:26.800]  好 我們繼續
[00:16:26.800 --> 00:16:30.200]  剛才我所說的就是這位宣教士
[00:16:30.200 --> 00:16:32.000]  他就講述到
[00:16:32.000 --> 00:16:33.600]  他說如果一個人
[00:16:33.600 --> 00:16:36.600]  當他去付出他不能保存的
[00:16:36.600 --> 00:16:39.800]  我們的生命不是我們能夠控制
[00:16:39.800 --> 00:16:41.800]  不是我們自己能夠去
[00:16:41.800 --> 00:16:44.200]  可以保存住
[00:16:44.200 --> 00:16:46.000]  但是願意去付出的
[00:16:46.000 --> 00:16:48.400]  這個不是一個蠢人
[00:16:48.400 --> 00:16:49.800]  相對來說
[00:16:49.800 --> 00:16:54.000]  去獲取他不能夠失去的
[00:16:54.000 --> 00:16:57.000]  生命 永恆神所賜的生命
[00:16:57.000 --> 00:16:59.800]  是人不能夠失去的
[00:16:59.800 --> 00:17:02.600]  也不能夠被人所奪去的
[00:17:02.600 --> 00:17:04.800]  如果當他去獲取的時候
[00:17:04.800 --> 00:17:08.800]  他同樣絕對不是一個愚蠢的人
[00:17:08.800 --> 00:17:09.400]  各位靈智輩
[00:17:09.400 --> 00:17:12.800]  當我們去思想一些事情的時候
[00:17:12.800 --> 00:17:14.600]  我們就會回到
[00:17:14.600 --> 00:17:16.600]  當我們人生的事上
[00:17:16.600 --> 00:17:19.800]  我們學習怎樣去寫記
[00:17:19.800 --> 00:17:22.000]  當然我們講寫記的時候
[00:17:22.000 --> 00:17:25.800]  我們不一定是神要我們為誰去死
[00:17:25.800 --> 00:17:28.000]  而是人生很多事情會發覺
[00:17:28.000 --> 00:17:32.800]  當你去學習放下一些個人的利益
[00:17:32.800 --> 00:17:35.200]  又或者很簡單
[00:17:35.200 --> 00:17:37.600]  可能也不是很簡單
[00:17:37.600 --> 00:17:39.000]  為了別人的好處
[00:17:39.000 --> 00:17:40.200]  為了愛的緣故
[00:17:40.200 --> 00:17:45.000]  放下一些自己私人的空間
[00:17:45.000 --> 00:17:47.800]  放下一些自己有的時間
[00:17:47.800 --> 00:17:48.800]  或者休息
[00:17:48.800 --> 00:17:50.800]  或者享受的機會
[00:17:50.800 --> 00:17:52.400]  但是為了能夠愛
[00:17:52.400 --> 00:17:55.000]  將好處帶給別人
[00:17:55.000 --> 00:17:57.800]  在不同的程度的寫記上
[00:17:57.800 --> 00:18:02.800]  去活出主耶穌給我們的榜樣
[00:18:02.800 --> 00:18:05.400]  我很記得我曾經提及一位姐妹
[00:18:05.400 --> 00:18:06.400]  她來到教會
[00:18:06.400 --> 00:18:07.400]  她信得住
[00:18:07.400 --> 00:18:08.800]  她是護士來的
[00:18:08.800 --> 00:18:09.800]  我當時問她
[00:18:09.800 --> 00:18:12.200]  你為什麼會來到教會呢?
[00:18:12.200 --> 00:18:13.200]  她就說
[00:18:13.200 --> 00:18:13.800]  哦,沒什麼
[00:18:13.800 --> 00:18:16.400]  我在一間公司的醫院裏面
[00:18:16.400 --> 00:18:18.800]  見到一位同事很特別的
[00:18:18.800 --> 00:18:21.000]  我說什麼特別?
[00:18:21.000 --> 00:18:23.400]  她說每個同事到了中午的時候
[00:18:23.400 --> 00:18:25.600]  每個人都很想休息一下
[00:18:25.600 --> 00:18:28.800]  然後找地方慢慢吃點東西休息一下
[00:18:28.800 --> 00:18:30.600]  這個同事很奇怪
[00:18:30.600 --> 00:18:32.600]  他簡單吃一份三文治
[00:18:32.600 --> 00:18:33.600]  就走去說
[00:18:33.600 --> 00:18:35.600]  我去探病人
[00:18:35.600 --> 00:18:36.800]  我就跟他說
[00:18:36.800 --> 00:18:38.600]  你還探得不夠嗎?
[00:18:38.600 --> 00:18:40.200]  全日都見到這麼多病人
[00:18:40.200 --> 00:18:41.600]  你還去探?
[00:18:41.600 --> 00:18:42.600]  他說不一樣的
[00:18:42.600 --> 00:18:44.000]  剛才的工作
[00:18:44.000 --> 00:18:46.000]  現在可以慢慢跟病人聊聊天
[00:18:46.000 --> 00:18:48.000]  關心一下他們
[00:18:48.000 --> 00:18:50.400]  很多時候中午
[00:18:50.400 --> 00:18:51.400]  她就拿出來
[00:18:51.400 --> 00:18:54.800]  去關心一些在醫院當中的病友
[00:18:54.800 --> 00:18:56.400]  真的去關心他們
[00:18:56.400 --> 00:18:58.600]  去問候他們
[00:18:58.600 --> 00:19:00.400]  這位姐妹就說
[00:19:00.400 --> 00:19:01.800]  當時很奇怪
[00:19:01.800 --> 00:19:03.800]  沒有人是這樣做的
[00:19:03.800 --> 00:19:05.400]  但是後來我就跟她說
[00:19:05.400 --> 00:19:07.400]  你很特別
[00:19:07.400 --> 00:19:10.200]  我想跟你回去你的教會
[00:19:10.200 --> 00:19:13.400]  看看你是學什麼的
[00:19:13.400 --> 00:19:16.400]  這位姐妹後來就回到我們教會
[00:19:16.400 --> 00:19:17.800]  然後信了主
[00:19:17.800 --> 00:19:19.800]  受洗
