
[00:00:00.000 --> 00:00:02.000]  大家再揭開剛才的聖經
[00:06:16.000 --> 00:06:18.000]  避開那個環境
[00:06:18.000 --> 00:06:23.000]  我察覺當時自己內心有一種厭煩的感受
[00:06:23.000 --> 00:06:25.000]  在街頭不停地噴煙
[00:06:25.000 --> 00:06:29.000]  當我避開一點走過的時候
[00:06:29.000 --> 00:06:32.000]  我突然就有一個問題問自己
[00:06:32.000 --> 00:06:35.000]  你為同胞、為中國人祈禱
[00:06:35.000 --> 00:06:37.000]  但你看到他們的時候
[00:06:37.000 --> 00:06:39.000]  他們只是在那裡吸煙
[00:06:39.000 --> 00:06:43.000]  為甚麼你會這樣抗拒呢?
[00:06:43.000 --> 00:06:46.000]  沒錯,吸煙對他們不好
[00:06:46.000 --> 00:06:48.000]  但我也問一個問題
[00:06:48.000 --> 00:06:49.000]  會否因為這樣
[00:06:49.000 --> 00:06:53.000]  我減少了對他們的愛心?
[00:06:53.000 --> 00:06:54.000]  各位聽眾姐妹
[00:06:54.000 --> 00:06:56.000]  你也記得聖經一書所說
[00:06:56.000 --> 00:06:59.000]  愛裡沒有甚麼?
[00:06:59.000 --> 00:07:01.000]  就是懼怕
[00:07:01.000 --> 00:07:05.000]  愛的完全就是把懼怕除去
[00:07:05.000 --> 00:07:07.000]  何時我們去傳福音的時候
[00:07:07.000 --> 00:07:11.000]  其實不是甚麼技巧或是方式
[00:07:11.000 --> 00:07:14.000]  很重要的是你的內心
[00:07:14.000 --> 00:07:18.000]  是能夠愛你願意傳福音的對象
[00:07:18.000 --> 00:07:22.000]  以中國愛將你的內心的懼怕清除
[00:07:22.000 --> 00:07:24.000]  你不會擔心如果他不聽
[00:07:24.000 --> 00:07:27.000]  他會把那本宗信扔給我
[00:07:27.000 --> 00:07:29.000]  那怎麼辦呢?
[00:07:29.000 --> 00:07:33.000]  又或者如果他罵我會怎樣呢?
[00:07:33.000 --> 00:07:35.000]  在愛裡不介意他怎樣反應
[00:07:35.000 --> 00:07:38.000]  只是願意他能夠認識福音
[00:07:38.000 --> 00:07:41.000]  因此將懼怕除去
[00:07:41.000 --> 00:07:46.000]  因此傳福音去到一個根本的動因
[00:07:46.000 --> 00:07:48.000]  就是愛
[00:07:48.000 --> 00:07:49.000]  因此弟兄姊妹
[00:07:49.000 --> 00:07:51.000]  你和我都向主上上祈禱
[00:07:51.000 --> 00:07:53.000]  求主賜給我們愛心
[00:07:53.000 --> 00:07:56.000]  去愛我們身邊所接觸到的朋友
[00:07:56.000 --> 00:08:01.000]  能夠放膽向他們介紹主耶穌的福音
[00:08:01.000 --> 00:08:03.000]  當保羅說完愛心之後
[00:08:03.000 --> 00:08:06.000]  我們回到第十章
[00:08:06.000 --> 00:08:11.000]  在第五節提到有兩條得到救恩的路
[00:08:11.000 --> 00:08:14.000]  第一條在第五節說
[00:08:14.000 --> 00:08:18.000]  「論道出於律法的義,摩西寫著說:
[00:08:18.000 --> 00:08:22.000]  進行這些事的人就必因這些事而活。」
[00:08:22.000 --> 00:08:27.000]  是因為行律法的要求而得救
[00:08:27.000 --> 00:08:28.000]  但聖經清楚說
[00:08:28.000 --> 00:08:34.000]  沒有一個人能夠完全遵行律法的要求
[00:08:34.000 --> 00:08:37.000]  因此不能夠因此得救
[00:08:37.000 --> 00:08:38.000]  第二條路是甚麼呢?
[00:08:38.000 --> 00:08:39.000]  第六節
[00:08:39.000 --> 00:08:43.000]  「但那出於信心的義,卻這樣說:
[00:08:43.000 --> 00:08:46.000]  你心裡不要說,誰要升到天上去呢?
[00:08:46.000 --> 00:08:50.000]  就是要把基督領下來。」
[00:08:50.000 --> 00:08:56.000]  信心的義不是叫你去做偉大或艱難的事情
[00:08:56.000 --> 00:09:00.000]  不是叫你上到天上把救主帶下來
[00:09:00.000 --> 00:09:01.000]  不需要
[00:09:01.000 --> 00:09:02.000]  為甚麼呢?
[00:09:02.000 --> 00:09:05.000]  因為救主已經從天降臨
[00:09:05.000 --> 00:09:08.000]  落在我們當中
[00:09:08.000 --> 00:09:12.000]  不是叫你去深淵把耶穌基督帶上來
[00:09:12.000 --> 00:09:13.000]  不需要
[00:09:13.000 --> 00:09:17.000]  因為耶穌基督已經從死裡復活過來
[00:09:17.000 --> 00:09:20.000]  有時我們聽中國人說
[00:09:20.000 --> 00:09:23.000]  很多古代的君王
[00:09:23.000 --> 00:09:27.000]  他們很想得到長生不老之術
[00:09:27.000 --> 00:09:32.000]  派他們的大臣去崇山、進陵
[00:09:32.000 --> 00:09:35.000]  去很多深山的幽谷
[00:09:35.000 --> 00:09:37.000]  為甚麼要這樣做呢?
[00:09:37.000 --> 00:09:40.000]  找先人指點
[00:09:40.000 --> 00:09:46.000]  找先人指點他們這條永生之道的秘訣
[00:09:46.000 --> 00:09:49.000]  但他們找不到答案
[00:09:49.000 --> 00:09:51.000]  但你發覺在我們的信仰裡
[00:09:51.000 --> 00:09:54.000]  沒有要求我們去做一些艱難的事情
[00:09:54.000 --> 00:09:56.000]  上天、落地沒有
[00:09:56.000 --> 00:10:00.000]  但這個福音在我們的旁邊
[00:10:00.000 --> 00:10:04.000]  大家再看經文
[00:10:04.000 --> 00:10:06.000]  在聖經繼續說
[00:10:06.000 --> 00:10:09.000]  在接著的第八節
[00:10:09.000 --> 00:10:13.000]  「然而那出於信心的義還算甚麼呢?
[00:10:13.000 --> 00:10:15.000]  這話與你相近
[00:10:15.000 --> 00:10:17.000]  在你口裡也在你心裡
[00:10:17.000 --> 00:10:23.000]  這話就是我們所傳信心的信息」
[00:10:23.000 --> 00:10:24.000]  這個信息很近
[00:10:24.000 --> 00:10:29.000]  有人說好像你的舌頭和你的口那麼近
[00:10:29.000 --> 00:10:33.000]  好像你的心與你的胸口那麼近
[00:10:33.000 --> 00:10:35.000]  在你的口、在你的心當中
[00:10:35.000 --> 00:10:37.000]  你就可以信耶穌了
[00:10:37.000 --> 00:10:40.000]  就可以得到神給你的救恩
[00:10:40.000 --> 00:10:42.000]  不需要你去到上天、下地
[00:10:42.000 --> 00:10:46.000]  但這個救恩是一個信心的救恩
[00:10:46.000 --> 00:10:48.000]  信心的信息
[00:10:48.000 --> 00:10:51.000]  然後第九節大家一起讀出來
[00:10:51.000 --> 00:10:55.000]  「我若口裡認耶穌為主
[00:10:55.000 --> 00:10:59.000]  心裡信神使他從死人中復活
[00:10:59.000 --> 00:11:01.000]  就必得救」
[00:11:01.000 --> 00:11:03.000]  師兄就說到
[00:11:03.000 --> 00:11:07.000]  這個福音不是遙不可及的
[00:11:07.000 --> 00:11:09.000]  只要你和我
[00:11:09.000 --> 00:11:13.000]  我們口中認耶穌為主
[00:11:13.000 --> 00:11:17.000]  意味著你是願意清楚地講述出來
[00:11:17.000 --> 00:11:19.000]  就算有很多人在身邊
[00:11:19.000 --> 00:11:22.000]  你不會怕他們會拒絕你
[00:11:22.000 --> 00:11:25.000]  你是願意公開地認
[00:11:25.000 --> 00:11:28.000]  耶穌基督是我的主宰
[00:11:28.000 --> 00:11:30.000]  大家會記得在馬特科音
[00:11:30.000 --> 00:11:32.000]  當主耶穌講及這件事情的時候
[00:11:32.000 --> 00:11:33.000]  祂就說
[00:11:33.000 --> 00:11:37.000]  「凡在人面前認我的
[00:11:37.000 --> 00:11:41.000]  在天上我的父面前
[00:11:41.000 --> 00:11:43.000]  我必承認他」
[00:11:43.000 --> 00:11:46.000]  在地上不願意承認我的
[00:11:46.000 --> 00:11:48.000]  在天上、在天父的面前
[00:11:48.000 --> 00:11:50.000]  我也不會承認他
[00:11:50.000 --> 00:11:53.000]  口裡承認是一個重要的宣告
[00:11:53.000 --> 00:11:57.000]  你是願意承認耶穌是你生命的主
[00:11:57.000 --> 00:11:58.000]  第二
[00:11:58.000 --> 00:12:00.000]  心裡面相信
[00:12:00.000 --> 00:12:01.000]  相信什麼?
[00:12:01.000 --> 00:12:06.000]  相信神曾經叫耶穌基督從死裡復活過來
[00:12:06.000 --> 00:12:08.000]  我想問大家
[00:12:08.000 --> 00:12:10.000]  如果你不相信有復活
[00:12:10.000 --> 00:12:13.000]  你能不能夠相信這位耶穌
[00:12:13.000 --> 00:12:16.000]  是能夠重生我的生命?
[00:12:16.000 --> 00:12:18.000]  很難
[00:12:18.000 --> 00:12:19.000]  耶穌都死了
[00:12:19.000 --> 00:12:22.000]  祂怎能夠重生我?
[00:12:22.000 --> 00:12:26.000]  你能不能夠相信這位上帝都像耶穌基督一樣
[00:12:26.000 --> 00:12:29.000]  叫我們從死裡復活過來?
[00:12:29.000 --> 00:12:31.000]  我們難以相信
[00:12:31.000 --> 00:12:34.000]  除非我們真的能夠相信
[00:12:34.000 --> 00:12:37.000]  耶穌基督的確從死裡復活過來
[00:12:37.000 --> 00:12:41.000]  這位上帝以祂的大能勝過死亡
[00:12:41.000 --> 00:12:44.000]  當我們心裡面相信的時候
[00:12:44.000 --> 00:12:48.000]  聖經就說「就必得救」
[00:12:48.000 --> 00:12:51.000]  很近我們
[00:12:51.000 --> 00:12:54.000]  但是期望我們會口裡承認
[00:12:54.000 --> 00:12:56.000]  心裡相信
[00:12:56.000 --> 00:13:00.000]  我們不是做什麼偉大的行動
[00:13:00.000 --> 00:13:05.000]  但這種信心卻是讓神的能力進入我們的生命當中
[00:13:05.000 --> 00:13:08.000]  讓我們經歷釋放
[00:13:08.000 --> 00:13:13.000]  剛才弟兄說到有些濫毒的朋友
[00:13:13.000 --> 00:13:16.000]  大家聽過戶外團契
[00:13:16.000 --> 00:13:18.000]  我其中認識幾位朋友
[00:13:18.000 --> 00:13:21.000]  他們很清楚和我們見證
[00:13:21.000 --> 00:13:23.000]  他說沒有人能夠幫過我們
[00:13:23.000 --> 00:13:24.000]  吸過毒又戒毒
[00:13:24.000 --> 00:13:26.000]  戒毒又再吸過
[00:13:26.000 --> 00:13:28.000]  沒有人能夠幫到自己
[00:13:28.000 --> 00:13:31.000]  直至有一天在信耶穌的時候
[00:13:31.000 --> 00:13:35.000]  很感覺到那種能力進入自己內心裡面
[00:13:35.000 --> 00:13:37.000]  感覺那種釋放
[00:13:37.000 --> 00:13:39.000]  以後有一種試探的時候
[00:13:39.000 --> 00:13:40.000]  就靠祈禱
[00:13:40.000 --> 00:13:42.000]  神就釋放了他們
[00:13:42.000 --> 00:13:46.000]  信心帶來了能力進入人的內心
[00:13:46.000 --> 00:13:48.000]  賜給我們釋放
[00:13:48.000 --> 00:13:49.000]  剛剛前幾天
[00:13:49.000 --> 00:13:52.000]  一位宣教士朋友和我聊天
[00:13:52.000 --> 00:13:54.000]  他就說很感恩
[00:13:54.000 --> 00:13:56.000]  我問他什麼事
[00:13:56.000 --> 00:13:59.000]  他說有一次我們在自己的地方
[00:13:59.000 --> 00:14:02.000]  晚上和一位朋友聊到福音
[00:14:02.000 --> 00:14:04.000]  他很開心地信耶穌
[00:14:04.000 --> 00:14:06.000]  他馬上就決志感謝神
[00:14:06.000 --> 00:14:08.000]  但第二天早上七點鐘
[00:14:08.000 --> 00:14:10.000]  打電話給宣教士
[00:14:10.000 --> 00:14:12.000]  一早吵醒了他
[00:14:12.000 --> 00:14:13.000]  大聲地說
[00:14:13.000 --> 00:14:16.000]  我昨晚整晚都睡不著覺
[00:14:16.000 --> 00:14:17.000]  宣教士就說
[00:14:17.000 --> 00:14:19.000]  哇!信耶穌應該很安樂
[00:14:19.000 --> 00:14:21.000]  整晚都睡不著覺才對
[00:14:21.000 --> 00:14:23.000]  為什麼會這樣呢?
[00:14:23.000 --> 00:14:25.000]  然後這位朋友就說
[00:14:25.000 --> 00:14:27.000]  昨晚很興奮
[00:14:27.000 --> 00:14:29.000]  我越想越開心
[00:14:29.000 --> 00:14:30.000]  所以睡不著覺
[00:14:30.000 --> 00:14:32.000]  所以今早打電話告訴你
[00:14:32.000 --> 00:14:35.000]  我很開心
[00:14:35.000 --> 00:14:37.000]  宣教士很悉然
[00:14:37.000 --> 00:14:39.000]  知道原來是因為這樣的緣故
[00:14:39.000 --> 00:14:40.000]  他也說
[00:14:40.000 --> 00:14:42.000]  看到這位朋友的生命改變
[00:14:42.000 --> 00:14:43.000]  很真實
[00:14:43.000 --> 00:14:45.000]  深刻地看到自己
[00:14:45.000 --> 00:14:49.000]  將很多以前的擔子放下
[00:14:49.000 --> 00:14:51.000]  信耶穌
[00:14:51.000 --> 00:14:53.000]  是經歷神的能力
[00:14:53.000 --> 00:14:54.000]  藉著人的信
[00:14:54.000 --> 00:14:56.000]  進入人的生命當中
[00:14:56.000 --> 00:14:58.000]  帶給我們釋放
[00:14:58.000 --> 00:15:00.000]  帶給我們真正的平安
[00:15:00.000 --> 00:15:02.000]  這種相信
[00:15:02.000 --> 00:15:05.000]  聖經說是任何人都可以的
[00:15:05.000 --> 00:15:08.000]  我們看看第十一節
[00:15:08.000 --> 00:15:10.000]  經上說
[00:15:10.000 --> 00:15:12.000]  所有信靠他的人
[00:15:12.000 --> 00:15:14.000]  必不致失望
[00:15:14.000 --> 00:15:16.000]  不單是猶太人、希臘人
[00:15:16.000 --> 00:15:20.000]  他後代所有求告他的人
[00:15:20.000 --> 00:15:22.000]  然後十三節
[00:15:22.000 --> 00:15:27.000]  凡求告主名的都必得救
[00:15:27.000 --> 00:15:30.000]  任何人在任何處境
[00:15:30.000 --> 00:15:33.000]  都可以信耶穌
[00:15:33.000 --> 00:15:34.000]  我記得一位朋友
[00:15:34.000 --> 00:15:36.000]  當他快要信耶穌之前
[00:15:36.000 --> 00:15:39.000]  他曾經跟我們說
[00:15:39.000 --> 00:15:41.000]  我這樣的人
[00:15:41.000 --> 00:15:44.000]  耶穌也要嗎?
[00:15:44.000 --> 00:15:46.000]  當我們知道他的背景的時候
[00:15:46.000 --> 00:15:48.000]  就明白他為什麼這樣說
[00:15:48.000 --> 00:15:50.000]  我這樣的人
[00:15:50.000 --> 00:15:53.000]  我的親友全部都放棄我
[00:15:53.000 --> 00:15:57.000]  耶穌不會要我這樣的人
[00:15:57.000 --> 00:15:59.000]  但後來大家跟他聊天
[00:15:59.000 --> 00:16:00.000]  一邊聊的時候
[00:16:00.000 --> 00:16:02.000]  可能他心中改變
[00:16:02.000 --> 00:16:04.000]  他就信耶穌
[00:16:04.000 --> 00:16:05.000]  然後將來
[00:16:05.000 --> 00:16:08.000]  他一邊成長的時候
[00:16:08.000 --> 00:16:09.000]  他真的經歷到
[00:16:09.000 --> 00:16:11.000]  我這樣的人
[00:16:11.000 --> 00:16:13.000]  只要願意求告主的名
[00:16:13.000 --> 00:16:16.000]  就能夠得救
[00:16:16.000 --> 00:16:18.000]  這是聖經清楚的應許
[00:16:18.000 --> 00:16:20.000]  大家再看
[00:16:20.000 --> 00:16:22.000]  得救必定需要有人
[00:16:22.000 --> 00:16:24.000]  來傳揚才可以
[00:16:24.000 --> 00:16:26.000]  大家看看十四節
[00:16:26.000 --> 00:16:30.000]  小心當中很多因果和次序
[00:16:30.000 --> 00:16:31.000]  十四節
[00:16:31.000 --> 00:16:34.000]  然而人還沒有信他
[00:16:34.000 --> 00:16:36.000]  怎能求告他呢?
[00:16:36.000 --> 00:16:38.000]  沒有聽見的怎能信他呢?
[00:16:38.000 --> 00:16:39.000]  沒有人傳揚
[00:16:39.000 --> 00:16:41.000]  怎能聽見呢?
[00:16:41.000 --> 00:16:43.000]  如果沒有蒙猜顯
[00:16:43.000 --> 00:16:45.000]  怎能傳揚呢?
[00:16:45.000 --> 00:16:47.000]  一步一步說到
[00:16:47.000 --> 00:16:51.000]  一個次序接著一個次序
[00:16:51.000 --> 00:16:53.000]  各位弟兄姊妹
[00:16:53.000 --> 00:16:56.000]  我們有沒有承受猜顯?
[00:16:56.000 --> 00:16:58.000]  有沒有猜顯?
[00:16:58.000 --> 00:16:59.000]  有
[00:16:59.000 --> 00:17:01.000]  主耶穌清楚跟我們說
[00:17:01.000 --> 00:17:03.000]  父怎樣猜顯了我
[00:17:03.000 --> 00:17:06.000]  我也照樣猜顯你們
[00:17:06.000 --> 00:17:07.000]  神賜給我們
[00:17:07.000 --> 00:17:09.000]  叫人與他和好的積分
[00:17:09.000 --> 00:17:12.000]  所以你和我已經承受一個積分
[00:17:12.000 --> 00:17:14.000]  或者一個權柄
[00:17:14.000 --> 00:17:16.000]  神經猜顯我們
[00:17:16.000 --> 00:17:19.000]  但是蒙猜顯之後
[00:17:19.000 --> 00:17:20.000]  要怎樣做呢?
[00:17:20.000 --> 00:17:21.000]  要去傳揚
[00:17:21.000 --> 00:17:22.000]  如果不傳揚
[00:17:22.000 --> 00:17:24.000]  人怎能聽見呢?
[00:17:24.000 --> 00:17:25.000]  沒有人聽見福音
[00:17:25.000 --> 00:17:26.000]  怎會相信呢?
[00:17:26.000 --> 00:17:28.000]  不相信又怎會求告
[00:17:28.000 --> 00:17:32.000]  不求告又怎會得救呢?
[00:17:32.000 --> 00:17:34.000]  因此關鍵就是
[00:17:34.000 --> 00:17:35.000]  蒙猜顯的人
[00:17:35.000 --> 00:17:38.000]  要去傳揚福音
[00:17:38.000 --> 00:17:41.000]  我記得有一次聽到一位弟兄分享
[00:17:41.000 --> 00:17:42.000]  我聽完之後都很深刻
[00:17:42.000 --> 00:17:44.000]  記得一件事情
[00:17:44.000 --> 00:17:47.000]  他去到尼泊爾的地方旅行
[00:17:47.000 --> 00:17:49.000]  在當中接觸到當地的教徒
[00:17:49.000 --> 00:17:51.000]  然後有一位朋友認識的時候
[00:17:51.000 --> 00:17:54.000]  發現原來他是翻譯聖經的
[00:17:54.000 --> 00:17:56.000]  這位弟兄就告訴他
[00:17:56.000 --> 00:17:59.000]  他信耶穌的經過
[00:17:59.000 --> 00:18:00.000]  這位弟兄就說
[00:18:00.000 --> 00:18:01.000]  我是佛教的背景
[00:18:01.000 --> 00:18:05.000]  大家知道尼泊爾有很多人是佛教的背景
[00:18:05.000 --> 00:18:08.000]  他說我以前是做導遊的
[00:18:08.000 --> 00:18:09.000]  大家知道什麼是導遊
[00:18:09.000 --> 00:18:12.000]  旅行團來到帶別人到處去旅遊
[00:18:12.000 --> 00:18:15.000]  有一次有一個團是來自新加坡
[00:18:15.000 --> 00:18:18.000]  我就帶他們到處去
[00:18:18.000 --> 00:18:21.000]  去看不同的地方
[00:18:21.000 --> 00:18:25.000]  其中有一個團友特別關心我
[00:18:25.000 --> 00:18:26.000]  跟我聊天
[00:18:26.000 --> 00:18:28.000]  有幾次都問及我的信仰
[00:18:28.000 --> 00:18:32.000]  然後他就跟我講及耶穌基督的事情
[00:18:32.000 --> 00:18:35.000]  他說我第一次聽到關於耶穌基督的事情
[00:18:35.000 --> 00:18:37.000]  我很受感動
[00:18:37.000 --> 00:18:39.000]  我就相信了耶穌
