
[00:00:00.000 --> 00:00:09.000]  我們進到第四篇的培靈會的信息,亦都是去到《若書雅記》的其中的第五章的經文,
[00:05:02.000 --> 00:05:16.000]  你看一看,好像專心一點,很多魚,很多魚,那邊,然後你就拿一個網出來,不怕,這裡也可能有的,撒一個網下去,可能這裡也有一點的。
[00:05:16.000 --> 00:05:31.000]  一邊聽到,好像也有一點重力,沒有什麼魚,撐開一點,再吃一個網,聽得不太清楚,不過不要緊,繼續,還是沒有什麼魚。
[00:05:31.000 --> 00:05:41.000]  那邊很多魚,過去了,過去了,然後將船一邊撐,一邊撐,就遠離耶穌。
[00:05:41.000 --> 00:05:56.000]  大家明白我所講的,在你認識的很多弟兄姊妹,甚至包括了你,在人生的路上,有些時候被某些事情吸引了,不知不覺,不知不覺,就遠離了。
[00:05:56.000 --> 00:06:07.000]  在那個時候,你自己會覺得,我是一個逃兵,有些時候靜下來,自己覺得,我是神家裡面一個不聽話的孩子。
[00:06:07.000 --> 00:06:16.000]  有時候自己想,遇到這麼多艱難,我想神一定不祝福我,我這麼頑皮,這麼不聽話,神一定不祝福我。
[00:06:16.000 --> 00:06:37.000]  很多這樣的情緒,很多時候會出現,會很不開心,會很難受,但是在這個時刻,你一定要聽聖經告訴我們,神的愛是永不改變的,不因為你的轉變而轉變,祂的愛仍然淋到你的身上。
[00:06:37.000 --> 00:06:47.000]  所以今天我和大家先揭開的是聖經的一處經文,是聖經的荷西亞書。
[00:06:47.000 --> 00:07:15.000]  聖經荷西亞書第十一章,如果你是那本新標點符號的話,就是舊約聖經一千零二頁,聖經在二世傑書,在大義理書的後年,荷西亞書第十一章,在第一節開始。
[00:07:15.000 --> 00:07:22.000]  大家聽我讀出這幾節的經文,第十一章第一節。
[00:07:22.000 --> 00:07:26.000]  以色列年幼的時候,我愛他們。
[00:07:26.000 --> 00:07:37.000]  我從埃及照出我的兒子來,擅自越化招呼他們,他們越化走開,向朱巴力獻祭,給挑剔的偶像燒香。
[00:07:37.000 --> 00:07:57.000]  我玄教道以法蓮行走,用廣臂抱住他們,他們卻不知是我醫治他們,我用聖索愛索牽引他們,我代他們如人放鬆牛的兩腮甲板把糧食放在他們面前。
[00:07:57.000 --> 00:08:08.000]  這描寫著神早期和以色列的關係,如何愛護他們,恩待他們,呼召他們出來,然後將個人的恩惠放在他們面前。
[00:08:08.000 --> 00:08:12.000]  然後去到第八節,後面的第八節。
[00:08:12.000 --> 00:08:18.000]  以色列人背棄神,神說:以法蓮我怎能捨棄你?
[00:08:18.000 --> 00:08:21.000]  以色列我怎能棄絕你?
[00:08:21.000 --> 00:08:25.000]  我怎能使你如鴨馬,怎能使你如洗匾?
[00:08:25.000 --> 00:08:32.000]  我回心轉意,我的憐愛,神的憐愛,大大的發動。
[00:08:32.000 --> 00:08:41.000]  我必不發猛烈的怒氣,也不再毀滅以法蓮,因我是神,並非世人,是你們中間的聖者。
[00:08:41.000 --> 00:08:46.000]  我必不在路中臨到你門。
[00:08:46.000 --> 00:08:58.000]  沒錯,神有祂的公義的審判,但是神的本質就是愛,在祂裡面充滿著對我們的寬容,祂愛我們的心,聖經說,發動。
[00:08:58.000 --> 00:09:05.000]  因此寬容我們先前的軟弱,很願意引領我們回到祂的根治。
[00:09:05.000 --> 00:09:16.000]  不單止是在荷西亞書,整本的聖經上上重複這個主題,神是不斷的去領他的子民回轉,來歸向他。
[00:09:16.000 --> 00:09:27.000]  我記得有幾次的報道會,在當中呼籲領子妹,呼籲朋友們去決志,有幾次我感動,都請那些曾經信主,現在再回轉的再舉手。
[00:09:27.000 --> 00:09:37.000]  有幾次拆我一條,回轉歸向神的比起第一次決志的還多。
[00:09:37.000 --> 00:09:44.000]  很多人信了主之後離開了,然後相信是神在當中呼籲他們回到神的面前。
[00:09:44.000 --> 00:10:00.000]  以至於在抗疫當中,走了40年,40年很艱難的路程,你回到約書亞記的時候,你要發覺當時神託約書亞告訴他們,你們要回主。
[00:10:00.000 --> 00:10:11.000]  按照《新命記》第一章所說,聖經說當時他們本來是要去到迦蘭地,但是他們不願意聽從神的吩咐,他們逃走了。
[00:10:11.000 --> 00:10:20.000]  因此後來聖經說他們去到迦蘭地邊緣的時候,就是聖經所說的迦底斯巴尼亞。
[00:10:20.000 --> 00:10:33.000]  聖經描述早期當他們去到荷列山的時候,荷列山是頒佈律法的地方,其實從荷列山到迦底斯巴尼亞,中間只是相隔11天的路程。
[00:10:33.000 --> 00:10:46.000]  11天的路程走了40年,兜兜轉轉走了40年,在當中他們經歷了很多苦楚。
[00:10:46.000 --> 00:11:04.000]  為什麼會這樣發生呢?大家回到約書亞記,約書亞記第五章第六節,
[00:11:04.000 --> 00:11:16.000]  第五章第六節,聖經說:「已知人在曠野走了40年,等到國民就使出埃及的兵兵都消滅了,因為他們沒有聽從耶和華的話。
[00:11:16.000 --> 00:11:25.000]  耶和華曾向他們起誓,必不用他們看見。耶和華向他們列祖起誓,應許賜給他們的地,就是流奶與麥芝地。」
[00:11:25.000 --> 00:11:42.000]  為什麼呢?「沒有聽從耶和華的話。」因為人不肯聽從神的話,因此人11天的路繞了40年時間,在當中面對神給人的懲戒或管教。
[00:11:42.000 --> 00:11:55.000]  但在這個時候,神沒有忘記他們的指紋,這個時刻為他們揭開新的一頁,好像一本新的書,揭開新的一頁,一個新的開始臨到他們的身上。
[00:11:55.000 --> 00:12:08.000]  而且神主動地跟他們納約,主動地去更新跟他們的關係,告訴他們:「我與你們重新納約,你們受割禮。」
[00:12:08.000 --> 00:12:18.000]  有一次,一位新受浸的弟兄跟我分享,這位弟兄說:「以前其實我已經信了主很多年,已經二十多年。」
[00:12:18.000 --> 00:12:28.000]  我說:「嘩!你二十多年才受浸啊?」他說:「其實雖然是信主二十多年,但後來一信主之後,我就離開了教會。」
[00:12:28.000 --> 00:12:42.000]  離開了教會,在外面兜兜轉轉,認識了一個未信的女孩,後來結了婚。結了婚之後,沒有回教會,後來之間的婚姻關係有很多問題,很多爭執,後來就離了婚。
[00:12:42.000 --> 00:12:48.000]  離了婚之後,人生有很多很多的挫折出現,工作不順利,健康有很多問題。
[00:12:48.000 --> 00:13:02.000]  然後,他問:「為什麼我不回教會?」然後回到教會,然後受洗。受洗之後,他告訴我們:「為什麼我不早一點回到神的身邊?」
[00:13:02.000 --> 00:13:07.000]  走了二十年的冤枉路,現在才回到神的身邊。
[00:13:07.000 --> 00:13:13.000]  人生裡面也有很多類似的事情,長或短,在其中經歷到困難。
[00:13:13.000 --> 00:13:28.000]  神在當中好像要管教我們,但是你會發覺上帝仍然很渴望,很渴望等候著機會,將我們重新建立起來,重新能夠跟祂有正常的關係。
[00:13:28.000 --> 00:13:36.000]  然後你會發覺很多人面對困難的時候,他們最終想到,不怕,回到神的身邊,不怕,祂一定會繼續接納我們。
[00:13:36.000 --> 00:13:45.000]  我請大家看另一本經文,在舊約聖經的彌加書,今天請大家多看一點其他的經文。
[00:13:45.000 --> 00:13:55.000]  在聖經舊約的彌加書第七章,如果是和合新標點符號的,是1036頁。
[00:13:55.000 --> 00:14:15.000]  在剛才荷西亞書,小仙姿,阿摩斯等等的後面,彌加書第七章,第七章第七節,
[00:14:15.000 --> 00:14:28.000]  聖經說:至於我,我要仰望耶和華,要等候那救我的神,我的神必應運我。我的受敵不要向我誇耀,我雖然跌倒,卻要起來。
[00:14:28.000 --> 00:14:46.000]  我雖然坐在黑暗裡,耶和華卻作我的光,我要忍受耶和華的惱怒,因我得罪了祂。直等祂為我便屈,為我伸冤,祂必領我到光明中,我必得見祂的公義。
[00:14:46.000 --> 00:14:53.000]  縱使曾經跌倒,這位先知深刻體會到,這位神不會忘記我的,祂不會撇棄我的。
[00:14:53.000 --> 00:15:01.000]  好像這位父親,雖然自己的兒子可能曾經做錯事,但是父親仍然樂意挽回他。
[00:15:01.000 --> 00:15:17.000]  這位先知說:我雖然在黑暗裡,神必應作我的光,我要忍受祂的惱怒,將來祂要帶我到光明中,能夠重新讓我與祂重建關係。
[00:15:17.000 --> 00:15:26.000]  最近我看到一本小書,大家可能也會看到,警察以樂團契出了一本小書,這本書名叫《與神同行的警察》。
[00:15:26.000 --> 00:15:32.000]  其中有很多警務人員,他們是教徒,在當中他們的經歷和信主的經過。
[00:15:32.000 --> 00:15:42.000]  當我看這本小書的時候,看到很多警察人員,他們曾經有軟弱的時候,但是神的確很奇妙地將他們重新建立起來。
[00:15:42.000 --> 00:15:51.000]  其中有一個比較深刻的,一位姓曾的弟兄,他很小的時候,少年信主,也很小的時候加入了警界,十七歲入警界。
[00:15:51.000 --> 00:16:05.000]  入了警界之後,憑著他健壯的身體,他有很靈活的頭腦,反應敏捷,因此很快加入了飛虎隊,在飛虎隊裡面他是神槍手,百發百中。
[00:16:05.000 --> 00:16:15.000]  因此他試圖不斷地向上攀升,很快就做了警長,而且被考慮很快就會調升為一個督察。
[00:16:15.000 --> 00:16:26.000]  他晚上進修,覺得自己很有前途,因此一番的熱誠,要發展自己的事業,憑著他自己的才幹力量,知道會有很大的前途。
[00:16:26.000 --> 00:16:37.000]  在那個時候,同樣出一個情況,他開始對整個心慢慢淡了,整副精神就在自己的事業上面。
[00:16:37.000 --> 00:16:54.000]  但想不到在最高峰的時候,有一次的演習,突然在一個三十尺的高空地方,直墮在地上,全身多處的地方骨折,頸椎骨第六節的地方神經斷了。
[00:16:54.000 --> 00:17:06.000]  然後發現他右手完全不能動,神槍手右手不能動,是一個很大的打擊。
[00:17:06.000 --> 00:17:15.000]  他內心很沉重,很痛苦,後來不單這樣,後來有中風的情況出現,很多人都認為他要退開境界,不能再做。
[00:17:15.000 --> 00:17:24.000]  在那個時候,同樣他到神的面前,他苦苦的來做一次懇求神的恩惠。
[00:17:24.000 --> 00:17:32.000]  他有很多時間因為不用上班,要在醫院裡面療理身體,因此很多時間來休息,讀聖經,尋求神。
[00:17:32.000 --> 00:17:40.000]  神一步步讓他身體可以康復,後來加分進去境界,現今是在境界當中的一個高級的督察。
[00:17:40.000 --> 00:17:57.000]  他親口說,我很感謝神,透過這次這件事情,將我從追求名利的漩渦中挽回過來,免了我沉迷在花花的世界裡面。
[00:17:57.000 --> 00:18:08.000]  有很多頂智妹經歷一些艱難,經歷一些抗野的人生,但是重新看見光芒在她的面前,在她的前頭顯露出來。
[00:18:08.000 --> 00:18:15.000]  這位上帝可能暫時讓我們經歷苦楚,正如詩篇所說,詩篇30篇,
[00:18:15.000 --> 00:18:24.000]  一叔雖然有哭泣,但是早晨就必歡呼。
[00:18:24.000 --> 00:18:34.000]  雖然神有些時候會去管教我們,我們面對著一些艱難,但是很快的,神要將他的慈愛再次行,我們就有歡呼再次回到神的面前。
[00:18:34.000 --> 00:18:42.000]  所以神引領他的子民,遠離了的子民,回到他身邊,然後在第五章第二節,
[00:18:42.000 --> 00:18:51.000]  在約書亞記,我們分約書亞記第五章第二節,神就吩咐要行割禮了。
[00:18:51.000 --> 00:18:57.000]  因此第二方面我們再看,第五章第二節,
[00:18:57.000 --> 00:19:04.000]  那時耶和華吩咐約書亞說,你製造火石刀,第二次給以色列人行割禮。
[00:19:04.000 --> 00:19:10.000]  約書亞就製造了火石刀,再隨便三下給以色列人行割禮。
[00:19:10.000 --> 00:19:23.000]  進入迦南地,進去過了約旦河,神就定義要更新和他們的關係,要確認你們是屬於我的,你們是屬於我的子民。
[00:19:23.000 --> 00:19:29.000]  我自己記得有一次,好像是幾年前的事了,
[00:19:29.000 --> 00:19:36.000]  有一段日子我自己變得很低沉,覺得和神的關係好像很遙遠。
[00:19:36.000 --> 00:19:41.000]  有一次,自己一路祈禱神啊,求你隨故我。
[00:19:41.000 --> 00:19:49.000]  我就揭開聖經,很自然的看到去生命記第一章,就講到神和以色列人的關係。
[00:19:49.000 --> 00:19:56.000]  神就告訴他們,你知不知道我從遠處將你懷抱,
[00:19:56.000 --> 00:20:01.000]  好像如嬰將你們背負,帶你們到這個地方來。
[00:20:01.000 --> 00:20:07.000]  當我看的時候,我就不知道為什麼,心裡有一種很深刻的感動,就流出眼淚。
[00:20:07.000 --> 00:20:16.000]  我自己明白那個懷抱的意思,是一種很親密的,一種保護、看顧、引領的意思。
[00:20:16.000 --> 00:20:22.000]  當時神告訴我,你放心,你是屬於我的。
[00:20:22.000 --> 00:20:32.000]  無論你在情緒很高漲,情緒很低潮的時候,我仍然愛你,我仍然懷抱,仍然引導著。
[00:20:32.000 --> 00:20:41.000]  各位弟兄姊妹,一定要常常提醒自己,無論我在什麼處境當中,神仍然懷抱我,神仍然愛我。
[00:20:41.000 --> 00:20:46.000]  因為他說過,他的愛是永不改變的。
[00:20:46.000 --> 00:20:53.000]  當神告訴約書亞,你幫以色列人行割禮,我相信當時約書亞是很深刻的感動。
[00:20:53.000 --> 00:21:05.000]  為什麼呢?割禮是什麼意思呢?我請大家看前面的創世紀,在創世紀第十七章。
[00:21:05.000 --> 00:21:11.000]  神就和阿伯拉罕去納永遠的約,因為神很喜悅阿伯拉罕。
[00:21:11.000 --> 00:21:22.000]  在第十七章的第九節,神對阿伯拉罕說,你和你的後裔必世世代代遵守我的約。
[00:21:22.000 --> 00:21:29.000]  你們所有的男子都要受割禮,這就是我與你們並你的後裔所納的約。
[00:21:29.000 --> 00:21:45.000]  然後第十三節就說,你家裡生的我,你用銀子買的,都必須受割禮,這樣我的約就納在你們的肉體上,作永遠的約。
[00:21:45.000 --> 00:21:56.000]  然後前面就是十一節,你們都要受割禮,這是我與你們納約的證據。
[00:21:56.000 --> 00:22:13.000]  是證據來的,是神告訴他們,我與你們永遠納約,而納約的證據就是你們身上的割禮,成為一個証明,一個記號,一個證明,你們是屬於我的。
[00:22:13.000 --> 00:22:21.000]  各位聽眾可能會說,我們沒有受過割禮,那怎麼辦?或者我們也受過,不過這不是最關鍵。
[00:22:21.000 --> 00:22:29.000]  到了新約的時候,大家知道新約所說的割禮是什麼?聖靈在你的生命裡面。
[00:22:29.000 --> 00:22:41.000]  在新約的哥羅西書提到,我們在基督耶穌裡面不是受到人手所做的割禮,而是基督耶穌使我們脫去肉體情慾的割禮。
[00:22:41.000 --> 00:22:50.000]  這個割禮是叫你脫去你的肉體,糾纏著你的情慾,甚至是聖靈,將這一切清除。
[00:22:50.000 --> 00:23:03.000]  羅馬書第二章第29節提到,這個割禮不是肉身上的割禮,而是心裡面的割禮,是聖靈所作成的。
[00:23:03.000 --> 00:23:10.000]  聖靈在我們生命中與我們永遠同在,賜給我們力量能夠勝過很多很多的情慾和罪。
[00:23:10.000 --> 00:23:19.000]  因此信主的人,生命中有聖靈,好像一個印證,證明我們是屬於神。
[00:23:19.000 --> 00:23:25.000]  那你說,不行,有時候我犯罪,我又軟弱,我軟弱的時候,聖靈離開我吧。
[00:23:25.000 --> 00:23:35.000]  但不是這樣,聖經所說,楊康所說,神賜的聖靈是要永遠與我們同在。
[00:23:35.000 --> 00:23:42.000]  就算你軟弱的時候,聖靈可能會受到你的所謂不理會,但他仍然與你一起。
[00:23:42.000 --> 00:23:52.000]  我記得有一次很深刻的印象,我看到在車站裡面,好幾年之前,有位太太背著一個嬰兒,
[00:23:52.000 --> 00:24:03.000]  很少看到媽媽背著嬰兒,嬰兒在她的背上很精神地四處看,我想逗她玩。
[00:24:03.000 --> 00:24:08.000]  誰知道小朋友玩著玩著,發現沒什麼好玩的,就看到前面一堆黑色的東西,
[00:24:08.000 --> 00:24:17.000]  一條一條的,很好玩,像媽媽的頭髮,因此她在當中拔著拔著,拔著那邊,拔著那邊。
[00:24:17.000 --> 00:24:24.000]  這位媽媽就伸手硬撥她,不要拔,不要拔,不要拔,然後很大力地拔了兩下。
[00:24:24.000 --> 00:24:31.000]  我就想,這位媽媽一定會把嬰兒拔下來,或者如果是我,我就會拍她兩下屁股,然後把她拋下來,
[00:24:31.000 --> 00:24:42.000]  為什麼拔我的頭髮?但想不到這位媽媽繼續忍耐著,一直拋著她,搖著她,然後讓她上車。
[00:24:42.000 --> 00:24:49.000]  我當時就心裡面感受一點,我們的神職的聖靈永遠與我們同在,
[00:24:49.000 --> 00:24:59.000]  就算我們軟弱,就算我們有時候傷害祂,叫祂為我們憂愁,但是祂永不撇下我們。
[00:24:59.000 --> 00:25:08.000]  聖經所描寫的這位上帝就是如此堅定地愛屬祂的人,永不撇下我們。
[00:25:08.000 --> 00:25:17.000]  當聖經提及割禮的時候,是告訴我們,就算你不乖,就算你不是神家裡面聽話的兒女,
[00:25:17.000 --> 00:25:29.000]  你再次歸向神,你承認自己是屬於主的,主立刻就願你重新立約,去更新他與你之間的心中的割禮,
[00:25:29.000 --> 00:25:42.000]  更新與你的關係,以至你可以除去你的羞辱,以至你可以重新站在光明當中,正如剛才聖經所說,在暗中,可以站在光明的裡面。
[00:25:42.000 --> 00:25:51.000]  你看回聖經約書亞記,第五章第九節就說,我們回到約書亞記第五章第九節,
[00:25:51.000 --> 00:26:05.000]  耶和華對約書亞說,我今天將埃及的羞辱從你們身上滾去了,因此那地方名叫吉格,吉格的意思就是滾的意思,直到今天。
[00:26:05.000 --> 00:26:18.000]  約書亞記在講中的第五章第九節說,將他們的羞辱滾走了,不再糾纏在他們當中,過去的羞愧就拿走了,
[00:26:18.000 --> 00:26:34.000]  重新肯定這些是屬於我的,過去你曾經失敗,過去你曾經跌倒,但你現在在光明當中,我要你重新立約,你行新的割禮,更新的割禮。
[00:26:34.000 --> 00:26:48.000]  我這幾天有機會多說一點我個人的經歷,我今天又多說一點,我記得在我自己中學的時候,我讀了一間名校,自己覺得很光榮,
[00:26:48.000 --> 00:27:00.000]  在當中,一路讀書的時候,參與很多不同的活動,你記得我曾經說過,我以前很害羞,但慢慢在學校團契有機會做一些領導和侍奉,開始放膽一點。
[00:27:00.000 --> 00:27:19.000]  但慢慢又開始發覺自己很喜歡說話,以前說話很快,現在發覺自己也很喜歡說話,參加一些辯論比賽,在很多辯論比賽當中拿了一些獎項,個人生得比較高,也算是一個挺正當的學生,所以被學校有些重視。
[00:27:19.000 --> 00:27:45.000]  在那時候,發覺自己內心開始有一種少年人的傲氣出現,我想不到當我中五會考,明天就要放榜,當我會考的時候,本以為成績應該不錯,誰知道一拿到成績,整個人就倒塌下來,因為我完全不能有機會回到原校再讀書。
[00:27:45.000 --> 00:27:57.000]  成績很低,甚至很多學校都不肯收,在那時候沒有辦法,最後去了一間在附近的私立學校,讀中六中七。
[00:27:57.000 --> 00:28:15.000]  在那時候,讀書的時候很羞愧,最主要的其中一個不能接受的就是,因為在自己的舊校旁邊,經常看到自己的舊同學,他們升得很光彩,升到中六中七,看到我,你去哪裏呀?現在在哪裏讀書呀?
[00:28:15.000 --> 00:28:28.000]  我就不想說,幸好當時那間私立學校是沒有校徽的,就這樣白襯衫,白褲一條,到處走。
[00:28:28.000 --> 00:28:43.000]  誰知道我在哪間學校,在那兩年,很多生命裏面的重整,告訴我,一切的成果是我賜給你的。
[00:28:43.000 --> 00:28:50.000]  在那兩年裏面,雖然內心感到羞愧,但我知道是對我最好的兩年。
[00:28:50.000 --> 00:29:02.000]  在後來我看到一些書本提出一句說話,我很深刻的認同,它說人需要很多的羞辱,才會學會一點點謙卑。
[00:29:02.000 --> 00:29:09.000]  英文所說,It takes a lot of humiliation to give you a little bit of humility.
[00:29:09.000 --> 00:29:16.000]  需要很多的羞辱,才稍為明白自己的限制,而學會一點點的謙卑。
[00:29:16.000 --> 00:29:33.000]  在那兩年裏面,我嘗試跟家人說,我可以再讀書的,我家裏的兄弟姐妹開始懷疑,這個兒子很迷,因為我經常回教會,經常參與不同的侍奉,他們認為是因為我信耶穌,所以令我讀不成書。
[00:29:33.000 --> 00:29:39.000]  因此我心裏很難過,我覺得我的神因為我的軟弱而被羞辱。
[00:29:39.000 --> 00:29:50.000]  考中六,嘗試考中大,又是不成功。家裏說,算了,算了,你們想想將來讀書完之後做事吧。
[00:29:50.000 --> 00:29:58.000]  我自己也一直這樣祈禱神,我知道我自己軟弱,但如果你漢位好,你給我一個機會再讀大學。
[00:29:58.000 --> 00:30:04.000]  那時候是二十多年前的事情,後來我考廣大。
[00:30:04.000 --> 00:30:12.000]  在當中,我們一間私校裏面,不是很多人有好的成績,我也是照常來讀書,一邊祈禱一邊仰望神。
[00:30:12.000 --> 00:30:21.000]  我記得那年放榜,中七放榜,大家一起喝茶,一班同學約好喝茶,然後上山去拿成績。
[00:30:21.000 --> 00:30:27.000]  大家戰戰兢兢,一路走上山,好像預備面對著什麼樣的審判。
[00:30:27.000 --> 00:30:35.000]  上山進去課室,大家都不進門,他說,蕭,你進吧,就叫我先進。
[00:30:35.000 --> 00:30:45.000]  我記得當我進去,拿出成績單,我是不能相信我眼中所見到的成績是非常之好。
[00:30:45.000 --> 00:30:50.000]  我是完全不需要約面見,就直接進入廣大。
[00:30:50.000 --> 00:31:06.000]  我今天說出來,我清楚知道是神自己的恩典,完全是祂將我從那個環境當中改變了,然後給我機會再讀書。
[00:31:06.000 --> 00:31:12.000]  在這麼多年裏面,我想回頭,不再記掛當時自己的羞辱,
[00:31:12.000 --> 00:31:22.000]  但我記掛的是,我的神,祂讓我學習謙卑,而寧願自己承受羞辱。
[00:31:22.000 --> 00:31:30.000]  因為我的家人,或者我的一些朋友,以為是我信耶穌,以至我的成績,我讀書讀到這麼低。
[00:31:30.000 --> 00:31:39.000]  神樂意承受一點羞辱,我要讓他的孩子能夠得到成長,能夠可以剛強。
[00:31:39.000 --> 00:31:46.000]  今天我有機會,有不同的進修的機會,我知道完全是出於祂的恩惠。
[00:31:46.000 --> 00:31:54.000]  當神告訴弱孫子們,你再給我和百姓安排,我要跟他們行割禮。
[00:31:54.000 --> 00:31:59.000]  這個主動的表達,是充滿著愛情。
[00:31:59.000 --> 00:32:07.000]  神不再紀念他們在四十年抗疫當中,如何違背祂,帶他們過了弱蛋河。
[00:32:07.000 --> 00:32:15.000]  當他們進入加南地時,告訴他們,你們是屬於我的,我也是屬於你們。
[00:32:15.000 --> 00:32:22.000]  雖然我因為你們曾經受過羞辱,但我將你們再一次挽回,歸於我。
[00:32:22.000 --> 00:32:29.000]  這就是英國的割禮背後,神的那種心腸的愛。
[00:32:29.000 --> 00:32:38.000]  我們再看,聖經再跟著說到,他們後來就行了割禮,然後他們就去到吉甲地方,他們有雨節。
[00:32:38.000 --> 00:32:47.000]  然後當他們將快去到耶利哥城的時候,弱孫子就見到一個君中的元帥。
[00:32:47.000 --> 00:32:53.000]  大家請看第五章第十三節。
[00:32:53.000 --> 00:33:00.000]  第五章第十三節,
[00:33:00.000 --> 00:33:07.000]  「弱孫子到他那裡問他,你是幫助我們,還是幫助我們敵人的?
[00:33:07.000 --> 00:33:13.000]  他回答說,不是的。我來是要作耶和華軍隊的元帥。」
[00:33:13.000 --> 00:33:21.000]  雨神重新納藥之後,將來的路是怎樣走?將來還能否繼續堅強地跟隨神?
[00:33:21.000 --> 00:33:26.000]  在那時候發生了一件事,就是他們見到元帥。
[00:33:26.000 --> 00:33:34.000]  弱孫子說,雖然他知道神會將耶利哥城交給他們,他們已經知道人心消化,
