
[00:00:00.000 --> 00:00:02.760]  大家會留意到在我們今天星期開始
[00:02:18.000 --> 00:02:21.000]  過去上帝透過不同的先知來向人
[00:02:21.000 --> 00:02:24.000]  來講述他自己的真理
[00:02:24.000 --> 00:02:28.000]  啟示讓我們知道他是誰
[00:02:28.000 --> 00:02:30.000]  但是來到末後的日子
[00:02:30.000 --> 00:02:34.000]  來到世界的終極的一個日子的時候
[00:02:34.000 --> 00:02:38.000]  聖經就提到神藉著他自己的兒子向我們說話
[00:02:38.000 --> 00:02:40.000]  不再是透過先知
[00:02:40.000 --> 00:02:43.000]  而是主耶穌自己親自的
[00:02:43.000 --> 00:02:46.000]  將真理向我們顯明出來
[00:02:46.000 --> 00:02:48.000]  聖經裡面提到
[00:02:48.000 --> 00:02:50.000]  藉著他的兒子
[00:02:50.000 --> 00:02:52.000]  是包含了一個意思
[00:02:52.000 --> 00:02:56.000]  就是主耶穌自己就是啟示
[00:02:56.000 --> 00:03:00.000]  過去是藉著其他的先知傳達神的道
[00:03:00.000 --> 00:03:02.000]  但是這裡所說到的
[00:03:02.000 --> 00:03:05.000]  耶穌基督就是神的道
[00:03:05.000 --> 00:03:08.000]  在他自己道成為肉身
[00:03:08.000 --> 00:03:09.000]  來到我們中間
[00:03:09.000 --> 00:03:16.000]  將上帝的道清楚地向我們介紹
[00:03:16.000 --> 00:03:18.000]  來啟示自己
[00:03:18.000 --> 00:03:20.000]  這個啟示裡面包含了很多方面
[00:03:20.000 --> 00:03:23.000]  我們再看看聖經所說
[00:03:23.000 --> 00:03:26.000]  在第二節的中間說
[00:03:26.000 --> 00:03:30.000]  神已經立他作萬有的承受者
[00:03:30.000 --> 00:03:34.000]  並且藉著他創造了宇宙
[00:03:34.000 --> 00:03:36.000]  聖經清楚地說到
[00:03:36.000 --> 00:03:41.000]  因為主耶穌其實就是那位天地的創造者
[00:03:41.000 --> 00:03:43.000]  很多時候有機會
[00:03:43.000 --> 00:03:46.000]  留意到整個自然界的各方面的事情
[00:03:46.000 --> 00:03:48.000]  那裡很奇妙
[00:03:48.000 --> 00:03:50.000]  你要知道
[00:03:50.000 --> 00:03:54.000]  這一切一切是一位天地的主
[00:03:54.000 --> 00:03:58.000]  創造萬有的主耶穌所創造而成
[00:03:58.000 --> 00:04:00.000]  因此聖經說到
[00:04:00.000 --> 00:04:03.000]  這位主同時是承受萬有的主
[00:04:03.000 --> 00:04:07.000]  他承受他自己所創造的一切
[00:04:07.000 --> 00:04:09.000]  這個承受的含義是說
[00:04:09.000 --> 00:04:12.000]  一切都是屬於他的
[00:04:12.000 --> 00:04:15.000]  是歸於他的
[00:04:15.000 --> 00:04:16.000]  因此
[00:04:16.000 --> 00:04:18.000]  當我們讀聖經的時候
[00:04:18.000 --> 00:04:21.000]  聖經說他是承受萬有的
[00:04:21.000 --> 00:04:23.000]  你和我都因此知道
[00:04:23.000 --> 00:04:27.000]  就是因為主耶穌對整個宇宙窮滄
[00:04:27.000 --> 00:04:29.000]  對於每一個的生命
[00:04:29.000 --> 00:04:30.000]  包括你和我
[00:04:30.000 --> 00:04:33.000]  是有絕對的主權
[00:04:33.000 --> 00:04:36.000]  因為我們是屬於他的
[00:04:36.000 --> 00:04:39.000]  他是承受萬有的
[00:04:39.000 --> 00:04:40.000]  而聖經說到
[00:04:40.000 --> 00:04:42.000]  當他承受萬有的時候
[00:04:42.000 --> 00:04:43.000]  同時說出
[00:04:43.000 --> 00:04:45.000]  他用他自己的權能
[00:04:45.000 --> 00:04:49.000]  來掌管整個宇宙天地
[00:04:49.000 --> 00:04:52.000]  用他的能力去托著天地
[00:04:52.000 --> 00:04:55.000]  聖經再繼續在第三節說
[00:04:55.000 --> 00:04:58.000]  他是神榮耀的光輝
[00:04:58.000 --> 00:05:01.000]  是神本質的真像
[00:05:01.000 --> 00:05:08.000]  意味著他和天父是同等的地位
[00:05:08.000 --> 00:05:11.000]  是神本質的真像
[00:05:11.000 --> 00:05:13.000]  也就是說
[00:05:13.000 --> 00:05:17.000]  他和神和天父是完全一樣的本質
[00:05:17.000 --> 00:05:19.000]  一樣的屬性
[00:05:19.000 --> 00:05:24.000]  因此他用他自己帶有能力的話
[00:05:24.000 --> 00:05:28.000]  帶著能力去掌管萬有
[00:05:28.000 --> 00:05:31.000]  或者說去托著萬有
[00:05:31.000 --> 00:05:35.000]  當我們讀聖經課堂書的時候
[00:05:35.000 --> 00:05:39.000]  主耶穌顯出他自己的權能
[00:05:39.000 --> 00:05:40.000]  大家都會記得
[00:05:40.000 --> 00:05:42.000]  有一次當他和很多門徒
[00:05:42.000 --> 00:05:45.000]  在一艘船上的時候
[00:05:45.000 --> 00:05:46.000]  當時門徒很驚慌
[00:05:46.000 --> 00:05:49.000]  因為有暴風雨起來
[00:05:49.000 --> 00:05:51.000]  他們很擔心很驚慌
[00:05:51.000 --> 00:05:53.000]  因此就呼喚耶穌
[00:05:53.000 --> 00:05:55.000]  耶穌當時起來
[00:05:55.000 --> 00:05:57.000]  然後他做了一件事情
[00:05:57.000 --> 00:05:58.000]  大家記得
[00:05:58.000 --> 00:05:59.000]  聖經就說主耶穌
[00:05:59.000 --> 00:06:02.000]  祂斥責風和海
[00:06:02.000 --> 00:06:07.000]  然後一切的風浪就大大的平息
[00:06:07.000 --> 00:06:09.000]  當時周圍的人
[00:06:09.000 --> 00:06:12.000]  立時有一個很驚嘆的表達
[00:06:12.000 --> 00:06:14.000]  他說應該是誰來的呢?
[00:06:14.000 --> 00:06:19.000]  為什麼連風和海都聽從了他呢?
[00:06:19.000 --> 00:06:23.000]  因為主耶穌是天地的創造者
[00:06:23.000 --> 00:06:25.000]  也是掌管著萬有
[00:06:25.000 --> 00:06:28.000]  他的說話帶著權柄
[00:06:28.000 --> 00:06:31.000]  成就他自己要成就的事情
[00:06:31.000 --> 00:06:32.000]  當時在書中提到
[00:06:32.000 --> 00:06:33.000]  掌管的時候
[00:06:33.000 --> 00:06:37.000]  同樣包含了托住的意思
[00:06:37.000 --> 00:06:38.000]  當你每一天起床
[00:06:38.000 --> 00:06:40.000]  你見到日出
[00:06:40.000 --> 00:06:42.000]  晚上日落
[00:06:42.000 --> 00:06:44.000]  最近天氣開始有些轉換
[00:06:44.000 --> 00:06:47.000]  開始見到有四季的出現
[00:06:47.000 --> 00:06:50.000]  整個天地的四時運轉
[00:06:50.000 --> 00:06:51.000]  日出日落
[00:06:51.000 --> 00:06:55.000]  你知道是由一位主耶穌去維繫著
[00:06:55.000 --> 00:06:57.000]  去承托著
[00:06:57.000 --> 00:06:59.000]  以至你會去體會到
[00:06:59.000 --> 00:07:02.000]  天地是能夠今天傳到今天
[00:07:02.000 --> 00:07:05.000]  完全是一位天地的主所作成
[00:07:05.000 --> 00:07:08.000]  所掌管 所托住
[00:07:08.000 --> 00:07:10.000]  當然當我們說到這裡的時候
[00:07:10.000 --> 00:07:11.000]  你會知道
[00:07:11.000 --> 00:07:13.000]  如果上帝掌管天地
[00:07:13.000 --> 00:07:15.000]  托住萬有
[00:07:15.000 --> 00:07:19.000]  當然他同樣托住你的人生
[00:07:19.000 --> 00:07:22.000]  如果他能夠讓四時運轉
[00:07:22.000 --> 00:07:24.000]  他同樣能夠讓你的生命
[00:07:24.000 --> 00:07:27.000]  經歷他每一天的保守
[00:07:27.000 --> 00:07:29.000]  聖經清楚說到
[00:07:29.000 --> 00:07:32.000]  這位上帝用他大能的手
[00:07:32.000 --> 00:07:33.000]  引導我們每一個人
[00:07:33.000 --> 00:07:35.000]  走他要我們走的路
[00:07:35.000 --> 00:07:38.000]  保守 看顧我們
[00:07:38.000 --> 00:07:39.000]  說到托住
[00:07:39.000 --> 00:07:41.000]  我想和大家再分享一件
[00:07:41.000 --> 00:07:43.000]  我曾經提及的事情
[00:07:43.000 --> 00:07:46.000]  是我常常都會想起
[00:07:46.000 --> 00:07:47.000]  我想起很多年前
[00:07:47.000 --> 00:07:49.000]  當我做心臟手術
[00:07:49.000 --> 00:07:51.000]  完結後
[00:07:51.000 --> 00:07:54.000]  去到心切治療室
[00:07:54.000 --> 00:07:56.000]  在ICU的房間
[00:07:56.000 --> 00:07:58.000]  這個地方裡面
[00:07:58.000 --> 00:08:01.000]  自己身體很痛楚
[00:08:01.000 --> 00:08:04.000]  因為當時是一個大的手術
[00:08:04.000 --> 00:08:05.000]  我記得當時自己身上
[00:08:05.000 --> 00:08:07.000]  有很多的喉管
[00:08:07.000 --> 00:08:09.000]  很多的線
[00:08:09.000 --> 00:08:12.000]  連著不同的管道
[00:08:12.000 --> 00:08:15.000]  因為身上仍然不斷流出一些血水
[00:08:15.000 --> 00:08:17.000]  所以有三條管道
[00:08:17.000 --> 00:08:19.000]  插在我的身體上
[00:08:19.000 --> 00:08:21.000]  讓血水一直流出來
[00:08:21.000 --> 00:08:24.000]  很痛楚 很不舒服
[00:08:24.000 --> 00:08:26.000]  進去一個心切治療室
[00:08:26.000 --> 00:08:28.000]  有些時候不一定是安靜
[00:08:28.000 --> 00:08:30.000]  因為也有其他房間
[00:08:30.000 --> 00:08:32.000]  其他醫院的病室
[00:08:32.000 --> 00:08:34.000]  其他的病友
[00:08:34.000 --> 00:08:37.000]  人間有些時候他們大叫
[00:08:37.000 --> 00:08:39.000]  其他的醫護衝過去
[00:08:39.000 --> 00:08:42.000]  要幫他去處理他的事情
[00:08:42.000 --> 00:08:44.000]  整個晚上
[00:08:44.000 --> 00:08:47.000]  是感覺到很嘈吵
[00:08:47.000 --> 00:08:48.000]  在那個時候
[00:08:48.000 --> 00:08:50.000]  我自己沒有什麼可以做
[00:08:50.000 --> 00:08:52.000]  我就在神面前祈禱
[00:08:52.000 --> 00:08:54.000]  將自己的交托給主
[00:08:54.000 --> 00:08:55.000]  就在那段時間裡面
[00:08:55.000 --> 00:08:57.000]  突然間有一個很特別的經歷
[00:08:57.000 --> 00:08:59.000]  在那段時間裡面
[00:08:59.000 --> 00:09:01.000]  突然間覺得自己
[00:09:01.000 --> 00:09:02.000]  閉上眼睛
[00:09:02.000 --> 00:09:03.000]  但是去了一個
[00:09:03.000 --> 00:09:05.000]  好像無邊無際的
[00:09:05.000 --> 00:09:08.000]  一個原野的地方
[00:09:08.000 --> 00:09:10.000]  周圍漆黑一片
[00:09:10.000 --> 00:09:11.000]  我看不到什麼
[00:09:11.000 --> 00:09:14.000]  但是感覺很遼闊的一個環境
[00:09:14.000 --> 00:09:17.000]  就在這個環境裡面
[00:09:17.000 --> 00:09:19.000]  內心裡面突然間覺得
[00:09:19.000 --> 00:09:21.000]  一種寧靜
[00:09:21.000 --> 00:09:23.000]  剛才你聽我說
[00:09:23.000 --> 00:09:25.000]  環境絕對不是寧靜
[00:09:25.000 --> 00:09:27.000]  但裡面就是一種感受
[00:09:27.000 --> 00:09:29.000]  很寧靜
[00:09:29.000 --> 00:09:31.000]  在那種感受裡面
[00:09:31.000 --> 00:09:35.000]  體會到上帝與我同在
[00:09:35.000 --> 00:09:37.000]  也感受到
[00:09:37.000 --> 00:09:39.000]  好像上帝告訴我
[00:09:39.000 --> 00:09:41.000]  我托住你
[00:09:41.000 --> 00:09:45.000]  我以我的恩手托住你
[00:09:45.000 --> 00:09:48.000]  就在那個片刻的感受裡面
[00:09:48.000 --> 00:09:51.000]  突然間內心有一種很清楚的信心
[00:09:51.000 --> 00:09:53.000]  你放心忍耐著
[00:09:53.000 --> 00:09:54.000]  上帝要帶領你
[00:09:54.000 --> 00:09:55.000]  保守你
[00:09:55.000 --> 00:09:58.000]  經歷這段日子
[00:09:58.000 --> 00:10:00.000]  那份信心幫助我堅持著
[00:10:00.000 --> 00:10:02.000]  後來很多不同的經歷
[00:10:02.000 --> 00:10:05.000]  但是我心裡面很感恩
[00:10:05.000 --> 00:10:07.000]  因為這位上帝
[00:10:07.000 --> 00:10:11.000]  以祂恩典的手托住我
[00:10:11.000 --> 00:10:12.000]  大家知不知道我們剛才讀到
[00:10:12.000 --> 00:10:13.000]  聖經裡面講述到
[00:10:13.000 --> 00:10:14.000]  這位主耶穌
[00:10:14.000 --> 00:10:16.000]  祂是怎樣的主
[00:10:16.000 --> 00:10:18.000]  但是祂的屬性
[00:10:18.000 --> 00:10:19.000]  祂的權能
[00:10:19.000 --> 00:10:21.000]  與你不是無關的
[00:10:21.000 --> 00:10:24.000]  正因為祂是托住萬有的上帝
[00:10:24.000 --> 00:10:28.000]  祂同樣是托住你的上帝
[00:10:28.000 --> 00:10:30.000]  你在不同的處境裡面
[00:10:30.000 --> 00:10:33.000]  你安然將自己交托在祂的手中
[00:10:33.000 --> 00:10:35.000]  去經歷祂的保守
[00:10:35.000 --> 00:10:38.000]  去經歷祂給你的幫助
[00:10:38.000 --> 00:10:40.000]  當我們讀到聖經詩篇的時候
[00:10:40.000 --> 00:10:42.000]  你會記得詩篇經常講一句話
[00:10:42.000 --> 00:10:44.000]  耶和華是我的依靠
[00:10:44.000 --> 00:10:46.000]  是我的盤城
[00:10:46.000 --> 00:10:47.000]  因為他們體會到
[00:10:47.000 --> 00:10:49.000]  這位上帝掌管他們的人生
[00:10:49.000 --> 00:10:52.000]  因此他們可以放心依靠神
[00:10:52.000 --> 00:10:57.000]  亦都放心將自己安穩在盤石上面
[00:10:57.000 --> 00:10:59.000]  因為在盤石上面
[00:10:59.000 --> 00:11:01.000]  就不至於動搖
[00:11:01.000 --> 00:11:03.000]  弟兄姊妹不要忘記
[00:11:03.000 --> 00:11:05.000]  這位上帝
[00:11:05.000 --> 00:11:07.000]  祂是掌管萬有
[00:11:07.000 --> 00:11:09.000]  亦都是掌管人生的主
[00:11:09.000 --> 00:11:11.000]  我們再看下去
[00:11:11.000 --> 00:11:13.000]  下帝聖經再繼續講述到
[00:11:13.000 --> 00:11:16.000]  這位主祂承傳了救贖
[00:11:16.000 --> 00:11:21.000]  祂坐在全能的父上帝的右邊
[00:11:21.000 --> 00:11:24.000]  當我們講到坐下的時候
[00:11:24.000 --> 00:11:26.000]  聖經的意思是在講
[00:11:26.000 --> 00:11:28.000]  是承傳了
[00:11:28.000 --> 00:11:30.000]  是完成了
[00:11:30.000 --> 00:11:33.000]  是主耶穌基督來到世上完成了救恩
[00:11:33.000 --> 00:11:34.000]  以至今日你和我
[00:11:34.000 --> 00:11:38.000]  我們可以得到拯救
[00:11:38.000 --> 00:11:41.000]  我想回到十字架
[00:11:41.000 --> 00:11:43.000]  如果你有印象
[00:11:43.000 --> 00:11:45.000]  可能你經過沙田區
[00:11:45.000 --> 00:11:47.000]  望上山頂的時候
[00:11:47.000 --> 00:11:49.000]  你見到一個很大的十字架
[00:11:49.000 --> 00:11:51.000]  在火車站就會望上去
[00:11:51.000 --> 00:11:52.000]  大家很多都知道
[00:11:52.000 --> 00:11:55.000]  是杜豐山上的一個十字架
[00:11:55.000 --> 00:11:57.000]  我有好幾次上去那個地方的時候
[00:11:57.000 --> 00:11:59.000]  望著那個十字架
[00:11:59.000 --> 00:12:02.000]  好清楚有兩個字出現
[00:12:02.000 --> 00:12:03.000]  是甚麼?
[00:12:03.000 --> 00:12:05.000]  成了
[00:12:05.000 --> 00:12:07.000]  十字架上面刻了兩個大字
[00:12:07.000 --> 00:12:09.000]  成了
[00:12:09.000 --> 00:12:11.000]  主耶穌當他釘十字架的時候
[00:12:11.000 --> 00:12:14.000]  祂不是說我失敗了
[00:12:14.000 --> 00:12:16.000]  要釘十字架
[00:12:16.000 --> 00:12:20.000]  而是祂自己甘願承擔你和我的罪
[00:12:20.000 --> 00:12:22.000]  為我們受死
[00:12:22.000 --> 00:12:25.000]  而承傳了救恩
[00:12:25.000 --> 00:12:26.000]  聖經講述到
[00:12:26.000 --> 00:12:27.000]  這位救主
[00:12:27.000 --> 00:12:29.000]  沒錯他是掌管天地的主
[00:12:29.000 --> 00:12:32.000]  但是他成了潔淨罪惡的事
[00:12:32.000 --> 00:12:36.000]  就坐在高天至尊者的右邊
[00:12:36.000 --> 00:12:40.000]  因此他是奇妙的救主
[00:12:40.000 --> 00:12:42.000]  承傳了拯救
[00:12:42.000 --> 00:12:44.000]  在下面的經文就一直在講
[00:12:44.000 --> 00:12:46.000]  這位主
[00:12:46.000 --> 00:12:48.000]  他既然是創造天地的主
[00:12:48.000 --> 00:12:50.000]  掌管萬有的上帝
[00:12:50.000 --> 00:12:53.000]  他就勝過一切的天使
[00:12:53.000 --> 00:12:55.000]  因為當時猶太人有的觀念覺得
[00:12:55.000 --> 00:12:56.000]  耶穌沒錯
[00:12:56.000 --> 00:12:58.000]  他是偉大的先知
[00:12:58.000 --> 00:13:01.000]  或者說是一位偉大的天使
[00:13:01.000 --> 00:13:03.000]  但是他不是神
[00:13:03.000 --> 00:13:05.000]  因此聖經就告訴我們
[00:13:05.000 --> 00:13:07.000]  這位上帝
[00:13:07.000 --> 00:13:08.000]  他是神
[00:13:08.000 --> 00:13:11.000]  他是超越一切的天使
[00:13:11.000 --> 00:13:15.000]  他不是短暫在地上
[00:13:15.000 --> 00:13:17.000]  承受一些的事
[00:13:17.000 --> 00:13:19.000]  而是永恆的上帝
[00:13:19.000 --> 00:13:20.000]  所以我們讀下去的時候
[00:13:20.000 --> 00:13:21.000]  聖經再講到
[00:13:21.000 --> 00:13:24.000]  在下面的第六節
[00:13:24.000 --> 00:13:26.000]  就提到所有的天使
[00:13:26.000 --> 00:13:28.000]  都要去敬拜他
[00:13:28.000 --> 00:13:31.000]  承認他的神聖的位置
[00:13:31.000 --> 00:13:35.000]  然後接著再講第八節
[00:13:35.000 --> 00:13:36.000]  聖經說
[00:13:36.000 --> 00:13:39.000]  神啊你的寶座是永永遠遠的
[00:13:39.000 --> 00:13:43.000]  你的權長是公平的權長
[00:13:43.000 --> 00:13:44.000]  然後大家再下去
[00:13:44.000 --> 00:13:46.000]  下面第十節
[00:13:46.000 --> 00:13:49.000]  主啊你起初納了地的根基
[00:13:49.000 --> 00:13:52.000]  天也是你所做的工作
[00:13:52.000 --> 00:13:54.000]  天地都要毀滅
[00:13:54.000 --> 00:13:57.000]  你卻要長存
[00:13:57.000 --> 00:14:01.000]  天地都要像衣服一樣漸漸殘舊
[00:14:01.000 --> 00:14:03.000]  然後去到十二節中間說
[00:14:03.000 --> 00:14:06.000]  只有你永不改變
[00:14:06.000 --> 00:14:10.000]  你的年數也沒有窮盡
[00:14:10.000 --> 00:14:12.000]  這位是掌權的主
[00:14:12.000 --> 00:14:15.000]  也是永恆掌權的主
[00:14:15.000 --> 00:14:17.000]  聖經不斷地強調
[00:14:17.000 --> 00:14:21.000]  這位上帝不要以為他只是片刻出現
[00:14:21.000 --> 00:14:25.000]  他是永恆的上帝
[00:14:25.000 --> 00:14:26.000]  因此他掌權的
[00:14:26.000 --> 00:14:28.000]  是以公義掌權
[00:14:28.000 --> 00:14:31.000]  他的公義是直到永遠的
[00:14:31.000 --> 00:14:32.000]  因此你知道
[00:14:32.000 --> 00:14:34.000]  聖經亦都暗中指出
[00:14:34.000 --> 00:14:36.000]  這位公義的主
[00:14:36.000 --> 00:14:38.000]  既然永恆地公義
[00:14:38.000 --> 00:14:42.000]  他亦都將要帶來審判
[00:14:42.000 --> 00:14:45.000]  他是以正直執掌王權
[00:14:45.000 --> 00:14:48.000]  他是永不改變的上帝
[00:14:48.000 --> 00:14:52.000]  他的年數是不會有窮盡
[00:14:52.000 --> 00:14:53.000]  因此當你在讀聖經的時候
[00:14:53.000 --> 00:14:56.000]  希臘內宣後來就說一個事實
[00:14:56.000 --> 00:14:58.000]  希臘內宣到十三章的時候
[00:14:58.000 --> 00:15:00.000]  聖經就說到這位主耶穌
[00:15:00.000 --> 00:15:07.000]  昨日今日一直到永遠都是一樣的
[00:15:07.000 --> 00:15:09.000]  說到這裏我想和大家分享一件
[00:15:09.000 --> 00:15:11.000]  很簡單最近經歷的一件事
[00:15:11.000 --> 00:15:13.000]  在最近我自己有機會
[00:15:13.000 --> 00:15:16.000]  回到我自己以前的中學
[00:15:16.000 --> 00:15:18.000]  很多年之前
[00:15:18.000 --> 00:15:20.000]  一班同學他們一起召集
[00:15:20.000 --> 00:15:23.000]  辦一個五十週年紀念
[00:15:23.000 --> 00:15:24.000]  我想
[00:15:24.000 --> 00:15:27.000]  甚麼這麼快有五十年了嗎
[00:15:27.000 --> 00:15:30.000]  他說是呀從中一開始計算
[00:15:30.000 --> 00:15:33.000]  入學開始到現在五十年了
[00:15:33.000 --> 00:15:36.000]  回到這間母校
[00:15:36.000 --> 00:15:38.000]  心裏有很多感受
[00:15:38.000 --> 00:15:40.000]  因為太久沒有去過了
[00:15:40.000 --> 00:15:42.000]  裏面很多很多的課室
[00:15:42.000 --> 00:15:45.000]  或者建設都改變了
[00:15:45.000 --> 00:15:46.000]  有個地方
[00:15:46.000 --> 00:15:49.000]  我說不如做家建做一座
[00:15:49.000 --> 00:15:52.000]  是我從沒有留意到的
[00:15:52.000 --> 00:15:54.000]  很多的變化
[00:15:54.000 --> 00:15:55.000]  但是我不理一切
[00:15:55.000 --> 00:15:57.000]  我就走去一個課室
[00:15:57.000 --> 00:15:59.000]  在二樓其中一個課室
[00:15:59.000 --> 00:16:01.000]  這個課室門口都改變了
[00:16:01.000 --> 00:16:05.000]  但我特別進去拍一張照片
[00:16:05.000 --> 00:16:08.000]  因為這間課室五十年之前
[00:16:08.000 --> 00:16:13.000]  我在這裏決志舉手信耶穌
[00:16:13.000 --> 00:16:14.000]  回到那個地方的時候
[00:16:14.000 --> 00:16:16.000]  充滿著感恩
[00:16:16.000 --> 00:16:17.000]  因為我比較年輕的時候
[00:16:17.000 --> 00:16:18.000]  有機會聽到福音
[00:16:18.000 --> 00:16:20.000]  就是在這個地方
[00:16:20.000 --> 00:16:22.000]  當時基督徒團契他們有的聚會
[00:16:22.000 --> 00:16:25.000]  我當中聽到然後信主
[00:16:25.000 --> 00:16:27.000]  但我永遠不會知道
[00:16:27.000 --> 00:16:28.000]  在我信耶穌之後
[00:16:28.000 --> 00:16:30.000]  我後來的家庭
[00:16:30.000 --> 00:16:34.000]  經歷很大的困難
[00:16:34.000 --> 00:16:35.000]  但我知道
[00:16:35.000 --> 00:16:38.000]  如果不是在那段時間信了主
[00:16:38.000 --> 00:16:41.000]  我不會可以承擔到
[00:16:41.000 --> 00:16:46.000]  那段時間家庭的暴風雨
[00:16:46.000 --> 00:16:47.000]  在想的時候
[00:16:47.000 --> 00:16:49.000]  在信主之後到今天
[00:16:49.000 --> 00:16:52.000]  曾經都經歷很多不同的挑戰
[00:16:52.000 --> 00:16:55.000]  但主的愛一路幫助我
[00:16:55.000 --> 00:16:57.000]  能夠在那些事情當中
[00:16:57.000 --> 00:17:00.000]  不單止可以安然地面對
[00:17:00.000 --> 00:17:02.000]  也從其中得到生命的磨練
[00:17:02.000 --> 00:17:04.000]  生命的成長
[00:17:04.000 --> 00:17:06.000]  沒錯一切會改變
[00:17:06.000 --> 00:17:08.000]  但主的愛不會改變
[00:17:08.000 --> 00:17:11.000]  因為上帝很清楚向我們宣告
[00:17:11.000 --> 00:17:14.000]  昨日、今日一直到永遠
[00:17:14.000 --> 00:17:16.000]  祂永不改變
[00:17:16.000 --> 00:17:19.000]  祂的慈愛也不會改變
[00:17:19.000 --> 00:17:22.000]  因為祂是那位信實的上帝
[00:17:22.000 --> 00:17:25.000]  弟兄姐妹當我們來到聖經的時候
[00:17:25.000 --> 00:17:26.000]  你會記住
[00:17:26.000 --> 00:17:29.000]  這位上帝告訴你
[00:17:29.000 --> 00:17:33.000]  祂是從始到終
[00:17:33.000 --> 00:17:36.000]  永遠地愛你的主
[00:17:36.000 --> 00:17:39.000]  因此當我們去到第二章的時候
[00:17:39.000 --> 00:17:41.000]  聖經就馬上這樣說
[00:17:41.000 --> 00:17:43.000]  我們看完第二章第一章
[00:17:43.000 --> 00:17:46.000]  因此我們必須更加密切地注意
[00:17:46.000 --> 00:17:48.000]  所聽過的道
[00:17:48.000 --> 00:17:51.000]  免得我們隨流失去
[00:17:51.000 --> 00:17:54.000]  既然知道這位主是掌管上的上帝
[00:17:54.000 --> 00:17:56.000]  祂是慈愛的上帝
[00:17:56.000 --> 00:17:58.000]  永恆的上帝
[00:17:58.000 --> 00:18:01.000]  因此留心不要隨流失去
[00:18:01.000 --> 00:18:04.000]  不要讓這個世界很多不同的潮流
[00:18:04.000 --> 00:18:07.000]  將你的生命吸了去
[00:18:07.000 --> 00:18:10.000]  或者說在我們所身處的香港
[00:18:10.000 --> 00:18:12.000]  不要讓繁忙的生活
[00:18:12.000 --> 00:18:14.000]  不要讓生活上很多不同的
[00:18:14.000 --> 00:18:16.000]  短暫的一些事物
[00:18:16.000 --> 00:18:18.000]  或者感情
