
[00:00:00.000 --> 00:00:01.720]  我想和大家施上一個訊息
[00:01:23.640 --> 00:01:26.920]  我就心裏相信是聖靈給他的能力
[00:01:26.920 --> 00:01:29.760]  可以為主作見證
[00:01:29.760 --> 00:01:30.360]  各位電影節目
[00:01:30.360 --> 00:01:35.520]  當我們心裏意識到我們裏面有聖靈
[00:01:35.520 --> 00:01:37.240]  又知道靠著聖靈
[00:01:37.240 --> 00:01:40.760]  憑著信心來為神作見證的時候
[00:01:40.760 --> 00:01:42.320]  很多時候都叫自己驚訝
[00:01:42.320 --> 00:01:45.240]  竟然我可以這樣來為神作見證
[00:01:45.240 --> 00:01:47.640]  而的確聖靈在你心靈當中
[00:01:47.640 --> 00:01:50.120]  很多時候我們需要盡量地
[00:01:50.120 --> 00:01:53.000]  讓聖靈在我們生命當中
[00:01:53.000 --> 00:01:55.280]  充分地去彰顯出來
[00:01:55.280 --> 00:01:57.200]  來榮耀我們的神
[00:01:57.200 --> 00:01:58.400]  我們今天思想的就是
[00:01:58.400 --> 00:02:01.480]  思想聖靈和我們之間的關係
[00:02:01.480 --> 00:02:07.120]  思想我們怎樣能夠不會令聖靈擔憂
[00:02:07.120 --> 00:02:09.480]  思想在什麼情況之下
[00:02:09.480 --> 00:02:11.800]  聖靈會充滿我們的生命
[00:02:11.800 --> 00:02:13.160]  我們首先思想的就是
[00:02:13.160 --> 00:02:14.840]  聖靈和我們之間的關係
[00:02:14.840 --> 00:02:20.080]  大家看聖經二福所書第一章
[00:02:20.080 --> 00:02:22.480]  二福所書第一章
[00:02:22.480 --> 00:02:26.080]  其中第三到第十四節這段經文
[00:02:26.080 --> 00:02:30.320]  是講到聖父、聖子、聖靈三位一體的真神
[00:02:30.320 --> 00:02:33.320]  所以你留心到在第三節到第六節
[00:02:33.320 --> 00:02:35.080]  提到聖父
[00:02:35.080 --> 00:02:40.080]  第七節到十二節主要提到聖子耶穌基督
[00:02:40.080 --> 00:02:43.640]  去到十三、十四節就講到聖靈
[00:02:43.640 --> 00:02:45.360]  第十三節
[00:02:45.360 --> 00:02:47.560]  你們既聽見真理的道
[00:02:47.560 --> 00:02:49.840]  就算也叫你們得救的福音
[00:02:49.840 --> 00:02:51.840]  也信了基督
[00:02:51.840 --> 00:02:52.720]  既然信祂
[00:02:52.720 --> 00:02:56.840]  就受你所應許的聖靈為印記
[00:02:56.840 --> 00:02:59.040]  聖經提到當我們信主之後
[00:02:59.040 --> 00:03:01.320]  就領受聖靈
[00:03:01.320 --> 00:03:05.040]  聖經沒有提到中間有一個時間
[00:03:05.040 --> 00:03:07.000]  意味著一信主那一刻
[00:03:07.000 --> 00:03:09.440]  我們領受重生的生命
[00:03:09.440 --> 00:03:11.600]  是聖靈進入我們裡面
[00:03:11.600 --> 00:03:14.160]  叫我們得著重生
[00:03:14.160 --> 00:03:16.160]  所以每一個真心信耶穌的人
[00:03:16.160 --> 00:03:18.160]  已經領受聖靈
[00:03:18.160 --> 00:03:19.480]  所以你和我
[00:03:19.480 --> 00:03:21.480]  當你信耶穌的時候
[00:03:21.480 --> 00:03:25.160]  已經有聖靈在我們心中
[00:03:25.160 --> 00:03:27.760]  聖經就說聖靈為印記
[00:03:27.760 --> 00:03:31.480]  一個印印在我們生命中
[00:03:31.480 --> 00:03:33.440]  英文的翻譯是sure
[00:03:33.440 --> 00:03:35.240]  一個印記
[00:03:35.240 --> 00:03:37.240]  如果大家試過簽一些法律文件
[00:03:37.240 --> 00:03:38.360]  你會知道
[00:03:38.360 --> 00:03:40.160]  當文件簽署之後
[00:03:40.160 --> 00:03:42.640]  要打一個印或者離印
[00:03:42.640 --> 00:03:46.160]  去確認文件是有效的
[00:03:46.160 --> 00:03:49.160]  因此聖靈在我們生命當中
[00:03:49.160 --> 00:03:52.280]  證明我們是屬於神的
[00:03:52.280 --> 00:03:54.400]  而聖經繼續說
[00:03:54.400 --> 00:03:58.160]  「這聖靈是我們得基業的憑據」
[00:03:58.160 --> 00:03:59.920]  或者是另一個翻譯
[00:03:59.920 --> 00:04:02.480]  是得基業的保證
[00:04:02.480 --> 00:04:06.160]  是保證我們將來會得到永恆的救贖
[00:04:06.160 --> 00:04:07.920]  聖靈在我們生命當中
[00:04:07.920 --> 00:04:09.840]  就確認了
[00:04:09.840 --> 00:04:15.600]  保證了我們將來會得到永恆的基業
[00:04:15.600 --> 00:04:16.600]  所以聖經就說
[00:04:16.600 --> 00:04:19.320]  「直等到神之民被贖
[00:04:19.320 --> 00:04:22.680]  使他的榮耀得著稱讚」
[00:04:22.680 --> 00:04:25.200]  有時候我們會想像一下
[00:04:25.200 --> 00:04:27.440]  當我們將來回到天家的時候
[00:04:27.440 --> 00:04:29.280]  我們在天家的門口
[00:04:29.280 --> 00:04:31.040]  假設是門口
[00:04:31.040 --> 00:04:34.000]  我們見到有天使站在那裡
[00:04:34.000 --> 00:04:35.200]  我們就很開心
[00:04:35.200 --> 00:04:37.840]  回到天家了
[00:04:37.840 --> 00:04:39.480]  當時我們就問一個問題
[00:04:39.480 --> 00:04:42.120]  天使會否讓我們進去呢?
[00:04:42.120 --> 00:04:45.560]  有什麼證明我是屬神的子民呢?
[00:04:45.560 --> 00:04:47.040]  我們就想像一下
[00:04:47.040 --> 00:04:48.400]  到時不怕
[00:04:48.400 --> 00:04:50.000]  我們記得帶著一份
[00:04:50.000 --> 00:04:52.920]  北角宣道會受洗證明書
[00:04:52.920 --> 00:04:54.640]  拿出來給天使看
[00:04:54.640 --> 00:04:58.600]  「我受洗了 在北角宣道會受洗的」
[00:04:58.600 --> 00:05:02.600]  天使會否因此讓我們進去呢?
[00:05:02.600 --> 00:05:05.240]  我相信不是因為那份證明書
[00:05:05.240 --> 00:05:07.000]  而是它分辨到
[00:05:07.000 --> 00:05:10.080]  在你裡面有沒有聖靈
[00:05:10.080 --> 00:05:11.680]  因為你裡面有聖靈
[00:05:11.680 --> 00:05:13.280]  好像有一個印記
[00:05:13.280 --> 00:05:15.480]  它很清楚知道你是屬神的
[00:05:15.480 --> 00:05:17.320]  歡迎你回到天家
[00:05:17.320 --> 00:05:20.400]  我們歡喜、發樂等待著你
[00:05:20.400 --> 00:05:21.440]  各位弟兄姊妹
[00:05:21.440 --> 00:05:23.800]  得基業的憑據
[00:05:23.800 --> 00:05:27.240]  聖靈也是我們生命當中的印記
[00:05:27.240 --> 00:05:31.000]  這是我們感恩、感謝神的
[00:05:31.000 --> 00:05:32.240]  我們再看另一組經文
[00:05:32.240 --> 00:05:34.880]  在前面的《約翰福音》第七章
[00:05:34.880 --> 00:05:40.080]  也就是剛才所讀過的經文
[00:05:40.080 --> 00:05:44.880]  《約翰福音》第七章三十七節
[00:05:44.880 --> 00:05:48.160]  主耶穌在節期的日子高升
[00:05:48.160 --> 00:05:51.560]  也表明了何等重視這件事情
[00:05:51.560 --> 00:05:53.240]  祂說「人若渴了
[00:05:53.240 --> 00:05:56.440]  可以渡我者裡來渴」
[00:05:56.440 --> 00:05:57.240]  主耶穌提出
[00:05:57.240 --> 00:05:59.280]  「哪一個人意識到
[00:05:59.280 --> 00:06:02.480]  有承認自己饑渴
[00:06:02.480 --> 00:06:05.640]  很願意承認自己有需要這些人
[00:06:05.640 --> 00:06:07.720]  就可以來到主耶穌那裡
[00:06:07.720 --> 00:06:10.440]  去得到滿足」
[00:06:10.440 --> 00:06:11.280]  我很深刻記得
[00:06:11.280 --> 00:06:15.800]  聖經二兆書四十四章第三節提到
[00:06:15.800 --> 00:06:17.160]  在末日的日子
[00:06:17.160 --> 00:06:20.760]  神應祂要將那些恩典
[00:06:20.760 --> 00:06:22.920]  賜給口渴的人
[00:06:22.920 --> 00:06:27.560]  聖話要將水挑灌口渴的人
[00:06:27.560 --> 00:06:31.720]  要將河挑灌那些乾旱之地
[00:06:31.720 --> 00:06:35.240]  要賜聖靈給他的子民
[00:06:35.240 --> 00:06:38.640]  將他的福賜給他的後裔
[00:06:38.640 --> 00:06:40.680]  當聖經一路講及這件事情的時候
[00:06:40.680 --> 00:06:42.440]  一開始的大前提就是
[00:06:42.440 --> 00:06:44.160]  那些口渴的人
[00:06:44.160 --> 00:06:46.040]  承認自己需要的人
[00:06:46.040 --> 00:06:49.120]  他的生命會得到滿足
[00:06:49.120 --> 00:06:50.480]  承認自己需要
[00:06:50.480 --> 00:06:55.160]  是得到滿足的一個先決條件
[00:06:55.160 --> 00:06:56.200]  我曾經提及過
[00:06:56.200 --> 00:06:59.040]  當我去到印度探望孫教士的時候
[00:06:59.040 --> 00:07:01.760]  在印度廟附近看到一條龍
[00:07:01.760 --> 00:07:05.840]  他們排隊到印度祭司面前喝水
[00:07:05.840 --> 00:07:07.680]  因為他們相信喝了水後
[00:07:07.680 --> 00:07:10.120]  就得到潔淨
[00:07:10.120 --> 00:07:13.320]  我看到很多人來到祭司面前伸出手
[00:07:13.320 --> 00:07:14.880]  他們沒有用杯
[00:07:14.880 --> 00:07:17.400]  然後祭司倒水在他們的手上
[00:07:17.400 --> 00:07:19.800]  他們就在手的最底部
[00:07:19.800 --> 00:07:23.960]  用嘴巴接著水一直啜飲
[00:07:23.960 --> 00:07:24.760]  其中一個男士
[00:07:24.760 --> 00:07:26.720]  我看到他一直不肯走
[00:07:26.720 --> 00:07:28.240]  一直喝
[00:07:28.240 --> 00:07:31.440]  我懷疑後面的朋友都很不開心
[00:07:31.440 --> 00:07:32.360]  他阻礙了位置
[00:07:32.360 --> 00:07:34.280]  後面的都不能喝
[00:07:34.280 --> 00:07:35.120]  一直喝的時候
[00:07:35.120 --> 00:07:36.200]  我有兩個感受
[00:07:36.200 --> 00:07:37.960]  第一個感受
[00:07:37.960 --> 00:07:41.560]  人不認識耶穌基督是真正生命的源頭
[00:07:41.560 --> 00:07:44.320]  以為喝了水之後就得到潔淨
[00:07:44.320 --> 00:07:46.840]  是何等可惜的事情
[00:07:46.840 --> 00:07:48.480]  第二個感受就是
[00:07:48.480 --> 00:07:51.280]  為什麼很多基督徒明明知道
[00:07:51.280 --> 00:07:53.920]  耶穌基督是我們生命的源頭
[00:07:53.920 --> 00:07:58.400]  聖靈是我們生命最深刻的滿足
[00:07:58.400 --> 00:08:00.640]  為什麼我們沒有那種渴慕
[00:08:00.640 --> 00:08:04.400]  好像這個男士一樣
[00:08:04.400 --> 00:08:05.760]  有些基督徒信主之後
[00:08:05.760 --> 00:08:09.160]  稍為夢受神恩惠就已經很滿足了
[00:08:09.160 --> 00:08:11.120]  因此他不再有一種渴慕
[00:08:11.120 --> 00:08:15.120]  去追求更深得著聖靈的充滿
[00:08:15.120 --> 00:08:18.960]  一位出名的基督徒作家努域斯先生
[00:08:18.960 --> 00:08:20.800]  一句名句他說
[00:08:20.800 --> 00:08:28.680]  基督徒最大的問題就是太快滿足於今生有的滿足
[00:08:28.680 --> 00:08:29.880]  很快滿足了
[00:08:29.880 --> 00:08:35.160]  因此不再追求那種真正寶貝的豐富
[00:08:35.160 --> 00:08:40.440]  因此失去神要給我們最完全的富足
[00:08:40.440 --> 00:08:41.880]  當我這樣說的時候
[00:08:41.880 --> 00:08:44.000]  我同樣體會到自己有些時候
[00:08:44.000 --> 00:08:46.480]  我會失去那種渴慕
[00:08:46.480 --> 00:08:47.800]  而我和大家
[00:08:47.800 --> 00:08:49.320]  我們彼此的勉勵
[00:08:49.320 --> 00:08:51.320]  求神給我們心靈的那種渴慕
[00:08:51.320 --> 00:08:54.120]  以致我們很想更深得著主
[00:08:54.120 --> 00:08:56.920]  得著聖靈的充滿
[00:08:56.920 --> 00:08:58.480]  聖經說
[00:08:58.480 --> 00:08:59.960]  人若渴了
[00:08:59.960 --> 00:09:02.280]  可以到我這裏來渴
[00:09:02.280 --> 00:09:03.720]  主耶穌說信我的人
[00:09:03.720 --> 00:09:05.400]  就如經上所說
[00:09:05.400 --> 00:09:09.040]  從他腹中要流出活水的江河來
[00:09:09.040 --> 00:09:11.600]  這裡的活水是說什麼呢?
[00:09:11.600 --> 00:09:15.560]  大家看下面39節就很清楚
[00:09:15.560 --> 00:09:21.520]  耶穌說是指著信他之人要受聖靈說的
[00:09:21.520 --> 00:09:22.680]  聖經所說
[00:09:22.680 --> 00:09:26.320]  聖靈在我們生命當中好像活水
[00:09:26.320 --> 00:09:28.080]  不單止滋潤我們
[00:09:28.080 --> 00:09:32.720]  而且能夠流出來滋潤別人
[00:09:32.720 --> 00:09:36.720]  你要你的生命能夠成為滋潤人的生命
[00:09:36.720 --> 00:09:40.080]  要你的生命成為一盞明燈照亮別人
[00:09:40.080 --> 00:09:41.680]  其中的關鍵就是
[00:09:41.680 --> 00:09:43.520]  讓聖靈在你生命當中
[00:09:43.520 --> 00:09:45.520]  好像湧流的活水
[00:09:45.520 --> 00:09:48.400]  能夠滋潤你身邊的人
[00:09:48.400 --> 00:09:50.480]  這是主耶穌所應許的
[00:09:50.480 --> 00:09:53.000]  凡是信主的人
[00:09:53.000 --> 00:09:58.200]  要從他的腹中流出活水的江河來
[00:09:58.200 --> 00:09:59.800]  聖經描寫著一種很特別
[00:09:59.800 --> 00:10:02.560]  我們和聖靈之間的關係
[00:10:02.560 --> 00:10:04.840]  看到的時候
[00:10:04.840 --> 00:10:06.240]  或者我們都會問
[00:10:06.240 --> 00:10:09.200]  如果我們犯罪的時候
[00:10:09.200 --> 00:10:11.720]  聖靈會不會和我們一起呢?
[00:10:11.720 --> 00:10:14.600]  他會不會離開我們呢?
[00:10:14.600 --> 00:10:17.360]  當聖經提到主耶穌求父
[00:10:17.360 --> 00:10:19.280]  差遣聖靈來的時候
[00:10:19.280 --> 00:10:20.920]  祂就說我要求父
[00:10:20.920 --> 00:10:22.760]  另外請一位保衛師
[00:10:22.760 --> 00:10:26.560]  叫祂永遠與你們同在
[00:10:26.560 --> 00:10:30.040]  一個很寶貴、很美妙的應許
[00:10:30.040 --> 00:10:33.040]  就是聖靈會永遠和我們一起
[00:10:33.040 --> 00:10:35.120]  不會因此離開我們
[00:10:35.120 --> 00:10:37.240]  縱使我們犯罪、我們跌倒
[00:10:37.240 --> 00:10:39.840]  但是聖靈不離開我們
[00:10:39.840 --> 00:10:41.000]  正因為這樣
[00:10:41.000 --> 00:10:44.720]  有些時候我們可以叫聖靈擔憂
[00:10:44.720 --> 00:10:46.240]  大家看看另一處經文
[00:10:46.240 --> 00:10:47.800]  有人在複音
[00:10:47.800 --> 00:10:52.360]  《耳乏所書》第四章
[00:10:52.360 --> 00:10:55.040]  我們回到第四章
[00:10:55.040 --> 00:11:02.240]  我們看第二十九節
[00:11:02.240 --> 00:11:04.440]  《耳乏所書》第四章二十九節
[00:11:04.440 --> 00:11:07.800]  聖經提到污穢的言語一句不可出口
[00:11:07.800 --> 00:11:10.840]  只要隨時說造就人的好話
[00:11:10.840 --> 00:11:12.880]  叫聽見的人得益處
[00:11:12.880 --> 00:11:15.000]  然後接著聖經就說
[00:11:15.000 --> 00:11:18.200]  不要叫神的聖靈擔憂
[00:11:18.200 --> 00:11:21.080]  你們願是受了祂的印記
[00:11:21.080 --> 00:11:24.800]  等候得贖的日子來到
[00:11:24.800 --> 00:11:26.040]  聖經提到要小心
[00:11:26.040 --> 00:11:29.120]  不要說一些污穢的話
[00:11:29.120 --> 00:11:30.680]  當你這樣說的時候
[00:11:30.680 --> 00:11:34.000]  其實是叫聖靈擔憂
[00:11:34.000 --> 00:11:36.280]  因為聖靈住在我們心靈當中
[00:11:36.280 --> 00:11:37.480]  當我們軟弱的時候
[00:11:37.480 --> 00:11:39.280]  雖然祂不會離開我們
[00:11:39.280 --> 00:11:43.600]  但是因此我們會叫聖靈擔憂
[00:11:43.600 --> 00:11:46.400]  我記得一位母親說述
[00:11:46.400 --> 00:11:47.960]  當她的少女
[00:11:47.960 --> 00:11:50.720]  她的女兒是少女的階段
[00:11:50.720 --> 00:11:52.960]  有一次見到她的女兒
[00:11:52.960 --> 00:11:56.520]  她自己結交了一些不好的朋友
[00:11:56.520 --> 00:11:58.720]  在外面開始吸煙
[00:11:58.720 --> 00:12:00.880]  開始學人家喝酒
[00:12:00.880 --> 00:12:03.200]  有一次當我見到她女兒的手上
[00:12:03.200 --> 00:12:05.440]  有一些刀痕
[00:12:05.440 --> 00:12:08.840]  自己曾經割脈
[00:12:08.840 --> 00:12:10.240]  當我一看的時候
[00:12:10.240 --> 00:12:12.560]  她心如刀桿
[00:12:12.560 --> 00:12:15.400]  這個刀痕雖然在女兒的手上
[00:12:15.400 --> 00:12:19.160]  但是痛楚在媽媽的心裡
[00:12:19.160 --> 00:12:20.720]  因為她太愛她的女兒
[00:12:20.720 --> 00:12:24.040]  見到她這樣的情況的時候很難過
[00:12:24.040 --> 00:12:25.120]  各位弟兄姊妹
[00:12:25.120 --> 00:12:26.600]  同樣的情況
[00:12:26.600 --> 00:12:29.040]  當我們犯罪跌倒的時候
[00:12:29.040 --> 00:12:31.760]  不單單是我們自己受傷害
[00:12:31.760 --> 00:12:36.280]  同時我們要叫聖靈為我們擔憂
[00:12:36.280 --> 00:12:37.560]  如果聖靈不愛我們
[00:12:37.560 --> 00:12:39.360]  我們有什麼事情發生
[00:12:39.360 --> 00:12:41.640]  對祂沒有影響
[00:12:41.640 --> 00:12:43.040]  祂不在乎
[00:12:43.040 --> 00:12:44.720]  但當祂愛我們的時候
[00:12:44.720 --> 00:12:46.120]  我們什麼時候軟弱
[00:12:46.120 --> 00:12:48.800]  其實就是令祂擔憂
[00:12:48.800 --> 00:12:50.520]  擔憂在聖經的字眼
[00:12:50.520 --> 00:12:52.960]  是一個很個人化的字眼
[00:12:52.960 --> 00:12:56.040]  是描寫人對別人的傷害
[00:12:56.040 --> 00:12:58.560]  有時候我也不會太完全明白
[00:12:58.560 --> 00:13:00.960]  為什麼我們一個人
[00:13:00.960 --> 00:13:05.800]  可以叫這位神來擔憂
[00:13:05.800 --> 00:13:08.120]  因為這位神永恆的上帝
[00:13:08.120 --> 00:13:12.080]  可以因為祂所愛的子民而感到傷痛
[00:13:12.080 --> 00:13:15.360]  是一回什麼事來的呢
[00:13:15.360 --> 00:13:17.600]  我只明白
[00:13:17.600 --> 00:13:20.240]  就是神的愛很真實
[00:13:20.240 --> 00:13:21.480]  所以祂呼籲我們
[00:13:21.480 --> 00:13:23.960]  不要叫神的聖靈擔憂
[00:13:23.960 --> 00:13:27.680]  聖經說:你們願是受了祂的孕寄的
[00:13:27.680 --> 00:13:31.080]  是等候得宿的日子來到
[00:13:31.080 --> 00:13:32.200]  因此聖經提醒我們
[00:13:32.200 --> 00:13:34.320]  要讓聖靈充滿
[00:13:34.320 --> 00:13:36.680]  不要叫聖靈擔憂
[00:13:36.680 --> 00:13:39.320]  反而是要被聖靈充滿
[00:13:39.320 --> 00:13:40.160]  因此第二方面
[00:13:40.160 --> 00:13:45.520]  在下面第五章第十八節
[00:13:45.520 --> 00:13:49.320]  聖經提到不要醉酒
[00:13:49.320 --> 00:13:51.120]  酒能使人放蕩
[00:13:51.120 --> 00:13:54.000]  那要被聖靈充滿
[00:13:54.000 --> 00:13:56.320]  聖經提到不要醉酒
[00:13:56.320 --> 00:13:57.720]  大家都很明白
[00:13:57.720 --> 00:14:01.160]  酒很多時候叫人失了理性
[00:14:01.160 --> 00:14:03.640]  失了控制
[00:14:03.640 --> 00:14:07.120]  可以變得放蕩
[00:14:07.120 --> 00:14:10.000]  叫我們不知道自己做了什麼
[00:14:10.000 --> 00:14:11.640]  失控
[00:14:11.640 --> 00:14:13.240]  但是聖靈充滿我們
[00:14:13.240 --> 00:14:15.600]  卻是有相反的情況
[00:14:15.600 --> 00:14:17.600]  當聖靈充滿的時候
[00:14:17.600 --> 00:14:20.000]  我們會有清醒的頭腦
[00:14:20.000 --> 00:14:22.440]  能夠分辨是非
[00:14:22.440 --> 00:14:27.280]  能夠有能力去控制自己
[00:14:27.280 --> 00:14:29.080]  大家記得聖靈所寄的果子
[00:14:29.080 --> 00:14:30.280]  有九個
[00:14:30.280 --> 00:14:33.040]  最後一個第九個是什麼
[00:14:33.040 --> 00:14:34.440]  節制
[00:14:34.440 --> 00:14:36.640]  聖靈幫助我們能夠節制
[00:14:36.640 --> 00:14:38.920]  英文的翻譯是self-control
[00:14:38.920 --> 00:14:41.560]  是能夠知道什麼是正確的路
[00:14:41.560 --> 00:14:45.240]  就幫自己走在正確的路上
[00:14:45.240 --> 00:14:46.480]  有人說我要自由
[00:14:46.480 --> 00:14:47.640]  我喜歡做什麼就想做
[00:14:47.640 --> 00:14:49.560]  做了什麼
[00:14:49.560 --> 00:14:52.320]  但是包括了不應該做的事情
[00:14:52.320 --> 00:14:54.680]  他都會去做
[00:14:54.680 --> 00:14:55.960]  真正的自由
[00:14:55.960 --> 00:15:00.440]  是能夠去不做不應該做的事情
[00:15:00.440 --> 00:15:04.120]  他能夠去拒絕一些不要做的事情
[00:15:04.120 --> 00:15:06.400]  那是真自由
[00:15:06.400 --> 00:15:08.280]  當人沒有能力去拒絕一些
[00:15:08.280 --> 00:15:09.880]  不應該做的事情的時候
[00:15:09.880 --> 00:15:12.040]  其實是被捆綁
[00:15:12.040 --> 00:15:13.560]  因此我已經說到
[00:15:13.560 --> 00:15:15.320]  當我們被聖靈充滿的時候
[00:15:15.320 --> 00:15:17.200]  我們能夠叫自己
[00:15:17.200 --> 00:15:19.840]  走在正確的路上
[00:15:19.840 --> 00:15:22.120]  這是很重要的事情
[00:15:22.120 --> 00:15:23.280]  你看看《聖經》這篇經文
[00:15:23.280 --> 00:15:24.440]  它說
[00:15:24.440 --> 00:15:26.280]  乃要被聖靈充滿
[00:15:26.280 --> 00:15:27.560]  有幾個很重要的意思
[00:15:27.560 --> 00:15:29.240]  在文化上來說
[00:15:29.240 --> 00:15:31.720]  這是一個命令詞式
[00:15:31.720 --> 00:15:34.200]  意味著神吩咐我們這樣做
[00:15:34.200 --> 00:15:35.560]  甚至有人這樣說
[00:15:35.560 --> 00:15:37.600]  如果我們違背神的吩咐
[00:15:37.600 --> 00:15:39.960]  其實等於犯罪
[00:15:39.960 --> 00:15:45.040]  所以你和我是應該追求被聖靈充滿的
[00:15:45.040 --> 00:15:46.600]  同樣的經文
[00:15:46.600 --> 00:15:49.800]  它的意義是一個持續的追求
[00:15:49.800 --> 00:15:52.000]  意味著不是一次、兩次
[00:15:52.000 --> 00:15:55.600]  而是不斷地追求被聖靈充滿
[00:15:55.600 --> 00:15:56.520]  第三
[00:15:56.520 --> 00:15:58.680]  《聖經》的意思包含了一種
[00:15:58.680 --> 00:16:00.400]  被動的意思
[00:16:00.400 --> 00:16:02.680]  是被聖靈充滿
[00:16:02.680 --> 00:16:04.640]  不是我們自己主宰著聖靈
[00:16:04.640 --> 00:16:06.680]  要求聖靈做什麼就做什麼
[00:16:06.680 --> 00:16:10.240]  而是聖靈很想能夠充滿我們
[00:16:10.240 --> 00:16:10.920]  祂愛我們
[00:16:10.920 --> 00:16:12.720]  祂很想充滿我們的生命
[00:16:12.720 --> 00:16:14.200]  得著我們的生命
[00:16:14.200 --> 00:16:18.000]  因此我們不要難阻
[00:16:18.000 --> 00:16:20.480]  何時我們難阻聖靈的工作的時候
[00:16:20.480 --> 00:16:23.280]  我們就不能夠被聖靈充滿
[00:16:23.280 --> 00:16:24.480]  或者我們可以說一說
[00:16:24.480 --> 00:16:27.040]  有什麼事情會難阻我們
[00:16:27.040 --> 00:16:29.160]  被聖靈充滿呢?
[00:16:29.160 --> 00:16:31.120]  其中一件事情是很明顯
[00:16:31.120 --> 00:16:33.320]  何時我們犯罪跌倒的時候
[00:16:33.320 --> 00:16:35.760]  我們就會難阻聖靈
[00:16:35.760 --> 00:16:36.880]  我們犯罪的時候
[00:16:36.880 --> 00:16:40.440]  聖靈就不能夠充滿我們的生命
[00:16:40.440 --> 00:16:41.720]  我和大家分享一下
[00:16:41.720 --> 00:16:43.840]  過去我曾經提及的一件事情
[00:16:43.840 --> 00:16:47.720]  每當我想起都會覺得很大的提醒
[00:16:47.720 --> 00:16:50.400]  在過去有一次崇拜的時候
[00:16:50.400 --> 00:16:52.040]  很多年之前
[00:16:52.040 --> 00:16:55.800]  我記得當我開始在前面
[00:16:55.800 --> 00:16:58.680]  突然有一位弟兄走過來告訴我
[00:16:58.680 --> 00:16:59.440]  他說:施牧師
[00:16:59.440 --> 00:17:00.960]  今天有兩位牧師來了
[00:17:00.960 --> 00:17:03.080]  我們中間崇拜
[00:17:03.080 --> 00:17:05.400]  那兩位牧師都是我認識的
[00:17:05.400 --> 00:17:07.200]  然後我就回頭看一看
[00:17:07.200 --> 00:17:09.320]  看看在哪裡呢?
[00:17:09.320 --> 00:17:12.480]  但是看不到他們
[00:17:12.480 --> 00:17:15.800]  那兩位牧師是我很尊敬的兩位牧者
[00:17:15.800 --> 00:17:19.920]  當我坐下來預備開始崇拜的時候
[00:17:19.920 --> 00:17:22.760]  突然間有一個意念浮現出來
[00:17:22.760 --> 00:17:24.400]  那個意念就是
[00:17:24.400 --> 00:17:29.320]  今天要說得好一點
[00:17:29.320 --> 00:17:30.320]  就是這樣浮現出來
[00:17:30.320 --> 00:17:31.920]  我完全意料不到
[00:17:31.920 --> 00:17:33.240]  我的心就這樣想
[00:17:33.240 --> 00:17:36.480]  今天要說得好一點
[00:17:36.480 --> 00:17:38.000]  當我這樣想的時候
[00:17:38.000 --> 00:17:41.560]  我自己突然間就問自己
[00:17:41.560 --> 00:17:43.960]  為什麼要這樣想
[00:17:43.960 --> 00:17:46.360]  很明顯內心有一種自我
