
[00:00:00.000 --> 00:00:10.000]  感謝主,在2023年最後一天,我們一同回到主的面前
[00:03:22.000 --> 00:03:31.000]  第一,耶穌是救主,十字架,我們一看就明白
[00:03:31.000 --> 00:03:40.000]  耶穌是君王,王冠,我們一看就明白,很容易掌握
[00:03:40.000 --> 00:03:44.000]  但不要搞錯,王冠不是講我們的
[00:03:44.000 --> 00:03:49.000]  有時我們講多了,將來要和基督一同作王
[00:03:49.000 --> 00:03:53.000]  王冠絕對在宣導會的理解裏
[00:03:53.000 --> 00:04:04.000]  因為孫信牧師寫過一首聖詩,生命聖詩86首,唯獨耶穌
[00:04:04.000 --> 00:04:11.000]  所以耶穌是救主,耶穌是君王,是講他的,不是講我們
[00:04:11.000 --> 00:04:21.000]  為甚麼呢?因為孫信牧師這首聖詩有五節,只有四個會徽,多了一節
[00:04:21.000 --> 00:04:31.000]  第一節開宗明義,他說唯獨耶穌是我的訊息
[00:04:31.000 --> 00:04:36.000]  Jesus only is our message
[00:04:36.000 --> 00:04:43.000]  我們全港的內容唯獨全港耶穌
[00:04:43.000 --> 00:04:50.000]  宣導會是一個宣教運動開始的
[00:04:50.000 --> 00:04:55.000]  Christian and Missionary Alliance,你看看英文名
[00:04:55.000 --> 00:05:03.000]  你知道宣教的重點和信徒,基督徒是一齊的
[00:05:03.000 --> 00:05:12.000]  並且是要大家合作,協作,當時用了一個很政治的字眼,Alliance,結盟
[00:05:12.000 --> 00:05:21.000]  所以宣教高舉的是耶穌,這個很重要的
[00:05:21.000 --> 00:05:25.000]  你出去講甚麼?講耶穌
[00:05:25.000 --> 00:05:32.000]  今天我們崇拜的頭一篇文章,共同分享
[00:05:32.000 --> 00:05:42.000]  如何和小朋友一起舉行耶穌恩光的家庭崇拜
[00:05:42.000 --> 00:05:47.000]  其中有一段提到,在學者的研究
[00:05:47.000 --> 00:06:06.000]  耶穌基督生活的羅馬帝國,沒有民主自由,老百姓面臨的是高壓統治,政局動盪,沉重,負稅,食物經常性短缺,沒有完善醫療體系,將近一半孩童十歲前就死亡
[00:06:06.000 --> 00:06:13.000]  我相信這個有根據的,應該可以有個footnote,抄哪一本書出來的
[00:06:13.000 --> 00:06:23.000]  羅馬帝國當然有很多限制,特別是耶穌的時期,你知道是中國歷史甚麼時候嗎?
[00:06:23.000 --> 00:06:32.000]  很古老,是黃、網、山、漢的歷史
[00:06:32.000 --> 00:06:40.000]  漢朝分西漢、東漢,還是反過來,我都混亂了
[00:06:40.000 --> 00:06:54.000]  中間被黃、網這個人物篡位,很短的,但剛好是新約耶穌出世的同一段歷史
[00:06:54.000 --> 00:07:03.000]  那時候中國也沒有民主自由,政局動盪,沉重,負稅,食物短缺,醫療體系
[00:07:03.000 --> 00:07:13.000]  是很摩登的概念,如果說醫療,說武機方二次世界大戰之後
[00:07:13.000 --> 00:07:21.000]  我們才留意到西方的政府,用了他們每年的預算
[00:07:21.000 --> 00:07:34.000]  在社福和教育的支出上,比起國防的支出還要多
[00:07:34.000 --> 00:07:39.000]  我們很少有這些學者的研究可以分享
[00:07:39.000 --> 00:07:48.000]  當然沒有民主自由,帝國古代的世界,民主自由甚麼時候才開始的呢?
[00:07:48.000 --> 00:07:53.000]  希臘已經開始了,我記得十月圍城那套電影
[00:07:53.000 --> 00:07:57.000]  Democracy,英文字是希臘文
[00:07:57.000 --> 00:08:12.000]  希臘的討論是有討論,以每人一人一票去決定的做法
[00:08:12.000 --> 00:08:23.000]  並且在歷史記載,他們的軍隊出去做僱傭兵去波斯帝國
[00:08:23.000 --> 00:08:30.000]  回頭的時候陷入險境,大家就投票
[00:08:30.000 --> 00:08:37.000]  這個做法是很出奇的,因為當時你知道這麼多人一起,跟誰呢?
[00:08:37.000 --> 00:08:45.000]  當然是跟最威猛的將軍,他最厲害的,他有一班謀士幫他去決定前途
[00:08:45.000 --> 00:08:49.000]  怎會一人一票這麼愚蠢的?
[00:08:49.000 --> 00:08:56.000]  這是希臘文明裏面的歷史片段,我們可以讀到的
[00:08:56.000 --> 00:09:01.000]  不知道你知不知道20世紀英國一位哲學家
[00:09:01.000 --> 00:09:10.000]  他寫了一本書,他提出民主制度的反對者
[00:09:10.000 --> 00:09:18.000]  在歷史上頭一個人物,帕拉圖,希臘最偉大的哲學家
[00:09:18.000 --> 00:09:22.000]  他的師父是蘇格拉底
[00:09:22.000 --> 00:09:25.000]  這不是我們今天要討論的,不過我想告訴你
[00:09:25.000 --> 00:09:31.000]  宣導會說耶穌基督唯獨耶穌是我們的信息
[00:09:31.000 --> 00:09:36.000]  就是新約教會在這樣的羅馬帝國當中
[00:09:36.000 --> 00:09:42.000]  他全說的是耶穌,他不是全說革命
[00:09:42.000 --> 00:09:49.000]  他不是全說福利,他不是全說改變社會
[00:09:49.000 --> 00:09:56.000]  這是我們明白宣導會的根,回到宣信牧師提醒我們
[00:09:56.000 --> 00:10:01.000]  用一首聖詩,唯獨耶穌是我的信息
[00:10:01.000 --> 00:10:07.000]  四個重點你會背,耶穌基督是救主十字架
[00:10:07.000 --> 00:10:12.000]  中間那兩個有少少陌生,尤其是我們常常看
[00:10:12.000 --> 00:10:19.000]  那明明是聖餐杯,不是,那是洗作盤
[00:10:19.000 --> 00:10:24.000]  應該是在第二季的講道說了,是不是,監牧師
[00:10:24.000 --> 00:10:29.000]  未?明年?
[00:10:29.000 --> 00:10:36.000]  洗作盤是舊約回望裏面的一個戲名
[00:10:36.000 --> 00:10:43.000]  所以耶穌基督是誠聖之主,原來誠聖不是我們的靜修
[00:10:43.000 --> 00:10:50.000]  不是我們的努力,不是靈修神學,是耶穌作主
[00:10:50.000 --> 00:10:58.000]  這是宣導會宣信牧師一個很重要對我們今天華人教會的提醒
[00:10:58.000 --> 00:11:04.000]  第三個好像水樽,不是,是油瓶
[00:11:04.000 --> 00:11:07.000]  裏面原來是裝油,代表什麼?
[00:11:07.000 --> 00:11:14.000]  耶穌是醫治的主,不是說聖靈充滿
[00:11:14.000 --> 00:11:21.000]  不是說醫治的恩賜,他很有醫治祈禱的恩賜
[00:11:21.000 --> 00:11:23.000]  找他來,找他來,一定可以
[00:11:23.000 --> 00:11:30.000]  靈因運動將醫治的權柄放在人的恩賜上
[00:11:30.000 --> 00:11:36.000]  宣導會的信仰開頭就已經劃清界線
[00:11:36.000 --> 00:11:42.000]  醫治的權柄在耶穌,不是我們
[00:11:42.000 --> 00:11:47.000]  你可以祈禱,不過去到最後你懂不懂得說
[00:11:47.000 --> 00:11:52.000]  照誰的意思?你的意思
[00:11:52.000 --> 00:11:56.000]  然後下面那句,你多數站不出來
[00:11:56.000 --> 00:12:01.000]  不要照我的意思
[00:12:01.000 --> 00:12:05.000]  我們慣了,我們人越多祈禱,越祈得久
[00:12:05.000 --> 00:12:08.000]  神壓你照我們的意思
[00:12:08.000 --> 00:12:13.000]  不是,宣誓牧師提醒我們照主的意思
[00:12:13.000 --> 00:12:17.000]  所以耶穌是救主,耶穌是誠聖的主
[00:12:17.000 --> 00:12:22.000]  耶穌也是醫治的主
[00:12:22.000 --> 00:12:25.000]  你沒有恩賜不要緊,你懂得祈禱
[00:12:25.000 --> 00:12:27.000]  不懂?懂的
[00:12:27.000 --> 00:12:32.000]  為弟兄姊妹病痛祈禱,每個星期都列出來了
[00:12:32.000 --> 00:12:38.000]  加多一句,照你的意思,不要照我的意思
[00:12:38.000 --> 00:12:47.000]  最後皇冠,耶穌是再來的君王
[00:12:47.000 --> 00:12:56.000]  這個翻譯中文和英文原本是有少許出入
[00:12:56.000 --> 00:12:59.000]  英文是什麼?
[00:12:59.000 --> 00:13:04.000]  宣誓牧師那一首的聖詩,生命聖詩第86首
[00:13:04.000 --> 00:13:10.000]  最後那一節,或者最後副歌的結束
[00:13:10.000 --> 00:13:15.000]  The coming king, coming
[00:13:15.000 --> 00:13:21.000]  不是returning,能不能分得出這兩個英文字?
[00:13:21.000 --> 00:13:27.000]  再來就是return,一個再字
[00:13:27.000 --> 00:13:34.000]  原來本來的字眼是coming
[00:13:34.000 --> 00:13:36.000]  不要咬文嚼字
[00:13:36.000 --> 00:13:40.000]  反正耶穌就是再回來,第二次回來
[00:13:40.000 --> 00:13:43.000]  我們今天等祂回來,什麼時候回來?
[00:13:43.000 --> 00:13:48.000]  法衛昆牧師已經去年
[00:13:48.000 --> 00:13:55.000]  還是去年,港九培靈延經大會晚堂警告了我們
[00:13:55.000 --> 00:14:01.000]  作為僕人,我們沒有資格問主人什麼時候回來
[00:14:01.000 --> 00:14:05.000]  你請過工人,你也認識的
[00:14:05.000 --> 00:14:10.000]  你天天出門,工人就問你幾點回家,你就解僱他
[00:14:10.000 --> 00:14:16.000]  反過來,他出去買菜,你問他幾點回家
[00:14:16.000 --> 00:14:22.000]  所以我們不要把身份的關係本末倒置
[00:14:22.000 --> 00:14:26.000]  下次有人開什麼專題講座,什麼迪基督越來越多
[00:14:26.000 --> 00:14:31.000]  耶穌快要回來,世界這麼亂,烏克蘭,又加沙
[00:14:31.000 --> 00:14:33.000]  你不用去聽了
[00:14:33.000 --> 00:14:36.000]  不是說你不關心耶穌再來
[00:14:36.000 --> 00:14:43.000]  是你明知這樣的說法本末倒置
[00:14:43.000 --> 00:14:49.000]  沒錯,耶穌是君王
[00:14:49.000 --> 00:14:54.000]  我們很多時候有個似是而非的概念
[00:14:54.000 --> 00:14:59.000]  耶穌否認他是王,記得那次五餅二魚
[00:14:59.000 --> 00:15:05.000]  五千人吃飽,眾人就要擁戴耶穌為王
[00:15:05.000 --> 00:15:11.000]  不過耶穌就退去,甚至坐船離開群眾
[00:15:11.000 --> 00:15:14.000]  不要做王,他來到不是要做王
[00:15:14.000 --> 00:15:21.000]  你這樣去解釋,就漏了主耶穌很清楚
[00:15:21.000 --> 00:15:28.000]  我們說白紙黑字,親口說的一句話
[00:15:28.000 --> 00:15:31.000]  發生在哪裡?約翰福音
[00:15:31.000 --> 00:15:34.000]  什麼時候?比拉多
[00:15:34.000 --> 00:15:44.000]  比拉多是羅馬管轄猶太最高的特首
[00:15:44.000 --> 00:15:46.000]  用今天我們香港人明白的
[00:15:46.000 --> 00:15:54.000]  所以生殺之權不在大祭司文時猶太人的領袖
[00:15:54.000 --> 00:16:02.000]  生殺之權在中央,在羅馬,在巡撫比拉多的手上
[00:16:02.000 --> 00:16:08.000]  所以猶太人將耶穌送到比拉多的衙門
[00:16:08.000 --> 00:16:14.000]  約翰福音十八章第三十三節
[00:16:14.000 --> 00:16:16.000]  你有聖經嗎?
[00:16:16.000 --> 00:16:21.000]  疫情過後,希伯倫堂派回聖經和詩歌
[00:16:21.000 --> 00:16:25.000]  一直都沒有收買
[00:16:25.000 --> 00:16:28.000]  我經常去港島都提醒教會派回聖經
[00:16:28.000 --> 00:16:31.000]  來到教會還是靠powerpoint
[00:16:31.000 --> 00:16:34.000]  我們什麼都不懂
[00:16:34.000 --> 00:16:36.000]  比拉多又進了衙門
[00:16:36.000 --> 00:16:38.000]  叫耶穌來對他說
[00:16:38.000 --> 00:16:40.000]  第一個開頭的問題
[00:16:40.000 --> 00:16:43.000]  控告他的罪行
[00:16:43.000 --> 00:16:46.000]  比拉多要審的關鍵
[00:16:46.000 --> 00:16:52.000]  你是猶太人的和魔
[00:16:52.000 --> 00:16:57.000]  羅馬帝國的法律是很出名的
[00:16:57.000 --> 00:16:59.000]  什麼不好都好
[00:16:59.000 --> 00:17:04.000]  你要記得羅馬帝國是以法治國
[00:17:04.000 --> 00:17:07.000]  所以比拉多不可以亂來
[00:17:07.000 --> 00:17:12.000]  他一定要審訊問清楚
[00:17:12.000 --> 00:17:15.000]  不能屈打成招
[00:17:15.000 --> 00:17:16.000]  耶穌回答說
[00:17:16.000 --> 00:17:22.000]  這是你自己說的還是別人論我對你說的呢?
[00:17:22.000 --> 00:17:23.000]  耶穌很不客氣
[00:17:23.000 --> 00:17:25.000]  問回頭
[00:17:25.000 --> 00:17:26.000]  給我們又如何?
[00:17:26.000 --> 00:17:29.000]  先掌嘴?
[00:17:29.000 --> 00:17:30.000]  沒有啊
[00:17:30.000 --> 00:17:33.000]  有沒有留意到比拉多沒有這樣做?
[00:17:33.000 --> 00:17:34.000]  比拉多說
[00:17:34.000 --> 00:17:36.000]  我豈是猶太人呢?
[00:17:36.000 --> 00:17:40.000]  你本國的人際司長把你交給我
[00:17:40.000 --> 00:17:43.000]  你作了什麼事呢?
[00:17:43.000 --> 00:17:45.000]  真的低聲下氣
[00:17:45.000 --> 00:17:48.000]  不是,比拉多說的話很有威嚴
[00:17:48.000 --> 00:17:50.000]  但他一定要問清楚
[00:17:50.000 --> 00:17:51.000]  耶穌就回答
[00:17:51.000 --> 00:17:52.000]  聽清楚了嗎?
[00:17:52.000 --> 00:17:53.000]  耶穌回答說
[00:17:53.000 --> 00:17:56.000]  我的國不屬這世界
[00:17:56.000 --> 00:17:58.000]  我的國若屬這世界
[00:17:58.000 --> 00:18:01.000]  我的臣僕必要征戰
[00:18:01.000 --> 00:18:03.000]  使我不至於被交給猶太人
[00:18:03.000 --> 00:18:07.000]  只是我的國不屬這世界
[00:18:07.000 --> 00:18:09.000]  耶穌開頭結尾說的那句話
[00:18:09.000 --> 00:18:10.000]  聽清楚了嗎?
[00:18:10.000 --> 00:18:13.000]  我的國不屬這世界
[00:18:13.000 --> 00:18:17.000]  今天香港弟兄姊妹聽清楚這句話
[00:18:17.000 --> 00:18:20.000]  耶穌基督的國度不屬於這個世界
[00:18:20.000 --> 00:18:21.000]  否則的話
[00:18:21.000 --> 00:18:23.000]  我們就要征戰
[00:18:23.000 --> 00:18:26.000]  比拉多覺得他答非所問
[00:18:26.000 --> 00:18:27.000]  我問你什麼?
[00:18:27.000 --> 00:18:29.000]  你是猶太人的王
[00:18:29.000 --> 00:18:30.000]  你怎麼回答?
[00:18:30.000 --> 00:18:32.000]  我的國不屬這世界
[00:18:32.000 --> 00:18:33.000]  莫名其妙
[00:18:33.000 --> 00:18:35.000]  所以比拉多又再問他
[00:18:35.000 --> 00:18:39.000]  這樣你是王嗎?
[00:18:39.000 --> 00:18:40.000]  Yes or No?
[00:18:40.000 --> 00:18:44.000]  拜託你讓我可以寫下來
[00:18:44.000 --> 00:18:46.000]  耶穌回答說
[00:18:46.000 --> 00:18:48.000]  你說我是王
[00:18:48.000 --> 00:18:51.000]  但耶穌沒有避開這個問題
[00:18:51.000 --> 00:18:52.000]  不是說你說就是就是
[00:18:52.000 --> 00:18:53.000]  你說不是就不是
[00:18:53.000 --> 00:18:55.000]  你說的不是我說的
[00:18:55.000 --> 00:18:56.000]  錯
[00:18:56.000 --> 00:18:58.000]  你聽清楚後面那兩句話
[00:18:58.000 --> 00:19:00.000]  我為此而生
[00:19:00.000 --> 00:19:06.000]  也為此來到世界
[00:19:06.000 --> 00:19:07.000]  再說一次
[00:19:07.000 --> 00:19:08.000]  耶穌說
[00:19:08.000 --> 00:19:10.000]  你說我是王
[00:19:10.000 --> 00:19:13.000]  我為此而生
[00:19:13.000 --> 00:19:19.000]  我為此來到世界
[00:19:19.000 --> 00:19:23.000]  當然我們講道就喜歡講耶穌再講下去那句
[00:19:23.000 --> 00:19:25.000]  給真理作見證
[00:19:25.000 --> 00:19:27.000]  屬真理的人聽我的說話
[00:19:27.000 --> 00:19:30.000]  比拉多就問真理是什麼呢?
[00:19:30.000 --> 00:19:32.000]  我們就編道出來了
[00:19:32.000 --> 00:19:35.000]  但今天我們要講的是再來的王
[00:19:35.000 --> 00:19:37.000]  耶穌是不是王?
[00:19:37.000 --> 00:19:40.000]  他親口肯定
[00:19:40.000 --> 00:19:42.000]  不只承認
[00:19:42.000 --> 00:19:46.000]  我為此而生
[00:19:46.000 --> 00:19:52.000]  我也為此來到世界
[00:19:52.000 --> 00:19:54.000]  所以你記得
[00:19:54.000 --> 00:19:57.000]  耶穌騎驢進耶路撒冷嗎?
[00:19:57.000 --> 00:19:58.000]  是呀
[00:19:58.000 --> 00:20:00.000]  真的很謙卑
[00:20:00.000 --> 00:20:02.000]  拉著兩隻驢子
[00:20:02.000 --> 00:20:04.000]  你錯了
[00:20:04.000 --> 00:20:06.000]  那個暗號
[00:20:06.000 --> 00:20:09.000]  所有猶太人都認識
[00:20:09.000 --> 00:20:11.000]  你不要以為猶太人只認識
[00:20:11.000 --> 00:20:14.000]  那些律法爭論才行
[00:20:14.000 --> 00:20:17.000]  大衛晚年
[00:20:17.000 --> 00:20:20.000]  他第四個王子亞多利亞
[00:20:20.000 --> 00:20:22.000]  催國
[00:20:22.000 --> 00:20:24.000]  得到軍隊
[00:20:24.000 --> 00:20:27.000]  約押元帥的支持
[00:20:27.000 --> 00:20:30.000]  他就要接續
[00:20:30.000 --> 00:20:33.000]  父王登基
[00:20:33.000 --> 00:20:37.000]  但大衛不是這樣想
[00:20:37.000 --> 00:20:39.000]  是所羅門
[00:20:39.000 --> 00:20:41.000]  不是亞多利亞
[00:20:41.000 --> 00:20:46.000]  如何跟百姓講清楚這件事呢?
[00:20:46.000 --> 00:20:49.000]  大衛已經年老
[00:20:49.000 --> 00:20:50.000]  看藥
[00:20:50.000 --> 00:20:53.000]  在病床上起不了身
[00:20:53.000 --> 00:20:54.000]  他吩咐人
[00:20:54.000 --> 00:20:58.000]  將他所騎的驢子
[00:20:58.000 --> 00:20:59.000]  拉出來
[00:20:59.000 --> 00:21:02.000]  讓所羅門騎上去
[00:21:02.000 --> 00:21:05.000]  然後在百姓面前
[00:21:05.000 --> 00:21:07.000]  所羅門就騎著
[00:21:07.000 --> 00:21:10.000]  不是高頭白馬
[00:21:10.000 --> 00:21:15.000]  是大衛王那一匹的母驢
[00:21:15.000 --> 00:21:17.000]  大家就明白了
[00:21:17.000 --> 00:21:18.000]  你明白嗎?
[00:21:18.000 --> 00:21:19.000]  我們不明白
[00:21:19.000 --> 00:21:21.000]  他怎麼認都是每隻驢子都一樣
[00:21:21.000 --> 00:21:23.000]  我們香港人看就每隻都一樣
[00:21:23.000 --> 00:21:26.000]  但你試試那輛車
[00:21:26.000 --> 00:21:28.000]  你有輛車
[00:21:28.000 --> 00:21:30.000]  你在停車場見到
[00:21:30.000 --> 00:21:33.000]  邊角角頭的尾巴
[00:21:33.000 --> 00:21:34.000]  你已經認出來
[00:21:34.000 --> 00:21:36.000]  Lexus
[00:21:36.000 --> 00:21:38.000]  和Mercedes Benz
[00:21:38.000 --> 00:21:40.000]  不同的文明
[00:21:40.000 --> 00:21:42.000]  不同的時代
[00:21:42.000 --> 00:21:44.000]  我們認得的東西很不同
[00:21:44.000 --> 00:21:49.000]  不過騎驢進城
[00:21:49.000 --> 00:21:53.000]  是除了外邦羅馬
[00:21:53.000 --> 00:21:55.000]  不知道發生什麼事
[00:21:55.000 --> 00:21:57.000]  所以百姓馬上反應
[00:21:57.000 --> 00:21:59.000]  Hosanna
[00:21:59.000 --> 00:22:02.000]  逢主名來的
[00:22:02.000 --> 00:22:05.000]  是應當稱頌的
[00:22:05.000 --> 00:22:06.000]  Hosanna
[00:22:06.000 --> 00:22:08.000]  為什麼會有這樣的反應?
[00:22:08.000 --> 00:22:09.000]  他們看得明白
[00:22:09.000 --> 00:22:13.000]  耶穌這個行動的意思
[00:22:13.000 --> 00:22:15.000]  不是大家謙謙卑卑
[00:22:15.000 --> 00:22:17.000]  學那隻驢
[00:22:17.000 --> 00:22:21.000]  任憑主用解錯聖經
[00:22:21.000 --> 00:22:23.000]  耶穌說我是王
[00:22:23.000 --> 00:22:25.000]  我為此而生
[00:22:25.000 --> 00:22:31.000]  也為此來到這個世界
[00:22:31.000 --> 00:22:35.000]  所以這個身份是
[00:22:35.000 --> 00:22:37.000]  毋庸置疑
[00:22:37.000 --> 00:22:39.000]  耶穌不是說
[00:22:39.000 --> 00:22:41.000]  他將來才是王
[00:22:41.000 --> 00:22:42.000]  有時我們唱聖詩
[00:22:42.000 --> 00:22:44.000]  詩歌都說錯了
[00:22:44.000 --> 00:22:46.000]  將來才管理列國
[00:22:46.000 --> 00:22:48.000]  將來他是王
[00:22:48.000 --> 00:22:49.000]  不是的
[00:22:49.000 --> 00:22:51.000]  耶穌進耶路撒冷
[00:22:51.000 --> 00:22:54.000]  他已經宣佈給他的百姓聽
[00:22:54.000 --> 00:22:56.000]  我是王
[00:22:56.000 --> 00:22:57.000]  我們中國人的說法
[00:22:57.000 --> 00:22:59.000]  我是真命天子
[00:22:59.000 --> 00:23:01.000]  不用再找了
[00:23:01.000 --> 00:23:02.000]  就是我了
[00:23:02.000 --> 00:23:04.000]  我為此而生
[00:23:04.000 --> 00:23:07.000]  我為此來到這個世界
[00:23:07.000 --> 00:23:10.000]  你們的王已經來到了
[00:23:10.000 --> 00:23:12.000]  這是福音書
[00:23:12.000 --> 00:23:16.000]  很清楚的記載
[00:23:16.000 --> 00:23:20.000]  所以對於新約教會來說
[00:23:20.000 --> 00:23:26.000]  我們認信耶穌是主
[00:23:26.000 --> 00:23:30.000]  不只是認信耶穌是救主
[00:23:30.000 --> 00:23:35.000]  耶穌是我生命之主
[00:23:35.000 --> 00:23:41.000]  今天大概沒有這麼尖銳的對立
[00:23:41.000 --> 00:23:44.000]  但是昔日在羅馬帝國
[00:23:44.000 --> 00:23:48.000]  耶穌是主這四個字
[00:23:48.000 --> 00:23:51.000]  有另一個版本
[00:23:51.000 --> 00:23:54.000]  是帝國的口號
[00:23:54.000 --> 00:23:56.000]  你們可能聽過
[00:23:56.000 --> 00:23:58.000]  誰是主?
[00:23:58.000 --> 00:24:01.000]  羅馬帝國誰是主?
[00:24:01.000 --> 00:24:03.000]  蓋薩
[00:24:03.000 --> 00:24:05.000]  Caesar
[00:24:05.000 --> 00:24:10.000]  羅馬最高的君主Caesar
[00:24:10.000 --> 00:24:13.000]  他宣佈報名上冊
[00:24:13.000 --> 00:24:17.000]  約瑟和瑪利亞雖然身孕重了
[00:24:17.000 --> 00:24:22.000]  但都要氣喘氣喘趕回伯利恆
[00:24:22.000 --> 00:24:24.000]  在哪裡可以出發?
[00:24:24.000 --> 00:24:28.000]  瑪利亞是拿撒勒的同類
[00:24:28.000 --> 00:24:30.000]  有沒有讀聖經?記得吧?
[00:24:30.000 --> 00:24:35.000]  所以這是羅馬君主的掌權
[00:24:35.000 --> 00:24:37.000]  他宣佈的命令
[00:24:37.000 --> 00:24:41.000]  全帝國的人都要遵守
[00:24:41.000 --> 00:24:44.000]  蓋薩是主
[00:24:44.000 --> 00:24:48.000]  但從新約聖經開始
[00:24:48.000 --> 00:24:51.000]  基督徒就認順
[00:24:51.000 --> 00:24:54.000]  不是蓋薩是我的主
[00:24:54.000 --> 00:24:58.000]  是耶穌是我的主
[00:24:58.000 --> 00:25:00.000]  你說對的
[00:25:00.000 --> 00:25:01.000]  那些不好的蓋薩
[00:25:01.000 --> 00:25:03.000]  逼迫教會的蓋薩
[00:25:03.000 --> 00:25:06.000]  我當然不會宣誓效忠
[00:25:06.000 --> 00:25:08.000]  那些好的蓋薩
[00:25:08.000 --> 00:25:10.000]  你就宣誓效忠
[00:25:10.000 --> 00:25:11.000]  當然了
[00:25:11.000 --> 00:25:13.000]  要入籍
[00:25:13.000 --> 00:25:14.000]  要入歸化
[00:25:14.000 --> 00:25:15.000]  他好
[00:25:15.000 --> 00:25:17.000]  他給我們自由
[00:25:17.000 --> 00:25:20.000]  不好的蓋薩就不是你的主
[00:25:20.000 --> 00:25:23.000]  好的蓋薩就是你的主
[00:25:23.000 --> 00:25:25.000]  那耶穌呢?
[00:25:25.000 --> 00:25:26.000]  聽不聽得明
[00:25:26.000 --> 00:25:29.000]  聖經不是這樣解釋的
[00:25:29.000 --> 00:25:31.000]  耶穌是主
[00:25:31.000 --> 00:25:38.000]  好的壞的蓋薩都不是我的主
[00:25:38.000 --> 00:25:42.000]  政治從來都不是我們的主
[00:25:42.000 --> 00:25:45.000]  他沒有資格吩咐我們
[00:25:45.000 --> 00:25:47.000]  我和你彼此相愛
[00:25:47.000 --> 00:25:48.000]  因為我們政見相同
[00:25:48.000 --> 00:25:50.000]  我和你劃清界線
[00:25:50.000 --> 00:25:52.000]  撕裂因為我們大家政見不同
[00:25:52.000 --> 00:25:55.000]  這是蓋薩是主
[00:25:55.000 --> 00:25:58.000]  耶穌是主
[00:25:58.000 --> 00:26:00.000]  不論猶太人希臘人
[00:26:00.000 --> 00:26:03.000]  不論遺奴的自主的
[00:26:03.000 --> 00:26:05.000]  任何的界線
[00:26:05.000 --> 00:26:06.000]  耶穌說彼此相愛
[00:26:06.000 --> 00:26:08.000]  是命令來的
[00:26:08.000 --> 00:26:09.000]  記得嗎?
[00:26:09.000 --> 00:26:12.000]  不是溫馨提示
[00:26:12.000 --> 00:26:14.000]  什麼叫命令?
[00:26:14.000 --> 00:26:15.000]  你懂得做的
[00:26:15.000 --> 00:26:17.000]  你做得到的
[00:26:17.000 --> 00:26:19.000]  不過你不做
[00:26:19.000 --> 00:26:21.000]  所以耶穌從來都不需要命令
[00:26:21.000 --> 00:26:23.000]  我們和那些同聲同氣
[00:26:23.000 --> 00:26:25.000]  同煲同撈的人
[00:26:25.000 --> 00:26:27.000]  彼此相愛
[00:26:27.000 --> 00:26:28.000]  耶穌吩咐我們
[00:26:28.000 --> 00:26:33.000]  我們懂得做卻不肯做的時候
[00:26:33.000 --> 00:26:35.000]  我們面對命令
[00:26:35.000 --> 00:26:38.000]  我們只有一個回應
