
[00:00:00.000 --> 00:00:10.400]  這堂很快就將對於末世不同看法的神學理論否釋一下
[00:02:36.560 --> 00:02:38.560]  然後我們再看看不同的派系怎樣改
[00:02:38.560 --> 00:02:40.560]  看法不同的地方
[00:02:40.560 --> 00:02:48.560]  希望大家可以接受這種權威式的解說
[00:02:48.560 --> 00:02:50.560]  所以我當是序論而已
[00:02:50.560 --> 00:02:52.560]  不是內容
[00:02:52.560 --> 00:02:54.560]  序論將來發生的事大概是怎樣呢
[00:02:54.560 --> 00:02:58.560]  根據千里年前派的災難中被提的看法就是這樣
[00:02:58.560 --> 00:03:02.560]  現在就是教會的時代
[00:03:02.560 --> 00:03:04.560]  教會的時期
[00:03:04.560 --> 00:03:06.560]  耶穌基督被釘十字架之後
[00:03:06.560 --> 00:03:08.560]  五旬節開始了
[00:03:08.560 --> 00:03:10.560]  到現在我們仍然在教會的過程當中
[00:03:10.560 --> 00:03:14.560]  已經經歷了就著接近二千年了
[00:03:14.560 --> 00:03:16.560]  將來發生什麼事呢
[00:03:16.560 --> 00:03:18.560]  按照聖經的看法
[00:03:18.560 --> 00:03:20.560]  將來所發生的事
[00:03:20.560 --> 00:03:22.560]  就是這樣
[00:03:22.560 --> 00:03:24.560]  當人類的歷史
[00:03:24.560 --> 00:03:26.560]  教會發展到某一個時間的時候
[00:03:26.560 --> 00:03:28.560]  什麼時候我們都不知道
[00:03:28.560 --> 00:03:30.560]  就開始會有什麼呢
[00:03:30.560 --> 00:03:32.560]  會有一個大災難
[00:03:32.560 --> 00:03:34.560]  大災難的來臨
[00:03:34.560 --> 00:03:36.560]  記載在啟示錄
[00:03:36.560 --> 00:03:38.560]  特別是
[00:03:38.560 --> 00:03:42.560]  救了一些大小先知的寓言裡面
[00:03:42.560 --> 00:03:44.560]  尼加書
[00:03:44.560 --> 00:03:46.560]  或者是
[00:03:46.560 --> 00:03:48.560]  撒加利亞書
[00:03:48.560 --> 00:03:50.560]  尤其是
[00:03:50.560 --> 00:03:52.560]  以色列書
[00:03:52.560 --> 00:03:54.560]  都有提到這方面的寓言
[00:03:54.560 --> 00:03:56.560]  大災難的時間
[00:03:56.560 --> 00:03:58.560]  過了一段時間
[00:03:58.560 --> 00:04:00.560]  在大災難當中
[00:04:00.560 --> 00:04:02.560]  耶穌基督第二次再臨
[00:04:02.560 --> 00:04:04.560]  耶穌基督再來的意思
[00:04:04.560 --> 00:04:06.560]  就是耶穌已經來過一次
[00:04:06.560 --> 00:04:08.560]  在公元
[00:04:08.560 --> 00:04:10.560]  可能是公元前四年
[00:04:10.560 --> 00:04:12.560]  如果準確的話
[00:04:12.560 --> 00:04:14.560]  在公元的時間耶穌基督來了
[00:04:14.560 --> 00:04:16.560]  現在他再來的時候
[00:04:16.560 --> 00:04:18.560]  第二次來是從天上來的
[00:04:18.560 --> 00:04:20.560]  耶穌說可以怎樣升上去
[00:04:20.560 --> 00:04:22.560]  再來的時候就發生兩樣東西
[00:04:22.560 --> 00:04:24.560]  第一已經死了的信徒
[00:04:24.560 --> 00:04:26.560]  即時聽見號角吹響的時候
[00:04:26.560 --> 00:04:28.560]  就從死裡面復活了
[00:04:28.560 --> 00:04:30.560]  我們如果
[00:04:30.560 --> 00:04:32.560]  有些不是一定是我們
[00:04:32.560 --> 00:04:34.560]  可能還沒死
[00:04:34.560 --> 00:04:36.560]  總之那些還沒死的
[00:04:36.560 --> 00:04:38.560]  當時仍然存活的基督徒
[00:04:38.560 --> 00:04:40.560]  就立即被提到
[00:04:40.560 --> 00:04:42.560]  天空與主相會
[00:04:42.560 --> 00:04:44.560]  在天空上
[00:04:44.560 --> 00:04:46.560]  和主在一起的時候
[00:04:46.560 --> 00:04:48.560]  就是第一次的審判
[00:04:48.560 --> 00:04:50.560]  這個審判
[00:04:50.560 --> 00:04:52.560]  是特別為信徒而設的
[00:04:52.560 --> 00:04:54.560]  這個審判
[00:04:54.560 --> 00:04:56.560]  主要不是審判
[00:04:56.560 --> 00:04:58.560]  他得救或者不得救
[00:04:58.560 --> 00:05:00.560]  永遠去地獄或者天堂
[00:05:00.560 --> 00:05:02.560]  將他的工作
[00:05:02.560 --> 00:05:04.560]  他的官面赤露闖開
[00:05:04.560 --> 00:05:06.560]  正如哥林多
[00:05:06.560 --> 00:05:08.560]  後書裡面所提到的
[00:05:08.560 --> 00:05:10.560]  官面
[00:05:10.560 --> 00:05:12.560]  就是個人要有一個公價
[00:05:12.560 --> 00:05:14.560]  在神的面前被赤露闖開
[00:05:14.560 --> 00:05:16.560]  這些
[00:05:16.560 --> 00:05:18.560]  我在一個
[00:05:18.560 --> 00:05:20.560]  我們要面對明天的
[00:05:20.560 --> 00:05:22.560]  基督徒未來學的第二講
[00:05:22.560 --> 00:05:24.560]  我已經講過了
[00:05:24.560 --> 00:05:26.560]  所以這些我講得很快
[00:05:26.560 --> 00:05:28.560]  我就不再重複了
[00:05:28.560 --> 00:05:30.560]  這個課程裡面所講的東西
[00:05:30.560 --> 00:05:32.560]  然後
[00:05:32.560 --> 00:05:34.560]  聖徒升上去了
[00:05:34.560 --> 00:05:36.560]  地上的能力歷史裡面還有很多人
[00:05:36.560 --> 00:05:38.560]  那些就是未信的人
[00:05:38.560 --> 00:05:40.560]  未信的人就會繼續有更大的災害
[00:05:40.560 --> 00:05:42.560]  災害
[00:05:42.560 --> 00:05:44.560]  繼續在地上
[00:05:44.560 --> 00:05:46.560]  神的憤怒傾倒在地上
[00:05:46.560 --> 00:05:48.560]  然後
[00:05:48.560 --> 00:05:50.560]  到了極盡的時候
[00:05:50.560 --> 00:05:52.560]  有所謂哈米吉多頓的戰役
[00:05:52.560 --> 00:05:54.560]  記載在
[00:05:54.560 --> 00:05:56.560]  十六和十七章裡面
[00:05:56.560 --> 00:05:58.560]  所講到的
[00:05:58.560 --> 00:06:00.560]  哈米吉多頓的前顏是出現在
[00:06:00.560 --> 00:06:02.560]  十六章的十六節
[00:06:02.560 --> 00:06:04.560]  哈米吉多頓的戰役
[00:06:04.560 --> 00:06:06.560]  之後所發生的事
[00:06:06.560 --> 00:06:08.560]  主要就是啟示錄
[00:06:08.560 --> 00:06:10.560]  所記載的
[00:06:10.560 --> 00:06:12.560]  十七章到二十章
[00:06:12.560 --> 00:06:14.560]  二十章之後所講的東西
[00:06:14.560 --> 00:06:16.560]  哈米吉多頓大戰之後
[00:06:16.560 --> 00:06:18.560]  撒旦暫時被捆綁
[00:06:18.560 --> 00:06:20.560]  啟示錄
[00:06:20.560 --> 00:06:22.560]  第二十章
[00:06:22.560 --> 00:06:24.560]  大家可以打開啟示錄
[00:06:24.560 --> 00:06:26.560]  啟示錄第二十章的時候
[00:06:26.560 --> 00:06:28.560]  撒旦暫時被捆綁的時候
[00:06:28.560 --> 00:06:30.560]  有一千年
[00:06:30.560 --> 00:06:32.560]  我們叫做千禧年
[00:06:32.560 --> 00:06:34.560]  Millennium
[00:06:34.560 --> 00:06:36.560]  啟示錄第二十章
[00:06:36.560 --> 00:06:38.560]  二到六節所提到的
[00:06:38.560 --> 00:06:40.560]  一千年之後
[00:06:40.560 --> 00:06:42.560]  暫時要
[00:06:42.560 --> 00:06:44.560]  放他出來
[00:06:44.560 --> 00:06:46.560]  這一千年就是
[00:06:46.560 --> 00:06:48.560]  基督在地上作王
[00:06:48.560 --> 00:06:50.560]  信徒和他一起
[00:06:50.560 --> 00:06:52.560]  過了一個
[00:06:52.560 --> 00:06:56.560]  可以說是天上人間的生活
[00:06:56.560 --> 00:06:58.560]  然後呢
[00:06:58.560 --> 00:07:00.560]  一千年完結之後
[00:07:00.560 --> 00:07:02.560]  撒旦暫時被獲釋
[00:07:02.560 --> 00:07:04.560]  第七節
[00:07:04.560 --> 00:07:06.560]  那一千年完了
[00:07:06.560 --> 00:07:08.560]  撒旦必從監獄被釋放
[00:07:08.560 --> 00:07:10.560]  出雲遺畫地上各方列國
[00:07:10.560 --> 00:07:12.560]  然後呢
[00:07:12.560 --> 00:07:14.560]  就是
[00:07:14.560 --> 00:07:16.560]  戰爭了
[00:07:16.560 --> 00:07:18.560]  這個就是所謂的哥格和馬國的戰爭
[00:07:18.560 --> 00:07:20.560]  哥格馬國戰爭
[00:07:20.560 --> 00:07:22.560]  第八節到第十節
[00:07:22.560 --> 00:07:24.560]  說到中了人多
[00:07:24.560 --> 00:07:26.560]  很大的戰爭
[00:07:26.560 --> 00:07:28.560]  如果我們參考
[00:07:28.560 --> 00:07:30.560]  以西傑書
[00:07:30.560 --> 00:07:32.560]  三十八和三十九章
[00:07:32.560 --> 00:07:34.560]  就是哥格的戰爭
[00:07:34.560 --> 00:07:36.560]  是一個預言
[00:07:36.560 --> 00:07:38.560]  大戰之後
[00:07:38.560 --> 00:07:40.560]  撒旦魔鬼永遠
[00:07:40.560 --> 00:07:42.560]  被囚禁
[00:07:42.560 --> 00:07:44.560]  囚在流亡火湖裡
[00:07:44.560 --> 00:07:46.560]  永遠永遠
[00:07:46.560 --> 00:07:48.560]  不會再被釋放
[00:07:48.560 --> 00:07:50.560]  然後就開始白色的大寶座
[00:07:50.560 --> 00:07:52.560]  十一節看到白色的大寶座
[00:07:52.560 --> 00:07:54.560]  上面審判
[00:07:54.560 --> 00:07:56.560]  審判的時候地裡和一切人都要出來
[00:07:56.560 --> 00:07:58.560]  信徒已經上去了
[00:07:58.560 --> 00:08:00.560]  已經受了審判
[00:08:00.560 --> 00:08:02.560]  所以白色的大寶座審判
[00:08:02.560 --> 00:08:04.560]  這是第二次復活
[00:08:04.560 --> 00:08:06.560]  所以第一次復活
[00:08:06.560 --> 00:08:08.560]  是給信徒的
[00:08:08.560 --> 00:08:10.560]  第二次復活是給非信徒
[00:08:10.560 --> 00:08:12.560]  死了的人
[00:08:12.560 --> 00:08:14.560]  耶穌在來的時候沒有復活
[00:08:14.560 --> 00:08:16.560]  那時候
[00:08:16.560 --> 00:08:18.560]  失去的人就在那時候復活
[00:08:18.560 --> 00:08:20.560]  來到白色大寶座前
[00:08:20.560 --> 00:08:22.560]  案件展開
[00:08:22.560 --> 00:08:24.560]  照著所行的審判
[00:08:24.560 --> 00:08:26.560]  結果就分出
[00:08:26.560 --> 00:08:28.560]  兩個完全不同的地方
[00:08:28.560 --> 00:08:30.560]  永恆的去處
[00:08:30.560 --> 00:08:32.560]  天堂和地獄
[00:08:32.560 --> 00:08:34.560]  開始了
[00:08:34.560 --> 00:08:36.560]  第二十一章
[00:08:36.560 --> 00:08:38.560]  新天新地
[00:08:38.560 --> 00:08:40.560]  新天新地
[00:08:40.560 --> 00:08:42.560]  神的障目在人間
[00:08:42.560 --> 00:08:44.560]  不再有眼淚
[00:08:44.560 --> 00:08:46.560]  不再有痛苦
[00:08:46.560 --> 00:08:48.560]  是永恆的生命
[00:08:48.560 --> 00:08:50.560]  這個就是
[00:08:50.560 --> 00:08:52.560]  一般來說
[00:08:52.560 --> 00:08:54.560]  將來會發生的事
[00:08:54.560 --> 00:08:56.560]  的時序
[00:08:56.560 --> 00:08:58.560]  大家明白了嗎
[00:08:58.560 --> 00:09:00.560]  有那個梗概
[00:09:00.560 --> 00:09:02.560]  圖片就是後面這個
[00:09:02.560 --> 00:09:04.560]  關於聖徒主在來
[00:09:04.560 --> 00:09:06.560]  被提的理論
[00:09:06.560 --> 00:09:08.560]  剛才我說的就是
[00:09:08.560 --> 00:09:10.560]  上面那一行最右手邊的圖畫
[00:09:10.560 --> 00:09:12.560]  教會時代大災難
[00:09:12.560 --> 00:09:14.560]  基督律
[00:09:14.560 --> 00:09:16.560]  哈米吉多頓大戰
[00:09:16.560 --> 00:09:18.560]  千禧年之後
[00:09:18.560 --> 00:09:20.560]  暫時被釋放的撒旦
[00:09:20.560 --> 00:09:22.560]  然後就有哥格
[00:09:22.560 --> 00:09:24.560]  和馬國的戰爭
[00:09:24.560 --> 00:09:26.560]  新天新地白色大寶座審判
[00:09:26.560 --> 00:09:28.560]  然後我那個就是
[00:09:28.560 --> 00:09:30.560]  將中間
[00:09:30.560 --> 00:09:32.560]  三條畫出來
[00:09:32.560 --> 00:09:34.560]  將大災難的小小的黑色
[00:09:34.560 --> 00:09:36.560]  上面那一幅
[00:09:36.560 --> 00:09:38.560]  最右手邊的黑色
[00:09:38.560 --> 00:09:40.560]  大災難那一幅
[00:09:40.560 --> 00:09:42.560]  就成為三個不同的圖
[00:09:42.560 --> 00:09:44.560]  大家明白了嗎
[00:09:44.560 --> 00:09:46.560]  圖片就是
[00:09:46.560 --> 00:09:48.560]  中間那個
[00:09:48.560 --> 00:09:50.560]  教會時代在走的時候
[00:09:50.560 --> 00:09:52.560]  就開始黑色了
[00:09:52.560 --> 00:09:54.560]  下面中間那一行
[00:09:54.560 --> 00:09:56.560]  災中被提論
[00:09:56.560 --> 00:09:58.560]  走到一半就開始黑色的大災難
[00:09:58.560 --> 00:10:00.560]  走到一半的時候
[00:10:00.560 --> 00:10:02.560]  我們就
[00:10:02.560 --> 00:10:04.560]  主在來在空中與主相會
[00:10:04.560 --> 00:10:06.560]  地上繼續有大災難
[00:10:06.560 --> 00:10:08.560]  到那個地步就開始
[00:10:08.560 --> 00:10:10.560]  哈密格多德大戰之後
[00:10:10.560 --> 00:10:12.560]  就是千禧年
[00:10:12.560 --> 00:10:14.560]  所以呢
[00:10:14.560 --> 00:10:16.560]  在空中與主相會
[00:10:16.560 --> 00:10:18.560]  基督和我們一起
[00:10:18.560 --> 00:10:20.560]  再聖徒再下來
[00:10:20.560 --> 00:10:22.560]  哈密格多德大戰有一段歷史的時間的
[00:10:22.560 --> 00:10:24.560]  差距地上有災難
[00:10:24.560 --> 00:10:26.560]  大家明白了嗎
[00:10:26.560 --> 00:10:28.560]  OK
[00:10:28.560 --> 00:10:30.560]  五分鐘就講完將來要發生的事
[00:10:30.560 --> 00:10:32.560]  現在我們就進一步
[00:10:32.560 --> 00:10:34.560]  去看看究竟
[00:10:34.560 --> 00:10:36.560]  不同的派系
[00:10:36.560 --> 00:10:38.560]  採取的立場和根據
[00:10:38.560 --> 00:10:40.560]  和特質在哪裡
[00:10:40.560 --> 00:10:42.560]  基本大家明白了嗎
[00:10:42.560 --> 00:10:44.560]  我講得很快
[00:10:44.560 --> 00:10:46.560]  因為我以前在
[00:10:46.560 --> 00:10:48.560]  腦袋講過我就不想重複
[00:10:48.560 --> 00:10:50.560]  再講
[00:10:50.560 --> 00:10:52.560]  現在我跟著講腦袋就沒有講
[00:10:52.560 --> 00:10:54.560]  所以我又下手心機講這麼多
[00:10:54.560 --> 00:10:56.560]  我們先看
[00:10:56.560 --> 00:10:58.560]  千禧年後派的看法
[00:10:58.560 --> 00:11:00.560]  Post-millennialism
[00:11:00.560 --> 00:11:02.560]  千禧年後派的定義
[00:11:02.560 --> 00:11:04.560]  就是說耶穌基督的再臨
[00:11:04.560 --> 00:11:06.560]  The second coming of Christ
[00:11:06.560 --> 00:11:08.560]  The Christ return
[00:11:08.560 --> 00:11:10.560]  是在千禧年結束後才來的
[00:11:10.560 --> 00:11:12.560]  如果你不厭其煩
[00:11:12.560 --> 00:11:14.560]  回頭看
[00:11:14.560 --> 00:11:16.560]  就是左邊的圖表
[00:11:16.560 --> 00:11:18.560]  上面最左邊的圖表
[00:11:18.560 --> 00:11:20.560]  教會的時代
[00:11:20.560 --> 00:11:22.560]  一直到千禧年
[00:11:22.560 --> 00:11:24.560]  你看看
[00:11:24.560 --> 00:11:26.560]  是一個延續
[00:11:26.560 --> 00:11:28.560]  沒有一個災難在中間
[00:11:28.560 --> 00:11:30.560]  所以教會時代
[00:11:30.560 --> 00:11:32.560]  然後就慢慢地
[00:11:32.560 --> 00:11:34.560]  千禧年就出現了
[00:11:34.560 --> 00:11:36.560]  出現到極盡
[00:11:36.560 --> 00:11:38.560]  千禧年結束了
[00:11:38.560 --> 00:11:40.560]  那時候
[00:11:40.560 --> 00:11:42.560]  撒旦就被釋放
[00:11:42.560 --> 00:11:44.560]  撒旦被釋放
[00:11:44.560 --> 00:11:46.560]  就產生了一個大災難
[00:11:46.560 --> 00:11:48.560]  同時也是一個
[00:11:48.560 --> 00:11:50.560]  哈米吉多頓的大戰
[00:11:50.560 --> 00:11:52.560]  在這裡來說
[00:11:52.560 --> 00:11:54.560]  千禧年後派
[00:11:54.560 --> 00:11:56.560]  哈米吉多頓的大戰
[00:11:56.560 --> 00:11:58.560]  和直哥格和馬國的大戰
[00:11:58.560 --> 00:12:00.560]  是同一個戰爭
[00:12:00.560 --> 00:12:02.560]  只有一次
[00:12:02.560 --> 00:12:04.560]  千禧年前派有兩次
[00:12:04.560 --> 00:12:06.560]  第一次是千禧年前打一次
[00:12:06.560 --> 00:12:08.560]  千禧年後打一次
[00:12:08.560 --> 00:12:10.560]  千禧年後派
[00:12:10.560 --> 00:12:12.560]  是千禧年前沒有打的
[00:12:12.560 --> 00:12:14.560]  千禧年後就是兩個戰爭一起打
[00:12:14.560 --> 00:12:16.560]  耶穌基督在戰爭裡
[00:12:16.560 --> 00:12:18.560]  和聖徒戰勝撒旦
[00:12:18.560 --> 00:12:20.560]  於是撒旦只有一次機會
[00:12:20.560 --> 00:12:22.560]  決勝負就永遠在
[00:12:22.560 --> 00:12:24.560]  林胡火湖裡
[00:12:24.560 --> 00:12:26.560]  沒有暫時被釋放
[00:12:26.560 --> 00:12:28.560]  好了
[00:12:28.560 --> 00:12:30.560]  大家明白了嗎
[00:12:30.560 --> 00:12:32.560]  這個是時序上的定義
[00:12:32.560 --> 00:12:34.560]  如果想看多一點
[00:12:34.560 --> 00:12:36.560]  神學的根據和特質
[00:12:36.560 --> 00:12:38.560]  和特色
[00:12:38.560 --> 00:12:40.560]  先問問有什麼人贊成這個看法
[00:12:40.560 --> 00:12:44.560]  通常在我們華人教會的傳統裡
[00:12:44.560 --> 00:12:46.560]  是很冤枉的
[00:12:46.560 --> 00:12:48.560]  新派
[00:12:48.560 --> 00:12:50.560]  當然說新派贊成千禧年後派
[00:12:50.560 --> 00:12:52.560]  不是的
[00:12:52.560 --> 00:12:54.560]  奧古斯丁是千禧年後派
[00:12:54.560 --> 00:12:56.560]  你也不能夠說是新派
[00:12:56.560 --> 00:12:58.560]  整個中世紀
[00:12:58.560 --> 00:13:00.560]  大部分的神學家
[00:13:00.560 --> 00:13:02.560]  都贊成千禧年後派
[00:13:02.560 --> 00:13:04.560]  有影響的
[00:13:04.560 --> 00:13:06.560]  為什麼呢
[00:13:06.560 --> 00:13:08.560]  中世紀的教會
[00:13:08.560 --> 00:13:10.560]  是神在地上的代表
[00:13:10.560 --> 00:13:12.560]  慢慢地認為教會是可以
[00:13:12.560 --> 00:13:14.560]  建立神的國
[00:13:14.560 --> 00:13:16.560]  還有很重要的
[00:13:16.560 --> 00:13:20.560]  路德宗和改革中的信條
[00:13:20.560 --> 00:13:24.560]  阿爾斯特教的信條
[00:13:24.560 --> 00:13:26.560]  和威斯敏斯特教的信條
[00:13:26.560 --> 00:13:28.560]  這兩個很重要的
[00:13:28.560 --> 00:13:30.560]  可以說是宗教改革的信條
[00:13:30.560 --> 00:13:32.560]  都是相信千禧年後派的
[00:13:32.560 --> 00:13:34.560]  然後在19世紀末
[00:13:34.560 --> 00:13:36.560]  20世紀初的彭斯頓學院
[00:13:36.560 --> 00:13:38.560]  彭斯頓學院和現在的彭斯頓不同
[00:13:38.560 --> 00:13:40.560]  早期的彭斯頓
[00:13:40.560 --> 00:13:42.560]  是保守派
[00:13:42.560 --> 00:13:44.560]  或者我們叫做基要派
[00:13:44.560 --> 00:13:46.560]  最重要的代表人物
[00:13:46.560 --> 00:13:48.560]  例如什麼呢
[00:13:48.560 --> 00:13:50.560]  查爾斯·霍奇
[00:13:50.560 --> 00:13:52.560]  大家看過他那三大本的
[00:13:52.560 --> 00:13:54.560]  Systematic Theology
[00:13:54.560 --> 00:13:56.560]  B.B.Wolfield Benjamin Wolfield
[00:13:56.560 --> 00:13:58.560]  都是捍衛聖經是神的啟示
[00:13:58.560 --> 00:14:00.560]  最重要的人物
[00:14:00.560 --> 00:14:02.560]  如果你看書局就知道
[00:14:02.560 --> 00:14:04.560]  這些是保守的
[00:14:04.560 --> 00:14:06.560]  一個很重要的代表
[00:14:06.560 --> 00:14:08.560]  學者來的
[00:14:08.560 --> 00:14:10.560]  Snowden是較為現代一點的
[00:14:10.560 --> 00:14:12.560]  贊成這個看法的人
[00:14:12.560 --> 00:14:14.560]  Botner大家都看過不少
[00:14:14.560 --> 00:14:16.560]  他翻譯的書
[00:14:16.560 --> 00:14:18.560]  特別是改革中翻譯出版社
[00:14:18.560 --> 00:14:20.560]  翻譯了很多本書講義定論
[00:14:20.560 --> 00:14:22.560]  講改革中神學特質
[00:14:22.560 --> 00:14:24.560]  神的主權
[00:14:24.560 --> 00:14:26.560]  全部都是他寫的
[00:14:26.560 --> 00:14:28.560]  A.A.Hodge也是相當有名的
[00:14:28.560 --> 00:14:30.560]  是二十世紀初的神學家
[00:14:30.560 --> 00:14:32.560]  這些人全部都是
[00:14:32.560 --> 00:14:34.560]  千年後派
[00:14:34.560 --> 00:14:36.560]  什麼特色呢
[00:14:36.560 --> 00:14:38.560]  第一
[00:14:38.560 --> 00:14:40.560]  如果這樣看法的時候
[00:14:40.560 --> 00:14:42.560]  這班人
[00:14:42.560 --> 00:14:44.560]  他們將千禧年
[00:14:44.560 --> 00:14:46.560]  等同了
[00:14:46.560 --> 00:14:48.560]  神的國
[00:14:48.560 --> 00:14:50.560]  意思是
[00:14:50.560 --> 00:14:52.560]  千禧年對於他們來說
[00:14:52.560 --> 00:14:54.560]  就是神的國
[00:14:54.560 --> 00:14:56.560]  神的國是什麼意思呢
[00:14:56.560 --> 00:14:58.560]  大家知道神的國
[00:14:58.560 --> 00:15:00.560]  不是將來的
[00:15:00.560 --> 00:15:02.560]  不是在另一個領域裡面
[00:15:02.560 --> 00:15:04.560]  就是現在
[00:15:04.560 --> 00:15:06.560]  當下的現實
[00:15:06.560 --> 00:15:08.560]  真正的
[00:15:08.560 --> 00:15:10.560]  可以說是
[00:15:10.560 --> 00:15:12.560]  地球的現實
[00:15:12.560 --> 00:15:14.560]  為什麼呢
[00:15:14.560 --> 00:15:16.560]  如果他相信千禧年後
[00:15:16.560 --> 00:15:18.560]  現在的歷史
[00:15:18.560 --> 00:15:20.560]  和千禧年
[00:15:20.560 --> 00:15:22.560]  千禧年的定義就是基督掌權
[00:15:22.560 --> 00:15:24.560]  作王
[00:15:24.560 --> 00:15:26.560]  撒旦的權勢被捆綁
[00:15:26.560 --> 00:15:28.560]  這兩個就是千禧年的定義
[00:15:28.560 --> 00:15:30.560]  基督作王掌權
[00:15:30.560 --> 00:15:32.560]  撒旦權勢被捆綁
[00:15:32.560 --> 00:15:34.560]  和現代歷史進程之間
[00:15:34.560 --> 00:15:36.560]  沒有一個截然的差距
[00:15:36.560 --> 00:15:38.560]  在這個看法裡面
[00:15:38.560 --> 00:15:40.560]  所以千禧年
[00:15:40.560 --> 00:15:42.560]  是可以順著我們現在
[00:15:42.560 --> 00:15:44.560]  傳福音慢慢慢慢的
[00:15:44.560 --> 00:15:46.560]  歷史的改進到的地步
[00:15:46.560 --> 00:15:48.560]  是神的國降臨
[00:15:48.560 --> 00:15:50.560]  人間
[00:15:50.560 --> 00:15:52.560]  所以千禧年是不需要經過
[00:15:52.560 --> 00:15:54.560]  一個quality difference
[00:15:54.560 --> 00:15:56.560]  所以在千禧年後派
[00:15:56.560 --> 00:15:58.560]  來說是對歷史
[00:15:58.560 --> 00:16:04.560]  一個相當樂觀的立場
[00:16:04.560 --> 00:16:06.560]  還有
[00:16:06.560 --> 00:16:08.560]  他是通過什麼呢
[00:16:08.560 --> 00:16:10.560]  當然他相信期待
[00:16:10.560 --> 00:16:12.560]  藉著我們的傳福音
[00:16:12.560 --> 00:16:14.560]  萬人歸主
[00:16:14.560 --> 00:16:16.560]  列國悔改
[00:16:16.560 --> 00:16:18.560]  政治上有扭轉
[00:16:18.560 --> 00:16:20.560]  這個就是神的國
[00:16:20.560 --> 00:16:22.560]  基督掌權降臨人間
[00:16:22.560 --> 00:16:24.560]  所以這樣來看
[00:16:24.560 --> 00:16:26.560]  千禧年後派差不多
[00:16:26.560 --> 00:16:28.560]  模獨有偶地
[00:16:28.560 --> 00:16:30.560]  都是
[00:16:30.560 --> 00:16:32.560]  很大部分
[00:16:32.560 --> 00:16:34.560]  都是決定將千禧年
[00:16:34.560 --> 00:16:36.560]  看成一種較為象徵性的解釋
[00:16:36.560 --> 00:16:38.560]  symbolic interpretation
[00:16:38.560 --> 00:16:40.560]  千禧年他不覺得
[00:16:40.560 --> 00:16:42.560]  是一個更進步
[00:16:42.560 --> 00:16:44.560]  更完美的時刻
