
[00:00:00.000 --> 00:00:02.800]  我們今天繼續的領受
[00:03:39.600 --> 00:03:43.200]  蒙恩惠做隨時的幫助
[00:03:43.200 --> 00:03:45.800]  我們有了這樣一位瞭解我們
[00:03:45.800 --> 00:03:47.900]  提出我們同情我們
[00:03:47.900 --> 00:03:50.200]  憐憫我們的大祭祀
[00:03:50.200 --> 00:03:52.100]  我們還怕什麼呢?
[00:03:52.100 --> 00:03:55.000]  我們真是可以坦然無懼地
[00:03:55.000 --> 00:03:57.500]  歡歡喜喜地
[00:03:57.500 --> 00:03:58.800]  壯膽地
[00:03:58.800 --> 00:04:03.300]  來到這位大祭祀的使恩臺前
[00:04:03.300 --> 00:04:07.800]  他成了我們隨時的幫助
[00:04:07.800 --> 00:04:09.700]  他向我們使恩
[00:04:09.700 --> 00:04:12.000]  讓我們在一切的事上
[00:04:12.000 --> 00:04:13.500]  大小的事上
[00:04:13.500 --> 00:04:15.100]  得到他的憐憫
[00:04:15.100 --> 00:04:16.900]  幫助 扶持
[00:04:16.900 --> 00:04:21.000]  也就對我們是何等大的一種安慰呢?
[00:04:21.000 --> 00:04:25.400]  我們的這位大祭祀主耶穌的第三個特點
[00:04:25.400 --> 00:04:26.500]  就是
[00:04:26.500 --> 00:04:30.100]  他長遠活着替我們祈求
[00:04:30.100 --> 00:04:33.800]  這是七章二十五節所說的
[00:04:33.800 --> 00:04:35.800]  如果主耶穌
[00:04:35.800 --> 00:04:38.400]  他的工作是暫時的
[00:04:38.400 --> 00:04:42.700]  那麼我們經過了暫時的得救以後
[00:04:42.700 --> 00:04:44.700]  還要滅亡
[00:04:44.700 --> 00:04:46.000]  感謝主
[00:04:46.000 --> 00:04:48.100]  他是長遠地活着
[00:04:48.100 --> 00:04:51.100]  他是永永遠遠的救助
[00:04:51.100 --> 00:04:53.900]  他是永恆的神
[00:04:53.900 --> 00:04:55.600]  他能夠繼續地
[00:04:55.600 --> 00:04:59.100]  不斷地永遠地在附身的寶座前
[00:04:59.100 --> 00:05:00.600]  爲我們禱告
[00:05:00.600 --> 00:05:03.700]  而他的禱禱是有功效的
[00:05:03.700 --> 00:05:04.700]  因此
[00:05:04.700 --> 00:05:07.300]  我們所得到的救恩
[00:05:07.300 --> 00:05:11.100]  是永永遠遠的救恩
[00:05:11.100 --> 00:05:14.100]  這位大祭祀的第四個特點
[00:05:14.100 --> 00:05:15.100]  就是
[00:05:15.100 --> 00:05:17.900]  他成爲磐石
[00:05:17.900 --> 00:05:20.600]  成爲我們得救的根據
[00:05:20.600 --> 00:05:22.500]  這個磐石的根據
[00:05:22.500 --> 00:05:24.400]  永遠不會咬動
[00:05:24.400 --> 00:05:26.800]  永遠不會失效
[00:05:26.800 --> 00:05:29.100]  所以第五章第九節
[00:05:29.100 --> 00:05:31.100]  這樣清楚地告訴我們
[00:05:31.100 --> 00:05:32.600]  五章九節
[00:05:32.600 --> 00:05:34.300]  我讀給大家聽
[00:05:34.300 --> 00:05:36.300]  他既得以完全
[00:05:36.300 --> 00:05:39.100]  就爲凡順從他的人
[00:05:39.100 --> 00:05:42.300]  成了永遠得救的根源
[00:05:42.300 --> 00:05:43.900]  根源
[00:05:43.900 --> 00:05:47.700]  也就是磐石的意思
[00:05:47.700 --> 00:05:50.100]  我們的主耶穌基督
[00:05:50.100 --> 00:05:52.300]  成了我們得救的根據
[00:05:52.300 --> 00:05:54.800]  這個根據是根源
[00:05:54.800 --> 00:05:56.100]  這個根據
[00:05:56.100 --> 00:05:57.700]  好像磐石一樣
[00:05:57.700 --> 00:05:59.300]  永不動搖
[00:05:59.300 --> 00:06:00.700]  永不改變
[00:06:00.700 --> 00:06:02.200]  永不挪移
[00:06:02.200 --> 00:06:05.800]  所以我們是有百分之百的把握
[00:06:05.800 --> 00:06:07.000]  是得救了
[00:06:07.000 --> 00:06:08.500]  我們是重生了
[00:06:08.500 --> 00:06:10.000]  我們是贖神了
[00:06:10.000 --> 00:06:12.100]  我們永不滅亡
[00:06:12.100 --> 00:06:15.200]  我們的這位大祭祀的第五個特點
[00:06:15.200 --> 00:06:16.600]  就是他的血
[00:06:16.600 --> 00:06:18.900]  洗盡我們的良心
[00:06:18.900 --> 00:06:22.000]  使我們能夠從內心的深處
[00:06:22.000 --> 00:06:23.800]  在生命裏面
[00:06:23.800 --> 00:06:26.800]  心靈裏面來侍奉神
[00:06:26.800 --> 00:06:29.600]  這是九章十四節的話
[00:06:29.600 --> 00:06:32.000]  九章十四節的話
[00:06:32.000 --> 00:06:33.800]  我讀給大家聽
[00:06:33.800 --> 00:06:37.700]  何況基督藉着永遠的靈
[00:06:37.700 --> 00:06:41.200]  將自己無瑕無恥的獻給神
[00:06:41.200 --> 00:06:44.800]  他的血豈不更能洗盡你們的心
[00:06:44.800 --> 00:06:47.600]  小字說原文作良心
[00:06:47.600 --> 00:06:49.800]  洗盡你們的良心
[00:06:49.800 --> 00:06:51.900]  除去你們的死刑
[00:06:51.900 --> 00:06:55.000]  使你們侍奉那永生神嗎?
[00:06:55.000 --> 00:06:58.700]  這位大祭祀流出他的寶血
[00:06:58.700 --> 00:07:03.100]  洗盡了我們的良心的一切的虧欠
[00:07:03.100 --> 00:07:07.500]  使我們的良心回覆了活潑的作用
[00:07:07.500 --> 00:07:10.500]  也是我們的良心對我們的控告
[00:07:10.500 --> 00:07:12.400]  完全失效
[00:07:12.400 --> 00:07:15.900]  也把我們的死刑除去
[00:07:15.900 --> 00:07:19.500]  死刑就是沒有用的行爲
[00:07:19.500 --> 00:07:23.700]  死刑就是屬於死亡的行爲
[00:07:23.700 --> 00:07:28.100]  沒有在生命之神面前的價值的行爲
[00:07:28.100 --> 00:07:30.700]  結果這位大祭祀的血
[00:07:30.700 --> 00:07:34.300]  把我們這樣的死刑除去了
[00:07:34.300 --> 00:07:36.400]  然後給我們什麼呢?
[00:07:36.400 --> 00:07:38.900]  給我們在生命裏面
[00:07:38.900 --> 00:07:42.700]  在心靈裏面侍奉神
[00:07:42.700 --> 00:07:44.500]  我們這樣的侍奉
[00:07:44.500 --> 00:07:46.800]  得到神的喜悅
[00:07:46.800 --> 00:07:48.800]  這裏提到永生神
[00:07:48.800 --> 00:07:50.700]  一個得到新生命的人
[00:07:50.700 --> 00:07:53.300]  才能夠侍奉生命之神
[00:07:53.300 --> 00:07:58.000]  一個死在罪惡過犯裏面的人
[00:07:58.000 --> 00:08:01.300]  不可能侍奉永生神
[00:08:01.300 --> 00:08:03.200]  所以我們先得救
[00:08:03.200 --> 00:08:04.400]  先得生命
[00:08:04.400 --> 00:08:06.700]  然後纔有生命的侍奉
[00:08:06.700 --> 00:08:09.800]  得到生命之主的悅拿
[00:08:09.800 --> 00:08:12.000]  現在看希伯來書裏面
[00:08:12.000 --> 00:08:14.900]  主耶穌基督的第九個名稱
[00:08:14.900 --> 00:08:17.300]  就是三章第一節
[00:08:17.300 --> 00:08:20.900]  三章第一節所講的使者
[00:08:20.900 --> 00:08:25.500]  耶穌基督是父神的使者
[00:08:25.500 --> 00:08:29.600]  我要讀給大家聽三章第一節
[00:08:29.600 --> 00:08:33.400]  同蒙天召的聖潔弟兄
[00:08:33.400 --> 00:08:35.200]  你們應當思想
[00:08:35.200 --> 00:08:39.900]  我們所認爲使者爲大祭司的耶穌
[00:08:39.900 --> 00:08:43.000]  我們的主耶穌不但是大祭司
[00:08:43.000 --> 00:08:46.400]  也是使者
[00:08:46.400 --> 00:08:50.200]  神差耶穌基督到世上來
[00:08:50.200 --> 00:08:52.800]  傳達神的旨意
[00:08:52.800 --> 00:08:56.900]  這一位使者不但用口傳達神的旨意
[00:08:56.900 --> 00:08:59.600]  而且以身作則
[00:08:59.600 --> 00:09:03.400]  這樣的表現了神的旨意
[00:09:03.400 --> 00:09:05.700]  他遵行了神的旨意
[00:09:05.700 --> 00:09:09.500]  百分之百地遵行了神的旨意
[00:09:09.500 --> 00:09:12.000]  他是最大的先知
[00:09:12.000 --> 00:09:17.600]  他也遵行了他自己所宣講的一切的真理
[00:09:17.600 --> 00:09:18.900]  在他的身上
[00:09:18.900 --> 00:09:22.700]  我們看見了真理的最具體的表現
[00:09:22.700 --> 00:09:24.300]  他就是真理
[00:09:24.300 --> 00:09:26.000]  這是主自己說的
[00:09:26.000 --> 00:09:29.700]  我是真理道路生命
[00:09:29.700 --> 00:09:30.700]  若不見得我
[00:09:30.700 --> 00:09:33.300]  沒有人能到父那裏去
[00:09:33.300 --> 00:09:35.900]  這一位最偉大的先知
[00:09:35.900 --> 00:09:38.800]  把他自己所宣講的真理
[00:09:38.800 --> 00:09:44.700]  用自己言語行爲生活的榜樣表達出來
[00:09:44.700 --> 00:09:46.500]  所以他不但是言教
[00:09:46.500 --> 00:09:49.100]  他更是身教
[00:09:49.100 --> 00:09:54.100]  教我們能夠確確實實地瞭解真理
[00:09:54.100 --> 00:09:56.500]  看見真理的具體的意義
[00:09:56.500 --> 00:10:00.700]  在人生的每一個場合裏面表達出來
[00:10:00.700 --> 00:10:04.300]  這樣的學習是最好的學習
[00:10:04.300 --> 00:10:07.700]  耶穌基督把神的律法成全了
[00:10:07.700 --> 00:10:10.800]  又把神的律法放在我們心裏
[00:10:10.800 --> 00:10:12.800]  刻在我們的心板上
[00:10:12.800 --> 00:10:15.300]  成爲我們生命的一部分
[00:10:15.300 --> 00:10:18.100]  這樣我們就能夠很自然地
[00:10:18.100 --> 00:10:22.100]  將神的旨意表露出來
[00:10:22.100 --> 00:10:23.100]  成全
[00:10:23.100 --> 00:10:25.700]  融入於神
[00:10:25.700 --> 00:10:28.100]  現在看西伯來蘇裏面
[00:10:28.100 --> 00:10:31.100]  主耶穌基督的第十個名稱
[00:10:31.100 --> 00:10:36.500]  就是在四章十二節十三節所說的道
[00:10:36.500 --> 00:10:39.500]  四章十二節十三節
[00:10:39.500 --> 00:10:43.100]  我現在讀給大家聽
[00:10:43.100 --> 00:10:45.500]  神的道是活潑的
[00:10:45.500 --> 00:10:47.100]  是有功效的
[00:10:47.100 --> 00:10:50.100]  比一切良人的見更快
[00:10:50.100 --> 00:10:51.900]  甚至魂與靈
[00:10:51.900 --> 00:10:56.300]  骨節與骨髓都能刺入剖開
[00:10:56.300 --> 00:11:01.300]  連心中的思念和主意都能辨明
[00:11:01.300 --> 00:11:06.300]  並且被造的沒有一樣在他面前不顯然的
[00:11:06.300 --> 00:11:10.700]  原來萬物在那與我們有關係的主眼前
[00:11:10.700 --> 00:11:13.700]  都是赤露敞開的
[00:11:13.700 --> 00:11:15.900]  在這兩節裏面
[00:11:15.900 --> 00:11:19.700]  把道和主相提並論
[00:11:19.700 --> 00:11:21.100]  道就是主
[00:11:21.100 --> 00:11:23.500]  主就是道
[00:11:23.500 --> 00:11:26.500]  道有什麼作用呢?
[00:11:26.500 --> 00:11:29.500]  道好像良人的利劍一樣
[00:11:29.500 --> 00:11:32.700]  能夠刺入人心的深處
[00:11:32.700 --> 00:11:39.300]  將人心中深處的意念和意志都表露無遺
[00:11:39.300 --> 00:11:42.700]  完完全全地顯露出來
[00:11:42.700 --> 00:11:45.700]  無所遁形
[00:11:45.700 --> 00:11:50.100]  是不能夠有任何隱藏的
[00:11:50.100 --> 00:11:55.700]  一切都在主的面光之中顯明出來
[00:11:55.700 --> 00:11:58.500]  因爲主就是道
[00:11:58.500 --> 00:12:02.100]  這個道不但顯明人的表面的行爲
[00:12:02.100 --> 00:12:06.500]  更顯明人心深處隱藏的事物
[00:12:06.500 --> 00:12:08.100]  這裏提到骨髓
[00:12:08.100 --> 00:12:11.100]  骨髓就是人的身體裏面
[00:12:11.100 --> 00:12:15.700]  最內在的、最深藏的部分
[00:12:15.700 --> 00:12:22.100]  連這些部分都要完完全全地在道中顯明出來
[00:12:22.100 --> 00:12:27.900]  這把良人的利劍是每一個人所需要的
[00:12:27.900 --> 00:12:32.700]  這把良人的利劍也好像醫生的手術刀一樣
[00:12:32.700 --> 00:12:38.100]  把我們裏面所有的病給我們除掉
[00:12:38.100 --> 00:12:44.100]  這種疏離的手術是醫治我們的手術
[00:12:44.100 --> 00:12:49.100]  是我們經過道的良人的利劍的解禁以後
[00:12:49.100 --> 00:12:54.700]  我們就得到裏裏外外完完全全的解禁了
[00:12:54.700 --> 00:12:56.900]  百分之百的解禁
[00:12:56.900 --> 00:13:01.100]  所以我們要常常誦讀主的話
[00:13:01.100 --> 00:13:04.900]  從主的話得到光照和指導
[00:13:04.900 --> 00:13:11.100]  這是每一個基督徒與道之間活潑的關係
[00:13:11.100 --> 00:13:14.900]  道和主連在一起是很寶貴的
[00:13:14.900 --> 00:13:19.500]  就是說道不但是字面的教訓
[00:13:19.500 --> 00:13:24.900]  更是在主的身上活活潑潑地彰顯表明出來的
[00:13:24.900 --> 00:13:28.100]  叫我們的學習是生活的學習
[00:13:28.100 --> 00:13:30.100]  而不是頭腦的學習
[00:13:30.100 --> 00:13:33.900]  這是我們每一個基督徒要注意的
[00:13:33.900 --> 00:13:36.500]  這是我們學習真理的途徑
[00:13:36.500 --> 00:13:38.300]  不是頭腦的學習
[00:13:38.300 --> 00:13:40.300]  那是生活的學習
[00:13:40.300 --> 00:13:42.700]  我們如果能跟從主耶穌
[00:13:42.700 --> 00:13:46.100]  就是在道中生活了
[00:13:46.100 --> 00:13:50.900]  現在看希伯來書裏面主耶穌的第十一個名稱
[00:13:50.900 --> 00:13:52.300]  就是先鋒
[00:13:52.300 --> 00:13:56.700]  這是在六章二十節裏面所告訴我們的
[00:13:56.700 --> 00:14:01.700]  六章二十節我讀給大家聽
[00:14:01.700 --> 00:14:03.700]  做先鋒的耶穌
[00:14:03.700 --> 00:14:06.500]  即照着麥基錫德的等次
[00:14:06.500 --> 00:14:08.900]  成了永遠的大祭司
[00:14:08.900 --> 00:14:12.100]  就爲我們進入脈內
[00:14:12.100 --> 00:14:15.700]  耶穌基督是救恩的先鋒
[00:14:15.700 --> 00:14:18.500]  祂爲我們開了救恩的道路
[00:14:18.500 --> 00:14:20.500]  祂走在我們前面
[00:14:20.500 --> 00:14:22.500]  祂進入了至聖所
[00:14:22.500 --> 00:14:27.500]  祂用自己的血來開了這條又新又活的路
[00:14:27.500 --> 00:14:35.700]  使聖所和至聖所之間隔開的那個脈子除去了
[00:14:35.700 --> 00:14:38.500]  祂裂開了這個脈子
[00:14:38.500 --> 00:14:42.500]  就通過其中進入至聖所
[00:14:42.500 --> 00:14:45.700]  祂所走的路我們也跟祂走
[00:14:45.700 --> 00:14:48.300]  所以我們和主一同進了至聖所
[00:14:48.300 --> 00:14:50.300]  就是到了父神的面前
[00:14:50.300 --> 00:14:53.500]  坦然無懼地與神面對面
[00:14:53.500 --> 00:14:56.500]  因爲把我們和神隔開的罪
[00:14:56.500 --> 00:15:02.500]  已經藉着主耶穌身體的破碎和飽血的流出而解決了
[00:15:02.500 --> 00:15:06.500]  所以我們歡歡喜喜地進入至聖所
[00:15:06.500 --> 00:15:10.300]  我們一直走在這條又新又活的路上
[00:15:10.300 --> 00:15:12.100]  這是生命的道路
[00:15:12.100 --> 00:15:17.700]  這條生命的道路是日益更新的生命的道路
[00:15:17.700 --> 00:15:22.700]  我們的主耶穌不但帶我們進了救恩的門
[00:15:22.700 --> 00:15:25.500]  在我們進了救恩的門以後
[00:15:25.500 --> 00:15:29.900]  就繼續帶領我們完全得救的道路
[00:15:29.900 --> 00:15:31.500]  不但我們的靈魂得救
[00:15:31.500 --> 00:15:33.500]  我們的生活也得救
[00:15:33.500 --> 00:15:38.300]  一直到有一天我們可以身體得贖
[00:15:38.300 --> 00:15:42.100]  這樣就完成了保羅所說的
[00:15:42.100 --> 00:15:44.100]  他過去救了我們
[00:15:44.100 --> 00:15:45.700]  現在救我們
[00:15:45.700 --> 00:15:47.500]  將來也救我們
[00:15:47.500 --> 00:15:50.700]  我們過去的救是靈魂得救
[00:15:50.700 --> 00:15:53.300]  現在的得救是生活得救
[00:15:53.300 --> 00:15:56.900]  將來的得救是身體得贖的得救
[00:15:56.900 --> 00:16:02.100]  那個時候就是百分之百的完全得救了
[00:16:02.100 --> 00:16:05.700]  這一切都是我們的主爲我們完成的
[00:16:05.700 --> 00:16:07.300]  他走在前面
[00:16:07.300 --> 00:16:10.300]  我們跟從他的腳蹤而行
[00:16:10.300 --> 00:16:14.100]  他是我們最偉大的開路者
[00:16:14.100 --> 00:16:17.300]  最偉大的引路者
[00:16:17.300 --> 00:16:25.500]  他帶領我們有始有終地走在這條生命的路上
[00:16:25.500 --> 00:16:28.700]  這是何等的寶貴
[00:16:28.700 --> 00:16:33.700]  現在看耶穌基督在希伯來書裏面第十二個名稱
[00:16:33.700 --> 00:16:36.700]  就是更美之遠的宗保
[00:16:36.700 --> 00:16:39.100]  更美之遠的宗保
[00:16:39.100 --> 00:16:42.700]  這是記載在八章六節裏面的
[00:16:42.700 --> 00:16:47.100]  八章第六節我爲大家讀出來
[00:16:47.100 --> 00:16:51.700]  如今耶穌所得的職任是更美的
[00:16:51.700 --> 00:16:55.900]  正如他做更美之遠的宗保
[00:16:55.900 --> 00:17:00.100]  這遠遠是憑更美之英許立的
[00:17:00.100 --> 00:17:03.700]  耶穌基督是更美之遠的宗保
[00:17:03.700 --> 00:17:06.900]  這個更美之遠就是信遠
[00:17:06.900 --> 00:17:10.300]  正是和救遠相對而言的
[00:17:10.300 --> 00:17:13.700]  救遠是有瑕疵的
[00:17:13.700 --> 00:17:18.700]  這是八章第七節用的兩個字有瑕疵的
[00:17:18.700 --> 00:17:21.300]  救遠是表面的
[00:17:21.300 --> 00:17:23.700]  救遠是勉強的
[00:17:23.700 --> 00:17:25.900]  第八章第九節說
[00:17:25.900 --> 00:17:30.500]  在救遠時代僧要拉着以色列人的手走路
[00:17:30.500 --> 00:17:34.700]  這是他們被勉強跟從神走路
[00:17:34.700 --> 00:17:37.100]  而且救遠是定罪的遠
[00:17:37.100 --> 00:17:39.900]  這是八章八節所說的
[00:17:39.900 --> 00:17:43.300]  救遠的律法定罪審判
[00:17:43.300 --> 00:17:45.900]  是人伏在它的下面
[00:17:45.900 --> 00:17:50.500]  但是信遠卻是救恩的遠
[00:17:50.500 --> 00:17:51.900]  是生命的遠
[00:17:51.900 --> 00:17:53.500]  是永遠的遠
[00:17:53.500 --> 00:17:57.100]  是我們與耶穌基督之間所立的
[00:17:57.100 --> 00:18:00.300]  那一個最寶貴的愛的遠
[00:18:00.300 --> 00:18:02.100]  感謝讚美主
[00:18:02.100 --> 00:18:04.100]  這個信遠是內在的
[00:18:04.100 --> 00:18:05.900]  是有效果的
[00:18:05.900 --> 00:18:08.100]  是永永遠遠的
[00:18:08.100 --> 00:18:11.100]  我們在這個遠裏面
[00:18:11.100 --> 00:18:13.500]  和我們的主結合起來
[00:18:13.500 --> 00:18:16.300]  我們的主用祂的生命的血
[00:18:16.300 --> 00:18:18.300]  向我們立了這個遠
[00:18:18.300 --> 00:18:22.300]  正如當日主耶穌設立聖餐的時候
[00:18:22.300 --> 00:18:24.300]  拿起杯來說:
[00:18:24.300 --> 00:18:26.700]  這是信遠的血
[00:18:26.700 --> 00:18:31.100]  你們流出來是最得舍
[00:18:31.100 --> 00:18:32.900]  許許多多的人
[00:18:32.900 --> 00:18:37.100]  因爲主耶穌所流的生命的寶血最得赦免
[00:18:37.100 --> 00:18:40.100]  當我們領受這個杯的時候
[00:18:40.100 --> 00:18:42.100]  每一次我們都要記得
[00:18:42.100 --> 00:18:43.100]  都要記得
[00:18:43.100 --> 00:18:45.100]  都要牢牢地記得
[00:18:45.100 --> 00:18:47.700]  我們的主和我們立了遠
[00:18:47.700 --> 00:18:48.900]  祂愛我們
[00:18:48.900 --> 00:18:50.700]  爲我們犧牲生命
[00:18:50.700 --> 00:18:52.700]  我們也愛祂
[00:18:52.700 --> 00:18:55.100]  我們領受聖餐的時候
[00:18:55.100 --> 00:18:56.700]  就是紀念主的愛
[00:18:56.700 --> 00:18:59.900]  也再次堅定了我們對於主的愛
[00:18:59.900 --> 00:19:02.500]  也表現了我們對於主的愛
[00:19:02.500 --> 00:19:04.300]  從我們內心的深處
[00:19:04.300 --> 00:19:07.900]  流出來對於主的愛的感恩
[00:19:07.900 --> 00:19:10.700]  也對於主的愛的回應
[00:19:10.700 --> 00:19:12.500]  現在看希伯來書裏面
[00:19:12.500 --> 00:19:15.300]  主耶穌的第十三個名稱
[00:19:15.300 --> 00:19:20.900]  就是祂是信心的創始成功者
[00:19:20.900 --> 00:19:24.500]  信心的創始成功者
[00:19:24.500 --> 00:19:28.700]  這是十二章第二節裏面所說的
[00:19:28.700 --> 00:19:33.700]  十二章第二節我讀給大家聽
[00:19:33.700 --> 00:19:36.900]  這是非常寶貴的一節
[00:19:36.900 --> 00:19:41.900]  仰望爲我們信心創始成功的耶穌
[00:19:41.900 --> 00:19:44.500]  祂因那擺在前面的席勒
[00:19:44.500 --> 00:19:46.500]  就輕看地羞辱
[00:19:46.500 --> 00:19:48.900]  人受了十字架的苦難
[00:19:48.900 --> 00:19:53.300]  便坐在神寶座的右邊
[00:19:53.300 --> 00:19:55.500]  我們的主耶穌基督
[00:19:55.500 --> 00:19:57.300]  不但開始
[00:19:57.300 --> 00:19:58.900]  祂也成功
[00:19:58.900 --> 00:20:00.300]  祂說開始的
[00:20:00.300 --> 00:20:01.900]  祂都能完成
[00:20:01.900 --> 00:20:04.300]  祂不是半途而廢的救主
[00:20:04.300 --> 00:20:05.500]  不是隻救我們
[00:20:05.500 --> 00:20:07.100]  一半就把我們撇下
[00:20:07.100 --> 00:20:08.500]  不理我們的
[00:20:08.500 --> 00:20:10.300]  絕對不是的
[00:20:10.300 --> 00:20:14.700]  因爲正像十三章第八節所說的
[00:20:14.700 --> 00:20:17.300]  十三章第八節所說的
[00:20:17.300 --> 00:20:19.700]  耶穌基督昨日今日
[00:20:19.700 --> 00:20:22.900]  一直到永遠是一樣的
[00:20:22.900 --> 00:20:24.300]  永遠兩個字
[00:20:24.300 --> 00:20:28.100]  在希伯來書裏面用了二十八次
[00:20:28.100 --> 00:20:30.700]  永遠永遠永遠
[00:20:30.700 --> 00:20:34.300]  耶穌基督的一切都是永永遠遠的
[00:20:34.300 --> 00:20:37.500]  正和世上的暫時的事物
[00:20:37.500 --> 00:20:39.500]  成一個強烈的對比
[00:20:39.500 --> 00:20:42.700]  世上哪一樣事不是暫時的呢?
[00:20:42.700 --> 00:20:46.100]  我們千萬不要被暫時的纏累住
[00:20:46.100 --> 00:20:50.100]  我們要在這個暫時的世界裏面
[00:20:50.100 --> 00:20:53.500]  來表現基督的永恆的
[00:20:53.500 --> 00:20:55.100]  寶貴的一切
[00:20:55.100 --> 00:20:56.900]  我們要愛慕追求
[00:20:56.900 --> 00:21:01.100]  抓住基督的永恆的寶貴的一切
[00:21:01.100 --> 00:21:03.500]  在我們這個暫時的世界裏面
[00:21:03.500 --> 00:21:07.300]  把這永恆的寶貴的一切表明出來
[00:21:07.300 --> 00:21:11.900]  所以我們有了這位創世成衆的主耶穌
[00:21:11.900 --> 00:21:14.100]  希伯來書就勉勵我們說
[00:21:14.100 --> 00:21:18.300]  我們要仰望這一位主耶穌
[00:21:18.300 --> 00:21:20.300]  我們要信靠祂
