
[00:00:00.000 --> 00:00:02.960]  我們花一點時間說說
[00:02:48.320 --> 00:02:51.520]  這個叫訓練
[00:02:51.520 --> 00:02:57.040]  然後如果你看第六節最後的意思就是說
[00:02:57.040 --> 00:02:59.200]  道路也不偏離
[00:02:59.200 --> 00:03:01.280]  將來的話
[00:03:01.280 --> 00:03:03.920]  就可以說用了預備這個字
[00:03:03.920 --> 00:03:04.880]  start這個字
[00:03:04.880 --> 00:03:06.960]  就是說開始這個小孩
[00:03:06.960 --> 00:03:08.400]  就是他小時候
[00:03:08.400 --> 00:03:10.960]  你就看見他將來要走的路
[00:03:10.960 --> 00:03:13.360]  你就現在好好地預備他
[00:03:13.360 --> 00:03:17.920]  就是說預備他將來長大的時候面對這個社會
[00:03:17.920 --> 00:03:21.040]  這個小孩將來要面對困難的社會
[00:03:21.040 --> 00:03:24.080]  那你現在就要預備好他
[00:03:24.080 --> 00:03:27.520]  而不是over protect他
[00:03:27.520 --> 00:03:31.120]  這個和我們今天很多父母
[00:03:31.120 --> 00:03:33.840]  就是我們現在比較富裕的這一代
[00:03:33.840 --> 00:03:36.720]  所常犯的錯誤是恰恰相反的
[00:03:36.720 --> 00:03:39.680]  在《針研》裡面說我們小孩小時候的時候
[00:03:39.680 --> 00:03:45.040]  就要預備好將來很tough的很難的日子要過
[00:03:45.040 --> 00:03:46.160]  那你已經
[00:03:46.160 --> 00:03:49.840]  但是很多父母不是小時候就很保護他
[00:03:49.840 --> 00:03:51.680]  那我忍了這個字就是
[00:03:51.680 --> 00:03:54.400]  我經常覺得
[00:03:54.400 --> 00:03:57.600]  就是現在的父母包括我在內
[00:03:57.600 --> 00:04:00.720]  今天我有些confession要說
[00:04:00.720 --> 00:04:04.160]  有些恐懼兒女症候
[00:04:04.160 --> 00:04:05.120]  怕子女的
[00:04:05.120 --> 00:04:08.080]  有時候你去到麥當勞生日會
[00:04:08.080 --> 00:04:09.600]  你見到那個爸媽
[00:04:09.600 --> 00:04:11.760]  就好像奴隸那樣
[00:04:11.760 --> 00:04:12.880]  你明不明白
[00:04:12.880 --> 00:04:14.400]  跑出跑入
[00:04:14.400 --> 00:04:16.240]  慌死兒子慌死女兒
[00:04:16.240 --> 00:04:18.800]  那個五六歲的小孩
[00:04:18.800 --> 00:04:19.920]  最惡是他
[00:04:19.920 --> 00:04:21.040]  你明不明白
[00:04:21.040 --> 00:04:25.280]  我承認我們有些心結在這裡
[00:04:25.280 --> 00:04:28.320]  可能是因為我們小時候好像我這樣
[00:04:28.320 --> 00:04:31.520]  我們小時候我們的父母對我們很惡
[00:04:31.520 --> 00:04:32.960]  我們捱了
[00:04:32.960 --> 00:04:34.800]  我們那時候又很窮
[00:04:34.800 --> 00:04:37.200]  那時候我們沒有任何的享受
[00:04:37.200 --> 00:04:39.360]  我們捱過我們覺得很辛苦
[00:04:39.360 --> 00:04:41.600]  到現在我們有了這麼多
[00:04:41.600 --> 00:04:42.720]  不是很有錢也好
[00:04:42.720 --> 00:04:44.880]  我們生活都比較富裕了
[00:04:44.880 --> 00:04:47.040]  我們就捨不得讓我們下一代
[00:04:47.040 --> 00:04:51.520]  再承受我們小時候所捱的日子
[00:04:51.520 --> 00:04:55.600]  我們小時候我們爸媽經常喝經常罵的
[00:04:55.600 --> 00:04:57.840]  所以我們那時候覺得很難受
[00:04:57.840 --> 00:05:00.000]  現在我們有一種補償心理
[00:05:00.000 --> 00:05:02.480]  我們的子女就不捨得罵他
[00:05:02.480 --> 00:05:07.680]  但是這一樣究竟是不是一個好處呢
[00:05:07.680 --> 00:05:10.080]  如果按照針研的看法來說
[00:05:10.080 --> 00:05:12.080]  未必是好處
[00:05:12.080 --> 00:05:17.200]  因為其實你沒有預備他將來面對的社會
[00:05:17.200 --> 00:05:19.040]  很多爸媽
[00:05:19.040 --> 00:05:23.040]  小時候幫他代他做所有的事情
[00:05:23.040 --> 00:05:25.680]  代他回答所有的問題
[00:05:25.680 --> 00:05:27.600]  他問你兒子叫什麼名字
[00:05:27.600 --> 00:05:29.920]  John
[00:05:29.920 --> 00:05:31.440]  小華
[00:05:31.440 --> 00:05:34.880]  他兒子都還沒開始說
[00:05:34.880 --> 00:05:35.920]  等他自己問
[00:05:35.920 --> 00:05:37.920]  很少父母說你告訴他叫什麼名字
[00:05:37.920 --> 00:05:39.200]  那些是好事
[00:05:39.200 --> 00:05:41.120]  幫他講的
[00:05:41.120 --> 00:05:42.400]  那時候你拿著什麼來的
[00:05:42.400 --> 00:05:44.000]  這麼可愛的洋娃娃
[00:05:44.000 --> 00:05:45.840]  叫什麼名字
[00:05:45.840 --> 00:05:50.560]  叫什麼什麼
[00:05:50.560 --> 00:05:53.040]  爸爸媽媽幫他講的
[00:05:53.040 --> 00:05:53.840]  不用講的
[00:05:53.840 --> 00:05:55.520]  小朋友
[00:05:55.520 --> 00:05:58.560]  所以他就不用講話
[00:05:58.560 --> 00:06:00.800]  所以很難學到講話
[00:06:00.800 --> 00:06:02.880]  小時候我們小時候是被人管我們的
[00:06:02.880 --> 00:06:03.920]  沒有的
[00:06:03.920 --> 00:06:07.040]  就逼著來要講
[00:06:07.040 --> 00:06:10.000]  現在小時候有很多注意力給他
[00:06:10.000 --> 00:06:12.000]  很多注意力給他的
[00:06:12.000 --> 00:06:14.800]  到聖誕節看禮物你就知道了
[00:06:14.800 --> 00:06:17.120]  嘩他們經常都要拿著禮物
[00:06:17.120 --> 00:06:18.560]  他說要的那樣東西
[00:06:18.560 --> 00:06:20.240]  我們見過一些爸媽
[00:06:20.240 --> 00:06:21.840]  小朋友說要的那樣東西
[00:06:21.840 --> 00:06:24.240]  那個禮物那個公仔或者那個車
[00:06:24.240 --> 00:06:25.600]  是紅色的
[00:06:25.600 --> 00:06:27.280]  嘩去到那間公司
[00:06:27.280 --> 00:06:28.880]  本來有紅色的賣光了
[00:06:28.880 --> 00:06:30.960]  多徬徨的樣子你見過嗎
[00:06:30.960 --> 00:06:33.440]  好像自己做了很大的錯事
[00:06:33.440 --> 00:06:35.120]  嘩真的發瘋
[00:06:35.120 --> 00:06:38.400]  整個去香港到處去
[00:06:38.400 --> 00:06:39.600]  不同的分店裡面找
[00:06:39.600 --> 00:06:40.960]  找到紅色為止
[00:06:40.960 --> 00:06:45.840]  他很怕小朋友不開心
[00:06:45.840 --> 00:06:48.880]  要滿足他所有的要求
[00:06:48.880 --> 00:06:50.800]  現在針然在這裡就是說
[00:06:50.800 --> 00:06:53.840]  究竟我們教小朋友是要
[00:06:53.840 --> 00:06:55.920]  我們滿足小朋友的要求
[00:06:55.920 --> 00:07:00.880]  還是小朋友要滿足我們對他的要求
[00:07:00.880 --> 00:07:02.800]  針然說後者
[00:07:02.800 --> 00:07:06.000]  因為我們知道將來會見到什麼
[00:07:06.000 --> 00:07:09.280]  所以我們現在要求他去預備好
[00:07:09.280 --> 00:07:10.640]  他將來要求什麼
[00:07:10.640 --> 00:07:13.840]  我們知道什麼叫做有智慧和敬畏的
[00:07:13.840 --> 00:07:18.080]  我們知道什麼叫做歪劈人的路
[00:07:18.080 --> 00:07:19.360]  他們不知道
[00:07:19.360 --> 00:07:24.320]  所以他們應該是滿足我們的要求
[00:07:24.320 --> 00:07:25.040]  是沒錯
[00:07:25.040 --> 00:07:27.360]  以前我們的父母可能是另外一個極端
[00:07:27.360 --> 00:07:29.200]  我們的父母是很極端的
[00:07:29.200 --> 00:07:32.960]  是那個要求是他自己很一意孤行的要求
[00:07:32.960 --> 00:07:35.120]  也沒有什麼特別的理由就是要我們
[00:07:35.120 --> 00:07:36.720]  但是現在我們不會這樣
[00:07:36.720 --> 00:07:37.360]  我們不會這樣
[00:07:37.360 --> 00:07:38.560]  但是不要做另外一個極端
[00:07:38.560 --> 00:07:39.920]  就是我們不滿足小朋友
[00:07:39.920 --> 00:07:43.200]  那五歲的小朋友的要求是我們去滿足他
[00:07:43.200 --> 00:07:44.400]  我跟大家說
[00:07:44.400 --> 00:07:47.040]  我今天晚上不是說其他人
[00:07:47.040 --> 00:07:48.960]  是說我自己
[00:07:48.960 --> 00:07:51.520]  我自己也是這樣犯這樣的錯誤
[00:07:51.520 --> 00:07:54.400]  說到最後我才說整個故事給你們聽
[00:07:54.400 --> 00:07:57.600]  所以今天晚上我說的不是說別人
[00:07:57.600 --> 00:07:59.280]  我自己有份的
[00:07:59.280 --> 00:08:01.280]  我覺得這是一個很大的
[00:08:01.280 --> 00:08:03.680]  很怕小朋友發脾氣的
[00:08:03.680 --> 00:08:05.200]  他一發脾氣他一哭
[00:08:05.200 --> 00:08:06.240]  他一鬧脾氣的時候
[00:08:06.240 --> 00:08:08.560]  我們父母就軟了
[00:08:08.560 --> 00:08:10.720]  他要什麼就給什麼他
[00:08:10.720 --> 00:08:13.280]  這個不是這樣的
[00:08:13.280 --> 00:08:17.920]  所以另外還有一個可能的解釋就是
[00:08:17.920 --> 00:08:20.480]  有學者說這個所謂教養這個字
[00:08:20.480 --> 00:08:22.560]  原文的意思根本就是
[00:08:22.560 --> 00:08:23.680]  dedicate
[00:08:23.680 --> 00:08:25.760]  奉獻給神的意思
[00:08:25.760 --> 00:08:27.680]  從小到大就將它奉獻給神
[00:08:27.680 --> 00:08:30.560]  或者這三樣東西加起來也很有意思的
[00:08:30.560 --> 00:08:32.080]  教養孩童的意思
[00:08:32.080 --> 00:08:34.960]  全部比較豐富的意思來說就是
[00:08:34.960 --> 00:08:35.680]  第一
[00:08:35.680 --> 00:08:40.640]  用應該他要走的路來訓練他
[00:08:40.640 --> 00:08:44.640]  或者將來他到老都要學到的東西
[00:08:44.640 --> 00:08:45.920]  現在去訓練他
[00:08:45.920 --> 00:08:48.160]  將來的人就是他要的東西
[00:08:48.160 --> 00:08:50.320]  別人不一定給他的
[00:08:50.320 --> 00:08:52.080]  他做錯事他自己要收拾收尾的
[00:08:52.080 --> 00:08:53.680]  是不是
[00:08:53.680 --> 00:08:55.920]  你上班誰幫你收拾收尾
[00:08:55.920 --> 00:08:58.240]  老實說就解僱你了
[00:08:58.240 --> 00:08:59.680]  是不是
[00:08:59.680 --> 00:09:01.520]  家裡就不是
[00:09:01.520 --> 00:09:04.320]  家裡扔在地上
[00:09:04.320 --> 00:09:06.320]  開冰箱不用關
[00:09:06.320 --> 00:09:08.320]  拉抽屜不用推
[00:09:08.320 --> 00:09:11.600]  吃完東西不用收拾碗
[00:09:11.600 --> 00:09:12.160]  明白嗎
[00:09:12.160 --> 00:09:14.080]  現在這一代是這樣的
[00:09:14.080 --> 00:09:15.920]  那父母就幫他收拾
[00:09:15.920 --> 00:09:16.800]  父母幫他收拾
[00:09:16.800 --> 00:09:18.960]  收拾到多少歲
[00:09:18.960 --> 00:09:22.560]  收拾出來做事誰幫他收拾呢
[00:09:22.560 --> 00:09:26.320]  所以我們發覺這一代出來經常轉工
[00:09:26.320 --> 00:09:28.880]  老實說真不好意思我要說年輕一代
[00:09:28.880 --> 00:09:30.800]  我從加拿大到這裡
[00:09:30.800 --> 00:09:32.560]  我去過不少機構裡面
[00:09:32.560 --> 00:09:34.000]  有沒有幫忙我都教過
[00:09:34.000 --> 00:09:35.360]  我都做過行政
[00:09:35.360 --> 00:09:37.120]  年輕的經常轉工為什麼
[00:09:37.120 --> 00:09:39.120]  受不了
[00:09:39.120 --> 00:09:41.680]  要他做多一點點他就做好了
[00:09:41.680 --> 00:09:43.920]  錯了不肯承認
[00:09:43.920 --> 00:09:45.920]  要賴別人的
[00:09:45.920 --> 00:09:47.600]  這個世界永遠他沒有錯的
[00:09:47.600 --> 00:09:51.360]  全世界都錯是他沒有錯的
[00:09:51.360 --> 00:09:52.960]  罵兩句就忍不了
[00:09:52.960 --> 00:09:55.520]  劈炮就走人了
[00:09:55.520 --> 00:09:57.680]  還要報仇式走人
[00:09:57.680 --> 00:10:00.320]  等到你最需要他的時候才說
[00:10:00.320 --> 00:10:02.880]  對不起我走了
[00:10:02.880 --> 00:10:04.880]  你看我多重要
[00:10:04.880 --> 00:10:07.760]  這是扭計的做人方法
[00:10:07.760 --> 00:10:09.440]  我經常覺得在哪裡學回來的呢
[00:10:09.440 --> 00:10:11.600]  我想是從小培育的
[00:10:11.600 --> 00:10:13.200]  那個培育就是他看見
[00:10:13.200 --> 00:10:15.360]  父母看不到將來要走的路
[00:10:15.360 --> 00:10:16.400]  這個世界
[00:10:16.400 --> 00:10:18.240]  周圍的世界是不會
[00:10:18.240 --> 00:10:20.480]  不會這樣幫他補的
[00:10:20.480 --> 00:10:22.080]  但是我們小時候在家裡
[00:10:22.080 --> 00:10:23.760]  不知為什麼不停地幫我們小朋友補
[00:10:23.760 --> 00:10:25.040]  他做錯了又幫他補
[00:10:25.040 --> 00:10:26.560]  他忘記帶下午
[00:10:26.560 --> 00:10:29.760]  就追出去給他帶回學校
[00:10:29.760 --> 00:10:31.120]  慌死他不會開蓋
[00:10:31.120 --> 00:10:32.640]  教我開蓋
[00:10:32.640 --> 00:10:34.400]  你讓他自己試試吧
[00:10:34.400 --> 00:10:35.200]  他開不了蓋
[00:10:35.200 --> 00:10:36.320]  那一頓下午沒得吃
[00:10:36.320 --> 00:10:38.480]  他第二天一定會開
[00:10:38.480 --> 00:10:40.160]  我以前也是這樣做的
[00:10:40.160 --> 00:10:41.760]  真是很傻的
[00:10:41.760 --> 00:10:43.440]  女兒忘記帶下午
[00:10:43.440 --> 00:10:44.880]  明明幫他做完下午
[00:10:44.880 --> 00:10:46.720]  他忘記帶
[00:10:46.720 --> 00:10:49.200]  我雪地走出去送給他
[00:10:49.200 --> 00:10:52.160]  他還覺得我很煩
[00:10:52.160 --> 00:10:54.800]  現在回過頭來我真的很蠢
[00:10:54.800 --> 00:10:55.440]  為什麼這麼蠢
[00:10:55.440 --> 00:10:57.600]  就任由他忘記帶
[00:10:57.600 --> 00:10:59.040]  任由他忘記帶
[00:10:59.040 --> 00:11:01.920]  到最近我大女兒18歲
[00:11:01.920 --> 00:11:05.680]  她在波士頓上大學讀書
[00:11:05.680 --> 00:11:07.760]  她沒什麼好
[00:11:07.760 --> 00:11:11.040]  好晚上就吃公仔麵
[00:11:11.040 --> 00:11:13.680]  所以她最緊張就是
[00:11:13.680 --> 00:11:15.600]  臨去之前
[00:11:15.600 --> 00:11:17.760]  她的伯母就幫她
[00:11:17.760 --> 00:11:19.120]  送她出去買公仔麵
[00:11:19.120 --> 00:11:20.880]  其實我已經開始覺得不應該
[00:11:20.880 --> 00:11:21.440]  人家送她
[00:11:21.440 --> 00:11:23.360]  應該自己想辦法去買
[00:11:23.360 --> 00:11:25.040]  好人家送她
[00:11:25.040 --> 00:11:28.800]  就買了兩大盒公仔麵
[00:11:28.800 --> 00:11:29.440]  好
[00:11:29.440 --> 00:11:32.080]  第二天一早我們就送她上去
[00:11:32.080 --> 00:11:34.080]  這個波士頓
[00:11:34.080 --> 00:11:36.080]  就是上面那個大學
[00:11:36.080 --> 00:11:39.520]  要三四個小時才上去
[00:11:39.520 --> 00:11:40.240]  開車的時候
[00:11:40.240 --> 00:11:42.160]  我們就將她所有的行李
[00:11:42.160 --> 00:11:44.960]  都放進去
[00:11:44.960 --> 00:11:47.200]  我發現
[00:11:47.200 --> 00:11:49.760]  她是沒有將她伯母買到的
[00:11:49.760 --> 00:11:52.800]  車尾箱那兩盒公仔麵
[00:11:52.800 --> 00:11:54.480]  放進我們的車裡
[00:11:54.480 --> 00:11:55.200]  我知不知道呢
[00:11:55.200 --> 00:11:58.320]  我知道
[00:11:58.320 --> 00:11:59.920]  我很少這麼忍心
[00:11:59.920 --> 00:12:03.120]  但是我覺得自己要定義這麼忍心
[00:12:03.120 --> 00:12:04.000]  我可以提她一句
[00:12:04.000 --> 00:12:05.920]  你忘記帶公仔麵就搞定了
[00:12:05.920 --> 00:12:09.280]  但我自己想想這個女兒18歲了
[00:12:09.280 --> 00:12:10.480]  日後不會有人提她的
[00:12:10.480 --> 00:12:11.120]  你進大學
[00:12:11.120 --> 00:12:14.480]  誰提她又不帶公仔麵
[00:12:14.480 --> 00:12:16.640]  所以我就忍心不出聲
[00:12:16.640 --> 00:12:17.520]  一路開車上去
[00:12:17.520 --> 00:12:18.640]  進到宿舍的時候
[00:12:18.640 --> 00:12:20.080]  發覺沒有公仔麵
[00:12:20.080 --> 00:12:22.880]  多不開心
[00:12:22.880 --> 00:12:24.160]  按照我以前的傾向
[00:12:24.160 --> 00:12:25.440]  就會說我幫你打電話
[00:12:25.440 --> 00:12:27.120]  叫人送上來給你
[00:12:27.120 --> 00:12:28.400]  我不會
[00:12:28.400 --> 00:12:28.960]  哎呀
[00:12:28.960 --> 00:12:31.760]  我說真是可惜了
[00:12:31.760 --> 00:12:33.920]  這樣也忘記帶
[00:12:33.920 --> 00:12:36.960]  我說是啦
[00:12:36.960 --> 00:12:40.160]  沒辦法
[00:12:40.160 --> 00:12:41.280]  我覺得這個是好的
[00:12:41.280 --> 00:12:42.960]  你明白我的意思嗎
[00:12:42.960 --> 00:12:45.200]  這個是她要當行的路
[00:12:45.200 --> 00:12:47.840]  道路要走的路
[00:12:47.840 --> 00:12:50.400]  她以後就會記得了
[00:12:50.400 --> 00:12:51.760]  但很多時候我們不忍心
[00:12:51.760 --> 00:12:53.760]  一會兒我跟大家說
[00:12:53.760 --> 00:12:55.600]  《針原》裡面也有說
[00:12:55.600 --> 00:12:58.160]  我們不忍心的時候是怎樣的
[00:12:58.160 --> 00:12:59.440]  不過無論如何
[00:12:59.440 --> 00:13:01.520]  我想說的是
[00:13:01.520 --> 00:13:03.920]  當行路是甚麼路呢
[00:13:03.920 --> 00:13:06.000]  剛才我們說了第四第五節
[00:13:06.000 --> 00:13:07.760]  其實更闊的意思
[00:13:07.760 --> 00:13:09.840]  所謂當行的路
[00:13:09.840 --> 00:13:13.440]  就是整本《針原》所說的東西
[00:13:13.440 --> 00:13:14.800]  你記得我上一堂
[00:13:14.800 --> 00:13:16.800]  開始的時候說《針原》有很多東西
[00:13:16.800 --> 00:13:17.920]  《針原》的教訓
[00:13:17.920 --> 00:13:18.720]  整個《針原》
[00:13:18.720 --> 00:13:21.360]  以前的人的智慧真是厲害
[00:13:21.360 --> 00:13:22.160]  他們教小孩
[00:13:22.160 --> 00:13:24.720]  其實《針原》整本
[00:13:24.720 --> 00:13:27.440]  最主要的狀就是我兒我兒
[00:13:27.440 --> 00:13:30.320]  就是父母教的子女
[00:13:30.320 --> 00:13:32.880]  如果我們比較現代的人來說
[00:13:32.880 --> 00:13:33.920]  所謂當行的路
[00:13:33.920 --> 00:13:35.360]  就是《針原》裡面所教的東西
[00:13:35.360 --> 00:13:37.120]  包括所有《針原》所教的東西
[00:13:37.120 --> 00:13:39.600]  就是怎樣才有人生有智慧
[00:13:39.600 --> 00:13:42.000]  怎樣才想事情不膚淺
[00:13:42.000 --> 00:13:43.440]  人和人之間的關係
[00:13:43.440 --> 00:13:44.960]  《針原》裡面所說的
[00:13:44.960 --> 00:13:47.600]  怎樣看財富
[00:13:47.600 --> 00:13:50.000]  怎樣家庭才有幸福
[00:13:50.000 --> 00:13:53.520]  這些一早就教了她
[00:13:53.520 --> 00:13:54.720]  現在我們很少的
[00:13:54.720 --> 00:13:56.640]  我們全部都是西方
[00:13:56.640 --> 00:13:58.640]  我們給西方所謂的「Child Center」
[00:13:58.640 --> 00:14:00.240]  她喜歡什麼就給什麼她
[00:14:00.240 --> 00:14:01.520]  她喜歡怎樣
[00:14:01.520 --> 00:14:02.880]  是,沒錯
[00:14:02.880 --> 00:14:05.040]  令她開心的
[00:14:05.040 --> 00:14:06.240]  但是
[00:14:06.240 --> 00:14:08.240]  有些東西她要學的
[00:14:08.240 --> 00:14:09.360]  她不一定開心
[00:14:09.360 --> 00:14:10.960]  不一定開心喜歡學
[00:14:10.960 --> 00:14:12.000]  但是都要學的
[00:14:12.000 --> 00:14:13.600]  這個就是《針原》裡面所說的
[00:14:13.600 --> 00:14:15.360]  我在這裡提出我自己一些的提議
[00:14:15.360 --> 00:14:16.960]  就是
[00:14:16.960 --> 00:14:18.640]  很多時候我們所看到的成績表
[00:14:18.640 --> 00:14:21.280]  就是一個小孩的成長的進度
[00:14:21.280 --> 00:14:22.480]  通常學校的成績表
[00:14:22.480 --> 00:14:26.240]  就是說她的智能的進步有多少
[00:14:26.240 --> 00:14:27.120]  懂得多少
[00:14:27.120 --> 00:14:28.720]  數學多少分
[00:14:28.720 --> 00:14:30.000]  國語多少分
[00:14:30.000 --> 00:14:30.720]  國文多少分
[00:14:30.720 --> 00:14:31.680]  英文多少分
[00:14:31.680 --> 00:14:34.320]  這個是智能的進步
[00:14:34.320 --> 00:14:35.120]  體育多少分
[00:14:35.120 --> 00:14:37.040]  這個是體能的進步
[00:14:37.040 --> 00:14:37.840]  現在有些人
[00:14:37.840 --> 00:14:39.520]  有些聰明的媽媽
[00:14:39.520 --> 00:14:42.240]  EQ的進步
[00:14:42.240 --> 00:14:44.080]  但是我覺得不夠的
[00:14:44.080 --> 00:14:45.920]  我們父母要有一個計劃
[00:14:45.920 --> 00:14:47.760]  不只是給學校去計劃
[00:14:47.760 --> 00:14:49.280]  我們父母也要計劃一個進度表
[00:14:49.280 --> 00:14:50.960]  如果我們家裡要畫進度表的話
[00:14:50.960 --> 00:14:52.240]  簡單來說
[00:14:52.240 --> 00:14:52.960]  我提議的
[00:14:52.960 --> 00:14:54.160]  我們不只是畫畫
[00:14:54.160 --> 00:14:56.400]  學校的成績表就是唯一的進度表
[00:14:56.400 --> 00:14:58.080]  我們還要問其他的進度表
[00:14:58.080 --> 00:14:59.280]  她靈命的進度表
[00:14:59.280 --> 00:15:01.200]  我們要給她一個期望
[00:15:01.200 --> 00:15:02.880]  很多時候我們基督徒的父母
[00:15:02.880 --> 00:15:03.840]  那個子女
[00:15:03.840 --> 00:15:04.640]  那個靈命多少分
[00:15:04.640 --> 00:15:05.200]  怎樣進步
[00:15:05.200 --> 00:15:07.840]  我們都沒有一個計劃的
[00:15:07.840 --> 00:15:09.280]  計劃不一定要逼她這樣做
[00:15:09.280 --> 00:15:10.160]  大家知道了
[00:15:10.160 --> 00:15:11.440]  《針原》就是說
[00:15:11.440 --> 00:15:13.760]  我們希望兒子一路懂得的東西越來越多
[00:15:13.760 --> 00:15:16.080]  但是都不是說完全按照我們的進度
[00:15:16.080 --> 00:15:17.280]  但是我們也有希望的
[00:15:17.280 --> 00:15:18.240]  是不是?
[00:15:18.240 --> 00:15:19.920]  到了五年級
[00:15:19.920 --> 00:15:21.680]  二加二都不知道等於四的話
[00:15:21.680 --> 00:15:22.240]  可能不行
[00:15:22.240 --> 00:15:23.920]  這叫做弱智
[00:15:23.920 --> 00:15:25.760]  是不是?
[00:15:25.760 --> 00:15:26.960]  雖然到了五年級
[00:15:26.960 --> 00:15:28.320]  有些人考第一名
[00:15:28.320 --> 00:15:29.280]  有些人考第五名
[00:15:29.280 --> 00:15:30.320]  有些人考十二名
[00:15:30.320 --> 00:15:31.680]  有些人考三十多名
[00:15:31.680 --> 00:15:32.080]  OK
[00:15:32.080 --> 00:15:33.920]  但是都要合格
[00:15:33.920 --> 00:15:34.960]  我們父母很多時候
[00:15:34.960 --> 00:15:37.840]  我們並沒有這樣的進度
[00:15:37.840 --> 00:15:39.360]  現在說的不是智力的進度
[00:15:39.360 --> 00:15:41.520]  智力的進度是有學校幫你量度
[00:15:41.520 --> 00:15:42.080]  有不合格
[00:15:42.080 --> 00:15:42.640]  有留班
[00:15:42.640 --> 00:15:43.840]  有留堂
[00:15:43.840 --> 00:15:45.040]  有補校
[00:15:45.040 --> 00:15:47.680]  但是其實如果按照《針原》所說的進度表
[00:15:47.680 --> 00:15:48.480]  裡面還有很多東西
[00:15:48.480 --> 00:15:49.920]  人生的進度表
[00:15:49.920 --> 00:15:51.120]  靈命的進度表
[00:15:51.120 --> 00:15:52.960]  我希望他三歲學到些什麼
[00:15:52.960 --> 00:15:55.680]  五歲的時候對神的認識有多少
[00:15:55.680 --> 00:15:57.440]  到了八歲的時候
[00:15:57.440 --> 00:15:59.760]  他怎樣能夠在教會裡面
