
[00:00:00.000 --> 00:00:04.000]  聖經裏面講述到撒加尼亞先知
[00:02:50.000 --> 00:02:53.000]  一盞燈由七盞燈頭
[00:02:53.000 --> 00:02:57.000]  而發出很光亮的光
[00:02:57.000 --> 00:03:02.000]  而是有油直接在旁邊的橄欖樹流進這盞燈裏
[00:03:02.000 --> 00:03:04.000]  當你這樣看的時候
[00:03:04.000 --> 00:03:06.000]  你發覺這個異象
[00:03:06.000 --> 00:03:10.000]  帶給當時撒加尼亞一個很震撼的內心
[00:03:10.000 --> 00:03:12.000]  他不是太明白
[00:03:12.000 --> 00:03:14.000]  所以當時他就問天使
[00:03:14.000 --> 00:03:16.000]  到底是甚麼意思呢?
[00:03:16.000 --> 00:03:18.000]  今天其實你和我
[00:03:18.000 --> 00:03:19.000]  當我們讀聖經的時候
[00:03:19.000 --> 00:03:20.000]  我們會更多
[00:03:20.000 --> 00:03:23.000]  比當時更容易了解
[00:03:23.000 --> 00:03:24.000]  因為聖經裏面
[00:03:24.000 --> 00:03:26.000]  在新約裏面多處提到
[00:03:26.000 --> 00:03:30.000]  燈台是代表著神的教會
[00:03:30.000 --> 00:03:31.000]  在教會的時候
[00:03:31.000 --> 00:03:35.000]  燈台有些時候指向神的子民以色列人
[00:03:35.000 --> 00:03:37.000]  譬如說去到新約的時候
[00:03:37.000 --> 00:03:39.000]  大家看啟示錄第一章
[00:03:39.000 --> 00:03:42.000]  你會看到聖經說到有七個教會
[00:03:42.000 --> 00:03:43.000]  你明白嗎?
[00:03:43.000 --> 00:03:45.000]  而聖經去到最後一節的時候
[00:03:45.000 --> 00:03:47.000]  第一章最後一節就提到
[00:03:47.000 --> 00:03:49.000]  就是說七個燈台
[00:03:49.000 --> 00:03:53.000]  就是神的七教會
[00:03:53.000 --> 00:03:55.000]  聖經裏面清楚表達出
[00:03:55.000 --> 00:03:58.000]  神定義讓祂的教會成為燈台
[00:03:58.000 --> 00:04:02.000]  是能夠發出亮光照耀這個世界
[00:04:02.000 --> 00:04:05.000]  是能夠見證上帝的榮耀
[00:04:05.000 --> 00:04:07.000]  是神對教會的心意
[00:04:07.000 --> 00:04:09.000]  而燈台是用燈
[00:04:09.000 --> 00:04:11.000]  是用金造成的
[00:04:11.000 --> 00:04:16.000]  是能夠表達出一種很榮美的狀況
[00:04:16.000 --> 00:04:17.000]  但當然你會知道
[00:04:17.000 --> 00:04:19.000]  無論燈有多榮美
[00:04:19.000 --> 00:04:23.000]  如果沒有油是不會發光的
[00:04:23.000 --> 00:04:26.000]  聖經提及兩邊的橄欖樹
[00:04:26.000 --> 00:04:28.000]  就是油的來源
[00:04:28.000 --> 00:04:32.000]  然後將燈來燃點
[00:04:32.000 --> 00:04:33.000]  我想分析一件事情
[00:04:33.000 --> 00:04:36.000]  在以前早年的時候
[00:04:36.000 --> 00:04:39.000]  我有機會和朋友去郊野
[00:04:39.000 --> 00:04:40.000]  有時候燒烤等等
[00:04:40.000 --> 00:04:42.000]  一定會做一件事
[00:04:42.000 --> 00:04:45.000]  在旁邊租一盞大光燈
[00:04:45.000 --> 00:04:47.000]  現在好像很少人用大光燈
[00:04:47.000 --> 00:04:48.000]  很黑嗎?
[00:04:48.000 --> 00:04:52.000]  拿手機出來照一照就行了
[00:04:52.000 --> 00:04:54.000]  當時很容易用一些大光燈
[00:04:54.000 --> 00:04:57.000]  大光燈一泵氣進去的時候
[00:04:57.000 --> 00:04:59.000]  一照亮是很光
[00:04:59.000 --> 00:05:02.000]  很廣闊的面積都可以很光亮
[00:05:02.000 --> 00:05:05.000]  但如果你想一盞大光燈
[00:05:05.000 --> 00:05:08.000]  它有上等的材料
[00:05:08.000 --> 00:05:10.000]  而且它的燈紗
[00:05:10.000 --> 00:05:12.000]  大家知道燈紗其實很重要
[00:05:12.000 --> 00:05:13.000]  如果燈紗穿過洞
[00:05:13.000 --> 00:05:16.000]  你就很難發出光
[00:05:16.000 --> 00:05:17.000]  有很好的材料
[00:05:17.000 --> 00:05:19.000]  燈紗很完整
[00:05:19.000 --> 00:05:21.000]  照得很光亮
[00:05:21.000 --> 00:05:25.000]  而且你發覺泵氣管道又強又有力
[00:05:25.000 --> 00:05:26.000]  一打氣的時候
[00:05:26.000 --> 00:05:29.000]  燈很快就會亮起來
[00:05:29.000 --> 00:05:32.000]  突然當你拿起一盞大光燈
[00:05:32.000 --> 00:05:33.000]  你一打氣的時候
[00:05:33.000 --> 00:05:34.000]  打極氣
[00:05:34.000 --> 00:05:36.000]  發覺都不亮
[00:05:36.000 --> 00:05:37.000]  一盞燈這麼漂亮
[00:05:37.000 --> 00:05:39.000]  為什麼會不亮呢?
[00:05:39.000 --> 00:05:41.000]  為什麼呢?
[00:05:41.000 --> 00:05:43.000]  哦,因為沒有油
[00:05:43.000 --> 00:05:45.000]  光燈通常用火水
[00:05:45.000 --> 00:05:48.000]  或者用那些叫白電油
[00:05:48.000 --> 00:05:50.000]  就可以燃燒
[00:05:50.000 --> 00:05:51.000]  就算燈光很漂亮
[00:05:51.000 --> 00:05:53.000]  但是沒有燃料
[00:05:53.000 --> 00:05:55.000]  是不會亮的
[00:05:55.000 --> 00:05:57.000]  不會發出光芒
[00:05:57.000 --> 00:05:59.000]  一間教會
[00:05:59.000 --> 00:06:01.000]  如果教會有很好的組織
[00:06:01.000 --> 00:06:03.000]  有很漂亮的殿堂
[00:06:03.000 --> 00:06:05.000]  但裡面沒有聖靈
[00:06:05.000 --> 00:06:08.000]  這間教會不會發出光亮
[00:06:08.000 --> 00:06:11.000]  如果那些教徒在生命裡面
[00:06:11.000 --> 00:06:14.000]  沒錯,有很多恩賜才幹
[00:06:14.000 --> 00:06:17.000]  或者很多侍奉神的經驗
[00:06:17.000 --> 00:06:19.000]  很有智慧聰明
[00:06:19.000 --> 00:06:22.000]  但如果生命裡面沒有聖靈
[00:06:22.000 --> 00:06:25.000]  是不會發出生命的光彩
[00:06:25.000 --> 00:06:28.000]  是能夠見證上帝
[00:06:28.000 --> 00:06:30.000]  聖經清楚講述到
[00:06:30.000 --> 00:06:34.000]  七盞七金台的這個儀仗的時候
[00:06:34.000 --> 00:06:36.000]  同時清楚講述到
[00:06:36.000 --> 00:06:38.000]  它是有油的供應
[00:06:38.000 --> 00:06:40.000]  是有聖靈在裡面
[00:06:40.000 --> 00:06:42.000]  讓燈台能夠照亮周圍
[00:06:42.000 --> 00:06:44.000]  照亮這個世界
[00:06:44.000 --> 00:06:47.000]  當時當撒加利亞見到燈台的時候
[00:06:47.000 --> 00:06:49.000]  他問天使究竟什麼意思呢?
[00:06:49.000 --> 00:06:52.000]  天使馬上就回答一件事情
[00:06:52.000 --> 00:06:54.000]  大家看聖經的第六節
[00:06:54.000 --> 00:06:58.000]  天使問你不知道為什麼嗎?
[00:06:58.000 --> 00:07:00.000]  他就告訴撒加利亞
[00:07:00.000 --> 00:07:02.000]  他對我說
[00:07:02.000 --> 00:07:05.000]  這是耶和華對所羅伯伯所說的話
[00:07:05.000 --> 00:07:07.000]  不是依靠權勢
[00:07:07.000 --> 00:07:08.000]  不是依靠能力
[00:07:08.000 --> 00:07:10.000]  而是依靠我的靈
[00:07:10.000 --> 00:07:13.000]  這是萬鈞的耶和華說的
[00:07:13.000 --> 00:07:15.000]  大家比較熟悉和合本
[00:07:15.000 --> 00:07:17.000]  不如讀讀和合本那節經文
[00:07:17.000 --> 00:07:19.000]  他對我說
[00:07:19.000 --> 00:07:23.000]  這是耶和華指示所羅伯伯的
[00:07:23.000 --> 00:07:25.000]  萬鈞之耶和華說
[00:07:25.000 --> 00:07:27.000]  不是依靠勢力
[00:07:27.000 --> 00:07:29.000]  不是依靠財能
[00:07:29.000 --> 00:07:31.000]  乃是依靠我的靈
[00:07:31.000 --> 00:07:33.000]  方能成事
[00:07:33.000 --> 00:07:35.000]  是誰說的呢?
[00:07:35.000 --> 00:07:37.000]  是萬鈞的耶和華
[00:07:37.000 --> 00:07:39.000]  滿有能力的上帝所說的話
[00:07:39.000 --> 00:07:42.000]  他說不是依靠勢力
[00:07:42.000 --> 00:07:44.000]  當時的人聽見知道
[00:07:44.000 --> 00:07:46.000]  勢力同時是意味著
[00:07:46.000 --> 00:07:48.000]  是軍事的力量
[00:07:48.000 --> 00:07:51.000]  亦都是意味著很多人的力量
[00:07:51.000 --> 00:07:53.000]  包括人的體力
[00:07:53.000 --> 00:07:54.000]  人的才智
[00:07:54.000 --> 00:07:56.000]  人的財富
[00:07:56.000 --> 00:07:58.000]  不是依靠這些勢力
[00:07:58.000 --> 00:08:00.000]  亦都不是依靠財能
[00:08:00.000 --> 00:08:02.000]  財能同時是說人的力量
[00:08:02.000 --> 00:08:04.000]  體力等等
[00:08:04.000 --> 00:08:06.000]  這些勢力和財能
[00:08:06.000 --> 00:08:08.000]  基本上是同意義的
[00:08:08.000 --> 00:08:10.000]  但聖經重複地說
[00:08:10.000 --> 00:08:12.000]  加強那種表達
[00:08:12.000 --> 00:08:14.000]  不是依靠人的力量
[00:08:14.000 --> 00:08:17.000]  不是你的聰明才智
[00:08:17.000 --> 00:08:20.000]  不是人的策略智慧
[00:08:20.000 --> 00:08:21.000]  不是這些
[00:08:21.000 --> 00:08:23.000]  而是依靠神的聖靈
[00:08:23.000 --> 00:08:26.000]  才能夠成就大的事
[00:08:26.000 --> 00:08:28.000]  是依靠神的聖靈
[00:08:28.000 --> 00:08:30.000]  你才能夠勝過
[00:08:30.000 --> 00:08:34.000]  在你生活當中面對的各種困難
[00:08:34.000 --> 00:08:37.000]  然後聖經接著就馬上說
[00:08:37.000 --> 00:08:38.000]  第七節
[00:08:38.000 --> 00:08:40.000]  大山那你算得甚麼呢?
[00:08:40.000 --> 00:08:42.000]  在所羅巴伯面前
[00:08:42.000 --> 00:08:44.000]  必夷為平地
[00:08:44.000 --> 00:08:48.000]  就算障礙大到像大的山
[00:08:48.000 --> 00:08:50.000]  在你面前擋住
[00:08:50.000 --> 00:08:52.000]  但你靠著聖靈的能力
[00:08:52.000 --> 00:08:55.000]  都能夠夷為平地
[00:08:55.000 --> 00:08:58.000]  大家會知道在當時的歷史背景
[00:08:58.000 --> 00:09:01.000]  當時他們整群的以色列人
[00:09:01.000 --> 00:09:03.000]  他們回歸自己的故土
[00:09:03.000 --> 00:09:04.000]  大家過去記得
[00:09:04.000 --> 00:09:06.000]  我們讀過《以色列記》的時候
[00:09:06.000 --> 00:09:07.000]  就講述到
[00:09:07.000 --> 00:09:09.000]  回到故土的時候重建聖殿
[00:09:09.000 --> 00:09:10.000]  很開心
[00:09:10.000 --> 00:09:12.000]  他們一起建立殿的根基
[00:09:12.000 --> 00:09:14.000]  但建立了根基之後就發現
[00:09:14.000 --> 00:09:16.000]  當時的君王波斯王
[00:09:16.000 --> 00:09:21.000]  他們就限令不准再建聖殿
[00:09:21.000 --> 00:09:24.000]  因此聖殿就停止建築
[00:09:24.000 --> 00:09:27.000]  一停就停了多久?
[00:09:27.000 --> 00:09:30.000]  停了二十年的時間
[00:09:30.000 --> 00:09:32.000]  二十年的時間裏面
[00:09:32.000 --> 00:09:33.000]  只剩下根基
[00:09:33.000 --> 00:09:35.000]  但沒有建築成功
[00:09:35.000 --> 00:09:38.000]  因此百姓都心灰意冷
[00:09:38.000 --> 00:09:39.000]  聖殿都講到當時
[00:09:39.000 --> 00:09:41.000]  不單止有政治的壓力
[00:09:41.000 --> 00:09:43.000]  也有內在的困難
[00:09:43.000 --> 00:09:45.000]  很多資源不足的問題
[00:09:45.000 --> 00:09:48.000]  百姓的心也轉向了自己的事
[00:09:48.000 --> 00:09:50.000]  你記得哈蓋書所講
[00:09:50.000 --> 00:09:53.000]  百姓只顧著自己
[00:09:53.000 --> 00:09:55.000]  天花板的房屋
[00:09:55.000 --> 00:09:57.000]  開始只留心自己的需要
[00:09:57.000 --> 00:10:00.000]  不再理會神的事情
[00:10:00.000 --> 00:10:01.000]  因此大家都覺得
[00:10:01.000 --> 00:10:04.000]  沒有希望再建築聖殿
[00:10:04.000 --> 00:10:07.000]  這個困難就像一座大山
[00:10:07.000 --> 00:10:08.000]  擺在他們面前
[00:10:08.000 --> 00:10:10.000]  但神告訴他們
[00:10:10.000 --> 00:10:12.000]  你要知道聖靈的能力
[00:10:12.000 --> 00:10:14.000]  叫你驚訝
[00:10:14.000 --> 00:10:18.000]  讓你知道它能勝過前面的大山
[00:10:18.000 --> 00:10:19.000]  各位電影姐妹
[00:10:19.000 --> 00:10:21.000]  今天或許你和我都會有時候
[00:10:21.000 --> 00:10:24.000]  會經歷在信仰跟隨主的過程
[00:10:24.000 --> 00:10:27.000]  有時感覺到很軟弱
[00:10:27.000 --> 00:10:28.000]  有些電影姐妹說
[00:10:28.000 --> 00:10:31.000]  不知為何有很多情緒
[00:10:31.000 --> 00:10:33.000]  這段日子上上懷疑神的慈愛
[00:10:33.000 --> 00:10:36.000]  覺得祂好像不理我
[00:10:36.000 --> 00:10:37.000]  有些電影姐妹說
[00:10:37.000 --> 00:10:40.000]  以前很願意侍奉上帝
[00:10:40.000 --> 00:10:41.000]  很熱切地服侍
[00:10:41.000 --> 00:10:45.000]  但現在不知為何身體有很多毛病
[00:10:45.000 --> 00:10:49.000]  沒有一種動力再去侍奉神
[00:10:49.000 --> 00:10:51.000]  很多不同的障礙
[00:10:51.000 --> 00:10:53.000]  在人生的路上會出現
[00:10:53.000 --> 00:10:55.000]  但不在乎你的健康
[00:10:55.000 --> 00:10:58.000]  不在乎你有很多的經驗
[00:10:58.000 --> 00:11:01.000]  不在乎你有很多很多的資源
[00:11:01.000 --> 00:11:05.000]  在乎的是聖靈的能力
[00:11:05.000 --> 00:11:08.000]  當時先知聽見這個異象的時候
[00:11:08.000 --> 00:11:10.000]  他心裏面得了很大的鼓勵
[00:11:10.000 --> 00:11:13.000]  因此他將事情告訴眾百姓
[00:11:13.000 --> 00:11:15.000]  告訴所羅巴百
[00:11:15.000 --> 00:11:18.000]  聖經就說到他們從此之後
[00:11:18.000 --> 00:11:21.000]  他們重新相信聖靈的工作
[00:11:21.000 --> 00:11:25.000]  他們就放膽再一次去建築聖殿
[00:11:25.000 --> 00:11:27.000]  因此聖經就提到
[00:11:27.000 --> 00:11:29.000]  在接著你看經文
[00:11:29.000 --> 00:11:34.000]  所羅巴百的手要作成神的功
[00:11:34.000 --> 00:11:36.000]  他必安放那塊石頭
[00:11:36.000 --> 00:11:40.000]  他在說上帝將那塊平頂的石頭
[00:11:40.000 --> 00:11:42.000]  意味著在建築完成之後
[00:11:42.000 --> 00:11:45.000]  是最後的石頭
[00:11:45.000 --> 00:11:46.000]  當他這樣做的時候
[00:11:46.000 --> 00:11:47.000]  有歡呼的聲音
[00:11:47.000 --> 00:11:50.000]  就一齊歌頌讚美上帝
[00:11:50.000 --> 00:11:53.000]  願因為歸於這殿
[00:11:53.000 --> 00:11:58.000]  或歸於這神的教會
[00:11:58.000 --> 00:12:00.000]  在其中聖經說到
[00:12:00.000 --> 00:12:02.000]  他們就完成了
[00:12:02.000 --> 00:12:04.000]  第八節第九節說
[00:12:04.000 --> 00:12:07.000]  所羅巴百的手奠納了這殿的根基
[00:12:07.000 --> 00:12:10.000]  他的手也必完成這功
[00:12:10.000 --> 00:12:13.000]  這樣你們就知道萬君之夜和華
[00:12:13.000 --> 00:12:15.000]  是差遣了先知
[00:12:15.000 --> 00:12:18.000]  來將事情講述出來
[00:12:18.000 --> 00:12:20.000]  他們會親自經歷到
[00:12:20.000 --> 00:12:22.000]  聖殿真的建築成功
[00:12:22.000 --> 00:12:24.000]  而最終他們看見神的能力
[00:12:24.000 --> 00:12:29.000]  怎樣來跨越在眼前的困難
[00:12:29.000 --> 00:12:32.000]  我最近有電影節目跟我提及
[00:12:32.000 --> 00:12:35.000]  關於柬埔寨的事情
[00:12:35.000 --> 00:12:38.000]  我就想回想起我們一位很懷念的牧者
[00:12:38.000 --> 00:12:41.000]  大家知不知道林榮輝牧師
[00:12:41.000 --> 00:12:44.000]  在當地過世
[00:12:44.000 --> 00:12:46.000]  在他年青的時候
[00:12:46.000 --> 00:12:49.000]  在教會我和他一起一段日子
[00:12:49.000 --> 00:12:52.000]  我記得當時早年我和他在團契
[00:12:52.000 --> 00:12:54.000]  我做他團契的導師
[00:12:54.000 --> 00:12:57.000]  後來他也成為了團契的一位導師
[00:12:57.000 --> 00:12:59.000]  有一次他和我說
[00:12:59.000 --> 00:13:03.000]  他說小牧師我們團契很困難
[00:13:03.000 --> 00:13:06.000]  最近很少團友回團契
[00:13:06.000 --> 00:13:09.000]  團契現在只剩下七八個人
[00:13:09.000 --> 00:13:13.000]  最少人一次三個人回來團契
[00:13:13.000 --> 00:13:15.000]  有些團友就提議
[00:13:15.000 --> 00:13:19.000]  不如我們也接他
[00:13:19.000 --> 00:13:23.000]  結束了團契
[00:13:23.000 --> 00:13:27.000]  很灰心沒有人再參加團契
[00:13:27.000 --> 00:13:30.000]  但後來我聽到他們不肯放棄
[00:13:30.000 --> 00:13:32.000]  他們說我們要祈禱
[00:13:32.000 --> 00:13:34.000]  很多時候他們幾個人都好
[00:13:34.000 --> 00:13:36.000]  就在團契時間一直為弟兄姊妹祈禱
[00:13:36.000 --> 00:13:38.000]  一直為團契祈禱
[00:13:38.000 --> 00:13:42.000]  有一次林榮輝弟兄來跟我說
[00:13:42.000 --> 00:13:44.000]  小牧師不如這樣
[00:13:44.000 --> 00:13:46.000]  教會好像有些新來賓
[00:13:46.000 --> 00:13:49.000]  不如把新來賓的名單給我們
[00:13:49.000 --> 00:13:51.000]  我們很想打電話聯絡他們
[00:13:51.000 --> 00:13:52.000]  關心他們
[00:13:52.000 --> 00:13:55.000]  帶他們回來團契
[00:13:55.000 --> 00:13:56.000]  我聽到後心很感動
[00:13:56.000 --> 00:13:57.000]  我說好
[00:13:57.000 --> 00:14:01.000]  你們就用心來關心新來賓
[00:14:01.000 --> 00:14:05.000]  然後他們真的很熱心地聯絡他們
[00:14:05.000 --> 00:14:07.000]  我很清楚作見證
[00:14:07.000 --> 00:14:09.000]  就是過了一段時間
[00:14:09.000 --> 00:14:11.000]  他們團契十幾個人
[00:14:11.000 --> 00:14:13.000]  接著二十幾人
[00:14:13.000 --> 00:14:15.000]  後來四十幾人
[00:14:15.000 --> 00:14:19.000]  團契就是這樣重新興旺過來
[00:14:19.000 --> 00:14:22.000]  然後見到很多人因為他們的聯繫
[00:14:22.000 --> 00:14:26.000]  關心、信主和在團契當中成長
[00:14:26.000 --> 00:14:29.000]  想起一些弟兄姊妹
[00:14:29.000 --> 00:14:31.000]  他們面對一些困難
[00:14:31.000 --> 00:14:32.000]  他們沒有放棄
[00:14:32.000 --> 00:14:34.000]  但他們知道祈禱
[00:14:34.000 --> 00:14:36.000]  也知道聖靈的能力在他們身上
[00:14:36.000 --> 00:14:38.000]  可以奇妙地彰顯
[00:14:38.000 --> 00:14:42.000]  讓他們可以來到去侍奉上帝
[00:14:42.000 --> 00:14:44.000]  我想重提一件事
[00:14:44.000 --> 00:14:45.000]  我上一節節目提及
[00:14:45.000 --> 00:14:47.000]  最近我再看一位宣教士
[00:14:47.000 --> 00:14:49.000]  古約翰牧師
[00:14:49.000 --> 00:14:50.000]  不知道大家有沒有留意
[00:14:50.000 --> 00:14:53.000]  曾經在中國的山東帶來了大復興
[00:14:53.000 --> 00:14:55.000]  加拿大的宣教士
[00:14:55.000 --> 00:14:57.000]  有一次古詩墓
[00:14:57.000 --> 00:14:59.000]  在他的傳記當中
[00:14:59.000 --> 00:15:00.000]  充滿著大小的神蹟
[00:15:00.000 --> 00:15:02.000]  古詩墓就說到他自己
[00:15:02.000 --> 00:15:04.000]  有一次回到自己的國家
[00:15:04.000 --> 00:15:07.000]  在國家裡面有些述職的時間
[00:15:07.000 --> 00:15:08.000]  有一次聚會
[00:15:08.000 --> 00:15:11.000]  有人邀請他分享一些經歷
[00:15:11.000 --> 00:15:14.000]  他想回到一節詩歌
[00:15:14.000 --> 00:15:15.000]  透過一節詩歌
[00:15:15.000 --> 00:15:18.000]  想和弟兄姊妹分享一些訊息
[00:15:18.000 --> 00:15:20.000]  當他預備分享的時候
[00:15:20.000 --> 00:15:21.000]  突然奇怪
[00:15:21.000 --> 00:15:23.000]  很熟悉的詩歌
[00:15:23.000 --> 00:15:26.000]  忘記了是什麼名字
[00:15:26.000 --> 00:15:28.000]  想來想去想不到
[00:15:28.000 --> 00:15:30.000]  很想找出來,找不到
[00:15:30.000 --> 00:15:33.000]  就問一位主席
[00:15:33.000 --> 00:15:35.000]  主席說「我也不知道」
[00:15:35.000 --> 00:15:37.000]  上到台的時候
[00:15:37.000 --> 00:15:39.000]  他也不怕不好意思
[00:15:39.000 --> 00:15:42.000]  就問在座當中有誰記得這首詩歌
[00:15:42.000 --> 00:15:44.000]  你提一提我吧
[00:15:44.000 --> 00:15:46.000]  但沒有人記得
[00:15:46.000 --> 00:15:48.000]  因此他覺得很尷尬
[00:15:48.000 --> 00:15:51.000]  就簡單地分享了
[00:15:51.000 --> 00:15:52.000]  他就說不出什麼
[00:15:52.000 --> 00:15:54.000]  他就下來
[00:15:54.000 --> 00:15:55.000]  下來的時候
[00:15:55.000 --> 00:15:56.000]  他心裡有一個很大的感動
[00:15:56.000 --> 00:15:58.000]  「神啊,我雖然忘記了」
[00:15:58.000 --> 00:16:01.000]  「但是求祢讓我記憶起來」
[00:16:01.000 --> 00:16:05.000]  「祢讓弟兄姊妹能夠領受訊息」
[00:16:05.000 --> 00:16:08.000]  然後他看到旁邊有一本詩集
[00:16:08.000 --> 00:16:10.000]  是教會自己用的詩集
[00:16:10.000 --> 00:16:12.000]  他拿起詩集一打開
[00:16:12.000 --> 00:16:16.000]  一看就是那首歌
[00:16:16.000 --> 00:16:18.000]  然後他想找那一節詩歌
[00:16:18.000 --> 00:16:20.000]  因為那一首詩有很多節
[00:16:20.000 --> 00:16:21.000]  是最後的節
[00:16:21.000 --> 00:16:26.000]  他一看就看到最後的一節詩歌
[00:16:26.000 --> 00:16:28.000]  然後他就請求大會
[00:16:28.000 --> 00:16:30.000]  可以讓他再上台
[00:16:30.000 --> 00:16:32.000]  他說弟兄姊妹剛才我忘記了
[00:16:32.000 --> 00:16:34.000]  但是感謝神聽人的祈禱
[00:16:34.000 --> 00:16:36.000]  祂讓我找到
[00:16:36.000 --> 00:16:38.000]  然後和弟兄姊妹從那一節詩歌
[00:16:38.000 --> 00:16:40.000]  來分享一個訊息
[00:16:40.000 --> 00:16:43.000]  然後當他分享完訊息的時候
[00:16:43.000 --> 00:16:44.000]  他就說
[00:16:44.000 --> 00:16:47.000]  他說我很感受到聖靈在當中
[00:16:47.000 --> 00:16:50.000]  給弟兄姊妹的激勵和感動
[00:16:50.000 --> 00:16:52.000]  但是明顯不是他自己
[00:16:52.000 --> 00:16:54.000]  原本他也是忘記了
[00:16:54.000 --> 00:16:56.000]  他的心很想
[00:16:56.000 --> 00:16:59.000]  很願意將榮耀稱讚歸給神
[00:16:59.000 --> 00:17:01.000]  然後兩年之後
[00:17:01.000 --> 00:17:03.000]  他提到一位宣教士
[00:17:03.000 --> 00:17:04.000]  新去到中國
[00:17:04.000 --> 00:17:05.000]  去到的時候和他說
[00:17:05.000 --> 00:17:07.000]  你記不記得那次聚會
[00:17:07.000 --> 00:17:09.000]  他在那次聚會裏面
[00:17:09.000 --> 00:17:10.000]  聽到你當時的分享
[00:17:10.000 --> 00:17:12.000]  覺得神是很真實
[00:17:12.000 --> 00:17:16.000]  然後激勵了他成為宣教士
[00:17:16.000 --> 00:17:19.000]  有些時候你會意想不到
[00:17:19.000 --> 00:17:21.000]  在你以為軟弱的時候
[00:17:21.000 --> 00:17:25.000]  反而是神自己奇妙工作的時候
[00:17:25.000 --> 00:17:29.000]  不是因為你的軟弱能夠成就什麼
[00:17:29.000 --> 00:17:30.000]  而是很多時候
[00:17:30.000 --> 00:17:33.000]  當你體會自己的不足的時候
[00:17:33.000 --> 00:17:38.000]  你更加知道全心全意去仰望上帝
[00:17:38.000 --> 00:17:39.000]  去依靠他的時候
[00:17:39.000 --> 00:17:43.000]  聖靈就作奇妙的工作
[00:17:43.000 --> 00:17:44.000]  因此你讀聖經的時候
