
[00:00:00.000 --> 00:00:03.160]  在《馬太福音》第五章至第七章
[00:01:36.920 --> 00:01:40.840]  禱告、禁食和施捨
[00:01:40.840 --> 00:01:45.480]  耶穌就用了這三個主要的行為
[00:01:45.480 --> 00:01:49.400]  去作為當時一群以色列人認為
[00:01:49.400 --> 00:01:53.360]  做了這些就已經等於去跟從上帝
[00:01:53.360 --> 00:01:55.600]  所以耶穌就用了這個去說
[00:01:55.600 --> 00:01:57.520]  什麼叫做真正的禱告
[00:01:57.520 --> 00:01:58.880]  什麼叫做真正的禁食
[00:01:58.880 --> 00:02:01.400]  什麼叫做真正的施捨呢
[00:02:01.400 --> 00:02:05.960]  耶穌其實在這裡去說出一個很重要的方向
[00:02:05.960 --> 00:02:08.000]  一個真正跟從上帝的人
[00:02:08.000 --> 00:02:11.720]  是首先自己願意去順服上帝
[00:02:11.720 --> 00:02:14.800]  接著去做出的那些行為
[00:02:14.800 --> 00:02:19.400]  才是上帝所喜悅的一個行為
[00:02:19.400 --> 00:02:23.000]  在這幾個的內容裡面
[00:02:23.000 --> 00:02:24.480]  施捨、禱告、禁食
[00:02:24.480 --> 00:02:25.440]  耶穌在討論的時候
[00:02:25.440 --> 00:02:30.160]  其實都有一個大的共同的形式
[00:02:30.160 --> 00:02:32.640]  第一就是耶穌去警告那些人
[00:02:32.640 --> 00:02:36.160]  不要去賺取別人的稱讚
[00:02:36.160 --> 00:02:38.800]  而去做這些行為
[00:02:38.800 --> 00:02:39.680]  就是警告這個
[00:02:39.680 --> 00:02:42.240]  不要為了賺取別人的稱讚
[00:02:42.240 --> 00:02:43.680]  而去做這些行為
[00:02:43.680 --> 00:02:46.120]  耶穌說如果你不聽我的警告
[00:02:46.120 --> 00:02:47.320]  耶穌保證
[00:02:47.320 --> 00:02:50.760]  你會得到你所要的東西
[00:02:50.760 --> 00:02:52.000]  你要的是什麼呢
[00:02:52.000 --> 00:02:53.920]  你要得到全部你所得到的東西
[00:02:53.920 --> 00:02:55.280]  就是人的稱讚
[00:02:55.280 --> 00:02:57.320]  人的喝彩的聲音
[00:02:57.320 --> 00:02:59.920]  但是耶穌在教導
[00:02:59.920 --> 00:03:01.960]  你得不到的是什麼呢
[00:03:01.960 --> 00:03:03.200]  接著耶穌就說
[00:03:03.200 --> 00:03:06.680]  一個真正敬畏上帝的人的行為
[00:03:06.680 --> 00:03:09.400]  是在暗中去做
[00:03:09.400 --> 00:03:11.880]  就是暗中去做這些行為
[00:03:11.880 --> 00:03:12.960]  耶穌也保證
[00:03:12.960 --> 00:03:14.600]  當你有這樣的心態的時候
[00:03:14.600 --> 00:03:15.760]  有這樣的態度的時候
[00:03:15.760 --> 00:03:16.800]  耶穌也保證
[00:03:16.800 --> 00:03:20.480]  上帝會暗中去看見你所做的事
[00:03:20.480 --> 00:03:25.080]  祂必然去報答你所做的一切
[00:03:25.080 --> 00:03:28.320]  接著耶穌再很詳細地去說
[00:03:28.320 --> 00:03:32.040]  這三個行為的一些錯誤的地方
[00:03:32.040 --> 00:03:33.760]  第一就是施捨
[00:03:33.760 --> 00:03:35.000]  就是幫助人
[00:03:35.000 --> 00:03:37.160]  幫助人的一些行為
[00:03:37.160 --> 00:03:38.280]  其實這裡的重點
[00:03:38.280 --> 00:03:39.440]  其實是兩個字
[00:03:39.440 --> 00:03:40.840]  就是炫耀
[00:03:40.840 --> 00:03:44.880]  就是炫耀自己幫助了人有多少
[00:03:44.880 --> 00:03:46.680]  為人做了多少事
[00:03:46.680 --> 00:03:47.760]  在現實上
[00:03:47.760 --> 00:03:50.520]  一些有需要的人得到人的幫助
[00:03:50.520 --> 00:03:53.960]  當然會很感謝幫助的人
[00:03:53.960 --> 00:03:57.200]  他們也看不到幫助他人的那種心態
[00:03:57.200 --> 00:03:58.520]  他們看不到
[00:03:58.520 --> 00:04:02.680]  所以去感謝那些幫助他人的人
[00:04:02.680 --> 00:04:04.520]  這個也是很自然的事
[00:04:04.520 --> 00:04:09.320]  而這些存在著這樣的心態去幫助人的人
[00:04:09.320 --> 00:04:10.960]  當人去感謝他的時候
[00:04:10.960 --> 00:04:12.000]  他們也很高興
[00:04:12.000 --> 00:04:13.800]  我幫助了人了
[00:04:13.800 --> 00:04:17.960]  但其實這個會加強了他一個自欺欺人的心態
[00:04:17.960 --> 00:04:21.680]  他的內心裡只不過是為了得人的稱讚
[00:04:21.680 --> 00:04:24.080]  而去做這件事
[00:04:24.080 --> 00:04:25.400]  所以耶穌去說
[00:04:25.400 --> 00:04:27.040]  這班法利賽人
[00:04:27.040 --> 00:04:31.280]  或者代表著這班法利賽人的一個群體
[00:04:31.280 --> 00:04:32.800]  有這個心態的人
[00:04:32.800 --> 00:04:34.560]  他們最大的問題是
[00:04:34.560 --> 00:04:39.480]  愛人的稱讚過於上帝的稱讚
[00:04:39.480 --> 00:04:40.680]  也可以這麼說
[00:04:40.680 --> 00:04:43.960]  他們所希望得到的
[00:04:43.960 --> 00:04:47.040]  不是真正的敬虔是什麼
[00:04:47.040 --> 00:04:50.520]  他們只是希望得到敬虔的聲譽
[00:04:50.520 --> 00:04:53.280]  我只是希望得到人對我的稱讚
[00:04:53.280 --> 00:04:54.240]  讓我
[00:04:54.240 --> 00:04:55.040]  別人說我
[00:04:55.040 --> 00:04:56.960]  我有多麼敬畏上帝
[00:04:56.960 --> 00:04:58.240]  我有多麼的敬虔
[00:04:58.240 --> 00:05:00.720]  他們只是希望得到這個聲譽
[00:05:00.720 --> 00:05:01.920]  在這裡耶穌去說
[00:05:01.920 --> 00:05:05.880]  避免這些假冒為善的行為方法
[00:05:05.880 --> 00:05:09.560]  不是停止做一些幫助人的工作
[00:05:09.560 --> 00:05:10.840]  可能當時有些人說
[00:05:10.840 --> 00:05:11.440]  既然是這樣
[00:05:11.440 --> 00:05:12.840]  不如不做了
[00:05:12.840 --> 00:05:13.840]  我不做善事
[00:05:13.840 --> 00:05:15.800]  我就不會假冒為善
[00:05:15.800 --> 00:05:16.680]  耶穌說不是
[00:05:16.680 --> 00:05:18.600]  不是停止這些善行
[00:05:18.600 --> 00:05:20.520]  而是更重要的就是
[00:05:20.520 --> 00:05:22.640]  我們暗中去做這些善行
[00:05:22.640 --> 00:05:23.640]  意思就是說
[00:05:23.640 --> 00:05:25.840]  做了好像自己都不知道一樣
[00:05:25.840 --> 00:05:27.040]  別說別人不知道
[00:05:27.040 --> 00:05:28.760]  自己都好像不知道一樣
[00:05:28.760 --> 00:05:29.560]  那我做了什麼
[00:05:29.560 --> 00:05:30.400]  意思就是
[00:05:30.400 --> 00:05:31.640]  我有做了什麼幫你嗎
[00:05:31.640 --> 00:05:33.360]  很自然就做了出來
[00:05:33.360 --> 00:05:35.280]  我也不會常常記住
[00:05:35.280 --> 00:05:37.680]  我對多少個人有多少的恩惠
[00:05:37.680 --> 00:05:38.800]  不會記住
[00:05:38.800 --> 00:05:40.680]  做了就做了
[00:05:40.680 --> 00:05:42.560]  耶穌其實教導就是
[00:05:42.560 --> 00:05:43.680]  暗中去做
[00:05:43.680 --> 00:05:44.280]  意思就是
[00:05:44.280 --> 00:05:45.840]  不要常常記住
[00:05:45.840 --> 00:05:47.160]  我為人做了多少事
[00:05:47.160 --> 00:05:49.000]  我為人做了多少事
[00:05:49.000 --> 00:05:50.720]  不需要常常記住
[00:05:50.720 --> 00:05:53.960]  做了好像自己都不記得一樣
[00:05:53.960 --> 00:05:56.480]  如果我們存在一個這樣的心態的時候
[00:05:56.480 --> 00:06:00.680]  這才是上帝所喜悅的善行
[00:06:00.680 --> 00:06:05.040]  一個幫助人的行動
[00:06:05.040 --> 00:06:05.800]  第二方面
[00:06:05.800 --> 00:06:07.560]  關於禱告
[00:06:07.560 --> 00:06:10.160]  當時的一群人
[00:06:10.160 --> 00:06:12.160]  有一群人很想讓人知道
[00:06:12.160 --> 00:06:15.440]  我有多麼的經虔的時候
[00:06:15.440 --> 00:06:17.240]  他在很當眼的地方
[00:06:17.240 --> 00:06:18.520]  公開的祈禱
[00:06:18.520 --> 00:06:19.920]  可能禱告的內容
[00:06:19.920 --> 00:06:21.080]  就是
[00:06:21.080 --> 00:06:26.120]  經過很仔細的去想過
[00:06:26.120 --> 00:06:27.200]  然後禱告
[00:06:27.200 --> 00:06:28.760]  很優美的一個禱告
[00:06:28.760 --> 00:06:29.720]  告訴別人
[00:06:29.720 --> 00:06:30.240]  然後
[00:06:30.240 --> 00:06:32.920]  我是一個多麼虔誠的一個人
[00:06:32.920 --> 00:06:35.440]  然後我站立的姿勢
[00:06:35.440 --> 00:06:37.960]  也想過怎樣站立
[00:06:37.960 --> 00:06:42.560]  怎樣用什麼的站立的姿勢
[00:06:42.560 --> 00:06:44.360]  才能夠更加讓人看到
[00:06:44.360 --> 00:06:47.240]  我是一個多麼敬畏上帝的人
[00:06:47.240 --> 00:06:49.440]  他們所有的行動
[00:06:49.440 --> 00:06:50.960]  都是一個目的
[00:06:50.960 --> 00:06:52.640]  不是要去
[00:06:52.640 --> 00:06:56.000]  在上帝面前有一個真正敬畏上帝的心
[00:06:56.000 --> 00:06:57.680]  而是只是讓人看到
[00:06:57.680 --> 00:06:59.160]  或者讓人稱讚
[00:06:59.160 --> 00:07:02.760]  我有多麼敬畏上帝
[00:07:02.760 --> 00:07:04.440]  這個聲援
[00:07:04.440 --> 00:07:06.360]  才是我要所得到的
[00:07:06.360 --> 00:07:11.160]  我要得到這個人對我稱讚的聲援
[00:07:11.160 --> 00:07:12.920]  耶穌在這裡說
[00:07:12.920 --> 00:07:15.040]  應該要有的方法是什麼呢
[00:07:15.040 --> 00:07:17.040]  真正的禱告在暗地裡
[00:07:17.040 --> 00:07:18.920]  就是在房間裡面的禱告
[00:07:18.920 --> 00:07:21.600]  不要去那麼想
[00:07:21.600 --> 00:07:24.800]  就是在公開的場合去祈禱
[00:07:24.800 --> 00:07:27.080]  耶穌不是反對公開的祈禱
[00:07:27.080 --> 00:07:28.880]  我們在崇拜裡面
[00:07:28.880 --> 00:07:30.240]  全道同工有公開的祈禱
[00:07:30.240 --> 00:07:32.160]  主席也有公開的祈禱
[00:07:32.160 --> 00:07:33.680]  耶穌不是否定
[00:07:33.680 --> 00:07:35.920]  我們要在公開的場合去禱告
[00:07:35.920 --> 00:07:38.480]  耶穌是否定那一群
[00:07:38.480 --> 00:07:40.440]  很想公開祈禱
[00:07:40.440 --> 00:07:42.800]  為了得到人稱讚的
[00:07:42.800 --> 00:07:45.920]  這一群人的心態
[00:07:45.920 --> 00:07:47.160]  接著另一方面
[00:07:47.160 --> 00:07:50.240]  耶穌說不要像外邦人那樣去祈禱
[00:07:50.240 --> 00:07:52.680]  很冗長的禱告
[00:07:52.680 --> 00:07:54.200]  很重複的禱告
[00:07:54.200 --> 00:07:58.600]  耶穌在這裡不是否定冗長的祈禱
[00:07:58.600 --> 00:08:01.440]  耶穌不是否定重複的祈禱
[00:08:01.440 --> 00:08:03.800]  只不過這一群人以為重複
[00:08:03.800 --> 00:08:06.040]  和很長的祈禱
[00:08:06.040 --> 00:08:08.200]  上帝就會聽的
[00:08:08.200 --> 00:08:11.520]  上帝會聽這個禱告
[00:08:11.520 --> 00:08:13.080]  或者某個程度上
[00:08:13.080 --> 00:08:17.320]  上帝會因著我這麼長的禱告
[00:08:17.320 --> 00:08:18.440]  這麼重複
[00:08:18.440 --> 00:08:20.680]  上帝必然被我控制
[00:08:20.680 --> 00:08:23.160]  一定會根據我所說的
[00:08:23.160 --> 00:08:26.960]  去做我期望的那些事
[00:08:26.960 --> 00:08:28.480]  當時的外邦人
[00:08:28.480 --> 00:08:31.720]  外邦的人或者宗教就是這樣
[00:08:31.720 --> 00:08:33.520]  他們以為去說一些咒語
[00:08:33.520 --> 00:08:35.680]  擁有一些秘密的咒語
[00:08:35.680 --> 00:08:39.840]  就可以令到神明受我控制
[00:08:39.840 --> 00:08:41.800]  越說神明就會越聽
[00:08:41.800 --> 00:08:43.800]  耶穌在這裡說
[00:08:43.800 --> 00:08:45.120]  不是這樣的
[00:08:45.120 --> 00:08:46.360]  不是長的禱告
[00:08:46.360 --> 00:08:48.240]  上帝一定會隨聽
[00:08:48.240 --> 00:08:49.280]  不是重複的禱告
[00:08:49.280 --> 00:08:50.040]  上帝一定會隨聽
[00:08:50.040 --> 00:08:52.560]  這是一個錯誤的想法
[00:08:52.560 --> 00:08:54.040]  第三方面
[00:08:54.040 --> 00:08:55.600]  耶穌說禁食
[00:08:55.600 --> 00:08:59.560]  在舊約聖經裡面就說
[00:08:59.560 --> 00:09:01.400]  規定的只有一個禁食
[00:09:01.400 --> 00:09:04.520]  就是在猶太人的贖罪日
[00:09:04.520 --> 00:09:06.280]  一年有一天叫贖罪日
[00:09:06.280 --> 00:09:07.880]  在贖罪日裡面
[00:09:07.880 --> 00:09:08.880]  就是一切
[00:09:08.880 --> 00:09:10.480]  就是全個以色列人
[00:09:10.480 --> 00:09:12.840]  一起有一個禁食的禱告
[00:09:12.840 --> 00:09:13.560]  除此之外
[00:09:13.560 --> 00:09:14.640]  有很多的情況
[00:09:14.640 --> 00:09:15.840]  一群的以色列人
[00:09:15.840 --> 00:09:17.760]  就是他會個人的認罪
[00:09:17.760 --> 00:09:18.640]  或者個人的
[00:09:18.640 --> 00:09:20.120]  面對一些困難
[00:09:20.120 --> 00:09:21.600]  個人的危險的時候
[00:09:21.600 --> 00:09:22.400]  他在上帝面前
[00:09:22.400 --> 00:09:24.640]  都會自己有一個禁食
[00:09:24.640 --> 00:09:26.080]  跟著有一個禱告
[00:09:26.080 --> 00:09:27.920]  但是其實在舊約聖經裡面
[00:09:27.920 --> 00:09:30.520]  都挺嚴厲的去指責
[00:09:30.520 --> 00:09:32.720]  有很多的以色列人
[00:09:32.720 --> 00:09:35.320]  他真的將禁食這個行動
[00:09:35.320 --> 00:09:39.440]  變成一個宗教的形式
[00:09:39.440 --> 00:09:41.840]  就是外在的一個宗教的行為
[00:09:41.840 --> 00:09:42.880]  其實內心裡面
[00:09:42.880 --> 00:09:46.240]  卻是沒有一個真誠的悔改
[00:09:46.240 --> 00:09:47.240]  在上帝面前
[00:09:47.240 --> 00:09:49.320]  就去做這些宗教的形式
[00:09:49.320 --> 00:09:50.960]  所以在舊約的聖經
[00:09:50.960 --> 00:09:52.520]  很多的先知都去責備
[00:09:52.520 --> 00:09:53.640]  一群的以色列人
[00:09:53.640 --> 00:09:58.440]  就是他單是有這些的外在的行為
[00:09:58.440 --> 00:10:01.120]  但是內心裡面卻是遠離上帝
[00:10:01.120 --> 00:10:02.440]  在耶穌的時代
[00:10:02.440 --> 00:10:05.480]  就是當時的一群以色列人
[00:10:05.480 --> 00:10:06.400]  有一些人
[00:10:06.400 --> 00:10:09.400]  就是他們每個禮拜都禁食兩次
[00:10:09.400 --> 00:10:10.800]  在禁食的時候
[00:10:10.800 --> 00:10:13.160]  就是都告訴別人
[00:10:13.160 --> 00:10:14.720]  就是我在這裡禁食
[00:10:14.720 --> 00:10:15.680]  你都很相信
[00:10:15.680 --> 00:10:16.720]  當時會有一群人
[00:10:16.720 --> 00:10:19.400]  就是禁食一個小時
[00:10:19.400 --> 00:10:20.880]  跟著有些人禁食兩個小時
[00:10:20.880 --> 00:10:21.560]  你禁食兩個小時
[00:10:21.560 --> 00:10:22.760]  我禁食四個小時
[00:10:22.760 --> 00:10:23.640]  我要我的行為
[00:10:23.640 --> 00:10:24.360]  我要告訴你
[00:10:24.360 --> 00:10:25.680]  我比你更勁虔
[00:10:25.680 --> 00:10:29.200]  又或者我是比眾人更勁虔
[00:10:29.200 --> 00:10:30.600]  耶穌在這裡說
[00:10:30.600 --> 00:10:34.320]  如果你做一些禁食的行動
[00:10:34.320 --> 00:10:36.040]  不要讓別人知道
[00:10:36.040 --> 00:10:37.640]  不需要讓別人知道
[00:10:37.640 --> 00:10:39.000]  你在這裡禁食
[00:10:39.000 --> 00:10:41.240]  就是你做到好像
[00:10:41.240 --> 00:10:43.360]  跟平常沒有分別的一樣
[00:10:43.360 --> 00:10:46.120]  耶穌的這個說法
[00:10:46.120 --> 00:10:50.480]  是針對當時這一群人的行動
[00:10:50.480 --> 00:10:53.200]  為了得人的稱讚
[00:10:53.200 --> 00:10:54.280]  但是內心裡面
[00:10:54.280 --> 00:10:56.320]  祂是遠離上帝
[00:10:56.320 --> 00:10:57.880]  耶穌是對這一方面
[00:10:57.880 --> 00:11:00.320]  一個強烈的指責
[00:11:00.320 --> 00:11:02.200]  和指控可以說
[00:11:02.200 --> 00:11:03.760]  耶穌不是否定了禁食
[00:11:03.760 --> 00:11:05.320]  耶穌也不是否定祈禱
[00:11:05.320 --> 00:11:06.480]  耶穌也沒有否定
[00:11:06.480 --> 00:11:08.840]  施捨幫助人的行為
[00:11:08.840 --> 00:11:10.960]  耶穌只是否定那個心態
[00:11:10.960 --> 00:11:13.280]  這群人為什麼要做這些行動
[00:11:13.280 --> 00:11:14.680]  耶穌是否定這件事
[00:11:14.680 --> 00:11:16.960]  還有這個心態如果不改變
[00:11:16.960 --> 00:11:20.560]  做多少的施捨、禱告、禁食
[00:11:20.560 --> 00:11:23.360]  在上帝面前都是沒有意義的
[00:11:23.360 --> 00:11:25.320]  會得人的稱讚
[00:11:25.320 --> 00:11:27.800]  但是得不到上帝的稱讚
[00:11:27.800 --> 00:11:30.440]  接著耶穌就繼續去說
[00:11:30.440 --> 00:11:32.520]  究竟一個真正的禱告
[00:11:32.520 --> 00:11:35.360]  應該存在什麼心態呢
[00:11:35.360 --> 00:11:37.400]  所以在第九節到十三節
[00:11:37.400 --> 00:11:38.640]  耶穌就去說
[00:11:38.640 --> 00:11:40.000]  教導我們怎麼祈禱
[00:11:40.000 --> 00:11:41.720]  我們經常說這是主禱文
[00:11:41.720 --> 00:11:42.640]  更精確的去說
[00:11:42.640 --> 00:11:46.080]  就是說主教導我們的祈禱
[00:11:46.080 --> 00:11:47.760]  主教導我們怎麼祈禱呢
[00:11:47.760 --> 00:11:54.000]  這個內容主要有三個願和三個祈求
[00:11:54.000 --> 00:11:55.240]  三個願是什麼呢
[00:11:55.240 --> 00:11:57.160]  願你的名為聖
[00:11:57.160 --> 00:11:59.000]  願上帝你的名為聖
[00:11:59.000 --> 00:12:00.040]  意思不是說
[00:12:00.040 --> 00:12:03.440]  上帝我希望你成為一個聖潔的上帝
[00:12:03.440 --> 00:12:04.160]  不是
[00:12:04.160 --> 00:12:08.320]  上帝本身已經是完美無瑕為聖
[00:12:08.320 --> 00:12:11.160]  他已經是聖潔的一個上帝
[00:12:11.160 --> 00:12:13.960]  其實這個禱告、這個願
[00:12:13.960 --> 00:12:16.880]  是希望上帝你幫助我們這一群
[00:12:16.880 --> 00:12:19.360]  你所受造的人
[00:12:19.360 --> 00:12:21.640]  我、包括跟從你的人
[00:12:21.640 --> 00:12:25.880]  能夠將你的聖潔彰顯出來
[00:12:25.880 --> 00:12:28.360]  能夠將你的聖潔在我生活當中
[00:12:28.360 --> 00:12:31.520]  能夠在地上彰顯出來
[00:12:31.520 --> 00:12:33.080]  用另一個說法去說
[00:12:33.080 --> 00:12:35.720]  讓上帝成為上帝
[00:12:35.720 --> 00:12:38.840]  讓上帝成為我生命的主
[00:12:38.840 --> 00:12:40.480]  意思是這樣
[00:12:40.480 --> 00:12:41.800]  接著第二個願
[00:12:41.800 --> 00:12:44.640]  願你的國降臨
[00:12:44.640 --> 00:12:47.360]  當耶穌在地上傳道的時候
[00:12:47.360 --> 00:12:49.680]  其實上帝的國已經降臨
[00:12:49.680 --> 00:12:50.880]  耶穌受死
[00:12:50.880 --> 00:12:53.040]  被釘十字架
[00:12:53.040 --> 00:12:55.240]  接著埋葬、復活、升天
[00:12:55.240 --> 00:12:57.480]  教會開始在地上
[00:12:57.480 --> 00:12:58.640]  接著到最後
[00:12:58.640 --> 00:13:02.160]  上帝會有一個大的審判
[00:13:02.160 --> 00:13:03.720]  人類的終結
[00:13:03.720 --> 00:13:07.000]  都是上帝的國道彰顯的過程
[00:13:07.000 --> 00:13:08.440]  而完全的彰顯
[00:13:08.440 --> 00:13:10.040]  是上帝的大審判
[00:13:10.040 --> 00:13:11.400]  最後在彌林人間的時候
[00:13:11.400 --> 00:13:12.920]  那裡完全的彰顯
[00:13:12.920 --> 00:13:14.000]  所以現在我們說
[00:13:14.000 --> 00:13:15.640]  上帝的國已經來到
[00:13:15.640 --> 00:13:18.800]  但又未完全去實驗
[00:13:18.800 --> 00:13:20.840]  願你的國降臨是什麼意思呢
[00:13:20.840 --> 00:13:23.040]  就是願上帝的統治
[00:13:23.040 --> 00:13:24.800]  在人間裡面去彰顯
[00:13:24.800 --> 00:13:27.840]  在我的生命當中去彰顯
[00:13:27.840 --> 00:13:30.680]  願你的國降臨
[00:13:30.680 --> 00:13:32.920]  願你的旨意行在地上
[00:13:32.920 --> 00:13:34.960]  願上帝的公義和慈愛
[00:13:34.960 --> 00:13:36.880]  是彰顯於人間
[00:13:36.880 --> 00:13:38.240]  其實這三個願
[00:13:38.240 --> 00:13:40.720]  基本上是可以互相解釋的
[00:13:40.720 --> 00:13:41.800]  什麼意思呢
[00:13:41.800 --> 00:13:43.440]  什麼叫願你的名為聖呢
[00:13:43.440 --> 00:13:45.800]  就是願上帝你的國道降臨
[00:13:45.800 --> 00:13:47.240]  上帝你的國道
[00:13:47.240 --> 00:13:48.400]  如何降臨呢
[00:13:48.400 --> 00:13:50.760]  你的旨意行在地上
[00:13:50.760 --> 00:13:53.400]  當上帝的旨意行在地上的時候
[00:13:53.400 --> 00:13:55.120]  當上帝的旨意
[00:13:55.120 --> 00:13:56.720]  在我身上去彰顯的時候
[00:13:56.720 --> 00:13:58.640]  上帝的名為聖
[00:13:58.640 --> 00:14:01.600]  上帝的國就降臨在地上
[00:14:01.600 --> 00:14:03.240]  所以這三個
[00:14:03.240 --> 00:14:04.200]  其中一個
[00:14:04.200 --> 00:14:05.760]  都是解釋其餘的兩個
[00:14:05.760 --> 00:14:06.680]  或者其餘的兩個
[00:14:06.680 --> 00:14:08.760]  都可以解釋其餘的另外的一個
[00:14:08.760 --> 00:14:10.720]  是互相的去解釋
[00:14:10.720 --> 00:14:12.440]  是很清楚的去說出了
[00:14:12.440 --> 00:14:15.320]  這個禱告的內容
[00:14:15.320 --> 00:14:18.000]  其實這個禱告最基本的就是
[00:14:18.000 --> 00:14:21.400]  祈求上帝去採取一個行動
[00:14:21.400 --> 00:14:22.320]  什麼行動呢
[00:14:22.320 --> 00:14:26.000]  是幫助那些跟從他的一班子民
[00:14:26.000 --> 00:14:28.560]  為了上帝的名的緣故
[00:14:28.560 --> 00:14:31.640]  去願意順服上帝的管治
[00:14:31.640 --> 00:14:35.800]  去在生活當中實踐上帝的旨意
[00:14:35.800 --> 00:14:39.840]  所以如果我們沒有一個這樣的態度
[00:14:39.840 --> 00:14:43.320]  我們是不能真心的去同頌這個主禱文的
[00:14:43.320 --> 00:14:44.720]  同頌這個主禱文背後
[00:14:44.720 --> 00:14:46.520]  是有這個態度
[00:14:46.520 --> 00:14:48.960]  才是一個正確的
[00:14:48.960 --> 00:14:54.280]  就是去同頌主禱文的一個很重要的基礎
[00:14:54.280 --> 00:14:57.160]  這個主教導我們的禱文
[00:14:57.160 --> 00:15:02.720]  其實是幫助我們聚焦在上帝的身上
[00:15:02.720 --> 00:15:04.040]  什麼是最重要
[00:15:04.040 --> 00:15:06.880]  什麼是優先在我們的生活當中
[00:15:06.880 --> 00:15:08.600]  在主禱文裏面已經教導我們
[00:15:08.600 --> 00:15:09.920]  願你的名為聖
[00:15:09.920 --> 00:15:11.320]  一開始就是說
[00:15:11.320 --> 00:15:12.480]  在我生命裏面
[00:15:12.480 --> 00:15:15.720]  究竟是不是以彰顯上帝的榮耀為優先呢
[00:15:15.720 --> 00:15:18.080]  還是我關注、關切
[00:15:18.080 --> 00:15:20.440]  我個人的利益為優先呢
[00:15:20.440 --> 00:15:22.400]  其實主禱文已經是幫助我們
[00:15:22.400 --> 00:15:25.040]  聚焦在神的身上
[00:15:25.040 --> 00:15:27.640]  接著才有三個祈求
[00:15:27.640 --> 00:15:30.520]  這三個祈求就是關於人
[00:15:30.520 --> 00:15:35.000]  怎樣能夠在地上進行上帝的旨意
[00:15:35.000 --> 00:15:38.720]  第一個就是願上帝保守我們有日用的飲食
[00:15:38.720 --> 00:15:43.320]  這句的內容其實對我們來說好像很遙遠
[00:15:43.320 --> 00:15:45.640]  誰擔心今天的飲食呢
[00:15:45.640 --> 00:15:49.520]  你會不會擔心今天沒得吃呢
[00:15:49.520 --> 00:15:51.480]  誰會有的呢?你舉手來看看
[00:15:51.480 --> 00:15:53.240]  應該沒有吧
[00:15:53.240 --> 00:15:55.440]  我想大部分我們現在都不會擔心
[00:15:55.440 --> 00:15:57.640]  我們每天吃完這一餐
[00:15:57.640 --> 00:15:59.120]  下一餐有沒有呢
[00:15:59.120 --> 00:16:01.000]  明天那餐有沒有呢
[00:16:01.000 --> 00:16:04.160]  我們大部分都未必有擔心
[00:16:04.160 --> 00:16:07.280]  但是在第一世紀的人的生活來說
[00:16:07.280 --> 00:16:08.240]  這是很實際的
[00:16:08.240 --> 00:16:10.480]  因為他們每天的工作
[00:16:10.480 --> 00:16:13.080]  基本上就是維持自己當天的所需
[00:16:13.080 --> 00:16:14.360]  不工作幾天
[00:16:14.360 --> 00:16:17.880]  可能整個生活都有一個問題在裏面
