
[00:00:00.000 --> 00:00:05.500]  聖經裡面有很出名的幾章、三章
[00:15:43.300 --> 00:15:45.500]  人性就是這個樣子了
[00:15:45.500 --> 00:15:47.800]  那我們要得的是錢
[00:15:47.800 --> 00:15:49.700]  不理它是什麼動機
[00:15:49.700 --> 00:15:50.800]  這要錢來的
[00:15:50.800 --> 00:15:52.800]  我們能夠幫助了窮人
[00:15:52.800 --> 00:15:54.200]  我們做了好事了
[00:15:54.200 --> 00:15:57.400]  所以就照登照辦
[00:15:57.400 --> 00:16:00.600]  等他把這個事實就告訴我了
[00:16:00.600 --> 00:16:04.100]  從這樣的情況我們就看見
[00:16:04.400 --> 00:16:09.900]  在人性裡頭有許多許多的問題
[00:16:09.900 --> 00:16:13.900]  所以善成了裝飾
[00:16:13.900 --> 00:16:16.500]  成了虛偽
[00:16:16.500 --> 00:16:19.200]  動機有問題
[00:16:19.200 --> 00:16:21.200]  不純正
[00:16:21.200 --> 00:16:24.100]  有複雜的動機
[00:16:24.100 --> 00:16:27.200]  還是自我在裡頭作祟
[00:16:27.200 --> 00:16:31.600]  在這裡主耶穌要跟從他的人
[00:16:31.600 --> 00:16:33.700]  基督徒們
[00:16:34.700 --> 00:16:36.600]  那些學習他的人
[00:16:36.600 --> 00:16:38.200]  效法他的人
[00:16:38.200 --> 00:16:41.900]  要注意這件事
[00:16:41.900 --> 00:16:45.700]  把我們行善的動機澄清
[00:16:45.700 --> 00:16:49.800]  然後我們才能夠發出真的善
[00:16:49.800 --> 00:16:52.600]  這個又是裡面生命的問題
[00:16:52.600 --> 00:16:55.200]  和道德的問題就配合起來的
[00:16:55.200 --> 00:16:58.300]  我們裡面有一個善的生命
[00:16:58.300 --> 00:17:02.800]  從這個善的生命流露出來善的行為
[00:17:02.900 --> 00:17:09.900]  我們這個行為和生命配合起來
[00:17:09.900 --> 00:17:14.200]  就成了一件很自然的事
[00:17:14.200 --> 00:17:16.800]  如果有善的生命
[00:17:16.800 --> 00:17:20.000]  就會流露出來善的行為
[00:17:20.000 --> 00:17:23.800]  也就是善的果子
[00:17:23.800 --> 00:17:30.000]  這是非常的重要的一個真理
[00:17:31.800 --> 00:17:37.400]  現在我們看第三個問題帶出來的
[00:17:37.400 --> 00:17:41.600]  第三個人生的基本的真理
[00:17:41.600 --> 00:17:46.600]  那就是靈修的真理
[00:17:46.600 --> 00:17:49.600]  也就是一個人接近上帝
[00:17:49.600 --> 00:17:53.800]  親近上帝的這個真理
[00:17:53.800 --> 00:17:57.000]  我們看六章二十三節
[00:17:57.000 --> 00:17:59.400]  六章二十三節
[00:18:00.900 --> 00:18:03.000]  你們的眼睛若昏花
[00:18:03.000 --> 00:18:04.800]  全身就黑暗
[00:18:04.800 --> 00:18:07.500]  你們裡頭的光若黑暗了
[00:18:07.500 --> 00:18:10.200]  那黑暗是何等大呢
[00:18:10.200 --> 00:18:16.500]  主耶穌提到人生的兩種的光
[00:18:16.500 --> 00:18:19.900]  第一種的光就是眼睛
[00:18:19.900 --> 00:18:21.300]  是身體的光
[00:18:21.300 --> 00:18:24.000]  身體的燈
[00:18:24.000 --> 00:18:26.000]  身體的光就是眼睛
[00:18:26.000 --> 00:18:28.600]  一個人的眼睛如果昏花
[00:18:29.600 --> 00:18:34.100]  他就全身整個的人覺得黑暗
[00:18:34.100 --> 00:18:36.600]  一個失明的人
[00:18:36.600 --> 00:18:40.300]  正是在一個黑暗的世界裡頭
[00:18:40.300 --> 00:18:43.900]  是很悲慘的一件事情
[00:18:43.900 --> 00:18:50.000]  有一個孩子向媽媽講話
[00:18:50.000 --> 00:18:52.300]  這個孩子生下來就失明的
[00:18:52.300 --> 00:18:56.200]  這個孩子大概有五六歲
[00:18:56.200 --> 00:18:58.400]  他就對媽媽說
[00:18:58.400 --> 00:19:03.600]  媽媽我真是想看看你的面是怎麼樣的
[00:19:03.600 --> 00:19:05.700]  我聽見你的聲音
[00:19:05.700 --> 00:19:07.600]  不能見你的面
[00:19:07.600 --> 00:19:10.800]  我只有最大的一個可想
[00:19:10.800 --> 00:19:15.000]  就是能夠看你一面
[00:19:15.000 --> 00:19:18.400]  這個話講出來
[00:19:18.400 --> 00:19:22.400]  是小孩子很自然的一個心情的表達
[00:19:22.400 --> 00:19:25.700]  這個母親聽見就一直流淚
[00:19:25.700 --> 00:19:26.600]  一直流淚
[00:19:26.800 --> 00:19:30.700]  她的愛的孩子
[00:19:30.700 --> 00:19:33.100]  不能看見她的樣子
[00:19:33.100 --> 00:19:35.200]  一些失明的人
[00:19:35.200 --> 00:19:40.800]  這個美麗的冬景四季春夏秋冬的
[00:19:40.800 --> 00:19:42.200]  不同的景致
[00:19:42.200 --> 00:19:44.500]  這個美麗的大自然
[00:19:44.500 --> 00:19:45.800]  他們看不見
[00:19:45.800 --> 00:19:50.300]  那是何等的悲慘的一件事
[00:19:50.300 --> 00:19:52.800]  眼睛失明
[00:19:52.800 --> 00:19:58.400]  讓一個人在黑暗世界里過生活
[00:19:58.400 --> 00:20:02.200]  但是主耶穌跟著就說
[00:20:02.200 --> 00:20:06.900]  如果你們裡頭的光黑暗了
[00:20:06.900 --> 00:20:11.100]  那個黑暗更是何等大呢
[00:20:11.100 --> 00:20:15.000]  是兩種光做一個比較
[00:20:15.000 --> 00:20:18.100]  身體的光是外面的光
[00:20:19.600 --> 00:20:23.000]  裡面的光是心靈的光
[00:20:23.000 --> 00:20:24.900]  精神的光
[00:20:24.900 --> 00:20:31.800]  這個光對人生的意義更重大
[00:20:31.800 --> 00:20:36.500]  我們常常說黑暗世界
[00:20:36.500 --> 00:20:38.900]  黑暗社會
[00:20:38.900 --> 00:20:42.500]  我們說政治黑暗
[00:20:42.500 --> 00:20:44.900]  為什麼呢
[00:20:46.100 --> 00:20:50.900]  就是因為有許多的見不得光的事在裡頭
[00:20:50.900 --> 00:20:53.200]  有許多罪惡在裡頭
[00:20:53.200 --> 00:20:58.600]  有許多的自私自利爭權奪利在裡頭
[00:20:58.600 --> 00:21:03.700]  所以造成了黑暗的人生
[00:21:03.700 --> 00:21:05.400]  黑暗的社會
[00:21:05.400 --> 00:21:08.700]  這個黑暗的世界
[00:21:08.700 --> 00:21:13.200]  這個黑暗不是外面的黑暗
[00:21:13.200 --> 00:21:15.800]  是心靈里的黑暗
[00:21:16.800 --> 00:21:18.900]  是道德的黑暗
[00:21:18.900 --> 00:21:24.600]  這個黑暗主耶穌說是何等大
[00:21:24.600 --> 00:21:28.500]  那麼現在問題就來了
[00:21:28.500 --> 00:21:32.000]  我們裡頭的光是什麼
[00:21:32.000 --> 00:21:34.800]  我們身體的光是眼睛
[00:21:34.800 --> 00:21:35.900]  這個很清楚
[00:21:35.900 --> 00:21:39.600]  我們裡面心靈的那個光是什麼呢
[00:21:39.600 --> 00:21:42.900]  這個問題很重要
[00:21:45.200 --> 00:21:46.500]  在舊約裡面
[00:21:46.500 --> 00:21:49.900]  正言書有一個地方這樣說
[00:21:49.900 --> 00:21:56.000]  上帝把他的燈放在人的靈裡頭
[00:21:56.000 --> 00:22:03.500]  那麼這個燈就是人的靈
[00:22:03.500 --> 00:22:08.300]  人有身體也有心靈
[00:22:08.300 --> 00:22:11.200]  這個心靈就是裡面的光
[00:22:11.200 --> 00:22:13.000]  裡面的燈
[00:22:14.300 --> 00:22:15.500]  但是很可惜
[00:22:15.500 --> 00:22:19.000]  這個人類的這個心靈
[00:22:19.000 --> 00:22:22.000]  落到黑暗的地步
[00:22:22.000 --> 00:22:23.600]  為什麼落到黑暗的地步
[00:22:23.600 --> 00:22:29.400]  因為和上帝的靈隔絕了
[00:22:29.400 --> 00:22:32.300]  和上帝分開了
[00:22:32.300 --> 00:22:36.600]  所以上帝的光不能夠照到他的裡頭
[00:22:36.600 --> 00:22:41.200]  上帝的真理的光不能夠照到他的裡頭
[00:22:43.100 --> 00:22:44.900]  那麼曾經還告訴我們
[00:22:44.900 --> 00:22:48.800]  上帝把他的把良心放在人的裡頭
[00:22:48.800 --> 00:22:55.100]  人的良心也就是靈心靈的作用的一部分
[00:22:55.100 --> 00:23:00.400]  人的心靈落在黑暗裡頭
[00:23:00.400 --> 00:23:04.900]  但是這還有一部分的殘餘的作用
[00:23:04.900 --> 00:23:07.900]  所以人的良心有的時候還起作用
[00:23:07.900 --> 00:23:12.200]  你看在中國的歷史裡頭秦始皇
[00:23:12.400 --> 00:23:16.500]  他年老的時候
[00:23:16.500 --> 00:23:22.900]  就常常忽然大哭大笑大叫
[00:23:22.900 --> 00:23:27.100]  一個精神失常的一個情況
[00:23:27.100 --> 00:23:29.300]  為什麼呢
[00:23:29.300 --> 00:23:31.200]  我們這樣推想一想
[00:23:31.200 --> 00:23:34.900]  很可能就是因為他做了很殘忍的事
[00:23:34.900 --> 00:23:37.400]  他焚書坑語
[00:23:37.400 --> 00:23:41.500]  把許多的讀書人都活埋的
[00:23:42.400 --> 00:23:46.200]  為了達成他的這個軍權
[00:23:46.200 --> 00:23:48.500]  他的統治
[00:23:48.500 --> 00:23:53.500]  後來他的良心使他不安
[00:23:53.500 --> 00:23:56.400]  所以後來精神失常
[00:23:56.400 --> 00:24:01.800]  那這就表示一個很殘忍的人
[00:24:01.800 --> 00:24:03.700]  一個很剛硬的人
