
[00:00:00.000 --> 00:00:01.660]  各位靈性姐妹平安
[00:01:22.480 --> 00:01:24.480]  我們雖然有疑惑
[00:01:24.480 --> 00:01:27.480]  但是聖靈在我們心裏賜我們信心
[00:01:28.480 --> 00:01:31.480]  今天我們再一次在祢面前同心敬拜祢
[00:01:31.480 --> 00:01:33.480]  亦都渴望
[00:01:33.480 --> 00:01:37.480]  祢自己的恩賢再一次臨到我們身上
[00:01:37.480 --> 00:01:39.480]  主讓我們祈禱
[00:01:39.480 --> 00:01:42.480]  求祢賜下祢的真理
[00:01:42.480 --> 00:01:46.480]  讓我們眾人心靈領受祢自己所賜的自由
[00:01:46.480 --> 00:01:49.480]  領受祢給我們生命之道
[00:01:49.480 --> 00:01:53.480]  我們繼續可以來到去堅定的跟隨祢
[00:01:53.480 --> 00:01:55.480]  求主施恩
[00:01:55.480 --> 00:01:57.480]  在彼此封斷時間
[00:01:57.480 --> 00:01:59.480]  祢遮蓋我們很多的不足
[00:01:59.480 --> 00:02:01.480]  除去人的難阻
[00:02:01.480 --> 00:02:05.480]  讓祢的恩惠臨到我們身上
[00:02:05.480 --> 00:02:06.480]  我們仰望祈禱
[00:02:06.480 --> 00:02:08.480]  奉耶穌基督聖名祈求
[00:02:08.480 --> 00:02:10.480]  阿們
[00:02:10.480 --> 00:02:14.480]  我們再看聖經出一集第十三章的經文
[00:02:14.480 --> 00:02:21.480]  剛剛兩個星期多之前
[00:02:21.480 --> 00:02:23.480]  我有機會參加一個特別的聚會
[00:02:23.480 --> 00:02:27.480]  是一個福音戒禱的機構
[00:02:27.480 --> 00:02:30.480]  有他們的週年的聚會
[00:02:30.480 --> 00:02:32.480]  當我參加的時候
[00:02:32.480 --> 00:02:34.480]  我心裏面有一份感動
[00:02:34.480 --> 00:02:35.480]  開始聚會的時候
[00:02:35.480 --> 00:02:38.480]  見到有兩組弟兄姊妹出來獻詩
[00:02:38.480 --> 00:02:41.480]  一組弟兄姊妹他們出來的時候
[00:02:41.480 --> 00:02:45.480]  我一直在留意他們的身份
[00:02:45.480 --> 00:02:50.480]  原來他們都是一些曾經是戒禱的朋友
[00:02:50.480 --> 00:02:54.480]  亦稱為過來人的朋友的家人
[00:02:54.480 --> 00:02:56.480]  他們出來唱詩歌
[00:02:56.480 --> 00:02:58.480]  亦都講述他們的經歷
[00:02:58.480 --> 00:03:01.480]  過去受過很多的威嚇
[00:03:01.480 --> 00:03:03.480]  很多的痛楚
[00:03:03.480 --> 00:03:07.480]  很多的追債的威嚇
[00:03:07.480 --> 00:03:10.480]  但是見到他們的家人信主
[00:03:10.480 --> 00:03:11.480]  生命改變過來
[00:03:11.480 --> 00:03:15.480]  他們一起唱出感謝的詩歌
[00:03:15.480 --> 00:03:17.480]  接著第二組人出來的時候
[00:03:17.480 --> 00:03:20.480]  是一班的傳弟兄
[00:03:20.480 --> 00:03:22.480]  都是過來人
[00:03:22.480 --> 00:03:27.480]  曾經在賭博裏面捆綁了很多年
[00:03:27.480 --> 00:03:29.480]  我見到他們有些年紀較年輕
[00:03:29.480 --> 00:03:30.480]  有些年紀較大
[00:03:30.480 --> 00:03:33.480]  他們有不同的賭齡
[00:03:33.480 --> 00:03:34.480]  有幾年的
[00:03:34.480 --> 00:03:36.480]  有四十年的
[00:03:36.480 --> 00:03:41.480]  他們曾經多年來在賭博當中捆綁著
[00:03:41.480 --> 00:03:43.480]  他們講述他們自己的經歷
[00:03:43.480 --> 00:03:45.480]  曾經怎樣來到去
[00:03:45.480 --> 00:03:47.480]  不顧一切
[00:03:47.480 --> 00:03:48.480]  欺騙家人
[00:03:48.480 --> 00:03:50.480]  用各種手段要拿到錢
[00:03:50.480 --> 00:03:52.480]  來繼續賭博
[00:03:52.480 --> 00:03:54.480]  甚至自己不能自製
[00:03:54.480 --> 00:03:56.480]  做自己都不想做的事情
[00:03:56.480 --> 00:03:58.480]  然後他們講述他們怎樣因為信主
[00:03:58.480 --> 00:04:01.480]  福音怎樣釋放了他們
[00:04:01.480 --> 00:04:05.480]  而他們一起唱詩歌去感謝神
[00:04:05.480 --> 00:04:07.480]  一路聽他們分享的時候
[00:04:07.480 --> 00:04:09.480]  是很清楚感受一件事情
[00:04:09.480 --> 00:04:13.480]  就是神的拯救是真實的
[00:04:13.480 --> 00:04:16.480]  神是帶著能力來拯救我們
[00:04:16.480 --> 00:04:18.480]  脫離很多的捆綁
[00:04:18.480 --> 00:04:21.480]  很多不同的捆綁
[00:04:21.480 --> 00:04:24.480]  而帶給我們生命真正的釋放
[00:04:24.480 --> 00:04:27.480]  當我們上到聖經出一級記的時候
[00:04:27.480 --> 00:04:28.480]  有很多不同的信息
[00:04:28.480 --> 00:04:31.480]  但其中一個核心信息告訴我們
[00:04:31.480 --> 00:04:35.480]  這位上帝是大有能力的拯救者
[00:04:35.480 --> 00:04:41.480]  能夠叫我們從很多重的捆綁釋放出來
[00:04:41.480 --> 00:04:44.480]  而當我們回想自己經歷的時候
[00:04:44.480 --> 00:04:46.480]  弟兄姊妹都會有同樣的感受
[00:04:46.480 --> 00:04:48.480]  在信仰的人生的路上
[00:04:48.480 --> 00:04:50.480]  有很多不同的經歷
[00:04:50.480 --> 00:04:52.480]  但很多弟兄姊妹都會說
[00:04:52.480 --> 00:04:54.480]  經歷了一段日子之後
[00:04:54.480 --> 00:04:57.480]  總是感覺到最重要的
[00:04:57.480 --> 00:05:02.480]  仍然是我今天已經蒙了拯救
[00:05:02.480 --> 00:05:05.480]  最大的喜樂、最大的恩惠
[00:05:05.480 --> 00:05:10.480]  仍然是我今天已經蒙恩得救
[00:05:10.480 --> 00:05:14.480]  而今天你和我在領受救恩之餘
[00:05:14.480 --> 00:05:20.480]  仍然需要不斷地回想自己得救的日子
[00:05:20.480 --> 00:05:25.480]  亦都想去紀念上帝在你生命當中的工作
[00:05:25.480 --> 00:05:29.480]  今天當我們讀到聖經十三章的時候
[00:05:29.480 --> 00:05:33.480]  你會知道他們剛剛從埃及出來
[00:05:33.480 --> 00:05:36.480]  出來之後上帝馬上跟他們說話
[00:05:36.480 --> 00:05:39.480]  而其中特別提醒他們的
[00:05:39.480 --> 00:05:45.480]  就是他們要牢記他們曾經在埃及離開的日子
[00:05:45.480 --> 00:05:48.480]  這個被拯救的時刻
[00:05:48.480 --> 00:05:53.480]  所以大家先看看聖經十三章第三節
[00:05:53.480 --> 00:05:55.480]  第十三章第三節
[00:05:55.480 --> 00:05:59.480]  摩西對人民說:你們要紀念這一天
[00:05:59.480 --> 00:06:03.480]  就是從埃及遺留之家出來的這一天
[00:06:03.480 --> 00:06:05.480]  因為耶和華用大能的手
[00:06:05.480 --> 00:06:09.480]  把你們從這裡領出來
[00:06:09.480 --> 00:06:12.480]  聖經提醒第一件事情
[00:06:12.480 --> 00:06:14.480]  要去記得這一天
[00:06:14.480 --> 00:06:17.480]  記得你們怎樣從埃及出來
[00:06:17.480 --> 00:06:22.480]  神怎樣用大能的手將你們從埃及領出來
[00:06:22.480 --> 00:06:24.480]  聖經說到神用大能的手
[00:06:24.480 --> 00:06:28.480]  沒有能力、沒有奇妙的作為
[00:06:28.480 --> 00:06:30.480]  而你再讀聖經
[00:06:30.480 --> 00:06:32.480]  一直讀到這十六節經文的時候
[00:06:32.480 --> 00:06:34.480]  四次重複地說
[00:06:34.480 --> 00:06:39.480]  神用大能的手來釋放了我們
[00:06:39.480 --> 00:06:43.480]  你會發覺當時當以色列人聽到消息
[00:06:43.480 --> 00:06:46.480]  摩西告訴他們神要釋放他們的時候
[00:06:46.480 --> 00:06:48.480]  他們都很快樂、很開心
[00:06:48.480 --> 00:06:56.480]  但是想不到當他們開始預備得釋放的時候
[00:06:56.480 --> 00:06:59.480]  摩西跟法老講述這件事情
[00:06:59.480 --> 00:07:01.480]  但是法老不單沒有釋放他們
[00:07:01.480 --> 00:07:03.480]  反而加重他們擔子
[00:07:03.480 --> 00:07:05.480]  大家讀聖經記得
[00:07:05.480 --> 00:07:06.480]  法老加重苦工
[00:07:06.480 --> 00:07:08.480]  他們更加辛苦
[00:07:08.480 --> 00:07:10.480]  甚至連摩西都有些懷疑
[00:07:10.480 --> 00:07:11.480]  向神說
[00:07:11.480 --> 00:07:16.480]  神啊 自從你吩咐我去跟法老講說話之後
[00:07:16.480 --> 00:07:20.480]  你一點沒有拯救他們
[00:07:20.480 --> 00:07:22.480]  為什麼你說拯救
[00:07:22.480 --> 00:07:25.480]  但是現在又好像不太行
[00:07:25.480 --> 00:07:28.480]  而且法老好像心裡越來越剛硬
[00:07:28.480 --> 00:07:30.480]  然後神告訴他們
[00:07:30.480 --> 00:07:33.480]  你留心
[00:07:33.480 --> 00:07:38.480]  我會用大能的手讓以色列人離去
[00:07:38.480 --> 00:07:40.480]  接著開始有十個災
[00:07:40.480 --> 00:07:42.480]  大家都知道
[00:07:42.480 --> 00:07:43.480]  但是在災的過程中
[00:07:43.480 --> 00:07:45.480]  第一個災出現
[00:07:45.480 --> 00:07:47.480]  可能以色列人就說
[00:07:47.480 --> 00:07:49.480]  應該可以走路
[00:07:49.480 --> 00:07:51.480]  但是法老心越發剛硬
[00:07:51.480 --> 00:07:55.480]  第二、第三個災出現
[00:07:55.480 --> 00:07:58.480]  他們會懷疑究竟是神不神
[00:07:58.480 --> 00:08:01.480]  沒有足夠的力量改變法老
[00:08:01.480 --> 00:08:04.480]  不能夠令他可以釋放我們
[00:08:04.480 --> 00:08:07.480]  在過程中他們一定有很多不同的疑惑
[00:08:07.480 --> 00:08:09.480]  很多的擔心
[00:08:09.480 --> 00:08:12.480]  但是直到第十災出現的時候
[00:08:12.480 --> 00:08:16.480]  神讓滅長子的災禍臨到
[00:08:16.480 --> 00:08:19.480]  法老就釋放以色列人
[00:08:19.480 --> 00:08:22.480]  在過程中聖經很清楚地說一件事情
[00:08:22.480 --> 00:08:25.480]  神不單止要釋放以色列人
[00:08:25.480 --> 00:08:29.480]  同時讓整個世界知道
[00:08:29.480 --> 00:08:31.480]  祂帶著能力
[00:08:31.480 --> 00:08:34.480]  透過不同的過程
[00:08:34.480 --> 00:08:37.480]  讓人知道祂帶有大能
[00:08:37.480 --> 00:08:40.480]  來釋放人的生命
[00:08:40.480 --> 00:08:43.480]  中間可能有時候會等候
[00:08:43.480 --> 00:08:45.480]  有時候要忍耐
[00:08:45.480 --> 00:08:50.480]  但是祂仍然要成就祂大能的釋放
[00:08:50.480 --> 00:08:51.480]  我想大家這個時候
[00:08:51.480 --> 00:08:53.480]  你幫我揭一處經文
[00:08:53.480 --> 00:08:55.480]  聖經裏面的《羅馬書》
[00:08:55.480 --> 00:08:58.480]  其中一節聖經正正是說這件事情
[00:08:58.480 --> 00:08:59.480]  大家一起看
[00:08:59.480 --> 00:09:02.480]  去到新約的《羅馬書》第九章
[00:09:02.480 --> 00:09:04.480]  我們今天會揭幾處經文
[00:09:04.480 --> 00:09:07.480]  大家一起看
[00:09:07.480 --> 00:09:14.480]  新約《羅馬書》第九章1696頁
[00:09:14.480 --> 00:09:22.480]  其中的二十二節
[00:09:22.480 --> 00:09:24.480]  《羅馬書》第九章
[00:09:24.480 --> 00:09:27.480]  第二十二節和學本這樣說
[00:09:27.480 --> 00:09:32.480]  他說:倘若神要顯明他的憤怒
[00:09:32.480 --> 00:09:34.480]  彰顯他的權能
[00:09:34.480 --> 00:09:38.480]  就多多忍耐寬容那可怒
[00:09:38.480 --> 00:09:42.480]  預備遭毀滅的氣鳴
[00:09:42.480 --> 00:09:44.480]  聖經提到
[00:09:44.480 --> 00:09:47.480]  有人曾經懷疑神自己的主權
[00:09:47.480 --> 00:09:49.480]  為什麼你會這樣做呢?
[00:09:49.480 --> 00:09:51.480]  但是神告訴他們知道
[00:09:51.480 --> 00:09:54.480]  神有些時候他所做的工作
[00:09:54.480 --> 00:09:57.480]  是要顯明出他的憤怒
[00:09:57.480 --> 00:10:01.480]  彰顯他的權能
[00:10:01.480 --> 00:10:03.480]  顯出他的能力
[00:10:03.480 --> 00:10:04.480]  因此那些可怒
[00:10:04.480 --> 00:10:07.480]  應該及早面對審判的人
[00:10:07.480 --> 00:10:09.480]  神忍耐著他們
[00:10:09.480 --> 00:10:11.480]  但是在過程當中
[00:10:11.480 --> 00:10:14.480]  更清晰地顯明出他的權能
[00:10:14.480 --> 00:10:17.480]  以致他們最終要面對審判
[00:10:17.480 --> 00:10:20.480]  亦都顯明出神自己的大能
[00:10:20.480 --> 00:10:21.480]  但是相對來說
[00:10:21.480 --> 00:10:24.480]  對於那些預備蒙連民的人
[00:10:24.480 --> 00:10:25.480]  二十三節說
[00:10:25.480 --> 00:10:28.480]  由於將他豐盛的榮耀
[00:10:28.480 --> 00:10:30.480]  彰顯在那蒙連民
[00:10:30.480 --> 00:10:33.480]  早預備得榮耀的氣鳴上
[00:10:33.480 --> 00:10:37.480]  以致連人其實他們都要面對死亡
[00:10:37.480 --> 00:10:40.480]  但是上帝救贖了他們
[00:10:40.480 --> 00:10:43.480]  羔羊的血抹在門眉上
[00:10:43.480 --> 00:10:44.480]  門框上
[00:10:44.480 --> 00:10:48.480]  因此滅命的使者越過門
[00:10:48.480 --> 00:10:51.480]  他們就得免死亡
[00:10:51.480 --> 00:10:52.480]  在神憐憫他們
[00:10:52.480 --> 00:10:55.480]  讓他們不需要面對這個死亡
[00:10:55.480 --> 00:10:59.480]  向他們彰顯出神自己的憐憫
[00:10:59.480 --> 00:11:02.480]  在一些拯救的過程當中
[00:11:02.480 --> 00:11:06.480]  有些時候未必是按我們所想像的時間
[00:11:06.480 --> 00:11:08.480]  想像的方法
[00:11:08.480 --> 00:11:09.480]  但是神要我們知道
[00:11:09.480 --> 00:11:12.480]  祂帶著能力來拯救我們
[00:11:12.480 --> 00:11:16.480]  不單單是過去我們在蒙恩得救的時候
[00:11:16.480 --> 00:11:18.480]  領受這份救恩
[00:11:18.480 --> 00:11:19.480]  在今天
[00:11:19.480 --> 00:11:21.480]  祂要我們知道
[00:11:21.480 --> 00:11:24.480]  祂仍然有能力拯救我們
[00:11:24.480 --> 00:11:28.480]  或者你面對著新的一種捆綁
[00:11:28.480 --> 00:11:32.480]  面對著今天有給你的很多壓制
[00:11:32.480 --> 00:11:34.480]  但你知道這位上帝
[00:11:34.480 --> 00:11:36.480]  祂沒有能力
[00:11:36.480 --> 00:11:38.480]  祂要拯救你
[00:11:38.480 --> 00:11:40.480]  祂要釋放你
[00:11:40.480 --> 00:11:43.480]  因此當你讀到詩篇的時候
[00:11:43.480 --> 00:11:44.480]  詩篇上說
[00:11:44.480 --> 00:11:47.480]  你們不要以為上帝的膀臂縮短
[00:11:47.480 --> 00:11:49.480]  不能拯救
[00:11:49.480 --> 00:11:51.480]  整個膀臂說的是祂的能力
[00:11:51.480 --> 00:11:57.480]  是伸出來要拯救祂的百姓
[00:11:57.480 --> 00:11:58.480]  我想回到一件事
[00:11:58.480 --> 00:12:01.480]  在幾年之前聽到一位宣教士分享一件事
[00:12:01.480 --> 00:12:04.480]  這位宣教士在中東工作
[00:12:04.480 --> 00:12:07.480]  提到一位穆斯林的歸主者
[00:12:07.480 --> 00:12:09.480]  當時他信了主
[00:12:09.480 --> 00:12:10.480]  但是面對著家人
[00:12:10.480 --> 00:12:12.480]  鄉下的鄉村裡的人
[00:12:12.480 --> 00:12:14.480]  對他有很大的逼迫
[00:12:14.480 --> 00:12:18.480]  所以他知道要逃離這個地方
[00:12:18.480 --> 00:12:20.480]  當他預備離開的時候
[00:12:20.480 --> 00:12:22.480]  有一個同村的朋友
[00:12:22.480 --> 00:12:24.480]  知道他要離開
[00:12:24.480 --> 00:12:26.480]  就來他家
[00:12:26.480 --> 00:12:28.480]  就來跟他說
[00:12:28.480 --> 00:12:29.480]  跟他爭辯
[00:12:29.480 --> 00:12:31.480]  為什麼你會信了耶穌
[00:12:31.480 --> 00:12:34.480]  然後一路責罵他
[00:12:34.480 --> 00:12:36.480]  這位信主的弟兄
[00:12:36.480 --> 00:12:39.480]  他心裡面帶著一份平安神給他的力量
[00:12:39.480 --> 00:12:43.480]  平心靜氣地講述自己的信仰
[00:12:43.480 --> 00:12:44.480]  在過程當中
[00:12:44.480 --> 00:12:46.480]  對方仍然在責罵他
[00:12:46.480 --> 00:12:47.480]  突然意想不到
[00:12:47.480 --> 00:12:51.480]  他從自己的身上拿出一把手槍
[00:12:51.480 --> 00:12:53.480]  然後對著這位弟兄
[00:12:53.480 --> 00:12:57.480]  開了兩槍
[00:12:57.480 --> 00:12:59.480]  但奇怪的是
[00:12:59.480 --> 00:13:00.480]  開了槍
[00:13:00.480 --> 00:13:03.480]  但是沒有子彈
[00:13:03.480 --> 00:13:06.480]  這個人一看見這樣的情況
[00:13:06.480 --> 00:13:08.480]  自己都不知所措
[00:13:08.480 --> 00:13:10.480]  然後就走了出去
[00:13:10.480 --> 00:13:13.480]  這位弟兄後來都按照自己的計劃
[00:13:13.480 --> 00:13:14.480]  離開這條村
[00:13:14.480 --> 00:13:16.480]  去了另一個地方
[00:13:16.480 --> 00:13:18.480]  在幾年之後
[00:13:18.480 --> 00:13:20.480]  他有機會回來
[00:13:20.480 --> 00:13:23.480]  去接觸自己的一些親人
[00:13:23.480 --> 00:13:28.480]  他見到這位曾經用槍指著他的朋友
[00:13:28.480 --> 00:13:29.480]  對方見到的時候
[00:13:29.480 --> 00:13:31.480]  馬上走來和他聊天
[00:13:31.480 --> 00:13:32.480]  就說對不起
[00:13:32.480 --> 00:13:36.480]  我當時用一些很惡劣的態度對你
[00:13:36.480 --> 00:13:38.480]  甚至想殺你
[00:13:38.480 --> 00:13:40.480]  但你可能不知道
[00:13:40.480 --> 00:13:41.480]  我開不到槍之後
[00:13:41.480 --> 00:13:42.480]  我走了出去的時候
[00:13:42.480 --> 00:13:43.480]  我很奇怪
[00:13:43.480 --> 00:13:46.480]  上半子彈的槍竟然開不到出來
[00:13:46.480 --> 00:13:49.480]  然後我試第三下向天發射
[00:13:49.480 --> 00:13:52.480]  啪一聲就響了出來
[00:13:52.480 --> 00:13:54.480]  我突然間知道
[00:13:54.480 --> 00:13:56.480]  你的神是真神
[00:13:56.480 --> 00:13:59.480]  保護了你
[00:13:59.480 --> 00:14:03.480]  我現在都是教徒
[00:14:03.480 --> 00:14:05.480]  當我聽這件事情的時候
[00:14:05.480 --> 00:14:08.480]  其實有很多的教徒都經歷到上帝
[00:14:08.480 --> 00:14:10.480]  用很多不同的方式
[00:14:10.480 --> 00:14:12.480]  帶給我們生命的拯救
[00:14:12.480 --> 00:14:14.480]  不單止對我們的保護
[00:14:14.480 --> 00:14:19.480]  他同時帶給我們生命一個完全的拯救
[00:14:19.480 --> 00:14:22.480]  當你想起你過去怎樣蒙恩德救的時候
[00:14:22.480 --> 00:14:25.480]  不單單是一件歷史的事情
[00:14:25.480 --> 00:14:30.480]  而是你記住這位上帝今天仍然帶著能力要拯救你
[00:14:30.480 --> 00:14:32.480]  要帶給你釋放
[00:14:32.480 --> 00:14:34.480]  帶給你完全的平安
[00:14:34.480 --> 00:14:36.480]  因此你帶著那份信心
[00:14:36.480 --> 00:14:40.480]  你去思想去回應
[00:14:40.480 --> 00:14:45.480]  以至你今天盡得神給你的完全的釋放
[00:14:45.480 --> 00:14:47.480]  因此當時已經說到
[00:14:47.480 --> 00:14:49.480]  你們要去思想
[00:14:49.480 --> 00:14:53.480]  神用大能的手將你從這裡的埃及地領出來
[00:14:53.480 --> 00:14:57.480]  然後大家會再看前面的第一節
[00:14:57.480 --> 00:14:59.480]  在開始的時候
[00:14:59.480 --> 00:15:06.480]  神就馬上跟摩西說十三章以出埃及記的第一節
[00:15:06.480 --> 00:15:08.480]  耶和華告訴摩西說
[00:15:08.480 --> 00:15:09.480]  在以色列人中
[00:15:09.480 --> 00:15:13.480]  你要把所有投生的都分別為聖歸我
[00:15:13.480 --> 00:15:16.480]  無論是人是生畜
[00:15:16.480 --> 00:15:19.480]  凡是投生的都是我
[00:15:19.480 --> 00:15:20.480]  神告訴摩西
[00:15:20.480 --> 00:15:24.480]  所有投生的都應該分別為聖歸我
[00:15:24.480 --> 00:15:26.480]  以色列人是很明白的
[00:15:26.480 --> 00:15:27.480]  因為他們知道
[00:15:27.480 --> 00:15:30.480]  其實他們本來應該死
[00:15:30.480 --> 00:15:33.480]  但是神拯救了他們
[00:15:33.480 --> 00:15:35.480]  高揚袋贖了他們
[00:15:35.480 --> 00:15:37.480]  因此其實他們是屬於神的
[00:15:37.480 --> 00:15:40.480]  不是再屬於自己的
[00:15:40.480 --> 00:15:41.480]  而神就告訴他們知道
[00:15:41.480 --> 00:15:44.480]  你們是屬於我
[00:15:44.480 --> 00:15:46.480]  分別為聖
[00:15:46.480 --> 00:15:48.480]  你們都屬於我
[00:15:48.480 --> 00:15:50.480]  分別為聖有兩個基本的意思
[00:15:50.480 --> 00:15:53.480]  第一個是獻上的意思
[00:15:53.480 --> 00:15:58.480]  第二個是作為屬神的意思
[00:15:58.480 --> 00:15:59.480]  不再屬於自己
[00:15:59.480 --> 00:16:01.480]  是屬於神的
[00:16:01.480 --> 00:16:03.480]  是分別為聖歸於我
[00:16:03.480 --> 00:16:04.480]  所以在下面的經文
[00:16:04.480 --> 00:16:05.480]  當你一邊讀的時候
[00:16:05.480 --> 00:16:07.480]  你會發覺神提醒他們
[00:16:07.480 --> 00:16:08.480]  去到迦南地的時候
[00:16:08.480 --> 00:16:11.480]  繼續持守這個儀節
[00:16:11.480 --> 00:16:12.480]  這個律法
[00:16:12.480 --> 00:16:15.480]  就是獻上你們投生的
[00:16:15.480 --> 00:16:17.480]  是不斷不斷去做這件事
[00:16:17.480 --> 00:16:20.480]  以致他們不會忘記
[00:16:20.480 --> 00:16:24.480]  其實他們一切的生命
[00:16:24.480 --> 00:16:25.480]  包括生俗
[00:16:25.480 --> 00:16:28.480]  都是屬於神的
[00:16:28.480 --> 00:16:30.480]  當然當大家聽到聖經所說的時候
[00:16:30.480 --> 00:16:32.480]  有些時候會誤會
[00:16:32.480 --> 00:16:35.480]  這位上帝好像很霸道
[00:16:35.480 --> 00:16:38.480]  要佔據我們
[00:16:38.480 --> 00:16:39.480]  不是
[00:16:39.480 --> 00:16:42.480]  聖經絕對不是說一種佔據性的擁有
[00:16:42.480 --> 00:16:46.480]  而是說一種關係的屬於
[00:16:46.480 --> 00:16:47.480]  是祂拯救你之後
[00:16:47.480 --> 00:16:51.480]  從此以後你屬於祂
[00:16:51.480 --> 00:16:54.480]  祂都屬於你
[00:16:54.480 --> 00:16:57.480]  正因為這種相屬於的關係
[00:16:57.480 --> 00:16:59.480]  你發覺聖經就上上提
[00:16:59.480 --> 00:17:02.480]  你不要害怕
[00:17:02.480 --> 00:17:05.480]  面對著很多新的挑戰的時候
[00:17:05.480 --> 00:17:07.480]  你記得
[00:17:07.480 --> 00:17:09.480]  你是屬於我的
[00:17:09.480 --> 00:17:11.480]  大家請再看看聖經
[00:17:11.480 --> 00:17:12.480]  另一處經文
[00:17:12.480 --> 00:17:13.480]  《以賽亞書》
[00:17:13.480 --> 00:17:15.480]  聖經的《以賽亞書》
[00:17:15.480 --> 00:17:19.480]  第四十三章
[00:17:19.480 --> 00:17:23.480]  亦都是呼應著這一段經文
[00:17:23.480 --> 00:17:25.480]  在聖經《以賽亞書》
[00:17:25.480 --> 00:17:27.480]  四十三章第一節
[00:17:27.480 --> 00:17:34.480]  1065頁
[00:17:34.480 --> 00:17:36.480]  四十三章第一節
[00:17:36.480 --> 00:17:39.480]  大家請小心聽我讀
[00:17:39.480 --> 00:17:42.480]  《薄荷本》的第一節這樣說
[00:17:42.480 --> 00:17:46.480]  「雅各雅創造你的耶和華
[00:17:46.480 --> 00:17:49.480]  以色列雅造成你的那位
[00:17:49.480 --> 00:17:51.480]  現在如此說
[00:17:51.480 --> 00:17:54.480]  你不要害怕
[00:17:54.480 --> 00:17:56.480]  因為我救贖了你
[00:17:56.480 --> 00:17:59.480]  我曾提你的名召你
[00:17:59.480 --> 00:18:00.480]  跟著說
[00:18:00.480 --> 00:18:03.480]  你是屬我的
[00:18:03.480 --> 00:18:04.480]  你從水中經過
[00:18:04.480 --> 00:18:06.480]  我必與你同在
[00:18:06.480 --> 00:18:07.480]  你通過江河
[00:18:07.480 --> 00:18:09.480]  水必不慢過你
[00:18:09.480 --> 00:18:10.480]  你從火中行過
[00:18:10.480 --> 00:18:12.480]  必不被燒
[00:18:12.480 --> 00:18:14.480]  火源也不灼在你身上
[00:18:14.480 --> 00:18:18.480]  因為我是耶和華你的神
[00:18:18.480 --> 00:18:19.480]  是以你的聖者
[00:18:19.480 --> 00:18:21.480]  你的救主
[00:18:21.480 --> 00:18:24.480]  我已經使埃及作你的贖駕
[00:18:24.480 --> 00:18:26.480]  使古實和巴西代替你
[00:18:26.480 --> 00:18:30.480]  因我看你為寶為尊
[00:18:30.480 --> 00:18:32.480]  又因我愛你
[00:18:32.480 --> 00:18:34.480]  所以我使人代替你
[00:18:34.480 --> 00:18:38.480]  使列邦人替換你的生命」
[00:18:38.480 --> 00:18:40.480]  然後第五節再說
[00:18:40.480 --> 00:18:42.480]  「不要害怕
[00:18:42.480 --> 00:18:45.480]  因為我與你同在」
[00:18:45.480 --> 00:18:47.480]  不要害怕
[00:18:47.480 --> 00:18:50.480]  因為我們是屬於神的
[00:18:50.480 --> 00:18:51.480]  我們有時候
[00:18:51.480 --> 00:18:54.480]  廣東人有時候會說一些說話
[00:18:54.480 --> 00:18:55.480]  告訴他
[00:18:55.480 --> 00:18:56.480]  我照顧著你
