
[00:00:00.000 --> 00:00:03.000]  大家翻到聖經《馬太福音》第七章
[00:08:03.000 --> 00:08:05.200]  這種愛的規勸
[00:08:05.200 --> 00:08:06.800]  當你接受的時候
[00:08:06.800 --> 00:08:09.600]  也都表達出你接受他的愛
[00:08:09.600 --> 00:08:10.800]  而你行出來
[00:08:10.800 --> 00:08:12.800]  也都反映出你對主的
[00:08:12.800 --> 00:08:14.800]  那種愛的接納
[00:08:14.800 --> 00:08:16.200]  而之間的關係
[00:08:16.200 --> 00:08:20.600]  就更進一步來去兼顧
[00:08:20.600 --> 00:08:21.600]  我以前都曾經
[00:08:21.600 --> 00:08:23.000]  曾經跟展子妹說過一件事情
[00:08:23.000 --> 00:08:24.200]  我自己很深刻
[00:08:24.200 --> 00:08:25.400]  就是很多年前
[00:08:25.400 --> 00:08:27.600]  我的女兒很小的時候
[00:08:27.600 --> 00:08:31.000]  十幾歲去看牙醫
[00:08:31.000 --> 00:08:33.800]  因為一隻牙可能要剝了
[00:08:33.800 --> 00:08:35.000]  去到牙醫的診所
[00:08:35.000 --> 00:08:36.000]  一個小女孩
[00:08:36.000 --> 00:08:38.000]  坐在一張很特別的牙醫的
[00:08:38.000 --> 00:08:40.600]  醫床牙床上面
[00:08:40.600 --> 00:08:42.000]  然後有一個陌生人
[00:08:42.000 --> 00:08:43.400]  走到她身邊
[00:08:43.400 --> 00:08:45.400]  拿著一些很奇怪的器具
[00:08:45.400 --> 00:08:47.800]  在她面前仰下仰下
[00:08:47.800 --> 00:08:48.600]  然後對著她說
[00:08:48.600 --> 00:08:51.600]  小朋友張開嘴巴吧
[00:08:51.600 --> 00:08:53.400]  然後跟著我的女兒就
[00:08:53.400 --> 00:08:55.800]  嗯
[00:08:55.800 --> 00:08:57.400]  嚇一跳
[00:08:57.400 --> 00:08:58.600]  不讓她張開嘴巴
[00:08:58.600 --> 00:09:00.000]  可以有空間
[00:09:00.000 --> 00:09:02.800]  讓醫生來做什麼
[00:09:02.800 --> 00:09:04.000]  醫生不斷勸她
[00:09:04.000 --> 00:09:05.000]  你不張開嘴巴
[00:09:05.000 --> 00:09:07.200]  幫不到你的
[00:09:07.200 --> 00:09:10.600]  繼續緊閉著傷唇
[00:09:10.600 --> 00:09:12.400]  媽媽在旁邊看到這樣的情況
[00:09:12.400 --> 00:09:14.000]  可以怎麼做呢
[00:09:14.000 --> 00:09:16.600]  走過來拍一下女兒
[00:09:16.600 --> 00:09:17.600]  乖女兒
[00:09:17.600 --> 00:09:18.800]  放心
[00:09:18.800 --> 00:09:20.000]  沒事的
[00:09:20.000 --> 00:09:21.400]  對你好
[00:09:21.400 --> 00:09:24.000]  張開嘴巴吧
[00:09:24.000 --> 00:09:26.000]  然後她就
[00:09:26.000 --> 00:09:27.600]  嗯
[00:09:27.600 --> 00:09:29.800]  她就張開嘴巴
[00:09:29.800 --> 00:09:31.600]  為什麼她會張開嘴巴
[00:09:31.600 --> 00:09:34.000]  因為她知道媽媽疼她
[00:09:34.000 --> 00:09:36.000]  知道媽媽對她的勸告
[00:09:36.000 --> 00:09:39.000]  是有對自己的益處
[00:09:39.000 --> 00:09:43.000]  因此放心去聽媽媽所說
[00:09:43.000 --> 00:09:45.200]  你明白當主說到
[00:09:45.200 --> 00:09:48.000]  如果要常在我的裡面
[00:09:48.000 --> 00:09:49.600]  就常在我的愛中
[00:09:49.600 --> 00:09:52.000]  接受我對你的愛
[00:09:52.000 --> 00:09:54.000]  遵守我的說話
[00:09:54.000 --> 00:09:57.600]  在遵守主的愛的規勸的時候
[00:09:57.600 --> 00:09:59.000]  就進入和主的
[00:09:59.000 --> 00:10:02.600]  盡心的愛的關係裡面
[00:10:02.600 --> 00:10:03.600]  因此一個人
[00:10:03.600 --> 00:10:06.600]  如果不常在主的裡面
[00:10:06.600 --> 00:10:10.600]  不是在主的旨意當中生活
[00:10:10.600 --> 00:10:12.600]  他是不能結果子的
[00:10:12.600 --> 00:10:14.200]  他會被主剪下來
[00:10:14.200 --> 00:10:15.800]  丟在外面
[00:10:15.800 --> 00:10:18.000]  被丟棄
[00:10:18.000 --> 00:10:19.600]  因此聖經裡面常常提及
[00:10:19.600 --> 00:10:21.800]  這種真實的遵行
[00:10:21.800 --> 00:10:25.200]  表達出和主耶穌的真實關係
[00:10:25.200 --> 00:10:26.800]  我見過很多弟兄姊妹
[00:10:26.800 --> 00:10:28.600]  可能他們未必有人認識他們
[00:10:28.600 --> 00:10:30.600]  或者社會上沒有什麼特別的地位
[00:10:30.600 --> 00:10:32.000]  但是他們真的很真實地
[00:10:32.000 --> 00:10:35.800]  來遵從主給他們的教導
[00:10:35.800 --> 00:10:37.200]  聖經有一個人物叫做多加
[00:10:37.200 --> 00:10:38.600]  你會記得
[00:10:38.600 --> 00:10:40.600]  有沒有姊妹叫做多加的
[00:10:40.600 --> 00:10:42.800]  很多姊妹喜歡起這個名稱
[00:10:42.800 --> 00:10:44.400]  多加他直直無名
[00:10:44.400 --> 00:10:46.800]  直至他死的那一天
[00:10:46.800 --> 00:10:51.000]  他死的時候有人請彼得尼來幫助他
[00:10:51.000 --> 00:10:52.000]  彼得尼來的時候
[00:10:52.000 --> 00:10:57.200]  有一大群的寡婦就來哭訴彼得說
[00:10:57.200 --> 00:10:59.000]  這些外衣、女衣
[00:10:59.000 --> 00:11:00.400]  就是多加在再生的時候
[00:11:00.400 --> 00:11:03.000]  跟我們一起做的
[00:11:03.000 --> 00:11:06.200]  當時的寡婦是很低的地位
[00:11:06.200 --> 00:11:08.200]  但是多加愛護他們
[00:11:08.200 --> 00:11:11.000]  可能是他教他們做這些衣服
[00:11:11.000 --> 00:11:14.600]  給他們生活有一種果效
[00:11:14.600 --> 00:11:17.000]  而幫助他們、關心他們
[00:11:17.000 --> 00:11:19.800]  很真實地來關心他們
[00:11:19.800 --> 00:11:21.200]  我就想回到另一位姊妹
[00:11:21.200 --> 00:11:22.800]  現在在北美生活
[00:11:22.800 --> 00:11:25.000]  這位姊妹有一次跟我說
[00:11:25.000 --> 00:11:28.400]  當時我在當地來到她有一段時間
[00:11:28.400 --> 00:11:33.000]  她說我現在去學一個兒童急救學
[00:11:33.000 --> 00:11:34.200]  我就奇怪
[00:11:34.200 --> 00:11:35.400]  我說你都沒有弟弟
[00:11:35.400 --> 00:11:38.000]  你自己學來做什麼
[00:11:38.000 --> 00:11:40.600]  她說我經常去家庭裏面
[00:11:40.600 --> 00:11:42.400]  見到一些小朋友跌傷
[00:11:42.400 --> 00:11:43.600]  家裏沒有理會到
[00:11:43.600 --> 00:11:44.800]  不懂得處理
[00:11:44.800 --> 00:11:47.600]  小問題變成大問題
[00:11:47.600 --> 00:11:49.400]  我想想都是不行了
[00:11:49.400 --> 00:11:51.000]  好像上帝都感動我
[00:11:51.000 --> 00:11:52.400]  我就去學懂
[00:11:52.400 --> 00:11:54.600]  怎樣一些兒童的急救
[00:11:54.600 --> 00:11:56.600]  然後很多時候去探望一些媽媽
[00:11:56.600 --> 00:11:59.800]  就教他們弟弟流鼻血怎樣處理
[00:11:59.800 --> 00:12:01.800]  突然間撞穿頭
[00:12:01.800 --> 00:12:04.800]  流血不止怎樣處理
[00:12:04.800 --> 00:12:07.000]  她到處去教這些媽媽
[00:12:07.000 --> 00:12:09.400]  很多小朋友因此都避開了
[00:12:09.400 --> 00:12:12.200]  一些嚴重的後果
[00:12:12.200 --> 00:12:13.800]  她就說
[00:12:13.800 --> 00:12:15.400]  當我這樣做的時候
[00:12:15.400 --> 00:12:19.400]  我感覺主喜悅我
[00:12:19.400 --> 00:12:21.800]  一個人當他心裏面清楚知道
[00:12:21.800 --> 00:12:24.000]  主給他的教導
[00:12:24.000 --> 00:12:26.200]  而他真實地行出來
[00:12:26.200 --> 00:12:29.200]  包括了具體地去預備自己
[00:12:29.200 --> 00:12:31.200]  去行出神的道
[00:12:31.200 --> 00:12:33.200]  這些生命你看的時候
[00:12:33.200 --> 00:12:36.800]  你會知道主在他的裏面
[00:12:36.800 --> 00:12:37.800]  你會見到這些人
[00:12:37.800 --> 00:12:40.200]  聖經所說是神所認識的
[00:12:40.200 --> 00:12:43.200]  聖經說若有人愛主
[00:12:43.200 --> 00:12:46.800]  這人是主所知道的
[00:12:46.800 --> 00:12:48.800]  但有些人主是不知道的
[00:12:48.800 --> 00:12:49.800]  不認識的
[00:12:49.800 --> 00:12:54.800]  你看剛才在《馬太福音》第七章
[00:12:54.800 --> 00:13:01.400]  在第七章的第二十二節
[00:13:01.400 --> 00:13:04.200]  「到那日必有許多人對我說
[00:13:04.200 --> 00:13:07.200]  主呀主呀難道我們沒有奉你的名
[00:13:07.200 --> 00:13:09.400]  講道奉你的名趕鬼
[00:13:09.400 --> 00:13:12.200]  奉你的名行過許多神蹟嗎
[00:13:12.200 --> 00:13:14.800]  但主必向他們聲明
[00:13:14.800 --> 00:13:19.200]  我從來不認識你們」
[00:13:19.200 --> 00:13:22.800]  一句令人驚訝的話
[00:13:22.800 --> 00:13:25.800]  有些人以為自己一定是主所認識的
[00:13:25.800 --> 00:13:29.600]  曾經奉主的名做過很多偉大的侍奉
[00:13:29.600 --> 00:13:34.600]  去傳道 去趕鬼 去行神蹟
[00:13:34.600 --> 00:13:36.000]  但竟然主告訴他們
[00:13:36.000 --> 00:13:39.200]  「我不認識你們」
[00:13:39.200 --> 00:13:41.200]  有一次我看一段紀錄片
[00:13:41.200 --> 00:13:44.600]  我很深刻 開始明白
[00:13:44.600 --> 00:13:47.600]  是講到一位牧師在美國生活
[00:13:47.600 --> 00:13:50.200]  他犯罪跌倒了
[00:13:50.200 --> 00:13:52.400]  他有婚外情
[00:13:52.400 --> 00:13:53.800]  後來他悔改
[00:13:53.800 --> 00:13:55.600]  接受教會給他的紀律
[00:13:55.600 --> 00:13:58.400]  一步一步地去更新自己
[00:13:58.400 --> 00:14:01.600]  一位弟兄訪問他
[00:14:01.600 --> 00:14:06.200]  他說「牧師以前你未曾認罪的時候
[00:14:06.200 --> 00:14:08.600]  你還在講道
[00:14:08.600 --> 00:14:12.000]  你怎可以一邊講道一邊犯罪
[00:14:12.000 --> 00:14:16.800]  很矛盾 怎可以一邊犯罪一邊跟人講聖經
[00:14:16.800 --> 00:14:18.600]  這位牧師當時很坦誠
[00:14:18.600 --> 00:14:22.000]  他說「當時真的可以
[00:14:22.000 --> 00:14:24.600]  我記得我看紀錄片的時候
[00:14:24.600 --> 00:14:28.400]  這位牧者他拿起那本聖經
[00:14:28.400 --> 00:14:32.200]  可以的 我就是從這裡拿出來給大家
[00:14:32.200 --> 00:14:34.400]  從這裡拿出來給大家
[00:14:34.400 --> 00:14:37.000]  但沒有把這些說話放在我裡面
[00:14:37.000 --> 00:14:40.000]  然後講出來
[00:14:40.000 --> 00:14:43.600]  我看他所講 聽他所講 看他所做
[00:14:43.600 --> 00:14:45.000]  我就明白
[00:14:45.000 --> 00:14:47.400]  有些時候可以做很偉大的事情
[00:14:47.400 --> 00:14:49.000]  甚至有時候念文
[00:14:49.000 --> 00:14:51.400]  每樣所做有些果效
[00:14:51.400 --> 00:14:53.200]  但後來會發覺
[00:14:53.200 --> 00:14:56.600]  他的生命是遠離上帝的
[00:14:56.600 --> 00:15:01.400]  這些人是神所不認識
[00:15:01.400 --> 00:15:02.600]  當然你會記得
[00:15:02.600 --> 00:15:05.000]  聖經在舊約裡面提到兩兄弟
[00:15:05.000 --> 00:15:08.400]  這兩兄弟是殘殺人的
[00:15:08.400 --> 00:15:10.400]  是誰殺誰
[00:15:10.400 --> 00:15:13.200]  那個人殺阿伯
[00:15:13.200 --> 00:15:16.600]  阿伯他在自己所種的
[00:15:16.600 --> 00:15:18.200]  所養的牲畜當中
[00:15:18.200 --> 00:15:20.600]  將投生的獻給上帝
[00:15:20.600 --> 00:15:22.200]  上帝閱納
[00:15:22.200 --> 00:15:25.600]  但是那個人在田地裡面
[00:15:25.600 --> 00:15:27.000]  有一些生產
[00:15:27.000 --> 00:15:30.400]  有一些好的土產獻給上帝
[00:15:30.400 --> 00:15:33.600]  上帝不要 不接納
[00:15:33.600 --> 00:15:34.800]  我們有些時候就不明白
[00:15:34.800 --> 00:15:37.800]  上帝不是養牲畜的
[00:15:37.800 --> 00:15:39.800]  他要種菜的
[00:15:39.800 --> 00:15:40.800]  他沒有牲畜
[00:15:40.800 --> 00:15:42.400]  就將他們最好的菜獻給你
[00:15:42.400 --> 00:15:44.400]  為什麼你不要
[00:15:44.400 --> 00:15:45.600]  我們開玩笑說
[00:15:45.600 --> 00:15:48.400]  因為上帝喜歡吃野味
[00:15:48.400 --> 00:15:50.200]  不要那些菜蔬
[00:15:50.200 --> 00:15:52.000]  要吃那些有味道的
[00:15:52.000 --> 00:15:55.600]  野味好吃一點
[00:15:55.600 --> 00:15:57.400]  當然不是
[00:15:57.400 --> 00:15:58.400]  你小心看聖經
[00:15:58.400 --> 00:16:00.600]  聖經說道
[00:16:00.600 --> 00:16:07.200]  上帝看中了阿伯和他的共物
[00:16:07.200 --> 00:16:09.200]  先看中這個人
[00:16:09.200 --> 00:16:13.000]  然後接受他的共物
[00:16:13.000 --> 00:16:15.400]  生命是最首要的
[00:16:15.400 --> 00:16:16.600]  去到新約的時候
[00:16:16.600 --> 00:16:19.000]  約翰一書第三章就說
[00:16:19.000 --> 00:16:23.200]  那個人是屬於那惡者的
[00:16:23.200 --> 00:16:27.000]  因為他的行為是惡的
[00:16:27.000 --> 00:16:29.200]  因此他惡的生命
[00:16:29.200 --> 00:16:32.800]  上帝不會接受他的奉獻
[00:16:32.800 --> 00:16:34.000]  就算他奉主的命
[00:16:34.000 --> 00:16:36.000]  做很多偉大的事情
[00:16:36.000 --> 00:16:38.400]  上帝是不會接受的
[00:16:38.400 --> 00:16:41.000]  因為他的行為是惡的
[00:16:41.000 --> 00:16:42.800]  你再看回聖經
[00:16:42.800 --> 00:16:45.400]  二十三節說
[00:16:45.400 --> 00:16:47.600]  我從來不認識你們
[00:16:47.600 --> 00:16:50.600]  你們這些作惡的人
[00:16:50.600 --> 00:16:53.200]  離開我去吧
[00:16:53.200 --> 00:16:55.400]  他們沒有結出生命的果子
[00:16:55.400 --> 00:16:58.600]  他們只是在生活行為上
[00:16:58.600 --> 00:17:00.600]  做自己喜歡做的事情
[00:17:00.600 --> 00:17:02.000]  作惡的事
[00:17:02.000 --> 00:17:05.000]  是上帝知道的
[00:17:05.000 --> 00:17:06.800]  當主說出這個事實
[00:17:06.800 --> 00:17:09.000]  人能夠蒙受上帝的恩惠
[00:17:09.000 --> 00:17:10.800]  進入上帝的國裡
[00:17:10.800 --> 00:17:14.400]  是真實遵行上帝的道的人
[00:17:14.400 --> 00:17:17.200]  接著主馬上說到第二個比喻
[00:17:17.200 --> 00:17:19.600]  我們再看下面
[00:17:19.600 --> 00:17:23.600]  在下面再說到兩個根基
[00:17:23.600 --> 00:17:25.600]  和兩種不同的人
[00:17:25.600 --> 00:17:28.200]  大家請看二十四節
[00:17:28.200 --> 00:17:31.600]  所以凡聽見我這些話又遵行的
[00:17:31.600 --> 00:17:34.200]  就像聰明的人
[00:17:34.200 --> 00:17:37.200]  把自己的房子蓋在盤石上
[00:17:37.200 --> 00:17:40.200]  雨淋水沖風吹要撼鬧房子
[00:17:40.200 --> 00:17:42.200]  房子卻不倒塌
[00:17:42.200 --> 00:17:45.800]  因為建基在盤石上面
[00:17:45.800 --> 00:17:48.200]  聖經提到有兩種根基
[00:17:48.200 --> 00:17:49.800]  有些建在盤石上面
[00:17:49.800 --> 00:17:51.800]  有些建在沙土上面
[00:17:51.800 --> 00:17:53.200]  有個是聰明人
