
[00:00:00.000 --> 00:00:02.380]  如果能夠請你打開聖經
[00:04:34.500 --> 00:04:37.100]  大家有機會回去看聖經
[00:04:37.100 --> 00:04:38.500]  希西加有兩件事
[00:04:38.500 --> 00:04:39.100]  第一
[00:04:39.100 --> 00:04:42.900]  他在一個信仰廢墟裡長大
[00:04:42.900 --> 00:04:46.100]  如果你說我自己靈性不好
[00:04:46.100 --> 00:04:48.300]  因為我家裡是第一個信的
[00:04:48.300 --> 00:04:49.500]  很多困難的
[00:04:49.500 --> 00:04:53.300]  我父母或我親戚都給我很多壓力
[00:04:53.300 --> 00:04:54.700]  我告訴你希西加更難
[00:04:54.700 --> 00:04:56.900]  希西加雖然是皇帝
[00:04:56.900 --> 00:04:59.100]  但我們看回歷代之下
[00:04:59.100 --> 00:05:02.300]  第28章他父親叫阿哈斯
[00:05:02.300 --> 00:05:05.700]  這個阿哈斯的信仰一塌糊塗
[00:05:05.700 --> 00:05:10.500]  道德信仰都淪落到令我們震驚的地步
[00:05:10.500 --> 00:05:14.100]  你稍微看一看這個28章裡
[00:05:14.100 --> 00:05:16.900]  講到他父親阿哈斯的描述
[00:05:16.900 --> 00:05:20.300]  首先我們說他父親
[00:05:20.300 --> 00:05:21.700]  當他做皇帝的時候
[00:05:21.700 --> 00:05:23.500]  28章一開始的時候
[00:05:23.500 --> 00:05:29.900]  他就已經將耶和華信仰的全部剷除
[00:05:29.900 --> 00:05:31.100]  引入什麼呢
[00:05:31.100 --> 00:05:33.700]  二幫的神就是巴力的崇拜
[00:05:33.700 --> 00:05:36.700]  還在全國裡面做很多的神像
[00:05:36.700 --> 00:05:39.100]  真加火麗不是說懶懶走
[00:05:39.100 --> 00:05:41.100]  真加火麗做很多神像
[00:05:41.100 --> 00:05:42.500]  還有什麼呢
[00:05:42.500 --> 00:05:45.900]  在巴力的敬拜
[00:05:45.900 --> 00:05:47.900]  我跟大家說過
[00:05:47.900 --> 00:05:49.900]  巴力的敬拜是很淫邪的
[00:05:49.900 --> 00:05:53.100]  還有很令我們震驚的
[00:05:53.100 --> 00:05:54.500]  比如這裡所記載的
[00:05:54.500 --> 00:05:57.500]  他是用火焚燒自己的兒女
[00:05:57.500 --> 00:05:58.500]  教人
[00:05:58.500 --> 00:06:00.700]  就是獻人祭
[00:06:00.700 --> 00:06:03.700]  第二他還要在山谷上
[00:06:03.700 --> 00:06:06.500]  在幽壇上清脆的樹下
[00:06:06.500 --> 00:06:08.500]  獻祭燒香
[00:06:08.500 --> 00:06:10.900]  這個看起來好像沒什麼特別
[00:06:10.900 --> 00:06:13.100]  其實他的暗示背後
[00:06:13.100 --> 00:06:15.900]  你知道巴力的崇拜
[00:06:15.900 --> 00:06:17.900]  巴力的宗教是很淫邪的
[00:06:17.900 --> 00:06:19.500]  因為他是一個農耕的宗教
[00:06:19.500 --> 00:06:21.300]  在加南的地方
[00:06:21.300 --> 00:06:24.300]  他相信巴力這個神
[00:06:24.300 --> 00:06:26.300]  冬天他要睡覺
[00:06:26.300 --> 00:06:27.700]  春天才醒的
[00:06:27.700 --> 00:06:28.900]  但是要叫醒他
[00:06:28.900 --> 00:06:31.700]  因為冬天就不種東西
[00:06:31.700 --> 00:06:33.100]  春天就可以播種
[00:06:33.100 --> 00:06:36.300]  播種就是希望他能夠推動生命
[00:06:36.300 --> 00:06:40.300]  那時候他們那種迷信的信仰
[00:06:40.300 --> 00:06:44.100]  認為怎樣才能夠生命產生出來呢?
[00:06:44.100 --> 00:06:46.700]  就是男人和女人的性的關係
[00:06:46.700 --> 00:06:48.100]  炒一個性交
[00:06:48.100 --> 00:06:49.900]  就可以生到孩子
[00:06:49.900 --> 00:06:54.300]  所以他就認為多做這些祭祀
[00:06:54.300 --> 00:06:56.900]  用一個宗教的理由
[00:06:56.900 --> 00:07:00.300]  就行很多淫邪的活動
[00:07:00.300 --> 00:07:02.700]  所謂在山崗上
[00:07:02.700 --> 00:07:03.700]  在草地上
[00:07:03.700 --> 00:07:06.500]  那些就是做這些淫邪的活動
[00:07:06.500 --> 00:07:10.300]  希望在那裡有這樣的活動的時候
[00:07:10.300 --> 00:07:12.300]  就叫醒巴力
[00:07:12.300 --> 00:07:14.100]  所以他是一個這樣的人
[00:07:14.100 --> 00:07:15.700]  他還壞到一個地步
[00:07:15.700 --> 00:07:17.300]  就是聖經有說
[00:07:17.300 --> 00:07:18.500]  在22節那裡
[00:07:18.500 --> 00:07:20.100]  在亞瑟急難的時候
[00:07:20.100 --> 00:07:22.700]  因為他搞不定了
[00:07:22.700 --> 00:07:24.700]  亞瑟王打下來的時候
[00:07:24.700 --> 00:07:27.500]  他就越發得罪耶和華
[00:07:27.500 --> 00:07:29.500]  有些人急難的時候就回歸耶和華
[00:07:29.500 --> 00:07:31.500]  他就越發得罪耶和華
[00:07:31.500 --> 00:07:32.100]  為什麼呢?
[00:07:32.100 --> 00:07:35.100]  他去拜別人的神
[00:07:35.100 --> 00:07:37.100]  想著拜你那個也可以
[00:07:37.100 --> 00:07:39.500]  正如我曾經試過在教會裡面
[00:07:39.500 --> 00:07:40.500]  我死死黑黑
[00:07:40.500 --> 00:07:41.500]  不是這個教會
[00:07:41.500 --> 00:07:42.100]  不用擔心
[00:07:42.100 --> 00:07:43.300]  是另一個教會
[00:07:43.300 --> 00:07:44.500]  突然走過來問我
[00:07:44.500 --> 00:07:45.500]  他說我有一個同事
[00:07:45.500 --> 00:07:47.100]  壞到無論
[00:07:47.100 --> 00:07:48.500]  很討厭
[00:07:48.500 --> 00:07:50.500]  又陰濕又絕
[00:07:50.500 --> 00:07:54.700]  但是他最近就擺了個風水陣
[00:07:54.700 --> 00:07:58.100]  擺之後看著他就做了很多生意
[00:07:58.100 --> 00:07:59.900]  我都被他搶了
[00:07:59.900 --> 00:08:01.900]  他說我可不可以找個師傅
[00:08:01.900 --> 00:08:03.900]  再擺一擺他的陣
[00:08:03.900 --> 00:08:05.500]  跟他抗衡一下
[00:08:05.500 --> 00:08:06.900]  我真的生氣到
[00:08:06.900 --> 00:08:08.100]  不知道怎麼跟他說
[00:08:08.100 --> 00:08:09.300]  我只是跟他說一件事
[00:08:09.300 --> 00:08:12.900]  如果就算這個師傅的風水陣是
[00:08:12.900 --> 00:08:14.300]  靈的我都不拜他
[00:08:14.300 --> 00:08:14.900]  為什麼呢?
[00:08:14.900 --> 00:08:19.300]  一個風水陣可以幫助一個這麼壞的人發達的話
[00:08:19.300 --> 00:08:21.100]  無論他靈到多少
[00:08:21.100 --> 00:08:22.100]  我都不幫他
[00:08:22.100 --> 00:08:23.900]  我都不會拜他
[00:08:23.900 --> 00:08:25.700]  但是這個亞瑟就是這樣
[00:08:25.700 --> 00:08:28.100]  那個是他的敵人
[00:08:28.100 --> 00:08:29.900]  誰知道他說他打贏我
[00:08:29.900 --> 00:08:31.100]  他拜那個更靈
[00:08:31.100 --> 00:08:32.500]  於是就拜了他那個
[00:08:32.500 --> 00:08:34.700]  就是一個這樣的爸爸
[00:08:34.700 --> 00:08:35.900]  生了個兒子
[00:08:35.900 --> 00:08:38.300]  一路整個國家都是這樣
[00:08:38.300 --> 00:08:39.900]  幾十年
[00:08:39.900 --> 00:08:42.100]  到他做皇帝的時候
[00:08:42.100 --> 00:08:43.700]  你說呢
[00:08:43.700 --> 00:08:46.100]  有什麼信仰的背景可以幫助他
[00:08:46.100 --> 00:08:47.900]  但是我們看到第29章
[00:08:47.900 --> 00:08:49.300]  那女兒一開始
[00:08:49.300 --> 00:08:53.300]  希西加接替他爸做皇的時候
[00:08:53.300 --> 00:08:54.100]  第三節
[00:08:54.100 --> 00:08:56.700]  元年正月
[00:08:56.700 --> 00:08:58.500]  就是一開始
[00:08:58.500 --> 00:09:02.700]  就打開耶和華的電玩重新修造
[00:09:02.700 --> 00:09:06.900]  要決定要行一條合神心意的路
[00:09:06.900 --> 00:09:09.100]  在希西加他所說的話裡面
[00:09:09.100 --> 00:09:10.500]  有一句很有意思的
[00:09:10.500 --> 00:09:11.700]  我引了出來
[00:09:11.700 --> 00:09:15.100]  就是歷代之下29章第10節那裡說
[00:09:15.100 --> 00:09:16.500]  他說為什麼我要這麼做
[00:09:16.500 --> 00:09:19.100]  他說我現在心裡面有意
[00:09:19.100 --> 00:09:22.300]  要與耶和華以色列的神立約
[00:09:22.300 --> 00:09:24.300]  原文有個很強的意思
[00:09:24.300 --> 00:09:25.900]  就是說I intend
[00:09:25.900 --> 00:09:26.900]  英文也好一點
[00:09:26.900 --> 00:09:29.100]  就是說我決定做一件事
[00:09:29.100 --> 00:09:30.700]  一個人有個決志
[00:09:30.700 --> 00:09:32.700]  我決定喜歡我爸
[00:09:32.700 --> 00:09:33.100]  是這樣的
[00:09:33.100 --> 00:09:35.300]  整個國家都亂到不堪
[00:09:35.300 --> 00:09:37.500]  但是我要做什麼呢
[00:09:37.500 --> 00:09:39.300]  我要回到耶和華那裡
[00:09:39.300 --> 00:09:40.500]  要與他立約
[00:09:40.500 --> 00:09:43.700]  然後好使到他的陣路離開我們
[00:09:43.700 --> 00:09:45.700]  於是他說得出就真的做得到
[00:09:45.700 --> 00:09:47.900]  於是重新清潔聖殿
[00:09:47.900 --> 00:09:48.900]  搬出來的東西
[00:09:48.900 --> 00:09:50.500]  哇 烏里丹道
[00:09:50.500 --> 00:09:52.300]  裡面那些偶像多到不得了
[00:09:52.300 --> 00:09:54.900]  然後原來那些聖殿一早被人
[00:09:54.900 --> 00:09:56.900]  就是他爸爸那時候封了
[00:09:56.900 --> 00:09:58.100]  那些燈都熄了
[00:09:58.100 --> 00:10:00.300]  他重新點燈
[00:10:00.300 --> 00:10:01.300]  做回這個
[00:10:01.300 --> 00:10:05.700]  然後推動幾十年沒做過的獻祭
[00:10:05.700 --> 00:10:07.900]  然後大家一起來獻祭
[00:10:07.900 --> 00:10:10.300]  一起重新守這個節日
[00:10:10.300 --> 00:10:14.300]  這個是他作為一個皇帝那種的決定
[00:10:14.300 --> 00:10:16.100]  在一個信仰廢墟裡面
[00:10:16.100 --> 00:10:17.500]  沒有人敢做的了
[00:10:17.500 --> 00:10:18.700]  沒有人管的了
[00:10:18.700 --> 00:10:20.900]  大家已經墮落到不得了了
[00:10:20.900 --> 00:10:23.300]  然後他仍然這樣做
[00:10:23.300 --> 00:10:26.100]  這個是希西加的厲害之處
[00:10:26.100 --> 00:10:29.300]  如果你說我信仰很多的壓力
[00:10:29.300 --> 00:10:31.100]  我告訴你希西加更多的壓力
[00:10:31.100 --> 00:10:32.900]  但希西加決定要他這樣做
[00:10:32.900 --> 00:10:36.900]  第二希西加所面對的當時的政治
[00:10:36.900 --> 00:10:40.500]  和他所面對的那種外來的壓力
[00:10:40.500 --> 00:10:42.300]  是比你和我都更大
[00:10:42.300 --> 00:10:43.900]  因為希西加作為一個皇帝
[00:10:43.900 --> 00:10:45.900]  他背起整個國家
[00:10:45.900 --> 00:10:48.100]  當時猶大國是南國
[00:10:48.100 --> 00:10:49.500]  北國是以色列國
[00:10:49.500 --> 00:10:50.300]  講國勢
[00:10:50.300 --> 00:10:55.700]  北國所佔的地土和各方面的力量都強很多
[00:10:55.700 --> 00:10:58.100]  不過大家記得
[00:10:58.100 --> 00:11:00.700]  在希西加做皇的第六年
[00:11:00.700 --> 00:11:04.700]  北國的以色列就被亞述國滅了
[00:11:04.700 --> 00:11:08.100]  所以你可以想像希西加面對的那種壓力
[00:11:08.100 --> 00:11:10.900]  真是我們說高牆與雞蛋
[00:11:10.900 --> 00:11:11.700]  怎麼打
[00:11:11.700 --> 00:11:14.300]  這個是興起的亞述國強到不得了
[00:11:14.300 --> 00:11:17.700]  連北國那麼好打的都被他打了
[00:11:17.700 --> 00:11:20.500]  南國猶大就危危乎
[00:11:20.500 --> 00:11:22.500]  已經倒閉了
[00:11:22.500 --> 00:11:24.100]  希西加作為一個皇帝
[00:11:24.100 --> 00:11:25.500]  你說他多不多壓力
[00:11:25.500 --> 00:11:26.300]  是很多壓力
[00:11:26.300 --> 00:11:27.100]  有沒有打呢
[00:11:27.100 --> 00:11:27.900]  沒有打
[00:11:27.900 --> 00:11:28.900]  有沒有機會呢
[00:11:28.900 --> 00:11:30.300]  沒有機會
[00:11:30.300 --> 00:11:31.700]  看什麼時候死
[00:11:31.700 --> 00:11:36.500]  這個可能很多我們今天香港人的心境就是這樣
[00:11:36.500 --> 00:11:40.100]  但希西加是不是因為這樣就算了
[00:11:40.100 --> 00:11:41.300]  都沒有了
[00:11:41.300 --> 00:11:42.100]  隨便吧
[00:11:42.100 --> 00:11:45.900]  或者有機會自己享受做皇帝就算了
[00:11:45.900 --> 00:11:46.700]  不是
[00:11:46.700 --> 00:11:49.300]  或者希西加說好了我和他打了
[00:11:49.300 --> 00:11:51.100]  希西加也沒有那麼笨
[00:11:51.100 --> 00:11:53.500]  但希西加也有他自己的努力
[00:11:53.500 --> 00:11:55.700]  他和埃及聯盟
[00:11:55.700 --> 00:11:59.500]  然後就試著希望可以這個新興的帝國
[00:11:59.500 --> 00:12:02.700]  可以幫助他和他一起對抗亞述
[00:12:02.700 --> 00:12:04.900]  不過輸了
[00:12:04.900 --> 00:12:05.900]  食屎告訴你
[00:12:05.900 --> 00:12:06.700]  都輸了
[00:12:06.700 --> 00:12:07.100]  為什麼
[00:12:07.100 --> 00:12:09.100]  亞述這個西拿基勒
[00:12:09.100 --> 00:12:10.500]  這個皇帝真是厲害
[00:12:10.500 --> 00:12:12.500]  和他是很殘酷的皇帝
[00:12:12.500 --> 00:12:15.900]  他的策略就是打心理戰
[00:12:15.900 --> 00:12:18.500]  首先一下去就不打猶太
[00:12:18.500 --> 00:12:20.100]  猶太根本是撿豆子的
[00:12:20.100 --> 00:12:21.100]  他不打他
[00:12:21.100 --> 00:12:22.500]  下去之後
[00:12:22.500 --> 00:12:24.900]  先打亞述
[00:12:24.900 --> 00:12:26.300]  他依賴的國家
[00:12:26.300 --> 00:12:27.900]  一打的時候整個
[00:12:27.900 --> 00:12:28.700]  不是亞述
[00:12:28.700 --> 00:12:30.300]  他是打這個埃及
[00:12:30.300 --> 00:12:33.700]  這個埃及帝國被他一打就打到落花流水
[00:12:33.700 --> 00:12:34.700]  一棵一棵的輸了
[00:12:34.700 --> 00:12:36.700]  然後他就繞回來
[00:12:36.700 --> 00:12:38.300]  就打耶路撒冷
[00:12:38.300 --> 00:12:39.900]  這件事是哪裡記載的
[00:12:39.900 --> 00:12:42.900]  如果你看這個以賽亞書
[00:12:42.900 --> 00:12:46.900]  我都沒有列給大家
[00:12:46.900 --> 00:12:49.900]  但是我沒有很詳細的跟大家說
[00:12:49.900 --> 00:12:52.900]  36、37章以賽亞書是說這件事的
[00:12:52.900 --> 00:12:56.900]  這件事我不知道他有沒有說過
[00:12:56.900 --> 00:12:59.300]  因為在一篇詩篇的背景
[00:12:59.300 --> 00:13:00.700]  其實是有這件事的
[00:13:00.700 --> 00:13:02.900]  當時候西拿基勒那個大將軍
[00:13:02.900 --> 00:13:04.700]  來到耶路撒冷城下
[00:13:04.700 --> 00:13:05.900]  根本沒得打的了
[00:13:05.900 --> 00:13:08.500]  這個人囂張的不得了
[00:13:08.500 --> 00:13:10.100]  這個亞述的將軍
[00:13:10.100 --> 00:13:11.300]  聖經記載
[00:13:11.300 --> 00:13:15.900]  他站在他們唯一的命脈的那條水
[00:13:15.900 --> 00:13:19.500]  進去耶路撒冷唯一的泉水上面
[00:13:19.500 --> 00:13:21.700]  就是說我現在踩著你的水
[00:13:21.700 --> 00:13:22.700]  你的命脈在這裡
[00:13:22.700 --> 00:13:24.100]  然後我就去麻箭
[00:13:24.100 --> 00:13:25.500]  大家知道那個麻箭裡面
[00:13:25.500 --> 00:13:29.100]  就非常之羞辱到他不得了的
[00:13:29.100 --> 00:13:31.100]  大聲罵說你厲害什麼
[00:13:31.100 --> 00:13:34.500]  你靠誰呢現在
[00:13:34.500 --> 00:13:36.500]  你以為你可以靠埃及
[00:13:36.500 --> 00:13:37.900]  埃及你看看他
[00:13:37.900 --> 00:13:39.700]  已經被我打成這樣了
[00:13:39.700 --> 00:13:40.700]  你靠誰
[00:13:40.700 --> 00:13:42.100]  你靠耶和華
[00:13:42.100 --> 00:13:43.700]  好像昨晚耶和華告訴我
[00:13:43.700 --> 00:13:45.100]  叫我打你
[00:13:45.100 --> 00:13:45.700]  你明白嗎
[00:13:45.700 --> 00:13:47.700]  就是多麼的毒
[00:13:47.700 --> 00:13:49.700]  說這些多羞辱
[00:13:49.700 --> 00:13:52.500]  然後那幾個派出來
[00:13:52.500 --> 00:13:54.700]  代替西加去聽的大臣就說
[00:13:54.700 --> 00:13:56.100]  你不要叫那麼大聲
[00:13:56.100 --> 00:13:57.700]  你可以用你的話來說
[00:13:57.700 --> 00:13:59.100]  用阿蘭文來說
[00:13:59.100 --> 00:14:00.500]  我都聽得懂的
[00:14:00.500 --> 00:14:02.300]  你不要用希伯來文來說
[00:14:02.300 --> 00:14:04.700]  希伯來話那些人民又聽到
[00:14:04.700 --> 00:14:07.300]  然後他還囂張
[00:14:07.300 --> 00:14:07.900]  是啊
[00:14:07.900 --> 00:14:10.500]  我就是喜歡用希伯來話來罵你
[00:14:10.500 --> 00:14:11.700]  我就是想你那些
[00:14:11.700 --> 00:14:13.900]  這句不是我說是他說的
[00:14:13.900 --> 00:14:15.700]  因為這個近乎髒話
[00:14:15.700 --> 00:14:17.900]  那些跟你一起吃屎喝尿的人
[00:14:17.900 --> 00:14:19.100]  一起來聽
[00:14:19.100 --> 00:14:20.500]  你叫希西加出來
[00:14:20.500 --> 00:14:22.100]  他都聽了一份
[00:14:22.100 --> 00:14:23.700]  看他依賴誰
[00:14:23.700 --> 00:14:25.300]  他依賴耶和華
[00:14:25.300 --> 00:14:27.300]  他說我跟你打到
[00:14:27.300 --> 00:14:29.900]  大將軍說我給你二千匹馬
[00:14:29.900 --> 00:14:31.700]  你都不夠人騎
[00:14:31.700 --> 00:14:32.700]  說到這樣
[00:14:32.700 --> 00:14:34.500]  希西加有什麼可以做
[00:14:34.500 --> 00:14:36.100]  就是被人這樣羞辱
[00:14:36.100 --> 00:14:38.700]  但希西加就去找以賽雅
[00:14:38.700 --> 00:14:40.900]  才跟他一起祈禱
[00:14:40.900 --> 00:14:42.500]  這個很美麗的祈禱
[00:14:42.500 --> 00:14:44.700]  大家有時間可以去看一下
[00:14:44.700 --> 00:14:45.900]  在以賽雅書裡面
[00:14:45.900 --> 00:14:46.900]  三十六、三十七章
[00:14:46.900 --> 00:14:48.300]  尤其是三十七章
[00:14:48.300 --> 00:14:51.300]  然後聖經說了一件事
[00:14:51.300 --> 00:14:53.300]  經歷神蹟
[00:14:53.300 --> 00:14:56.300]  耶和華的使者那一晚就在
[00:14:56.300 --> 00:14:58.100]  亞述的營當中
[00:14:58.100 --> 00:15:01.300]  進行他自己的懲罰
[00:15:01.300 --> 00:15:05.500]  只是聖經記載說第二天早上起來
[00:15:05.500 --> 00:15:10.500]  亞述的軍隊死了十八萬五千人
[00:15:10.500 --> 00:15:12.900]  盡都是屍體
[00:15:12.900 --> 00:15:15.300]  然後就害怕了
[00:15:15.300 --> 00:15:20.500]  於是亞述就跑回自己的房間
[00:15:20.500 --> 00:15:23.100]  這個不是故事來的
[00:15:23.100 --> 00:15:24.900]  在歷史的記載
[00:15:24.900 --> 00:15:26.500]  尤其是今天
[00:15:26.500 --> 00:15:30.500]  如果你去到一些考古學的研究
[00:15:30.500 --> 00:15:33.900]  有亞述他自己的記載的碑文
[00:15:33.900 --> 00:15:36.500]  是說這件事的
[00:15:36.500 --> 00:15:38.100]  但當然不會說他自己打輸
[00:15:38.100 --> 00:15:39.700]  和死了十八萬五千人
[00:15:39.700 --> 00:15:41.100]  是很有趣的記載
[00:15:41.100 --> 00:15:42.900]  亞述記載了他怎樣打
[00:15:42.900 --> 00:15:45.700]  於是他說我就要打這些地方
[00:15:45.700 --> 00:15:47.700]  然後他就記載打埃及
[00:15:47.700 --> 00:15:48.900]  怎樣打贏了
[00:15:48.900 --> 00:15:50.900]  怎樣殘酷殺那些人
[00:15:50.900 --> 00:15:53.500]  然後軍隊就直上耶路撒冷
[00:15:53.500 --> 00:15:54.700]  對著希西加
