
[00:00:00.000 --> 00:00:03.920]  我們來到聖經第一記第34章的經文
[00:07:10.000 --> 00:07:13.000]  是不會有改變的
[00:07:13.000 --> 00:07:15.000]  因此你會看到聖經
[00:07:15.000 --> 00:07:16.000]  在舊約經文特別
[00:07:16.000 --> 00:07:20.000]  是經常將慈愛和誠實連在一起
[00:07:20.000 --> 00:07:22.000]  很多處經文都說
[00:07:22.000 --> 00:07:24.000]  神是慈愛和誠實
[00:07:24.000 --> 00:07:27.000]  或者是慈愛和誠實
[00:07:27.000 --> 00:07:29.000]  比如說詩篇說到
[00:07:29.000 --> 00:07:31.000]  神的寶座
[00:07:31.000 --> 00:07:36.000]  他以公平和公義為他的寶座的根基
[00:07:36.000 --> 00:07:38.000]  他的慈愛和誠實
[00:07:38.000 --> 00:07:40.000]  行在他的前面
[00:07:40.000 --> 00:07:41.000]  一路說這位上帝
[00:07:41.000 --> 00:07:45.000]  他是慈愛又誠實的上帝
[00:07:45.000 --> 00:07:47.000]  當你讀到聖經新約
[00:07:47.000 --> 00:07:48.000]  去到約翰福音的時候
[00:07:48.000 --> 00:07:51.000]  你記得主耶穌降生
[00:07:51.000 --> 00:07:54.000]  相信約翰一定是看了
[00:07:54.000 --> 00:07:57.000]  基督的三十二到三十四章
[00:07:57.000 --> 00:08:01.000]  他就說道成肉身
[00:08:01.000 --> 00:08:03.000]  來到我們中間
[00:08:03.000 --> 00:08:07.000]  充充滿滿有什麼呢?
[00:08:07.000 --> 00:08:10.000]  有恩典和真理
[00:08:10.000 --> 00:08:12.000]  耶穌基督的降生
[00:08:12.000 --> 00:08:14.000]  更加完全的、清楚的
[00:08:14.000 --> 00:08:17.000]  將神自己的恩典和真理
[00:08:17.000 --> 00:08:20.000]  充滿在我們當中
[00:08:20.000 --> 00:08:23.000]  而恩典和真理
[00:08:23.000 --> 00:08:25.000]  就呼應著聖經所說的
[00:08:25.000 --> 00:08:28.000]  慈愛和誠實
[00:08:28.000 --> 00:08:30.000]  是神將恩典
[00:08:30.000 --> 00:08:31.000]  百百次下
[00:08:31.000 --> 00:08:33.000]  也將他的真理
[00:08:33.000 --> 00:08:35.000]  或者說他的誠實
[00:08:35.000 --> 00:08:38.000]  次下在我們生命中
[00:08:38.000 --> 00:08:40.000]  因此你知道
[00:08:40.000 --> 00:08:43.000]  今天我們很快就會慶祝聖誕節
[00:08:43.000 --> 00:08:44.000]  聖誕節的時候
[00:08:44.000 --> 00:08:45.000]  耶穌帶來的
[00:08:45.000 --> 00:08:48.000]  是恩典和真理
[00:08:48.000 --> 00:08:51.000]  豐富的臨到我們身上
[00:08:51.000 --> 00:08:52.000]  因此你知道在你裡面
[00:08:52.000 --> 00:08:53.000]  當你信了主
[00:08:53.000 --> 00:08:58.000]  你裡面是有一個很寶貴的存源
[00:08:58.000 --> 00:09:02.000]  就是恩典和真理
[00:09:02.000 --> 00:09:05.000]  今天天氣比較冷一點
[00:09:05.000 --> 00:09:08.000]  你握著頂尖的手
[00:09:08.000 --> 00:09:10.000]  哇!你很暖啊
[00:09:10.000 --> 00:09:12.000]  你發覺就算環境很冷
[00:09:12.000 --> 00:09:15.000]  但是他身體有一種熱力
[00:09:15.000 --> 00:09:18.000]  所以他的手仍然溫暖
[00:09:18.000 --> 00:09:19.000]  我的意思是說
[00:09:19.000 --> 00:09:21.000]  在你的生命裡面
[00:09:21.000 --> 00:09:23.000]  神將恩典
[00:09:23.000 --> 00:09:24.000]  將誠實
[00:09:24.000 --> 00:09:26.000]  次下在你生命中
[00:09:26.000 --> 00:09:28.000]  就算環境多麼惡劣
[00:09:28.000 --> 00:09:31.000]  你知道你裡面的生命
[00:09:31.000 --> 00:09:34.000]  是成為了你不斷得力的源頭
[00:09:34.000 --> 00:09:35.000]  成為你的盼望
[00:09:35.000 --> 00:09:37.000]  成為你的盆石
[00:09:37.000 --> 00:09:41.000]  你可以站穩在當中
[00:09:41.000 --> 00:09:42.000]  記住一件事情
[00:09:42.000 --> 00:09:47.000]  你生命裡面有神的慈愛和誠實
[00:09:47.000 --> 00:09:52.000]  剛剛過了自己的生日
[00:09:52.000 --> 00:09:53.000]  我做了一件事情
[00:09:53.000 --> 00:09:55.000]  我將我過去一年
[00:09:55.000 --> 00:09:58.000]  我曾經寫下的一些自己的經歷
[00:09:58.000 --> 00:10:00.000]  我會寫一些靈修的集記
[00:10:00.000 --> 00:10:03.000]  我重看一年所寫的事情
[00:10:03.000 --> 00:10:07.000]  突然間發覺很多事情真的忘記了
[00:10:07.000 --> 00:10:08.000]  但重看的時候
[00:10:08.000 --> 00:10:10.000]  也發覺去年也經歷了很多事情
[00:10:10.000 --> 00:10:11.000]  高高低低
[00:10:11.000 --> 00:10:13.000]  不同的經歷
[00:10:13.000 --> 00:10:16.000]  也有一些困難的事情
[00:10:16.000 --> 00:10:18.000]  但看到最後的時候
[00:10:18.000 --> 00:10:20.000]  一個很清楚的感受就是
[00:10:20.000 --> 00:10:23.000]  神的恩典充滿著在當中
[00:10:23.000 --> 00:10:25.000]  就算是當時感受到困難
[00:10:25.000 --> 00:10:26.000]  現在回頭看
[00:10:26.000 --> 00:10:28.000]  那些困難帶給我很多成長
[00:10:28.000 --> 00:10:30.000]  很多學習
[00:10:30.000 --> 00:10:31.000]  在裡面
[00:10:31.000 --> 00:10:35.000]  不自然的心中就會想起一句話
[00:10:35.000 --> 00:10:37.000]  就是我們常常會說的
[00:10:37.000 --> 00:10:41.000]  就是「都是恩典」
[00:10:41.000 --> 00:10:44.000]  大家記得這本書
[00:10:44.000 --> 00:10:47.000]  我們敬愛的藤鎮輝牧師的自傳
[00:10:47.000 --> 00:10:51.000]  他一生的記錄
[00:10:51.000 --> 00:10:53.000]  他用一個題目寫
[00:10:53.000 --> 00:10:56.000]  叫做「都是恩典」
[00:10:56.000 --> 00:10:58.000]  當你有機會靜下來的時候
[00:10:58.000 --> 00:10:59.000]  你就會察覺到
[00:10:59.000 --> 00:11:01.000]  在你生命裡面
[00:11:01.000 --> 00:11:03.000]  在很多好像困難的背後
[00:11:03.000 --> 00:11:07.000]  其實完全是恩典托著
[00:11:07.000 --> 00:11:10.000]  完全是恩典保守著
[00:11:10.000 --> 00:11:12.000]  我想起我以前曾經也分享過一件事情
[00:11:12.000 --> 00:11:13.000]  在很多年之前
[00:11:13.000 --> 00:11:17.000]  我曾經在一個青年期的時候
[00:11:17.000 --> 00:11:20.000]  有一段很困擾的日子
[00:11:20.000 --> 00:11:24.000]  我當時自己的工作很重
[00:11:24.000 --> 00:11:29.000]  又有很多自己情緒的困擾
[00:11:29.000 --> 00:11:32.000]  甚至我覺得自己有些精神衰弱的問題
[00:11:32.000 --> 00:11:34.000]  當時我就想
[00:11:34.000 --> 00:11:36.000]  我怎麼辦呢?
[00:11:36.000 --> 00:11:38.000]  也不敢跟別人說
[00:11:38.000 --> 00:11:42.000]  好像不好意思地
[00:11:42.000 --> 00:11:45.000]  來跟別人分擔自己的問題
[00:11:45.000 --> 00:11:46.000]  我突然間就想
[00:11:46.000 --> 00:11:47.000]  糟了
[00:11:47.000 --> 00:11:48.000]  我又有問題
[00:11:48.000 --> 00:11:50.000]  又不敢跟別人說
[00:11:50.000 --> 00:11:52.000]  不說問題越大
[00:11:52.000 --> 00:11:54.000]  越大越不敢說
[00:11:54.000 --> 00:11:56.000]  就會越來越大問題
[00:11:56.000 --> 00:11:59.000]  會不會出現精神病呢?
[00:11:59.000 --> 00:12:01.000]  當時有些這樣的想法
[00:12:01.000 --> 00:12:03.000]  裡面突然間很害怕
[00:12:03.000 --> 00:12:04.000]  在害怕的過程裡面
[00:12:04.000 --> 00:12:05.000]  我很感謝神
[00:12:05.000 --> 00:12:06.000]  當時很特別
[00:12:06.000 --> 00:12:08.000]  上帝給我一句話
[00:12:08.000 --> 00:12:09.000]  一直鼓勵著我
[00:12:09.000 --> 00:12:12.000]  是一句英文的說話
[00:12:12.000 --> 00:12:17.000]  祂說:By grace, you stand
[00:12:17.000 --> 00:12:18.000]  然後我自己將這句話
[00:12:18.000 --> 00:12:20.000]  變成對自己的提醒
[00:12:20.000 --> 00:12:23.000]  By grace, I stand
[00:12:23.000 --> 00:12:26.000]  靠著恩典我站得住
[00:12:26.000 --> 00:12:27.000]  就是這樣
[00:12:27.000 --> 00:12:30.000]  在那段時間上上上回神的恩典的時候
[00:12:30.000 --> 00:12:32.000]  我就經過了人生裡面
[00:12:32.000 --> 00:12:35.000]  比較困難的一個階段
[00:12:35.000 --> 00:12:37.000]  等於上上知道
[00:12:37.000 --> 00:12:39.000]  恩典在你生命中
[00:12:39.000 --> 00:12:41.000]  上帝要賜下的
[00:12:41.000 --> 00:12:44.000]  是永遠豐富的恩典
[00:12:44.000 --> 00:12:45.000]  在你生命裡面
[00:12:45.000 --> 00:12:50.000]  祂是你人生真實的盼望
[00:12:50.000 --> 00:12:51.000]  因此你發覺
[00:12:51.000 --> 00:12:54.000]  當上帝宣告祂的名字的時候
[00:12:54.000 --> 00:12:56.000]  其實是讓我們知道
[00:12:56.000 --> 00:13:00.000]  我們可以這樣放心地跟隨神
[00:13:00.000 --> 00:13:03.000]  而我們可以放心地經歷這位上帝
[00:13:03.000 --> 00:13:05.000]  祂的本性
[00:13:05.000 --> 00:13:07.000]  就是向人施恩
[00:13:07.000 --> 00:13:09.000]  施慈愛的上帝
[00:13:09.000 --> 00:13:11.000]  當神這樣說的時候
[00:13:11.000 --> 00:13:13.000]  你再讀下去的時候
[00:13:13.000 --> 00:13:14.000]  上帝願意施恩
[00:13:14.000 --> 00:13:17.000]  所以祂願意赦免人的罪
[00:13:17.000 --> 00:13:21.000]  也因此願意和以色列人重新納藥
[00:13:21.000 --> 00:13:22.000]  他們願意悔改
[00:13:22.000 --> 00:13:23.000]  神就赦免
[00:13:23.000 --> 00:13:25.000]  因此要人重新納藥
[00:13:25.000 --> 00:13:27.000]  然後聖經說到
[00:13:27.000 --> 00:13:29.000]  神會為他們行奇妙的事情
[00:13:29.000 --> 00:13:32.000]  大家讀第十節就會知道
[00:13:32.000 --> 00:13:33.000]  耶和華說
[00:13:33.000 --> 00:13:34.000]  看啊 我要納藥
[00:13:34.000 --> 00:13:36.000]  我要與你們納藥
[00:13:36.000 --> 00:13:38.000]  我要在你全體的人民面前
[00:13:38.000 --> 00:13:40.000]  行奇妙的事情
[00:13:40.000 --> 00:13:43.000]  而且是在全地萬國當中
[00:13:43.000 --> 00:13:45.000]  沒有行過的事情
[00:13:45.000 --> 00:13:48.000]  也就是說從未創造過的事情
[00:13:48.000 --> 00:13:49.000]  聖經說
[00:13:49.000 --> 00:13:50.000]  上帝告訴我們
[00:13:50.000 --> 00:13:52.000]  在我們中間所做的事情
[00:13:52.000 --> 00:13:55.000]  是在其他人身上沒有做過
[00:13:55.000 --> 00:13:58.000]  但卻是做在祂的子民身上
[00:13:58.000 --> 00:14:00.000]  奇妙這個字
[00:14:00.000 --> 00:14:04.000]  同時形容當時以色列人出埃及的時候
[00:14:04.000 --> 00:14:08.000]  神如何降災禍給埃及人
[00:14:08.000 --> 00:14:11.000]  這些奇妙的災禍的事情
[00:14:11.000 --> 00:14:16.000]  是讓以色列人能夠從困所中釋放出來的
[00:14:16.000 --> 00:14:18.000]  神顯出祂的大能
[00:14:18.000 --> 00:14:20.000]  讓人得到釋放
[00:14:20.000 --> 00:14:22.000]  然後你發覺這個釋放
[00:14:22.000 --> 00:14:24.000]  下面再繼續說
[00:14:24.000 --> 00:14:26.000]  第十一節
[00:14:26.000 --> 00:14:28.000]  我今天吩咐你的
[00:14:28.000 --> 00:14:29.000]  你務要遵守
[00:14:29.000 --> 00:14:31.000]  看啊我要把阿摩利人
[00:14:31.000 --> 00:14:33.000]  加南人嚇人
[00:14:33.000 --> 00:14:34.000]  一路說
[00:14:34.000 --> 00:14:36.000]  很多加南族的強敵
[00:14:36.000 --> 00:14:38.000]  那些強大的軍隊
[00:14:38.000 --> 00:14:41.000]  神要將他們趕逐出來
[00:14:41.000 --> 00:14:45.000]  那些惡人要將他們完全驅散
[00:14:45.000 --> 00:14:48.000]  神要行奇事
[00:14:48.000 --> 00:14:51.000]  讓人經歷到祂的釋放
[00:14:51.000 --> 00:14:55.000]  祂給我們那種拯救的大能
[00:14:55.000 --> 00:14:58.000]  祂給我們新的生命
[00:14:58.000 --> 00:15:00.000]  我剛剛想起
[00:15:00.000 --> 00:15:03.000]  有一次我讀到我們的一間分堂
[00:15:03.000 --> 00:15:07.000]  他們的弟兄姊妹寫了一篇一本見證集
[00:15:07.000 --> 00:15:10.000]  其中有一位姊妹說她怎樣得救
[00:15:10.000 --> 00:15:11.000]  說的時候
[00:15:11.000 --> 00:15:15.000]  她就說我本來是一個靈媒
[00:15:15.000 --> 00:15:19.000]  我好興趣知道是發生什麼事
[00:15:19.000 --> 00:15:24.000]  她以前是幫人問米的
[00:15:24.000 --> 00:15:27.000]  然後她自己經歷到那些靈
[00:15:27.000 --> 00:15:28.000]  怎樣進入她的內心
[00:15:28.000 --> 00:15:30.000]  她可以說出一些說話
[00:15:30.000 --> 00:15:32.000]  不是她自己說的
[00:15:32.000 --> 00:15:37.000]  所謂為人家求福問好
[00:15:37.000 --> 00:15:38.000]  但她自己很知道
[00:15:38.000 --> 00:15:42.000]  其實是一個靈在控制她
[00:15:42.000 --> 00:15:45.000]  但她後來經歷到神自己的救恩
[00:15:45.000 --> 00:15:50.000]  她靠著神趕逐了心裏面的惡靈
[00:15:50.000 --> 00:15:52.000]  然後她信靠著耶穌
[00:15:52.000 --> 00:15:53.000]  我一直讀的時候
[00:15:53.000 --> 00:15:59.000]  我心想神真是大有能力來拯救和釋放
[00:15:59.000 --> 00:16:02.000]  弟兄姊妹不單止在信主的時間
[00:16:02.000 --> 00:16:04.000]  在你人生的每一個過程
[00:16:04.000 --> 00:16:05.000]  或者你覺得有些事情
[00:16:05.000 --> 00:16:07.000]  好像一直綑綁著你
[00:16:07.000 --> 00:16:08.000]  或者有些勢力
[00:16:08.000 --> 00:16:10.000]  好像一直來傷害你
[00:16:10.000 --> 00:16:11.000]  但你記得
[00:16:11.000 --> 00:16:14.000]  這位上帝是行歧視的上帝
[00:16:14.000 --> 00:16:17.000]  祂以大能來拯救和釋放你
[00:16:17.000 --> 00:16:18.000]  祂要幫助你
[00:16:18.000 --> 00:16:21.000]  讓你能夠站穩
[00:16:21.000 --> 00:16:23.000]  所以聖經裏面說給人知道
[00:16:23.000 --> 00:16:26.000]  祂說:我在你們中間與你們納約
[00:16:26.000 --> 00:16:28.000]  在你們中間行歧視
[00:16:28.000 --> 00:16:29.000]  而今天
[00:16:29.000 --> 00:16:33.000]  亦都祂要在我們中間行奇妙的事情
[00:16:33.000 --> 00:16:35.000]  你放心去信靠祂
[00:16:35.000 --> 00:16:37.000]  當醒講到這件事情的時候
[00:16:37.000 --> 00:16:39.000]  或者你再看回前面
[00:16:39.000 --> 00:16:43.000]  回到剛才第七節中間的時候
[00:16:43.000 --> 00:16:47.000]  神就說:我會去赦免罪孽過犯和罪惡
[00:16:47.000 --> 00:16:50.000]  然後一定要清除罪
[00:16:50.000 --> 00:16:53.000]  追討罪孽自父及子至孫
[00:16:53.000 --> 00:16:55.000]  直到三、四代
[00:16:55.000 --> 00:16:57.000]  當神宣告祂自己的本性的時候
[00:16:57.000 --> 00:17:00.000]  同樣祂說:我是誠實的
[00:17:00.000 --> 00:17:01.000]  我是真理
[00:17:01.000 --> 00:17:05.000]  因此是不會以有罪的為無罪的
[00:17:05.000 --> 00:17:08.000]  我不會看不見的
[00:17:08.000 --> 00:17:09.000]  神告訴我們知道
[00:17:09.000 --> 00:17:11.000]  祂一定會清除罪的
[00:17:11.000 --> 00:17:15.000]  因為罪是和真理是相違背的
[00:17:15.000 --> 00:17:18.000]  罪只會帶給人死亡
[00:17:18.000 --> 00:17:20.000]  不會帶來平安
[00:17:20.000 --> 00:17:22.000]  因此在真理裡面
[00:17:22.000 --> 00:17:26.000]  上帝是不會接受人在罪當中
[00:17:26.000 --> 00:17:30.000]  因此犯罪的要追討他直到三、四代
[00:17:30.000 --> 00:17:33.000]  一聽的時候可能你覺得奇怪
[00:17:33.000 --> 00:17:37.000]  我犯罪連累我的下一代
[00:17:37.000 --> 00:17:41.000]  聖經並不是說你的罪會遺傳給下一代
[00:17:41.000 --> 00:17:46.000]  而是說罪的影響是多麼的深遠
[00:17:46.000 --> 00:17:50.000]  罪可以影響你的下一代
[00:17:50.000 --> 00:17:54.000]  以至他也受你的影響而自己犯罪
[00:17:54.000 --> 00:17:57.000]  同樣面對神的審判
[00:17:57.000 --> 00:17:59.000]  特別當時的以色列人
[00:17:59.000 --> 00:18:02.000]  他們很多時候是三、四代一起同住
[00:18:02.000 --> 00:18:05.000]  那種家庭的影響深遠
[00:18:05.000 --> 00:18:10.000]  而他們也要面對神對他們犯罪的審判
