
[00:00:00.000 --> 00:00:02.000]  共融與復和
[00:01:03.900 --> 00:01:06.300]  成為一個本來是夢想
[00:01:06.300 --> 00:01:07.700]  但是成為事實
[00:01:07.700 --> 00:01:10.400]  所以這次我想和大家進入到
[00:01:10.400 --> 00:01:13.000]  那些人是怎樣的人呢?
[00:01:13.000 --> 00:01:14.900]  這種人的質素
[00:01:14.900 --> 00:01:17.400]  所以今天我就用這個
[00:01:17.400 --> 00:01:19.100]  關懷悲憫
[00:01:19.100 --> 00:01:21.100]  這種情操
[00:01:21.100 --> 00:01:23.900]  來和大家一起看看聖經裡面
[00:01:23.900 --> 00:01:26.100]  神的真理裡面是怎樣講
[00:01:26.100 --> 00:01:28.000]  這方面的需要
[00:01:29.000 --> 00:01:32.000]  講到關懷和悲憫
[00:01:32.000 --> 00:01:34.600]  我相信不需要我再慢慢解釋
[00:01:34.600 --> 00:01:35.800]  因為其實
[00:01:35.800 --> 00:01:37.800]  尤其是我們基督徒
[00:01:37.800 --> 00:01:39.300]  人人都知道
[00:01:39.300 --> 00:01:42.200]  應該去關懷和悲憫
[00:01:42.200 --> 00:01:44.400]  亦都是人人都會
[00:01:44.400 --> 00:01:45.400]  是應該
[00:01:45.400 --> 00:01:47.400]  就是說不會反對的
[00:01:47.400 --> 00:01:48.500]  知道
[00:01:48.500 --> 00:01:50.000]  亦都是應該去做
[00:01:50.000 --> 00:01:52.800]  不過我相信最大的問題就是
[00:01:52.800 --> 00:01:54.800]  知道了我們也都
[00:01:54.800 --> 00:01:57.700]  有這種這樣的需要
[00:01:57.700 --> 00:01:59.800]  或者可以能夠去關懷
[00:01:59.800 --> 00:02:01.200]  但是竟然我們
[00:02:01.200 --> 00:02:02.600]  周圍關懷的人
[00:02:02.600 --> 00:02:04.200]  甚至包括你和我
[00:02:04.200 --> 00:02:05.200]  都發覺
[00:02:05.200 --> 00:02:06.600]  很少
[00:02:06.600 --> 00:02:08.600]  這個才是大的問題
[00:02:08.600 --> 00:02:09.600]  所以今天我們
[00:02:09.600 --> 00:02:11.800]  一起來進入一個更深的層次
[00:02:11.800 --> 00:02:12.800]  問為什麼
[00:02:12.800 --> 00:02:15.000]  當然我們
[00:02:15.000 --> 00:02:16.400]  人有罪
[00:02:16.400 --> 00:02:18.100]  令我們有自私性
[00:02:18.100 --> 00:02:19.400]  這個是必然的
[00:02:19.400 --> 00:02:20.900]  不過這都不能夠解釋
[00:02:20.900 --> 00:02:22.800]  為什麼我們現在周圍的人
[00:02:22.800 --> 00:02:24.300]  這麼少的關懷
[00:02:24.300 --> 00:02:26.500]  為什麼會變得這麼冷漠
[00:02:26.500 --> 00:02:28.900]  當然有些東西阻滯著我們
[00:02:28.900 --> 00:02:31.300]  有些東西窒息著我們
[00:02:31.300 --> 00:02:33.600]  我曾經在港島電影跟大家說
[00:02:33.600 --> 00:02:34.400]  我們發覺
[00:02:34.400 --> 00:02:35.100]  很奇怪
[00:02:35.100 --> 00:02:36.400]  過去這一年裏面
[00:02:36.400 --> 00:02:38.100]  是一個這樣的疫症的流行
[00:02:38.100 --> 00:02:38.700]  其實
[00:02:38.700 --> 00:02:40.900]  我們在家裏的時間多了
[00:02:40.900 --> 00:02:43.700]  基本上我們在家裏的時間多了
[00:02:43.700 --> 00:02:46.000]  我們與人之間在家裏面接觸
[00:02:46.000 --> 00:02:47.400]  是多了的
[00:02:47.400 --> 00:02:49.200]  相對的時間
[00:02:49.200 --> 00:02:50.600]  亦都是頻密了
[00:02:50.600 --> 00:02:52.100]  但是我不見得
[00:02:52.100 --> 00:02:53.700]  很多時候在家裏面
[00:02:53.700 --> 00:02:56.100]  大家之間的關心
[00:02:56.800 --> 00:02:57.900]  多了
[00:02:57.900 --> 00:03:00.000]  甚至在家裏面
[00:03:00.000 --> 00:03:02.600]  互相之間和合
[00:03:02.600 --> 00:03:04.200]  相愛的心
[00:03:04.200 --> 00:03:05.500]  增加了
[00:03:05.500 --> 00:03:07.800]  是不是很奇怪
[00:03:07.800 --> 00:03:12.100]  一個疫症流行的日子當中
[00:03:12.100 --> 00:03:14.300]  基本上大部分的人
[00:03:14.300 --> 00:03:17.800]  他們生活的節奏是空間時間
[00:03:17.800 --> 00:03:19.000]  是充裕了的
[00:03:19.000 --> 00:03:19.600]  沒有以前的
[00:03:19.600 --> 00:03:21.100]  忙到不得了
[00:03:21.100 --> 00:03:22.500]  有些空閒的時間
[00:03:22.500 --> 00:03:23.700]  但是我們有空間
[00:03:23.700 --> 00:03:25.000]  有時間的時候
[00:03:25.000 --> 00:03:28.200]  又不見得我們關懷其他人的行動
[00:03:28.200 --> 00:03:30.100]  又是多了
[00:03:30.100 --> 00:03:32.300]  以及豐富了
[00:03:32.300 --> 00:03:33.600]  以及敏銳了
[00:03:33.600 --> 00:03:35.100]  這個我相信
[00:03:35.100 --> 00:03:38.100]  當然不是單單是環境的問題
[00:03:38.100 --> 00:03:39.800]  當然環境會影響我們
[00:03:39.800 --> 00:03:42.600]  但是我們的內心世界
[00:03:42.600 --> 00:03:43.900]  那個人的問題
[00:03:43.900 --> 00:03:45.300]  人的氣質的問題
[00:03:45.300 --> 00:03:46.600]  人的質素的問題
[00:03:46.600 --> 00:03:48.700]  我相信才是一個最嚴重的
[00:03:48.700 --> 00:03:52.100]  當然我們說在現代的社會
[00:03:52.100 --> 00:03:53.800]  我們在時常說
[00:03:53.800 --> 00:03:55.600]  在周圍的環境裡面
[00:03:55.600 --> 00:03:59.200]  雖然傳播的工具
[00:03:59.200 --> 00:04:02.100]  我們的科技幫助我們溝通
[00:04:02.100 --> 00:04:04.200]  其實是方便過以前很多
[00:04:04.200 --> 00:04:05.900]  我們不需要再解釋了
[00:04:05.900 --> 00:04:07.000]  快很多
[00:04:07.000 --> 00:04:07.900]  方便很多
[00:04:07.900 --> 00:04:09.100]  容易很多
[00:04:09.100 --> 00:04:11.200]  但是我們變得這麼冷漠
[00:04:11.200 --> 00:04:12.500]  有人告訴我們
[00:04:12.500 --> 00:04:15.000]  其實有另外一面的結果
[00:04:15.000 --> 00:04:16.700]  最簡單
[00:04:16.700 --> 00:04:18.100]  我相信你和我也聽過
[00:04:18.100 --> 00:04:19.700]  今天我們看到周圍
[00:04:19.700 --> 00:04:21.100]  出到街也好
[00:04:21.100 --> 00:04:22.100]  在家裡也好
[00:04:22.100 --> 00:04:23.200]  吃飯也好
[00:04:24.200 --> 00:04:25.800]  我們都是看到的
[00:04:25.800 --> 00:04:27.200]  普遍是一種的
[00:04:27.200 --> 00:04:28.600]  大家都是低頭族
[00:04:28.600 --> 00:04:29.200]  是不是
[00:04:29.200 --> 00:04:30.300]  低頭的頭
[00:04:30.300 --> 00:04:31.600]  做什麼?打機
[00:04:31.600 --> 00:04:35.200]  看你的手機
[00:04:35.200 --> 00:04:37.700]  這種的低頭族
[00:04:37.700 --> 00:04:40.200]  令到我們雖然大家走在一起
[00:04:40.200 --> 00:04:41.400]  我們一起吃飯
[00:04:41.400 --> 00:04:43.600]  我們一起有活動的時候
[00:04:43.600 --> 00:04:45.100]  我們發覺我們大家
[00:04:45.100 --> 00:04:46.400]  你有你他有他
[00:04:46.400 --> 00:04:48.200]  世界是完全分開的
[00:04:48.200 --> 00:04:50.100]  那有些人說不是
[00:04:50.100 --> 00:04:52.400]  你這樣說太過分了
[00:04:52.400 --> 00:04:54.200]  他雖然低頭而已
[00:04:54.200 --> 00:04:55.800]  他看自己的手機
[00:04:55.800 --> 00:04:57.900]  他不和前面的人聊天
[00:04:57.900 --> 00:04:59.900]  他不理會前面周圍的人
[00:04:59.900 --> 00:05:01.500]  但是他的手機
[00:05:01.500 --> 00:05:05.700]  是通過煤價去和其他人溝通的
[00:05:05.700 --> 00:05:08.000]  所以溝通其實沒有減少
[00:05:08.000 --> 00:05:08.800]  沒錯
[00:05:08.800 --> 00:05:10.300]  這個也可以解釋一部分
[00:05:10.300 --> 00:05:13.400]  不過溝通我們不能夠忘記
[00:05:13.400 --> 00:05:15.400]  在現代的世界裡面
[00:05:15.400 --> 00:05:17.500]  溝通變得很急速
[00:05:17.500 --> 00:05:19.100]  很飄忽
[00:05:19.100 --> 00:05:21.200]  很沒有耐性
[00:05:21.500 --> 00:05:22.500]  我也不需要說
[00:05:22.500 --> 00:05:24.300]  一說你就會明白了
[00:05:24.300 --> 00:05:25.600]  現在抖音、TikTok
[00:05:25.600 --> 00:05:27.500]  一條影片15秒
[00:05:27.500 --> 00:05:29.600]  15秒就要轉了
[00:05:29.600 --> 00:05:31.800]  所以我們慢慢已經習慣了
[00:05:31.800 --> 00:05:33.400]  我們和別人說話也好
[00:05:33.400 --> 00:05:35.600]  我們在專注也好
[00:05:35.600 --> 00:05:37.300]  很短時間而已
[00:05:37.300 --> 00:05:38.100]  只有十幾秒
[00:05:38.100 --> 00:05:40.400]  幾秒鐘你就要轉個課題
[00:05:40.400 --> 00:05:42.800]  我們發覺我們今天已經開始
[00:05:42.800 --> 00:05:45.700]  慢慢失去了那種很有耐性
[00:05:45.700 --> 00:05:47.400]  去慢慢聆聽
[00:05:47.400 --> 00:05:48.800]  去了解
[00:05:48.800 --> 00:05:50.100]  去諒解
[00:05:50.100 --> 00:05:55.600]  尋求深入明白對方那種質素
[00:05:55.600 --> 00:05:57.800]  這些我們都可以看到
[00:05:57.800 --> 00:05:59.800]  其實是使我們
[00:05:59.800 --> 00:06:05.300]  不容易關懷和閉聞
[00:06:05.300 --> 00:06:07.400]  我這樣說不是想解釋給你聽
[00:06:07.400 --> 00:06:08.300]  我們就不用了
[00:06:08.300 --> 00:06:09.200]  我們自然了
[00:06:09.200 --> 00:06:10.700]  不過我們知道今天
[00:06:10.700 --> 00:06:12.600]  特別是這麼多的阻滯
[00:06:12.600 --> 00:06:13.700]  使我們
[00:06:13.700 --> 00:06:15.200]  原來
[00:06:15.200 --> 00:06:16.900]  應該知道
[00:06:16.900 --> 00:06:19.500]  並且應該可以做到的關懷、閉聞
[00:06:19.500 --> 00:06:21.200]  都做不出來的時候
[00:06:21.200 --> 00:06:23.700]  我們就要提醒我們
[00:06:23.700 --> 00:06:26.300]  關懷和閉聞
[00:06:26.300 --> 00:06:30.700]  是一種需要操練的情操
[00:06:30.700 --> 00:06:35.500]  這就是首先我們想和大家說的兩樣東西
[00:06:35.500 --> 00:06:37.500]  今天我所說的
[00:06:37.500 --> 00:06:39.800]  基本上是五方面
[00:06:39.800 --> 00:06:41.200]  在聖經裡面我們看到
[00:06:41.200 --> 00:06:43.000]  我想和大家一起分享
[00:06:43.000 --> 00:06:44.600]  首先我們看到
[00:06:44.600 --> 00:06:49.000]  閉聞和關懷不是自然而然的
[00:06:49.000 --> 00:06:51.000]  你說我很想有閉聞和關懷
[00:06:51.000 --> 00:06:52.100]  我知道要的
[00:06:52.100 --> 00:06:53.800]  不等於你會有的
[00:06:53.800 --> 00:06:55.200]  你需要去操練
[00:06:55.200 --> 00:06:57.400]  操練就是說你要下功夫
[00:06:57.400 --> 00:06:59.400]  但是操練也有一個方向
[00:06:59.400 --> 00:06:59.900]  好
[00:06:59.900 --> 00:07:01.000]  首先我們第一樣
[00:07:01.000 --> 00:07:04.400]  閉聞和關懷那種力量
[00:07:04.400 --> 00:07:05.900]  究竟是什麼力量?
[00:07:05.900 --> 00:07:07.000]  一個人為什麼
[00:07:07.000 --> 00:07:08.700]  有一種閉聞和關懷的力量
[00:07:08.700 --> 00:07:09.700]  當他發出來的時候
[00:07:09.700 --> 00:07:11.400]  是什麼狀態?
[00:07:11.400 --> 00:07:13.600]  聖經裡面多次說到
[00:07:13.600 --> 00:07:15.600]  耶穌基督的閉聞和關懷
[00:07:15.600 --> 00:07:16.900]  今天我們大部分
[00:07:16.900 --> 00:07:18.900]  都回到耶穌基督的身上
[00:07:18.900 --> 00:07:20.200]  我們看到他的榜樣
[00:07:20.200 --> 00:07:20.800]  好嗎?
[00:07:20.800 --> 00:07:23.200]  這也是最值得我們
[00:07:23.200 --> 00:07:25.000]  以一個學校的榜樣
[00:07:25.000 --> 00:07:26.600]  我相信是行得通的
[00:07:26.600 --> 00:07:27.800]  我們一起學習
[00:07:27.800 --> 00:07:30.600]  聖經裡面記載耶穌
[00:07:30.600 --> 00:07:32.600]  很多關懷和閉聞的時候
[00:07:32.600 --> 00:07:34.200]  用到那個字
[00:07:34.200 --> 00:07:36.900]  原來希臘文的那個閉聞這個字
[00:07:36.900 --> 00:07:39.000]  Spranichomai這個字
[00:07:39.000 --> 00:07:42.400]  Spranichomai這個字其實也挺特別的
[00:07:42.400 --> 00:07:44.100]  因為Spranichomai這個字
[00:07:44.100 --> 00:07:46.600]  如果用希臘文的字根
[00:07:46.600 --> 00:07:48.800]  加上它本來的意思
[00:07:48.800 --> 00:07:51.800]  基本上就是吃內臟的意思
[00:07:51.800 --> 00:07:53.800]  咬著吃那些內臟
[00:07:53.800 --> 00:07:56.500]  可能以前的人吃動物的內臟
[00:07:56.500 --> 00:08:02.100]  但是我相信這個閉聞的意思
[00:08:02.100 --> 00:08:04.600]  就是當你看到你身邊
[00:08:04.600 --> 00:08:07.100]  或者某一些人的情況
[00:08:07.100 --> 00:08:09.900]  你心裡面發出一種憐憫
[00:08:09.900 --> 00:08:13.500]  同情共感的時候
[00:08:13.500 --> 00:08:14.800]  那種感
[00:08:14.800 --> 00:08:16.600]  感覺到對方
[00:08:16.600 --> 00:08:18.200]  那個傷害
[00:08:18.200 --> 00:08:20.100]  好像成為你那個傷害
[00:08:20.100 --> 00:08:23.100]  刺痛你的內心
[00:08:23.100 --> 00:08:24.900]  你的臟腑
[00:08:24.900 --> 00:08:27.500]  那種這樣的意思
[00:08:27.500 --> 00:08:30.500]  這個就是聖經裡面所說的閉聞
[00:08:30.500 --> 00:08:34.000]  閉聞是一種很深的刺痛自己的情
[00:08:34.000 --> 00:08:35.500]  這種觸動
[00:08:35.500 --> 00:08:37.100]  這種湧出來的
[00:08:37.100 --> 00:08:39.900]  不單是很可憐的說完就走了
[00:08:39.900 --> 00:08:41.100]  不是
[00:08:41.100 --> 00:08:45.100]  閉聞甚至不需要是由高到低很可憐的人
[00:08:45.100 --> 00:08:49.000]  閉聞其實是一種將你的情懷
[00:08:49.000 --> 00:08:54.400]  等同你所看見的那件事裡面所發生的人
[00:08:54.400 --> 00:08:55.600]  他那種痛苦
[00:08:55.600 --> 00:08:57.600]  讓他那個痛楚
[00:08:57.600 --> 00:09:00.700]  刺痛成為刺痛你
[00:09:00.700 --> 00:09:02.500]  那種感受
[00:09:02.500 --> 00:09:04.800]  這個就是閉聞的意思
[00:09:04.800 --> 00:09:09.000]  我相信大家應該可以觸摸得到
[00:09:09.000 --> 00:09:14.500]  我們看回聖經裡面關於耶穌的閉聞
[00:09:14.500 --> 00:09:16.900]  我們發覺有一個方程式
[00:09:16.900 --> 00:09:18.600]  如果我用一個方程式來說
[00:09:18.600 --> 00:09:20.900]  閉聞其實有三步的方程式
[00:09:20.900 --> 00:09:23.900]  是在聖經裡面經常是分不開的
[00:09:23.900 --> 00:09:26.200]  首先我和大家說前面那兩樣東西
[00:09:26.200 --> 00:09:28.400]  就是我們發覺我們的主耶穌十字
[00:09:28.400 --> 00:09:30.200]  我們每一個人都應該學習的
[00:09:30.200 --> 00:09:31.900]  當他見到的時候
[00:09:31.900 --> 00:09:34.700]  聖經很多次說到他看見的時候
[00:09:34.700 --> 00:09:40.100]  他就會湧出那個閉聞關懷的情
[00:09:40.100 --> 00:09:42.500]  那種同情共感
[00:09:42.500 --> 00:09:46.900]  我和大家一起看兩節很典型的
[00:09:46.900 --> 00:09:49.100]  關於耶穌基督的記載
[00:09:49.100 --> 00:09:51.100]  第一個瑪利福音裡面第九章
[00:09:51.100 --> 00:09:53.600]  我們說到一個描述
[00:09:53.600 --> 00:09:55.600]  描述耶穌的生命裡面
[00:09:55.600 --> 00:09:57.600]  一種經常會發生的事情
[00:09:57.600 --> 00:10:00.600]  就是耶穌走遍各城各鄉
[00:10:00.600 --> 00:10:02.400]  在會堂裡面教訓人
[00:10:02.400 --> 00:10:04.300]  宣講天國的福音
[00:10:04.300 --> 00:10:08.000]  又醫治各樣的病症
[00:10:08.000 --> 00:10:11.200]  聖經繼續說他看見
[00:10:11.200 --> 00:10:13.000]  很多人他看見了
[00:10:13.000 --> 00:10:14.700]  他看見很多人的時候
[00:10:14.700 --> 00:10:17.800]  他看見就憐憫他們
[00:10:17.800 --> 00:10:22.500]  看見就讓耶穌湧出這種憐憫的
[00:10:22.500 --> 00:10:25.300]  悲憫的那種情
[00:10:25.300 --> 00:10:29.100]  因為那些人困苦流離
[00:10:29.100 --> 00:10:31.700]  如同羊沒有牧人一般
[00:10:31.700 --> 00:10:36.200]  困苦流離是耶穌周圍所見到的人
[00:10:36.200 --> 00:10:40.900]  但這些人的困苦流離那種狀況
[00:10:40.900 --> 00:10:44.500]  成為耶穌心裡的刺痛
[00:10:44.500 --> 00:10:46.700]  這個就是看見
[00:10:46.700 --> 00:10:48.100]  你知道的時候
[00:10:48.100 --> 00:10:52.100]  就會湧出那種憐憫、悲憫
[00:10:52.100 --> 00:10:54.900]  這個就是耶穌那種必然的
[00:10:54.900 --> 00:10:57.500]  他有機會看到
[00:10:57.500 --> 00:11:00.700]  他知道他就會感觸到
[00:11:00.700 --> 00:11:04.500]  他那種悲憫的情
[00:11:04.500 --> 00:11:07.900]  這個是描述耶穌經常有的
[00:11:07.900 --> 00:11:09.500]  這種狀況
[00:11:09.500 --> 00:11:13.100]  那種兩樣東西分不開
[00:11:13.100 --> 00:11:14.200]  接著我們看看
[00:11:14.200 --> 00:11:15.500]  很簡單的路加福音說到
[00:11:15.500 --> 00:11:17.500]  耶穌自己說
[00:11:17.500 --> 00:11:19.500]  不單止別人說
[00:11:19.500 --> 00:11:22.500]  耶穌他自己說到一個很著名的比喻
[00:11:22.500 --> 00:11:24.100]  大家可能都很熟悉的
[00:11:24.100 --> 00:11:26.900]  浪子的比喻
[00:11:26.900 --> 00:11:28.500]  當我說到浪子的比喻的時候
[00:11:28.500 --> 00:11:32.100]  當然這個浪子花了一切
[00:11:32.100 --> 00:11:33.700]  然後回家的時候
[00:11:33.700 --> 00:11:35.300]  他回頭的時候
[00:11:35.300 --> 00:11:37.700]  聖經說他回到家的時候描述
[00:11:37.700 --> 00:11:41.100]  於是起來就回到他父親那裡去
[00:11:41.100 --> 00:11:42.500]  相離還遠
[00:11:42.500 --> 00:11:44.900]  就是說很遠都還沒回去的時候
[00:11:44.900 --> 00:11:46.700]  他父親漢見
[00:11:46.700 --> 00:11:47.300]  留意一下
[00:11:47.300 --> 00:11:51.300]  漢見就動了持心
[00:11:51.300 --> 00:11:53.300]  就跑過去抱著他的脖子
[00:11:53.300 --> 00:11:56.300]  連連與他親嘴
[00:11:56.300 --> 00:11:59.100]  漢見就有持心
[00:11:59.100 --> 00:12:03.500]  耶穌漢見就憐憫他們
[00:12:03.500 --> 00:12:05.300]  所以頂尖的我們一起來學習
[00:12:05.300 --> 00:12:06.100]  這是第一個的
[00:12:06.100 --> 00:12:07.500]  我每一道都寫一些的
[00:12:07.500 --> 00:12:10.700]  我提議的操練一些的方向
[00:12:10.700 --> 00:12:13.100]  當然這個不是必然的
[00:12:13.100 --> 00:12:17.300]  但是大家可以去考慮作為一個參考
[00:12:17.300 --> 00:12:19.700]  我們的操練就是
[00:12:19.700 --> 00:12:20.700]  我們可不可以
[00:12:20.700 --> 00:12:23.700]  第一首先我們要去看
[00:12:23.700 --> 00:12:25.100]  知道
[00:12:25.100 --> 00:12:26.700]  當我們收起自己的時候
[00:12:26.700 --> 00:12:28.500]  我們用一些不好聽的字眼
[00:12:28.500 --> 00:12:30.100]  其實是不應該用的字眼
[00:12:30.100 --> 00:12:31.900]  不過現在已經成為一個習慣的字眼
[00:12:31.900 --> 00:12:33.900]  就是自閉
[00:12:33.900 --> 00:12:37.100]  你自閉的時候就看不到的了
[00:12:37.100 --> 00:12:39.300]  可不可以頂尖的我們試一下
[00:12:39.300 --> 00:12:41.500]  開始突破這種的
[00:12:41.500 --> 00:12:43.300]  只是看見自己
[00:12:43.300 --> 00:12:45.700]  那種這樣的習慣
[00:12:45.700 --> 00:12:48.700]  我不是叫大家不看手機
[00:12:48.700 --> 00:12:50.900]  不過我們不要做低頭族
[00:12:50.900 --> 00:12:52.300]  好不好呢
[00:12:52.300 --> 00:12:53.700]  低頭族的意思就是
[00:12:53.700 --> 00:12:55.100]  我們一坐下的時候
[00:12:55.100 --> 00:12:56.700]  我們發覺你越來越
[00:12:56.700 --> 00:12:58.700]  不知道怎麼跟人聊天的
[00:12:58.700 --> 00:12:59.500]  要留意一下
[00:12:59.500 --> 00:13:01.300]  大家坐下的時候
[00:13:01.300 --> 00:13:02.900]  甚至在家裡一坐下
[00:13:02.900 --> 00:13:04.700]  那你就拿個機器出來打
[00:13:04.700 --> 00:13:06.300]  一吃飯的時候就等在旁邊
[00:13:06.300 --> 00:13:07.100]  那就打了
[00:13:07.100 --> 00:13:09.500]  這是一種習慣
[00:13:09.500 --> 00:13:12.100]  你能不能夠突破一下這種習慣
[00:13:12.100 --> 00:13:13.700]  我不是叫你扔掉機器
[00:13:13.700 --> 00:13:14.900]  其實老實說
[00:13:14.900 --> 00:13:16.900]  你和我也知道
[00:13:16.900 --> 00:13:19.100]  當我們遇到一個
[00:13:19.100 --> 00:13:22.300]  對你很重要的人物的時候
[00:13:22.300 --> 00:13:23.100]  你去到的時候
[00:13:23.100 --> 00:13:24.700]  你都關了手機
[00:13:24.700 --> 00:13:26.100]  好像現在我崇拜的時候
[00:13:26.100 --> 00:13:28.500]  我就關了手機
[00:13:28.500 --> 00:13:30.900]  起碼關了聲音
[00:13:30.900 --> 00:13:33.900]  聽到的時候我就會不看
[00:13:33.900 --> 00:13:35.700]  這種的情況就是說
[00:13:35.700 --> 00:13:38.500]  你對對方有一種的知道
[00:13:38.500 --> 00:13:40.500]  興趣
[00:13:40.500 --> 00:13:42.300]  那時候你說不是的
[00:13:42.300 --> 00:13:43.300]  一齊坐下的時候
[00:13:43.300 --> 00:13:44.300]  每個人都低頭
[00:13:44.300 --> 00:13:45.700]  我自己不低頭
[00:13:45.700 --> 00:13:47.300]  到處看就沒有人理我
[00:13:47.300 --> 00:13:49.300]  這個總有一個人開始的
[00:13:49.300 --> 00:13:50.900]  是不是?
[00:13:50.900 --> 00:13:53.300]  由你開始先
[00:13:53.300 --> 00:13:54.300]  你看一下
[00:13:54.300 --> 00:13:56.300]  可能開始有些人會發覺
[00:13:56.300 --> 00:13:58.700]  為什麼這個人不只是低頭
[00:13:58.700 --> 00:14:00.100]  他有些人不是很舒服
[00:14:00.100 --> 00:14:01.300]  他在低頭的時候
[00:14:01.300 --> 00:14:02.100]  偶然看一下他
[00:14:02.100 --> 00:14:02.900]  你就看一下他
[00:14:02.900 --> 00:14:05.100]  說一兩句
[00:14:05.100 --> 00:14:06.500]  就是你心裡面
[00:14:06.500 --> 00:14:08.100]  反正你想了這麼久
[00:14:08.100 --> 00:14:09.300]  他都不看你了
[00:14:09.300 --> 00:14:11.500]  當然有些很有意思的東西說
[00:14:11.500 --> 00:14:12.900]  不一定要教訓人
[00:14:12.900 --> 00:14:15.300]  關懷也好
[00:14:15.300 --> 00:14:16.700]  問候也好
[00:14:16.700 --> 00:14:20.500]  表達你自己想溝通也好
[00:14:20.500 --> 00:14:21.900]  總之
[00:14:21.900 --> 00:14:24.700]  讓一個大家一齊的時候
[00:14:24.700 --> 00:14:26.700]  起碼突破這種
[00:14:26.700 --> 00:14:30.700]  低頭族的習慣
[00:14:30.700 --> 00:14:32.300]  我們撇開他
[00:14:32.300 --> 00:14:33.900]  我們看一下人
[00:14:33.900 --> 00:14:36.700]  看見你那個慈悲
[00:14:36.700 --> 00:14:38.500]  那個悲憫關懷的心
[00:14:38.500 --> 00:14:39.500]  才會出來
[00:14:39.500 --> 00:14:40.500]  你不看
[00:14:40.500 --> 00:14:42.100]  你怎麼會出來呢?
[00:14:42.100 --> 00:14:43.500]  這個很基本的
[00:14:43.500 --> 00:14:44.700]  這些促進不是難的
[00:14:44.700 --> 00:14:46.500]  這個最基本的
[00:14:46.500 --> 00:14:47.700]  還有或者我自己
[00:14:47.700 --> 00:14:48.900]  都經常提醒我自己
[00:14:48.900 --> 00:14:50.900]  其實我自己是一個挺內向的人
[00:14:50.900 --> 00:14:52.500]  很想自己收起自己的人
[00:14:52.500 --> 00:14:54.500]  但是我自己不時提醒我
[00:14:54.500 --> 00:14:55.900]  在我每天生活中
[00:14:55.900 --> 00:14:56.900]  無論是熟的
[00:14:56.900 --> 00:14:58.500]  當然不用說
[00:14:58.500 --> 00:15:00.100]  就算我不是很熟的
[00:15:00.100 --> 00:15:01.500]  我去到樓下的時候
[00:15:01.500 --> 00:15:02.700]  去到街上的時候
[00:15:02.700 --> 00:15:04.100]  有些機會
[00:15:04.100 --> 00:15:05.300]  我都會跟人多
[00:15:05.300 --> 00:15:06.500]  提醒自己
[00:15:06.500 --> 00:15:09.300]  我習慣開始跟人打個招呼
[00:15:09.300 --> 00:15:11.700]  早晨
[00:15:11.700 --> 00:15:13.700]  多謝
[00:15:13.700 --> 00:15:14.900]  哎呀 麻煩
[00:15:14.900 --> 00:15:16.100]  我出去
[00:15:16.100 --> 00:15:17.700]  我們那個屋苑的時候
[00:15:17.700 --> 00:15:18.900]  有人看著閘的時候
[00:15:18.900 --> 00:15:20.500]  我當然會跟他說
[00:15:20.500 --> 00:15:21.500]  早晨
[00:15:21.500 --> 00:15:22.700]  麻煩你了
[00:15:22.700 --> 00:15:23.700]  有時他覺得很愕然
[00:15:23.700 --> 00:15:24.500]  麻煩我什麼
[00:15:24.500 --> 00:15:25.500]  當然我麻煩他了
