
[00:00:00.000 --> 00:00:03.640]  如果大家還記得 今年年初
[00:06:08.560 --> 00:06:10.160]  而且他有七次
[00:06:10.160 --> 00:06:12.160]  最少七次呼籲人
[00:06:12.160 --> 00:06:14.160]  你們要享受生命
[00:06:14.160 --> 00:06:17.440]  享受上帝給你的一份生命
[00:06:17.440 --> 00:06:19.200]  所以傳道者在這裏
[00:06:19.200 --> 00:06:21.840]  他有他的特別的角度
[00:06:21.840 --> 00:06:22.960]  在這裏裏面去說
[00:06:22.960 --> 00:06:24.240]  我為甚麼恨惡生命呢
[00:06:24.240 --> 00:06:26.000]  就好像智慧人
[00:06:26.000 --> 00:06:27.520]  和愚昧人
[00:06:27.520 --> 00:06:29.760]  面對的都是一樣
[00:06:29.760 --> 00:06:31.680]  這樣
[00:06:31.680 --> 00:06:34.320]  究竟我為甚麼要做一個有智慧的人呢
[00:06:34.320 --> 00:06:35.440]  可以這樣說
[00:06:35.440 --> 00:06:37.600]  其實他再去解釋
[00:06:37.600 --> 00:06:40.400]  他恨惡生命的甚麼呢
[00:06:40.400 --> 00:06:42.000]  在18至23節
[00:06:42.000 --> 00:06:43.520]  他繼續的去說
[00:06:43.520 --> 00:06:44.400]  18節裏說
[00:06:44.400 --> 00:06:46.320]  我恨惡一切的奴獨
[00:06:46.320 --> 00:06:48.640]  就是我日光之下的奴獨
[00:06:48.640 --> 00:06:49.760]  因為我得來的
[00:06:49.760 --> 00:06:51.600]  必留給我以後的人
[00:06:51.600 --> 00:06:52.800]  那人是智慧
[00:06:52.800 --> 00:06:53.680]  是愚昧
[00:06:53.680 --> 00:06:55.120]  誰能知道呢
[00:06:55.120 --> 00:06:57.760]  他竟要管理我奴獨所得的
[00:06:57.760 --> 00:06:59.440]  就算我在日光之下
[00:06:59.440 --> 00:07:01.120]  用智慧所得的
[00:07:01.120 --> 00:07:03.040]  這也是虛空
[00:07:03.040 --> 00:07:04.240]  傳道者在這裏說
[00:07:04.240 --> 00:07:06.000]  恨惡奴獨
[00:07:06.000 --> 00:07:09.200]  他不是恨惡奴獨這個動作
[00:07:09.200 --> 00:07:10.800]  或者這個過程
[00:07:10.800 --> 00:07:14.320]  他是恨惡奴獨之後的結果
[00:07:14.320 --> 00:07:15.920]  他說我
[00:07:15.920 --> 00:07:17.040]  這麼奴奴獨獨
[00:07:17.040 --> 00:07:18.400]  如果我為了
[00:07:18.400 --> 00:07:21.360]  將我所得到的資產
[00:07:21.360 --> 00:07:23.920]  可以說留給下一代
[00:07:23.920 --> 00:07:25.440]  我們經常都說
[00:07:25.440 --> 00:07:26.480]  為下一代好
[00:07:26.480 --> 00:07:27.280]  就是這樣
[00:07:27.280 --> 00:07:28.800]  我們廣東話的說法
[00:07:28.800 --> 00:07:30.160]  就是我們為下一代好
[00:07:30.160 --> 00:07:31.520]  為下一代預備
[00:07:31.520 --> 00:07:32.720]  然後傳道者就說
[00:07:32.720 --> 00:07:34.480]  我奴奴獨獨為下一代
[00:07:34.480 --> 00:07:35.600]  然後呢
[00:07:35.600 --> 00:07:37.120]  下一代
[00:07:37.120 --> 00:07:38.720]  承受了我
[00:07:38.720 --> 00:07:40.720]  所有的資產
[00:07:40.720 --> 00:07:42.880]  然後他就問一個問題
[00:07:42.880 --> 00:07:44.320]  那個人是智慧
[00:07:44.320 --> 00:07:45.360]  是愚拙
[00:07:45.360 --> 00:07:47.200]  我不知道
[00:07:47.200 --> 00:07:48.560]  我不可以把握
[00:07:48.560 --> 00:07:49.440]  我不可以把握
[00:07:49.440 --> 00:07:51.280]  我這個資產
[00:07:51.280 --> 00:07:52.160]  留給下一個
[00:07:52.160 --> 00:07:54.400]  下一個他就會發揚光大
[00:07:54.400 --> 00:07:56.400]  接著就越做越好
[00:07:56.400 --> 00:07:57.440]  我掌握不了
[00:07:57.440 --> 00:07:59.040]  那個是什麼人
[00:07:59.040 --> 00:08:01.120]  用我們中國人說話去說
[00:08:01.120 --> 00:08:02.320]  大家有沒有聽過叫
[00:08:02.320 --> 00:08:04.880]  富不及幾代
[00:08:04.880 --> 00:08:05.920]  三代
[00:08:05.920 --> 00:08:07.440]  就是這個意思
[00:08:07.440 --> 00:08:08.960]  富不及三代
[00:08:08.960 --> 00:08:10.640]  就是說在三代之內
[00:08:10.640 --> 00:08:12.880]  總有人將你所有資產
[00:08:12.880 --> 00:08:13.600]  全部擺了
[00:08:13.600 --> 00:08:14.400]  基本上
[00:08:14.400 --> 00:08:15.520]  當然是不是絕對
[00:08:15.520 --> 00:08:16.640]  我們不是很知道
[00:08:16.640 --> 00:08:17.520]  但是呢
[00:08:17.520 --> 00:08:18.960]  說法就是這樣
[00:08:18.960 --> 00:08:20.320]  是不是每一代的人
[00:08:20.320 --> 00:08:21.840]  都能夠守住前人那麼有智慧
[00:08:21.840 --> 00:08:22.640]  不是的
[00:08:22.640 --> 00:08:24.000]  總有一代
[00:08:24.000 --> 00:08:26.160]  只要有一代沒有智慧
[00:08:26.160 --> 00:08:27.760]  你就前面所有的東西
[00:08:27.760 --> 00:08:29.040]  可以都沒有了
[00:08:29.040 --> 00:08:31.040]  只要有一個人沒有智慧
[00:08:31.040 --> 00:08:32.640]  意思就是這樣
[00:08:32.640 --> 00:08:34.240]  所以
[00:08:34.240 --> 00:08:35.520]  全套就是一個
[00:08:35.520 --> 00:08:38.320]  就是對自己的活動
[00:08:38.320 --> 00:08:39.360]  對自己的勞碌
[00:08:39.360 --> 00:08:40.880]  做一個這樣的反省
[00:08:40.880 --> 00:08:41.920]  那究竟
[00:08:41.920 --> 00:08:43.200]  他們
[00:08:43.200 --> 00:08:46.320]  我那麼辛苦留下給他們的東西
[00:08:46.320 --> 00:08:48.640]  他們是不是很有智慧運用
[00:08:48.640 --> 00:08:49.840]  我不知道
[00:08:49.840 --> 00:08:50.880]  那個是什麼人都不知道
[00:08:50.880 --> 00:08:53.680]  可能一天就已經敗光我所有的東西
[00:08:53.680 --> 00:08:54.720]  不過
[00:08:54.720 --> 00:08:56.800]  而且還有一個什麼呢
[00:08:56.800 --> 00:08:59.600]  就是我在我的人世間裏面
[00:08:59.600 --> 00:09:02.000]  我要用很多的精神
[00:09:02.000 --> 00:09:02.640]  時間
[00:09:02.640 --> 00:09:03.440]  心力
[00:09:03.440 --> 00:09:04.480]  勞碌
[00:09:04.480 --> 00:09:07.280]  去凝聚那麼多的資產
[00:09:07.280 --> 00:09:08.560]  在那個過程裏面
[00:09:08.560 --> 00:09:10.320]  其實我都不太過
[00:09:10.320 --> 00:09:13.280]  接著在第
[00:09:13.280 --> 00:09:14.720]  24
[00:09:14.720 --> 00:09:18.080]  24 23節那裏他講出一個理由
[00:09:18.080 --> 00:09:19.840]  我因為要累積這樣的資產
[00:09:19.840 --> 00:09:22.000]  所以我天天又煩惱
[00:09:22.000 --> 00:09:23.040]  又痛苦
[00:09:23.040 --> 00:09:24.960]  連夜晚都睡得不安
[00:09:24.960 --> 00:09:26.000]  我在那個過程裏面
[00:09:26.000 --> 00:09:27.840]  要那麼辛苦累積這樣的資產
[00:09:27.840 --> 00:09:30.960]  但是留給我下一代的人
[00:09:30.960 --> 00:09:35.120]  卻是他不知道是一個什麼人
[00:09:35.120 --> 00:09:37.360]  所以他問一個問題
[00:09:37.360 --> 00:09:39.120]  人在勞碌上面
[00:09:39.120 --> 00:09:41.440]  得著什麼益處呢
[00:09:41.440 --> 00:09:42.640]  他不是說
[00:09:42.640 --> 00:09:45.920]  勞碌這個活動本身
[00:09:45.920 --> 00:09:48.560]  而是成果留給後人
[00:09:48.560 --> 00:09:49.840]  那個結果
[00:09:49.840 --> 00:09:51.840]  不是我掌握得到
[00:09:51.840 --> 00:09:54.560]  在《傳道書》第一章第三節那裏
[00:09:54.560 --> 00:09:55.520]  問了一個問題
[00:09:55.520 --> 00:09:57.120]  一開始問了問題
[00:09:57.120 --> 00:09:58.880]  人一切的勞碌
[00:09:58.880 --> 00:10:01.200]  就是在日光之下的勞碌
[00:10:01.200 --> 00:10:03.040]  有什麼益處呢
[00:10:03.040 --> 00:10:04.560]  接著在第二章
[00:10:04.560 --> 00:10:07.200]  22節那裏他又再問這個問題
[00:10:07.200 --> 00:10:09.920]  人在日光之下的勞碌
[00:10:09.920 --> 00:10:12.000]  就是他一切的勞碌上
[00:10:12.000 --> 00:10:13.840]  得著什麼呢
[00:10:13.840 --> 00:10:17.520]  人能夠在日光之下的生活
[00:10:17.520 --> 00:10:18.800]  我們的勞碌裏面
[00:10:18.800 --> 00:10:21.280]  可以得著什麼好處呢
[00:10:21.280 --> 00:10:23.600]  其實這個是他問的問題
[00:10:23.600 --> 00:10:26.320]  究竟我們怎樣才可以有一個
[00:10:26.320 --> 00:10:29.280]  可以說快樂的人生
[00:10:29.280 --> 00:10:32.800]  在這裏《傳道者》講完這一集之後
[00:10:32.800 --> 00:10:35.520]  看完這裏我們覺得好像很灰暗
[00:10:35.520 --> 00:10:37.440]  他好像對人生是不是很消極呢
[00:10:37.440 --> 00:10:38.560]  其實不是
[00:10:38.560 --> 00:10:40.400]  他講完之後他就教我們
[00:10:40.400 --> 00:10:41.520]  他呼籲我們
[00:10:41.520 --> 00:10:45.120]  我們應該怎樣過我們的人生呢
[00:10:45.120 --> 00:10:47.040]  在24-26節
[00:10:47.040 --> 00:10:48.960]  人莫強如吃喝
[00:10:48.960 --> 00:10:51.120]  且在勞碌中享福
[00:10:51.120 --> 00:10:53.920]  我看這也是出於神的手
[00:10:53.920 --> 00:10:55.840]  論到吃用享福
[00:10:55.840 --> 00:10:57.680]  誰能勝過我呢
[00:10:57.680 --> 00:10:58.800]  上帝喜悅誰
[00:10:58.800 --> 00:11:01.760]  就給誰智慧知識和喜樂
[00:11:01.760 --> 00:11:02.720]  唯有罪人
[00:11:02.720 --> 00:11:04.160]  上帝使他勞苦
[00:11:04.160 --> 00:11:06.160]  叫他所收罪的
[00:11:06.160 --> 00:11:07.200]  所堆積的
[00:11:07.200 --> 00:11:09.440]  歸給上帝所喜悅的人
[00:11:09.440 --> 00:11:11.600]  這也是虛空
[00:11:11.600 --> 00:11:13.920]  《傳道者》在這裏基本上主張
[00:11:13.920 --> 00:11:15.600]  我們的人生
[00:11:15.600 --> 00:11:19.280]  就是在吃喝快樂
[00:11:19.280 --> 00:11:20.640]  用我們的字眼講
[00:11:20.640 --> 00:11:23.440]  我們在勞碌中享福
[00:11:23.440 --> 00:11:25.760]  享受我們的勞碌
[00:11:25.760 --> 00:11:28.080]  享受我們的吃喝
[00:11:28.080 --> 00:11:29.360]  他在這裏講
[00:11:29.360 --> 00:11:31.120]  當我們能夠體會
[00:11:31.120 --> 00:11:33.440]  在吃喝裏能夠快樂
[00:11:33.440 --> 00:11:36.240]  在勞碌中能夠享福
[00:11:36.240 --> 00:11:37.920]  這也是上帝賜的
[00:11:37.920 --> 00:11:41.120]  是上帝給你的這一份
[00:11:41.120 --> 00:11:42.400]  所以
[00:11:42.400 --> 00:11:43.440]  他的意思
[00:11:43.440 --> 00:11:44.640]  《傳道者》的意思就是說
[00:11:44.640 --> 00:11:47.280]  如果不是上帝給你的話
[00:11:47.280 --> 00:11:50.720]  你不能夠有一個好的吃用
[00:11:50.720 --> 00:11:52.400]  如果不是上帝給你的話
[00:11:52.400 --> 00:11:55.200]  你也不能夠在勞碌中享福
[00:11:55.200 --> 00:11:56.800]  所以他在說
[00:11:56.800 --> 00:11:58.400]  這是上帝給的
[00:11:58.400 --> 00:12:01.360]  你的份就是上帝給的
[00:12:01.360 --> 00:12:03.040]  上帝出於他的手
[00:12:03.040 --> 00:12:08.400]  給你有享用的這一份
[00:12:08.400 --> 00:12:09.440]  然後他再說
[00:12:09.440 --> 00:12:10.560]  在上帝的面前
[00:12:10.560 --> 00:12:15.040]  他將那些他看為好的人
[00:12:15.040 --> 00:12:16.240]  敬畏他的人
[00:12:16.240 --> 00:12:17.920]  他就賜他有智慧
[00:12:17.920 --> 00:12:18.640]  有知識
[00:12:18.640 --> 00:12:19.280]  有喜樂
[00:12:19.280 --> 00:12:20.000]  相反
[00:12:20.000 --> 00:12:21.040]  那些罪人
[00:12:21.040 --> 00:12:24.080]  上帝賜給他們有勞苦
[00:12:24.080 --> 00:12:26.080]  勞碌的罪人
[00:12:26.080 --> 00:12:28.080]  勞碌的成果
[00:12:28.080 --> 00:12:31.520]  歸於那些智慧的人
[00:12:31.520 --> 00:12:34.320]  讓他們能夠享用
[00:12:34.320 --> 00:12:37.120]  在這裡其實也有一個矛盾
[00:12:37.120 --> 00:12:40.480]  因為前面已經說
[00:12:40.480 --> 00:12:42.800]  人生有很多掌握不了的
[00:12:42.800 --> 00:12:44.800]  人生有很多不知道的
[00:12:44.800 --> 00:12:45.600]  但是在這裡
[00:12:45.600 --> 00:12:47.440]  《傳道者》又說
[00:12:47.440 --> 00:12:51.440]  上帝是會將好的東西
[00:12:51.440 --> 00:12:52.960]  給一些敬畏他的人
[00:12:52.960 --> 00:12:58.720]  將不好的東西賜給不敬畏他的人
[00:12:58.720 --> 00:13:00.800]  在這裡這個觀念
[00:13:00.800 --> 00:13:04.480]  其實和《傳道者》有矛盾的地方
[00:13:04.480 --> 00:13:07.360]  如果大家細心地去看《傳道書》
[00:13:07.360 --> 00:13:09.680]  《傳道書》一開始
[00:13:09.680 --> 00:13:13.680]  其實是對傳統的信念作一個思考
[00:13:13.680 --> 00:13:15.200]  傳統的信念是什麼呢
[00:13:15.200 --> 00:13:17.680]  就是說敬畏上帝的人
[00:13:17.680 --> 00:13:19.840]  一個遵行上帝吩咐的人
[00:13:19.840 --> 00:13:21.520]  上帝賜福給他的
[00:13:21.520 --> 00:13:23.520]  這個福氣是地上的福
[00:13:23.520 --> 00:13:26.320]  就是說你的生活是會好的
[00:13:26.320 --> 00:13:28.160]  如果你遠離上帝
[00:13:28.160 --> 00:13:30.320]  敵擋上帝
[00:13:30.320 --> 00:13:31.760]  你的生活就會不好
[00:13:31.760 --> 00:13:34.560]  這是一個傳統的認識
[00:13:34.560 --> 00:13:36.000]  或者信念
[00:13:36.000 --> 00:13:38.000]  但是《傳道者》就去問
[00:13:38.000 --> 00:13:40.240]  他不是否定這個說法
[00:13:40.240 --> 00:13:41.760]  他只是問一個問題
[00:13:41.760 --> 00:13:43.520]  是不是一定的呢
[00:13:43.520 --> 00:13:45.200]  是不是絕對的呢
[00:13:45.200 --> 00:13:47.600]  是不是一個敬畏上帝的人
[00:13:47.600 --> 00:13:49.600]  一個遵守上帝吩咐的人
[00:13:49.600 --> 00:13:51.440]  他的生活就會好
[00:13:51.440 --> 00:13:52.480]  但是在地上
[00:13:52.480 --> 00:13:54.160]  一個遠離上帝的人
[00:13:54.160 --> 00:13:56.160]  一個不遵守上帝吩咐的人
[00:13:56.160 --> 00:13:58.160]  他在地上的生活就不好
[00:13:58.160 --> 00:13:59.520]  是不是絕對的
[00:13:59.520 --> 00:14:00.800]  他只是問這個問題
[00:14:00.800 --> 00:14:04.880]  他不是否定這個教導
[00:14:04.880 --> 00:14:06.480]  是不是一定的呢
[00:14:06.480 --> 00:14:07.360]  接著他就問
[00:14:07.360 --> 00:14:09.360]  他就去觀察現實人生
[00:14:09.360 --> 00:14:10.800]  不是的
[00:14:10.800 --> 00:14:11.600]  不是的
[00:14:11.600 --> 00:14:12.720]  不一定的
[00:14:12.720 --> 00:14:13.440]  當然
[00:14:13.440 --> 00:14:15.200]  有些敬畏上帝的人
[00:14:15.200 --> 00:14:18.560]  他的人生是有很多福氣的
[00:14:18.560 --> 00:14:20.880]  也有些遠離上帝的人
[00:14:20.880 --> 00:14:22.480]  他的人生是不好的
[00:14:22.480 --> 00:14:23.440]  是的
[00:14:23.440 --> 00:14:25.200]  但是他同時看到
[00:14:25.200 --> 00:14:27.200]  有些敬畏上帝的人
[00:14:27.200 --> 00:14:28.960]  有些很敬虔的人
[00:14:28.960 --> 00:14:31.120]  他的人生也不是很好
[00:14:31.120 --> 00:14:33.920]  有一些遠離上帝的人
[00:14:33.920 --> 00:14:35.360]  他的生活也很好
[00:14:35.360 --> 00:14:37.280]  他的觀察就是這樣
[00:14:37.280 --> 00:14:42.160]  那究竟他應該怎樣去看呢
[00:14:42.160 --> 00:14:43.760]  所以在前面
[00:14:43.760 --> 00:14:46.320]  一大堆的內容
[00:14:46.320 --> 00:14:49.360]  他就說人生有很多東西是不能掌握的
[00:14:49.360 --> 00:14:51.360]  人生有很多東西是不能掌握的
[00:14:51.360 --> 00:14:52.800]  但是他在這裡
[00:14:52.800 --> 00:14:54.080]  他又繼續說
[00:14:54.080 --> 00:14:55.920]  為什麼他又再次肯定
[00:14:55.920 --> 00:14:58.800]  上帝是一個賞善罰惡的上帝呢
[00:14:58.800 --> 00:15:00.640]  有他
[00:15:00.640 --> 00:15:02.560]  他會這樣去思考
[00:15:02.560 --> 00:15:03.840]  在現實上
[00:15:03.840 --> 00:15:06.240]  他看到很多
[00:15:06.240 --> 00:15:10.160]  不是按照他的認識
[00:15:10.160 --> 00:15:11.440]  實現的地方
[00:15:11.440 --> 00:15:12.240]  就是說
[00:15:12.240 --> 00:15:13.760]  有一些惡人
