
[00:00:00.000 --> 00:00:03.000]  今日和大家思想的是一個主題
[00:03:35.920 --> 00:03:38.560]  在很多動盪的情況之下
[00:03:38.560 --> 00:03:41.280]  可能是正是神要恩待香港
[00:03:41.280 --> 00:03:43.840]  恩待香港教會的時間
[00:03:43.840 --> 00:03:46.560]  《約書雅記》是面對著最多戰爭的時刻
[00:03:46.560 --> 00:03:49.880]  正是以色列民承受應許
[00:03:49.880 --> 00:03:51.840]  進入迦蘭地的時刻
[00:03:51.840 --> 00:03:54.600]  其中的關鍵就是
[00:03:54.600 --> 00:03:57.080]  騰訊剛強
[00:03:57.080 --> 00:03:58.960]  帶著信心
[00:03:58.960 --> 00:04:00.000]  知取
[00:04:00.000 --> 00:04:03.920]  承受神給我們的應許
[00:04:03.920 --> 00:04:05.880]  我們接下來的一連八次
[00:04:05.880 --> 00:04:08.440]  是會從八方面思想《約書雅記》
[00:04:08.440 --> 00:04:10.000]  我們選讀其中一些經文
[00:04:10.000 --> 00:04:13.360]  我們不可能全說《約書雅記》
[00:04:13.360 --> 00:04:14.760]  我們會分八次
[00:04:14.760 --> 00:04:15.960]  這次我們所說的
[00:04:15.960 --> 00:04:16.720]  就是特別提到
[00:04:16.720 --> 00:04:18.560]  聖經裡面提到
[00:04:18.560 --> 00:04:20.760]  神如何勉勵百姓
[00:04:20.760 --> 00:04:22.520]  如何去吩咐他們
[00:04:22.520 --> 00:04:24.680]  去到這個應許之地
[00:04:24.680 --> 00:04:26.360]  去承受
[00:04:26.360 --> 00:04:29.480]  去知取神給他們的恩惠
[00:04:29.480 --> 00:04:31.040]  第二課我們說到就是
[00:04:31.040 --> 00:04:33.800]  拉合的信心
[00:04:33.800 --> 00:04:34.960]  神透過他的信心
[00:04:34.960 --> 00:04:36.480]  激勵著以色列人
[00:04:36.480 --> 00:04:38.760]  也去信靠神
[00:04:38.760 --> 00:04:40.400]  第三我們提到就是
[00:04:40.400 --> 00:04:43.000]  在他們過約旦河的時候
[00:04:43.000 --> 00:04:44.640]  神顯出他的大能
[00:04:44.640 --> 00:04:46.160]  第三第四章
[00:04:46.160 --> 00:04:48.600]  提及這位神讓他們經驗
[00:04:48.600 --> 00:04:50.720]  在江河當中
[00:04:50.720 --> 00:04:53.760]  竟然出一條叫路出來
[00:04:53.760 --> 00:04:55.000]  神的神跡其事
[00:04:55.000 --> 00:04:57.760]  在當中很清楚地顯明出來
[00:04:57.760 --> 00:04:59.920]  然後我們講到第五章
[00:04:59.920 --> 00:05:02.840]  就是神吩咐他們守國禮
[00:05:02.840 --> 00:05:04.840]  他們過月節
[00:05:04.840 --> 00:05:08.400]  在其中重新調整和神的關係
[00:05:08.400 --> 00:05:10.400]  接著去到高峰第六章
[00:05:10.400 --> 00:05:10.920]  是甚麼?
[00:05:10.920 --> 00:05:14.120]  攻陷耶律哥城
[00:05:14.120 --> 00:05:15.680]  憑藥信心
[00:05:15.680 --> 00:05:17.360]  憑藥對神的馴服
[00:05:17.360 --> 00:05:22.240]  在當中得取耶律哥城
[00:05:22.240 --> 00:05:24.160]  耶律哥城之後發覺
[00:05:24.160 --> 00:05:25.720]  他們很有信心
[00:05:25.720 --> 00:05:28.240]  但那個信心原來是轉向對自己
[00:05:28.240 --> 00:05:30.520]  因此他們開始不懂得依靠神
[00:05:30.520 --> 00:05:32.120]  在當中有人犯罪
[00:05:32.120 --> 00:05:33.560]  亞干犯罪
[00:05:33.560 --> 00:05:35.160]  因此他們在罪當中
[00:05:35.160 --> 00:05:38.440]  他們跌倒、敗退
[00:05:38.440 --> 00:05:41.200]  最後我們再講到第八章的時候
[00:05:41.200 --> 00:05:43.000]  就提到他們開始體會到
[00:05:43.000 --> 00:05:46.120]  犯罪之後承受有的惡果
[00:05:46.120 --> 00:05:50.040]  然後他們得勝了這個惡果
[00:05:50.040 --> 00:05:51.440]  得勝罪
[00:05:51.440 --> 00:05:53.280]  然後重新將自己奉獻給神
[00:05:53.280 --> 00:05:56.680]  立志遵行神的吩咐來生活
[00:05:56.680 --> 00:06:01.240]  有一個得勝的聲音再次發出來
[00:06:01.240 --> 00:06:03.000]  最後我們去到第十四章
[00:06:03.000 --> 00:06:05.000]  提及到迦勒
[00:06:05.000 --> 00:06:09.960]  一位我們一生要常常來紀念的先賢
[00:06:09.960 --> 00:06:13.680]  在生命當中專心以靠神的見證
[00:06:13.680 --> 00:06:17.440]  成為我們一個最重要的提石
[00:06:17.440 --> 00:06:20.200]  我們就這樣大致按照這個方向
[00:06:20.200 --> 00:06:22.840]  來思想《若書雅記》的經文
[00:06:22.840 --> 00:06:24.040]  但每一堂的經文
[00:06:24.040 --> 00:06:25.240]  我盼望弟兄姊妹
[00:06:25.240 --> 00:06:29.280]  你心裏面是向神開創
[00:06:29.280 --> 00:06:31.120]  我有好幾次聽弟兄姊妹跟我說
[00:06:31.120 --> 00:06:32.840]  去聽一些講道
[00:06:32.840 --> 00:06:35.720]  不知為何
[00:06:35.720 --> 00:06:37.000]  講完所講的
[00:06:37.000 --> 00:06:39.680]  好像是知道我所發生的事
[00:06:39.680 --> 00:06:41.680]  剛剛是在跟我講
[00:06:41.680 --> 00:06:44.720]  我當時所經歷的事情
[00:06:44.720 --> 00:06:45.560]  後來問一個講員
[00:06:45.560 --> 00:06:47.480]  你是否認識我
[00:06:47.480 --> 00:06:49.480]  你是否聽過關於我的事
[00:06:49.480 --> 00:06:53.520]  講員就說我不是很認識你
[00:06:53.520 --> 00:06:54.640]  很多時候神的工作
[00:06:54.640 --> 00:06:57.400]  是超過一個講者
[00:06:57.400 --> 00:06:59.920]  是能夠適切地按照你的處境
[00:06:59.920 --> 00:07:03.200]  你的需要來向你說話
[00:07:03.200 --> 00:07:05.040]  所以你的心向神開創
[00:07:05.040 --> 00:07:06.760]  讓神透過不同的經文
[00:07:06.760 --> 00:07:10.920]  不同的見證來向你說話
[00:07:10.920 --> 00:07:12.520]  而你去回應神
[00:07:12.520 --> 00:07:15.320]  去跟隨神
[00:07:15.320 --> 00:07:17.040]  我們今天首先思想的是
[00:07:17.040 --> 00:07:18.680]  《若書雅記》第一章的經文
[00:07:18.680 --> 00:07:22.880]  提到要剛強壯膽
[00:07:22.880 --> 00:07:23.840]  在我們看經文之前
[00:07:23.840 --> 00:07:24.920]  我想小小的分享
[00:07:24.920 --> 00:07:27.000]  就是我們很多時候都會說笑
[00:07:27.000 --> 00:07:28.000]  我們說笑就是
[00:07:28.000 --> 00:07:30.720]  大家領修的時候
[00:07:30.720 --> 00:07:31.600]  一邊看
[00:07:31.600 --> 00:07:33.400]  一邊看《創世紀》
[00:07:33.400 --> 00:07:34.640]  看完之後很興奮
[00:07:34.640 --> 00:07:36.400]  開始入出《埃及記》
[00:07:36.400 --> 00:07:37.200]  入出《埃及記》
[00:07:37.200 --> 00:07:38.440]  一開始好像明白
[00:07:38.440 --> 00:07:40.960]  去到頒布十誡之後
[00:07:40.960 --> 00:07:42.760]  發覺很艱難
[00:07:42.760 --> 00:07:43.400]  很艱難
[00:07:43.400 --> 00:07:44.800]  放下了
[00:07:44.800 --> 00:07:45.800]  下次做這本聖經
[00:07:45.800 --> 00:07:47.200]  又看過了《創世紀》
[00:07:47.200 --> 00:07:48.280]  去到出《埃及記》的時候
[00:07:48.280 --> 00:07:49.240]  又發覺很艱難
[00:07:49.240 --> 00:07:51.240]  放下了
[00:07:51.240 --> 00:07:52.000]  我們經常說笑
[00:07:52.000 --> 00:07:54.760]  永遠出不了《埃及》
[00:07:54.760 --> 00:07:56.920]  永遠留在《埃及》的處境裡面
[00:07:56.920 --> 00:08:00.760]  出不了《嶺》
[00:08:00.760 --> 00:08:02.640]  領修有些時候是這樣
[00:08:02.640 --> 00:08:04.800]  但屬靈的生命有些時候
[00:08:04.800 --> 00:08:08.080]  同樣停留在曠野
[00:08:08.080 --> 00:08:09.280]  沒錯出了紅海了
[00:08:09.280 --> 00:08:10.400]  領受神給我的救恩
[00:08:10.400 --> 00:08:11.600]  很感謝神
[00:08:11.600 --> 00:08:13.160]  神給我釋放了
[00:08:13.160 --> 00:08:16.160]  我除去生命的罪惡
[00:08:16.160 --> 00:08:18.760]  但就停在曠野
[00:08:18.760 --> 00:08:22.960]  永遠過不了若淡河
[00:08:22.960 --> 00:08:23.840]  過不了若淡河
[00:08:23.840 --> 00:08:25.040]  面對著若淡河的時候
[00:08:25.040 --> 00:08:26.000]  很驚慌
[00:08:26.000 --> 00:08:29.160]  很害怕我怎麼過得了它
[00:08:29.160 --> 00:08:31.800]  因此不敢過
[00:08:31.800 --> 00:08:32.800]  而進不了
[00:08:32.800 --> 00:08:34.160]  神應許給我們的
[00:08:34.160 --> 00:08:36.680]  靈命豐盛的地方
[00:08:36.680 --> 00:08:38.000]  進不去
[00:08:38.000 --> 00:08:40.520]  神要給我們的應許之地
[00:08:40.520 --> 00:08:42.160]  永遠停留在曠野
[00:08:42.160 --> 00:08:44.480]  去不了迦南
[00:08:44.480 --> 00:08:46.760]  各位弟兄姊妹
[00:08:46.760 --> 00:08:48.880]  你信了主很多年
[00:08:48.880 --> 00:08:50.520]  但你信祀的年日
[00:08:50.520 --> 00:08:52.240]  和你的屬靈的生命
[00:08:52.240 --> 00:08:55.960]  未必是相對的
[00:08:55.960 --> 00:08:57.960]  可以是很不同的
[00:08:57.960 --> 00:08:59.520]  我記得有一次看報紙
[00:08:59.520 --> 00:09:00.480]  看了一幅漫畫
[00:09:00.480 --> 00:09:01.960]  在漫畫裏面畫了一個卡通
[00:09:01.960 --> 00:09:03.640]  一看的時候覺得很好笑
[00:09:03.640 --> 00:09:05.520]  看了一下覺得很難看
[00:09:05.520 --> 00:09:06.120]  怎樣難看呢
[00:09:06.120 --> 00:09:08.080]  就是畫了一個嬰孩
[00:09:08.080 --> 00:09:10.880]  手部的嬰孩
[00:09:10.880 --> 00:09:13.160]  這個嬰孩的容貌
[00:09:13.160 --> 00:09:15.800]  是一個白衣工的容貌
[00:09:15.800 --> 00:09:17.120]  有皺紋
[00:09:17.120 --> 00:09:17.920]  有白髮
[00:09:17.920 --> 00:09:18.960]  有鬍鬚
[00:09:18.960 --> 00:09:22.560]  但身體是被一塊布包著
[00:09:22.560 --> 00:09:24.440]  我看的時候覺得很有趣
[00:09:24.440 --> 00:09:26.960]  然後就覺得
[00:09:26.960 --> 00:09:29.440]  怎麼可能是這樣的
[00:09:29.440 --> 00:09:31.880]  很難看
[00:09:31.880 --> 00:09:33.160]  慢慢我就開始想到
[00:09:33.160 --> 00:09:34.240]  很多人的基督徒人生
[00:09:34.240 --> 00:09:35.400]  就是信主很多年
[00:09:35.400 --> 00:09:37.080]  十年二十年三十年
[00:09:37.080 --> 00:09:40.120]  但生命仍然是嬰孩的生命
[00:09:40.120 --> 00:09:41.320]  在屬靈的角度來說
[00:09:41.320 --> 00:09:43.600]  都是很難看的
[00:09:43.600 --> 00:09:46.120]  但今天我們要學習放膽
[00:09:46.120 --> 00:09:48.640]  承認自己有的不足
[00:09:48.640 --> 00:09:49.880]  然後求神讓我的生命
[00:09:49.880 --> 00:09:51.400]  能夠成長
[00:09:51.400 --> 00:09:53.120]  可以放膽憑信
[00:09:53.120 --> 00:09:54.720]  進到迦南地
[00:09:54.720 --> 00:09:56.440]  去過若但河
[00:09:56.440 --> 00:10:00.320]  進到屬靈的豐盛之地
[00:10:00.320 --> 00:10:01.720]  我記得自己有一段日子
[00:10:01.720 --> 00:10:04.200]  身體很差
[00:10:04.200 --> 00:10:05.720]  常常感冒
[00:10:05.720 --> 00:10:07.480]  經常都很累
[00:10:07.480 --> 00:10:09.360]  突然間對自己失了信心
[00:10:09.360 --> 00:10:10.920]  情緒很不安定
[00:10:10.920 --> 00:10:12.120]  很多時候負責講道
[00:10:12.120 --> 00:10:14.080]  或者是負責做一些事的時候
[00:10:14.080 --> 00:10:16.440]  覺得很沒膽
[00:10:16.440 --> 00:10:18.240]  不知道行不行
[00:10:18.240 --> 00:10:20.440]  很多對自己的擔心
[00:10:20.440 --> 00:10:21.080]  在那段時間
[00:10:21.080 --> 00:10:22.320]  我突然間有很多的反省
[00:10:22.320 --> 00:10:23.200]  我就說
[00:10:23.200 --> 00:10:27.080]  我過去能夠放膽做一些事
[00:10:27.080 --> 00:10:28.960]  是不是因為相信我自己
[00:10:28.960 --> 00:10:29.840]  有健康
[00:10:29.840 --> 00:10:31.160]  有經驗
[00:10:31.160 --> 00:10:33.960]  所以我做呢
[00:10:33.960 --> 00:10:35.360]  那我的膽量
[00:10:35.360 --> 00:10:39.120]  是不是源於我對自己的信心
[00:10:39.120 --> 00:10:40.600]  如果源於對自己的信心
[00:10:40.600 --> 00:10:42.640]  那種膽量是人的膽量
[00:10:42.640 --> 00:10:46.360]  怎會成就屬靈的果效呢
[00:10:46.360 --> 00:10:48.400]  內心很多這樣的反省
[00:10:48.400 --> 00:10:50.000]  後來我再一次告訴自己
[00:10:50.000 --> 00:10:52.280]  不在乎你
[00:10:52.280 --> 00:10:54.200]  你放膽就算你軟弱也好
[00:10:54.200 --> 00:10:55.000]  不在乎你
[00:10:55.000 --> 00:10:56.840]  你依靠神的幫助
[00:10:56.840 --> 00:10:58.840]  就算你健康差一點
[00:10:58.840 --> 00:11:01.720]  你放膽神會用你
[00:11:01.720 --> 00:11:02.640]  因此我感覺
[00:11:02.640 --> 00:11:05.920]  我重新拾回一種依靠神的信心
[00:11:05.920 --> 00:11:07.880]  在當中來服侍神
[00:11:07.880 --> 00:11:11.440]  很快身體又重新康復了
[00:11:11.440 --> 00:11:12.120]  各位靈姐妹
[00:11:12.120 --> 00:11:14.560]  面對著靈性的成長
[00:11:14.560 --> 00:11:17.600]  或者你會想起自己很多過去的失敗
[00:11:17.600 --> 00:11:20.960]  曾經跌倒過
[00:11:20.960 --> 00:11:24.120]  曾經軟弱過
[00:11:24.120 --> 00:11:27.360]  但是當你想再前一步的時候
[00:11:27.360 --> 00:11:30.960]  不要想到你自己多麼軟弱
[00:11:30.960 --> 00:11:32.560]  你放膽
[00:11:32.560 --> 00:11:35.040]  依靠神
[00:11:35.040 --> 00:11:37.400]  憑著對祂的信心
[00:11:37.400 --> 00:11:40.680]  你能夠踏出你自己的軟弱
[00:11:40.680 --> 00:11:42.920]  成為剛強
[00:11:42.920 --> 00:11:45.720]  在其中最有屬靈的深處裡面
[00:11:45.720 --> 00:11:48.720]  領受神要給你的豐盛的生命
[00:11:48.720 --> 00:11:49.760]  因此今天我們要講的
[00:11:49.760 --> 00:11:52.000]  就是思想神對約書亞
[00:11:52.000 --> 00:11:54.320]  對於斯列文的一種勸勉
[00:11:54.320 --> 00:11:59.040]  然後我們學習自己回應神的呼召
[00:11:59.040 --> 00:12:04.080]  約書亞的《聖經》神的話第一章
[00:12:04.080 --> 00:12:05.440]  在第一章裡面
[00:12:05.440 --> 00:12:07.520]  一個很重要的呼召就是
[00:12:07.520 --> 00:12:10.200]  神吩咐約書亞要踏出去
[00:12:10.200 --> 00:12:12.520]  首先第一方面我們思想的就是
[00:12:12.520 --> 00:12:13.920]  要踏上去
[00:12:13.920 --> 00:12:15.320]  要行上去
[00:12:15.320 --> 00:12:17.480]  要憑著信心上路
[00:12:17.480 --> 00:12:19.880]  要領受神給我們的祝福
[00:12:19.880 --> 00:12:21.800]  約書亞的第一章第一節
[00:12:21.800 --> 00:12:25.280]  我會讀到第三節
[00:12:25.280 --> 00:12:27.400]  「耶和華的僕人摩西死了以後
[00:12:27.400 --> 00:12:29.640]  耶和華曉遇摩西的幫手
[00:12:29.640 --> 00:12:31.560]  亂的兒子約書亞說
[00:12:31.560 --> 00:12:33.120]  我的僕人摩西死了
[00:12:33.120 --> 00:12:35.600]  現在你要起來和眾百姓
[00:12:35.600 --> 00:12:37.160]  過這約旦河
[00:12:37.160 --> 00:12:40.720]  往我所要次級以色列人的地方去
[00:12:40.720 --> 00:12:43.400]  凡你們腳掌所突之地
[00:12:43.400 --> 00:12:46.720]  我都照著我所應許摩西的話
[00:12:46.720 --> 00:12:50.680]  次級你們了」
[00:12:50.680 --> 00:12:51.720]  約書亞在幾天開始的時候
[00:12:51.720 --> 00:12:52.840]  提及一件事情
[00:12:52.840 --> 00:12:55.200]  就是摩西死了
[00:12:55.200 --> 00:12:58.480]  偉大的領袖死了
[00:12:58.480 --> 00:13:01.160]  是一個叫我們很擔心
[00:13:01.160 --> 00:13:02.600]  很難過的事情
[00:13:02.600 --> 00:13:04.880]  當時的以色列人約書亞等等
[00:13:04.880 --> 00:13:08.400]  他們突然間發覺失去了以柑
[00:13:08.400 --> 00:13:11.040]  因為摩西以前在前面帶領我們
[00:13:11.040 --> 00:13:12.560]  現在死了
[00:13:12.560 --> 00:13:13.840]  怎麼辦?
[00:13:13.840 --> 00:13:15.520]  失去了盼望
[00:13:15.520 --> 00:13:17.200]  而且摩西這麼偉大
[00:13:17.200 --> 00:13:18.400]  這麼健健
[00:13:18.400 --> 00:13:21.680]  神都不讓他進入到迦南地
[00:13:21.680 --> 00:13:23.680]  大家記得在前面的生命記
[00:13:23.680 --> 00:13:26.560]  34章提到摩西死的時候
[00:13:26.560 --> 00:13:29.480]  摩西去到尼泊爾山上面
[00:13:29.480 --> 00:13:31.200]  神帶了他上去
[00:13:31.200 --> 00:13:34.960]  「你看看整個耶利哥的平原
[00:13:34.960 --> 00:13:37.560]  這就是我要應許以色列人的地方
[00:13:37.560 --> 00:13:41.040]  但你卻不得進去」
[00:13:41.040 --> 00:13:42.880]  為什麼?
[00:13:42.880 --> 00:13:45.760]  因為摩西曾經擊盤出水
[00:13:45.760 --> 00:13:48.560]  不能夠專業和華為聖
[00:13:48.560 --> 00:13:51.280]  神不讓他進到迦南地
[00:13:51.280 --> 00:13:52.200]  摩西死的時候
[00:13:52.200 --> 00:13:54.480]  是不是老弱不堪?
[00:13:54.480 --> 00:13:54.840]  不是
[00:13:54.840 --> 00:14:00.240]  你看看前面生命記34章第7節說
[00:14:00.240 --> 00:14:01.560]  摩西死的時候
[00:14:01.560 --> 00:14:02.480]  120歲
[00:14:02.480 --> 00:14:04.000]  眼目沒有昏花
[00:14:04.000 --> 00:14:06.240]  精神沒有衰敗
[00:14:06.240 --> 00:14:07.640]  然而很強健的
[00:14:07.640 --> 00:14:11.160]  但神的旨意不讓他進到迦南地
[00:14:11.160 --> 00:14:13.080]  讓他離開
[00:14:13.080 --> 00:14:15.320]  威慰自己
[00:14:15.320 --> 00:14:16.920]  在當時可能有些人會感覺
[00:14:16.920 --> 00:14:18.320]  這麼偉大的領袖
[00:14:18.320 --> 00:14:20.120]  他都不能夠去到迦南地
[00:14:20.120 --> 00:14:23.160]  何況是我呢
[00:14:23.160 --> 00:14:24.040]  以色列人會覺得
[00:14:24.040 --> 00:14:25.920]  我們的領袖摩西死了
[00:14:25.920 --> 00:14:28.400]  前面哪還有盼望呢?
[00:14:28.400 --> 00:14:30.720]  我們的以色列人歷史的高峰期
[00:14:30.720 --> 00:14:32.800]  好像已經過去了
[00:14:32.800 --> 00:14:36.400]  哪裡還有盼望呢?
[00:14:36.400 --> 00:14:37.680]  頂姐妹,我不知道你自己
[00:14:37.680 --> 00:14:41.960]  在屬靈成長的路上
[00:14:41.960 --> 00:14:44.960]  你怎樣看自己
[00:14:44.960 --> 00:14:45.800]  我今天看到在座
[00:14:45.800 --> 00:14:47.440]  都有不少成人
[00:14:47.440 --> 00:14:50.440]  年長的頂姐妹等等
[00:14:50.440 --> 00:14:53.080]  或者你過去都會問
[00:14:53.080 --> 00:14:57.000]  我曾經很熱切地侍奉神
[00:14:57.000 --> 00:14:59.720]  我曾經做過導師
[00:14:59.720 --> 00:15:01.640]  我做過團契團長
[00:15:01.640 --> 00:15:03.440]  做過師班長
[00:15:03.440 --> 00:15:05.840]  我曾經很熱切地為人來祈禱
[00:15:05.840 --> 00:15:07.440]  去傳福音
[00:15:07.440 --> 00:15:10.960]  但現在好像虧了
[00:15:10.960 --> 00:15:12.880]  我曾經很熱心地追求
[00:15:12.880 --> 00:15:14.200]  但現在的基本聖經
[00:15:14.200 --> 00:15:15.960]  好像千斤重
[00:15:15.960 --> 00:15:18.160]  都沒有心機再讀
[00:15:18.160 --> 00:15:21.600]  或者這是你的情況
[00:15:21.600 --> 00:15:22.680]  好像你覺得
[00:15:22.680 --> 00:15:26.000]  靈性的高峰期已經過了
[00:15:26.000 --> 00:15:29.360]  現在是在走下坡
[00:15:29.360 --> 00:15:30.200]  很多的頂姐妹
[00:15:30.200 --> 00:15:31.920]  都有時候有種感受
[00:15:31.920 --> 00:15:33.560]  覺得我自己不行
[00:15:33.560 --> 00:15:35.160]  我自己不行
[00:15:35.160 --> 00:15:36.760]  所以開始很害怕
[00:15:36.760 --> 00:15:38.400]  面對前面很多的挑戰
[00:15:38.400 --> 00:15:39.680]  很多的機會
[00:15:39.680 --> 00:15:43.400]  心裏面很驚慌
[00:15:43.400 --> 00:15:44.680]  但你想一想
[00:15:44.680 --> 00:15:47.120]  為甚麼害怕
[00:15:47.120 --> 00:15:49.280]  為甚麼害怕
[00:15:49.280 --> 00:15:53.800]  是因為不能夠面對自己的軟弱
[00:15:53.800 --> 00:15:54.560]  我是軟弱的
[00:15:54.560 --> 00:15:56.200]  我怎能夠再上前
[00:15:56.200 --> 00:15:59.280]  我怎能夠踏步向前
[00:15:59.280 --> 00:16:01.400]  害怕是因為不能夠接納
[00:16:01.400 --> 00:16:05.720]  自己本來就是軟弱
[00:16:05.720 --> 00:16:07.400]  我再講得很清楚
[00:16:07.400 --> 00:16:09.840]  害怕是因為接納不到
[00:16:09.840 --> 00:16:14.200]  自己本來原本就是軟弱
[00:16:14.200 --> 00:16:15.600]  其實當我們好像很高
[00:16:15.600 --> 00:16:16.960]  很強的時候
[00:16:16.960 --> 00:16:17.520]  那個時候
[00:16:17.520 --> 00:16:21.760]  亦都是軟弱的時刻
[00:16:21.760 --> 00:16:23.880]  我記得有一次自己看
[00:16:23.880 --> 00:16:25.080]  《撒加利亞書》
[00:16:25.080 --> 00:16:26.840]  又講到第二個約書亞
[00:16:26.840 --> 00:16:28.720]  約書亞這個大祭司
[00:16:28.720 --> 00:16:30.840]  和這裡所講的約書亞不同
