
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 新年無恩
[00:08:39.480 --> 00:08:40.600]  讓我們在法律當中
[00:08:40.600 --> 00:08:42.280]  領受祢的真理
[00:08:42.280 --> 00:08:44.520]  又知道按祢的真理而行
[00:08:44.520 --> 00:08:47.760]  領受祢給我們各樣的恩惠
[00:08:47.760 --> 00:08:48.920]  聽我們祈禱
[00:08:48.920 --> 00:08:51.080]  帶領我們這段時間
[00:08:51.080 --> 00:08:53.240]  奉主耶穌成名求
[00:08:53.240 --> 00:08:58.800]  行滿
[00:08:58.800 --> 00:08:59.480]  我收了一些杯
[00:08:59.480 --> 00:09:07.480]  大家專心點
[00:09:07.480 --> 00:09:08.920]  我們提前翻開聖經
[00:09:08.920 --> 00:09:10.120]  我們思想聖經裡面
[00:09:10.120 --> 00:09:11.320]  神的說話
[00:09:11.320 --> 00:09:13.080]  在聖經的《約翰福音》
[00:09:13.080 --> 00:09:24.280]  第十五章剛才讀的經文
[00:09:24.280 --> 00:09:25.560]  《約翰福音》第十五章
[00:09:25.560 --> 00:09:26.960]  大家都熟悉
[00:09:26.960 --> 00:09:29.840]  提到枝子和葡萄樹的比喻
[00:09:29.840 --> 00:09:31.680]  在當中重複地說
[00:09:31.680 --> 00:09:35.000]  這些常在主裡面
[00:09:35.000 --> 00:09:36.600]  來到聖經的第九節
[00:09:36.600 --> 00:09:38.200]  就開始進一步說
[00:09:38.200 --> 00:09:41.520]  要常在主的愛裡面
[00:09:41.520 --> 00:09:42.640]  因此今天我們思想的
[00:09:42.640 --> 00:09:45.360]  就是如何能夠常在主的愛裡面
[00:09:45.360 --> 00:09:47.760]  常在主的愛裡面
[00:09:47.760 --> 00:09:50.240]  在聖經第九節就這麼說
[00:09:50.240 --> 00:09:53.440]  「我愛你們正如父愛我一樣
[00:09:53.440 --> 00:09:56.880]  你們要常在我的愛裡」
[00:09:56.880 --> 00:09:57.880]  當主耶穌說到
[00:09:57.880 --> 00:10:00.040]  「你們要常在我的愛裡」的時候
[00:10:00.040 --> 00:10:01.360]  首先說
[00:10:01.360 --> 00:10:03.920]  「我父怎樣愛我
[00:10:03.920 --> 00:10:07.440]  我都怎樣來愛你們」
[00:10:07.440 --> 00:10:10.000]  也意味著神用完全的愛
[00:10:10.000 --> 00:10:12.760]  來愛祂的愛子耶穌
[00:10:12.760 --> 00:10:14.160]  因此主耶穌用一種
[00:10:14.160 --> 00:10:18.520]  完全的、完美的愛來愛我們
[00:10:18.520 --> 00:10:21.080]  祂給我們的愛是最完備
[00:10:21.080 --> 00:10:23.400]  是無瑕疵的愛
[00:10:23.400 --> 00:10:25.680]  因此我們知道各位弟兄姊妹
[00:10:25.680 --> 00:10:28.440]  神給我們的愛不是有保留
[00:10:28.440 --> 00:10:30.680]  也沒有任何瑕疵
[00:10:30.680 --> 00:10:34.320]  是完全的愛臨到我們的身上
[00:10:34.320 --> 00:10:36.200]  我記得看到一位的目者
[00:10:36.200 --> 00:10:38.800]  對於這經文有另一個英文的翻譯
[00:10:38.800 --> 00:10:41.600]  Eugene Peterson 畢德森牧師說
[00:10:41.600 --> 00:10:43.200]  用英文說
[00:10:43.200 --> 00:10:48.480]  「Make yourself at home in His love」
[00:10:48.480 --> 00:10:49.600]  主耶穌說
[00:10:49.600 --> 00:10:52.680]  「Make yourself at home in my love」
[00:10:52.680 --> 00:10:54.160]  在我的愛裡面
[00:10:54.160 --> 00:10:59.080]  你安殊地在當中領受
[00:10:59.080 --> 00:11:01.520]  原來神的愛是給我們最大的滿足
[00:11:01.520 --> 00:11:03.640]  我們安殊在祂的愛當中
[00:11:03.640 --> 00:11:06.080]  不假他求
[00:11:06.080 --> 00:11:08.360]  其他的事情不再能夠滿足我們
[00:11:08.360 --> 00:11:10.840]  因為主用完全的愛來愛我們
[00:11:10.840 --> 00:11:13.280]  我們就安殊在其中
[00:11:13.280 --> 00:11:16.160]  但如何能夠在主的愛當中呢?
[00:11:16.160 --> 00:11:17.600]  聖經就繼續說
[00:11:17.600 --> 00:11:21.720]  大家再看下面第十節
[00:11:21.720 --> 00:11:23.800]  「你們若遵守我的命令
[00:11:23.800 --> 00:11:25.840]  就常在我的愛裡
[00:11:25.840 --> 00:11:28.800]  正如我遵守了我父的命令
[00:11:28.800 --> 00:11:31.320]  常在他的愛裡」
[00:11:31.320 --> 00:11:32.840]  原來常在主的愛裡
[00:11:32.840 --> 00:11:36.040]  一個基本的條件
[00:11:36.040 --> 00:11:39.280]  就是遵守我的命令
[00:11:39.280 --> 00:11:41.560]  什麼叫做遵守主的命令呢?
[00:11:41.560 --> 00:11:44.120]  下面的十二節很清楚地說
[00:11:44.120 --> 00:11:46.200]  「你們要彼此相愛
[00:11:46.200 --> 00:11:48.280]  像我愛你們一樣
[00:11:48.280 --> 00:11:52.120]  這就是我的命令」
[00:11:52.120 --> 00:11:54.040]  主耶穌的命令是什麼?
[00:11:54.040 --> 00:11:57.080]  就是叫我們彼此相愛
[00:11:57.080 --> 00:11:58.680]  當我們彼此相愛的時候
[00:11:58.680 --> 00:12:02.880]  聖經就說「就常在主的愛裡」
[00:12:02.880 --> 00:12:04.000]  當我們說到命令的時候
[00:12:04.000 --> 00:12:05.320]  可能我們有很多聯想
[00:12:05.320 --> 00:12:06.480]  在香港
[00:12:06.480 --> 00:12:07.840]  突然間會想到
[00:12:07.840 --> 00:12:09.160]  上司命令我
[00:12:09.160 --> 00:12:11.760]  下星期四要交一個計劃
[00:12:11.760 --> 00:12:13.520]  要交一份資料
[00:12:13.520 --> 00:12:15.880]  因此放假時也心慌慌
[00:12:15.880 --> 00:12:18.400]  因此想起命令就想起壓力
[00:12:18.400 --> 00:12:20.000]  想起命令的時候就想起
[00:12:20.000 --> 00:12:22.960]  可能去某一個時間要達標
[00:12:22.960 --> 00:12:24.760]  達不到標的時候
[00:12:24.760 --> 00:12:27.000]  就會有懲罰
[00:12:27.000 --> 00:12:29.160]  聯想起很多這些事情
[00:12:29.160 --> 00:12:31.040]  但當主耶穌說到命令的時候
[00:12:31.040 --> 00:12:33.240]  完全不是這個意思
[00:12:33.240 --> 00:12:37.520]  是在說要能夠和主有密切的關係
[00:12:37.520 --> 00:12:41.600]  的一條必經之道
[00:12:41.600 --> 00:12:43.480]  你要和主有密切的關係
[00:12:43.480 --> 00:12:46.680]  正如聖經《肉人一書》第一章所說
[00:12:46.680 --> 00:12:50.520]  「你們要行在光明中
[00:12:50.520 --> 00:12:53.800]  如同主行在光明中
[00:12:53.800 --> 00:12:56.960]  就彼此相交」
[00:12:56.960 --> 00:12:59.640]  有一種相交密切的團契關係
[00:12:59.640 --> 00:13:01.040]  因為神在光明當中
[00:13:01.040 --> 00:13:03.360]  我們在光明當中行行的時候
[00:13:03.360 --> 00:13:05.400]  我們和神有關係
[00:13:05.400 --> 00:13:07.560]  而彼此之間也有一種
[00:13:07.560 --> 00:13:10.160]  屬靈生命的關係
[00:13:10.160 --> 00:13:12.760]  因此這條路是什麼路呢?
[00:13:12.760 --> 00:13:14.640]  是愛的路
[00:13:14.640 --> 00:13:16.760]  當你行在愛當中的時候
[00:13:16.760 --> 00:13:18.360]  就與神相交
[00:13:18.360 --> 00:13:21.760]  就進入和祂密切的關係裡面
[00:13:21.760 --> 00:13:23.960]  因此你看到聖經所說
[00:13:23.960 --> 00:13:28.120]  神的命令是要我們和祂有密切的關係
[00:13:28.120 --> 00:13:30.560]  而我們何時彼此相愛的時候
[00:13:30.560 --> 00:13:34.360]  就進入這種愛與神的關係裡面
[00:13:34.360 --> 00:13:36.520]  這是第一方面我們看到的
[00:13:36.520 --> 00:13:38.040]  第二方面聖經再說
[00:13:38.040 --> 00:13:39.960]  主耶穌要我們為祂的朋友
[00:13:39.960 --> 00:13:41.720]  不是當我們是祂的僕人
[00:13:41.720 --> 00:13:46.280]  大家再看第十五節
[00:13:46.280 --> 00:13:47.320]  聖經說
[00:13:47.320 --> 00:13:49.600]  「以後我不再稱你們為僕人
[00:13:49.600 --> 00:13:52.600]  因僕人不知道主人所做的事
[00:13:52.600 --> 00:13:54.400]  我乃稱你們為朋友
[00:13:54.400 --> 00:13:56.600]  因我從我父所聽見的
[00:13:56.600 --> 00:13:59.840]  已經都告訴你們了」
[00:13:59.840 --> 00:14:03.640]  其實作主的僕人已經是很尊貴
[00:14:03.640 --> 00:14:04.800]  你有沒有想過
[00:14:04.800 --> 00:14:08.720]  你是創造天地的大君王的僕人
[00:14:08.720 --> 00:14:11.240]  已經是非常尊貴
[00:14:11.240 --> 00:14:14.000]  但是主不滿足於這種與你的關係
[00:14:14.000 --> 00:14:15.160]  凡是屬神的人
[00:14:15.160 --> 00:14:16.080]  主耶穌說
[00:14:16.080 --> 00:14:18.760]  「我以你們為朋友」
[00:14:18.760 --> 00:14:21.760]  這裡所說的當然是在說「朋友」
[00:14:21.760 --> 00:14:23.760]  是能夠將他心裡面的事情
[00:14:23.760 --> 00:14:24.840]  無所不談
[00:14:24.840 --> 00:14:28.640]  將他心裡面所想所想的
[00:14:28.640 --> 00:14:30.480]  說給我們知道
[00:14:30.480 --> 00:14:31.640]  所以第十五節
[00:14:31.640 --> 00:14:33.120]  接著那句說
[00:14:33.120 --> 00:14:36.840]  「我從我父所聽見的
[00:14:36.840 --> 00:14:40.760]  已經都告訴你們了」
[00:14:40.760 --> 00:14:44.240]  如果一位弟兄告訴另一位弟兄
[00:14:44.240 --> 00:14:46.160]  「我和你很老友
[00:14:46.160 --> 00:14:48.360]  我太太和我所說的一切
[00:14:48.360 --> 00:14:51.880]  我都會告訴你」
[00:14:51.880 --> 00:14:53.280]  你就會感受到這種關係
[00:14:53.280 --> 00:14:54.600]  不是一般的關係
[00:14:54.600 --> 00:14:57.600]  是一種極其密切的關係
[00:14:57.600 --> 00:14:59.240]  各位弟兄姐妹
[00:14:59.240 --> 00:15:00.880]  當你留心思想
[00:15:00.880 --> 00:15:04.240]  神說他將他一切所領受的
[00:15:04.240 --> 00:15:06.280]  都賜給我們
[00:15:06.280 --> 00:15:07.000]  主耶穌說
[00:15:07.000 --> 00:15:10.440]  「我從父所聽見的都告訴你們了」
[00:15:10.440 --> 00:15:11.920]  當我讀《道聖經》的時候
[00:15:11.920 --> 00:15:14.520]  我心裡面覺得很不配
[00:15:14.520 --> 00:15:18.120]  主耶穌和我們的那種關係
[00:15:18.120 --> 00:15:19.520]  是我們不配的
[00:15:19.520 --> 00:15:22.440]  但祂說「我以你們為我的朋友」
[00:15:22.440 --> 00:15:24.480]  然後接著祂呼籲我們
[00:15:24.480 --> 00:15:27.960]  在第十三十四節
[00:15:27.960 --> 00:15:29.320]  「人為朋友捨命
[00:15:29.320 --> 00:15:31.800]  人的愛心沒有比這個大的
[00:15:31.800 --> 00:15:33.840]  你們若遵守我所吩咐的
[00:15:33.840 --> 00:15:36.720]  就是我的朋友了」
[00:15:36.720 --> 00:15:38.520]  當主為我們捨命的時候
[00:15:38.520 --> 00:15:41.160]  表現出祂以我們為祂的朋友
[00:15:41.160 --> 00:15:43.240]  而當我們遵守祂的命令
[00:15:43.240 --> 00:15:46.480]  學習祂這樣去愛我們的弟兄姐妹
[00:15:46.480 --> 00:15:47.480]  在那個時候
[00:15:47.480 --> 00:15:51.760]  我們就是祂的真朋友
[00:15:51.760 --> 00:15:52.800]  我記得很多年之前
[00:15:52.800 --> 00:15:54.640]  有位姐妹跟我分享
[00:15:54.640 --> 00:15:56.480]  她說她每天早上
[00:15:56.480 --> 00:15:58.000]  就去到一個地方
[00:15:58.000 --> 00:16:00.920]  和另一位初信的姐妹靈修
[00:16:00.920 --> 00:16:01.720]  她說這位姐妹
[00:16:01.720 --> 00:16:03.240]  她很多時候都不懂靈修
[00:16:03.240 --> 00:16:04.840]  也不肯靈修
[00:16:04.840 --> 00:16:07.160]  我每天早上就去陪她
[00:16:07.160 --> 00:16:09.600]  我問她「你去那裡靈修?」
[00:16:09.600 --> 00:16:12.960]  她說「我去她公司旁邊的小公園」
[00:16:12.960 --> 00:16:15.160]  我問「她公司在那裡?」
[00:16:15.160 --> 00:16:17.520]  她說「她公司在沙田」
[00:16:17.520 --> 00:16:20.360]  我問「你自己住那裡?」
[00:16:20.360 --> 00:16:23.280]  她說「我住北角」
[00:16:23.280 --> 00:16:24.440]  「你每天早上去?」
[00:16:24.440 --> 00:16:27.440]  她說「是,我每天早上去到沙田」
[00:16:27.440 --> 00:16:29.560]  「和這位姐妹靈修完之後」
[00:16:29.560 --> 00:16:32.400]  「再去灣仔或中環上班」
[00:16:32.400 --> 00:16:36.560]  「然後每天就這樣來來往往」
[00:16:36.560 --> 00:16:37.280]  當我聽到的時候
[00:16:37.280 --> 00:16:39.440]  我知道這位姐妹犧牲了她的睡眠
[00:16:39.440 --> 00:16:40.520]  她的時間
[00:16:40.520 --> 00:16:43.960]  很願意去幫助這位初信的姐妹
[00:16:43.960 --> 00:16:45.880]  其實我們談不上什麼的捨忌
[00:16:45.880 --> 00:16:47.480]  什麼的犧牲
[00:16:47.480 --> 00:16:50.480]  但當我們稍微放下自己一些好處
[00:16:50.480 --> 00:16:52.800]  去建立別人的時候
[00:16:52.800 --> 00:16:58.360]  我們稍微知道什麼叫做捨忌的愛
[00:16:58.360 --> 00:17:02.080]  這位姐妹的確是主耶穌的真朋友
[00:17:02.080 --> 00:17:04.440]  因為當主愛她的時候
[00:17:04.440 --> 00:17:07.280]  祂又愛祂身邊的弟兄姐妹
[00:17:07.280 --> 00:17:11.480]  所以說「這個人就是我的朋友」
[00:17:11.480 --> 00:17:14.440]  當然在捨忌的過程中可能會有些困難
[00:17:14.440 --> 00:17:16.480]  但並不叫我們憂愁
[00:17:16.480 --> 00:17:19.880]  你看回字面第十一節
[00:17:19.880 --> 00:17:22.040]  「這些事我已經對你們說要
[00:17:22.040 --> 00:17:25.040]  是要叫我的喜樂存在你們心裡
[00:17:25.040 --> 00:17:28.720]  並叫你們的喜樂可以滿足」
[00:17:28.720 --> 00:17:33.600]  當主耶穌祂要犧牲自己釘十字架的時候
