
[00:00:00.000 --> 00:00:04.040]  2015年已經過去了
[00:03:58.760 --> 00:04:01.360]  合乎上帝喜悅的生活
[00:04:01.360 --> 00:04:05.160]  在這裡所說神的慈悲是什麼意思呢
[00:04:05.160 --> 00:04:08.360]  其實就是指到保羅在《羅馬書》
[00:04:08.360 --> 00:04:10.120]  第一至十一章所說的
[00:04:10.120 --> 00:04:13.120]  上帝為我們所預備的那個救恩
[00:04:13.120 --> 00:04:15.560]  上帝已經藉著耶穌
[00:04:15.560 --> 00:04:17.120]  死在十字架上
[00:04:17.120 --> 00:04:20.560]  讓耶穌的死代替了我們的死
[00:04:20.560 --> 00:04:23.680]  在十字架上顯明了上帝的慈愛
[00:04:23.680 --> 00:04:25.760]  所以耶穌的死
[00:04:25.760 --> 00:04:29.280]  是讓我們能夠有一個新的生命
[00:04:29.280 --> 00:04:31.880]  讓我們有一個新的生命的開始
[00:04:31.880 --> 00:04:33.280]  所以保羅一開始在這裡說
[00:04:33.280 --> 00:04:36.560]  所以我以上帝的慈悲的意思就是
[00:04:36.560 --> 00:04:39.080]  讓上帝所為我們所成就的
[00:04:39.080 --> 00:04:41.360]  那個救贖計劃的基礎裡面
[00:04:41.360 --> 00:04:42.800]  我勸勉你們
[00:04:42.800 --> 00:04:44.040]  勸勉你們做什麼呢
[00:04:44.040 --> 00:04:45.360]  保羅在這裡說
[00:04:45.360 --> 00:04:47.320]  如果我們真的經歷過
[00:04:47.320 --> 00:04:51.960]  去明白去體會上帝這個救贖的欽點的時候
[00:04:51.960 --> 00:04:54.760]  我們就應該對上帝這一份的愛
[00:04:54.760 --> 00:04:56.120]  有一個回應
[00:04:56.120 --> 00:04:57.280]  這個回應就是
[00:04:57.280 --> 00:05:00.280]  願意將自己放在上帝的手中
[00:05:00.280 --> 00:05:06.200]  然後用這個態度去侍奉上帝
[00:05:06.200 --> 00:05:08.280]  保羅在這裡說
[00:05:08.280 --> 00:05:10.360]  如果我們有這樣的生命
[00:05:10.360 --> 00:05:12.080]  願意有這樣的生命的時候
[00:05:12.080 --> 00:05:16.720]  這個就是神所喜悅的一個生命
[00:05:16.720 --> 00:05:19.320]  當我們說我願意以上帝的道
[00:05:19.320 --> 00:05:20.360]  上帝的誡命
[00:05:20.360 --> 00:05:23.920]  作為我生命的一個最大的基礎
[00:05:23.920 --> 00:05:25.240]  一個標準的時候
[00:05:25.240 --> 00:05:29.160]  這個就是蒙神喜悅的一個生活
[00:05:29.160 --> 00:05:30.120]  保羅在這裡說
[00:05:30.120 --> 00:05:34.640]  這個就是理所當然的一個侍奉
[00:05:34.640 --> 00:05:36.560]  接著保羅繼續去解釋
[00:05:36.560 --> 00:05:38.480]  什麼叫理所當然的侍奉呢
[00:05:38.480 --> 00:05:40.080]  他從兩個角度去說
[00:05:40.080 --> 00:05:42.720]  一個就是我們不應該做什麼
[00:05:42.720 --> 00:05:45.920]  一個就是說我們應該要做什麼
[00:05:45.920 --> 00:05:47.280]  不應該做什麼呢
[00:05:47.280 --> 00:05:48.120]  保羅在這裡說
[00:05:48.120 --> 00:05:50.600]  不可效法這個世界
[00:05:50.600 --> 00:05:52.600]  只要心意根深而變化
[00:05:52.600 --> 00:05:54.520]  不可效法這個世界
[00:05:54.520 --> 00:05:56.400]  是指出我們以往
[00:05:56.400 --> 00:06:00.440]  這個世界是指到跟神相對對立的一個世界
[00:06:00.440 --> 00:06:03.360]  這個世界是不以上帝的標準
[00:06:03.360 --> 00:06:06.760]  來過生活的一群人
[00:06:06.760 --> 00:06:09.640]  又或者這個範圍
[00:06:09.640 --> 00:06:11.280]  就是不認識上帝
[00:06:11.280 --> 00:06:14.280]  上帝跟他們沒有關係的一個範圍
[00:06:14.280 --> 00:06:16.640]  我們就不應該效法它
[00:06:16.640 --> 00:06:18.840]  意思就是說我們已經不同了
[00:06:18.840 --> 00:06:22.920]  我們說已經認識了上帝的恩典了
[00:06:22.920 --> 00:06:26.520]  我們說已經願意以上帝為我生命的中心了
[00:06:26.520 --> 00:06:28.800]  所以我們應該是以上帝的道
[00:06:28.800 --> 00:06:32.240]  去作為我們行事為人的準則
[00:06:32.240 --> 00:06:32.880]  所以保羅就說
[00:06:32.880 --> 00:06:36.120]  我們不應該再效法以前那一種的生活了
[00:06:36.120 --> 00:06:39.440]  那一種的生活是過去我們跟上帝無關的
[00:06:39.440 --> 00:06:42.440]  就是上帝在我們生命當中也沒有影響的
[00:06:42.440 --> 00:06:46.320]  不要效法這個世界
[00:06:46.320 --> 00:06:49.040]  接著保羅更積極地說
[00:06:49.040 --> 00:06:51.880]  他說只要心意根深而變化
[00:06:51.880 --> 00:06:55.120]  這是一個改變的意思
[00:06:55.120 --> 00:06:56.400]  是指什麼呢?
[00:06:56.400 --> 00:06:59.200]  就是說當我們去信耶穌那一刻
[00:06:59.200 --> 00:07:02.720]  是聖靈在我們心中有個工作
[00:07:02.720 --> 00:07:03.680]  感動我們
[00:07:03.680 --> 00:07:06.360]  讓我們去明白上帝的愛
[00:07:06.360 --> 00:07:10.600]  而這個感動也會持續在我們生命當中出現
[00:07:10.600 --> 00:07:14.000]  保羅說我們要保守聖靈給我們的感動
[00:07:14.000 --> 00:07:18.080]  我們要不斷地去回應聖靈給我們的感動
[00:07:18.080 --> 00:07:21.240]  去遵循上帝的旨意
[00:07:21.240 --> 00:07:26.200]  這個改變不是一時的激動
[00:07:26.200 --> 00:07:28.600]  一時的衝動的改變
[00:07:28.600 --> 00:07:29.840]  而是保羅說
[00:07:29.840 --> 00:07:35.960]  這是一個對我們長久影響的改變和變化
[00:07:35.960 --> 00:07:39.160]  聖靈在我們心中的工作
[00:07:39.160 --> 00:07:45.760]  我們要主動地配合聖靈的感動
[00:07:45.760 --> 00:07:48.840]  按照聖靈的感動繼續生活
[00:07:48.840 --> 00:07:52.720]  所以保羅在此強調一個很重要的真理
[00:07:52.720 --> 00:07:55.200]  就是一個真正重新的人
[00:07:55.200 --> 00:07:58.200]  一個真正明白上帝的救恩的人
[00:07:58.200 --> 00:08:00.600]  他在整個生活當中
[00:08:00.600 --> 00:08:05.440]  他持續地讓聖靈去管理他的生命
[00:08:05.440 --> 00:08:07.520]  順著聖靈的帶領
[00:08:07.520 --> 00:08:10.640]  去遵循上帝的旨意
[00:08:10.640 --> 00:08:14.920]  保羅用的這個字眼就是活祭的意思
[00:08:14.920 --> 00:08:17.960]  這也是一個活祭的侍奉
[00:08:17.960 --> 00:08:21.440]  而整個過程最重要的就是
[00:08:21.440 --> 00:08:22.760]  在我們的生活當中
[00:08:22.760 --> 00:08:26.320]  如何更深地明白上帝的旨意
[00:08:26.320 --> 00:08:31.520]  亦在我們生活當中實際地實踐上帝的旨意
[00:08:31.520 --> 00:08:36.160]  所以保羅在此強調一件事
[00:08:36.160 --> 00:08:38.960]  作為一個信耶穌的人
[00:08:38.960 --> 00:08:41.560]  最重要的基礎就是這個心態
[00:08:41.560 --> 00:08:46.040]  我們如何在日常生活中去明白
[00:08:46.040 --> 00:08:49.160]  去遵循上帝的真理
[00:08:49.160 --> 00:08:51.000]  保羅繼續強調
[00:08:51.000 --> 00:08:54.520]  我們如何將這個心態實踐出來
[00:08:54.520 --> 00:09:00.800]  保羅用了一個因似的例子
[00:09:00.800 --> 00:09:01.760]  保羅在此強調
[00:09:01.760 --> 00:09:06.720]  上帝給我們每個人都有不同的因似
[00:09:06.720 --> 00:09:12.640]  不同人上帝給有不同因似的能力
[00:09:12.640 --> 00:09:17.440]  以致到能夠發揮出來的時候
[00:09:17.440 --> 00:09:22.000]  去實踐、發揮這個因似
[00:09:22.000 --> 00:09:23.480]  接著參與不同的工作
[00:09:23.480 --> 00:09:25.080]  建立神的教會
[00:09:25.080 --> 00:09:27.840]  保羅在我們這樣做的時候
[00:09:27.840 --> 00:09:30.440]  這是一個理所當然的侍奉
[00:09:30.440 --> 00:09:32.480]  接著保羅說出一件事
[00:09:32.480 --> 00:09:34.480]  一個信心
[00:09:34.480 --> 00:09:39.120]  就是上帝給我們每個人都有不同的因似
[00:09:39.120 --> 00:09:42.600]  上帝亦給我們各人有信心
[00:09:42.600 --> 00:09:45.560]  去實踐這個因似
[00:09:45.560 --> 00:09:50.040]  所以有因似不代表我有信心去實踐這個因似
[00:09:50.040 --> 00:09:51.480]  但保羅在此強調
[00:09:51.480 --> 00:09:54.840]  上帝已經將這份實踐這個因似
[00:09:54.840 --> 00:09:58.040]  發揮這個因似的信心都賜給我們
[00:09:58.040 --> 00:10:03.760]  如果我們每個人都能夠按照上帝給我們的信心
[00:10:03.760 --> 00:10:05.200]  去發揮這個因似
[00:10:05.200 --> 00:10:10.120]  這就是蒙上帝喜悅的侍奉和生命
[00:10:10.120 --> 00:10:12.200]  因似是有不同的
[00:10:12.200 --> 00:10:13.960]  各人的因似有不同
[00:10:13.960 --> 00:10:17.840]  不過上帝給的信心是一樣的
[00:10:17.840 --> 00:10:23.440]  或者我們去實踐這個因似的信心也是一樣的
[00:10:23.440 --> 00:10:25.600]  態度是一致的
[00:10:25.600 --> 00:10:27.600]  沒有人是沒有因似的
[00:10:27.600 --> 00:10:29.520]  所以我們沒有一個人可以說
[00:10:29.520 --> 00:10:33.920]  我沒有可能做一個理所當然的侍奉
[00:10:33.920 --> 00:10:39.360]  保羅其實是透過這個因似的道理
[00:10:39.360 --> 00:10:42.200]  去讓我們知道每個基督徒信了耶穌之後
[00:10:42.200 --> 00:10:43.880]  應該怎樣去看待自己
[00:10:43.880 --> 00:10:45.440]  在教會當中可能
[00:10:45.440 --> 00:10:47.480]  當時也有些人可能會說
[00:10:47.480 --> 00:10:48.680]  某些人的因似大一點
[00:10:48.680 --> 00:10:49.720]  某些人的因似小一點
[00:10:49.720 --> 00:10:52.160]  有某些人就做某些崗位
[00:10:52.160 --> 00:10:53.720]  這個人價值高一點
[00:10:53.720 --> 00:10:55.120]  那個人價值低一點
[00:10:55.120 --> 00:10:57.200]  在教會做施事的崗位
[00:10:57.200 --> 00:11:01.280]  比做主學的老師的崗位價值低一點
[00:11:01.280 --> 00:11:03.320]  可能在教會當中有這樣的情況
[00:11:03.320 --> 00:11:05.120]  但是保羅在這裡去強調
[00:11:05.120 --> 00:11:05.840]  沒有
[00:11:05.840 --> 00:11:08.600]  因似只是各有不同
[00:11:08.600 --> 00:11:10.480]  但是上帝讓我們在當中
[00:11:10.480 --> 00:11:13.640]  發揮不同因似的時候去建立教會
[00:11:13.640 --> 00:11:15.200]  其實每一個崗位
[00:11:15.200 --> 00:11:17.440]  在上帝的眼中都是一樣的
[00:11:17.440 --> 00:11:19.280]  保羅在這裡去形容
[00:11:19.280 --> 00:11:21.600]  好像一個身體一樣
[00:11:21.600 --> 00:11:24.720]  我們身體有很多不同的機能
[00:11:24.720 --> 00:11:26.600]  每個機能都有它的用處
[00:11:26.600 --> 00:11:29.080]  當每個機能發揮不同的用處的時候
[00:11:29.080 --> 00:11:32.320]  就有一個健康的身體
[00:11:32.320 --> 00:11:34.120]  保羅就在這裡形容
[00:11:34.120 --> 00:11:38.520]  我們就好像耶穌基督身上的肢體一樣
[00:11:38.520 --> 00:11:44.880]  每個人發揮不同的功用
[00:11:44.880 --> 00:11:47.880]  各人有因似不需要比較
[00:11:47.880 --> 00:11:49.480]  我們不需要去比較
[00:11:49.480 --> 00:11:51.080]  哪個好像厲害一點
[00:11:51.080 --> 00:11:52.240]  哪個好像差一點
[00:11:52.240 --> 00:11:52.800]  沒有
[00:11:52.800 --> 00:11:55.200]  在上帝的眼中都是一樣
[00:11:55.200 --> 00:11:58.000]  大家知不知道教會的傳道同工
[00:11:58.000 --> 00:12:00.080]  有多少位教會同工
[00:12:00.080 --> 00:12:04.760]  作為宣愛教的一份子
[00:12:04.760 --> 00:12:08.240]  你起碼都要知道有多少位教會同工
[00:12:08.240 --> 00:12:11.440]  最好就是每個名字都能說出來
[00:12:11.440 --> 00:12:13.640]  我們有八個教會同工
[00:12:13.640 --> 00:12:14.240]  傳道人
[00:12:14.240 --> 00:12:15.360]  八個傳道人
[00:12:15.360 --> 00:12:18.200]  四個行政的同工
[00:12:18.200 --> 00:12:19.840]  我們八個教會同工
[00:12:19.840 --> 00:12:21.800]  我們都各有因似
[00:12:21.800 --> 00:12:24.160]  我們各人的因似可能不同
[00:12:24.160 --> 00:12:26.600]  但是我們就在不同的崗位上
[00:12:26.600 --> 00:12:28.440]  去侍奉去建立教會
[00:12:28.440 --> 00:12:30.520]  所以不需要作出比較
[00:12:30.520 --> 00:12:31.520]  哪個好一點
[00:12:31.520 --> 00:12:32.520]  哪個不好一點
[00:12:32.520 --> 00:12:34.280]  不需要這樣比較
[00:12:34.280 --> 00:12:36.520]  各人的因似都不同
[00:12:36.520 --> 00:12:37.560]  但我們在不同崗位上
[00:12:37.560 --> 00:12:38.680]  一起去建立教會
[00:12:38.680 --> 00:12:40.520]  就好像在教會的大顯照明一樣
[00:12:40.520 --> 00:12:42.280]  各人的因似都不同
[00:12:42.280 --> 00:12:47.480]  我們在這裡不需要作一個比較
[00:12:47.480 --> 00:12:48.400]  在這裡保羅說
[00:12:48.400 --> 00:12:51.160]  按照各人信心的大小
[00:12:51.160 --> 00:12:52.920]  好像我們去看中文的翻譯
[00:12:52.920 --> 00:12:56.560]  信心有大和小的關係
[00:12:56.560 --> 00:12:58.960]  但其實保羅的意思不是這樣
[00:12:58.960 --> 00:13:00.480]  保羅的意思是
[00:13:00.480 --> 00:13:03.440]  按照上帝給你的信心的程度
[00:13:03.440 --> 00:13:04.720]  你就去做
[00:13:04.720 --> 00:13:06.760]  這個已經是最好的了
[00:13:06.760 --> 00:13:08.320]  上帝給你一個因似
[00:13:08.320 --> 00:13:11.800]  給你有一個發揮因似的信心
[00:13:11.800 --> 00:13:14.640]  你就按照這個信心去做
[00:13:14.640 --> 00:13:18.240]  這個是保羅的意思
[00:13:18.240 --> 00:13:19.760]  接著在下面
[00:13:19.800 --> 00:13:23.400]  保羅用了類似的表達
[00:13:23.400 --> 00:13:26.600]  按照信心的程度去講預言
[00:13:26.600 --> 00:13:29.560]  其實保羅的意思就是
[00:13:29.560 --> 00:13:33.000]  和上面信心的大小的意思一樣
[00:13:33.000 --> 00:13:36.200]  按照上帝給你有什麼說話
[00:13:36.200 --> 00:13:37.320]  你就去講多少
[00:13:37.320 --> 00:13:39.280]  不要加多也不要減少
[00:13:39.280 --> 00:13:40.840]  按照上帝給你的信心
[00:13:40.840 --> 00:13:42.440]  你就去做
[00:13:42.440 --> 00:13:44.600]  這個在《羅馬書》裡
[00:13:44.600 --> 00:13:47.560]  其實保羅也有講出一個道理
[00:13:47.560 --> 00:13:48.840]  如果大家回去
[00:13:48.840 --> 00:13:51.360]  我鼓勵你去看《羅馬書》第十四章
[00:13:51.360 --> 00:13:53.400]  保羅也有講
[00:13:53.400 --> 00:13:54.360]  在當時的教會
[00:13:54.360 --> 00:13:55.680]  有些人就認為
[00:13:55.680 --> 00:14:00.000]  拜過偶像的祭物
[00:14:00.000 --> 00:14:00.920]  是不可以吃的
[00:14:00.920 --> 00:14:02.520]  是污染了的
[00:14:02.520 --> 00:14:04.880]  有些人是不吃的
[00:14:04.880 --> 00:14:06.080]  有些人就說
[00:14:06.080 --> 00:14:07.480]  這些偶像都是虛無的
[00:14:07.480 --> 00:14:10.400]  所以就算拜過偶像的食物
[00:14:10.400 --> 00:14:11.720]  也是可以吃的
[00:14:11.720 --> 00:14:14.320]  當時教會裡就有這樣的爭論
[00:14:14.320 --> 00:14:16.400]  吃的就說一些不吃的
[00:14:16.400 --> 00:14:19.600]  不吃的又說吃一些
[00:14:19.600 --> 00:14:21.080]  但是保羅說
[00:14:21.080 --> 00:14:23.200]  不吃這些拜過偶像的人
[00:14:23.200 --> 00:14:24.960]  是為主不吃
[00:14:24.960 --> 00:14:26.800]  吃的人背後的態度
[00:14:26.800 --> 00:14:28.440]  都是為主而吃
[00:14:28.440 --> 00:14:30.000]  所以都感謝神
[00:14:30.000 --> 00:14:31.040]  吃的感謝神
[00:14:31.040 --> 00:14:32.920]  不吃的感謝神
[00:14:32.920 --> 00:14:34.880]  接著保羅在這裡說
[00:14:34.880 --> 00:14:37.360]  當時有些人可能會覺得
[00:14:37.360 --> 00:14:40.800]  在受苦者的崇拜裡
[00:14:40.800 --> 00:14:44.040]  感覺特別和上帝親密一些
[00:14:44.040 --> 00:14:45.560]  但是有些人可能
[00:14:45.560 --> 00:14:48.000]  每個主日或每一天的生活
[00:14:48.000 --> 00:14:49.800]  我都和上帝很親密
[00:14:49.800 --> 00:14:50.840]  保羅在這裡說
[00:14:50.840 --> 00:14:52.840]  有人看這天比那天強
[00:14:52.840 --> 00:14:55.040]  有人看每天都是一樣
[00:14:55.040 --> 00:14:59.600]  所以不需要作比較
[00:14:59.600 --> 00:15:01.720]  就按照上帝讓你這個階段
[00:15:01.720 --> 00:15:02.640]  你有信心
[00:15:02.640 --> 00:15:04.120]  你就去做
[00:15:04.120 --> 00:15:06.280]  而更重要的是
[00:15:06.280 --> 00:15:08.560]  那一個態度
[00:15:08.560 --> 00:15:11.880]  是更加重要的
[00:15:11.880 --> 00:15:13.280]  保羅在這裡
[00:15:13.280 --> 00:15:18.960]  繼續說出一個道理
[00:15:18.960 --> 00:15:21.840]  之後他說出很多不同的恩賜
[00:15:21.840 --> 00:15:23.680]  有作執事的
[00:15:23.680 --> 00:15:25.240]  有教導的
[00:15:25.240 --> 00:15:26.760]  有勸化的
[00:15:26.760 --> 00:15:29.480]  其實都按照這樣的意思去理解
[00:15:29.480 --> 00:15:32.080]  就是上帝讓你有這個信心
[00:15:32.080 --> 00:15:33.320]  讓你有一個恩賜
[00:15:33.320 --> 00:15:34.400]  讓你有信心
[00:15:34.400 --> 00:15:35.800]  你就去做
[00:15:35.800 --> 00:15:38.160]  讓你有勸化的恩賜
[00:15:38.160 --> 00:15:40.960]  讓你有實踐勸化恩賜的信心
[00:15:40.960 --> 00:15:42.320]  你就去實踐
[00:15:42.320 --> 00:15:44.040]  讓你有一個教導的恩賜
[00:15:44.040 --> 00:15:47.640]  讓你有一個實踐教導恩賜的信心
[00:15:47.640 --> 00:15:49.800]  你就按照上帝給你的信心
[00:15:49.800 --> 00:15:52.240]  去實踐這個恩賜
[00:15:52.240 --> 00:15:55.040]  保羅的意思是這樣
[00:15:55.040 --> 00:15:56.520]  最後保羅也說了
[00:15:56.520 --> 00:15:58.680]  我們去參與侍奉的時候
[00:15:58.680 --> 00:16:01.400]  我們的態度都要正確
[00:16:01.400 --> 00:16:02.000]  所以他說
[00:16:02.000 --> 00:16:03.480]  治理的要殷勤
[00:16:03.480 --> 00:16:05.080]  憐憫人的就要甘心
[00:16:05.080 --> 00:16:06.680]  是說我們侍奉的時候
[00:16:06.680 --> 00:16:09.520]  那種態度都要正確
[00:16:09.520 --> 00:16:11.360]  不要馬虎
[00:16:11.360 --> 00:16:12.560]  簡單來說
[00:16:12.560 --> 00:16:15.360]  保羅在這九節經文裡
[00:16:15.360 --> 00:16:18.720]  就說了關於聖潔和恩賜
[00:16:18.720 --> 00:16:21.360]  這兩者之間的一些關係
[00:16:21.360 --> 00:16:24.760]  今天我想和大家更仔細地去思考
[00:16:24.760 --> 00:16:28.240]  這兩方面的一些內容
[00:16:28.240 --> 00:16:29.760]  在教會裡
[00:16:29.760 --> 00:16:33.160]  很多時候有些信徒都有一個誤解
[00:16:33.160 --> 00:16:36.160]  以為聖潔的生活是什麼呢?
[00:16:36.160 --> 00:16:40.840]  就是等於一些完美的道德生活
[00:16:40.840 --> 00:16:42.160]  完美道德的生活
[00:16:42.160 --> 00:16:43.960]  就是聖潔生活
[00:16:43.960 --> 00:16:45.840]  很多時候在教會裡
[00:16:45.840 --> 00:16:48.720]  很多信徒都有這樣的誤解
[00:16:48.720 --> 00:16:50.560]  但其實聖潔是指什麼呢?
[00:16:50.560 --> 00:16:51.680]  在聖經來說
[00:16:51.680 --> 00:16:55.520]  聖潔最基本的意思就是分別出來
[00:16:55.520 --> 00:16:58.520]  上帝將一群以色列人
[00:16:58.520 --> 00:17:01.000]  從萬民當中分別出來
[00:17:01.000 --> 00:17:02.480]  去歸向他
[00:17:02.480 --> 00:17:03.280]  去跟從他
[00:17:03.280 --> 00:17:04.520]  是分別出來
[00:17:04.520 --> 00:17:06.160]  去歸向上帝
[00:17:06.160 --> 00:17:08.040]  接著讓這群人
[00:17:08.040 --> 00:17:10.920]  如何才知道這群人願意跟從上帝呢?
[00:17:10.920 --> 00:17:13.000]  上帝就頒布了律法給他們
[00:17:13.000 --> 00:17:17.320]  當這群人願意去遵守上帝的誡命的時候
[00:17:17.320 --> 00:17:18.560]  上帝吩咐的時候
[00:17:18.560 --> 00:17:19.920]  這群人就顯明了
[00:17:19.920 --> 00:17:23.120]  他們是願意去跟從上帝
[00:17:23.120 --> 00:17:27.480]  所以分別出來的
[00:17:27.480 --> 00:17:29.800]  在聖經來說
[00:17:29.800 --> 00:17:37.440]  聖潔是指分別出來的意思
[00:17:37.440 --> 00:17:40.520]  分別出來去跟從上帝
[00:17:40.520 --> 00:17:44.400]  所以先有聖潔的生命
[00:17:44.400 --> 00:17:48.000]  才能有聖潔的生活
[00:17:48.000 --> 00:17:51.000]  如果我們沒有一個願意改變
[00:17:51.000 --> 00:17:53.080]  或者已經改變了的生命
[00:17:53.080 --> 00:17:54.160]  我們是做不到
[00:17:54.160 --> 00:17:59.280]  上帝所喜悅的一個生活
[00:17:59.280 --> 00:18:04.280]  聖潔是一個聖潔的生活
[00:18:04.280 --> 00:18:07.680]  上帝的旨意其實是一個標準
[00:18:07.680 --> 00:18:09.880]  也是一個目標
[00:18:09.880 --> 00:18:16.240]  教會究竟是以什麼為核心呢?
[00:18:16.240 --> 00:18:20.920]  在今天這個社會裡
[00:18:20.920 --> 00:18:23.800]  我們信耶穌容易嗎?
[00:18:23.800 --> 00:18:25.800]  我們在香港很容易
[00:18:25.800 --> 00:18:28.200]  我們很有自由去相信耶穌
[00:18:28.200 --> 00:18:34.280]  不過其實在這個時間空間裡
