
[00:00:00.000 --> 00:00:03.880]  今日進到我們寫宗令營的第二部份
[00:04:29.240 --> 00:04:30.360]  又給了錢
[00:04:30.360 --> 00:04:32.760]  所以一堂一堂的被人罵
[00:04:32.760 --> 00:04:34.360]  被神這樣說
[00:04:34.360 --> 00:04:35.480]  不想的
[00:04:35.480 --> 00:04:36.840]  沒有人想聽這些東西
[00:04:36.840 --> 00:04:38.360]  神也不想這樣說你的
[00:04:38.360 --> 00:04:39.400]  不過
[00:04:39.400 --> 00:04:42.040]  到第二章這裏的時候
[00:04:42.040 --> 00:04:43.720]  神就點出了祂的重心
[00:04:43.720 --> 00:04:45.960]  神說這些一切這麼嚴厲的笑話
[00:04:45.960 --> 00:04:47.560]  是指出人的錯誤
[00:04:47.560 --> 00:04:49.560]  不是因此就結束
[00:04:49.560 --> 00:04:51.880]  不是罵到你狗血淋頭就結束
[00:04:51.880 --> 00:04:52.680]  你走了
[00:04:52.680 --> 00:04:53.560]  不是
[00:04:53.640 --> 00:04:56.600]  神每一次的嚴厲的對付
[00:04:56.600 --> 00:04:57.720]  那些斥責
[00:04:57.720 --> 00:04:59.560]  最重要的是想我們
[00:04:59.560 --> 00:05:01.320]  由人的錯誤
[00:05:01.320 --> 00:05:03.160]  承認我們的弱點
[00:05:03.160 --> 00:05:05.320]  我們的眼目再不看著自己
[00:05:05.320 --> 00:05:08.760]  遠向看見神的美麗偉大和聰明
[00:05:08.760 --> 00:05:11.640]  人除非見到自己的不足
[00:05:11.640 --> 00:05:14.680]  就不能欣賞到神的奇妙
[00:05:14.680 --> 00:05:17.800]  人除非見到自己的敗壞
[00:05:17.800 --> 00:05:20.360]  就不能欣賞神那種聖潔
[00:05:20.360 --> 00:05:22.520]  人除非面對問題
[00:05:22.520 --> 00:05:23.800]  無助到一個地步
[00:05:23.800 --> 00:05:25.480]  知道自己怎麼搞都搞不定
[00:05:25.480 --> 00:05:28.600]  他才可以馬上欣賞原來神的偉大大能
[00:05:28.600 --> 00:05:30.200]  和祂的信實這麼奇妙
[00:05:30.200 --> 00:05:31.720]  正是他每天所需要
[00:05:31.720 --> 00:05:33.000]  你明白嗎
[00:05:33.000 --> 00:05:35.880]  神的嚴厲
[00:05:35.880 --> 00:05:37.480]  只是一個過程
[00:05:37.480 --> 00:05:39.000]  只是一個手段
[00:05:39.000 --> 00:05:39.960]  祂的目的
[00:05:39.960 --> 00:05:43.080]  是讓我們能夠眼重新再看見祂
[00:05:43.080 --> 00:05:44.280]  可能在過去一年裏面
[00:05:44.280 --> 00:05:45.800]  你生活太忙
[00:05:45.800 --> 00:05:47.560]  你的眼慢慢慢慢看見的是
[00:05:47.560 --> 00:05:49.160]  你身邊所發生的事
[00:05:49.160 --> 00:05:50.200]  你慢慢所看見的是
[00:05:50.200 --> 00:05:52.440]  你自己所面對的際遇
[00:05:52.440 --> 00:05:54.200]  你所不公平的事情
[00:05:54.200 --> 00:05:55.720]  或者你面對的難處
[00:05:55.720 --> 00:05:57.320]  或者你的眼睛所看見的
[00:05:57.320 --> 00:05:59.400]  只是你終於追求的
[00:05:59.400 --> 00:06:01.080]  很想得到的那樣東西
[00:06:01.080 --> 00:06:02.040]  那個人
[00:06:02.040 --> 00:06:03.000]  那件事
[00:06:03.000 --> 00:06:04.120]  那份職業
[00:06:04.120 --> 00:06:05.240]  那份錢
[00:06:05.240 --> 00:06:07.080]  或者那個樓
[00:06:07.080 --> 00:06:08.520]  那樣物件
[00:06:08.520 --> 00:06:10.760]  總之我們的眼睛慢慢慢慢
[00:06:10.760 --> 00:06:12.200]  在一個不知不覺間
[00:06:12.200 --> 00:06:14.600]  我們的眼睛就看著周圍的東西
[00:06:14.600 --> 00:06:16.120]  看著世界上的東西
[00:06:16.120 --> 00:06:17.720]  看著平面的東西
[00:06:17.720 --> 00:06:20.040]  我們的眼睛慢慢不見得看上面
[00:06:20.040 --> 00:06:21.400]  神罵醒我們
[00:06:21.400 --> 00:06:23.560]  就要我們眼重新看回上面
[00:06:23.560 --> 00:06:26.280]  今天這一段經文就是講這件事
[00:06:26.280 --> 00:06:27.160]  就是講這件事
[00:06:27.160 --> 00:06:29.960]  這段經文表面好像告訴我們
[00:06:29.960 --> 00:06:31.880]  你看看這個世界很不公平的
[00:06:31.880 --> 00:06:33.320]  是的,是很不公平的
[00:06:33.320 --> 00:06:35.560]  你看看你人生的際遇裏面
[00:06:35.560 --> 00:06:37.320]  走下去的時候都不知道怎麼走
[00:06:37.320 --> 00:06:39.720]  因為很多很多要你損失的
[00:06:39.720 --> 00:06:41.400]  尤其是你信神的人
[00:06:41.400 --> 00:06:42.440]  我們信神的人
[00:06:42.440 --> 00:06:45.160]  要發很多普通不信神的人
[00:06:45.160 --> 00:06:46.520]  不需要有的代價
[00:06:46.520 --> 00:06:48.040]  譬如我們錢要奉獻出來
[00:06:48.040 --> 00:06:49.640]  我們時間要拿多點出來
[00:06:49.640 --> 00:06:52.040]  我們有愛心要有時候沒有回報
[00:06:52.040 --> 00:06:54.920]  我們付出給人何必呢
[00:06:54.920 --> 00:06:56.680]  這些是代表了當時
[00:06:56.680 --> 00:06:59.240]  這些以色列人心底裏面
[00:06:59.240 --> 00:07:00.120]  口不敢講
[00:07:00.120 --> 00:07:02.440]  心底裏面都講的說話
[00:07:02.440 --> 00:07:05.160]  我們時常覺得聖經真的很精彩
[00:07:05.160 --> 00:07:06.920]  你想想二千多年前
[00:07:06.920 --> 00:07:08.200]  二千四百多年
[00:07:08.200 --> 00:07:10.360]  差不多二千五百年前所寫的東西
[00:07:10.360 --> 00:07:12.840]  多現代啊
[00:07:12.840 --> 00:07:16.760]  在這裏聖經描述以色列人的心裏的不滿
[00:07:16.760 --> 00:07:18.840]  正是今天你和我的不滿
[00:07:18.840 --> 00:07:22.440]  看見周圍所發生的事不公平
[00:07:22.440 --> 00:07:24.760]  看見自己所追尋的東西
[00:07:24.760 --> 00:07:28.760]  因為信仰的緣故一而再再而三受到損失
[00:07:28.760 --> 00:07:30.200]  覺得很不值
[00:07:30.200 --> 00:07:31.560]  很不值
[00:07:31.560 --> 00:07:33.160]  這些正是我們今天在一個
[00:07:33.160 --> 00:07:35.240]  這麼商業化的社會
[00:07:35.240 --> 00:07:37.800]  每天講競爭
[00:07:37.800 --> 00:07:40.760]  走慢一步會被人踩低推到落車底
[00:07:40.760 --> 00:07:43.960]  那種這樣的生活裏面
[00:07:43.960 --> 00:07:45.480]  我們很容易
[00:07:45.480 --> 00:07:48.040]  我們的眼目就忘記了忘恆神
[00:07:48.040 --> 00:07:51.000]  我們這次一起來看這段聖經
[00:07:51.000 --> 00:07:53.000]  我們一起來看這段聖經
[00:07:53.000 --> 00:07:56.040]  這段聖經基本上分為兩個步驟
[00:07:56.040 --> 00:07:57.480]  兩個段落
[00:07:57.480 --> 00:08:00.520]  第一個段落就是二章的十七節
[00:08:00.520 --> 00:08:02.920]  一直到三章的第六節
[00:08:02.920 --> 00:08:04.760]  差不多前半節
[00:08:04.760 --> 00:08:06.360]  七節的經文
[00:08:06.360 --> 00:08:09.320]  是講到以色列人好像你和我一樣
[00:08:09.320 --> 00:08:13.400]  心底裏有意無意之間發出一些埋怨
[00:08:13.400 --> 00:08:16.440]  這個世界是不公平的
[00:08:16.440 --> 00:08:19.560]  對我們基督徒來說更加不公平
[00:08:19.560 --> 00:08:21.240]  這個世界沒有公理
[00:08:21.240 --> 00:08:22.920]  這個世界沒有公義
[00:08:22.920 --> 00:08:25.880]  我作為屬神的人神都沒有幫我
[00:08:25.880 --> 00:08:27.400]  這個是不是很共鳴
[00:08:27.400 --> 00:08:29.240]  我不用你舉手你有沒有講過
[00:08:29.240 --> 00:08:30.520]  我講過了
[00:08:30.520 --> 00:08:31.640]  我不知道你有沒有講過
[00:08:31.640 --> 00:08:32.440]  你自己心裏面
[00:08:32.440 --> 00:08:33.800]  以色列人一樣講
[00:08:33.800 --> 00:08:35.160]  神就講出你不用講
[00:08:35.160 --> 00:08:37.480]  我講給你聽你心裏面是這樣講
[00:08:37.480 --> 00:08:40.200]  他們覺得這個世界是不公平的
[00:08:40.200 --> 00:08:41.960]  然後第七節
[00:08:41.960 --> 00:08:42.840]  接著的六節
[00:08:42.840 --> 00:08:44.200]  第七節到十二節
[00:08:44.200 --> 00:08:46.360]  就轉了另外一個題目
[00:08:46.360 --> 00:08:49.320]  就是說我們將我們自己所有的東西
[00:08:49.320 --> 00:08:51.080]  奉獻給神
[00:08:51.080 --> 00:08:53.240]  是很不值的
[00:08:53.240 --> 00:08:54.760]  肉痛的
[00:08:54.760 --> 00:08:56.440]  將十分之一送給神
[00:08:56.440 --> 00:08:58.440]  肉痛的
[00:08:58.440 --> 00:08:59.720]  是真金白銀
[00:08:59.720 --> 00:09:01.400]  很辛苦賺回來的
[00:09:01.400 --> 00:09:02.120]  是嗎
[00:09:02.120 --> 00:09:04.200]  一百元奉獻十分之一
[00:09:04.200 --> 00:09:05.160]  奉獻十元
[00:09:05.160 --> 00:09:07.400]  都還可以忍受
[00:09:07.400 --> 00:09:10.360]  只要賺到五十萬
[00:09:10.360 --> 00:09:11.880]  只要奉獻五萬
[00:09:11.880 --> 00:09:13.880]  大喇喇
[00:09:13.880 --> 00:09:15.560]  很肉痛的
[00:09:15.560 --> 00:09:17.560]  放了進去之後寫了信封
[00:09:17.560 --> 00:09:19.560]  放了進北宣的紅袋之後
[00:09:19.560 --> 00:09:20.840]  回去一打保
[00:09:20.840 --> 00:09:22.360]  保幾個零的
[00:09:22.360 --> 00:09:23.560]  是真的
[00:09:23.560 --> 00:09:25.560]  神說很肉痛的
[00:09:25.560 --> 00:09:26.440]  我知道
[00:09:26.440 --> 00:09:28.360]  尤其是在一個這麼困難
[00:09:28.360 --> 00:09:29.960]  這麼難謀生的世界裏面
[00:09:29.960 --> 00:09:31.560]  你這樣奉獻這些東西給神
[00:09:31.560 --> 00:09:32.760]  是不是很肉痛
[00:09:32.760 --> 00:09:33.560]  我知道肉痛
[00:09:33.560 --> 00:09:34.760]  那怎樣
[00:09:34.760 --> 00:09:36.760]  神說我回答你這兩個問題
[00:09:36.760 --> 00:09:39.560]  神兩句的說話來回答
[00:09:39.560 --> 00:09:40.760]  是金句來的
[00:09:40.760 --> 00:09:43.560]  我想大家先和他一起讀一讀這兩句
[00:09:43.560 --> 00:09:45.560]  就在我們的大綱
[00:09:45.560 --> 00:09:46.760]  大家找回大綱
[00:09:46.760 --> 00:09:48.760]  每次你聽到的時候
[00:09:48.760 --> 00:09:49.960]  手拿著聖經的
[00:09:49.960 --> 00:09:51.560]  手拿著我們的大綱
[00:09:51.560 --> 00:09:53.560]  第四講的大綱就是40頁
[00:09:53.560 --> 00:09:54.760]  我們的《刑策》裏面
[00:09:54.760 --> 00:09:55.560]  大家都知道
[00:09:55.560 --> 00:09:57.560]  這個大綱裏面
[00:09:57.560 --> 00:09:59.560]  那裏列了出來
[00:09:59.560 --> 00:10:01.560]  第二的羅馬字那一點
[00:10:01.560 --> 00:10:03.560]  說到神的公義那裏
[00:10:03.560 --> 00:10:05.560]  有一句說話
[00:10:05.560 --> 00:10:07.560]  第三章第六節那裏說
[00:10:07.560 --> 00:10:09.560]  神說我是不辯的
[00:10:09.560 --> 00:10:12.360]  你說這個世界樣樣都沒有公理
[00:10:12.360 --> 00:10:14.360]  神的答案說
[00:10:14.360 --> 00:10:16.360]  我是不辯的
[00:10:16.360 --> 00:10:17.560]  我們一起讀一次好嗎
[00:10:17.560 --> 00:10:18.360]  1 2 3
[00:10:18.360 --> 00:10:21.560]  神說我是不辯的
[00:10:21.560 --> 00:10:22.760]  不是很夠肯定
[00:10:22.760 --> 00:10:23.560]  再來一次
[00:10:23.560 --> 00:10:26.360]  神說我是不辯的
[00:10:26.360 --> 00:10:27.560]  記住它
[00:10:27.560 --> 00:10:28.360]  好了
[00:10:28.360 --> 00:10:30.360]  我們將我們的生命做一個虔誠的招徒
[00:10:30.360 --> 00:10:32.360]  有很多犧牲的
[00:10:32.360 --> 00:10:33.560]  奉獻給神的時候
[00:10:33.560 --> 00:10:34.760]  值不值得呢
[00:10:34.760 --> 00:10:36.360]  神有他的回答的
[00:10:36.360 --> 00:10:39.160]  就在我們41頁那裏
[00:10:39.160 --> 00:10:41.160]  羅馬字三個第二大辯那裏
[00:10:41.160 --> 00:10:43.160]  神也有一個回答的
[00:10:43.160 --> 00:10:45.160]  就是這一段最後的三章十二節
[00:10:45.160 --> 00:10:47.160]  三章十二節那裏
[00:10:47.160 --> 00:10:49.160]  神說我要令你得福
[00:10:49.160 --> 00:10:51.160]  你將你的東西給我
[00:10:51.160 --> 00:10:53.160]  我就要令你得福
[00:10:53.160 --> 00:10:55.160]  你不是吃虧反而是令你得福
[00:10:55.160 --> 00:10:55.960]  我們一起讀一次
[00:10:55.960 --> 00:10:57.160]  1 2 3 神說
[00:10:57.160 --> 00:10:59.160]  我要令你得福
[00:10:59.160 --> 00:11:00.360]  再讀一次
[00:11:00.360 --> 00:11:03.160]  神說我要令你得福
[00:11:03.160 --> 00:11:05.160]  我們記住這兩句金句
[00:11:05.160 --> 00:11:07.160]  當然神說這兩句的說話
[00:11:07.160 --> 00:11:09.160]  並不是虛假的
[00:11:09.160 --> 00:11:11.160]  這個就是我們今天一起研究的內容
[00:11:11.160 --> 00:11:13.160]  好嗎
[00:11:13.160 --> 00:11:15.160]  我們首先看看
[00:11:15.160 --> 00:11:17.160]  馬拉基斯裏面前面這一段
[00:11:17.160 --> 00:11:19.160]  這個不公平的世界
[00:11:19.160 --> 00:11:21.160]  不過
[00:11:21.160 --> 00:11:23.160]  早上一早流流心精神
[00:11:23.160 --> 00:11:25.160]  我們讀一下聖經
[00:11:25.160 --> 00:11:27.160]  我們打開馬拉基斯第二章
[00:11:27.160 --> 00:11:29.160]  我們由十七節讀到第六節
[00:11:29.160 --> 00:11:31.160]  我們先講第一段
[00:11:31.160 --> 00:11:33.160]  看神怎樣回答
[00:11:33.160 --> 00:11:35.160]  看人心裏面說什麼
[00:11:35.160 --> 00:11:37.160]  關於公不公平的問題
[00:11:37.160 --> 00:11:39.160]  我們從第二章的最深的這一節
[00:11:39.160 --> 00:11:41.160]  開始讀到第三章的六節
[00:11:41.160 --> 00:11:43.160]  我們一起讀,慢慢讀
[00:11:43.160 --> 00:11:47.160]  1 2 3 你們用疑與煩所耶和華
[00:11:47.160 --> 00:11:52.160]  你們還說:可們在何事上煩所他呢?
[00:11:52.160 --> 00:11:54.160]  因為你們說:
[00:11:54.160 --> 00:11:58.160]  「凡行惡的耶和華看為善,
[00:11:58.160 --> 00:12:01.160]  並且他喜悅他們。
[00:12:01.160 --> 00:12:05.160]  或說:公義的神在那裡呢?」
[00:12:05.160 --> 00:12:07.160]  萬君之耶和華說:
[00:12:07.160 --> 00:12:10.160]  「我要差遣我的使者,
[00:12:10.160 --> 00:12:13.160]  在我前面預備道路。
[00:12:13.160 --> 00:12:15.160]  你們所尋求的主,
[00:12:15.160 --> 00:12:18.160]  必忽然進入他的殿,
[00:12:18.160 --> 00:12:20.160]  立約的使者,
[00:12:20.160 --> 00:12:25.160]  就在你們所仰慕的快要來到。
[00:12:25.160 --> 00:12:28.160]  他來的日子,誰能當得起呢?
[00:12:28.160 --> 00:12:33.160]  他顯現的時候,誰能立得住呢?
[00:12:33.160 --> 00:12:36.160]  因為他如煉金之人的火,
[00:12:36.160 --> 00:12:39.160]  如跳步之人的繭,
[00:12:39.160 --> 00:12:43.160]  他必坐下而煉證銀子的。
[00:12:43.160 --> 00:12:45.160]  接見證利美人,
[00:12:45.160 --> 00:12:49.160]  傲練他們像金銀一樣。
[00:12:49.160 --> 00:12:54.160]  他們就憑公義獻供物給耶和華。
[00:12:54.160 --> 00:12:59.160]  那時猶大和耶路撒冷所獻的供物,
[00:12:59.160 --> 00:13:05.160]  與耶和華懸立,彷彿古時之日,上古之年。
[00:13:05.160 --> 00:13:07.160]  萬君之耶和華說:
[00:13:07.160 --> 00:13:11.160]  「我必臨近你們,之行審判。
[00:13:11.160 --> 00:13:16.160]  我必速速作見證,警戒行邪術的,
[00:13:16.160 --> 00:13:19.160]  犯奸淫的,起假誓的,
[00:13:19.160 --> 00:13:25.160]  虧負人之功責的,欺壓寡婦孤兒的,
[00:13:25.160 --> 00:13:29.160]  枉忌居的,和不敬畏我的。
[00:13:29.160 --> 00:13:32.160]  因我耶和華是不改變的,
[00:13:32.160 --> 00:13:36.160]  所以你們亞國之子,活有滅亡,
[00:13:36.160 --> 00:13:39.160]  因為我耶和華是不改變的。」
[00:13:39.160 --> 00:13:43.160]  不過在講三章六誡的結論之前,
[00:13:43.160 --> 00:13:45.160]  我用了很長的時間,
[00:13:45.160 --> 00:13:48.160]  與議息的人慢慢地討論這個,
[00:13:48.160 --> 00:13:51.160]  很共鳴的心底話,
[00:13:51.160 --> 00:13:54.160]  就是二章十七節所講的話。
[00:13:54.160 --> 00:13:57.160]  我們第一課也講過,
[00:13:57.160 --> 00:14:00.160]  馬偕詩詩裏面有一個模式,
[00:14:00.160 --> 00:14:02.160]  就是神說了一些東西,
[00:14:02.160 --> 00:14:03.160]  已經是沒有了,
[00:14:03.160 --> 00:14:06.160]  神這次說你們用言語煩所我,
[00:14:06.160 --> 00:14:08.160]  那些人說我何時煩所你呢?
[00:14:08.160 --> 00:14:11.160]  神還說沒有,你說的是甚麼?
[00:14:11.160 --> 00:14:13.160]  就是十七節所講的。
[00:14:13.160 --> 00:14:14.160]  祂說甚麼?
[00:14:14.160 --> 00:14:19.160]  「凡行惡的,耶和華眼看為善,
[00:14:19.160 --> 00:14:21.160]  並且喜悅他們,
[00:14:21.160 --> 00:14:24.160]  掘掘公義的神在那裡呢?」
[00:14:24.160 --> 00:14:27.160]  這幾句話是很要命的。
[00:14:27.160 --> 00:14:28.160]  祂說甚麼呢?
[00:14:28.160 --> 00:14:32.160]  「凡行惡的,耶和華眼看為善。」
[00:14:32.160 --> 00:14:33.160]  即是說甚麼?
[00:14:33.160 --> 00:14:36.160]  神是顛倒黑白的,是嗎?
[00:14:36.160 --> 00:14:39.160]  那些做壞事的人,
[00:14:39.160 --> 00:14:41.160]  神當他們是好人,
[00:14:41.160 --> 00:14:43.160]  並且甚麼?
[00:14:43.160 --> 00:14:45.160]  喜歡他們,喜悅他們。
[00:14:45.160 --> 00:14:46.160]  那些做壞事的人,
[00:14:46.160 --> 00:14:47.160]  神當他們是好人,
[00:14:47.160 --> 00:14:48.160]  不單是搞錯,
[00:14:48.160 --> 00:14:50.160]  還喜歡那些好人的,
[00:14:50.160 --> 00:14:52.160]  這個世界就是這樣,
[00:14:52.160 --> 00:14:54.160]  看法一點。
[00:14:54.160 --> 00:14:55.160]  還有,
[00:14:55.160 --> 00:14:58.160]  公義的神根本就不在這裡。
[00:14:58.160 --> 00:15:01.160]  這幾句話就很要命,
[00:15:01.160 --> 00:15:04.160]  對神來說是一個很大的侮辱。
[00:15:04.160 --> 00:15:05.160]  我們分清楚兩件事,
[00:15:05.160 --> 00:15:07.160]  這裡不是按著你嘴巴說
[00:15:07.160 --> 00:15:08.160]  這個世界沒有不公平的,
[00:15:08.160 --> 00:15:10.160]  很公平的,錯!
[00:15:10.160 --> 00:15:12.160]  神根本就不用跟他爭辯,
[00:15:12.160 --> 00:15:15.160]  這個世界根本就是不公平的。
[00:15:15.160 --> 00:15:18.160]  我們不需要再舉很多個例子,
[00:15:18.160 --> 00:15:19.160]  在香港的社會,
[00:15:19.160 --> 00:15:20.160]  你自己做工,我做工,
[00:15:20.160 --> 00:15:21.160]  大家都知道,
[00:15:21.160 --> 00:15:23.160]  哪個地方做工是公平的?
[00:15:23.160 --> 00:15:25.160]  你說是不是?
[00:15:25.160 --> 00:15:27.160]  好人不一定有好報,
[00:15:27.160 --> 00:15:28.160]  壞人不一定有壞報,
[00:15:28.160 --> 00:15:29.160]  是嗎?
