
[00:00:00.000 --> 00:00:03.900]  我們今天來到聖經希伯來書第三章經文
[00:02:52.000 --> 00:02:54.800]  在開始的時候 第七節大家留意到
[00:02:54.800 --> 00:02:58.640]  聖經講述了舊約的很多例子
[00:02:58.640 --> 00:03:00.040]  第七節
[00:03:00.040 --> 00:03:02.040]  所以就像聖靈所說的
[00:03:02.040 --> 00:03:05.880]  「如果你們今天聽從祂的聲音
[00:03:05.880 --> 00:03:07.120]  就不要硬著心
[00:03:07.120 --> 00:03:10.180]  好像在曠野惹祂乏勞
[00:03:10.180 --> 00:03:13.120]  試探祂的日子一樣
[00:03:13.120 --> 00:03:17.220]  在那裡你們的祖先以試驗來試探我」
[00:03:17.220 --> 00:03:19.000]  又再講到試探
[00:03:19.000 --> 00:03:24.260]  「觀看我的作為有四十年之久」
[00:03:24.260 --> 00:03:27.000]  聖經提到以色列人在曠野的歷史
[00:03:27.000 --> 00:03:28.940]  大家都會熟悉
[00:03:28.940 --> 00:03:32.000]  在當時他們離開埃及到曠野的時候
[00:03:32.000 --> 00:03:34.400]  生活上遇到很多困難
[00:03:34.400 --> 00:03:36.620]  他們缺乏一些供應
[00:03:36.620 --> 00:03:40.240]  又面對著很多很強悍的敵人
[00:03:40.240 --> 00:03:41.980]  他們很艱難
[00:03:41.980 --> 00:03:45.020]  在那段時間他們開始埋怨神
[00:03:45.020 --> 00:03:48.820]  聖經說他們試探神
[00:03:48.820 --> 00:03:50.060]  他問
[00:03:50.060 --> 00:03:53.660]  神還在我們中間嗎?
[00:03:53.660 --> 00:03:56.500]  為何祂讓我們渴死呢?
[00:03:56.500 --> 00:03:59.200]  我們沒有水喝 沒有食物
[00:03:59.200 --> 00:04:01.060]  祂都沒有理會我們
[00:04:01.060 --> 00:04:04.740]  我們為何還要再相信祂呢?
[00:04:04.740 --> 00:04:06.280]  他們試探神意味著
[00:04:06.280 --> 00:04:11.580]  他們認為上帝給他們的安排是不好的
[00:04:11.580 --> 00:04:15.980]  所以他們拒絕接受神的安排
[00:04:15.980 --> 00:04:18.020]  這是試探
[00:04:18.020 --> 00:04:18.980]  在過程當中
[00:04:18.980 --> 00:04:22.180]  他們不斷發出這種埋怨的聲音
[00:04:22.180 --> 00:04:25.660]  因此惹神的法腦
[00:04:25.660 --> 00:04:27.160]  我想起一位弟兄
[00:04:27.160 --> 00:04:30.800]  這位弟兄有一次他說
[00:04:30.800 --> 00:04:36.000]  「我現在不會再祈禱了」
[00:04:36.000 --> 00:04:38.000]  旁邊的人明白一件事情
[00:04:38.000 --> 00:04:40.780]  因為這位弟兄曾經
[00:04:40.780 --> 00:04:43.740]  有一位很愛惜他的太太
[00:04:43.740 --> 00:04:45.840]  兩人之間關係很親密
[00:04:45.840 --> 00:04:46.740]  他們沒有小朋友
[00:04:46.740 --> 00:04:49.140]  兩人之間一起生活同行
[00:04:49.140 --> 00:04:50.880]  很快樂
[00:04:50.880 --> 00:04:53.180]  但後來太太患了重病
[00:04:53.180 --> 00:04:54.520]  這位弟兄很難接受
[00:04:54.520 --> 00:04:56.260]  一直在祈禱
[00:04:56.260 --> 00:04:58.220]  求神醫治他太太
[00:04:58.220 --> 00:05:01.160]  但後來太太過世了
[00:05:01.160 --> 00:05:02.660]  在太太過世之後
[00:05:02.660 --> 00:05:04.800]  他覺得很難接受
[00:05:04.800 --> 00:05:05.760]  不理解
[00:05:05.760 --> 00:05:09.240]  他認為上帝不可能這樣做
[00:05:09.240 --> 00:05:12.440]  他怎可以這麼殘忍
[00:05:12.440 --> 00:05:14.580]  叫他太太離開他
[00:05:14.580 --> 00:05:17.480]  讓太太過世
[00:05:17.480 --> 00:05:18.140]  因此他說
[00:05:18.140 --> 00:05:20.740]  「我現在不會再祈禱了」
[00:05:20.740 --> 00:05:23.620]  「我不可以再向這位神禱告」
[00:05:23.620 --> 00:05:27.380]  斷絕了和神之間的關係
[00:05:27.380 --> 00:05:29.280]  當我想到他的情況時
[00:05:29.280 --> 00:05:31.320]  我就想起聖經中
[00:05:31.320 --> 00:05:32.360]  的確講述到
[00:05:32.360 --> 00:05:35.700]  「驕徒在世上會有苦難」
[00:05:35.700 --> 00:05:37.600]  聖經沒有應許我們在世上
[00:05:37.600 --> 00:05:39.000]  沒有困難
[00:05:39.000 --> 00:05:40.160]  沒有苦難
[00:05:40.160 --> 00:05:42.400]  沒有平安
[00:05:42.400 --> 00:05:44.360]  但聖經中的應許
[00:05:44.360 --> 00:05:45.840]  是神賜給我們
[00:05:45.840 --> 00:05:48.840]  承受苦難的力量
[00:05:48.840 --> 00:05:49.700]  沒錯有苦難
[00:05:49.700 --> 00:05:52.600]  但神賜給我們力量去承受
[00:05:52.600 --> 00:05:53.500]  對著以色列人
[00:05:53.500 --> 00:05:55.280]  同樣聖經告訴他們
[00:05:55.280 --> 00:05:57.780]  神沒有應許他們在抗疫中
[00:05:57.780 --> 00:06:00.880]  沒有艱難 沒有缺乏
[00:06:00.880 --> 00:06:05.960]  但卻是應許他們有加難地
[00:06:05.960 --> 00:06:07.560]  是因為他們始終要帶領
[00:06:07.560 --> 00:06:09.520]  他們進入應許之地
[00:06:09.520 --> 00:06:13.000]  將最好的也賜給他們
[00:06:13.000 --> 00:06:14.360]  我們想一想
[00:06:14.360 --> 00:06:16.800]  聖經中提及一件事很特別
[00:06:16.800 --> 00:06:20.700]  就是神會試驗人
[00:06:20.700 --> 00:06:24.240]  神容許有困難在我們生命中出現
[00:06:24.240 --> 00:06:25.800]  正如在抗疫中
[00:06:25.800 --> 00:06:27.640]  他們面對很多困難
[00:06:27.640 --> 00:06:28.840]  很多缺乏
[00:06:28.840 --> 00:06:31.680]  很多強大的敵人
[00:06:31.680 --> 00:06:33.140]  但聖經就說到
[00:06:33.140 --> 00:06:36.280]  當人面對神的試驗時
[00:06:36.280 --> 00:06:40.960]  人的反應是試探神
[00:06:40.960 --> 00:06:42.260]  雖然這兩個字
[00:06:42.260 --> 00:06:44.620]  在原來的經文是同一個字
[00:06:44.620 --> 00:06:47.400]  但裏面有很不同的意思
[00:06:47.400 --> 00:06:50.460]  就是當人去試探神的時候
[00:06:50.460 --> 00:06:54.560]  意味著祂會為自己尋求最大的益處
[00:06:54.560 --> 00:06:57.740]  沒錯上帝也是為人尋求最大的益處
[00:06:57.740 --> 00:07:00.980]  透過試驗將恩典帶給人
[00:07:00.980 --> 00:07:04.440]  但人所理解最好的益處
[00:07:04.440 --> 00:07:06.780]  與神的理解不同
[00:07:06.780 --> 00:07:09.880]  或許人不能接受神
[00:07:09.880 --> 00:07:13.820]  捍衛對我最大的好處的安排
[00:07:13.820 --> 00:07:16.620]  認為這不是好的安排
[00:07:16.620 --> 00:07:18.520]  因此試探神
[00:07:18.520 --> 00:07:23.000]  意味著他拒絕神給他的安排
[00:07:23.000 --> 00:07:26.300]  亦意味著他不願聽神的吩咐
[00:07:26.300 --> 00:07:28.400]  拒絕神的吩咐
[00:07:28.400 --> 00:07:29.700]  大家很記得
[00:07:29.700 --> 00:07:31.200]  當以色列人去抗疫的時候
[00:07:31.200 --> 00:07:34.100]  神吩咐他們進入迦南地
[00:07:34.100 --> 00:07:36.640]  他們派了十二個探子去
[00:07:36.640 --> 00:07:37.740]  十二個探子回來
[00:07:37.740 --> 00:07:39.840]  其中十個說
[00:07:39.840 --> 00:07:42.040]  這裡是高大的城邑
[00:07:42.040 --> 00:07:44.020]  裏面的人民很強悍
[00:07:44.020 --> 00:07:46.120]  我們不可以敵對他們
[00:07:46.120 --> 00:07:50.860]  因此他們不願意去
[00:07:50.860 --> 00:07:54.420]  他們認為所吩咐的事情
[00:07:54.420 --> 00:07:56.860]  是對他們很大傷害
[00:07:56.860 --> 00:07:58.900]  不相信上帝的吩咐
[00:07:58.900 --> 00:08:01.600]  是帶來了恩典
[00:08:01.600 --> 00:08:03.340]  帶來了益處
[00:08:03.340 --> 00:08:05.000]  除了那兩位探子
[00:08:05.000 --> 00:08:06.600]  他們告訴他們
[00:08:06.600 --> 00:08:07.500]  不會的
[00:08:07.500 --> 00:08:09.640]  雖然是這樣的事實
[00:08:09.640 --> 00:08:11.800]  但是上帝吩咐我們做的事情
[00:08:11.800 --> 00:08:12.900]  他告訴我們
[00:08:12.900 --> 00:08:15.080]  他要我們一起同去
[00:08:15.080 --> 00:08:16.540]  因此我們必然得勝
[00:08:16.540 --> 00:08:18.140]  我們放心去
[00:08:18.140 --> 00:08:20.940]  但大家知道最終他們是
[00:08:20.940 --> 00:08:21.980]  回頭了
[00:08:21.980 --> 00:08:23.380]  他們不能夠去
[00:08:23.380 --> 00:08:25.080]  不願意去
[00:08:25.080 --> 00:08:26.580]  所以弟兄姊妹你知道
[00:08:26.580 --> 00:08:30.020]  以色列人在抗疫漂流了多少年
[00:08:30.020 --> 00:08:31.500]  四十年
[00:08:31.500 --> 00:08:33.600]  但其實你知道這條路
[00:08:33.600 --> 00:08:37.800]  只需要十二天就可以去到
[00:08:37.800 --> 00:08:41.640]  但因為他們不願意相信上帝的吩咐
[00:08:41.640 --> 00:08:43.140]  他們試探上帝
[00:08:43.140 --> 00:08:44.040]  埋怨上帝
[00:08:44.040 --> 00:08:46.800]  拒絕上帝對他們的安排
[00:08:46.800 --> 00:08:50.380]  因此他們在抗疫漂流四十年
[00:08:50.380 --> 00:08:52.420]  亦都好像《端經文》第三章
[00:08:52.420 --> 00:08:54.580]  最後幾節經文所說到
[00:08:54.580 --> 00:08:59.480]  他們自終沉思抗疫
[00:08:59.480 --> 00:09:01.180]  他們不能夠進入
[00:09:01.180 --> 00:09:02.760]  應許之地
[00:09:02.760 --> 00:09:06.600]  是因為他們不信
[00:09:06.600 --> 00:09:08.400]  我想問另一位
[00:09:08.400 --> 00:09:09.400]  青年的弟兄
[00:09:09.400 --> 00:09:14.360]  這位弟兄本身在泰國讀大學
[00:09:14.360 --> 00:09:16.740]  他有一次寫了一篇見證
[00:09:16.740 --> 00:09:18.300]  他說了一件事情
[00:09:18.300 --> 00:09:22.080]  很多人都很驚訝他的經歷
[00:09:22.080 --> 00:09:23.780]  他去到泰國讀書的時候
[00:09:23.780 --> 00:09:26.880]  很想有一些遊歷的經驗
[00:09:26.880 --> 00:09:28.820]  因此他去了韓國
[00:09:28.820 --> 00:09:31.020]  申請了一個叫做工作假期
[00:09:31.020 --> 00:09:33.320]  大家知道現在很多年輕的朋友
[00:09:33.320 --> 00:09:35.480]  他們有一些叫做工作假期
[00:09:35.480 --> 00:09:38.320]  他們去了韓國找了一份工作
[00:09:38.320 --> 00:09:41.220]  一邊做工一邊體驗生活
[00:09:41.220 --> 00:09:43.100]  但是他做了一份工作很特別
[00:09:43.100 --> 00:09:45.700]  這是一間公司的速遞員
[00:09:45.700 --> 00:09:48.340]  派送一些物品
[00:09:48.340 --> 00:09:49.740]  有一段時間做完之後
[00:09:49.740 --> 00:09:50.700]  放了工晚上
[00:09:50.700 --> 00:09:54.680]  突然間有警察來拘捕他
[00:09:54.680 --> 00:09:56.140]  他不知道發生什麼事情
[00:09:56.140 --> 00:09:57.940]  但警察告訴他
[00:09:57.940 --> 00:10:02.300]  你到處運送非法的物品
[00:10:02.300 --> 00:10:04.840]  所以拘捕他
[00:10:04.840 --> 00:10:06.080]  這位弟兄完全不知道
[00:10:06.080 --> 00:10:08.580]  他每天速遞的東西
[00:10:08.580 --> 00:10:11.020]  完全是一些違禁的物品
[00:10:11.020 --> 00:10:13.360]  一些非法的物品
[00:10:13.360 --> 00:10:15.660]  因此被抓去坐牢
[00:10:15.660 --> 00:10:17.220]  在坐牢的時候他說
[00:10:17.220 --> 00:10:18.760]  為什麼會發生這樣的事情
[00:10:18.760 --> 00:10:20.020]  為什麼一些不義的事情
[00:10:20.020 --> 00:10:21.620]  淋到我身上
[00:10:21.620 --> 00:10:23.820]  為什麼他們會這樣對我
[00:10:23.820 --> 00:10:26.600]  我這麼年輕為什麼會坐牢
[00:10:26.600 --> 00:10:29.060]  完全不能夠明白這件事情
[00:10:29.060 --> 00:10:30.400]  因此他不斷向神祈禱
[00:10:30.400 --> 00:10:32.800]  求神釋放他
[00:10:32.800 --> 00:10:34.340]  坐了牢幾個月之後
[00:10:34.340 --> 00:10:36.640]  有機會上庭
[00:10:36.640 --> 00:10:37.840]  上庭的時候
[00:10:37.840 --> 00:10:43.320]  法官宣判他有罪
[00:10:43.320 --> 00:10:46.120]  然後繼續坐牢
[00:10:46.120 --> 00:10:49.080]  這位年輕的弟兄很難明白
[00:10:49.080 --> 00:10:50.980]  他說神為什麼你不聽我祈禱
[00:10:50.980 --> 00:10:53.600]  為什麼你要我繼續坐牢
[00:10:53.600 --> 00:10:55.360]  但是在那個時候
[00:10:55.360 --> 00:10:58.200]  他心裏面突然間有一種很特別的思想
[00:10:58.200 --> 00:10:59.600]  他就說
[00:10:59.600 --> 00:11:02.100]  他說在當時我自己想
[00:11:02.100 --> 00:11:04.360]  神讓我繼續坐牢
[00:11:04.360 --> 00:11:05.560]  一定是有些事情
[00:11:05.560 --> 00:11:08.000]  祂要我繼續做
[00:11:08.000 --> 00:11:12.080]  有些事情祂要我繼續學習
[00:11:12.080 --> 00:11:15.520]  因此他就忍耐繼續坐牢
[00:11:15.520 --> 00:11:17.020]  在坐牢的時候也很奇妙
[00:11:17.020 --> 00:11:18.380]  他遇到一位囚友
[00:11:18.380 --> 00:11:21.180]  一位囚友是泰籍的人
[00:11:21.180 --> 00:11:22.420]  他講泰文
[00:11:22.420 --> 00:11:24.020]  但弟兄他本身在泰國讀書
[00:11:24.020 --> 00:11:26.120]  所以他也懂得泰文
[00:11:26.120 --> 00:11:28.560]  所以就和這位朋友聊天
[00:11:28.560 --> 00:11:29.460]  關心他
[00:11:29.460 --> 00:11:30.320]  因為很多事情
[00:11:30.320 --> 00:11:33.300]  他和很多官員溝通不到
[00:11:33.300 --> 00:11:37.700]  因此這位弟兄就差不多做了他一些代言
[00:11:37.700 --> 00:11:38.600]  在過程當中
[00:11:38.600 --> 00:11:42.100]  關心他和他分享自己的信仰
[00:11:42.100 --> 00:11:44.240]  這位朋友是佛教徒
[00:11:44.240 --> 00:11:46.540]  但是他很願意聽他的分享
[00:11:46.540 --> 00:11:48.280]  也都願意和他一起祈禱
[00:11:48.280 --> 00:11:50.980]  向主耶穌禱告
[00:11:50.980 --> 00:11:52.380]  這位弟兄覺得很特別
[00:11:52.380 --> 00:11:55.120]  為何神這麼願意帶我來
[00:11:55.120 --> 00:11:58.720]  和一個泰國人來談信仰
[00:11:58.720 --> 00:12:01.960]  他開始心裏感覺神有些特別的安排
[00:12:01.960 --> 00:12:03.160]  因此他很留心
[00:12:03.160 --> 00:12:04.460]  在一段時間讀聖經
[00:12:04.460 --> 00:12:06.220]  很多時間他讀聖經
[00:12:06.220 --> 00:12:09.100]  他自己讀很多不同的屬靈書籍
[00:12:09.100 --> 00:12:10.900]  他就說在那段日子
[00:12:10.900 --> 00:12:15.000]  我突然間感受到神與我很親近
[00:12:15.000 --> 00:12:16.600]  但我仍然不斷向神祈禱
[00:12:16.600 --> 00:12:18.540]  求神不讓他釋放
[00:12:18.540 --> 00:12:20.680]  但不知何時
[00:12:20.680 --> 00:12:22.440]  再過多幾個月
[00:12:22.440 --> 00:12:25.080]  他有機會申請上訴
[00:12:25.080 --> 00:12:26.580]  上到法庭的時候
[00:12:26.580 --> 00:12:28.680]  他不知道發生了甚麼事情
[00:12:28.680 --> 00:12:31.080]  但法官經過一輪審判之後
[00:12:31.080 --> 00:12:32.680]  就宣判
[00:12:32.680 --> 00:12:35.680]  現在改判你緩刑
[00:12:35.680 --> 00:12:39.660]  而即時釋放
[00:12:39.660 --> 00:12:41.600]  這位弟兄當他釋放
[00:12:41.600 --> 00:12:44.360]  回到香港的時候
[00:12:44.360 --> 00:12:46.760]  他在香港的弟兄
[00:12:46.760 --> 00:12:47.760]  他就說
[00:12:47.760 --> 00:12:52.160]  他說我深刻的經歷神的同在
[00:12:52.160 --> 00:12:53.860]  在那些暗露的日子
[00:12:53.860 --> 00:12:57.360]  我學會在完全沒有依靠的時候
[00:12:57.360 --> 00:13:00.660]  去依靠上帝
[00:13:00.660 --> 00:13:05.560]  當我一路來看他所寫的傳記的時候
[00:13:05.560 --> 00:13:07.160]  就感受到這位弟兄
[00:13:07.160 --> 00:13:10.260]  他生命很大的轉變
[00:13:10.260 --> 00:13:12.960]  很大的經歷
[00:13:12.960 --> 00:13:15.960]  但有些時候我們不會馬上明白
[00:13:15.960 --> 00:13:19.260]  為何上帝讓這些事情臨到我們
[00:13:19.260 --> 00:13:21.760]  有些事情好像是一些橫禍
[00:13:21.760 --> 00:13:25.160]  有些事情好像是我們最不想遇到的事情
[00:13:25.160 --> 00:13:26.460]  但你知道
[00:13:26.460 --> 00:13:28.560]  當你是屬神的人
[00:13:28.560 --> 00:13:30.660]  一切在你身上發生的事情
[00:13:30.660 --> 00:13:32.960]  都不會是偶然的
[00:13:32.960 --> 00:13:35.760]  但有很多的基督徒在這些過程當中
[00:13:35.760 --> 00:13:36.760]  他們試探神
[00:13:36.760 --> 00:13:39.660]  拒絕神在他們身上的安排
[00:13:39.660 --> 00:13:42.460]  因此他們不信
[00:13:42.460 --> 00:13:46.060]  而產生對神的抗拒
[00:13:46.060 --> 00:13:48.060]  當我們看回很多舊約的例子
[00:13:48.060 --> 00:13:49.260]  今天的例子的時候
[00:13:49.260 --> 00:13:50.660]  同樣提醒我們
[00:13:50.660 --> 00:13:53.460]  無論你遇到什麼事情
[00:13:53.460 --> 00:13:55.760]  你記得聖經勉勵我們的心
[00:13:55.760 --> 00:14:00.360]  要持守你的信心到底
[00:14:00.360 --> 00:14:01.760]  我們再看看下面的經文
[00:14:01.760 --> 00:14:03.360]  聖經裏面再提一件事情
[00:14:03.360 --> 00:14:05.160]  沒錯 在這些情況之下
[00:14:05.160 --> 00:14:07.160]  我們會有軟弱
[00:14:07.160 --> 00:14:10.360]  但頂子妹那種幫助
[00:14:10.360 --> 00:14:12.660]  成為我們的依靠
[00:14:12.660 --> 00:14:14.260]  我們的盼望
[00:14:14.260 --> 00:14:15.260]  在第十二節
[00:14:15.260 --> 00:14:17.760]  大家再看看十二節
[00:14:17.760 --> 00:14:20.260]  聖經說:弟兄們你們要小心
[00:14:20.260 --> 00:14:21.660]  免得你們中間有人
[00:14:21.660 --> 00:14:24.260]  存著邪惡不信的心
[00:14:24.260 --> 00:14:26.960]  以致離棄了永活的神
[00:14:26.960 --> 00:14:28.760]  第十三節大家一起讀
[00:14:28.760 --> 00:14:32.660]  趁著還有叫作今天的時候
[00:14:32.660 --> 00:14:35.660]  總要天天互相勸勉
[00:14:35.660 --> 00:14:37.360]  免得你們中間
[00:14:37.360 --> 00:14:40.360]  有人受了罪惡的誘惑
[00:14:40.360 --> 00:14:43.360]  心裏就剛硬了
[00:14:43.360 --> 00:14:45.760]  聖經提到邪惡不信的心
[00:14:45.760 --> 00:14:46.860]  另一個翻譯就是
[00:14:46.860 --> 00:14:49.460]  不信邪惡的心
[00:14:49.460 --> 00:14:51.260]  在不信當中
[00:14:51.260 --> 00:14:54.160]  要自己做回自己想做的事情
[00:14:54.160 --> 00:14:56.060]  因此出現了惡行
[00:14:56.060 --> 00:14:58.460]  違背神的行動
[00:14:58.460 --> 00:15:00.860]  因此將自己和神的關係
[00:15:00.860 --> 00:15:02.260]  斷絕了
[00:15:02.260 --> 00:15:03.860]  離棄永活的真神
[00:15:03.860 --> 00:15:09.360]  意味著將自己從活水泉源割絕了
[00:15:09.360 --> 00:15:13.360]  生命不再能領受神給他的供應
[00:15:13.360 --> 00:15:14.160]  在這些情況
[00:15:14.160 --> 00:15:15.760]  聖經說你們要小心
[00:15:15.760 --> 00:15:17.360]  免得在不信當中
[00:15:17.360 --> 00:15:20.260]  你們會離棄了上帝
[00:15:20.260 --> 00:15:21.660]  在這個情況裏面
[00:15:21.660 --> 00:15:23.360]  聖經突然說到一件事情
[00:15:23.360 --> 00:15:25.460]  沒錯有些時候會軟弱
[00:15:25.460 --> 00:15:27.960]  但有一個很重要的
[00:15:27.960 --> 00:15:31.360]  能夠扭轉形勢的原因
[00:15:31.360 --> 00:15:33.360]  就是弟兄姊妹
[00:15:33.360 --> 00:15:34.860]  聖經說
[00:15:34.860 --> 00:15:39.060]  趁著還有叫作今天的時候
[00:15:39.060 --> 00:15:41.960]  天天互相勸勉
[00:15:41.960 --> 00:15:45.060]  這小段經文特別向弟兄姊妹說
[00:15:45.060 --> 00:15:47.460]  不單是那位跌倒的人
[00:15:47.460 --> 00:15:49.560]  而是說所有弟兄姊妹
[00:15:49.560 --> 00:15:50.760]  趁著還有機會
[00:15:50.760 --> 00:15:53.960]  趁著她的心未曾剛硬的時候
[00:15:53.960 --> 00:15:57.460]  趁著今天仍然是神接納我們的日子
[00:15:57.460 --> 00:16:00.260]  你去勸勉你的弟兄姊妹
[00:16:00.260 --> 00:16:04.160]  讓她的生命能夠得到堅固
[00:16:04.160 --> 00:16:06.860]  弟兄姊妹不單是勸勉別人
[00:16:06.860 --> 00:16:08.860]  當你自己面對著有試探
[00:16:08.860 --> 00:16:10.560]  甚至有跌倒的時候
[00:16:10.560 --> 00:16:11.660]  你知道
[00:16:11.660 --> 00:16:14.260]  神會透過弟兄姊妹的勸勉
[00:16:14.260 --> 00:16:17.360]  會堅固你的信心
[00:16:17.360 --> 00:16:18.460]  我想分享一件事情
[00:16:18.460 --> 00:16:20.160]  大家都會留意
[00:16:20.160 --> 00:16:22.760]  最近好像又有風暴
[00:16:22.760 --> 00:16:25.760]  想回到之前
[00:16:25.760 --> 00:16:27.060]  山竹的經驗
[00:16:27.060 --> 00:16:28.360]  大家一定不會忘記
[00:16:28.360 --> 00:16:32.460]  我很記得去維多利亞公園做運動
[00:16:32.460 --> 00:16:36.160]  看到很多樹倒塌了
[00:16:36.160 --> 00:16:38.960]  但留意到有些樹雖然傾斜了
[00:16:38.960 --> 00:16:42.560]  但有人已經將一些木樁頂住樹
[00:16:42.560 --> 00:16:45.860]  讓它可以慢慢長好
[00:16:45.860 --> 00:16:46.760]  但再留意的時候
[00:16:46.760 --> 00:16:49.560]  發覺有些樹是不用木樁的
[00:16:49.560 --> 00:16:52.360]  大家有沒有留意到榕樹
[00:16:52.360 --> 00:16:54.760]  榕樹有些氣根長出來
[00:16:54.760 --> 00:16:57.360]  氣根長到地面
[00:16:57.360 --> 00:16:58.760]  黏著地面的時候
[00:16:58.760 --> 00:17:03.660]  慢慢變成了一條氣根樹幹
[00:17:03.660 --> 00:17:06.060]  一條一條的很粗壯的樹幹
[00:17:06.060 --> 00:17:08.860]  撐著一棵大樹
[00:17:08.860 --> 00:17:12.360]  因此無論什麼颱風來臨
[00:17:12.360 --> 00:17:15.860]  它仍然是很堅定地站穩
[00:17:15.860 --> 00:17:18.260]  因為有支撐
[00:17:18.260 --> 00:17:19.360]  聖經清楚講到
[00:17:19.360 --> 00:17:21.160]  弟兄姊妹之間的關係
[00:17:21.160 --> 00:17:24.160]  是那種屬靈的支撐
[00:17:24.160 --> 00:17:25.260]  因此把握著機會
[00:17:25.260 --> 00:17:28.860]  當你面對著弟兄姊妹有軟弱的時候
[00:17:28.860 --> 00:17:32.460]  你知道你能夠叫它站穩
[00:17:32.460 --> 00:17:36.160]  別人也能夠叫你站穩
[00:17:36.160 --> 00:17:38.160]  因此在過程當中
[00:17:38.160 --> 00:17:41.860]  你可以避開那種危險
[00:17:41.860 --> 00:17:45.660]  繼續堅定地信靠神
[00:17:45.660 --> 00:17:46.660]  因此弟兄姊妹
[00:17:46.660 --> 00:17:49.260]  當我們讀到這裡的時候
[00:17:49.260 --> 00:17:51.160]  你會思想
[00:17:51.160 --> 00:17:51.660]  沒錯
[00:17:51.660 --> 00:17:55.160]  我們要面對很多不同的困難
[00:17:55.160 --> 00:17:57.460]  或者是試驗
[00:17:57.460 --> 00:17:58.460]  但你記得
[00:17:58.460 --> 00:18:01.060]  聖經那一路對你的勉勵
[00:18:01.060 --> 00:18:03.260]  就是無論在什麼情況之下
[00:18:03.260 --> 00:18:07.660]  持續去相信主對你的安排
