
[00:00:00.000 --> 00:00:01.560]  剛才主席提到
[00:01:43.600 --> 00:01:45.600]  因此在聖靈裏面
[00:01:45.600 --> 00:01:49.200]  我們有神所賜的喜樂
[00:01:49.200 --> 00:01:51.000]  各位電影節目在這個季度
[00:01:51.000 --> 00:01:53.600]  當我們一起思想這方面的訊息的時候
[00:01:53.600 --> 00:01:55.800]  你上上祈禱
[00:01:55.800 --> 00:01:59.400]  求神重新將那種喜樂的靈賜給你
[00:01:59.400 --> 00:02:02.800]  讓你生命因為喜樂得著力量
[00:02:02.800 --> 00:02:07.200]  可以很穩步地、很堅定地跟隨
[00:02:07.200 --> 00:02:08.400]  但願這個季度
[00:02:08.400 --> 00:02:13.000]  我們在這方面有更深刻的經歷和領受
[00:02:13.000 --> 00:02:14.400]  今天和大家一起讀的聖經
[00:02:14.400 --> 00:02:16.000]  《菲律賓書》第二章
[00:02:16.000 --> 00:02:18.200]  亦都不斷地鼓勵我們
[00:02:18.200 --> 00:02:20.800]  如何來靠主、來喜樂
[00:02:20.800 --> 00:02:24.000]  大家再看聖經《菲律賓書》第二章的經文
[00:02:24.000 --> 00:02:29.800]  在第二章的經文
[00:02:29.800 --> 00:02:30.800]  你會看到
[00:02:30.800 --> 00:02:32.800]  普羅一開始講述的
[00:02:32.800 --> 00:02:34.000]  是提醒我們
[00:02:34.000 --> 00:02:37.200]  你們要常常去效法主
[00:02:37.200 --> 00:02:40.800]  去學主耶穌那種信服的生命
[00:02:40.800 --> 00:02:43.000]  因此在第十二節
[00:02:43.000 --> 00:02:44.600]  他這樣說
[00:02:44.600 --> 00:02:47.200]  「這讓看來我所親愛的
[00:02:47.200 --> 00:02:49.600]  你們素來是信服的
[00:02:49.600 --> 00:02:52.800]  不但我在你們那裡的時候是這樣
[00:02:52.800 --> 00:02:54.200]  現今我不在
[00:02:54.200 --> 00:02:56.400]  你們更要信服
[00:02:56.400 --> 00:02:59.200]  就應當恐懼戰驚地
[00:02:59.200 --> 00:03:02.400]  作成自己的救恩」
[00:03:02.400 --> 00:03:06.800]  聖經提到我們頂尖會對神的信服
[00:03:06.800 --> 00:03:08.200]  一講到信服的時候
[00:03:08.200 --> 00:03:11.400]  你會馬上想起這段經文上
[00:03:11.400 --> 00:03:15.400]  我們常常讀的經文提到主耶穌的信服
[00:03:15.400 --> 00:03:17.400]  你記得我們讀的時候
[00:03:17.400 --> 00:03:18.800]  前面提及到的就是
[00:03:18.800 --> 00:03:21.000]  主耶穌祂至今卑微
[00:03:21.000 --> 00:03:23.800]  祂信服以至於死
[00:03:23.800 --> 00:03:28.200]  且死在十字架上
[00:03:28.200 --> 00:03:30.600]  祂樂意按照神給祂的旨意
[00:03:30.600 --> 00:03:32.800]  願意信服神的帶領
[00:03:32.800 --> 00:03:36.000]  行在十字架的路上
[00:03:36.000 --> 00:03:37.200]  然後你再看的時候
[00:03:37.200 --> 00:03:39.400]  你會發覺上文繼續說
[00:03:39.400 --> 00:03:41.000]  之前所說的
[00:03:41.000 --> 00:03:44.000]  是說當時的信徒之間的關係
[00:03:44.000 --> 00:03:47.400]  以第一到第四節
[00:03:47.400 --> 00:03:48.200]  當你讀的時候
[00:03:48.200 --> 00:03:51.400]  你會留意到其實當時的信徒之間
[00:03:51.400 --> 00:03:53.200]  是有紛爭的
[00:03:53.200 --> 00:03:56.200]  他們之間有磨擦、有矛盾
[00:03:56.200 --> 00:03:58.600]  而且有很多人只是顧自己的事情
[00:03:58.600 --> 00:04:00.600]  不顧別人的事情
[00:04:00.600 --> 00:04:02.800]  因此保羅在當中提醒他們
[00:04:02.800 --> 00:04:06.000]  你們要學習主耶穌的榜樣
[00:04:06.000 --> 00:04:10.600]  學習祂願意為神的旨意來生活
[00:04:10.600 --> 00:04:13.000]  順從神的旨意
[00:04:13.000 --> 00:04:15.000]  不堅持自己的地位
[00:04:15.000 --> 00:04:16.800]  願意謙卑自己
[00:04:16.800 --> 00:04:19.400]  願意放下自己的安殊
[00:04:19.400 --> 00:04:22.600]  為了叫別人得到益處
[00:04:22.600 --> 00:04:25.400]  這是主耶穌的信服
[00:04:25.400 --> 00:04:26.600]  因此當你讀到聖經
[00:04:26.600 --> 00:04:27.600]  說到信服的時候
[00:04:27.600 --> 00:04:28.600]  不單是說教徒
[00:04:28.600 --> 00:04:31.200]  我們在某些人生的抉擇上
[00:04:31.200 --> 00:04:32.800]  我們信服主
[00:04:32.800 --> 00:04:35.000]  按祂的意思做決定
[00:04:35.000 --> 00:04:37.400]  更加說你整個生命裏面
[00:04:37.400 --> 00:04:39.400]  你的言語、你的行為
[00:04:39.400 --> 00:04:40.600]  整個人生
[00:04:40.600 --> 00:04:44.600]  你是會按照神的心意來行出來
[00:04:44.600 --> 00:04:49.600]  順著祂給你的引導來行祂的路
[00:04:49.600 --> 00:04:52.400]  是信服主的人生
[00:04:52.400 --> 00:04:53.800]  保羅在這裡勸告他們
[00:04:53.800 --> 00:04:56.600]  弟兄姊妹 你們要信服主
[00:04:56.600 --> 00:04:59.800]  而且你們應當恐懼戰經地
[00:04:59.800 --> 00:05:03.400]  作成自己的救恩
[00:05:03.400 --> 00:05:06.000]  一讀到作成自己救恩的時候
[00:05:06.000 --> 00:05:08.400]  好像是在說我們未曾得救
[00:05:08.400 --> 00:05:09.800]  所以要用心
[00:05:09.800 --> 00:05:14.600]  要掙扎好來得到救恩
[00:05:14.600 --> 00:05:18.400]  當然聖經裏面不是說得到救恩的事情
[00:05:18.400 --> 00:05:19.200]  因為教徒
[00:05:19.200 --> 00:05:21.200]  這裡的對象是教徒
[00:05:21.200 --> 00:05:24.400]  是已經領受神給我們的救恩
[00:05:24.400 --> 00:05:26.200]  但聖德弼強調一件事情
[00:05:26.200 --> 00:05:28.000]  領受救恩之後
[00:05:28.000 --> 00:05:32.200]  要繼續去作成自己的救恩
[00:05:32.200 --> 00:05:34.000]  什麼意思?
[00:05:34.000 --> 00:05:36.200]  是去活出救恩
[00:05:36.200 --> 00:05:39.800]  或者啟動這種救恩的生命
[00:05:39.800 --> 00:05:44.200]  或者是將救恩裏面的一切內涵
[00:05:44.200 --> 00:05:49.000]  能夠去實現出來
[00:05:49.000 --> 00:05:52.400]  或者一個很簡單的比喻
[00:05:52.400 --> 00:05:57.200]  昨天有一對弟兄姊妹在禮堂舉行結婚典禮
[00:05:57.200 --> 00:06:00.200]  一對新人他們結婚
[00:06:00.200 --> 00:06:02.800]  他們二人成為一體
[00:06:02.800 --> 00:06:07.200]  結婚之後我們都會有一種自然的期望
[00:06:07.200 --> 00:06:10.400]  他們會彼此愛護
[00:06:10.400 --> 00:06:13.000]  他們會盡心去認識對方
[00:06:13.000 --> 00:06:16.000]  他們彼此同行同心
[00:06:16.000 --> 00:06:17.800]  這是夫妻
[00:06:17.800 --> 00:06:19.000]  但如果結婚之後
[00:06:19.000 --> 00:06:21.600]  他們兩個人繼續我行我素
[00:06:21.600 --> 00:06:22.800]  我有自己的生活
[00:06:22.800 --> 00:06:24.400]  你有你的生活
[00:06:24.400 --> 00:06:26.400]  繼續自己有自己的日子
[00:06:26.400 --> 00:06:28.400]  完全沒有聯繫
[00:06:28.400 --> 00:06:29.600]  你會奇怪
[00:06:29.600 --> 00:06:32.000]  是不是真的能結婚?
[00:06:32.000 --> 00:06:34.000]  當然香港有一些實際的例子
[00:06:34.000 --> 00:06:34.800]  結婚之後
[00:06:34.800 --> 00:06:39.400]  後來法庭宣判他們的婚姻無效
[00:06:39.400 --> 00:06:42.000]  婚姻是不真實的
[00:06:42.000 --> 00:06:44.200]  而當你講到救恩的時候
[00:06:44.200 --> 00:06:45.600]  同樣在講一件事情
[00:06:45.600 --> 00:06:48.000]  沒錯你有救恩的地位
[00:06:48.000 --> 00:06:50.000]  上帝已經拯救你
[00:06:50.000 --> 00:06:54.000]  但你要去活出那種救恩的真實
[00:06:54.000 --> 00:06:55.200]  你的婚姻
[00:06:55.200 --> 00:06:58.000]  我說你和神之間的關係
[00:06:58.000 --> 00:06:59.800]  才會真實
[00:06:59.800 --> 00:07:02.000]  而也真的去領受
[00:07:02.000 --> 00:07:04.800]  真實的神給你的救恩
[00:07:04.800 --> 00:07:06.200]  聖經特別強調一件事情
[00:07:06.200 --> 00:07:10.200]  你們要作成自己的救恩
[00:07:10.200 --> 00:07:11.600]  當然這件事情
[00:07:11.600 --> 00:07:14.600]  不是你和我自己在掙扎
[00:07:14.600 --> 00:07:16.000]  自己努力
[00:07:16.000 --> 00:07:18.400]  而是神的工作
[00:07:18.400 --> 00:07:19.400]  所以你會留意到
[00:07:19.400 --> 00:07:22.600]  在接著的十三節聖經說
[00:07:22.600 --> 00:07:25.800]  「神為了承傳自己的美意
[00:07:25.800 --> 00:07:28.200]  就在你們裡面動功
[00:07:28.200 --> 00:07:32.400]  使你們可以立志和行善」
[00:07:32.400 --> 00:07:35.800]  神是不斷在我們生命當中動功
[00:07:35.800 --> 00:07:37.400]  賜給我們救恩之餘
[00:07:37.400 --> 00:07:40.000]  祂繼續在我們生命當中工作
[00:07:40.000 --> 00:07:42.200]  讓我們可以立志
[00:07:42.200 --> 00:07:45.000]  立定一些堅定的心志
[00:07:45.000 --> 00:07:46.400]  如何行事
[00:07:46.400 --> 00:07:48.400]  然後可以行出來
[00:07:48.400 --> 00:07:50.600]  這條聖經的行事這個字眼
[00:07:50.600 --> 00:07:53.800]  是講述很有效果的行事
[00:07:53.800 --> 00:07:57.000]  是真實會行出來的意思
[00:07:57.000 --> 00:07:58.000]  神會在你
[00:07:58.000 --> 00:08:00.400]  在我生命當中繼續動功
[00:08:00.400 --> 00:08:02.600]  我們可以因此行出
[00:08:02.600 --> 00:08:05.800]  這種救恩的實際
[00:08:05.800 --> 00:08:07.000]  但那個時候
[00:08:07.000 --> 00:08:09.200]  沒錯一切是神的工作
[00:08:09.200 --> 00:08:11.000]  但聖經仍然強調
[00:08:11.000 --> 00:08:14.400]  在其中仍然有你的責任
[00:08:14.400 --> 00:08:15.600]  聖經特別說
[00:08:15.600 --> 00:08:19.000]  作成自己的救恩
[00:08:19.000 --> 00:08:21.000]  是說你仍然有你的責任
[00:08:21.000 --> 00:08:23.600]  去回應神在你心中的感動
[00:08:23.600 --> 00:08:26.400]  按照祂的感動行出來
[00:08:26.400 --> 00:08:29.200]  或者說你去順服神對你的旨意
[00:08:29.200 --> 00:08:33.000]  在生活當中行出救恩的真實
[00:08:33.000 --> 00:08:35.400]  這是你和我有的責任
[00:08:35.400 --> 00:08:37.400]  亦都用一個字來表達
[00:08:37.400 --> 00:08:40.400]  順服主的人生
[00:08:40.400 --> 00:08:42.200]  很多時候你聽到很多教徒
[00:08:42.200 --> 00:08:44.400]  弟兄姊妹講述他們的經歷
[00:08:44.400 --> 00:08:47.600]  你都會聽到很多人在過程當中
[00:08:47.600 --> 00:08:50.400]  是不斷去明白神的引導
[00:08:50.400 --> 00:08:52.200]  然後一步步地行出
[00:08:52.200 --> 00:08:56.200]  神給我們那種救恩的實在
[00:08:56.200 --> 00:08:57.800]  我記得有一位
[00:08:57.800 --> 00:08:59.800]  看見一份見證的時候
[00:08:59.800 --> 00:09:01.800]  一位姐妹講述到
[00:09:01.800 --> 00:09:03.400]  她自己有一段時間
[00:09:03.400 --> 00:09:05.800]  生活有很多的艱難
[00:09:05.800 --> 00:09:08.800]  有一些的危機出現
[00:09:08.800 --> 00:09:11.000]  她因此就和教會說
[00:09:11.000 --> 00:09:12.600]  她放下她的侍奉
[00:09:12.600 --> 00:09:16.200]  特別是在團體裏面組長的侍奉
[00:09:16.200 --> 00:09:17.600]  當她放下了之後
[00:09:17.600 --> 00:09:19.400]  她自己安靜
[00:09:19.400 --> 00:09:22.800]  希望能夠可以一步步處理自己的事情
[00:09:22.800 --> 00:09:25.000]  一段日子之後
[00:09:25.000 --> 00:09:27.400]  她覺得在那段時間
[00:09:27.400 --> 00:09:30.200]  她的心好像和神好像遠離了
[00:09:30.200 --> 00:09:32.400]  她不明白為甚麼
[00:09:32.400 --> 00:09:36.000]  但有一些負責人再次邀請她
[00:09:36.000 --> 00:09:38.200]  不如你再做組長吧
[00:09:38.200 --> 00:09:41.800]  但其實不知道她現在的肅靈狀況
[00:09:41.800 --> 00:09:44.000]  很呆滯、很低沉
[00:09:44.000 --> 00:09:47.600]  所以仍然邀請她做組長的服侍
[00:09:47.600 --> 00:09:49.800]  這位姐妹裏面有很大掙扎
[00:09:49.800 --> 00:09:51.200]  後來她嘗試祈禱
[00:09:51.200 --> 00:09:53.800]  她說當她一開始祈禱
[00:09:53.800 --> 00:09:56.200]  已經感受到神在她心裏面
[00:09:56.200 --> 00:09:59.400]  很清楚的一種提醒
[00:09:59.400 --> 00:10:01.200]  告訴她
[00:10:01.200 --> 00:10:06.200]  妳過去靈性最興旺的時候
[00:10:06.200 --> 00:10:10.200]  是妳侍奉的時候
[00:10:10.200 --> 00:10:14.200]  為甚麼妳還是自欺欺人
[00:10:14.200 --> 00:10:20.800]  以為現在是一個安息的時間
[00:10:20.800 --> 00:10:24.600]  當她心裏有這樣的體會的時候
[00:10:24.600 --> 00:10:27.800]  她知道神在她心中引導她
[00:10:27.800 --> 00:10:30.000]  不要掛心自己的事情
[00:10:30.000 --> 00:10:32.800]  而學習在自己有難處的時候
[00:10:32.800 --> 00:10:35.400]  來關心別人的事情
[00:10:35.400 --> 00:10:38.800]  而她那時候就重新再次承擔
[00:10:38.800 --> 00:10:41.800]  一些神給她的服侍
[00:10:41.800 --> 00:10:43.600]  然後她就講述到
[00:10:43.600 --> 00:10:47.200]  在之後感受到神給她重新領受
[00:10:47.200 --> 00:10:49.800]  在靈性裏面一種平安
[00:10:49.800 --> 00:10:53.000]  一種康復的情況
[00:10:53.000 --> 00:10:55.800]  很多弟兄姐妹在很多不同的體會當中
[00:10:55.800 --> 00:11:01.200]  知道神在我們心中是不斷動功的
[00:11:01.200 --> 00:11:04.200]  讓我們在過程裏面去順從聖靈
[00:11:04.200 --> 00:11:06.000]  以致我們可以真是
[00:11:06.000 --> 00:11:08.600]  將神給我們救恩的恩惠
[00:11:08.600 --> 00:11:11.400]  是完全實行出來
[00:11:11.400 --> 00:11:15.200]  聖經提到我們要恐懼戰經
[00:11:15.200 --> 00:11:17.400]  這個恐懼不是害怕
[00:11:17.400 --> 00:11:19.600]  而是在心裏面有一種很特別的
[00:11:19.600 --> 00:11:21.200]  一種的殷勤
[00:11:21.200 --> 00:11:23.800]  因為知道這個救恩太寶貴了
[00:11:23.800 --> 00:11:26.800]  不願意失去這份救恩
[00:11:26.800 --> 00:11:30.200]  因此殷勤地來順服神
[00:11:30.200 --> 00:11:34.200]  去讓自己能夠堅定在救恩裏面
[00:11:34.200 --> 00:11:37.000]  正如聖經在前書所講到
[00:11:37.000 --> 00:11:42.000]  叫你們的解恩宣和恩兆是堅定不移
[00:11:42.000 --> 00:11:44.800]  內心裏面去認真的
[00:11:44.800 --> 00:11:50.600]  去謹慎地去作成得救的功夫
[00:11:50.600 --> 00:11:51.600]  當你再看的時候
[00:11:51.600 --> 00:11:52.800]  聖經跟著裏面提到
[00:11:52.800 --> 00:11:55.400]  不單止是個人的品行
[00:11:55.400 --> 00:11:58.800]  和人的相處上留心順服主
[00:11:58.800 --> 00:12:02.600]  在這個世界上去活出那種生命的見證
[00:12:02.600 --> 00:12:04.400]  因此下面提及到
[00:12:04.400 --> 00:12:06.800]  你們要無可指責
[00:12:06.800 --> 00:12:08.200]  純真無邪
[00:12:08.200 --> 00:12:10.800]  在這個彎曲、怪貌的世代中
[00:12:10.800 --> 00:12:13.400]  作神無瑕疵的兒女
[00:12:13.400 --> 00:12:14.600]  一路讀的時候
[00:12:14.600 --> 00:12:17.800]  可能大家會覺得好像有點壓力
[00:12:17.800 --> 00:12:19.800]  可不可以這樣
[00:12:19.800 --> 00:12:23.000]  要無可指責
[00:12:23.000 --> 00:12:24.400]  但當你再小心讀的時候
[00:12:24.400 --> 00:12:26.000]  你會發覺聖經在講
[00:12:26.000 --> 00:12:29.600]  作神沒有瑕疵的兒女
[00:12:29.600 --> 00:12:33.000]  聖經在講你已經是神的兒女
[00:12:33.000 --> 00:12:34.600]  你已經領受了神給你
[00:12:34.600 --> 00:12:36.800]  神兒女的身份
[00:12:36.800 --> 00:12:38.200]  而且後面再講
[00:12:38.200 --> 00:12:40.600]  你其實是明光
[00:12:40.600 --> 00:12:42.800]  你是光明之子
[00:12:42.800 --> 00:12:44.400]  重要的是你去順服
[00:12:44.400 --> 00:12:46.800]  神在你生命中的帶領
[00:12:46.800 --> 00:12:48.200]  順從真理
[00:12:48.200 --> 00:12:50.000]  以至那種本質
[00:12:50.000 --> 00:12:52.800]  能夠可以活現出來
[00:12:52.800 --> 00:12:55.800]  不是說你是靠著自己
[00:12:55.800 --> 00:12:59.200]  而是你本身已經有那種生命質素
[00:12:59.200 --> 00:13:02.200]  重要的是你讓它能夠活出來
[00:13:02.200 --> 00:13:04.800]  以至能夠在這個世界上
[00:13:04.800 --> 00:13:05.800]  見證主
[00:13:05.800 --> 00:13:07.400]  將生命的道
[00:13:07.400 --> 00:13:10.400]  正所謂顯揚出來
[00:13:10.400 --> 00:13:12.000]  因此聖經提及
[00:13:12.000 --> 00:13:13.400]  你要去順服主
[00:13:13.400 --> 00:13:16.000]  順服主讓你得著真正
[00:13:16.000 --> 00:13:19.800]  神給你的全部生命的恩惠
[00:13:19.800 --> 00:13:21.200]  但在順服過程中
[00:13:21.200 --> 00:13:24.600]  聖經特別提及喜樂
[00:13:24.600 --> 00:13:27.400]  順服主和喜樂有什麼關係呢?
[00:13:27.400 --> 00:13:31.200]  你再讀去下面的十七節
[00:13:31.200 --> 00:13:32.000]  十七節
[00:13:32.000 --> 00:13:34.200]  不如大家再一起讀第十七節
[00:13:34.200 --> 00:13:40.800]  「即使把我囂墊在你們信心的祭物和供奉上
[00:13:40.800 --> 00:13:42.400]  我也喜樂
[00:13:42.400 --> 00:13:46.400]  並且和你們大家一同喜樂」
[00:13:46.400 --> 00:13:48.000]  保羅提及到
[00:13:48.000 --> 00:13:52.800]  他說我將你們作為信心的祭物獻情給神
[00:13:52.800 --> 00:13:55.400]  這裡所說的祭物是說
[00:13:55.400 --> 00:14:00.200]  弟兄姊妹他們順服神的好行為
[00:14:00.200 --> 00:14:03.800]  在這個世界上的聖潔的生命
[00:14:03.800 --> 00:14:06.800]  成為了祭品獻情給神
[00:14:06.800 --> 00:14:11.200]  但這個祭品必然是信心獻情出去
[00:14:11.200 --> 00:14:12.600]  因為你會知道
[00:14:12.600 --> 00:14:17.600]  當基督徒我們按照神的意思來生活的時候
[00:14:17.600 --> 00:14:20.200]  你可以預算
[00:14:20.200 --> 00:14:23.200]  不一定是常常順利
[00:14:23.200 --> 00:14:25.400]  甚至你會期待
[00:14:25.400 --> 00:14:27.000]  可能在一些情況下
[00:14:27.000 --> 00:14:30.200]  會有很多虧損
[00:14:30.200 --> 00:14:33.400]  這位弟兄他也很坦誠地跟我們說
[00:14:33.400 --> 00:14:39.800]  「做基督徒在工作崗位很不容易的」
[00:14:39.800 --> 00:14:41.800]  他後來再分享
[00:14:41.800 --> 00:14:43.200]  看到一些同事
[00:14:43.200 --> 00:14:49.800]  有些時候真的很多用很不正當的手段來爬上位
[00:14:49.800 --> 00:14:52.600]  很想去得到一些職位
[00:14:52.600 --> 00:14:54.200]  但你看到他們的手段
[00:14:54.200 --> 00:14:57.000]  都很難接受
[00:14:57.000 --> 00:14:59.600]  但你看到他們真的爬上去
[00:14:59.600 --> 00:15:01.200]  想想自己
[00:15:01.200 --> 00:15:03.400]  我不想用這些手段
[00:15:03.400 --> 00:15:05.600]  但我還要捱這世界
[00:15:05.600 --> 00:15:09.800]  還要面對那些困難
[00:15:09.800 --> 00:15:12.400]  幸好有些時候有這樣的情況
[00:15:12.400 --> 00:15:14.000]  這位弟兄就說
[00:15:14.000 --> 00:15:17.800]  無端端憑著信心走
[00:15:17.800 --> 00:15:23.000]  有些時候堅持一些生命的原則會吃虧
[00:15:23.000 --> 00:15:25.200]  但那種信心上
[00:15:25.200 --> 00:15:29.200]  願意繼續堅持在真理的路上
[00:15:29.200 --> 00:15:32.400]  而知道就算吃眼前虧
[00:15:32.400 --> 00:15:35.800]  但知道在永遠的榮耀裏
[00:15:35.800 --> 00:15:39.000]  神絕對不會有虧欠
[00:15:39.000 --> 00:15:41.000]  對我們有虧欠
[00:15:41.000 --> 00:15:42.000]  因此有人說
[00:15:42.000 --> 00:15:47.000]  因為上帝永遠不會是虧欠者
[00:15:47.000 --> 00:15:47.800]  英文說
[00:15:47.800 --> 00:15:49.600]  He is never a debtor
[00:15:49.600 --> 00:15:51.600]  祂不會虧欠你
[00:15:51.600 --> 00:15:53.400]  你以為損失的
[00:15:53.400 --> 00:15:56.000]  祂會在祂的方法
[00:15:56.000 --> 00:15:57.400]  在祂的時候
[00:15:57.400 --> 00:16:02.000]  全數或更大地還上
[00:16:02.000 --> 00:16:03.400]  還給你
[00:16:03.400 --> 00:16:05.200]  歸回給你
[00:16:05.200 --> 00:16:07.000]  因此在英國的服事裏
[00:16:07.000 --> 00:16:10.200]  在英國真理的順從生活裏
[00:16:10.200 --> 00:16:12.400]  是帶著信心獻情
[00:16:12.400 --> 00:16:13.600]  在信心獻情裏
[00:16:13.600 --> 00:16:14.200]  保羅說
[00:16:14.200 --> 00:16:16.800]  我自己都囂顛自己在上面
[00:16:16.800 --> 00:16:17.400]  大家知道
[00:16:17.400 --> 00:16:19.200]  保羅當時寫《菲律賓書》
[00:16:19.200 --> 00:16:20.400]  他在監牢裏面
[00:16:20.400 --> 00:16:21.600]  為了教會的緣故
[00:16:21.600 --> 00:16:23.400]  他負上自己的生命
[00:16:23.400 --> 00:16:25.600]  他可能要面對死亡
[00:16:25.600 --> 00:16:26.800]  看看他說甚麼
[00:16:26.800 --> 00:16:27.200]  他說
[00:16:27.200 --> 00:16:30.200]  我把自己囂顛在你們信心的祭物
[00:16:30.200 --> 00:16:31.600]  和供奉上
[00:16:31.600 --> 00:16:34.000]  我也喜樂
[00:16:34.000 --> 00:16:36.000]  我都可以快樂
[00:16:36.000 --> 00:16:37.800]  並且和你們一同喜樂
[00:16:37.800 --> 00:16:40.600]  因為看到頂尖之妹他們信服主
[00:16:40.600 --> 00:16:43.000]  他們心裏面很快樂
[00:16:43.000 --> 00:16:44.800]  而他也說到
[00:16:44.800 --> 00:16:47.400]  就算負上代價
[00:16:47.400 --> 00:16:49.000]  去信服主
[00:16:49.000 --> 00:16:50.800]  叫人得到好處
[00:16:50.800 --> 00:16:53.600]  他們的心仍然可以喜樂
[00:16:53.600 --> 00:16:55.600]  他在頂尖之妹裏所說的
[00:16:55.600 --> 00:16:56.800]  不單單是說一種
[00:16:56.800 --> 00:16:58.400]  好像情緒上
[00:16:58.400 --> 00:17:00.600]  我們有時很歡樂
[00:17:00.600 --> 00:17:02.400]  很歡欣
[00:17:02.400 --> 00:17:06.000]  很喜樂的一種情緒
[00:17:06.000 --> 00:17:07.800]  而是在心靈裏面
[00:17:07.800 --> 00:17:09.400]  有一種滿足
[00:17:09.400 --> 00:17:10.800]  有一種喜樂
[00:17:10.800 --> 00:17:13.600]  是知道他得到是最好
[00:17:13.600 --> 00:17:16.000]  他得到是最美善
[00:17:16.000 --> 00:17:18.200]  你還記得
[00:17:18.200 --> 00:17:20.600]  《菲律賓書》常常說喜樂
[00:17:20.600 --> 00:17:21.800]  而特別保羅說到
[00:17:21.800 --> 00:17:23.200]  他說我面對死亡的時候
[00:17:23.200 --> 00:17:25.000]  我其實都很樂意
[00:17:25.000 --> 00:17:28.000]  因為我離世與基督同在
[00:17:28.000 --> 00:17:29.000]  是甚麼?
[00:17:29.000 --> 00:17:31.400]  是好得無比的
[00:17:31.400 --> 00:17:33.400]  但他考慮到頂尖之妹的需要
[00:17:33.400 --> 00:17:37.000]  就說我情願在世上與你們同行
[00:17:37.000 --> 00:17:38.600]  是為了你們的好處
[00:17:38.600 --> 00:17:42.600]  叫你們在信仰上又長進又喜樂
[00:17:42.600 --> 00:17:44.800]  這就成為了他的喜樂
[00:17:44.800 --> 00:17:48.200]  所以在後來的第四章第一節說到
[00:17:48.200 --> 00:17:52.200]  你們就是我的喜樂
[00:17:52.200 --> 00:17:54.000]  當他在過程當中
[00:17:54.000 --> 00:17:57.200]  願意信從神的旨意去服侍人
[00:17:57.200 --> 00:18:00.000]  叫別人得到好處
[00:18:00.000 --> 00:18:02.400]  這個反而成為了他內心裏面
[00:18:02.400 --> 00:18:05.200]  一個喜樂的源頭
[00:18:05.200 --> 00:18:16.200]  我們的禮堂音響改善了
[00:18:16.200 --> 00:18:21.200]  所以都一起聽到了
[00:18:22.200 --> 00:18:25.200]  剛才我們說到
[00:18:25.200 --> 00:18:28.200]  喜樂的源頭是在那種馴服主
[00:18:28.200 --> 00:18:32.200]  和服侍人的過程當中
[00:18:32.200 --> 00:18:34.200]  我想回到一件事
[00:18:34.200 --> 00:18:36.200]  早兩星期在教會祈禱會
[00:18:36.200 --> 00:18:38.200]  一位弟兄
[00:18:38.200 --> 00:18:40.200]  他們一隊醫療宣教服侍
[00:18:40.200 --> 00:18:42.200]  在內地出來後
[00:18:42.200 --> 00:18:44.200]  跟我們分享他們的經歷
[00:18:44.200 --> 00:18:49.200]  出來的一位退休的醫生弟兄
[00:18:49.200 --> 00:18:51.200]  他講述到他自己
