
[00:00:00.000 --> 00:00:02.840]  當我們說到祈禱詩的時候
[00:06:56.680 --> 00:06:58.680]  一段路程
[00:06:58.680 --> 00:07:01.680]  突然間見到在羊圈之外
[00:07:01.680 --> 00:07:04.680]  見到有三、四隻羊在周圍走動
[00:07:04.680 --> 00:07:07.680]  我心想:走出來的
[00:07:07.680 --> 00:07:10.680]  再開車遠一點的時候
[00:07:10.680 --> 00:07:13.680]  就發覺沒有走動的羊
[00:07:13.680 --> 00:07:15.680]  不過我小心一看
[00:07:15.680 --> 00:07:19.680]  就見到有一、兩隻死在地上的羊
[00:07:19.680 --> 00:07:23.680]  我心想:走得太遠了
[00:07:23.680 --> 00:07:25.680]  當然羊不可以保護自己
[00:07:25.680 --> 00:07:27.680]  是眾人都知道的事情
[00:07:27.680 --> 00:07:29.680]  但是羊可以保護自己
[00:07:29.680 --> 00:07:33.680]  只要它留在羊圈裏面
[00:07:33.680 --> 00:07:35.680]  它繼續在羊圈裏面
[00:07:35.680 --> 00:07:38.680]  牧羊人要保護它
[00:07:38.680 --> 00:07:40.680]  要看顧著它
[00:07:40.680 --> 00:07:42.680]  詩人說:我保護自己
[00:07:42.680 --> 00:07:44.680]  不是它自己有什麼力量
[00:07:44.680 --> 00:07:47.680]  而是它知道它在神的話語當中
[00:07:47.680 --> 00:07:49.680]  它可以保守自己
[00:07:49.680 --> 00:07:52.680]  不至跌在罪惡裏面
[00:07:52.680 --> 00:07:53.680]  因此你發覺詩人說
[00:07:53.680 --> 00:07:54.680]  我要保護自己
[00:07:54.680 --> 00:07:56.680]  我直了你的說話
[00:07:56.680 --> 00:07:59.680]  我不行強暴人的道路
[00:07:59.680 --> 00:08:01.680]  然後再看第五節
[00:08:01.680 --> 00:08:05.680]  它說:我的腳步穩踏在你的路徑上
[00:08:05.680 --> 00:08:07.680]  我的兩腳沒有動搖
[00:08:07.680 --> 00:08:09.680]  它穩踏在神的路上
[00:08:09.680 --> 00:08:11.680]  不肯走黑暗的路
[00:08:11.680 --> 00:08:15.680]  不肯走得罪神的路
[00:08:15.680 --> 00:08:16.680]  當你一路看的時候
[00:08:16.680 --> 00:08:18.680]  你發覺三方面它說到
[00:08:18.680 --> 00:08:20.680]  就是很清楚
[00:08:20.680 --> 00:08:24.680]  它立志不讓口中是犯罪
[00:08:24.680 --> 00:08:26.680]  立志保護自己
[00:08:26.680 --> 00:08:30.680]  也踏穩在神的路上
[00:08:30.680 --> 00:08:31.680]  當你這樣聽的時候
[00:08:31.680 --> 00:08:33.680]  你會發覺
[00:08:33.680 --> 00:08:35.680]  沒錯,詩人做得到
[00:08:35.680 --> 00:08:37.680]  我未必做得到
[00:08:37.680 --> 00:08:38.680]  立完志之後
[00:08:38.680 --> 00:08:41.680]  很快就忘記了
[00:08:41.680 --> 00:08:44.680]  但你發覺在這個立志的背後
[00:08:44.680 --> 00:08:48.680]  詩人表達出一種很深的渴求
[00:08:48.680 --> 00:08:49.680]  渴求什麼呢?
[00:08:49.680 --> 00:08:53.680]  渴求它能夠禱告的時候
[00:08:53.680 --> 00:08:56.680]  神垂聽它的禱告
[00:08:56.680 --> 00:08:59.680]  渴求和神有密切的關係
[00:08:59.680 --> 00:09:00.680]  這種渴求
[00:09:00.680 --> 00:09:02.680]  以至它裡面有一種動力
[00:09:02.680 --> 00:09:05.680]  它要清楚的、積極的
[00:09:05.680 --> 00:09:08.680]  來幫自己遠離惡的事情
[00:09:08.680 --> 00:09:11.680]  以至神可以與它親近
[00:09:11.680 --> 00:09:15.680]  當人何時會很重視和神的關係
[00:09:15.680 --> 00:09:17.680]  或者說很重視禱告
[00:09:17.680 --> 00:09:19.680]  能夠夢神的垂聽
[00:09:19.680 --> 00:09:21.680]  它裡面就很願意
[00:09:21.680 --> 00:09:24.680]  用力量來立定志向
[00:09:24.680 --> 00:09:27.680]  來行在神的路上
[00:09:27.680 --> 00:09:29.680]  我想分享一個家庭
[00:09:29.680 --> 00:09:31.680]  一個家庭的小朋友很歡喜
[00:09:31.680 --> 00:09:34.680]  在媽媽和爸爸的大床上
[00:09:34.680 --> 00:09:37.680]  媽媽和他一起說故事
[00:09:37.680 --> 00:09:38.680]  很開心
[00:09:38.680 --> 00:09:41.680]  在媽媽和爸爸的床上
[00:09:41.680 --> 00:09:43.680]  有一個晚上
[00:09:43.680 --> 00:09:47.680]  這個小朋友很快就自動自覺去洗澡
[00:09:47.680 --> 00:09:50.680]  然後很快就換了衣服
[00:09:50.680 --> 00:09:53.680]  躺在媽媽的床前
[00:09:53.680 --> 00:09:55.680]  媽媽剛剛已經在床上
[00:09:55.680 --> 00:09:56.680]  就問他
[00:09:56.680 --> 00:10:00.680]  咦,今天這麼乖?這麼快就洗完澡了
[00:10:00.680 --> 00:10:03.680]  這個小朋友笑著跟媽媽說
[00:10:03.680 --> 00:10:05.680]  我想睡你的床
[00:10:05.680 --> 00:10:08.680]  你講故事給我聽
[00:10:08.680 --> 00:10:10.680]  媽媽看到他的情況
[00:10:10.680 --> 00:10:14.680]  很歡喜就讓他上來
[00:10:14.680 --> 00:10:16.680]  很多小小的表達
[00:10:16.680 --> 00:10:19.680]  但是反映出這個小孩子的心裡面
[00:10:19.680 --> 00:10:22.680]  渴想能夠和媽媽一起
[00:10:22.680 --> 00:10:24.680]  可以聽他的故事
[00:10:24.680 --> 00:10:28.680]  因此他很樂意去清潔自己
[00:10:28.680 --> 00:10:32.680]  當我們心裡面向神禱告的時候
[00:10:32.680 --> 00:10:34.680]  你會發覺你越禱告的時候
[00:10:34.680 --> 00:10:37.680]  越體會到神是你生命最寶貴的
[00:10:37.680 --> 00:10:40.680]  於是你會在神面前尋求
[00:10:40.680 --> 00:10:45.680]  神啊,我立志叫我生命行在光明當中
[00:10:45.680 --> 00:10:47.680]  求祢與我同在
[00:10:47.680 --> 00:10:50.680]  這正是私人心中的一種渴求
[00:10:50.680 --> 00:10:52.680]  所以到了第六節的時候
[00:10:52.680 --> 00:10:54.680]  他就放膽地求
[00:10:54.680 --> 00:10:56.680]  神啊,我向祢呼求
[00:10:56.680 --> 00:10:59.680]  因為祢必應運我的
[00:10:59.680 --> 00:11:00.680]  他放膽求神啊
[00:11:00.680 --> 00:11:02.680]  求祢則以聽我
[00:11:02.680 --> 00:11:04.680]  誰聽我的禱告
[00:11:04.680 --> 00:11:06.680]  這也是他經歷上帝
[00:11:06.680 --> 00:11:10.680]  如何聽祂禱告的一個原因
[00:11:10.680 --> 00:11:12.680]  我們再看
[00:11:12.680 --> 00:11:13.680]  當私人一直禱告的時候
[00:11:13.680 --> 00:11:16.680]  同樣他有一種很特別的清晰的信念
[00:11:16.680 --> 00:11:19.680]  就是他相信神是慈愛的
[00:11:19.680 --> 00:11:21.680]  因此他放膽禱告
[00:11:21.680 --> 00:11:24.680]  在下面我們一起看看第七節
[00:11:24.680 --> 00:11:28.680]  他說:求祢把祢的慈愛奇妙地彰顯
[00:11:28.680 --> 00:11:31.680]  用右手拯救那些投靠祢的
[00:11:31.680 --> 00:11:35.680]  脫離那些起來攻擊他們的
[00:11:35.680 --> 00:11:36.680]  第八節
[00:11:36.680 --> 00:11:38.680]  不如大家一起讀讀第八節
[00:11:38.680 --> 00:11:39.680]  求祢保護我
[00:11:39.680 --> 00:11:42.680]  像保護眼中的同人
[00:11:42.680 --> 00:11:46.680]  把我隱藏在祢的翅膀任行
[00:11:46.680 --> 00:11:49.680]  私人知道神是慈愛的
[00:11:49.680 --> 00:11:50.680]  所以他放膽向神求
[00:11:50.680 --> 00:11:53.680]  求神去保護他
[00:11:53.680 --> 00:11:54.680]  他放膽求神
[00:11:54.680 --> 00:11:58.680]  求神當他是他眼中的同人
[00:11:58.680 --> 00:12:00.680]  大家都知道眼中的同人
[00:12:00.680 --> 00:12:01.680]  眼中的瞳孔
[00:12:01.680 --> 00:12:03.680]  是身體很重要的部分
[00:12:03.680 --> 00:12:06.680]  也都需要很小心的保護
[00:12:06.680 --> 00:12:08.680]  我知道有些弟兄姊妹
[00:12:08.680 --> 00:12:10.680]  曾經有些特別的經歷
[00:12:10.680 --> 00:12:11.680]  很不小心
[00:12:11.680 --> 00:12:12.680]  撥頭髮
[00:12:12.680 --> 00:12:14.680]  沒有留意到自己的指甲
[00:12:14.680 --> 00:12:16.680]  刮傷自己的眼角膜
[00:12:16.680 --> 00:12:18.680]  然後就受了傷
[00:12:18.680 --> 00:12:20.680]  眼睛很脆弱
[00:12:20.680 --> 00:12:23.680]  要小心的保護
[00:12:23.680 --> 00:12:24.680]  而私人就說
[00:12:24.680 --> 00:12:26.680]  神阿強你看顧我
[00:12:26.680 --> 00:12:29.680]  好像看顧你眼中的同人
[00:12:29.680 --> 00:12:32.680]  是他很放膽地向神求
[00:12:32.680 --> 00:12:35.680]  我記得有一次聽一位弟兄
[00:12:35.680 --> 00:12:36.680]  至少失明的弟兄
[00:12:36.680 --> 00:12:37.680]  講他的見證
[00:12:37.680 --> 00:12:39.680]  講他最年幼的時候
[00:12:39.680 --> 00:12:42.680]  很多自己認識的朋友
[00:12:42.680 --> 00:12:44.680]  純純欺負他
[00:12:44.680 --> 00:12:46.680]  直至他信耶穌之後
[00:12:46.680 --> 00:12:48.680]  他突然間察覺
[00:12:48.680 --> 00:12:51.680]  有一位上帝是愛他的
[00:12:51.680 --> 00:12:54.680]  這位上帝不會輕視他
[00:12:54.680 --> 00:12:57.680]  不會排斥他
[00:12:57.680 --> 00:12:59.680]  然後他在講見證的時候
[00:12:59.680 --> 00:13:00.680]  講一句話
[00:13:00.680 --> 00:13:02.680]  到我今天都一直都記得
[00:13:02.680 --> 00:13:03.680]  他就說
[00:13:03.680 --> 00:13:05.680]  每個殘障人
[00:13:05.680 --> 00:13:08.680]  都是耶穌心上人
[00:13:08.680 --> 00:13:10.680]  我一聽
[00:13:10.680 --> 00:13:13.680]  他很誠懇地說
[00:13:13.680 --> 00:13:16.680]  我經歷過上帝給我的恩惠
[00:13:16.680 --> 00:13:18.680]  他是看顧我的
[00:13:18.680 --> 00:13:20.680]  我是他心中的心上人
[00:13:20.680 --> 00:13:22.680]  然後他接著唱一首詩歌
[00:13:22.680 --> 00:13:26.680]  去講述神的慈愛
[00:13:26.680 --> 00:13:28.680]  很多經歷過神的慈愛的人
[00:13:28.680 --> 00:13:30.680]  他們都會這樣來體會
[00:13:30.680 --> 00:13:33.680]  我是上帝心上人
[00:13:33.680 --> 00:13:35.680]  在他眼中的同人
[00:13:35.680 --> 00:13:37.680]  他會這樣來看顧保守
[00:13:37.680 --> 00:13:39.680]  甚至好像詩人繼續說
[00:13:39.680 --> 00:13:42.680]  我隱藏在他翅膀的蔭下
[00:13:42.680 --> 00:13:45.680]  領受他給我的看顧
[00:13:45.680 --> 00:13:48.680]  立時我們要想一隻母鷹
[00:13:48.680 --> 00:13:51.680]  伏在一些雛鷹的上面
[00:13:51.680 --> 00:13:53.680]  沒有任何其他的飛鳥
[00:13:53.680 --> 00:13:55.680]  能夠去傷害
[00:13:55.680 --> 00:13:58.680]  去影響這隻雛鷹
[00:13:58.680 --> 00:14:00.680]  在他翅膀的蔭下
[00:14:00.680 --> 00:14:05.680]  領受他給我們的安慰和保護
[00:14:05.680 --> 00:14:07.680]  我想起一件事
[00:14:07.680 --> 00:14:09.680]  當我這次預備的時候
[00:14:09.680 --> 00:14:11.680]  突然想起好幾年之前
[00:14:11.680 --> 00:14:16.680]  有一次我自己去到羅省進修
[00:14:16.680 --> 00:14:18.680]  有一個傍晚
[00:14:18.680 --> 00:14:20.680]  和太太一起出去散步
[00:14:20.680 --> 00:14:22.680]  去到一個地方
[00:14:22.680 --> 00:14:26.680]  是一些很多居住的地方
[00:14:26.680 --> 00:14:28.680]  但是有一條路是很清幽
[00:14:28.680 --> 00:14:30.680]  兩邊都是樹
[00:14:30.680 --> 00:14:32.680]  除了一些房屋之外
[00:14:32.680 --> 00:14:34.680]  就是一些很漂亮的樹
[00:14:34.680 --> 00:14:36.680]  我們兩個一起走
[00:14:36.680 --> 00:14:37.680]  走的時候就發覺
[00:14:37.680 --> 00:14:38.680]  周圍沒有人
[00:14:38.680 --> 00:14:40.680]  很清靜
[00:14:40.680 --> 00:14:42.680]  除了兩排房屋之外
[00:14:42.680 --> 00:14:44.680]  只有我們兩個一起走
[00:14:44.680 --> 00:14:46.680]  一邊聊天一邊散步的時候
[00:14:46.680 --> 00:14:48.680]  突然間就發覺
[00:14:48.680 --> 00:14:50.680]  後面有一些很急速的腳步聲
[00:14:50.680 --> 00:14:52.680]  我轉頭一看
[00:14:52.680 --> 00:14:54.680]  一個很高大的黑人
[00:14:54.680 --> 00:14:57.680]  急速地向我們走過來
[00:14:57.680 --> 00:15:00.680]  我當時的心就馬上想
[00:15:00.680 --> 00:15:03.680]  咦 有沒有什麼企圖呢
[00:15:03.680 --> 00:15:05.680]  當然當時只能夠祈禱
[00:15:05.680 --> 00:15:07.680]  心裏面祈禱
[00:15:07.680 --> 00:15:10.680]  神父 求你看顧 求你保守
[00:15:10.680 --> 00:15:12.680]  不知道會有什麼事情
[00:15:12.680 --> 00:15:14.680]  求你看顧
[00:15:14.680 --> 00:15:16.680]  這個黑人一路走過來
[00:15:16.680 --> 00:15:19.680]  我祈禱之後一路留意旁邊
[00:15:19.680 --> 00:15:21.680]  有沒有什麼事情發生
[00:15:21.680 --> 00:15:23.680]  他走過的時候一路走
[00:15:23.680 --> 00:15:25.680]  真的很快就超越了我們
[00:15:25.680 --> 00:15:27.680]  向前繼續走
[00:15:27.680 --> 00:15:29.680]  我心就鬆了一口氣
[00:15:29.680 --> 00:15:32.680]  嗯 他只是出來跑步而已
[00:15:32.680 --> 00:15:34.680]  一路向前走的時候
[00:15:34.680 --> 00:15:36.680]  在我前面出現一件事情
[00:15:36.680 --> 00:15:38.680]  是我一生都不會忘記的
[00:15:38.680 --> 00:15:40.680]  當他向前跑的時候
[00:15:40.680 --> 00:15:42.680]  突然間在房屋裏面
[00:15:42.680 --> 00:15:44.680]  跑了出來兩隻大狗
[00:15:44.680 --> 00:15:47.680]  然後撲向他就咬他
[00:15:47.680 --> 00:15:49.680]  這個黑人
[00:15:49.680 --> 00:15:51.680]  時間很快速
[00:15:51.680 --> 00:15:53.680]  三爬兩撥就爬上去
[00:15:53.680 --> 00:15:56.680]  旁邊一幢高牆
[00:15:56.680 --> 00:15:58.680]  起碼六呎高
[00:15:58.680 --> 00:16:00.680]  我不知道他怎麼爬得上去
[00:16:00.680 --> 00:16:02.680]  他就站在牆上
[00:16:02.680 --> 00:16:05.680]  然後兩隻狗在下面猛吠猛吠
[00:16:05.680 --> 00:16:07.680]  在那個時候
[00:16:07.680 --> 00:16:10.680]  屋主就慢慢地走出來
[00:16:10.680 --> 00:16:12.680]  然後就把兩隻狗拖走
[00:16:12.680 --> 00:16:15.680]  我們兩個站在那裏都不敢動
[00:16:15.680 --> 00:16:16.680]  看著那個黑人
[00:16:16.680 --> 00:16:19.680]  然後他很快速地跳下來
[00:16:19.680 --> 00:16:22.680]  然後吹口哨就走了
[00:16:22.680 --> 00:16:25.680]  我們看到這樣的情景的時候
[00:16:25.680 --> 00:16:28.680]  我們心突然間很害怕
[00:16:28.680 --> 00:16:31.680]  如果不是那個黑人超前跑前
[00:16:31.680 --> 00:16:35.680]  那隻狗出來咬誰呢?
[00:16:35.680 --> 00:16:37.680]  咬的是我們
[00:16:37.680 --> 00:16:42.680]  我想我絕對爬不上那六呎的牆
[00:16:42.680 --> 00:16:44.680]  而在那個情況之下
[00:16:44.680 --> 00:16:46.680]  突然間心裏有一種很特別的感恩
[00:16:46.680 --> 00:16:49.680]  以為是一些危險
[00:16:49.680 --> 00:16:53.680]  但是好像神差派一個使者
[00:16:53.680 --> 00:16:55.680]  在前面保護了我們
[00:16:55.680 --> 00:16:59.680]  然後我們兩個就繼續很安然地散步
[00:16:59.680 --> 00:17:02.680]  繼續享受那段時間
[00:17:02.680 --> 00:17:04.680]  生活上有些事情
[00:17:04.680 --> 00:17:05.680]  有些事情是你想不到的
[00:17:05.680 --> 00:17:08.680]  或者好像很微小的事情
[00:17:08.680 --> 00:17:11.680]  但是神的慈愛是真實的
[00:17:11.680 --> 00:17:13.680]  屬神的人相信他的慈愛
[00:17:13.680 --> 00:17:15.680]  亦都放膽向他求
[00:17:15.680 --> 00:17:18.680]  神啊,求你以我為你眼中的同人
[00:17:18.680 --> 00:17:21.680]  求你用你的翅膀任避我
[00:17:21.680 --> 00:17:23.680]  因為人向神這樣禱告
[00:17:23.680 --> 00:17:27.680]  而經歷神的真實的保守和看顧
[00:17:27.680 --> 00:17:30.680]  在自己的生命裏面
[00:17:30.680 --> 00:17:32.680]  我想大家看一看後面
[00:17:32.680 --> 00:17:33.680]  再看一處經文
[00:17:33.680 --> 00:17:37.680]  是詩篇的52篇
[00:17:37.680 --> 00:17:40.680]  詩篇52篇
[00:17:40.680 --> 00:17:44.680]  其中的第七節
[00:17:44.680 --> 00:17:45.680]  在詩篇開始的時候
[00:17:45.680 --> 00:17:48.680]  這裡提到有很多的惡人
[00:17:48.680 --> 00:17:50.680]  他們憑著自己的權勢
[00:17:50.680 --> 00:17:54.680]  以及自己的邪惡來建立自己
[00:17:54.680 --> 00:17:58.680]  所以去到52篇的第七節
[00:17:58.680 --> 00:17:59.680]  詩人說:看那者
[00:17:59.680 --> 00:18:03.680]  就算那不以神為他力量的人
[00:18:03.680 --> 00:18:06.680]  只以將他豐富的財物
[00:18:06.680 --> 00:18:09.680]  在邪惡上建立自己
