
[00:00:00.000 --> 00:00:07.000]  各位早安,主位平安,代表宣導會區議員向大家問安
[00:02:14.000 --> 00:02:18.000]  叫屬神的人得以完全預備於各樣的善事
[00:02:18.000 --> 00:02:24.000]  盼望我們將神的話捍衛我們生命的一份致寶
[00:02:24.000 --> 00:02:30.000]  保障,不斷的發掘,不斷從中認識上帝,認識基督
[00:02:30.000 --> 00:02:34.000]  這篇訊息大家要聽,因為和你們今年的主題有關
[00:02:34.000 --> 00:02:37.000]  身體力行,體現基督
[00:02:37.000 --> 00:02:41.000]  在幾個月前的大埔事件之後
[00:02:41.000 --> 00:02:50.000]  宣道會區議員會就開始為這件事做一些跟進
[00:02:50.000 --> 00:02:59.000]  特別是執委會,他們很想不要單單派錢給災民
[00:02:59.000 --> 00:03:04.000]  所以當我們到現今,其實區議員會已經收集了眾堂會
[00:03:04.000 --> 00:03:11.000]  宣道家的堂會和其他海外友好的堂會,收集了大約八百萬港幣
[00:03:11.000 --> 00:03:15.000]  我們不想派錢,我們想做一些空間服務
[00:03:15.000 --> 00:03:19.000]  政府做了很多事,提供了很多資源
[00:03:19.000 --> 00:03:22.000]  但我們很想和這些災民同行
[00:03:22.000 --> 00:03:29.000]  所以未來一至三年,我們就會有不同的計劃
[00:03:29.000 --> 00:03:33.000]  我們已經在八百萬之外,區議員會撥了一些行政費
[00:03:33.000 --> 00:03:40.000]  不在八百萬之內,今年度已經撥了五十萬的行政費
[00:03:40.000 --> 00:03:49.000]  請了一個社工,統籌串連不同地區的宣道會
[00:03:49.000 --> 00:03:54.000]  去服務遍佈港九新界的災民,他們現在中轉澳
[00:03:54.000 --> 00:03:56.000]  去提供一些實質服務
[00:03:56.000 --> 00:03:59.000]  雖然這些災民有一戶一社工
[00:03:59.000 --> 00:04:08.000]  但是有很多的情感,很多的個人需要,未必有社工提供
[00:04:08.000 --> 00:04:11.000]  我們希望串連不同的社區的堂會
[00:04:11.000 --> 00:04:15.000]  去實質的幫助這些災民同行
[00:04:15.000 --> 00:04:17.000]  並且當這些災民回到大埔區的時候
[00:04:17.000 --> 00:04:21.000]  我們希望提供長遠的支持
[00:04:21.000 --> 00:04:26.000]  不單止是災民,還有其他,譬如廣福邨,大埔的居民
[00:04:26.000 --> 00:04:30.000]  甚至社工,醫護界,我們都關注
[00:04:30.000 --> 00:04:32.000]  這些都是受牽連的人士
[00:04:32.000 --> 00:04:34.000]  盼望我們有一些長遠的計劃
[00:04:34.000 --> 00:04:41.000]  在未來一至三年,能夠整體宣道家去服務這些人士
[00:04:41.000 --> 00:04:47.000]  在一次的,這個是十二月份
[00:04:47.000 --> 00:04:53.000]  沙田區的眾堂會走在一起,為大埔事件去祈禱
[00:04:53.000 --> 00:04:59.000]  有一段時間他們安靜,為這件事祈禱
[00:04:59.000 --> 00:05:06.000]  公開的有個禱告,給一段時間給宗教目站出來
[00:05:06.000 --> 00:05:10.000]  帶領著大家一起去禱告
[00:05:10.000 --> 00:05:15.000]  我坐在這裡一段時間的時候,都很安靜
[00:05:15.000 --> 00:05:21.000]  但是心裡有被聖靈催迫,我出去作了一個公道
[00:05:21.000 --> 00:05:25.000]  耶和華,我從深處向你求告
[00:05:25.000 --> 00:05:30.000]  求你聽我的聲音,願你側耳聽我懇求的聲音
[00:05:30.000 --> 00:05:33.000]  你若糾察罪孽,誰人站得住
[00:05:33.000 --> 00:05:36.000]  但在你有赦罪之恩,要叫人敬畏你
[00:05:36.000 --> 00:05:40.000]  我等候耶和華,我的心等候,我也仰望他的話
[00:05:40.000 --> 00:05:46.000]  我的心等候主,勝於守夜的等候天良
[00:05:46.000 --> 00:05:53.000]  耶和華使者應當稱頌,因為他有慈愛並豐盛的救恩
[00:05:53.000 --> 00:05:57.000]  他必救贖以色列,脫離一切的罪孽
[00:05:57.000 --> 00:06:01.000]  就是今天的《廣道經文》,詩篇130篇
[00:06:01.000 --> 00:06:05.000]  我不是很懂得為大埔區的居民禱告
[00:06:05.000 --> 00:06:08.000]  但是我知道神的話語,神垂聽
[00:06:08.000 --> 00:06:12.000]  並且會按著他的心意,他的應許去成就
[00:06:12.000 --> 00:06:17.000]  所以今天我很想藉著今天詩篇130篇
[00:06:17.000 --> 00:06:19.000]  反思我們的生命
[00:06:19.000 --> 00:06:23.000]  以及讓我們對神有進一步的認識和了解
[00:06:23.000 --> 00:06:28.000]  我們聽到之先,同心的禱告,仰望神
[00:06:28.000 --> 00:06:33.000]  天父多謝你,因為我們知道生命本乎於你
[00:06:33.000 --> 00:06:37.000]  我們很想今天早上不是聽到人的聲音
[00:06:37.000 --> 00:06:42.000]  而是聽到你藉著我的口所宣講你的心意
[00:06:42.000 --> 00:06:45.000]  讓眾人都在真道上同歸於一
[00:06:45.000 --> 00:06:48.000]  認識神的兒子,得以長大成人
[00:06:48.000 --> 00:06:51.000]  滿有基督長成的生命
[00:06:51.000 --> 00:06:54.000]  所以父我們求恩,求你幫助我們
[00:06:54.000 --> 00:06:58.000]  你體恤我們個人的軟弱和處境
[00:06:58.000 --> 00:07:01.000]  你直接地向我們說話,因為你是活著的神
[00:07:01.000 --> 00:07:06.000]  你在我們當中坐直,與你的名被高舉
[00:07:06.000 --> 00:07:11.000]  你也讓我們尊崇,敬拜,獨一的真神
[00:07:11.000 --> 00:07:14.000]  與你親自向我們眾人施恩
[00:07:14.000 --> 00:07:18.000]  我們感恩讚美你,奉耶穌聖名祈禱,阿門
[00:07:18.000 --> 00:07:21.000]  詩篇120篇到134篇
[00:07:21.000 --> 00:07:25.000]  這15篇的詩篇,上行之詩,大家都知道
[00:07:25.000 --> 00:07:28.000]  有不同的可能性
[00:07:28.000 --> 00:07:32.000]  包括可能是被擄的猶太人,返回耶路撒冷
[00:07:32.000 --> 00:07:36.000]  又或者他們每年,至少有三次在重要的節期
[00:07:36.000 --> 00:07:39.000]  朝聖,去到耶路撒冷期間
[00:07:39.000 --> 00:07:42.000]  向著耶路撒冷進行的時候
[00:07:42.000 --> 00:07:45.000]  就唱這15篇的詩篇
[00:07:45.000 --> 00:07:49.000]  無論是被擄的子民,又或者是朝聖的子民
[00:07:49.000 --> 00:07:54.000]  這個詩篇總是,其中130篇是在說
[00:07:54.000 --> 00:07:57.000]  他們有個心去敬拜著上帝
[00:07:57.000 --> 00:07:59.000]  這個詩篇分為三個段落
[00:07:59.000 --> 00:08:03.000]  一至二至三至六,還有七至八
[00:08:03.000 --> 00:08:06.000]  三個段落,很豐富的內容
[00:08:06.000 --> 00:08:09.000]  如果我可以斬開三段
[00:08:09.000 --> 00:08:12.000]  每一段說一篇訊息就可以
[00:08:12.000 --> 00:08:14.000]  不過時間有限
[00:08:14.000 --> 00:08:17.000]  由口到眼到心
[00:08:17.000 --> 00:08:19.000]  由個人到群體
[00:08:19.000 --> 00:08:21.000]  由絕望到盼望
[00:08:21.000 --> 00:08:24.000]  這個詩篇帶給朝聖的子民
[00:08:24.000 --> 00:08:26.000]  或者我們今天,音樂家的弟兄姊妹
[00:08:26.000 --> 00:08:28.000]  有很大的提醒
[00:08:28.000 --> 00:08:30.000]  我們先看第一段落
[00:08:30.000 --> 00:08:32.000]  第一第二節
[00:08:32.000 --> 00:08:34.000]  耶和華,我從深處向你求告
[00:08:34.000 --> 00:08:36.000]  主啊,求你聽我的聲音
[00:08:36.000 --> 00:08:38.000]  願你側耳聽我懇求的聲音
[00:08:38.000 --> 00:08:40.000]  這兩節重覆的字眼
[00:08:40.000 --> 00:08:42.000]  就是聲音兩個字
[00:08:42.000 --> 00:08:44.000]  聲音
[00:08:44.000 --> 00:08:46.000]  這個字
[00:08:46.000 --> 00:08:49.000]  詩人是呼求
[00:08:49.000 --> 00:08:51.000]  呼求
[00:08:51.000 --> 00:08:54.000]  我講的當然是溫柔
[00:08:54.000 --> 00:08:56.000]  但呼求,他在說的
[00:08:56.000 --> 00:08:58.000]  是閒雷閃電
[00:08:58.000 --> 00:09:00.000]  大聲的歇斯底里的
[00:09:00.000 --> 00:09:02.000]  向神喊
[00:09:02.000 --> 00:09:04.000]  不是因為耶和華神
[00:09:04.000 --> 00:09:06.000]  聽不到,若聽,不是
[00:09:06.000 --> 00:09:08.000]  而是因為詩人
[00:09:08.000 --> 00:09:10.000]  在一個處境當中
[00:09:10.000 --> 00:09:12.000]  是什麼處境?
[00:09:12.000 --> 00:09:14.000]  為什麼詩人要這樣迫切的呼求?
[00:09:14.000 --> 00:09:16.000]  因為他的處境就是
[00:09:16.000 --> 00:09:18.000]  從深處
[00:09:18.000 --> 00:09:20.000]  out of depth
[00:09:20.000 --> 00:09:22.000]  從深處
[00:09:22.000 --> 00:09:24.000]  這個字比喻為什麼呢?
[00:09:24.000 --> 00:09:27.000]  好像他被一些災難
[00:09:27.000 --> 00:09:29.000]  困境,困擾
[00:09:29.000 --> 00:09:31.000]  包圍著他
[00:09:31.000 --> 00:09:33.000]  包圍著他
[00:09:33.000 --> 00:09:35.000]  無論在實體
[00:09:35.000 --> 00:09:37.000]  身體,情感,意志,各方面
[00:09:37.000 --> 00:09:40.000]  他都在一個很艱難的地方
[00:09:40.000 --> 00:09:42.000]  很艱難之處
[00:09:42.000 --> 00:09:44.000]  好像詩篇69篇,第二節這樣說
[00:09:44.000 --> 00:09:47.000]  他在深淵,好像在淤泥當中
[00:09:47.000 --> 00:09:49.000]  沼澤
[00:09:49.000 --> 00:09:51.000]  差不多要死
[00:09:53.000 --> 00:09:55.000]  從深處
[00:09:55.000 --> 00:09:57.000]  一個很困難的處境
[00:09:57.000 --> 00:09:59.000]  我相信每個人都有
[00:09:59.000 --> 00:10:01.000]  我也有,自己在艱難的地方
[00:10:01.000 --> 00:10:03.000]  或者就算今天沒有
[00:10:03.000 --> 00:10:05.000]  回想過去
[00:10:05.000 --> 00:10:07.000]  信主的年特當中,總是有艱難的時間
[00:10:07.000 --> 00:10:09.000]  就算過去沒有
[00:10:09.000 --> 00:10:11.000]  現在沒有
[00:10:11.000 --> 00:10:13.000]  我肯定將來會有
[00:10:13.000 --> 00:10:15.000]  一定會有,每一個人一定會經歷過
[00:10:15.000 --> 00:10:17.000]  很艱難的,差不多去到
[00:10:17.000 --> 00:10:19.000]  沒有盼望
[00:10:19.000 --> 00:10:21.000]  絕望的境界
[00:10:21.000 --> 00:10:24.000]  不過這是一個比較宏觀的
[00:10:24.000 --> 00:10:26.000]  一個闊度去看
[00:10:26.000 --> 00:10:28.000]  從深處
[00:10:28.000 --> 00:10:30.000]  在深處的處境
[00:10:30.000 --> 00:10:32.000]  比較收窄去看
[00:10:32.000 --> 00:10:34.000]  從深處的處境是什麼呢
[00:10:34.000 --> 00:10:36.000]  第三和第八節
[00:10:36.000 --> 00:10:38.000]  他會說到他犯罪
[00:10:38.000 --> 00:10:40.000]  有罪孽
[00:10:40.000 --> 00:10:42.000]  詩人知道
[00:10:42.000 --> 00:10:44.000]  他得罪了上帝
[00:10:44.000 --> 00:10:46.000]  他在當中
[00:10:46.000 --> 00:10:48.000]  面對一個憤怒的神
[00:10:48.000 --> 00:10:50.000]  的審判
[00:10:50.000 --> 00:10:52.000]  所以詩人很明白
[00:10:52.000 --> 00:10:54.000]  耶和華神
[00:10:54.000 --> 00:10:56.000]  萬不以有罪為無罪
[00:10:56.000 --> 00:10:58.000]  祂會追討所有的罪
[00:10:58.000 --> 00:11:00.000]  所以詩人很明白,無論他個人的
[00:11:00.000 --> 00:11:02.000]  困境
[00:11:02.000 --> 00:11:04.000]  或者他得罪神的處境當中
[00:11:04.000 --> 00:11:06.000]  他都很需要有神的幫助
[00:11:06.000 --> 00:11:08.000]  所以他向神呼求
[00:11:08.000 --> 00:11:10.000]  求神幫助他脫離
[00:11:10.000 --> 00:11:12.000]  這個處境
[00:11:12.000 --> 00:11:14.000]  我剛剛
[00:11:14.000 --> 00:11:16.000]  星期五從越南
[00:11:16.000 --> 00:11:18.000]  回來
[00:11:18.000 --> 00:11:20.000]  和宣道差會
[00:11:20.000 --> 00:11:22.000]  和五間堂會的
[00:11:22.000 --> 00:11:24.000]  堂主任目者去了越南之旅
[00:11:24.000 --> 00:11:26.000]  我們這次去河內
[00:11:26.000 --> 00:11:28.000]  這是我第三次去河內
[00:11:28.000 --> 00:11:30.000]  在過去一年多
[00:11:30.000 --> 00:11:32.000]  宣道差會很想探討
[00:11:32.000 --> 00:11:34.000]  究竟越南
[00:11:34.000 --> 00:11:36.000]  會不會成為我們第十二個
[00:11:36.000 --> 00:11:38.000]  工場的發展之地
[00:11:38.000 --> 00:11:40.000]  說說越南的背景
[00:11:40.000 --> 00:11:42.000]  你們知道為什麼宣道差會
[00:11:42.000 --> 00:11:44.000]  有意
[00:11:44.000 --> 00:11:46.000]  擺放資源在
[00:11:46.000 --> 00:11:48.000]  河內越北這個地方
[00:11:48.000 --> 00:11:50.000]  1911年
[00:11:50.000 --> 00:11:52.000]  福音已經
[00:11:52.000 --> 00:11:54.000]  去到越南
[00:11:54.000 --> 00:11:56.000]  特別是
[00:11:56.000 --> 00:11:58.000]  前建築神學院的院長
[00:11:58.000 --> 00:12:00.000]  習闊文牧師
[00:12:00.000 --> 00:12:02.000]  在上世紀二十年代
[00:12:02.000 --> 00:12:04.000]  南下
[00:12:04.000 --> 00:12:06.000]  去到越南作福音的工作
[00:12:06.000 --> 00:12:08.000]  《活水南流》
[00:12:08.000 --> 00:12:10.000]  這本書就是講這個故事
[00:12:10.000 --> 00:12:12.000]  在當中
[00:12:12.000 --> 00:12:14.000]  五十四年
[00:12:14.000 --> 00:12:16.000]  北越赤化了
[00:12:16.000 --> 00:12:18.000]  六百年的外戰
[00:12:18.000 --> 00:12:20.000]  大批的
[00:12:20.000 --> 00:12:22.000]  越北的基督徒
[00:12:22.000 --> 00:12:24.000]  由南下去到胡志明市
[00:12:24.000 --> 00:12:26.000]  所以
[00:12:26.000 --> 00:12:28.000]  在外戰期間
[00:12:28.000 --> 00:12:30.000]  差不多北越
[00:12:30.000 --> 00:12:32.000]  大部分基督徒都走了
[00:12:32.000 --> 00:12:34.000]  福音變為一個荒地
[00:12:34.000 --> 00:12:36.000]  七五年
[00:12:36.000 --> 00:12:38.000]  統一
[00:12:38.000 --> 00:12:40.000]  在當中
[00:12:40.000 --> 00:12:42.000]  教會在越北式微
[00:12:42.000 --> 00:12:44.000]  八十年代
[00:12:44.000 --> 00:12:46.000]  大家如果
[00:12:46.000 --> 00:12:48.000]  印象深刻的就是越南難民的事件
[00:12:48.000 --> 00:12:50.000]  很多的
[00:12:50.000 --> 00:12:52.000]  越北的難民
[00:12:52.000 --> 00:12:54.000]  來了香港
[00:12:54.000 --> 00:12:56.000]  在當中
[00:12:56.000 --> 00:12:58.000]  有不少人
[00:12:58.000 --> 00:13:00.000]  來了香港,那時候統計
[00:13:00.000 --> 00:13:02.000]  有六萬個難民住在不同的營房
[00:13:02.000 --> 00:13:06.000]  而這次我們去
[00:13:06.000 --> 00:13:08.000]  越北,去到一些
[00:13:08.000 --> 00:13:10.000]  教會當中
[00:13:10.000 --> 00:13:12.000]  師母,執事
[00:13:12.000 --> 00:13:14.000]  差不多是同一個類型的事件
[00:13:14.000 --> 00:13:16.000]  原來他們
[00:13:16.000 --> 00:13:18.000]  在八十年代
[00:13:18.000 --> 00:13:20.000]  九十年代初期
[00:13:20.000 --> 00:13:22.000]  由越南來到香港
[00:13:22.000 --> 00:13:24.000]  這些難民營
[00:13:24.000 --> 00:13:26.000]  當中聽到福音
[00:13:26.000 --> 00:13:28.000]  原來聽范牧師說
[00:13:28.000 --> 00:13:30.000]  想當年宣導會
[00:13:30.000 --> 00:13:32.000]  做很多難民的工作
[00:13:32.000 --> 00:13:34.000]  去到荔枝角的難民營
[00:13:34.000 --> 00:13:36.000]  或其他地方傳福音
[00:13:36.000 --> 00:13:38.000]  當中有八萬個難民
[00:13:38.000 --> 00:13:40.000]  當中有六千個
[00:13:40.000 --> 00:13:42.000]  大約六千個送了耶穌
[00:13:42.000 --> 00:13:44.000]  九七逼近
[00:13:44.000 --> 00:13:48.000]  因為主權的緣故
[00:13:48.000 --> 00:13:50.000]  所有的難民都要遣返
[00:13:50.000 --> 00:13:52.000]  分兩個類別
[00:13:52.000 --> 00:13:54.000]  一個是自願遣返
[00:13:54.000 --> 00:13:56.000]  一個是強制性遣返
[00:13:56.000 --> 00:14:00.000]  我們去聽
[00:14:00.000 --> 00:14:02.000]  這些生命故事的時候
[00:14:02.000 --> 00:14:04.000]  這些基督徒就選擇自願遣返
[00:14:06.000 --> 00:14:08.000]  原來信了耶穌
[00:14:08.000 --> 00:14:10.000]  在真理當中有自由
[00:14:10.000 --> 00:14:12.000]  為什麼他們離開北越
[00:14:12.000 --> 00:14:14.000]  因為生活很艱難
[00:14:14.000 --> 00:14:16.000]  想尋求一個過著自由
[00:14:16.000 --> 00:14:18.000]  比較豐富豐盛的生活
[00:14:18.000 --> 00:14:20.000]  誰知在難民營
[00:14:20.000 --> 00:14:22.000]  信了耶穌之後
[00:14:22.000 --> 00:14:24.000]  他們覺得信仰太寶貴
[00:14:24.000 --> 00:14:26.000]  回到越北這個地方
[00:14:26.000 --> 00:14:28.000]  傳福音
[00:14:28.000 --> 00:14:30.000]  不過你不要以為這樣很容易
[00:14:30.000 --> 00:14:32.000]  因為回到越北的時候
[00:14:32.000 --> 00:14:34.000]  受到各方的逼迫
[00:14:34.000 --> 00:14:36.000]  因為你可以想像
[00:14:36.000 --> 00:14:38.000]  一個荒涼的
[00:14:38.000 --> 00:14:40.000]  共產國家之地
[00:14:40.000 --> 00:14:42.000]  你要去傳福音
[00:14:42.000 --> 00:14:44.000]  在九十年代的時候是非常艱難
[00:14:44.000 --> 00:14:46.000]  所以他們不會有工作
[00:14:46.000 --> 00:14:48.000]  因為你
[00:14:48.000 --> 00:14:50.000]  信耶穌
[00:14:50.000 --> 00:14:52.000]  他們就會過著很刻苦的
[00:14:52.000 --> 00:14:54.000]  被人欺凌的生活
[00:14:54.000 --> 00:14:56.000]  但他們仍然堅守信仰
[00:14:56.000 --> 00:14:58.000]  到現今在北越已經有
[00:14:58.000 --> 00:15:00.000]  一千四百間宣導會
[00:15:02.000 --> 00:15:04.000]  很少
[00:15:04.000 --> 00:15:06.000]  很少的人願意
[00:15:06.000 --> 00:15:08.000]  為福音的緣故犧牲
[00:15:08.000 --> 00:15:10.000]  他們願意在艱難當中
[00:15:10.000 --> 00:15:12.000]  呼求耶和華的幫助
[00:15:12.000 --> 00:15:14.000]  他們在當中
[00:15:14.000 --> 00:15:16.000]  生長了很多福音的種子
[00:15:16.000 --> 00:15:18.000]  到今天
[00:15:18.000 --> 00:15:20.000]  越北仍然很缺乏
[00:15:20.000 --> 00:15:22.000]  南越
[00:15:22.000 --> 00:15:24.000]  胡志明市很豐富
[00:15:24.000 --> 00:15:26.000]  宣導會也有兩個總會
[00:15:26.000 --> 00:15:28.000]  北越和南越
[00:15:28.000 --> 00:15:30.000]  兩個是分開的
[00:15:30.000 --> 00:15:32.000]  大家都知道
[00:15:32.000 --> 00:15:34.000]  因為歷史的緣故
[00:15:34.000 --> 00:15:36.000]  所以宣導會很想
[00:15:36.000 --> 00:15:38.000]  在北越的幫助
[00:15:38.000 --> 00:15:40.000]  仍然可以
[00:15:40.000 --> 00:15:42.000]  發展
[00:15:42.000 --> 00:15:44.000]  成為他們同行的
[00:15:44.000 --> 00:15:46.000]  一個地方
[00:15:46.000 --> 00:15:48.000]  求主幫助
[00:15:48.000 --> 00:15:50.000]  在艱難當中
[00:15:50.000 --> 00:15:52.000]  不論是實際的處境
[00:15:52.000 --> 00:15:54.000]  或是你在自己
[00:15:54.000 --> 00:15:56.000]  罪的狀況
[00:15:56.000 --> 00:15:58.000]  你都可以去
[00:15:58.000 --> 00:16:00.000]  尋求神的幫助
[00:16:00.000 --> 00:16:02.000]  經文繼續說
[00:16:02.000 --> 00:16:04.000]  第三到第六節
[00:16:04.000 --> 00:16:06.000]  說到面對一個
[00:16:06.000 --> 00:16:08.000]  公義、正直
[00:16:08.000 --> 00:16:10.000]  聖潔的上帝
[00:16:10.000 --> 00:16:12.000]  詩人說
[00:16:12.000 --> 00:16:14.000]  如果這個上帝
[00:16:14.000 --> 00:16:16.000]  能夠將我們
[00:16:16.000 --> 00:16:18.000]  每個罪孽
[00:16:18.000 --> 00:16:20.000]  慢慢檢查清楚
[00:16:20.000 --> 00:16:22.000]  看得清清楚楚
[00:16:22.000 --> 00:16:24.000]  寫下來的時候
[00:16:24.000 --> 00:16:26.000]  沒有一個人能夠在神的根前
[00:16:26.000 --> 00:16:28.000]  站得穩
[00:16:28.000 --> 00:16:30.000]  沒有一個
[00:16:30.000 --> 00:16:32.000]  世人都犯了罪,沒有一個
[00:16:32.000 --> 00:16:34.000]  但是為什麼
[00:16:34.000 --> 00:16:36.000]  詩人可以現在
[00:16:36.000 --> 00:16:38.000]  站在神的根前
[00:16:38.000 --> 00:16:40.000]  去呼求耶和華神的幫助
[00:16:40.000 --> 00:16:42.000]  基礎是什麼呢
[00:16:42.000 --> 00:16:44.000]  基礎就在於
[00:16:44.000 --> 00:16:50.000]  神自己
[00:16:50.000 --> 00:16:52.000]  因為整個詩篇
[00:16:54.000 --> 00:16:56.000]  詩人形容神
[00:16:56.000 --> 00:16:58.000]  是主耶和華
[00:16:58.000 --> 00:17:00.000]  主耶和華
[00:17:00.000 --> 00:17:02.000]  他這樣
[00:17:02.000 --> 00:17:04.000]  稱呼耶和華
[00:17:04.000 --> 00:17:06.000]  神是耶和華
[00:17:06.000 --> 00:17:08.000]  是一個很特別的
[00:17:08.000 --> 00:17:10.000]  或是舊約經常用的詞彙
[00:17:10.000 --> 00:17:12.000]  yagwe這個詞
[00:17:12.000 --> 00:17:14.000]  但是我們回到
[00:17:14.000 --> 00:17:16.000]  《出埃及記》第三章
[00:17:16.000 --> 00:17:18.000]  當摩西在
[00:17:18.000 --> 00:17:20.000]  曠野米甸的時候
[00:17:20.000 --> 00:17:22.000]  放羊的時候
[00:17:22.000 --> 00:17:24.000]  經濟的火向他顯現
[00:17:24.000 --> 00:17:26.000]  耶和華神向他顯現
[00:17:26.000 --> 00:17:28.000]  並且耶和華神猜險
[00:17:28.000 --> 00:17:30.000]  摩西回到
[00:17:30.000 --> 00:17:32.000]  埃及地
[00:17:32.000 --> 00:17:34.000]  帶了耶穌的子民
[00:17:34.000 --> 00:17:36.000]  耶穌的子民離開埃及
[00:17:36.000 --> 00:17:38.000]  摩西說
[00:17:38.000 --> 00:17:40.000]  人家問我是誰,你叫什麼名字
[00:17:40.000 --> 00:17:42.000]  他就說
[00:17:42.000 --> 00:17:44.000]  我是自有永有
[00:17:44.000 --> 00:17:46.000]  接著他說三章十五節
[00:17:46.000 --> 00:17:48.000]  出埃及記
[00:17:48.000 --> 00:17:50.000]  耶和華神就說
[00:17:50.000 --> 00:17:52.000]  耶和華神
[00:17:52.000 --> 00:17:54.000]  亞國的神
[00:17:54.000 --> 00:17:56.000]  耶和華是我的名
[00:17:56.000 --> 00:17:58.000]  直到永遠
[00:17:58.000 --> 00:18:00.000]  當斯人
[00:18:00.000 --> 00:18:02.000]  他面對
[00:18:02.000 --> 00:18:04.000]  生命的處境
[00:18:04.000 --> 00:18:06.000]  無論是個人的掙扎或罪惡的時候
[00:18:06.000 --> 00:18:08.000]  他能夠來到耶和華跟前
[00:18:08.000 --> 00:18:10.000]  呼求耶和華的幫助
[00:18:10.000 --> 00:18:12.000]  是因為耶和華神他自己有一個
[00:18:12.000 --> 00:18:14.000]  很獨特的一個屬性
[00:18:14.000 --> 00:18:16.000]  就是納約的神
[00:18:16.000 --> 00:18:18.000]  Confident to God
[00:18:18.000 --> 00:18:20.000]  和人納約的神
[00:18:20.000 --> 00:18:22.000]  他是
[00:18:22.000 --> 00:18:24.000]  阿伯拉罕之約的神
[00:18:24.000 --> 00:18:26.000]  他是西乃山之約的神
[00:18:26.000 --> 00:18:28.000]  他是大衛加之約的神
[00:18:28.000 --> 00:18:30.000]  也都去到
[00:18:30.000 --> 00:18:32.000]  聖餐,耶和華當
[00:18:32.000 --> 00:18:34.000]  舉起杯子的時候說
[00:18:34.000 --> 00:18:36.000]  這個杯子是用我的血所納的新約的神
[00:18:36.000 --> 00:18:38.000]  這個神是
[00:18:38.000 --> 00:18:40.000]  昔在今在永在的神
[00:18:40.000 --> 00:18:42.000]  昨天今天直到永遠
[00:18:42.000 --> 00:18:44.000]  一樣的神,這個神是不變的神
[00:18:44.000 --> 00:18:46.000]  所以斯人
[00:18:46.000 --> 00:18:48.000]  可以很安然的
[00:18:48.000 --> 00:18:50.000]  很夠膽的
[00:18:50.000 --> 00:18:52.000]  來到聖潔公義的主根前
[00:18:52.000 --> 00:18:54.000]  向他呼求,就因為不是他
[00:18:54.000 --> 00:18:56.000]  做了很多功德
[00:18:56.000 --> 00:18:58.000]  不是因為他有很多功績
[00:18:58.000 --> 00:19:00.000]  學了很多知識,不是
[00:19:00.000 --> 00:19:02.000]  全部都不是,是因為神自己
[00:19:02.000 --> 00:19:04.000]  他自己就是一個這樣的神
[00:19:04.000 --> 00:19:06.000]  慈愛
[00:19:06.000 --> 00:19:08.000]  守約的神
[00:19:08.000 --> 00:19:10.000]  一次又一次
[00:19:10.000 --> 00:19:12.000]  以色列子民在
[00:19:12.000 --> 00:19:14.000]  曠野背叛
[00:19:14.000 --> 00:19:16.000]  耶和華的時候
