
[00:00:00.000 --> 00:00:03.500]  請大家翻到新約伊夫所書
[00:04:49.500 --> 00:04:51.500]  不但如此
[00:04:51.500 --> 00:04:55.500]  就是在患難中也是歡歡喜喜的
[00:04:55.500 --> 00:04:57.500]  因為知道患難生忍耐
[00:04:57.500 --> 00:04:58.500]  忍耐生老年
[00:04:58.500 --> 00:05:00.500]  老年生盼望
[00:05:00.500 --> 00:05:02.500]  這裡提到人生的患難
[00:05:02.500 --> 00:05:07.500]  這是人生的必經之途
[00:05:07.500 --> 00:05:11.500]  這是人生必經之道
[00:05:11.500 --> 00:05:14.500]  這是人生必經之途
[00:05:14.500 --> 00:05:17.500]  沒有一個人的人生裡沒有患難
[00:05:17.500 --> 00:05:19.500]  我們的人生是沒有患難
[00:05:19.500 --> 00:05:23.500]  我們要受各方面的考驗
[00:05:23.500 --> 00:05:25.500]  我們要面對各種的問題
[00:05:25.500 --> 00:05:27.500]  我們要面對各種的問題
[00:05:27.500 --> 00:05:28.500]  在這樣的人生裡
[00:05:28.500 --> 00:05:30.500]  在這樣的人生裡
[00:05:30.500 --> 00:05:33.500]  保羅告訴我們
[00:05:33.500 --> 00:05:37.500]  聖靈將神的愛澆灌在我們心裡
[00:05:37.500 --> 00:05:40.500]  聖靈將神的愛澆灌在我們心裡
[00:05:40.500 --> 00:05:44.500]  我們把這個澆灌和背景做一個對比的時候
[00:05:44.500 --> 00:05:47.500]  我們把這個澆灌和背景做一個對比的時候
[00:05:47.500 --> 00:05:49.500]  我們就特別發現它的寶貴
[00:05:49.500 --> 00:05:51.500]  我們就特別發現它的寶貴
[00:05:51.500 --> 00:05:55.500]  如果在順利的人生裡有愛
[00:05:55.500 --> 00:05:57.500]  順利的人生裡有愛
[00:05:57.500 --> 00:05:59.500]  不算奇
[00:05:59.500 --> 00:06:00.500]  那不說奇
[00:06:00.500 --> 00:06:04.500]  但是如果在我們人生的各樣的遭遇裡
[00:06:04.500 --> 00:06:07.500]  有神的愛澆灌在我們心裡
[00:06:07.500 --> 00:06:10.500]  但是如果在我們人生的各樣的遭遇裡
[00:06:10.500 --> 00:06:12.500]  有神的愛澆灌在我們心裡
[00:06:12.500 --> 00:06:14.500]  這是不簡單的
[00:06:14.500 --> 00:06:15.500]  那就不簡單了
[00:06:15.500 --> 00:06:17.500]  非常寶貴
[00:06:17.500 --> 00:06:21.500]  這個愛產生什麼果效?
[00:06:21.500 --> 00:06:22.500]  第三點
[00:06:22.500 --> 00:06:24.500]  歡歡喜喜
[00:06:24.500 --> 00:06:26.500]  歡歡喜喜
[00:06:26.500 --> 00:06:28.500]  原來不可能有歡喜
[00:06:28.500 --> 00:06:29.500]  原來不可能有歡喜
[00:06:29.500 --> 00:06:33.500]  但是因為神的愛充滿澆灌在我們心裡
[00:06:33.500 --> 00:06:36.500]  但是因為神的愛充滿澆灌在我們心裡
[00:06:36.500 --> 00:06:39.500]  我們就滿有歡喜
[00:06:39.500 --> 00:06:43.500]  歡歡喜喜
[00:06:43.500 --> 00:06:45.500]  這是何等的美麗
[00:06:45.500 --> 00:06:46.500]  是多麼的美麗
[00:06:46.500 --> 00:06:47.500]  何等的寶貴
[00:06:47.500 --> 00:06:49.500]  多麼的寶貴
[00:06:49.500 --> 00:06:52.500]  上帝的愛充滿我們的時候
[00:06:52.500 --> 00:06:54.500]  我們就生出反應
[00:06:54.500 --> 00:06:56.500]  或者說回應
[00:06:56.500 --> 00:06:59.500]  對神的愛有回應
[00:06:59.500 --> 00:07:01.500]  對神的愛有回應
[00:07:01.500 --> 00:07:06.500]  人有回應的流露
[00:07:06.500 --> 00:07:12.500]  我們把神的愛也向人表現出來
[00:07:12.500 --> 00:07:15.500]  對神的愛有回應
[00:07:15.500 --> 00:07:18.500]  對人也有愛
[00:07:18.500 --> 00:07:21.500]  這兩方面的表現
[00:07:21.500 --> 00:07:27.500]  都是由此而產生的
[00:07:27.500 --> 00:07:30.500]  在這裡有一本書
[00:07:30.500 --> 00:07:34.500]  是一個見證
[00:07:34.500 --> 00:07:38.500]  血淹十年
[00:07:38.500 --> 00:07:46.500]  作者是我們聽過他講過道的一位牧師
[00:07:46.500 --> 00:07:49.500]  潘氏鄂牧師
[00:07:49.500 --> 00:07:53.500]  他去年被主接去
[00:07:53.500 --> 00:07:55.500]  接去之前
[00:07:55.500 --> 00:07:58.500]  他患了血淹十年
[00:07:58.500 --> 00:08:05.500]  他是加拿大華人宣道會的牧師
[00:08:05.500 --> 00:08:10.500]  他在那裡十年的工作
[00:08:10.500 --> 00:08:15.500]  一開始就發現有血淹
[00:08:15.500 --> 00:08:22.500]  這個發現對他是一個很大的打擊
[00:08:22.500 --> 00:08:25.500]  但是神安慰他
[00:08:25.500 --> 00:08:28.500]  堅固他
[00:08:28.500 --> 00:08:33.500]  我多次跟他見面的時候
[00:08:33.500 --> 00:08:35.500]  我所感受的
[00:08:35.500 --> 00:08:38.500]  是他裡面的信心
[00:08:38.500 --> 00:08:40.500]  他的交托
[00:08:40.500 --> 00:08:44.500]  不改變的奉獻心志
[00:08:44.500 --> 00:08:49.500]  他繼續工作的熱忱
[00:08:49.500 --> 00:08:52.500]  使我很受感動
[00:08:52.500 --> 00:08:55.500]  神也透過這件事
[00:08:55.500 --> 00:09:01.500]  大大恩待他的師父
[00:09:01.500 --> 00:09:02.500]  十年前
[00:09:02.500 --> 00:09:04.500]  他在那裡開始工作
[00:09:04.500 --> 00:09:07.500]  沒有會友
[00:09:07.500 --> 00:09:10.500]  但是他離開世界的時候
[00:09:10.500 --> 00:09:15.500]  他的教會有五六百個會友
[00:09:15.500 --> 00:09:18.500]  是一個很長進的教會
[00:09:18.500 --> 00:09:21.500]  是一個很熱心的教會
[00:09:21.500 --> 00:09:25.500]  他們建造了自己的禮拜堂
[00:09:25.500 --> 00:09:28.500]  他們開始了拆傳工作
[00:09:28.500 --> 00:09:34.500]  也有弟兄姊妹在他們教會裡面現身
[00:09:34.500 --> 00:09:38.500]  他們工作的第一年我見過
[00:09:38.500 --> 00:09:43.500]  工作的第十年我也見過
[00:09:43.500 --> 00:09:48.500]  他得病的開始我見到他
[00:09:48.500 --> 00:09:53.500]  他去世之前一個月我也見到他
[00:09:53.500 --> 00:09:56.500]  在他的身上
[00:09:56.500 --> 00:10:02.500]  真是證實了這裡我們看見的畫
[00:10:02.500 --> 00:10:08.500]  就是在患難中也是歡歡喜喜的
[00:10:08.500 --> 00:10:14.500]  因為聖靈將神的愛交換在他的心裡
[00:10:14.500 --> 00:10:22.500]  如果我們問Edmonton教會的任何一個會友
[00:10:22.500 --> 00:10:27.500]  為什麼你們的教會這麼濃恩
[00:10:27.500 --> 00:10:32.500]  我相信他們會有一個相同的答案
[00:10:32.500 --> 00:10:40.500]  就是神藉著潘牧師患病的經歷
[00:10:40.500 --> 00:10:42.500]  而恩待全教會
[00:10:42.500 --> 00:10:46.500]  神藉著潘牧師患病的經歷而恩待全教會
[00:10:46.500 --> 00:10:54.500]  讓整個教會的靈性能夠盡心紮根
[00:10:54.500 --> 00:10:57.500]  這本書剛剛出版
[00:10:57.500 --> 00:11:03.500]  在書室的門口可以買到
[00:11:03.500 --> 00:11:06.500]  但是我剛剛得到消息
[00:11:06.500 --> 00:11:11.500]  今天早上我介紹之後
[00:11:11.500 --> 00:11:16.500]  他們所有的一百本都已經賣光了
[00:11:16.500 --> 00:11:21.500]  所以我介紹是為了下一個主日介紹
[00:11:21.500 --> 00:11:25.500]  下一個主日我們會預備更多的
[00:11:25.500 --> 00:11:33.500]  大家可以下一個主日用特價來買這本書
[00:11:33.500 --> 00:11:35.500]  感謝神
[00:11:35.500 --> 00:11:44.500]  我們有一個活生生的經歷的見證擺在我們面前
[00:11:44.500 --> 00:11:48.500]  這是聖靈充滿的第一個果效
[00:11:48.500 --> 00:11:54.500]  就是神的愛交換在我們心裡
[00:11:54.500 --> 00:11:57.500]  我們再看
[00:11:57.500 --> 00:12:08.500]  約翰福音第七章37-39
[00:12:08.500 --> 00:12:11.500]  「節期的末日就是最大之日」
[00:12:11.500 --> 00:12:16.500]  「耶穌站著高聲說:人若渴了可以到我這裡來」
[00:12:16.500 --> 00:12:22.500]  「信我的人就如經上所說:從他福中要流出活水的江河來」
[00:12:22.500 --> 00:12:24.500]  39節
[00:12:24.500 --> 00:12:28.500]  「耶穌說:是指著信他之人要受聖靈說的」
[00:12:28.500 --> 00:12:31.500]  「那時還沒有此下聖靈來」
[00:12:31.500 --> 00:12:35.500]  「因為耶穌尚未得著榮耀」
[00:12:35.500 --> 00:12:38.500]  這是主耶穌親自的呼召
[00:12:38.500 --> 00:12:40.500]  這是主耶穌親自的呼召
[00:12:40.500 --> 00:12:42.500]  這是一個很重要的呼召
[00:12:42.500 --> 00:12:43.500]  是一個很重要的呼召
[00:12:43.500 --> 00:12:47.500]  什麼時候發這個呼召呢?
[00:12:47.500 --> 00:12:50.500]  37節告訴我們
[00:12:50.500 --> 00:12:53.500]  節期的末日
[00:12:53.500 --> 00:12:56.500]  就是最大之日
[00:12:56.500 --> 00:13:00.500]  當時的節期是祝彭節
[00:13:00.500 --> 00:13:04.500]  最大之日就是最後一天
[00:13:04.500 --> 00:13:06.500]  也就是第八天
[00:13:06.500 --> 00:13:10.500]  主耶穌高聲說
[00:13:10.500 --> 00:13:17.500]  在一個最重大的節期裡
[00:13:17.500 --> 00:13:20.500]  在最大的一天
[00:13:20.500 --> 00:13:24.500]  主高聲說這句話
[00:13:24.500 --> 00:13:28.500]  可見這是很重要的一句話
[00:13:28.500 --> 00:13:29.500]  什麼話呢?
[00:13:29.500 --> 00:13:34.500]  這是關於聖靈充滿的話
[00:13:34.500 --> 00:13:36.500]  在這三節裡
[00:13:36.500 --> 00:13:43.500]  給我們看見聖靈充滿的兩個要點
[00:13:43.500 --> 00:13:44.500]  第一個
[00:13:44.500 --> 00:13:52.500]  聖靈充滿是我們心靈的最大的滿足
[00:13:52.500 --> 00:13:55.500]  主說人若渴了
[00:13:55.500 --> 00:13:58.500]  可以到我這裡來喝
[00:13:58.500 --> 00:14:03.500]  可以得到聖靈的滿足
[00:14:03.500 --> 00:14:06.500]  這是對我們自己而言
[00:14:06.500 --> 00:14:12.500]  是我們靈性裡最大的祝福
[00:14:12.500 --> 00:14:19.500]  聖靈是神一切恩典的總合
[00:14:19.500 --> 00:14:24.500]  在耶穌基督十字架的基礎上
[00:14:24.500 --> 00:14:28.500]  來滿足我們的心
[00:14:28.500 --> 00:14:30.500]  第二點
[00:14:30.500 --> 00:14:33.500]  第38節
[00:14:33.500 --> 00:14:41.500]  信我的人從他腹中要流出活水的江河來
[00:14:41.500 --> 00:14:47.500]  這是聖靈充滿的活水的江河
[00:14:47.500 --> 00:14:50.500]  流出來
[00:14:50.500 --> 00:14:52.500]  我們自己得到滿足
[00:14:52.500 --> 00:14:57.500]  然後從我們流出來
[00:14:57.500 --> 00:15:00.500]  活水的江河
[00:15:00.500 --> 00:15:02.500]  湧流進來
[00:15:02.500 --> 00:15:05.500]  又湧流出去
[00:15:05.500 --> 00:15:08.500]  湧流進來就是充滿
[00:15:08.500 --> 00:15:12.500]  湧流出去就是滿溢
[00:15:12.500 --> 00:15:15.500]  我們自己得滿足
[00:15:15.500 --> 00:15:16.500]  得喜樂
[00:15:16.500 --> 00:15:21.500]  同時藉著我們流出去
[00:15:21.500 --> 00:15:26.500]  這是聖靈充滿的目的
[00:15:26.500 --> 00:15:28.500]  兩個因素
[00:15:28.500 --> 00:15:30.500]  滿足我們自己
[00:15:30.500 --> 00:15:33.500]  滿足我們一切的需要
[00:15:33.500 --> 00:15:37.500]  滿足我們心靈深處的渴望
[00:15:37.500 --> 00:15:41.500]  同時流出去
[00:15:41.500 --> 00:15:43.500]  讓別人得福
[00:15:43.500 --> 00:15:48.500]  我們就做了賜福的器物
[00:15:48.500 --> 00:15:50.500]  這兩樣合起來
[00:15:50.500 --> 00:15:56.500]  是聖靈充滿重要的意義
[00:15:56.500 --> 00:15:59.500]  我們再看
[00:15:59.500 --> 00:16:06.500]  路加福音第四章
[00:16:06.500 --> 00:16:09.500]  第一節
[00:16:09.500 --> 00:16:11.500]  (主耶穌被聖靈充滿)
[00:16:11.500 --> 00:16:12.500]  (從約旦河回來)
[00:16:12.500 --> 00:16:14.500]  (聖靈將他引到曠野)
[00:16:14.500 --> 00:16:17.500]  (四十天受魔鬼的試探)
[00:16:17.500 --> 00:16:22.500]  這節聖經令我們覺得很驚訝
[00:16:22.500 --> 00:16:26.500]  這是主耶穌自己的經驗
[00:16:26.500 --> 00:16:30.500]  主耶穌被聖靈充滿的時候
[00:16:30.500 --> 00:16:33.500]  我們心裏想
[00:16:33.500 --> 00:16:40.500]  祂應該是進到一個最美好的地方
[00:16:40.500 --> 00:16:44.500]  流奶與蜜的地方
[00:16:44.500 --> 00:16:47.500]  就好像迦南一樣
[00:16:47.500 --> 00:16:49.500]  但事實上
[00:16:49.500 --> 00:16:51.500]  正相反
[00:16:51.500 --> 00:16:54.500]  聖靈充滿耶穌之後
[00:16:54.500 --> 00:16:59.500]  就把祂引到曠野去
[00:16:59.500 --> 00:17:02.500]  曠野是沙漠的地方
[00:17:02.500 --> 00:17:04.500]  孤單的地方
[00:17:04.500 --> 00:17:06.500]  多毛的地方
[00:17:06.500 --> 00:17:09.500]  乾旱的地方
[00:17:09.500 --> 00:17:11.500]  沒有人煙的地方
[00:17:11.500 --> 00:17:14.500]  沒有人要去的地方
[00:17:14.500 --> 00:17:19.500]  聖靈把主引到這樣的地方去
[00:17:19.500 --> 00:17:22.500]  要受試探
[00:17:22.500 --> 00:17:25.500]  四十天受試探
[00:17:25.500 --> 00:17:29.500]  受完全的試探
[00:17:29.500 --> 00:17:31.500]  感謝神
[00:17:31.500 --> 00:17:35.500]  這裡的記載不是停止在這裡
[00:17:35.500 --> 00:17:38.500]  繼續告訴我們
[00:17:38.500 --> 00:17:42.500]  在這一切的試探之中
[00:17:42.500 --> 00:17:45.500]  主耶穌得勝
[00:17:45.500 --> 00:17:49.500]  最後的勝利是屬於主的
[00:17:49.500 --> 00:17:52.500]  因為聖靈充滿祂
[00:17:52.500 --> 00:17:57.500]  所以祂有得勝試探的能力
[00:17:57.500 --> 00:17:59.500]  因此
[00:17:59.500 --> 00:18:04.500]  祂能夠提示我們
[00:18:04.500 --> 00:18:06.500]  提示我們
[00:18:06.500 --> 00:18:11.500]  就好像希伯來書第二章所說的
[00:18:11.500 --> 00:18:14.500]  主是我們的大祭司
[00:18:14.500 --> 00:18:18.500]  祂凡事受過試探
[00:18:18.500 --> 00:18:21.500]  所以能夠了解我們
[00:18:21.500 --> 00:18:23.500]  提示我們
[00:18:23.500 --> 00:18:25.500]  同情我們
[00:18:25.500 --> 00:18:27.500]  答救我們
[00:18:27.500 --> 00:18:30.500]  這是何等的寶貴
[00:18:30.500 --> 00:18:36.500]  如果主自己沒有受過試探
[00:18:36.500 --> 00:18:40.500]  祂就不能夠幫助我們
[00:18:40.500 --> 00:18:43.500]  我們看見主的這個經歷
[00:18:43.500 --> 00:18:46.500]  心裡得到很大的安慰
[00:18:46.500 --> 00:18:48.500]  我們就不能說
[00:18:48.500 --> 00:18:51.500]  我和主不同
[00:18:51.500 --> 00:18:53.500]  主沒有受過試探
[00:18:53.500 --> 00:18:55.500]  我受過試探
[00:18:55.500 --> 00:18:57.500]  主不了解我
[00:18:57.500 --> 00:19:03.500]  我們的主經歷了我們一切的經歷
[00:19:03.500 --> 00:19:07.500]  祂有完全的人性
[00:19:07.500 --> 00:19:11.500]  祂和我們一樣受試探
[00:19:11.500 --> 00:19:14.500]  但是祂得勝了
[00:19:14.500 --> 00:19:17.500]  祂有完全的神性
[00:19:17.500 --> 00:19:20.500]  也有完全的人性
[00:19:20.500 --> 00:19:23.500]  如果祂單有神性
[00:19:23.500 --> 00:19:25.500]  而沒有人性
[00:19:25.500 --> 00:19:28.500]  祂就不可能受試探
[00:19:28.500 --> 00:19:30.500]  感謝主
[00:19:30.500 --> 00:19:31.500]  祂又是神
[00:19:31.500 --> 00:19:32.500]  又是人
[00:19:32.500 --> 00:19:36.500]  所以祂能夠做中寶
[00:19:36.500 --> 00:19:39.500]  在神和人之間
[00:19:39.500 --> 00:19:42.500]  成了我們的大祭司
[00:19:42.500 --> 00:19:47.500]  祂能夠答救受試探的人
[00:19:47.500 --> 00:19:53.500]  因為祂自己凡事受過試探
[00:19:53.500 --> 00:19:59.500]  這是我們的大祭司
[00:19:59.500 --> 00:20:02.500]  我們的中寶
[00:20:02.500 --> 00:20:07.500]  這是聖靈充滿的另外一個表現
[00:20:07.500 --> 00:20:10.500]  勝過一切的試探
[00:20:10.500 --> 00:20:14.500]  今天我們在這個世界裏
[00:20:14.500 --> 00:20:18.500]  真是可以說被試探包圍
[00:20:18.500 --> 00:20:20.500]  不但包圍
[00:20:20.500 --> 00:20:23.500]  而且裏面有內奸
[00:20:23.500 --> 00:20:28.500]  試探常常裡應外合
[00:20:28.500 --> 00:20:32.500]  把我們包圍
[00:20:32.500 --> 00:20:36.500]  又在我們裏面攪擾我們
[00:20:36.500 --> 00:20:40.500]  在這樣的一個世界裏
[00:20:40.500 --> 00:20:45.500]  我們必須有聖靈充滿的能力
[00:20:45.500 --> 00:20:50.500]  才能夠得勝
[00:20:50.500 --> 00:20:56.500]  剛才我們讀到約翰福音第七章
[00:20:56.500 --> 00:20:58.500]  我們再回到那裏
[00:20:58.500 --> 00:21:02.500]  注意當中的另外一句話
[00:21:02.500 --> 00:21:08.500]  是我們繼續有所領受
[00:21:08.500 --> 00:21:11.500]  約翰福音第七章
[00:21:11.500 --> 00:21:14.500]  第三十八節
[00:21:14.500 --> 00:21:17.500]  信我的人就如經上所說
[00:21:17.500 --> 00:21:20.500]  從他腹中要流出活水的江河來
[00:21:20.500 --> 00:21:22.500]  請注意當中的一句
[00:21:22.500 --> 00:21:26.500]  就如經上所說
[00:21:26.500 --> 00:21:32.500]  從他腹中要流出活水的江河來
[00:21:32.500 --> 00:21:35.500]  當我們讀到這裏的時候
[00:21:35.500 --> 00:21:37.500]  我們就會問
[00:21:37.500 --> 00:21:41.500]  在舊約裏面有什麼地方提到
[00:21:41.500 --> 00:21:44.500]  從信徒的人的腹中
[00:21:44.500 --> 00:21:46.500]  要流出活水的江河來呢?
[00:21:46.500 --> 00:21:48.500]  舊約裏面有什麼經文提到
[00:21:48.500 --> 00:21:52.500]  從信主的人腹中要流出活水的江河來呢?
[00:21:52.500 --> 00:21:56.500]  當我們這樣思想的時候
[00:21:56.500 --> 00:21:59.500]  我們所想到的經文
[00:21:59.500 --> 00:22:01.500]  只有一處
[00:22:01.500 --> 00:22:04.500]  那就是《依西傑書》
[00:22:04.500 --> 00:22:07.500]  第四十七章
[00:22:07.500 --> 00:22:11.500]  《依西傑書》第四十七章
[00:22:11.500 --> 00:22:16.500]  第一節到第十二節
[00:22:16.500 --> 00:22:19.500]  除此以外
[00:22:19.500 --> 00:22:21.500]  整本的舊約裏面
[00:22:21.500 --> 00:22:27.500]  沒有其他提到活水江河的地方
[00:22:27.500 --> 00:22:32.500]  所以我們有一個很正確的結論
[00:22:32.500 --> 00:22:36.500]  就是當主說那句話的時候
[00:22:36.500 --> 00:22:44.500]  他的心目中就是想到《依西傑書》第四十七章
[00:22:44.500 --> 00:22:49.500]  既然這是主心目中的一段經文
[00:22:49.500 --> 00:22:52.500]  所以我們要特別注意
[00:22:52.500 --> 00:22:57.500]  把這段經文和約翰福音主的話連在一起來看
[00:22:57.500 --> 00:23:03.500]  這段經文提到一個意象
[00:23:03.500 --> 00:23:08.500]  是神賜給先知依西傑的
[00:23:08.500 --> 00:23:13.500]  依西傑在這個意象裏
[00:23:13.500 --> 00:23:17.500]  看見在一個高山的頂上有聖殿
[00:23:17.500 --> 00:23:24.500]  聖殿的門口有條河流下來
[00:23:24.500 --> 00:23:31.500]  然後支潤約旦河的全平原
[00:23:31.500 --> 00:23:38.500]  我們要把這個意象的兩個要點提出來
[00:23:38.500 --> 00:23:41.500]  第一個要點
[00:23:41.500 --> 00:23:45.500]  第十二節
[00:23:45.500 --> 00:23:48.500]  在河這邊與那邊的岸上
[00:23:48.500 --> 00:23:50.500]  必生長各類的樹木
[00:23:50.500 --> 00:23:51.500]  其果可作食物
[00:23:51.500 --> 00:23:52.500]  葉子不枯幹
[00:23:52.500 --> 00:23:54.500]  果子不斷絕
[00:23:54.500 --> 00:23:56.500]  每月必結新果子
[00:23:56.500 --> 00:24:00.500]  因為這水是從靈所流出來的
[00:24:00.500 --> 00:24:02.500]  樹上的果子必作食物
[00:24:02.500 --> 00:24:04.500]  葉子乃為治病
[00:24:04.500 --> 00:24:07.500]  在這個河水的兩岸
[00:24:07.500 --> 00:24:09.500]  有很多的樹
[00:24:09.500 --> 00:24:12.500]  樹上的果子
[00:24:12.500 --> 00:24:17.500]  每個月都結新果子
[00:24:17.500 --> 00:24:20.500]  無論是什麼季節
[00:24:20.500 --> 00:24:22.500]  都結果子
[00:24:22.500 --> 00:24:25.500]  旱季結果子
[00:24:25.500 --> 00:24:28.500]  雨季結果子
[00:24:28.500 --> 00:24:30.500]  夏天結果子
[00:24:30.500 --> 00:24:33.500]  冬天也結果子
[00:24:33.500 --> 00:24:35.500]  週年結果子
[00:24:35.500 --> 00:24:41.500]  夏天的時候結果子很自然
[00:24:41.500 --> 00:24:46.500]  但是冬天的時候結果子呢
[00:24:46.500 --> 00:24:49.500]  就是很特別
[00:24:49.500 --> 00:24:52.500]  下雨的時候結果子
[00:24:52.500 --> 00:24:53.500]  是自然的
[00:24:53.500 --> 00:24:55.500]  乾旱的時候也結果子
[00:24:55.500 --> 00:24:57.500]  但是乾旱的時候都結果子
[00:24:57.500 --> 00:24:58.500]  就是特別
[00:24:58.500 --> 00:24:59.500]  最特別了
[00:24:59.500 --> 00:25:01.500]  這個意思就是說
[00:25:01.500 --> 00:25:02.500]  意思就是這樣說
[00:25:02.500 --> 00:25:04.500]  森林充滿的時候
[00:25:04.500 --> 00:25:08.500]  我們就能夠超越環境
[00:25:08.500 --> 00:25:13.500]  結出來那個環境裡原來結不出來的果子
[00:25:13.500 --> 00:25:16.500]  結出一個環境裡原來結不出來的果子
[00:25:16.500 --> 00:25:21.500]  我們不再受環境的控制
[00:25:21.500 --> 00:25:25.500]  我們是超越了環境
[00:25:25.500 --> 00:25:29.500]  因為得到森林的充滿
[00:25:29.500 --> 00:25:32.500]  在這個世界裡
[00:25:32.500 --> 00:25:34.500]  充滿了罪惡
[00:25:34.500 --> 00:25:40.500]  充滿了污穢的事情
[00:25:40.500 --> 00:25:42.500]  在這樣的環境裡
[00:25:42.500 --> 00:25:45.500]  最自然的事就是受沾染
[00:25:45.500 --> 00:25:46.500]  同流合污
[00:25:46.500 --> 00:25:48.500]  最自然的事就是受沾染
[00:25:48.500 --> 00:25:49.500]  同流合污
[00:25:49.500 --> 00:25:53.500]  但是在這樣的一個環境裡
[00:25:53.500 --> 00:25:57.500]  森林能夠使我們結出來聖結的果子
[00:25:57.500 --> 00:25:58.500]  在這樣的環境裡
[00:25:58.500 --> 00:26:00.500]  森林能夠使我們結出聖結的果子
[00:26:00.500 --> 00:26:02.500]  在這樣的一個世界裡
[00:26:02.500 --> 00:26:04.500]  充滿了仇恨
[00:26:04.500 --> 00:26:06.500]  充滿了激動
[00:26:06.500 --> 00:26:09.500]  充滿了自私自利
