
[00:00:00.000 --> 00:00:03.320]  今天我們繼續講傳道書的信息
[00:02:36.380 --> 00:02:39.960]  你要享受你所擁有的物質
[00:02:39.960 --> 00:02:41.740]  你懂得去享受
[00:02:41.740 --> 00:02:46.100]  你享受多子多兒孫的那種福樂
[00:02:46.100 --> 00:02:48.920]  當你有很多物質生活的時候
[00:02:49.180 --> 00:02:53.220]  你懂得去享受使用這些物質的生活
[00:02:53.220 --> 00:02:56.560]  這些物質,你才會過一個有福的人生
[00:02:56.560 --> 00:02:59.880]  但是這個懂得去享受
[00:02:59.880 --> 00:03:03.720]  這個態度和能力,傳道者說都是上帝給的
[00:03:03.720 --> 00:03:06.040]  所以不是因為你行義
[00:03:06.040 --> 00:03:07.320]  所以你有福
[00:03:07.320 --> 00:03:08.840]  而是一切的福
[00:03:08.840 --> 00:03:10.640]  都是上帝給你的
[00:03:10.640 --> 00:03:11.660]  接著
[00:03:11.660 --> 00:03:14.480]  在第六章的十章,七章的十四節
[00:03:14.480 --> 00:03:17.560]  傳道者繼續去探討什麼叫做福
[00:03:18.060 --> 00:03:19.600]  他在這裡說
[00:03:19.600 --> 00:03:22.920]  人生,你知道什麼是福什麼是禍嗎?
[00:03:22.920 --> 00:03:23.960]  你不知道
[00:03:23.960 --> 00:03:26.000]  所以在第十六章的十二節
[00:03:26.000 --> 00:03:27.540]  他在這裡說
[00:03:27.540 --> 00:03:28.820]  人是不知道
[00:03:28.820 --> 00:03:30.360]  從結果去看
[00:03:30.360 --> 00:03:32.400]  你不知道什麼是好
[00:03:32.400 --> 00:03:33.420]  什麼是不好
[00:03:33.420 --> 00:03:38.040]  傳道者很強調,不單止在這段經文
[00:03:38.040 --> 00:03:39.820]  整個傳道書都是這樣說
[00:03:39.820 --> 00:03:42.120]  你不要以為你的遭遇是順境
[00:03:42.120 --> 00:03:43.400]  就一定是好
[00:03:43.400 --> 00:03:47.000]  你的順境可能是導致將來禍的根源
[00:03:47.500 --> 00:03:49.560]  你也不要以為你的逆境是不好的
[00:03:49.560 --> 00:03:53.680]  可能這個就是你將來得到福氣的一個基礎來的
[00:03:53.680 --> 00:03:57.000]  所以傳道者一直都是這樣說,在人生裡面
[00:03:57.000 --> 00:04:00.000]  我們生命有限,智慧有限
[00:04:00.000 --> 00:04:03.580]  我們對人生很多的東西都是不能夠完全的掌握
[00:04:03.580 --> 00:04:05.640]  在這段經文裡面
[00:04:05.640 --> 00:04:09.220]  有兩個很大的重點,傳道者要我們去思想
[00:04:09.220 --> 00:04:10.240]  第一就是
[00:04:10.240 --> 00:04:13.060]  很強調上帝在人世間的掌權
[00:04:13.060 --> 00:04:15.880]  和在每一個人生命當中的掌權
[00:04:15.880 --> 00:04:16.880]  很強調
[00:04:17.140 --> 00:04:19.960]  上帝和人之間的對比
[00:04:19.960 --> 00:04:21.760]  人是很有限的
[00:04:21.760 --> 00:04:24.580]  第二個很大的重點就是
[00:04:24.580 --> 00:04:27.140]  雖然在結果上
[00:04:27.140 --> 00:04:29.440]  我不知道這個遭遇
[00:04:29.440 --> 00:04:32.260]  對我來說是好還是不好,我不知道
[00:04:32.260 --> 00:04:35.060]  不過在人生的過程裡面
[00:04:35.060 --> 00:04:38.140]  我仍然是有很多東西我是知道的
[00:04:38.140 --> 00:04:40.700]  我仍然可以知道在過程裡面
[00:04:40.700 --> 00:04:42.740]  什麼是對我好一點
[00:04:42.740 --> 00:04:46.080]  什麼是對我不好一點,我仍然是可以知道的
[00:04:46.580 --> 00:04:48.880]  所以傳道者在這裡提醒我們
[00:04:48.880 --> 00:04:51.960]  在人生的過程裡面
[00:04:51.960 --> 00:04:54.780]  追求一個較為有福的生活
[00:04:54.780 --> 00:04:59.380]  在這段經文裡面,我們看看傳道者如何鋪排
[00:04:59.380 --> 00:05:02.200]  他這個重點讓我們知道
[00:05:02.200 --> 00:05:05.280]  在第六章的第十節到十二節他這樣說
[00:05:05.280 --> 00:05:08.080]  先前所有的早已起了名
[00:05:08.080 --> 00:05:09.620]  並知道何為人
[00:05:09.620 --> 00:05:13.460]  他也不能與那比自己力大的相爭
[00:05:13.920 --> 00:05:18.280]  家爭虛浮的事,爭多忌多,這與人有什麼益處呢?
[00:05:18.280 --> 00:05:22.120]  人一生虛度的日子,就如影兒經過
[00:05:22.120 --> 00:05:24.420]  誰知道什麼與他有益呢?
[00:05:24.420 --> 00:05:28.260]  誰能告訴他身後在日光之下有什麼事呢?
[00:05:28.260 --> 00:05:32.100]  在希伯來人的觀念裡面
[00:05:32.100 --> 00:05:34.160]  起名,即命名
[00:05:34.160 --> 00:05:36.980]  其實是代表行使主權的一個表現
[00:05:36.980 --> 00:05:38.260]  所以其實
[00:05:38.260 --> 00:05:39.780]  傳道者在這裡說
[00:05:39.780 --> 00:05:42.860]  世界上所有的事,其實上帝已經
[00:05:43.120 --> 00:05:43.880]  掌管著了
[00:05:43.880 --> 00:05:45.680]  他已經安排了
[00:05:45.680 --> 00:05:48.500]  並且他知道何為人
[00:05:48.500 --> 00:05:51.060]  其實這裡很清楚意思,就是說
[00:05:51.060 --> 00:05:53.360]  大家都知道人是怎樣的
[00:05:53.360 --> 00:05:54.380]  其實意思就是說
[00:05:54.380 --> 00:05:56.440]  我們知道上帝
[00:05:56.440 --> 00:05:57.980]  已經將所有的事
[00:05:57.980 --> 00:05:59.260]  安排好了
[00:05:59.260 --> 00:06:00.020]  人
[00:06:00.020 --> 00:06:01.300]  與上帝比較
[00:06:01.300 --> 00:06:02.840]  人真的很卑微
[00:06:02.840 --> 00:06:07.960]  這個思想其實在傳道書的三章十五節
[00:06:07.960 --> 00:06:09.240]  也很相近
[00:06:09.240 --> 00:06:11.020]  表達一切的事情
[00:06:11.020 --> 00:06:12.300]  上帝已經
[00:06:12.560 --> 00:06:14.860]  安排好了,已經有所安排,人所
[00:06:14.860 --> 00:06:16.400]  做所有的事
[00:06:16.400 --> 00:06:17.940]  都不可以改變
[00:06:17.940 --> 00:06:19.480]  接著在十一節
[00:06:19.480 --> 00:06:20.500]  這樣說
[00:06:20.500 --> 00:06:23.060]  家增虛浮的事,究竟是什麼呢?
[00:06:23.060 --> 00:06:27.420]  正如剛才所說,在當時的觀念,有些人就說
[00:06:27.420 --> 00:06:28.440]  行義
[00:06:28.440 --> 00:06:29.720]  就應該有福
[00:06:29.720 --> 00:06:32.020]  行惡就應該有禍
[00:06:32.020 --> 00:06:33.820]  但在現實上,他們看到
[00:06:33.820 --> 00:06:36.380]  行義的人未必有福
[00:06:36.380 --> 00:06:38.680]  行惡的人未必有禍
[00:06:38.680 --> 00:06:39.700]  所以
[00:06:39.700 --> 00:06:40.720]  人們就問
[00:06:40.720 --> 00:06:42.260]  上帝,你不公義
[00:06:42.520 --> 00:06:44.560]  當看到這樣的情況的時候
[00:06:44.560 --> 00:06:47.640]  就跟上帝爭辯,質疑上帝
[00:06:47.640 --> 00:06:48.400]  究竟
[00:06:48.400 --> 00:06:49.680]  你是不是公義的?
[00:06:49.680 --> 00:06:52.240]  為什麼在現實世界裡,會有這樣的事發生呢?
[00:06:52.240 --> 00:06:54.300]  接著傳道者說
[00:06:54.300 --> 00:06:57.880]  這樣對人有什麼益處呢?其實是一個切問句
[00:06:57.880 --> 00:06:59.160]  不過這個切問句
[00:06:59.160 --> 00:07:00.440]  基本上已經給了答案
[00:07:00.440 --> 00:07:03.000]  當人這樣去問的時候
[00:07:03.000 --> 00:07:04.780]  對人是沒有益處的
[00:07:04.780 --> 00:07:06.320]  在第十二節
[00:07:06.320 --> 00:07:07.860]  其實他繼續說
[00:07:07.860 --> 00:07:08.620]  其實人
[00:07:08.620 --> 00:07:10.940]  人對人生
[00:07:11.380 --> 00:07:13.940]  究竟什麼是好,什麼是不好,你都不知道
[00:07:13.940 --> 00:07:16.760]  所以如果從現在發生的事
[00:07:16.760 --> 00:07:19.320]  去論定上帝的作為
[00:07:19.320 --> 00:07:21.120]  你這樣是很無知的
[00:07:21.120 --> 00:07:22.400]  所以傳道者
[00:07:22.400 --> 00:07:23.160]  去
[00:07:23.160 --> 00:07:23.940]  帶出
[00:07:23.940 --> 00:07:26.240]  人的有限
[00:07:26.240 --> 00:07:27.520]  在第十二節裡面
[00:07:27.520 --> 00:07:30.340]  他提出了兩個問題,一個是現在
[00:07:30.340 --> 00:07:31.620]  一個是將來
[00:07:31.620 --> 00:07:34.680]  他提出現在的事,你都不是很清楚
[00:07:34.680 --> 00:07:35.700]  對於人生
[00:07:35.700 --> 00:07:38.260]  對你是好,對你是不好
[00:07:38.260 --> 00:07:39.800]  其實你都不是很清楚
[00:07:40.320 --> 00:07:41.340]  第二個問題就是
[00:07:41.340 --> 00:07:43.900]  你離開了世界之後
[00:07:43.900 --> 00:07:46.980]  將來的世界是什麼,你都不知道,沒有人告訴你
[00:07:46.980 --> 00:07:48.240]  會怎樣發生
[00:07:48.240 --> 00:07:50.300]  其實傳道者是去
[00:07:50.300 --> 00:07:51.060]  帶出了
[00:07:51.060 --> 00:07:52.600]  人的有限
[00:07:52.600 --> 00:07:54.400]  和人的無知
[00:07:54.400 --> 00:07:57.980]  在這裡帶出了上帝的權能
[00:07:57.980 --> 00:08:01.300]  和人的有限的一個強烈的對比
[00:08:01.300 --> 00:08:02.080]  接著
[00:08:02.080 --> 00:08:03.360]  他說完之後
[00:08:03.360 --> 00:08:05.660]  他就說,既然是這樣的時候
[00:08:05.660 --> 00:08:06.680]  人
[00:08:06.680 --> 00:08:10.260]  好像對自己什麼是好,什麼是不好都不知道的時候
[00:08:10.460 --> 00:08:11.740]  那我怎樣去生活
[00:08:11.740 --> 00:08:13.540]  我用什麼態度去生活
[00:08:13.540 --> 00:08:14.820]  接著他就說
[00:08:14.820 --> 00:08:17.640]  在第七章的一至十四節裡面
[00:08:17.640 --> 00:08:21.220]  他就教我們,提醒我們應該怎樣去生活
[00:08:21.220 --> 00:08:23.780]  在這段經文裡面
[00:08:23.780 --> 00:08:26.080]  其實傳道者說
[00:08:26.080 --> 00:08:26.840]  雖然
[00:08:26.840 --> 00:08:28.140]  從結果去說
[00:08:28.140 --> 00:08:28.900]  的確
[00:08:28.900 --> 00:08:29.940]  我們真的不知道
[00:08:29.940 --> 00:08:31.940]  什麼是好,什麼是不好,不過
[00:08:31.940 --> 00:08:33.760]  在人生的過程裡面
[00:08:33.760 --> 00:08:35.040]  我們總是
[00:08:35.040 --> 00:08:36.080]  可以知道
[00:08:36.080 --> 00:08:38.620]  有些事情比另一些事情
[00:08:38.620 --> 00:08:39.660]  更好的
[00:08:40.160 --> 00:08:42.980]  這是他在這裡很強烈的表達
[00:08:42.980 --> 00:08:45.020]  在第七章的一至第四節
[00:08:45.020 --> 00:08:45.800]  他這樣說
[00:08:45.800 --> 00:08:48.360]  命遇強於美好的高柔
[00:08:48.360 --> 00:08:51.680]  人死的日子勝過人生的日子
[00:08:51.680 --> 00:08:55.520]  往灶殤的加去,強於往燕落的加去
[00:08:55.520 --> 00:08:57.820]  因為死是眾人的結局
[00:08:57.820 --> 00:09:00.640]  活人也必將這事放在心上
[00:09:00.640 --> 00:09:02.700]  憂愁強如喜笑
[00:09:02.700 --> 00:09:05.760]  因為面帶受容,終必使心喜樂
[00:09:05.760 --> 00:09:07.040]  智慧人的心
[00:09:07.040 --> 00:09:08.580]  在灶殤之間
[00:09:08.580 --> 00:09:09.860]  愚昧人的心
[00:09:10.120 --> 00:09:11.400]  在快樂之間
[00:09:11.400 --> 00:09:17.040]  傳道者是透過一個比較吊詭式的表達,他講出了
[00:09:17.040 --> 00:09:18.580]  一個道理
[00:09:18.580 --> 00:09:20.620]  這個道理其實我們應該都知道
[00:09:20.620 --> 00:09:22.920]  不過在我們的人生裡面
[00:09:22.920 --> 00:09:25.240]  很多時候都會忘記
[00:09:25.240 --> 00:09:27.280]  他教我們什麼道理呢?
[00:09:27.280 --> 00:09:30.360]  就是人生有限,生命有限
[00:09:30.360 --> 00:09:32.400]  人人必有一死
[00:09:32.400 --> 00:09:33.940]  他就是在說這件事
[00:09:33.940 --> 00:09:36.760]  你說我也知道的,但是
[00:09:37.460 --> 00:09:40.800]  其實很多時候我們都忘記了這個重要的事實
[00:09:40.800 --> 00:09:43.360]  在第七章第一章講明語
[00:09:43.360 --> 00:09:45.400]  強於美好的高柔
[00:09:45.400 --> 00:09:49.240]  這裡有兩個可能的意思
[00:09:49.240 --> 00:09:51.280]  第一,這個明語就是講到
[00:09:51.280 --> 00:09:52.820]  當人死的時候
[00:09:52.820 --> 00:09:56.920]  他的明星都仍然是好的,他不單止在生前有好的明星
[00:09:56.920 --> 00:09:58.200]  他死後
[00:09:58.200 --> 00:09:58.980]  亦都是
[00:09:58.980 --> 00:10:03.320]  死的時候,我們說是蓋棺定論,仍然有一個好的明星
[00:10:03.320 --> 00:10:05.120]  這個都是難能可貴的
[00:10:05.640 --> 00:10:07.440]  但是有另一個意思
[00:10:07.440 --> 00:10:11.780]  應該是這一段經文的意思,就是這個明語
[00:10:11.780 --> 00:10:12.800]  是講到
[00:10:12.800 --> 00:10:14.080]  一個名字
[00:10:14.080 --> 00:10:16.900]  其實就是指墓碑上的名字
[00:10:16.900 --> 00:10:18.440]  就是墓碑上
[00:10:18.440 --> 00:10:19.980]  刻了你的名字
[00:10:19.980 --> 00:10:23.560]  他在這段經文裡面講到
[00:10:23.560 --> 00:10:26.640]  人去遭喪之家,去喪禮
[00:10:26.640 --> 00:10:27.920]  比去生日會好
[00:10:27.920 --> 00:10:29.200]  用我們的字眼去講
[00:10:29.200 --> 00:10:32.780]  當然傳道者不是說你不可以去生日會
[00:10:33.240 --> 00:10:36.060]  訓練你不要去,只去喪禮,不是
[00:10:36.060 --> 00:10:37.080]  不過
[00:10:37.080 --> 00:10:38.360]  他在這裡講
[00:10:38.360 --> 00:10:40.160]  其實是一個
[00:10:40.160 --> 00:10:42.460]  拉到盡的一個比較
[00:10:42.460 --> 00:10:45.780]  愚昧人就是什麼呢,愚昧人只懂得
[00:10:45.780 --> 00:10:46.800]  去享受
[00:10:46.800 --> 00:10:49.120]  今生裡面一些物質的生活
[00:10:49.120 --> 00:10:50.920]  一個沒有上帝的
[00:10:50.920 --> 00:10:52.440]  人生
[00:10:52.440 --> 00:10:55.520]  他以為追求物質的生活,就已經可以得到快樂
[00:10:55.520 --> 00:10:56.540]  但是
[00:10:56.540 --> 00:10:59.360]  傳道者說,智慧人不是這樣,智慧人
[00:10:59.360 --> 00:11:02.180]  是去喪禮有什麼好處呢
[00:11:02.440 --> 00:11:04.220]  在喪禮裡面,你會憂愁
[00:11:04.220 --> 00:11:06.280]  你會悲哀,不過
[00:11:06.280 --> 00:11:08.840]  這個悲哀是對你有益處
[00:11:08.840 --> 00:11:11.400]  是讓你思想到人生
[00:11:11.400 --> 00:11:14.200]  你想到他的生命結束了
[00:11:14.200 --> 00:11:15.240]  到有一天
[00:11:15.240 --> 00:11:16.260]  我的生命
[00:11:16.260 --> 00:11:17.280]  都會結束
[00:11:17.280 --> 00:11:18.300]  以致到
[00:11:18.300 --> 00:11:20.360]  我們能夠好好把握
[00:11:20.360 --> 00:11:22.920]  今天我們仍然擁有的日子
[00:11:22.920 --> 00:11:25.720]  所以傳道者去講死亡,不是很消極的
[00:11:25.720 --> 00:11:26.760]  他不是消極去講
[00:11:26.760 --> 00:11:29.060]  他很積極的去講,提醒我們
[00:11:29.060 --> 00:11:30.600]  人人必有一死
[00:11:30.840 --> 00:11:33.640]  我們今天應該怎樣好好把握
[00:11:33.640 --> 00:11:35.400]  我們這個人生呢
[00:11:35.400 --> 00:11:38.480]  所以他才在說憂愁強如喜笑
[00:11:38.480 --> 00:11:39.500]  就是這個意思
[00:11:39.500 --> 00:11:42.560]  這個喜笑是指那些愚昧的人
[00:11:42.560 --> 00:11:43.600]  只懂得
[00:11:43.600 --> 00:11:48.200]  在今生的物質生活,就是最快樂
[00:11:48.200 --> 00:11:48.960]  這樣
[00:11:48.960 --> 00:11:50.240]  這個就是他的人生
[00:11:50.240 --> 00:11:52.040]  傳道者說,不是
[00:11:52.040 --> 00:11:53.320]  我們不應該是這樣
[00:11:53.320 --> 00:11:55.120]  所以他在
[00:11:55.120 --> 00:11:58.960]  第四節裡面,他更進一步去講
[00:11:59.480 --> 00:12:01.780]  智慧人的心在糟喪之間
[00:12:01.780 --> 00:12:04.340]  愚昧人的心在快樂之間
[00:12:04.340 --> 00:12:06.400]  正正就是一個這樣的意思
[00:12:06.400 --> 00:12:09.980]  第四節其實是一個轉折句
[00:12:09.980 --> 00:12:12.280]  什麼是有智慧的人生呢
[00:12:12.280 --> 00:12:15.100]  什麼是愚昧人的人生呢
[00:12:15.100 --> 00:12:16.120]  接著再去講
[00:12:16.120 --> 00:12:19.200]  智慧和愚昧的一個比較
[00:12:19.200 --> 00:12:20.980]  接著在第五節
[00:12:20.980 --> 00:12:22.000]  他這樣說
[00:12:22.000 --> 00:12:26.100]  聽智慧人的雜鼻,強如聽愚昧人的歌唱
[00:12:26.100 --> 00:12:28.160]  愚昧人的笑聲
[00:12:29.440 --> 00:12:32.000]  保障窩下燒荊棘的爆聲
[00:12:32.000 --> 00:12:33.280]  這也是虛空
[00:12:33.280 --> 00:12:36.360]  勒索使智慧人變為愚妄
[00:12:36.360 --> 00:12:38.920]  賄賂能敗壞人的遺心
[00:12:38.920 --> 00:12:40.200]  在這裡
[00:12:40.200 --> 00:12:44.800]  傳道者去比較一個智慧和一個愚昧
[00:12:44.800 --> 00:12:50.180]  聽智慧人的雜鼻,強如聽愚昧人的歌唱
[00:12:50.180 --> 00:12:51.200]  在這裡
[00:12:51.200 --> 00:12:52.480]  傳道者去講
[00:12:52.480 --> 00:12:54.280]  智慧人的雜鼻
[00:12:54.280 --> 00:12:56.840]  使得我們
[00:12:56.840 --> 00:12:57.860]  提醒我們
[00:12:58.320 --> 00:13:00.120]  我們的人生不要以為
[00:13:00.120 --> 00:13:01.140]  你追求
[00:13:01.140 --> 00:13:04.220]  物質的生活能夠使你快樂
[00:13:04.220 --> 00:13:05.760]  你更多物質生活
[00:13:05.760 --> 00:13:08.320]  你就會更快樂一些
[00:13:08.320 --> 00:13:09.600]  這是很多人的說法
[00:13:09.600 --> 00:13:11.140]  但傳道者其實在
[00:13:11.140 --> 00:13:14.460]  第二章的第一至十一節已經很清楚的說
[00:13:14.460 --> 00:13:15.740]  我比眾人
[00:13:15.740 --> 00:13:17.280]  所擁有的更多
[00:13:17.280 --> 00:13:18.560]  我有
[00:13:18.560 --> 00:13:21.880]  一個很公平的生活,我很多薄皮和牛羊
[00:13:21.880 --> 00:13:23.420]  有很多物質的生活
[00:13:23.420 --> 00:13:24.960]  我比眾人
[00:13:24.960 --> 00:13:27.260]  擁有更多,不過我也試過
[00:13:27.520 --> 00:13:29.060]  那些不能讓人得到
[00:13:29.060 --> 00:13:31.100]  最大的一個滿足
[00:13:31.100 --> 00:13:31.880]  那些
[00:13:31.880 --> 00:13:33.920]  不會使得你得到真正的快樂
[00:13:33.920 --> 00:13:36.220]  其實傳道者正正就在
[00:13:36.220 --> 00:13:38.780]  對我們提出一個這樣的提醒
[00:13:38.780 --> 00:13:39.560]  接著
[00:13:39.560 --> 00:13:41.340]  他在這裡給出一些理由
[00:13:41.340 --> 00:13:44.420]  為什麼不要聽愚昧人的歌唱
[00:13:44.420 --> 00:13:46.720]  他用了一些例子去講
[00:13:46.720 --> 00:13:48.260]  愚昧人的歌唱
[00:13:48.260 --> 00:13:51.320]  就好像什麼呢,就好像一些荊棘
[00:13:51.320 --> 00:13:55.180]  荊棘就是一些很乾的植物
[00:13:55.180 --> 00:13:56.960]  很容易燒的
[00:13:57.220 --> 00:13:58.500]  在當時的地方
[00:13:58.500 --> 00:14:01.520]  都是作為一個燃料之用的
[00:14:01.520 --> 00:14:04.600]  不過燒荊棘的時候是很刺耳的
[00:14:04.600 --> 00:14:06.380]  很刺耳的
[00:14:06.380 --> 00:14:07.160]  可能
[00:14:07.160 --> 00:14:11.760]  傳道者就用這種圖像去講
[00:14:11.760 --> 00:14:13.300]  當你燒荊棘的時候
[00:14:13.300 --> 00:14:15.100]  那些聲音
[00:14:15.100 --> 00:14:16.620]  令人煩厭
[00:14:16.620 --> 00:14:18.680]  就好像愚昧人的歌唱
[00:14:18.680 --> 00:14:20.980]  都同樣令人煩厭一樣
[00:14:20.980 --> 00:14:23.020]  也許還有一個意思就是
[00:14:23.020 --> 00:14:23.800]  荊棘
[00:14:23.800 --> 00:14:25.600]  因為很快就燒完
[00:14:25.860 --> 00:14:27.640]  很容易燃燒,但很快就燒完
[00:14:27.640 --> 00:14:28.920]  沒有什麼內涵
[00:14:28.920 --> 00:14:30.460]  不同一些木材
[00:14:30.460 --> 00:14:32.760]  一些木燒一燒的時候
[00:14:32.760 --> 00:14:34.820]  燒很久才燒完
[00:14:34.820 --> 00:14:36.340]  是代表很耐用
[00:14:36.340 --> 00:14:39.680]  也許傳道者也都可能比較愚昧
[00:14:39.680 --> 00:14:41.220]  和一個智慧人
[00:14:41.220 --> 00:14:43.260]  那個生命的特質
[00:14:43.260 --> 00:14:44.280]  在這裡
[00:14:44.280 --> 00:14:46.080]  他講完
[00:14:46.080 --> 00:14:47.100]  智慧人
[00:14:47.100 --> 00:14:48.900]  勝過愚昧人之後
[00:14:48.900 --> 00:14:49.920]  接著
[00:14:49.920 --> 00:14:51.720]  通常傳道者再去講
[00:14:51.720 --> 00:14:53.240]  再去補充一句
[00:14:53.240 --> 00:14:55.800]  你也不要覺得你自己這麼有智慧
[00:14:56.260 --> 00:14:56.780]  他說
[00:14:56.780 --> 00:14:58.560]  多有智慧的人
[00:14:58.560 --> 00:15:00.620]  都會有被試探的時刻
[00:15:00.620 --> 00:15:01.900]  金錢
[00:15:01.900 --> 00:15:04.720]  可能會足夠的金錢的誘惑
[00:15:04.720 --> 00:15:08.040]  可能會使得一個智慧人
[00:15:08.040 --> 00:15:10.100]  變成一個愚昧人
[00:15:10.100 --> 00:15:11.380]  用我們的說話去講
[00:15:11.380 --> 00:15:13.420]  一個差不多看不到東西的人
[00:15:13.420 --> 00:15:15.980]  如果在眼前見到很多錢
[00:15:15.980 --> 00:15:17.780]  他的眼睛都會打開
[00:15:17.780 --> 00:15:20.340]  打開去看,嘩,這麼多錢
[00:15:20.340 --> 00:15:22.120]  你一個智慧的人
[00:15:22.120 --> 00:15:22.900]  如果
[00:15:22.900 --> 00:15:25.200]  眼前有很多錢在你面前
[00:15:25.700 --> 00:15:26.200]  可能
[00:15:26.200 --> 00:15:27.760]  你也因為見到金錢
[00:15:27.760 --> 00:15:30.060]  而令到你的眼睛變為盒子
[00:15:30.060 --> 00:15:33.120]  其實傳道者正正是這樣的意思
[00:15:33.120 --> 00:15:33.900]  提醒我們
[00:15:33.900 --> 00:15:35.440]  不要以為自己
[00:15:35.440 --> 00:15:36.720]  很有智慧
[00:15:36.720 --> 00:15:37.740]  又或者這樣說
[00:15:37.740 --> 00:15:38.760]  傳道者可能
[00:15:38.760 --> 00:15:39.540]  去提醒我們
[00:15:39.540 --> 00:15:42.600]  那什麼是真正有智慧的人呢
[00:15:42.600 --> 00:15:43.880]  在第八節第十節
[00:15:43.880 --> 00:15:44.660]  他這樣說
[00:15:44.660 --> 00:15:46.180]  事情的終局
[00:15:46.180 --> 00:15:47.980]  強於事情的起頭
[00:15:47.980 --> 00:15:49.260]  全心忍耐
[00:15:49.260 --> 00:15:51.300]  勝過居心驕傲的
[00:15:51.300 --> 00:15:53.360]  你不要心裡急躁
[00:15:53.820 --> 00:15:56.380]  因為老老存在愚昧人的懷中
[00:15:56.380 --> 00:15:57.160]  不要說
[00:15:57.160 --> 00:15:59.980]  先前的日子強過如今的日子
[00:15:59.980 --> 00:16:01.500]  是什麼緣故呢
[00:16:01.500 --> 00:16:04.080]  你這樣問不是出於智慧
[00:16:04.080 --> 00:16:05.100]  在這裡
[00:16:05.100 --> 00:16:06.880]  傳道者說
[00:16:06.880 --> 00:16:08.680]  真正有智慧的人
[00:16:08.680 --> 00:16:09.700]  是一個
[00:16:09.700 --> 00:16:11.240]  會忍耐的人
