
[00:00:00.000 --> 00:00:04.000]  剛才我們讀過的第一章第十五節到二十三節
[00:01:26.000 --> 00:01:29.000]  而是真的知道的的確確
[00:01:29.000 --> 00:01:34.000]  這位主耶穌是創造天地至尊榮的神
[00:01:34.000 --> 00:01:36.000]  因此我帶著這樣的心情
[00:01:36.000 --> 00:01:38.000]  一路思想這一段經文
[00:01:38.000 --> 00:01:42.000]  首先聖經所說的的確主耶穌是至尊貴的創造主
[00:01:42.000 --> 00:01:45.000]  我們看第一章第十五節
[00:01:45.000 --> 00:01:50.000]  「愛子善也不能看見之神的像
[00:01:50.000 --> 00:01:54.000]  是守生的在一切被造的以先」
[00:01:54.000 --> 00:01:56.000]  我們知道神是個靈
[00:01:56.000 --> 00:01:59.000]  我們肉眼不能夠見到神
[00:01:59.000 --> 00:02:01.000]  但聖經就說雖然祂是不能看見
[00:02:01.000 --> 00:02:06.000]  但是愛子就是不能看見的神的像
[00:02:06.000 --> 00:02:09.000]  主耶穌來到世上很具體地顯現
[00:02:09.000 --> 00:02:13.000]  讓我們知道神是怎樣的
[00:02:13.000 --> 00:02:16.000]  透過認識耶穌而認識神
[00:02:16.000 --> 00:02:19.000]  因為耶穌基督祂是神的形象
[00:02:19.000 --> 00:02:22.000]  這個形象這個字是很豐富的含義
[00:02:22.000 --> 00:02:25.000]  最低限度有兩方面的意思
[00:02:25.000 --> 00:02:33.000]  第一方面因為耶穌基督是完全代表著神向我們顯現
[00:02:33.000 --> 00:02:38.000]  代表著神那種至尊貴的身份和地位
[00:02:38.000 --> 00:02:40.000]  第二祂也是代表著神
[00:02:40.000 --> 00:02:47.000]  祂是完全地去彰顯著神的屬性和各種的本質
[00:02:47.000 --> 00:02:53.000]  將神那種慈愛公義信實完全地彰顯出來
[00:02:53.000 --> 00:02:58.000]  因此完全地代表神又完全地彰顯神
[00:02:58.000 --> 00:03:01.000]  這個就是聖經所說的形象
[00:03:01.000 --> 00:03:07.000]  一位青年的音樂家鋼琴家在一個演奏廳裏面演奏
[00:03:07.000 --> 00:03:10.000]  他的父親是一位世界知名的演奏家
[00:03:10.000 --> 00:03:14.000]  但是因為年紀大很少有機會聽他演奏
[00:03:14.000 --> 00:03:15.000]  在那個時候大家聽的時候
[00:03:15.000 --> 00:03:20.000]  有一位年長的一聽這位年青的音樂家一彈奏的時候
[00:03:20.000 --> 00:03:25.000]  他立刻就說他好像爸爸一樣
[00:03:25.000 --> 00:03:28.000]  他的神態他的風格
[00:03:28.000 --> 00:03:32.000]  他的整個演繹和他爸爸是一樣的
[00:03:32.000 --> 00:03:38.000]  他將神運清楚透過他的兒子在鋼琴的演奏當中表露出來
[00:03:38.000 --> 00:03:41.000]  這些是我們在生活上可以體會到的
[00:03:41.000 --> 00:03:47.000]  但是聖經更加說主耶穌是將神完全地彰顯出來
[00:03:47.000 --> 00:03:51.000]  因此你再留心聖經第十九節
[00:03:51.000 --> 00:03:57.000]  因為父喜歡叫一切的風聲在他裏面居住
[00:03:57.000 --> 00:04:01.000]  完全全的風聲透過主耶穌來彰顯出來
[00:04:01.000 --> 00:04:04.000]  因此聖經說沒有人見過神
[00:04:04.000 --> 00:04:10.000]  但是在父懷裏的獨生子將他表明出來
[00:04:10.000 --> 00:04:12.000]  因此你認識主耶穌
[00:04:12.000 --> 00:04:15.000]  你就認識這位上帝
[00:04:15.000 --> 00:04:17.000]  而我們今天有福氣
[00:04:17.000 --> 00:04:21.000]  能夠透過聖經認識這位主耶穌
[00:04:21.000 --> 00:04:26.000]  聖經說:愛子善也不能看見之神的像是守生的
[00:04:26.000 --> 00:04:28.000]  有人以為這一節的經文
[00:04:28.000 --> 00:04:32.000]  守生是在說時間上的首先性
[00:04:32.000 --> 00:04:38.000]  因此有人就以為耶穌基督是被造之物的首先被造者
[00:04:38.000 --> 00:04:41.000]  而出現了異端
[00:04:41.000 --> 00:04:46.000]  摩門教當他提出耶穌是被造的
[00:04:46.000 --> 00:04:51.000]  認為耶穌是神人結合而生出來的
[00:04:51.000 --> 00:04:56.000]  就將耶穌的地位低貶了而成為了異端
[00:04:56.000 --> 00:04:58.000]  不單止摩門教
[00:04:58.000 --> 00:05:02.000]  耶和華的見證人認為耶穌基督是被造的
[00:05:02.000 --> 00:05:03.000]  因此祂不是神
[00:05:03.000 --> 00:05:05.000]  祂可能有點像神
[00:05:05.000 --> 00:05:06.000]  但是低於神
[00:05:06.000 --> 00:05:09.000]  因此又產生另一種異端
[00:05:09.000 --> 00:05:11.000]  當聖經說到守生的時候
[00:05:11.000 --> 00:05:13.000]  不是一個時間的觀念
[00:05:13.000 --> 00:05:15.000]  在猶太人和希利人當中
[00:05:15.000 --> 00:05:20.000]  他們對守生的觀念是在說尊貴的意思
[00:05:20.000 --> 00:05:22.000]  是極其尊貴的意思
[00:05:22.000 --> 00:05:26.000]  所以聖經說:在一切被造之物之上
[00:05:26.000 --> 00:05:29.000]  是最尊貴的
[00:05:29.000 --> 00:05:30.000]  而你看看經文
[00:05:30.000 --> 00:05:31.000]  你也會明白
[00:05:31.000 --> 00:05:33.000]  就是經文完全沒有一個意思
[00:05:33.000 --> 00:05:35.000]  它是被造者之一
[00:05:35.000 --> 00:05:37.000]  而不是造物主
[00:05:37.000 --> 00:05:39.000]  所以大家再看看下面的經文
[00:05:39.000 --> 00:05:43.000]  聖經說:因為萬有都是靠他造的
[00:05:43.000 --> 00:05:45.000]  大家熟不熟悉這支經文?
[00:05:45.000 --> 00:05:46.000]  很熟悉
[00:05:46.000 --> 00:05:48.000]  今個月的金句我們常常讀
[00:05:48.000 --> 00:05:50.000]  因為萬有都是靠他造的
[00:05:50.000 --> 00:05:54.000]  無論是天上地下的、地上的、能看見的、不能看見的
[00:05:54.000 --> 00:05:59.000]  或是有為的、主治的、執政的、掌權的
[00:05:59.000 --> 00:06:02.000]  一概都是藉著他造的
[00:06:02.000 --> 00:06:06.000]  有事為他造
[00:06:06.000 --> 00:06:08.000]  是藉著他造的
[00:06:08.000 --> 00:06:10.000]  如果不是主耶穌
[00:06:10.000 --> 00:06:13.000]  整個天地宇宙就不會出現
[00:06:13.000 --> 00:06:15.000]  是神所造的
[00:06:15.000 --> 00:06:18.000]  我們很多時候去國家旅行
[00:06:18.000 --> 00:06:21.000]  去到歐洲或某些東南亞地方
[00:06:21.000 --> 00:06:23.000]  買到一件很漂亮的貨品
[00:06:23.000 --> 00:06:26.000]  是當地出產的貨品
[00:06:26.000 --> 00:06:27.000]  很開心
[00:06:27.000 --> 00:06:29.000]  一看牌子
[00:06:29.000 --> 00:06:33.000]  Made in China
[00:06:33.000 --> 00:06:35.000]  我們很驚訝
[00:06:35.000 --> 00:06:37.000]  都是中國造的
[00:06:37.000 --> 00:06:41.000]  中國的製品遍佈在全世界不同的地方
[00:06:41.000 --> 00:06:43.000]  其實當你到處去
[00:06:43.000 --> 00:06:45.000]  全世界不同的地方去
[00:06:45.000 --> 00:06:48.000]  當你看到自然界很多的東西
[00:06:48.000 --> 00:06:51.000]  一棵很茁壯的大樹
[00:06:51.000 --> 00:06:53.000]  那個神派很美
[00:06:53.000 --> 00:06:54.000]  你走過去
[00:06:54.000 --> 00:06:56.000]  用你的心靈眼睛看一看
[00:06:56.000 --> 00:06:58.000]  你會看到寫著
[00:06:58.000 --> 00:07:01.000]  Made by Christ
[00:07:01.000 --> 00:07:04.000]  是基督耶穌所造的
[00:07:04.000 --> 00:07:06.000]  是祂所創造的天地
[00:07:06.000 --> 00:07:09.000]  一切都是祂所造的
[00:07:09.000 --> 00:07:11.000]  如果你再深深看
[00:07:11.000 --> 00:07:14.000]  是為祂而造的
[00:07:14.000 --> 00:07:17.000]  是為了祂的尊榮而造的
[00:07:17.000 --> 00:07:20.000]  為了祂而造也意味著是屬於祂的
[00:07:20.000 --> 00:07:23.000]  如果你去金舖買一隻戒指
[00:07:23.000 --> 00:07:24.000]  店主會問你
[00:07:24.000 --> 00:07:26.000]  要不要刻你的名字上去
[00:07:26.000 --> 00:07:28.000]  或者你的配偶的名字上去
[00:07:28.000 --> 00:07:32.000]  然後為你的手的大小造一隻戒指
[00:07:32.000 --> 00:07:34.000]  如果你撿到別人的戒指
[00:07:34.000 --> 00:07:36.000]  你會看到它的圈比較大
[00:07:36.000 --> 00:07:37.000]  你猜這個人的手指
[00:07:37.000 --> 00:07:41.000]  多數都是比較粗一點 肥一點
[00:07:41.000 --> 00:07:42.000]  你一看的時候
[00:07:42.000 --> 00:07:46.000]  你知道這隻戒指是專門為這個人造的
[00:07:46.000 --> 00:07:49.000]  甚至有他的名字刻在這裡
[00:07:49.000 --> 00:07:50.000]  各位靈智朋友
[00:07:50.000 --> 00:07:52.000]  這些一切
[00:07:52.000 --> 00:07:55.000]  你都知道戒指是屬於某一個人的
[00:07:55.000 --> 00:07:57.000]  你整個天地宇宙萬物
[00:07:57.000 --> 00:07:58.000]  包括你和我
[00:07:58.000 --> 00:08:01.000]  是屬於主耶穌的
[00:08:01.000 --> 00:08:03.000]  因為是為祂造的
[00:08:03.000 --> 00:08:06.000]  用你的信心眼睛看看你自己
[00:08:06.000 --> 00:08:09.000]  可能在你的心口上打了個印
[00:08:09.000 --> 00:08:12.000]  Made for Christ
[00:08:12.000 --> 00:08:13.000]  你是為神而造
[00:08:13.000 --> 00:08:15.000]  為基督耶穌而造
[00:08:15.000 --> 00:08:17.000]  叫你一生能夠去榮耀神
[00:08:17.000 --> 00:08:21.000]  也要去享受祂給你的永恆的祝福
[00:08:21.000 --> 00:08:23.000]  所以聖經很清楚地說一件事情
[00:08:23.000 --> 00:08:26.000]  萬物都是藉著祂造的
[00:08:26.000 --> 00:08:28.000]  也是為祂造的
[00:08:28.000 --> 00:08:31.000]  然後聖經十七節
[00:08:31.000 --> 00:08:33.000]  他在萬有之先
[00:08:33.000 --> 00:08:36.000]  萬有也靠他而立
[00:08:36.000 --> 00:08:37.000]  靠他而立
[00:08:37.000 --> 00:08:38.000]  就從中文來看
[00:08:38.000 --> 00:08:40.000]  好像不是最明顯的意思
[00:08:40.000 --> 00:08:44.000]  但意思是說一切萬物被造之後
[00:08:44.000 --> 00:08:47.000]  整個過程得以維持
[00:08:47.000 --> 00:08:49.000]  是耶穌基督的工作
[00:08:49.000 --> 00:08:51.000]  英文的翻譯比較清楚
[00:08:51.000 --> 00:08:53.000]  聖經所說的英文說
[00:08:53.000 --> 00:08:59.000]  In Him all things hold together
[00:08:59.000 --> 00:09:03.000]  是靠著祂才能夠維持住直到今天
[00:09:03.000 --> 00:09:06.000]  你去到國內某些酒店
[00:09:06.000 --> 00:09:08.000]  開幕的時候
[00:09:08.000 --> 00:09:10.000]  很宏偉 美輪美奐
[00:09:10.000 --> 00:09:12.000]  幾年之後回去看看
[00:09:12.000 --> 00:09:14.000]  為什麼殘了
[00:09:14.000 --> 00:09:17.000]  你知道問題在哪裡
[00:09:17.000 --> 00:09:19.000]  不是建築的問題
[00:09:19.000 --> 00:09:22.000]  而是管理的問題
[00:09:22.000 --> 00:09:24.000]  在當中沒有小心的管理
[00:09:24.000 --> 00:09:27.000]  因此很快就破壞了
[00:09:27.000 --> 00:09:30.000]  大家知道剛剛過了中秋節
[00:09:30.000 --> 00:09:31.000]  過了中秋節的時候
[00:09:31.000 --> 00:09:34.000]  我們說今年的月亮怎麼樣
[00:09:34.000 --> 00:09:36.000]  特別光特別亮
[00:09:36.000 --> 00:09:38.000]  因為在過去報紙說
[00:09:38.000 --> 00:09:41.000]  是九年來最接近地球的
[00:09:41.000 --> 00:09:45.000]  突然間我們才發現原來月球圍繞地球
[00:09:45.000 --> 00:09:47.000]  是橢圓形的軌跡
[00:09:47.000 --> 00:09:49.000]  有些時候很近地球
[00:09:49.000 --> 00:09:50.000]  有些時候很遠地球
[00:09:50.000 --> 00:09:52.000]  今年是最近的
[00:09:52.000 --> 00:09:54.000]  所以是最光最亮
[00:09:54.000 --> 00:09:58.000]  我們都很開心見到光亮的月亮
[00:09:58.000 --> 00:10:00.000]  但是每逢八月十五舊曆
[00:10:00.000 --> 00:10:04.000]  你一定會看到一個圓的月
[00:10:04.000 --> 00:10:07.000]  聖經在詩篇104篇就說
[00:10:07.000 --> 00:10:14.000]  神安置月亮 慧定節齡
[00:10:14.000 --> 00:10:18.000]  整個世界四時運轉
[00:10:18.000 --> 00:10:22.000]  整個自然界不斷循環不息
[00:10:22.000 --> 00:10:26.000]  是誰保持著
[00:10:26.000 --> 00:10:28.000]  聖經所說是基督耶穌
[00:10:28.000 --> 00:10:31.000]  用他的權能托住萬有
[00:10:31.000 --> 00:10:32.000]  也在這裡所說的
[00:10:32.000 --> 00:10:36.000]  萬有也靠他而立
[00:10:36.000 --> 00:10:37.000]  各位靈性姐妹
[00:10:37.000 --> 00:10:38.000]  主耶穌不單是你的朋友
[00:10:38.000 --> 00:10:41.000]  在你身邊上保守你
[00:10:41.000 --> 00:10:47.000]  要記得他更加是宇宙的創造主
[00:10:47.000 --> 00:10:49.000]  萬有是為他做
[00:10:49.000 --> 00:10:52.000]  也是靠著他做
[00:10:52.000 --> 00:10:54.000]  我們再看下一個經文
[00:10:54.000 --> 00:10:55.000]  18節就開始提到
[00:10:55.000 --> 00:10:58.000]  耶穌基督和教會之間的關係
[00:10:58.000 --> 00:11:00.000]  在第18節
[00:11:00.000 --> 00:11:03.000]  他也是教會全體之首
[00:11:03.000 --> 00:11:05.000]  他是教會全體之首
[00:11:05.000 --> 00:11:08.000]  這個教會是說身體
[00:11:08.000 --> 00:11:10.000]  因此教會是有機的
[00:11:10.000 --> 00:11:12.000]  有生命的組織
[00:11:12.000 --> 00:11:17.000]  主耶穌是全個教會的唯一的元首
[00:11:17.000 --> 00:11:19.000]  他是原始
[00:11:19.000 --> 00:11:22.000]  原始不單是說時間的開始
[00:11:22.000 --> 00:11:24.000]  也是說源頭
[00:11:24.000 --> 00:11:26.000]  他是我們的源頭
[00:11:26.000 --> 00:11:29.000]  不斷供應我們的需要
[00:11:29.000 --> 00:11:31.000]  何時我們離開了耶穌基督
[00:11:31.000 --> 00:11:33.000]  不尊崇祂
[00:11:33.000 --> 00:11:36.000]  我們就自斷水源
[00:11:36.000 --> 00:11:38.000]  我們就沒有供應
[00:11:38.000 --> 00:11:40.000]  我們生命就枯乾
[00:11:40.000 --> 00:11:41.000]  聖經說
[00:11:41.000 --> 00:11:43.000]  他是全體之首
[00:11:43.000 --> 00:11:45.000]  也是源頭
[00:11:45.000 --> 00:11:46.000]  是源始
[00:11:46.000 --> 00:11:50.000]  是從死裡首先復生的
[00:11:50.000 --> 00:11:51.000]  聖經說
[00:11:51.000 --> 00:11:52.000]  首先復生
[00:11:52.000 --> 00:11:56.000]  使得可以在凡事上居首位
[00:11:56.000 --> 00:11:59.000]  我們的主是首先從死裡復生
[00:11:59.000 --> 00:12:02.000]  去證明他勝過了死亡
[00:12:02.000 --> 00:12:04.000]  他勝過一切的權勢
[00:12:04.000 --> 00:12:09.000]  因此他理當在一切之上凡事居首位
[00:12:09.000 --> 00:12:11.000]  我記得一次看到啟示錄的時候
[00:12:11.000 --> 00:12:12.000]  心中很感動
[00:12:12.000 --> 00:12:14.000]  大家一起揭開啟示錄
[00:12:14.000 --> 00:12:20.000]  我們看第五章
[00:12:20.000 --> 00:12:23.000]  啟示錄第五章
[00:12:23.000 --> 00:12:26.000]  當時說到有一卷書卷
[00:12:26.000 --> 00:12:29.000]  但是沒有人能夠配揭開書卷
[00:12:29.000 --> 00:12:33.000]  在第三節
[00:12:33.000 --> 00:12:35.000]  第五章第三節
[00:12:35.000 --> 00:12:39.000]  在天上、地上、地底下
[00:12:39.000 --> 00:12:43.000]  沒有能展開、能觀看那書卷的
[00:12:43.000 --> 00:12:47.000]  因為沒有配展開、配觀看那書卷的
[00:12:47.000 --> 00:12:48.000]  約翰就說
[00:12:48.000 --> 00:12:50.000]  我就大哭
[00:12:50.000 --> 00:12:53.000]  當時長老中有一位對約翰說
[00:12:53.000 --> 00:12:54.000]  不要哭
[00:12:54.000 --> 00:12:57.000]  看那猶大支派中的獅子
[00:12:57.000 --> 00:12:58.000]  大衛的根
[00:12:58.000 --> 00:13:01.000]  大家知道在說彌賽亞基督
[00:13:01.000 --> 00:13:05.000]  他已得成能以展開那書卷
[00:13:05.000 --> 00:13:08.000]  揭開那七人
[00:13:08.000 --> 00:13:11.000]  我們剛才開始的時候唱崇拜的詩歌
[00:13:11.000 --> 00:13:14.000]  他配得尊崇
[00:13:14.000 --> 00:13:17.000]  因為他本來是永恆的上帝
[00:13:17.000 --> 00:13:19.000]  他樂意為我們死
[00:13:19.000 --> 00:13:22.000]  他配得展開舊恩的書卷
[00:13:22.000 --> 00:13:26.000]  向我們展出這個舊恩的計劃
[00:13:26.000 --> 00:13:27.000]  他配得
[00:13:27.000 --> 00:13:29.000]  聖經說到
[00:13:29.000 --> 00:13:31.000]  他首先從死裡復活
[00:13:31.000 --> 00:13:33.000]  他是一切之常
[00:13:33.000 --> 00:13:36.000]  我們大家再翻譯聖經的
[00:13:36.000 --> 00:13:38.000]  剛才的哥羅西書
[00:13:38.000 --> 00:13:49.000]  使他可以在凡事上居首位
[00:13:49.000 --> 00:13:51.000]  跟著聖經再說
[00:13:51.000 --> 00:13:53.000]  在第二十節
[00:13:53.000 --> 00:13:55.000]  再說到耶穌基督承傳了救贖
[00:13:55.000 --> 00:13:57.000]  是我們所熟悉的故事
[00:13:57.000 --> 00:13:58.000]  二十節說
[00:13:58.000 --> 00:14:01.000]  既然藉著他在十字架上所流的血
[00:14:01.000 --> 00:14:03.000]  成就了和平
[00:14:03.000 --> 00:14:05.000]  就藉著他叫萬有
[00:14:05.000 --> 00:14:07.000]  無論地上的天上的
[00:14:07.000 --> 00:14:10.000]  意味著不單止地上的一切生命
[00:14:10.000 --> 00:14:14.000]  包括天上的其他的被造之物
[00:14:14.000 --> 00:14:16.000]  都與自己和好
[00:14:16.000 --> 00:14:18.000]  二十一節再說
[00:14:18.000 --> 00:14:20.000]  從前與神隔絕開的
[00:14:20.000 --> 00:14:22.000]  但因為我們行惡行
[00:14:22.000 --> 00:14:24.000]  我們心裡和神敵對的
[00:14:24.000 --> 00:14:27.000]  但如今藉著基督的肉身受死
[00:14:27.000 --> 00:14:31.000]  叫你們與自己和好了
[00:14:31.000 --> 00:14:34.000]  我剛剛前幾天去到醫院裡面
[00:14:34.000 --> 00:14:37.000]  有一個老人科的病房
[00:14:37.000 --> 00:14:38.000]  看到很多老人家
[00:14:38.000 --> 00:14:40.000]  他們在床上的神態
[00:14:40.000 --> 00:14:42.000]  令到我心很深刻
[00:14:42.000 --> 00:14:44.000]  很多長者他們年老的時候
[00:14:44.000 --> 00:14:46.000]  不能夠自己進食
[00:14:46.000 --> 00:14:49.000]  因此有些喉管插著進食
[00:14:49.000 --> 00:14:50.000]  他們睡覺的時候
[00:14:50.000 --> 00:14:52.000]  有時候控制不了肌肉
[00:14:52.000 --> 00:14:55.000]  張開嘴巴在睡覺
[00:14:55.000 --> 00:14:57.000]  而且身體很瘦削
[00:14:57.000 --> 00:14:58.000]  只剩下骨頭
[00:14:58.000 --> 00:14:59.000]  一邊看的時候
[00:14:59.000 --> 00:15:00.000]  我的心就很難受
[00:15:00.000 --> 00:15:02.000]  因為有些時候再次明白
[00:15:02.000 --> 00:15:05.000]  每個人都要面對著人生最後一步
[00:15:05.000 --> 00:15:06.000]  死亡的一步
[00:15:06.000 --> 00:15:09.000]  我們好像沒有選擇
[00:15:09.000 --> 00:15:12.000]  但當我想起死苗死梗的這位主耶穌
[00:15:12.000 --> 00:15:16.000]  他是自己選擇去死亡
[00:15:16.000 --> 00:15:17.000]  有人說他是上帝
[00:15:17.000 --> 00:15:18.000]  所以他無所謂
[00:15:18.000 --> 00:15:20.000]  他也不會有什麼難處
[00:15:20.000 --> 00:15:22.000]  但大家不要忘記
[00:15:22.000 --> 00:15:23.000]  主耶穌在受死的時候
[00:15:23.000 --> 00:15:25.000]  是一個完全的人
[00:15:25.000 --> 00:15:28.000]  他是完全感受到各種的痛苦
[00:15:28.000 --> 00:15:31.000]  但是他甘願選擇成為人
[00:15:31.000 --> 00:15:33.000]  為我們經歷死亡
[00:15:33.000 --> 00:15:36.000]  在肉身受苦
[00:15:36.000 --> 00:15:38.000]  肉身受死
[00:15:38.000 --> 00:15:39.000]  因此聖經說
[00:15:39.000 --> 00:15:43.000]  他叫我們和神之間因此和好了
[00:15:43.000 --> 00:15:44.000]  因為他的血
[00:15:44.000 --> 00:15:45.000]  因為他的受死
[00:15:45.000 --> 00:15:47.000]  我們與神和好了
[00:15:47.000 --> 00:15:51.000]  我們要永遠傳頌福音的故事
[00:15:51.000 --> 00:15:55.000]  因為主耶穌的受死帶給我們生命
[00:15:55.000 --> 00:15:56.000]  聖經再說
[00:15:56.000 --> 00:15:58.000]  因此我們成為聖傑
[00:15:58.000 --> 00:16:01.000]  第二十二節中間說
[00:16:01.000 --> 00:16:02.000]  都成了聖傑
[00:16:02.000 --> 00:16:03.000]  沒有瑕疵
[00:16:03.000 --> 00:16:04.000]  無可責備
[00:16:04.000 --> 00:16:07.000]  將你們引到自己的面前
[00:16:07.000 --> 00:16:10.000]  一位剛剛出監的弟兄
[00:16:10.000 --> 00:16:13.000]  在監牢有人帶他信主
[00:16:13.000 --> 00:16:18.000]  他本來是一個不懂得愛人
[00:16:18.000 --> 00:16:20.000]  與家人關係很惡劣
[00:16:20.000 --> 00:16:21.000]  信主之後
[00:16:21.000 --> 00:16:22.000]  生命一路改變
[00:16:22.000 --> 00:16:23.000]  一路讀聖經
[00:16:23.000 --> 00:16:24.000]  出監之後
[00:16:24.000 --> 00:16:25.000]  回到家裡
[00:16:25.000 --> 00:16:28.000]  開始學習愛護自己的太太
[00:16:28.000 --> 00:16:29.000]  太太很驚訝
[00:16:29.000 --> 00:16:31.000]  丈夫好像變成判若兩人
[00:16:31.000 --> 00:16:32.000]  完全不同
[00:16:32.000 --> 00:16:34.000]  為什麼坐監這麼好呢
[00:16:34.000 --> 00:16:37.000]  出來之後好像完全不同了
[00:16:37.000 --> 00:16:40.000]  後來發覺他有沒有什麼精神問題
[00:16:40.000 --> 00:16:43.000]  但是經過一段長時間的觀察
[00:16:43.000 --> 00:16:46.000]  發覺他真正改變了
[00:16:46.000 --> 00:16:48.000]  整個家庭很快樂
[00:16:48.000 --> 00:16:51.000]  他們整個家庭都順住了
[00:16:51.000 --> 00:16:54.000]  我偶爾就聽到這些故事
[00:16:54.000 --> 00:16:56.000]  神自己的救恩
[00:16:56.000 --> 00:16:57.000]  將我們生命改變
[00:16:57.000 --> 00:16:59.000]  叫我們成為聖傑
[00:16:59.000 --> 00:17:00.000]  沒有瑕疵
[00:17:00.000 --> 00:17:02.000]  無可責備
[00:17:02.000 --> 00:17:03.000]  或者你說
[00:17:03.000 --> 00:17:04.000]  我今天有很多瑕疵
[00:17:04.000 --> 00:17:06.000]  很多責備之處
[00:17:06.000 --> 00:17:08.000]  但是神對你的心意就是
[00:17:08.000 --> 00:17:10.000]  祂要帶領你一路一路
[00:17:10.000 --> 00:17:13.000]  向那個誠信的方向走
[00:17:13.000 --> 00:17:15.000]  而祂應該要將這種
[00:17:15.000 --> 00:17:18.000]  完全聖潔的生命賜給你
[00:17:18.000 --> 00:17:19.000]  聖一路說
[00:17:19.000 --> 00:17:21.000]  耶穌基督請救我們
[00:17:21.000 --> 00:17:24.000]  當來到經文的23節的時候
[00:17:24.000 --> 00:17:27.000]  突然間那個語調好像轉了
[00:17:27.000 --> 00:17:29.000]  大家一起讀23節
[00:17:29.000 --> 00:17:33.000]  只要你們在所信的道上行心
[00:17:33.000 --> 00:17:35.000]  根基穩固
[00:17:35.000 --> 00:17:36.000]  堅定不移
[00:17:36.000 --> 00:17:40.000]  不致被人們失去福音的盼望
[00:17:40.000 --> 00:17:43.000]  這福音則是你們所聽過的
[00:17:43.000 --> 00:17:47.000]  有時傳語普天下萬人聽的
[00:17:47.000 --> 00:17:51.000]  可保羅也著了這福音的執事
[00:17:51.000 --> 00:17:52.000]  聖經就說
[00:17:52.000 --> 00:17:53.000]  既然蒙恩
[00:17:53.000 --> 00:17:55.000]  我們不要放縱
[00:17:55.000 --> 00:17:56.000]  我們要很留心的
[00:17:56.000 --> 00:17:58.000]  要保守著自己
[00:17:58.000 --> 00:18:02.000]  在所信的道上行心
[00:18:02.000 --> 00:18:04.000]  也意味著要保持著
[00:18:04.000 --> 00:18:07.000]  持久著在信仰的路上
[00:18:07.000 --> 00:18:09.000]  各位聽眾節目所說的
[00:18:09.000 --> 00:18:11.000]  好像是一個條件
[00:18:11.000 --> 00:18:12.000]  你知道嗎?
[00:18:12.000 --> 00:18:14.000]  神給我們這一切的救恩
[00:18:14.000 --> 00:18:18.000]  其中一個可以稱為條件的重點
[00:18:18.000 --> 00:18:20.000]  就是要保守自己
[00:18:20.000 --> 00:18:24.000]  在所信的道上行心
[00:18:24.000 --> 00:18:27.000]  當然經文的文法讓我們看到
[00:18:27.000 --> 00:18:29.000]  普羅當時說一句話的時候
[00:18:29.000 --> 00:18:30.000]  他有一個很大的信心
[00:18:30.000 --> 00:18:32.000]  知道哥羅西教會一定能夠
[00:18:32.000 --> 00:18:34.000]  可以得蒙保守
[00:18:34.000 --> 00:18:37.000]  他們一定能夠堅持到底
[00:18:37.000 --> 00:18:39.000]  一種很清楚的信念
[00:18:39.000 --> 00:18:43.000]  但總是一個條件
[00:18:43.000 --> 00:18:46.000]  警告我們領受了救恩之餘
[00:18:46.000 --> 00:18:49.000]  要保守自己
[00:18:49.000 --> 00:18:50.000]  當我們回看上面的經文
[00:18:50.000 --> 00:18:51.000]  大家記得上星期我們說到
[00:18:51.000 --> 00:18:53.000]  第一章第五節
