
[00:00:00.000 --> 00:00:04.120]  大家會知道今天是三月二十八日
[00:02:35.120 --> 00:02:37.160]  可能是一些屬靈的攻擊
[00:02:37.160 --> 00:02:38.440]  然後我就一路祈禱
[00:02:38.440 --> 00:02:40.200]  將整件事情交託給神
[00:02:40.200 --> 00:02:43.080]  將自己的夢境交託給神
[00:02:43.080 --> 00:02:44.600]  祈禱之後再睡覺
[00:02:44.600 --> 00:02:47.600]  就很安樂地一晚睡到天亮
[00:02:47.600 --> 00:02:49.240]  早上起來覺得很有精神
[00:02:49.240 --> 00:02:50.960]  再上路
[00:02:50.960 --> 00:02:52.840]  但有件事情給我心裡一種感受
[00:02:52.840 --> 00:02:55.480]  就是好像是一些攻擊
[00:02:55.480 --> 00:02:57.680]  讓我失去了一種信心
[00:02:57.680 --> 00:02:59.800]  以至我心靈受到一些打擊
[00:02:59.800 --> 00:03:03.320]  我不敢來講有關家庭的訊息
[00:03:03.320 --> 00:03:05.200]  但感激神鼓勵了我的心
[00:03:05.200 --> 00:03:06.760]  將事情交託之後
[00:03:06.760 --> 00:03:10.600]  就繼續有力量來上路
[00:03:10.600 --> 00:03:11.560]  突然有些時候
[00:03:11.560 --> 00:03:13.360]  在你想不到的時刻
[00:03:13.360 --> 00:03:15.720]  可能會面對一些攻擊
[00:03:15.720 --> 00:03:17.680]  在其中我們要醒覺
[00:03:17.680 --> 00:03:20.680]  靠神的幫助來抵擋惡者
[00:03:20.680 --> 00:03:23.240]  以至能夠站立得穩
[00:03:23.240 --> 00:03:25.520]  我們今天看的是聖經二弗所書
[00:03:25.520 --> 00:03:26.520]  二弗所書裡面提到
[00:03:26.520 --> 00:03:28.240]  有教會的真理的訊息
[00:03:28.240 --> 00:03:29.280]  大家知道
[00:03:29.280 --> 00:03:31.680]  亦都有提到信徒的生活
[00:03:31.680 --> 00:03:33.880]  最後到第六章的時候
[00:03:33.880 --> 00:03:35.880]  本來不可以不講的
[00:03:35.880 --> 00:03:38.240]  就是關於屬靈爭戰的事情
[00:03:38.240 --> 00:03:42.640]  我請大家翻開聖經二弗所書第六章
[00:03:48.560 --> 00:03:50.800]  聖經二弗所書第六章第十節
[00:03:50.800 --> 00:03:54.520]  亦都是保羅在這裡最後的一段說話
[00:03:54.520 --> 00:03:57.640]  他說:我還有沒了的話
[00:03:57.640 --> 00:03:59.520]  你們要靠著主
[00:03:59.520 --> 00:04:01.440]  依賴祂的大能大力
[00:04:01.440 --> 00:04:03.480]  作剛強的人
[00:04:03.480 --> 00:04:06.360]  要穿戴神所賜的全副軍裝
[00:04:06.360 --> 00:04:10.640]  就能抵擋魔鬼的詭計
[00:04:10.640 --> 00:04:11.720]  保羅在最後
[00:04:11.720 --> 00:04:12.640]  他提出
[00:04:12.640 --> 00:04:14.440]  他一定要提出一件事情
[00:04:14.440 --> 00:04:16.040]  要提醒弟兄姊妹
[00:04:16.040 --> 00:04:19.720]  要警覺著惡者的攻擊
[00:04:19.720 --> 00:04:22.760]  在這裡保羅似乎沒有詳細談論
[00:04:22.760 --> 00:04:25.440]  魔鬼是怎樣出現的
[00:04:25.440 --> 00:04:28.920]  它是怎樣來到這個世界上的
[00:04:28.920 --> 00:04:32.360]  保羅只是一開始就很清楚地確定了
[00:04:32.360 --> 00:04:37.040]  假設了魔鬼是真正存在的
[00:04:37.040 --> 00:04:38.760]  一開始就說你要留心
[00:04:38.760 --> 00:04:41.720]  要抵擋魔鬼的詭計
[00:04:41.720 --> 00:04:42.880]  我相信這個時代
[00:04:42.880 --> 00:04:45.120]  歷世歷代都是這樣的情況
[00:04:45.120 --> 00:04:47.400]  魔鬼其中一個重要的工作
[00:04:47.400 --> 00:04:51.000]  就是讓人不察覺它的存在
[00:04:51.000 --> 00:04:53.520]  甚至認為它不存在
[00:04:53.520 --> 00:04:56.120]  很多人都說沒有鬼的
[00:04:56.120 --> 00:04:57.440]  但聖經清楚地說
[00:04:57.440 --> 00:05:00.040]  魔鬼是確實存在
[00:05:00.040 --> 00:05:02.840]  很多時候當人不去察覺它的存在
[00:05:02.840 --> 00:05:05.040]  沒有留心去防備它的時候
[00:05:05.040 --> 00:05:08.640]  它就可以隨時去為所欲為
[00:05:08.640 --> 00:05:10.440]  我們太容易認為一切的問題
[00:05:10.440 --> 00:05:11.920]  都是心理的問題
[00:05:11.920 --> 00:05:13.560]  都是環境的問題
[00:05:13.560 --> 00:05:17.720]  因此疏忽去防範有屬靈上的攻擊
[00:05:17.720 --> 00:05:19.360]  當然我們都要很小心
[00:05:19.360 --> 00:05:21.880]  不要隨便都以為一切都是鬼
[00:05:21.880 --> 00:05:25.360]  稍為脾氣有些不是很好
[00:05:25.360 --> 00:05:28.640]  是魔鬼引致我發脾氣
[00:05:28.640 --> 00:05:30.280]  稍為有些咳嗽
[00:05:30.280 --> 00:05:33.720]  是咳嗽的邪靈影響我咳嗽
[00:05:33.720 --> 00:05:36.200]  我們要很小心不要太過屬靈化
[00:05:36.200 --> 00:05:37.800]  很多事情
[00:05:37.800 --> 00:05:40.680]  但的確在這個世界上
[00:05:40.680 --> 00:05:43.680]  有屬靈氣的惡魔在其中
[00:05:43.680 --> 00:05:46.160]  我們要常常留心去分辨
[00:05:46.160 --> 00:05:48.160]  去警覺著
[00:05:48.160 --> 00:05:52.280]  所以聖經說要留心抵擋魔鬼
[00:05:52.280 --> 00:05:56.880]  聖經提到抵擋魔鬼的鬼計
[00:05:56.880 --> 00:05:59.280]  魔鬼是沒有真理的
[00:05:59.280 --> 00:06:01.160]  在它裡面完全沒有真理
[00:06:01.160 --> 00:06:03.440]  聖經說它是說謊話的
[00:06:03.440 --> 00:06:05.160]  它是鬼詐的
[00:06:05.160 --> 00:06:08.240]  因此常常會帶給我們很多的欺騙
[00:06:08.240 --> 00:06:09.560]  很多的欺騙
[00:06:09.560 --> 00:06:11.920]  我請大家看一看前面的聖經
[00:06:11.920 --> 00:06:13.920]  約翰福音第八章
[00:06:13.920 --> 00:06:21.920]  聖經約翰福音第八章
[00:06:21.920 --> 00:06:25.040]  當時主耶穌談論到魔鬼的事情
[00:06:25.040 --> 00:06:27.040]  我們看看第四十四節
[00:06:27.040 --> 00:06:33.000]  約翰福音第八章第四十四節
[00:06:33.000 --> 00:06:34.600]  聖經說
[00:06:34.600 --> 00:06:37.080]  當時主耶穌對一群猶太人說
[00:06:37.080 --> 00:06:40.600]  你們是出於你們的父魔鬼
[00:06:40.600 --> 00:06:43.640]  你們父的私慾你們偏要行
[00:06:43.640 --> 00:06:45.800]  他從起初是殺人的
[00:06:45.800 --> 00:06:47.320]  不守真理
[00:06:47.320 --> 00:06:49.680]  因他心裡沒有真理
[00:06:49.680 --> 00:06:51.680]  他說謊是出於自己
[00:06:51.680 --> 00:06:53.960]  因他本來是說謊的
[00:06:53.960 --> 00:06:57.720]  也是說謊之人的父
[00:06:57.720 --> 00:07:00.160]  聖經提到魔鬼
[00:07:00.160 --> 00:07:02.680]  在它裡面是沒有真理的
[00:07:02.680 --> 00:07:05.160]  是和真理相違背的
[00:07:05.160 --> 00:07:07.160]  它是說謊話
[00:07:07.160 --> 00:07:09.720]  而且它說謊話是出於它自己
[00:07:09.720 --> 00:07:13.280]  因為它裡面藏著一切的虛謊
[00:07:13.280 --> 00:07:15.280]  而它不單止自己說謊話
[00:07:15.280 --> 00:07:18.720]  也引致很多人說謊話
[00:07:18.720 --> 00:07:21.600]  它是多方來挑動人
[00:07:21.600 --> 00:07:23.600]  去說虛假的話
[00:07:23.600 --> 00:07:25.400]  在這條節目你會留意
[00:07:25.400 --> 00:07:28.200]  當魔鬼要來試探你的時候
[00:07:28.200 --> 00:07:30.880]  未必正面攻擊你
[00:07:30.880 --> 00:07:33.520]  它未必要顯露一種兇殘的樣貌
[00:07:33.520 --> 00:07:35.520]  在你面前威嚇你
[00:07:35.520 --> 00:07:38.520]  但它要做的就是要欺騙你
[00:07:38.520 --> 00:07:41.680]  讓你以為它是光明的使者
[00:07:41.680 --> 00:07:43.680]  以為它是幫助你的
[00:07:43.680 --> 00:07:48.240]  我記得好幾年之前有一次的體驗
[00:07:48.240 --> 00:07:49.920]  在當中很深刻
[00:07:49.920 --> 00:07:55.320]  在當中一位弟兄面對邪靈的攻擊
[00:07:55.320 --> 00:07:57.360]  因此其中我們幾位的同工
[00:07:57.360 --> 00:07:59.080]  感激神、靠近神的能力
[00:07:59.080 --> 00:08:02.880]  將其中的鬼趕逐出去
[00:08:02.880 --> 00:08:05.760]  當事情稍為平定的時候
[00:08:05.760 --> 00:08:08.480]  我們大家見到弟兄稍為安靜
[00:08:08.480 --> 00:08:11.360]  我們在當中問及他
[00:08:11.360 --> 00:08:15.200]  你感覺不感覺你裡面還有其他的騷擾呢?
[00:08:15.200 --> 00:08:16.600]  這位弟兄說
[00:08:16.600 --> 00:08:20.120]  我覺得還有一些騷擾
[00:08:20.120 --> 00:08:22.840]  有一種很特別的聲音
[00:08:22.840 --> 00:08:26.200]  在他裡面跟他說話
[00:08:26.200 --> 00:08:29.520]  當時我們奉主耶穌的聖名
[00:08:29.520 --> 00:08:32.680]  我就問這個靈
[00:08:32.680 --> 00:08:35.960]  你是否相信耶穌基督是承了肉身
[00:08:35.960 --> 00:08:37.520]  來到這個世界
[00:08:37.520 --> 00:08:38.960]  正如《一書》所提出
[00:08:38.960 --> 00:08:41.800]  一個試驗靈的方式
[00:08:41.800 --> 00:08:44.560]  當時這個靈在這位弟兄的心中
[00:08:44.560 --> 00:08:46.480]  有很清楚的說話
[00:08:46.480 --> 00:08:48.160]  這位弟兄說
[00:08:48.160 --> 00:08:51.880]  祂是從神而來的天使
[00:08:51.880 --> 00:08:55.840]  派來保衛著祂的
[00:08:55.840 --> 00:08:57.840]  我們繼續詢問的時候
[00:08:57.840 --> 00:08:59.360]  這個靈就說
[00:08:59.360 --> 00:09:02.680]  聖哉!聖哉!
[00:09:02.680 --> 00:09:07.040]  耶穌是至高神的兒子
[00:09:07.040 --> 00:09:09.040]  當時我們不以為意
[00:09:09.040 --> 00:09:10.280]  也覺得有疲倦
[00:09:10.280 --> 00:09:12.080]  就感覺可能要停一停
[00:09:12.080 --> 00:09:13.040]  休息一下
[00:09:13.040 --> 00:09:15.800]  所以就覺得這個時候要暫時停止
[00:09:15.800 --> 00:09:18.200]  然後弟兄就回到家裡
[00:09:18.200 --> 00:09:19.440]  後來我們再思想的時候
[00:09:19.440 --> 00:09:22.480]  我們就感覺情況不是很妥當
[00:09:22.480 --> 00:09:23.760]  聖經從沒有說過
[00:09:23.760 --> 00:09:26.680]  神會差遣天使進入我們的心裡面
[00:09:26.680 --> 00:09:28.880]  去保衛我們
[00:09:28.880 --> 00:09:31.040]  神只是賜下祂寶貴的聖靈
[00:09:31.040 --> 00:09:32.360]  在我們心裡面
[00:09:32.360 --> 00:09:35.960]  來安慰、幫助、保守我們
[00:09:35.960 --> 00:09:39.400]  沒有賜天使在我們裡面
[00:09:39.400 --> 00:09:41.600]  這是不合聖經的
[00:09:41.600 --> 00:09:42.480]  第二
[00:09:42.480 --> 00:09:44.440]  當我們再思想的時候
[00:09:44.440 --> 00:09:46.280]  有沒有邪靈可以說
[00:09:46.280 --> 00:09:50.000]  耶穌是至高神的兒子呢?
[00:09:50.000 --> 00:09:51.880]  遠慮小心記起聖經所說
[00:09:51.880 --> 00:09:53.960]  聖經提到在格拉森的地方
[00:09:53.960 --> 00:09:57.720]  有鬼附在人的身上
[00:09:57.720 --> 00:09:59.720]  當時耶穌來到的時候
[00:09:59.720 --> 00:10:01.280]  這個鬼就說
[00:10:01.280 --> 00:10:04.000]  他說至高神的兒子耶穌說
[00:10:04.000 --> 00:10:06.480]  我與你什麼相干呢?
[00:10:06.480 --> 00:10:07.000]  沒錯
[00:10:07.000 --> 00:10:08.680]  邪靈也可以描述出
[00:10:08.680 --> 00:10:11.800]  耶穌客觀事實的身份
[00:10:11.800 --> 00:10:17.360]  但不表示祂是相信和承認耶穌
[00:10:17.360 --> 00:10:20.400]  當惡鬼會說出事實
[00:10:20.400 --> 00:10:23.000]  但不表示祂心悅誠服
[00:10:23.000 --> 00:10:25.520]  肯定耶穌基督道誠育身
[00:10:25.520 --> 00:10:28.600]  成就了救贖之恩
[00:10:28.600 --> 00:10:30.600]  當我們再去小心思想的時候
[00:10:30.600 --> 00:10:33.920]  我們就知道我們被欺騙
[00:10:33.920 --> 00:10:36.000]  我們急急地再找機會
[00:10:36.000 --> 00:10:38.440]  與弟兄再相處、一起聊天
[00:10:38.440 --> 00:10:39.360]  在討論當中
[00:10:39.360 --> 00:10:40.680]  神的恩典很大
[00:10:40.680 --> 00:10:42.440]  成了榮耀在當中彰顯
[00:10:42.440 --> 00:10:45.200]  將一切邪惡勢力驅逐了
[00:10:45.200 --> 00:10:47.000]  在當中我們很感謝神
[00:10:47.000 --> 00:10:48.880]  知道是神奇妙的恩典
[00:10:48.880 --> 00:10:51.160]  臨到我們當中
[00:10:51.160 --> 00:10:51.880]  在期間的時候
[00:10:51.880 --> 00:10:54.280]  我們就很深刻地看回弟兄所說的
[00:10:54.280 --> 00:11:00.840]  撒旦很多時候扮作光明的天使
[00:11:00.840 --> 00:11:03.600]  扮作光明的天使去迷惑你
[00:11:03.600 --> 00:11:05.560]  認為祂是幫助你
[00:11:05.560 --> 00:11:08.000]  但事實上祂是控制你
[00:11:08.000 --> 00:11:10.080]  祂是傷害你的
[00:11:10.080 --> 00:11:10.840]  這個在當中
[00:11:10.840 --> 00:11:12.560]  弟兄很多時候提醒我們
[00:11:12.560 --> 00:11:14.400]  撒旦是詭詐的
[00:11:14.400 --> 00:11:16.360]  是迷惑我們的
[00:11:16.360 --> 00:11:17.400]  而你會發覺的時候
[00:11:17.400 --> 00:11:19.920]  或者甚至會將一些錯誤的思想
[00:11:19.920 --> 00:11:21.760]  這些懷疑神的思想
[00:11:21.760 --> 00:11:24.080]  放在我們的心思裡面
[00:11:24.080 --> 00:11:25.760]  當然你要小心分辨
[00:11:25.760 --> 00:11:28.360]  有時候你自己的一些錯誤的想法
[00:11:28.360 --> 00:11:29.160]  你就會說
[00:11:29.160 --> 00:11:29.880]  不關我的事
[00:11:29.880 --> 00:11:31.920]  是惡者將思想放在我這裡
[00:11:31.920 --> 00:11:33.920]  我打你
[00:11:33.920 --> 00:11:34.760]  不關我的事
[00:11:34.760 --> 00:11:37.960]  是惡者叫我打你
[00:11:37.960 --> 00:11:40.360]  但其中的確有些情況你會感覺
[00:11:40.360 --> 00:11:42.680]  也體會到有些個案
[00:11:42.680 --> 00:11:45.600]  甚至有些有自殺傾向的人
[00:11:45.600 --> 00:11:48.120]  他內心裡面有一些很奇怪的念頭
[00:11:48.120 --> 00:11:49.720]  不斷地去影響他
[00:11:49.720 --> 00:11:53.240]  當然有些是出於一些精神病患的原因
[00:11:53.240 --> 00:11:55.600]  但也有一部分是出自惡者
[00:11:55.600 --> 00:11:58.480]  將一些惡念放在他當中
[00:11:58.480 --> 00:12:01.280]  有些人突然有很強烈的意念
[00:12:01.280 --> 00:12:03.360]  告訴他知道
[00:12:03.360 --> 00:12:05.680]  神不跟你同在的了
[00:12:05.680 --> 00:12:08.320]  神不理你的了
[00:12:08.320 --> 00:12:10.440]  你這樣怎會有盼望呢?
[00:12:10.440 --> 00:12:12.120]  你又害人又害己
[00:12:12.120 --> 00:12:14.280]  不如死掉吧
[00:12:14.280 --> 00:12:17.000]  一直這樣告訴他
[00:12:17.000 --> 00:12:19.480]  你死掉吧
[00:12:19.480 --> 00:12:22.520]  有些時候面對著一些奇怪的念頭
[00:12:22.520 --> 00:12:25.600]  甚至你的心要向神呼求
[00:12:25.600 --> 00:12:27.160]  主耶穌說你幫助我
[00:12:27.160 --> 00:12:30.040]  我奉主耶穌的聖名拒絕這些意念
[00:12:30.040 --> 00:12:33.640]  我不要這些自毀的意念
[00:12:33.640 --> 00:12:36.680]  在當中領受神給你的保守
[00:12:36.680 --> 00:12:38.960]  惡者很多時候會去欺騙人
[00:12:38.960 --> 00:12:43.080]  會將一些假的念頭放在我們的心中
[00:12:43.080 --> 00:12:47.120]  但聖經提醒我們如何去抵擋這些虛荒
[00:12:47.120 --> 00:12:50.560]  我請大家看回《耳窟所書》
[00:12:50.560 --> 00:12:57.440]  聖經《耳窟所書》第六章
[00:12:57.440 --> 00:13:00.160]  在第六章剛才讀的第十節說
[00:13:00.160 --> 00:13:02.120]  「你們要靠著主
[00:13:02.120 --> 00:13:04.080]  依賴祂的大能大力
[00:13:04.080 --> 00:13:06.560]  作剛強的人」
[00:13:06.560 --> 00:13:08.240]  第一個方向就是
[00:13:08.240 --> 00:13:10.680]  神是沒有能力的上帝
[00:13:10.680 --> 00:13:14.280]  全心依靠祂就能勝過惡者
[00:13:14.280 --> 00:13:16.200]  聖經又提「作剛強的人」
[00:13:16.200 --> 00:13:19.400]  意味著人與神配合
[00:13:19.400 --> 00:13:22.760]  剛強的意味是表示你的內心不害怕
[00:13:22.760 --> 00:13:25.360]  不放棄去緊握著神
[00:13:25.360 --> 00:13:27.760]  不要緊,即使面對著一些傷害
[00:13:27.760 --> 00:13:30.880]  但你乘以大能力要成為我的幫助
[00:13:30.880 --> 00:13:35.200]  就能夠抵擋很多試探和挑戰
[00:13:35.200 --> 00:13:37.120]  大家如果忘記其他聖經
[00:13:37.120 --> 00:13:40.800]  一定要記得《約翰一書》四章四節
[00:13:40.800 --> 00:13:42.480]  大家打開看
[00:13:42.480 --> 00:13:46.240]  《約翰一書》四章四節
[00:13:46.240 --> 00:13:58.680]  我請大家找到一起讀出來
[00:13:58.680 --> 00:14:02.120]  《約翰一書》四章第四節
[00:14:02.120 --> 00:14:05.840]  小子們呀!你們是屬神的
[00:14:05.840 --> 00:14:08.080]  並且聖了他們
[00:14:08.080 --> 00:14:10.800]  因為那在你們裡面的
[00:14:10.800 --> 00:14:14.320]  比那在世界上的更大
[00:14:14.320 --> 00:14:16.800]  聖經提到我們是屬神的
[00:14:16.800 --> 00:14:19.320]  在我們裡面有神
[00:14:19.320 --> 00:14:21.960]  神透過聖靈住在我們裡面
[00:14:21.960 --> 00:14:23.920]  與我們同在
[00:14:23.920 --> 00:14:27.480]  因此當你面對著外在的很多惡勢力的時候
[00:14:27.480 --> 00:14:28.920]  你要常常記得
[00:14:28.920 --> 00:14:30.800]  在你裡面的神
[00:14:30.800 --> 00:14:34.160]  比外在勢力的力量更大
[00:14:34.160 --> 00:14:37.160]  因此放心去面對抵擋這些惡者
[00:14:37.160 --> 00:14:38.600]  你的心就會體會到
[00:14:38.600 --> 00:14:41.400]  神的能力在你身上幫助你
[00:14:41.400 --> 00:14:44.320]  上上意識在你裡面有聖靈
[00:14:44.320 --> 00:14:46.800]  成為了你的能力和幫助
[00:14:46.800 --> 00:14:51.400]  你見到祂已不所損
[00:14:51.400 --> 00:14:54.680]  在第六章第十一節繼續說
[00:14:54.680 --> 00:14:58.080]  要穿戴神所賜的全副軍裝
[00:14:58.080 --> 00:15:01.400]  就能抵擋魔鬼的詭計
[00:15:01.400 --> 00:15:04.040]  神已經將祂的軍裝賜給我們
[00:15:04.040 --> 00:15:05.880]  如果你是真心信主的人
[00:15:05.880 --> 00:15:07.640]  神已經賜給你
[00:15:07.640 --> 00:15:12.120]  不過可能你將神的軍裝放在抽屜底
[00:15:12.120 --> 00:15:13.480]  你藏起來了
[00:15:13.480 --> 00:15:16.080]  但聖經呼籲我們要穿戴
[00:15:16.080 --> 00:15:17.480]  要戴上
[00:15:17.480 --> 00:15:20.120]  要運用神給我們的軍裝
[00:15:20.120 --> 00:15:23.520]  來抵擋惡者
[00:15:23.520 --> 00:15:25.840]  如果你留心到神所賜的軍裝
[00:15:25.840 --> 00:15:28.280]  是讓你能夠勝過惡者的
[00:15:28.280 --> 00:15:31.040]  大家先看看第十四節
[00:15:31.040 --> 00:15:33.720]  在下體軍裝的第一殿
[00:15:33.720 --> 00:15:34.440]  聖經說
[00:15:34.440 --> 00:15:36.440]  所以要站穩了
[00:15:36.440 --> 00:15:39.760]  用真理當作帶子束腰
[00:15:39.760 --> 00:15:40.520]  在當時的人
[00:15:40.520 --> 00:15:42.400]  他們帶著一些腰帶
[00:15:42.400 --> 00:15:44.880]  他們通常穿著一些長的袍
[00:15:44.880 --> 00:15:46.440]  何時要預備工作的時候
[00:15:46.440 --> 00:15:48.000]  就將袍腳抬起來
[00:15:48.000 --> 00:15:49.600]  放在腰帶裡面
[00:15:49.600 --> 00:15:51.760]  意味著他們預備工作
[00:15:51.760 --> 00:15:54.240]  準備好隨時工作
[00:15:54.240 --> 00:15:55.560]  以真理作帶子
[00:15:55.560 --> 00:15:57.360]  也意味著你常常留心
[00:15:57.360 --> 00:15:59.240]  遇到一些挑戰的時候
[00:15:59.240 --> 00:16:01.000]  留心聖經怎麼說
[00:16:01.000 --> 00:16:02.400]  真理怎麼說呢
[00:16:02.400 --> 00:16:05.680]  隨時以真理來防衛自己
[00:16:05.680 --> 00:16:06.560]  保衛自己
[00:16:06.560 --> 00:16:09.240]  來面對這些事態
[00:16:09.240 --> 00:16:12.200]  剛才說到一些虛荒的事情
[00:16:12.200 --> 00:16:16.360]  或者你突然在公司聽到
[00:16:16.360 --> 00:16:18.040]  公司告訴你們
[00:16:18.040 --> 00:16:20.120]  很快要裁員了
[00:16:20.120 --> 00:16:21.760]  你的心裡面很擔心
[00:16:21.760 --> 00:16:23.680]  出現了一些恐懼
[00:16:23.680 --> 00:16:24.200]  糟了
[00:16:24.200 --> 00:16:26.840]  沒有工作怎麼辦?
[00:16:26.840 --> 00:16:27.840]  沒有工作
[00:16:27.840 --> 00:16:29.760]  我全家都應付不來
[00:16:29.760 --> 00:16:32.680]  沒有工作我會餓死的
[00:16:32.680 --> 00:16:35.400]  一直出現一些憂愁的思想
[00:16:35.400 --> 00:16:36.880]  但在那時候你要問
[00:16:36.880 --> 00:16:39.320]  真理怎麼說
[00:16:39.320 --> 00:16:39.840]  在那時候
[00:16:39.840 --> 00:16:40.640]  或者你會想起
[00:16:40.640 --> 00:16:43.040]  聖經所鼓勵我們的說話
[00:16:43.040 --> 00:16:48.040]  敬畏耶和華的一樣好處
[00:16:48.040 --> 00:16:49.880]  都不缺
[00:16:49.880 --> 00:16:51.560]  凡是敬畏神的聖經說
[00:16:51.560 --> 00:16:53.600]  一無所缺
[00:16:53.600 --> 00:16:55.040]  詩篇又說
[00:16:55.040 --> 00:16:57.680]  耶和華是我的目者
[00:16:57.680 --> 00:17:01.160]  我必不至於缺乏
[00:17:01.160 --> 00:17:02.080]  聖經清楚應許
[00:17:02.080 --> 00:17:03.840]  凡是信靠耶穌的人
[00:17:03.840 --> 00:17:04.720]  在生命當中
[00:17:04.720 --> 00:17:06.960]  神會給我們各樣的供應
[00:17:06.960 --> 00:17:10.600]  我們未必可以很富足
[00:17:10.600 --> 00:17:13.960]  但一定會足夠
[00:17:13.960 --> 00:17:17.400]  神應許我們找緊這個真理的時候
[00:17:17.400 --> 00:17:20.920]  在當時就會分辨出虛荒的說話
[00:17:20.920 --> 00:17:23.680]  那些不真實的說話
[00:17:23.680 --> 00:17:25.960]  在當中領受神給我們的平安
[00:17:25.960 --> 00:17:27.080]  所以聖經提到
[00:17:27.080 --> 00:17:28.920]  要抵擋就是
[00:17:28.920 --> 00:17:32.560]  川大神所賜的全副軍裝
[00:17:32.560 --> 00:17:35.760]  接著你再看下一個十二節
[00:17:35.760 --> 00:17:38.400]  因我們並不是以屬血氣的征戰
