
[00:00:00.000 --> 00:00:04.720]  我們翻開剛才讀過的《約翰福音》第四章經文
[00:03:12.400 --> 00:03:15.600]  就要求祂給水給她喝
[00:03:15.600 --> 00:03:17.200]  在這段《聖經》裡面講到
[00:03:17.200 --> 00:03:18.800]  一位撒瑪利亞婦人
[00:03:18.800 --> 00:03:22.600]  一聽見一位猶太人向她拿水
[00:03:22.600 --> 00:03:23.800]  她很驚訝
[00:03:23.800 --> 00:03:29.000]  所以你看看後面第九節
[00:03:29.000 --> 00:03:31.800]  《聖經》講到撒瑪利亞婦人對耶穌說
[00:03:31.800 --> 00:03:33.400]  你是猶太人
[00:03:33.400 --> 00:03:37.400]  怎麼向我一個撒瑪利亞婦人要水喝呢?
[00:03:37.400 --> 00:03:42.600]  原來猶太人和撒瑪利亞人不相往來
[00:03:42.600 --> 00:03:44.800]  這位女士很驚訝
[00:03:44.800 --> 00:03:47.000]  因為她們很明白猶太人
[00:03:47.000 --> 00:03:50.600]  和他們之間是沒有來往的
[00:03:50.600 --> 00:03:53.600]  如果大家留意到一些《聖經》的歷史會知道
[00:03:53.600 --> 00:03:57.000]  在以色列國的北邊
[00:03:57.000 --> 00:03:58.600]  在這個地方
[00:03:58.600 --> 00:04:01.800]  當在歷史當中曾經滅國的時候
[00:04:01.800 --> 00:04:03.600]  有亞述帝國入侵
[00:04:03.600 --> 00:04:06.400]  來滅絕了這個國度
[00:04:06.400 --> 00:04:09.200]  因此一些亞述人來到的時候
[00:04:09.200 --> 00:04:10.800]  和當地的以色列人
[00:04:10.800 --> 00:04:13.200]  他們就混合結婚
[00:04:13.200 --> 00:04:16.600]  產生了撒瑪利亞民族
[00:04:16.600 --> 00:04:18.400]  這個民族對猶太人來說
[00:04:18.400 --> 00:04:21.600]  是一些神厭棄的民族
[00:04:21.600 --> 00:04:24.400]  認為他們是外邦人
[00:04:24.400 --> 00:04:26.800]  他們是神所厭惡的
[00:04:26.800 --> 00:04:30.400]  因此產生了一種對他們的拒絕
[00:04:30.400 --> 00:04:33.400]  所以《聖經》所提及的猶太人和撒瑪利亞人
[00:04:33.400 --> 00:04:35.600]  是不相往來
[00:04:35.600 --> 00:04:37.800]  而且對於一些猶太男士
[00:04:37.800 --> 00:04:43.200]  他們更加不會公開和撒瑪利亞女士談話
[00:04:43.200 --> 00:04:44.400]  在這個時候
[00:04:44.400 --> 00:04:47.000]  因此撒瑪利亞人聽見他這樣問的時候
[00:04:47.000 --> 00:04:48.200]  他很驚訝
[00:04:48.200 --> 00:04:51.200]  覺得不可能的事情
[00:04:51.200 --> 00:04:53.400]  其實耶穌很認識他
[00:04:53.400 --> 00:04:55.400]  到後來你看到《聖經》所提及
[00:04:55.400 --> 00:04:57.800]  耶穌就和他說
[00:04:57.800 --> 00:05:00.000]  你叫你的先生來
[00:05:00.000 --> 00:05:03.400]  當時女士就說我沒有丈夫
[00:05:03.400 --> 00:05:05.800]  遠離看到《聖經》第十八節
[00:05:05.800 --> 00:05:09.000]  耶穌就很直接地和他說
[00:05:09.000 --> 00:05:10.400]  第十七節中間
[00:05:10.400 --> 00:05:13.600]  「你說沒有丈夫是不錯的」
[00:05:13.600 --> 00:05:16.000]  「你以前有五個丈夫」
[00:05:16.000 --> 00:05:18.600]  「現在有的並不是你的丈夫」
[00:05:18.600 --> 00:05:21.200]  哇,很生氣
[00:05:21.200 --> 00:05:22.600]  以前有五個
[00:05:22.600 --> 00:05:24.000]  不過現在都不在了
[00:05:24.000 --> 00:05:27.600]  現在有的不是他的丈夫
[00:05:27.600 --> 00:05:30.000]  耶穌很清楚知道這種情況
[00:05:30.000 --> 00:05:33.400]  但祂不是想羞辱他
[00:05:33.400 --> 00:05:35.600]  只是想讓他知道
[00:05:35.600 --> 00:05:40.000]  他過去一些敗壞的生活
[00:05:40.000 --> 00:05:43.000]  是不能夠隱藏的
[00:05:43.000 --> 00:05:47.400]  上帝要他去面對這件事實
[00:05:47.400 --> 00:05:49.200]  當主耶穌這樣說的時候
[00:05:49.200 --> 00:05:51.400]  也讓他知道這些事情
[00:05:51.400 --> 00:05:55.600]  是天地的主會知道
[00:05:55.600 --> 00:05:57.400]  當祂這樣說的時候
[00:05:57.400 --> 00:06:00.400]  祂清楚知道一位女士
[00:06:00.400 --> 00:06:04.400]  她的道德生活是很混亂的
[00:06:04.400 --> 00:06:08.600]  她的民族被人排斥
[00:06:08.600 --> 00:06:11.800]  她的宗教信念很特別
[00:06:11.800 --> 00:06:13.000]  但無論如何
[00:06:13.000 --> 00:06:16.000]  上帝是很願意來接納她
[00:06:16.000 --> 00:06:19.200]  主耶穌很願意來接觸她
[00:06:19.200 --> 00:06:21.000]  大家留意到在聖經中提及
[00:06:21.000 --> 00:06:23.600]  當主耶穌走了一段長的路程
[00:06:23.600 --> 00:06:26.200]  在前面第六節提及到
[00:06:26.200 --> 00:06:29.600]  當時主耶穌是疲乏的
[00:06:29.600 --> 00:06:31.200]  很疲倦的
[00:06:31.200 --> 00:06:34.000]  如果大家留意前面第六節
[00:06:34.000 --> 00:06:35.600]  第四章第六節
[00:06:35.600 --> 00:06:37.600]  「在那裡有瓦角井
[00:06:37.600 --> 00:06:40.200]  耶穌因為旅途疲倦了
[00:06:40.200 --> 00:06:42.200]  就坐在井旁」
[00:06:42.200 --> 00:06:44.600]  可以提出當時祂很疲倦
[00:06:44.600 --> 00:06:47.000]  要呼吸、休息
[00:06:47.000 --> 00:06:49.400]  而當時是什麼時間呢?
[00:06:49.400 --> 00:06:51.000]  是午靜的時候
[00:06:51.000 --> 00:06:54.400]  相信是太陽高掛天空
[00:06:54.400 --> 00:06:57.200]  是極之炎熱的時間
[00:06:57.200 --> 00:07:01.200]  但主耶穌似乎掛心一個女士
[00:07:01.200 --> 00:07:03.600]  她的心靈的需要
[00:07:03.600 --> 00:07:09.200]  是多於她自己個人身體的需要
[00:07:09.200 --> 00:07:14.200]  祂的重點轉移在一位太太的身上
[00:07:14.200 --> 00:07:18.200]  多於是她自己個人身體的需要
[00:07:18.200 --> 00:07:19.800]  所以大家再看回時
[00:07:19.800 --> 00:07:21.400]  你會發覺聖經中提及到
[00:07:21.400 --> 00:07:25.600]  主耶穌很願意來關心一位太太
[00:07:25.600 --> 00:07:31.200]  一位被人輕視的女士
[00:07:31.200 --> 00:07:33.800]  我剛剛從美國回來
[00:07:33.800 --> 00:07:36.800]  在美國的時候看到一些見證
[00:07:36.800 --> 00:07:38.600]  講述到一位女士
[00:07:38.600 --> 00:07:39.800]  她是美國人
[00:07:39.800 --> 00:07:42.200]  她有一些自己人生的經歷
[00:07:42.200 --> 00:07:45.800]  這位女士在她出生的時候已經很不幸
[00:07:45.800 --> 00:07:50.600]  因為媽媽在生產過程中過世
[00:07:50.600 --> 00:07:52.200]  爸爸很悲傷
[00:07:52.200 --> 00:07:55.400]  因此完全沒有動力再照顧這位小孩
[00:07:55.400 --> 00:07:57.000]  當她稍為長大一點的時候
[00:07:57.000 --> 00:08:00.400]  就安排她入一所寄宿學校
[00:08:00.400 --> 00:08:01.800]  入到寄宿學校
[00:08:01.800 --> 00:08:04.200]  似乎有些老師會照顧
[00:08:04.200 --> 00:08:07.400]  但想不到在學校裡面
[00:08:07.400 --> 00:08:11.600]  她遇到很嚴重的性侵犯
[00:08:11.600 --> 00:08:15.000]  是她的老師侵犯她
[00:08:15.000 --> 00:08:16.600]  在學校外面
[00:08:16.600 --> 00:08:19.000]  她開始覺得自己沒有人要
[00:08:19.000 --> 00:08:20.400]  自暴自棄
[00:08:20.400 --> 00:08:22.600]  又在學校外面
[00:08:22.600 --> 00:08:25.600]  遇到其他人對她的侵犯
[00:08:25.600 --> 00:08:27.200]  有些老師甚至告訴她
[00:08:27.200 --> 00:08:29.200]  你媽媽出生就死了
[00:08:29.200 --> 00:08:32.200]  上帝不喜歡你
[00:08:32.200 --> 00:08:37.000]  你帶給家裡很多惡的魂
[00:08:37.000 --> 00:08:42.600]  一些黑暗的災難帶給家庭
[00:08:42.600 --> 00:08:44.600]  因此她裡面有很大的自卑
[00:08:44.600 --> 00:08:46.200]  因此她長大一點的時候
[00:08:46.200 --> 00:08:50.800]  不單止有受到傷害的經驗
[00:08:50.800 --> 00:08:52.400]  她開始吸毒
[00:08:52.400 --> 00:08:57.000]  她開始和很多不良的人士來往
[00:08:57.000 --> 00:08:59.800]  在這段日子裡面是很黑暗的日子
[00:08:59.800 --> 00:09:02.400]  但當時突然間她認識了一位男孩
[00:09:02.400 --> 00:09:04.000]  這個男孩很有錢
[00:09:04.000 --> 00:09:05.800]  來自一些中上家庭
[00:09:05.800 --> 00:09:07.000]  喜歡上了他
[00:09:07.000 --> 00:09:08.800]  她突然間覺得自己又盼望
[00:09:08.800 --> 00:09:11.000]  人生有出路
[00:09:11.000 --> 00:09:13.000]  兩人很快就同居
[00:09:13.000 --> 00:09:15.400]  同居之後一起去到墨越
[00:09:15.400 --> 00:09:17.000]  在墨越期間
[00:09:17.000 --> 00:09:18.600]  這位男孩安排了一間
[00:09:18.600 --> 00:09:21.600]  很高級的酒店在裡面大家住
[00:09:21.600 --> 00:09:25.800]  然後就買了很多很美的禮品送給她
[00:09:25.800 --> 00:09:27.600]  有一天這個男孩出去
[00:09:27.600 --> 00:09:29.600]  外面她一個人在酒店
[00:09:29.600 --> 00:09:32.600]  看到眼前很多
[00:09:32.600 --> 00:09:38.000]  非常寶貴重的禮物
[00:09:38.000 --> 00:09:41.000]  在過程裡面突然間
[00:09:41.000 --> 00:09:53.600]  (((笑聲)))
[00:09:53.600 --> 00:09:57.400]  好,我們繼續
[00:09:57.400 --> 00:09:58.600]  在這個過程裡面
[00:09:58.600 --> 00:10:00.200]  當一個人在酒店
[00:10:00.200 --> 00:10:03.000]  她自己就突然間面對著
[00:10:03.000 --> 00:10:07.600]  她人生很想得到的物品和愛情
[00:10:07.600 --> 00:10:09.800]  但她有一種很特別的感覺
[00:10:09.800 --> 00:10:12.800]  她就說在當時突然間感覺自己裡面
[00:10:12.800 --> 00:10:15.600]  其實仍然很空虛
[00:10:15.600 --> 00:10:18.200]  對自己過去人生的很多體驗
[00:10:18.200 --> 00:10:20.400]  和將來的人生的路
[00:10:20.400 --> 00:10:23.000]  覺得很苦
[00:10:23.000 --> 00:10:25.000]  將來怎麼辦
[00:10:25.000 --> 00:10:26.200]  在這個時候她就說
[00:10:26.200 --> 00:10:28.800]  我突然間她很想罵神
[00:10:28.800 --> 00:10:31.000]  她過去不認識有上帝
[00:10:31.000 --> 00:10:32.600]  但她想像這位上帝
[00:10:32.600 --> 00:10:34.000]  竟然這樣待她
[00:10:34.000 --> 00:10:35.800]  對她實在不公
[00:10:35.800 --> 00:10:39.000]  然後她就很大聲地罵這位上帝
[00:10:39.000 --> 00:10:41.200]  你這位怎樣的上帝
[00:10:41.200 --> 00:10:43.400]  為什麼搞得我人生這麼苦
[00:10:43.400 --> 00:10:46.600]  為什麼搞得我這麼空虛
[00:10:46.600 --> 00:10:48.600]  一路在責罵的時候
[00:10:48.600 --> 00:10:53.600]  突然間一把聲音在她心裡面出現
[00:10:53.600 --> 00:10:56.800]  這把聲音跟她說
[00:10:56.800 --> 00:11:01.200]  你快點將你的生命交給我
[00:11:01.200 --> 00:11:04.600]  否則會太遲了
[00:11:04.600 --> 00:11:07.400]  你快點將你的生命交給我
[00:11:07.400 --> 00:11:10.200]  否則會太遲了
[00:11:10.200 --> 00:11:12.400]  這位女士突然間聽見這把聲音的時候
[00:11:12.400 --> 00:11:14.200]  整個人震撼了
[00:11:14.200 --> 00:11:15.800]  她不知道是什麼
[00:11:15.800 --> 00:11:20.400]  但她知道好像是一位神在回應她
[00:11:20.400 --> 00:11:24.400]  因此她後來當這位男朋友回來的時候
[00:11:24.400 --> 00:11:28.000]  就跟她說我想回教會
[00:11:28.000 --> 00:11:29.600]  這位男生認識她
[00:11:29.600 --> 00:11:30.800]  你回教會
[00:11:30.800 --> 00:11:32.200]  天大的笑話
[00:11:32.200 --> 00:11:34.600]  你怎會想回教會
[00:11:34.600 --> 00:11:36.000]  但這位女士告訴她
[00:11:36.000 --> 00:11:37.600]  我想回教會
[00:11:37.600 --> 00:11:39.000]  回到她家之後
[00:11:39.000 --> 00:11:41.800]  這位女士打電話給一位朋友
[00:11:41.800 --> 00:11:43.800]  告訴他自己的經歷
[00:11:43.800 --> 00:11:46.800]  然後問他知不知道哪裡有教會
[00:11:46.800 --> 00:11:48.200]  這位女士說
[00:11:48.200 --> 00:11:49.600]  讚美主
[00:11:49.600 --> 00:11:50.800]  讚美主
[00:11:50.800 --> 00:11:53.200]  什麼叫讚美主
[00:11:53.200 --> 00:11:54.400]  她說讚美主
[00:11:54.400 --> 00:11:56.400]  我們那晚為你祈禱
[00:11:56.400 --> 00:11:58.600]  原來這位朋友也相信耶穌
[00:11:58.600 --> 00:12:01.200]  而且有好幾位他們的朋友也熟悉
[00:12:01.200 --> 00:12:02.600]  也相信耶穌
[00:12:02.600 --> 00:12:05.000]  有一晚他們就在一起聊天
[00:12:05.000 --> 00:12:08.200]  想起這位女士和她的男朋友
[00:12:08.200 --> 00:12:10.400]  就一起為她祈禱
[00:12:10.400 --> 00:12:11.600]  然後問她
[00:12:11.600 --> 00:12:13.600]  你們那晚是什麼時候
[00:12:13.600 --> 00:12:14.600]  大家想一想
[00:12:14.600 --> 00:12:18.400]  原來就是他們為她祈禱的那一晚
[00:12:18.400 --> 00:12:21.200]  她就聽見神對她的呼喚
[00:12:21.200 --> 00:12:24.800]  這位女士就回到她所屬的教會
[00:12:24.800 --> 00:12:27.600]  在教會第一次崇拜參與的時候
[00:12:27.600 --> 00:12:31.200]  她就把心交給了主
[00:12:31.200 --> 00:12:33.600]  然後她清楚地說
[00:12:33.600 --> 00:12:34.800]  她說那次之後
[00:12:34.800 --> 00:12:37.600]  生命經歷了一個很大的轉變
[00:12:37.600 --> 00:12:40.200]  神的大能將她的生命改變過來
[00:12:40.200 --> 00:12:43.800]  她重新對自己有一種接納
[00:12:43.800 --> 00:12:46.000]  這道神接納了她
[00:12:46.000 --> 00:12:49.200]  然後她開始去關心其他的人
[00:12:49.200 --> 00:12:52.400]  到今天她在美國紐約
[00:12:52.400 --> 00:12:55.400]  和她的男朋友也相信了耶穌
[00:12:55.400 --> 00:12:58.600]  一起來做這間教會的傳導人
[00:12:58.600 --> 00:13:00.800]  來關心很多其他
[00:13:00.800 --> 00:13:04.600]  遇到類似的經歷的朋友
[00:13:04.600 --> 00:13:05.800]  當我一邊看的時候
[00:13:05.800 --> 00:13:07.400]  我心裡的感受就是
[00:13:07.400 --> 00:13:10.200]  這位上帝很樂意接納
[00:13:10.200 --> 00:13:13.200]  一切世上的人
[00:13:13.200 --> 00:13:17.600]  縱使人感覺自己被罪所困
[00:13:17.600 --> 00:13:19.400]  很多生活的困苦
[00:13:19.400 --> 00:13:20.600]  很多的艱難
[00:13:20.600 --> 00:13:23.600]  但是上帝無輕視每一個生命
[00:13:23.600 --> 00:13:27.400]  祂樂意接納凡是願意尋求祂的人
[00:13:27.400 --> 00:13:30.400]  讓恩典淋到祂的身上
[00:13:30.400 --> 00:13:32.800]  正如耶穌剛才我們所讀的聖經
[00:13:32.800 --> 00:13:36.600]  祂接觸一位被人輕視的女士
[00:13:36.600 --> 00:13:38.400]  然後接納她
[00:13:38.400 --> 00:13:40.600]  去接觸她
[00:13:40.600 --> 00:13:41.600]  有些朋友說
[00:13:41.600 --> 00:13:42.800]  我這樣的人
[00:13:42.800 --> 00:13:45.200]  上帝要什麼?
[00:13:45.200 --> 00:13:47.200]  這位曾經被吸引的朋友說
[00:13:47.200 --> 00:13:49.000]  沒錯,耶穌很好
[00:13:49.000 --> 00:13:50.400]  不過祂也不知道
[00:13:50.400 --> 00:13:52.000]  我怎樣養背景
[00:13:52.000 --> 00:13:53.400]  我的家裡都丟了我
[00:13:53.400 --> 00:13:56.000]  我太太丟了我
[00:13:56.000 --> 00:13:58.800]  耶穌要什麼?
[00:13:58.800 --> 00:14:00.600]  一位教徒認識祂
[00:14:00.600 --> 00:14:01.400]  告訴祂
[00:14:01.400 --> 00:14:02.800]  你放心
[00:14:02.800 --> 00:14:04.000]  聖經清楚說明
[00:14:04.000 --> 00:14:05.600]  這位主耶穌
[00:14:05.600 --> 00:14:07.800]  願意接納每一個生命
[00:14:07.800 --> 00:14:09.200]  願意去愛
[00:14:09.200 --> 00:14:11.000]  願意去拯救
[00:14:11.000 --> 00:14:12.000]  所以你看聖經的時候
[00:14:12.000 --> 00:14:13.800]  去到剛才我們讀的經文
[00:14:13.800 --> 00:14:19.600]  如果你留意下面四章四十二節的時候
[00:14:19.600 --> 00:14:22.600]  當時這位婦人所在的城市
[00:14:22.600 --> 00:14:24.400]  很多人都信耶穌
[00:14:24.400 --> 00:14:27.200]  他們告訴這位女士知道
[00:14:27.200 --> 00:14:29.200]  她說不單止因為你的說話
[00:14:29.200 --> 00:14:31.600]  更是因為我們親自聽見了
[00:14:31.600 --> 00:14:36.400]  知道這位真是世人的救主
[00:14:36.400 --> 00:14:39.000]  整個世界的救主
[00:14:39.000 --> 00:14:42.000]  我們都認識了
[00:14:42.000 --> 00:14:43.400]  我們再回到聖經前面
[00:14:43.400 --> 00:14:45.200]  第十節
[00:14:45.200 --> 00:14:47.800]  當主耶穌來到接觸她的時候
[00:14:47.800 --> 00:14:49.600]  耶穌就跟她說了一句話
[00:14:49.600 --> 00:14:51.600]  第十節
[00:14:51.600 --> 00:14:53.200]  耶穌回答她
[00:14:53.200 --> 00:14:56.800]  你若知道神的恩賜
[00:14:56.800 --> 00:14:57.800]  我對你說
[00:14:57.800 --> 00:15:00.400]  請給我水喝的是誰
[00:15:00.400 --> 00:15:02.400]  你必早已求他
[00:15:02.400 --> 00:15:07.000]  他也必早把活水賜給你了
[00:15:07.000 --> 00:15:09.000]  如果你知道神的恩賜
[00:15:09.000 --> 00:15:11.000]  上帝要將禮物
[00:15:11.000 --> 00:15:14.800]  將重要的恩賜賜給我們
[00:15:14.800 --> 00:15:19.200]  是要將他的活水賜給我們
[00:15:19.200 --> 00:15:20.800]  因此後面他就說
[00:15:20.800 --> 00:15:23.800]  我要將活水賜給你
[00:15:23.800 --> 00:15:24.600]  第十一節
[00:15:24.600 --> 00:15:27.600]  你會看到這位女士聽見的時候
[00:15:27.600 --> 00:15:29.200]  誤會了耶穌的意思
[00:15:29.200 --> 00:15:31.800]  先生你沒有打水的器具
[00:15:31.800 --> 00:15:35.400]  怎有心你從哪裡得活水呢
[00:15:35.400 --> 00:15:39.000]  然後耶穌就繼續跟她說
[00:15:39.000 --> 00:15:40.200]  她聽見之後
[00:15:40.200 --> 00:15:41.000]  他說好啊
[00:15:41.000 --> 00:15:42.200]  你將水給我吧
[00:15:42.200 --> 00:15:43.400]  第十五節說
[00:15:43.400 --> 00:15:45.800]  先生請把這水賜給我
[00:15:45.800 --> 00:15:50.000]  使我不渴也不用來這裡打水
[00:15:50.000 --> 00:15:52.000]  她在想什麼
[00:15:52.000 --> 00:15:55.400]  當耶穌在說生命的水的時候
[00:15:55.400 --> 00:15:57.800]  她就想起井水
[00:15:57.800 --> 00:16:01.200]  她就想起物質的需要
[00:16:01.200 --> 00:16:02.400]  很自然就想起
[00:16:02.400 --> 00:16:03.000]  好啊
[00:16:03.000 --> 00:16:05.200]  如果你讓我可以常常有水
[00:16:05.200 --> 00:16:06.600]  不用那麼遠來打水
[00:16:06.600 --> 00:16:08.800]  好事啊
[00:16:08.800 --> 00:16:11.400]  其實不足為怪
[00:16:11.400 --> 00:16:13.200]  我們常常一想就想起
[00:16:13.200 --> 00:16:14.800]  生活的需要
[00:16:14.800 --> 00:16:16.400]  物質的需要
[00:16:16.400 --> 00:16:18.400]  因為周圍的人都告訴你
[00:16:18.400 --> 00:16:21.200]  你要有好的前途
[00:16:21.200 --> 00:16:23.200]  就要有好的生活
[00:16:23.200 --> 00:16:25.000]  有好的水平
[00:16:25.000 --> 00:16:26.000]  生活水平
[00:16:26.000 --> 00:16:30.200]  得到所需要的一切的供應
[00:16:30.200 --> 00:16:33.200]  剛剛前天大家記得星期五
[00:16:33.200 --> 00:16:36.600]  有香港的大學聯招的放榜
[00:16:36.600 --> 00:16:38.600]  很多人很努力地讀書
[00:16:38.600 --> 00:16:42.200]  想得到一些好的大學的入讀機會
[00:16:42.200 --> 00:16:44.600]  但是更加令我們感受深刻的
[00:16:44.600 --> 00:16:48.200]  就是在我們中國內地的高校
[00:16:48.200 --> 00:16:52.000]  在最近有很多的一些新聞的報導
[00:16:52.000 --> 00:16:54.400]  高校全中國很多的高中生
[00:16:54.400 --> 00:16:55.800]  他們拼命地來讀
[00:16:55.800 --> 00:16:58.200]  希望能夠入到好的大學
[00:16:58.200 --> 00:17:00.400]  他們去到一些學校裡面
[00:17:00.400 --> 00:17:02.800]  用盡方法入到這些學校
[00:17:02.800 --> 00:17:05.600]  之後有一些好像接近軍事式的
[00:17:05.600 --> 00:17:07.000]  一種的培訓
[00:17:07.000 --> 00:17:08.800]  早到晚
[00:17:08.800 --> 00:17:10.200]  父母要去陪讀
[00:17:10.200 --> 00:17:11.800]  住在他們裡面的城市
[00:17:11.800 --> 00:17:14.800]  然後訂一些酒店
[00:17:14.800 --> 00:17:16.000]  住一年
[00:17:16.000 --> 00:17:20.600]  然後希望在旁邊照顧子女
[00:17:20.600 --> 00:17:22.400]  父母因此的期待
[00:17:22.400 --> 00:17:24.200]  認為一事定終身
[00:17:24.200 --> 00:17:27.600]  所以就不斷地來鼓勵
[00:17:27.600 --> 00:17:30.800]  甚至催逼子女要用心讀書
[00:17:30.800 --> 00:17:32.800]  他們由早到晚
[00:17:32.800 --> 00:17:34.800]  在溫州發生了一件事情
[00:17:34.800 --> 00:17:36.600]  大家不知道有沒有看到報紙
[00:17:36.600 --> 00:17:39.800]  就是在一個叫做平陽縣的地方
[00:17:39.800 --> 00:17:42.000]  一位的高中生
[00:17:42.000 --> 00:17:44.800]  在晚上九點十點
[00:17:44.800 --> 00:17:48.200]  全班學生還在課室讀書的時候
[00:17:48.200 --> 00:17:51.400]  一邊讀書的時候
[00:17:51.400 --> 00:17:55.600]  突然間其中一位的學生站起來
[00:17:55.600 --> 00:17:57.400]  蓋上書
[00:17:57.400 --> 00:17:59.800]  走到窗口邊
[00:17:59.800 --> 00:18:02.000]  那個課室在五樓
[00:18:02.000 --> 00:18:06.800]  然後在五樓一聲跳了下來
[00:18:06.800 --> 00:18:10.400]  當場死亡
[00:18:10.400 --> 00:18:13.800]  當時整個課室的學生很哄動
[00:18:13.800 --> 00:18:17.600]  因為他們很體會那種壓力
[00:18:17.600 --> 00:18:20.600]  很多人以為你讀到書
[00:18:20.600 --> 00:18:22.400]  你就可以找到好的大學
[00:18:22.400 --> 00:18:24.400]  你就找到好的工作
[00:18:24.400 --> 00:18:29.200]  然後你可以找到一份入息好的工作
[00:18:29.200 --> 00:18:33.800]  然後你就可以得到有好的生活水平
[00:18:33.800 --> 00:18:37.400]  你就可以好好地生活
[00:18:37.400 --> 00:18:39.600]  當然讀書是不是為了名利
