
[00:00:00.000 --> 00:00:02.680]  如果你看課程大綱
[00:02:20.280 --> 00:02:21.680]  被罪人所殺
[00:02:21.680 --> 00:02:24.240]  釘在十字架上的主耶穌基督
[00:02:24.240 --> 00:02:25.480]  復活
[00:02:25.480 --> 00:02:27.960]  來肯定清楚
[00:02:27.960 --> 00:02:29.160]  祂是
[00:02:29.160 --> 00:02:30.680]  勝過死亡
[00:02:30.680 --> 00:02:34.040]  那麼這件事就開展了一條新的路
[00:02:34.040 --> 00:02:35.080]  由一個
[00:02:35.080 --> 00:02:37.880]  永恆死亡的方向
[00:02:37.880 --> 00:02:42.440]  開出一個永恆回復神自己生命的新的路
[00:02:42.440 --> 00:02:44.120]  這條路是神自己開的
[00:02:44.120 --> 00:02:46.040]  不過人就在這個路口裡面
[00:02:46.040 --> 00:02:48.040]  問題是他走不走上去
[00:02:48.640 --> 00:02:50.520]  每個人願意走上去的
[00:02:50.520 --> 00:02:52.080]  用他的信心接受的
[00:02:52.080 --> 00:02:54.480]  就能夠走上這條路
[00:02:54.480 --> 00:02:57.720]  這條路就是用耶穌基督自己的死亡
[00:02:57.720 --> 00:02:59.280]  祂是神
[00:02:59.280 --> 00:03:00.880]  所以祂有這個資格
[00:03:00.880 --> 00:03:02.280]  來拯救我們
[00:03:02.280 --> 00:03:03.280]  祂是人
[00:03:03.280 --> 00:03:04.600]  所以祂有這個資格
[00:03:04.600 --> 00:03:05.840]  來代替我們
[00:03:05.840 --> 00:03:08.600]  所完成了的救恩的路
[00:03:08.600 --> 00:03:10.160]  走上去的人
[00:03:10.160 --> 00:03:11.520]  能夠一步一步的
[00:03:11.520 --> 00:03:14.240]  恢復神賜給他的形象
[00:03:14.240 --> 00:03:17.560]  在今生享受這個新生命的成果
[00:03:18.200 --> 00:03:21.160]  經歷了勝過罪惡的生命
[00:03:21.160 --> 00:03:24.280]  在來生永遠與神在一起
[00:03:24.280 --> 00:03:27.480]  免去神永恆的審判和死亡
[00:03:27.480 --> 00:03:31.480]  分半鐘就講完了這個課程
[00:03:31.480 --> 00:03:34.240]  這個課程就是這麼多東西了
[00:03:34.240 --> 00:03:35.800]  有救法
[00:03:35.800 --> 00:03:37.560]  就是耶穌基督所做的事情
[00:03:37.560 --> 00:03:39.680]  The work of Christ
[00:03:39.680 --> 00:03:42.320]  也有講到為什麼要耶穌來做
[00:03:42.320 --> 00:03:44.280]  因為耶穌一定要同時是神
[00:03:44.280 --> 00:03:45.320]  也要同時是人
[00:03:45.320 --> 00:03:46.800]  才能夠完成這個工作
[00:03:46.800 --> 00:03:48.320]  古今往來沒有一個
[00:03:48.320 --> 00:03:50.720]  其他的人或者神仙
[00:03:50.720 --> 00:03:52.320]  可以代替這個工作
[00:03:52.320 --> 00:03:53.840]  這個就是基督論
[00:03:53.840 --> 00:03:56.800]  耶穌基督的神性和人性的道成肉身
[00:03:56.800 --> 00:03:58.640]  所要問的問題
[00:03:58.640 --> 00:04:01.120]  所以你說是不是簡單呢?
[00:04:01.120 --> 00:04:01.880]  相當簡單
[00:04:01.880 --> 00:04:02.560]  清楚嗎?
[00:04:02.560 --> 00:04:03.440]  相當清楚
[00:04:03.440 --> 00:04:05.280]  需要多少學識才能夠明白呢?
[00:04:05.280 --> 00:04:06.600]  不需要很多學識去明白
[00:04:06.600 --> 00:04:08.680]  所以救恩是給每一個人的
[00:04:08.680 --> 00:04:10.360]  但是問下去
[00:04:10.360 --> 00:04:11.920]  問題就可以很深
[00:04:11.920 --> 00:04:13.720]  可以搞你一輩子
[00:04:13.720 --> 00:04:15.960]  那麼
[00:04:15.960 --> 00:04:20.360]  我們在這三堂先講救恩
[00:04:20.360 --> 00:04:21.680]  神所完成的救恩
[00:04:21.680 --> 00:04:26.240]  其實當我們問到神要完成的救恩
[00:04:26.240 --> 00:04:28.480]  這個救恩究竟包含了什麼
[00:04:28.480 --> 00:04:31.440]  去怎麼了解理解這個救恩的時候
[00:04:31.440 --> 00:04:33.680]  我一直在環顧
[00:04:33.680 --> 00:04:38.120]  在過去這千多年的西方神學的發展裡面
[00:04:38.120 --> 00:04:42.840]  起碼我們看到有六種不同的方式和角度去了解
[00:04:42.840 --> 00:04:43.600]  去解釋
[00:04:44.080 --> 00:04:48.000]  這六種當然有它們有些共通的地方
[00:04:48.000 --> 00:04:49.720]  但是都是很不同的
[00:04:49.720 --> 00:04:51.960]  我這次就講了這六種
[00:04:51.960 --> 00:04:55.640]  那麼下一次就綜合的來跟大家分析一下
[00:04:55.640 --> 00:04:57.840]  下一次我用一個表畫出來
[00:04:57.840 --> 00:05:01.160]  然後再提出一些很尖銳的問題
[00:05:01.160 --> 00:05:05.520]  然後最後我們就歸結到究竟哪一種才是對的
[00:05:05.520 --> 00:05:07.800]  有的人認為失喪是沒辦法勝過罪
[00:05:07.800 --> 00:05:08.400]  是不是?
[00:05:08.400 --> 00:05:11.760]  有的人認為失喪是被撒旦的勢力纏繞著
[00:05:12.320 --> 00:05:14.160]  跟一個人的背景很有關係
[00:05:14.160 --> 00:05:18.880]  而你對失喪的了解的意義
[00:05:18.880 --> 00:05:21.280]  也決定了你所謂拯救的意義
[00:05:21.280 --> 00:05:23.960]  你認為失喪最重要的就是能夠
[00:05:23.960 --> 00:05:27.040]  最害怕的就是永恆地死亡
[00:05:27.040 --> 00:05:31.440]  那時候你的拯救就最重要對於你來說是永恆的生命
[00:05:31.440 --> 00:05:34.520]  如果對於你來說失喪最重要的就是當下
[00:05:34.520 --> 00:05:36.960]  你沒辦法勝過罪的意志上的薄弱
[00:05:36.960 --> 00:05:39.160]  那麼拯救對於你來說最重要的
[00:05:39.160 --> 00:05:41.600]  就是神賜給你一個生命力
[00:05:41.600 --> 00:05:46.360]  以至你可以扭轉你的道德生命的墮陷
[00:05:46.360 --> 00:05:46.960]  是不是?
[00:05:46.960 --> 00:05:49.560]  所以不同理解的失喪
[00:05:49.560 --> 00:05:51.800]  產生了不同理解的拯救
[00:05:51.800 --> 00:05:55.000]  很多時候我們報道會或者傳播的時候
[00:05:55.000 --> 00:05:57.640]  不知不覺假設了別人以為我是這麼看的
[00:05:57.640 --> 00:05:59.040]  我在想永恆死亡
[00:05:59.040 --> 00:06:01.560]  那個人想著的是想戒煙戒不掉
[00:06:01.560 --> 00:06:04.760]  於是你找了你的答案給他
[00:06:04.760 --> 00:06:06.000]  他認為你沒有回答他
[00:06:06.000 --> 00:06:08.200]  你不斷告訴他將來的天堂很漂亮的
[00:06:08.200 --> 00:06:10.160]  他說關我什麼事?
[00:06:10.160 --> 00:06:11.760]  於是你發現沒有賣牙的
[00:06:11.760 --> 00:06:12.680]  有沒有留意?
[00:06:12.680 --> 00:06:14.760]  這個是第一個問題要問的
[00:06:14.760 --> 00:06:17.960]  究竟你想指失喪是指什麼的意義?
[00:06:17.960 --> 00:06:19.440]  然後相應地
[00:06:19.440 --> 00:06:22.760]  那麼那個拯救是拯救什麼才行的?
[00:06:22.760 --> 00:06:24.320]  這是第一個問題要問的
[00:06:24.320 --> 00:06:25.840]  大家有空回去想想
[00:06:25.840 --> 00:06:27.640]  你究竟是怎麼問的
[00:06:27.640 --> 00:06:29.520]  我們等一下看看神學家怎麼問的
[00:06:29.520 --> 00:06:30.320]  好不好?
[00:06:30.320 --> 00:06:31.840]  第二個問題要問的
[00:06:31.840 --> 00:06:34.320]  接著三個問題都是問耶穌的
[00:06:34.320 --> 00:06:36.240]  就是問耶穌要成就的工作
[00:06:36.240 --> 00:06:38.800]  接著的問題要問
[00:06:39.080 --> 00:06:42.680]  如果說耶穌才可以成就這個工作
[00:06:42.680 --> 00:06:43.680]  好了
[00:06:43.680 --> 00:06:47.480]  那麼耶穌為什麼一定要死呢?
[00:06:47.480 --> 00:06:51.880]  耶穌不死行不行?
[00:06:51.880 --> 00:06:55.520]  難道神寬恕人的罪
[00:06:55.520 --> 00:06:56.880]  人又肯悔改了
[00:06:56.880 --> 00:06:57.880]  那麼是不是一定要死呢?
[00:06:57.880 --> 00:06:58.480]  耶穌
[00:06:58.480 --> 00:07:02.480]  路加夫人所說的浪子的比喻
[00:07:02.480 --> 00:07:03.920]  那也沒有死的
[00:07:03.920 --> 00:07:05.600]  浪子回頭了
[00:07:05.600 --> 00:07:07.320]  那爸爸在門口抱著他
[00:07:07.320 --> 00:07:08.240]  那麼有沒有死呢?
[00:07:08.240 --> 00:07:08.880]  沒有
[00:07:08.880 --> 00:07:10.480]  這是不是一個悔改的經驗呢?
[00:07:10.480 --> 00:07:13.080]  是不是一個重新恢復地位的經驗呢?
[00:07:13.080 --> 00:07:14.400]  是不是一個由失落
[00:07:14.400 --> 00:07:18.120]  到恢復一個美麗的生活的經驗呢?
[00:07:18.120 --> 00:07:19.720]  中間有沒有死亡這回事呢?
[00:07:19.720 --> 00:07:20.360]  沒有
[00:07:20.360 --> 00:07:21.760]  是不是?
[00:07:21.760 --> 00:07:22.560]  有沒有想過?
[00:07:22.560 --> 00:07:24.160]  那麼耶穌是不是一定要死呢?
[00:07:24.160 --> 00:07:25.000]  不死行不行?
[00:07:25.000 --> 00:07:28.920]  這是第二個問題
[00:07:28.920 --> 00:07:30.240]  有時候如果你做報導會
[00:07:30.240 --> 00:07:31.440]  或者傳呼音個人報導
[00:07:31.440 --> 00:07:33.000]  有時候會被一些微信朋友
[00:07:33.000 --> 00:07:34.440]  砌你這個東西的
[00:07:34.440 --> 00:07:36.160]  為什麼要死這麼殘忍呢?
[00:07:36.160 --> 00:07:37.960]  我也肯改了
[00:07:38.400 --> 00:07:38.920]  是不是?
[00:07:38.920 --> 00:07:40.160]  我知道錯了
[00:07:40.160 --> 00:07:41.400]  那麼你也不接受我
[00:07:41.400 --> 00:07:42.520]  還要死那些人
[00:07:42.520 --> 00:07:44.840]  為什麼又說我本來應該死呢?
[00:07:44.840 --> 00:07:45.400]  是不是?
[00:07:45.400 --> 00:07:46.800]  幸好耶穌代我死
[00:07:46.800 --> 00:07:47.640]  越講越不服
[00:07:47.640 --> 00:07:49.080]  這是第二個大的問題
[00:07:49.080 --> 00:07:50.760]  為什麼一定要死呢?
[00:07:50.760 --> 00:07:52.760]  第三個大的問題
[00:07:52.760 --> 00:07:57.000]  耶穌是唯一的救主了
[00:07:57.000 --> 00:07:59.080]  那麼我說耶穌的獨特性
[00:07:59.080 --> 00:08:00.920]  因為祂要道成肉身成為人
[00:08:00.920 --> 00:08:03.440]  為什麼耶穌一定要做人呢?
[00:08:03.440 --> 00:08:05.400]  耶穌不做人行不行呢?
[00:08:07.800 --> 00:08:09.880]  那麼這個問題可能比較簡單一點
[00:08:09.880 --> 00:08:10.720]  大家都知道
[00:08:10.720 --> 00:08:12.200]  不過不同的神學家
[00:08:12.200 --> 00:08:13.960]  看下去有不同的意義的
[00:08:13.960 --> 00:08:15.600]  為什麼一定要做人呢?
[00:08:15.600 --> 00:08:17.480]  祂不來這個世界行不行呢?
[00:08:17.480 --> 00:08:18.960]  祂在天上按個鍵說
[00:08:18.960 --> 00:08:19.440]  行啦
[00:08:19.440 --> 00:08:20.240]  那行不行呢?
[00:08:20.240 --> 00:08:23.160]  為什麼要麻煩搞33年
[00:08:23.160 --> 00:08:24.680]  又這樣又那樣
[00:08:24.680 --> 00:08:25.360]  又騎驢
[00:08:25.360 --> 00:08:27.240]  又沒有黑店沒有地方
[00:08:27.240 --> 00:08:28.880]  那麼祂說給你看東西嘛
[00:08:28.880 --> 00:08:30.200]  看看神多麼偉大多麼愛你
[00:08:30.200 --> 00:08:31.360]  那麼這個是其中一個解釋
[00:08:31.360 --> 00:08:33.280]  要麼說祂來就是為了死
[00:08:33.280 --> 00:08:34.320]  祂出生就是為了死
[00:08:34.320 --> 00:08:35.600]  又是另外一個不同的看法
[00:08:35.600 --> 00:08:36.160]  是不是?
[00:08:36.160 --> 00:08:37.560]  祂出生為了復活
[00:08:37.560 --> 00:08:38.560]  又是不同的看法
[00:08:38.560 --> 00:08:41.920]  祂不做人就完成不了救恩了
[00:08:41.920 --> 00:08:43.680]  那麼我們一直都肯定這個的
[00:08:43.680 --> 00:08:44.920]  究竟為什麼
[00:08:44.920 --> 00:08:46.320]  為什麼一定要做人呢?
[00:08:46.320 --> 00:08:48.800]  這個是第三個問題要問的
[00:08:48.800 --> 00:08:52.240]  第四個問題要問的就是說
[00:08:52.240 --> 00:08:54.120]  我們說
[00:08:54.120 --> 00:08:56.680]  除他以外別無拯救
[00:08:56.680 --> 00:09:01.160]  就是說耶穌是唯一能夠通往神的那個路
[00:09:01.160 --> 00:09:02.160]  好了
[00:09:02.160 --> 00:09:04.040]  那麼耶穌是耶穌
[00:09:04.040 --> 00:09:04.920]  我是我
[00:09:04.920 --> 00:09:05.400]  是不是?
[00:09:06.520 --> 00:09:08.760]  為什麼耶穌可以代替我呢?
[00:09:08.760 --> 00:09:12.040]  為什麼耶穌可以代替我呢?
[00:09:12.040 --> 00:09:14.400]  這個對於中國人來說是特別難了解的
[00:09:14.400 --> 00:09:17.280]  我的事
[00:09:17.280 --> 00:09:18.320]  我負責
[00:09:18.320 --> 00:09:20.000]  我做錯事
[00:09:20.000 --> 00:09:21.040]  我現在知錯
[00:09:21.040 --> 00:09:22.120]  我向神認錯
[00:09:22.120 --> 00:09:23.920]  那麼關他什麼事才行呢?
[00:09:23.920 --> 00:09:25.320]  一千多年前的人
[00:09:25.320 --> 00:09:26.160]  他做了一件事
[00:09:26.160 --> 00:09:27.840]  為什麼和我有關呢?
[00:09:27.840 --> 00:09:30.440]  還有另外一個比較
[00:09:30.440 --> 00:09:33.160]  再難以接受一點的說法就是
[00:09:33.160 --> 00:09:34.480]  他做的事情都代替了我
[00:09:34.480 --> 00:09:35.440]  我什麼都做不了
[00:09:35.800 --> 00:09:36.800]  我什麼都沒什麼可以做
[00:09:36.800 --> 00:09:39.760]  我連一點點好事都不應該做
[00:09:39.760 --> 00:09:40.960]  就是耶穌做了
[00:09:40.960 --> 00:09:41.920]  代替了我
[00:09:41.920 --> 00:09:43.880]  那麼覺得我自己很委屈
[00:09:43.880 --> 00:09:46.320]  我很沒有尊嚴
[00:09:46.320 --> 00:09:47.240]  就是說
[00:09:47.240 --> 00:09:48.680]  這個是我的事
[00:09:48.680 --> 00:09:50.160]  我犯錯我知道
[00:09:50.160 --> 00:09:50.880]  是不是?
[00:09:50.880 --> 00:09:53.040]  那麼我需要救恩我也知道
[00:09:53.040 --> 00:09:55.480]  但是你整個過程裡面
[00:09:55.480 --> 00:09:56.800]  包裝了是他的
[00:09:56.800 --> 00:09:58.200]  就是說我說你相信就行了
[00:09:58.200 --> 00:09:59.800]  站在那裡說你相信就行了
[00:09:59.800 --> 00:10:01.280]  做這麼小的事情
[00:10:01.280 --> 00:10:03.000]  好像不太夠
[00:10:03.000 --> 00:10:04.320]  不夠
[00:10:04.440 --> 00:10:05.760]  所以我們要問一個問題
[00:10:05.760 --> 00:10:07.840]  就是耶穌究竟在什麼意義上
[00:10:07.840 --> 00:10:09.160]  可以代替我呢?
[00:10:09.160 --> 00:10:10.760]  那麼他說是
[00:10:10.760 --> 00:10:12.280]  第二個亞當
[00:10:12.280 --> 00:10:14.000]  那麼究竟在實際意義上
[00:10:14.000 --> 00:10:15.400]  他怎麼代替我呢?
[00:10:15.400 --> 00:10:16.880]  那麼這個呢
[00:10:16.880 --> 00:10:18.600]  也是在救恩裡面
[00:10:18.600 --> 00:10:20.120]  要發出來的問題
[00:10:20.120 --> 00:10:22.120]  所以我們看到
[00:10:22.120 --> 00:10:24.640]  其實如果你深入問這個救恩的時候
[00:10:24.640 --> 00:10:26.240]  這四個問題都很尖銳
[00:10:26.240 --> 00:10:28.760]  不僅是尖銳
[00:10:28.760 --> 00:10:30.920]  這四個問題對於不同的人
[00:10:30.920 --> 00:10:32.240]  可能有不同的答案
[00:10:32.240 --> 00:10:34.320]  今天我就想鋪陳給你看看
[00:10:34.320 --> 00:10:36.480]  那些神學家所掙扎的答案是怎麼樣的
[00:10:36.480 --> 00:10:38.560]  然後我就留給你一些功課
[00:10:38.560 --> 00:10:39.800]  回去讓你自己想一下
[00:10:39.800 --> 00:10:41.480]  哪個答案是最好的
[00:10:41.480 --> 00:10:45.600]  等你回去幫我畫一個表
[00:10:45.600 --> 00:10:46.640]  來對照一下
[00:10:46.640 --> 00:10:49.480]  那麼下次我就給一個我認為的表給你看
[00:10:49.480 --> 00:10:52.000]  然後我們做一些綜合的分析
[00:10:52.000 --> 00:10:52.280]  好
[00:10:52.280 --> 00:10:54.360]  今天我們就開始看看
[00:10:54.360 --> 00:10:59.200]  那些有神學的訓練的
[00:10:59.200 --> 00:11:01.120]  偉大的人物
[00:11:01.120 --> 00:11:02.960]  他們怎麼去掙扎這些問題
[00:11:04.280 --> 00:11:05.560]  第一個理論的看法
[00:11:05.560 --> 00:11:07.960]  我們叫它做
[00:11:07.960 --> 00:11:08.960]  是憲制論
[00:11:08.960 --> 00:11:10.640]  sacrificial theory
[00:11:10.640 --> 00:11:11.520]  憲制論
[00:11:11.520 --> 00:11:14.120]  代表人物
[00:11:14.120 --> 00:11:15.200]  和論者呢
[00:11:15.200 --> 00:11:17.120]  就是新舊約聖經
[00:11:17.120 --> 00:11:20.400]  新舊約聖經裡面
[00:11:20.400 --> 00:11:22.280]  究竟這個救恩
[00:11:22.280 --> 00:11:24.000]  從什麼角度去了解它呢?
[00:11:24.000 --> 00:11:26.520]  那麼它最基本的觀念就是
[00:11:26.520 --> 00:11:29.880]  整個救恩的過程是一個憲制的過程
[00:11:29.880 --> 00:11:31.680]  憲制是什麼呢?
[00:11:31.680 --> 00:11:33.080]  我們先從舊約去了解
[00:11:33.480 --> 00:11:35.320]  正如任何一個民族一樣
[00:11:35.320 --> 00:11:38.120]  它在宗教的活動裡面
[00:11:38.120 --> 00:11:39.440]  都有憲制這一環的
[00:11:39.440 --> 00:11:40.040]  很特別的
[00:11:40.040 --> 00:11:41.760]  中國以前有
[00:11:41.760 --> 00:11:42.880]  任何一個民族都會有
[00:11:42.880 --> 00:11:43.840]  有憲制這一環
[00:11:43.840 --> 00:11:45.840]  憲制的意思就是說
[00:11:45.840 --> 00:11:48.320]  它知道一個偉大無比
[00:11:48.320 --> 00:11:49.280]  聖潔
[00:11:49.280 --> 00:11:51.480]  不可沾污的神
[00:11:51.480 --> 00:11:54.480]  它又知道自己
[00:11:54.480 --> 00:11:56.120]  是失敗
[00:11:56.120 --> 00:11:58.080]  對不起那個神
[00:11:58.080 --> 00:11:59.520]  看行為
[00:11:59.520 --> 00:12:01.160]  又及不上那個標準
[00:12:01.160 --> 00:12:02.120]  於是呢
[00:12:02.120 --> 00:12:03.360]  它就知道這個神呢
[00:12:03.720 --> 00:12:06.240]  對它一定有所憤怒
[00:12:06.240 --> 00:12:07.640]  有所懲罰
[00:12:07.640 --> 00:12:09.520]  那麼為了
[00:12:09.520 --> 00:12:11.160]  表示
[00:12:11.160 --> 00:12:14.640]  它對這個偉大的神一些的心意
[00:12:14.640 --> 00:12:17.440]  它就會通過一些儀式
[00:12:17.440 --> 00:12:18.600]  一些禮儀
[00:12:18.600 --> 00:12:19.640]  一些做法
[00:12:19.640 --> 00:12:22.560]  去具體地表達出它內心
[00:12:22.560 --> 00:12:24.560]  那種的心意
[00:12:24.560 --> 00:12:27.240]  希望通過這一種的表達
[00:12:27.240 --> 00:12:28.440]  這些禮儀
[00:12:28.440 --> 00:12:30.240]  能夠使得神
[00:12:30.240 --> 00:12:31.760]  那個主宰
[00:12:31.760 --> 00:12:33.680]  重新跟它呢
[00:12:33.680 --> 00:12:34.840]  建立一個
[00:12:34.840 --> 00:12:35.920]  是調脅
[00:12:35.920 --> 00:12:37.720]  是和諧的關係
[00:12:37.720 --> 00:12:39.600]  這個是一個所謂
[00:12:39.600 --> 00:12:42.080]  憲制的觀念裡面最寬的意義
[00:12:42.080 --> 00:12:43.120]  那麼任何民族呢
[00:12:43.120 --> 00:12:43.880]  都會有這個觀念
[00:12:43.880 --> 00:12:45.120]  我們現在不說那個
[00:12:45.120 --> 00:12:47.000]  所謂人類學的憲制觀念
[00:12:47.000 --> 00:12:49.120]  我們收窄一點看看舊約的觀念
[00:12:49.120 --> 00:12:50.560]  那麼舊約裡面呢
[00:12:50.560 --> 00:12:52.640]  同樣都有這種意義的
[00:12:52.640 --> 00:12:53.640]  那麼如果你讀舊約
[00:12:53.640 --> 00:12:55.280]  摩西五經就很清楚了
[00:12:55.280 --> 00:12:56.760]  那麼我們就不會呢
[00:12:56.760 --> 00:12:59.000]  回到太多舊約的摩西五經那裡
[00:12:59.000 --> 00:12:59.720]  因為那裡很長
[00:13:00.080 --> 00:13:00.920]  我列出所有經文
[00:13:00.920 --> 00:13:02.120]  你回去慢慢自己看
[00:13:02.120 --> 00:13:03.440]  我就這樣講出大義
[00:13:03.440 --> 00:13:05.600]  還有有時候偶然叫大家翻一兩段的
[00:13:05.600 --> 00:13:07.000]  所以大家要有聖經在手
[00:13:07.000 --> 00:13:07.600]  好一點
[00:13:07.600 --> 00:13:10.080]  舊約裡面呢
[00:13:10.080 --> 00:13:13.480]  大概我可以分為有三種意義的憲制的
[00:13:13.480 --> 00:13:15.440]  第一種意義呢
[00:13:15.440 --> 00:13:15.960]  就是
[00:13:15.960 --> 00:13:19.160]  可以叫做 Communion Sacrifices
[00:13:19.160 --> 00:13:21.040]  就是通過一個憲制呢
[00:13:21.040 --> 00:13:22.080]  希望
[00:13:22.080 --> 00:13:27.120]  神和人有一種的聯合團契
[00:13:27.120 --> 00:13:28.120]  因為他覺得
[00:13:28.120 --> 00:13:30.840]  我和神有一種的疏離了
[00:13:30.840 --> 00:13:32.400]  因為我錯了
[00:13:32.400 --> 00:13:33.320]  疏離了
[00:13:33.320 --> 00:13:35.320]  那麼希望有一種的方式呢
[00:13:35.320 --> 00:13:36.880]  讓我和神之間呢
[00:13:36.880 --> 00:13:39.280]  恢復一個團契的生活
[00:13:39.280 --> 00:13:40.720]  那麼這種呢
[00:13:40.720 --> 00:13:42.600]  就是聖經裡面記載了一次
[00:13:42.600 --> 00:13:43.440]  很特別的
[00:13:43.440 --> 00:13:45.120]  大家記得在《出口及記》那裡
[00:13:45.120 --> 00:13:49.640]  講到神和以色列人立約之後
[00:13:49.640 --> 00:13:51.840]  那麼以色列的重長老呢
[00:13:51.840 --> 00:13:52.960]  就和摩西呢
[00:13:52.960 --> 00:13:54.760]  在神的面前呢
[00:13:54.760 --> 00:13:56.280]  又吃又喝
[00:13:56.520 --> 00:13:57.400]  是一個什麼呢?
[00:13:57.400 --> 00:13:59.200]  我們叫做一個 Sacrificial Feast
[00:13:59.200 --> 00:14:00.200]  是一個
[00:14:00.200 --> 00:14:01.800]  餐宴
[00:14:01.800 --> 00:14:03.000]  一個歡宴
[00:14:03.000 --> 00:14:04.800]  這個歡宴就是神和他們歡宴
[00:14:04.800 --> 00:14:07.600]  因為神願意和他們和好
[00:14:07.600 --> 00:14:09.240]  那麼所以這個呢
[00:14:09.240 --> 00:14:10.200]  可以說是一個呢
[00:14:10.200 --> 00:14:11.920]  立約之後的歡宴來的
[00:14:11.920 --> 00:14:13.720]  那麼在這次歡宴當中呢
[00:14:13.720 --> 00:14:14.800]  如果大家留意的話
[00:14:14.800 --> 00:14:15.600]  就其實呢
[00:14:15.600 --> 00:14:18.640]  包含了一個的憲制的義
[00:14:18.640 --> 00:14:21.080]  就是通過一個的宴會
[00:14:21.080 --> 00:14:24.000]  邀請神加林為中間
[00:14:24.000 --> 00:14:27.480]  然後我們在神的同在之下歡宴
[00:14:27.480 --> 00:14:28.560]  那麼在此表達呢
[00:14:28.560 --> 00:14:30.480]  重襟之後我們和神呢
[00:14:30.480 --> 00:14:32.040]  再沒有一個呢
[00:14:32.040 --> 00:14:34.840]  是可以說是一個對立的關係
[00:14:34.840 --> 00:14:37.440]  而是一個親密的團契的關係
[00:14:37.440 --> 00:14:39.480]  這個是那一次的表達
[00:14:39.480 --> 00:14:41.240]  那麼另外一種的意義呢
[00:14:41.240 --> 00:14:42.880]  就是一種感恩的意義了
[00:14:42.880 --> 00:14:45.440]  感恩的意義就是我表達給神聽
[00:14:45.440 --> 00:14:47.200]  既然神一直恩待我
