
[00:00:00.000 --> 00:00:03.600]  當兄弟要到達仰望府的時候
[00:03:25.300 --> 00:03:27.300]  當摩西上山的時候
[00:03:27.300 --> 00:03:29.800]  它進入一種新的境界
[00:03:29.800 --> 00:03:32.500]  它進入了一種新的境界
[00:03:32.500 --> 00:03:35.700]  當摩西到了西乃山上的時候
[00:03:35.700 --> 00:03:38.500]  當摩西到西乃山上的時候
[00:03:38.500 --> 00:03:41.300]  它進入一種很特別的境界
[00:03:41.300 --> 00:03:43.800]  它進入了一個很特別的境界
[00:03:43.800 --> 00:03:46.800]  我們可以把它叫做屬天的境界
[00:03:46.800 --> 00:03:50.200]  我們可以把它叫做屬天的境界
[00:03:50.200 --> 00:03:54.600]  在屬天的境界裏面的生活有幾個特點
[00:03:54.600 --> 00:03:58.200]  在屬天境界裏面的生活有幾個特點
[00:03:58.200 --> 00:03:59.200]  第一個特點
[00:03:59.200 --> 00:04:00.800]  第一個特點
[00:04:00.800 --> 00:04:02.500]  有天性
[00:04:02.500 --> 00:04:05.200]  就是屬天的天性
[00:04:05.200 --> 00:04:06.600]  有天品
[00:04:06.600 --> 00:04:08.400]  是品行的品
[00:04:08.400 --> 00:04:10.300]  屬天的品性
[00:04:10.300 --> 00:04:11.000]  第二
[00:04:11.000 --> 00:04:11.700]  第二
[00:04:11.700 --> 00:04:12.800]  有天道
[00:04:12.800 --> 00:04:14.000]  有天道
[00:04:14.000 --> 00:04:15.500]  屬天的真道
[00:04:15.500 --> 00:04:17.100]  屬天的真道
[00:04:17.100 --> 00:04:17.800]  第三
[00:04:17.800 --> 00:04:18.600]  第三
[00:04:18.600 --> 00:04:19.600]  有天樂
[00:04:19.600 --> 00:04:20.600]  有天樂
[00:04:20.600 --> 00:04:22.400]  屬天的喜樂
[00:04:22.400 --> 00:04:23.800]  屬天的喜樂
[00:04:23.800 --> 00:04:24.500]  第四
[00:04:24.500 --> 00:04:25.200]  第四
[00:04:25.200 --> 00:04:26.500]  有天榮
[00:04:26.500 --> 00:04:27.500]  有天榮
[00:04:27.500 --> 00:04:28.900]  屬天的榮耀
[00:04:28.900 --> 00:04:30.100]  屬天的榮譽
[00:04:30.100 --> 00:04:30.800]  第五
[00:04:30.800 --> 00:04:31.500]  第五
[00:04:31.500 --> 00:04:32.800]  有天事
[00:04:32.800 --> 00:04:34.200]  有天性
[00:04:34.200 --> 00:04:36.000]  屬天的樣式
[00:04:36.000 --> 00:04:37.800]  屬天的顏色
[00:04:37.800 --> 00:04:38.500]  第六
[00:04:38.500 --> 00:04:39.400]  第六
[00:04:39.400 --> 00:04:40.300]  天才
[00:04:40.300 --> 00:04:41.300]  天才
[00:04:41.300 --> 00:04:43.100]  屬天的才能
[00:04:43.100 --> 00:04:44.600]  屬天的才能
[00:04:44.600 --> 00:04:47.200]  或者說屬天的天賜
[00:04:47.200 --> 00:04:48.900]  屬天的恩賜
[00:04:48.900 --> 00:04:49.600]  第七
[00:04:49.600 --> 00:04:50.400]  第七
[00:04:50.400 --> 00:04:51.700]  天氣
[00:04:51.700 --> 00:04:54.600]  天氣屬天的團氣
[00:04:54.600 --> 00:04:56.600]  屬天的團氣
[00:04:56.600 --> 00:05:04.100]  今天晚上我們把這七方面屬天的境界的表現來思想和領受
[00:05:04.100 --> 00:05:08.700]  這裡面是我們滿特徵屬天的表演
[00:05:08.700 --> 00:05:11.100]  給我們大家來個享受
[00:05:11.100 --> 00:05:12.700]  第一
[00:05:12.700 --> 00:05:14.700]  屬天的天性
[00:05:14.700 --> 00:05:16.500]  屬天的本性
[00:05:16.500 --> 00:05:18.100]  是最要緊的
[00:05:18.100 --> 00:05:21.700]  最終最要緊的就是聖潔
[00:05:21.700 --> 00:05:23.200]  就是聖潔
[00:05:23.200 --> 00:05:27.300]  請大家回到剛才主席所讀的
[00:05:27.300 --> 00:05:30.700]  請大家再回到剛才我們所讀過的
[00:05:30.700 --> 00:05:32.900]  《聰愛之志》二十四章
[00:05:32.900 --> 00:05:36.100]  《聰愛之志》二十四章
[00:05:36.100 --> 00:05:37.100]  第九節
[00:05:37.100 --> 00:05:38.900]  第九節
[00:05:38.900 --> 00:05:39.900]  和第十節
[00:05:39.900 --> 00:05:41.700]  和第十節
[00:05:41.700 --> 00:05:45.000]  這七十四位以色列人的領袖
[00:05:45.000 --> 00:05:50.100]  與七十四位以色列人的領袖
[00:05:50.100 --> 00:05:51.800]  多方要先來上
[00:05:51.800 --> 00:05:53.700]  多想要先來上
[00:05:53.700 --> 00:05:55.700]  他們在山上看見什麼?
[00:05:55.700 --> 00:05:57.900]  他們在山上看見什麼?
[00:05:57.900 --> 00:05:59.900]  看見以色列的城
[00:05:59.900 --> 00:06:03.000]  看見以色列的十八的腳下
[00:06:03.000 --> 00:06:04.600]  看見以色列的十八的腳下
[00:06:04.600 --> 00:06:07.400]  彰佛有平復的藍寶石
[00:06:07.400 --> 00:06:10.100]  佛法有平復的藍寶石
[00:06:10.100 --> 00:06:12.400]  如同天色明淨
[00:06:12.400 --> 00:06:14.900]  如同冰色明淨
[00:06:14.900 --> 00:06:16.500]  神的所在
[00:06:16.500 --> 00:06:18.100]  神的所著
[00:06:18.100 --> 00:06:20.100]  好像藍寶石
[00:06:20.100 --> 00:06:23.900]  佛奇藍寶石就是天的顏色
[00:06:23.900 --> 00:06:25.700]  是天的顏色
[00:06:25.700 --> 00:06:29.200]  天的顏色就是聖潔的意義
[00:06:29.200 --> 00:06:32.000]  天的顏色是聖潔的意義
[00:06:32.000 --> 00:06:34.000]  屬天的平性
[00:06:34.000 --> 00:06:35.900]  所以天的本行
[00:06:35.900 --> 00:06:38.200]  最顯著的是聖潔
[00:06:38.200 --> 00:06:40.700]  最隱居的是聖潔
[00:06:40.700 --> 00:06:42.100]  存在哪裡?
[00:06:42.100 --> 00:06:43.200]  神就在那裡
[00:06:43.200 --> 00:06:44.700]  哪裡就有聖潔
[00:06:44.700 --> 00:06:46.400]  那裡就有聖潔
[00:06:46.400 --> 00:06:47.800]  在利未姬裡面
[00:06:47.800 --> 00:06:50.400]  在利未姬裡面有一個副歌
[00:06:50.400 --> 00:06:53.000]  有一個副歌
[00:06:53.000 --> 00:06:54.800]  是常常出現的
[00:06:54.800 --> 00:06:56.500]  在那時常出現的
[00:06:56.500 --> 00:06:59.000]  如果利未姬是一首詩歌的話
[00:06:59.000 --> 00:07:01.700]  如果利未姬是一首詩歌的話
[00:07:01.700 --> 00:07:03.900]  這個詩歌裡面有一個副歌
[00:07:03.900 --> 00:07:06.000]  這首詩歌裡面有一個副歌
[00:07:06.000 --> 00:07:08.200]  是多次重複的講
[00:07:08.200 --> 00:07:10.600]  是多次重複的講
[00:07:10.600 --> 00:07:13.600]  每講一段神的律例以後
[00:07:13.600 --> 00:07:16.100]  每講一段神的律例以後
[00:07:16.100 --> 00:07:17.200]  根據就說
[00:07:17.200 --> 00:07:18.300]  根據就說
[00:07:18.300 --> 00:07:20.400]  你們要聖潔
[00:07:20.400 --> 00:07:21.900]  你們要聖潔
[00:07:21.900 --> 00:07:23.900]  因為我是聖潔的
[00:07:23.900 --> 00:07:26.000]  因為我是聖潔的
[00:07:26.000 --> 00:07:28.800]  一次、兩次、多次的出現
[00:07:28.800 --> 00:07:31.600]  一次、兩次、多次的出現
[00:07:31.600 --> 00:07:33.600]  神是聖潔的神
[00:07:33.600 --> 00:07:35.200]  神是聖潔的神
[00:07:35.200 --> 00:07:37.400]  所以與神有關的一切
[00:07:37.400 --> 00:07:38.700]  也是聖潔的
[00:07:38.700 --> 00:07:40.700]  所以與神有關的一切
[00:07:40.700 --> 00:07:41.900]  也可以是聖潔的
[00:07:41.900 --> 00:07:44.100]  神要他的百姓
[00:07:44.100 --> 00:07:45.900]  成為聖潔的百姓
[00:07:45.900 --> 00:07:47.400]  神要他的百姓
[00:07:47.400 --> 00:07:49.200]  成為聖潔的百姓
[00:07:49.200 --> 00:07:50.400]  在聖經裡面
[00:07:50.400 --> 00:07:51.700]  在聖經裡面
[00:07:51.700 --> 00:07:53.700]  藍寶石和碧玉
[00:07:53.700 --> 00:07:56.600]  是同樣的象徵的意義
[00:07:56.600 --> 00:07:58.900]  那佛學語對於這個統治
[00:07:58.900 --> 00:08:00.200]  是象徵的意義
[00:08:00.200 --> 00:08:02.500]  都是象徵屬天的顏色
[00:08:02.500 --> 00:08:04.900]  都是象徵屬天的顏色
[00:08:04.900 --> 00:08:07.200]  也都是象徵聖潔
[00:08:07.200 --> 00:08:09.400]  也都是象徵聖潔
[00:08:09.400 --> 00:08:11.700]  這是一個很重要的信息
[00:08:11.700 --> 00:08:13.700]  這是一個很重要的信息
[00:08:13.700 --> 00:08:17.000]  今天這個黃色的時代裡面
[00:08:17.000 --> 00:08:19.200]  在今天這個黃色的時代裡面
[00:08:19.200 --> 00:08:20.700]  所有屬神的人
[00:08:20.700 --> 00:08:22.100]  所有屬神的人
[00:08:22.100 --> 00:08:24.000]  必須學這個功課
[00:08:24.000 --> 00:08:26.100]  必須要學這個功課
[00:08:26.100 --> 00:08:28.200]  必須追求聖潔
[00:08:28.200 --> 00:08:30.000]  必須要追求聖潔
[00:08:30.000 --> 00:08:31.300]  所有屬主的人
[00:08:31.300 --> 00:08:32.800]  所有屬主的人
[00:08:32.800 --> 00:08:35.600]  要從這個圓滿的十六念念
[00:08:35.600 --> 00:08:36.800]  分別出來
[00:08:36.800 --> 00:08:38.800]  在這個淫亂的世代裡面
[00:08:38.800 --> 00:08:40.000]  要分別出來
[00:08:40.000 --> 00:08:41.000]  讓
[00:08:41.000 --> 00:08:44.100]  佛神的聖潔充滿在我們的心中
[00:08:44.100 --> 00:08:47.200]  讓佛神的聖潔充滿在我們的心中
[00:08:47.200 --> 00:08:50.500]  讓我們唱唱唱這個福靈的歌歌
[00:08:50.500 --> 00:08:53.400]  讓我們時常一唱這個福靈的歌歌
[00:08:53.400 --> 00:08:55.000]  向神聖潔的
[00:08:55.000 --> 00:08:56.400]  向神聖潔的
[00:08:56.400 --> 00:08:58.400]  對我們也要聖潔
[00:08:58.400 --> 00:09:00.300]  所以我們也要聖潔
[00:09:00.300 --> 00:09:02.100]  聖潔的基督徒
[00:09:02.100 --> 00:09:03.500]  聖潔的基督徒
[00:09:03.500 --> 00:09:05.400]  聖潔的基督徒的家庭
[00:09:05.400 --> 00:09:07.200]  聖潔基督徒的家庭
[00:09:07.200 --> 00:09:09.400]  聖潔的基督的教會
[00:09:09.400 --> 00:09:11.400]  聖潔的基督的教會
[00:09:11.400 --> 00:09:13.400]  對這個世界產生一個
[00:09:13.400 --> 00:09:15.300]  充滿聖潔的力量
[00:09:15.300 --> 00:09:17.300]  對這個世界產生一個
[00:09:17.300 --> 00:09:18.800]  聖潔的力量
[00:09:18.800 --> 00:09:20.000]  第二個特點
[00:09:20.000 --> 00:09:21.700]  第一個特點
[00:09:21.700 --> 00:09:22.900]  清道
[00:09:22.900 --> 00:09:24.100]  淨道
[00:09:24.100 --> 00:09:26.300]  摩西上了聖乃山的時候
[00:09:26.300 --> 00:09:28.500]  摩西聖殿聖乃山的時候
[00:09:28.500 --> 00:09:30.500]  有話就向他講話
[00:09:30.500 --> 00:09:32.400]  有話就跟他說話
[00:09:32.400 --> 00:09:34.900]  上的話就是天道
[00:09:34.900 --> 00:09:36.000]  聖經的話叫
[00:09:36.000 --> 00:09:36.700]  淨道
[00:09:36.700 --> 00:09:39.100]  是從上面來的聖音
[00:09:39.100 --> 00:09:41.100]  是從上面來的聖音
[00:09:41.100 --> 00:09:42.300]  很清楚的
[00:09:42.300 --> 00:09:43.400]  很清楚的
[00:09:43.400 --> 00:09:44.600]  很確定的
[00:09:44.600 --> 00:09:45.700]  包括定的
[00:09:45.700 --> 00:09:46.800]  帶著權力
[00:09:46.800 --> 00:09:47.800]  帶著權
[00:09:47.800 --> 00:09:48.900]  帶著能力
[00:09:48.900 --> 00:09:50.100]  帶著能力的
[00:09:50.100 --> 00:09:51.900]  淨道摩西的兒童
[00:09:51.900 --> 00:09:54.200]  淨道摩西的兒童
[00:09:54.200 --> 00:09:55.700]  淨道他的心中
[00:09:55.700 --> 00:09:57.300]  也淨道他的心中
[00:09:57.300 --> 00:09:58.500]  要超過他
[00:09:58.500 --> 00:09:59.700]  要超過他
[00:09:59.700 --> 00:10:01.900]  傳達給所有的意識內人
[00:10:01.900 --> 00:10:04.200]  去達到所有的意識之間
[00:10:04.200 --> 00:10:06.100]  所以是乃山上
[00:10:06.100 --> 00:10:07.600]  所以對乃山上
[00:10:07.600 --> 00:10:10.800]  是個充滿了天道的境界
[00:10:10.800 --> 00:10:13.300]  充滿了淨道的境界
[00:10:13.300 --> 00:10:15.800]  淨道有四個特點
[00:10:15.800 --> 00:10:17.900]  淨道有四個特點
[00:10:17.900 --> 00:10:18.800]  第一個特點
[00:10:18.800 --> 00:10:20.300]  第一個特點
[00:10:20.300 --> 00:10:24.400]  知識和行動配合在一起
[00:10:24.400 --> 00:10:27.300]  知識與行動配合在一起
[00:10:27.300 --> 00:10:28.700]  不是單有知識
[00:10:28.700 --> 00:10:30.000]  不是單有知識
[00:10:30.000 --> 00:10:31.200]  也有行動
[00:10:31.200 --> 00:10:32.300]  也有行動
[00:10:32.300 --> 00:10:33.600]  不是單有行動
[00:10:33.600 --> 00:10:34.800]  不單有行動
[00:10:34.800 --> 00:10:36.600]  也有真理的知識
[00:10:36.600 --> 00:10:38.300]  也有真理的知識
[00:10:38.300 --> 00:10:41.200]  知識行動配合在一起
[00:10:41.200 --> 00:10:43.500]  知識與行動配合在一起
[00:10:43.500 --> 00:10:46.100]  這就是我們在初來之地裏面
[00:10:46.100 --> 00:10:48.700]  所看見的天道的特點的第一個
[00:10:48.700 --> 00:10:50.600]  這就是我們在初來之地裏面
[00:10:50.600 --> 00:10:53.100]  所看見的天道的特點之一
[00:10:53.100 --> 00:10:55.400]  當上香摩西講話的時候
[00:10:55.400 --> 00:10:57.600]  當上香摩西講話的時候
[00:10:57.600 --> 00:11:00.900]  聖經用兩種的方式來表達
[00:11:00.900 --> 00:11:04.000]  聖經用兩種的方式來表達
[00:11:04.000 --> 00:11:06.200]  第一
[00:11:06.200 --> 00:11:09.700]  耶和華小禦摩西說
[00:11:09.700 --> 00:11:12.100]  耶和華小禦摩西說
[00:11:12.100 --> 00:11:12.700]  第二
[00:11:12.700 --> 00:11:13.400]  第二
[00:11:13.400 --> 00:11:16.800]  耶和華吩咐摩西說
[00:11:16.800 --> 00:11:20.000]  耶和華吩咐摩西說
[00:11:20.000 --> 00:11:22.300]  這兩樣的說法意義不同
[00:11:22.300 --> 00:11:25.000]  兩樣的說法意義不同
[00:11:25.000 --> 00:11:26.100]  小禦
[00:11:26.100 --> 00:11:27.000]  小禦
[00:11:27.000 --> 00:11:28.400]  只要他知道
[00:11:28.400 --> 00:11:32.200]  他應該知道是神的心意的傳達
[00:11:32.200 --> 00:11:34.300]  是神心意的傳達
[00:11:34.300 --> 00:11:36.600]  讓他透過小禦的話
[00:11:36.600 --> 00:11:39.000]  認識神的心意
[00:11:39.000 --> 00:11:41.600]  讓他透過小禦的話
[00:11:41.600 --> 00:11:43.500]  認識到神的心意
[00:11:43.500 --> 00:11:44.400]  吩咐
[00:11:44.400 --> 00:11:46.200]  吩咐是命令
[00:11:46.200 --> 00:11:47.100]  是命令
[00:11:47.100 --> 00:11:50.000]  他的目的是要產生行動
[00:11:50.000 --> 00:11:52.800]  他的目的是要產生行動
[00:11:52.800 --> 00:11:54.500]  神吩咐摩西
[00:11:54.500 --> 00:11:56.000]  神吩咐摩西
[00:11:56.000 --> 00:11:58.000]  是要摩西信服
[00:11:58.000 --> 00:11:59.800]  是要摩西你信服
[00:11:59.800 --> 00:12:02.400]  信服的行動是必須的
[00:12:02.400 --> 00:12:04.500]  信服的行動是必須的
[00:12:04.500 --> 00:12:07.000]  我們舉兩節聖經做例子
[00:12:07.000 --> 00:12:09.500]  我們舉兩節聖經來做例子
[00:12:09.500 --> 00:12:11.400]  三十一章第一節
[00:12:11.400 --> 00:12:13.200]  三十一章第一節
[00:12:13.200 --> 00:12:15.900]  耶和華小禦摩西說
[00:12:15.900 --> 00:12:18.400]  耶和華小禦摩西說
[00:12:18.400 --> 00:12:21.700]  再看三十章三十四節
[00:12:21.700 --> 00:12:24.200]  再看三十章三十四節
[00:12:24.200 --> 00:12:26.400]  耶和華吩咐摩西說
[00:12:26.400 --> 00:12:28.000]  這裡看見小禦
[00:12:28.000 --> 00:12:31.000]  和神的小禦與吩咐
[00:12:31.000 --> 00:12:33.100]  基本的意義是一樣
[00:12:33.100 --> 00:12:35.500]  基本的意義是一樣的
[00:12:35.500 --> 00:12:39.000]  但是其間有很重要的分別
[00:12:39.000 --> 00:12:41.600]  但是其中有很重要的分別
[00:12:41.600 --> 00:12:43.000]  神的話語
[00:12:43.000 --> 00:12:46.000]  神的話語是在兩樣合起來
[00:12:46.000 --> 00:12:47.500]  在兩樣合起來
[00:12:47.500 --> 00:12:48.900]  我們讀聖經的時候
[00:12:48.900 --> 00:12:50.300]  我們讀聖經的時候
[00:12:50.300 --> 00:12:54.200]  我們漸漸得到更多的書林的知識
[00:12:54.200 --> 00:12:57.300]  漸漸得到更多的書林的知識
[00:12:57.300 --> 00:12:58.400]  但是同時
[00:12:58.400 --> 00:12:59.200]  但是同時
[00:12:59.200 --> 00:13:01.000]  我們絕對不要忽略
[00:13:01.000 --> 00:13:02.500]  我們絕對不要忽略
[00:13:02.500 --> 00:13:05.600]  同樣我們中間合照
[00:13:05.600 --> 00:13:07.800]  所以因為中間合照
[00:13:07.800 --> 00:13:09.000]  在聖學裡面
[00:13:09.000 --> 00:13:10.200]  在神話裡面
[00:13:10.200 --> 00:13:11.400]  有一個理論
[00:13:11.400 --> 00:13:12.700]  有一個理論
[00:13:12.700 --> 00:13:15.800]  是特別關於主的道的
[00:13:15.800 --> 00:13:17.800]  是特別關於主的道的
[00:13:17.800 --> 00:13:19.900]  這個理論很有意義
[00:13:19.900 --> 00:13:21.700]  這個理論很有意義
[00:13:21.700 --> 00:13:23.200]  有一個特別的名詞
[00:13:23.200 --> 00:13:24.700]  有一個特別的名詞
[00:13:24.700 --> 00:13:27.200]  叫做相遇論
[00:13:27.200 --> 00:13:28.900]  叫做相遇論
[00:13:28.900 --> 00:13:30.200]  用英文來講
[00:13:30.200 --> 00:13:31.200]  用英文來講
[00:13:31.200 --> 00:13:33.100]  就是encounter
[00:13:33.100 --> 00:13:34.800]  意思就是說
[00:13:34.800 --> 00:13:36.600]  意思就是說
[00:13:36.600 --> 00:13:38.200]  當神的話
[00:13:38.200 --> 00:13:39.500]  領導一個人的時候
[00:13:39.500 --> 00:13:40.500]  當神的話
[00:13:40.500 --> 00:13:42.100]  領導一個人的時候
[00:13:42.100 --> 00:13:44.900]  這個人就透過神的話
[00:13:44.900 --> 00:13:47.200]  和神相面對
[00:13:47.200 --> 00:13:49.200]  一個人在透過神的話
[00:13:49.200 --> 00:13:50.800]  與神並奔
[00:13:50.800 --> 00:13:52.000]  立刻
[00:13:52.000 --> 00:13:54.600]  立刻在他的生命裡面
[00:13:54.600 --> 00:13:56.100]  產生一個反應
[00:13:56.100 --> 00:13:57.700]  在他的生命裡面
[00:13:57.700 --> 00:13:59.000]  產生一個反應
[00:13:59.000 --> 00:14:00.800]  產生一種效果
[00:14:00.800 --> 00:14:02.300]  產生一種效果
[00:14:02.300 --> 00:14:03.900]  產生一種改變
[00:14:03.900 --> 00:14:05.200]  產生一種改變
[00:14:05.200 --> 00:14:06.900]  產生一種行動
[00:14:06.900 --> 00:14:08.300]  產生一種行動
[00:14:08.300 --> 00:14:09.500]  從此以後
[00:14:09.500 --> 00:14:10.500]  從此以後
[00:14:10.500 --> 00:14:12.700]  這個人和過去不同了
[00:14:12.700 --> 00:14:15.000]  這個人就與過去不同了
[00:14:15.000 --> 00:14:16.200]  神的話
[00:14:16.200 --> 00:14:16.900]  神的話
[00:14:16.900 --> 00:14:19.100]  有這個特別的作用
[00:14:19.100 --> 00:14:21.100]  有這個特別的作用
[00:14:21.100 --> 00:14:24.100]  所以在以色列書五十五章說
[00:14:24.100 --> 00:14:26.400]  所以在以色列書五十五章說
[00:14:26.400 --> 00:14:27.400]  耶和華的話
[00:14:27.400 --> 00:14:27.400]  耶和華的話
[00:14:27.400 --> 00:14:29.300]  是不突然返回
[00:14:29.300 --> 00:14:30.200]  耶和華的話
[00:14:30.200 --> 00:14:31.600]  是不突然返回
[00:14:31.600 --> 00:14:33.500]  好像魚一樣
[00:14:33.500 --> 00:14:34.700]  好像魚一樣
[00:14:34.700 --> 00:14:36.000]  好像血一樣
[00:14:36.000 --> 00:14:37.600]  好像血一樣
[00:14:37.600 --> 00:14:39.000]  魚血
[00:14:39.000 --> 00:14:40.900]  魚血降落的時候
[00:14:40.900 --> 00:14:42.400]  降落的時候
[00:14:42.400 --> 00:14:46.900]  立刻是地面有生命的生化
[00:14:46.900 --> 00:14:50.500]  那他覺得對面有生命的生化
[00:14:50.500 --> 00:14:52.400]  種子跑出來
[00:14:52.400 --> 00:14:53.900]  種子跑出來
[00:14:53.900 --> 00:14:55.400]  植物長出來
[00:14:55.400 --> 00:14:58.600]  就像生命的活動
[00:14:58.600 --> 00:15:00.800]  生命的活動的彰顯
[00:15:00.800 --> 00:15:02.100]  在這裡呢
[00:15:02.100 --> 00:15:04.100]  魚的作用快一點
[00:15:04.100 --> 00:15:05.800]  魚的作用慢一點
[00:15:05.800 --> 00:15:08.600]  血的作用慢一點
[00:15:08.600 --> 00:15:10.200]  血的作用慢一點
[00:15:10.200 --> 00:15:12.300]  但是或快或慢
[00:15:12.300 --> 00:15:13.700]  或快或慢
[00:15:13.700 --> 00:15:15.800]  或明顯或隱藏
[00:15:15.800 --> 00:15:18.300]  或見明顯或見眼察
[00:15:18.300 --> 00:15:20.100]  或是有功效
[00:15:20.100 --> 00:15:21.700]  都會有不好的
[00:15:21.700 --> 00:15:23.700]  絕不突然返回
[00:15:23.700 --> 00:15:26.400]  舉不同意返回
[00:15:26.400 --> 00:15:29.100]  這是天道的第一個特點
[00:15:29.100 --> 00:15:31.600]  一個是聽眾的第一個特點
[00:15:31.600 --> 00:15:32.500]  第二個特點
[00:15:32.500 --> 00:15:34.100]  第一個特點
[00:15:34.100 --> 00:15:35.700]  在神的話裡面
[00:15:35.700 --> 00:15:37.400]  在神的話語裡面
[00:15:37.400 --> 00:15:39.200]  一方面講的天道
[00:15:39.200 --> 00:15:40.800]  同時講的人道
[00:15:40.800 --> 00:15:44.000]  在這裡講的天道同時講的人道
[00:15:44.000 --> 00:15:45.700]  天道人道
[00:15:45.700 --> 00:15:46.800]  配合起來
