
[00:00:00.000 --> 00:00:10.000]  今天晚上,我們要開始看關於聖靈的第三個比喻。
[00:09:15.000 --> 00:09:17.000]  亞伯拉罕就注意座壇,
[00:09:17.000 --> 00:09:19.000]  亞伯拉罕就捉緊座壇,
[00:09:19.000 --> 00:09:24.000]  他親手將他的兒子捆綁起來,
[00:09:24.000 --> 00:09:26.000]  放在壇上,
[00:09:26.000 --> 00:09:33.000]  要將他殺死當作番薯獻給耶和華,
[00:09:33.000 --> 00:09:37.000]  這是清心的奉獻,
[00:09:37.000 --> 00:09:40.000]  正當他要奉獻的時候,
[00:09:40.000 --> 00:09:43.000]  他聽見有聲音說,
[00:09:43.000 --> 00:09:52.000]  亞伯拉罕千萬不可親手傷害你的孩子,
[00:09:52.000 --> 00:09:58.000]  現在我知道你是敬畏耶和華的了,
[00:09:58.000 --> 00:10:01.000]  座下有一個嬰婿,
[00:10:01.000 --> 00:10:03.000]  你的後裔,
[00:10:03.000 --> 00:10:06.000]  要像天上的星,
[00:10:06.000 --> 00:10:08.000]  給你殺那麼多,
[00:10:08.000 --> 00:10:11.000]  從信心的奉獻,
[00:10:11.000 --> 00:10:15.000]  有了將來的擴展,
[00:10:15.000 --> 00:10:17.000]  這四個壇,
[00:10:17.000 --> 00:10:21.000]  都是代表信心的擴展,
[00:10:21.000 --> 00:10:23.000]  哪裡有信心,
[00:10:23.000 --> 00:10:26.000]  哪裡就有擴展,
[00:10:26.000 --> 00:10:29.000]  哪裡沒有信心,
[00:10:29.000 --> 00:10:33.000]  哪裡就有萎縮,
[00:10:33.000 --> 00:10:34.000]  第二個,
[00:10:34.000 --> 00:10:39.000]  天國精神的動力,
[00:10:39.000 --> 00:10:43.000]  那就是生靈的能力,
[00:10:43.000 --> 00:10:46.000]  主耶穌在《瑪格福音》十三章,
[00:10:46.000 --> 00:10:56.000]  三十二節,三十三節告訴我們,
[00:10:56.000 --> 00:11:00.000]  天國就好像面罩,
[00:11:00.000 --> 00:11:05.000]  這個面罩有法的作用,
[00:11:05.000 --> 00:11:11.000]  主耶穌用面罩來象徵聖靈,
[00:11:11.000 --> 00:11:14.000]  這樣的講解對嗎?
[00:11:14.000 --> 00:11:20.000]  我從前自己也覺得不能通過,
[00:11:20.000 --> 00:11:22.000]  在聖經裏面明明的說,
[00:11:22.000 --> 00:11:28.000]  這個面罩是象徵罪惡,
[00:11:28.000 --> 00:11:34.000]  為什麼說面罩有象徵聖靈呢?
[00:11:34.000 --> 00:11:39.000]  這不是讓聖經之下矛盾嗎?
[00:11:39.000 --> 00:11:40.000]  不是的,
[00:11:40.000 --> 00:11:42.000]  讓我們把這一節聖經,
[00:11:42.000 --> 00:11:49.000]  和另外一節聖經做一個對比,
[00:11:49.000 --> 00:11:54.000]  我們就清楚看見這個答案,
[00:11:54.000 --> 00:11:57.000]  請大家有聖經的,
[00:11:57.000 --> 00:12:02.000]  翻到利未記二十三章,
[00:12:02.000 --> 00:12:07.000]  利未記二十三章,
[00:12:07.000 --> 00:12:10.000]  在這一章裏面,
[00:12:10.000 --> 00:12:15.000]  提到以色列人七個大的節日,
[00:12:15.000 --> 00:12:21.000]  這七個大的節日有特別的意義在裏面,
[00:12:21.000 --> 00:12:31.000]  是代表耶和華的救恩計劃裏面的七個重要的步驟,
[00:12:31.000 --> 00:12:33.000]  第一個節日,
[00:12:33.000 --> 00:12:35.000]  是逾越節,
[00:12:35.000 --> 00:12:42.000]  如表耶穌基督做了逾越節的羔羊,
[00:12:42.000 --> 00:12:47.000]  完成了贖罪之功,
[00:12:47.000 --> 00:12:51.000]  接著就開始第二個節日,
[00:12:51.000 --> 00:12:53.000]  無教節,
[00:12:53.000 --> 00:12:59.000]  耶穌基督所留的寶血洗淨我們一切的罪,
[00:12:59.000 --> 00:13:03.000]  在這裏教,代表罪,
[00:13:03.000 --> 00:13:05.000]  除掉罪交,
[00:13:05.000 --> 00:13:08.000]  是代表要把罪除去,
[00:13:08.000 --> 00:13:11.000]  耶穌基督的十字架,
[00:13:11.000 --> 00:13:15.000]  除去我們一切的罪過,
[00:13:15.000 --> 00:13:17.000]  第三個節日,
[00:13:17.000 --> 00:13:21.000]  就是逾越節以後的第三天,
[00:13:21.000 --> 00:13:26.000]  這裏告訴我們叫做初贖節,
[00:13:26.000 --> 00:13:31.000]  這是逾越了耶穌基督從死裏復活,
[00:13:31.000 --> 00:13:37.000]  成為賠了之人復活的初贖的果子,
[00:13:37.000 --> 00:13:40.000]  我們的主復活了,
[00:13:40.000 --> 00:13:48.000]  有一天所有屬他的人也要從死裏復活,
[00:13:48.000 --> 00:13:50.000]  第四個節日,
[00:13:50.000 --> 00:13:52.000]  這是我們徹底要注意的,
[00:13:52.000 --> 00:13:54.000]  是我們特別注意到的,
[00:13:54.000 --> 00:13:59.000]  就是在初贖節以後的第五十天,
[00:13:59.000 --> 00:14:01.000]  第五十天,
[00:14:01.000 --> 00:14:04.000]  就來到五旬節,
[00:14:04.000 --> 00:14:07.000]  旬就是十天,
[00:14:07.000 --> 00:14:11.000]  五旬節就是五十天的那個節日,
[00:14:11.000 --> 00:14:13.000]  在這裏,
[00:14:13.000 --> 00:14:18.000]  第十六節和十七節,
[00:14:18.000 --> 00:14:21.000]  特別清楚告訴我們,
[00:14:21.000 --> 00:14:26.000]  如何要紀念這個節日,
[00:14:26.000 --> 00:14:27.000]  在這一天,
[00:14:27.000 --> 00:14:33.000]  以色列人要把新授祭獻給耶和華,
[00:14:33.000 --> 00:14:36.000]  這個新授祭是什麼?
[00:14:36.000 --> 00:14:38.000]  用細面,
[00:14:38.000 --> 00:14:40.000]  做兩個餅,
[00:14:40.000 --> 00:14:45.000]  跟著清楚告訴我們,
[00:14:45.000 --> 00:14:50.000]  要把教加在這兩個餅裏面,
[00:14:50.000 --> 00:14:54.000]  然後獻給耶和華,
[00:14:54.000 --> 00:14:59.000]  在這裏特別說要把教加進去,
[00:14:59.000 --> 00:15:03.000]  這是很令我們稀奇的事,
[00:15:03.000 --> 00:15:07.000]  除教節是除去教,
[00:15:07.000 --> 00:15:10.000]  現在在五旬節,
[00:15:10.000 --> 00:15:15.000]  神的話說要加教,
[00:15:15.000 --> 00:15:17.000]  又說除教又說加教,
[00:15:17.000 --> 00:15:22.000]  到底是除呢還是加呢?
[00:15:22.000 --> 00:15:27.000]  神的話並不是彼此矛盾,
[00:15:27.000 --> 00:15:30.000]  除教節的教,
[00:15:30.000 --> 00:15:32.000]  是舊教,
[00:15:32.000 --> 00:15:34.000]  是象徵罪惡,
[00:15:34.000 --> 00:15:35.000]  是象徵罪惡,
[00:15:35.000 --> 00:15:37.000]  五旬節的教,
[00:15:37.000 --> 00:15:39.000]  是新教,
[00:15:39.000 --> 00:15:42.000]  是代表聖靈,
[00:15:42.000 --> 00:15:45.000]  五旬節的時候,
[00:15:45.000 --> 00:15:49.000]  就是聖靈降臨的時候,
[00:15:49.000 --> 00:15:52.000]  聖靈降臨下來,
[00:15:52.000 --> 00:15:58.000]  馬上發生一個法的作用,
[00:15:58.000 --> 00:16:01.000]  原來那些軟弱害怕退後的門徒們,
[00:16:01.000 --> 00:16:06.000]  現在完全改變,
[00:16:06.000 --> 00:16:09.000]  他們的信心發起來,
[00:16:09.000 --> 00:16:12.000]  他們的勇敢發起來,
[00:16:12.000 --> 00:16:15.000]  他們的熱心發起來,
[00:16:15.000 --> 00:16:21.000]  因為從天上來的新教已經臨到他們,
[00:16:21.000 --> 00:16:27.000]  所以他們開始讓教會發展,
[00:16:27.000 --> 00:16:31.000]  在他們開始讓教會發展,
[00:16:31.000 --> 00:16:33.000]  聖靈工作的時候,
[00:16:33.000 --> 00:16:37.000]  有一次一天有三千人進主,
[00:16:37.000 --> 00:16:41.000]  另外一次一天有五千人進主,
[00:16:41.000 --> 00:16:47.000]  在後來在《釋述經傳》的後面的記載裏面,
[00:16:47.000 --> 00:16:54.000]  我們看見在耶路撒冷裏面有十幾萬個基督徒,
[00:16:54.000 --> 00:16:57.000]  在一個很短的時間裏面,
[00:16:57.000 --> 00:17:01.000]  雖然受很大的壓迫,
[00:17:01.000 --> 00:17:04.000]  受很大的攔阻,
[00:17:04.000 --> 00:17:06.000]  有政治上的攔阻,
[00:17:06.000 --> 00:17:09.000]  有宗教上的攔阻,
[00:17:09.000 --> 00:17:12.000]  雙管齊下,
[00:17:12.000 --> 00:17:16.000]  但是在聖靈的大能之下,
[00:17:16.000 --> 00:17:20.000]  基督教的教會發展,
[00:17:20.000 --> 00:17:23.000]  得救的人數增加,
[00:17:23.000 --> 00:17:27.000]  耶穌的十字架被高舉,
[00:17:27.000 --> 00:17:34.000]  耶穌基督火火的大能,到處到處顯明出來,
[00:17:34.000 --> 00:17:41.000]  同樣我們正是看見這個新教的法的作用,
[00:17:41.000 --> 00:17:44.000]  所以我們毫無疑問地,
[00:17:44.000 --> 00:17:48.000]  從這個《聖經》的預表裏面,
[00:17:48.000 --> 00:17:55.000]  看見新教就是代表聖靈的能力,
[00:17:55.000 --> 00:17:58.000]  好,現在我們來到,我們要綜合起來講,
[00:17:58.000 --> 00:18:00.000]  現在我們綜合來講,
[00:18:00.000 --> 00:18:05.000]  在教會的進展的過程中,
[00:18:05.000 --> 00:18:07.000]  我們必須,
[00:18:07.000 --> 00:18:10.000]  追求信心,
[00:18:10.000 --> 00:18:13.000]  我們必須,
[00:18:13.000 --> 00:18:17.000]  追求聖靈的能力,
[00:18:17.000 --> 00:18:20.000]  不過我們缺少這兩樣,
[00:18:20.000 --> 00:18:23.000]  我們的教會不能夠興旺,
[00:18:23.000 --> 00:18:27.000]  我們的教會不能夠發展,
[00:18:27.000 --> 00:18:30.000]  我們的教會不能夠進步,
[00:18:30.000 --> 00:18:36.000]  我們的靈性不能夠更高也不能夠晉升,
[00:18:36.000 --> 00:18:39.000]  所以弟兄姊妹們,
[00:18:39.000 --> 00:18:45.000]  讓我們從主的話裏面抓住這兩個原則,
[00:18:45.000 --> 00:18:48.000]  住在這兩個比喻裏面,
[00:18:48.000 --> 00:18:51.000]  清楚地告訴你,
[00:18:51.000 --> 00:18:53.000]  清楚地告訴我,
[00:18:53.000 --> 00:18:57.000]  清楚地告訴所有的基督徒,
[00:18:57.000 --> 00:19:02.000]  清楚地告訴所有教會的領袖,
[00:19:02.000 --> 00:19:06.000]  我們如果要教會興旺,
[00:19:06.000 --> 00:19:08.000]  我們必須有信心,
[00:19:08.000 --> 00:19:09.000]  我們必須有聖德,
[00:19:09.000 --> 00:19:12.000]  我們必須有聖靈的能力,
[00:19:12.000 --> 00:19:16.000]  這兩樣都不可缺少,
[00:19:16.000 --> 00:19:19.000]  當新教來的時候,
[00:19:19.000 --> 00:19:24.000]  就能把舊教的作用除去,
[00:19:24.000 --> 00:19:27.000]  如果沒有新教的作用,
[00:19:27.000 --> 00:19:33.000]  我們絕對不可能把舊教的作用除去,
[00:19:33.000 --> 00:19:35.000]  有很多的人,
[00:19:35.000 --> 00:19:37.000]  做了一件錯誤的事,
[00:19:37.000 --> 00:19:42.000]  做了一件愚蠢的事,
[00:19:42.000 --> 00:19:44.000]  就是單單想把舊教,
[00:19:44.000 --> 00:19:46.000]  就是罪惡的作用出去,
[00:19:46.000 --> 00:19:48.000]  就是單單把舊教,
[00:19:48.000 --> 00:19:50.000]  想把罪惡的作用除去,
[00:19:50.000 --> 00:19:51.000]  但是呢,
[00:19:51.000 --> 00:19:56.000]  沒有先得到新教的作用,
[00:19:56.000 --> 00:19:58.000]  這個先後的次序錯了,
[00:19:58.000 --> 00:19:59.000]  這個先後的錯,
[00:19:59.000 --> 00:20:01.000]  是次序錯誤了,
[00:20:01.000 --> 00:20:02.000]  所以他們所追究的,
[00:20:02.000 --> 00:20:04.000]  永遠不會成功,
[00:20:04.000 --> 00:20:05.000]  所以他們所追究的,
[00:20:05.000 --> 00:20:06.000]  永遠不會成功,
[00:20:06.000 --> 00:20:11.000]  我們必須先得到新教的作用,
[00:20:11.000 --> 00:20:13.000]  那就是聖靈的能力,
[00:20:13.000 --> 00:20:17.000]  在我們身上開始工作,
[00:20:17.000 --> 00:20:19.000]  這個時候,
[00:20:19.000 --> 00:20:24.000]  那個舊教的作用,
[00:20:24.000 --> 00:20:26.000]  舊教的作用,
[00:20:26.000 --> 00:20:29.000]  就要被消除了,
[00:20:29.000 --> 00:20:31.000]  就要停止了,
[00:20:31.000 --> 00:20:34.000]  第一步,造成第二步,
[00:20:34.000 --> 00:20:38.000]  第二步是跟著第一步來的,
[00:20:38.000 --> 00:20:42.000]  我們不能夠先後顛倒,
[00:20:42.000 --> 00:20:44.000]  今天晚上,
[00:20:44.000 --> 00:20:51.000]  我們要集中在新教和舊教的對比上,
[00:20:51.000 --> 00:20:54.000]  舊教有它的作用,
[00:20:54.000 --> 00:20:58.000]  它造成腐敗的變化,
[00:20:58.000 --> 00:21:01.000]  新教也有它的作用,
[00:21:01.000 --> 00:21:05.000]  它造成真心的變化,
[00:21:05.000 --> 00:21:08.000]  兩樣都是變化,
[00:21:08.000 --> 00:21:10.000]  一個是壞的變化,
[00:21:10.000 --> 00:21:13.000]  一個是好的變化,
[00:21:13.000 --> 00:21:14.000]  今天晚上,
[00:21:14.000 --> 00:21:18.000]  我們要在一幅所書裏面,
[00:21:18.000 --> 00:21:21.000]  看這個對比,
[00:21:21.000 --> 00:21:23.000]  今天晚上我們查考的範圍,
[00:21:23.000 --> 00:21:25.000]  從現在開始,
[00:21:25.000 --> 00:21:27.000]  就限於一幅所書的範圍,
[00:21:27.000 --> 00:21:29.000]  今天晚上我們所查考的範圍,
[00:21:29.000 --> 00:21:30.000]  從現在開始,
[00:21:30.000 --> 00:21:34.000]  就歸到二幅所書的範圍裏面了,
[00:21:34.000 --> 00:21:36.000]  請大家翻到一幅所書,
[00:21:36.000 --> 00:21:38.000]  請大家翻到二幅所書,
[00:21:38.000 --> 00:21:41.000]  第一個對比,
[00:21:41.000 --> 00:21:44.000]  舊教造成腐化,
[00:21:44.000 --> 00:21:47.000]  舊教造成腐化,
[00:21:47.000 --> 00:21:48.000]  新教呢?
[00:21:48.000 --> 00:21:51.000]  真教造成美化,
[00:21:51.000 --> 00:21:53.000]  造成美化,
[00:21:53.000 --> 00:21:55.000]  我們現在先看腐化,
[00:21:55.000 --> 00:21:57.000]  我們現在先看腐化,
[00:21:57.000 --> 00:21:58.000]  四章二十二節,
[00:21:58.000 --> 00:22:00.000]  四章二十二節,
[00:22:00.000 --> 00:22:02.000]  說漸漸變壞,
[00:22:02.000 --> 00:22:04.000]  這句話是漸漸變壞,
[00:22:04.000 --> 00:22:05.000]  這就是腐化了,
[00:22:05.000 --> 00:22:06.000]  這就是腐化了,
[00:22:06.000 --> 00:22:10.000]  如果細菌進到你的食物裏面,
[00:22:10.000 --> 00:22:12.000]  如果細菌進到你的食物裏面,
[00:22:12.000 --> 00:22:14.000]  你的食物就會漸漸變壞,
[00:22:14.000 --> 00:22:17.000]  你的食物就會漸漸的變壞,
[00:22:17.000 --> 00:22:18.000]  開始腐化,
[00:22:18.000 --> 00:22:19.000]  開始腐化,
[00:22:19.000 --> 00:22:20.000]  這句話告訴我們,
[00:22:20.000 --> 00:22:21.000]  這句話告訴我們,
[00:22:21.000 --> 00:22:22.000]  我們的舊人,
[00:22:22.000 --> 00:22:23.000]  我們的舊人,
[00:22:23.000 --> 00:22:26.000]  是漸漸腐化變壞的,
[00:22:26.000 --> 00:22:28.000]  是漸漸腐化變壞的,
[00:22:28.000 --> 00:22:30.000]  是什麼造成這個腐化呢?
[00:22:30.000 --> 00:22:32.000]  是什麼來造成這個腐化呢?
[00:22:32.000 --> 00:22:33.000]  是私慾,
[00:22:33.000 --> 00:22:34.000]  是私慾,
[00:22:34.000 --> 00:22:36.000]  換句話說是罪惡,
[00:22:36.000 --> 00:22:38.000]  換一句話來說就是罪惡,
[00:22:38.000 --> 00:22:40.000]  這三文裏面我們看見,
[00:22:40.000 --> 00:22:41.000]  在上文裏面我們看見,
[00:22:41.000 --> 00:22:42.000]  十九節,
[00:22:42.000 --> 00:22:43.000]  十九節,
[00:22:43.000 --> 00:22:44.000]  第二句,
[00:22:44.000 --> 00:22:45.000]  第二句,
[00:22:45.000 --> 00:22:46.000]  放縱私慾,
[00:22:46.000 --> 00:22:47.000]  放縱私慾,
[00:22:47.000 --> 00:22:49.000]  貪情種種的污穢,
[00:22:49.000 --> 00:22:51.000]  貪行種種的污穢,
[00:22:51.000 --> 00:22:53.000]  這是腐化的表現,
[00:22:53.000 --> 00:22:54.000]  這是腐化的表現,
[00:22:54.000 --> 00:22:56.000]  放縱情慾,
[00:22:56.000 --> 00:22:57.000]  放縱情慾,
[00:22:57.000 --> 00:22:59.000]  貪情種種污穢的事,
[00:22:59.000 --> 00:23:01.000]  貪行種種污穢的事,
[00:23:01.000 --> 00:23:03.000]  在每一個時代都是如此,
[00:23:03.000 --> 00:23:05.000]  在每一個時代都是如此,
[00:23:05.000 --> 00:23:08.000]  但是在今天這個末世時代裏面,
[00:23:08.000 --> 00:23:10.000]  但是在今天這個末世的時代裏面,
[00:23:10.000 --> 00:23:12.000]  特別有這個情形,
[00:23:12.000 --> 00:23:13.000]  特別有這個情形,
[00:23:13.000 --> 00:23:15.000]  在七十六第十七章,
[00:23:15.000 --> 00:23:17.000]  在七十六第十七章,
[00:23:17.000 --> 00:23:18.000]  我們看見有一個異象,
[00:23:18.000 --> 00:23:20.000]  我們看見有一個異象,
[00:23:20.000 --> 00:23:22.000]  叫做「大淫婦」的異象,
[00:23:22.000 --> 00:23:24.000]  叫做「大淫婦」的異象,
[00:23:24.000 --> 00:23:25.000]  這個「大淫婦」在哪裏?
[00:23:25.000 --> 00:23:27.000]  這個「大淫婦」在那裏,
[00:23:27.000 --> 00:23:29.000]  曾經說坐在「種水」之上,
[00:23:29.000 --> 00:23:31.000]  曾經說坐在「種水」之上,
[00:23:31.000 --> 00:23:34.000]  「種水」代表各國之名,
[00:23:34.000 --> 00:23:36.000]  「種水」代表各國國名,
[00:23:36.000 --> 00:23:38.000]  如果你想畫一幅圖畫,
[00:23:38.000 --> 00:23:39.000]  如果你想畫一幅圖畫,
[00:23:39.000 --> 00:23:42.000]  它表現這個「大淫婦」所坐的地方,
[00:23:42.000 --> 00:23:45.000]  它表現這個「大淫婦」所坐的地方,
[00:23:45.000 --> 00:23:46.000]  你怎麽畫呢?
[00:23:46.000 --> 00:23:47.000]  你怎麽畫呢?
[00:23:47.000 --> 00:23:48.000]  很難畫,
