
[00:00:00.000 --> 00:00:03.400]  大家都會感受到問題其實是很廣泛
[00:02:49.000 --> 00:02:51.200]  就是在北角有一個地盤
[00:02:51.200 --> 00:02:53.000]  大家都知道早期比較多
[00:02:53.000 --> 00:02:55.000]  一些三級電影的海報
[00:02:55.000 --> 00:02:57.200]  而且是很露骨的海報
[00:02:57.200 --> 00:02:58.600]  我記得有幾次
[00:02:58.600 --> 00:03:01.400]  我帶他們去麥當勞經過那條路
[00:03:01.400 --> 00:03:05.200]  那時候我一拿到一些比較特別的海報
[00:03:05.200 --> 00:03:07.000]  我有時候都不知道怎麼辦
[00:03:07.000 --> 00:03:10.400]  我身形不是很大
[00:03:10.400 --> 00:03:14.800]  我似乎是想遮住那些海報
[00:03:14.800 --> 00:03:17.000]  但是那些海報是很闊的
[00:03:17.000 --> 00:03:20.000]  我記得有一次我也是不期然
[00:03:20.000 --> 00:03:21.200]  跟他們聊天
[00:03:21.200 --> 00:03:23.600]  我用一個方法就是不停跟他們說話
[00:03:23.600 --> 00:03:26.600]  希望他們不會留意到那些海報
[00:03:26.600 --> 00:03:28.200]  但我自己心裡也想
[00:03:28.200 --> 00:03:30.600]  好像是一些很消極的做法
[00:03:30.600 --> 00:03:32.400]  但我心裡就立刻多了一種焦急
[00:03:32.400 --> 00:03:35.200]  就是就算我會在當時
[00:03:35.200 --> 00:03:37.600]  避免了他們看這些海報
[00:03:37.600 --> 00:03:40.200]  或者當時幫他們談到這些問題
[00:03:40.200 --> 00:03:42.400]  我不能夠肯定
[00:03:42.400 --> 00:03:43.800]  他在日常生活當中
[00:03:43.800 --> 00:03:45.400]  他每天都跟著我
[00:03:45.400 --> 00:03:48.800]  他有很多自己的機會接觸外間的市民
[00:03:49.200 --> 00:03:50.800]  所以當我們關心一些事情的時候
[00:03:50.800 --> 00:03:52.600]  其實都是在關心自己的事情
[00:03:52.600 --> 00:03:53.800]  關心社會的事情
[00:03:53.800 --> 00:03:55.400]  關心我們的事情
[00:03:55.400 --> 00:03:57.800]  所以我們會覺得這些是教徒
[00:03:57.800 --> 00:03:59.000]  特別是這段日子
[00:03:59.000 --> 00:04:01.600]  需要大家特別留心關注的事情
[00:04:01.600 --> 00:04:04.200]  我會試一下從四個角度
[00:04:04.200 --> 00:04:05.600]  說一說這方面的問題
[00:04:05.600 --> 00:04:08.200]  我想從聖經的幾個角度看一看
[00:04:08.200 --> 00:04:11.000]  第一方面色情的歪風
[00:04:11.000 --> 00:04:14.600]  不單止是社會和道德的問題
[00:04:14.600 --> 00:04:16.600]  從一個屬靈的角度說
[00:04:16.600 --> 00:04:19.000]  淫亂、色情
[00:04:19.200 --> 00:04:22.200]  是撒旦要來控制生命的
[00:04:22.200 --> 00:04:24.200]  一個很重要的策略
[00:04:24.200 --> 00:04:26.200]  一個很重要的策略
[00:04:26.200 --> 00:04:29.400]  用這個方式來控制著生命
[00:04:29.400 --> 00:04:32.800]  在聖經當說到淫亂的時候
[00:04:32.800 --> 00:04:36.400]  通常是將兩方面並排的
[00:04:36.400 --> 00:04:38.800]  一方面就是身體的淫亂
[00:04:38.800 --> 00:04:41.000]  一方面是屬靈的淫亂
[00:04:41.000 --> 00:04:44.200]  Physical和Spiritual的Adultery
[00:04:44.200 --> 00:04:46.200]  聖經說到這兩方面的時候
[00:04:46.200 --> 00:04:47.600]  提到男女的淫亂
[00:04:47.600 --> 00:04:50.000]  提到人拜偶像
[00:04:50.000 --> 00:04:52.000]  不敬拜神
[00:04:52.000 --> 00:04:57.000]  和偶像有一個不應該有的關係
[00:04:57.000 --> 00:04:58.200]  去敬拜假神
[00:04:58.200 --> 00:05:00.600]  聖經稱這些為淫亂
[00:05:00.600 --> 00:05:02.000]  而這兩者的關係
[00:05:02.000 --> 00:05:05.600]  很多時候是相提並論地提出來的
[00:05:05.600 --> 00:05:08.000]  而聖經提到這些的時候
[00:05:08.000 --> 00:05:09.400]  就會提出一個觀念
[00:05:09.400 --> 00:05:11.200]  就是忌邪的觀念
[00:05:11.200 --> 00:05:13.000]  大家可能會留意到
[00:05:13.000 --> 00:05:14.400]  在舊的聖經上提到
[00:05:14.400 --> 00:05:16.200]  神是忌邪的神
[00:05:17.400 --> 00:05:18.400]  意思就是說
[00:05:18.400 --> 00:05:21.400]  神是不容許我們有別的神
[00:05:21.400 --> 00:05:26.000]  不容許我們去敬拜一些偶像
[00:05:26.000 --> 00:05:27.200]  一些假神
[00:05:27.200 --> 00:05:30.600]  當我們敬拜別的假神的時候
[00:05:30.600 --> 00:05:33.200]  神就會有一種忌邪的反應
[00:05:33.200 --> 00:05:34.800]  而這個忌邪的觀念
[00:05:34.800 --> 00:05:38.600]  和夫妻之間有第三者
[00:05:38.600 --> 00:05:42.400]  所產生的觀念是很相近的
[00:05:42.400 --> 00:05:43.600]  意思就是說兩個人
[00:05:43.600 --> 00:05:44.600]  夫婦二人
[00:05:44.600 --> 00:05:46.000]  不容許有第三者
[00:05:46.200 --> 00:05:47.800]  當有第三者的時候
[00:05:47.800 --> 00:05:51.600]  其中一方就會產生一種妒忌
[00:05:51.600 --> 00:05:54.000]  而這種妒忌是應有的妒忌
[00:05:54.000 --> 00:05:57.400]  我相信沒有人會有一個反應
[00:05:57.400 --> 00:05:59.800]  就是太太有第三者
[00:05:59.800 --> 00:06:00.800]  無所謂了
[00:06:00.800 --> 00:06:02.200]  大家交談一下
[00:06:02.200 --> 00:06:03.200]  玩一下吧
[00:06:03.200 --> 00:06:07.400]  這個不是一種大方
[00:06:07.400 --> 00:06:10.600]  因為愛是一種排他性的關係
[00:06:10.600 --> 00:06:11.800]  是夫妻之間的關係
[00:06:11.800 --> 00:06:14.600]  互相是專一地愛對方
[00:06:15.200 --> 00:06:16.600]  所以聖經也強調
[00:06:16.600 --> 00:06:18.400]  屬神的人
[00:06:18.400 --> 00:06:20.800]  是需要專一去敬拜一位神
[00:06:20.800 --> 00:06:23.600]  如果他是偏向邪
[00:06:23.600 --> 00:06:26.400]  聖經就說神會有一種忌邪的心
[00:06:26.400 --> 00:06:27.600]  產生出來
[00:06:27.600 --> 00:06:31.800]  以至是不約立那個跟隨他的人
[00:06:31.800 --> 00:06:33.800]  我想大家這個時候看看聖經
[00:06:33.800 --> 00:06:36.800]  我拿其中一段經文來解釋這個觀念
[00:06:36.800 --> 00:06:41.400]  在聖經文素記第25章
[00:06:41.400 --> 00:06:56.800]  文素記第25章提到
[00:06:56.800 --> 00:07:00.600]  當時以色列人在抗疫的時候
[00:07:00.600 --> 00:07:05.000]  摩訶王巴勒王
[00:07:05.000 --> 00:07:09.000]  他很想打退以色列的人
[00:07:09.200 --> 00:07:12.000]  因此他就找巴蘭來咒助他們
[00:07:12.000 --> 00:07:14.200]  大家知道巴蘭先知
[00:07:14.200 --> 00:07:16.600]  當時三次咒助都不成功
[00:07:16.600 --> 00:07:18.600]  他的咒助變成為祝福
[00:07:18.600 --> 00:07:22.200]  但是當他不能夠咒助以色列人的時候
[00:07:22.200 --> 00:07:24.800]  他用了一個很獨立的方法
[00:07:24.800 --> 00:07:29.000]  他的方法大家看第25章第一節第二節
[00:07:29.000 --> 00:07:32.800]  第25章第一節
[00:07:32.800 --> 00:07:34.600]  以色列人住在集廷
[00:07:34.600 --> 00:07:37.800]  百姓與摩訶女子行起淫亂
[00:07:37.800 --> 00:07:39.600]  因為這女子叫百姓來
[00:07:39.600 --> 00:07:41.600]  一同給他們的神獻祭
[00:07:41.600 --> 00:07:43.600]  百姓就吃他們的祭物
[00:07:43.600 --> 00:07:45.200]  跪拜他們的神
[00:07:45.200 --> 00:07:49.000]  以色列人與巴力比爾聯合
[00:07:49.000 --> 00:07:52.000]  淫亂的道器就向以色列人發作
[00:07:52.000 --> 00:07:55.600]  這裡大家會看到一件
[00:07:55.600 --> 00:07:58.600]  聖經裡面提及
[00:07:58.600 --> 00:08:00.600]  或者說多次提及的事情
[00:08:00.600 --> 00:08:03.800]  就是這個先知
[00:08:03.800 --> 00:08:05.800]  他不能夠咒助以色列人
[00:08:06.200 --> 00:08:09.400]  但是他知道如果以色列人犯淫亂
[00:08:09.400 --> 00:08:13.600]  就必然會受到神的審判怒氣
[00:08:13.600 --> 00:08:15.600]  因此他借刀殺人
[00:08:15.600 --> 00:08:19.400]  他就跟巴勒王說
[00:08:19.400 --> 00:08:22.600]  你派你的女子進去引誘他們
[00:08:22.600 --> 00:08:25.600]  當他們被引誘之後
[00:08:25.600 --> 00:08:28.800]  不單止是產生淫亂的問題
[00:08:28.800 --> 00:08:32.200]  同時引誘他們的心去拜他們的巴力神
[00:08:32.200 --> 00:08:34.400]  在這樣的情況下
[00:08:34.800 --> 00:08:37.600]  神的怒氣就淋到他們身上
[00:08:37.600 --> 00:08:41.400]  大家留意到剛才我們讀到第三節
[00:08:41.400 --> 00:08:45.400]  提到以色列人與巴力比爾聯合
[00:08:45.400 --> 00:08:48.400]  聯合這個字在創世紀的時候提到
[00:08:48.400 --> 00:08:52.400]  人離開夫 父母與妻子聯合
[00:08:52.400 --> 00:08:55.800]  包含了一種身體心靈的聯合
[00:08:55.800 --> 00:08:59.400]  這裡發生事情之後
[00:08:59.400 --> 00:09:02.200]  大家看到在後面第九節
[00:09:03.000 --> 00:09:05.200]  第25章第九節
[00:09:05.200 --> 00:09:08.600]  就提到神用瘟疫去擊殺他們
[00:09:08.600 --> 00:09:12.800]  以致有二萬四千人當時就死了
[00:09:12.800 --> 00:09:15.400]  大家發覺一個策略就是
[00:09:15.400 --> 00:09:16.600]  撒旦的策略
[00:09:16.600 --> 00:09:21.000]  將人的心改變背棄神
[00:09:21.000 --> 00:09:24.400]  是用一個邪淫的方式
[00:09:24.400 --> 00:09:28.600]  叫人與異性產生一些不正常的關係
[00:09:28.600 --> 00:09:31.000]  因此帶來了一個直接的後果
[00:09:31.000 --> 00:09:33.000]  人的心就背棄了神
[00:09:33.000 --> 00:09:37.400]  將肉體的淫亂和屬靈的淫亂
[00:09:37.400 --> 00:09:38.800]  並連
[00:09:38.800 --> 00:09:42.200]  產生一種背棄神的後果
[00:09:42.200 --> 00:09:45.000]  大家再看回第31章
[00:09:45.000 --> 00:09:46.600]  你會再明白我的意思了
[00:09:46.600 --> 00:09:50.600]  後面31章第16節
[00:09:59.200 --> 00:10:01.800]  文數記31章第16節
[00:10:01.800 --> 00:10:19.200]  撒旦在這個時候同樣
[00:10:19.200 --> 00:10:21.600]  他要奪取人的心背棄神
[00:10:21.600 --> 00:10:23.600]  我們發覺在
[00:10:23.600 --> 00:10:27.200]  很多的歷史上讓我們看到
[00:10:27.200 --> 00:10:29.200]  他用了一個很重要的策略
[00:10:29.200 --> 00:10:31.200]  就是用淫亂的策略
[00:10:31.200 --> 00:10:33.400]  當你這樣看的時候我們就發覺
[00:10:33.400 --> 00:10:35.400]  淫亂的問題色情的問題
[00:10:35.400 --> 00:10:37.800]  就不單單是一個道德問題
[00:10:37.800 --> 00:10:40.600]  而是一個很明顯的屬靈的問題
[00:10:40.600 --> 00:10:43.800]  是一個屬靈的爭戰問題
[00:10:43.800 --> 00:10:48.400]  是撒旦要來將人的心奪取背棄神
[00:10:48.400 --> 00:10:51.200]  的一個很重要的策略
[00:10:51.200 --> 00:10:54.800]  所以今天你發覺當色情問題出現的時候
[00:10:54.800 --> 00:10:57.400]  人的心同時是很難歸向神的
[00:10:57.400 --> 00:11:00.600]  而且你發覺產生的破壞是很大
[00:11:00.600 --> 00:11:02.200]  不單單是社會當中的破壞
[00:11:02.200 --> 00:11:03.600]  甚至在教會裡面
[00:11:03.600 --> 00:11:05.600]  我們也聽過一些例子
[00:11:05.600 --> 00:11:07.800]  就是因為教會裡面某一些負責人
[00:11:07.800 --> 00:11:08.800]  犯了淫亂
[00:11:08.800 --> 00:11:12.400]  整個教會都會受到很大很大的破壞
[00:11:12.400 --> 00:11:13.600]  信徒離開
[00:11:13.600 --> 00:11:15.600]  教會的見證失散
[00:11:15.600 --> 00:11:17.800]  所以第一個我們了解的就是
[00:11:17.800 --> 00:11:19.600]  色情的問題淫亂的問題
[00:11:19.600 --> 00:11:21.400]  是一個屬靈的問題
[00:11:21.400 --> 00:11:23.200]  是撒旦一個很厲害
[00:11:23.600 --> 00:11:25.600]  叫人背棄神的策略
[00:11:25.600 --> 00:11:28.200]  第二方面我想和大家看的就是
[00:11:28.200 --> 00:11:31.000]  關於一個我們常常說的所謂
[00:11:31.000 --> 00:11:34.400]  幻想、想像、imagination的問題
[00:11:34.400 --> 00:11:36.200]  聖經怎麼看這方面呢?
[00:11:36.200 --> 00:11:40.000]  在現在我們所接觸的色情的歪風裡面
[00:11:40.000 --> 00:11:42.200]  很多時候他們攻擊的目標
[00:11:42.200 --> 00:11:43.800]  是人的思想
[00:11:43.800 --> 00:11:46.000]  人的思念
[00:11:46.000 --> 00:11:49.000]  是他們一個重要的攻擊目標
[00:11:49.000 --> 00:11:52.600]  或者當然商人未必是要刻意攻擊
[00:11:53.000 --> 00:11:56.800]  但是他想吸取吸引人的注意
[00:11:56.800 --> 00:12:00.000]  往往就要吸引人的心思
[00:12:00.000 --> 00:12:02.800]  讓人的心裡面有一種愛慕
[00:12:02.800 --> 00:12:03.800]  一種吸引
[00:12:03.800 --> 00:12:07.400]  去繼續買他們的漫畫、冊子等等
[00:12:07.400 --> 00:12:10.200]  剛才林先生也提到
[00:12:10.200 --> 00:12:13.400]  早前學生方團辦了一個研討會
[00:12:13.400 --> 00:12:15.000]  當中將一個報告提出來
[00:12:15.000 --> 00:12:16.200]  當時我也有去聽
[00:12:16.200 --> 00:12:19.600]  我也留意到他們一個報道當中提到
[00:12:19.800 --> 00:12:24.000]  就是中學生當我們看完一些有色情成分的漫畫之後
[00:12:24.000 --> 00:12:25.600]  會有的反應
[00:12:25.600 --> 00:12:29.400]  這個調查我也吃了驚
[00:12:29.400 --> 00:12:31.400]  他提到就是
[00:12:31.400 --> 00:12:33.200]  這些中學生承認
[00:12:33.200 --> 00:12:35.000]  有八成
[00:12:35.000 --> 00:12:36.600]  百分之八十
[00:12:36.600 --> 00:12:39.600]  承認當我們看完一些有色情成分的漫畫之後
[00:12:39.600 --> 00:12:41.800]  是會產生性幻想的
[00:12:41.800 --> 00:12:43.200]  fantasy會出現
[00:12:43.200 --> 00:12:45.800]  但是這些人是會努力地克制自己
[00:12:45.800 --> 00:12:48.600]  不讓自己繼續去幻想
[00:12:49.200 --> 00:12:50.800]  另外百分之十八
[00:12:50.800 --> 00:12:53.000]  十八到percent的人
[00:12:53.000 --> 00:12:54.000]  當他們產生
[00:12:54.000 --> 00:12:55.200]  另外的十八percent
[00:12:55.200 --> 00:12:56.600]  他們會產生幻想
[00:12:56.600 --> 00:12:58.400]  但是他們不會克制自己的
[00:12:58.400 --> 00:13:02.200]  就讓自己繼續幻想下去
[00:13:02.200 --> 00:13:04.000]  剛才八十,這裡十八
[00:13:04.000 --> 00:13:05.200]  就是九十八到percent
[00:13:05.200 --> 00:13:07.600]  差不多是全部的人
[00:13:07.600 --> 00:13:09.600]  中學生看完漫畫之後
[00:13:09.600 --> 00:13:11.800]  都會產生性的幻想
[00:13:11.800 --> 00:13:13.400]  其他的數字
[00:13:13.400 --> 00:13:15.800]  我相信大家可能也有興趣會知道
[00:13:15.800 --> 00:13:17.400]  我將它引了出來
[00:13:18.000 --> 00:13:23.400]  由幻想繼而產生性衝動
[00:13:23.400 --> 00:13:25.400]  但是會努力克制自己
[00:13:25.400 --> 00:13:27.000]  有十九percent
[00:13:27.000 --> 00:13:29.400]  看完之後有智慧
[00:13:29.400 --> 00:13:32.600]  有自淫的行動的
[00:13:32.600 --> 00:13:34.200]  有十四percent
[00:13:34.200 --> 00:13:38.000]  看完之後很想非禮異性
[00:13:38.000 --> 00:13:39.600]  但是努力克制自己
[00:13:39.600 --> 00:13:41.000]  有九percent
[00:13:41.000 --> 00:13:43.600]  看完之後很想
[00:13:43.600 --> 00:13:46.200]  去聽色情電話的熱線的
[00:13:46.200 --> 00:13:48.200]  有行動的有七percent
[00:13:48.200 --> 00:13:50.400]  看完漫畫之後
[00:13:50.400 --> 00:13:51.800]  想玩LINE的
[00:13:51.800 --> 00:13:53.600]  大家知道的
[00:13:53.600 --> 00:13:55.800]  打電話給陌生人聊天的
[00:13:55.800 --> 00:13:58.400]  有十percent
[00:13:58.400 --> 00:14:01.000]  看完漫畫之後
[00:14:01.000 --> 00:14:04.600]  有偷窺異性的有八percent
[00:14:04.600 --> 00:14:06.800]  看完之後
[00:14:06.800 --> 00:14:09.400]  想非禮自己認識的異性的
[00:14:09.400 --> 00:14:11.200]  有五點六percent
[00:14:11.200 --> 00:14:14.800]  看完之後想和愛女
[00:14:14.800 --> 00:14:17.000]  性伴侶進行性行為的
[00:14:17.000 --> 00:14:18.800]  有七點二percent
[00:14:18.800 --> 00:14:21.400]  最後看完之後想召妓的
[00:14:21.400 --> 00:14:23.400]  應該說會召妓的
[00:14:23.400 --> 00:14:25.000]  就有六點五percent
[00:14:25.000 --> 00:14:27.400]  當我看這些數字的時候
[00:14:27.400 --> 00:14:28.400]  我的確害怕
[00:14:28.400 --> 00:14:30.200]  這些色情漫畫
[00:14:30.200 --> 00:14:32.400]  看完之後產生的反應
[00:14:32.400 --> 00:14:34.000]  其他我不說
[00:14:34.000 --> 00:14:37.200]  我只集中提性的幻想問題
[00:14:37.200 --> 00:14:42.000]  有人會問究竟幻想算不算罪呢
[00:14:42.000 --> 00:14:44.600]  大家幫我看看另一處的聖經
[00:14:44.800 --> 00:14:47.800]  就是在《創世紀》第六章的經文
[00:14:47.800 --> 00:15:04.000]  《創世紀》第六章
[00:15:04.000 --> 00:15:05.800]  聖經的第五節
[00:15:05.800 --> 00:15:11.000]  在當時神要用洪水毀滅地的時候
[00:15:11.000 --> 00:15:13.800]  就將祂自己的內心說出來
[00:15:14.000 --> 00:15:15.200]  在第五節
[00:15:15.200 --> 00:15:16.600]  第六章第五節
[00:15:16.600 --> 00:15:28.200]  聖經描寫當時的罪的泛濫情況
[00:15:28.200 --> 00:15:30.400]  就是說人終日
[00:15:30.400 --> 00:15:32.800]  一個延續的狀況
[00:15:32.800 --> 00:15:35.600]  所思想的盡都
[00:15:35.600 --> 00:15:38.600]  都是一些惡的想像
[00:15:38.600 --> 00:15:40.600]  英文就是imagination這個字
[00:15:40.600 --> 00:15:42.200]  這個字
[00:15:42.600 --> 00:15:45.000]  有一個很強的行動的含義
[00:15:45.000 --> 00:15:46.800]  但是沒有行動的
[00:15:46.800 --> 00:15:50.000]  是在裡面一些的思想一些的意念
[00:15:50.000 --> 00:15:51.400]  而聖經就說
[00:15:51.400 --> 00:15:54.800]  因為人終日所思想的盡都是惡
[00:15:54.800 --> 00:15:58.200]  神就後悔做人在地上面
[00:15:58.200 --> 00:16:00.800]  因此用洪水毀滅大地
[00:16:00.800 --> 00:16:03.200]  所以大家會發覺其實
[00:16:03.200 --> 00:16:05.000]  在我們的生命當中
[00:16:05.000 --> 00:16:07.000]  我們的思想是我們的一部分
[00:16:07.000 --> 00:16:11.000]  其實當主耶穌在登山的
[00:16:11.600 --> 00:16:14.200]  一個訓導裡面
[00:16:14.200 --> 00:16:15.600]  很清楚讓我們知道
[00:16:15.600 --> 00:16:19.000]  就是不單只是我們行為上的罪
[00:16:19.000 --> 00:16:21.600]  當他提到淫亂的時候
[00:16:21.600 --> 00:16:24.400]  主耶穌說他看見婦女動淫亂
[00:16:24.400 --> 00:16:26.600]  淫念的就是罪了
[00:16:26.600 --> 00:16:28.800]  因此他將那個意念
[00:16:28.800 --> 00:16:30.600]  成為一個我們需要留意的
[00:16:30.600 --> 00:16:31.800]  一個很清楚的範圍
[00:16:31.800 --> 00:16:33.800]  並不單單是出來的行為
[00:16:33.800 --> 00:16:35.600]  才是一個罪
[00:16:35.600 --> 00:16:38.000]  我不敢說我們有時候有些
[00:16:38.000 --> 00:16:39.600]  略過了思想
[00:16:39.600 --> 00:16:41.000]  一定是罪
[00:16:42.000 --> 00:16:44.400]  但是如果有時候我們有意識地
[00:16:44.400 --> 00:16:46.400]  去主動地去想
[00:16:46.400 --> 00:16:48.400]  這個很明顯
[00:16:48.400 --> 00:16:50.400]  在聖經的觀念來說是罪
[00:16:50.400 --> 00:16:53.400]  這些的聖幻想
[00:16:53.400 --> 00:16:55.000]  當你有意識
[00:16:55.000 --> 00:16:57.200]  當一些人有意識地
[00:16:57.200 --> 00:16:59.400]  主動地去想的時候
[00:16:59.400 --> 00:17:01.800]  那個很明顯是罪
[00:17:01.800 --> 00:17:04.200]  而我們今天基督徒的戰線
[00:17:04.200 --> 00:17:06.400]  我自己感覺是在思想的層面
[00:17:06.400 --> 00:17:09.400]  怎樣能夠幫助我們自己
[00:17:09.400 --> 00:17:10.800]  幫助很多的中學生
[00:17:10.800 --> 00:17:12.000]  很多青少年人
[00:17:12.000 --> 00:17:13.600]  能夠在思想裏面
[00:17:13.600 --> 00:17:16.400]  能夠懂得去防範
[00:17:16.400 --> 00:17:18.800]  以致不會在那些地方
[00:17:18.800 --> 00:17:21.600]  已經完全地失陷
[00:17:21.600 --> 00:17:23.200]  已經跌倒了
[00:17:23.200 --> 00:17:25.200]  我記得我在北美的時候
[00:17:25.200 --> 00:17:26.600]  有一次參加一間教會的聚會
[00:17:26.600 --> 00:17:27.800]  那間教會很特別
[00:17:27.800 --> 00:17:31.000]  有大概一年兩個月的時間
[00:17:31.000 --> 00:17:33.000]  集中講關於基督徒對性
[00:17:33.000 --> 00:17:33.800]  對色情
[00:17:33.800 --> 00:17:36.600]  對婚姻等等問題的看法
[00:17:36.600 --> 00:17:39.200]  我參加其中一次崇拜的時候
[00:17:39.200 --> 00:17:43.600]  當時有一個姐妹領唱詩
[00:17:43.600 --> 00:17:44.800]  唱了一首詩歌
[00:17:44.800 --> 00:17:47.200]  這首詩歌是詩篇第十九篇
[00:17:47.200 --> 00:17:50.200]  第十四節其中的說話
[00:17:50.200 --> 00:17:53.800]  詩人說:願我口中的言語
[00:17:53.800 --> 00:17:55.400]  我心中的意念
[00:17:55.400 --> 00:17:57.600]  在你裏面蒙越拿
[00:17:57.600 --> 00:17:59.600]  這首詩歌不知道大家懂不懂得唱
[00:17:59.600 --> 00:18:01.600]  當我一邊唱這首詩歌的時候
[00:18:01.600 --> 00:18:02.400]  我一邊唱的時候
[00:18:02.400 --> 00:18:04.000]  突然間一種很深刻的感動
[00:18:04.000 --> 00:18:05.400]  在我裏面出現
[00:18:05.400 --> 00:18:08.600]  我感覺神在當中告訴我
[00:18:09.000 --> 00:18:10.200]  你要追求
[00:18:10.200 --> 00:18:13.800]  不單止是你口中的言語
[00:18:13.800 --> 00:18:16.400]  而包括你心中的意念
[00:18:16.400 --> 00:18:19.000]  都要在神面前被祂所越納
[00:18:19.000 --> 00:18:20.800]  而我就體會到
[00:18:20.800 --> 00:18:23.400]  在一個所謂情慾泛淋的社會當中
[00:18:23.400 --> 00:18:24.800]  我們有一條很重要的戰線
[00:18:24.800 --> 00:18:26.200]  就是思想的層面
[00:18:26.200 --> 00:18:27.800]  怎樣能夠讓我們的心思
[00:18:27.800 --> 00:18:28.800]  我們的意念
[00:18:28.800 --> 00:18:32.200]  都在神面前可以蒙越拿
[00:18:32.200 --> 00:18:35.600]  我自己剛才林先生也提過
