
[00:00:00.000 --> 00:00:05.600]  天父,我們感謝禰在繁忙的生活裡面
[00:02:59.600 --> 00:03:04.600]  這個印記代表歸屬的意思
[00:03:04.600 --> 00:03:08.600]  達了印記就表示這個人是主的人
[00:03:08.600 --> 00:03:14.600]  第二個意思就是得到神的保守
[00:03:14.600 --> 00:03:20.600]  這是在七十路第七章頭三節給我們看見
[00:03:20.600 --> 00:03:23.600]  七章一到三節
[00:03:23.600 --> 00:03:28.600]  那個印記表示神要保守
[00:03:28.600 --> 00:03:31.600]  這個印記還有第三個意思
[00:03:31.600 --> 00:03:39.600]  那就是是得聖者的一個記號
[00:03:39.600 --> 00:03:43.600]  在三章十二節那裡提到
[00:03:43.600 --> 00:03:48.600]  得聖的有神的印記在他的身上
[00:03:48.600 --> 00:03:53.600]  十四章第二節也提到
[00:03:53.600 --> 00:03:59.600]  得聖的那十四萬四千人在天上的西安山上
[00:03:59.600 --> 00:04:05.600]  他們也有神的印記名字在他們身上
[00:04:05.600 --> 00:04:08.600]  所以神的印記有三個意思
[00:04:08.600 --> 00:04:10.600]  第一歸屬
[00:04:10.600 --> 00:04:12.600]  第二得神的保守
[00:04:12.600 --> 00:04:18.600]  第三是要得神的賞賜
[00:04:18.600 --> 00:04:21.600]  撒旦的印記就是獸的印記
[00:04:21.600 --> 00:04:23.600]  也是表示
[00:04:23.600 --> 00:04:29.600]  第一屬撒旦來管制
[00:04:29.600 --> 00:04:35.600]  第二他們可以因為有這個印記而可以做買賣
[00:04:35.600 --> 00:04:42.600]  意思就是說可以得到經濟的利益
[00:04:42.600 --> 00:04:50.600]  撒旦常常用好處利益來賄賂人
[00:04:50.600 --> 00:04:53.600]  來收買人心
[00:04:53.600 --> 00:04:58.600]  來使人歸向他
[00:04:58.600 --> 00:05:04.600]  我們看見在聖經裡面關於神的印記
[00:05:04.600 --> 00:05:09.600]  在七十路之外有聖靈的印記
[00:05:09.600 --> 00:05:12.600]  那是另外一個意思
[00:05:12.600 --> 00:05:16.600]  聖靈的印記是在一父所書
[00:05:16.600 --> 00:05:20.600]  第一章十三節給我們看見的
[00:05:20.600 --> 00:05:26.600]  信徒的人聖靈就做他的印記
[00:05:26.600 --> 00:05:29.600]  表示他是屬神的
[00:05:29.600 --> 00:05:35.600]  同時第十四節一父所書一章十四節說
[00:05:35.600 --> 00:05:41.600]  這個印記是將來我們得基業的憑據
[00:05:41.600 --> 00:05:47.600]  也就是靈受永遠的福分的憑據
[00:05:47.600 --> 00:05:54.600]  所以七十路的印記和聖靈的印記
[00:05:54.600 --> 00:06:00.600]  意義上有相似相通之處
[00:06:00.600 --> 00:06:03.600]  聖靈的印記還有一個意思
[00:06:03.600 --> 00:06:09.600]  是在七十路裡面提到神的印記的時候
[00:06:09.600 --> 00:06:11.600]  沒有的一個意思
[00:06:11.600 --> 00:06:17.600]  就是聖靈的印記好像古代的印記
[00:06:17.600 --> 00:06:23.600]  上面雕刻了那個族人的名字
[00:06:23.600 --> 00:06:32.600]  或者表達他的特性的一種的記號
[00:06:32.600 --> 00:06:36.600]  我們看見許多畫家他們有許多的印記
[00:06:36.600 --> 00:06:42.600]  每個印記上的名字都是代表他思想中的一種特點
[00:06:42.600 --> 00:06:44.600]  他的某一種的觀念
[00:06:44.600 --> 00:06:46.600]  他的一種愛好
[00:06:46.600 --> 00:06:49.600]  他的一種的目標
[00:06:49.600 --> 00:06:53.600]  聖靈的印記在我們的身上
[00:06:53.600 --> 00:06:59.600]  有一個圖案就是耶穌基督的形象
[00:06:59.600 --> 00:07:03.600]  聖靈在我們的生命中工作
[00:07:03.600 --> 00:07:07.600]  要讓我們更多的像基督
[00:07:07.600 --> 00:07:11.600]  這是聖靈很重要的一個工作
[00:07:11.600 --> 00:07:17.600]  把基督的形象印在我們的生命生活中
[00:07:17.600 --> 00:07:20.600]  使我們像他
[00:07:20.600 --> 00:07:28.600]  所以我們看見聖靈叫人越來越像主
[00:07:28.600 --> 00:07:32.600]  神的印打在一個人身上
[00:07:32.600 --> 00:07:34.600]  表示這個屬神的人
[00:07:34.600 --> 00:07:39.600]  他也是學習有神的形象
[00:07:39.600 --> 00:07:41.600]  有撒旦的印的人
[00:07:41.600 --> 00:07:44.600]  也有撒旦的形象
[00:07:44.600 --> 00:07:48.600]  這個意思
[00:07:48.600 --> 00:07:53.600]  我們可以在兩樣的印比較的時候
[00:07:53.600 --> 00:07:57.600]  可以體會出來
[00:07:57.600 --> 00:08:03.600]  我們來到第二個對比
[00:08:03.600 --> 00:08:06.600]  兩個婦人的意象
[00:08:06.600 --> 00:08:08.600]  第一個婦人
[00:08:08.600 --> 00:08:12.600]  我們看西施祿十二章一到六
[00:08:12.600 --> 00:08:16.600]  我們翻到經文
[00:08:16.600 --> 00:08:24.600]  西施祿十二章一節到六節
[00:08:24.600 --> 00:08:29.600]  這個婦人的意象
[00:08:29.600 --> 00:08:36.600]  是表示或者說象徵伊瑟列人
[00:08:36.600 --> 00:08:38.600]  為什麼這樣解釋呢
[00:08:38.600 --> 00:08:42.600]  我們來看看
[00:08:42.600 --> 00:08:44.600]  第一節
[00:08:44.600 --> 00:08:48.600]  天上顯出大意象來
[00:08:48.600 --> 00:08:56.600]  有一個婦人身披日頭腳踏月亮
[00:08:56.600 --> 00:09:01.600]  頭戴十二星的冠冕
[00:09:01.600 --> 00:09:08.600]  這個婦人和日頭月亮
[00:09:08.600 --> 00:09:13.600]  還有星宿連在一起
[00:09:13.600 --> 00:09:18.600]  這個日頭兩星是指著什麼說的呢
[00:09:18.600 --> 00:09:21.600]  我們有一個經文的解釋
[00:09:21.600 --> 00:09:29.600]  請大家翻到創世紀第三十七章
[00:09:29.600 --> 00:09:35.600]  創世紀第三十七章
[00:09:35.600 --> 00:09:44.600]  第九節
[00:09:44.600 --> 00:09:48.600]  這是約瑟說的話
[00:09:48.600 --> 00:09:52.600]  後來他就是約瑟又做了一個夢
[00:09:52.600 --> 00:09:55.600]  也告訴他的哥哥們說
[00:09:55.600 --> 00:09:58.600]  看啊 我又做了一個夢
[00:09:58.600 --> 00:10:06.600]  讓太陽月亮和十一個星向我下拜
[00:10:06.600 --> 00:10:15.600]  在這裡太陽月亮就表示約瑟的父母
[00:10:15.600 --> 00:10:20.600]  十一個星就是他的十一位弟兄
[00:10:20.600 --> 00:10:23.600]  下面有解釋了
[00:10:23.600 --> 00:10:26.600]  第十節
[00:10:26.600 --> 00:10:29.600]  約瑟將這夢告訴他父親和他哥哥們
[00:10:29.600 --> 00:10:31.600]  他父親就責備他說
[00:10:31.600 --> 00:10:33.600]  你做的這是什麼夢
[00:10:33.600 --> 00:10:37.600]  難道我和你母親你弟兄
[00:10:37.600 --> 00:10:39.600]  果然要來福福在底
[00:10:39.600 --> 00:10:42.600]  向你下拜嗎
[00:10:42.600 --> 00:10:45.600]  所以我們看見是兩節之中
[00:10:45.600 --> 00:10:50.600]  我們看見太陽月亮是指著
[00:10:50.600 --> 00:10:58.600]  伊斯列人的先祖就是約瑟的父母
[00:10:58.600 --> 00:11:04.600]  十一個星 十二個星包括約瑟在內
[00:11:04.600 --> 00:11:08.600]  是代表伊斯列人的十二個支派
[00:11:08.600 --> 00:11:16.600]  這十二個支派是從雅各和他的妻子生出來的
[00:11:16.600 --> 00:11:21.600]  所以很明顯在七十路這裡說的
[00:11:21.600 --> 00:11:29.600]  這個婦人她身披日頭 腳踏月亮
[00:11:29.600 --> 00:11:34.600]  頭上戴著十二個星的冠冕
[00:11:34.600 --> 00:11:39.600]  這是代表整個的伊斯列人
[00:11:39.600 --> 00:11:46.600]  從他們的列祖一直到十二個支派都包裹在內
[00:11:46.600 --> 00:11:48.600]  第二節
[00:11:48.600 --> 00:11:57.600]  她懷了孕在生產的艱難中疼痛哭叫
[00:11:57.600 --> 00:12:02.600]  懷孕要生的孩子是耶穌基督
[00:12:02.600 --> 00:12:11.600]  意思就是說耶穌基督是從伊斯列人出來的
[00:12:11.600 --> 00:12:19.600]  那麼在耶穌基督出世的過程中
[00:12:19.600 --> 00:12:24.600]  有許多的難處
[00:12:24.600 --> 00:12:25.600]  換句話說
[00:12:25.600 --> 00:12:30.600]  人要借著伊斯列人產生一位救主
[00:12:30.600 --> 00:12:32.600]  在這個過程裡頭
[00:12:32.600 --> 00:12:37.600]  伊斯列人受了許多的管教
[00:12:37.600 --> 00:12:43.600]  使他們經歷了難處
[00:12:43.600 --> 00:12:47.600]  下面又說第三節的話
[00:12:47.600 --> 00:12:50.600]  天上又顯出一向來
[00:12:50.600 --> 00:12:54.600]  有一條大紅龍七頭十角
[00:12:54.600 --> 00:12:56.600]  七頭上戴著七個冠冕
[00:12:56.600 --> 00:13:03.600]  他的尾巴拖拉著天上星辰的三分之一摔在地上
[00:13:03.600 --> 00:13:06.600]  這個大紅龍我們過去已經看過
[00:13:06.600 --> 00:13:08.600]  代表撒旦
[00:13:08.600 --> 00:13:11.600]  他七頭十角
[00:13:11.600 --> 00:13:20.600]  就是他在世界歷史裡面的政權上的表現
[00:13:20.600 --> 00:13:25.600]  七個頭代表與神為敵的七個大帝國
[00:13:25.600 --> 00:13:30.600]  也就是迫害伊斯列人的七個大帝國
[00:13:30.600 --> 00:13:32.600]  我們後來還要再看
[00:13:32.600 --> 00:13:37.600]  十角是十個王
[00:13:37.600 --> 00:13:40.600]  七頭上戴著七個冠冕
[00:13:40.600 --> 00:13:42.600]  就表示他們有王權
[00:13:42.600 --> 00:13:45.600]  政治的權勢
[00:13:45.600 --> 00:13:49.600]  他的尾巴拖拉著天上星辰的三分之一
[00:13:49.600 --> 00:13:58.600]  這裡天上星辰代表天使和撒旦一同墮落的天使
[00:13:58.600 --> 00:14:04.600]  我們知道撒旦原來是天使
[00:14:04.600 --> 00:14:09.600]  但後來他驕傲要高舉自己與神同等
[00:14:09.600 --> 00:14:12.600]  結果就墮落
[00:14:12.600 --> 00:14:18.600]  他帶著許多的天使一同的背叛神
[00:14:18.600 --> 00:14:23.600]  所以這裡說他的尾巴拖拉著星辰的三分之一
[00:14:23.600 --> 00:14:28.600]  就是說三分之一代表少數
[00:14:28.600 --> 00:14:34.600]  就是少數的天使和撒旦一同的背叛神
[00:14:34.600 --> 00:14:38.600]  成了撒旦的差異
[00:14:38.600 --> 00:14:43.600]  與他一同來敵對神
[00:14:43.600 --> 00:14:48.600]  龍就站在那將要生產的婦人面前
[00:14:48.600 --> 00:14:54.600]  等他生產之後要吞吃他的孩子
[00:14:54.600 --> 00:14:57.600]  主耶穌基督就是這個孩子
[00:14:57.600 --> 00:15:00.600]  從以色列人生出來
[00:15:00.600 --> 00:15:08.600]  主耶穌降生的時候撒旦要毀滅他
[00:15:08.600 --> 00:15:13.600]  我們記得希律王要殺耶穌
[00:15:13.600 --> 00:15:21.600]  他把兩歲之內的嬰孩在耶路撒冷一帶地方都殺死
[00:15:21.600 --> 00:15:26.600]  這是非常橫毒的做法
[00:15:26.600 --> 00:15:29.600]  這裡就用說希律這樣做
[00:15:29.600 --> 00:15:34.600]  其實是撒旦來慫恿他
[00:15:34.600 --> 00:15:36.600]  引導他這樣做
[00:15:36.600 --> 00:15:42.600]  是撒旦後面的工作
[00:15:42.600 --> 00:15:49.600]  但是這個孩子得到神的保守
[00:15:49.600 --> 00:15:52.600]  被提到神寶座那裡去了
[00:15:52.600 --> 00:15:56.600]  就是耶穌基督升天
[00:15:56.600 --> 00:15:59.600]  受死以後從死裡復活
[00:15:59.600 --> 00:16:05.600]  然後進入榮耀到神寶座那裡去了
[00:16:05.600 --> 00:16:08.600]  這個男孩子就是耶穌基督
[00:16:08.600 --> 00:16:14.600]  他將來要用鐵杖挾輓萬國
[00:16:14.600 --> 00:16:19.600]  挾輓原來是牧羊
[00:16:19.600 --> 00:16:22.600]  他要用鐵杖
[00:16:22.600 --> 00:16:26.600]  就是有全能的杖
[00:16:26.600 --> 00:16:31.600]  來牧羊萬國
[00:16:31.600 --> 00:16:35.600]  守他的人
[00:16:35.600 --> 00:16:39.600]  所以這個婦人是以色列人
[00:16:39.600 --> 00:16:41.600]  是神的玄冥
[00:16:41.600 --> 00:16:52.600]  神借著以色列人就賜下了人類的救主耶穌基督
[00:16:52.600 --> 00:16:58.600]  這個婦人是神使用的一個器皿
[00:16:58.600 --> 00:17:07.600]  是神從萬民中卷宣出來的人
[00:17:07.600 --> 00:17:13.600]  另外我們看見第二個婦人
[00:17:13.600 --> 00:17:15.600]  就是嬰婦
[00:17:15.600 --> 00:17:24.600]  十七章一節到六節
[00:17:24.600 --> 00:17:28.600]  拿著器皿的七位天使中有一位前來對我說
[00:17:28.600 --> 00:17:30.600]  你到這裡來
[00:17:30.600 --> 00:17:34.600]  我要將坐在重水上的大嬰婦
[00:17:34.600 --> 00:17:36.600]  所要受的刑罰舉給你看
[00:17:36.600 --> 00:17:39.600]  地上的君王與他行飲
[00:17:39.600 --> 00:17:42.600]  坐在地上的人喝醉了他
[00:17:42.600 --> 00:17:44.600]  淫亂的酒
[00:17:44.600 --> 00:17:46.600]  我被聖靈感動
[00:17:46.600 --> 00:17:48.600]  天使帶我到曠野去
[00:17:48.600 --> 00:17:50.600]  我就看見一個女人
[00:17:50.600 --> 00:17:53.600]  騎在朱紅色的獸上
[00:17:53.600 --> 00:17:56.600]  她的獸有七頭十角
[00:17:56.600 --> 00:17:59.600]  遍體有邪度的名號
[00:17:59.600 --> 00:18:03.600]  那女人穿著紫色和朱紅色的衣服
[00:18:03.600 --> 00:18:07.600]  用金子寶石珍珠為裝飾
[00:18:07.600 --> 00:18:09.600]  手拿金杯
[00:18:09.600 --> 00:18:11.600]  杯中盛滿了可憎之物
[00:18:11.600 --> 00:18:14.600]  就是她淫亂的烏灰
[00:18:14.600 --> 00:18:16.600]  在她耳上有名寫著說
[00:18:16.600 --> 00:18:19.600]  奧秘在大巴厥本
[00:18:19.600 --> 00:18:23.600]  水上的淫婦和一切可憎之物的母
[00:18:23.600 --> 00:18:27.600]  我又看見了女人喝醉了聖徒的血
[00:18:27.600 --> 00:18:30.600]  和為耶穌做見證之人的血
[00:18:30.600 --> 00:18:35.600]  我看見她就大大的吸氣
[00:18:35.600 --> 00:18:39.600]  那麼這個婦人是與神為敵的
[00:18:39.600 --> 00:18:43.600]  不是真潔的婦人是淫婦
[00:18:43.600 --> 00:18:47.600]  那麼她在哪裡呢
[00:18:47.600 --> 00:18:49.600]  第一解說
[00:18:49.600 --> 00:18:53.600]  坐在重水之上
[00:18:53.600 --> 00:18:55.600]  重水是什麼意思
[00:18:55.600 --> 00:18:59.600]  我們看七十六的解釋
[00:18:59.600 --> 00:19:03.600]  我們看十五解
[00:19:03.600 --> 00:19:06.600]  十七章十五解
[00:19:06.600 --> 00:19:08.600]  天使又對我說
[00:19:08.600 --> 00:19:11.600]  你說看見了淫婦坐在重水
[00:19:11.600 --> 00:19:14.600]  就是多民多人多國多邦
[00:19:14.600 --> 00:19:24.600]  就是這個世界的國家和人民
[00:19:24.600 --> 00:19:25.600]  換句話說
[00:19:25.600 --> 00:19:37.600]  整個的世界是在她的工作之下
[00:19:37.600 --> 00:19:39.600]  受她的控制
[00:19:39.600 --> 00:19:41.600]  受她的影響
[00:19:41.600 --> 00:19:48.600]  她坐在上面就表示她控制這個世界
[00:19:48.600 --> 00:19:56.600]  那麼這個大淫婦和巴比倫大臣有什麼關係呢
[00:19:56.600 --> 00:20:01.600]  事實上是同樣的意義
[00:20:01.600 --> 00:20:08.600]  是用不同的兩個名稱來形容撒旦的作為
[00:20:08.600 --> 00:20:13.600]  不過它的意義的重點有分別
[00:20:13.600 --> 00:20:21.600]  這個淫婦的重點是將令人敗壞墮落的
[00:20:21.600 --> 00:20:27.600]  潮流風氣充滿在世界里
[00:20:27.600 --> 00:20:34.600]  這裡說的淫亂就是令人墮落敗壞的意義
[00:20:34.600 --> 00:20:42.600]  把這樣的潮流風氣充滿在世界各地
[00:20:42.600 --> 00:20:49.600]  這是淫婦的象徵意義的重點
[00:20:49.600 --> 00:20:55.600]  巴比倫大臣的意義的重點是
[00:20:55.600 --> 00:20:58.600]  他有很強的勢力
[00:20:58.600 --> 00:21:03.600]  有的時候有政治勢力做他的後台
[00:21:03.600 --> 00:21:07.600]  他有很高的成就
[00:21:07.600 --> 00:21:09.600]  有財富
[00:21:09.600 --> 00:21:15.600]  他能夠控制世上的人
[00:21:15.600 --> 00:21:20.600]  事實上大淫婦就是巴比倫大臣
[00:21:20.600 --> 00:21:26.600]  這是第十八節所告訴我們的
[00:21:26.600 --> 00:21:27.600]  十七章十八節
[00:21:27.600 --> 00:21:31.600]  你所看見的那女人就是淫婦
[00:21:31.600 --> 00:21:34.600]  就是管轄地上眾亡的大臣
[00:21:34.600 --> 00:21:36.600]  淫婦就是巴比倫大臣
[00:21:36.600 --> 00:21:39.600]  巴比倫大臣就是大淫婦
[00:21:39.600 --> 00:21:45.600]  是一二二二二一的
[00:21:45.600 --> 00:21:48.600]  它的不同的名稱是代表
[00:21:48.600 --> 00:21:54.600]  它作為表現的兩個重點
[00:21:54.600 --> 00:22:01.600]  兩種的方式來控制世界的人
[00:22:01.600 --> 00:22:05.600]  這是很真實的兩個形象
[00:22:05.600 --> 00:22:10.600]  你看今天控制世界的是什麼
[00:22:10.600 --> 00:22:15.600]  是世界的風氣潮流
[00:22:15.600 --> 00:22:21.600]  裡邊有許多讓人墮落敗壞受誘惑
[00:22:21.600 --> 00:22:25.600]  被蒙騙的事情發生
[00:22:25.600 --> 00:22:31.600]  同時還有後面的一種勢力
[00:22:31.600 --> 00:22:33.600]  金錢的勢力
[00:22:33.600 --> 00:22:38.600]  還有政治的勢力等等
[00:22:38.600 --> 00:22:40.600]  來配合在一起
[00:22:40.600 --> 00:22:46.600]  讓這種的影響所向無敵
[00:22:46.600 --> 00:22:50.600]  全世界的人都附和在她的下面
[00:22:50.600 --> 00:22:54.600]  被她統治
[00:22:54.600 --> 00:23:00.600]  這兩個形象是有很深的意義
[00:23:00.600 --> 00:23:07.600]  也是非常的真實的
[00:23:07.600 --> 00:23:10.600]  這裡說的淫亂
[00:23:10.600 --> 00:23:15.600]  不是單單指著性的淫亂
[00:23:15.600 --> 00:23:26.600]  所有的讓道德混亂的事情都包裹在其中
[00:23:26.600 --> 00:23:32.600]  當然它也包裹了性的淫亂
[00:23:32.600 --> 00:23:40.600]  在第四節這樣的描寫
[00:23:40.600 --> 00:23:42.600]  下半節
[00:23:42.600 --> 00:23:44.600]  她手裡拿著金杯
[00:23:44.600 --> 00:23:47.600]  杯中盛滿了可憎之物
[00:23:47.600 --> 00:23:50.600]  就是她淫亂的烏灰
[00:23:50.600 --> 00:23:57.600]  這個淫亂的烏灰放在金杯裡面
[00:23:57.600 --> 00:24:00.600]  在她的手中舉起來
[00:24:00.600 --> 00:24:04.600]  就表示她以止為榮
[00:24:04.600 --> 00:24:07.600]  言以為偉
[00:24:07.600 --> 00:24:09.600]  她不覺得羞恥
[00:24:09.600 --> 00:24:13.600]  她反而好像誇耀
[00:24:13.600 --> 00:24:20.600]  這是今天末世的真實的情況
[00:24:20.600 --> 00:24:24.600]  淫亂的事歷史歷代都有
[00:24:24.600 --> 00:24:26.600]  每一個時代都有
[00:24:26.600 --> 00:24:34.600]  但是是限於一些特權階級
[00:24:34.600 --> 00:24:37.600]  但是今天的時代
[00:24:37.600 --> 00:24:45.600]  是把一般的人都控制在他的權下
[00:24:45.600 --> 00:24:52.600]  而且今天人這種淫亂的作風
[00:24:52.600 --> 00:24:55.600]  是淫於未容
[00:24:55.600 --> 00:24:58.600]  不再是偷偷摸摸地做
[00:24:58.600 --> 00:25:00.600]  不再是在暗中做
[00:25:00.600 --> 00:25:05.600]  而是公開地淫於未容地去做
[00:25:05.600 --> 00:25:08.600]  這裡所描寫的是一樣
[00:25:08.600 --> 00:25:10.600]  放在金杯裡面
[00:25:10.600 --> 00:25:15.600]  就是表示驕傲
[00:25:15.600 --> 00:25:19.600]  這樣的誇耀
[00:25:19.600 --> 00:25:26.600]  這是今天的很實際的情況
[00:25:26.600 --> 00:25:31.600]  我們看見這一對的對比
[00:25:31.600 --> 00:25:36.600]  一個神所捲起來的一系列人
[00:25:36.600 --> 00:25:38.600]  產生了救恩
[00:25:38.600 --> 00:25:40.600]  就是基督
[00:25:40.600 --> 00:25:44.600]  還有大淫婦
[00:25:44.600 --> 00:25:49.600]  她的表現路線剛剛相反
[00:25:49.600 --> 00:25:56.600]  她是可真知識的母親
[00:25:56.600 --> 00:25:58.600]  第三個對比
[00:25:58.600 --> 00:26:02.600]  是兩座城的對比
[00:26:02.600 --> 00:26:06.600]  第一座城是新耶路撒冷城
[00:26:06.600 --> 00:26:13.600]  在七十路二十一章二世二節
[00:26:13.600 --> 00:26:19.600]  新耶路撒冷城有兩個特點
[00:26:19.600 --> 00:26:27.600]  第一個特點我們翻到二十一章第二節
[00:26:27.600 --> 00:26:31.600]  我又看見聖城新耶路撒冷
[00:26:31.600 --> 00:26:34.600]  由神那裡從天而降
[00:26:34.600 --> 00:26:37.600]  預備好了就入新戶
[00:26:37.600 --> 00:26:43.600]  裝飾整齊等候丈夫
[00:26:43.600 --> 00:26:48.600]  耶路撒冷向新戶裝飾整齊
[00:26:48.600 --> 00:26:52.600]  就是預備好了等候丈夫
[00:26:52.600 --> 00:27:00.600]  這表示耶路撒冷與基督的關係是愛的關係
[00:27:00.600 --> 00:27:04.600]  是基督所愛的也是愛基督的
[00:27:04.600 --> 00:27:10.600]  好像丈夫與妻子的愛中關係一樣
[00:27:10.600 --> 00:27:13.600]  這是耶路撒冷的第一個特點
[00:27:13.600 --> 00:27:15.600]  第二個特點
[00:27:15.600 --> 00:27:19.600]  有兩個字逼欲
[00:27:19.600 --> 00:27:25.600]  在二十一章出現了好幾次
[00:27:25.600 --> 00:27:29.600]  表示它有很重要的意義
[00:27:29.600 --> 00:27:37.600]  我們看二十一章第十一節
[00:27:37.600 --> 00:27:39.600]  城中有神的榮耀
[00:27:39.600 --> 00:27:43.600]  城的光輝如同極貴的寶石
[00:27:43.600 --> 00:27:48.600]  好像逼欲凝入水晶
[00:27:48.600 --> 00:27:55.600]  這裡提到逼欲來形容耶路撒冷城的榮耀
[00:27:55.600 --> 00:27:57.600]  整個城的榮耀
[00:27:57.600 --> 00:28:02.600]  總的描寫就是逼欲
[00:28:02.600 --> 00:28:08.600]  逼欲是代表聖潔
[00:28:08.600 --> 00:28:14.600]  所以新耶路撒冷是聖潔的
[00:28:14.600 --> 00:28:19.600]  我們再看十八節
[00:28:19.600 --> 00:28:23.600]  牆是逼欲造的
[00:28:23.600 --> 00:28:26.600]  耶路撒冷的城牆是逼欲造的
[00:28:26.600 --> 00:28:28.600]  再一次提到逼欲
[00:28:28.600 --> 00:28:31.600]  這個牆把整個城都圍住
[00:28:31.600 --> 00:28:39.600]  所以表示這個城的最玄著的特點就是聖潔
[00:28:39.600 --> 00:28:43.600]  它的榮耀是聖潔
[00:28:43.600 --> 00:28:47.600]  它的範圍是聖潔
[00:28:47.600 --> 00:28:52.600]  還有第十九節
[00:28:52.600 --> 00:28:56.600]  城牆的根基是用各樣寶石修飾的
[00:28:56.600 --> 00:28:58.600]  第一根基是逼欲
[00:28:58.600 --> 00:29:00.600]  再次看見逼欲
[00:29:00.600 --> 00:29:03.600]  城牆的根基是逼欲
[00:29:03.600 --> 00:29:04.600]  聖潔
[00:29:04.600 --> 00:29:10.600]  所以我們看見耶路撒冷整個的榮耀像逼欲
[00:29:10.600 --> 00:29:13.600]  耶路撒冷的城牆是逼欲
[00:29:13.600 --> 00:29:17.600]  耶路撒冷的根基是逼欲
[00:29:17.600 --> 00:29:26.600]  所以表示新耶路撒冷最玄著的特點就是聖潔
[00:29:26.600 --> 00:29:28.600]  神是聖潔的
[00:29:28.600 --> 00:29:32.600]  所以神的城也是聖潔的
[00:29:32.600 --> 00:29:34.600]  主耶穌基督是聖潔的
[00:29:34.600 --> 00:29:38.600]  所以主耶穌基督的城和教會
[00:29:38.600 --> 00:29:42.600]  他的心腹也是聖潔的
[00:29:42.600 --> 00:29:50.600]  這是這一個城的特點
[00:29:50.600 --> 00:29:54.600]  有兩個字讓我們特別注意
[00:29:54.600 --> 00:29:56.600]  就是二十一章第二節
[00:29:56.600 --> 00:29:58.600]  我們再看這一節
[00:29:58.600 --> 00:30:02.600]  二十一章第二節
[00:30:02.600 --> 00:30:10.600]  幕僚第一句裝飾整齊
[00:30:10.600 --> 00:30:13.600]  那就是說
[00:30:13.600 --> 00:30:20.600]  基督的心腹經過了預備的階段
[00:30:20.600 --> 00:30:24.600]  好像一個新娘
[00:30:24.600 --> 00:30:31.600]  她在舉行婚禮之前經過了化妝
[00:30:31.600 --> 00:30:38.600]  要把化妝的功夫做得好
[00:30:38.600 --> 00:30:41.600]  新娘就更加美麗
[00:30:41.600 --> 00:30:46.600]  這是每一個婚禮的表現
[00:30:46.600 --> 00:30:48.600]  在這裡我們看見
[00:30:48.600 --> 00:30:50.600]  俗神的人
[00:30:50.600 --> 00:30:55.600]  他們的靈性也經過了這個準備的過程
[00:30:55.600 --> 00:30:59.600]  經過了俗靈的化妝
[00:30:59.600 --> 00:31:02.600]  能夠更加的有俗靈的美麗
[00:31:02.600 --> 00:31:08.600]  更加能夠配得過基督的榮耀
[00:31:08.600 --> 00:31:11.600]  所以這裡講的裝飾整齊
[00:31:11.600 --> 00:31:16.600]  就是在地上的教會
[00:31:16.600 --> 00:31:19.600]  經過神的栽培
