
[00:00:00.000 --> 00:00:04.600]  今天我們繼續來講亞國書第四章13-5章第六節
[00:02:29.120 --> 00:02:30.960]  只要我的計劃做得好
[00:02:30.960 --> 00:02:32.840]  我就可以實現出來
[00:02:32.840 --> 00:02:34.720]  第二方面亦都說
[00:02:34.720 --> 00:02:39.880]  他們以為人生最重要的就是賺錢
[00:02:39.880 --> 00:02:44.200]  人生最重要的就是越賺越賺越賺更多的錢
[00:02:44.200 --> 00:02:45.680]  所以亞國在說
[00:02:45.680 --> 00:02:51.240]  中研人計劃怎樣賺更多的錢
[00:02:51.240 --> 00:02:52.480]  但是亞國說
[00:02:52.480 --> 00:02:54.760]  你們明天如何
[00:02:54.760 --> 00:02:56.480]  你們的生命是如何
[00:02:56.480 --> 00:02:58.040]  你們都不知道
[00:02:58.040 --> 00:03:00.360]  然後就說人就好像怎樣
[00:03:00.360 --> 00:03:04.800]  好像一片轉瞬即逝的雲霧
[00:03:04.800 --> 00:03:06.080]  提醒什麼呢
[00:03:06.080 --> 00:03:10.240]  其實人是根本不能夠掌控什麼
[00:03:10.240 --> 00:03:13.720]  人根本是可以毫無可誇的
[00:03:13.720 --> 00:03:17.320]  如果人是認識這一點的時候
[00:03:17.320 --> 00:03:19.560]  人是很有限的時候
[00:03:19.560 --> 00:03:21.880]  他就會說主若願意
[00:03:21.880 --> 00:03:23.400]  我就可以活著
[00:03:23.400 --> 00:03:26.520]  並可以作那事或者是
[00:03:26.520 --> 00:03:31.680]  人的生命可以說不是人的可以籌算
[00:03:31.680 --> 00:03:33.680]  你有多長你有多短
[00:03:33.680 --> 00:03:35.320]  其實一個人的事
[00:03:35.320 --> 00:03:38.760]  所以能夠去成就有很多的條件
[00:03:38.760 --> 00:03:41.680]  有很多的不同的因素組合在一起
[00:03:41.680 --> 00:03:43.280]  才可以去成全
[00:03:43.280 --> 00:03:46.640]  而這個不同的因素的組合
[00:03:46.640 --> 00:03:48.920]  如果你是一個敬畏上帝的人
[00:03:48.920 --> 00:03:52.720]  你就知道其實都有上帝的看顧和保守當中
[00:03:52.720 --> 00:03:54.200]  所以亞國在說
[00:03:54.200 --> 00:03:55.440]  主若願意
[00:03:55.440 --> 00:03:56.560]  你就可以做這件事
[00:03:56.560 --> 00:03:58.280]  你就可以做那件事
[00:03:58.280 --> 00:04:00.080]  所以亞國在建議
[00:04:00.080 --> 00:04:03.040]  那些自誇的人
[00:04:03.040 --> 00:04:05.760]  去說主若願意
[00:04:05.760 --> 00:04:08.520]  主是指耶和華
[00:04:08.520 --> 00:04:13.240]  通常這個都是當時猶太人對上帝的稱呼
[00:04:13.240 --> 00:04:16.400]  所以亞國在針對的對象
[00:04:16.400 --> 00:04:19.360]  可能就是那些富足的猶太人
[00:04:19.360 --> 00:04:21.160]  然後亞國說
[00:04:21.160 --> 00:04:22.480]  如果你認識上帝
[00:04:22.480 --> 00:04:23.800]  你就應該有這樣的表現
[00:04:23.800 --> 00:04:25.360]  不過你們現在不是
[00:04:25.360 --> 00:04:27.440]  十六、十七節他就說
[00:04:27.440 --> 00:04:30.200]  「現今你們竟以張狂誇口
[00:04:30.200 --> 00:04:33.240]  凡這樣誇口都是惡的
[00:04:33.240 --> 00:04:35.560]  人若知道行善卻不去行
[00:04:35.560 --> 00:04:38.000]  這就是他的罪了」
[00:04:38.000 --> 00:04:39.800]  可惜的是那些富足人
[00:04:39.800 --> 00:04:43.200]  不但不懂得在上帝面前謙卑
[00:04:43.200 --> 00:04:46.120]  他們還更加張狂自誇
[00:04:46.120 --> 00:04:49.200]  「今天明天我要到某城裡去
[00:04:49.200 --> 00:04:51.720]  在那裡做生意賺錢
[00:04:51.720 --> 00:04:54.600]  不將上帝放在眼裡」
[00:04:54.600 --> 00:04:56.400]  亞國說這是惡的
[00:04:56.400 --> 00:04:58.520]  甚至這是罪的
[00:04:58.520 --> 00:05:01.480]  因為在上帝的面前
[00:05:01.480 --> 00:05:03.440]  你有一個謙卑的態度
[00:05:03.440 --> 00:05:04.520]  這是善
[00:05:04.520 --> 00:05:06.040]  這是美善
[00:05:06.040 --> 00:05:09.280]  所以亞國在十六節說
[00:05:09.280 --> 00:05:10.880]  在上帝面前自誇的
[00:05:10.880 --> 00:05:11.920]  這就是惡
[00:05:11.920 --> 00:05:13.240]  這就是罪
[00:05:13.240 --> 00:05:16.080]  因此在十七節裡面
[00:05:16.080 --> 00:05:18.000]  亞國所說的罪
[00:05:18.000 --> 00:05:20.680]  就是他們在上帝面前自誇
[00:05:20.680 --> 00:05:22.600]  自己想到什麼
[00:05:22.600 --> 00:05:23.680]  就會做到什麼
[00:05:23.680 --> 00:05:24.520]  計劃什麼
[00:05:24.520 --> 00:05:25.760]  就會做到什麼
[00:05:25.760 --> 00:05:27.320]  所以在十七節裡面
[00:05:27.320 --> 00:05:29.080]  他所謂的知善
[00:05:29.080 --> 00:05:30.640]  如果他不去行
[00:05:30.640 --> 00:05:32.040]  就是罪了
[00:05:32.040 --> 00:05:33.720]  這一節的經文
[00:05:33.720 --> 00:05:35.960]  固然可以很廣闊地去看
[00:05:35.960 --> 00:05:38.680]  但是在這一段的經文裡面
[00:05:38.680 --> 00:05:40.080]  用這一句話
[00:05:40.080 --> 00:05:42.120]  應該是指
[00:05:42.120 --> 00:05:43.640]  如果人知道
[00:05:43.640 --> 00:05:47.240]  在人生和財富的上面
[00:05:47.240 --> 00:05:50.600]  他們不懂得在上帝面前自卑謙卑
[00:05:50.600 --> 00:05:52.160]  反而去張狂
[00:05:52.160 --> 00:05:56.160]  覺得自己可以做所有的事情
[00:05:56.160 --> 00:05:57.280]  我計劃好
[00:05:57.280 --> 00:05:58.680]  我就能夠做到
[00:05:58.680 --> 00:06:03.080]  這個以為自己那麼偉大
[00:06:03.080 --> 00:06:05.280]  或者那麼有能力完成所有的事情
[00:06:05.280 --> 00:06:07.000]  這一種的狂傲
[00:06:07.000 --> 00:06:08.520]  亞國在這裡說
[00:06:08.520 --> 00:06:09.840]  這個就是罪了
[00:06:09.840 --> 00:06:11.400]  這個如果你知道
[00:06:11.400 --> 00:06:14.560]  你應該要去在上帝面前謙卑
[00:06:14.560 --> 00:06:16.120]  好好過你的人生
[00:06:16.120 --> 00:06:17.320]  使用你的人生
[00:06:17.320 --> 00:06:19.400]  使用你的所有物質生活
[00:06:19.400 --> 00:06:21.000]  如果你不懂得的話
[00:06:21.000 --> 00:06:22.680]  這個就是罪了
[00:06:22.680 --> 00:06:24.480]  在亞國裡面
[00:06:24.480 --> 00:06:25.520]  當他講完
[00:06:25.520 --> 00:06:27.960]  一個這樣的情況之後
[00:06:27.960 --> 00:06:31.400]  他接著再去講
[00:06:31.400 --> 00:06:32.880]  第二方面
[00:06:32.880 --> 00:06:34.920]  就是有一些的人
[00:06:34.920 --> 00:06:36.040]  或者這些他指的
[00:06:36.040 --> 00:06:37.480]  可能是一些外邦人
[00:06:37.480 --> 00:06:38.840]  他們為了賺錢
[00:06:38.840 --> 00:06:40.640]  這幫都是富足人
[00:06:40.640 --> 00:06:42.080]  他就提醒他們
[00:06:42.080 --> 00:06:43.120]  一個什麼問題呢
[00:06:43.120 --> 00:06:45.000]  這一幫的人
[00:06:45.000 --> 00:06:46.640]  有什麼問題呢
[00:06:46.640 --> 00:06:50.280]  在這裡亞國用了
[00:06:50.280 --> 00:06:53.280]  繼續去形容他們這樣的情況
[00:06:53.280 --> 00:06:55.800]  他們為富不仁
[00:06:55.800 --> 00:07:00.000]  他們不擇手段累積他們的財富
[00:07:00.000 --> 00:07:01.360]  財富不是罪
[00:07:01.360 --> 00:07:02.640]  但是在這裡指到
[00:07:02.640 --> 00:07:04.560]  他們用不擇手段的方式
[00:07:04.560 --> 00:07:06.800]  去累積他們的錢財
[00:07:06.800 --> 00:07:09.040]  在第一至第四節那裡這樣說
[00:07:09.040 --> 00:07:14.360]  你們這些富足人
[00:07:14.360 --> 00:07:17.880]  富足人應當哭泣浩濤
[00:07:17.880 --> 00:07:20.480]  因為將有苦難淋到你們身上
[00:07:20.480 --> 00:07:21.920]  你們的財物壞了
[00:07:21.920 --> 00:07:24.000]  衣服也被從此咬了
[00:07:24.000 --> 00:07:26.160]  你們的金銀都長了壽
[00:07:26.160 --> 00:07:28.280]  哪壽要證明你們的不是
[00:07:28.280 --> 00:07:30.840]  又要吃你們的肉魚和火燒
[00:07:30.840 --> 00:07:33.120]  你們在這末世
[00:07:33.120 --> 00:07:35.960]  只知積賺錢財
[00:07:35.960 --> 00:07:38.280]  工人給你們收割莊稼
[00:07:38.280 --> 00:07:40.280]  你們虧欠他們的工錢
[00:07:40.280 --> 00:07:42.480]  這工錢有聲音呼叫
[00:07:42.480 --> 00:07:45.040]  並且收割之人的怨聲
[00:07:45.040 --> 00:07:48.000]  已經入了萬軍之主的耳
[00:07:48.000 --> 00:07:51.840]  亞國去呼喚這一幫有錢人
[00:07:51.840 --> 00:07:54.920]  你們快快來聽我的教導
[00:07:54.920 --> 00:07:56.400]  你們知不知道
[00:07:56.400 --> 00:08:00.120]  你們將要面對一個災禍淋到你們
[00:08:00.120 --> 00:08:02.840]  將會有一個審判淋到你們身上
[00:08:02.840 --> 00:08:05.160]  為什麼你們會面對一個審判呢
[00:08:05.160 --> 00:08:08.680]  亞國先說你們的災禍是什麼呢
[00:08:08.680 --> 00:08:10.440]  就是你們的財寶壞了
[00:08:10.440 --> 00:08:12.160]  你們的衣服被蟲蛀了
[00:08:12.160 --> 00:08:14.240]  你們的金銀都長了壽
[00:08:14.240 --> 00:08:16.880]  這個審判是什麼時候發生呢
[00:08:16.880 --> 00:08:19.040]  從描述的角度去說
[00:08:19.040 --> 00:08:20.920]  有火有蟲
[00:08:20.920 --> 00:08:23.560]  應該是指到在末日的時候
[00:08:23.560 --> 00:08:25.040]  耶穌再來的時候
[00:08:25.040 --> 00:08:27.240]  那個終極的審判
[00:08:27.240 --> 00:08:29.240]  雖然亞國在說
[00:08:29.240 --> 00:08:32.320]  終極的審判在末日必定會發生
[00:08:32.320 --> 00:08:34.040]  但也不排除
[00:08:34.040 --> 00:08:39.000]  上帝今天就有審判你們的那個可能
[00:08:39.000 --> 00:08:40.680]  但是亞國在這裡
[00:08:40.680 --> 00:08:42.680]  其實對某程度
[00:08:42.680 --> 00:08:45.520]  對身邊被欺壓的人
[00:08:45.520 --> 00:08:48.760]  一個保證或者安慰
[00:08:48.760 --> 00:08:53.440]  縱然今天這一幫窮凶極惡的人得不到審判
[00:08:53.440 --> 00:08:55.040]  但是不用灰心
[00:08:55.040 --> 00:08:59.120]  將來他們必要面對上帝終極的審判
[00:08:59.120 --> 00:09:00.360]  富足的人
[00:09:00.360 --> 00:09:02.120]  在審判的日子
[00:09:02.120 --> 00:09:04.120]  不但損失了他們的財物
[00:09:04.120 --> 00:09:05.120]  金銀財寶
[00:09:05.120 --> 00:09:05.640]  沒有了
[00:09:05.640 --> 00:09:09.200]  其實他們在上帝面前一無所有
[00:09:09.200 --> 00:09:11.200]  他們肉身的生命
[00:09:11.200 --> 00:09:13.120]  可以說都受到虧損
[00:09:13.120 --> 00:09:16.640]  蟲要吞吃他們的肉
[00:09:16.640 --> 00:09:19.600]  這裡應該理解為一個象徵的說法
[00:09:19.600 --> 00:09:24.200]  就是代表著他們將要受到上帝的審判
[00:09:24.200 --> 00:09:25.640]  亞國在這裡提到
[00:09:25.640 --> 00:09:27.240]  末日的警告
[00:09:27.240 --> 00:09:29.720]  目的就是要那些富足的惡人
[00:09:29.720 --> 00:09:32.600]  留意今生的生活
[00:09:32.600 --> 00:09:35.400]  將來有審判的
[00:09:35.400 --> 00:09:37.680]  不要胡作非為
[00:09:37.680 --> 00:09:42.400]  不要以為做了幾惡的事沒有後果
[00:09:42.400 --> 00:09:44.200]  究竟他們做了什麼
[00:09:44.200 --> 00:09:45.400]  問題在哪裡
[00:09:45.400 --> 00:09:48.200]  問題就是他們過於
[00:09:48.200 --> 00:09:49.800]  去看他們的賺錢
[00:09:49.800 --> 00:09:52.200]  過於其他人的需要
[00:09:52.200 --> 00:09:54.000]  窮人的一些需要
[00:09:54.000 --> 00:09:56.800]  可以說更加去看自己的財富
[00:09:56.800 --> 00:09:59.120]  自己得到更多的仇
[00:09:59.120 --> 00:10:01.800]  連其他人的生命都可以不要
[00:10:01.800 --> 00:10:03.800]  這班富足的人
[00:10:03.800 --> 00:10:05.920]  這班富足的惡人
[00:10:05.920 --> 00:10:10.800]  應該說在今世累積錢財的方法是什麼呢
[00:10:10.800 --> 00:10:16.400]  就是黑扣那些幫他們收割莊家的工人的工資
[00:10:16.400 --> 00:10:18.400]  在這裡
[00:10:18.400 --> 00:10:21.200]  上帝一切都知道
[00:10:21.200 --> 00:10:24.000]  上帝將他們所行所言
[00:10:24.000 --> 00:10:25.200]  放在眼裡
[00:10:25.200 --> 00:10:28.200]  最後會有一個審判淋到他們的身上
[00:10:28.200 --> 00:10:31.200]  萬君之主相當於在舊約裡面
[00:10:31.200 --> 00:10:32.800]  萬君的耶和華
[00:10:32.800 --> 00:10:37.600]  這個也可以暗示受害的人可能是一班猶太人
[00:10:37.600 --> 00:10:42.000]  而雅各主要的讀者也是猶太人
[00:10:42.000 --> 00:10:45.400]  在這裡雅各繼續的去說出
[00:10:45.400 --> 00:10:48.800]  這一班無惡不作的惡人
[00:10:48.800 --> 00:10:50.800]  怎樣累積他們的財富
[00:10:50.800 --> 00:10:52.000]  他們的生活是怎樣呢
[00:10:52.000 --> 00:10:53.400]  第五第六節說
[00:10:53.400 --> 00:10:56.000]  你們在世享美福好艷樂
[00:10:56.000 --> 00:10:58.800]  當宰殺的日子竟驕養你們的心
[00:10:58.800 --> 00:11:01.600]  你們定了二人的罪把他殺害
[00:11:01.600 --> 00:11:04.000]  他也不抵擋你們
[00:11:04.000 --> 00:11:06.000]  在這裡
[00:11:06.000 --> 00:11:08.800]  這班有錢的惡人
[00:11:08.800 --> 00:11:13.000]  在末世的時間裡面積聚他們的錢財
[00:11:13.000 --> 00:11:14.800]  積聚之後怎樣呢
[00:11:14.800 --> 00:11:18.000]  他們可以說奢華賢樂
[00:11:18.000 --> 00:11:20.400]  養肥了自己
[00:11:20.400 --> 00:11:24.400]  但是當他們在這樣的生活裡面的時候
[00:11:24.400 --> 00:11:27.200]  他們不知道審判的日子
[00:11:27.200 --> 00:11:30.400]  即將會淋到他們的身上
[00:11:30.400 --> 00:11:33.400]  在這裡
[00:11:33.400 --> 00:11:36.400]  這一班富足的惡人
[00:11:36.400 --> 00:11:41.000]  除了他們用很多窮凶極惡的手段
[00:11:41.000 --> 00:11:47.000]  去對待一些幫助他們的工人的工作
[00:11:47.000 --> 00:11:49.400]  他們這一班有錢人不理他們
[00:11:49.400 --> 00:11:53.000]  而且他們毫無一點憐憫的心腸
[00:11:53.000 --> 00:11:54.000]  對這一班人
[00:11:54.000 --> 00:11:58.400]  所以上帝也不會憐憫這班窮凶極惡的人
[00:11:58.400 --> 00:12:03.400]  這一班的富足人不單止剝削窮人的工錢
[00:12:03.400 --> 00:12:05.800]  還殺害一些義人
[00:12:05.800 --> 00:12:09.400]  這些義人大概應該是指第四節裡面
[00:12:09.400 --> 00:12:11.800]  那些窮人應該是同一班的人
[00:12:11.800 --> 00:12:16.200]  這些窮人或者收割的工人遭受了壓迫
[00:12:16.200 --> 00:12:17.800]  工錢被剋扣
[00:12:17.800 --> 00:12:20.400]  這件事上他們是公義的
[00:12:20.400 --> 00:12:23.400]  即是說他們被壓制的那一方
[00:12:23.400 --> 00:12:26.800]  而那些富足的人是不義的
[00:12:26.800 --> 00:12:32.000]  因為他們用一些不是正當的方法剋扣他們的工錢
[00:12:32.000 --> 00:12:34.600]  這一班窮凶極惡的人
[00:12:34.600 --> 00:12:39.000]  那些富足人為了但求利益不擇手段
[00:12:39.000 --> 00:12:45.800]  殘害甚至用妓女去殺害幫助他們收割的工人
[00:12:45.800 --> 00:12:50.400]  這些被壓制的窮苦人家在當時來說
[00:12:50.400 --> 00:12:53.200]  沒有能力去對抗這些惡人的欺壓
[00:12:53.200 --> 00:12:57.800]  但是那一個看顧困苦人的上帝
[00:12:57.800 --> 00:12:59.600]  那個萬鈞的耶和華
[00:12:59.600 --> 00:13:03.000]  最終必然會在這一班人的身上
[00:13:03.000 --> 00:13:06.400]  顯出他的公義和他的審判
[00:13:06.400 --> 00:13:10.200]  這班富足的惡人
[00:13:10.200 --> 00:13:13.000]  他們不顧念其他人的需要
[00:13:13.000 --> 00:13:15.400]  更加不顧念其他人的生命
[00:13:15.400 --> 00:13:17.600]  所以當審判的日子
[00:13:17.600 --> 00:13:20.000]  上帝也不會顧惜他們
[00:13:20.000 --> 00:13:23.800]  他們所受的刑罰是最有應得的
[00:13:23.800 --> 00:13:26.000]  在這段經文裏面
[00:13:26.000 --> 00:13:29.400]  雅各帶出了一個信息
[00:13:29.400 --> 00:13:33.000]  人怎樣去看前才
[00:13:33.000 --> 00:13:37.000]  在人世間裏面
[00:13:37.000 --> 00:13:40.200]  我們可以說我們追求一個更好的生活
[00:13:40.200 --> 00:13:41.200]  是不是不對呢?
[00:13:41.200 --> 00:13:42.200]  其實不是
[00:13:42.200 --> 00:13:44.800]  不過雅各在這裏
[00:13:44.800 --> 00:13:50.200]  卻是在我們很積極的很進取的人生規劃裏面
[00:13:50.200 --> 00:13:52.600]  敲響了一個警鐘
[00:13:52.600 --> 00:13:55.600]  他讓我們將我們的眼光
[00:13:55.600 --> 00:13:57.600]  從地上的藍圖
[00:13:57.600 --> 00:14:00.200]  我們人生生命的那個藍圖
[00:14:00.200 --> 00:14:02.000]  拉停了
[00:14:02.000 --> 00:14:03.200]  拉回去
[00:14:03.200 --> 00:14:04.200]  我們看看
[00:14:04.200 --> 00:14:07.200]  從天上的寶座和上帝的眼光
[00:14:07.200 --> 00:14:10.200]  怎樣去看回我們短暫的人生
[00:14:10.200 --> 00:14:12.200]  我們所擁有的財富
[00:14:12.200 --> 00:14:13.600]  應該是怎樣呢?
[00:14:13.600 --> 00:14:15.400]  其實雅各是幫助我們
[00:14:15.400 --> 00:14:18.000]  怎樣從地上的眼光轉向為
[00:14:18.000 --> 00:14:19.600]  從天上的眼光
[00:14:19.600 --> 00:14:23.200]  看回我們短暫的生命
[00:14:23.200 --> 00:14:24.800]  也可以說
[00:14:24.800 --> 00:14:26.200]  可以藉著這段經文
[00:14:26.200 --> 00:14:28.000]  讓我們可以一齊去思考
[00:14:28.000 --> 00:14:30.800]  究竟我們這個有限的人生裏面
[00:14:30.800 --> 00:14:33.200]  我們怎樣去遵守上帝的吩咐
[00:14:33.200 --> 00:14:36.800]  以至我們所作的能夠蒙上帝的喜悅呢?
[00:14:36.800 --> 00:14:40.000]  在這裏我們見到
[00:14:40.000 --> 00:14:42.600]  一班人
[00:14:42.600 --> 00:14:43.800]  其實這班人
[00:14:43.800 --> 00:14:47.400]  不停地想賺更多的錢
[00:14:47.400 --> 00:14:50.000]  雅各對他們的第一個警告
[00:14:50.000 --> 00:14:50.800]  可以說
[00:14:50.800 --> 00:14:52.800]  他揭露了人
[00:14:52.800 --> 00:14:55.800]  即人性裏面有兩個很根深蒂固的
[00:14:55.800 --> 00:14:59.600]  一個罪的心態
[00:14:59.600 --> 00:15:00.800]  第一個就是
[00:15:00.800 --> 00:15:04.400]  我們自以為可以掌控未來的驕傲
[00:15:04.400 --> 00:15:06.400]  一切都在我掌握當中
[00:15:06.400 --> 00:15:07.600]  在現實人生裏面
[00:15:07.600 --> 00:15:09.000]  我想你也見過不少的人
[00:15:09.000 --> 00:15:10.200]  很有能力的人
[00:15:10.200 --> 00:15:11.400]  我有能力
[00:15:11.400 --> 00:15:12.400]  我有規劃
[00:15:12.400 --> 00:15:14.200]  我就能夠做到
[00:15:14.200 --> 00:15:15.000]  我有計劃
[00:15:15.000 --> 00:15:16.800]  我就可以做到
[00:15:16.800 --> 00:15:21.800]  這是人以為自己可以擁有很多的權力
[00:15:21.800 --> 00:15:23.600]  或者很多的能力
[00:15:23.600 --> 00:15:25.800]  以至我掌控我自己的人生
[00:15:25.800 --> 00:15:27.000]  第二就是
[00:15:27.000 --> 00:15:30.000]  有一些人依仗自己的權勢
[00:15:30.000 --> 00:15:32.000]  去壓制其他的人
[00:15:32.000 --> 00:15:34.800]  以至自己可以得到更多財富的
[00:15:34.800 --> 00:15:36.400]  這種的不公義
[00:15:36.400 --> 00:15:37.600]  這兩段經文
[00:15:37.600 --> 00:15:39.600]  好像是分開的
[00:15:39.600 --> 00:15:42.200]  但其實是緊密的相連
[00:15:42.200 --> 00:15:46.600]  前者就是講到人那種自我的膨脹
[00:15:46.600 --> 00:15:49.600]  他很錯誤地看自己的形式
[00:15:49.600 --> 00:15:53.200]  一切所有東西都在我掌握當中
[00:15:53.200 --> 00:15:55.600]  而這種自我的心態
[00:15:55.600 --> 00:16:02.200]  引伸到其他人為了我而生存
[00:16:02.200 --> 00:16:03.600]  我要壓制其他人
[00:16:03.600 --> 00:16:06.200]  讓我得到更多的利益
[00:16:06.200 --> 00:16:08.600]  所以雅各在這裏講出
[00:16:08.600 --> 00:16:11.400]  當人錯誤去看你的生命
[00:16:11.400 --> 00:16:13.400]  錯誤去看財富的時候
[00:16:13.400 --> 00:16:15.000]  接著就有很多人
[00:16:15.000 --> 00:16:16.200]  在過程當中
[00:16:16.200 --> 00:16:21.400]  就有很多道德淪喪的一些情況出現
[00:16:21.400 --> 00:16:24.000]  今天我們都生活在一個
[00:16:24.000 --> 00:16:27.400]  崇尚追求成功的一個時代
[00:16:27.400 --> 00:16:32.400]  可以說也是追求更富裕的生活的一個時代
[00:16:32.400 --> 00:16:35.000]  這段經文可以說是一面鏡子
[00:16:35.000 --> 00:16:38.400]  照出我們心中一些的情況
[00:16:38.400 --> 00:16:44.400]  雅各對那些富足的人很嚴厲的譴責
[00:16:44.400 --> 00:16:46.600]  是否適用於所有的富人呢?
[00:16:46.600 --> 00:16:51.000]  還是特定去指那些壓制工人的人呢?
[00:16:51.000 --> 00:16:52.400]  其實兩方面
[00:16:52.400 --> 00:16:55.000]  第一方面就是雅各的確去指
[00:16:55.000 --> 00:16:57.000]  我們應該怎樣去看錢財
[00:16:57.000 --> 00:17:00.600]  人生有沒有意義有沒有價值
[00:17:00.600 --> 00:17:02.600]  是不是以錢財來衡量呢?
[00:17:02.600 --> 00:17:06.400]  第二就是在這裏去講
[00:17:06.400 --> 00:17:10.400]  有些人為了爭取更多的利益
[00:17:10.400 --> 00:17:12.000]  而不擇手段
[00:17:12.000 --> 00:17:14.800]  虧欠工人的工錢
[00:17:14.800 --> 00:17:19.200]  接著就自己奢華燕落的這樣去生活
[00:17:19.200 --> 00:17:20.000]  這樣
[00:17:20.000 --> 00:17:22.600]  這個就是雅各要指定的一班人物
[00:17:22.600 --> 00:17:25.600]  其實雅各在這裏不是講有錢不對
[00:17:25.600 --> 00:17:28.000]  就是說你有錢人就是罪惡
[00:17:28.000 --> 00:17:28.400]  不是
[00:17:28.400 --> 00:17:29.800]  雅各不是這樣講
[00:17:29.800 --> 00:17:31.000]  雅各只是去講
[00:17:31.000 --> 00:17:33.200]  你怎樣去累積你的財富
[00:17:33.200 --> 00:17:35.600]  以及你怎樣使用你的財富
[00:17:35.600 --> 00:17:38.600]  這個才是最重要的一個方向
[00:17:38.600 --> 00:17:41.800]  在這裏我們可以去首先看一下
[00:17:41.800 --> 00:17:44.400]  雅各第一個去講出的就是
[00:17:44.400 --> 00:17:46.400]  生命的短暫
[00:17:46.400 --> 00:17:50.800]  以及我們要知道上帝在當中的掌權
[00:17:50.800 --> 00:17:53.200]  雅各一開始
[00:17:53.200 --> 00:17:55.400]  兩段經文一開始就說
[00:17:55.400 --> 00:17:57.000]  用一個字
[00:17:57.000 --> 00:17:59.600]  就是一個很深的嘆息這樣
[00:17:59.600 --> 00:18:00.800]  就是
[00:18:00.800 --> 00:18:04.800]  直指到當時這班商人的階層
[00:18:04.800 --> 00:18:06.800]  可以說的傲慢
[00:18:06.800 --> 00:18:08.600]  他們以為
[00:18:08.600 --> 00:18:12.000]  生命就是完全在自己掌握在自己手中
