
[00:00:00.000 --> 00:00:03.400]  《聖經二弗所書》第四章
[00:06:33.880 --> 00:06:35.400]  一位的上帝
[00:06:35.400 --> 00:06:36.400]  一個的聖靈
[00:06:36.400 --> 00:06:37.480]  一個的盼望
[00:06:37.480 --> 00:06:38.720]  一路講
[00:06:38.720 --> 00:06:40.000]  一路講的時候
[00:06:40.000 --> 00:06:43.520]  去到去世第七節的時候
[00:06:43.520 --> 00:06:45.040]  大家看第七節
[00:06:45.040 --> 00:06:46.520]  我們各人蒙恩
[00:06:46.520 --> 00:06:50.560]  是照著基督量給我們的恩賜
[00:06:50.560 --> 00:06:50.920]  沒錯
[00:06:50.920 --> 00:06:54.840]  我們是一個合一的群體
[00:06:54.840 --> 00:06:56.280]  神是我們的神
[00:06:56.280 --> 00:06:58.840]  我們有共一的信仰
[00:06:58.840 --> 00:07:00.520]  但是聖經就不是說
[00:07:00.520 --> 00:07:05.720]  因此你們就是有一個模樣
[00:07:05.720 --> 00:07:06.840]  每個人吸下去
[00:07:06.840 --> 00:07:09.080]  吸出來就對了
[00:07:09.080 --> 00:07:10.640]  我看到一幅漫畫
[00:07:10.640 --> 00:07:13.440]  這幅漫畫就拍一間教會
[00:07:13.440 --> 00:07:15.280]  畫一間教會
[00:07:15.280 --> 00:07:17.320]  很多弟兄姊妹在崇拜
[00:07:17.320 --> 00:07:19.640]  看到講台上的牧師
[00:07:19.640 --> 00:07:23.880]  穿著一套特別的款式的衣服
[00:07:23.880 --> 00:07:25.240]  然後小心看
[00:07:25.240 --> 00:07:28.240]  發覺樓下所有的弟兄姊妹
[00:07:28.240 --> 00:07:30.480]  都是穿著同一套的衣服
[00:07:30.480 --> 00:07:34.080]  然後面容都是一樣
[00:07:34.080 --> 00:07:35.600]  下面就說
[00:07:35.600 --> 00:07:38.520]  一個模樣
[00:07:38.520 --> 00:07:42.120]  教會是否真的只是一個模樣呢?
[00:07:42.120 --> 00:07:44.080]  聖經來到第七節的時候
[00:07:44.080 --> 00:07:46.360]  很清楚一個很重要的表達
[00:07:46.360 --> 00:07:48.920]  「我們各人蒙恩
[00:07:48.920 --> 00:07:53.200]  是照著基督量給我們的恩賜」
[00:07:53.200 --> 00:07:54.880]  我們個別的人
[00:07:54.880 --> 00:07:57.320]  這裡「個人」是說個別的人
[00:07:57.320 --> 00:08:01.160]  我們都從神領受不同的恩賜
[00:08:01.160 --> 00:08:03.960]  是有多種不同的恩賜
[00:08:03.960 --> 00:08:07.520]  是按照神的心意賜給我們個人的
[00:08:07.520 --> 00:08:11.080]  意味著每一個屬神的人
[00:08:11.080 --> 00:08:12.080]  當你去看聖經的時候
[00:08:12.080 --> 00:08:14.400]  你會發覺聖經特別強調一點
[00:08:14.400 --> 00:08:16.160]  就是因為身體裡面
[00:08:16.160 --> 00:08:20.160]  每一部分有不同的功用
[00:08:20.160 --> 00:08:23.840]  亦都有神賜給我們不同的恩賜
[00:08:23.840 --> 00:08:25.040]  因此你記得
[00:08:25.040 --> 00:08:28.320]  當我們讀到哥倫多前書十二章的時候
[00:08:28.320 --> 00:08:31.240]  「聖靈顯在各人身上」
[00:08:31.240 --> 00:08:33.320]  又說「各人」
[00:08:33.320 --> 00:08:35.440]  但不是為了自己
[00:08:35.440 --> 00:08:38.760]  不是為了我可以表揚自己
[00:08:38.760 --> 00:08:40.400]  榮耀自己
[00:08:40.400 --> 00:08:43.000]  「聖靈顯在各人身上」
[00:08:43.000 --> 00:08:46.560]  「為叫眾人得益處」
[00:08:46.560 --> 00:08:49.640]  是為了你能夠發揮你的作用
[00:08:49.640 --> 00:08:53.200]  叫整體得到好處
[00:08:53.200 --> 00:08:55.120]  所以當聖經提到恩賜的時候
[00:08:55.120 --> 00:08:57.680]  就是在說如何能夠用你的恩賜
[00:08:57.680 --> 00:08:59.920]  去建立別人
[00:08:59.920 --> 00:09:02.680]  去建立身體
[00:09:02.680 --> 00:09:05.120]  因此《下帝聖經》提及到
[00:09:05.120 --> 00:09:06.640]  這位主耶穌
[00:09:06.640 --> 00:09:09.280]  祂升上去高天
[00:09:09.280 --> 00:09:11.200]  祂從死裡復活過來
[00:09:11.200 --> 00:09:13.840]  因此得勝了一切的仇敵
[00:09:13.840 --> 00:09:17.840]  祂也成為了教會的元首
[00:09:17.840 --> 00:09:19.800]  祂是教會的頭
[00:09:19.800 --> 00:09:22.640]  因此祂掌管著教會
[00:09:22.640 --> 00:09:24.360]  在祂的掌權當中
[00:09:24.360 --> 00:09:27.520]  祂賜下各種的恩惠
[00:09:27.520 --> 00:09:32.200]  讓教會可以健康、活潑地成長
[00:09:32.200 --> 00:09:33.560]  聖經所說的恩惠
[00:09:33.560 --> 00:09:35.680]  在這段經文特別有提及
[00:09:35.680 --> 00:09:38.720]  大家再看下方
[00:09:38.720 --> 00:09:40.880]  在第十一節
[00:09:40.880 --> 00:09:43.440]  「他所賜的恩惠」
[00:09:43.440 --> 00:09:44.400]  有哪些呢?
[00:09:44.400 --> 00:09:46.920]  「有作使徒的、有作先知的」
[00:09:46.920 --> 00:09:51.440]  「有作傳福音的、有作牧養和教導的」
[00:09:51.440 --> 00:09:54.320]  特別提到有好幾位不同的
[00:09:54.320 --> 00:09:58.680]  特別聖經說到領受某種恩賜的人
[00:09:58.680 --> 00:10:02.000]  當時已經說到使徒和先知
[00:10:02.000 --> 00:10:03.720]  是在歷史當中
[00:10:03.720 --> 00:10:05.760]  神透過某些人
[00:10:05.760 --> 00:10:11.000]  直接領受神給他們的真理啟示
[00:10:11.000 --> 00:10:15.680]  然後將啟示很清楚地傳揚出來
[00:10:15.680 --> 00:10:17.760]  或者大家願意翻到前面
[00:10:17.760 --> 00:10:26.760]  第二章第二十節
[00:10:26.760 --> 00:10:29.720]  第二章或者我先讀十九節
[00:10:29.720 --> 00:10:31.360]  新日本這樣說
[00:10:31.360 --> 00:10:35.360]  「這樣看來,你們不再是外人和客類
[00:10:35.360 --> 00:10:38.120]  而是以聖徒一同作國民」
[00:10:38.120 --> 00:10:40.160]  我們彼此之間是國民
[00:10:40.160 --> 00:10:42.960]  亦都是神家裏面的人了
[00:10:42.960 --> 00:10:46.280]  並且建造在甚麼的根基上?
[00:10:46.280 --> 00:10:49.440]  使徒和先知的根基上
[00:10:49.440 --> 00:10:53.080]  基督耶穌自己就是奠基石
[00:10:53.080 --> 00:10:56.720]  因此我們了解聖經所說到的使徒和先知
[00:10:56.720 --> 00:10:59.360]  使徒是說十二個使徒
[00:10:59.360 --> 00:11:04.200]  以及後來的保羅、雅各
[00:11:04.200 --> 00:11:08.600]  他們都是親眼見過復活的主耶穌
[00:11:08.600 --> 00:11:12.160]  亦領受神給他們特別的恩賜
[00:11:12.160 --> 00:11:15.840]  是傳達啟示的真理
[00:11:15.840 --> 00:11:17.600]  而聖經同時說到的先知
[00:11:17.600 --> 00:11:21.240]  在歷代裏面亦都有不同的人
[00:11:21.240 --> 00:11:24.800]  是直接領受上帝給他們的真理啟示
[00:11:24.800 --> 00:11:28.200]  而將真理傳達出來
[00:11:28.200 --> 00:11:30.200]  從這個角度去了解
[00:11:30.200 --> 00:11:35.520]  今天不需要有其他新的使徒和新的先知
[00:11:35.520 --> 00:11:38.200]  因為整本的聖經
[00:11:38.200 --> 00:11:43.720]  已經將神啟示的真理完整地教導出來
[00:11:43.720 --> 00:11:50.080]  但你和我今天要建立在使徒和先知所教導的真理之上
[00:11:50.080 --> 00:11:54.000]  亦都在我們所讀的整本聖經之上
[00:11:54.000 --> 00:11:55.640]  因此聖經所說
[00:11:55.640 --> 00:11:57.880]  神賜下他的真理
[00:11:57.880 --> 00:12:02.640]  透過這些人建立了那種屬靈的根基
[00:12:02.640 --> 00:12:05.640]  但同時聖經亦有傳福音的
[00:12:05.640 --> 00:12:08.000]  他們領受神給他們的恩賜
[00:12:08.000 --> 00:12:11.040]  能夠將福音清晰地傳達
[00:12:11.040 --> 00:12:13.320]  向人作福音的見證
[00:12:13.320 --> 00:12:16.440]  亦都有聖經所提及的
[00:12:16.440 --> 00:12:21.040]  在剛才讀的第四章的第十一節所說
[00:12:21.040 --> 00:12:25.880]  有作牧養和作教導的
[00:12:25.880 --> 00:12:29.360]  這兩種恩賜是連在一起的
[00:12:29.360 --> 00:12:34.320]  在文法上都可以看到這兩種恩賜是連在一起的
[00:12:34.320 --> 00:12:39.600]  當然這兩種恩賜不一定是同一個人來發揮出來
[00:12:39.600 --> 00:12:42.400]  但二者是極其密切
[00:12:42.400 --> 00:12:45.160]  透過牧養來教導真理
[00:12:45.160 --> 00:12:48.880]  透過教導真理來發揮牧養的作用
[00:12:48.880 --> 00:12:51.880]  那種關係是極其密切的
[00:12:51.880 --> 00:12:53.240]  但你不要以為
[00:12:53.240 --> 00:12:55.200]  我試圖有先知
[00:12:55.200 --> 00:12:58.320]  有傳福音、牧養和教導
[00:12:58.320 --> 00:13:01.320]  是否只有這五種恩賜呢?
[00:13:01.320 --> 00:13:02.840]  如果大家留意到聖經的時候
[00:13:02.840 --> 00:13:04.640]  你會發覺聖經在新約裏面
[00:13:04.640 --> 00:13:09.720]  有五處地方講及到各種不同的恩賜
[00:13:09.720 --> 00:13:11.880]  這五處地方加起來
[00:13:11.880 --> 00:13:15.480]  那些恩賜大概有二十多種
[00:13:15.480 --> 00:13:19.200]  因此絕對不單是這裡所講的五種
[00:13:19.200 --> 00:13:22.360]  而且這些經文講到這些恩賜的時候
[00:13:22.360 --> 00:13:25.480]  也不是在講一個名單
[00:13:25.480 --> 00:13:27.640]  是完整的名單
[00:13:27.640 --> 00:13:30.320]  只是提出一些例子
[00:13:30.320 --> 00:13:33.600]  所以按照這方面聖經給我們的教導
[00:13:33.600 --> 00:13:36.480]  恩賜是超過二十多種
[00:13:36.480 --> 00:13:40.720]  是我們未必知道有多少種的恩賜
[00:13:40.720 --> 00:13:42.880]  但重點是你發覺聖經所講
[00:13:42.880 --> 00:13:44.120]  在聖經之下
[00:13:44.120 --> 00:13:48.760]  這裡所提到的傳福音、教導和牧養
[00:13:48.760 --> 00:13:50.240]  在第十二節
[00:13:50.240 --> 00:13:53.280]  大家再留心
[00:13:53.280 --> 00:13:54.560]  他們所做的事情
[00:13:54.560 --> 00:13:57.520]  為的是要裝備聖徒
[00:13:57.520 --> 00:13:59.440]  去承擔聖功
[00:13:59.440 --> 00:14:01.840]  建立基督的身體
[00:14:01.840 --> 00:14:03.200]  他們所要做的事情
[00:14:03.200 --> 00:14:04.960]  不是為自己
[00:14:04.960 --> 00:14:07.360]  不只是自己做功就是做功
[00:14:07.360 --> 00:14:09.840]  而是去裝備整體的弟兄姊妹
[00:14:09.840 --> 00:14:14.120]  去承擔神託付給他們不同的聖功
[00:14:14.120 --> 00:14:19.360]  以至聖經說可以建立基督的身體
[00:14:19.360 --> 00:14:22.480]  就是教會
[00:14:22.480 --> 00:14:23.680]  在今天的社會
[00:14:23.680 --> 00:14:24.920]  我們很容易傾向
[00:14:24.920 --> 00:14:28.280]  會想一些個人的一種發展
[00:14:28.280 --> 00:14:29.360]  來到教會的時候
[00:14:29.360 --> 00:14:32.320]  都會覺得我是個人來敬拜上帝
[00:14:32.320 --> 00:14:34.720]  但這個不是聖經的教導
[00:14:34.720 --> 00:14:35.920]  聖經是在講
[00:14:35.920 --> 00:14:37.760]  你和你的弟兄姊妹
[00:14:37.760 --> 00:14:39.400]  是一齊的
[00:14:39.400 --> 00:14:41.360]  你都要敬拜上帝
[00:14:41.360 --> 00:14:43.280]  而你進入這個群體裏面
[00:14:43.280 --> 00:14:47.600]  你都有你獨特的角色
[00:14:47.600 --> 00:14:50.320]  一位牧者去到一間教會
[00:14:50.320 --> 00:14:51.840]  他第一次去到
[00:14:51.840 --> 00:14:53.960]  拿起一份周刊看一看
[00:14:53.960 --> 00:14:56.880]  寫著主任牧師甚麼名字
[00:14:56.880 --> 00:15:01.080]  然後寫著副主任牧師甚麼名字
[00:15:01.080 --> 00:15:04.560]  然後再看其他傳道
[00:15:04.560 --> 00:15:05.880]  他們英文的地方
[00:15:05.880 --> 00:15:08.880]  所以叫做Ministers 侍奉者
[00:15:08.880 --> 00:15:10.600]  一看的時候
[00:15:10.600 --> 00:15:12.000]  沒有名字
[00:15:12.000 --> 00:15:17.440]  只是寫著全體信徒
[00:15:17.440 --> 00:15:19.040]  全體的弟兄姊妹
[00:15:19.040 --> 00:15:20.400]  就是Ministers
[00:15:20.400 --> 00:15:22.320]  就是侍奉神的人
[00:15:22.320 --> 00:15:28.240]  就是各個不同崗位的傳道同工
[00:15:28.240 --> 00:15:30.160]  這位牧者就說
[00:15:30.160 --> 00:15:30.880]  很突然
[00:15:30.880 --> 00:15:32.360]  沒想到會這樣寫
[00:15:32.360 --> 00:15:34.080]  不過他就說
[00:15:34.080 --> 00:15:37.600]  絕對符合聖經的教導
[00:15:37.600 --> 00:15:39.120]  聖經正正告訴我們
[00:15:39.120 --> 00:15:39.960]  每一個人
[00:15:39.960 --> 00:15:42.800]  神給我們有不同的恩賜
[00:15:42.800 --> 00:15:45.680]  但是你要去接受裝備
[00:15:45.680 --> 00:15:47.760]  以致你能夠發揮到
[00:15:47.760 --> 00:15:50.720]  你應當發揮到的作用
[00:15:50.720 --> 00:15:53.080]  以致你自己和教會
[00:15:53.080 --> 00:15:55.440]  可以被建立起來
[00:15:55.440 --> 00:15:57.040]  因此你看到聖經所說
[00:15:57.040 --> 00:15:58.280]  這個過程裏面
[00:15:58.280 --> 00:15:59.760]  就是每一個弟兄姊妹
[00:15:59.760 --> 00:16:02.200]  在當中去承擔聖功
[00:16:02.200 --> 00:16:05.240]  能夠完成神對我們的心意
[00:16:05.240 --> 00:16:06.160]  在過程裏面
[00:16:06.160 --> 00:16:07.360]  你再看的時候
[00:16:07.360 --> 00:16:08.280]  剛才我們說到
[00:16:08.280 --> 00:16:10.400]  我們既然是一個合一的群體
[00:16:10.400 --> 00:16:12.480]  是神呼召我們進入去的
[00:16:12.480 --> 00:16:14.160]  也都個別發揮不同的
[00:16:14.160 --> 00:16:16.080]  神給我們的恩賜
[00:16:16.080 --> 00:16:17.640]  而跟著第三方面
[00:16:17.640 --> 00:16:18.440]  聖經就提到
[00:16:18.440 --> 00:16:20.040]  我們每一個人
[00:16:20.040 --> 00:16:23.480]  有我們成長的目標
[00:16:23.480 --> 00:16:27.520]  教會是有成長的一個方向
[00:16:27.520 --> 00:16:28.320]  你再讀下去
[00:16:28.320 --> 00:16:31.040]  下面第十三節
[00:16:31.040 --> 00:16:33.280]  聖經十三節這樣說
[00:16:33.280 --> 00:16:35.960]  「直到我們眾人對神的兒子」
[00:16:35.960 --> 00:16:37.400]  我們的主耶穌基督
[00:16:37.400 --> 00:16:40.840]  「有一致的信仰和認識」
[00:16:40.840 --> 00:16:42.440]  信仰特別提到
[00:16:42.440 --> 00:16:45.520]  我們是和主的信心的關係
[00:16:45.520 --> 00:16:46.960]  認識也都特別提到
[00:16:46.960 --> 00:16:49.800]  我們對真理的認識
[00:16:49.800 --> 00:16:50.680]  在過程當中
[00:16:50.680 --> 00:16:53.000]  我們可以長大成人
[00:16:53.000 --> 00:16:55.040]  達到基督豐盛
[00:16:55.040 --> 00:16:58.400]  長成的新娘
[00:16:58.400 --> 00:16:59.480]  有人會說
[00:16:59.480 --> 00:17:05.560]  來到教會已經有幾十年了
[00:17:05.560 --> 00:17:07.440]  甚麼聚會都去過了
[00:17:07.440 --> 00:17:09.480]  甚麼道都聽過了
[00:17:09.480 --> 00:17:11.640]  大概都夠了
[00:17:11.640 --> 00:17:14.080]  我可以休養一下一段時間
[00:17:14.080 --> 00:17:17.760]  將來再回來教會
[00:17:17.760 --> 00:17:18.160]  沒錯
[00:17:18.160 --> 00:17:21.000]  可能我們已經有不同的時間的長短
[00:17:21.000 --> 00:17:22.880]  在教會裏面
[00:17:22.880 --> 00:17:25.360]  但關鍵仍然是你的生命
[00:17:25.360 --> 00:17:28.240]  是否可以正如聖經所說
[00:17:28.240 --> 00:17:30.240]  對與其他弟兄姊妹
[00:17:30.240 --> 00:17:33.240]  能夠有一致的信仰和認識
[00:17:33.240 --> 00:17:36.360]  而且達到耶穌基督所期望
[00:17:36.360 --> 00:17:40.160]  我們達到那種成長的新娘
[00:17:40.160 --> 00:17:42.760]  就算你覺得自己已經很成長
[00:17:42.760 --> 00:17:44.800]  但重點仍然是
[00:17:44.800 --> 00:17:46.840]  你身邊的弟兄姊妹
[00:17:46.840 --> 00:17:50.000]  是否可以一同去成長
[00:17:50.000 --> 00:17:54.680]  去達成基督給我們的方向
[00:17:54.680 --> 00:17:55.520]  聖經說到
[00:17:55.520 --> 00:17:57.520]  要長大成人
[00:17:57.520 --> 00:17:59.360]  而且不單長大成人
[00:17:59.360 --> 00:18:05.400]  能勝過很多異教之風對我們的影響
[00:18:05.400 --> 00:18:06.680]  所以在第十四節
[00:18:06.680 --> 00:18:08.200]  你會看到
[00:18:08.200 --> 00:18:11.880]  要小心不要縱了人的詭計
[00:18:11.880 --> 00:18:13.720]  和騙人的手段
[00:18:13.720 --> 00:18:15.400]  被異教之風遙行
[00:18:15.400 --> 00:18:17.080]  飄來飄去
[00:18:17.080 --> 00:18:20.240]  這正是我們今天所見到的情況
[00:18:20.240 --> 00:18:22.640]  如果大家還記得
[00:18:22.640 --> 00:18:23.880]  當然這個世界上
[00:18:23.880 --> 00:18:24.960]  我們所經歷到
[00:18:24.960 --> 00:18:25.760]  所見到的
[00:18:25.760 --> 00:18:27.360]  不單只是異端
[00:18:27.360 --> 00:18:29.480]  也有很多世界的世俗觀念
[00:18:29.480 --> 00:18:32.440]  不斷影響著屬神的人
[00:18:32.440 --> 00:18:34.240]  如果大家還記得在早期
[00:18:34.240 --> 00:18:36.880]  我們教會也一直跟大家說
