
[00:00:00.000 --> 00:00:05.000]  今天題目拆禮物也有原因
[00:03:01.000 --> 00:03:04.000]  有幾個博士從東方來到耶路撒冷說
[00:03:04.000 --> 00:03:09.000]  那神下來,作猶太人之王,即在那裡
[00:03:09.000 --> 00:03:13.000]  我們在東方看見他的聖,得來太憨
[00:03:13.000 --> 00:03:16.000]  希律王聽見了,就心裡不安
[00:03:16.000 --> 00:03:19.000]  耶路撒冷合城的人也都不安
[00:03:19.000 --> 00:03:32.000]  他們回答說,在猶太的伯利恆,因為有先知記著說
[00:03:32.000 --> 00:03:48.000]  當下希律暗暗地照了博士來
[00:03:48.000 --> 00:03:51.000]  細問那星是什麼時候出現的
[00:03:51.000 --> 00:03:54.000]  就在他們廣化的林區說
[00:03:54.000 --> 00:04:00.000]  英文裡指世同學,但小孩子就到了,就來報信
[00:04:00.000 --> 00:04:02.000]  我也好去拜他
[00:04:02.000 --> 00:04:04.000]  他們聽見王的話就去了
[00:04:04.000 --> 00:04:09.000]  在東方所看見的那星,忽然在他們前頭行
[00:04:09.000 --> 00:04:13.000]  直行到小孩子的地方,就在上頭停住了
[00:04:13.000 --> 00:04:23.000]  正了房子,看見小孩子和他母親瑪利亞
[00:04:23.000 --> 00:04:27.000]  就伏伏拜那小孩子,揭開寶盒
[00:04:27.000 --> 00:04:31.000]  拿黃金、乳香、抹藥為禮物獻給他
[00:04:31.000 --> 00:04:46.000]  這個經文的確不是聖誕節,也不是章林期
[00:04:46.000 --> 00:04:51.000]  特別觀察留意,耶穌是一個小孩子
[00:04:51.000 --> 00:04:54.000]  不是嬰孩,大一點的
[00:04:54.000 --> 00:05:02.000]  傳統教會在聖誕節後,顯現節會常用的經文
[00:05:02.000 --> 00:05:07.000]  當今天是一個電影劇集的方式
[00:05:07.000 --> 00:05:10.000]  有時先說事情再倒敘
[00:05:10.000 --> 00:05:14.000]  以致在我們思想將來章林期,大概一個月
[00:05:14.000 --> 00:05:18.000]  我們想像前傳那樣,基督降生的事情
[00:05:18.000 --> 00:05:26.000]  原來這個故事說到有幾位博士特意來找耶穌去拜祂
[00:05:26.000 --> 00:05:31.000]  甚至送上很貴重的禮物
[00:05:31.000 --> 00:05:39.000]  當時地區的分封王希律,大希律
[00:05:39.000 --> 00:05:45.000]  他不太喜歡,就問幾位博士來拜祂
[00:05:45.000 --> 00:05:48.000]  看來還未讀到經文
[00:05:48.000 --> 00:05:52.000]  希望下次會和大家分享第十三至二十三節
[00:05:52.000 --> 00:05:57.000]  他的反應不是追尋,不是想拜祂
[00:05:57.000 --> 00:06:00.000]  而是想消滅加害於耶穌基督
[00:06:00.000 --> 00:06:05.000]  因為他怕被威脅到他的地位
[00:06:05.000 --> 00:06:10.000]  最後我們看剛才的經文
[00:06:10.000 --> 00:06:16.000]  博士在夢中被主指示,沒有去見希律
[00:06:16.000 --> 00:06:19.000]  希律說,你找到告訴我,我也去拜祂
[00:06:19.000 --> 00:06:25.000]  他不是真的拜祂,他回到他的地方避開了
[00:06:25.000 --> 00:06:30.000]  故事突出了舞台有希律王,有幾位博士
[00:06:30.000 --> 00:06:34.000]  有耶穌,耶穌是一個小孩子,甚至沒有對白
[00:06:34.000 --> 00:06:38.000]  在第二章的經文裡,但他是最重要的中心
[00:06:38.000 --> 00:06:42.000]  舞台的中心要特來拜祂是故事的主角
[00:06:42.000 --> 00:06:46.000]  是神計劃的核心
[00:06:46.000 --> 00:06:52.000]  中間你看到幾位博士送上的禮物本身的價值
[00:06:52.000 --> 00:06:57.000]  也背後我們會分享一些很重要的象徵意義
[00:06:57.000 --> 00:07:01.000]  講述福音的故事,承傳信仰
[00:07:01.000 --> 00:07:04.000]  有三方面,分享三個對比
[00:07:04.000 --> 00:07:06.000]  第一個是不安和歡喜
[00:07:06.000 --> 00:07:13.000]  第二個是殺祂和拜祂
[00:07:13.000 --> 00:07:16.000]  第三個是送禮和收禮
[00:07:16.000 --> 00:07:23.000]  不安和歡喜,剛才大家看的經文都看到
[00:07:23.000 --> 00:07:25.000]  不安是誰?是希律王
[00:07:25.000 --> 00:07:28.000]  希律王的不安,從幾位博士的口中聽到
[00:07:28.000 --> 00:07:32.000]  新來作猶太人之王的消息是心裡不安
[00:07:32.000 --> 00:07:34.000]  他個人的不安是害怕
[00:07:34.000 --> 00:07:39.000]  相信這樣的消息,我是王
[00:07:39.000 --> 00:07:44.000]  有個來做猶太人的王會不會威脅到他呢?
[00:07:44.000 --> 00:07:47.000]  他要找他出來,追尋這個事情
[00:07:47.000 --> 00:07:51.000]  不單止這樣,他的不安
[00:07:51.000 --> 00:07:53.000]  耶路撒冷第三節說
[00:07:53.000 --> 00:07:56.000]  合乘的人也不安
[00:07:56.000 --> 00:08:01.000]  原來他一個人的不安帶來其他人的不安
[00:08:01.000 --> 00:08:04.000]  我相信這是第二章概括性的描述
[00:08:04.000 --> 00:08:07.000]  因為到了第十三至二十三節
[00:08:07.000 --> 00:08:10.000]  希律王更加要追殺
[00:08:10.000 --> 00:08:16.000]  甚至用一個方法,兩歲的孩子都要殺
[00:08:16.000 --> 00:08:19.000]  合乘的人也不安
[00:08:19.000 --> 00:08:22.000]  可能你會說,不用希律王
[00:08:22.000 --> 00:08:26.000]  我家裡的那個,不要說名字
[00:08:26.000 --> 00:08:29.000]  他不安,我也不安
[00:08:29.000 --> 00:08:33.000]  因為他不睡,我又不能睡
[00:08:33.000 --> 00:08:35.000]  你想像一下你家裡的那個是誰
[00:08:35.000 --> 00:08:38.000]  可能是一個孩子已經夠了
[00:08:38.000 --> 00:08:40.000]  你整晚都不能睡
[00:08:40.000 --> 00:08:44.000]  或者你愛他,他不安
[00:08:44.000 --> 00:08:46.000]  你也擔心他
[00:08:46.000 --> 00:08:50.000]  這個大希律王的不安
[00:08:50.000 --> 00:08:52.000]  可能是很負面的
[00:08:52.000 --> 00:08:54.000]  在聖經裡所描述
[00:08:54.000 --> 00:08:57.000]  大家印象都不是一個好人
[00:08:57.000 --> 00:09:01.000]  不過我們多些資料去認識希律王
[00:09:01.000 --> 00:09:06.000]  他是當時羅馬帝國轄下猶太地區的分封王
[00:09:06.000 --> 00:09:11.000]  他就正面一點的說
[00:09:11.000 --> 00:09:13.000]  做人公道一點
[00:09:13.000 --> 00:09:15.000]  他是一個政治領袖
[00:09:15.000 --> 00:09:20.000]  很有思維,很有能力
[00:09:20.000 --> 00:09:22.000]  甚至一般記載理解
[00:09:22.000 --> 00:09:24.000]  他都有接近40年
[00:09:24.000 --> 00:09:29.000]  作為王去管治地區百姓
[00:09:29.000 --> 00:09:32.000]  而他的貢獻特出的功績
[00:09:32.000 --> 00:09:35.000]  就是他在建築方面很有貢獻
[00:09:35.000 --> 00:09:38.000]  有人形容他是建築界的天才
[00:09:38.000 --> 00:09:41.000]  不知道中間有多少個都去過以色列
[00:09:41.000 --> 00:09:45.000]  不知道有沒有去過他的景點
[00:09:45.000 --> 00:09:50.000]  據聞是說希律的宮殿
[00:09:50.000 --> 00:09:52.000]  當然應該會很漂亮
[00:09:52.000 --> 00:09:58.000]  包括有說他出錢重建聖殿
[00:09:58.000 --> 00:10:01.000]  有趣的地方是
[00:10:01.000 --> 00:10:02.000]  我聽過一個資料
[00:10:02.000 --> 00:10:04.000]  有一個權威的雜誌
[00:10:04.000 --> 00:10:08.000]  說聖經說希律這麼差嗎
[00:10:08.000 --> 00:10:10.000]  先和他平反一下
[00:10:10.000 --> 00:10:14.000]  他說他是一個政治權威的角色
[00:10:14.000 --> 00:10:16.000]  所以很有貢獻
[00:10:16.000 --> 00:10:21.000]  所以當他遇到這樣的消息
[00:10:21.000 --> 00:10:26.000]  他擔心這個地方產生混亂
[00:10:26.000 --> 00:10:31.000]  會不會有人乘機利用機會搞亂世界
[00:10:31.000 --> 00:10:32.000]  他的地區
[00:10:32.000 --> 00:10:35.000]  所以他為了不要生動亂
[00:10:35.000 --> 00:10:36.000]  就要平亂
[00:10:36.000 --> 00:10:39.000]  消息真假要查清楚
[00:10:39.000 --> 00:10:41.000]  甚至要有行動杜絕
[00:10:41.000 --> 00:10:44.000]  所以就說和他平反
[00:10:44.000 --> 00:10:50.000]  不過我讀聖經可能不能夠同意這樣的說法
[00:10:50.000 --> 00:10:53.000]  不過可能用一個角度去看
[00:10:53.000 --> 00:10:56.000]  他不是這樣的
[00:10:56.000 --> 00:10:58.000]  所以公道一點
[00:10:58.000 --> 00:11:00.000]  看其他考古資料參考
[00:11:00.000 --> 00:11:03.000]  他有很多無數的妻室兒女
[00:11:03.000 --> 00:11:05.000]  有權有勢
[00:11:05.000 --> 00:11:12.000]  自然可能任意去做他想滿足自己的事情
[00:11:12.000 --> 00:11:16.000]  而背後他另一個特點就是很沒有安全感
[00:11:16.000 --> 00:11:18.000]  有些考古記載
[00:11:18.000 --> 00:11:21.000]  他是一個沒有安全感的人
[00:11:21.000 --> 00:11:25.000]  會有很多猜疑猜忌
[00:11:25.000 --> 00:11:28.000]  對很多人和事都不相信
[00:11:28.000 --> 00:11:30.000]  所以他殺害威脅他的人
[00:11:30.000 --> 00:11:35.000]  包括了多位猶太拉比
[00:11:35.000 --> 00:11:37.000]  可能逆他意
[00:11:37.000 --> 00:11:38.000]  不同意他
[00:11:38.000 --> 00:11:41.000]  甚至包括他的兒子
[00:11:41.000 --> 00:11:42.000]  不是吧
[00:11:42.000 --> 00:11:44.000]  殺了自己的兒子
[00:11:44.000 --> 00:11:47.000]  因為極度猜疑猜忌
[00:11:47.000 --> 00:11:49.000]  會不會謀反
[00:11:49.000 --> 00:11:51.000]  是不是事實不重要
[00:11:51.000 --> 00:11:54.000]  他卻是先下手為強
[00:11:54.000 --> 00:11:57.000]  從這個側寫或記載
[00:11:57.000 --> 00:12:00.000]  他很配合第二章我們還沒讀的經文
[00:12:00.000 --> 00:12:06.000]  他下令殺害兩歲的孩子
[00:12:06.000 --> 00:12:09.000]  追查追殺的過程
[00:12:09.000 --> 00:12:11.000]  包括在四至六節
[00:12:11.000 --> 00:12:16.000]  他先找祭司長民間文士去問
[00:12:16.000 --> 00:12:18.000]  基督身在何處
[00:12:18.000 --> 00:12:24.000]  這班祭司是負責聖殿的專業人士
[00:12:24.000 --> 00:12:27.000]  民士是研究教導聖經學者
[00:12:27.000 --> 00:12:29.000]  透過他們很準確
[00:12:29.000 --> 00:12:32.000]  有根據的告訴他
[00:12:32.000 --> 00:12:36.000]  當然他隨後再由消息來源去問
[00:12:36.000 --> 00:12:39.000]  找那幾位博士
[00:12:39.000 --> 00:12:41.000]  他暗暗召他來
[00:12:41.000 --> 00:12:43.000]  光明正大不需要刻意暗暗
[00:12:43.000 --> 00:12:45.000]  他都怕消息露出
[00:12:45.000 --> 00:12:49.000]  或者他心裏想計劃
[00:12:49.000 --> 00:12:51.000]  避免多人知道
[00:12:51.000 --> 00:12:53.000]  當然他假裝
[00:12:53.000 --> 00:12:55.000]  你找到我都告訴我
[00:12:55.000 --> 00:12:56.000]  報信給我
[00:12:56.000 --> 00:12:57.000]  我都去拜他
[00:12:57.000 --> 00:13:00.000]  這是不安的希律
[00:13:00.000 --> 00:13:02.000]  哪怕有權有勢
[00:13:02.000 --> 00:13:05.000]  他心裏沒有神沒有主
[00:13:05.000 --> 00:13:10.000]  但不安對比是歡喜
[00:13:10.000 --> 00:13:14.000]  幾位博士或智慧人
[00:13:14.000 --> 00:13:17.000]  智者經文講是來自東方
[00:13:17.000 --> 00:13:22.000]  估計有不同的口舊
[00:13:22.000 --> 00:13:28.000]  其中一個說法是來自波斯
[00:13:28.000 --> 00:13:32.000]  波斯舊約都曾經威過統治
[00:13:32.000 --> 00:13:34.000]  亦都後來流亡
[00:13:34.000 --> 00:13:38.000]  會不會這些流亡了猶太血統
[00:13:38.000 --> 00:13:42.000]  又有舊約知識的有關連他們
[00:13:42.000 --> 00:13:44.000]  以至這幾位博士
[00:13:44.000 --> 00:13:50.000]  當然他們有占星天象相關的知識
[00:13:50.000 --> 00:13:52.000]  他們在宮廷裏面
[00:13:52.000 --> 00:13:55.000]  相信是身居要職任皇帝顧問
[00:13:55.000 --> 00:13:57.000]  而他們有的知識
[00:13:57.000 --> 00:14:00.000]  他們有的舊約認識也好
[00:14:00.000 --> 00:14:04.000]  他們亦都天文的研究
[00:14:04.000 --> 00:14:07.000]  他們發現洞察到
[00:14:07.000 --> 00:14:14.000]  作猶太人的皇將會誕生
[00:14:14.000 --> 00:14:17.000]  以至他們用行動去回應
[00:14:17.000 --> 00:14:20.000]  去做一個可以說是國際訪問
[00:14:20.000 --> 00:14:23.000]  一顆明星引導他們
[00:14:23.000 --> 00:14:28.000]  他們說大大歡喜
[00:14:28.000 --> 00:14:29.000]  我們不是天文學家
[00:14:29.000 --> 00:14:30.000]  我們不知道
[00:14:30.000 --> 00:14:32.000]  聖經亦都很詳細講
[00:14:32.000 --> 00:14:35.000]  不過在這麼重要的事情
[00:14:35.000 --> 00:14:37.000]  有這樣的記載
[00:14:37.000 --> 00:14:39.000]  而他們的記載正確
[00:14:39.000 --> 00:14:43.000]  耶穌基督降生的事情
[00:14:43.000 --> 00:14:53.000]  世界的不安帶來人的不安
[00:14:53.000 --> 00:14:56.000]  可能我們都經歷有不安的事情
[00:14:56.000 --> 00:15:00.000]  而我們不安可能會影響身邊的人也不安
[00:15:00.000 --> 00:15:01.000]  從希律的特點
[00:15:01.000 --> 00:15:03.000]  他擁有很多形形不安
[00:15:03.000 --> 00:15:04.000]  有權有勢有錢
[00:15:04.000 --> 00:15:06.000]  甚至他不是蠢
[00:15:06.000 --> 00:15:08.000]  他一定有智慧有能力
[00:15:08.000 --> 00:15:11.000]  但他仍然不安
[00:15:11.000 --> 00:15:15.000]  我相信跟他倒轉做的事情都有關係
[00:15:15.000 --> 00:15:20.000]  不單止他不是去拜這位主基督
[00:15:20.000 --> 00:15:24.000]  反而他想感覺到被威脅
[00:15:24.000 --> 00:15:25.000]  感覺到
[00:15:25.000 --> 00:15:28.000]  我們看多一個人物就是
[00:15:28.000 --> 00:15:31.000]  專業人士
[00:15:31.000 --> 00:15:33.000]  有知識學問的專家
[00:15:33.000 --> 00:15:35.000]  甚至可能是神學家
[00:15:35.000 --> 00:15:37.000]  法理賽文士
[00:15:37.000 --> 00:15:38.000]  希律教他們的時候
[00:15:38.000 --> 00:15:40.000]  他們很準確地回答
[00:15:40.000 --> 00:15:45.000]  但有沒有發覺有些奇怪的事情在記載
[00:15:45.000 --> 00:15:48.000]  最後去尋訪耶穌
[00:15:48.000 --> 00:15:51.000]  去拜祂的形形那幾位博士
[00:15:51.000 --> 00:15:57.000]  明明這些專家很準確地告訴希律
[00:15:57.000 --> 00:15:59.000]  但他們是安坐家中
[00:15:59.000 --> 00:16:00.000]  無動於衷
[00:16:00.000 --> 00:16:03.000]  是沒有心無關係
[00:16:03.000 --> 00:16:04.000]  信仰的展示
[00:16:04.000 --> 00:16:06.000]  究竟他們只是一些知識
[00:16:06.000 --> 00:16:09.000]  大概知道他們就沒有什麼關係
[00:16:09.000 --> 00:16:11.000]  在上帝眼中
[00:16:11.000 --> 00:16:14.000]  究竟怎樣看這些祭司和文士
[00:16:14.000 --> 00:16:18.000]  跟希律的情況差多遠
[00:16:18.000 --> 00:16:19.000]  跟上帝的關係沒有
[00:16:19.000 --> 00:16:23.000]  而幾位博士到訪尋找主的時間
[00:16:23.000 --> 00:16:28.000]  卻是大大地歡喜
[00:16:28.000 --> 00:16:37.000]  希律因窒恨不安而殘殺英孩子
[00:16:37.000 --> 00:16:39.000]  成了一個強烈的對比
[00:16:39.000 --> 00:16:43.000]  歷史記載這幾位博士去傳頌
[00:16:43.000 --> 00:16:46.000]  我覺得是他們的一個行動
[00:16:46.000 --> 00:16:49.000]  他們不是當景點打卡
[00:16:49.000 --> 00:16:52.000]  他們去到是預備了珍貴的禮物
[00:16:52.000 --> 00:16:57.000]  去朝拜這位王
[00:16:57.000 --> 00:17:00.000]  這位真神
[00:17:00.000 --> 00:17:02.000]  甚至他們那種敬畏
[00:17:02.000 --> 00:17:04.000]  從第十二節
[00:17:04.000 --> 00:17:06.000]  他們有夢中得主的指示
[00:17:06.000 --> 00:17:09.000]  不聽有權有勢的希律
[00:17:09.000 --> 00:17:14.000]  他們就回到他們的地方
[00:17:14.000 --> 00:17:16.000]  今天我們值得思考
[00:17:16.000 --> 00:17:23.000]  今天生命中有沒有一些事情是你不安的
[00:17:23.000 --> 00:17:25.000]  有是正常的
[00:17:25.000 --> 00:17:31.000]  我們身處的世代地方一定有不同的原因
[00:17:31.000 --> 00:17:33.000]  希律王怕失去權位而不安
[00:17:33.000 --> 00:17:37.000]  你有沒有什麼事情怕你失去而不安
[00:17:37.000 --> 00:17:39.000]  不過我們值得去想一想
[00:17:39.000 --> 00:17:43.000]  真正不安的背後是那種生命的主權
[00:17:43.000 --> 00:17:46.000]  生命主權就是你有沒有一個真正的可靠
[00:17:46.000 --> 00:17:48.000]  耶穌基督是再來王
[00:17:48.000 --> 00:17:50.000]  四重福音說到祂是再來王
[00:17:50.000 --> 00:17:52.000]  表示祂已經來了
[00:17:52.000 --> 00:17:53.000]  就好像今日經文
[00:17:53.000 --> 00:17:54.000]  祂第一次來到
[00:17:54.000 --> 00:17:57.000]  不過已經受死復活升天
[00:17:57.000 --> 00:18:00.000]  所以今天我們張臨期帶著一個感恩的心
[00:18:00.000 --> 00:18:02.000]  或者預備歡喜
[00:18:02.000 --> 00:18:05.000]  不是準備聖誕節就由張臨期
[00:18:05.000 --> 00:18:08.000]  而是真的值得需要我們花時間
[00:18:08.000 --> 00:18:13.000]  無論閱讀或安靜禱告去準備心
[00:18:13.000 --> 00:18:16.000]  預備王的來到是什麼
[00:18:16.000 --> 00:18:20.000]  王是作治理管理
[00:18:20.000 --> 00:18:22.000]  如果祂是我們主生命的王
[00:18:22.000 --> 00:18:26.000]  是否你也預備好讓主管理你的生命
[00:18:26.000 --> 00:18:29.000]  而祂管理我們的生命不是不安
[00:18:29.000 --> 00:18:33.000]  而是帶來我們像博士來迎見主
[00:18:33.000 --> 00:18:36.000]  是大大地歡喜
[00:18:36.000 --> 00:18:39.000]  你的心聲期盼或生命狀態如何
[00:18:39.000 --> 00:18:41.000]  今日我們的工作、家庭
[00:18:41.000 --> 00:18:43.000]  如果讀書升學
[00:18:43.000 --> 00:18:46.000]  你拍拖戀愛、婚姻
[00:18:46.000 --> 00:18:49.000]  很多人生大事我們很清楚
[00:18:49.000 --> 00:18:50.000]  主是你作為我的王
[00:18:50.000 --> 00:18:53.000]  我知道你是最美的子兒
[00:18:53.000 --> 00:18:55.000]  甚至我們決定崇拜意義
[00:18:55.000 --> 00:18:57.000]  自我中心是否方便
[00:18:57.000 --> 00:19:00.000]  還是主是你想我怎樣去敬拜你
[00:19:00.000 --> 00:19:05.000]  用你喜悅的方式去敬拜你
[00:19:05.000 --> 00:19:10.000]  而不是用我自己的喜好
[00:19:10.000 --> 00:19:12.000]  有說法耶穌從來不缺席
[00:19:12.000 --> 00:19:15.000]  不過我們有時很想請假
[00:19:15.000 --> 00:19:17.000]  或與耶穌請假
[00:19:17.000 --> 00:19:20.000]  什麼請假?可能人生有很多需要
[00:19:20.000 --> 00:19:21.000]  主你幫我
[00:19:21.000 --> 00:19:25.000]  但有些範疇我說主你不要騷擾我
[00:19:25.000 --> 00:19:29.000]  如果是的話你就會變成希律
[00:19:29.000 --> 00:19:30.000]  你說耶穌不要騷擾我
[00:19:30.000 --> 00:19:31.000]  就好像希律
[00:19:31.000 --> 00:19:32.000]  耶穌你不要來
[00:19:32.000 --> 00:19:34.000]  最好你死了
[00:19:34.000 --> 00:19:36.000]  你進入我有點擔心
[00:19:36.000 --> 00:19:38.000]  我比你更壞
[00:19:38.000 --> 00:19:41.000]  但如果我真正主作我們王
[00:19:41.000 --> 00:19:44.000]  我們跟祂的關係不會這樣
[00:19:44.000 --> 00:19:46.000]  有主的人活在黑暗
[00:19:46.000 --> 00:19:48.000]  就像希律一樣而有不安
[00:19:48.000 --> 00:19:52.000]  這個世界不安而我們感受不安是正常
[00:19:52.000 --> 00:19:54.000]  不過如果你經歷到耶穌的真實
[00:19:54.000 --> 00:19:56.000]  你就在不安世界裏面
[00:19:56.000 --> 00:19:58.000]  你能夠經歷到平安
[00:19:58.000 --> 00:20:02.000]  甚至主給我們歡喜的生命
[00:20:02.000 --> 00:20:04.000]  即使你和我有時不知如何做
[00:20:04.000 --> 00:20:06.000]  甚至祈禱也不知如何
[00:20:06.000 --> 00:20:09.000]  但仍然有一點肯定主耶穌的同在
[00:20:09.000 --> 00:20:11.000]  而真正有的穩妥
[00:20:11.000 --> 00:20:15.000]  就是讓祂做我們生命的主管理
[00:20:15.000 --> 00:20:18.000]  我和你人生好像旅程中有時不完美
[00:20:18.000 --> 00:20:20.000]  或有時阻滯
[00:20:20.000 --> 00:20:24.000]  但因為有永恆之主而圓滿
[00:20:24.000 --> 00:20:25.000]  完美不要緊
[00:20:25.000 --> 00:20:27.000]  即是有祂和我同行
[00:20:27.000 --> 00:20:28.000]  而你信得過祂
[00:20:28.000 --> 00:20:29.000]  很想和祂
[00:20:29.000 --> 00:20:30.000]  不會和祂請假
[00:20:30.000 --> 00:20:32.000]  不會和耶穌請假
[00:20:32.000 --> 00:20:33.000]  或者耶穌和我請假
[00:20:33.000 --> 00:20:34.000]  很隨便
[00:20:34.000 --> 00:20:36.000]  或者不在意
[00:20:36.000 --> 00:20:39.000]  我剛剛星期一、二、三進了一個營地
[00:20:39.000 --> 00:20:40.000]  退休了二時
[00:20:40.000 --> 00:20:42.000]  出營地下午
[00:20:42.000 --> 00:20:45.000]  同行有一個堂會的目者
[00:20:45.000 --> 00:20:47.000]  我問他你去哪裏
[00:20:47.000 --> 00:20:51.000]  他說我現在去兒子的學校接他放學
[00:20:51.000 --> 00:20:55.000]  他說因為逢星期二他放假
[00:20:55.000 --> 00:20:58.000]  所以他每個星期二放假
[00:20:58.000 --> 00:21:01.000]  就會接他的兒子放學
[00:21:01.000 --> 00:21:03.000]  所以當這次進了營地
[00:21:03.000 --> 00:21:08.000]  在星期二接不到他的兒子放學的時間
[00:21:08.000 --> 00:21:10.000]  他的兒子就之前問他
[00:21:10.000 --> 00:21:14.000]  爸爸你星期三來不來接我
[00:21:14.000 --> 00:21:16.000]  他現在是很聰明的小朋友
[00:21:16.000 --> 00:21:19.000]  他知道你星期三出營地
[00:21:19.000 --> 00:21:22.000]  所以他好像會補給他
[00:21:22.000 --> 00:21:29.000]  我相信這位牧師不是純粹補給你
[00:21:29.000 --> 00:21:31.000]  而是他也很想
[00:21:31.000 --> 00:21:35.000]  約定或很珍惜這個機會
[00:21:35.000 --> 00:21:37.000]  還要上學時間
[00:21:37.000 --> 00:21:43.000]  我們生命的主不是一種計較
[00:21:43.000 --> 00:21:47.000]  而是你很想和祂一起
[00:21:47.000 --> 00:21:50.000]  永恆之主
[00:21:50.000 --> 00:21:53.000]  第二個對比是殺他和拜他
[00:21:53.000 --> 00:21:55.000]  很簡單我們未讀經文就知道
[00:21:55.000 --> 00:22:00.000]  希臘王在十三節到二十節
[00:22:00.000 --> 00:22:04.000]  感到威脅不單止是追查追尋甚至追殺
[00:22:04.000 --> 00:22:08.000]  用破壞毀滅的方式永遠不是一個好的方法
[00:22:08.000 --> 00:22:16.000]  所以他也不能夠真正解決到他生命真正的問題
[00:22:16.000 --> 00:22:19.000]  而反過來那幾位博士來到拜他基督作王
[00:22:19.000 --> 00:22:20.000]  很值得我們思考
[00:22:20.000 --> 00:22:23.000]  今天我們來到是否敬拜主
[00:22:23.000 --> 00:22:28.000]  好像他們是來奉獻禮物
[00:22:28.000 --> 00:22:29.000]  來朝拜祂
[00:22:29.000 --> 00:22:33.000]  讓祂被拜的對象滿足
[00:22:33.000 --> 00:22:36.000]  有時我們常常彼此提醒錯了重點
[00:22:36.000 --> 00:22:40.000]  我們來到當然有一些滿足是好的
[00:22:40.000 --> 00:22:42.000]  有一些得著是好的
[00:22:42.000 --> 00:22:46.000]  不過如果我們只是停止
[00:22:46.000 --> 00:22:48.000]  或變成神給我甚麼
[00:22:48.000 --> 00:22:50.000]  我人為主導
[00:22:50.000 --> 00:22:52.000]  我喜愛我感覺良好
[00:22:52.000 --> 00:22:53.000]  我滿足我期望
[00:22:53.000 --> 00:22:56.000]  不是真正來到朝拜
[00:22:56.000 --> 00:22:57.000]  敬拜到的神
[00:22:57.000 --> 00:22:59.000]  或是過度功能的心態
[00:22:59.000 --> 00:23:04.000]  當然我們來到有些得著是好的
[00:23:04.000 --> 00:23:05.000]  音樂我喜歡
[00:23:05.000 --> 00:23:06.000]  合聽是好的
[00:23:06.000 --> 00:23:09.000]  但如果只是這種過度功能的心態
[00:23:09.000 --> 00:23:11.000]  就要有得著才好
[00:23:11.000 --> 00:23:16.000]  音樂合聽才好等等
[00:23:16.000 --> 00:23:18.000]  中間我看到有些年輕的
[00:23:18.000 --> 00:23:19.000]  看演唱會
[00:23:19.000 --> 00:23:21.000]  很喜歡看演唱會
[00:23:21.000 --> 00:23:24.000]  我們到了這個年紀也不太懂
[00:23:24.000 --> 00:23:25.000]  看海報上去看
[00:23:25.000 --> 00:23:28.000]  但沒有買票
