
[00:00:00.000 --> 00:00:02.240]  在《肥牙俾書》第三章
[00:05:33.320 --> 00:05:34.640]  你們更加要小心
[00:05:34.640 --> 00:05:36.960]  你們走到了錯誤的道路上
[00:05:36.960 --> 00:05:38.680]  可能也指導這個完全人
[00:05:38.680 --> 00:05:39.760]  指導一群人
[00:05:39.760 --> 00:05:43.000]  就是以為已經相信耶穌了
[00:05:43.000 --> 00:05:45.200]  耶穌的恩典
[00:05:45.200 --> 00:05:46.520]  已經想到了
[00:05:46.520 --> 00:05:48.920]  所以我就什麼都不用做了
[00:05:48.920 --> 00:05:50.720]  我已經是完全了
[00:05:50.720 --> 00:05:53.600]  保羅可能也是針對這一群人
[00:05:53.600 --> 00:05:57.800]  就是以為自己已經信了耶穌
[00:05:57.800 --> 00:05:59.400]  這個恩典已經得著
[00:05:59.400 --> 00:06:03.160]  所以以後耶穌和我也沒有任何的關係了
[00:06:03.160 --> 00:06:05.360]  上帝和我也沒有任何的關係
[00:06:05.360 --> 00:06:07.720]  也許有一群這樣的人
[00:06:07.720 --> 00:06:10.480]  保羅其實在這裡提醒
[00:06:10.480 --> 00:06:11.600]  這一群人
[00:06:11.600 --> 00:06:12.720]  不要這樣
[00:06:12.720 --> 00:06:13.440]  不要這樣
[00:06:13.440 --> 00:06:17.880]  他接著再帶出一個方向
[00:06:17.880 --> 00:06:21.240]  就是究竟什麼是信靠耶穌
[00:06:21.240 --> 00:06:23.800]  和不信靠耶穌的人的分別呢
[00:06:23.800 --> 00:06:28.600]  所以保羅其實是指明一個更重要的道理
[00:06:28.600 --> 00:06:31.800]  無論保羅在這裡指哪一群人
[00:06:31.800 --> 00:06:34.640]  都對他們有一定的提醒
[00:06:34.640 --> 00:06:36.520]  在第十八至二十一節
[00:06:36.520 --> 00:06:38.520]  保羅在這裡說
[00:06:38.520 --> 00:06:40.720]  第十八十九
[00:06:40.720 --> 00:06:44.200]  因為有許多人行事是基督十字架的受敵
[00:06:44.200 --> 00:06:45.680]  我屢次告訴你們
[00:06:45.680 --> 00:06:47.680]  現在有流淚的告訴你們
[00:06:47.680 --> 00:06:49.480]  他們的結局就是沉淪
[00:06:49.480 --> 00:06:51.720]  他們的神就是自己的土福
[00:06:51.720 --> 00:06:54.280]  他們以自己的羞辱為榮耀
[00:06:54.280 --> 00:06:56.280]  專以地上的事為念
[00:06:56.280 --> 00:06:58.280]  我們卻是天上的國
[00:06:58.280 --> 00:07:00.120]  第十八第十九節
[00:07:00.120 --> 00:07:02.120]  保羅在這裡說
[00:07:02.120 --> 00:07:03.320]  這一群人
[00:07:03.320 --> 00:07:07.760]  許多人是基督十字架的敵人
[00:07:07.760 --> 00:07:09.360]  究竟這些是什麼人呢
[00:07:09.360 --> 00:07:10.880]  他們的特徵是什麼呢
[00:07:10.880 --> 00:07:15.360]  保羅說這群人是以自己的土福為自己的上帝
[00:07:15.360 --> 00:07:16.680]  意思是說
[00:07:16.680 --> 00:07:19.840]  這群人完全不需要上帝
[00:07:19.840 --> 00:07:24.200]  我就是我的主人
[00:07:24.200 --> 00:07:29.760]  我就是自己管理自己的人生
[00:07:29.760 --> 00:07:31.760]  我不需要上帝
[00:07:31.760 --> 00:07:38.200]  所以這群人更加不會相信耶穌的恩典
[00:07:38.200 --> 00:07:41.720]  不需要上帝為人預備的禮物
[00:07:41.720 --> 00:07:43.000]  我靠自己
[00:07:43.000 --> 00:07:44.400]  上帝給了我一個律法
[00:07:44.400 --> 00:07:45.840]  我遵循上帝的律法
[00:07:45.840 --> 00:07:48.640]  我便得到上帝給我一個永恆的福分
[00:07:48.640 --> 00:07:52.960]  我不需要上帝給我任何恩典的施予
[00:07:52.960 --> 00:07:54.240]  保羅在這裡說
[00:07:54.240 --> 00:07:56.240]  這群人的特徵
[00:07:56.240 --> 00:07:59.320]  就是以自己為上帝
[00:07:59.320 --> 00:08:02.880]  不需要再有上帝對他們的幫助
[00:08:02.880 --> 00:08:05.880]  保羅說我現在流淚的告訴你們
[00:08:05.880 --> 00:08:09.080]  這些人有什麼結局呢
[00:08:09.080 --> 00:08:10.280]  保羅說
[00:08:10.280 --> 00:08:12.920]  這個結局就是沉淪
[00:08:12.920 --> 00:08:15.680]  最後要面對上帝的審判
[00:08:15.680 --> 00:08:17.680]  這群人還有一個特質
[00:08:17.680 --> 00:08:20.160]  就是思念地上的事
[00:08:20.160 --> 00:08:23.920]  不管猶太教的主義者
[00:08:23.920 --> 00:08:25.920]  或者披著基督徒的外衣
[00:08:25.920 --> 00:08:30.240]  但是裡面的生命沒有改變的一群人
[00:08:30.240 --> 00:08:34.920]  這群人就是專以地上的事為念
[00:08:34.920 --> 00:08:38.960]  意思就是他們死亡是一個終極
[00:08:38.960 --> 00:08:40.440]  是一個參考點
[00:08:40.440 --> 00:08:42.440]  既然死亡是一個終點
[00:08:42.440 --> 00:08:45.960]  那我擁有的就是我現在幾十年的人生
[00:08:45.960 --> 00:08:48.880]  那我當然要好好用我這幾十年的人生
[00:08:48.880 --> 00:08:50.640]  去過這個生活
[00:08:50.640 --> 00:08:53.840]  怎樣讓我更好的在這幾十年生活
[00:08:53.840 --> 00:08:56.320]  才是我的最大的關懷
[00:08:56.320 --> 00:08:57.920]  所以保羅在這裡說
[00:08:57.920 --> 00:08:59.920]  基督十字合一的人
[00:08:59.920 --> 00:09:00.920]  有兩個特點
[00:09:00.920 --> 00:09:02.520]  以自己為上帝
[00:09:02.520 --> 00:09:05.720]  這群人是以地上的事為念
[00:09:05.720 --> 00:09:08.120]  在心目中是不會有上帝
[00:09:08.120 --> 00:09:09.120]  結局是什麼呢?
[00:09:09.120 --> 00:09:10.320]  這群人就是沉淪
[00:09:10.320 --> 00:09:12.920]  將要受到上帝的審判
[00:09:12.920 --> 00:09:14.240]  接著保羅再說
[00:09:14.240 --> 00:09:16.240]  我們卻不是這群人
[00:09:16.240 --> 00:09:17.920]  我們是什麼人呢?
[00:09:17.920 --> 00:09:20.120]  我們就是二十二十一節說
[00:09:20.120 --> 00:09:22.120]  我們卻是天上的國民
[00:09:22.120 --> 00:09:23.520]  並且等候救主
[00:09:23.520 --> 00:09:25.920]  就是主耶穌基督從天上降臨
[00:09:25.920 --> 00:09:29.120]  祂要按著那能叫萬有歸服自己的大能
[00:09:29.120 --> 00:09:32.040]  將我們這卑賤的身體改變形象
[00:09:32.040 --> 00:09:35.320]  和祂自己榮耀的身體相似
[00:09:35.320 --> 00:09:37.520]  保羅說我們和他們不同
[00:09:37.520 --> 00:09:38.520]  什麼不同呢?
[00:09:38.520 --> 00:09:39.920]  我們的國籍不同
[00:09:39.920 --> 00:09:42.520]  他們的國籍在地上
[00:09:42.520 --> 00:09:43.520]  我們不是
[00:09:43.520 --> 00:09:45.520]  我們的國籍在天上
[00:09:45.520 --> 00:09:47.320]  我們是天上的國民
[00:09:47.320 --> 00:09:49.120]  天上的國民有什麼特徵呢?
[00:09:49.120 --> 00:09:51.920]  就是我們等候救主降臨
[00:09:51.920 --> 00:09:53.720]  等候耶穌的降臨
[00:09:53.720 --> 00:09:54.920]  祂私人的審判
[00:09:54.920 --> 00:09:57.520]  以及給我們的獎賞
[00:09:57.520 --> 00:09:59.520]  我們有一個熱切的盼望
[00:09:59.520 --> 00:10:03.120]  我們盼望著面對面去見耶穌
[00:10:03.120 --> 00:10:04.520]  去盼望著
[00:10:04.520 --> 00:10:08.120]  耶穌給我們一個永不需殘的身體
[00:10:08.120 --> 00:10:10.120]  這是一個熱切的盼望
[00:10:10.120 --> 00:10:13.120]  在地上我們有人的罪性
[00:10:13.120 --> 00:10:15.920]  我們不會有一個完全的自由
[00:10:15.920 --> 00:10:17.320]  身體上的自由
[00:10:17.320 --> 00:10:17.920]  我們得不到
[00:10:17.920 --> 00:10:19.320]  我們世上沒有完全人
[00:10:19.320 --> 00:10:20.320]  沒有一個人
[00:10:20.320 --> 00:10:21.320]  可以說有能力
[00:10:21.320 --> 00:10:23.320]  去完全遵守上帝的吩咐
[00:10:23.320 --> 00:10:24.320]  沒有一個人
[00:10:24.320 --> 00:10:26.520]  可以達到這個標準
[00:10:26.520 --> 00:10:27.920]  身體上
[00:10:27.920 --> 00:10:30.920]  我們被我們身體上的限制
[00:10:30.920 --> 00:10:32.520]  罪性上的限制
[00:10:32.520 --> 00:10:33.520]  保羅說
[00:10:33.520 --> 00:10:34.720]  我們這群人是
[00:10:34.720 --> 00:10:36.520]  熱切盼望得到
[00:10:36.520 --> 00:10:38.320]  一個永不需殘
[00:10:38.320 --> 00:10:40.720]  一個完全自由的身體
[00:10:40.720 --> 00:10:42.320]  再不受地上的
[00:10:42.320 --> 00:10:43.720]  那個律法的約束
[00:10:43.720 --> 00:10:47.320]  可以說那個罪性的困擾
[00:10:47.320 --> 00:10:49.320]  保羅在這裡說
[00:10:49.320 --> 00:10:50.720]  我們就是一群這樣的人
[00:10:50.720 --> 00:10:52.720]  我們等待去見
[00:10:52.720 --> 00:10:54.920]  耶穌的面的一群人
[00:10:54.920 --> 00:10:57.720]  我們是天上的國民
[00:10:57.720 --> 00:10:59.520]  保羅用了這個
[00:10:59.520 --> 00:11:01.720]  作為一個對比
[00:11:01.720 --> 00:11:03.120]  信耶穌的人
[00:11:03.120 --> 00:11:04.120]  是會這樣的
[00:11:04.120 --> 00:11:05.920]  未信耶穌的人
[00:11:05.920 --> 00:11:07.120]  也是會這樣的
[00:11:07.120 --> 00:11:09.320]  究竟我們是一群什麼樣的人呢?
[00:11:09.320 --> 00:11:11.320]  這段經文裏面
[00:11:11.320 --> 00:11:13.320]  保羅可以說很精要
[00:11:13.320 --> 00:11:14.720]  很深入淺出
[00:11:14.720 --> 00:11:18.720]  去帶出了信仰最重要的一些內容
[00:11:18.720 --> 00:11:20.320]  第一方面
[00:11:20.320 --> 00:11:21.920]  保羅在這裡提醒我們
[00:11:21.920 --> 00:11:25.720]  我們是以耶穌為主的一個生命
[00:11:25.720 --> 00:11:27.720]  經歷耶穌的生
[00:11:27.720 --> 00:11:29.120]  經歷耶穌的死
[00:11:29.120 --> 00:11:30.120]  保羅在這裡說
[00:11:30.120 --> 00:11:32.120]  效法耶穌的死
[00:11:32.120 --> 00:11:33.920]  其實當然我們不是效法耶穌
[00:11:33.920 --> 00:11:34.920]  釘十字架
[00:11:34.920 --> 00:11:36.120]  我們不會這樣
[00:11:36.120 --> 00:11:37.720]  但是保羅的意思就是說
[00:11:37.720 --> 00:11:41.120]  我們要去經歷耶穌
[00:11:41.120 --> 00:11:44.120]  那個苦難的心智
[00:11:44.120 --> 00:11:45.720]  用我們的說話去說
[00:11:45.720 --> 00:11:47.320]  大家有沒有留意
[00:11:47.320 --> 00:11:50.320]  耶穌是一個擁抱苦難的一個人呢?
[00:11:50.320 --> 00:11:53.520]  他在地上
[00:11:53.520 --> 00:11:54.520]  他的一生
[00:11:54.520 --> 00:11:57.120]  其實他渡成肉身來到這個世界
[00:11:57.120 --> 00:11:57.920]  已經是一個苦了
[00:11:57.920 --> 00:11:58.520]  在這裡來說
[00:11:58.520 --> 00:12:00.520]  上帝變成一個人
[00:12:00.520 --> 00:12:04.520]  在地上經歷過幾十年人間的生活
[00:12:04.520 --> 00:12:05.520]  到最後
[00:12:05.520 --> 00:12:07.520]  他被審的時候
[00:12:07.520 --> 00:12:08.520]  十二個門徒
[00:12:08.520 --> 00:12:10.120]  十二個門徒都走了
[00:12:10.120 --> 00:12:12.520]  接著被釘在十字架上面
[00:12:12.520 --> 00:12:14.120]  但是耶穌是知道的
[00:12:14.120 --> 00:12:16.120]  整個人生他是知道的
[00:12:16.120 --> 00:12:20.920]  但是他是為了完成上帝給他的吩咐
[00:12:20.920 --> 00:12:25.120]  所以他願意去擁抱這些苦難
[00:12:25.120 --> 00:12:27.120]  經歷耶穌是主
[00:12:27.120 --> 00:12:30.520]  很多時候我們都不是在一個平靜安穩的當中
[00:12:30.520 --> 00:12:32.120]  而是在我們困難裡邊
[00:12:32.120 --> 00:12:33.320]  或者逆境裡邊
[00:12:33.320 --> 00:12:35.320]  我們更加能夠經歷
[00:12:35.320 --> 00:12:36.520]  更加能夠經歷
[00:12:36.520 --> 00:12:40.120]  什麼叫做平靜安穩
[00:12:40.120 --> 00:12:43.320]  一般人尋求信仰的態度會是怎樣的呢?
[00:12:43.320 --> 00:12:47.920]  不只是說相信教教
[00:12:47.920 --> 00:12:48.920]  不同的宗教
[00:12:48.920 --> 00:12:51.920]  有很多人尋求不同的信仰
[00:12:51.920 --> 00:12:55.920]  其實大部分人都是有一個心態
[00:12:55.920 --> 00:12:57.920]  這個心態四個字可以形容
[00:12:57.920 --> 00:13:02.920]  就是趨吉避凶
[00:13:02.920 --> 00:13:07.920]  一個趨吉避凶的心態去尋求不同的信仰
[00:13:07.920 --> 00:13:08.920]  趨吉就是說
[00:13:08.920 --> 00:13:11.920]  我希望有些好東西能到我的身上
[00:13:11.920 --> 00:13:13.920]  這個當然是賢世
[00:13:13.920 --> 00:13:14.920]  賢世報
[00:13:14.920 --> 00:13:16.920]  我賢今生的生活
[00:13:16.920 --> 00:13:18.720]  能夠給我有一個好的生活
[00:13:18.720 --> 00:13:21.520]  然後不好的東西就要離開我了
[00:13:21.520 --> 00:13:23.720]  所以尤其在民間
[00:13:23.720 --> 00:13:25.120]  中國的民間信仰
[00:13:25.120 --> 00:13:26.120]  民間宗教
[00:13:26.120 --> 00:13:27.920]  無論你是拜哪個菩薩
[00:13:27.920 --> 00:13:28.920]  又拜哪個什麼
[00:13:28.920 --> 00:13:30.120]  都是一樣的心態
[00:13:30.120 --> 00:13:32.720]  就是趨吉避凶的心態
[00:13:32.720 --> 00:13:36.320]  不少基督徒信耶穌的人
[00:13:36.320 --> 00:13:38.120]  都可能存在這樣的心態
[00:13:38.120 --> 00:13:41.120]  我也是趨吉避凶才信耶穌的
[00:13:41.120 --> 00:13:43.720]  所以我信耶穌
[00:13:43.720 --> 00:13:46.920]  我是為了我的生活比較順利一點
[00:13:46.920 --> 00:13:48.120]  我才信耶穌的
[00:13:48.120 --> 00:13:50.120]  所以當我信耶穌的時候
[00:13:50.120 --> 00:13:51.120]  我平凡一點
[00:13:51.120 --> 00:13:52.120]  順利的日子
[00:13:52.120 --> 00:13:53.520]  我就不會感恩
[00:13:53.520 --> 00:13:54.520]  當然這是應該的
[00:13:54.520 --> 00:13:56.520]  然後在逆境的時候
[00:13:56.520 --> 00:13:57.120]  我們就會問
[00:13:57.120 --> 00:14:00.120]  上帝為什麼我有這樣的困境
[00:14:00.120 --> 00:14:01.920]  困難臨到我身上的呢?
[00:14:01.920 --> 00:14:03.520]  其實問這個問題
[00:14:03.520 --> 00:14:04.120]  就是說
[00:14:04.120 --> 00:14:05.520]  其實假設了
[00:14:05.520 --> 00:14:07.120]  其實基督徒不應該有的
[00:14:07.120 --> 00:14:08.120]  我信靠你
[00:14:08.120 --> 00:14:10.120]  為什麼還要有這樣的逆境呢?
[00:14:10.120 --> 00:14:13.720]  其實背後都是一個趨吉避凶的心態
[00:14:13.720 --> 00:14:15.520]  去跟從耶穌
[00:14:15.520 --> 00:14:17.520]  但是我們想想保羅的生命
[00:14:17.520 --> 00:14:21.520]  保羅在叫人效法他
[00:14:21.520 --> 00:14:23.920]  其實保羅不是一個自大
[00:14:23.920 --> 00:14:25.520]  說你看著我就可以了
[00:14:25.520 --> 00:14:28.320]  保羅說你看看我怎樣效法基督
[00:14:28.320 --> 00:14:29.520]  其實焦點就是
[00:14:29.520 --> 00:14:31.920]  一起去效法主耶穌
[00:14:31.920 --> 00:14:33.320]  我也是效法主耶穌
[00:14:33.320 --> 00:14:34.920]  其實你們看著我
[00:14:34.920 --> 00:14:37.520]  就知道耶穌是怎樣
[00:14:37.520 --> 00:14:39.520]  保羅在信主的時候
[00:14:39.520 --> 00:14:40.720]  正如我剛才所說
[00:14:40.720 --> 00:14:43.720]  他是將自己放在一個極危險的境地裏面
[00:14:43.720 --> 00:14:45.720]  保羅和我們不同
[00:14:45.720 --> 00:14:47.120]  就是我們今天信耶穌
[00:14:47.120 --> 00:14:48.320]  其實都沒有什麼代價的
[00:14:48.320 --> 00:14:49.120]  基本上
[00:14:49.120 --> 00:14:50.920]  基本上是零代價
[00:14:50.920 --> 00:14:52.920]  就是信耶穌就行了
[00:14:52.920 --> 00:14:54.920]  當然可能有些人
[00:14:54.920 --> 00:14:57.320]  可能會有特別的困難
[00:14:57.320 --> 00:14:59.120]  但是整體上
[00:14:59.120 --> 00:15:02.320]  大部分我們都沒有什麼代價付出
[00:15:02.320 --> 00:15:03.720]  信耶穌就可以了
[00:15:03.720 --> 00:15:06.520]  但是在保羅他自己的處境
[00:15:06.520 --> 00:15:08.120]  或者他那個年代
[00:15:08.120 --> 00:15:10.520]  信耶穌卻不是這樣
[00:15:10.520 --> 00:15:12.920]  他自己很有名
[00:15:12.920 --> 00:15:13.720]  很有利
[00:15:13.720 --> 00:15:14.320]  很有地位
[00:15:14.320 --> 00:15:15.320]  很有權勢
[00:15:15.320 --> 00:15:17.320]  但是他知道
[00:15:17.320 --> 00:15:19.320]  在往大馬式的路上
[00:15:19.320 --> 00:15:21.120]  耶穌向他顯現
[00:15:21.120 --> 00:15:22.320]  讓他知道
[00:15:22.320 --> 00:15:24.320]  耶穌是一個真實的主的時候
[00:15:24.320 --> 00:15:26.120]  他願意一生跟從耶穌
[00:15:26.120 --> 00:15:29.120]  他就知道他整個人生有一個很大的改變
[00:15:29.120 --> 00:15:31.520]  變成一個顛沛流離的狀況
[00:15:31.520 --> 00:15:32.320]  可以說
[00:15:32.320 --> 00:15:33.920]  以前我有權去捉人
[00:15:33.920 --> 00:15:37.320]  現在我就要等待被人去捉拿我
[00:15:37.320 --> 00:15:39.320]  保羅不是自虐狂
[00:15:39.320 --> 00:15:41.120]  他也不是以苦為樂
[00:15:41.120 --> 00:15:43.520]  就是以追求痛苦為快樂
[00:15:43.520 --> 00:15:45.520]  這是自虐狂的心態
[00:15:45.520 --> 00:15:49.520]  保羅為什麼說擁抱苦難呢?
[00:15:49.520 --> 00:15:50.920]  他不是喜歡苦難
[00:15:50.920 --> 00:15:52.720]  而是他知道
[00:15:52.720 --> 00:15:54.120]  他要跟從耶穌的時候
[00:15:54.120 --> 00:15:55.720]  如果我要面對這些困難
[00:15:55.720 --> 00:15:57.720]  他甘於去面對
[00:15:57.720 --> 00:16:00.920]  人和動物很不同的地方
[00:16:00.920 --> 00:16:02.320]  可能有些人說
[00:16:02.320 --> 00:16:04.120]  我不知道你動物是多少種
[00:16:04.120 --> 00:16:04.720]  你會怎麼說
