
[00:00:00.000 --> 00:00:09.000]  從今天開始,我們要查考《聖經》裏面星月最後的一卷,就是七十路的信息。
[00:04:01.000 --> 00:04:05.000]  那麼爲什麼聖經裏面有兩種不同的說法呢?
[00:04:05.000 --> 00:04:08.000]  原來主的再來分作兩個步驟,
[00:04:08.000 --> 00:04:11.000]  第一個步驟就是背提,
[00:04:11.000 --> 00:04:16.000]  就是主將信徒解去,在空中與主相遇,
[00:04:16.000 --> 00:04:19.000]  這是隱藏的,是世人看不見的。
[00:04:19.000 --> 00:04:25.000]  第二個步驟就是主和背提的信徒從天上降臨到地上,
[00:04:25.000 --> 00:04:31.000]  建立他的國度,這一次的降臨是所有的人都要看見的。
[00:04:31.000 --> 00:04:34.000]  正如舊約關於彌賽亞的預言是綜合性的,
[00:04:34.000 --> 00:04:38.000]  也是兩方面的,一方面說他是受苦的僕人,
[00:04:38.000 --> 00:04:41.000]  另一方面又說他是大有榮耀的君王,
[00:04:41.000 --> 00:04:47.000]  這並不是互相矛盾,乃是預言主兩次到世界上來,
[00:04:47.000 --> 00:04:50.000]  第一次來是降生在馬草裏面,是卑微的,
[00:04:50.000 --> 00:04:53.000]  第二次來是榮耀的。
[00:04:53.000 --> 00:04:57.000]  就好像我們從遠處看兩個山峯,
[00:04:57.000 --> 00:04:59.000]  好像兩個山峯連在一起,
[00:04:59.000 --> 00:05:01.000]  但是當我們走近再看的時候,
[00:05:01.000 --> 00:05:05.000]  可能兩個山峯之間的距離很大,
[00:05:05.000 --> 00:05:08.000]  舊約的先知從遠處看也是一樣,
[00:05:08.000 --> 00:05:11.000]  舊約從遠處看,新約從近處看,
[00:05:11.000 --> 00:05:14.000]  所以我們從新約得到的信息,
[00:05:14.000 --> 00:05:18.000]  在新約裏面更加清楚地向我們顯明出來。
[00:05:18.000 --> 00:05:22.000]  在我們剛纔讀的七十六第一章第七節裏面,
[00:05:22.000 --> 00:05:26.000]  還有一句話,這樣說連刺他的人也要看見他,
[00:05:26.000 --> 00:05:28.000]  這就是我們想到舊約裏面,
[00:05:28.000 --> 00:05:32.000]  撒加利亞書十二章十節的話,這樣說,
[00:05:32.000 --> 00:05:36.000]  他們必仰望我,就是他們說"咋"的,
[00:05:36.000 --> 00:05:40.000]  這裏說的"我"字,就是神稱呼他自己,
[00:05:40.000 --> 00:05:42.000]  誰能夠"咋"耀環呢?
[00:05:42.000 --> 00:05:45.000]  誰敢"咋"天地的主宰呢?
[00:05:45.000 --> 00:05:47.000]  這句話好像是很難了解,
[00:05:47.000 --> 00:05:51.000]  但是當主耶穌到誠入身的時候,
[00:05:51.000 --> 00:05:53.000]  就是神在入身顯現,
[00:05:53.000 --> 00:05:56.000]  所以"咋"主耶穌就是"咋"神,
[00:05:56.000 --> 00:06:00.000]  這是舊約裏面很奇妙的預言。
[00:06:00.000 --> 00:06:02.000]  那麼在剛纔的那一節裏面,
[00:06:02.000 --> 00:06:05.000]  還有說一句話,他駕雲降臨,
[00:06:05.000 --> 00:06:07.000]  雲是代表神的榮耀,
[00:06:07.000 --> 00:06:11.000]  這就是說主耶穌在神的榮耀中降臨。
[00:06:11.000 --> 00:06:16.000]  這一節聖經又說,萬族都要因他哀哭,
[00:06:16.000 --> 00:06:19.000]  主在榮耀中降臨,這是好的,
[00:06:19.000 --> 00:06:21.000]  爲什麼萬族要哀哭呢?
[00:06:21.000 --> 00:06:23.000]  這是因爲神判的緣故,
[00:06:23.000 --> 00:06:26.000]  主第一次來是落在人的手中,
[00:06:26.000 --> 00:06:27.000]  人任意待他,
[00:06:27.000 --> 00:06:29.000]  但是主第二次來的時候,
[00:06:29.000 --> 00:06:32.000]  是以神判者的身份而來的。
[00:06:32.000 --> 00:06:34.000]  我們要細心地思想,
[00:06:34.000 --> 00:06:38.000]  在這哀哭的人羣裏面,我們在其中嗎?
[00:06:38.000 --> 00:06:40.000]  我們是充足一同的榮耀呢,
[00:06:40.000 --> 00:06:42.000]  還是要受他的審判呢?
[00:06:42.000 --> 00:06:45.000]  這就在於我們是否接受他的救恩。
[00:06:45.000 --> 00:06:48.000]  如果我們接受,主再來就是大喜的興起,
[00:06:48.000 --> 00:06:50.000]  如果我們不接受,
[00:06:50.000 --> 00:06:52.000]  我們就要落在他的審判之下,
[00:06:52.000 --> 00:06:54.000]  那就是哀哭的時候了。
[00:06:54.000 --> 00:06:56.000]  現在我們看第二個呼聲,
[00:06:56.000 --> 00:06:59.000]  就是直接神判的呼聲,
[00:06:59.000 --> 00:07:03.000]  這是在七十路二章二十節所說的,
[00:07:03.000 --> 00:07:05.000]  我向大家讀出來,
[00:07:05.000 --> 00:07:09.000]  看啊,我要叫他並臥在牀,
[00:07:09.000 --> 00:07:13.000]  那些與他形淫的人,若不悔改受刑的,
[00:07:13.000 --> 00:07:17.000]  我也要叫他們同受大患難。
[00:07:17.000 --> 00:07:19.000]  這裏叫我們注意一件事,
[00:07:19.000 --> 00:07:21.000]  就是在推壓推拉教會里面,
[00:07:21.000 --> 00:07:24.000]  耶穌別所造成的問題,
[00:07:24.000 --> 00:07:27.000]  耶穌別這個名字很明顯不是真的名字,
[00:07:27.000 --> 00:07:29.000]  那是象徵的名稱,
[00:07:29.000 --> 00:07:33.000]  就好像上文說的巴蘭和安提法一樣。
[00:07:33.000 --> 00:07:35.000]  在這裏我們看見,
[00:07:35.000 --> 00:07:38.000]  當一個人犯了罪的時候,
[00:07:38.000 --> 00:07:43.000]  神就按照他所犯的罪加刑罰給他,
[00:07:43.000 --> 00:07:44.000]  他犯什麼罪,
[00:07:44.000 --> 00:07:48.000]  神給他的刑罰的性質也是相似的,
[00:07:48.000 --> 00:07:51.000]  這給我們一個很重要的提醒。
[00:07:51.000 --> 00:07:54.000]  那麼我們在我們的日常生活裏面,
[00:07:54.000 --> 00:07:57.000]  一定要小心謹慎,
[00:07:57.000 --> 00:08:00.000]  我們要戰戰兢兢地存敬畏的心,
[00:08:00.000 --> 00:08:03.000]  來接受主的訓誨,
[00:08:03.000 --> 00:08:06.000]  按照神的旨意行事爲人,
[00:08:06.000 --> 00:08:11.000]  存心言語都要符合神的話語所教導我們的,
[00:08:11.000 --> 00:08:13.000]  我們行在正道里面,
[00:08:13.000 --> 00:08:16.000]  這樣我們將來見主的時候,
[00:08:16.000 --> 00:08:18.000]  才能夠坦然無懼,
[00:08:18.000 --> 00:08:19.000]  才能夠滿有喜樂,
[00:08:19.000 --> 00:08:21.000]  主再來是一個榮耀的,
[00:08:21.000 --> 00:08:23.000]  滿有喜樂的大盼望,
[00:08:23.000 --> 00:08:30.000]  我們要用預備好的心意、行爲、生活來歡迎他。
[00:08:30.000 --> 00:08:33.000]  託亞特拉的教會很可憐,
[00:08:33.000 --> 00:08:37.000]  他們離開了神的道路,
[00:08:37.000 --> 00:08:40.000]  他們行走在錯誤的道路上,
[00:08:40.000 --> 00:08:43.000]  他們把聖潔的標準降低了,
[00:08:43.000 --> 00:08:46.000]  這是非常可惜的一件事,
[00:08:46.000 --> 00:08:48.000]  也對我們是一個很大的警惕,
[00:08:48.000 --> 00:08:50.000]  是值得我們注意的。
[00:08:50.000 --> 00:08:52.000]  主繼續警告說,
[00:08:52.000 --> 00:08:55.000]  他給耶穌有悔改的機會,
[00:08:55.000 --> 00:08:56.000]  但是他不肯悔改,
[00:08:56.000 --> 00:08:59.000]  所以主就是審判領導他,
[00:08:59.000 --> 00:09:00.000]  讓他並臥在牀,
[00:09:00.000 --> 00:09:03.000]  他的罪是在牀上犯的,
[00:09:03.000 --> 00:09:05.000]  所以神的審判也是在牀上,
[00:09:05.000 --> 00:09:06.000]  這就是說,
[00:09:06.000 --> 00:09:08.000]  人撒的是什麼,
[00:09:08.000 --> 00:09:09.000]  收的也是什麼,
[00:09:09.000 --> 00:09:11.000]  公義的神有公義的審判,
[00:09:11.000 --> 00:09:13.000]  神是輕慢不得的。
[00:09:13.000 --> 00:09:15.000]  在舊約裏面有許多這樣的例證,
[00:09:15.000 --> 00:09:17.000]  雅各的事是多麼明顯,
[00:09:17.000 --> 00:09:19.000]  他欺騙了他的父親,
[00:09:19.000 --> 00:09:21.000]  他也受到舅父的欺騙,
[00:09:21.000 --> 00:09:23.000]  和他兒子的欺騙,
[00:09:23.000 --> 00:09:26.000]  連在婚姻的事上他也受到欺騙,
[00:09:26.000 --> 00:09:29.000]  是的,神是輕慢不得的。
[00:09:29.000 --> 00:09:31.000]  在這一段經文裏面,
[00:09:31.000 --> 00:09:33.000]  我們看見三件要緊的事,
[00:09:33.000 --> 00:09:37.000]  第一,主警告我們不可離開信仰的正確路線,
[00:09:37.000 --> 00:09:40.000]  第二,信仰上不正確的路線,
[00:09:40.000 --> 00:09:44.000]  一定是忽視忽略成聖的道理的,
[00:09:44.000 --> 00:09:46.000]  凡是信仰不純正的,
[00:09:46.000 --> 00:09:51.000]  一定是忽略或者是減弱成聖的道理。
[00:09:51.000 --> 00:09:53.000]  第三點,人種的是什麼,
[00:09:53.000 --> 00:09:55.000]  收的也是什麼。
[00:09:55.000 --> 00:09:58.000]  所以這個第二呼聲非常值得我們的注意,
[00:09:58.000 --> 00:10:01.000]  也值得我們今天要傳達這個呼聲,
[00:10:01.000 --> 00:10:04.000]  大聲幾乎地來傳達這個呼聲,
[00:10:04.000 --> 00:10:07.000]  因爲是這個時代所需要的。
[00:10:07.000 --> 00:10:09.000]  第三個呼聲,
[00:10:09.000 --> 00:10:11.000]  就是傳福音的呼聲,
[00:10:11.000 --> 00:10:13.000]  是在七十路第三章第八節,
[00:10:13.000 --> 00:10:15.000]  我讀給大家聽,
[00:10:15.000 --> 00:10:17.000]  看啊,我在你面前,
[00:10:17.000 --> 00:10:19.000]  給你一個敞開的門,
[00:10:19.000 --> 00:10:21.000]  是無人能關的。
[00:10:21.000 --> 00:10:23.000]  這是非常重要的一個呼聲,
[00:10:23.000 --> 00:10:25.000]  也是一個鼓勵的呼聲,
[00:10:25.000 --> 00:10:27.000]  叫我們想起了我們的責任。
[00:10:27.000 --> 00:10:29.000]  主爲我們開了一個傳福音的門,
[00:10:29.000 --> 00:10:31.000]  我們的主開了門就沒有人能關,
[00:10:31.000 --> 00:10:33.000]  主關了門就沒有人能開。
[00:10:33.000 --> 00:10:35.000]  他拿着大位的月尺,
[00:10:35.000 --> 00:10:38.000]  天上地下的全屏都在他的手中,
[00:10:38.000 --> 00:10:40.000]  今天在末世的時候,
[00:10:40.000 --> 00:10:42.000]  佈道的工作來到最後一個階段,
[00:10:42.000 --> 00:10:45.000]  而最後一個階段總是最艱鉅的,
[00:10:45.000 --> 00:10:49.000]  有些時候甚至很難見到效果,
[00:10:49.000 --> 00:10:51.000]  因爲世界上的罪惡增加,
[00:10:51.000 --> 00:10:54.000]  人的物質觀念加強,
[00:10:54.000 --> 00:10:56.000]  在黎明之前,
[00:10:56.000 --> 00:10:58.000]  就是最黑暗的一個階段,
[00:10:58.000 --> 00:11:00.000]  所以在這個階段裏面傳福音,
[00:11:00.000 --> 00:11:02.000]  一定有許多的困難,
[00:11:02.000 --> 00:11:04.000]  在這一段時間裏面,
[00:11:04.000 --> 00:11:06.000]  工作需要更大的熟靈的力量,
[00:11:06.000 --> 00:11:08.000]  才能夠把工作完成。
[00:11:08.000 --> 00:11:12.000]  當我們面對傳福音的最後一里路的時候,
[00:11:12.000 --> 00:11:14.000]  就是在困難最大的時候,
[00:11:14.000 --> 00:11:16.000]  我們有什麼反應呢?
[00:11:16.000 --> 00:11:18.000]  我們是不是因爲困難而後退呢?
[00:11:18.000 --> 00:11:21.000]  還是將因爲更大的困難,
[00:11:21.000 --> 00:11:23.000]  而更加追求能力呢?
[00:11:23.000 --> 00:11:25.000]  我們面對這一段的工作,
[00:11:25.000 --> 00:11:28.000]  我們發現我們自己的能力不夠用了,
[00:11:28.000 --> 00:11:30.000]  原來的方法好像沒有什麼果效了,
[00:11:30.000 --> 00:11:31.000]  怎麼辦呢?
[00:11:31.000 --> 00:11:33.000]  是停止傳福音呢?
[00:11:33.000 --> 00:11:34.000]  還是後退呢?
[00:11:34.000 --> 00:11:35.000]  還是灰心呢?
[00:11:35.000 --> 00:11:37.000]  還是因爲有這個更大的需要,
[00:11:37.000 --> 00:11:40.000]  而向主更加禱告祈求呢?
[00:11:40.000 --> 00:11:42.000]  讓我們今天聽主的這個呼聲,
[00:11:42.000 --> 00:11:45.000]  看啊,我給你一個敞開的門。
[00:11:45.000 --> 00:11:46.000]  感謝神,
[00:11:46.000 --> 00:11:49.000]  在一個最艱難傳福音的階段裏面,
[00:11:49.000 --> 00:11:51.000]  仍然有主的偉大的奇妙的,
[00:11:51.000 --> 00:11:54.000]  令我們歡欣快樂的應許,
[00:11:54.000 --> 00:11:56.000]  祂給了我們一個敞開的門,
[00:11:56.000 --> 00:11:58.000]  門的月池是在祂的手中,
[00:11:58.000 --> 00:12:00.000]  所以我們不必灰心,
[00:12:00.000 --> 00:12:02.000]  我們完全的信靠祂,
[00:12:02.000 --> 00:12:03.000]  依靠祂,
[00:12:03.000 --> 00:12:05.000]  因爲我們相信,
[00:12:05.000 --> 00:12:08.000]  祂開的門仍然是沒有人能夠關的,
[00:12:08.000 --> 00:12:10.000]  所以我們聽見這個聲音的時候,
[00:12:10.000 --> 00:12:13.000]  心裏大得安慰弟兄姊妹們,
[00:12:13.000 --> 00:12:17.000]  我們在這個工作上侍奉的時候,
[00:12:17.000 --> 00:12:19.000]  我們要緊緊地記得,
[00:12:19.000 --> 00:12:21.000]  是莊家的主護照我們,
[00:12:21.000 --> 00:12:27.000]  所以我們永遠要在這個救人靈魂的活常上工作,
[00:12:27.000 --> 00:12:30.000]  一直到底至死忠心。
[00:12:30.000 --> 00:12:33.000]  有一天,莊家的主要收他的莊家,
[00:12:33.000 --> 00:12:37.000]  那個時候我們要和主一同歡喜快樂,
[00:12:37.000 --> 00:12:39.000]  我們的盼望在於主,
[00:12:39.000 --> 00:12:41.000]  我們一切的鼓勵的來源在於主,
[00:12:41.000 --> 00:12:44.000]  我們一切能力的來源歸於主,
[00:12:44.000 --> 00:12:45.000]  在於主,
[00:12:45.000 --> 00:12:46.000]  感謝主,
[00:12:46.000 --> 00:12:48.000]  祂手中有大位的月池。
[00:12:48.000 --> 00:12:49.000]  我再一次說,
[00:12:49.000 --> 00:12:51.000]  祂開了,沒有人能關,
[00:12:51.000 --> 00:12:53.000]  祂關了,沒有人能開,
[00:12:53.000 --> 00:12:55.000]  讓我們用信心接受這個信息,
[00:12:55.000 --> 00:12:56.000]  接受以後,
[00:12:56.000 --> 00:12:59.000]  我們心中就滿有喜樂,
[00:12:59.000 --> 00:13:01.000]  我們自己什麼也不能做,
[00:13:01.000 --> 00:13:02.000]  最後的一縷路,
[00:13:02.000 --> 00:13:05.000]  黎明前最黑暗的一段階段,
[00:13:05.000 --> 00:13:09.000]  讓我們把眼睛完全註定在主的身上,
[00:13:09.000 --> 00:13:11.000]  這樣我們就能夠一面工作,
[00:13:11.000 --> 00:13:13.000]  一面歌唱,
[00:13:13.000 --> 00:13:16.000]  信心的歌是多麼美麗的歌,
[00:13:16.000 --> 00:13:18.000]  主的靈充滿我們的時候,
[00:13:18.000 --> 00:13:19.000]  我們就滿有信心,
[00:13:19.000 --> 00:13:22.000]  大有膽量奔走前面,
[00:13:22.000 --> 00:13:24.000]  傳福音的道路。
[00:13:24.000 --> 00:13:26.000]  在這節聖經裏面,
[00:13:26.000 --> 00:13:29.000]  我們說,費拉貼妃的教會只有一點力量,
[00:13:29.000 --> 00:13:31.000]  這句話是責備呢,
[00:13:31.000 --> 00:13:33.000]  還是稱讚呢?
[00:13:33.000 --> 00:13:35.000]  這個教會按人來看力量不大,
[00:13:35.000 --> 00:13:37.000]  但是他們有信心,
[00:13:37.000 --> 00:13:39.000]  他們敬上了他們所有的一點點力量,
[00:13:39.000 --> 00:13:41.000]  結果主應許他們說,
[00:13:41.000 --> 00:13:43.000]  看啊,我給你一個敞開的門。
[00:13:43.000 --> 00:13:45.000]  爲什麼主給他們這個應許?
[00:13:45.000 --> 00:13:46.000]  因爲他們敬了力量,
[00:13:46.000 --> 00:13:48.000]  敬了力量,門就開了,
[00:13:48.000 --> 00:13:49.000]  感謝主。
[00:13:49.000 --> 00:13:51.000]  雖然我們自己的力量不大,
[00:13:51.000 --> 00:13:52.000]  是一點點的力量,
[00:13:52.000 --> 00:13:54.000]  但是這一點點的力量,
[00:13:54.000 --> 00:13:56.000]  加上主就是大大的資源了,
[00:13:56.000 --> 00:13:58.000]  感謝主。
[00:13:58.000 --> 00:14:01.000]  一點力量加上主就等於成功,
[00:14:01.000 --> 00:14:04.000]  一點力量加上主就等於敞開的門,
[00:14:04.000 --> 00:14:07.000]  就好像舊約薩拉發瓜腐的瓶子裏面,
[00:14:07.000 --> 00:14:09.000]  只有一點點面和油,
[00:14:09.000 --> 00:14:10.000]  一次就喫完了,
[00:14:10.000 --> 00:14:12.000]  但是加上了神,
[00:14:12.000 --> 00:14:15.000]  它就可以足夠1260天之用。
[00:14:15.000 --> 00:14:18.000]  費拉貼妃教會成功的祕訣,
[00:14:18.000 --> 00:14:20.000]  就是他們用了那一點點力量,
[00:14:20.000 --> 00:14:22.000]  他們把這點力量奉獻,
[00:14:22.000 --> 00:14:24.000]  神就大大使用。
[00:14:24.000 --> 00:14:27.000]  今天我們每個人要把自己的一點點力量奉獻,
[00:14:27.000 --> 00:14:31.000]  就會得到神大大的使用恩態。
[00:14:31.000 --> 00:14:33.000]  第四個呼聲,
[00:14:33.000 --> 00:14:37.000]  就是從棱蛋裏面得到復興的呼聲,
[00:14:37.000 --> 00:14:39.000]  這是在七十路三章二十節的,
[00:14:39.000 --> 00:14:41.000]  我讀給大家聽。
[00:14:41.000 --> 00:14:43.000]  看啊,我站在門外扣門,
[00:14:43.000 --> 00:14:46.000]  若有聽見我的聲音就開門的,
[00:14:46.000 --> 00:14:48.000]  我就要進到他那裏去,
[00:14:48.000 --> 00:14:51.000]  我與他,他與我一同作戲。
[00:14:51.000 --> 00:14:53.000]  主在老弟家教會的門外,
[00:14:53.000 --> 00:14:55.000]  發出這個呼聲。
[00:14:55.000 --> 00:14:57.000]  爲什麼主在門外呢?
[00:14:57.000 --> 00:15:00.000]  有三件事把主關到門外去,
[00:15:00.000 --> 00:15:02.000]  這三件事的力量很大。
[00:15:02.000 --> 00:15:05.000]  那麼主在門外就針對這三件事,
[00:15:05.000 --> 00:15:07.000]  發出這個呼聲。
[00:15:07.000 --> 00:15:11.000]  第一件事,就是老弟家的教會很注重物質,
[00:15:11.000 --> 00:15:13.000]  他們以爲自己已經發了財,
[00:15:13.000 --> 00:15:14.000]  什麼都不缺,
[00:15:14.000 --> 00:15:17.000]  他們讓物質代替了主的地位,
[00:15:17.000 --> 00:15:20.000]  在物質豐富的時候就不要主了,
[00:15:20.000 --> 00:15:22.000]  把主抬起到門外去了,
[00:15:22.000 --> 00:15:25.000]  他們看重物質,過於看重主。
[00:15:25.000 --> 00:15:27.000]  第二,他們不冷不熱,
[00:15:27.000 --> 00:15:30.000]  不冷不熱充滿了當時的教會,
[00:15:30.000 --> 00:15:32.000]  對主是半心半意,
[00:15:32.000 --> 00:15:35.000]  一個像主一心一意的人,
[00:15:35.000 --> 00:15:37.000]  斷不至於不冷不熱,
[00:15:37.000 --> 00:15:40.000]  半心半意的結果一定是不冷不熱,
[00:15:40.000 --> 00:15:42.000]  主在這樣的教會里面就無所作爲,
[00:15:42.000 --> 00:15:45.000]  他在這樣的教會里面就沒有地位,
[00:15:45.000 --> 00:15:48.000]  這樣的教會把他關到門外去了。
[00:15:48.000 --> 00:15:51.000]  第三點,老弟家的教會自滿自足,
[00:15:51.000 --> 00:15:53.000]  他們認爲自己什麼都有了,
[00:15:53.000 --> 00:15:55.000]  他們沒有需要感,
[00:15:55.000 --> 00:15:57.000]  如果一個教會沒有屬靈的需要感,
[00:15:57.000 --> 00:15:59.000]  他就不會覺得要主了,
[00:15:59.000 --> 00:16:01.000]  我們的說意於要主,
[00:16:01.000 --> 00:16:03.000]  是因爲他能夠把我們所需要的
[00:16:03.000 --> 00:16:05.000]  供給我們,賜給我們,
[00:16:05.000 --> 00:16:08.000]  我們追求,就是因爲我們有需要,
[00:16:08.000 --> 00:16:10.000]  一個自滿的教會,
[00:16:10.000 --> 00:16:13.000]  主在他的裏面就沒有地位了,
[00:16:13.000 --> 00:16:15.000]  就被關到門外去了。
[00:16:15.000 --> 00:16:17.000]  主針對這三種的情形,
[00:16:17.000 --> 00:16:19.000]  說了三句話,
[00:16:19.000 --> 00:16:23.000]  第一,他說他是在萬有之上爲元首的,
[00:16:23.000 --> 00:16:25.000]  這是他原來的地位,
[00:16:25.000 --> 00:16:27.000]  他在萬有之上,
[00:16:27.000 --> 00:16:29.000]  他在一切被造的物質之上,
[00:16:29.000 --> 00:16:31.000]  物質是在主之下,
[00:16:31.000 --> 00:16:33.000]  主是在一切之上,
[00:16:33.000 --> 00:16:36.000]  所以主的地位應該是在一切一切的物質之上,
[00:16:36.000 --> 00:16:38.000]  這是他該有的地位,
[00:16:38.000 --> 00:16:40.000]  我們應該把這個地位給他。
[00:16:40.000 --> 00:16:43.000]  跟着主向老弟家的教會,
[00:16:43.000 --> 00:16:45.000]  介紹他自己,
[00:16:45.000 --> 00:16:48.000]  他說他是一個誠信,
[00:16:48.000 --> 00:16:50.000]  真實的見證者,
[00:16:50.000 --> 00:16:52.000]  這是第二個要點,
[00:16:52.000 --> 00:16:54.000]  跟着主說阿們,
[00:16:54.000 --> 00:16:56.000]  他的名字是阿們,
[00:16:56.000 --> 00:16:58.000]  阿們是什麼意思?
[00:16:58.000 --> 00:17:02.000]  我們用這句話來結束我們的禱告,
[00:17:02.000 --> 00:17:05.000]  就表示這是我們誠心所願的,
[00:17:05.000 --> 00:17:08.000]  從我們的心裏面發出來的,
[00:17:08.000 --> 00:17:11.000]  我們禱告的時候,不是打空氣,
[00:17:11.000 --> 00:17:13.000]  我們不是頭腦講話,
[00:17:13.000 --> 00:17:15.000]  我們是自言自語,
[00:17:15.000 --> 00:17:17.000]  我們是從心底的深處,
[00:17:17.000 --> 00:17:21.000]  用至真至誠的態度講出來的,
[00:17:21.000 --> 00:17:24.000]  我們整個的人生也是阿們,
[00:17:24.000 --> 00:17:26.000]  感謝主,我們說一這樣,
[00:17:26.000 --> 00:17:28.000]  是因爲主像我們是這樣,
[00:17:28.000 --> 00:17:30.000]  主的名字是阿們,
[00:17:30.000 --> 00:17:33.000]  他代表神,一切的應許都是阿們的,
[00:17:33.000 --> 00:17:36.000]  神的一切的應許像我們都要成全,
[00:17:36.000 --> 00:17:39.000]  我們的主是何等的真誠,
[00:17:39.000 --> 00:17:41.000]  他把他的生命設上,
[00:17:41.000 --> 00:17:44.000]  因爲要做神的真實的見證,
[00:17:44.000 --> 00:17:46.000]  他把他的寶血流出來,
[00:17:46.000 --> 00:17:48.000]  他的十字架的死,
[00:17:48.000 --> 00:17:51.000]  他所忍受的一切的痛苦羞辱,
[00:17:51.000 --> 00:17:54.000]  都是見證他是阿們。
[00:17:54.000 --> 00:17:58.000]  那麼當時老弟家的教會向主不冷不熱,
[00:17:58.000 --> 00:18:02.000]  面對這樣的一位誠信真實見證者,
[00:18:02.000 --> 00:18:04.000]  阿們者的主,
