
[00:00:00.000 --> 00:00:02.720]  宣內迦有十個核心價值
[00:06:03.680 --> 00:06:09.160]  很歡喜快樂地去過他的生活
[00:06:09.160 --> 00:06:11.800]  好像勇士一樣奔跑
[00:06:11.800 --> 00:06:16.560]  在第六節說
[00:06:16.560 --> 00:06:20.720]  他出來的時候繞到天那邊
[00:06:20.720 --> 00:06:22.040]  沒有一物被隱藏
[00:06:22.040 --> 00:06:23.640]  不得他的熱氣
[00:06:23.640 --> 00:06:25.960]  在這裡說到太陽
[00:06:25.960 --> 00:06:28.160]  好像勇士一路奔跑
[00:06:28.160 --> 00:06:29.360]  充滿了活力
[00:06:29.360 --> 00:06:33.560]  一邊走一邊去見證上帝的榮美
[00:06:33.560 --> 00:06:35.680]  太陽休息的時候
[00:06:35.680 --> 00:06:38.320]  神為他預備了一個帳幕
[00:06:38.320 --> 00:06:41.080]  在這裡說到整個造物界
[00:06:41.080 --> 00:06:42.080]  包括太陽
[00:06:42.080 --> 00:06:44.640]  都是上帝創造的
[00:06:44.640 --> 00:06:46.360]  都是在上帝的手中
[00:06:46.360 --> 00:06:52.600]  每一件事物都是去敬拜上帝
[00:06:52.600 --> 00:06:57.240]  而不是去敬拜上帝所創造的這些受造物
[00:06:57.240 --> 00:07:03.440]  在宇宙這麼奇妙的創造見證當中
[00:07:03.440 --> 00:07:09.760]  但是還有很多人見不到這個創造萬物的主
[00:07:09.760 --> 00:07:13.520]  很多時候曲解了上帝的原意
[00:07:13.520 --> 00:07:17.200]  形成了很多形形色色的
[00:07:17.200 --> 00:07:19.680]  層出不同的一些荒謬的敬拜
[00:07:19.680 --> 00:07:21.560]  所以其實有很多民族
[00:07:21.560 --> 00:07:25.080]  大自然界每一樣東西都是敬拜的物品
[00:07:25.080 --> 00:07:26.480]  如果你去到不同的民族
[00:07:26.480 --> 00:07:30.400]  你會見到有很多人石頭也會敬拜
[00:07:30.400 --> 00:07:33.240]  每一動物也可能是敬拜的對象
[00:07:33.240 --> 00:07:34.720]  太陽也是敬拜的對象
[00:07:34.720 --> 00:07:35.720]  風也是
[00:07:35.720 --> 00:07:36.880]  火也是
[00:07:36.880 --> 00:07:40.920]  好像每一樣東西都是敬拜的對象
[00:07:40.920 --> 00:07:48.000]  人不理解上帝創造萬物的原意
[00:07:48.000 --> 00:07:51.960]  是要讓人認識創造萬物的上帝
[00:07:51.960 --> 00:07:57.760]  所以上帝可以說是一個普遍的啟示
[00:07:57.760 --> 00:08:03.520]  未能夠讓幫助人去知道上帝是一個怎樣的上帝
[00:08:03.520 --> 00:08:07.360]  上帝是在藉著他的特殊啟示
[00:08:07.360 --> 00:08:09.840]  聖經可以說是他的吩咐
[00:08:09.840 --> 00:08:10.640]  他的誡明
[00:08:10.640 --> 00:08:15.440]  去解釋自然界所做的一切原意
[00:08:15.440 --> 00:08:18.920]  所以在第七至十節
[00:08:18.920 --> 00:08:26.240]  詩人再繼續說出上帝神的吩咐
[00:08:26.240 --> 00:08:28.480]  是神的啟示和聖經
[00:08:28.480 --> 00:08:32.000]  這些自然界的一切
[00:08:32.000 --> 00:08:35.880]  都需要藉著聖經去解釋它的原意
[00:08:35.880 --> 00:08:39.560]  所以在太陽光的底下
[00:08:39.560 --> 00:08:41.600]  沒有一物被隱藏
[00:08:41.600 --> 00:08:44.360]  只有他的光和熱
[00:08:44.360 --> 00:08:47.360]  這裡也留下了一個伏筆
[00:08:47.360 --> 00:08:50.880]  神的律法使每一個人都知道自己的罪
[00:08:50.880 --> 00:08:52.800]  在律法的光照之下
[00:08:52.800 --> 00:08:55.240]  什麼罪都不能夠去隱藏
[00:08:55.240 --> 00:08:57.480]  在第七至九節
[00:08:57.480 --> 00:09:04.440]  詩人再說出上帝的律法的性質和作用
[00:09:04.440 --> 00:09:05.640]  在第七節說
[00:09:05.640 --> 00:09:09.080]  「耶和華的律法傳遞能甦醒人心
[00:09:09.080 --> 00:09:12.840]  耶和華的法道確定能使人有智慧
[00:09:12.840 --> 00:09:16.440]  耶和華的分持正直能快活人的心
[00:09:16.440 --> 00:09:20.280]  耶和華的命令清潔能明亮人的眼目
[00:09:20.280 --> 00:09:24.120]  耶和華的道理潔淨能傳道永遠」
[00:09:24.120 --> 00:09:28.520]  「耶和華的典章真實傳言公義」
[00:09:28.520 --> 00:09:35.120]  在這裡說到用不同的字眼去形容上帝的誡命和吩咐
[00:09:35.120 --> 00:09:42.160]  律法、法道、分持、命令、道理、典章
[00:09:42.160 --> 00:09:43.840]  它的性質是什麼呢?
[00:09:43.840 --> 00:09:50.520]  性質就是傳遞、很確定、很正直、很清潔、很潔淨、很真實
[00:09:50.520 --> 00:09:57.800]  這些性質的形容詞可以說是萬事萬物的標準
[00:09:57.800 --> 00:10:02.240]  定於上帝的誡命、上帝的啟示
[00:10:02.240 --> 00:10:03.960]  作用是什麼呢?
[00:10:03.960 --> 00:10:08.240]  上帝頒布給人的律法、誡命的作用就是
[00:10:08.240 --> 00:10:10.000]  可以甦醒人心
[00:10:10.000 --> 00:10:15.200]  使被罪蒙蔽了心腕的人
[00:10:15.200 --> 00:10:17.840]  他們的心得著甦醒
[00:10:17.840 --> 00:10:19.640]  使如人有智慧
[00:10:19.640 --> 00:10:22.440]  人去藉著聖經可以知道
[00:10:22.440 --> 00:10:25.920]  什麼是對、什麼是錯、什麼是上帝喜悅的事
[00:10:25.920 --> 00:10:29.720]  認識上帝就是智慧的開端
[00:10:29.720 --> 00:10:33.320]  使如人有智慧能快活人的心
[00:10:33.320 --> 00:10:38.320]  這些神的誡命當人去遵守的時候
[00:10:38.320 --> 00:10:43.320]  人就能夠有一個真正快樂的人生
[00:10:43.320 --> 00:10:46.320]  人最快樂的人生在上帝的創作裡面
[00:10:46.320 --> 00:10:50.320]  是當人願意以神為我們主的時候
[00:10:50.320 --> 00:10:54.600]  這個人的生命才是最快樂的一個生命
[00:10:54.600 --> 00:10:56.400]  明亮人的眼目
[00:10:56.400 --> 00:11:00.000]  使看不見的東西本來被罪蒙蔽著
[00:11:00.000 --> 00:11:02.320]  但藉著神的誡命、吩咐
[00:11:02.320 --> 00:11:03.320]  我們知道
[00:11:03.320 --> 00:11:07.320]  藉著聖經我們可以去認識上帝
[00:11:07.320 --> 00:11:10.000]  傳道永遠、傳言公義
[00:11:10.000 --> 00:11:12.240]  說到上帝的誡命
[00:11:12.240 --> 00:11:15.600]  不會只適合某個時代
[00:11:15.600 --> 00:11:16.880]  不適合另一個時代
[00:11:16.880 --> 00:11:19.480]  上帝的吩咐、上帝的誡命
[00:11:19.480 --> 00:11:21.080]  是傳道永遠
[00:11:21.080 --> 00:11:23.680]  是代表著上帝自己的公義
[00:11:23.680 --> 00:11:28.160]  可以說私人藉著幾個經文
[00:11:28.160 --> 00:11:33.480]  講出了上帝的啟示、上帝的吩咐、上帝的誡命
[00:11:33.480 --> 00:11:38.200]  它的性質是傳言的正直、傳言的正確
[00:11:38.200 --> 00:11:40.040]  因為是代表上帝
[00:11:40.040 --> 00:11:43.360]  讓我們藉著上帝的啟示
[00:11:43.360 --> 00:11:46.280]  讓我們知道上帝是一個怎樣的上帝
[00:11:46.280 --> 00:11:48.640]  當我們知道上帝是一個怎樣的上帝的時候
[00:11:48.640 --> 00:11:51.760]  對我們的生命有一個很大的益處
[00:11:51.760 --> 00:11:56.200]  讓我們過一個真正快樂的人生
[00:11:56.200 --> 00:12:00.480]  在第十節說
[00:12:00.480 --> 00:12:02.760]  「都比金子可羨慕
[00:12:02.760 --> 00:12:05.120]  且比極多的精金可羨慕
[00:12:05.120 --> 00:12:06.400]  比蜜金甜
[00:12:06.400 --> 00:12:09.120]  且比風放下的蜜金甜」
[00:12:09.120 --> 00:12:11.600]  神的話語開懷的多樣性
[00:12:11.600 --> 00:12:16.640]  律法的果效對人有很多好處
[00:12:16.640 --> 00:12:20.800]  神的話就像一個純金、純精金一樣
[00:12:20.800 --> 00:12:23.160]  這麼寶貴和寶貝
[00:12:23.160 --> 00:12:26.560]  也比上等的蜂蜜甘甜
[00:12:26.560 --> 00:12:28.440]  這些字眼形容到
[00:12:28.440 --> 00:12:31.720]  當我們真真正正去認識上帝的時候
[00:12:31.720 --> 00:12:34.800]  我們就知道上帝的話語的寶貴性
[00:12:34.800 --> 00:12:37.120]  藉著聖經認識上帝
[00:12:37.120 --> 00:12:40.040]  我們不單看見那些規條
[00:12:40.040 --> 00:12:42.920]  不單看見那些事
[00:12:42.920 --> 00:12:46.400]  而是透過在歷史上上帝的作為
[00:12:46.400 --> 00:12:51.080]  讓我們很具體的知道上帝的聖情
[00:12:51.080 --> 00:12:53.640]  也藉著上帝的吩咐
[00:12:53.640 --> 00:12:57.160]  讓我們知道上帝是一個怎樣的上帝
[00:12:57.160 --> 00:12:59.840]  讓我們清楚更加的認識他
[00:12:59.840 --> 00:13:03.840]  在十一到十四節說
[00:13:03.840 --> 00:13:06.880]  「況且你的僕人因此受警戒
[00:13:06.880 --> 00:13:09.680]  手著這些便有大賞
[00:13:09.680 --> 00:13:12.600]  誰能知道自己的錯失呢?
[00:13:12.600 --> 00:13:15.800]  願你赦免我忍而未現的過錯
[00:13:15.800 --> 00:13:19.400]  求你攔阻僕人不犯任意妄為的罪
[00:13:19.400 --> 00:13:21.400]  不容這罪核制我
[00:13:21.400 --> 00:13:24.400]  我便完全免犯大罪」
[00:13:24.400 --> 00:13:31.480]  前面兩段的經文沒有提及到罪
[00:13:31.480 --> 00:13:33.320]  但是這裡一開始
[00:13:33.320 --> 00:13:38.160]  斯人警覺自己的罪惡
[00:13:38.160 --> 00:13:40.160]  而求上帝赦免
[00:13:40.160 --> 00:13:43.160]  在第十一節說
[00:13:43.160 --> 00:13:46.360]  「你的僕人因此受警戒」
[00:13:46.360 --> 00:13:49.640]  就像上面所說
[00:13:49.640 --> 00:13:53.320]  大地在太陽的蔭蔽之下
[00:13:53.320 --> 00:13:56.120]  接受了光和熱的恩澤
[00:13:56.120 --> 00:13:58.840]  照樣人在上帝的律法當中
[00:13:58.840 --> 00:14:02.200]  也得著警戒和賞賜的恩惠
[00:14:02.200 --> 00:14:04.440]  在這裡可以說
[00:14:04.440 --> 00:14:07.960]  上帝藉著律法警戒我們
[00:14:07.960 --> 00:14:09.640]  正面去說
[00:14:09.640 --> 00:14:11.040]  這也是一個恩惠
[00:14:11.040 --> 00:14:12.040]  這個恩惠有什麼呢?
[00:14:12.040 --> 00:14:13.480]  可以幫助我們什麼呢?
[00:14:13.480 --> 00:14:16.800]  可以幫助我們不犯任意妄為的罪
[00:14:16.800 --> 00:14:20.000]  也不容這罪核制人
[00:14:20.000 --> 00:14:22.000]  斯人在這裡說
[00:14:22.000 --> 00:14:25.200]  當我一直這樣走的時候
[00:14:25.200 --> 00:14:27.480]  我就得以免犯大過
[00:14:27.640 --> 00:14:32.400]  以至跌入萬劫不復的罪的網羅當中
[00:14:32.400 --> 00:14:36.880]  人犯罪通常的情況是由小開始
[00:14:36.880 --> 00:14:39.200]  以至到一路一路增大
[00:14:39.200 --> 00:14:41.320]  這個我們也不難理解
[00:14:41.320 --> 00:14:45.120]  一個窮凶極惡的人
[00:14:45.120 --> 00:14:47.440]  我在地上看到他
[00:14:47.440 --> 00:14:50.320]  為什麼會成為一個窮凶極惡的人呢?
[00:14:50.320 --> 00:14:51.520]  大家有沒有想像
[00:14:51.520 --> 00:14:52.400]  他想一想
[00:14:52.400 --> 00:14:57.120]  他曾經是一個百壁無瑕的嬰兒
[00:14:57.120 --> 00:15:00.760]  一個百壁無瑕的嬰兒
[00:15:00.760 --> 00:15:04.280]  成為一個窮凶極惡的罪人
[00:15:04.280 --> 00:15:05.800]  其實有一個過程
[00:15:05.800 --> 00:15:08.200]  這個過程就是在成長中
[00:15:08.200 --> 00:15:11.160]  他一直犯少的罪
[00:15:11.160 --> 00:15:16.400]  然後他覺得對他很有利益
[00:15:16.400 --> 00:15:18.480]  所以他繼續犯罪
[00:15:18.480 --> 00:15:21.040]  他自己也控制不了自己
[00:15:21.040 --> 00:15:24.320]  最後他開始的時候是他犯罪
[00:15:24.320 --> 00:15:27.040]  之後是罪嚇制住他
[00:15:27.040 --> 00:15:28.240]  控制住他
[00:15:28.240 --> 00:15:31.480]  讓他一路越犯越多的罪
[00:15:31.480 --> 00:15:34.680]  最終犯下很多彌天大罪
[00:15:34.680 --> 00:15:36.960]  但是在這裡說上帝的誡命
[00:15:36.960 --> 00:15:39.440]  就是提醒人遠離罪惡
[00:15:39.440 --> 00:15:42.480]  走上正確的路途
[00:15:42.480 --> 00:15:44.720]  在之後
[00:15:44.720 --> 00:15:46.040]  詩人在這裡說
[00:15:46.040 --> 00:15:48.920]  上帝的律法不單是警戒我們
[00:15:48.920 --> 00:15:51.240]  也讓我們得著賞賜
[00:15:51.240 --> 00:15:54.320]  我們如何與神的律法得著賞賜呢?
[00:15:54.320 --> 00:15:56.440]  其實詩人在之前已經說過
[00:15:56.440 --> 00:15:59.320]  神的律法給我們的賞賜就是
[00:15:59.320 --> 00:16:01.920]  讓我們心靈得著甦醒
[00:16:01.920 --> 00:16:04.800]  讓我們這些愚蠢的人
[00:16:04.800 --> 00:16:06.240]  我們不認識上帝的人
[00:16:06.240 --> 00:16:09.880]  藉著上帝的啟示
[00:16:09.880 --> 00:16:11.720]  讓我們有智慧
[00:16:11.720 --> 00:16:13.600]  讓我們認識上帝
[00:16:13.600 --> 00:16:17.560]  當我們從心底裡認識上帝
[00:16:17.560 --> 00:16:19.200]  願意跟從上帝的時候
[00:16:19.200 --> 00:16:20.960]  願意聽從上帝的吩咐的時候
[00:16:20.960 --> 00:16:23.560]  這才是人生最大的快樂
[00:16:23.560 --> 00:16:27.520]  律法能夠使我們的眼睛
[00:16:27.520 --> 00:16:29.120]  本來被罪矇蔽
[00:16:29.120 --> 00:16:32.600]  但是上帝的吩咐、上帝的說話
[00:16:32.600 --> 00:16:35.720]  它打開我們心靈的眼睛
[00:16:35.720 --> 00:16:37.240]  讓我們的生命
[00:16:37.240 --> 00:16:39.360]  能夠建立在上帝面前
[00:16:39.360 --> 00:16:41.080]  直到見主的面
[00:16:41.080 --> 00:16:42.960]  所以上帝賜下律法
[00:16:42.960 --> 00:16:46.680]  詩人說有消極幫助我們的作用
[00:16:46.680 --> 00:16:50.080]  也有積極建立我們生命的作用
[00:16:50.080 --> 00:16:52.560]  到第十四節詩人說
[00:16:52.560 --> 00:16:53.960]  耶和華是我的盤石
[00:16:53.960 --> 00:16:55.200]  我的救贖主
[00:16:55.200 --> 00:16:57.200]  願我口中的言語
[00:16:57.200 --> 00:16:59.120]  心裡的意念
[00:16:59.120 --> 00:17:01.480]  在你面前蒙月立
[00:17:01.480 --> 00:17:07.040]  究竟詩人在期望上帝去月立他什麼呢?
[00:17:07.040 --> 00:17:10.200]  月立和獻祭是有關的
[00:17:10.200 --> 00:17:14.440]  在心中的言語和心裡的意念
[00:17:14.440 --> 00:17:18.640]  原來是指向上帝獻上的禱告
[00:17:18.640 --> 00:17:20.640]  讚美的言語
[00:17:20.640 --> 00:17:21.800]  口中的言語
[00:17:21.800 --> 00:17:22.800]  讚美的言語
[00:17:22.800 --> 00:17:26.400]  是回應第一、第六節
[00:17:26.400 --> 00:17:29.760]  大自然讚美上帝的聲音
[00:17:29.760 --> 00:17:32.640]  後者心裡的意念
[00:17:32.640 --> 00:17:35.120]  是回應第七至第十節
[00:17:35.120 --> 00:17:38.160]  改變人心的律法
[00:17:38.160 --> 00:17:44.880]  詩人不僅希望蒙上帝赦免自己的罪
[00:17:44.880 --> 00:17:47.080]  還要保守自己的生命
[00:17:47.080 --> 00:17:49.760]  作為一個在上帝面前所喜悅的人
[00:17:49.760 --> 00:17:56.960]  更加希望加入大自然界讚美的群隊
[00:17:56.960 --> 00:17:59.880]  獻上蒙神月立的讚美
[00:17:59.880 --> 00:18:03.000]  而且希望在他的生命裡
[00:18:03.000 --> 00:18:04.720]  能夠按照上帝的律法
[00:18:04.720 --> 00:18:07.080]  行上帝所喜悅的事
[00:18:07.080 --> 00:18:09.880]  詩人的願望
[00:18:09.880 --> 00:18:12.440]  是他心裡所想的
[00:18:12.440 --> 00:18:14.200]  和他口中所說的
[00:18:14.200 --> 00:18:16.080]  都不會冒犯上帝
[00:18:16.080 --> 00:18:19.120]  而且更加能夠謹守上帝的吩咐
[00:18:19.120 --> 00:18:22.360]  這是一個很可貴的心願
[00:18:22.360 --> 00:18:28.600]  詩人在創造上帝的榮耀和大能
[00:18:28.600 --> 00:18:33.560]  他看到上帝創造的時候
[00:18:33.560 --> 00:18:35.080]  他看到上帝的榮耀
[00:18:35.080 --> 00:18:36.640]  看到上帝創造的大能
[00:18:36.640 --> 00:18:38.880]  從這裡認識上帝
[00:18:38.880 --> 00:18:44.200]  然後轉移到自己的個人救贖經驗
[00:18:44.200 --> 00:18:46.800]  創造天地的上帝
[00:18:46.800 --> 00:18:51.240]  就是拯救我脫離罪惡的上帝
[00:18:51.240 --> 00:18:57.640]  詩人在直著觀照宇宙窮瘡
[00:18:57.640 --> 00:19:01.440]  成為一個資源幫助他
[00:19:01.440 --> 00:19:03.880]  去認識上帝的公義
[00:19:03.880 --> 00:19:05.480]  上帝的慈愛
[00:19:05.480 --> 00:19:07.840]  也看到自己的渺小
[00:19:07.840 --> 00:19:11.600]  到最後他有一個很具體的祈禱
[00:19:11.600 --> 00:19:14.960]  就是在上帝面前呈獻一個祭
[00:19:14.960 --> 00:19:19.400]  他希望獻上他自己讚美的聲音
[00:19:19.400 --> 00:19:20.960]  好像大自然一樣
[00:19:20.960 --> 00:19:23.960]  加入讚美的行列
[00:19:23.960 --> 00:19:26.520]  也希望在他的人生裡
[00:19:26.520 --> 00:19:32.480]  用另一種方式繼續讚美上帝創造的奇妙
[00:19:32.480 --> 00:19:35.200]  就是直著遵守上帝的律法
[00:19:35.200 --> 00:19:38.520]  以致彰顯上帝自己的榮美
[00:19:38.520 --> 00:19:41.480]  在一段經文裡
[00:19:41.480 --> 00:19:45.240]  其實可以看到很有層次
[00:19:45.240 --> 00:19:47.080]  一開始的時候
[00:19:47.080 --> 00:19:48.800]  詩人用了神的名字
[00:19:48.800 --> 00:19:51.760]  第一段是用了神的名字
[00:19:51.760 --> 00:19:57.600]  是表示上帝就是創造宇宙萬物的那一位主
[00:19:57.600 --> 00:20:01.440]  第二段是用耶和華
[00:20:01.440 --> 00:20:03.280]  耶和華這個名字
[00:20:03.280 --> 00:20:04.920]  當然是神的名字
[00:20:04.920 --> 00:20:07.600]  但當用耶和華這個名字的時候
[00:20:07.600 --> 00:20:08.680]  上帝的名字的時候
[00:20:08.800 --> 00:20:15.040]  是講述上帝將律法賜給一群以色列人的上帝
[00:20:15.040 --> 00:20:21.960]  是將以色列人從一個圍爐之地
[00:20:21.960 --> 00:20:25.320]  進入到應許之地的上帝
[00:20:25.320 --> 00:20:28.440]  是創造天地的神
[00:20:28.440 --> 00:20:32.480]  與以色列人立下盟約的上帝
[00:20:32.480 --> 00:20:34.600]  所以當用耶和華的時候
[00:20:34.600 --> 00:20:36.480]  是講述盟約的關係
[00:20:36.480 --> 00:20:40.080]  人與以色列人的盟約關係
[00:20:40.080 --> 00:20:42.800]  上帝如何與以色列人納約
[00:20:42.800 --> 00:20:44.960]  說我拯救你們
[00:20:44.960 --> 00:20:47.720]  你們要聽從我的吩咐
[00:20:47.720 --> 00:20:50.520]  當你們願意聽從我的時候
[00:20:50.520 --> 00:20:51.840]  我就賜福給你們
[00:20:51.840 --> 00:20:55.520]  是講述神與人之間密切的關係
[00:20:55.520 --> 00:20:58.080]  第三段詩人更稱
[00:20:58.080 --> 00:21:00.800]  上帝就是那一個盤石
[00:21:00.800 --> 00:21:02.360]  是我的救贖主
[00:21:02.360 --> 00:21:06.680]  在這裡詩人再將上帝與人的關係更加拉近
[00:21:06.680 --> 00:21:10.200]  到一個密切不分的地步
[00:21:10.200 --> 00:21:11.960]  他在這個時候
[00:21:11.960 --> 00:21:14.840]  祈求上帝閲立他的言語
[00:21:14.840 --> 00:21:16.600]  閲立他的意念
[00:21:16.600 --> 00:21:19.320]  在這段經文裡面
[00:21:19.320 --> 00:21:24.120]  可以說詩人為我們打開了三部書
[00:21:24.120 --> 00:21:26.680]  其實人生
[00:21:26.680 --> 00:21:29.040]  可能我們從小到大
