
[00:00:00.000 --> 00:00:02.500]  昨天我們講到人間有真愛
[00:01:29.500 --> 00:01:31.500]  大家都可能去過那些地方
[00:01:31.500 --> 00:01:34.000]  我以前一直和太太住在西貢
[00:01:34.000 --> 00:01:35.000]  所以那裡的日子
[00:01:35.000 --> 00:01:38.000]  那裡的地方對我有特別的意義
[00:01:38.000 --> 00:01:40.000]  那天我自己帶著這個弱智的女兒
[00:01:40.000 --> 00:01:41.000]  牽著她
[00:01:41.000 --> 00:01:45.000]  一路走回那些海灘
[00:01:45.000 --> 00:01:47.000]  我可以告訴你
[00:01:47.000 --> 00:01:49.500]  我還記得當時的心情
[00:01:49.500 --> 00:01:52.000]  真的前路茫茫
[00:01:52.000 --> 00:01:53.500]  太太死了
[00:01:53.500 --> 00:01:55.500]  帶著兩個女兒
[00:01:55.500 --> 00:01:57.500]  有一個嚴重弱智的
[00:01:57.500 --> 00:01:59.500]  一路走的時候
[00:01:59.500 --> 00:02:01.500]  漫無目的地牽著她
[00:02:01.500 --> 00:02:03.500]  我女兒當然不明白發生什麼事
[00:02:03.500 --> 00:02:05.500]  但我自己感覺到我走去哪裡
[00:02:05.500 --> 00:02:07.000]  走去哪裡
[00:02:07.000 --> 00:02:11.000]  我看到海浪一路在海邊一路衝刺
[00:02:11.000 --> 00:02:13.000]  那些石灘
[00:02:13.000 --> 00:02:16.500]  我突然間心裡有一種很特別的感覺
[00:02:16.500 --> 00:02:20.000]  我相信這個是從信仰而來的感覺
[00:02:20.000 --> 00:02:22.500]  但那種感覺我相信可以和你溝通
[00:02:22.500 --> 00:02:24.500]  你不一定和我現在有同樣的信仰
[00:02:24.500 --> 00:02:26.500]  我當然希望你今晚決定
[00:02:26.500 --> 00:02:28.000]  也走進這個信仰
[00:02:28.000 --> 00:02:31.000]  和那位宇宙的永恆的主宰有一個接觸
[00:02:31.000 --> 00:02:34.000]  但那一剎那我突然間想到一件事
[00:02:34.000 --> 00:02:36.000]  我看到海浪是這樣拍岸
[00:02:36.000 --> 00:02:37.500]  一路衝刺
[00:02:37.500 --> 00:02:40.000]  潑上來又下去
[00:02:40.000 --> 00:02:42.000]  我突然間想起
[00:02:42.000 --> 00:02:44.500]  千百萬年
[00:02:44.500 --> 00:02:47.000]  這些海浪就是這樣拍著這個海岸
[00:02:47.000 --> 00:02:48.000]  一路拍著海岸
[00:02:48.000 --> 00:02:50.000]  突然間我的想法
[00:02:50.000 --> 00:02:52.500]  我的心靈好像去到一個永恆
[00:02:52.500 --> 00:02:54.000]  很遠很遙遠的
[00:02:54.000 --> 00:02:56.000]  我可以想像千百萬年
[00:02:56.000 --> 00:02:58.000]  都是這樣拍著拍著這個海浪
[00:02:58.000 --> 00:03:00.500]  好像電影一樣很快
[00:03:00.500 --> 00:03:04.000]  將那千百萬年一路剪影下來的時候
[00:03:04.000 --> 00:03:06.000]  發生了很多很多事情我都不知道
[00:03:06.000 --> 00:03:08.000]  但我相信一定有很多事情發生
[00:03:08.000 --> 00:03:11.500]  可能曾經有恐龍走過
[00:03:11.500 --> 00:03:13.500]  不奇怪
[00:03:13.500 --> 00:03:15.000]  可能有恐龍走過
[00:03:15.000 --> 00:03:18.000]  起碼我知道一定有舊石器
[00:03:18.000 --> 00:03:21.000]  或者新石器時代的人在這裡生活過
[00:03:21.000 --> 00:03:24.500]  因為香港我們發掘過有些新石器時代的遺跡
[00:03:24.500 --> 00:03:26.500]  我讀歷史的所以我知道
[00:03:26.500 --> 00:03:30.500]  我可以感覺到曾經有些人在這裡嘗試打魚
[00:03:30.500 --> 00:03:32.500]  用最原始的方法打魚
[00:03:32.500 --> 00:03:35.000]  我彷彿看見在一百多年前的時候
[00:03:35.000 --> 00:03:36.500]  清朝的時候
[00:03:36.500 --> 00:03:39.000]  也有一些人在這個過程當中
[00:03:39.000 --> 00:03:43.000]  他們去面對很多人生的困難
[00:03:43.000 --> 00:03:45.500]  尤其是在打仗的時候
[00:03:45.500 --> 00:03:48.000]  可能曾經試過有些軍隊在搶灘
[00:03:48.000 --> 00:03:51.500]  曾經打到落花流水
[00:03:51.500 --> 00:03:55.000]  曾經有人被人殺
[00:03:55.000 --> 00:03:57.000]  這樣又過了
[00:03:57.000 --> 00:04:02.000]  又曾經可能一些漁民在這裡打魚
[00:04:02.000 --> 00:04:06.000]  她丈夫出了海就沒有再回來
[00:04:06.000 --> 00:04:08.500]  一樣是前路茫茫
[00:04:08.500 --> 00:04:10.000]  不知道怎麼辦
[00:04:10.000 --> 00:04:11.500]  丈夫去了哪裡
[00:04:11.500 --> 00:04:12.500]  沒有了
[00:04:12.500 --> 00:04:16.500]  我突然一路想一路想一路想的時候
[00:04:16.500 --> 00:04:19.500]  我發覺其實人生有很多人
[00:04:19.500 --> 00:04:21.500]  一樣是碰到這些事情
[00:04:21.500 --> 00:04:24.000]  有很多個家庭
[00:04:24.000 --> 00:04:25.500]  有很多個日子
[00:04:25.500 --> 00:04:27.500]  一百年前幾十年前
[00:04:27.500 --> 00:04:29.500]  曾經有人在這個海灘都告訴過自己
[00:04:29.500 --> 00:04:31.500]  我沒辦法走下去
[00:04:31.500 --> 00:04:32.500]  我不行了
[00:04:32.500 --> 00:04:33.500]  我這樣的打擊
[00:04:33.500 --> 00:04:36.000]  我怎麼可以繼續有勇氣走下去
[00:04:36.000 --> 00:04:38.500]  但曾幾何時他們又這樣走下去
[00:04:38.500 --> 00:04:40.000]  我突然間過了一剎那
[00:04:40.000 --> 00:04:44.000]  我覺得我不是天下間人類裡面最可憐的一個
[00:04:44.000 --> 00:04:46.000]  比我可憐的還多
[00:04:46.000 --> 00:04:49.000]  比我更難的日子的人也走過
[00:04:49.000 --> 00:04:52.000]  為什麼我不可以走呢
[00:04:52.000 --> 00:04:53.500]  那一剎那看著海浪的時候
[00:04:53.500 --> 00:04:57.000]  突然間有一種觸摸到永恆的感覺
[00:04:57.000 --> 00:05:00.000]  我不能夠形容給你聽是什麼感覺
[00:05:00.000 --> 00:05:01.000]  但那一剎那突然間覺得
[00:05:01.000 --> 00:05:03.000]  我只不過是永恆裡面的一剎那
[00:05:03.000 --> 00:05:05.000]  人生短短幾十年
[00:05:05.000 --> 00:05:06.000]  反正有一樣東西
[00:05:06.000 --> 00:05:08.000]  我有永恆的去處我知道
[00:05:08.000 --> 00:05:10.500]  我又知道現在我死了的太太
[00:05:10.500 --> 00:05:13.000]  她在神的右邊
[00:05:13.000 --> 00:05:15.000]  她得到真正的釋放
[00:05:15.000 --> 00:05:17.000]  有一天我又會跟她見面
[00:05:17.000 --> 00:05:19.000]  這個我身邊牽著的女兒
[00:05:19.000 --> 00:05:21.000]  這條路前面怎樣我不知道
[00:05:21.000 --> 00:05:23.000]  但我知道在永恆裡面
[00:05:23.000 --> 00:05:25.000]  我還有路可以走
[00:05:25.000 --> 00:05:26.000]  在這一剎那
[00:05:26.000 --> 00:05:27.000]  我彷彿感覺到
[00:05:27.000 --> 00:05:30.000]  只要人看見一個永恆的視野
[00:05:30.000 --> 00:05:32.000]  再回頭看
[00:05:32.000 --> 00:05:33.000]  現在前面
[00:05:33.000 --> 00:05:36.000]  好像面對沒可能面對的日子
[00:05:36.000 --> 00:05:39.000]  其實人生的路還可以走下去
[00:05:39.000 --> 00:05:41.500]  在這個時間我就開始明白
[00:05:41.500 --> 00:05:43.000]  原來信仰
[00:05:43.000 --> 00:05:44.500]  一個宗教信仰
[00:05:44.500 --> 00:05:46.500]  一個有永恆的宗教信仰
[00:05:46.500 --> 00:05:49.000]  在人生最難最難的時刻
[00:05:49.000 --> 00:05:51.000]  是重要的
[00:05:51.000 --> 00:05:53.000]  還有分別的
[00:05:53.000 --> 00:05:55.000]  今晚我想告訴你
[00:05:55.000 --> 00:05:57.000]  是有分別的
[00:05:57.000 --> 00:05:59.000]  眨眼間
[00:05:59.000 --> 00:06:01.000]  那一次到現在已經十五年
[00:06:01.000 --> 00:06:04.000]  十五年後我還要仍然站在這裡
[00:06:04.000 --> 00:06:05.000]  我告訴你
[00:06:05.000 --> 00:06:06.000]  在這十五年裡面
[00:06:06.000 --> 00:06:07.500]  日子是否容易過呢?
[00:06:07.500 --> 00:06:09.000]  你可以想像
[00:06:09.000 --> 00:06:10.000]  當然不容易過
[00:06:10.000 --> 00:06:12.000]  但我發覺
[00:06:12.000 --> 00:06:13.000]  這個信仰
[00:06:13.000 --> 00:06:15.000]  我這個信仰真的可以
[00:06:15.000 --> 00:06:18.500]  陪著我迎戰
[00:06:18.500 --> 00:06:20.500]  不一定時常可以笑著
[00:06:20.500 --> 00:06:23.000]  但是我仍然可以迎戰
[00:06:23.000 --> 00:06:24.500]  今天我站在這裡
[00:06:24.500 --> 00:06:26.500]  我想分享這個信仰給你聽
[00:06:26.500 --> 00:06:27.500]  我想邀請你
[00:06:27.500 --> 00:06:29.500]  來經驗這個信仰
[00:06:29.500 --> 00:06:31.500]  因為這個信仰是屬於你
[00:06:31.500 --> 00:06:32.500]  屬於我
[00:06:32.500 --> 00:06:33.500]  這位神是愛你
[00:06:33.500 --> 00:06:34.500]  是愛我
[00:06:34.500 --> 00:06:36.500]  我們昨晚都說過
[00:06:36.500 --> 00:06:37.500]  神愛你
[00:06:37.500 --> 00:06:39.000]  無論你是怎樣的人
[00:06:39.000 --> 00:06:40.000]  神都愛你
[00:06:40.000 --> 00:06:41.500]  無論你碰見什麼困難
[00:06:41.500 --> 00:06:42.500]  神仍然愛你
[00:06:42.500 --> 00:06:44.500]  因為我知道神愛我
[00:06:44.500 --> 00:06:46.500]  我已經經驗了神愛我
[00:06:46.500 --> 00:06:48.500]  祂愛我是沒有理由的
[00:06:48.500 --> 00:06:50.500]  昨晚我跟大家說
[00:06:50.500 --> 00:06:52.500]  在我還做罪人的時候
[00:06:52.500 --> 00:06:53.500]  祂就愛我
[00:06:53.500 --> 00:06:54.500]  同樣今天
[00:06:54.500 --> 00:06:55.500]  你說我還沒相信祂
[00:06:55.500 --> 00:06:56.500]  祂都愛你
[00:06:56.500 --> 00:07:00.500]  祂願意和你建立一個新的關係
[00:07:00.500 --> 00:07:02.500]  究竟一個信仰
[00:07:02.500 --> 00:07:03.500]  一個基督教的信仰
[00:07:03.500 --> 00:07:04.500]  我們相信的神
[00:07:04.500 --> 00:07:07.500]  怎樣可以和我們一起
[00:07:07.500 --> 00:07:08.500]  笑著迎戰
[00:07:08.500 --> 00:07:11.500]  走一個有明天的盼望
[00:07:11.500 --> 00:07:13.500]  我相信我們面對最大的問題
[00:07:13.500 --> 00:07:14.500]  是兩樣東西
[00:07:14.500 --> 00:07:15.500]  第一是明天的盼望
[00:07:15.500 --> 00:07:17.500]  我面對著我自己
[00:07:17.500 --> 00:07:18.500]  面對的
[00:07:18.500 --> 00:07:19.500]  不要說這麼遠
[00:07:19.500 --> 00:07:20.500]  我面對的經濟困難
[00:07:20.500 --> 00:07:21.500]  我家庭的困難
[00:07:21.500 --> 00:07:22.500]  我自己身體的疾病
[00:07:22.500 --> 00:07:24.500]  我怎樣可以面對
[00:07:24.500 --> 00:07:26.500]  我的神有用嗎
[00:07:26.500 --> 00:07:28.500]  我相信這個神有改變嗎
[00:07:28.500 --> 00:07:30.500]  我告訴你
[00:07:30.500 --> 00:07:31.500]  是可以有改變的
[00:07:31.500 --> 00:07:33.500]  不過改變當然是不同的層次
[00:07:33.500 --> 00:07:36.500]  真正愛你的神
[00:07:36.500 --> 00:07:37.500]  有智慧的神
[00:07:37.500 --> 00:07:38.500]  不等於黃大仙有求必應
[00:07:38.500 --> 00:07:39.500]  你利用他
[00:07:39.500 --> 00:07:41.500]  我求神拜佛
[00:07:41.500 --> 00:07:42.500]  我就可以保平安
[00:07:42.500 --> 00:07:43.500]  我祈完禱之後
[00:07:43.500 --> 00:07:45.500]  我一定可以找到工作
[00:07:45.500 --> 00:07:46.500]  不一定
[00:07:46.500 --> 00:07:49.500]  剛才我們唱詩班的時候
[00:07:49.500 --> 00:07:51.500]  各位姐妹很有意思和我們分享
[00:07:51.500 --> 00:07:52.500]  我們基督徒
[00:07:52.500 --> 00:07:53.500]  都會碰見這些困難
[00:07:53.500 --> 00:07:55.500]  我們仍然有時會
[00:07:55.500 --> 00:07:56.500]  一樣是沒有工作
[00:07:56.500 --> 00:07:59.500]  神不保證天色常藍
[00:07:59.500 --> 00:08:01.500]  一首詩歌很有意思
[00:08:01.500 --> 00:08:06.500]  神沒有保證我們路路長通
[00:08:06.500 --> 00:08:07.500]  不過我們的神
[00:08:07.500 --> 00:08:10.500]  保證給我們生活有力
[00:08:10.500 --> 00:08:13.500]  明天有盼望
[00:08:13.500 --> 00:08:15.500]  明天的盼望是怎樣的呢
[00:08:15.500 --> 00:08:18.500]  我想和你分享有兩個不同的層次
[00:08:18.500 --> 00:08:19.500]  然後完結之後
[00:08:19.500 --> 00:08:21.500]  我和你再說一個更加遙遠的
[00:08:21.500 --> 00:08:23.500]  一個永恆的
[00:08:23.500 --> 00:08:24.500]  永恆的把握
[00:08:24.500 --> 00:08:26.500]  明天的盼望
[00:08:26.500 --> 00:08:27.500]  永恆的把握
[00:08:27.500 --> 00:08:29.500]  明天的盼望
[00:08:29.500 --> 00:08:30.500]  很多人說
[00:08:30.500 --> 00:08:34.500]  有宗教信仰只是心裏的一種平安
[00:08:34.500 --> 00:08:36.500]  拿心理作用也好
[00:08:36.500 --> 00:08:37.500]  我想告訴你
[00:08:37.500 --> 00:08:38.500]  不是這麼簡單
[00:08:38.500 --> 00:08:40.500]  如果你這樣看基督教的話
[00:08:40.500 --> 00:08:41.500]  你就看錯了
[00:08:41.500 --> 00:08:44.500]  因為這正正就是
[00:08:44.500 --> 00:08:47.500]  我岳母信耶穌的分別
[00:08:47.500 --> 00:08:49.500]  我曾經在一些場合裡
[00:08:49.500 --> 00:08:52.500]  分享過我岳母為什麼信耶穌
[00:08:52.500 --> 00:08:53.500]  但我想和你再說
[00:08:53.500 --> 00:08:55.500]  在過去的人生裡
[00:08:55.500 --> 00:08:56.500]  我碰見很多情況
[00:08:56.500 --> 00:08:59.500]  我看見神是有出路給他
[00:08:59.500 --> 00:09:01.500]  我岳母就像很多人這樣想
[00:09:01.500 --> 00:09:04.500]  她拜了神幾十年
[00:09:04.500 --> 00:09:06.500]  但人生一點也不快樂
[00:09:06.500 --> 00:09:08.500]  因為她自己
[00:09:08.500 --> 00:09:12.500]  在她年輕的時候
[00:09:12.500 --> 00:09:14.500]  嫁了丈夫
[00:09:14.500 --> 00:09:17.500]  但丈夫一直忙於工作
[00:09:17.500 --> 00:09:18.500]  生活很艱苦
[00:09:18.500 --> 00:09:20.500]  很貧窮
[00:09:20.500 --> 00:09:22.500]  後來在港澳暴動的時候
[00:09:22.500 --> 00:09:26.500]  就更加被她上司冤屈
[00:09:26.500 --> 00:09:30.500]  被人強行抓去坐牢
[00:09:30.500 --> 00:09:32.500]  坐了兩年牢
[00:09:32.500 --> 00:09:35.500]  在那段日子裡很難捱
[00:09:35.500 --> 00:09:38.500]  整個家庭差不多像撿菜盒的日子
[00:09:38.500 --> 00:09:39.500]  好了
[00:09:39.500 --> 00:09:41.500]  到子女長大了
[00:09:41.500 --> 00:09:42.500]  出來工作
[00:09:42.500 --> 00:09:45.500]  開始有子女供養的時候
[00:09:45.500 --> 00:09:48.500]  發覺老伴癌症
[00:09:48.500 --> 00:09:51.500]  現在她發覺她自己的眼睛
[00:09:51.500 --> 00:09:54.500]  原來是一張先天性的眼疾
[00:09:54.500 --> 00:09:56.500]  慢慢慢慢的瞎了
[00:09:56.500 --> 00:09:58.500]  到六十歲的時候
[00:09:58.500 --> 00:09:59.500]  她完全瞎了
[00:09:59.500 --> 00:10:01.500]  她人生很不快樂
[00:10:01.500 --> 00:10:03.500]  每天求神拜佛
[00:10:03.500 --> 00:10:06.500]  但人生都很不快樂
[00:10:06.500 --> 00:10:08.500]  我們在加拿大住
[00:10:08.500 --> 00:10:10.500]  我們時常回來探望她
[00:10:10.500 --> 00:10:13.500]  跟她說她不肯聽我們的信仰
[00:10:13.500 --> 00:10:15.500]  直到有一次
[00:10:15.500 --> 00:10:17.500]  我很大膽跟她說
[00:10:17.500 --> 00:10:19.500]  我媽
[00:10:19.500 --> 00:10:21.500]  你拜神拜祖先
[00:10:21.500 --> 00:10:23.500]  每天這麼虔誠裝香
[00:10:23.500 --> 00:10:24.500]  裝了這麼久
[00:10:24.500 --> 00:10:27.500]  為什麼你還是這麼不快樂呢?
[00:10:27.500 --> 00:10:28.500]  她說沒辦法
[00:10:28.500 --> 00:10:30.500]  做人就是這麼慘的
[00:10:30.500 --> 00:10:32.500]  我跟她說
[00:10:32.500 --> 00:10:33.500]  我說不是的
[00:10:33.500 --> 00:10:35.500]  我說不如你把你的苦處
[00:10:35.500 --> 00:10:36.500]  告訴你的神
[00:10:36.500 --> 00:10:38.500]  她說我有的
[00:10:38.500 --> 00:10:39.500]  什麼都說了
[00:10:39.500 --> 00:10:41.500]  我說你的神跟你說什麼呢?
[00:10:41.500 --> 00:10:44.500]  她說她沒什麼要說的
[00:10:44.500 --> 00:10:46.500]  她沒來跟你說話嗎?
[00:10:46.500 --> 00:10:47.500]  她沒回應嗎?
[00:10:47.500 --> 00:10:48.500]  她說沒有的
[00:10:48.500 --> 00:10:52.500]  裝了香求心安而已
[00:10:52.500 --> 00:10:54.500]  她知道的
[00:10:54.500 --> 00:10:55.500]  她每天求求心安
[00:10:55.500 --> 00:10:56.500]  我說不是的
[00:10:56.500 --> 00:10:57.500]  我跟耶穌說話
[00:10:57.500 --> 00:10:58.500]  我跟太太兩個
[00:10:58.500 --> 00:11:00.500]  後來我再結婚
[00:11:00.500 --> 00:11:01.500]  希望大家知道
[00:11:01.500 --> 00:11:02.500]  不要搞錯了
[00:11:02.500 --> 00:11:03.500]  兩個誰?
[00:11:03.500 --> 00:11:04.500]  OK?
[00:11:04.500 --> 00:11:06.500]  我跟太太說
[00:11:06.500 --> 00:11:07.500]  我們不是的
[00:11:07.500 --> 00:11:08.500]  我們祈禱的時候
[00:11:08.500 --> 00:11:09.500]  有反應的
[00:11:09.500 --> 00:11:11.500]  我們神是真的
[00:11:11.500 --> 00:11:12.500]  跟她聊天的時候
[00:11:12.500 --> 00:11:14.500]  她有很多不同的方法
[00:11:14.500 --> 00:11:16.500]  有時候我們告訴她
[00:11:16.500 --> 00:11:18.500]  在我們心裡出現一個意念
[00:11:18.500 --> 00:11:20.500]  那些意念是我們知道自己想不到的
[00:11:20.500 --> 00:11:22.500]  她就是跟我們說話的
[00:11:22.500 --> 00:11:23.500]  或者有時候
[00:11:23.500 --> 00:11:25.500]  我們不會馬上聽到她說話
[00:11:25.500 --> 00:11:27.500]  心裡有什麼意念
[00:11:27.500 --> 00:11:29.500]  第二天或者即日
[00:11:29.500 --> 00:11:31.500]  事情慢慢慢慢改變
[00:11:31.500 --> 00:11:32.500]  我就看到
[00:11:32.500 --> 00:11:33.500]  其實她的手在佈局
[00:11:33.500 --> 00:11:34.500]  在動
[00:11:34.500 --> 00:11:36.500]  她照著我們所祈禱的
[00:11:36.500 --> 00:11:37.500]  有她自己的反應
[00:11:37.500 --> 00:11:39.500]  不一定是聽我們要求
[00:11:39.500 --> 00:11:40.500]  就照做
[00:11:40.500 --> 00:11:41.500]  她不是我們的僕人
[00:11:41.500 --> 00:11:44.500]  但是她實在是有反應的
[00:11:44.500 --> 00:11:45.500]  她的反應評者
[00:11:45.500 --> 00:11:46.500]  經常高招的
[00:11:46.500 --> 00:11:48.500]  我跟她說
[00:11:48.500 --> 00:11:51.500]  我岳母不出聲
[00:11:51.500 --> 00:11:52.500]  她沒有反駁我
[00:11:52.500 --> 00:11:53.500]  我不出聲
[00:11:53.500 --> 00:11:54.500]  我說媽
[00:11:54.500 --> 00:11:55.500]  你試一下
[00:11:55.500 --> 00:11:57.500]  你試一下祈禱
[00:11:57.500 --> 00:11:58.500]  我因為知道
[00:11:58.500 --> 00:11:59.500]  我岳母有個習慣
[00:11:59.500 --> 00:12:00.500]  早上很早起床
[00:12:00.500 --> 00:12:02.500]  老人家多數都很早起床
[00:12:02.500 --> 00:12:03.500]  她是很早的
[00:12:03.500 --> 00:12:04.500]  三點多早上
[00:12:04.500 --> 00:12:05.500]  凌晨就起床
[00:12:05.500 --> 00:12:06.500]  很厲害
[00:12:06.500 --> 00:12:10.500]  早上吃一點飯
[00:12:10.500 --> 00:12:12.500]  五間飯
[00:12:12.500 --> 00:12:14.500]  長者你們知道
[00:12:14.500 --> 00:12:15.500]  五間飯
[00:12:15.500 --> 00:12:16.500]  吃了之後
[00:12:16.500 --> 00:12:18.500]  她不是很容易下去樓下
[00:12:18.500 --> 00:12:21.500]  走上去晨運
[00:12:21.500 --> 00:12:25.500]  等到岳父醒了
[00:12:25.500 --> 00:12:27.500]  慢慢跟她兩個人一起去
[00:12:27.500 --> 00:12:29.500]  她之前就在騎樓上
[00:12:29.500 --> 00:12:31.500]  做一些體操
[00:12:31.500 --> 00:12:33.500]  她有自己的那套
[00:12:33.500 --> 00:12:34.500]  所以那段時間
[00:12:34.500 --> 00:12:36.500]  我知道她是很靜的
[00:12:36.500 --> 00:12:37.500]  我就說
[00:12:37.500 --> 00:12:38.500]  不如你那時候
[00:12:38.500 --> 00:12:39.500]  如果心裡有想祈禱的
[00:12:39.500 --> 00:12:41.500]  你試一下向耶穌祈禱
[00:12:41.500 --> 00:12:42.500]  向神祈禱
[00:12:42.500 --> 00:12:43.500]  除了裝香之外
[00:12:43.500 --> 00:12:44.500]  你試一下向耶穌祈禱
[00:12:44.500 --> 00:12:45.500]  她有反應的
[00:12:45.500 --> 00:12:47.500]  她不出聲
[00:12:47.500 --> 00:12:48.500]  不過我知道
[00:12:48.500 --> 00:12:49.500]  我知道接下來幾個星期
[00:12:49.500 --> 00:12:51.500]  她一定試過
[00:12:51.500 --> 00:12:52.500]  為什麼呢
[00:12:52.500 --> 00:12:53.500]  因為過了幾個星期之後
[00:12:53.500 --> 00:12:55.500]  是她自己跟我們說的
[00:12:55.500 --> 00:12:57.500]  我說真的
[00:12:57.500 --> 00:12:58.500]  有一天她跟我們坐下來
[00:12:58.500 --> 00:12:59.500]  吃飯
[00:12:59.500 --> 00:13:00.500]  她說真的
[00:13:00.500 --> 00:13:01.500]  我說真的什麼
[00:13:01.500 --> 00:13:02.500]  耶穌
[00:13:02.500 --> 00:13:04.500]  你那個耶穌有反應的
[00:13:04.500 --> 00:13:05.500]  我不追問她有什麼反應
[00:13:05.500 --> 00:13:06.500]  不過她知道
[00:13:06.500 --> 00:13:08.500]  真的有反應
[00:13:08.500 --> 00:13:09.500]  這個信仰的神
[00:13:09.500 --> 00:13:11.500]  是一個真的神
[00:13:11.500 --> 00:13:13.500]  不是一種心理的作用
[00:13:13.500 --> 00:13:15.500]  你不要跟我爭論心理的作用
[00:13:15.500 --> 00:13:17.500]  我自己讀了兩個博士學位
[00:13:17.500 --> 00:13:19.500]  其中博士學位一半的論文
[00:13:19.500 --> 00:13:20.500]  是寫心理學的
[00:13:20.500 --> 00:13:22.500]  我知道什麼叫心理
[00:13:22.500 --> 00:13:24.500]  什麼叫真實的經驗
[00:13:24.500 --> 00:13:26.500]  真的有那種反應
[00:13:26.500 --> 00:13:28.500]  我們看著她的改變
[00:13:28.500 --> 00:13:30.500]  看著她開始有笑容
[00:13:30.500 --> 00:13:31.500]  很難的
[00:13:31.500 --> 00:13:32.500]  環境有沒有改變
[00:13:32.500 --> 00:13:33.500]  沒有
[00:13:33.500 --> 00:13:35.500]  她丈夫的病還在
[00:13:35.500 --> 00:13:36.500]  但是她發覺
[00:13:36.500 --> 00:13:38.500]  她寬容了
[00:13:38.500 --> 00:13:39.500]  她心裡好像有一種
[00:13:39.500 --> 00:13:41.500]  不知道從哪裡來的力量
[00:13:41.500 --> 00:13:42.500]  我們解釋不了
[00:13:42.500 --> 00:13:43.500]  她自己也解釋不了
[00:13:43.500 --> 00:13:44.500]  她自己不察覺
[00:13:44.500 --> 00:13:46.500]  但是我們慢慢慢慢發覺
[00:13:46.500 --> 00:13:47.500]  她開心了
[00:13:47.500 --> 00:13:49.500]  少埋怨了
[00:13:49.500 --> 00:13:51.500]  多了祈禱交托
[00:13:51.500 --> 00:13:53.500]  有時候她直接告訴我們
[00:13:53.500 --> 00:13:55.500]  有時候我們吃飯
[00:13:55.500 --> 00:13:56.500]  她說我有
[00:13:56.500 --> 00:13:57.500]  我招招品神
[00:13:57.500 --> 00:13:58.500]  她用品神這個字
[00:13:58.500 --> 00:13:59.500]  不要緊
[00:13:59.500 --> 00:14:01.500]  事來什麼事都不要緊
[00:14:01.500 --> 00:14:02.500]  我招招品神
[00:14:02.500 --> 00:14:03.500]  爹地的那個神
[00:14:03.500 --> 00:14:04.500]  我有品的
[00:14:04.500 --> 00:14:06.500]  我數過這麼多個了
[00:14:06.500 --> 00:14:07.500]  我的子女
[00:14:07.500 --> 00:14:09.500]  誰想她很詳細的
[00:14:09.500 --> 00:14:10.500]  所有其他的名字她都數過了
[00:14:10.500 --> 00:14:11.500]  我多謝你媽
[00:14:11.500 --> 00:14:12.500]  我需要你祈禱
[00:14:12.500 --> 00:14:13.500]  有時候需要你代禱
[00:14:13.500 --> 00:14:15.500]  看著她心裡開
[00:14:15.500 --> 00:14:17.500]  然後我們知道
[00:14:17.500 --> 00:14:20.500]  有些弟兄姊妹知道
[00:14:20.500 --> 00:14:22.500]  她在北角宣道會受洗
[00:14:22.500 --> 00:14:23.500]  因為她盲眼
